wavelength,Back_CamPsim,Belly_CamPsim,Breast_CamPsim,Crissum_CamPsim,Crown_CamPsim,DorTail_CamPsim,Rump_CamPsim,Throat_CamPsim,WingTip_CamPsim
729.76,16.8989333333,45.1832,10.1913666666,47.998625,8.98986666667,17.1652666667,19.7731333333,11.7160666667,17.8207
730.08,16.9907888889,45.4664666667,10.2696333333,48.414625,9.11673333333,17.2286,19.9116,11.827,17.8688
730.39,16.8025,45.2630333333,10.1094333333,48.3335,9.036,17.1317333333,19.7114,11.7600666667,17.5567
730.71,17.1635333333,45.5541666667,10.5260333333,48.5322916667,9.43600000001,17.4976666667,20.0846,12.0347333333,17.7733
731.03,17.0955777778,45.5498666667,10.5936,48.6252916667,9.3776,17.3736666667,20.1878666666,12.1156666667,17.7699
731.35,17.3597222222,46.0521,10.8022333333,48.961125,9.65886666667,17.5458666667,20.6160666667,12.5512666667,18.0072333333
731.67,17.3593666667,46.2472333333,10.6705333333,49.1195833334,9.72626666665,17.6507333333,20.6526666667,12.4942666667,17.9608333333
731.98,17.3155,46.2148,10.5559666667,49.0679583333,9.79106666666,17.6423333333,20.77,12.4736,17.9216
732.30,17.1716444444,46.0682666667,10.418,48.8875,9.71986666667,17.5325333333,20.7836,12.389,17.9638666667
732.62,17.3949777778,46.2332333333,10.5733666667,49.0807916667,9.9372,17.6861333333,21.0025333333,12.5665333333,18.1016666667
732.94,17.4372333333,46.1804333333,10.5861,48.99025,9.85839999999,17.6816666667,21.0985333333,12.5077333333,18.1389
733.25,17.2717333334,45.8238,10.1905,48.6707083333,9.67220000001,17.4526666667,20.9029333333,12.3961333333,17.9565333333
733.57,17.3067888889,45.6827666667,10.1547,48.3159583333,9.69473333335,17.546,20.9407333333,12.4598666667,17.9817666667
733.89,17.4928444444,45.6891333333,10.3375,48.3057916667,9.78613333332,17.5853333333,20.9678666667,12.5372666667,17.9957333333
734.21,17.3163888889,45.5729,10.2188,48.2538333333,9.62273333334,17.5939333333,20.9076,12.3455333333,17.9195666667
734.52,17.3395222222,45.4116,10.0406,48.0523333333,9.52226666665,17.6204666667,20.8052666667,12.2167333333,17.8782333333
734.84,17.0571222222,45.0017666667,9.79293333333,47.8241666667,9.21933333333,17.414,20.5974,11.8,17.7154666667
735.16,17.0771111111,45.1450333333,9.90183333332,47.8345416666,9.11679999999,17.3346,20.478,11.8259333333,17.7266333333
735.48,16.9556888889,44.8819333333,9.81503333335,47.6834583334,8.96593333334,17.3018666667,20.2466,11.7682666667,17.4838333333
735.79,16.8689666667,44.8866666667,9.79203333333,47.6633333333,8.898,17.3722666667,20.1824,11.7084666667,17.3230666667
736.11,16.8129555556,44.9160666667,9.67923333333,47.6541666667,8.80493333333,17.5138,20.1579333333,11.5588,17.2992
736.43,17.2834,45.3357666667,10.1370666667,48.1209166666,9.23373333333,17.9655333333,20.5260666667,11.9379333333,17.6840666667
736.74,17.3819666667,45.644,10.3952666667,48.4460833333,9.42286666667,18.1590666667,20.6824,12.0605333333,17.7953333333
737.06,17.3269222222,45.6012333333,10.1843666667,48.4775,9.1106,17.9472,20.4818,11.9436,17.5653666667
737.38,17.2993555556,45.6210666667,10.1741333333,48.6981666667,9.1968,18.2059333333,20.6411333333,11.9992,17.6574666667
737.69,17.8278222222,45.7695666667,10.6106333333,48.987875,9.66139999999,18.5856666667,21.0386666667,12.4446666667,18.165
738.01,18.1442777778,46.4345333333,10.9662,49.565125,9.95559999999,18.8788666667,21.3998666667,12.6788,18.3711
738.33,18.9074222222,46.8248,11.7514,50.0322083333,10.7688666667,19.5504666667,21.9094666667,13.3374,19.0104666667
738.64,19.3612111111,46.9717,12.0322333333,50.008875,11.0749333333,19.8565333333,22.2523333333,13.5136,19.2722666667
738.96,19.6848444444,47.2187666667,12.4410333333,50.3983333333,11.3684666667,20.2232,22.6366666667,13.8106666667,19.7192333333
739.28,20.0295333333,47.2572666667,12.8764,50.7445,11.7684,20.5811333333,22.9511333333,14.3417333333,20.0339
739.59,20.3303666667,47.4842,13.1035,50.84275,12.09,20.9216,23.1984,14.75,20.3290666667
739.91,20.1043555556,47.2102,13.0820333333,50.3823333334,12.0662666666,20.8494666667,23.0626,14.6806,20.2336
740.23,19.9236666666,46.9226333333,13.0898666667,50.0884583333,11.908,20.7595333333,22.9671333333,14.59,19.9604333333
740.54,20.0234666667,47.2745,13.4375666667,50.3898333333,12.1897333333,21.0572666667,23.2438,14.6288,20.1799333333
740.86,20.1553222222,47.4904,13.6918333333,50.5133333333,12.3388,21.2144,23.376,14.8996666667,20.4820666667
741.18,20.1323888889,47.5911666667,13.5665,50.5009583333,12.3183333333,21.1086,23.2234,14.8142666667,20.1729666667
741.49,20.4291,47.6245,13.8654333333,50.3674166667,12.6683333333,21.4350666667,23.3947333333,15.0823333333,20.4847666667
741.81,20.1428111111,47.5470333333,13.4645333333,49.9484583333,12.2091333333,21.2887333333,23.0762666667,14.9381333333,19.9811333333
742.12,19.8994444444,47.2557333333,13.2755666667,49.953375,12.0714,21.1419333333,22.9284666667,14.8642666667,19.8191
742.44,19.7569333333,47.0057,13.0594,49.5293333333,11.9343333333,20.9721333333,22.7206,14.6639333333,19.5310666667
742.76,20.1525666667,47.6051,13.3553333333,49.7923333333,12.3693333333,21.3790666667,23.1246,14.8784666667,19.9295666667
743.07,20.1635333333,47.5231333333,13.4888666667,49.74325,12.4164666667,21.3743333333,23.085,14.8607333333,19.8003
743.39,20.3869777778,47.7666666667,13.5772333333,50.1602916667,12.4804,21.5241333333,23.2437333333,15.0836666667,19.9186
743.70,20.7676333333,48.3489333333,13.7750666667,50.33575,12.7292,21.7049333333,23.4766,15.3628666667,20.4714666667
744.02,20.8635,48.1672,13.8530666667,50.2850416667,12.7693333334,21.7692666667,23.4088,15.6164666667,20.5869333333
744.34,20.7249888889,47.8577333333,13.7238666666,49.8703333333,12.6606666667,21.6612666667,23.3706666667,15.5202,20.5245333333
744.65,20.5504888889,47.7029,13.7943666667,49.386,12.6007333333,21.6449333333,23.2974,15.6196666666,20.4969666667
744.97,20.2895,47.4645,13.5204333333,49.1882916667,12.5175333333,21.3370666667,23.0846666667,15.4861333333,20.4382
745.28,20.225,47.4544,13.5176666667,49.212,12.5720666667,21.3066666667,23.1296666667,15.4933333333,20.5286333333
745.60,20.1399555556,47.1372,13.3175,48.6381666667,12.5298,21.3657333333,22.8592,15.3721333333,20.3993666667
745.91,20.2968666667,47.3738,13.5360333333,48.761375,12.8046,21.4652,22.9641333333,15.6046666667,20.5057333333
746.23,19.5542444444,46.7610666667,12.8099666667,47.9832916667,11.887,20.7825333333,22.2529333333,14.8861333333,19.8511666667
746.55,19.4227666667,47.0418333333,12.7081333333,48.2175833333,11.844,20.8310666667,22.3522,14.7886666667,20.0352666667
746.86,19.1196444445,46.7838333333,12.2856666667,47.828125,11.5336,20.4688666666,22.1489333333,14.5029333333,19.9608
747.18,18.9189,46.5691333333,12.0829333333,47.8642916667,11.3540666667,20.5777333333,21.989,14.4131333333,19.8854333333
747.49,18.6366111111,46.5722666667,11.8108,47.6320416667,11.2829333333,20.3582666667,21.8204,14.3499333333,19.6284
747.81,18.9162888889,46.9192,11.7730333333,47.8742916667,11.4126666667,20.3628666667,21.9037333333,14.5476666667,19.6322666667
748.12,19.0419444444,47.1883333333,11.9847,48.1185833334,11.8559333333,20.6918,22.2679333333,14.9480666667,20.1385666667
748.44,19.003,46.9776,12.1121666667,48.0355833334,11.7401333333,20.6722,22.172,14.9768,19.9761333333
748.75,19.0225666667,46.8999,12.2868,48.003625,11.785,20.5876,22.2215333333,14.9911333333,20.0939666667
749.07,19.0674666667,47.3461,12.4917,48.2896666667,11.8194666666,20.8166,22.4928666667,15.2554,20.326
749.38,18.9325111111,47.4358333333,12.3088333333,48.4435833333,11.6823333334,20.8410666667,22.4946,15.0611333333,20.4085
749.70,19.0855333333,47.3256,12.5959666667,48.5184166667,12.0465333333,20.9220666667,22.5852,15.3776,20.7529333333
750.01,19.0007111111,47.0319333333,12.4923666667,48.1539166666,11.9002666667,20.7308,22.3274,15.4259333334,20.5765333333
750.33,19.1239333333,46.9471666667,12.8168,48.1353333333,12.1424,20.9056,22.344,15.7691333333,20.5883333333
750.64,19.4862777778,47.0318666667,13.0057,48.09375,12.6313333333,21.0966666667,22.5783333333,16.045,20.9345
750.96,19.5293222222,47.0963,12.9238,48.1660416667,12.5634,21.2347333333,22.5046666667,15.9859333333,21.0327
751.27,19.2951333333,46.7519333333,12.8382666667,47.8166666667,12.4109333333,21.0764666667,22.2066,15.6660666667,20.9455666667
751.59,18.9015555555,46.5041,12.1632666667,47.53,11.6602666667,20.4147333333,21.6260666667,14.9733333333,20.3843666667
751.90,18.9247777778,46.6231,12.0015666667,47.4845833333,11.7550666666,20.5637333333,21.7032666667,14.9469333333,20.479
752.22,18.4959111111,45.9805333333,11.4043333333,47.0375833333,11.2934666667,20.1602666667,21.1390666667,14.536,20.0389666667
752.53,18.5770555556,45.8446333333,11.3575,47.0365,11.3139333333,20.0873333333,21.1041333333,14.6238,20.1815666667
752.85,18.5341222222,45.7005,11.1955,46.8139166667,11.1576666667,19.8984,20.9331333333,14.6539333333,20.0402
753.16,18.5829666667,45.8902,11.2707,46.938625,11.2412,19.9574666667,21.0095333333,14.6384,20.0649666667
753.47,18.3585222222,45.5576666667,11.0844333333,46.4358333333,11.1503333333,19.7146666667,20.7331333333,14.4294666667,20.0387666667
753.79,17.914,45.4229,10.5779333333,46.0095416667,10.6728666666,19.4360666667,20.3625333333,13.9470666667,19.6351666667
754.10,17.4652444445,45.1820666667,10.3811333333,46.037125,10.2206666667,19.2998666667,20.1895333333,13.6667333333,19.3994333333
754.42,17.5361,45.1302,10.605,45.898,10.4044666667,19.3902666667,20.4082,13.8134666667,19.6388
754.73,17.4664111111,44.9168333333,10.5711333333,45.6035416667,10.3416,19.483,20.3559333333,13.8769333333,19.6188333333
755.05,17.5855777778,45.0109,10.8972,45.812375,10.7067333333,19.7058,20.3642666667,14.192,19.7781
755.36,17.4123333333,44.9556333333,10.6915,45.7602083334,10.472,19.522,20.2658666667,14.1310666667,19.7049
755.67,17.7946666667,45.6006,11.0744,46.0642083333,10.8713333333,19.9238,20.6521333333,14.4583333333,20.1033333333
755.99,17.2271888889,45.2439666667,10.6217333333,45.6460833333,10.4433333333,19.2792,20.1138666667,13.8559333333,19.5504
756.30,17.1365444445,45.2013666667,10.8358333333,45.6564166667,10.4098,19.4486,20.0694666667,13.7804,19.5429666667
756.62,16.6549666667,44.8880666667,10.2893,45.5265833333,9.96226666667,19.0566666667,19.5395333333,13.3811333333,19.1470333333
756.93,16.2042888889,44.6966333333,10.0620666667,45.6480833333,9.61100000001,18.8420666667,19.2524,13.1332666667,18.8672333333
757.24,16.1016777778,44.6710666667,10.1057333333,45.7985416666,9.75433333333,18.679,19.4044,13.1604,19.1458666667
757.56,16.1234888889,44.459,9.94913333333,45.4485833333,9.71893333333,18.2958,19.2318666667,13.0510666667,18.9711333333
757.87,15.9234666667,44.3120666667,9.69286666667,45.5402916666,9.47753333333,17.9257333333,18.7562666667,12.7651333333,18.7256333333
758.18,15.6955777778,44.6212,9.42673333335,45.8044166667,9.28886666667,17.5475333333,18.6219333333,12.4780666667,18.5703333333
758.50,15.6435666667,44.3493,9.22403333333,45.6672083333,9.01113333333,17.4875333333,18.5952666667,12.1895333333,18.5257
