wavelength,Back_TanChrm,Belly_TanChrm,Breast_TanChrm,Crissum_TanChrm,Crown_TanChrm,DorTail_TanChrm,Patch10_TanChrm,Patch11_TanChrm,Patch12_TanChrm,Patch13_TanChrm,Rump_TanChrm,Throat_TanChrm,WingTip_TanChrm
744.34,5.5416,41.7627666667,17.0643333333,38.7433927536,5.84944761905,6.2128,11.2314,39.3407333333,40.3151,2.98106666667,19.0636666667,34.2408666667,12.4565333333
744.65,5.82073333333,42.1161,17.2987333333,38.9227507246,5.9056,6.40226666667,11.4010666667,39.3920666667,40.5216333333,3.1194,19.2549333333,34.3692,12.569
744.97,5.42526666667,41.8525,16.8252,38.6182115942,5.46885714286,6.07853333333,10.9814666667,38.9908666667,40.2334333333,2.761,18.8748666666,33.9744666667,12.2396
745.28,5.4228,41.6744,16.796,38.5570304348,5.6505904762,6.11486666667,10.9885333333,39.0392,40.2796333333,2.81186666667,18.7125333333,33.9600666666,12.2903333333
745.60,5.5146,41.9904666667,17.2147333333,38.9388101449,5.88368571428,6.34826666667,11.2042,39.3364666667,40.6418,3.2082,18.9962,34.3128666667,12.3684
745.91,5.30286666667,42.085,17.2502666667,39.1254550725,5.57627619048,5.94673333333,10.9768,39.5774,40.9434666667,2.8406,18.8623333333,34.4416666667,12.1834
746.23,4.87686666667,41.9704666667,16.9006,39.0061130435,4.97802857143,5.31733333333,10.5012666667,39.3537333333,40.7662333333,2.48293333333,18.4429333334,34.2122,11.7218666667
746.55,5.065,42.0695333333,16.9551333333,39.2519985507,5.10248571429,5.3842,10.4913333333,39.4603333333,40.8737666667,2.525,18.4851333333,34.1825333333,11.8653333333
746.86,5.64706666667,42.4208,17.3870666667,39.7668405797,5.69206666667,6.0164,10.9960666667,39.702,41.2460666667,3.06353333333,18.7071333333,34.5202,12.3087333333
747.18,5.74453333333,42.5618,17.3514666667,39.6834318841,5.8404952381,6.17033333333,11.076,39.7506,41.2925333333,3.13533333333,18.7136,34.5488,12.2891333333
747.49,5.81866666667,42.6643333333,17.4269333333,39.7977956522,5.89565714286,6.2208,11.0575333333,39.6905333333,41.5765,3.24066666667,18.7840666667,34.4370666667,12.2539333333
747.81,5.7494,42.6077333333,17.2527333333,39.7024956522,5.82312380953,6.26366666667,10.9308,39.4442,41.3966,3.15986666667,18.6143333333,34.2676,12.0761333333
748.12,5.3576,42.3589666667,16.983,39.5478014493,5.51418095237,6.017,10.6397333333,39.3722666667,41.1763333333,2.79566666667,18.348,34.0438,11.8152
