wavelength,Back_DolFrif,Belly_DolFrif,Breast_DolFrif,Crissum_DolFrif,Crown_DolFrif,DorTail_DolFrif,Patch10_DolFrif,Rump_DolFrif,Throat_DolFrif,WingTip_DolFrif
723.39,12.3572222222,46.234,26.543,43.2761111111,11.2557777778,10.9776666667,10.8662222222,11.932037037,22.7358888889,13.2964722222
723.71,12.2417777778,45.8821666666,26.2954444444,43.3062222222,11.1036666667,10.8061111111,10.7388888889,11.7757037037,22.8118888889,13.2675277778
724.03,12.1357777778,45.6236666666,26.1421111111,43.2333333333,11.1258888889,10.8391111111,10.7161111111,11.7358518518,22.6936666667,13.2191666667
724.35,12.0517777778,45.471,26.1598888889,43.0523333333,11.0177777778,10.6856666667,10.7005555556,11.5887407407,22.7167222222,13.4121111111
724.67,12.0828888889,45.1355,26.158,43.0854444444,11.1074444444,10.8093333333,10.7721111111,11.5691481481,22.5720555556,13.2036666667
724.98,11.8508888889,44.735,25.9061111111,42.802,11.0333333333,10.7044444445,10.5933333334,11.3281851852,22.1981111111,13.0181388889
725.30,11.8112222222,44.6931666667,25.8888888889,42.6091111111,11.1074444444,10.9453333333,10.5398888889,11.2891851852,22.357,12.9788055556
725.62,11.8825555556,44.2965,25.7503333333,42.503,11.1696666667,10.9867777778,10.6431111111,11.198962963,22.7032777778,13.1539722222
725.94,12.106,44.3516666667,26.0421111111,42.5491111111,11.3616666667,11.1911111111,10.7444444444,11.2866296296,22.9012777778,13.3641666667
726.26,12.4304444444,44.3598333333,26.2374444445,42.7874444445,11.7078888889,11.5853333333,10.9744444445,11.5089629629,23.1603888889,13.6004166667
726.58,12.4366666667,44.563,26.2384444444,42.8853333333,11.8044444444,11.402,11.05,11.3638518518,22.8993888889,13.5098333333
726.90,12.4853333333,44.6205,26.2775555556,42.6904444444,11.8247777778,11.4664444444,11.0933333334,11.3715185185,22.959,13.5603888889
727.21,12.2342222222,44.381,26.123,42.3602222222,11.6745555556,11.2096666667,10.9245555556,11.1112962963,22.6693888889,13.3301666667
727.53,12.4287777778,44.3485,26.2311111111,42.5502222222,11.7613333333,11.1463333333,11.1285555555,11.16,22.9194444445,13.4766666667
727.85,12.5034444444,44.2956666666,26.1325555555,42.6261111111,11.8385555555,11.177,11.1735555556,11.3882222222,22.7781666667,13.2749444445
728.17,12.8427777778,44.8358333333,26.2711111111,43.0174444444,12.1051111111,11.3293333333,11.5474444444,11.6756666667,23.1381666667,13.6509444444
728.49,13.0114444445,45.187,26.3932222222,43.2016666666,12.2601111111,11.3327777778,11.6303333333,11.7122222222,23.3558333333,13.7445555555
728.80,12.9053333333,45.1331666666,26.29,43.208,12.1372222222,11.1968888889,11.6034444444,11.5355925926,23.0387777778,13.5813055556
729.12,13.0487777778,45.4288333333,26.675,43.5305555556,12.1178888889,11.2863333333,11.6851111111,11.645962963,23.0397777778,13.6294166667
729.44,13.1782222222,45.6635,26.8368888889,43.6822222222,12.2545555555,11.475,11.7842222222,11.8597037037,23.2661666667,13.6294722222
729.76,13.1758888889,45.6658333334,26.7537777778,43.4835555555,12.0787777778,11.4246666667,11.7584444444,11.9039259259,23.2255555555,13.463
730.08,13.5042222222,45.6203333334,26.88,43.6176666666,12.3363333333,11.9548888889,12.0595555555,12.451037037,23.5758333333,13.8559166667
730.39,13.5128888889,45.6656666666,26.9856666667,43.7616666667,12.46,11.9553333333,12.2681111111,12.6505925926,23.6333333333,13.90975
730.71,13.8554444445,46.0795,27.3487777778,44.22,12.8032222222,12.2472222222,12.6257777778,13.0891851852,24.0513888889,14.3169166667
731.03,13.888,46.4053333334,27.3021111111,44.0341111111,12.8266666667,12.3693333333,12.6197777778,13.1726666667,23.9996111111,14.1987222222
731.35,13.5313333333,46.0748333333,27.1393333333,43.801,12.5712222222,12.1243333333,12.3378888889,12.7477777778,23.8456666667,14.0062222222
731.67,13.1732222222,45.8206666666,26.9975555556,43.3485555555,12.3165555556,12.0444444445,12.001,12.5521851852,23.5422222222,13.6112777778
731.98,13.2077777778,45.4731666667,26.9208888889,43.378,12.3197777778,12.1282222222,11.986,12.607962963,23.4738333333,13.5316111111
732.30,13.4944444444,45.863,27.1147777778,43.6025555556,12.6126666667,12.2313333333,12.2647777778,12.9265185185,23.8413888889,13.8233055556
732.62,13.0805555555,45.8085,26.6068888889,43.2803333333,12.3818888889,12.0658888889,12.1124444445,12.757962963,23.3801111111,13.7135277778
732.94,13.0182222222,45.8068333333,26.5458888889,43.3448888889,12.3748888889,12.0764444445,12.0732222222,12.5746296296,23.3801666667,13.80325
733.25,12.9374444444,46.0408333334,26.6436666667,43.4682222222,12.5293333333,11.9884444444,12.0668888889,12.4974814815,23.3446111111,13.7985277778
733.57,12.5231111111,45.7225,26.4647777778,43.3447777778,12.2488888889,11.5205555555,11.7564444444,11.9447037037,23.0911666667,13.40225
733.89,12.4817777778,45.634,26.5567777778,43.5037777778,12.3621111111,11.8653333333,11.7908888889,11.9884444444,23.1403333333,13.4173333333
734.21,12.3503333333,45.6606666667,26.4627777778,43.5546666666,12.4188888889,12.0731111111,11.8208888889,12.0093703704,23.1283333333,13.4068888889
734.52,12.1983333333,45.5646666666,26.4464444444,43.6291111111,12.3598888889,12.0366666667,11.6951111111,11.9153703704,23.1553888889,13.5051388889
734.84,12.5965555556,46.2355,26.7687777778,44.0505555556,12.6677777778,12.4538888889,12.0564444444,12.4328888889,23.4808333333,13.9893055555
735.16,12.7637777778,46.3103333334,26.8523333334,44.075,12.5771111111,12.5085555556,12.1241111111,12.4843703704,23.4407777778,14.0440555556
735.48,13.0482222222,46.7331666666,27.0328888889,44.1137777778,12.6243333333,12.6904444445,12.3053333333,12.6269259259,23.6318333333,14.3451666667
735.79,13.0714444444,46.8576666666,27.1234444444,44.3258888889,12.6524444444,12.8976666667,12.3284444444,12.6473703704,23.8231666667,14.5640277778
736.11,13.6024444445,47.3381666666,27.7616666667,44.9933333333,13.29,13.5304444445,12.6851111111,13.1071481482,24.5252777778,14.9601666666
736.43,13.8132222222,47.2716666667,27.7836666667,45.0453333334,13.5391111111,13.6884444444,12.9462222222,13.4354444445,24.5556111111,15.2654166667
736.74,14.0763333334,47.5111666666,28.1124444445,45.1542222222,13.8858888889,14.0603333333,13.3624444444,13.7993703704,24.8102777778,15.7774166667
737.06,14.4242222222,47.9198333333,28.0858888889,45.3041111111,14.0753333333,14.2173333333,13.6374444444,14.1093703704,24.9067222222,16.0716944444
737.38,14.4722222222,48.434,28.1053333333,45.4394444445,14.0423333333,14.0383333333,13.6001111111,14.0205925926,25.0388333333,16.0443055555
737.69,14.6887777778,48.7615,28.166,45.5041111111,13.974,13.7935555555,13.6454444444,13.9385925926,24.9804444444,16.1099444444
738.01,14.9307777778,48.6073333333,28.4383333333,45.6835555555,14.2764444444,13.978,14.076,14.279,25.085,16.3069166667
738.33,14.8937777778,48.3825,28.2556666667,45.3756666666,14.2321111111,13.9175555555,14.1504444444,14.1503333334,25.1326666667,16.3458333333
738.64,15.0823333333,48.4953333333,28.4983333333,45.7054444445,14.5951111111,14.2922222222,14.3822222222,14.3806666667,25.5731666667,16.7156944444
738.96,14.8243333333,48.1185,28.5096666667,45.5218888889,14.5365555556,14.1868888889,14.117,14.2651111111,25.6887777778,16.4106388889
739.28,14.697,47.9366666666,28.3884444444,45.2921111111,14.3105555555,14.0197777778,13.8575555556,14.1250370371,25.4093333333,16.1928611111
739.59,14.8164444445,48.0155,28.6444444444,45.42,14.4058888889,14.1756666667,13.8744444444,14.24,25.6007777778,16.0148888889
739.91,14.7742222222,48.219,28.8787777778,45.1263333333,14.5004444444,14.0583333333,13.9152222222,14.4275185185,25.7697222222,15.8738333333
740.23,14.5508888889,48.0206666667,28.4631111111,44.981,14.2231111111,13.8996666667,13.5673333333,14.1095925926,25.7110555556,15.4790555555
740.54,14.3301111111,47.6505,28.69,44.7887777778,14.188,13.8782222222,13.3532222222,14.1075925926,25.7251666667,15.3055
740.86,14.3814444444,47.1215,28.4773333333,44.3967777778,14.1781111111,13.6971111111,13.3592222222,14.038,25.4712777778,15.37475
741.18,14.4052222222,47.0275,28.6614444445,44.4224444445,14.2083333333,13.8275555556,13.4035555556,14.0844074074,25.4220555556,15.3718611111
741.49,14.3815555556,47.4171666667,28.7634444444,44.2574444444,14.1592222222,13.7053333333,13.3894444444,14.1768888889,25.5974444444,15.4240277778
741.81,14.7548888889,47.5395,29.0708888889,44.3952222222,14.6251111111,14.2485555556,13.7823333333,14.6458518519,25.5835555556,15.6950833334
742.12,14.8856666667,47.2641666666,29.0156666667,44.3132222222,14.7092222222,14.3515555556,13.8854444445,14.6985185185,25.3903888889,15.8565
742.44,15.0848888889,47.4533333334,29.2141111111,44.4218888889,15.0438888889,14.6478888889,14.2928888889,14.9923703704,25.4972777778,16.3057777778
742.76,15.1295555556,47.3885,29.2095555555,44.3254444444,15.2073333333,14.8268888889,14.4971111111,15.0958888889,25.6587222222,16.2050555556
743.07,14.8132222222,47.3323333334,28.9762222222,44.0887777778,14.8835555555,14.2515555555,14.3498888889,14.832,25.4188333333,16.2279166667
743.39,14.8036666667,47.4266666667,28.7043333333,44.2163333333,14.6563333333,14.1001111111,14.2191111111,14.5551851852,25.2303333333,16.15225
743.70,15.0122222222,47.289,28.9205555555,44.3296666667,14.74,14.257,14.3476666667,14.5581111111,25.0430555556,16.2936944444
744.02,14.9991111111,47.8036666667,28.8782222222,44.425,14.6113333333,14.4174444444,14.4125555556,14.4981851852,25.1088333333,16.2183611111
744.34,14.7756666667,47.8085,28.7501111111,44.3125555555,14.2823333333,14.2284444444,14.0768888889,14.3864814815,25.0612777778,16.0754166667
744.65,14.9241111111,47.3421666667,28.5121111111,44.3024444445,14.2778888889,14.2878888889,13.8667777778,14.4721851852,25.022,16.0426111111
744.97,14.6105555556,47.0936666667,28.2667777778,44.2912222222,13.9532222222,14.1212222222,13.4685555555,14.1179259259,24.6712222222,15.7683611111
745.28,14.4581111111,47.2461666666,28.4406666667,44.7595555556,13.8526666667,13.8027777778,13.1422222222,13.9042962963,25.0536666667,15.6721666667
745.60,14.1857777778,47.3885,28.3615555556,44.7513333333,13.7076666667,13.2295555556,12.983,13.6875925926,24.8565,15.2815
745.91,14.0523333333,47.7405,28.0842222222,44.9958888889,13.5315555555,13.0716666667,12.9086666667,13.4837777778,24.7395555556,15.1654444445
746.23,14.2023333333,47.381,28.232,44.9418888889,13.6844444444,12.766,12.9228888889,13.4525555556,24.5645555555,15.3620555555
746.55,14.6081111111,47.5056666667,28.6873333333,45.0994444444,14.0741111111,13.1467777778,13.3484444444,13.8372222222,24.9356111111,15.7986388889
746.86,14.4203333333,47.0761666666,28.4626666667,44.9228888889,13.7605555556,13.0503333333,13.0353333333,13.5908888889,24.4863333333,15.5699444445
747.18,14.0813333333,47.0325,28.2281111111,44.566,13.216,12.5936666667,12.5531111111,13.4234074074,24.4637222222,15.2121111111
747.49,14.0032222222,46.635,27.9663333333,44.4593333333,13.0174444444,12.3533333333,12.2678888889,13.2220740741,24.3023333333,15.1901388889
747.81,14.4597777778,46.6861666666,28.3375555556,44.5441111111,13.5044444444,12.9123333333,12.8775555556,13.7401481481,24.5557777778,15.6863611111
748.12,14.359,47.3133333334,28.6884444445,44.6888888889,13.5457777778,13.0618888889,13.1265555556,13.891962963,24.9187777778,15.7559166667
748.44,14.9467777778,47.687,28.9888888889,45.1314444444,14.0223333333,13.6466666667,13.5924444444,14.3024074074,25.3586666667,16.0526944445
748.75,14.7655555556,47.5185,28.6666666667,44.9381111111,13.7678888889,13.3532222222,13.3136666667,14.0231851852,24.9481666667,15.7778055556
749.07,15.1003333333,47.9363333333,28.8195555555,45.0681111111,14.0558888889,13.7144444444,13.6846666667,14.3217407407,25.1323333333,15.9144444445
749.38,15.1927777778,47.3308333334,29.0414444444,45.0114444444,13.9462222222,13.7751111111,13.5894444444,14.4871481481,25.1404444445,15.6902222222
749.70,15.1975555556,47.4715,29.1581111111,45.2874444444,13.8715555555,14.0294444444,13.6891111111,14.6174814815,25.3967222222,15.6521111111
750.01,14.7545555556,46.696,28.3857777778,44.5226666667,13.2405555556,13.4308888889,13.0891111111,14.0137777778,24.5664444444,14.8781388889
750.33,14.6256666667,46.6713333334,28.2495555556,44.1608888889,13.0714444444,13.1346666667,13.0614444445,13.8890740741,24.6418888889,14.7576666667
750.64,14.9595555555,46.8615,28.4461111111,44.4152222222,13.4523333333,13.3644444444,13.4914444444,14.2003703704,24.9266666667,14.9326111111
750.96,14.8943333333,46.6185,28.5713333333,44.3373333333,13.6332222222,13.4433333333,13.5358888889,14.2888518519,24.7637222222,14.7153888889
751.27,14.4151111111,46.0428333334,28.2524444444,43.9894444445,13.2256666667,12.9466666667,12.932,13.676,24.3906666667,14.02
751.59,14.3532222222,45.9791666667,28.2633333333,44.0256666667,13.1905555556,12.8851111111,12.7716666667,13.5108148148,24.2869444444,13.7668055555
751.90,13.8383333334,45.6431666667,27.8345555556,43.3912222222,12.7111111111,12.5387777778,12.3172222222,13.1475185185,23.8762222222,13.4347222222
752.22,13.7087777778,45.3976666666,27.4567777778,42.9741111111,12.464,12.1845555556,12.3953333334,13.1077407407,23.6067777778,13.2321666667
752.53,13.293,45.087,27.2952222222,42.957,11.9038888889,11.9287777778,11.7118888889,12.7824074074,23.6802222222,13.1168055556
752.85,12.7852222222,45.2988333334,27.1748888889,42.9747777778,11.7387777778,11.7936666667,11.3801111111,12.4597777778,23.6373888889,13.0183333333
753.16,12.3743333334,45.2476666666,26.9073333333,42.7784444444,11.4342222222,11.7327777778,10.8822222222,12.186962963,23.2267777778,12.7771944445
753.47,12.1776666667,45.7613333333,26.9943333333,43.0493333333,11.293,11.743,10.646,12.1844444445,23.3066666667,12.6262777778
753.79,12.3674444444,45.869,27.3431111111,43.2937777778,11.6688888889,12.5132222222,11.096,12.6422592593,23.6017222222,12.9626944444
754.10,12.0205555556,45.6715,27.3941111111,43.3166666667,11.37,12.5742222222,10.9484444444,12.2542222222,23.3677222222,12.7825277778
754.42,11.8826666667,46.528,27.2942222222,43.2663333333,11.2398888889,12.4847777778,10.8641111111,11.9152222222,23.4646111111,12.7508333333
754.73,11.8191111111,46.8295,27.3746666667,43.2402222222,11.2247777778,12.5994444445,10.8424444445,11.9587407407,23.4396111111,13.0296388889
755.05,11.8142222222,46.3508333333,27.0927777778,42.7866666667,11.0136666666,12.2606666667,10.8698888889,11.9218888889,23.1384444445,13.1714722222
755.36,11.8458888889,46.1265,27.1127777778,43.0573333333,11.111,12.1824444445,10.8727777778,11.9994814815,23.0269444445,13.5653333333
755.67,11.8594444444,46.5456666667,27.3093333333,43.3766666667,11.2001111111,12.6498888889,10.7711111111,12.0443703704,23.3163888889,13.6115277778
755.99,11.9654444444,46.4878333333,27.4006666667,43.5005555556,11.2217777778,12.5296666666,10.9055555555,11.9321111111,23.095,13.3669722222
756.30,12.506,46.7746666666,27.5374444444,43.7418888889,11.3698888889,12.6911111111,11.1956666666,12.1379259259,23.1257222222,13.593
756.62,13.29,46.8185,28.184,44.1754444444,12.0657777778,13.3796666667,11.9392222222,12.7695555556,23.9791111111,14.2753055556
756.93,13.6821111111,47.21,28.5284444444,44.3863333333,12.481,13.64,12.2282222222,13.0798888889,24.448,14.8228611111
757.24,13.7382222222,46.987,28.613,44.3227777778,12.4062222222,13.3891111111,12.0363333333,13.0863333333,24.5268888889,14.6171388889
757.56,14.457,47.3088333334,28.9772222222,44.8232222222,13.1576666667,13.7993333333,12.5946666667,13.9731111111,25.1525555556,15.2660277778
757.87,14.6674444444,46.8196666667,29.1403333333,44.9705555556,13.063,13.5733333334,12.5316666667,14.1922592592,25.2602777778,15.3082222222
758.18,15.3586666667,47.8765,29.6015555556,45.4866666667,13.5428888889,13.8585555555,13.1901111111,14.7411481481,25.8068333333,15.7785833333
758.50,15.3657777778,48.052,29.8074444444,45.6742222222,13.6607777778,14.0671111111,13.2436666667,14.6143333333,25.9013333333,15.8987777778
758.81,15.6964444444,48.1778333334,29.931,45.4592222222,14.0928888889,14.2924444444,13.6142222222,14.7378888889,26.2686111111,15.6046388889
759.13,15.8367777778,48.2953333334,30.2252222222,45.6655555556,14.2457777778,14.1928888889,13.7542222222,14.8571481481,26.2817222222,15.7655555555
759.44,16.0634444444,48.4013333333,30.2354444444,45.4736666667,14.6841111111,14.444,13.9527777778,15.3024074074,26.6521111111,16.2761388889
759.75,15.4412222222,48.386,29.7434444444,45.0584444444,14.1604444444,13.9398888889,13.2681111111,14.7728518518,26.1717777778,15.8623055556
760.07,15.4868888889,48.539,29.4888888889,44.7984444444,14.1636666667,13.7677777778,13.3666666667,14.7557407408,25.9208888889,15.8395833333
760.38,15.5092222222,47.9786666666,29.4751111111,44.7325555556,14.2026666667,13.8734444444,13.606,14.765037037,25.9104444444,15.7767777778
760.69,15.2164444444,48.2316666666,29.0845555555,44.8441111111,14.181,13.6375555556,13.3866666667,14.3195925926,25.7278888889,15.6264166666
761.01,14.7598888889,48.3256666667,28.6586666667,44.4495555556,13.814,13.3033333333,13.1832222222,13.9356296296,25.2727222222,15.4527777778
761.32,14.625,48.0476666667,28.5514444445,44.1841111111,13.8346666667,13.4488888889,13.2078888889,13.7832592593,24.9986666667,15.4363055555
761.63,14.2723333333,47.2941666666,28.2657777778,44.2632222222,13.6402222222,13.2915555555,12.8636666667,13.5998888889,24.8441666667,15.1732222222
761.94,14.6068888889,47.3381666666,28.4867777778,44.3062222222,14.0134444444,13.6215555556,13.1131111111,13.8144814815,25.0871111111,15.4070833333
762.26,14.5523333333,47.643,28.6587777778,44.834,13.7125555556,13.5088888889,13.007,13.8668888889,25.1287222222,15.46675
762.57,14.247,47.1766666667,28.469,44.4818888889,13.3644444444,13.3681111111,12.7228888889,13.5738518519,25.0353888889,15.2276944445
762.88,14.389,47.505,28.6438888889,44.7731111111,13.4842222222,13.46,12.9125555556,13.694037037,24.9420555556,15.2116111111
763.20,15.0087777778,47.5423333334,29.1882222222,45.1396666667,14.1835555556,14.0344444444,13.7357777778,14.3617407407,25.6482222222,15.7747777778
763.51,14.6063333333,47.559,29.0535555556,45.0114444444,13.9111111111,13.7247777778,13.3985555556,14.1766296296,25.6145555556,15.4801944445
763.82,14.2536666667,47.2415,28.5382222222,44.65,13.594,13.3108888889,12.9616666667,13.6908888889,25.1395,15.1535833333
764.14,14.5521111111,47.2211666666,28.7815555555,44.8171111111,13.6975555556,13.581,13.2665555555,13.9836666667,25.3272777778,15.4550833333
764.45,14.6448888889,46.8928333333,28.7916666666,44.7288888889,13.7042222222,13.6367777778,13.2298888889,13.9280740741,25.5565,15.3326944445
764.76,14.5386666667,46.8171666666,28.6326666667,44.5505555556,13.5267777778,13.4085555556,13.0941111111,13.8761111111,25.4315,15.1833888889
765.07,14.6873333333,46.776,28.6316666667,44.6653333333,13.4726666666,13.4174444444,13.0521111111,13.9085555556,25.6307222222,15.0631388889
765.39,14.1236666667,46.6293333334,28.1582222222,44.4265555555,12.8822222222,12.9132222222,12.5395555555,13.5717037037,25.3149444444,14.5319444444
765.70,14.0924444445,46.205,28.0033333333,43.8352222222,13.0783333333,12.7392222222,12.4318888889,13.497037037,25.1871666667,14.5027222222
766.01,14.4161111111,46.4411666666,27.9536666667,43.8051111111,13.3714444444,12.7513333333,12.5514444444,13.6742592592,25.4759444444,14.5894722222
766.32,14.0452222222,45.7216666667,27.5417777778,43.1978888889,13.1066666667,12.604,12.1781111111,13.2245925926,25.2359444444,14.2621111111
766.64,13.6694444445,45.606,27.0168888889,42.9282222222,12.5783333333,12.0547777778,11.5256666667,12.773,25.0532222222,13.67325
766.95,13.75,45.2601666667,27.0538888889,43.0474444444,12.5535555556,11.947,11.4145555555,12.5518148148,24.6807222222,13.5611666667
767.26,14.0905555555,45.5748333333,27.545,43.532,12.966,12.6537777778,11.8705555556,13.393962963,25.5284444444,14.0285277778
767.57,13.9011111111,45.6588333334,27.4526666667,43.5122222222,12.8586666667,12.2885555555,11.534,13.3534074074,25.4688888889,13.6005833333
767.88,14.1368888889,45.7816666666,27.828,43.8043333334,13.4212222222,12.5925555556,11.8583333333,13.8355555555,25.3795555556,13.8496111111
768.20,14.6584444444,45.614,28.1795555556,44.3414444445,13.9385555556,12.9361111111,12.2228888889,14.245,25.9431666667,14.22475
768.51,14.7513333333,45.661,28.4664444444,44.077,14.0757777778,13.118,12.6393333333,14.3928518519,25.8364444444,14.2201111111
768.82,15.2396666667,45.8205,28.953,44.6895555556,14.531,13.5431111111,12.9915555556,14.8442962963,26.4391111111,14.7661111111
769.13,15.1787777778,45.8071666666,28.8694444445,44.6531111111,14.1426666666,13.5515555556,13.1067777778,14.6735555555,26.2377222222,14.6660833333
769.44,15.016,45.5803333333,28.7826666666,44.6931111111,14.1568888889,13.8941111111,13.4396666667,14.9141851852,25.6976111111,14.6234722222
769.76,13.9456666666,45.3966666667,28.1914444445,44.4591111111,13.3596666667,13.1254444445,12.6346666667,14.2777407408,25.2142777778,13.9180555556
770.07,14.0988888889,45.34,28.7402222222,44.5632222222,13.6973333333,13.4745555556,13.0063333333,14.4482592593,25.0353333333,14.2123333333
770.38,13.8491111111,45.4051666667,28.4243333334,44.4821111111,13.66,13.4711111111,12.7145555556,14.4014074074,25.0698888889,14.4466666667
770.69,13.5998888889,45.238,28.0782222222,43.8896666667,13.2375555556,12.8063333334,12.0664444444,13.6281481481,24.2912222222,14.122
771.00,13.8887777778,45.8568333333,28.5033333333,43.8516666667,13.5065555556,13.4754444444,12.2425555555,13.8291111111,24.2862777778,14.56175
771.32,13.3158888889,45.7376666667,28.0086666667,43.3858888889,12.5677777778,12.7506666667,11.4057777778,12.9709259259,23.9573333333,14.4143888889
771.63,13.4867777778,46.8968333334,28.4525555555,43.9434444444,12.913,13.4223333333,11.8706666667,13.548962963,24.3110555555,14.8384166667
771.94,12.8386666667,46.6421666666,27.4534444444,43.1791111111,12.5628888889,13.1143333333,11.1113333333,12.936,23.2442222222,14.7385833333
772.25,13.1944444444,47.2021666667,28.0684444444,43.3945555556,13.1943333333,13.9696666667,11.6437777778,13.8403333333,23.5787222222,15.2998055555
772.56,13.0776666667,47.7263333333,28.8266666667,43.7478888889,13.4464444445,14.5692222222,11.3978888889,14.0091481482,24.2788888889,15.8165833333
772.87,13.4665555556,48.302,29.4631111111,43.9616666666,13.5248888889,14.5735555556,11.3192222222,13.9854074074,24.7689444445,16.0696944444
773.18,14.7368888889,48.5871666667,30.1657777778,44.1193333333,14.5202222222,15.3037777778,12.2945555555,14.6037037037,24.9103888889,16.475
773.50,14.6317777778,48.6018333334,29.8626666667,43.5454444444,14.3571111111,15.2724444444,12.0932222222,14.3848148148,24.3737777778,16.4958888889
773.81,14.3757777778,48.113,29.7288888889,42.9311111111,13.6531111111,14.6562222222,11.6976666667,14.0042962963,24.2965555556,15.6485277778
774.12,14.7601111111,48.453,30.1177777778,43.7512222222,13.9538888889,14.9248888889,12.0471111111,14.4394814815,24.6966666667,15.6983333333
774.43,14.748,47.5928333334,30.3157777778,43.9298888889,13.9892222222,14.5385555555,12.4978888889,14.5152962963,25.1961111111,15.7008888889
774.74,14.2894444445,47.7035,30.2444444444,43.9341111111,13.842,14.4866666667,12.1764444445,13.8686296296,24.9395,14.8848055556
775.05,13.3278888889,46.579,29.4382222222,42.7476666667,12.9081111111,13.8205555556,11.0656666667,12.6651111111,23.8962222222,13.962
775.36,14.1457777778,47.199,30.6536666667,43.8935555555,13.6321111111,14.5658888889,11.9234444444,13.1217037037,25.1401111111,14.4256388889
775.67,13.3917777778,46.4658333334,28.9135555556,42.7952222222,12.4114444444,13.7402222222,11.1394444444,11.9404444444,24.2765,13.2337777778
775.98,14.1927777778,46.0981666667,28.6118888889,43.0306666666,12.6661111111,14.3718888889,11.7331111111,12.4305185185,24.3616666667,12.8428055556
776.30,14.436,45.9001666667,28.7123333333,42.8572222222,13.2994444445,14.7271111111,11.9001111111,12.9550740741,24.5469444444,12.8912222222
776.61,15.1041111111,46.1096666666,29.163,43.0263333333,13.8725555555,15.3653333333,12.6411111111,13.8041481481,25.5201111111,14.0333333333
776.92,15.5481111111,45.928,29.2521111111,43.1807777778,14.1625555555,15.2202222222,13.133,14.2221111111,26.3642222222,14.0293611111
777.23,15.6793333333,45.695,29.0605555556,43.0507777778,14.4151111111,15.6331111111,13.7044444444,14.418037037,26.2183333333,14.21875
777.54,15.8665555556,45.3635,29.1906666667,43.1001111111,14.7598888889,16.5065555555,14.5221111111,14.6897407408,26.2325,14.6866944445
777.85,15.6212222222,45.6041666667,28.5218888889,42.2532222222,14.3886666667,16.7534444444,13.9595555556,14.3796296296,25.8467222222,14.4459722222
778.16,16.4678888889,45.7181666666,28.8797777778,42.186,14.9775555556,17.5432222222,14.6703333333,15.399,26.6938888889,15.1806944445
778.47,17.0616666667,46.4998333333,29.4832222222,43.0621111111,15.7961111111,18.282,15.3114444445,15.9605555556,27.4904444444,16.0429444445
778.78,16.5617777778,46.1578333333,29.0948888889,42.9861111111,15.2218888889,18.1662222222,14.7843333334,15.692962963,27.1487777778,15.7460833333
779.09,16.7448888889,45.982,30.0101111111,43.8552222222,15.4747777778,18.3007777778,14.6645555556,15.7630740741,27.3176666667,16.1880555556
779.40,16.1582222222,46.1796666667,29.9374444444,44.034,15.2626666667,17.9026666667,14.3392222222,15.2223333333,27.1619444444,16.2143611111
779.71,15.3537777778,46.0758333334,29.4236666667,44.1684444444,14.5546666667,17.5417777778,13.9363333333,14.2502962963,26.8884444444,15.8437222222
780.02,15.3898888889,46.8126666667,30.3022222222,45.1266666667,14.6686666667,18.1092222222,14.1227777778,14.3957407407,27.7435555556,16.2670277778
780.33,14.3157777778,46.8055,29.8673333333,44.8865555555,13.8033333333,17.7013333333,13.4618888889,13.5623333333,26.8333888889,15.8278055556
780.64,13.8916666666,47.5285,29.8013333333,45.2271111111,13.7474444444,17.3515555555,12.9956666667,13.26,26.5882222222,15.7449722222
780.95,13.5776666667,47.4325,29.697,45.1143333333,13.397,17.225,12.089,12.9433333333,26.3531111111,15.1408888889
781.26,14.1066666667,48.317,30.4028888889,46.438,13.8671111111,17.5927777778,12.7994444445,13.7652962963,26.6775555556,15.51175
781.57,14.1,48.7833333334,30.1333333333,47.2111111111,13.6666666667,17.1333333334,12.5111111111,13.737037037,25.9666666667,15.4027777778
781.88,13.6665555555,48.819,29.409,46.9657777778,12.6396666667,16.3928888889,12.0124444444,12.9971481481,25.5132777778,14.6274444444
782.19,14.3331111111,49.7098333333,29.588,47.1654444445,13.035,16.655,12.6025555556,13.6157777778,26.2578333333,15.3404166667
782.50,14.6411111111,50.3646666667,29.6526666667,46.8635555556,13.773,16.7245555556,13.2984444444,13.6998148148,26.8114444444,15.4599166667
782.81,14.6373333333,50.2838333334,29.4641111111,46.1602222222,13.7496666667,16.6607777778,13.2173333333,13.3631851852,26.4823333333,15.2734722222
783.12,14.9571111111,50.1603333333,28.941,45.501,13.6631111111,16.2868888889,12.8916666667,13.1172962963,25.9674444445,15.2865277778
783.43,14.4102222222,48.6035,27.6656666667,44.3385555556,12.7371111111,14.858,12.1125555556,12.1282222222,24.9439444445,14.0273888889
783.74,14.5471111111,48.707,28.0904444444,44.5625555556,12.9413333334,15.6218888889,12.5516666667,12.6422222222,26.2132222222,14.12825
784.05,15.7635555555,49.4335,28.622,44.7748888889,13.5907777778,16.413,13.8385555555,13.5552592593,26.6382777778,14.7447222222
784.36,15.4512222222,49.8221666667,28.5547777778,44.2073333333,12.7832222222,15.1191111111,13.625,13.0597777778,26.5862222222,14.1883611111
784.67,15.3043333333,48.9428333333,27.7658888889,44.2213333333,12.5558888889,14.9165555555,13.0492222222,12.8300370371,26.1626111111,13.9535555555
784.98,15.3448888889,49.6315,28.2455555556,44.2103333333,12.4094444444,14.6315555556,13.3097777778,12.8850740741,26.4795,14.1665833333
