wavelength,Back_TanCyvf,Belly_TanCyvf,Breast_TanCyvf,Crissum_TanCyvf,Crown_TanCyvf,DorTail_TanCyvf,Patch10_TanCyvf,Patch11_TanCyvf,Rump_TanCyvf,Throat_TanCyvf,WingTip_TanCyvf
506.15,9.39255555555,33.0683333334,49.784,25.0498888889,9.42111111111,11.9094444445,13.2543333333,6.65555555555,16.4097777778,8.85377777778,9.70855555557
506.49,9.53555555557,33.4021111111,49.9621111111,25.1934444445,9.65311111111,11.9382222222,13.4878888889,6.66411111111,16.7462222222,8.84922222222,9.69666666668
506.84,9.69188888888,33.7651111111,50.19,25.3678888889,9.8881111111,11.9892222222,13.7351111111,6.67566666667,17.0885555556,8.81433333333,9.65922222221
507.19,9.88511111111,34.0536666667,50.3338888889,25.4927777778,10.129,12.0126666667,13.9691111111,6.70544444444,17.4071111111,8.80544444444,9.66444444446
507.54,10.0924444444,34.3984444445,50.5624444444,25.6367777778,10.4343333334,12.0515555556,14.2431111111,6.752,17.7627777778,8.83755555555,9.69388888889
507.88,10.246,34.6462222222,50.726,25.7693333333,10.6584444445,12.0416666667,14.4504444445,6.72277777778,18.0683333334,8.77988888889,9.67655555557
508.23,10.4873333333,34.9742222222,50.9344444444,25.9637777778,10.968,12.1173333333,14.7257777778,6.80433333333,18.4192222222,8.82855555555,9.74144444443
508.58,10.6548888889,35.2357777778,51.0983333333,26.077,11.1895555555,12.1235555556,14.9418888889,6.81888888889,18.7208888889,8.80122222222,9.71677777777
508.93,10.8572222222,35.558,51.334,26.2697777778,11.4654444444,12.2066666667,15.1905555556,6.88455555556,19.0783333333,8.819,9.75966666668
509.27,11.0473333333,35.797,51.4638888889,26.4246666667,11.75,12.2554444444,15.4124444444,6.93677777778,19.4107777778,8.851,9.79877777779
509.62,11.1648888889,36.0137777778,51.625,26.5192222222,11.9791111111,12.2711111111,15.6095555556,6.94188888889,19.678,8.82511111111,9.76777777777
509.97,11.3404444444,36.259,51.7865555556,26.681,12.2442222222,12.3176666667,15.8578888889,6.98466666667,19.987,8.85,9.77988888888
510.32,11.5541111111,36.5107777778,51.964,26.8485555555,12.5335555555,12.4035555555,16.1201111111,7.03155555556,20.3196666667,8.907,9.8178888889
510.66,11.7383333333,36.7753333333,52.116,26.984,12.7966666667,12.4476666667,16.3251111111,7.07577777778,20.6351111111,8.92544444444,9.84522222223
511.01,11.8524444444,36.9938888889,52.274,27.0863333333,13.0015555556,12.45,16.4833333333,7.06122222222,20.9131111111,8.89444444444,9.80922222221
511.36,11.9584444445,37.1477777778,52.3973333333,27.1876666667,13.1755555556,12.4445555556,16.6092222222,7.03144444445,21.1316666667,8.824,9.75033333334
511.70,12.1427777778,37.3997777778,52.5586666667,27.3467777778,13.4377777778,12.5124444444,16.8302222222,7.09011111111,21.4317777778,8.87144444444,9.76544444445
512.05,12.3002222222,37.5792222222,52.668,27.4436666667,13.662,12.5467777778,17.0106666667,7.10122222222,21.6907777778,8.85277777778,9.73833333333
512.40,12.4512222222,37.8123333333,52.8467777778,27.5886666667,13.913,12.5831111111,17.1882222222,7.114,21.9608888889,8.85888888889,9.74322222221
512.75,12.592,37.967,52.9521111111,27.679,14.1286666667,12.5962222222,17.3398888889,7.11666666667,22.2061111111,8.84666666667,9.7278888889
513.09,12.7364444444,38.2005555556,53.1371111111,27.8255555556,14.3395555556,12.6192222222,17.5172222222,7.10544444444,22.4733333333,8.84411111111,9.70488888889
513.44,12.9093333333,38.4047777778,53.3104444444,27.9606666667,14.5791111111,12.6766666667,17.6944444445,7.13877777778,22.7471111111,8.859,9.72555555557
513.79,13.0558888889,38.6156666667,53.4836666667,28.0643333333,14.8057777778,12.7137777778,17.841,7.15511111111,23.0157777778,8.83811111111,9.74044444443
514.13,13.1983333333,38.7878888889,53.621,28.1466666667,15.0136666667,12.7211111111,17.989,7.17588888889,23.2578888889,8.81244444444,9.69600000001
514.48,13.3181111111,38.9123333333,53.7151111111,28.1992222222,15.1877777778,12.7202222222,18.1214444445,7.14544444444,23.4587777778,8.77122222222,9.66433333335
514.83,13.5253333333,39.1338888889,53.9184444444,28.3482222222,15.4611111111,12.7972222222,18.3352222222,7.20133333333,23.7311111111,8.80933333333,9.7198888889
515.17,13.6972222222,39.3336666667,54.0721111111,28.4473333333,15.6803333333,12.8102222222,18.5206666667,7.20677777778,23.9618888889,8.80688888889,9.74544444446
515.52,13.8113333333,39.4695555556,54.247,28.4612222222,15.8881111111,12.7835555556,18.6361111111,7.20244444445,24.1614444445,8.76088888889,9.72800000001
515.87,13.9382222222,39.6716666667,54.5178888889,28.5486666667,16.087,12.7753333333,18.8003333333,7.20233333333,24.3938888889,8.72344444445,9.74144444445
516.21,14.0747777778,39.8345555556,54.7647777778,28.618,16.2524444444,12.7542222222,18.9477777778,7.22766666667,24.6053333334,8.69755555555,9.72733333333
516.56,14.2437777778,40.0468888889,55.0245555555,28.729,16.4627777778,12.7756666667,19.1382222222,7.26933333333,24.8124444444,8.70344444445,9.75766666668
516.91,14.3356666667,40.1775555556,55.1934444445,28.747,16.5902222222,12.7203333334,19.2301111111,7.23944444444,24.9244444444,8.64088888889,9.72655555556
517.25,14.4405555556,40.3436666666,55.3603333333,28.7956666667,16.7352222222,12.6991111111,19.333,7.24744444444,25.0854444445,8.60944444444,9.70977777778
517.60,14.5371111111,40.4185555556,55.4666666667,28.855,16.8597777778,12.7037777778,19.4577777778,7.24933333333,25.2078888889,8.60966666667,9.6871111111
517.95,14.614,40.5226666667,55.6106666667,28.9187777778,16.9796666667,12.714,19.5572222222,7.23966666667,25.3047777778,8.59022222222,9.69855555554
518.29,14.7052222222,40.6737777778,55.822,29.0186666666,17.1105555556,12.7172222222,19.6895555555,7.24355555556,25.4525555555,8.59122222222,9.70155555557
518.64,14.8003333333,40.8005555556,55.9527777778,29.1092222222,17.2218888889,12.7332222222,19.8112222222,7.27088888889,25.5945555555,8.58711111111,9.71088888889
518.99,14.8704444445,40.9532222222,56.1353333333,29.2078888889,17.3543333333,12.7647777778,19.9172222222,7.28844444444,25.7435555556,8.59344444444,9.72033333333
519.33,14.9408888889,41.0823333333,56.2475555556,29.3063333333,17.4521111111,12.7781111111,20.0255555556,7.28555555555,25.8724444444,8.58333333333,9.7201111111
519.68,14.9797777778,41.2012222222,56.3814444445,29.4021111111,17.5594444444,12.7822222222,20.1007777778,7.27333333333,25.9922222222,8.57611111111,9.70700000001
520.02,15.0624444444,41.3712222222,56.5262222222,29.5191111111,17.7057777778,12.8347777778,20.2225555556,7.27277777778,26.1421111111,8.57333333333,9.71944444445
520.37,15.0971111111,41.4604444444,56.5801111111,29.5837777778,17.8145555556,12.8393333333,20.2815555555,7.25288888889,26.2488888889,8.54477777778,9.67899999999
520.72,15.1742222222,41.5942222222,56.6781111111,29.6867777778,17.9404444444,12.9033333333,20.3987777778,7.27,26.4065555555,8.56322222222,9.70155555555
521.06,15.2856666666,41.739,56.8253333333,29.8372222222,18.1051111111,12.9675555556,20.5344444444,7.28466666667,26.5485555556,8.59777777778,9.73077777777
521.41,15.3844444444,41.9318888889,57.0258888889,29.9607777778,18.2492222222,13.0186666667,20.6548888889,7.29111111111,26.7165555556,8.61933333333,9.73155555556
521.75,15.4913333333,42.1581111111,57.2802222222,30.1244444444,18.4207777778,13.0653333333,20.8106666667,7.3,26.9292222222,8.633,9.74244444443
522.10,15.5662222222,42.2867777778,57.4568888889,30.2162222222,18.5742222222,13.1015555556,20.9035555556,7.30888888889,27.0838888889,8.61877777778,9.73777777777
522.45,15.6471111111,42.4277777778,57.6434444444,30.2726666667,18.7353333333,13.1228888889,20.9956666667,7.29777777778,27.213,8.61233333333,9.72033333335
522.79,15.73,42.6057777778,57.9156666667,30.3632222222,18.8796666666,13.1177777778,21.1376666667,7.312,27.3673333333,8.57888888889,9.70522222221
523.14,15.8217777778,42.737,58.141,30.4235555556,19.0268888889,13.1567777778,21.257,7.33055555556,27.5052222222,8.56811111111,9.71188888889
523.48,15.9263333333,42.8915555556,58.3884444444,30.4796666667,19.1498888889,13.1848888889,21.4046666667,7.35233333333,27.6478888889,8.57511111111,9.70977777778
523.83,16.0124444444,43.0298888889,58.6261111111,30.5394444444,19.2888888889,13.1768888889,21.5483333333,7.38011111111,27.754,8.56944444445,9.72133333333
524.17,16.0934444444,43.1486666667,58.9,30.5838888889,19.3892222222,13.1607777778,21.6694444444,7.37966666667,27.8644444445,8.53933333333,9.72655555554
524.52,16.1807777778,43.2591111111,59.1495555556,30.6297777778,19.5133333333,13.1494444444,21.795,7.39311111111,27.9801111111,8.51111111111,9.72466666667
524.87,16.2087777778,43.3581111111,59.3701111111,30.6184444444,19.57,13.086,21.8856666667,7.36833333333,28.0413333333,8.45077777778,9.68033333334
525.21,16.2482222222,43.46,59.5791111111,30.5978888889,19.6531111111,13.008,21.9844444445,7.35944444444,28.1032222222,8.38644444444,9.66777777778
525.56,16.3163333333,43.5757777778,59.8621111111,30.5831111111,19.7188888889,12.9596666667,22.0812222222,7.37133333333,28.1704444444,8.35244444444,9.66577777778
525.90,16.4031111111,43.7574444444,60.1725555556,30.6235555556,19.8143333334,12.9218888889,22.2384444444,7.40488888889,28.2532222222,8.34588888889,9.68744444445
526.25,16.4742222222,43.9254444444,60.5378888889,30.6606666666,19.886,12.8835555556,22.3453333333,7.40511111111,28.3413333333,8.30466666667,9.693
526.59,16.5498888889,44.0525555556,60.8044444444,30.6916666667,19.9537777778,12.8753333333,22.4518888889,7.42422222222,28.4201111111,8.30422222222,9.70533333332
526.94,16.611,44.2061111111,61.1025555556,30.7364444445,20.0306666667,12.8327777778,22.5597777778,7.44088888889,28.5003333333,8.28966666667,9.71566666667
527.28,16.6743333333,44.3168888889,61.3251111111,30.7868888889,20.0913333333,12.8162222222,22.6448888889,7.45488888889,28.5816666667,8.27833333333,9.71955555556
527.63,16.7155555556,44.3981111111,61.496,30.8071111111,20.1293333333,12.7985555556,22.706,7.44622222222,28.6382222222,8.26088888889,9.70533333333
527.97,16.7748888889,44.5132222222,61.6705555555,30.8577777778,20.1947777778,12.797,22.7817777778,7.456,28.7064444444,8.26422222222,9.718
528.32,16.8141111111,44.6101111111,61.8234444444,30.8974444445,20.2456666667,12.8104444444,22.8492222222,7.473,28.7738888889,8.27233333333,9.73077777778
528.66,16.8547777778,44.7067777778,61.9755555555,30.9528888889,20.3158888889,12.8353333333,22.9204444445,7.49144444444,28.8476666667,8.28,9.74800000001
529.01,16.9071111111,44.7921111111,62.1464444444,31.0281111111,20.3766666667,12.8672222222,22.986,7.50911111111,28.9263333333,8.297,9.76933333334
529.35,16.9295555555,44.8535555556,62.234,31.0786666666,20.4372222222,12.882,23.0503333333,7.51388888889,28.9846666667,8.29277777778,9.75944444444
529.70,16.9741111111,44.9266666667,62.366,31.1457777778,20.5078888889,12.9161111111,23.1111111111,7.50944444444,29.0623333333,8.29122222222,9.74799999999
530.04,17.0225555555,45.0237777778,62.4873333333,31.2317777778,20.5953333334,12.9603333333,23.222,7.53033333333,29.1802222222,8.32511111111,9.75144444443
530.39,17.1086666667,45.1488888889,62.633,31.3298888889,20.7093333333,13.0182222222,23.3234444445,7.562,29.3122222222,8.354,9.7831111111
530.73,17.1702222222,45.2464444444,62.7521111111,31.4056666667,20.7982222222,13.0621111111,23.4141111111,7.563,29.4212222222,8.36733333334,9.7751111111
531.08,17.2177777778,45.3904444444,62.9257777778,31.4876666667,20.9047777778,13.1058888889,23.5264444444,7.57933333334,29.5368888889,8.36622222222,9.78066666666
531.42,17.264,45.5334444444,63.1264444444,31.5805555556,21.0052222222,13.1428888889,23.631,7.597,29.6662222222,8.366,9.7911111111
531.77,17.2837777778,45.6395555556,63.3145555555,31.6497777778,21.0856666667,13.16,23.7138888889,7.59844444445,29.7708888889,8.35166666667,9.76944444443
532.11,17.3494444444,45.7811111111,63.4998888889,31.7536666667,21.2017777778,13.1983333333,23.8393333333,7.62366666667,29.9012222222,8.36888888889,9.77555555557
532.46,17.4123333334,45.9018888889,63.6611111111,31.8586666667,21.2907777778,13.2298888889,23.9416666667,7.64722222222,30.0266666667,8.36955555555,9.78233333332
532.80,17.509,46.0916666667,63.8951111111,31.9865555556,21.437,13.3112222222,24.0874444444,7.70422222222,30.1956666667,8.41566666667,9.831
533.15,17.5768888889,46.2088888889,64.0604444444,32.0897777778,21.5163333333,13.3418888889,24.171,7.70822222222,30.3118888889,8.42555555555,9.85188888888
533.49,17.6537777778,46.3892222222,64.2715555556,32.2025555555,21.6441111111,13.4114444444,24.3038888889,7.76333333333,30.4727777778,8.47155555556,9.90255555555
533.84,17.6892222222,46.5215555556,64.4663333333,32.2925555556,21.7287777778,13.4322222222,24.3881111111,7.763,30.5728888889,8.45166666667,9.89844444444
534.18,17.723,46.6233333333,64.6852222222,32.407,21.8092222222,13.459,24.4982222222,7.765,30.6864444444,8.45588888889,9.89511111112
534.52,17.7801111111,46.7892222222,64.9236666667,32.5638888889,21.912,13.5198888889,24.6098888889,7.78977777778,30.8371111111,8.48155555556,9.92088888889
534.87,17.8661111111,46.9398888889,65.1067777778,32.7127777778,22.0405555555,13.598,24.7422222222,7.83277777778,30.9734444444,8.53011111111,9.95844444445
535.21,17.9813333333,47.1095555556,65.3423333334,32.9021111111,22.1968888889,13.6973333333,24.8935555556,7.88922222222,31.1611111111,8.60966666667,10.0175555556
535.56,18.0642222222,47.2905555556,65.5374444444,33.0607777778,22.3202222222,13.7934444444,25.0385555555,7.92988888889,31.3226666667,8.65755555556,10.0628888889
535.90,18.1104444445,47.4572222222,65.8142222222,33.198,22.41,13.833,25.1172222222,7.915,31.4663333333,8.65766666667,10.0597777778
536.25,18.1593333333,47.555,65.9842222222,33.2743333334,22.4884444445,13.8796666667,25.2213333333,7.93855555556,31.5846666667,8.68511111111,10.0955555556
536.59,18.1841111111,47.6757777778,66.1381111111,33.3687777778,22.5396666666,13.8844444444,25.3,7.90311111111,31.6768888889,8.66277777778,10.0521111111
536.93,18.2531111111,47.8552222222,66.3913333334,33.5198888889,22.6672222222,13.9702222222,25.437,7.94688888889,31.8567777778,8.705,10.0928888889
537.28,18.2673333333,47.9231111111,66.516,33.6038888889,22.7168888889,13.982,25.5021111111,7.94077777778,31.9243333333,8.69255555556,10.0747777778
537.62,18.3291111111,48.0844444445,66.6744444445,33.7406666667,22.819,14.0565555556,25.6194444445,7.98555555556,32.0558888889,8.739,10.0985555555
537.97,18.3801111111,48.2001111111,66.788,33.8041111111,22.9052222222,14.0822222222,25.6985555556,8.00777777778,32.1384444445,8.75622222222,10.1062222222
538.31,18.4191111111,48.2948888889,66.9468888889,33.8495555556,22.9787777778,14.0932222222,25.7892222222,8.02555555555,32.2145555555,8.75722222222,10.1036666667
538.65,18.4705555555,48.4626666667,67.2484444445,33.9291111111,23.0738888889,14.1088888889,25.8937777778,8.03466666666,32.3277777778,8.75011111111,10.1106666667
539.00,18.4791111111,48.6283333333,67.5546666667,33.9437777778,23.1157777778,14.0674444445,25.9838888889,7.99722222222,32.384,8.695,10.0683333333
539.34,18.5098888889,48.7708888889,67.8353333333,33.952,23.1611111111,14.0197777778,26.0567777778,7.98555555556,32.4398888889,8.65711111111,10.064
539.69,18.5544444445,48.8577777778,68.0321111111,33.9517777778,23.215,14.0113333333,26.1598888889,8.02166666667,32.4642222222,8.65733333333,10.0912222222
540.03,18.5938888889,49.0186666667,68.3324444445,33.997,23.2556666667,13.9951111111,26.2397777778,8.01011111111,32.5386666667,8.63688888889,10.0713333333
540.37,18.6092222222,49.0997777778,68.5476666667,33.9823333333,23.2822222222,13.9697777778,26.2901111111,8.01433333333,32.5628888889,8.61711111111,10.0638888889
540.72,18.606,49.1698888889,68.6953333333,33.9646666667,23.304,13.9242222222,26.3415555555,8.01044444444,32.5565555555,8.58977777778,10.0425555556
541.06,18.6524444444,49.296,68.9283333333,34.0182222222,23.3482222222,13.9252222222,26.4357777778,8.01311111111,32.6578888889,8.59455555555,10.0504444444
541.40,18.6733333333,49.3233333333,69.0636666667,34.004,23.3627777778,13.8868888889,26.4667777778,7.99544444444,32.6861111111,8.55122222222,10.038
541.75,18.7256666667,49.4802222222,69.3221111111,34.0958888889,23.4348888889,13.8982222222,26.5701111111,7.99966666667,32.7984444444,8.54777777778,10.0493333333
542.09,18.7873333333,49.6382222222,69.5057777778,34.1827777778,23.5236666667,13.9334444444,26.6835555556,8.03066666667,32.9072222222,8.56511111111,10.0861111111
542.43,18.8235555556,49.7013333333,69.6047777778,34.2458888889,23.5661111111,13.949,26.7445555556,8.03644444444,32.9743333333,8.57311111111,10.093
542.78,18.859,49.7674444445,69.6977777778,34.3231111111,23.6123333333,13.9821111111,26.812,8.06555555556,33.0438888889,8.59488888889,10.1234444444
543.12,18.9392222222,49.878,69.8678888889,34.4741111111,23.7134444445,14.0817777778,26.9496666667,8.12833333333,33.1892222222,8.67311111111,10.1688888889
543.46,18.9648888889,49.9584444444,70.0107777778,34.5616666667,23.7756666667,14.104,27.0186666667,8.11644444444,33.2932222222,8.66888888889,10.1551111111
543.81,19.0363333333,50.0742222222,70.1722222222,34.6905555556,23.9005555556,14.1793333333,27.137,8.16644444444,33.4002222222,8.73144444445,10.2117777778
544.15,19.0747777778,50.169,70.2755555556,34.8101111111,23.9672222222,14.2227777778,27.2366666667,8.20111111111,33.497,8.746,10.2323333333
544.49,19.1651111111,50.3141111111,70.4846666667,34.9561111111,24.0743333333,14.3215555556,27.3734444444,8.25066666667,33.6596666667,8.80655555556,10.2971111111
544.84,19.2042222222,50.44,70.6558888889,35.0687777778,24.1532222222,14.3737777778,27.435,8.28344444444,33.7426666666,8.81955555556,10.3194444444
545.18,19.2742222222,50.6386666667,70.8787777778,35.2395555556,24.2707777778,14.4578888889,27.5697777778,8.32711111111,33.8682222222,8.87822222222,10.3644444444
545.52,19.3075555556,50.7724444444,70.9958888889,35.3175555556,24.3651111111,14.5253333333,27.659,8.37411111111,33.9243333333,8.92677777778,10.3865555556
545.87,19.3447777778,50.848,71.2037777778,35.4144444444,24.4221111111,14.5815555556,27.7191111111,8.39111111111,34.0044444444,8.93588888889,10.384
546.21,19.3477777778,50.9707777778,71.3946666667,35.4825555556,24.4784444444,14.5783333333,27.7826666667,8.35633333334,34.0824444444,8.91133333333,10.3696666667
546.55,19.3875555556,51.075,71.4924444445,35.577,24.5528888889,14.6152222222,27.8592222222,8.36566666667,34.1887777778,8.91888888889,10.3867777778
546.90,19.3666666667,51.1275555556,71.5727777778,35.6155555555,24.5723333333,14.5952222222,27.8802222222,8.31666666667,34.2078888889,8.869,10.3593333333
547.24,19.4217777778,51.2476666667,71.6944444444,35.7536666667,24.6697777778,14.6495555555,27.9668888889,8.36744444444,34.2814444444,8.92666666667,10.3996666667
547.58,19.468,51.3795555556,71.8268888889,35.8974444444,24.7917777778,14.711,28.0688888889,8.398,34.4041111111,8.95866666667,10.4266666667
547.92,19.5475555556,51.5516666667,72.0088888889,36.0646666667,24.9272222222,14.814,28.1722222222,8.44155555556,34.5576666666,9.03388888889,10.4872222222
548.27,19.5625555555,51.67,72.0864444444,36.1617777778,24.9794444444,14.8117777778,28.2023333334,8.436,34.625,9.01288888889,10.4682222222
548.61,19.6097777778,51.769,72.1861111111,36.2821111111,25.0752222222,14.8605555555,28.3206666667,8.44677777778,34.7084444445,9.04255555556,10.4973333333
548.95,19.6448888889,51.8711111111,72.3782222222,36.3902222222,25.1587777778,14.8847777778,28.411,8.43411111111,34.803,9.07977777778,10.5096666667
549.29,19.6468888889,51.9211111111,72.5133333333,36.5087777778,25.2006666667,14.8807777778,28.4432222222,8.39188888889,34.9305555556,9.05522222222,10.5008888889
549.64,19.7031111111,52.0787777778,72.6592222222,36.6422222222,25.2863333333,14.9115555556,28.5736666667,8.37877777778,35.0406666667,9.08355555556,10.5232222222
549.98,19.7666666667,52.1367777778,72.7602222222,36.7232222222,25.3744444444,15.0081111111,28.6808888889,8.45133333333,35.1213333333,9.15088888889,10.5866666667
550.32,19.7394444445,52.2043333333,72.9435555556,36.7367777778,25.404,15.0027777778,28.7052222222,8.42644444444,35.124,9.12155555555,10.5348888889
550.66,19.8155555556,52.3164444444,73.0995555555,36.8302222222,25.5285555556,15.0516666667,28.802,8.50611111111,35.1977777778,9.17022222222,10.5774444445
551.01,19.8914444445,52.4508888889,73.3335555556,36.9538888889,25.6254444444,15.1217777778,28.9333333333,8.58377777778,35.3217777778,9.23155555555,10.6571111111
551.35,19.8623333333,52.4814444444,73.4723333334,36.9234444445,25.5698888889,15.0097777778,28.9224444445,8.50888888889,35.2552222222,9.13244444444,10.5905555555
551.69,19.843,52.4672222222,73.5673333333,36.9275555555,25.5865555556,14.9741111111,28.9668888889,8.48944444444,35.2405555555,9.098,10.6027777778
552.03,19.8776666667,52.559,73.8431111111,36.9953333333,25.6494444444,14.9821111111,29.0455555556,8.49177777778,35.2961111111,9.11111111111,10.6214444444
552.38,19.8912222222,52.5423333333,73.9336666667,36.9994444444,25.6553333333,14.9542222222,29.0458888889,8.48844444444,35.2676666667,9.089,10.629
552.72,19.92,52.5764444445,73.9973333333,37.0677777778,25.7241111111,14.9732222222,29.0952222222,8.51966666667,35.3008888889,9.10055555556,10.6683333333
553.06,20.0047777778,52.7092222222,74.1807777778,37.1856666667,25.8302222222,15.0557777778,29.2226666667,8.59244444444,35.355,9.151,10.7746666667
553.40,20.0134444444,52.7594444444,74.3143333333,37.249,25.8631111111,15.0695555555,29.2577777778,8.61855555556,35.3638888889,9.139,10.7982222222
553.74,19.9775555556,52.8157777778,74.4203333333,37.2524444444,25.8635555556,14.9981111111,29.2376666667,8.58666666667,35.327,9.09922222222,10.7515555555
554.09,20.0428888889,52.8666666667,74.5491111111,37.3467777778,25.9537777778,15.0112222222,29.3407777778,8.63666666667,35.4038888889,9.158,10.8358888889
554.43,20.0398888889,52.8967777778,74.6777777778,37.3697777778,25.9537777778,14.9978888889,29.3693333333,8.62111111111,35.4053333333,9.14488888889,10.8278888889
554.77,19.9753333333,52.8945555556,74.6695555556,37.3438888889,25.929,14.9432222222,29.2983333333,8.54388888889,35.3585555555,9.05022222222,10.743
555.11,20.0664444444,53.0248888889,74.7557777778,37.4825555556,26.0598888889,15.0834444444,29.4241111111,8.69777777778,35.5024444444,9.18833333333,10.8678888889
555.45,20.0753333333,53.0596666667,74.8633333333,37.5064444444,26.0787777778,15.042,29.4094444444,8.68266666667,35.4895555556,9.14244444445,10.8673333333
555.80,20.1208888889,53.0987777778,74.9257777778,37.5715555555,26.1441111111,15.0803333333,29.446,8.69844444445,35.508,9.18022222222,10.89
556.14,20.0714444445,53.1308888889,74.9831111111,37.5677777778,26.1611111111,15.0367777778,29.4363333333,8.658,35.4853333334,9.172,10.8435555556
556.48,20.0413333333,53.1564444444,75.1102222222,37.5555555556,26.142,14.9935555556,29.423,8.64655555556,35.4763333333,9.161,10.8084444444
556.82,19.9533333333,53.0726666667,75.0745555556,37.4735555556,26.0373333333,14.8768888889,29.3525555556,8.55844444444,35.3723333333,9.05788888889,10.6932222222
557.16,19.9661111111,53.1075555555,75.1862222222,37.525,26.1126666667,14.8506666666,29.3637777778,8.52655555556,35.3768888889,9.08666666667,10.7105555555
557.50,20.0325555556,53.1832222222,75.3752222222,37.6624444444,26.2032222222,14.8746666667,29.4561111111,8.57777777778,35.4556666667,9.10644444444,10.7476666667
557.85,20.065,53.1933333334,75.4675555556,37.6934444445,26.2532222222,14.919,29.4773333333,8.59666666666,35.454,9.12488888889,10.7446666667
558.19,20.1216666667,53.2457777778,75.5774444445,37.7404444444,26.3248888889,14.9246666667,29.5134444444,8.61988888889,35.4934444444,9.15111111111,10.8195555556
558.53,20.1901111111,53.3263333333,75.7994444444,37.7831111111,26.3835555556,14.9324444444,29.6021111111,8.63444444445,35.5082222222,9.16277777778,10.8591111111
558.87,20.143,53.227,75.9096666666,37.7207777778,26.344,14.8395555555,29.5494444444,8.533,35.4205555556,9.06077777778,10.7654444444
559.21,20.1867777778,53.2937777778,76.0446666666,37.7914444444,26.4424444444,14.8887777778,29.6088888889,8.56655555556,35.4897777778,9.12666666667,10.7908888889
559.55,20.2271111111,53.2592222222,76.0331111111,37.7716666667,26.4831111111,14.8778888889,29.6378888889,8.63955555556,35.4671111111,9.16322222222,10.8508888889
559.89,20.2985555556,53.2652222222,76.1064444444,37.8481111111,26.5694444444,14.9071111111,29.6991111111,8.70788888889,35.5274444444,9.21022222222,10.9094444444
560.23,20.3492222222,53.2025555555,76.1461111111,37.8713333333,26.6302222222,14.9016666667,29.7158888889,8.72388888889,35.5182222222,9.19866666666,10.9502222222
560.58,20.3497777778,53.1513333333,76.2136666667,37.8741111111,26.7151111111,14.9157777778,29.7174444445,8.74344444445,35.5287777778,9.25533333334,10.9873333333
560.92,20.3597777778,53.1042222222,76.218,37.8087777778,26.7142222222,14.9007777778,29.7294444444,8.76877777778,35.5201111111,9.26066666667,10.987
561.26,20.3814444444,53.0738888889,76.2421111111,37.8201111111,26.7606666667,14.906,29.7246666667,8.79855555556,35.5322222222,9.30466666667,11.0304444445
561.60,20.4075555556,53.1115555556,76.3563333334,37.8983333334,26.8097777778,14.8937777778,29.7416666667,8.811,35.5228888889,9.28755555556,11.0503333333
561.94,20.4378888889,53.1037777778,76.3233333333,37.9227777778,26.855,14.9211111111,29.7165555556,8.84344444445,35.5242222222,9.31666666667,11.0444444445
562.28,20.4498888889,53.0652222222,76.3313333333,37.9416666666,26.9257777778,14.9262222222,29.726,8.84488888889,35.5386666667,9.35277777778,11.0623333333
562.62,20.4583333333,53.0428888889,76.3665555556,37.9475555556,26.9698888889,14.8997777778,29.7143333333,8.83622222222,35.4934444445,9.35288888889,11.0803333334
562.96,20.4556666667,53.064,76.4834444445,37.9316666667,26.9737777778,14.8612222222,29.6795555556,8.83577777778,35.4577777778,9.36311111111,11.0626666666
563.30,20.4138888889,52.9713333333,76.4571111111,37.9045555555,26.9396666667,14.8331111111,29.6095555555,8.76344444444,35.3953333333,9.30766666667,11.0154444445
563.64,20.4672222222,52.9236666666,76.4968888889,37.8823333333,26.9618888889,14.8323333333,29.5758888889,8.81022222222,35.3578888889,9.34155555555,11.057
563.99,20.3326666667,52.8031111111,76.3487777778,37.7234444444,26.8486666667,14.6998888889,29.4205555555,8.70955555555,35.1884444444,9.22911111111,10.9438888889
564.33,20.3377777778,52.6587777778,76.3077777778,37.6807777778,26.8116666666,14.6268888889,29.3598888889,8.66577777778,35.0854444445,9.19866666667,10.9007777778
564.67,20.26,52.4834444444,76.1857777778,37.601,26.7401111111,14.5342222222,29.2394444444,8.598,34.9427777778,9.09522222222,10.8193333333
565.01,20.2282222222,52.3387777778,76.1334444444,37.5245555555,26.6826666667,14.4372222222,29.1583333333,8.52844444444,34.8187777778,9.04511111111,10.7753333333
565.35,20.2298888889,52.2816666666,76.0945555555,37.5215555555,26.7005555555,14.4418888889,29.1337777778,8.54122222222,34.7903333333,9.05,10.786
565.69,20.1563333333,52.1438888889,76.0561111111,37.4271111111,26.6405555555,14.359,29.0638888889,8.46833333333,34.6918888889,8.97222222222,10.7533333333
566.03,20.1355555555,52.0793333333,75.9965555556,37.4185555556,26.6205555556,14.3164444444,28.9921111111,8.44022222222,34.66,8.96622222222,10.7536666667
566.37,20.1521111111,52.0494444445,76.0121111111,37.425,26.6293333333,14.3053333333,28.9698888889,8.44211111111,34.6252222222,8.98688888889,10.7583333333
566.71,20.1186666667,51.8637777778,75.8638888889,37.3808888889,26.6116666667,14.2605555556,28.9197777778,8.37966666667,34.5327777778,8.926,10.7216666667
567.05,20.1081111111,51.8617777778,75.9513333333,37.3971111111,26.655,14.2167777778,28.8893333334,8.32744444444,34.5126666667,8.89455555556,10.6873333333
