wavelength,Back_IncWatm,Belly_IncWatm,Breast_IncWatm,Crissum_IncWatm,Crown_IncWatm,DorTail_IncWatm,Patch10_IncWatm,Patch11_IncWatm,Patch12_IncWatm,Rump_IncWatm,Throat_IncWatm,WingTip_IncWatm
770.38,23.7370666667,68.0334666667,35.8507333333,44.7434,18.463,17.5402666667,30.6545666667,11.3840666667,56.5196666667,25.9142,50.6443666667,19.6972
770.69,23.4792666667,68.1156666667,35.7002,44.595,18.1703333333,17.1876,30.5577666667,11.0432666667,56.6858,25.6366666667,50.5298,19.5751333333
771.00,23.4596666667,67.6891333333,35.5832,44.2740666667,18.3800666667,17.3487333333,30.5469666667,11.0714,56.9742,25.653,50.4711333333,19.6078
771.32,23.3696666667,67.8070666667,35.4564666667,43.9854,18.2226666667,17.1306666667,30.5004,10.6795333333,57.1366666666,25.3686,50.3594666667,19.2023333333
771.63,23.4404666667,68.2394666667,35.874,43.9583333333,18.4086,17.1026,30.7431,10.6622,57.6391333334,25.3886,50.6499333334,19.1438666667
771.94,23.1801333333,68.4476666667,35.844,43.7612,18.0766666667,16.7156,30.5904666667,10.5164,57.6977333333,25.1223333333,50.6252,18.9262
772.25,23.0324,68.4324666667,35.5438666667,43.6244,17.8759333333,16.3914,30.3021666667,10.4319333333,57.6870666667,24.8494666667,50.5789666667,18.6180666667
772.56,23.4699333333,68.3293333333,35.7196666667,43.7145333333,18.1316,16.6006666667,30.5805,10.7798,57.6748666667,25.0007333333,50.6286666667,18.8968666667
772.87,23.4995333333,68.2600666667,35.6010666667,43.6200666667,17.9211333333,16.2169333334,30.5376666667,10.6451333333,57.6116666667,24.7736,50.4169333333,18.8336
773.18,23.2424666667,68.1955333333,35.1627333333,43.3482,17.5268,15.7074,30.1501666667,10.4143333333,57.4476666667,24.4742,50.1535333333,18.567
773.50,23.17,68.13,35.05,43.3733333333,17.6133333333,15.6366666667,30.0516666667,10.47,57.2666666667,24.2366666667,49.9483333333,18.4533333333
773.81,23.4686,68.5259333333,35.3346,43.8877333333,17.7856,15.7809333333,30.3600666666,10.7674,57.6133333333,24.4387333333,50.3381333333,18.712
774.12,23.7713333333,68.4288,35.6063333333,44.0858666667,18.0720666667,15.9681333333,30.4921,11.0536,57.5106,24.7826,50.4785333333,18.9988
774.43,23.9754,68.8272,36.1,44.6088,18.1716,16.0692,30.7294,11.1933333333,57.3908,24.7526666667,50.7311,19.2466666667
774.74,24.1268,68.8432,36.281,44.922,18.4405333333,16.5244,30.8536,11.5235333333,57.4908666667,25.0625333333,50.8346333333,19.6573333333
775.05,24.2308,68.9613333333,36.4032666667,45.2852,18.6080666667,16.8096666667,30.8527,11.6554666667,57.578,25.2194666666,51.1335333333,19.9517333333
775.36,24.2420666667,68.5153333333,36.1234,45.1698,18.5170666667,16.8271333333,30.6776333333,11.5606,57.3616,25.1803333333,50.8674,20.0862
775.67,24.626,68.7796666667,36.4494,45.5498,19.1004,17.3766666667,31.1685,12.0061333333,57.7594666667,25.8152666667,51.0513,20.7204666667
775.98,24.647,68.9520666667,36.4610666667,45.6241333333,19.3026,17.4969333333,31.2187,12.0939333333,57.7110666666,26.0935333334,51.1909666667,20.9357333333
776.30,24.3609333333,68.4336,35.8621333333,45.0198666667,19.1697333333,17.3992,30.8785,11.8578666666,56.9978666667,25.9839333333,50.6004,20.8269333333
776.61,24.4386666667,68.3556,35.908,45.0359333333,19.0009333333,17.5832666667,31.133,11.8709333334,56.9069333333,26.0864666667,50.6007666667,21.0093333333
776.92,24.5274666667,68.1916666667,35.8786,44.9573333333,18.8604666667,17.8744,31.2010666667,12.0777333334,56.7689333333,26.3766666667,50.5032666667,21.2793333333
777.23,24.1512666667,68.0584666667,35.6805333333,44.7938,18.5428666667,17.6254,30.8797666667,11.5842666667,56.4364666667,26.2681333333,50.2439666667,20.9174666666
777.54,23.6018,67.7367333333,35.3904666667,44.3255333333,17.9740666667,17.3228,30.3721,11.0754666667,56.0553333333,25.8734666667,49.8008666667,20.4537333333
777.85,23.5098666667,67.953,35.2456666667,44.2334,17.892,17.2626666667,30.3495333333,10.9350666667,56.1510666667,25.9010666667,50.0122666667,20.3915333333
778.16,23.0738666667,67.308,34.8579333333,43.782,17.5675333333,16.8768,30.0858333333,10.6976,55.7166666667,25.4923333333,49.6985666667,20.0947333333
778.47,22.8386,66.6140666667,34.3437333333,43.3052666667,17.2947333333,16.6525333333,29.7421666666,10.4106,55.2072,25.0807333333,49.0806,19.6595333334
778.78,22.9672,67.6784666667,34.8474666667,43.8823333333,17.542,16.8712,30.1184666667,10.5598,55.9670666667,25.2422,49.7041,19.6518
779.09,23.1866666667,67.6734,35.1766,43.9434666667,17.5555333333,17.0632,30.3984333333,10.7477333333,56.2085333333,25.2688,49.8678333333,19.8514666667
779.40,22.6850666667,67.7969333333,34.8366,43.6972666667,17.0857333333,16.639,30.1716,10.1348,56.3398,24.9714666667,49.6085333333,19.3352
779.71,22.9022666667,68.3989333333,35.4556,44.222,17.3115333334,16.9854666667,30.6842,10.4086666667,56.9742,25.3468666667,50.0806333333,19.5875333333
780.02,22.6629333333,68.3485333333,35.2044666667,44.0605333333,17.3863333333,16.7955333333,30.4356333334,10.163,56.8824666666,25.0871333333,50.0701333333,19.2234
780.33,22.6097333333,68.3786,35.2446666667,43.9646666667,17.5398,16.6147333333,30.2591,10.1132,56.9679333333,24.955,50.0596,19.0405333333
780.64,22.8462,68.2456666667,35.544,43.8435333333,17.7084,16.8958,30.5238666667,10.4871333333,57.3540666667,25.0568,50.1617333333,19.1797333333
780.95,22.9241333333,68.3305333333,35.3423333333,43.6805333333,17.9368,16.8470666666,30.6863,10.4478,57.3627333334,24.9950666667,50.0658666667,19.0538
781.26,22.63,67.5859333333,34.588,42.9651333333,17.4791333333,16.3140666667,30.1324333333,9.93966666667,56.5985333333,24.399,49.285,18.4181333333
781.57,22.495,67.7909333333,34.3742,42.7453333333,17.2348,15.9196666667,29.8568,9.65446666667,56.6070666667,24.2232666667,49.1676333333,17.9857333333
781.88,22.7501333333,68.5136,34.8076666667,42.985,17.2499333333,15.9254666667,30.1437666667,10.0,57.2134666667,24.5728,49.6456666667,18.3030666667
782.19,22.6352,67.9498,34.7864666667,42.7363333333,17.1705333333,15.7538666667,30.0141,10.0464666667,56.6565333333,24.5578666667,49.3786333333,18.3646666667
782.50,22.0711333334,67.4305333333,34.0482,42.259,16.5563333333,15.1797333333,29.1482,9.49760000001,55.8784,23.9664,48.9379333333,17.6960666667
782.81,22.8519333333,67.7894666667,34.9312666667,42.9381333333,17.4554666666,16.0009333333,29.6476,10.5019333333,56.5459333333,24.4991333333,49.5820333333,18.5699333333
783.12,23.0887333333,68.0472666667,35.3566,43.4618666667,17.8732,16.3349333333,29.5625333333,10.7670666667,56.9072666667,24.7470666667,49.9149333333,18.7770666667
783.43,23.0832,68.0234666666,35.4590666667,43.6840666667,17.6012,16.4798,29.5000666667,10.754,56.8746,24.5914,49.8340333333,18.6893333333
783.74,23.3673333333,68.5309333333,35.5753333333,44.1698666667,17.7325333333,16.8876666667,29.9977666667,10.9086666667,57.2272,24.8662666667,50.1146333333,18.7941333333
784.05,23.1518666667,68.1401333333,34.9777333333,44.0956666666,17.5955333333,16.7926666666,29.9359333333,10.5487333333,56.72,24.6550666667,49.9573,18.7528666666
784.36,23.6734666667,68.811,35.6550666667,44.765,17.8082,17.1711333333,30.4223,10.9508666667,57.3880666667,25.3108,50.6908666667,19.5018
784.67,23.8106666667,69.4092,36.3242666667,45.2103333333,18.1993333333,17.6367333333,31.0072333333,11.537,57.9637333333,25.8818666667,51.3605666667,20.0042666667
784.98,23.6343333333,69.2190666667,36.1386666667,44.9999333333,17.9276,17.4869333334,31.0451,11.3046,57.8490666667,25.6938,51.1387666667,20.0392666667
785.29,23.5300666667,68.3825333333,35.8408666667,44.6384666667,18.1472,17.6765333333,30.9499,11.1981333333,57.3684666667,25.7038666667,50.4429,20.0898666667
785.60,23.7310666667,68.3714,35.7191333333,44.7588666667,18.2782666667,17.9398666667,31.0806,11.2520666667,57.5253333333,26.1294,50.4251,20.313
785.91,23.9632,68.4314,36.0116666667,44.9186666667,18.7066,18.3896,31.6876,11.4977333333,57.6178,26.5790666667,50.6028333333,20.8051333333
786.22,23.0121333333,67.8765333333,35.1190666667,44.0605333333,17.5306,17.5554,31.1249,10.4661333333,56.4905333333,25.8048666666,49.8219333333,19.9626666667
786.53,23.3170666667,67.9625333333,35.1588,44.0913333333,17.7099333333,17.7018666667,31.4772666667,10.5541333333,56.691,25.9413333333,49.9591333333,20.3097333333
786.84,23.9826,68.1397333333,35.8228666667,44.3874,18.7373333333,18.2888666667,32.1200333333,11.1574666667,56.8234666667,26.7222666667,50.6034333334,21.0680666667
787.14,24.0292666667,68.3461333333,36.0535333333,44.4707333333,18.6556666667,17.9815333334,32.1052666667,10.7865333333,57.0866,26.6943333333,51.0350666667,21.1314666667
787.45,24.2886,69.0838666667,36.7353333333,44.9048,18.9757333333,17.987,32.5269666667,10.8064666667,57.7044666667,26.8628,51.3225,21.3890666667
787.76,24.1608,69.0171333333,36.7327333333,44.7242,19.0830666667,17.91,32.6457,10.6370666667,57.4476,26.6705333333,51.2141333333,21.0139333333
788.07,24.1244,68.8096,36.3364,44.6428666667,18.894,17.7879333333,32.4615,10.4530666667,57.381,26.5246,50.7142666667,20.8064
788.38,24.2058,68.9016666667,36.4752666667,44.8258666667,19.0929333333,17.9336,32.4760666667,10.6314666667,57.4398,26.6781333333,50.9682333333,20.9644666667
788.69,24.2876,69.4622,36.7109333333,45.2285333333,19.1210666666,17.9372,32.6565333333,10.723,57.6594,26.8170666667,51.3939,21.0718
789.00,23.9114666667,69.061,36.5113333333,44.6334,18.7427333333,17.4738,32.2332666667,10.1630666667,57.206,26.3175333333,50.945,20.6440666666
789.31,23.737,69.242,36.3931333333,44.6230666667,18.5982,17.1805333333,32.0517666667,10.0334,57.2000666667,26.0956666667,50.7678333333,20.4292666667
789.62,24.1492,69.5792,36.7084666667,45.1784666667,19.1901333333,17.4186666667,32.3120333333,10.5206666667,57.3908,26.5989333333,51.0273333333,20.7102666667
789.92,23.9976,69.0902,36.3163333333,44.8229333333,18.8726666667,17.3228666667,31.9444333333,10.5756,56.9404,26.3205333334,50.6964666667,20.4467333333
790.23,23.4322,68.6278,35.4964666667,44.2974666667,18.0676666667,16.4483333333,31.2361,9.98353333334,56.6007333333,25.6324666667,49.7384666667,19.7898666667
790.54,23.1764,68.2653333333,35.0491333333,43.7958666667,17.7527333333,16.3591333333,30.9311333333,10.048,56.0242,25.4112666667,49.2113,19.5478666667
790.85,23.7275333333,68.2311333333,35.0622,43.9636666667,18.1826666667,17.1115333333,31.0521,10.8706666667,56.2176666667,25.9962,49.5762333333,20.08
791.16,24.3321333333,68.3909333333,35.2582,44.4088,18.694,17.7977333333,31.1650666667,11.4680666667,56.7178666667,26.5216,49.8782666667,20.747
791.47,24.8014666667,68.4111333333,35.8073333333,44.7322666667,19.0241333333,18.2686,31.5242,11.7098666667,56.7228,26.8653333333,50.2936666667,21.0147333333
791.78,25.7897333333,69.2016,36.7974666667,45.6239333333,19.904,19.1014,32.4979,12.4826666667,57.3648,27.8184666667,51.0101666667,21.7278
792.08,26.1681333333,69.0845333333,37.0572,45.7004,20.1411333333,19.3646666667,32.8391333333,12.8348,57.3924666667,27.9594666667,51.3633,21.9148666667
792.39,26.8451333333,69.757,37.6232,46.4526,20.7580666667,20.1694,33.3934,13.6944,58.1004,28.5082666667,52.2786333333,22.5329333333
792.70,27.3405333333,70.2126666667,38.1999333334,46.9064,20.8956,20.5925333333,33.7312666667,13.7674,58.6748,28.8286,53.0302666667,22.7679333333
793.01,27.7453333333,70.2833333333,38.5361333333,47.2785333333,20.9970666667,20.8748,34.2579666667,13.9634,59.2838666667,29.0868,53.6597,23.1543333333
793.32,27.5416,70.4261333333,38.765,47.2908,21.1756666667,20.7746,34.5317,13.7298,59.3667333333,29.1683333333,54.0555666667,23.0530666667
793.62,27.7318,70.4265333333,39.3454666667,47.1722,21.4625333333,21.2909333333,35.0687666667,14.0465333333,59.4538666667,29.3432666667,54.4684,23.6153333333
793.93,27.687,70.8572,39.678,47.3742,21.6281333333,21.2607333334,35.3469333333,13.9864,59.8048666667,29.5646,54.8935,23.7460666666
794.24,27.632,70.8389333333,39.7836,47.5102,21.6644666667,21.1095333333,35.3067666667,13.8385333333,59.6346,29.3686,54.6257,23.7166
794.55,27.5006666667,70.8047333333,39.4978666667,47.5498,21.3630666667,20.8607333333,35.3461666667,13.6918666667,59.3858,29.1146,54.4677666667,23.6360666667
794.86,26.9982666667,70.7034666667,38.9516666667,47.137,21.147,20.3898666667,34.9035666667,13.2302666667,59.1890666667,28.7409333333,54.2138,23.4005333333
795.16,26.209,70.2377333333,38.2324,46.4871333333,20.3543333333,19.7218666666,34.1499,12.5033333334,58.5374666667,28.0349333333,53.6338666667,22.7410666667
795.47,25.6675333333,70.5448,37.7974,46.4259333334,19.773,19.019,33.4536333334,11.4758666666,58.7329333333,27.6658,53.4650666667,22.0027333333
795.78,25.2027333333,70.4010666667,37.4892666667,46.15,19.4470666667,18.6766666667,33.0320333333,10.8588,58.5315333333,27.3372666667,53.1838,21.6270666667
796.09,25.1665333333,70.5689333333,37.3079333333,46.0185333333,19.2703333333,18.373,32.8598333333,10.7002,58.4137333333,27.1470666667,52.9867666667,21.4685333333
796.40,24.4898666667,70.1294,36.6735333334,45.0261333333,18.4822,17.9050666667,31.9154666667,9.74773333335,57.7868666667,26.3986,52.1858333333,20.6270666667
796.70,24.0312666667,70.0092,36.3041333333,44.7934,17.8007333333,17.3462666667,31.2535,9.08633333333,57.3781333333,25.9597333333,51.5449666667,20.2708666667
797.01,23.8368,70.0979333333,36.0559333333,44.867,17.5712,16.8996666667,30.6737,8.54086666667,57.5199333333,25.8555333333,51.6457666667,19.8554666667
797.32,24.3368,69.7255333333,36.1708,44.8995333333,18.0806666667,17.6378666667,30.8789333333,9.04266666667,57.2874,25.9563333333,51.5156333333,20.4936666667
797.63,24.4334666667,70.1056,36.2468666667,44.7995333333,17.9872666666,17.734,31.1235,8.89513333333,57.5463333333,26.0192666667,51.7521333333,20.4223333333
797.93,24.3042,70.045,36.8295333333,44.7247333333,18.1668,17.8172,31.2874333333,8.91566666666,57.6753333333,25.9768,51.7976666667,20.5999333333
798.24,24.3755333333,70.3938,37.0172,44.8318666667,18.0835333333,17.7858,31.2848,8.87606666665,57.9202666666,25.8548666667,51.9669333333,20.5474666667
798.55,24.4604666667,69.9277333333,36.8062666667,44.6628,18.0442,17.7071333333,31.1366333333,8.67053333333,57.8275333333,25.7321333333,51.6932,20.5297333333
798.85,25.2622,70.2164666667,37.3448,45.0936,18.6196,18.6099333333,32.1956666667,9.74513333333,58.4032666667,26.2674666667,52.1380666667,21.3227333333
799.16,25.5867333333,69.8969333333,37.4131333333,45.0108,18.9392666667,18.8962,32.4453666667,10.54,58.2338,26.3211333333,51.6509333333,21.5214
799.47,25.1404,69.2825333333,36.9859333333,44.6939333333,18.6273333333,18.7809333333,32.3901,10.7416,57.7444,26.3787333333,51.1181333333,21.4542
799.78,25.5716666667,69.5445333333,37.2287333333,45.1163333333,18.9971333333,18.8612666667,32.5725666667,11.2936666667,57.8972666667,26.5552666666,51.3759666667,21.6473333333
800.08,26.4484,69.9612666667,37.7535333333,45.5702,19.7525333333,19.4565333333,33.3065666667,12.0864666667,58.1465333333,27.0838666667,52.0013333333,22.261
800.39,26.5685333334,70.3387333333,37.8006666666,45.5866,19.7251333333,19.4108,33.6621666667,12.2140666667,58.2425333333,27.1084,51.6935666667,22.1305333333
800.70,26.7215333333,70.5339333333,37.989,46.0179333333,19.5657333333,19.2666,33.9746333333,12.2354666667,58.5679333333,27.3802666667,51.8413666667,21.9260666667
801.00,26.2117333333,70.6849333333,37.7406,45.8428666667,19.3428666667,18.9184,33.7325666667,11.9535333333,58.4837333333,27.4198,51.6249666667,21.5264666667
801.31,26.1338,70.5252,37.2688,45.6878666667,18.9546,18.7343333333,33.5510666667,11.8062666667,58.0680666667,27.2610666667,51.7397,21.1478
801.62,26.4254,70.2746,37.5982,46.0405333333,19.3122666667,19.2198,33.98,12.2402,58.3320666667,27.7804,51.8321333333,21.8938666667
801.92,26.9207333333,71.0109333333,38.3772666667,46.6718666667,19.8392666667,19.8704,34.8677666667,13.3437333333,59.1600666667,28.5225333333,52.7059666667,22.7994
802.23,26.4097333333,71.1513333333,38.4212,46.6038,19.5648,19.6066666667,34.3535,13.1234666667,58.8514,28.4604,52.4600333333,22.7695333333
802.54,26.5765333333,71.3779333333,38.5958,47.0588,19.6396666667,19.5814,34.3507333333,13.0684,59.0195333333,28.7811333333,53.0656666666,23.1055333333
802.84,26.8060666667,71.6707333333,39.0828666667,47.3533333333,19.9087333333,19.8016,34.5507666667,13.2261333333,59.8979333333,28.6350666667,53.8081,23.5131333333
803.15,26.7954,71.4936666667,39.4313333333,47.3318,20.1769333333,19.9623333333,34.9691333333,13.3868,60.1608,28.6082,54.0332,23.8294666667
803.46,26.8837333333,71.5079333333,39.6685333333,47.6012,20.2660666667,20.2552666667,35.0066666667,13.6264666667,60.7498,28.6878,54.2325,23.8302
803.76,27.5663333333,72.0216,40.2006,48.4172,20.8455333333,21.2358,35.7316666667,14.439,61.5176666667,29.3061333334,55.1463,24.6774666666
804.07,27.6989333333,72.2149333333,40.3279333333,48.5162,21.2472666667,21.7473333333,35.5886,14.9140666667,61.5913333333,29.4624,55.3090666667,25.3009333333
804.38,27.4671333333,71.7969333333,40.102,48.3588666667,20.881,21.5847333333,35.3290333333,14.7731333333,61.139,29.0572,55.1947333333,25.3450666667
804.68,26.9002666666,71.9534,40.0706,48.1662666667,20.7767333333,21.2168666667,35.0447,14.3166,61.4452,28.9051333333,55.0856,24.9333333333
804.99,26.8076,72.1073333333,40.3091333333,47.9252666667,20.9329333333,21.0795333333,35.3648333333,14.4724,61.3397333333,29.0370666667,55.0419,24.7518666667
805.30,27.1238,72.7236,40.5659333333,48.3537333333,21.4039333333,21.3877333333,35.4395333333,14.3293333333,61.6652666667,29.4476666667,55.3496,24.8216666666
805.60,27.0493333333,71.9807333333,40.1563333333,47.9062,21.5467333333,21.3042666666,35.1765333333,14.3626,60.9862666667,29.0487333333,55.0175,24.6564666667
805.91,27.2812,72.3382,40.5328666667,47.8902,21.8054,21.6094666667,35.5274,14.4698666667,61.3758666667,29.4072666667,55.1468333333,24.8667333333
806.21,27.1408666667,72.633,40.3694666667,48.0838666667,21.6046,21.0698,35.3267333333,14.0998,61.169,29.6552666667,55.0978666667,24.7477333333
806.52,26.8020666667,73.2824666667,40.1750666666,48.106,20.8468,20.5871333333,35.1059333333,13.5027333333,61.2306666667,29.5681333333,55.1736666667,24.7023333333
806.83,26.2074,72.9761333333,39.5068,47.5453333333,20.0566,19.8526,34.7815333333,12.8174,60.6858666667,29.0986666667,54.5946666667,24.263
807.13,26.1259333333,72.9018666667,39.7008666667,47.4835333333,20.0574666667,19.6894,34.7022333333,12.7810666666,60.6326666666,29.2667333333,54.7513,24.3946666667
807.44,25.2146,72.1281333333,38.8771333333,46.5843333333,19.1064666667,18.4243333333,33.7684333333,11.7754666667,60.0470666667,28.4362,54.1241333333,23.2980666667
807.74,24.4582666667,71.3557333333,38.5672,45.9383333333,18.5020666667,17.5547333333,32.9545333333,11.2552666667,59.6922,27.9396,53.2772,22.7175333334
808.05,24.7720666667,70.6855333333,38.2524,45.8664666667,18.5878666667,17.7287333333,32.8596,11.6856666667,59.2408,28.1436,52.9038333333,22.9125333333
808.35,25.0913333333,71.2009333333,38.3108,46.2174666667,18.5445333333,17.7838,32.8870666667,11.8239333333,59.5508666667,28.3019333334,53.525,23.0848
808.66,24.4524666667,70.4072,37.641,45.4298666666,17.8764,17.2067333333,32.4856666667,11.3726666667,58.8416,27.5414666667,52.6846666667,22.4977333333
808.97,24.3032,71.3814,37.8485333333,45.8872666667,17.4993333333,16.726,32.6222,11.0695333333,59.4823333333,27.6208666667,52.9746333333,22.2576666667
809.27,23.6658,71.2884666667,37.4992,46.0778666667,17.1256666667,16.3849333333,32.3805333333,10.535,59.4934666667,27.2744666667,52.5609333333,22.0639333333
809.58,23.6796,71.1346,37.5596,46.1962666667,17.3879333333,16.6189333333,32.6501666666,10.0794666667,59.2882666667,27.0227333333,52.2689,22.0973333333
809.88,23.899,70.7830666667,37.2708,46.3980666667,17.8396,16.6698666667,32.5695,9.94573333333,59.1626,27.0438,51.9622333333,21.8535333333
810.19,24.5494666667,71.2033333333,37.9729333333,46.8596666667,18.9447333333,17.4388666667,33.0243666667,10.4505333333,59.511,27.6319333333,52.7220666667,22.4903333333
810.49,24.8131333333,70.6425333334,37.7883333333,46.9991333333,19.1946,17.8076,33.1991,10.9044666667,59.0411333333,27.7532666667,52.151,22.5628666666
810.80,25.1599333333,70.2818666666,37.8602666667,47.1541333333,19.7468666667,18.3476,33.7227666667,10.9464666667,58.5248,28.0596666667,51.6619,22.9375333333
811.10,27.0492666667,71.3110666667,39.0430666667,48.2806,21.078,19.8022666667,35.2408333333,12.2423333333,59.5024666667,28.9695333333,53.1547666667,24.2296666667
811.41,27.6022666667,72.3456666667,39.6946,48.8564666667,21.5985333334,20.2274666667,36.0723,12.5730666667,60.2599333333,29.3112,53.9148666666,24.8149333334
811.71,26.9946,71.5616666667,39.1666666667,48.2415333333,21.1877333333,19.7442,35.5347333333,11.9946,59.475,28.6548666667,53.1857,24.475
812.02,27.4809333333,71.7518,39.3860666667,48.8222,21.3346666667,19.7330666667,35.7190333333,11.9185333333,59.7532,28.6486,53.6804,24.8180666667
812.32,27.097,70.5131333333,38.7158,47.5606,21.0128666667,19.6424666667,35.3259666667,11.3935333333,58.6626666667,28.1826666667,52.9295,24.654
812.63,27.2714666667,70.5084,38.4977333333,47.1453333333,20.8375333333,19.6609333333,35.5599333333,11.6252,58.2652,28.1954,53.0009333333,24.3934666667
812.93,28.2266666667,71.1333333333,39.1866666667,47.4333333333,21.7866666667,20.8533333333,36.1566666667,13.2933333333,58.86,29.3133333333,54.0933333333,24.9466666667
813.24,28.4514,71.3754,39.9734666667,47.8056,22.5374666667,21.6918,36.9331,14.2458,59.2874,30.1099333333,54.5056333333,25.388
813.54,28.2302666667,71.1642666667,39.6475333333,47.6646666667,22.1556,21.4636,36.9063,14.4576666667,59.0950666667,29.8204,53.9488,25.1232666667
813.85,27.1988,71.2316666667,38.8878,46.8986,21.4943333333,20.2591333333,35.9604333333,13.033,58.724,28.8776,53.5039333333,24.1214
814.15,27.5774,72.3948,39.4507333333,47.4382666667,21.842,20.8758666667,36.5553333333,13.7713333333,59.7844666667,29.3500666667,54.2893,24.3586666667
814.46,27.5034666667,72.0575333333,39.1426666667,47.4142666667,22.0713333333,21.0768666667,36.4849333334,14.0123333333,59.52,29.7736,53.9815333333,24.3484
814.76,27.4134666667,72.0382666667,39.1162666667,47.4888666667,21.8157333333,21.2538,35.8479333333,14.0186,59.493,29.7842,53.967,24.4468
815.07,27.7427333333,72.3451333333,39.4720666667,47.8308666667,22.4231333333,22.0778,36.2098333333,14.3485333333,59.7158,30.1657333333,54.1523,24.6091333333
815.37,27.9234,72.5537333334,39.9932666667,48.051,23.0242,22.7889333333,36.6262666667,15.1344666667,60.0470666667,30.6318,54.1298,25.1881333334
815.68,28.9178666667,73.454,40.9046,49.3334,24.0603333333,23.6316,37.4671666667,16.1271333333,61.0317333334,31.6918666667,55.1055666667,25.7489333333
815.98,29.2507333333,73.1735333333,41.0656666667,49.5636,24.4556,23.9494,37.4493333333,16.1505333333,61.0522666667,31.5418,55.2846666667,25.8275333333
816.29,28.3168666667,72.0528666667,40.0198,48.7723333333,23.6302666667,22.8580666667,36.3697,14.7657333333,60.1121333333,30.0,53.7690666667,24.8185333333
816.59,28.0756,71.9178,39.7456666667,48.4996,23.3658666667,22.7854,35.6914333333,14.7356666667,59.8762,29.6870666667,53.6463,24.7945333333
816.89,27.5676666667,71.2162,39.453,47.9922666667,23.0502666667,22.3036,34.9999666667,13.9704,58.8996,29.112,52.8476,24.0349333333
817.20,27.2664666667,70.8586666667,38.9836,47.7966666667,22.6957333333,21.856,34.5390666667,13.7816,58.6237333333,28.7499333333,52.7714666667,23.4658666667
817.50,26.463,70.1727333333,38.5616,47.2838666667,21.9876666667,20.9815333333,34.0308666667,12.9320666667,58.2282,27.8580666667,52.3918666667,22.7592
817.81,25.8204,70.3501333333,38.2890666667,47.0138,21.4064,20.5722666667,33.9604333333,11.927,58.1552666667,27.3667333333,52.1856666667,22.1856
818.11,25.8988666667,70.0174,38.3187333334,46.7364666667,21.5416,20.3258666667,34.2117666667,12.0825333333,57.7196666667,27.3937333333,51.5997666667,22.0943333333
818.41,26.5211333333,70.4616666667,38.5894666667,47.2152,21.6008,20.6492666667,34.3577,12.4376666667,58.2760666667,28.1498666667,51.9423,22.4965333334
818.72,26.2345333333,70.008,38.245,46.7405333333,21.2964,20.4323333333,33.9181666667,11.9577333333,57.7494666667,28.0052666667,51.7972,22.1238666667
819.02,26.2764,69.9902,38.3752666667,46.726,21.1605333333,20.2618,33.9703333333,11.7382666667,57.615,28.01,51.8568333333,22.1778666667
819.33,25.898,70.1100666667,37.9186666667,45.9654,20.5888666667,19.4110666667,33.6525333333,10.9372666667,57.087,27.759,51.5148,21.7397333333
819.63,25.9329333333,70.2538,37.7828666666,45.6557333333,20.3005333333,19.3012666667,33.7158666667,10.527,56.6862,27.8610666667,51.7485,21.9126
819.93,25.8919333333,69.8209333333,37.3144666667,45.1984666667,20.1204,19.0137333334,33.5418333333,10.0293333333,55.9636,27.6530666667,51.2695666667,21.8068
820.24,26.1658,69.7401333333,37.4248,45.2429333333,20.234,19.2078,33.7186666667,10.0122666667,55.9658,27.8182,51.3951,22.2783333333
820.54,26.2956,69.3728666667,37.6056,45.0664666667,20.2025333333,19.3832,33.8091666667,9.95573333333,55.6162,27.9754,51.1448333333,22.4332
820.85,26.404,69.4356666666,37.5758,45.0892,20.2370666667,19.2416666667,33.7850333333,9.68446666667,55.5948666667,28.0501333333,51.2315666667,22.4082666667
821.15,26.4533333333,69.5322666666,37.5506,45.0316,20.2457333333,19.0902,33.5774333333,9.62286666666,55.4070666667,27.9927333333,51.1606666667,22.4082666667
821.45,26.308,69.2795333333,37.3309333333,44.7942,20.152,18.9498,33.3387666667,9.34966666668,55.1450666667,27.8188666667,51.0442666667,22.2618666667
821.76,26.072,69.0148666667,37.1737333333,44.5282666667,19.9610666667,18.7008666667,33.0964,9.02606666667,54.6645333333,27.5002,50.7086666667,22.0286
822.06,26.0459333333,68.9856,37.1436666667,44.4816666667,19.8372666667,18.575,33.0515666667,8.91666666667,54.5422666667,27.3629333333,50.5999,21.9663333333
822.36,26.0707333333,68.8233333333,37.0932,44.351,19.8112666667,18.5671333333,33.0458,8.8844,54.39,27.2873333333,50.4775333333,22.0004
822.67,26.2075333333,68.8703333333,37.2656666667,44.6,20.0047333333,18.722,33.182,9.06526666667,54.488,27.4165333333,50.6008333333,22.1310666667
822.97,26.2315333333,68.8645333333,37.3377333333,44.6499333333,20.1277333333,18.7430666667,33.1746,9.10646666667,54.5879333333,27.5408666666,50.578,22.1347333333
823.27,26.3018666667,68.9118666667,37.4039333333,44.6885333333,20.1893333333,18.7690666667,33.2029666667,9.08239999999,54.6044666667,27.6094666667,50.5929666667,22.1099333333
823.58,26.4265333334,69.0098666667,37.5038666667,44.7971333333,20.2942,18.777,33.2957666667,9.1524,54.7212666667,27.7800666666,50.7521,22.1293333333
823.88,26.5644666667,69.3512666667,37.6633333333,45.0397333333,20.504,18.8784666667,33.4036333333,9.3072,54.9218666667,27.9002666667,50.9299333333,22.2700666667
