wavelength,Back_ChlCalf,Belly_ChlCalf,Breast_ChlCalf,Crissum_ChlCalf,Crown_ChlCalf,DorTail_ChlCalf,Patch10_ChlCalf,Patch11_ChlCalf,Patch12_ChlCalf,Patch13_ChlCalf,Rump_ChlCalf,Throat_ChlCalf,WingTip_ChlCalf
765.07,7.24791666667,14.6831666667,11.5183333333,9.03158333333,5.72341666666,8.42213782051,8.06175,11.5701666666,26.8155833333,6.68041666667,20.6260833333,12.0534166667,15.57625
765.39,7.41875,14.9224166667,11.7294166667,9.26066666668,5.94175,8.6540448718,8.15100000001,11.6755,27.0140833333,7.09016666666,20.6791666667,12.31,15.7186666667
765.70,7.37333333333,14.8634166667,11.7015,9.13875000001,5.95775,8.55923397436,8.07299999999,11.563,26.9551666667,6.94216666667,20.6395,12.2194166667,15.582
766.01,7.28941666666,14.84925,11.554,8.97466666668,5.843,8.53181410257,7.83875000001,11.6401666667,26.9094166667,6.73733333333,20.51125,12.316,15.4445833333
766.32,7.17116666667,14.67175,11.5575,8.86108333333,5.66741666667,8.37392948718,7.55558333333,11.6276666667,26.8210833333,6.46641666667,20.2475833333,12.2285,15.294
766.64,6.92575,14.5536666667,11.466,8.74375000001,5.47341666667,8.11785576923,7.33925,11.5781666667,26.539,6.14975,20.1198333333,11.9885,15.1724166667
766.95,6.66466666667,14.2278333333,11.2180833333,8.2995,5.11075,7.84121474359,7.03283333333,11.3025,26.2599166667,5.80991666667,19.8215,11.79925,14.9979166667
767.26,6.51091666667,14.22275,11.3076666667,8.23891666667,5.19483333333,7.79817948718,6.99283333333,11.2484166667,26.1485,5.82316666667,20.0041666667,11.8804166667,15.0783333334
767.57,6.17491666667,14.0020833333,11.1640833333,8.10916666667,4.90233333333,7.51257692308,6.71008333333,10.9976666667,25.8640833333,5.37233333333,19.5733333333,11.6269166667,14.83375
767.88,5.78875,13.46725,10.9970833333,7.69333333333,4.44958333333,7.34730448719,6.28725,10.64375,25.2195,5.11175,19.2968333334,11.2613333333,14.33025
768.20,5.25391666666,13.1538333334,10.612,7.33116666667,4.05808333333,7.03400320512,5.81483333333,10.4149166667,24.9070833333,4.49166666667,18.99575,11.0144166667,14.0591666667
768.51,5.56483333333,13.5145,11.0106666667,7.657,4.303,7.2741025641,5.97625,10.5798333333,24.9130833333,4.76575,19.4114166667,11.4104166667,14.2739166667
768.82,6.18833333333,13.8349166667,11.29025,8.1395,4.54833333333,7.6487724359,6.14375,10.9305833333,24.8666666667,4.98066666667,19.668,11.55275,14.5780833333
769.13,6.6055,14.1451666666,11.5989166667,8.59783333333,4.97258333333,8.48977884616,6.48141666667,11.5285833333,25.1075833334,5.444,20.02725,12.1074166667,15.1743333333
769.44,6.39116666666,13.8805833333,11.5871666667,8.63425,5.00825,8.44330448718,6.49133333333,11.2323333333,25.0290833333,5.55558333333,19.9374166667,12.0760833333,15.259
769.76,6.10575,13.896,11.352,8.41891666666,4.85725,8.30021153846,6.41341666667,10.95875,24.7219166667,5.53716666667,19.8434166667,12.0189166667,15.1060833333
770.07,6.12658333333,13.75625,11.2654166667,8.14541666667,4.64508333334,8.27491025641,6.179,10.5881666667,24.8515,5.56283333333,19.778,12.01725,14.9405833333
770.38,6.001,13.6728333333,11.1110833333,7.97175,4.51508333333,8.23974679487,6.15525,10.4628333333,24.9029166667,5.454,19.5370833334,11.9489166667,14.6956666667
770.69,5.49725,12.6726666667,10.3435833333,7.3595,3.93125,7.58352564103,5.49266666667,9.85466666666,24.1024166667,4.972,18.5604166667,11.2905833333,14.0416666667
771.00,5.326,12.3806666667,9.86408333332,6.98266666667,3.94375,7.48342948718,5.21341666667,9.53983333334,23.8791666667,5.06916666667,18.3728333334,11.1695833333,13.9881666667
771.32,5.05516666667,12.27725,9.59133333333,6.86408333333,3.82933333333,7.17499358974,5.04108333334,9.32966666666,23.9760833334,4.88066666667,18.2415,11.3223333333,13.8751666666
771.63,4.68858333333,11.8663333333,9.19091666667,6.63691666667,3.39291666667,6.86775320513,4.59083333333,8.80399999999,23.5643333333,4.66083333333,17.8225833333,10.7241666667,13.5300833333
771.94,4.06175,10.9696666666,8.29058333333,5.66366666667,2.56958333333,6.07518910256,4.04741666667,8.07600000001,23.08375,4.02366666667,17.0241666667,9.91133333333,12.8431666666
772.25,3.55408333333,10.6188333333,8.12033333333,5.31666666667,2.49358333334,5.57778525641,4.05766666667,7.90225000001,23.0729166666,3.93175,16.86025,9.79566666667,12.8124166667
772.56,3.06391666666,10.18325,7.81041666666,4.61808333333,1.88983333333,4.71635897436,3.55233333333,7.34166666667,22.85875,3.45383333333,16.198,9.40891666667,12.3644166667
772.87,2.87325,10.0361666667,7.55483333333,4.09383333333,1.59216666667,4.41083012821,3.1345,7.27349999999,22.7595833333,3.049,16.0086666667,9.14199999999,12.0153333333
773.18,2.77266666667,9.83408333333,7.23441666667,3.9275,1.09391666667,4.4243301282,2.79291666667,7.19366666666,22.73625,2.84391666667,15.76625,8.90308333333,11.9555833333
773.50,2.69675,9.63091666666,6.96983333333,3.85241666667,1.23691666667,4.24363461538,2.96533333334,7.25366666666,22.2475833333,2.84358333333,15.1004166667,8.754,11.8005833333
773.81,2.99583333333,9.83133333333,7.14733333334,4.15116666667,1.51841666667,4.58046474359,3.32825,7.40783333334,22.1831666667,3.26183333333,15.16875,9.10008333334,11.9784166667
774.12,3.381,10.6234166667,7.75433333333,4.5595,1.80425,5.28558653846,3.73241666667,7.89399999999,22.8648333333,3.72733333333,15.8395833333,9.65675,12.4534166667
774.43,3.48491666667,10.6970833333,7.85441666667,4.45358333334,1.54241666667,5.28455128205,3.943,8.03325000001,23.01025,3.66383333333,15.8665,9.74424999998,12.4289166667
774.74,3.4865,10.6738333334,7.49783333333,4.21483333333,1.36033333334,5.10801602564,3.8185,7.862,22.9703333333,3.45441666667,15.51525,9.53833333334,12.30175
775.05,3.99575,11.1271666667,7.7885,4.36958333333,1.93366666667,5.44883974359,4.15075,8.125,23.0288333333,3.77658333333,15.8706666667,10.1603333333,12.7509166666
775.36,4.76508333333,12.03525,8.61108333333,5.43283333334,2.97008333333,6.44001602564,4.8825,8.88341666667,23.8941666667,4.74341666667,16.752,11.1431666666,13.47225
775.67,4.39466666667,11.74075,8.17766666667,4.80808333334,2.69916666666,6.2420224359,4.11575,8.34425,23.1219166667,4.63075,16.5431666667,10.8875,12.8783333333
775.98,4.45858333333,11.9433333333,8.036,4.80991666667,2.84266666667,6.42534294872,3.99375,8.25766666666,23.0275,4.82591666667,16.7584166667,10.73825,12.635
776.30,4.87291666667,12.0546666667,8.33875,5.21516666667,2.86833333333,6.88594230769,4.31875,8.41483333334,23.1094166667,5.3945,16.94375,10.8756666666,12.7934166667
776.61,4.72041666666,11.9243333333,8.51425,5.24666666666,3.10858333333,6.7409326923,4.42983333333,8.26216666668,23.3608333333,5.54275,17.2423333333,10.9045,12.8015
776.92,4.87433333333,12.2754166667,8.85575,5.41908333333,2.95366666667,7.10139423077,4.38558333334,8.54108333333,24.2586666667,5.66591666667,17.9186666667,11.1073333333,13.0110833334
777.23,4.43641666667,11.6961666667,8.56625,5.24875,2.45966666667,6.66267628205,3.77191666667,8.24808333333,24.25025,5.19775,17.8085,10.55425,12.622
777.54,4.1155,11.48675,8.1795,5.17416666667,2.16883333333,6.3477275641,3.86491666667,7.88375000001,24.1291666667,4.88941666667,17.64,10.46775,12.1926666667
777.85,3.63291666667,11.1055,8.02916666667,5.22266666667,2.06033333333,6.22837820512,3.57,7.58716666668,23.7946666667,4.67741666667,17.3898333333,10.1755833333,11.9835833333
778.16,3.92225,11.1341666667,8.6095,5.69941666666,2.38083333333,6.6385224359,3.81875,7.89041666667,23.9994166666,5.31966666667,17.8513333333,10.8523333333,12.451
778.47,3.71616666667,10.8965833333,8.39166666667,5.57691666667,2.27633333333,6.55930448718,3.69858333333,8.111,24.3446666667,5.23758333333,17.9015,10.79125,12.42975
778.78,3.19316666667,10.5531666667,7.73983333333,5.02133333333,1.7095,6.11799358974,3.1695,7.95933333333,23.8545833333,4.68316666667,17.4976666666,10.3158333333,11.9895
779.09,2.60425,10.25325,7.25516666666,4.88125,0.962833333333,6.04741666666,3.02791666667,7.75783333333,24.0311666667,4.27583333333,17.0785833334,9.98058333332,11.7005833333
779.40,2.72325,10.3909166666,7.462,5.28933333333,1.144,6.46369871795,3.58866666667,8.14558333333,24.4491666667,4.58116666667,17.1870833333,10.59075,12.2549166667
779.71,2.03841666667,10.00625,6.68525,4.90083333334,0.836416666665,5.99557051282,3.2465,7.69508333333,24.1324166667,3.9775,16.741,10.1735833333,11.7906666667
780.02,2.2285,9.90633333334,6.88516666667,5.15608333334,0.861333333332,5.94997115385,3.42683333333,7.94,24.2760833333,3.73283333333,16.4108333333,10.5055,11.8663333333
780.33,1.72208333334,9.21316666667,6.40391666667,4.56266666667,0.559333333335,5.53567628205,3.01675,7.617,23.4601666667,3.2305,15.85625,10.2439166667,11.463
780.64,1.89825,9.57974999999,6.15658333333,4.43558333333,0.740166666667,5.6441025641,3.28408333333,7.68166666667,23.4879166667,3.39783333333,15.78725,10.8391666667,11.70575
780.95,1.84616666667,9.37266666668,6.05466666666,4.32466666667,0.483916666668,5.47366666667,2.69158333334,7.51991666667,23.2894166667,3.163,15.5563333333,10.7150833333,11.56725
781.26,1.9175,9.33800000001,5.89708333334,4.2355,0.380750000003,5.3957275641,2.7515,7.62416666667,23.70625,3.45425,16.0296666667,11.0650833333,11.4723333333
781.57,1.87741666667,9.24908333334,5.53358333333,4.058,0.303,5.16188141026,2.54283333333,7.4505,23.51775,3.18175,16.0738333333,10.3491666667,11.1529166667
781.88,1.33608333333,8.26058333334,4.87433333333,3.69716666666,-0.264666666665,4.41764423077,2.14275,6.67325,22.8504166667,2.82408333333,15.30425,9.57016666667,10.1784166667
782.19,1.46741666667,7.93491666666,5.0665,3.34008333334,-0.0001666666675,4.33004166667,2.40366666667,6.51391666667,22.8089166666,3.16725,15.3188333333,9.40908333333,10.1195
782.50,2.24666666666,8.24666666666,5.71333333333,3.56,0.76,4.42051282051,2.82,7.31333333333,23.16,3.52666666667,15.7533333333,10.1266666667,10.44
782.81,2.33525,8.07308333333,5.8915,3.53616666666,1.13433333333,4.29216346154,2.78875,7.34583333333,22.95175,3.7565,16.0863333333,10.0880833333,10.17475
783.12,3.088,8.41258333333,6.61116666667,4.183,1.72208333333,4.75725961538,3.41766666667,7.9045,23.57475,4.48008333334,16.6006666667,10.7944166667,10.5174166667
783.43,3.72933333333,9.03558333332,6.96216666667,4.4185,2.48408333333,5.86579807692,4.20633333334,8.36625,24.1254166667,5.49166666667,17.5278333333,11.2611666667,11.0823333333
783.74,4.72516666667,10.351,7.76833333333,5.77691666667,3.825,6.91907371795,5.50083333333,9.31908333333,25.1575833334,6.55233333333,18.6841666667,12.4079166667,11.98725
784.05,4.91333333333,10.46,8.06666666666,5.78,4.20666666667,7.11564102563,5.65333333333,9.52,25.4133333333,6.96666666667,19.3066666667,12.5466666666,11.8466666667
784.36,5.921,11.2803333333,9.16191666667,6.60908333333,5.29258333333,8.20949679488,6.86999999999,10.5655,26.4769166667,8.12616666667,20.048,13.2850833333,12.73725
784.67,6.60358333333,11.9400833333,9.90875,7.26066666667,5.9265,9.01644551281,7.22724999999,11.0350833334,26.89725,8.77583333333,20.2466666667,13.7505,13.1535
784.98,6.77041666666,12.1126666667,10.0646666667,7.24200000001,5.89475000001,9.14682371795,7.66633333333,11.3984166667,27.149,9.0745,20.4325833333,14.0730833333,13.1298333333
785.29,7.27383333333,13.1416666667,11.1311666667,7.54525,6.35008333333,10.1093878205,8.05475000001,11.7629166667,27.7505,9.69841666667,21.2645833333,15.0433333333,13.9363333333
785.60,7.21266666668,13.4541666667,11.369,8.13608333334,6.29574999999,10.4682980769,7.98674999999,11.8308333333,27.6895,9.76608333334,21.25775,15.3149166667,14.2214166667
785.91,7.26633333332,13.5331666667,11.2696666667,8.33333333334,6.26708333333,11.0229519231,8.05475,11.54175,27.9975,9.65874999999,21.5675,15.2325,14.5528333333
786.22,7.607,13.939,11.2321666667,8.62816666666,6.13358333334,11.3958269231,8.30599999999,11.60225,28.4060833333,9.37491666667,21.8819166666,15.6045,14.7203333333
786.53,7.79766666668,14.0765,11.7235833333,8.63833333333,6.35333333333,11.4246025641,8.53674999999,11.8591666667,28.6005833333,9.42491666667,22.2130833333,15.7376666667,14.8563333333
786.84,7.50800000001,13.91775,11.302,8.55958333333,6.03033333334,10.9094839744,8.10033333333,11.3286666667,28.095,8.87916666667,21.8983333333,15.2556666667,14.6963333333
787.14,7.68574999999,13.7919166666,11.4195833333,8.68366666667,6.02025,11.1528878205,7.95658333333,11.241,28.1259166667,8.90166666667,21.8015,15.1929166666,14.803
787.45,7.44925000001,13.75475,11.6743333333,9.04175,6.00608333333,11.2046474359,8.0925,11.1545,28.3476666667,8.62566666666,21.6913333334,15.0221666667,15.21075
787.76,7.26458333334,13.8866666667,11.2975833333,9.11574999999,6.04316666667,11.045448718,8.07258333334,10.897,28.289,8.51166666667,21.9339166666,15.0635,15.23525
788.07,7.90425,14.4588333334,11.6605,9.67033333334,6.31841666667,11.4183974359,8.78108333333,11.3308333333,28.352,8.6255,22.444,15.3295833333,15.7028333333
788.38,8.39541666667,15.0956666667,12.2081666667,10.4880833333,7.03558333333,12.4046089744,9.09716666666,11.7735,28.7133333334,9.02891666667,22.8888333333,15.9401666667,16.63575
788.69,8.66225000001,15.2270833333,12.1494166667,10.9455833333,7.15441666667,12.2905352564,9.40066666667,12.2053333333,29.0270833333,8.86083333334,22.94,15.9283333333,16.7473333333
789.00,7.97758333333,14.5568333333,11.5666666667,10.19975,6.52941666667,11.5572692308,9.00741666668,11.6915,28.7513333333,7.95883333333,22.40325,15.4120833333,15.8988333333
789.31,7.87849999999,14.6639166667,11.5303333333,10.1275833333,6.5075,10.9562724359,9.25583333333,11.5934166667,28.99925,7.94783333333,22.2959166667,15.1694166667,15.7315833334
789.62,7.52916666667,14.1970833333,11.1195,9.86575000001,6.44616666667,10.4730576923,9.05533333334,11.2398333334,28.5714166666,7.92808333333,21.65025,14.4313333334,15.2673333333
789.92,7.81533333334,14.9845833333,11.2240833333,10.6676666667,6.96466666667,11.1513621795,9.38850000002,11.4606666667,28.997,8.32075,21.98775,14.7543333333,15.7969166667
790.23,8.16216666667,15.19875,11.5389166666,11.05175,7.38533333333,11.3657852564,9.63016666667,11.9009166667,29.52875,8.57025,22.4129166667,15.1199166667,15.982
790.54,7.83158333334,15.2699166667,11.4726666667,10.7405833333,6.94333333333,11.0104070513,9.49958333334,11.5745,29.6921666667,8.38758333333,22.654,14.87675,15.9140833333
790.85,8.06241666666,15.0833333333,11.2778333333,10.5068333333,6.625,10.9131410256,9.18758333332,11.8195,29.51375,8.48616666667,22.84725,14.84725,15.6180833333
791.16,7.79641666666,14.4116666667,10.84625,9.80808333334,5.85625,10.4268429487,8.56225,11.3115,28.9518333333,7.44541666667,22.1075,14.2683333333,14.82675
791.47,6.54591666666,13.4598333333,9.68675000001,8.71583333334,5.28833333333,9.43185256409,7.64924999999,10.23825,28.3098333333,6.39158333333,21.2268333334,13.20975,13.8053333333
791.78,6.63983333333,13.6750833333,9.75833333333,8.69891666667,5.67,9.08431730769,8.19158333335,10.5790833333,28.98375,6.31908333333,21.9039166667,13.34675,13.7421666667
792.08,7.69358333332,14.9455,10.8120833333,9.73816666666,7.09775,10.7303461539,9.79708333333,11.70925,29.2218333333,7.66408333333,23.117,14.5559166666,14.8353333333
792.39,9.41658333333,16.57825,11.8994166667,11.5385,8.84908333332,12.3197788461,11.4721666667,12.9459166667,30.4893333334,9.21008333333,24.8526666667,16.2024166667,16.82875
792.70,9.6205,16.7768333333,11.95925,11.9593333333,9.14975000001,12.9043108974,11.3048333333,12.9745,30.1485833333,9.32616666668,24.9264166667,16.615,17.0565833333
793.01,9.57283333335,16.6964166667,12.0969166666,12.0146666667,8.78149999999,12.8531474359,11.0364166667,12.9480833333,29.9508333333,9.09508333333,25.4480833333,16.98775,17.5478333333
793.32,9.50866666666,16.5905,11.9810833333,11.6835,8.57741666667,12.6010544872,10.97375,12.8280833333,29.70075,8.88291666666,25.91575,16.926,17.3764166667
793.62,9.56808333332,17.1286666666,12.37875,11.606,8.77283333333,12.811599359,11.41675,12.92425,29.7121666667,9.00000000001,26.1136666667,17.1439166667,17.4318333333
793.93,9.88200000001,17.2714166667,12.581,11.9543333333,9.24799999999,13.0148333333,11.475,13.2005833333,29.2035,9.10766666667,26.1875,17.5145833333,17.5515833333
794.24,10.3689166667,18.4524166667,13.45525,12.9631666667,10.0675833333,13.9714551282,12.4413333333,13.8740833333,30.0411666667,9.72216666667,27.087,18.3275833333,18.6655
794.55,10.3783333333,19.265,13.9155833333,13.6826666667,10.7715,14.6163846154,12.933,14.3594166667,30.2183333334,10.917,27.802,18.457,19.3594166667
794.86,10.1274166667,19.032,13.796,13.5326666667,10.5081666667,14.464025641,12.8515,14.4039166667,30.2285,10.7206666667,28.00975,18.6,19.3393333334
795.16,9.31033333332,18.2998333333,13.2471666667,12.8098333333,9.44158333332,13.8243333333,12.1535833333,13.4076666667,29.6879166667,9.87183333334,27.2456666667,17.7530833333,18.628
795.47,8.32600000001,17.329,12.16875,12.0215,8.63516666666,12.6439070513,10.9540833333,12.36,29.3728333333,8.86341666668,26.49425,16.7403333334,17.8666666667
795.78,7.87608333333,17.0575833333,12.0501666667,11.3495,8.03108333334,12.3523044872,10.413,12.1461666667,28.7979166667,8.48824999999,26.4381666666,16.261,17.1755
796.09,7.80741666666,17.1480833334,12.45175,11.2296666667,7.86666666667,12.46025,10.4815,12.46675,29.0444166667,8.37033333334,26.7481666667,16.563,17.4518333333
796.40,7.54075,17.2590833333,12.4443333333,10.7038333333,8.01483333333,12.2336442308,10.3185,12.33325,29.3851666667,8.23708333334,26.1703333333,16.3705,17.148
796.70,7.39516666667,17.0259166667,12.6501666667,10.4295,7.7835,11.6917660256,10.2535833333,12.3643333333,29.13375,7.87891666667,25.33725,15.91925,17.1431666667
797.01,7.32108333333,16.8206666666,12.6099166667,10.4974166667,7.41625,11.2724423077,9.77850000001,12.3240833333,28.85125,7.6805,24.9854166667,15.3535,16.9160833333
797.32,7.37916666667,16.6369166667,13.0069166666,10.5844166667,7.45366666667,11.0359583333,10.0626666667,12.3955833334,29.47975,7.79658333332,24.8584166667,15.243,17.1660833333
797.63,7.60133333333,16.2229166667,12.866,10.40375,7.54966666667,10.8134903846,9.86383333332,12.3706666667,28.8969166667,7.65325,24.53425,14.722,16.7480833333
797.93,8.12841666667,16.1540833334,13.16625,10.4204166667,8.01108333333,10.6992788462,10.1494166667,12.4413333333,28.9616666667,7.58658333333,24.4580833333,14.77,16.9520833333
798.24,8.32591666666,16.3569166667,13.28925,10.39075,8.21516666667,10.7045673077,10.0148333333,12.42625,29.2920833333,7.52199999999,24.3953333333,14.59425,17.0721666667
798.55,8.47575,16.56925,13.17875,10.5009166667,8.19825,10.7123397436,9.69099999999,12.5336666666,29.09525,7.52325,24.2124166667,14.7540833333,17.0866666667
798.85,7.6565,15.5539166667,12.5273333333,9.29050000001,6.56716666667,9.53730769231,8.68349999999,11.8036666666,28.7114166666,6.24025,23.1635833333,14.0133333333,15.803
799.16,7.55108333333,15.7166666666,12.44425,9.07566666667,6.42558333333,9.17023076923,8.74041666667,11.8454166667,29.486,5.9385,22.9325833333,13.9049166667,16.1559166667
799.47,8.22983333333,16.2683333334,12.5718333333,9.45675,6.85141666667,9.19363141027,9.36916666667,12.2529166667,29.9315,6.46116666668,22.9923333334,13.78275,16.3479166667
799.78,9.26975000001,16.97075,12.7681666667,10.1186666667,7.45291666667,9.71802243588,10.0304166667,12.8881666667,30.4355833333,7.2685,23.8711666667,14.4091666667,17.2110833334
800.08,9.74508333334,17.4895,12.383,10.4146666667,7.48616666667,9.97653205128,10.0919166667,12.996,30.8969166667,7.34916666667,24.2981666667,14.8516666667,17.6105833333
800.39,9.66024999998,17.5243333333,11.966,10.2266666667,7.48383333333,9.94252243591,10.1293333333,12.9126666667,30.6715833334,7.27350000001,24.0371666667,14.9515,17.56475
800.70,9.67016666669,17.9216666667,11.70425,9.56358333332,7.07024999999,10.176599359,10.105,12.9756666667,30.364,7.09483333332,24.0895833333,14.7064166667,17.64275
801.00,9.62058333333,18.22975,11.1335,9.08558333332,6.787,9.82470192308,9.88791666668,12.64625,30.4496666667,6.47775,23.7714166667,14.5854166667,17.7114166667
801.31,9.18199999999,17.9225833333,10.5056666667,8.54533333333,5.87233333333,9.56383333333,9.19041666668,12.3216666667,30.2018333333,5.95725,23.3283333333,14.4179166667,17.50675
801.62,10.1710833333,18.9025,12.0258333333,9.97616666668,6.69041666666,10.6497051282,10.39975,13.6516666666,30.835,7.21549999998,24.17,15.55725,18.7415
801.92,10.2861666667,18.8299166667,12.53375,10.02525,6.9445,10.5732916667,10.6396666667,14.05725,30.43775,7.39050000001,24.0151666667,15.4544166666,18.83
802.23,11.0944166667,20.00325,13.4135,10.9108333333,8.14991666666,11.7139711539,11.6366666667,14.9566666667,30.8225,8.45008333335,24.7163333333,16.0244166667,19.9784166666
802.54,11.8904166667,20.0249166667,13.8805,11.5589166667,8.71483333334,12.2299423077,11.54225,15.5058333333,30.6466666667,9.06324999999,25.0995,16.5174166667,20.3980833334
802.84,11.4339166667,19.3935,13.5065833333,11.08575,8.23141666667,11.9018461538,10.8139166667,14.94225,30.14775,8.46074999999,24.9830833333,16.1823333334,20.4299166667
803.15,10.6825833333,19.2215833334,13.3745,10.55375,7.38175,10.9950288462,10.331,14.232,29.7753333333,7.68183333333,24.3743333334,15.4665,19.8389166667
803.46,10.159,18.84175,13.3560833333,10.0453333333,7.32875,11.0619551282,10.2900833333,14.0809166667,29.23675,7.49483333332,24.4671666667,14.94575,19.6365833333
803.76,9.82741666667,18.8100833333,13.51825,9.4005,7.04383333333,11.104349359,10.01425,13.4471666667,29.2600833333,6.69674999999,24.5375833333,14.7900833333,19.4504166666
804.07,9.40516666667,18.4976666666,13.0225,9.38733333334,6.59158333334,10.4244423077,9.557,13.1385833333,28.8944166667,6.04666666667,23.9103333333,14.3265,19.0248333333
804.38,8.61791666668,17.8495833333,12.869,9.08925000001,5.97658333333,9.83768589743,9.16925,12.2375833333,28.1661666667,5.81658333334,23.1500833334,13.8829166667,18.5255
804.68,9.30491666667,18.5294166667,13.7253333333,9.44741666666,6.65775,10.4906089743,10.0,12.7183333333,28.48475,6.23899999999,23.6274166667,14.57225,18.7166666666
804.99,8.81008333333,18.1320833333,12.67675,8.52766666666,5.76458333333,10.1955160256,9.31325,11.7230833334,27.8690833333,5.27016666666,22.8549166667,14.0181666667,17.8671666667
805.30,7.63508333333,17.3118333334,11.32025,6.91941666666,4.55108333333,9.56417628206,8.09483333333,10.4895833333,26.8381666667,3.93250000001,21.6685833333,12.7606666666,17.20575
805.60,6.871,16.561,10.9055833333,6.1575,3.5765,9.01396794872,7.41716666667,9.48733333334,25.9866666667,2.99516666667,20.939,11.8305833333,16.7195
805.91,5.60866666667,16.0386666667,10.18225,5.24600000001,2.80441666667,8.0620224359,6.5285,8.43083333333,25.1769166667,1.99916666667,20.0370833333,10.5273333333,15.6846666666
806.21,5.12208333333,15.0395833334,9.58158333332,4.47666666668,2.47933333333,7.5137275641,6.25858333333,7.70491666666,23.8893333333,1.61833333333,19.12875,9.58166666667,14.54025
806.52,5.02058333333,15.1295833333,9.81891666666,4.43983333333,2.58716666667,8.02163141025,6.44633333333,7.70158333333,23.9413333334,1.41741666667,18.5878333333,9.52875000001,14.43825
806.83,4.128,14.504,9.40608333334,3.32125,1.68216666667,7.11964102564,5.604,6.69408333333,23.4724166667,0.163,17.1300833334,8.91691666665,13.8173333333
807.13,5.26283333334,15.19975,10.261,4.46091666667,2.66116666667,7.943625,6.8065,8.04325,24.7525833333,1.46716666667,17.8265833334,9.89433333334,15.1484166667
807.44,4.76691666667,14.62875,9.67183333332,3.73925,2.01216666667,7.44745512821,6.34708333333,7.202,24.4473333333,0.898166666667,17.02075,9.48166666668,14.8445
807.74,4.64991666667,14.2285,9.47416666665,3.38725000001,1.698,7.06075641026,6.10408333334,7.41041666667,24.2249166666,0.461583333335,16.6144166666,9.42183333333,14.38525
808.05,2.71466666667,12.8335,7.72008333332,1.52425,0.0901666666675,5.3988974359,4.64466666667,6.06958333333,23.2503333333,-1.22675,15.0250833333,7.58475000001,13.0500833333
808.35,2.1915,12.5783333333,7.50458333333,0.65375,0.313083333332,4.94589102564,4.47508333334,6.0405,23.03875,-1.24308333333,14.5488333334,7.15458333333,12.7439166667
808.66,3.15625,13.5100833333,8.63125000001,1.43383333333,1.07075,5.87551282052,5.32575,6.93683333334,24.3574166667,-0.242166666667,15.3910833333,7.96066666666,13.2681666667
808.97,3.36383333333,13.4454166667,8.10533333334,0.817333333333,0.902666666665,5.26126602564,4.903,6.57541666667,24.3254166667,-0.598583333335,14.8516666667,7.73466666667,12.6661666667
809.27,3.25041666667,13.2523333333,7.71591666667,0.308666666665,-0.299083333334,4.96166025641,4.67775,6.16333333333,24.18025,-0.906500000003,14.01425,7.65816666666,12.5095833333
809.58,3.66316666667,14.1686666667,8.22466666666,0.700916666667,-0.562749999999,5.26216666667,5.27266666667,6.77316666667,24.9605833333,-0.612166666667,13.8329166667,8.06674999999,13.1615833333
809.88,3.84708333334,14.2406666667,7.81566666666,0.101499999998,-0.801833333334,5.40745512821,5.23741666667,7.02416666667,24.9289166667,-0.558250000001,14.3625833333,7.92733333333,13.5100833333
810.19,4.37166666667,14.8259166667,8.11324999999,0.690249999997,-0.620166666666,5.98228205128,5.57208333333,8.03325000001,24.97,0.550250000001,14.9659166666,8.09325000001,13.6154166667
810.49,4.355,14.5833333333,7.93666666666,0.892833333332,-0.505916666667,6.23112820512,5.33733333333,8.14466666666,24.1965833333,0.674499999999,14.6528333333,7.8075,13.0258333333
810.80,4.36416666667,14.2278333333,7.78041666668,0.898499999998,-0.5135,6.02877884615,5.27241666667,8.41233333333,23.7165,0.67125,14.7018333333,7.33625000001,12.5199166667
811.10,3.35775,13.9160833333,7.21075000001,0.374083333332,-1.04141666667,6.10447435898,4.76341666667,7.70633333333,23.10875,0.121416666668,14.53275,6.72533333332,12.5708333334
811.41,4.04641666666,13.9524166667,7.41183333333,0.841333333334,-0.861416666668,6.00855448718,5.09808333333,7.91258333332,23.117,0.610916666665,15.0639166667,7.21166666666,13.2311666667
811.71,4.47408333333,14.2885,7.75908333334,1.7635,-1.1285,5.88991346154,5.08866666667,8.17208333333,22.9646666667,0.685166666665,15.6790833334,7.04366666666,13.6639166667
812.02,4.31275,13.553,7.08383333333,1.99525,-1.2595,5.50445512821,4.78658333333,7.40633333332,22.0374166667,0.695333333335,15.4070833333,6.56991666667,13.5429166667
812.32,5.89158333333,14.7389166667,8.92641666667,4.063,0.91925,7.39981089743,6.34641666666,8.90675000002,23.4084166667,3.015,17.3586666667,8.18508333333,15.6978333333
812.63,5.74075,14.0644166667,8.98633333332,4.55175,2.06616666667,7.78756089743,6.76408333333,8.89858333333,23.3235833333,3.0605,17.53425,8.30416666666,15.8188333333
812.93,6.18966666666,14.51325,9.86849999998,5.20466666667,3.341,8.34886217948,7.58966666666,9.49199999999,24.1598333333,3.65025,17.87375,9.15399999999,16.4059166667
813.24,6.889,15.1748333333,10.8895,6.42366666668,4.02891666667,8.91028205129,8.27633333333,10.3763333333,24.5724166667,4.87466666666,18.3293333333,10.06275,16.9895833333
813.54,6.60533333333,15.044,11.04075,6.20191666666,4.16675,9.01993589745,8.51574999999,10.0903333333,25.0000833333,5.07883333332,18.6251666666,10.2726666667,16.9643333333
