wavelength,Back_ChrChrm,Belly_ChrChrm,Breast_ChrChrm,Crissum_ChrChrm,Crown_ChrChrm,DorTail_ChrChrm,Patch10_ChrChrm,Rump_ChrChrm,Throat_ChrChrm,WingTip_ChrChrm
751.27,4.11877777778,65.0263333333,67.3808888889,56.0622222222,63.1345555556,9.25922222222,5.75511111111,66.0161111111,64.2181666667,8.41322222222
751.59,4.28666666667,65.0415555556,67.4713333333,56.3401111111,63.2005555556,9.238,5.77166666667,66.0421111111,64.3251666667,8.27722222222
751.90,4.072,64.6188888889,66.9065555556,56.0754444444,62.779,8.927,5.31177777778,65.6466666667,63.925,7.85511111111
752.22,3.97011111111,64.346,66.5708888889,55.891,62.4771111111,8.64288888889,4.90844444444,65.2887777778,63.7493333333,7.60844444445
752.53,3.95422222222,64.2077777778,66.5826666667,55.8714444445,62.4845555556,8.63222222222,4.79388888889,65.1873333333,63.7761666666,7.53677777778
752.85,3.62511111111,63.7482222222,65.8002222222,55.2721111111,61.8594444444,8.492,4.37177777778,64.5984444445,63.0735,7.22633333334
753.16,3.523,63.946,66.1048888889,55.2023333333,61.964,8.39444444444,4.16522222222,64.7525555555,63.2416666666,7.11855555555
753.47,3.81766666667,64.0277777778,66.369,55.3062222222,62.145,8.45588888889,4.24411111111,64.587,63.3296666666,7.52277777778
753.79,4.26055555556,64.7007777778,67.1571111111,55.9323333333,62.8361111111,8.86544444444,4.65366666667,65.345,64.028,8.18855555556
754.10,4.95388888889,65.1638888889,67.5012222222,56.3454444444,63.2193333333,9.58011111112,5.24988888889,65.6945555556,64.3153333333,8.79011111111
754.42,5.37488888889,65.668,67.7506666667,56.676,63.4556666667,10.0433333333,5.74044444444,65.8792222222,64.5536666667,9.57655555554
754.73,5.64666666667,65.6255555556,67.5618888889,56.5396666667,63.2275555556,10.3902222222,6.08833333333,65.6461111111,64.3455,9.94022222222
755.05,5.64333333333,65.6498888889,67.8386666666,56.6335555555,63.1915555556,10.4783333333,6.13333333333,65.6047777778,64.339,10.0044444445
755.36,5.324,65.6532222222,67.9324444445,56.6436666667,63.1504444444,10.2424444444,6.05588888889,65.5662222222,64.3273333333,9.88655555556
755.67,4.89577777778,65.6538888889,68.2257777778,56.8877777778,63.3508888889,10.0562222222,5.79944444444,65.6791111111,64.6306666667,9.65722222222
755.99,4.85222222222,65.8023333333,68.3615555556,57.2251111111,63.5094444444,10.0348888889,5.75044444444,65.7811111111,64.8041666667,9.51777777778
756.30,4.94155555556,65.9822222222,68.7931111111,57.5235555555,63.9028888889,9.97311111112,5.75022222222,66.3414444444,64.9595,9.27144444445
756.62,4.88944444445,66.2182222222,68.9605555556,57.9571111111,64.1314444445,10.1238888889,5.85522222222,66.6795555555,65.3536666667,9.41233333333
756.93,4.75444444445,66.6753333333,69.366,58.4768888889,64.3721111111,10.2403333333,5.81677777778,67.381,65.8111666666,9.35211111111
757.24,4.83811111111,66.7014444444,69.1314444444,58.3854444444,64.2931111111,10.3676666667,5.87722222222,67.2101111111,65.6298333333,9.03322222223
757.56,4.44522222222,66.9173333333,69.5641111111,58.5322222222,64.4682222222,10.2054444444,5.71166666667,67.7877777778,66.0468333334,8.81577777777
757.87,4.45044444444,66.6227777778,69.4062222222,58.3475555556,64.4042222222,10.1396666667,5.59255555556,67.5507777778,65.6428333333,8.68233333333
758.18,4.52955555555,66.7765555555,69.5312222222,58.6967777778,64.5005555555,10.0697777778,5.40388888889,67.8353333333,65.5991666667,8.56744444445
758.50,4.617,66.5965555556,69.2486666667,58.5444444445,64.6492222222,10.0214444445,5.37844444444,67.8046666667,65.6426666667,8.66488888889
758.81,4.54266666667,66.8772222222,69.4597777778,58.8615555556,64.882,9.94933333332,5.15666666667,68.2014444445,65.8838333333,8.63344444444
759.13,4.64833333333,67.2553333333,69.7377777778,58.8947777778,64.9707777778,10.1225555556,5.10077777778,68.5031111111,66.2316666667,8.75188888889
759.44,4.73377777778,67.1971111111,69.7348888889,58.7858888889,65.1062222222,10.4798888889,5.39122222222,68.7177777778,66.1146666666,8.88888888889
759.75,4.89033333333,67.1987777778,69.8032222222,58.7575555556,65.3188888889,10.8232222222,5.52288888889,68.7561111111,66.1628333333,9.23522222223
760.07,5.55966666667,67.1397777778,69.6123333333,58.5355555556,65.3852222222,11.3433333333,6.19633333334,68.7178888889,65.8023333334,9.65777777778
760.38,5.84111111111,66.7426666667,69.0985555556,58.1227777778,64.9874444444,11.2507777778,6.20477777778,68.2485555555,65.3278333333,9.44877777779
760.69,5.66988888889,66.6666666667,69.0003333333,58.0432222222,64.8781111111,10.9738888889,6.115,68.2474444445,65.5496666666,9.43055555557
761.01,5.479,66.2873333333,68.4298888889,57.597,64.5042222222,10.7722222222,5.80566666667,67.7843333333,65.2445,9.35622222221
761.32,5.04811111111,66.0342222222,68.0368888889,57.2771111111,64.1757777778,10.3772222222,5.618,67.4241111111,65.0618333333,9.05377777779
761.63,5.00988888889,65.9001111111,67.6837777778,57.0435555556,64.1693333333,10.3634444445,5.75733333333,67.2274444445,65.0965,9.15577777778
761.94,5.08644444444,66.2734444445,67.9508888889,57.2006666667,64.34,10.4364444445,5.81522222222,67.7056666667,65.4925,9.34333333333
762.26,5.46466666667,66.2032222222,67.9024444445,56.9593333334,63.9722222222,10.6683333333,6.36733333333,67.5798888889,65.4103333333,9.73133333332
762.57,5.52433333333,66.0294444444,67.7167777778,56.9291111111,63.9888888889,10.6718888889,6.62055555556,67.6308888889,65.3243333333,9.9158888889
762.88,5.29377777778,65.9538888889,67.4884444444,56.7624444444,63.6583333333,10.3758888889,6.289,67.3858888889,65.304,9.7498888889
763.20,5.16311111111,66.0962222222,67.3285555556,56.8668888889,63.4577777778,10.0646666667,6.219,67.1741111111,65.2955,9.61999999999
763.51,5.10155555555,66.0052222222,67.4187777778,56.9598888889,63.3904444444,9.85377777779,6.01288888889,67.144,65.5435,9.63544444443
763.82,5.175,66.2424444445,67.6586666667,57.2463333333,63.5255555556,9.97255555556,6.12322222222,67.2841111111,65.8665,10.0443333333
764.14,5.14566666667,66.26,67.7513333333,57.4157777778,63.687,9.94144444446,6.08522222222,67.2911111111,65.9286666667,10.1493333333
764.45,5.10266666667,66.3538888889,67.9497777778,57.6764444444,63.8527777778,9.93466666668,6.17922222222,67.3855555555,66.0043333333,10.0634444444
764.76,4.92533333333,66.6063333333,68.1178888889,57.8894444444,63.9014444444,9.79366666668,5.885,67.7265555556,66.2803333334,9.83388888889
765.07,4.69355555556,66.5826666667,68.3874444444,57.9758888889,63.8653333333,9.58611111111,5.47688888889,67.8383333333,66.352,9.59655555556
765.39,4.15644444444,66.4676666667,68.1871111111,57.9487777778,63.7472222222,9.07511111111,5.06222222222,67.7011111111,66.2136666667,9.27766666666
765.70,3.81266666667,66.8594444444,68.5157777778,58.4474444444,64.3415555556,8.97077777778,4.59144444444,68.2286666667,66.8025,9.06522222222
766.01,3.94266666666,66.8821111111,68.611,58.4121111111,64.0962222222,9.05877777777,4.61866666667,68.3376666667,66.7101666666,8.99244444444
766.32,4.58522222222,67.3573333333,69.1407777778,58.8863333333,64.6866666667,9.46777777778,5.23655555556,68.9834444444,67.0863333333,9.27533333333
766.64,4.88333333333,67.2474444444,69.0535555555,58.8433333333,64.6365555555,9.73488888889,5.52344444444,69.1814444445,67.14,9.55633333333
766.95,4.65366666667,68.2291111111,69.4252222222,59.1051111111,65.2006666666,9.70777777779,5.35311111111,69.8542222222,67.571,9.45222222222
767.26,4.71133333333,67.6446666667,68.871,58.7478888889,65.1424444444,9.69122222221,5.52566666667,69.5064444445,67.1358333334,9.299
767.57,5.01366666667,67.9046666667,69.2146666667,58.7916666667,65.2847777778,10.1403333333,5.67111111111,69.9388888889,67.1673333333,9.421
767.88,4.92866666667,67.9733333334,69.1097777778,58.6202222222,65.0944444444,9.90022222222,5.21033333333,69.9277777778,67.1846666667,9.18833333333
768.20,5.18122222222,68.257,69.3282222222,58.9277777778,65.6228888889,10.2256666667,5.30688888889,70.0005555556,67.5026666667,9.50433333334
768.51,5.04333333334,68.1724444444,69.0344444444,58.4887777778,65.5023333333,10.1484444445,5.368,69.7395555555,67.2878333333,9.74544444446
768.82,5.58955555555,67.7777777778,68.9343333333,58.3276666667,65.034,10.7255555556,5.82211111111,69.3312222222,67.1003333333,10.0
769.13,5.94688888889,67.5407777778,68.4321111111,57.804,64.625,10.9271111111,6.14211111111,68.7084444444,66.5111666666,10.1393333333
769.44,5.55244444445,66.9412222222,67.6545555556,57.2857777778,64.2994444444,10.6084444444,5.81555555556,67.7831111111,66.018,9.98877777779
769.76,5.39777777778,66.7083333333,67.4233333333,57.0807777778,64.1942222222,10.4317777778,5.75511111111,67.3815555555,65.9428333333,10.2532222222
770.07,5.77333333333,66.6726666667,67.4958888889,57.0261111111,64.5665555556,10.7542222222,5.80366666667,67.2837777778,66.222,10.6755555556
770.38,6.17233333334,65.9497777778,67.2622222222,56.9771111111,64.2853333333,11.3418888889,6.20866666667,66.9095555556,65.719,11.1902222222
770.69,5.85066666667,65.6638888889,66.7342222222,56.5521111111,63.8242222222,11.3633333333,5.76477777778,66.5864444444,65.2733333333,11.1417777778
771.00,5.65322222222,65.6468888889,66.824,56.6823333333,63.7203333333,10.9727777778,5.50211111111,66.7675555556,65.5523333333,10.9914444444
771.32,5.60944444445,64.9277777778,66.1416666667,56.308,63.3276666667,10.9151111111,5.723,66.4011111111,64.9688333334,11.2187777778
771.63,6.61811111111,65.2371111111,66.3027777778,56.5447777778,63.3991111111,11.5897777778,6.42666666667,66.7687777778,65.1925,12.0236666667
771.94,7.17766666667,65.4756666667,66.2547777778,56.9394444445,63.4671111111,12.1668888889,6.95244444444,67.1556666667,65.2181666667,12.0962222222
772.25,7.33111111111,66.0965555555,66.7125555556,57.6193333333,64.1116666667,12.3886666667,7.12777777778,67.728,65.7036666667,12.0872222222
772.56,7.18722222222,65.8792222222,67.1004444444,57.9112222222,64.3443333333,12.1988888889,6.92688888889,68.1215555556,66.3261666666,12.012
772.87,7.79544444444,66.5112222222,67.5733333333,58.6953333333,64.8464444444,12.8637777778,7.70055555555,68.832,67.1131666667,12.8704444444
773.18,8.26022222222,66.7958888889,67.6873333333,59.0462222222,64.9111111111,13.6014444444,8.16477777779,68.9391111111,67.4016666667,13.4585555556
773.50,8.62122222222,67.7208888889,68.8584444444,60.279,65.8551111111,14.267,8.85011111112,69.76,68.4041666667,13.9685555556
773.81,7.76433333333,67.2373333333,68.3788888889,59.8533333333,65.4125555556,13.3445555555,8.25055555555,69.1044444444,67.9033333333,13.1191111111
774.12,7.27411111111,68.0403333333,69.5006666667,60.3808888889,66.0053333333,12.6952222222,8.04444444443,69.9585555555,68.716,12.7677777778
774.43,7.13977777778,67.9954444444,69.4626666666,60.3226666666,66.0242222222,12.6515555556,8.03044444443,69.689,68.4186666666,12.8486666667
774.74,7.42955555556,68.4668888889,70.3334444444,60.7555555556,66.6443333334,12.7037777778,8.30377777777,70.1333333333,68.8888333333,12.9926666667
775.05,6.85433333333,67.8943333334,70.3355555555,60.4897777778,66.399,12.3985555556,8.46911111112,69.8147777778,68.2518333333,12.6737777778
775.36,6.837,68.1968888889,70.9032222222,60.7645555556,66.8777777778,12.3473333333,8.52544444446,70.1264444445,68.6341666667,12.9881111111
775.67,7.15777777778,67.73,70.5676666667,60.2125555555,66.4421111111,12.5787777778,8.94733333332,69.4594444444,68.3288333334,13.4843333333
775.98,7.77177777778,67.6786666667,69.7472222222,60.1285555556,66.0903333333,12.8766666667,9.64077777779,68.6984444444,67.5753333333,14.0143333333
776.30,7.77477777778,67.3548888889,69.611,59.8905555556,66.1857777778,12.4722222222,9.53544444446,68.4567777778,67.399,13.6337777778
776.61,7.33633333333,66.4901111111,68.7636666666,58.8593333333,65.4303333333,11.7365555556,9.24944444443,67.7043333334,66.534,12.914
776.92,6.71077777778,65.9846666667,67.4955555555,57.7998888889,64.3564444444,10.8983333333,8.8451111111,66.916,65.4016666667,12.0717777778
777.23,6.98033333333,66.3722222222,67.7121111111,57.3962222222,64.0675555556,11.1333333333,9.0201111111,67.3071111111,65.8823333334,12.4881111111
777.54,7.47588888889,66.3661111111,67.2823333333,57.2412222222,64.072,11.6754444444,9.52788888888,67.1504444444,66.04,13.0533333333
777.85,7.54333333333,65.8584444445,66.47,56.6696666667,63.4995555556,11.9191111111,10.0262222222,66.5283333333,65.4215,12.9971111111
778.16,7.71311111111,66.6961111111,66.9675555556,57.4123333333,64.2228888889,12.667,10.4725555556,66.9675555556,66.1161666667,13.4155555555
778.47,7.37266666667,66.8002222222,66.4664444444,57.0908888889,64.0262222222,12.2534444445,9.88722222223,66.9411111111,66.3885,12.7354444444
778.78,6.909,66.734,65.9861111111,56.894,63.4215555556,11.941,9.75011111111,66.7488888889,66.3078333334,12.0158888889
779.09,6.56366666667,66.7802222222,65.8101111111,56.9045555555,63.5971111111,11.6188888889,9.51199999999,66.7197777778,66.2575,11.8234444444
779.40,6.10888888889,66.8203333333,66.3056666666,56.7002222222,63.6237777778,11.4263333333,9.34377777778,67.0047777778,66.4015,11.5567777778
779.71,6.19011111111,67.3674444445,66.7991111111,56.7468888889,63.5987777778,11.9053333333,9.31233333333,67.4065555555,66.398,11.5548888889
780.02,6.83822222222,68.02,67.1308888889,57.6724444444,64.1723333333,12.5433333333,9.92288888889,68.1381111111,66.6785,12.1735555556
780.33,6.195,67.3657777778,67.1273333333,57.0328888889,63.601,12.5326666667,9.57044444443,67.9692222222,66.6785,12.1357777778
780.64,6.52122222222,68.0403333333,67.6203333334,57.8988888889,64.4283333333,12.7594444444,9.76966666668,68.6545555556,67.5151666667,12.0241111111
780.95,6.55755555556,68.3284444445,67.7825555556,58.374,64.7604444444,13.1068888889,9.97888888888,69.0046666667,67.351,12.1457777778
781.26,7.55544444445,68.8887777778,68.3618888889,59.1358888889,65.5638888889,13.7694444444,10.3622222222,69.8516666667,67.9631666666,13.0122222222
781.57,7.76211111111,68.1208888889,67.8135555556,58.5474444445,64.9796666667,13.222,10.0308888889,69.4008888889,67.4146666666,12.7981111111
781.88,7.865,68.599,68.5481111111,59.1915555556,65.5565555556,13.4162222222,10.4415555555,70.0654444444,68.1285,13.1704444444
782.19,8.24866666667,68.352,68.3603333333,58.6888888889,65.5912222222,13.5331111111,10.5268888889,69.6053333333,67.5686666666,13.5586666667
782.50,8.07311111111,68.6118888889,68.5946666666,58.8947777778,65.522,13.4521111111,10.3537777778,70.0663333333,67.8801666667,13.1078888889
782.81,7.72333333333,68.6502222222,68.6325555555,59.347,65.8328888889,13.0242222222,10.1634444444,70.6072222222,68.1146666667,12.7874444444
783.12,7.10533333333,68.1766666667,68.5231111111,59.801,65.5831111111,12.461,9.82322222223,70.4147777778,67.6391666666,12.3278888889
783.43,6.11388888889,67.495,68.4855555556,58.8422222222,64.6585555556,11.4984444445,8.6168888889,69.3318888889,66.5991666667,11.2821111111
783.74,7.24711111111,68.272,69.542,60.0543333333,65.3786666667,12.0092222222,9.59622222222,69.9318888889,67.034,12.1634444444
784.05,7.19111111111,67.4595555556,68.8744444445,59.4034444445,64.594,11.868,10.0387777778,69.0456666667,65.9908333333,12.2196666667
784.36,7.61522222222,67.6424444444,69.178,59.5122222222,64.7336666667,12.1227777778,10.2711111111,69.1055555556,66.0435,12.2494444444
784.67,7.16033333333,67.1367777778,68.9721111111,58.7558888889,64.3341111111,11.6715555555,9.9718888889,68.8274444445,65.5818333333,11.8432222222
784.98,7.12488888889,67.0723333333,68.9844444444,58.8112222222,64.1416666666,12.2835555556,10.2813333333,68.9394444444,65.747,11.9318888889
785.29,7.825,66.8352222222,68.6561111111,58.5665555555,63.86,13.0117777778,10.9244444445,68.7451111111,65.0946666666,12.3991111111
785.60,7.89733333333,66.8518888889,68.903,58.8483333333,63.8844444445,13.5673333333,11.2782222222,68.8324444445,65.6631666666,12.5991111111
785.91,8.192,67.0227777778,69.0731111111,58.9347777778,64.4341111111,14.0996666666,11.6237777778,69.1338888889,65.7023333333,13.2568888889
786.22,8.47755555556,67.5617777778,69.5153333333,59.222,64.842,14.7517777778,11.9374444444,69.2485555556,66.0468333333,13.6672222222
786.53,9.39511111111,68.1806666667,69.4003333333,59.1385555556,65.2114444444,15.4847777778,12.8437777778,69.3918888889,66.1366666667,14.6268888889
786.84,9.47466666666,68.9156666667,70.3003333333,60.1124444444,66.3897777778,15.9113333333,12.9405555556,70.1995555556,67.2456666667,15.0722222222
787.14,8.42655555555,68.2493333334,69.2268888889,59.4248888889,66.2026666667,15.0218888889,11.923,69.4922222222,66.3436666667,13.953
787.45,8.30877777778,68.1007777778,68.8872222222,59.7593333333,66.4618888889,14.7328888889,11.447,69.3871111111,66.224,13.3808888889
787.76,8.32533333333,66.7547777778,67.7234444445,58.9337777778,65.6178888889,14.7614444444,11.3913333333,68.2754444444,65.334,13.2163333333
788.07,8.36333333333,66.8013333334,67.3238888889,59.1194444444,65.2491111111,15.0393333333,11.5307777778,68.0366666667,65.4193333333,13.5264444445
788.38,8.22088888889,66.651,67.0535555556,58.7538888889,65.2531111111,14.6175555555,10.9375555556,67.8196666667,64.9725,13.1724444445
788.69,8.10511111111,66.2967777778,67.0601111111,58.6088888889,65.2815555556,14.4241111111,10.5286666667,67.5952222222,65.0023333333,12.929
789.00,8.37877777778,66.264,67.2036666667,58.7697777778,65.6793333333,14.8305555555,10.7795555556,67.6854444444,65.1978333333,13.2431111111
789.31,8.64188888889,66.6426666667,67.9252222222,59.3795555556,66.0974444444,14.8307777778,10.8785555556,68.0054444445,65.3801666666,13.2275555555
789.62,9.63599999999,66.7628888889,67.9973333334,59.5318888889,66.378,15.4961111111,11.6242222222,68.1657777778,65.236,14.0372222222
789.92,9.41744444445,66.5274444444,68.0331111111,59.0821111111,66.274,15.2838888889,11.1193333333,68.3192222222,65.599,13.6066666666
790.23,9.75655555555,66.783,68.0463333333,58.6138888889,66.1847777778,15.3991111111,11.3771111111,68.7025555556,65.6943333334,13.6791111111
790.54,10.5152222222,67.4415555555,68.8036666666,59.0293333333,66.5133333333,16.1175555556,11.724,69.4083333333,66.4878333333,14.4742222222
790.85,10.4575555555,67.7296666667,69.7603333333,59.3725555556,66.8672222222,16.6885555556,11.9215555556,70.1436666666,67.059,15.3724444445
791.16,9.82377777779,68.9125555555,71.3228888889,60.3212222222,67.8078888889,16.1782222222,11.3393333333,71.4508888889,68.2826666667,15.4385555556
791.47,8.96577777779,68.8963333333,71.7067777778,60.4554444444,68.2686666667,15.5986666667,10.877,71.2288888889,68.2685,14.4744444445
791.78,8.41233333333,69.3271111111,72.1215555556,61.0585555556,68.3988888889,15.6092222222,10.9197777778,71.4712222222,68.6333333333,14.3934444445
792.08,8.118,69.9725555556,72.7992222222,61.6295555556,68.2706666667,15.4831111111,11.1403333334,71.6158888889,68.8525,15.0233333333
792.39,7.43711111111,69.9235555555,72.7236666666,61.4637777778,67.481,14.646,10.8826666667,71.5421111111,68.2755,14.8644444445
792.70,6.58277777778,68.5618888889,71.454,60.2335555555,66.3174444445,13.9537777778,10.004,70.1775555556,67.4445,14.193
793.01,5.292,68.674,71.5126666667,60.0871111111,65.8556666667,13.23,8.69833333335,70.1235555556,67.701,13.3718888889
793.32,4.93266666667,67.8922222222,71.2448888889,59.6173333333,65.5931111111,12.7316666667,8.02188888889,69.5735555556,67.1226666667,12.8126666667
793.62,4.70622222222,67.3262222222,70.3336666667,59.702,64.898,12.7,8.01366666668,68.9947777778,66.502,12.8297777778
793.93,4.50788888889,66.8454444444,69.6752222222,59.5771111111,64.5915555556,12.1437777778,7.49666666667,68.7618888889,66.6668333333,11.9551111111
794.24,4.61233333333,66.726,69.1948888889,59.289,64.4345555555,12.0593333333,7.53600000001,68.5827777778,66.2816666666,11.6147777778
794.55,5.07633333333,66.7938888889,69.1901111111,59.4777777778,64.329,12.2652222222,7.97133333332,68.8771111111,66.3585,11.6001111111
794.86,5.022,67.2933333333,69.525,59.53,64.5815555556,12.2271111111,7.98822222221,69.6721111111,66.7401666666,11.7278888889
795.16,4.78688888889,67.231,69.6536666667,58.8151111111,64.5747777778,12.1617777778,8.0171111111,70.0135555555,66.5205,11.8701111111
795.47,3.88344444444,67.0393333333,69.6184444444,58.4388888889,65.1563333333,11.7388888889,7.06122222223,70.5012222222,66.549,11.219
795.78,4.26377777778,67.4133333333,69.7908888889,59.0332222222,65.969,12.172,6.92611111112,71.3821111111,67.2268333333,11.4944444445
796.09,4.61166666666,67.9704444444,69.4492222222,59.058,66.0051111111,12.3856666666,7.16077777778,71.6484444444,67.1628333333,12.0158888889
796.40,4.94577777778,68.1591111111,69.1931111111,59.0576666666,66.2083333333,12.4964444444,7.30655555556,71.4467777778,66.9008333333,11.6866666667
796.70,5.22655555555,68.2346666667,68.7377777778,59.4657777778,66.2213333333,13.0951111111,7.99466666668,71.0897777778,66.7681666667,12.108
797.01,5.99777777778,68.6983333333,69.6414444445,59.9591111111,67.2693333333,13.3858888889,8.68077777777,71.8091111111,67.3956666667,12.8996666667
797.32,5.64444444444,68.9065555555,70.081,60.154,67.7128888889,13.351,8.77233333332,72.2518888889,67.4806666666,13.1142222222
797.63,5.57055555555,69.0226666667,70.3504444444,60.5371111111,67.7648888889,13.1376666667,8.75500000001,72.2372222222,68.1941666667,13.3075555555
797.93,4.54133333333,68.5842222222,69.442,59.3501111111,67.0905555555,12.1505555556,7.99266666667,71.4097777778,67.8171666666,12.3323333333
798.24,5.01566666667,67.8877777778,69.1492222222,59.0977777778,66.1418888889,12.2917777778,8.11377777778,70.6832222222,67.4691666667,12.6451111111
798.55,5.34388888889,67.4126666667,68.2596666667,59.1147777778,65.6282222222,12.4822222222,8.11644444445,69.8224444444,67.7101666666,12.6536666667
798.85,6.49144444445,67.0252222222,67.7617777778,59.1595555556,65.1733333333,13.3114444444,8.96055555557,69.2054444444,67.6973333333,13.2915555556
799.16,6.09411111111,65.9985555556,66.946,58.1487777778,64.3625555556,12.9862222222,8.99666666667,67.9732222222,66.9061666666,12.9262222222
799.47,6.62588888889,66.8998888889,67.8641111111,58.6503333333,64.962,13.3435555556,9.57899999999,68.8888888889,67.4431666667,12.8056666666
799.78,6.34911111111,66.0153333333,67.3687777778,58.0382222222,64.4076666667,13.4106666667,9.57466666668,68.6508888889,66.8805,12.7085555556
800.08,6.07011111111,66.5731111111,67.81,58.0813333333,64.5671111111,12.9298888889,9.292,69.2753333333,67.01,12.8778888889
800.39,5.63966666667,66.1195555555,67.2137777778,57.4073333333,64.0678888889,12.605,8.67,68.666,66.493,11.7948888889
800.70,5.72011111111,66.2316666667,67.2395555556,57.0518888889,64.385,12.5117777778,8.71277777778,68.1947777778,66.1415,11.5884444445
801.00,5.835,66.4303333333,67.5263333333,56.6838888889,65.1191111111,12.8842222222,9.10155555557,68.6654444444,66.1186666667,11.6161111111
801.31,7.61633333333,66.7835555556,68.2918888889,57.4887777778,65.9763333333,14.8395555556,10.7075555556,69.3754444444,66.3161666666,13.3736666667
801.62,8.30122222222,67.8356666667,68.9296666667,58.1724444444,67.1278888889,15.5405555556,11.4006666667,70.3131111111,66.8598333333,14.0712222222
801.92,8.53533333333,68.4893333333,69.7988888889,59.0046666667,67.649,15.2258888889,11.886,70.9561111111,66.7976666667,14.5164444444
802.23,8.51788888889,69.137,70.5901111111,59.3225555556,68.4997777778,14.7215555555,12.0054444444,71.4843333333,67.4381666667,13.7938888889
802.54,7.89533333333,70.2627777778,71.911,59.9813333333,69.3752222222,14.1192222222,11.2724444444,72.7064444444,68.2748333333,12.7477777778
802.84,7.02633333333,69.5494444445,71.7086666667,60.0607777778,69.5376666667,13.6086666667,10.1774444444,72.3505555556,68.5048333334,12.3598888889
803.15,6.959,69.5685555556,71.892,60.0614444445,69.922,12.8332222222,9.3418888889,72.4106666667,68.7898333333,12.0783333333
803.46,7.29933333333,69.8291111111,72.4988888889,60.5098888889,70.4065555555,12.963,8.98266666668,73.0398888889,70.2021666667,11.4236666667
803.76,6.89411111111,69.9303333333,72.1061111111,59.9436666667,70.1013333334,12.48,8.67866666667,73.133,70.847,10.8176666667
804.07,7.642,69.5778888889,72.3921111111,59.9705555556,69.7597777778,13.2218888889,9.17055555556,73.7991111111,70.6693333334,11.936
804.38,8.35433333333,69.699,72.0846666667,60.0383333333,68.9198888889,13.1607777778,9.46911111111,73.0312222222,70.1906666667,12.1776666667
804.68,8.10166666667,69.4955555556,71.3254444444,59.805,68.3642222222,12.1343333333,8.98044444444,72.481,70.2236666666,11.4722222222
804.99,8.01855555555,69.0641111111,70.4901111111,59.2113333333,68.0451111111,11.9262222222,8.43811111111,71.4732222222,69.975,10.8952222222
805.30,9.37655555556,68.9404444444,70.5578888889,58.8606666667,68.1668888889,13.1972222222,9.61099999998,71.3432222222,70.1828333333,11.8143333333
805.60,8.33911111111,69.2016666667,69.5925555556,58.3037777778,67.4841111111,12.4852222222,8.74222222222,71.4166666667,69.7761666666,11.5493333333
805.91,9.85166666668,69.8208888889,69.8917777778,58.5451111111,68.0906666667,13.6064444444,9.3808888889,71.5278888889,69.6503333334,13.0765555556
806.21,10.67,69.488,69.4994444445,57.5991111111,67.3516666667,14.2457777778,10.1937777778,70.7766666667,68.774,13.7582222222
806.52,10.9593333333,69.888,69.7363333333,57.9481111111,67.6353333333,14.6475555556,11.0528888889,71.1601111111,69.1703333334,14.2391111111
806.83,11.4333333333,69.7608888889,68.9901111111,57.7525555556,67.3453333333,14.9067777778,11.9736666667,70.3358888889,68.3403333334,15.1945555556
807.13,11.5564444444,69.3845555556,68.6991111111,57.7596666667,66.8036666667,14.9024444444,11.8761111111,70.2066666667,67.403,15.5874444444
807.44,11.1917777778,69.5282222222,68.5011111111,57.7246666666,66.6204444445,14.1917777778,11.6881111111,69.4935555556,67.9471666667,15.3455555556
807.74,10.0188888889,69.1121111111,68.1623333333,57.1583333333,66.5478888889,13.6276666667,10.5412222222,69.5867777778,67.8773333333,14.1974444444
808.05,9.79322222223,69.3507777778,68.5164444444,57.357,66.6546666667,13.6502222222,10.4702222222,69.6286666667,67.6823333334,14.4116666666
808.35,10.4898888889,69.7124444444,69.3348888889,57.6024444444,66.6788888889,14.5588888889,11.2086666667,70.212,68.5121666667,15.6918888889
808.66,10.4582222222,70.4834444444,69.7425555556,58.2673333333,67.0058888889,13.7725555556,10.4205555556,70.4456666667,69.002,15.3544444444
808.97,12.0401111111,70.0482222222,70.4445555556,58.9374444444,67.4098888889,14.9758888889,12.1022222222,70.16,69.2678333333,16.4251111111
809.27,11.9152222222,69.4012222222,70.057,58.9704444445,67.0873333333,14.9218888889,12.6327777778,70.057,69.6731666667,16.3821111111
809.58,12.7054444444,70.2197777778,70.9855555556,60.4394444445,68.0225555556,15.6307777778,13.6221111111,71.1236666667,70.8473333334,17.175
809.88,12.4761111111,70.0344444445,71.0548888889,60.6198888889,68.1975555556,15.5504444445,13.6495555556,71.1825555555,70.7615,17.5152222222
810.19,12.4643333333,70.1015555556,71.7928888889,61.1502222222,68.111,16.0031111111,14.0515555555,71.819,70.7258333333,17.3173333333
810.49,13.1518888889,71.2951111111,72.776,62.385,69.3076666667,16.4597777778,14.2993333333,72.0822222222,72.2686666667,17.7805555555
810.80,14.1877777778,73.0393333333,74.4541111111,64.1531111111,70.993,17.7724444444,15.2862222222,73.8496666667,73.9183333333,18.473
811.10,15.1604444445,74.088,75.1935555556,65.0496666667,72.1254444444,18.0208888889,15.9894444444,74.5023333333,75.1243333333,19.9283333333
811.41,15.4963333333,74.9012222222,76.0858888889,65.6653333333,72.6031111111,18.5136666667,15.9194444445,75.5921111111,76.3535,20.107
811.71,15.1234444445,76.2051111111,77.4544444445,67.1075555556,73.6624444445,17.7688888889,15.7407777778,77.1308888889,76.9841666666,19.1504444444
