wavelength,Back_PhrPunf,Belly_PhrPunf,Breast_PhrPunf,Crissum_PhrPunf,Crown_PhrPunf,DorTail_PhrPunf,Rump_PhrPunf,Throat_PhrPunf,WingTip_PhrPunf
570.79,10.8753333333,24.6295,17.6198333333,28.0466666667,9.3765,8.08933333333,13.955,14.8105,10.596
571.13,10.8781666667,24.6596666667,17.6368333333,28.0366666666,9.36933333333,8.093,13.9626666667,14.8336666667,10.5966666667
571.47,10.8708333333,24.6688333334,17.663,28.0198333334,9.35733333333,8.082,13.9593333333,14.8186666666,10.5758333333
571.81,10.8891666666,24.7008333333,17.7086666667,28.061,9.37283333333,8.07866666667,13.97,14.8301666666,10.5908333333
572.15,10.9415,24.7823333333,17.7736666667,28.129,9.40783333333,8.13583333333,14.0275,14.8921666666,10.6461666667
572.49,10.9425,24.7978333333,17.7861666667,28.165,9.38616666667,8.1275,14.0081666666,14.8765,10.634
572.83,10.9308333333,24.839,17.8268333334,28.1718333334,9.39166666666,8.13216666667,14.0495,14.909,10.651
573.17,10.9563333333,24.8701666667,17.8608333333,28.1675,9.406,8.20716666667,14.0408333334,14.9138333334,10.6683333333
573.51,11.0033333333,24.9461666667,17.9045,28.205,9.45383333333,8.236,14.0941666667,14.9605,10.7158333333
573.85,10.9815,24.9616666666,17.9218333334,28.2216666667,9.45033333333,8.22816666667,14.0968333333,14.968,10.7218333334
574.19,10.9748333333,24.9911666667,17.9456666666,28.2338333333,9.4685,8.21466666667,14.0925,14.9648333333,10.7068333333
574.53,11.0066666667,25.0613333333,18.0011666667,28.275,9.483,8.2365,14.1325,14.981,10.7556666667
574.87,11.039,25.1291666667,18.0668333333,28.3598333334,9.53000000002,8.2645,14.1811666667,15.006,10.7833333334
575.21,11.0553333333,25.1475,18.0898333333,28.3621666667,9.56333333334,8.26716666667,14.1926666666,15.0038333333,10.8346666667
575.55,11.0728333334,25.178,18.1038333333,28.386,9.55316666666,8.285,14.1883333334,14.9875,10.8691666667
575.89,11.0288333333,25.1815,18.0958333334,28.3575,9.521,8.24133333333,14.1571666666,14.9421666666,10.8496666667
576.22,11.0375,25.1806666666,18.114,28.3168333333,9.518,8.244,14.1685,14.9278333333,10.8548333333
576.56,11.044,25.2143333333,18.1506666667,28.3768333333,9.5365,8.23116666667,14.1521666667,14.9218333333,10.8523333333
576.90,11.0371666667,25.2546666667,18.1708333334,28.403,9.51633333333,8.16466666667,14.1486666667,14.9041666666,10.849
577.24,11.0146666667,25.2468333333,18.1798333334,28.4056666666,9.489,8.15666666667,14.1306666667,14.8813333333,10.8301666667
577.58,11.0403333333,25.2693333334,18.2008333333,28.432,9.45283333334,8.1235,14.1228333334,14.8448333333,10.8165
577.92,11.0558333333,25.3073333334,18.267,28.4433333334,9.44016666667,8.15883333334,14.135,14.8251666666,10.8633333333
578.26,11.0445,25.2731666666,18.2515,28.4295,9.416,8.13716666667,14.1111666666,14.8201666666,10.85
578.60,11.0323333333,25.248,18.2805,28.4051666667,9.39516666667,8.13483333333,14.103,14.7758333334,10.8273333333
578.94,11.0888333333,25.3388333333,18.3325,28.462,9.3965,8.1995,14.151,14.8096666666,10.8266666666
579.28,11.1136666667,25.3585,18.3808333334,28.4628333333,9.46300000002,8.22266666666,14.1673333333,14.838,10.8558333333
579.61,11.13,25.3756666666,18.4398333334,28.4981666667,9.49166666667,8.26766666667,14.1773333333,14.8803333334,10.8701666667
579.95,11.1218333334,25.4163333333,18.4873333333,28.513,9.50733333331,8.25683333333,14.1691666666,14.8863333334,10.8725
580.29,11.1108333333,25.4306666667,18.4861666666,28.4485,9.48216666665,8.266,14.158,14.856,10.8766666667
580.63,11.1438333333,25.4818333333,18.5343333333,28.528,9.51333333331,8.33683333333,14.2226666667,14.8993333333,10.9148333333
580.97,11.122,25.4883333333,18.5575,28.5228333333,9.52466666667,8.34,14.2278333334,14.9096666667,10.8951666667
581.31,11.123,25.5618333334,18.6068333333,28.5405,9.55649999999,8.3795,14.262,14.9415,10.9001666667
581.65,11.1441666667,25.5826666667,18.5955,28.5716666666,9.58333333334,8.38866666666,14.29,14.9608333333,10.9033333333
581.98,11.1621666667,25.645,18.6641666666,28.5986666667,9.60433333333,8.41783333334,14.3071666666,14.9803333333,10.9373333333
582.32,11.1731666667,25.732,18.6916666667,28.6331666667,9.63316666666,8.4445,14.3156666666,15.0263333333,11.0238333333
582.66,11.1793333333,25.7618333333,18.7335,28.6985,9.66083333333,8.43566666667,14.3168333334,15.0341666667,11.0651666667
583.00,11.1821666666,25.8525,18.7825,28.7561666666,9.66549999998,8.43983333333,14.3653333333,15.0918333333,11.0748333333
583.34,11.2238333333,25.9386666667,18.8405,28.8105,9.72383333331,8.46583333334,14.4495,15.0973333334,11.1371666666
583.68,11.271,26.0155,18.8656666667,28.8821666667,9.72300000001,8.5075,14.4993333333,15.1441666667,11.186
584.01,11.3006666667,26.0305,18.8871666666,28.9241666667,9.76033333331,8.515,14.504,15.1418333334,11.1818333333
584.35,11.3391666667,26.0633333333,18.9635,28.9541666666,9.80649999999,8.50866666667,14.5001666666,15.1596666667,11.2008333333
584.69,11.3681666667,26.1021666667,18.9991666666,28.9998333333,9.82383333335,8.52333333333,14.516,15.1218333334,11.2191666667
585.03,11.3826666666,26.143,19.0665,29.0225,9.86399999998,8.557,14.5378333333,15.1336666667,11.2796666666
585.37,11.4136666667,26.2498333333,19.1756666666,29.059,9.90549999999,8.59133333333,14.557,15.1918333334,11.2896666666
585.70,11.3991666667,26.227,19.156,29.0488333333,9.89483333334,8.57183333333,14.515,15.1491666667,11.2361666667
586.04,11.403,26.1933333333,19.138,29.0193333333,9.896,8.58766666667,14.5105,15.1291666667,11.2391666667
586.38,11.4121666667,26.221,19.1806666666,28.9661666667,9.89000000002,8.57783333334,14.5316666667,15.1381666666,11.2033333333
586.72,11.4703333334,26.2403333334,19.2483333333,28.9888333334,9.94216666665,8.63633333333,14.5901666666,15.152,11.2528333333
587.06,11.4316666666,26.2625,19.2068333333,28.9511666666,9.87933333334,8.61416666666,14.527,15.1135,11.1908333333
587.39,11.4028333333,26.2623333333,19.1966666667,28.9063333333,9.83450000001,8.59533333333,14.503,15.0828333334,11.1468333333
587.73,11.4546666667,26.3355,19.2733333333,28.9245,9.82316666669,8.62633333334,14.5848333333,15.1345,11.2151666667
588.07,11.4353333334,26.4115,19.2536666667,28.8983333333,9.81850000001,8.67383333334,14.6263333334,15.1438333333,11.2036666667
588.41,11.5033333333,26.4873333334,19.3343333333,28.967,9.85066666665,8.72116666667,14.6965,15.2268333334,11.2865
588.74,11.5555,26.5058333334,19.3865,28.969,9.87983333331,8.73716666666,14.7018333333,15.2436666667,11.3015
589.08,11.5583333333,26.4765,19.3586666667,28.947,9.86350000001,8.7425,14.6658333334,15.2238333334,11.3216666667
589.42,11.591,26.5556666666,19.4073333333,28.9955,9.90716666666,8.7975,14.7205,15.2785,11.3908333333
589.76,11.5816666667,26.6096666666,19.4148333334,28.9835,9.85383333335,8.76966666666,14.677,15.246,11.3295
590.09,11.5833333333,26.6251666667,19.4308333333,29.0028333334,9.84200000002,8.8115,14.6708333333,15.2091666666,11.4098333334
590.43,11.5353333333,26.6128333333,19.3685,28.9538333333,9.73816666665,8.7475,14.5881666667,15.1626666667,11.3363333333
590.77,11.5985,26.6401666666,19.4166666667,28.9956666667,9.76416666668,8.78833333333,14.6208333333,15.1986666666,11.4085
591.11,11.6228333334,26.69,19.4566666667,29.0705,9.82400000002,8.82233333333,14.6605,15.226,11.4706666667
591.44,11.5906666666,26.7088333334,19.4385,29.1095,9.82433333333,8.83,14.6345,15.2435,11.4385
591.78,11.6143333334,26.7161666667,19.5061666666,29.1381666667,9.78983333335,8.8115,14.6146666666,15.257,11.4591666667
592.12,11.5476666667,26.7126666667,19.4576666667,29.0516666667,9.73399999998,8.745,14.5443333334,15.2045,11.377
592.46,11.5121666666,26.7506666666,19.4698333334,29.0891666667,9.72583333335,8.73233333333,14.566,15.1963333333,11.3678333333
592.79,11.509,26.771,19.4628333333,29.0983333333,9.71450000002,8.716,14.5688333333,15.1973333333,11.389
593.13,11.5293333333,26.7946666667,19.5016666667,29.0961666666,9.69800000001,8.709,14.5588333333,15.1751666667,11.3933333333
593.47,11.556,26.7968333333,19.514,29.063,9.70949999998,8.6835,14.5586666667,15.2076666667,11.3978333333
593.80,11.5301666667,26.8008333333,19.4575,29.0685,9.64666666669,8.62833333334,14.5265,15.2408333334,11.316
594.14,11.5723333333,26.8401666666,19.5333333333,29.1265,9.69500000001,8.64116666667,14.5555,15.2573333334,11.3515
594.48,11.5721666666,26.8586666667,19.5551666667,29.1646666666,9.70816666668,8.6515,14.607,15.2661666667,11.3725
594.81,11.6041666667,26.8586666667,19.5991666666,29.1606666667,9.69433333335,8.65116666667,14.5976666666,15.2721666667,11.3938333333
595.15,11.6401666667,26.89,19.6635,29.1621666667,9.72416666666,8.67383333334,14.6176666666,15.2833333334,11.4555
595.49,11.6193333333,26.868,19.6501666667,29.0988333334,9.7415,8.6545,14.596,15.237,11.4386666667
595.82,11.6386666667,26.8775,19.7058333333,29.1061666667,9.76116666665,8.66883333333,14.5946666667,15.2418333334,11.499
596.16,11.6196666667,26.881,19.6823333334,29.0896666667,9.729,8.6675,14.5616666666,15.2341666667,11.4788333333
596.50,11.6188333334,26.8911666667,19.7195,29.0795,9.72733333334,8.665,14.5763333333,15.2295,11.4603333333
596.83,11.592,26.9105,19.7238333334,29.0815,9.70116666665,8.65466666666,14.5618333333,15.2245,11.4398333333
597.17,11.5935,26.9381666667,19.7785,29.1316666666,9.73466666668,8.68466666667,14.6068333333,15.2421666667,11.4771666667
597.51,11.6075,26.954,19.8378333333,29.103,9.77766666667,8.70216666667,14.612,15.2308333333,11.506
597.84,11.6101666666,26.9948333333,19.8553333333,29.1195,9.77516666665,8.729,14.6335,15.2338333333,11.5226666667
598.18,11.6196666666,26.9898333333,19.8666666667,29.1045,9.76766666668,8.7325,14.5901666666,15.2361666666,11.4991666667
598.52,11.6286666667,27.0093333333,19.9048333333,29.1083333334,9.788,8.761,14.6123333334,15.258,11.526
598.85,11.5655,26.9858333334,19.8678333333,29.059,9.73433333331,8.7115,14.5626666666,15.1963333333,11.4625
599.19,11.6211666667,27.0573333334,19.9548333334,29.1373333333,9.78350000001,8.77,14.6285,15.2695,11.5196666667
599.53,11.6276666667,27.0646666667,19.9586666667,29.1541666666,9.78533333335,8.79166666667,14.6366666667,15.2935,11.531
599.86,11.709,27.1206666667,20.036,29.1868333334,9.82883333333,8.83266666667,14.6896666666,15.342,11.5858333333
600.20,11.728,27.1733333334,20.1051666666,29.2408333334,9.80250000001,8.87633333333,14.7161666667,15.3706666666,11.6158333333
600.53,11.7515,27.1936666667,20.1273333334,29.2363333334,9.82100000002,8.87583333333,14.7241666667,15.3791666667,11.6458333333
600.87,11.7633333333,27.2201666667,20.1546666667,29.2725,9.83333333332,8.89933333333,14.7355,15.4041666666,11.6748333334
601.21,11.783,27.2673333333,20.1835,29.304,9.87516666665,8.92666666666,14.7725,15.4096666667,11.7158333333
601.54,11.7971666667,27.2663333333,20.2081666667,29.3028333334,9.91000000001,8.945,14.753,15.4478333333,11.7466666667
601.88,11.7801666667,27.3106666667,20.2511666667,29.2401666666,9.89016666669,8.92816666666,14.764,15.4385,11.7391666667
602.21,11.7611666666,27.3825,20.251,29.2876666667,9.88766666666,8.89733333334,14.7365,15.448,11.7145
602.55,11.854,27.45,20.3135,29.3495,9.94099999998,8.95883333334,14.7716666667,15.4958333333,11.8
602.88,11.818,27.4135,20.2575,29.3093333334,9.89716666665,8.9205,14.7115,15.4598333333,11.7543333333
603.22,11.8136666667,27.4886666666,20.2963333333,29.3428333334,9.92399999998,8.94766666667,14.7296666667,15.474,11.7588333334
603.56,11.777,27.4761666667,20.2705,29.3455,9.91333333334,8.927,14.7276666666,15.4345,11.7198333333
603.89,11.7626666666,27.488,20.2701666666,29.349,9.93433333335,8.89016666667,14.7113333333,15.419,11.7181666667
604.23,11.7763333333,27.5201666666,20.2961666667,29.3663333333,9.92616666667,8.912,14.7415,15.4306666666,11.7216666667
604.56,11.7995,27.5516666667,20.3065,29.3461666667,9.90499999998,8.9025,14.7278333333,15.417,11.7101666667
604.90,11.7841666667,27.53,20.2935,29.3148333334,9.84666666665,8.881,14.6751666667,15.3901666666,11.6721666667
605.23,11.7561666666,27.5168333334,20.2951666666,29.296,9.81616666668,8.84533333333,14.6828333334,15.345,11.6696666667
605.57,11.772,27.5291666667,20.2915,29.33,9.81833333335,8.84216666667,14.6635,15.377,11.6876666666
605.90,11.7645,27.5223333333,20.3065,29.2721666667,9.78299999998,8.83983333333,14.6485,15.3508333333,11.6778333333
606.24,11.7501666667,27.5156666666,20.3108333333,29.2793333333,9.76949999999,8.8225,14.65,15.352,11.6248333334
606.58,11.7408333334,27.5541666666,20.3536666666,29.3403333333,9.75783333335,8.82683333333,14.6576666666,15.3455,11.6368333333
606.91,11.781,27.5548333333,20.4003333333,29.3586666667,9.74033333333,8.808,14.6443333333,15.3668333333,11.6488333333
607.25,11.8296666667,27.6253333333,20.4715,29.3933333334,9.78,8.8355,14.6835,15.4491666667,11.712
607.58,11.8591666667,27.6096666666,20.4861666666,29.417,9.77466666669,8.839,14.701,15.4753333333,11.705
607.92,11.8553333333,27.6051666667,20.4956666667,29.4368333334,9.80316666666,8.8125,14.702,15.5163333333,11.7255
608.25,11.78,27.5678333333,20.4866666667,29.3985,9.73666666667,8.73466666667,14.6623333334,15.474,11.6978333333
608.59,11.7841666667,27.5441666666,20.5063333333,29.4453333333,9.75266666667,8.72716666666,14.6633333333,15.49,11.6981666666
608.92,11.762,27.5471666667,20.507,29.4321666667,9.75133333335,8.73583333334,14.6205,15.498,11.6735
609.26,11.7403333334,27.5388333333,20.5181666666,29.4585,9.74416666669,8.72933333333,14.6326666667,15.4476666667,11.6718333333
609.59,11.767,27.5185,20.5208333333,29.4771666666,9.75699999999,8.73216666666,14.6508333334,15.4386666667,11.6716666667
609.93,11.7388333333,27.4965,20.5423333333,29.4391666667,9.70833333333,8.71066666667,14.6208333333,15.435,11.6678333333
610.26,11.7188333334,27.4981666667,20.5316666667,29.3981666667,9.68966666665,8.695,14.5985,15.4118333333,11.6696666666
610.60,11.7261666667,27.492,20.503,29.3935,9.68700000002,8.68283333333,14.5888333333,15.3851666667,11.6796666667
610.93,11.672,27.3943333333,20.4726666666,29.3515,9.61949999998,8.6595,14.5298333334,15.3271666667,11.6315
611.27,11.6791666667,27.3805,20.4386666667,29.3095,9.6055,8.63966666667,14.4826666666,15.3021666666,11.6476666667
611.60,11.638,27.3685,20.4291666666,29.2821666666,9.56316666668,8.62316666666,14.4413333334,15.2328333333,11.6256666667
611.93,11.7248333333,27.4073333333,20.4775,29.3655,9.63283333334,8.73883333334,14.4708333334,15.3145,11.668
612.27,11.779,27.4815,20.5215,29.397,9.691,8.7855,14.5468333334,15.3638333334,11.7226666667
612.60,11.8336666667,27.5716666667,20.5696666667,29.4716666667,9.69533333335,8.83216666666,14.6113333334,15.4468333333,11.7631666667
612.94,11.8778333334,27.5875,20.604,29.4428333333,9.72016666665,8.85316666667,14.6038333333,15.4773333333,11.7753333333
613.27,11.8663333333,27.5906666667,20.631,29.4578333334,9.71933333334,8.8715,14.6006666666,15.5145,11.7923333334
613.61,11.8873333333,27.6501666667,20.607,29.5033333333,9.781,8.91233333333,14.5893333333,15.5311666667,11.8468333334
613.94,11.9428333333,27.6686666666,20.6581666667,29.5038333333,9.80716666667,8.943,14.611,15.6033333333,11.9018333333
614.28,11.9716666667,27.7216666667,20.7133333334,29.5675,9.81366666667,8.98733333332,14.6698333333,15.6393333333,11.9258333333
614.61,12.0498333334,27.819,20.813,29.6426666667,9.86866666665,9.044,14.7225,15.6991666667,12.0245
614.94,12.0261666666,27.8853333333,20.869,29.681,9.89266666668,9.06700000001,14.7845,15.6965,12.0396666666
615.28,12.0698333334,27.975,20.9146666666,29.6963333334,9.91766666665,9.07583333335,14.8306666667,15.7581666667,12.053
615.61,12.0161666666,27.9626666667,20.909,29.6521666667,9.89516666667,8.99266666667,14.7886666667,15.6915,11.9911666666
615.95,11.9791666667,28.0243333333,20.9415,29.6456666667,9.83733333335,8.9655,14.7708333333,15.6625,12.0055
616.28,11.9846666666,27.9993333333,20.936,29.6336666667,9.8345,8.93033333333,14.7701666667,15.5953333334,11.9988333333
616.61,11.9478333334,28.0123333333,20.9368333334,29.6835,9.78916666668,8.91516666666,14.7693333333,15.5858333333,11.974
616.95,11.9765,28.0775,20.9863333334,29.7123333333,9.82816666667,8.9215,14.791,15.5991666667,11.9951666667
617.28,12.0128333333,28.115,21.0883333333,29.7405,9.83266666669,8.93983333333,14.861,15.6165,11.9866666666
617.62,11.9678333334,28.1125,21.0748333333,29.7603333333,9.81216666665,8.92033333333,14.8736666666,15.5635,11.9578333333
617.95,11.9391666667,28.1235,21.1101666667,29.7461666666,9.81316666668,8.91783333333,14.8621666667,15.5345,11.965
618.28,11.8808333333,28.1218333333,21.0341666667,29.6443333333,9.75583333331,8.86116666667,14.8023333333,15.447,11.8841666666
618.62,11.8613333334,28.1305,21.0631666666,29.6496666666,9.736,8.8875,14.7935,15.4383333334,11.9163333333
618.95,11.9288333333,28.1461666667,21.1115,29.7468333334,9.78283333332,8.95866666666,14.8241666667,15.4395,11.9843333334
619.28,11.9863333333,28.2176666667,21.148,29.8131666666,9.79100000001,9.00183333334,14.8703333334,15.4745,12.0825
619.62,12.0083333334,28.2371666666,21.1793333334,29.8541666667,9.80333333334,9.024,14.875,15.4943333333,12.0575
619.95,11.9983333334,28.2351666667,21.161,29.86,9.73783333335,8.9905,14.8176666667,15.4748333333,12.0315
620.28,12.032,28.2935,21.2116666667,29.9006666667,9.75866666667,9.02533333335,14.8565,15.4935,12.0695
620.62,12.048,28.368,21.2208333334,29.9393333333,9.76366666669,9.03966666665,14.8861666667,15.4858333333,12.1011666667
620.95,12.0351666667,28.4055,21.2456666667,29.9375,9.763,9.04066666669,14.893,15.4525,12.1616666667
621.28,12.1231666667,28.4818333333,21.3183333333,29.9793333333,9.79350000002,9.06216666665,14.93,15.483,12.1886666667
621.62,12.1328333333,28.4938333334,21.283,29.9775,9.76566666665,9.03116666667,14.9018333333,15.4818333334,12.1518333333
621.95,12.1685,28.563,21.3161666666,30.033,9.8265,9.06599999998,14.978,15.5408333334,12.2136666666
622.28,12.2608333333,28.6278333334,21.3371666666,30.0575,9.86516666667,9.06416666666,15.0003333333,15.6001666667,12.2423333333
622.62,12.2153333333,28.6616666666,21.3443333333,30.0303333333,9.84083333335,9.0005,14.9688333333,15.5615,12.224
622.95,12.1885,28.6886666667,21.3558333333,30.0098333333,9.8445,9.02933333335,15.0058333334,15.5223333333,12.2216666667
623.28,12.2231666667,28.7056666666,21.4201666667,30.0355,9.89850000001,9.08766666668,15.0333333333,15.5655,12.2891666667
623.62,12.241,28.7973333334,21.4845,30.0526666666,9.95566666665,9.1375,15.0701666666,15.6025,12.3315
623.95,12.2791666667,28.8286666667,21.522,30.0295,10.0003333333,9.10433333335,15.0715,15.6176666667,12.3353333334
624.28,12.2095,28.7586666667,21.5103333333,29.9533333334,9.97033333333,9.07183333332,15.0193333333,15.5718333333,12.299
624.62,12.1458333334,28.793,21.4621666666,29.9333333333,9.9385,9.0015,14.9588333333,15.5508333333,12.2303333333
624.95,12.096,28.7746666666,21.4578333334,29.9413333334,9.92033333331,8.97083333334,14.9118333333,15.5386666667,12.2205
625.28,12.0801666667,28.7781666667,21.4613333333,29.907,9.91083333335,9.00516666667,14.9066666667,15.5188333333,12.2235
625.61,12.0823333334,28.7505,21.456,29.9265,9.87366666665,8.96216666667,14.8373333333,15.5076666666,12.2368333333
625.95,12.0333333334,28.782,21.4706666666,29.9181666667,9.83933333334,8.952,14.8123333333,15.4591666667,12.231
626.28,11.994,28.7363333333,21.4588333333,29.8823333334,9.78316666667,8.96916666667,14.783,15.4443333334,12.2116666667
626.61,12.0595,28.8041666667,21.5,29.897,9.82483333334,9.00283333335,14.8243333334,15.4883333333,12.2608333333
626.94,12.0215,28.7763333333,21.442,29.8626666667,9.7855,8.951,14.7993333333,15.414,12.2625
627.28,12.0675,28.8253333334,21.5023333333,29.9023333333,9.789,8.9825,14.8656666667,15.427,12.3043333334
627.61,12.058,28.8513333333,21.5013333333,29.8995,9.79366666667,9.04166666667,14.8658333334,15.4188333333,12.3211666667
627.94,12.1121666667,28.9221666666,21.5403333333,29.9355,9.78633333334,9.04866666666,14.8901666666,15.4343333334,12.3558333333
628.27,12.2153333333,28.9228333333,21.6011666667,29.9786666666,9.83383333331,9.11699999998,14.945,15.4743333333,12.3921666666
628.61,12.2186666667,28.9253333333,21.6211666666,29.9645,9.84533333332,9.15299999998,14.9356666667,15.4651666666,12.4211666666
628.94,12.2283333333,28.9325,21.6738333334,29.9966666667,9.88449999998,9.16816666668,14.96,15.4671666667,12.4148333333
629.27,12.2405,28.973,21.7035,30.0141666666,9.90766666666,9.19749999999,15.002,15.4525,12.3848333333
629.60,12.2735,28.9265,21.6816666666,30.0041666667,9.91783333332,9.195,15.0015,15.4158333333,12.3453333334
629.94,12.322,28.9471666666,21.6915,29.9978333334,9.95850000002,9.19833333335,15.052,15.4051666667,12.3288333333
630.27,12.2798333333,28.901,21.7043333333,29.9966666667,9.94133333335,9.172,15.0095,15.3763333334,12.2821666667
630.60,12.3335,28.966,21.7563333333,30.0148333333,10.0021666667,9.19066666666,15.0351666666,15.4181666667,12.2933333333
630.93,12.2875,28.929,21.7786666667,30.0155,10.0296666666,9.19733333333,14.9635,15.4153333333,12.2633333333
631.26,12.3138333334,28.9665,21.8371666667,30.03,10.0131666667,9.15333333332,14.9603333334,15.42,12.3016666667
631.60,12.3525,28.99,21.8648333333,30.0526666666,10.035,9.23566666668,14.9615,15.4498333333,12.297
631.93,12.3523333333,28.9968333334,21.8471666667,30.0626666667,10.0585,9.24550000001,15.0043333334,15.4511666667,12.3371666666
632.26,12.4538333333,29.0776666666,21.9258333333,30.1453333334,10.122,9.29416666666,15.131,15.5176666667,12.3711666667
632.59,12.4551666667,29.0795,21.9248333334,30.1236666666,10.1123333333,9.28966666669,15.1508333334,15.507,12.4128333334
632.92,12.4778333333,29.1098333333,22.0111666666,30.1823333333,10.1096666667,9.30083333335,15.1688333333,15.5533333334,12.4581666667
633.26,12.4778333334,29.1551666666,22.0695,30.2146666667,10.1088333333,9.28999999998,15.203,15.6065,12.4611666667
633.59,12.4738333334,29.216,22.0918333333,30.24,10.128,9.27333333335,15.1836666666,15.6346666667,12.451
633.92,12.4926666667,29.2441666667,22.1355,30.3293333334,10.1288333333,9.26233333335,15.1935,15.626,12.449
634.25,12.4831666667,29.2603333333,22.1698333333,30.3285,10.0826666667,9.30399999998,15.184,15.62,12.4671666666
634.58,12.4641666667,29.222,22.0968333333,30.221,10.0255,9.22133333332,15.1605,15.5228333334,12.4115
634.91,12.4213333333,29.1718333334,22.0595,30.2155,9.99316666668,9.22033333335,15.1366666667,15.4526666666,12.3458333334
635.25,12.3935,29.1665,22.0843333333,30.224,10.0013333334,9.1385,15.127,15.4371666667,12.3561666667
635.58,12.352,29.225,22.1238333333,30.1785,9.98016666669,9.12166666666,15.0811666666,15.4228333333,12.3371666667
635.91,12.294,29.2456666666,22.0978333333,30.1171666667,9.94650000001,9.0815,15.0515,15.3868333334,12.351
636.24,12.3511666667,29.387,22.148,30.157,9.9815,9.09916666666,15.088,15.4418333333,12.394
636.57,12.3646666666,29.4166666666,22.1966666666,30.1385,10.0353333333,9.1555,15.0696666667,15.3993333334,12.4121666667
636.90,12.4128333334,29.5055,22.2746666667,30.1863333333,10.1125,9.25233333333,15.1235,15.4405,12.5291666666
637.23,12.5276666666,29.584,22.4121666667,30.2261666666,10.1321666667,9.33666666665,15.1726666666,15.4668333333,12.6418333334
637.56,12.5385,29.5563333333,22.4201666667,30.126,10.1181666667,9.31716666669,15.149,15.462,12.6301666667
637.90,12.5645,29.6151666666,22.5011666667,30.1336666667,10.1531666667,9.29450000001,15.1516666667,15.4761666667,12.5991666667
638.23,12.6203333334,29.6555,22.5483333333,30.2083333333,10.1708333333,9.35383333331,15.1548333334,15.5273333334,12.7051666667
638.56,12.6335,29.7511666667,22.6088333333,30.3028333334,10.201,9.42783333334,15.2066666667,15.5958333333,12.7266666667
638.89,12.6406666666,29.8486666667,22.6755,30.3678333333,10.2293333334,9.50716666665,15.3018333334,15.5946666667,12.7736666667
639.22,12.7205,29.8585,22.7033333333,30.4363333333,10.2638333334,9.53066666665,15.389,15.5986666667,12.826
639.55,12.7488333333,29.8926666667,22.7801666667,30.4808333333,10.2796666667,9.56816666669,15.4018333333,15.6086666666,12.8415
639.88,12.7483333333,29.8891666666,22.8328333333,30.5396666666,10.2556666667,9.57533333335,15.4325,15.6055,12.9015
640.21,12.7123333333,29.9131666666,22.771,30.5308333333,10.1758333333,9.49883333331,15.4096666667,15.5736666667,12.8431666666
640.54,12.6895,29.8443333333,22.7681666667,30.5303333333,10.1328333333,9.44783333335,15.3786666667,15.5526666667,12.8151666667
640.87,12.6163333333,29.7795,22.7421666667,30.4908333334,10.1313333333,9.42999999999,15.3635,15.5623333334,12.8178333334
641.20,12.652,29.8446666666,22.7696666667,30.5203333333,10.1948333334,9.54233333331,15.428,15.6051666666,12.8826666666
641.53,12.6505,29.7691666667,22.7213333333,30.4848333334,10.166,9.52383333332,15.4665,15.623,12.8821666667
641.87,12.666,29.8865,22.841,30.5496666667,10.2065,9.53900000002,15.5785,15.6946666667,12.8886666667
642.20,12.7088333334,29.895,22.898,30.5356666667,10.3225,9.52483333335,15.6336666667,15.7456666666,13.0266666666
642.53,12.7096666667,29.8863333334,22.8416666666,30.4723333333,10.2611666667,9.48566666665,15.579,15.7545,12.9336666667
642.86,12.6438333333,29.8206666666,22.816,30.4493333334,10.1841666667,9.45150000001,15.4296666667,15.7093333333,12.8396666667
643.19,12.6315,29.8358333334,22.7603333333,30.4553333333,10.1651666667,9.45416666666,15.3865,15.6571666667,12.7843333334
643.52,12.6278333334,29.8673333334,22.795,30.4595,10.2048333333,9.45433333334,15.3628333334,15.6428333333,12.7591666666
643.85,12.6633333333,29.907,22.8336666667,30.4511666667,10.2661666667,9.50916666666,15.445,15.7245,12.8725
644.18,12.6613333334,29.949,22.8185,30.365,10.2421666667,9.47083333335,15.3996666666,15.6613333333,12.7803333334
644.51,12.6991666667,29.9701666667,22.8161666667,30.4045,10.246,9.447,15.3895,15.6255,12.7868333333
644.84,12.7928333333,30.085,22.9005,30.484,10.2951666667,9.48333333335,15.4496666666,15.6966666666,12.8538333333
645.17,12.756,30.1176666667,22.9001666667,30.4628333333,10.2758333333,9.53916666665,15.4313333334,15.6545,12.8378333333
645.50,12.7723333333,30.0933333333,22.8336666667,30.4345,10.2623333333,9.55916666669,15.408,15.5848333333,12.809
645.83,12.7403333333,30.0526666666,22.8188333333,30.353,10.1466666667,9.52066666667,15.378,15.5436666667,12.7196666666
646.16,12.8468333333,30.1086666667,22.9253333333,30.4493333333,10.2358333333,9.58566666665,15.4905,15.5455,12.8723333333
646.49,12.9368333333,30.2268333333,23.0398333333,30.5716666666,10.3745,9.69833333334,15.6861666666,15.6851666667,13.0358333334
646.82,13.0418333334,30.3498333333,23.1636666667,30.6888333333,10.4685,9.75833333332,15.833,15.7926666667,13.153
647.15,13.0733333333,30.3271666667,23.1511666667,30.692,10.4721666667,9.739,15.8503333334,15.7706666666,13.1305
647.48,13.177,30.3426666667,23.251,30.8006666666,10.545,9.79599999998,15.952,15.8173333333,13.1488333334
647.81,13.2108333333,30.3753333333,23.3285,30.9026666667,10.6395,9.88266666669,16.043,15.9173333333,13.222
