wavelength,Back_TanFasf,Belly_TanFasf,Breast_TanFasf,Crissum_TanFasf,Crown_TanFasf,DorTail_TanFasf,Patch10_TanFasf,Patch11_TanFasf,Patch12_TanFasf,Rump_TanFasf,Throat_TanFasf,WingTip_TanFasf
588.41,32.8816666667,12.6323333333,33.768,13.731,38.8806666667,8.86666666667,18.0433333333,36.0986666667,78.1263333333,39.8023333333,9.46366666667,8.42933333333
588.74,32.768,12.5986666667,33.8063333333,13.7253333333,38.649,8.854,17.9926666667,36.1443333333,77.7896666667,39.842,9.54066666667,8.464
589.08,32.7083333333,12.6136666667,33.821,13.764,38.4616666667,8.93633333333,18.0666666667,36.3033333333,77.529,40.0233333333,9.60133333333,8.46733333333
589.42,32.4076666667,12.522,33.661,13.721,37.9363333333,8.826,17.9636666667,36.2,76.8523333333,39.9196666667,9.57033333333,8.428
589.76,32.2043333333,12.5683333333,33.694,13.662,37.7286666667,8.80933333333,17.9393333333,36.3026666667,76.508,39.9203333333,9.56366666667,8.44366666667
590.09,32.1276666667,12.5766666667,33.7356666667,13.707,37.475,8.78466666667,17.9243333333,36.3596666667,76.1653333333,39.995,9.53166666667,8.42533333333
590.43,32.0026666667,12.5506666667,33.7156666667,13.729,37.2316666667,8.807,17.9006666667,36.4026666667,75.92,40.0683333333,9.436,8.45533333333
590.77,31.8153333333,12.514,33.5293333333,13.653,37.0363333333,8.704,17.8233333333,36.4583333333,75.4636666667,40.113,9.40566666667,8.41766666667
591.11,31.6823333333,12.4816666667,33.4366666667,13.64,36.6806666667,8.735,17.8356666667,36.4693333333,75.1883333333,40.1196666667,9.38866666667,8.394
591.44,31.495,12.4936666667,33.413,13.6856666667,36.4286666667,8.80433333333,17.8063333333,36.429,74.5423333333,40.171,9.44366666667,8.45466666667
591.78,31.4566666667,12.571,33.435,13.7406666667,36.1393333333,8.84733333333,17.869,36.3913333333,74.262,40.251,9.547,8.506
592.12,31.266,12.5043333333,33.404,13.7073333333,35.8946666667,8.81366666667,17.9093333333,36.479,73.7566666667,40.384,9.50266666667,8.47766666667
592.46,31.1983333333,12.6286666667,33.343,13.7513333333,35.707,8.88133333333,17.967,36.4636666667,73.3983333333,40.5286666667,9.52533333333,8.51766666667
592.79,30.9043333333,12.582,33.2816666667,13.6966666667,35.4153333333,8.814,17.914,36.3976666667,72.9636666667,40.5566666667,9.48366666667,8.47933333333
593.13,30.7986666667,12.6026666667,33.2916666667,13.6416666667,35.2203333333,8.87566666667,18.0366666667,36.4256666667,72.6893333333,40.7693333333,9.467,8.48166666667
593.47,30.6226666667,12.5373333333,33.2386666667,13.7066666667,34.7776666667,8.796,18.0003333333,36.4063333333,72.2073333333,40.8116666667,9.45733333333,8.446
593.80,30.4316666667,12.5543333333,33.1506666667,13.659,34.393,8.84966666667,18.1076666667,36.37,71.678,40.8596666667,9.448,8.46533333333
594.14,30.1946666667,12.548,33.0096666667,13.6436666667,34.016,8.86333333333,18.001,36.2973333333,71.083,40.8743333333,9.48,8.46666666667
594.48,30.067,12.5243333333,32.9903333333,13.6486666667,33.5883333333,8.871,18.0596666667,36.2216666667,70.7113333333,40.997,9.43433333333,8.42133333333
594.81,29.9543333333,12.558,33.0683333333,13.7336666667,33.442,8.92366666667,18.1296666667,36.3523333333,70.3196666667,41.208,9.50566666667,8.48433333333
595.15,29.7873333333,12.6523333333,33.0616666667,13.7263333333,33.1233333333,8.952,18.147,36.3863333333,70.133,41.269,9.542,8.47266666667
595.49,29.5303333333,12.599,33.0656666667,13.7156666667,32.8626666667,8.92333333333,18.0843333333,36.4496666667,69.6363333333,41.2893333333,9.49166666667,8.43333333333
595.82,29.3306666667,12.5276666667,32.9846666667,13.6246666667,32.5366666667,8.84866666667,17.999,36.334,69.2536666667,41.2706666667,9.55,8.358
596.16,29.139,12.4643333333,32.9236666667,13.5516666667,32.1626666667,8.821,17.9306666667,36.4026666667,68.8833333333,41.2476666667,9.52366666667,8.33
596.50,29.0613333333,12.5063333333,32.9113333333,13.6156666667,31.8946666667,8.85133333333,17.997,36.3956666667,68.478,41.3966666667,9.56733333333,8.39866666667
596.83,28.987,12.5646666667,32.8976666667,13.704,31.7153333333,8.96066666667,18.0196666667,36.424,68.072,41.4393333333,9.68266666667,8.56366666667
597.17,28.876,12.6173333333,32.8326666667,13.731,31.543,9.03066666667,18.1086666667,36.376,67.576,41.4466666667,9.71333333333,8.60566666667
597.51,28.8563333333,12.6983333333,32.8783333333,13.779,31.4516666667,9.028,18.161,36.4536666667,67.3603333333,41.672,9.75866666667,8.69266666667
597.84,28.7116666667,12.7266666667,32.8646666667,13.7983333333,31.2423333333,9.00766666667,18.1696666667,36.4956666667,66.9523333333,41.7556666667,9.78733333333,8.70533333333
598.18,28.6406666667,12.8406666667,32.971,13.874,31.1506666667,9.107,18.2566666667,36.5703333333,66.59,41.9036666667,9.873,8.76566666667
598.52,28.4256666667,12.9193333333,32.8726666667,13.784,30.8803333333,9.05433333333,18.2156666667,36.4853333333,66.104,41.8556666667,9.91066666667,8.772
598.85,28.2476666667,12.84,32.7796666667,13.7443333333,30.7246666667,9.08766666667,18.086,36.4333333333,65.5296666667,41.887,9.896,8.755
599.19,28.0196666667,12.8553333333,32.608,13.6796666667,30.428,9.082,18.0603333333,36.347,64.933,41.9363333333,9.85333333333,8.753
599.53,27.947,13.073,32.6203333333,13.8476666667,30.3796666667,9.30433333333,18.145,36.4173333333,64.4593333333,42.0266666667,9.982,8.95633333333
599.86,27.7356666667,13.0766666667,32.6063333333,13.886,30.1686666667,9.297,18.2053333333,36.347,63.801,42.1033333333,9.98466666667,8.969
600.20,27.4986666667,13.0566666667,32.5396666667,13.7963333333,29.8803333333,9.31466666667,18.1,36.301,63.2733333333,42.089,9.92566666667,8.90166666667
600.53,27.3023333333,13.035,32.4976666667,13.771,29.5683333333,9.23433333333,18.105,36.35,62.8213333333,42.1163333333,9.891,8.783
600.87,27.0776666667,13.0263333333,32.4153333333,13.7116666667,29.304,9.20166666667,18.0186666667,36.4096666667,62.515,42.2676666667,9.82966666667,8.71933333333
601.21,26.7516666667,12.9033333333,32.259,13.6226666667,28.93,9.17933333333,17.875,36.3276666667,61.8663333333,42.0886666667,9.78966666667,8.57633333333
601.54,26.6016666667,12.9053333333,32.3513333333,13.5933333333,28.786,9.188,17.9153333333,36.4603333333,61.5686666667,42.21,9.75366666667,8.49766666667
601.88,26.2306666667,12.711,32.0886666667,13.4313333333,28.4406666667,9.089,17.793,36.4116666667,61.0266666667,42.1376666667,9.60633333333,8.46433333333
602.21,25.989,12.664,31.9703333333,13.488,28.1716666667,9.139,17.7556666667,36.4026666667,60.486,42.2146666667,9.506,8.41933333333
602.55,25.8486666667,12.663,31.919,13.4853333333,27.8913333333,9.04333333333,17.821,36.3853333333,60.1076666667,42.3273333333,9.47366666667,8.38766666667
602.88,25.685,12.6073333333,31.8276666667,13.4973333333,27.63,9.01666666667,17.7536666667,36.3826666667,59.7586666667,42.4,9.427,8.268
603.22,25.4703333333,12.5086666667,31.7,13.359,27.2893333333,8.88733333333,17.6916666667,36.3753333333,59.3303333333,42.4126666667,9.30366666667,8.16566666667
603.56,25.313,12.517,31.704,13.3946666667,27.113,8.917,17.6796666667,36.3486666667,59.0226666667,42.491,9.31433333333,8.16233333333
603.89,25.148,12.475,31.6606666667,13.4343333333,26.875,8.85433333333,17.672,36.3516666667,58.687,42.4936666667,9.30366666667,8.13066666667
604.23,24.9236666667,12.3723333333,31.538,13.4193333333,26.6856666667,8.81733333333,17.619,36.2393333333,58.3306666667,42.509,9.26933333333,8.089
604.56,24.8863333333,12.389,31.5953333333,13.452,26.6123333333,8.90833333333,17.7256666667,36.285,58.0653333333,42.6176666667,9.328,8.186
604.90,24.78,12.4366666667,31.5623333333,13.5126666667,26.4856666667,8.92166666667,17.792,36.2556666667,57.7566666667,42.7146666667,9.35366666667,8.24433333333
605.23,24.6213333333,12.4283333333,31.42,13.5713333333,26.333,8.89533333333,17.7606666667,36.1783333333,57.3086666667,42.6933333333,9.376,8.307
605.57,24.5776666667,12.5006666667,31.4736666667,13.6606666667,26.22,8.94433333333,17.7606666667,36.2026666667,57.0086666667,42.75,9.46766666667,8.31133333333
605.90,24.5383333333,12.5016666667,31.5273333333,13.7283333333,26.075,8.93166666667,17.8323333333,36.1816666667,56.6863333333,42.8526666667,9.49466666667,8.42266666667
606.24,24.3303333333,12.4966666667,31.5216666667,13.7103333333,25.9053333333,8.90166666667,17.752,36.151,56.2856666667,42.8096666667,9.451,8.44066666667
606.58,24.1786666667,12.5543333333,31.5983333333,13.7363333333,25.761,8.87666666667,17.799,36.102,55.854,42.8433333333,9.51,8.513
606.91,23.975,12.5263333333,31.527,13.7916666667,25.5453333333,8.848,17.8163333333,36.0416666667,55.3906666667,42.8446666667,9.52033333333,8.51066666667
607.25,23.84,12.553,31.465,13.8436666667,25.3676666667,8.85566666667,17.807,36.0323333333,54.8796666667,42.9286666667,9.56433333333,8.57433333333
607.58,23.654,12.5836666667,31.3243333333,13.7743333333,25.234,8.866,17.9146666667,35.9843333333,54.374,42.997,9.55933333333,8.593
607.92,23.559,12.6563333333,31.3426666667,13.7783333333,25.071,8.90533333333,17.9523333333,36.0223333333,53.9063333333,43.0233333333,9.59466666667,8.697
608.25,23.3516666667,12.725,31.2243333333,13.724,24.851,8.84133333333,17.9293333333,35.909,53.3783333333,42.9583333333,9.601,8.685
608.59,23.178,12.7873333333,31.174,13.7136666667,24.6666666667,8.82633333333,17.9433333333,35.9213333333,52.9616666667,43.0013333333,9.62166666667,8.704
608.92,23.07,12.7373333333,31.061,13.7506666667,24.4743333333,8.857,17.9373333333,35.8226666667,52.4773333333,42.9043333333,9.62533333333,8.70066666667
609.26,22.9436666667,12.8063333333,30.923,13.7693333333,24.2536666667,8.931,17.9353333333,35.757,52.0183333333,42.8973333333,9.71066666667,8.83433333333
609.59,22.7263333333,12.8426666667,30.796,13.6676666667,24.0163333333,8.85633333333,17.8823333333,35.6936666667,51.6056666667,42.8183333333,9.68966666667,8.76133333333
609.93,22.5553333333,12.817,30.6733333333,13.6563333333,23.828,8.81066666667,17.904,35.607,51.119,42.8173333333,9.72766666667,8.79366666667
610.26,22.418,12.8526666667,30.6503333333,13.6746666667,23.7376666667,8.83866666667,17.9343333333,35.5686666667,50.7436666667,42.7486666667,9.752,8.84533333333
610.60,22.239,12.869,30.572,13.5973333333,23.5813333333,8.801,17.8423333333,35.519,50.3256666667,42.75,9.71466666667,8.81166666667
610.93,21.9826666667,12.7726666667,30.3996666667,13.4103333333,23.2603333333,8.68033333333,17.7323333333,35.3546666667,49.858,42.604,9.53233333333,8.64666666667
611.27,21.823,12.734,30.3843333333,13.407,23.1366666667,8.624,17.5626666667,35.2786666667,49.4946666667,42.5216666667,9.46133333333,8.684
611.60,21.6023333333,12.6926666667,30.2026666667,13.364,22.919,8.53633333333,17.501,35.2903333333,49.0013333333,42.56,9.36966666667,8.61
611.93,21.5296666667,12.6223333333,30.1773333333,13.4333333333,22.735,8.55933333333,17.4596666667,35.3083333333,48.6413333333,42.5273333333,9.32633333333,8.655
612.27,21.425,12.5333333333,30.14,13.4646666667,22.5613333333,8.52733333333,17.4266666667,35.2996666667,48.3136666667,42.5793333333,9.25133333333,8.654
612.60,21.3563333333,12.62,30.2073333333,13.386,22.4426666667,8.57233333333,17.4756666667,35.3623333333,48.1726666667,42.8643333333,9.286,8.73633333333
612.94,21.1243333333,12.527,30.1633333333,13.3536666667,22.275,8.47166666667,17.4786666667,35.3876666667,47.7113333333,42.9766666667,9.19666666667,8.60566666667
613.27,21.105,12.4773333333,30.168,13.3453333333,22.1486666667,8.502,17.3953333333,35.428,47.4563333333,43.1383333333,9.21633333333,8.584
613.61,21.164,12.6223333333,30.1446666667,13.4223333333,22.073,8.62266666667,17.5083333333,35.5676666667,47.2896666667,43.3603333333,9.24933333333,8.637
613.94,21.0103333333,12.491,29.8766666667,13.3466666667,21.8006666667,8.613,17.457,35.5536666667,46.876,43.3963333333,9.179,8.545
614.28,21.0043333333,12.4183333333,29.9513333333,13.4176666667,21.68,8.62933333333,17.559,35.5946666667,46.6556666667,43.5653333333,9.201,8.563
614.61,21.046,12.5823333333,30.021,13.6703333333,21.8266666667,8.81133333333,17.816,35.795,46.594,43.779,9.399,8.80566666667
614.94,20.937,12.6086666667,29.9016666667,13.7293333333,21.6356666667,8.88233333333,17.8356666667,35.8863333333,46.243,43.905,9.481,8.74666666667
615.28,20.799,12.5313333333,29.8963333333,13.744,21.4443333333,8.818,17.8173333333,35.7116666667,45.9626666667,43.8816666667,9.41866666667,8.73466666667
615.61,20.6276666667,12.4666666667,29.852,13.7246666667,21.1713333333,8.71933333333,17.6363333333,35.655,45.5343333333,43.9656666667,9.428,8.59133333333
615.95,20.456,12.4373333333,29.727,13.611,20.9563333333,8.72,17.5263333333,35.538,45.1026666667,43.8593333333,9.42933333333,8.549
616.28,20.3063333333,12.402,29.689,13.64,20.772,8.69766666667,17.4523333333,35.5443333333,44.714,43.855,9.38266666667,8.46033333333
616.61,20.347,12.4353333333,29.7603333333,13.655,20.7623333333,8.67,17.556,35.561,44.58,43.8936666667,9.38333333333,8.46766666667
616.95,20.2753333333,12.4746666667,29.726,13.7193333333,20.7473333333,8.75666666667,17.699,35.69,44.245,43.9533333333,9.349,8.489
617.28,20.1103333333,12.4063333333,29.7363333333,13.7243333333,20.684,8.76733333333,17.7476666667,35.6933333333,43.86,43.98,9.38533333333,8.5
617.62,20.1193333333,12.5196666667,29.8233333333,13.8023333333,20.6273333333,8.76866666667,17.8176666667,35.7373333333,43.644,44.194,9.46033333333,8.56133333333
617.95,19.909,12.5266666667,29.6903333333,13.6706666667,20.4703333333,8.79333333333,17.7463333333,35.709,43.3433333333,44.085,9.43333333333,8.57133333333
618.28,19.8563333333,12.5306666667,29.627,13.4946666667,20.235,8.78233333333,17.679,35.664,43.0076666667,44.131,9.488,8.47633333333
618.62,19.842,12.6466666667,29.7266666667,13.636,20.254,8.839,17.8643333333,35.7136666667,42.7883333333,44.255,9.58433333333,8.57166666667
618.95,19.754,12.7493333333,29.8083333333,13.6666666667,20.2923333333,9.00466666667,17.8533333333,35.7456666667,42.5276666667,44.3683333333,9.69966666667,8.632
619.28,19.672,12.8716666667,29.6843333333,13.6223333333,20.3503333333,9.09266666667,18.007,35.8123333333,42.465,44.4613333333,9.76833333333,8.70966666667
619.62,19.6633333333,13.009,29.727,13.6246666667,20.475,9.23133333333,18.1363333333,35.8773333333,42.2476666667,44.535,9.95233333333,8.854
619.95,19.6156666667,13.0773333333,29.739,13.6696666667,20.471,9.34966666667,18.2766666667,35.9846666667,41.9816666667,44.5363333333,10.0056666667,8.978
620.28,19.4286666667,12.9746666667,29.605,13.5643333333,20.231,9.371,18.1553333333,35.9586666667,41.65,44.5243333333,9.93933333333,8.93966666667
620.62,19.2436666667,13.0233333333,29.6073333333,13.6143333333,20.0753333333,9.35233333333,18.0403333333,35.7643333333,41.3543333333,44.3763333333,10.0193333333,8.91333333333
620.95,19.1613333333,13.1036666667,29.5593333333,13.575,19.893,9.311,17.9493333333,35.785,41.1816666667,44.4046666667,9.88966666667,8.91633333333
621.28,18.9163333333,12.998,29.5446666667,13.49,19.692,9.283,17.8236666667,35.8173333333,40.8833333333,44.2716666667,9.766,8.867
621.62,18.9753333333,13.0886666667,29.4883333333,13.6413333333,19.7286666667,9.33333333333,17.8416666667,35.8006666667,40.721,44.4673333333,9.86433333333,8.98733333333
621.95,18.849,13.034,29.4143333333,13.7793333333,19.6653333333,9.26066666667,17.766,35.7056666667,40.373,44.4186666667,9.75533333333,9.05333333333
622.28,18.8073333333,12.997,29.3136666667,13.6496666667,19.5186666667,9.19533333333,17.6816666667,35.7206666667,40.191,44.4,9.65833333333,9.03033333333
622.62,18.7686666667,13.002,29.244,13.662,19.4003333333,9.22433333333,17.8133333333,35.7733333333,40.043,44.4156666667,9.688,9.03133333333
622.95,18.5966666667,12.945,29.2516666667,13.666,19.2426666667,9.122,17.767,35.7673333333,39.6716666667,44.406,9.56566666667,8.963
623.28,18.4353333333,12.8816666667,29.2093333333,13.6773333333,19.063,9.091,17.7546666667,35.934,39.4773333333,44.6286666667,9.491,8.87566666667
623.62,18.2986666667,12.8823333333,29.1063333333,13.6586666667,18.83,8.957,17.6586666667,35.7713333333,39.2873333333,44.6503333333,9.454,8.77966666667
623.95,18.287,13.0626666667,29.18,13.84,18.912,9.075,17.7703333333,35.8643333333,39.1483333333,44.7526666667,9.55533333333,8.90333333333
624.28,18.2646666667,12.886,29.0773333333,13.8073333333,18.8276666667,9.01233333333,17.7953333333,35.853,38.8626666667,44.8256666667,9.55966666667,8.979
624.62,18.1266666667,12.73,28.9196666667,13.7926666667,18.717,9.05133333333,17.7693333333,35.825,38.544,44.8086666667,9.627,8.895
624.95,18.163,12.845,28.8593333333,14.0006666667,18.709,9.12466666667,17.9663333333,35.9593333333,38.4256666667,44.9996666667,9.80933333333,9.05266666667
625.28,18.1026666667,12.9416666667,29.0316666667,14.0666666667,18.6506666667,9.20233333333,18.0573333333,36.1653333333,38.2056666667,45.085,9.91466666667,9.08633333333
625.61,18.0406666667,13.0043333333,29.0476666667,14.057,18.62,9.26433333333,18.1213333333,36.2726666667,38.0456666667,45.1546666667,9.965,9.098
625.95,17.892,13.0066666667,29.1056666667,14.0826666667,18.5416666667,9.30066666667,18.2046666667,36.224,37.7133333333,45.2123333333,10.0096666667,9.13466666667
626.28,17.887,13.092,29.0606666667,14.0606666667,18.438,9.31633333333,18.1406666667,36.1883333333,37.5313333333,45.2773333333,10.1006666667,9.167
626.61,17.7923333333,13.044,28.995,14.0643333333,18.2996666667,9.34533333333,18.1593333333,36.0653333333,37.323,45.363,10.1563333333,9.19466666667
626.94,17.7946666667,13.065,28.966,14.104,18.1856666667,9.401,18.1383333333,36.1216666667,37.168,45.3913333333,10.1276666667,9.21733333333
627.28,17.6673333333,13.0393333333,28.925,14.0253333333,18.0703333333,9.463,18.1226666667,36.203,36.9333333333,45.47,10.0933333333,9.32666666667
627.61,17.5473333333,12.946,28.748,13.8496666667,17.9306666667,9.34633333333,18.0096666667,36.0713333333,36.631,45.4016666667,10.0266666667,9.249
627.94,17.474,13.0273333333,28.7116666667,13.775,17.8346666667,9.4,18.0493333333,36.091,36.523,45.3873333333,10.002,9.28366666667
628.27,17.4743333333,13.1376666667,28.8216666667,13.819,17.802,9.39866666667,18.038,36.2023333333,36.3446666667,45.3836666667,10.0456666667,9.38266666667
628.61,17.2456666667,13.1153333333,28.766,13.7083333333,17.7046666667,9.351,17.904,36.0733333333,35.9613333333,45.334,10.0093333333,9.36766666667
628.94,17.1303333333,13.0736666667,28.6023333333,13.681,17.554,9.31766666667,17.8606666667,35.961,35.7156666667,45.3173333333,9.917,9.34833333333
629.27,17.073,13.0503333333,28.667,13.6823333333,17.4286666667,9.32966666667,17.8846666667,35.977,35.6153333333,45.4376666667,9.945,9.40066666667
629.60,16.9746666667,12.9313333333,28.474,13.6313333333,17.268,9.28033333333,17.7443333333,35.933,35.3286666667,45.4283333333,9.89,9.321
629.94,16.8073333333,12.8393333333,28.367,13.5863333333,17.089,9.15033333333,17.67,35.8993333333,35.0076666667,45.3463333333,9.78733333333,9.29566666667
630.27,16.8116666667,12.9563333333,28.38,13.647,17.0403333333,9.23966666667,17.6743333333,36.1296666667,34.8143333333,45.3423333333,9.84333333333,9.39966666667
630.60,16.7233333333,12.9163333333,28.2633333333,13.5766666667,16.9616666667,9.15833333333,17.6713333333,35.9353333333,34.578,45.204,9.886,9.418
630.93,16.6853333333,12.929,28.192,13.5583333333,16.9426666667,9.01233333333,17.6273333333,35.831,34.3623333333,45.184,9.87066666667,9.328
631.26,16.7103333333,13.102,28.353,13.7693333333,16.9423333333,9.018,17.7596666667,36.0083333333,34.3196666667,45.4486666667,9.92,9.41233333333
631.60,16.6066666667,13.1116666667,28.326,13.7903333333,16.8056666667,9.00066666667,17.6453333333,36.0803333333,34.0153333333,45.5106666667,9.94166666667,9.323
631.93,16.5046666667,13.0886666667,28.2573333333,13.7333333333,16.6696666667,9.04466666667,17.7173333333,35.9906666667,33.7776666667,45.578,9.908,9.27933333333
632.26,16.7573333333,13.098,28.315,13.744,16.633,9.12333333333,17.8516666667,36.0763333333,33.8363333333,45.6736666667,9.96633333333,9.40333333333
632.59,16.6223333333,13.0446666667,28.313,13.6693333333,16.5166666667,9.00866666667,17.9283333333,36.0473333333,33.5913333333,45.6423333333,9.907,9.33033333333
632.92,16.584,13.0386666667,28.2636666667,13.656,16.4663333333,9.013,17.946,36.064,33.2983333333,45.7703333333,9.98666666667,9.41666666667
633.26,16.549,13.1863333333,28.307,13.7336666667,16.5013333333,9.15566666667,18.0216666667,36.206,33.1263333333,45.8326666667,10.11,9.55666666667
633.59,16.5443333333,13.166,28.3076666667,13.7673333333,16.465,9.29833333333,18.0933333333,36.193,32.993,45.9746666667,10.179,9.492
633.92,16.512,13.1626666667,28.2373333333,13.7616666667,16.4486666667,9.28033333333,18.0643333333,36.0486666667,32.8233333333,46.0273333333,10.1886666667,9.399
634.25,16.4943333333,13.2433333333,28.4346666667,13.8883333333,16.459,9.35666666667,18.1163333333,36.1116666667,32.714,46.1646666667,10.2923333333,9.421
634.58,16.596,13.2973333333,28.5343333333,14.0473333333,16.487,9.59466666667,18.2823333333,36.241,32.7113333333,46.304,10.4346666667,9.50833333333
634.91,16.5846666667,13.2703333333,28.4973333333,14.0146666667,16.4523333333,9.68166666667,18.3576666667,36.264,32.508,46.2423333333,10.5393333333,9.556
635.25,16.587,13.342,28.5816666667,14.118,16.4006666667,9.72166666667,18.5466666667,36.3626666667,32.43,46.4403333333,10.56,9.624
635.58,16.601,13.481,28.57,14.2836666667,16.4496666667,9.79266666667,18.6356666667,36.3873333333,32.357,46.4266666667,10.7396666667,9.71066666667
635.91,16.322,13.432,28.4953333333,14.411,16.3753333333,9.849,18.5993333333,36.3503333333,32.0383333333,46.4253333333,10.7113333333,9.58266666667
636.24,16.3473333333,13.4906666667,28.5313333333,14.517,16.405,10.0226666667,18.593,36.359,31.9486666667,46.5303333333,10.8433333333,9.77633333333
636.57,16.1923333333,13.4586666667,28.397,14.5756666667,16.3396666667,10.05,18.5113333333,36.2863333333,31.833,46.302,10.783,9.64633333333
636.90,16.249,13.4606666667,28.2893333333,14.5743333333,16.277,10.0566666667,18.4696666667,36.205,31.8923333333,46.2996666667,10.7803333333,9.58633333333
637.23,16.2193333333,13.496,28.2653333333,14.6806666667,16.3573333333,10.0443333333,18.5606666667,36.3603333333,31.834,46.405,10.7903333333,9.62333333333
637.56,16.2803333333,13.5823333333,28.367,14.7203333333,16.4056666667,10.1653333333,18.7383333333,36.389,31.7336666667,46.5296666667,10.8703333333,9.7
637.90,16.1396666667,13.4983333333,28.185,14.661,16.274,10.0356666667,18.6943333333,36.2763333333,31.4113333333,46.4936666667,10.686,9.67933333333
638.23,15.935,13.429,27.975,14.6343333333,16.1563333333,9.90966666667,18.5663333333,36.171,31.089,46.4013333333,10.547,9.497
638.56,15.7633333333,13.2953333333,27.935,14.5496666667,15.9873333333,9.91266666667,18.4063333333,36.081,30.929,46.4083333333,10.521,9.457
638.89,15.648,13.264,27.6916666667,14.5446666667,16.03,9.95733333333,18.4066666667,35.986,30.805,46.461,10.5806666667,9.47766666667
639.22,15.4296666667,13.0126666667,27.5203333333,14.323,15.9136666667,9.901,18.2033333333,35.9496666667,30.456,46.5076666667,10.339,9.37066666667
639.55,15.333,13.005,27.407,14.0166666667,15.8083333333,9.699,18.0196666667,35.8446666667,30.2766666667,46.494,10.1936666667,9.193
639.88,15.3333333333,13.0996666667,27.3203333333,14.0553333333,15.8286666667,9.741,18.0156666667,35.795,30.136,46.3663333333,10.2013333333,9.07266666667
640.21,15.2713333333,13.1733333333,27.29,14.065,15.805,9.74566666667,18.082,35.8736666667,29.9213333333,46.5066666667,10.2273333333,9.085
640.54,15.2116666667,13.1646666667,27.3446666667,14.1843333333,15.6896666667,9.709,18.0936666667,35.8456666667,29.617,46.518,10.199,9.17933333333
640.87,15.1273333333,13.2756666667,27.3213333333,14.07,15.6013333333,9.68633333333,17.9306666667,35.8816666667,29.3713333333,46.4956666667,10.1076666667,9.22833333333
641.20,14.9593333333,13.2153333333,27.213,14.1163333333,15.557,9.67,17.8783333333,35.855,29.1736666667,46.5856666667,10.018,9.4
641.53,15.032,13.3393333333,27.2026666667,14.1733333333,15.684,9.81733333333,17.9916666667,36.021,29.18,46.7673333333,10.1893333333,9.446
641.87,15.1456666667,13.4753333333,27.358,14.398,15.715,9.869,18.1166666667,36.1753333333,29.1533333333,46.871,10.3673333333,9.60666666667
642.20,15.116,13.6336666667,27.2886666667,14.4796666667,15.6933333333,10.0046666667,18.268,36.1,29.0466666667,46.8583333333,10.4273333333,9.73266666667
642.53,15.1023333333,13.5656666667,27.4816666667,14.5073333333,15.5623333333,9.926,18.252,36.1496666667,28.8916666667,46.8946666667,10.399,9.79533333333
642.86,15.2796666667,13.7353333333,27.5176666667,14.6686666667,15.589,9.96433333333,18.4103333333,36.0906666667,29.0403333333,47.0603333333,10.6433333333,9.82
643.19,15.411,13.8456666667,27.547,14.9033333333,15.6456666667,10.1743333333,18.6816666667,36.3053333333,29.133,47.29,10.9163333333,9.99533333333
643.52,15.2796666667,13.6586666667,27.4373333333,14.8236666667,15.3266666667,9.973,18.6253333333,36.3436666667,28.964,47.413,10.8156666667,9.99466666667
643.85,15.2646666667,13.599,27.414,14.7166666667,15.178,9.99233333333,18.591,36.392,28.799,47.3336666667,10.812,9.96633333333
644.18,15.3216666667,13.788,27.5323333333,14.7223333333,15.2303333333,10.0376666667,18.7373333333,36.597,28.9576666667,47.517,10.933,10.1073333333
644.51,15.512,13.8473333333,27.6383333333,14.9063333333,15.2463333333,10.2526666667,18.9323333333,36.671,29.0326666667,47.6863333333,11.0503333333,10.2396666667
644.84,15.4666666667,13.8553333333,27.636,14.9633333333,15.0683333333,10.2686666667,18.909,36.8453333333,29.0286666667,47.653,11.184,10.1376666667
645.17,15.2193333333,13.6636666667,27.569,14.8936666667,14.731,10.206,18.6986666667,36.7383333333,28.817,47.4846666667,11.0276666667,10.0916666667
645.50,14.9493333333,13.4873333333,27.4063333333,14.6103333333,14.5483333333,10.066,18.6346666667,36.455,28.5426666667,47.4723333333,10.784,9.94266666667
645.83,14.8483333333,13.4533333333,27.342,14.7473333333,14.5493333333,9.94466666667,18.5286666667,36.5513333333,28.297,47.4333333333,10.7943333333,9.874
646.16,14.8436666667,13.5856666667,27.013,14.813,14.5446666667,10.0186666667,18.4503333333,36.5883333333,28.2666666667,47.394,10.7666666667,9.79
646.49,14.6573333333,13.4913333333,26.9696666667,14.79,14.4143333333,9.96266666667,18.3843333333,36.6233333333,27.9943333333,47.3813333333,10.608,9.742
646.82,14.649,13.5826666667,26.9713333333,14.812,14.508,10.0273333333,18.3363333333,36.5583333333,27.7776666667,47.3083333333,10.644,9.90833333333
647.15,14.734,13.7053333333,26.993,14.8263333333,14.655,10.2886666667,18.287,36.6176666667,27.7753333333,47.4213333333,10.7373333333,9.96333333333
647.48,14.6823333333,13.8066666667,26.8346666667,14.9463333333,14.7573333333,10.344,18.4223333333,36.497,27.7233333333,47.664,10.727,10.1416666667
647.81,14.462,13.5693333333,26.6146666667,14.7836666667,14.7003333333,10.2956666667,18.2243333333,36.356,27.3933333333,47.558,10.696,9.90833333333
648.14,14.1346666667,13.497,26.479,14.6186666667,14.6186666667,10.1403333333,18.0943333333,36.149,27.0423333333,47.4333333333,10.6593333333,9.85866666667
648.47,14.0693333333,13.496,26.3356666667,14.5683333333,14.7086666667,10.1613333333,18.0866666667,36.051,26.7863333333,47.3106666667,10.6296666667,9.912
