wavelength,Back_RamMelf,Belly_RamMelf,Breast_RamMelf,Crissum_RamMelf,Crown_RamMelf,DorTail_RamMelf,Rump_RamMelf,Throat_RamMelf,WingTip_RamMelf
562.62,5.28886666667,8.11466666667,5.453,5.96746666667,3.33613333333,5.701,4.66693333333,5.026,6.62106666667
562.96,5.25986666667,8.10413333333,5.43713333333,5.95573333333,3.29153333333,5.66413333333,4.66653333333,4.99873333333,6.58826666667
563.30,5.29913333333,8.16913333333,5.491,6.02753333333,3.32433333333,5.70453333333,4.7312,5.04533333333,6.6182
563.64,5.3012,8.20653333333,5.51646666667,6.05586666667,3.333,5.71246666667,4.75726666667,5.063,6.62226666667
563.99,5.29526666667,8.23726666667,5.53213333334,6.0864,3.3432,5.70693333333,4.78766666667,5.08,6.6166
564.33,5.26553333333,8.22193333333,5.5222,6.0802,3.30646666667,5.6778,4.78513333333,5.06826666667,6.5658
564.67,5.29626666666,8.28166666667,5.57446666667,6.12846666667,3.3214,5.71053333333,4.8252,5.0996,6.59306666666
565.01,5.31093333333,8.3114,5.5898,6.1618,3.30773333333,5.70973333333,4.84086666667,5.10906666667,6.5668
565.35,5.29126666667,8.30413333333,5.58813333333,6.17486666667,3.2858,5.6876,4.83886666667,5.10186666666,6.53086666667
565.69,5.26866666667,8.31666666667,5.5948,6.1912,3.2648,5.68093333333,4.83593333333,5.0944,6.51666666667
566.03,5.30013333333,8.38493333333,5.63113333333,6.24533333333,3.28693333333,5.70486666667,4.8706,5.13626666666,6.5494
566.37,5.31373333333,8.414,5.65253333333,6.2838,3.303,5.6944,4.89966666667,5.14246666667,6.55573333333
566.71,5.3534,8.47973333333,5.71026666667,6.33326666667,3.352,5.72086666667,4.93706666667,5.1768,6.58733333333
567.05,5.3816,8.50919999999,5.7454,6.3596,3.3666,5.73046666667,4.96793333333,5.201,6.59973333333
567.39,5.41826666667,8.55306666666,5.78813333333,6.41626666667,3.39413333333,5.75426666666,5.0178,5.23986666667,6.60933333333
567.73,5.4624,8.61799999999,5.84133333333,6.47986666667,3.41913333333,5.79426666666,5.06506666667,5.2868,6.64233333333
568.07,5.53753333333,8.71340000001,5.9216,6.5688,3.48986666667,5.84693333333,5.14813333333,5.34833333333,6.70713333333
568.41,5.5972,8.78993333333,5.97566666667,6.6418,3.54773333333,5.87726666667,5.23466666667,5.40373333333,6.7408
568.75,5.61533333333,8.84540000001,6.017,6.69666666667,3.58126666667,5.9,5.28753333333,5.4476,6.76993333333
569.09,5.64073333333,8.91833333333,6.054,6.74526666667,3.5948,5.92593333333,5.32833333333,5.47046666667,6.794
569.43,5.67106666667,8.98066666666,6.09546666667,6.79793333333,3.6182,5.9264,5.3752,5.48713333334,6.8138
569.77,5.66953333333,9.01446666667,6.13533333333,6.83046666667,3.63766666666,5.93646666667,5.41033333333,5.5094,6.82286666666
570.11,5.72606666667,9.09439999999,6.2042,6.90513333333,3.6826,5.9888,5.48873333333,5.56506666667,6.874
570.45,5.73646666667,9.13806666667,6.23426666667,6.97146666667,3.69846666667,6.00233333333,5.54933333333,5.58946666667,6.89146666667
570.79,5.7506,9.20233333333,6.28126666667,7.04033333333,3.72233333333,6.0216,5.598,5.60966666667,6.92046666667
571.13,5.782,9.26339999999,6.32786666667,7.10413333333,3.74733333333,6.03773333333,5.64006666667,5.6392,6.96526666667
571.47,5.75626666667,9.26966666667,6.33373333333,7.1118,3.732,6.01346666667,5.65493333333,5.61426666667,6.92226666667
571.81,5.73553333333,9.2874,6.3462,7.131,3.7134,5.99366666667,5.6706,5.6086,6.904
572.15,5.73693333333,9.3198,6.3816,7.173,3.7092,5.98653333333,5.69846666667,5.626,6.912
572.49,5.7468,9.34393333333,6.41393333333,7.21013333333,3.71766666667,5.9922,5.742,5.64133333333,6.9206
572.83,5.75546666667,9.39306666666,6.44753333333,7.24813333333,3.7348,5.99966666667,5.78133333334,5.66406666667,6.92886666667
573.17,5.76133333333,9.42673333333,6.4836,7.2934,3.73973333333,6.0088,5.83546666667,5.69046666667,6.93993333333
573.51,5.77106666667,9.45433333333,6.50553333333,7.33173333333,3.7244,5.98866666667,5.8802,5.69613333333,6.9388
573.85,5.75266666667,9.47233333334,6.51606666667,7.3454,3.70626666667,5.97713333333,5.89466666667,5.69686666667,6.91613333333
574.19,5.73966666666,9.49006666666,6.52413333333,7.35413333333,3.66846666667,5.94266666667,5.90106666667,5.68173333333,6.8846
574.53,5.73513333333,9.50213333333,6.5414,7.3576,3.65706666667,5.9204,5.91866666667,5.68933333333,6.86793333333
574.87,5.734,9.52033333333,6.5576,7.37686666666,3.65046666667,5.9146,5.94493333333,5.69926666667,6.8394
575.21,5.7766,9.59,6.61313333333,7.4506,3.67786666667,5.9414,6.0106,5.7524,6.88766666667
575.55,5.83,9.67553333333,6.68226666667,7.53286666667,3.71746666667,5.99246666667,6.09273333333,5.8134,6.92833333333
575.89,5.851,9.72753333334,6.72946666667,7.58146666667,3.74346666667,6.0242,6.1476,5.83566666667,6.94033333333
576.22,5.9042,9.79873333332,6.80453333333,7.66093333333,3.7846,6.0588,6.2056,5.87333333333,6.98153333333
576.56,5.9346,9.84546666667,6.84766666667,7.72093333333,3.79613333334,6.071,6.25893333333,5.8948,6.99026666667
576.90,6.0064,9.93113333333,6.93126666667,7.8136,3.86206666667,6.1248,6.33466666667,5.9476,7.03426666667
577.24,6.05733333333,10.0334666667,7.02113333333,7.90746666667,3.91546666666,6.1936,6.42826666667,5.9896,7.08226666667
577.58,6.10113333333,10.1,7.09406666667,8.0068,3.95886666667,6.22053333333,6.5008,6.02206666667,7.11466666667
577.92,6.13193333333,10.162,7.15713333333,8.0856,3.9936,6.253,6.56713333333,6.07106666667,7.1556
578.26,6.15746666667,10.2270666667,7.20553333333,8.175,4.023,6.2858,6.6442,6.0988,7.1804
578.60,6.17513333333,10.3134,7.269,8.25606666667,4.05066666667,6.31186666667,6.7146,6.13666666667,7.21426666667
578.94,6.1716,10.3684666667,7.30006666667,8.301,4.0422,6.31606666667,6.75013333333,6.13026666667,7.1986
579.28,6.17226666667,10.4016666667,7.32526666667,8.34680000001,4.0362,6.3112,6.77886666667,6.1362,7.18226666667
579.61,6.14186666667,10.4352666667,7.33233333333,8.37833333333,4.00693333333,6.28913333333,6.81246666667,6.12053333333,7.15973333333
579.95,6.1078,10.4684,7.32213333333,8.38413333333,3.9616,6.262,6.84106666667,6.096,7.11566666667
580.29,6.10646666667,10.4948666667,7.35713333333,8.42553333334,3.95373333333,6.2528,6.89546666667,6.0956,7.11593333333
580.63,6.06186666667,10.5133333333,7.3492,8.4324,3.90373333333,6.22553333333,6.91093333333,6.06053333333,7.07706666667
580.97,6.05153333333,10.555,7.35366666667,8.4718,3.91266666667,6.21906666667,6.93953333333,6.0704,7.0614
581.31,6.03953333333,10.6025333333,7.37353333333,8.47400000001,3.89813333333,6.2108,6.98093333333,6.0758,7.055
581.65,6.06933333333,10.705,7.42573333333,8.53286666667,3.926,6.23653333333,7.06713333333,6.1058,7.0726
581.98,6.07573333333,10.7474,7.46353333333,8.55526666667,3.912,6.20826666667,7.1016,6.11313333333,7.064
582.32,6.09986666667,10.8101333333,7.50846666667,8.59173333334,3.9158,6.20486666667,7.1664,6.13006666667,7.07833333333
582.66,6.14593333333,10.8832,7.58493333333,8.66393333333,3.9538,6.21313333333,7.24426666667,6.1708,7.132
583.00,6.14746666666,10.914,7.6234,8.70453333333,3.94373333333,6.18933333333,7.30086666667,6.1638,7.13366666667
583.34,6.17713333333,10.9682,7.6654,8.77406666667,3.952,6.19593333333,7.36046666667,6.19573333333,7.1332
583.68,6.1842,11.0204666667,7.70626666667,8.83893333333,3.94593333333,6.18946666667,7.41913333333,6.22106666667,7.12246666667
584.01,6.1976,11.0849333334,7.7652,8.91406666666,3.96353333334,6.20333333333,7.4832,6.26286666667,7.12166666667
584.35,6.2472,11.1866666667,7.85613333333,9.01313333333,3.9978,6.22933333333,7.5864,6.34266666667,7.17026666667
584.69,6.266,11.2334666667,7.9196,9.08746666666,3.98926666667,6.2056,7.67053333333,6.37206666667,7.17706666667
585.03,6.2772,11.294,7.95946666666,9.14566666667,3.9782,6.20313333333,7.71506666667,6.389,7.16526666667
585.37,6.2862,11.3020666667,7.99326666667,9.18673333334,3.9722,6.19753333333,7.75913333333,6.41366666667,7.14933333333
585.70,6.35713333333,11.4164666667,8.08486666667,9.31659999999,4.03033333333,6.28046666667,7.87953333333,6.48946666667,7.20673333333
586.04,6.3748,11.4838,8.13433333333,9.40453333333,4.0398,6.29466666667,7.95326666667,6.50713333333,7.19866666667
586.38,6.37173333333,11.5341333333,8.18353333333,9.47446666666,4.06093333333,6.29973333333,8.02593333333,6.55266666667,7.2002
586.72,6.46646666667,11.7134666667,8.33266666667,9.63406666667,4.14933333333,6.41913333334,8.1656,6.66673333333,7.3156
587.06,6.46906666667,11.7353333333,8.35173333333,9.65246666667,4.14566666667,6.40246666667,8.1892,6.65753333333,7.3226
587.39,6.50086666667,11.7922,8.43753333333,9.72120000001,4.19533333333,6.41753333334,8.27073333334,6.69626666667,7.384
587.73,6.51746666667,11.8726666667,8.47233333333,9.76313333333,4.20526666667,6.42093333334,8.3312,6.72066666667,7.40173333333
588.07,6.52813333333,11.9066666667,8.49773333333,9.81660000001,4.20706666667,6.4184,8.36966666667,6.73733333333,7.40333333334
588.41,6.5544,11.9475333333,8.53693333333,9.846,4.21953333333,6.4446,8.41266666666,6.75093333333,7.38953333333
588.74,6.5858,11.9946666667,8.57666666667,9.90886666666,4.22106666667,6.44293333333,8.47753333333,6.76226666667,7.38893333333
589.08,6.61393333333,12.0648,8.6514,10.0002666667,4.2442,6.45986666667,8.54926666666,6.77693333333,7.3986
589.42,6.5612,12.0568666667,8.64786666666,9.99486666665,4.18673333333,6.39653333333,8.55453333334,6.73473333333,7.34153333333
589.76,6.53986666667,12.0681333333,8.66773333333,10.0055333333,4.16046666667,6.3832,8.57773333334,6.7214,7.32833333333
590.09,6.59053333333,12.1430666667,8.72773333333,10.0670666667,4.1582,6.42133333333,8.65486666667,6.74493333334,7.34606666667
590.43,6.54113333333,12.0922666667,8.66906666667,10.0312,4.12266666667,6.36146666667,8.64426666667,6.71106666667,7.25266666667
590.77,6.5802,12.1850666667,8.7548,10.1388,4.15733333333,6.39386666667,8.75093333333,6.7638,7.288
591.11,6.60353333333,12.276,8.80000000001,10.2144666667,4.1782,6.4138,8.7994,6.79513333333,7.29646666667
591.44,6.6524,12.3402,8.88506666666,10.3194,4.2066,6.43973333333,8.88346666668,6.83073333333,7.32313333333
591.78,6.66106666667,12.3790666667,8.92593333333,10.3554666667,4.20726666667,6.42033333333,8.9358,6.8116,7.2984
592.12,6.6714,12.4392666667,8.99453333333,10.4324666667,4.23433333333,6.44426666666,8.99546666667,6.8284,7.34573333333
592.46,6.70226666667,12.5206666667,9.10340000001,10.5204,4.28453333333,6.4966,9.10573333333,6.88313333333,7.401
592.79,6.70253333333,12.5743333333,9.13459999999,10.5632666667,4.28733333333,6.51633333333,9.16086666667,6.92346666667,7.4276
593.13,6.728,12.6464,9.18539999999,10.6382,4.3186,6.54186666667,9.23399999999,6.96413333333,7.4496
593.47,6.7598,12.7145333333,9.23333333333,10.7023333333,4.35546666667,6.54493333333,9.32013333334,6.996,7.4914
593.80,6.72693333333,12.7236,9.24893333334,10.7340666667,4.35686666667,6.51973333333,9.35333333333,6.9716,7.4532
594.14,6.72933333333,12.7820666667,9.3004,10.7700666667,4.32933333333,6.48686666667,9.41380000001,6.93966666667,7.4544
594.48,6.74153333333,12.8392666666,9.3422,10.8330666667,4.33273333333,6.49693333333,9.46600000001,6.96446666667,7.466
594.81,6.8192,12.9431333333,9.45106666667,10.9512,4.37993333333,6.5504,9.59386666665,7.03686666667,7.5228
595.15,6.79353333333,12.9739333333,9.46906666668,10.9808,4.356,6.5358,9.642,7.0252,7.5202
595.49,6.7852,12.9902,9.49699999999,11.0086666667,4.3422,6.5334,9.69680000001,7.03206666667,7.5174
595.82,6.80493333333,13.0618,9.53479999999,11.0772,4.35746666667,6.53426666666,9.76533333333,7.06306666667,7.53013333333
596.16,6.83946666667,13.1097333333,9.55373333332,11.1389333333,4.3944,6.5524,9.81586666667,7.0938,7.5442
596.50,6.8568,13.1734666667,9.58826666667,11.1918,4.4058,6.5482,9.86866666667,7.09433333333,7.567
596.83,6.89846666667,13.2108,9.64613333334,11.2561333333,4.42886666667,6.56133333333,9.9312,7.11753333333,7.59786666667
597.17,6.95106666667,13.2862666667,9.72799999999,11.3503333334,4.46,6.61266666667,10.0048,7.16486666667,7.6364
597.51,6.98526666667,13.3598666667,9.77746666667,11.4149333333,4.48053333333,6.62913333333,10.0676666667,7.20773333333,7.6752
597.84,6.98866666667,13.3932666667,9.79766666666,11.4605333333,4.49346666667,6.63193333333,10.1102,7.22506666667,7.68813333333
598.18,7.05086666667,13.4767333333,9.89333333333,11.5430666667,4.55213333333,6.6658,10.2187333333,7.2682,7.731
598.52,7.0746,13.5218,9.94379999999,11.6045333333,4.5828,6.70413333333,10.3202666667,7.293,7.763
598.85,7.13833333333,13.5951333333,10.0114,11.6575333333,4.6378,6.75993333333,10.3893333333,7.34953333333,7.80766666667
599.19,7.1748,13.6746666667,10.0847333333,11.7368,4.67653333333,6.7928,10.4610666667,7.39666666666,7.84766666667
599.53,7.24326666667,13.7529333333,10.1697333333,11.8158666667,4.71593333333,6.85126666666,10.5760666667,7.44393333333,7.89193333333
599.86,7.25773333333,13.8295333333,10.2248666667,11.8904666667,4.70466666667,6.86573333333,10.6339333333,7.47846666667,7.93046666667
600.20,7.30986666667,13.8972,10.2913333333,11.9592666667,4.73953333333,6.89886666666,10.7483333333,7.5256,7.96453333333
600.53,7.31553333334,13.9658666667,10.3309333333,11.9882666667,4.7568,6.9194,10.8174,7.54966666667,7.97613333333
600.87,7.30066666667,13.9803333333,10.3256,12.0075333333,4.74013333333,6.88553333333,10.8420666667,7.53826666667,7.93673333333
601.21,7.26373333334,13.9738,10.2978,11.9984666667,4.69193333333,6.82873333333,10.8468,7.48713333333,7.873
601.54,7.28246666667,14.0328666667,10.3678,12.0628,4.6916,6.84733333333,10.9072666667,7.51093333333,7.8854
601.88,7.252,14.0398666667,10.3538,12.0444666667,4.6256,6.80873333333,10.9004666667,7.45533333333,7.82693333333
602.21,7.20706666667,14.0120666667,10.3058,11.9995333333,4.5436,6.727,10.8478666667,7.3842,7.7352
602.55,7.18826666667,14.0302666667,10.3283333333,12.0445333333,4.526,6.69833333333,10.8986666667,7.3776,7.7158
602.88,7.2002,14.0828666667,10.3514666667,12.0842666667,4.54266666667,6.70473333333,10.9360666667,7.37773333333,7.7116
603.22,7.16506666666,14.0753333334,10.3362,12.0884,4.49726666667,6.65153333333,10.9238,7.34866666667,7.6732
603.56,7.16106666667,14.0800666667,10.3604666667,12.097,4.49086666667,6.63086666667,10.9584666667,7.34646666667,7.64906666667
603.89,7.15173333333,14.0994666667,10.3834666667,12.1101333333,4.47466666667,6.60606666667,10.9584666667,7.327,7.6172
604.23,7.1416,14.1176,10.398,12.1528,4.4638,6.59826666667,10.9924,7.31886666667,7.5994
604.56,7.1316,14.1553333333,10.4244,12.1781333333,4.46933333333,6.5936,11.0224666667,7.32573333333,7.61006666667
604.90,7.1606,14.2032,10.4910666667,12.2395333333,4.5018,6.62773333333,11.0897333333,7.37,7.64673333333
605.23,7.15333333333,14.2064666667,10.4842666667,12.2675333333,4.5092,6.6128,11.1276,7.37673333333,7.62673333333
605.57,7.16053333333,14.2598666667,10.5238,12.331,4.53793333333,6.64433333333,11.1844666667,7.44013333333,7.67706666667
605.90,7.165,14.3007333333,10.5442,12.3906666667,4.5596,6.67433333333,11.2408666666,7.46753333334,7.693
606.24,7.1792,14.3564666667,10.5810666667,12.4458,4.5592,6.68233333333,11.3004666667,7.47193333333,7.71886666667
606.58,7.1908,14.4034,10.6140666667,12.5084,4.56186666667,6.69793333333,11.3583333334,7.4824,7.75206666667
606.91,7.21873333333,14.4824666667,10.6640666667,12.5876,4.61666666667,6.74793333333,11.4519333333,7.52406666667,7.7804
607.25,7.22166666667,14.5618,10.6757333333,12.6252666667,4.62613333333,6.75486666666,11.498,7.52133333333,7.78826666667
607.58,7.234,14.6149333333,10.7115333333,12.6849333333,4.64886666667,6.80653333333,11.5566,7.54946666667,7.79193333333
607.92,7.26693333333,14.6744,10.772,12.7394666666,4.66586666667,6.82546666667,11.622,7.58826666667,7.819
608.25,7.302,14.7065333333,10.8001333333,12.7832,4.67453333333,6.8626,11.6798666667,7.6004,7.819
608.59,7.35186666667,14.7666666667,10.8464,12.8456666667,4.70386666667,6.91833333333,11.7443333334,7.6356,7.86986666667
608.92,7.42026666667,14.875,10.9319333333,12.9261333333,4.74893333333,7.00466666667,11.8191333333,7.69733333333,7.94433333333
609.26,7.4554,14.8969333333,10.9598666667,12.9714666667,4.76326666667,7.04593333333,11.8640666667,7.69513333333,7.94493333333
609.59,7.44953333333,14.9284666667,11.0061333333,13.0057333333,4.76013333333,7.07473333333,11.8856,7.707,7.9496
609.93,7.48466666667,14.9768,11.0418,13.0586666667,4.8006,7.12946666667,11.9422,7.72966666667,7.9574
610.26,7.48726666667,14.9629333333,11.0214,13.0412,4.78126666667,7.12773333333,11.9593333333,7.734,7.93526666667
610.60,7.49126666667,14.9663333333,11.0395333333,13.0319333333,4.75926666667,7.13006666667,11.9761333333,7.74453333333,7.92793333333
610.93,7.53866666667,14.9802,11.0946,13.0890666667,4.7644,7.1832,12.0487333334,7.76166666667,7.93193333334
611.27,7.5666,15.0155333333,11.1139333333,13.1359333333,4.7764,7.20726666667,12.1130666666,7.79,7.97566666667
611.60,7.53926666667,15.0148666667,11.0945333333,13.133,4.75766666667,7.2208,12.116,7.77773333333,7.96833333333
611.93,7.55853333333,15.0836666667,11.1428,13.1916666667,4.77986666667,7.25533333333,12.1939333334,7.813,8.00833333333
612.27,7.54606666667,15.1093333333,11.167,13.2184666667,4.78486666667,7.25393333333,12.2534666667,7.81973333333,8.00946666667
612.60,7.5516,15.1577333333,11.1914666667,13.2674666667,4.79893333333,7.2464,12.3058666667,7.82306666667,8.03186666667
612.94,7.50146666667,15.1614666667,11.1675333333,13.2422666667,4.772,7.18666666666,12.3034666667,7.79346666667,7.99833333333
613.27,7.51993333334,15.2119333333,11.1748666667,13.2706666667,4.77466666667,7.15133333334,12.3608666667,7.80053333333,8.02606666667
613.61,7.49513333333,15.226,11.1802,13.2948666667,4.73706666667,7.10046666667,12.3761333333,7.803,8.01446666667
613.94,7.47733333333,15.2800666667,11.2457333333,13.3772,4.73173333333,7.10546666667,12.4279333333,7.8222,8.01413333333
614.28,7.49806666667,15.3430666667,11.2798,13.4470666667,4.74513333333,7.11066666666,12.4837333333,7.84053333333,8.04506666667
614.61,7.47886666667,15.4060666667,11.3188666667,13.5121333333,4.76353333333,7.1062,12.5308,7.86393333333,8.09333333333
614.94,7.44353333333,15.4174,11.3394,13.5516666667,4.7366,7.08086666667,12.5592,7.85693333333,8.07253333333
615.28,7.49913333333,15.5097333333,11.4068,13.6458,4.77786666667,7.10013333333,12.6577333333,7.90486666667,8.12286666666
615.61,7.50473333333,15.5199333333,11.4333333333,13.6686,4.7666,7.0794,12.6813333333,7.9028,8.1234
615.95,7.55166666667,15.623,11.4943333333,13.7237333333,4.7738,7.1088,12.7613333333,7.92826666667,8.15873333333
616.28,7.5244,15.5974,11.4694666667,13.7091333333,4.73266666667,7.06886666667,12.7687333333,7.91799999999,8.123
616.61,7.58853333334,15.6562666667,11.5601333334,13.8166666667,4.77673333334,7.09166666667,12.8716666667,8.0096,8.16846666667
616.95,7.63373333334,15.7216,11.6098666667,13.8978666667,4.82753333333,7.13193333333,12.9444666667,8.07119999999,8.20306666667
617.28,7.68753333333,15.7759333333,11.643,13.9364,4.87833333333,7.17326666667,13.0015333333,8.10426666666,8.22533333333
617.62,7.74386666667,15.86,11.6834666667,13.981,4.94306666667,7.20073333333,13.0728666667,8.1334,8.26833333333
617.95,7.7322,15.8595333333,11.6772,13.9822,4.93493333333,7.17193333333,13.0900666667,8.11066666667,8.2552
618.28,7.74386666667,15.8922,11.7046,14.0000666667,4.9498,7.1542,13.1174,8.11119999999,8.22873333333
618.62,7.78493333333,15.9595333333,11.7321333333,14.0394666667,4.9676,7.15473333333,13.1696,8.12846666667,8.24593333333
618.95,7.7622,15.9777333334,11.71,14.0279333334,4.9314,7.12246666667,13.1589333333,8.07626666667,8.19346666667
619.28,7.77706666667,16.0075333333,11.7376666667,14.0771333333,4.95026666667,7.13066666667,13.1983333333,8.10213333334,8.2104
619.62,7.76906666667,16.0122,11.737,14.1109333333,4.95173333333,7.11753333333,13.1966,8.1054,8.19626666667
619.95,7.79273333333,16.0474,11.7732,14.1581333333,4.96126666667,7.1554,13.2564666667,8.11466666667,8.18166666667
620.28,7.7866,16.0811333333,11.7738,14.1696666667,4.942,7.14726666667,13.2849333333,8.06446666667,8.1698
620.62,7.74606666667,16.0642,11.8011333333,14.1828666667,4.9144,7.12773333333,13.3050666667,8.02306666666,8.1188
620.95,7.70786666667,16.0492,11.7952666667,14.201,4.87573333333,7.10906666667,13.2955333333,8.00999999999,8.09546666667
621.28,7.69926666667,16.0676666666,11.8136666667,14.228,4.85513333333,7.09666666667,13.3389333333,8.00033333333,8.079
621.62,7.73886666667,16.1623333333,11.8862,14.3105333333,4.86693333333,7.16566666667,13.4028666667,8.0358,8.1058
621.95,7.73213333333,16.1903333333,11.8921333333,14.3314666666,4.82493333333,7.1496,13.433,8.04119999999,8.0946
622.28,7.75933333333,16.2328,11.9458666667,14.3888666667,4.84673333333,7.175,13.4742666667,8.04493333333,8.10793333333
622.62,7.81326666667,16.2992666667,12.0412666667,14.4894,4.88926666667,7.2318,13.5448,8.11799999999,8.1864
622.95,7.7856,16.3312,12.0366,14.5168,4.8574,7.2128,13.5796666667,8.10533333333,8.173
623.28,7.78126666667,16.3416666667,12.0398666667,14.5494666667,4.84233333333,7.20153333333,13.6078,8.11526666667,8.15513333333
623.62,7.8082,16.3838,12.1119333333,14.6128666667,4.8832,7.2212,13.6708,8.16220000001,8.20586666667
623.95,7.81333333333,16.427,12.1292,14.6468,4.8996,7.2556,13.7100666667,8.18693333333,8.23093333333
624.28,7.8564,16.5302666667,12.1500666667,14.6873333333,4.927,7.27906666666,13.783,8.21739999999,8.29053333333
624.62,7.85653333333,16.5774,12.1608,14.7049333333,4.94626666667,7.2782,13.8169333333,8.22693333334,8.2998
624.95,7.8804,16.6110666667,12.1942,14.7605333333,4.9604,7.28406666667,13.8373333333,8.24473333333,8.3292
625.28,7.89486666667,16.6395333333,12.206,14.809,4.98646666667,7.25593333333,13.8964,8.26126666667,8.33266666667
625.61,7.92746666667,16.6810666667,12.2492,14.8439333333,5.04073333333,7.2932,13.9419333333,8.3132,8.3932
625.95,7.91013333333,16.6672666667,12.2385333333,14.8519333333,5.0376,7.28733333333,13.9432,8.33053333333,8.39673333333
626.28,7.9142,16.6879333333,12.2586,14.8686,5.04873333333,7.29,13.9812,8.34353333333,8.39113333334
626.61,7.929,16.7096666667,12.2985333333,14.8804666667,5.05833333333,7.3058,14.0061333333,8.35633333334,8.3974
626.94,8.00366666667,16.7898,12.3553333333,14.9300666667,5.10546666667,7.36713333333,14.0868666667,8.40166666667,8.457
627.28,8.04466666667,16.8692,12.3972,14.994,5.132,7.4054,14.1389333333,8.43119999999,8.49966666667
627.61,8.0736,16.9177333333,12.4330666667,15.0571333333,5.16953333333,7.42946666667,14.1787333333,8.4478,8.5112
627.94,8.09806666667,16.927,12.4593333333,15.0799333333,5.17313333334,7.444,14.2097333333,8.45906666667,8.49566666667
628.27,8.1994,17.0544666667,12.5927333333,15.1924666667,5.2508,7.5442,14.3465333333,8.53306666667,8.57533333333
628.61,8.22380000001,17.1173333333,12.6191333333,15.229,5.28233333333,7.58693333333,14.4068666667,8.5636,8.60226666667
628.94,8.21866666667,17.1364666667,12.6425333333,15.234,5.29226666667,7.60886666667,14.4199333333,8.55666666667,8.61686666667
629.27,8.25826666666,17.1674,12.6625333333,15.2982,5.30833333333,7.6432,14.478,8.55066666666,8.64826666667
629.60,8.32666666667,17.2513333333,12.7512,15.3626,5.32953333333,7.68253333333,14.5707333333,8.59006666666,8.69826666666
629.94,8.33333333333,17.2558666667,12.7507333333,15.3742,5.31533333333,7.66906666667,14.5862,8.55473333333,8.70186666667
630.27,8.37939999999,17.3134666667,12.7896666667,15.4334666667,5.33713333333,7.70626666667,14.6402666667,8.57253333334,8.736
630.60,8.38406666667,17.3593333333,12.8623333333,15.5146666667,5.37133333333,7.7312,14.6948666667,8.6104,8.77493333333
630.93,8.39519999999,17.3905333333,12.8604,15.5274,5.37866666667,7.7268,14.7126666667,8.62513333334,8.77306666667
631.26,8.36886666667,17.3638,12.8274,15.4864666667,5.30966666667,7.69526666667,14.7117333333,8.59553333333,8.7616
631.60,8.3148,17.3646666667,12.81,15.4820666667,5.25573333333,7.66226666667,14.6902,8.56453333333,8.749
631.93,8.2474,17.3273333334,12.7358,15.4251333333,5.16473333333,7.587,14.6512666667,8.51233333334,8.69406666667
632.26,8.20013333333,17.2775333333,12.7247333333,15.4142,5.08953333333,7.5396,14.6521333333,8.48826666667,8.65206666667
632.59,8.1678,17.2577333334,12.7115333333,15.4016,5.02686666667,7.49206666666,14.6731333333,8.475,8.60926666667
632.92,8.09373333333,17.2616666666,12.6852666666,15.3901333333,4.9386,7.40993333333,14.654,8.43426666667,8.52946666667
633.26,8.06993333333,17.284,12.6802666667,15.396,4.95093333333,7.40193333333,14.6654,8.42340000001,8.51293333333
633.59,8.08133333333,17.3480666667,12.6828,15.4471333333,4.9838,7.42413333333,14.7326666667,8.47140000001,8.52613333333
633.92,8.04613333333,17.3484,12.6564,15.4402,4.95546666667,7.36793333333,14.7356,8.45699999999,8.52573333333
634.25,7.96353333333,17.3047333333,12.5968666667,15.4001333334,4.88693333333,7.30466666667,14.7092666667,8.37886666667,8.47813333333
634.58,7.90486666667,17.2661333333,12.5656666667,15.3838666667,4.787,7.25386666667,14.6933333333,8.30386666667,8.4086
634.91,7.9384,17.3411333334,12.6364666667,15.4614666667,4.82986666667,7.2644,14.7372666667,8.37153333333,8.4224
635.25,8.06713333333,17.4591333333,12.7516666667,15.6079333333,4.95653333333,7.3626,14.8710666667,8.48413333334,8.52573333333
635.58,8.08413333333,17.4818666667,12.8096,15.669,4.99993333333,7.37,14.9436,8.50466666666,8.54746666667
635.91,8.16786666667,17.6180666667,12.8999333333,15.7983333333,5.10353333333,7.4508,15.0371333333,8.57066666666,8.63066666667
636.24,8.26473333333,17.7346666667,12.9794,15.9321333333,5.21746666667,7.54566666667,15.146,8.6608,8.74126666667
636.57,8.36226666666,17.8317333333,13.0548666667,16.0351333333,5.29806666667,7.63273333333,15.2764666667,8.7418,8.83366666667
636.90,8.33926666666,17.8347333333,13.0276666667,16.0415333333,5.24506666667,7.59693333333,15.2773333333,8.71553333334,8.80053333333
637.23,8.40266666667,17.9232,13.1178666667,16.1502666667,5.29126666667,7.65106666666,15.3590666667,8.76713333334,8.88093333333
637.56,8.44906666666,17.9545333333,13.1549333333,16.1918666667,5.32906666667,7.69573333333,15.4413333333,8.79093333333,8.86113333333
637.90,8.5028,18.0354,13.1745333333,16.2408666667,5.37906666667,7.7098,15.4877333333,8.83686666667,8.85706666667
638.23,8.51666666667,18.0829333333,13.2105333334,16.2840666667,5.43693333333,7.69606666667,15.5520666667,8.86313333334,8.8868
638.56,8.49706666667,18.0617333333,13.2126,16.3262666667,5.4074,7.67853333333,15.5814666667,8.82579999999,8.89193333333
638.89,8.44539999999,18.0610666667,13.1707333333,16.315,5.35486666667,7.6078,15.5882666667,8.78626666667,8.83366666666
