wavelength,Back_DacBerm,Belly_DacBerm,Breast_DacBerm,Crissum_DacBerm,Crown_DacBerm,DorTail_DacBerm,Rump_DacBerm,Throat_DacBerm,WingTip_DacBerm
521.06,35.7801111111,26.6796666667,10.0203333333,21.4576666667,7.52388888889,6.37277777778,44.1801111111,15.652,5.89633333333
521.41,35.74,26.7421111111,10.0402222222,21.4791111111,7.50033333333,6.384,44.1534444444,15.6132222222,5.91511111111
521.75,35.7053333333,26.8297777778,10.0635555555,21.5185555556,7.47266666667,6.375,44.1458888889,15.5587777778,5.89088888889
522.10,35.6677777778,26.8942222222,10.0928888889,21.5588888889,7.44788888889,6.332,44.1302222222,15.5051111111,5.86833333334
522.45,35.6003333333,26.9372222222,10.1093333333,21.56,7.40644444444,6.323,44.1031111111,15.4521111111,5.848
522.79,35.5447777778,27.0157777778,10.1501111111,21.5767777778,7.41644444444,6.34188888889,44.057,15.3961111111,5.86122222222
523.14,35.5032222222,27.1084444444,10.2402222222,21.6145555555,7.45411111111,6.39422222222,44.0352222222,15.3826666667,5.9
523.48,35.4273333333,27.1705555556,10.2574444445,21.6247777778,7.41433333333,6.379,43.9605555556,15.3013333333,5.90866666667
523.83,35.3552222222,27.2152222222,10.2677777778,21.6181111111,7.39211111111,6.35955555556,43.9035555556,15.2511111111,5.89155555555
524.17,35.3316666667,27.3022222222,10.3182222222,21.644,7.38477777778,6.37033333333,43.89,15.2114444444,5.90622222222
524.52,35.2493333333,27.3303333334,10.3417777778,21.6224444444,7.37544444444,6.39122222222,43.8114444444,15.1644444444,5.92377777778
524.87,35.1928888889,27.3525555555,10.3561111111,21.6037777778,7.33122222222,6.37888888889,43.7537777778,15.1011111111,5.90211111111
525.21,35.1238888889,27.4117777778,10.3891111111,21.6064444444,7.31333333333,6.36955555556,43.7077777778,15.0522222222,5.89788888889
525.56,35.0763333333,27.4494444444,10.4424444444,21.6215555555,7.31322222222,6.40677777778,43.6514444444,15.0406666667,5.91433333333
525.90,34.98,27.4828888889,10.4618888889,21.5866666667,7.29222222222,6.42188888889,43.5772222222,14.9795555556,5.91311111111
526.25,34.9364444444,27.5488888889,10.4964444445,21.579,7.28866666667,6.44466666667,43.5044444445,14.9482222222,5.92633333333
526.59,34.8436666667,27.5751111111,10.495,21.5606666667,7.23811111111,6.41822222222,43.4592222222,14.8895555555,5.90977777778
526.94,34.7905555556,27.6231111111,10.5134444444,21.5574444444,7.20511111111,6.40322222222,43.4217777778,14.8425555555,5.89344444445
527.28,34.7677777778,27.6767777778,10.539,21.5476666667,7.20144444444,6.41222222222,43.4163333333,14.8092222222,5.89644444444
527.63,34.7508888889,27.7491111111,10.5733333333,21.5671111111,7.19,6.43988888889,43.4096666667,14.7854444444,5.906
527.97,34.7032222222,27.7845555556,10.5865555556,21.5713333333,7.16722222222,6.43055555555,43.3686666667,14.7567777778,5.89633333334
528.32,34.6327777778,27.7976666667,10.5902222222,21.5583333333,7.12577777778,6.39277777778,43.3091111111,14.7011111111,5.86066666667
528.66,34.6201111111,27.8457777778,10.6198888889,21.5922222222,7.134,6.403,43.3136666667,14.6857777778,5.88022222222
529.01,34.6122222222,27.8853333333,10.6526666666,21.6124444444,7.13877777778,6.41722222222,43.2938888889,14.6754444445,5.88677777778
529.35,34.5544444445,27.9158888889,10.6847777778,21.6245555556,7.12511111111,6.40233333333,43.2497777778,14.6373333333,5.89022222222
529.70,34.5422222222,27.977,10.7282222222,21.6616666667,7.12888888889,6.42055555556,43.2242222222,14.6337777778,5.903
530.04,34.5164444444,28.0481111111,10.7755555555,21.7031111111,7.12588888889,6.43388888889,43.219,14.6177777778,5.92533333333
530.39,34.4836666667,28.0951111111,10.8335555556,21.7242222222,7.12477777778,6.44455555556,43.1463333333,14.5877777778,5.93255555556
530.73,34.4226666667,28.1525555556,10.8817777778,21.744,7.12,6.44222222222,43.0681111111,14.5335555556,5.93422222222
531.08,34.3601111111,28.2212222222,10.953,21.7776666667,7.11433333333,6.43088888889,42.9922222222,14.4906666666,5.93311111111
531.42,34.2772222222,28.2798888889,11.0091111111,21.7916666667,7.10088888889,6.41344444444,42.8912222222,14.4233333333,5.91288888889
531.77,34.227,28.3576666667,11.0857777778,21.8146666667,7.10833333334,6.43311111111,42.8286666667,14.3834444445,5.931
532.11,34.2315555556,28.4986666667,11.1817777778,21.8874444445,7.13455555556,6.46933333333,42.8705555556,14.3765555556,5.95922222222
532.46,34.1453333333,28.5517777778,11.2308888889,21.876,7.10055555555,6.45211111111,42.7818888889,14.3301111111,5.92766666667
532.80,34.0726666667,28.6132222222,11.2754444444,21.8662222222,7.07655555555,6.43866666667,42.7293333333,14.2844444445,5.92444444445
533.15,34.0546666667,28.6874444444,11.3138888889,21.868,7.08577777778,6.43944444444,42.7168888889,14.2637777778,5.92355555556
533.49,33.9936666667,28.7367777778,11.3467777778,21.8686666667,7.06355555556,6.41777777778,42.6646666667,14.2267777778,5.91766666667
533.84,33.932,28.7791111111,11.3895555555,21.8734444444,7.04244444445,6.39433333334,42.6184444444,14.1911111111,5.91311111111
534.18,33.9082222222,28.8711111111,11.4445555555,21.9092222222,7.05444444444,6.40822222222,42.6141111111,14.185,5.92922222222
534.52,33.8491111111,28.897,11.4894444444,21.9053333334,7.03177777778,6.39877777778,42.5511111111,14.1403333333,5.92044444445
534.87,33.7632222222,28.9452222222,11.5282222222,21.9083333333,7.01911111111,6.40522222222,42.4846666667,14.1075555555,5.91722222222
535.21,33.7157777778,29.0158888889,11.5904444444,21.9316666667,7.016,6.40066666667,42.4625555556,14.0802222222,5.94188888889
535.56,33.6487777778,29.0827777778,11.6554444444,21.948,7.01122222222,6.39577777778,42.4024444444,14.0427777778,5.93455555556
535.90,33.5636666667,29.1162222222,11.694,21.9405555556,6.98133333333,6.39466666667,42.2763333334,13.993,5.94322222222
536.25,33.5218888889,29.1996666666,11.7585555556,21.9795555556,6.98922222222,6.411,42.2371111111,13.9656666666,5.96633333333
536.59,33.4688888889,29.2657777778,11.8218888889,22.0167777778,6.99344444445,6.41966666667,42.1764444444,13.9482222222,5.97211111111
536.93,33.3855555556,29.3087777778,11.8734444444,22.0123333333,6.95266666667,6.42533333333,42.0727777778,13.9134444444,5.97733333334
537.28,33.3091111111,29.3552222222,11.9486666666,22.0186666667,6.96355555556,6.461,41.9774444445,13.8818888889,6.00144444444
537.62,33.2443333333,29.3787777778,12.0083333333,22.0021111111,6.95922222222,6.464,41.8864444445,13.8236666667,5.98222222222
537.97,33.1871111111,29.4274444444,12.0772222222,21.9978888889,6.95444444444,6.46311111111,41.8272222222,13.779,5.96966666667
538.31,33.1,29.484,12.1361111111,22.0096666667,6.92588888889,6.44644444444,41.7532222222,13.7338888889,5.95366666667
538.65,33.0488888889,29.5841111111,12.2353333333,22.0332222222,6.90755555556,6.46133333333,41.6543333333,13.6934444445,5.96955555555
539.00,32.9661111111,29.6242222222,12.3377777778,22.0292222222,6.91344444445,6.45166666667,41.5388888889,13.6482222222,5.97988888889
539.34,32.8761111111,29.7043333333,12.4235555556,22.0441111111,6.902,6.434,41.4523333333,13.5974444444,5.99311111111
539.69,32.7671111111,29.7274444444,12.5042222222,22.0088888889,6.89322222222,6.41177777778,41.32,13.5393333334,5.97788888889
540.03,32.7026666667,29.7663333334,12.5841111111,21.9894444445,6.88188888889,6.38822222222,41.23,13.4896666667,5.98111111111
540.37,32.651,29.8406666667,12.6725555556,22.0038888889,6.89066666667,6.399,41.194,13.4473333333,5.983
540.72,32.6152222222,29.9015555556,12.7457777778,22.0186666667,6.90522222222,6.389,41.1502222222,13.416,5.98777777778
541.06,32.5823333333,29.9705555555,12.811,22.0357777778,6.92144444444,6.36911111111,41.1364444445,13.3861111111,5.98577777778
541.40,32.5495555555,30.0383333333,12.8867777778,22.0757777778,6.94811111111,6.383,41.0736666666,13.3864444444,6.02566666666
541.75,32.4857777778,30.0695555556,12.943,22.0884444444,6.94911111111,6.38644444445,40.9856666667,13.3592222222,6.04477777778
542.09,32.4892222222,30.1485555556,13.0257777778,22.1141111111,6.98277777778,6.41011111111,40.9853333333,13.3696666667,6.07822222222
542.43,32.4827777778,30.2066666667,13.0944444444,22.1415555556,7.00644444445,6.40455555555,40.9594444445,13.3683333333,6.10533333334
542.78,32.4404444445,30.267,13.1706666667,22.1613333333,7.01,6.42222222222,40.9041111111,13.3563333333,6.12977777778
543.12,32.3854444445,30.3023333333,13.237,22.1682222222,7.00211111111,6.42433333333,40.831,13.3115555556,6.12611111111
543.46,32.3797777778,30.3963333333,13.3417777778,22.2312222222,7.02888888889,6.44188888889,40.7997777778,13.3072222222,6.16366666667
543.81,32.3271111111,30.4784444444,13.4625555556,22.27,7.05177777778,6.47666666667,40.7074444444,13.2974444444,6.20577777778
544.15,32.2515555556,30.5177777778,13.5697777778,22.2773333333,7.057,6.46522222222,40.5831111111,13.2784444444,6.23733333333
544.49,32.1806666667,30.5708888889,13.6922222222,22.295,7.05655555556,6.47988888889,40.5031111111,13.2384444444,6.23977777778
544.84,32.116,30.6142222222,13.816,22.3164444444,7.04711111111,6.49144444444,40.4003333333,13.2055555556,6.25411111111
545.18,32.0471111111,30.6612222222,13.9068888889,22.2998888889,6.99277777778,6.46211111111,40.3285555556,13.141,6.20866666667
545.52,31.9578888889,30.7104444445,14.0116666667,22.2877777778,6.96755555555,6.45088888889,40.2547777778,13.105,6.18166666667
545.87,31.864,30.7446666667,14.0984444444,22.2833333333,6.96077777778,6.44977777778,40.1538888889,13.0575555555,6.18333333333
546.21,31.7858888889,30.8015555556,14.2335555556,22.3071111111,6.97566666667,6.48122222222,40.1037777778,13.0304444444,6.18766666667
546.55,31.7226666667,30.8662222222,14.3451111111,22.3241111111,6.98188888889,6.477,40.0502222222,13.0114444444,6.18544444444
546.90,31.7107777778,30.9585555556,14.5001111111,22.364,7.00355555556,6.516,40.0131111111,13.0568888889,6.21422222222
547.24,31.6501111111,31.0307777778,14.6237777778,22.39,7.01544444444,6.54633333333,39.976,13.0563333333,6.236
547.58,31.6375555556,31.162,14.756,22.4442222222,7.00711111111,6.56744444445,39.9933333333,13.0521111111,6.23188888889
547.92,31.6081111111,31.2647777778,14.8586666666,22.4814444444,6.98388888889,6.57588888889,39.9802222222,13.0125555556,6.20577777778
548.27,31.5717777778,31.3385555556,14.9681111111,22.5288888889,6.98855555555,6.59277777778,39.9077777778,13.0317777778,6.23088888889
548.61,31.5295555556,31.4536666667,15.0882222222,22.5674444445,6.95855555556,6.57933333333,39.8685555556,13.025,6.21111111111
548.95,31.4775555556,31.5641111111,15.2536666667,22.6212222222,6.98533333333,6.60455555556,39.8478888889,13.0353333333,6.23211111111
549.29,31.4964444444,31.7268888889,15.4722222222,22.7243333333,7.03977777778,6.67066666667,39.8537777778,13.0656666667,6.29122222222
549.64,31.5064444444,31.8834444444,15.6925555555,22.8211111111,7.06677777778,6.73622222222,39.7847777778,13.0936666667,6.33555555555
549.98,31.4184444444,31.9472222222,15.8557777778,22.8481111111,7.05833333333,6.73733333333,39.6534444444,13.0738888889,6.339
550.32,31.3897777778,32.0747777778,16.0516666667,22.9161111111,7.07922222222,6.79466666666,39.5824444444,13.1077777778,6.37166666667
550.66,31.3364444445,32.1526666667,16.1991111111,22.9271111111,7.06677777778,6.77522222222,39.5088888889,13.09,6.37688888889
551.01,31.1955555555,32.1492222222,16.2993333333,22.8553333333,6.99344444445,6.71077777778,39.3551111111,13.0063333333,6.30922222222
551.35,31.1585555556,32.233,16.4645555556,22.8845555555,6.97666666667,6.69855555555,39.3015555556,13.0051111111,6.30511111111
551.69,31.1667777778,32.3346666667,16.6243333333,22.9097777778,6.95822222222,6.71811111111,39.2528888889,12.981,6.28644444445
552.03,31.0877777778,32.4305555556,16.7542222222,22.9275555556,6.95288888889,6.69311111111,39.226,12.9205555556,6.26533333333
552.38,31.0197777778,32.4694444444,16.8964444445,22.9373333333,6.96266666666,6.71322222222,39.146,12.897,6.29644444444
552.72,30.9286666667,32.4754444444,17.0022222222,22.9075555555,6.90811111111,6.67222222222,39.0438888889,12.8346666667,6.252
553.06,30.8728888889,32.5212222222,17.0991111111,22.8745555556,6.84066666667,6.63755555555,38.9698888889,12.7862222222,6.20844444444
553.40,30.7694444445,32.5258888889,17.1744444444,22.8428888889,6.76888888889,6.56188888889,38.8933333334,12.7184444444,6.16133333333
553.74,30.7003333333,32.5694444444,17.2691111111,22.8433333334,6.72177777778,6.53944444445,38.8353333333,12.6715555556,6.12366666667
554.09,30.5865555555,32.573,17.3688888889,22.7993333333,6.64111111111,6.46877777778,38.7253333333,12.5797777778,6.04844444445
554.43,30.509,32.6591111111,17.4997777778,22.8401111111,6.61988888889,6.47177777778,38.6503333333,12.5308888889,6.04611111111
554.77,30.4978888889,32.7886666667,17.692,22.922,6.63333333333,6.49611111111,38.6576666667,12.5428888889,6.054
555.11,30.3905555556,32.832,17.8324444444,22.9088888889,6.64111111111,6.50822222222,38.536,12.5183333333,6.07011111111
555.45,30.3331111111,32.9014444445,18.0526666666,22.9802222222,6.69655555556,6.566,38.4658888889,12.5617777778,6.16122222222
555.80,30.3403333333,33.0042222222,18.2874444444,23.0257777778,6.75466666667,6.63688888889,38.4031111111,12.6182222222,6.20977777778
556.14,30.3102222222,33.0917777778,18.5068888889,23.0732222222,6.78922222222,6.68277777778,38.3558888889,12.6415555555,6.23155555555
556.48,30.3076666667,33.2103333333,18.7242222222,23.146,6.84711111111,6.77366666667,38.327,12.6781111111,6.30877777778
556.82,30.3261111111,33.3306666667,19.0011111111,23.2641111111,6.98477777778,6.86155555556,38.3225555556,12.7578888889,6.42577777778
557.16,30.2922222222,33.4195555556,19.264,23.3303333333,7.02955555555,6.88777777778,38.2501111111,12.7725555556,6.44088888889
557.50,30.2161111111,33.4667777778,19.4407777778,23.3136666667,7.01477777778,6.914,38.1853333333,12.7373333333,6.45155555556
557.85,30.1975555555,33.5991111111,19.6314444445,23.3781111111,7.05233333333,6.96755555556,38.175,12.7674444444,6.51177777778
558.19,30.1292222222,33.6135555556,19.8463333333,23.3831111111,7.06788888889,6.99933333333,38.1137777778,12.7684444445,6.52755555556
558.53,30.1663333333,33.7338888889,20.1303333334,23.4817777778,7.13377777778,7.08044444445,38.1521111111,12.8138888889,6.63088888889
558.87,30.1333333333,33.79,20.3452222222,23.5118888889,7.13844444445,7.10733333333,38.108,12.7945555555,6.66966666667
559.21,30.0072222222,33.7628888889,20.4742222222,23.4071111111,7.065,7.03322222222,37.9992222222,12.7122222222,6.56888888889
559.55,29.8697777778,33.7706666667,20.6283333333,23.3785555555,6.95544444445,6.97111111111,37.9014444444,12.635,6.52311111111
559.89,29.7448888889,33.7853333333,20.7456666667,23.3316666667,6.85333333333,6.88288888889,37.8237777778,12.5297777778,6.45466666666
560.23,29.6594444444,33.8417777778,20.9184444444,23.3082222222,6.82911111111,6.82877777778,37.7248888889,12.4697777778,6.42977777778
560.58,29.5281111111,33.8518888889,21.015,23.2534444445,6.73188888889,6.75144444444,37.5925555556,12.3747777778,6.34988888889
560.92,29.4745555555,33.9144444444,21.1713333333,23.2381111111,6.72655555556,6.79377777778,37.5476666666,12.3585555556,6.365
561.26,29.448,33.987,21.3857777778,23.26,6.72244444445,6.76111111111,37.4893333333,12.3713333333,6.37766666667
561.60,29.3374444444,33.9801111111,21.5506666667,23.2258888889,6.691,6.71766666667,37.3571111111,12.2735555556,6.32777777778
561.94,29.2347777778,34.0195555555,21.6796666667,23.1864444444,6.65055555556,6.659,37.2332222222,12.2202222222,6.29744444444
562.28,29.0846666667,34.0354444445,21.8218888889,23.1464444444,6.58744444445,6.60455555555,37.0713333333,12.1798888889,6.25922222222
562.62,28.9823333333,34.079,21.9866666667,23.1042222222,6.53733333334,6.55544444445,36.9888888889,12.1168888889,6.19022222222
562.96,28.9292222222,34.1324444445,22.2404444445,23.168,6.58244444444,6.61088888889,36.9118888889,12.1338888889,6.24788888889
563.30,28.8781111111,34.1613333333,22.4602222222,23.162,6.58844444444,6.59466666667,36.8475555556,12.0966666667,6.24277777778
563.64,28.8141111111,34.2287777778,22.686,23.1541111111,6.59033333333,6.59277777778,36.7242222222,12.0962222222,6.26877777778
563.99,28.7355555555,34.2416666667,22.9163333334,23.1413333333,6.57733333334,6.61722222222,36.6364444444,12.0864444444,6.25511111111
564.33,28.6228888889,34.2426666667,23.0934444444,23.0858888889,6.53055555556,6.614,36.5341111111,12.0341111111,6.23677777778
564.67,28.5642222222,34.3126666667,23.3027777778,23.1185555555,6.50022222222,6.59322222222,36.4708888889,12.0437777778,6.22655555556
565.01,28.5264444444,34.4267777778,23.558,23.1668888889,6.56855555556,6.65422222222,36.4412222222,12.0567777778,6.277
565.35,28.4883333333,34.4848888889,23.79,23.1836666667,6.54622222222,6.667,36.378,12.0866666667,6.29977777778
565.69,28.462,34.5295555555,24.0101111111,23.2166666667,6.56477777778,6.69422222222,36.3378888889,12.0425555556,6.32144444445
566.03,28.4485555556,34.6163333333,24.2343333333,23.244,6.61544444444,6.76044444445,36.3122222222,12.0378888889,6.32166666666
566.37,28.3944444445,34.6591111111,24.4234444444,23.2588888889,6.64644444444,6.803,36.2151111111,12.0317777778,6.33888888889
566.71,28.298,34.7281111111,24.5621111111,23.2426666667,6.60622222222,6.76511111111,36.1255555555,11.9757777778,6.33744444444
567.05,28.237,34.8114444445,24.7542222222,23.2723333333,6.607,6.78055555556,36.0724444445,11.9855555555,6.347
567.39,28.2157777778,34.879,24.9661111111,23.3155555555,6.63855555556,6.80544444444,36.0622222222,11.9822222222,6.34488888889
567.73,28.1397777778,34.9554444444,25.174,23.3583333333,6.65744444445,6.84411111111,35.9912222222,11.985,6.39266666667
568.07,28.0713333333,35.036,25.4168888889,23.3977777778,6.68655555556,6.84988888889,35.8946666667,11.9973333334,6.422
568.41,27.9731111111,35.0578888889,25.6381111111,23.4095555556,6.69322222222,6.86033333333,35.7895555555,11.9508888889,6.427
568.75,27.8488888889,35.0315555556,25.8067777778,23.3721111111,6.64888888889,6.82977777778,35.6387777778,11.886,6.38988888889
569.09,27.8587777778,35.1697777778,26.0955555556,23.4281111111,6.70877777778,6.89333333333,35.6657777778,11.8832222222,6.44
569.43,27.748,35.1922222222,26.2883333333,23.4256666667,6.64488888889,6.86955555556,35.5671111111,11.8622222222,6.39533333333
569.77,27.6431111111,35.1643333333,26.4674444444,23.3908888889,6.588,6.80266666667,35.3976666667,11.8145555556,6.37733333333
570.11,27.5736666667,35.1887777778,26.6955555555,23.4132222222,6.574,6.79588888889,35.3146666667,11.8093333333,6.377
570.45,27.5847777778,35.263,26.9784444444,23.4668888889,6.58644444444,6.81455555556,35.2956666667,11.8145555555,6.38955555556
570.79,27.5202222222,35.297,27.1958888889,23.4872222222,6.63511111111,6.84877777778,35.2038888889,11.7996666667,6.43144444444
571.13,27.461,35.3015555555,27.4051111111,23.4621111111,6.623,6.87266666667,35.0878888889,11.8007777778,6.45811111111
571.47,27.4402222222,35.3396666667,27.6148888889,23.4515555555,6.62266666667,6.86477777778,34.9982222222,11.774,6.44111111111
571.81,27.3862222222,35.3537777778,27.8017777778,23.4682222222,6.59733333333,6.87711111111,34.9475555556,11.7272222222,6.42011111111
572.15,27.3602222222,35.4016666667,28.0281111111,23.453,6.60344444444,6.88266666667,34.8971111111,11.7206666667,6.456
572.49,27.2687777778,35.3998888889,28.1965555556,23.4292222222,6.52577777778,6.82166666667,34.7898888889,11.6527777778,6.40444444444
572.83,27.1271111111,35.3452222222,28.3418888889,23.4071111111,6.49377777778,6.79344444444,34.6041111111,11.6185555555,6.36
573.17,27.1083333333,35.4133333333,28.5852222222,23.4126666667,6.54222222222,6.83866666666,34.5316666667,11.6107777778,6.38822222222
573.51,27.033,35.4661111111,28.8085555555,23.4281111111,6.54644444444,6.86688888889,34.4764444444,11.5946666667,6.39711111111
573.85,26.9736666667,35.478,28.9922222222,23.4268888889,6.53377777778,6.84577777778,34.3916666666,11.5581111111,6.384
574.19,26.8482222222,35.4681111111,29.1656666667,23.3874444444,6.52,6.83266666667,34.2846666667,11.521,6.35911111111
574.53,26.816,35.5238888889,29.3863333333,23.3823333333,6.459,6.81544444444,34.2121111111,11.4857777778,6.33388888889
574.87,26.7697777778,35.6036666666,29.6274444445,23.4284444444,6.47455555556,6.81722222222,34.1794444444,11.4655555556,6.34644444445
575.21,26.7007777778,35.6531111111,29.8431111111,23.4501111111,6.46166666667,6.79411111111,34.1373333333,11.457,6.34677777778
575.55,26.666,35.687,30.063,23.4776666667,6.44511111111,6.78022222222,34.0582222222,11.437,6.359
575.89,26.5922222222,35.7216666667,30.2268888889,23.4718888889,6.43433333333,6.79166666667,33.9435555556,11.4122222222,6.33577777778
576.22,26.6065555556,35.8084444444,30.4495555556,23.5123333333,6.51544444444,6.88655555555,33.9194444444,11.4567777778,6.38033333333
576.56,26.6338888889,35.8968888889,30.6576666667,23.5638888889,6.55455555556,6.92788888889,33.9337777778,11.4716666667,6.42722222222
576.90,26.595,35.9484444445,30.8887777778,23.6151111111,6.60211111111,6.93266666667,33.936,11.5162222222,6.50288888889
577.24,26.6342222222,36.074,31.1088888889,23.6565555556,6.638,6.94733333333,33.934,11.5168888889,6.55955555556
577.58,26.5984444444,36.1628888889,31.3387777778,23.7035555555,6.693,6.98944444444,33.9083333333,11.5216666667,6.61044444445
577.92,26.5871111111,36.2135555556,31.5394444444,23.7462222222,6.71555555556,7.02655555556,33.8006666666,11.5335555556,6.64255555556
578.26,26.4881111111,36.1894444444,31.7085555555,23.7328888889,6.68811111111,7.01133333333,33.6818888889,11.489,6.60044444444
578.60,26.41,36.1961111111,31.8873333333,23.7164444444,6.68944444445,7.01888888889,33.5425555556,11.4524444445,6.59844444445
578.94,26.3627777778,36.243,32.1016666667,23.766,6.689,7.01522222222,33.5104444444,11.4162222222,6.58111111111
579.28,26.2837777778,36.2726666667,32.2843333333,23.7244444445,6.698,7.00866666667,33.4217777778,11.3987777778,6.56388888889
579.61,26.1434444445,36.2627777778,32.4138888889,23.6904444445,6.67366666667,6.928,33.2836666667,11.3132222222,6.50844444444
579.95,26.0785555555,36.2981111111,32.6277777778,23.7043333333,6.65055555555,6.86533333334,33.1791111111,11.2964444444,6.53011111111
580.29,25.9334444445,36.2636666667,32.7727777778,23.6232222222,6.58655555555,6.80688888889,32.9876666667,11.2003333333,6.49544444444
580.63,25.8264444445,36.2788888889,32.9026666667,23.5678888889,6.52277777778,6.77633333333,32.8165555556,11.1214444444,6.40388888889
580.97,25.6471111111,36.1991111111,33.0171111111,23.4964444444,6.44066666667,6.73277777778,32.6377777778,11.0057777778,6.32633333333
581.31,25.5225555556,36.1908888889,33.1726666667,23.4612222222,6.38611111111,6.70566666667,32.4793333333,10.9536666667,6.32511111111
581.65,25.4845555556,36.2462222222,33.3505555556,23.4404444444,6.42944444444,6.70966666667,32.4431111111,10.9251111111,6.33755555555
581.98,25.4033333333,36.304,33.4545555556,23.4434444445,6.45755555556,6.73488888889,32.3498888889,10.9226666667,6.39577777778
582.32,25.3191111111,36.3403333333,33.6368888889,23.4273333333,6.42944444445,6.71555555555,32.2748888889,10.9048888889,6.36077777778
582.66,25.2144444444,36.3287777778,33.7485555555,23.3858888889,6.449,6.747,32.1215555556,10.8892222222,6.42166666667
583.00,25.2041111111,36.4167777778,33.9865555556,23.4674444445,6.48966666667,6.78533333333,32.1291111111,10.9054444444,6.47866666667
583.34,25.2526666667,36.4727777778,34.2617777778,23.5631111111,6.51744444445,6.85077777778,32.1567777778,10.9288888889,6.55033333333
583.68,25.2113333333,36.5344444445,34.4743333333,23.6358888889,6.53644444445,6.894,32.1606666667,10.948,6.56811111111
584.01,25.1896666667,36.5995555555,34.6912222222,23.6816666667,6.54166666667,6.913,32.1835555555,10.9658888889,6.59266666667
584.35,25.1703333333,36.6283333333,34.882,23.7178888889,6.62988888889,6.98822222222,32.1463333334,11.0182222222,6.703
584.69,25.1082222222,36.5988888889,35.0162222222,23.6917777778,6.624,6.979,32.0391111111,11.0434444444,6.69111111111
585.03,25.0578888889,36.6484444444,35.1866666667,23.6651111111,6.58877777778,6.92822222222,31.9783333333,10.9796666667,6.62855555555
585.37,24.9148888889,36.6712222222,35.3231111111,23.6397777778,6.48288888889,6.87822222222,31.8397777778,10.9122222222,6.57466666666
585.70,24.9194444445,36.7018888889,35.5377777778,23.6558888889,6.48966666667,6.85422222222,31.812,10.9052222222,6.61022222222
586.04,24.881,36.7664444445,35.6615555556,23.73,6.542,6.912,31.7822222222,10.9158888889,6.69
586.38,24.8374444445,36.8034444444,35.823,23.7352222222,6.51755555555,6.92544444445,31.7234444444,10.9125555556,6.67233333333
586.72,24.8503333333,36.8801111111,36.0193333333,23.7398888889,6.53655555556,6.93933333333,31.716,10.9365555556,6.687
587.06,24.7106666667,36.8134444444,36.0277777778,23.6334444445,6.47688888889,6.88288888889,31.5657777778,10.8834444445,6.64555555556
587.39,24.6317777778,36.8534444444,36.1424444444,23.616,6.46811111111,6.88666666667,31.4456666667,10.8344444445,6.63033333333
587.73,24.5687777778,36.8512222222,36.2546666667,23.6431111111,6.48155555556,6.889,31.3426666667,10.844,6.62855555556
588.07,24.5041111111,36.8761111111,36.3586666667,23.6456666666,6.404,6.83066666666,31.2581111111,10.7816666667,6.56133333334
588.41,24.5271111111,36.9541111111,36.5313333333,23.7182222222,6.43988888889,6.86266666667,31.2257777778,10.7862222222,6.595
588.74,24.4972222222,36.9142222222,36.5898888889,23.6897777778,6.45711111111,6.92266666666,31.1561111111,10.7894444444,6.62622222222
589.08,24.4976666667,36.8693333334,36.7047777778,23.7388888889,6.48888888889,6.99722222222,31.1302222222,10.8392222222,6.68211111111
589.42,24.3921111111,36.845,36.8516666667,23.7347777778,6.42477777778,6.965,31.0087777778,10.7754444445,6.62733333333
589.76,24.3178888889,36.8055555556,36.9804444444,23.6952222222,6.39,6.93422222222,30.9173333333,10.7577777778,6.60155555556
590.09,24.2546666667,36.7386666667,37.043,23.6315555556,6.40288888889,6.94288888889,30.7788888889,10.7397777778,6.59411111111
590.43,24.1115555555,36.6803333333,37.1001111111,23.5358888889,6.35633333333,6.87011111111,30.5814444444,10.6824444445,6.573
590.77,24.0846666667,36.7783333333,37.362,23.6447777778,6.41011111111,6.90588888889,30.6015555555,10.7237777778,6.622
591.11,23.9854444444,36.7462222222,37.457,23.5983333333,6.40444444444,6.93244444444,30.547,10.7197777778,6.63977777778
591.44,23.9144444444,36.7415555556,37.6095555556,23.5566666667,6.35388888889,6.88277777778,30.4372222222,10.6522222222,6.61044444445
591.78,23.8064444445,36.7547777778,37.7,23.513,6.30266666667,6.81722222222,30.3254444444,10.5938888889,6.57255555556
592.12,23.679,36.7573333333,37.8236666667,23.4658888889,6.29822222222,6.73888888889,30.2167777778,10.5551111111,6.57766666667
592.46,23.6031111111,36.7892222222,38.0126666667,23.5232222222,6.33233333333,6.75444444444,30.167,10.5484444444,6.59
592.79,23.4963333333,36.8712222222,38.1475555556,23.502,6.30722222222,6.68977777778,30.0801111111,10.4797777778,6.564
593.13,23.5087777778,36.9648888889,38.3213333333,23.587,6.424,6.79788888889,30.1101111111,10.5655555555,6.68744444444
593.47,23.4482222222,36.9371111111,38.3642222222,23.5414444444,6.40788888889,6.75766666667,30.0391111111,10.5255555556,6.66577777778
593.80,23.4406666667,37.0666666667,38.5608888889,23.5961111111,6.35888888889,6.76255555555,30.0435555556,10.5353333333,6.67811111111
594.14,23.3511111111,37.0626666667,38.6265555556,23.6042222222,6.31644444444,6.78055555556,29.9982222222,10.4834444444,6.66422222222
594.48,23.3264444445,37.1042222222,38.7296666667,23.5468888889,6.27055555555,6.76022222222,29.9367777778,10.425,6.64677777778
594.81,23.3266666666,37.1065555556,38.8886666666,23.597,6.29522222222,6.78344444444,29.8813333333,10.4615555556,6.67144444445
