wavelength,Back_HemFrom,Belly_HemFrom,Breast_HemFrom,Crissum_HemFrom,Crown_HemFrom,DorTail_HemFrom,Patch10_HemFrom,Rump_HemFrom,Throat_HemFrom,WingTip_HemFrom
709.31,12.1942666667,31.5220666667,32.2603333333,19.0000666667,10.7604,16.5766848684,17.2892666667,10.8774,35.8732666667,14.846875
709.63,12.1658,31.3683333333,32.0961333333,18.8803333333,10.6786666667,16.4241495614,17.0435333333,10.7155333333,35.6684,14.7830833333
709.95,12.1809333333,31.4248333333,32.1052666666,18.9099333333,10.7496,16.5370905702,17.103,10.7251333333,35.7219333333,14.807875
710.27,12.2984666667,31.3323666667,31.9869333333,18.9008,10.8539333333,16.6133903509,17.0650666667,10.7384666667,35.6003333333,14.9045833334
710.59,12.471,31.5584,32.0397333333,19.0260666667,10.9907333333,16.7666122807,17.0704666666,10.8575333333,35.8210666667,15.0320833333
710.91,12.6230666666,31.7511666667,32.1392,19.1115333333,11.1192,16.9289208333,17.192,11.0414666667,35.9563333333,15.1614166667
711.24,12.8732,32.0488666667,32.4128666667,19.3498,11.2984,17.180545614,17.4512666667,11.2502,36.0866666667,15.4509166666
711.56,12.7856666667,32.0503666667,32.3061333333,19.3028,11.2402,17.1650083333,17.4474666667,11.1668,35.8966,15.42275
711.88,12.9377333333,32.2054666667,32.4982,19.5576666667,11.3290666667,17.4214940789,17.7029333333,11.3904666666,36.0193333333,15.547375
712.20,12.8480666667,32.1331,32.4298666667,19.4614,11.2683333333,17.4297401316,17.629,11.3431333333,36.0492666667,15.5674583334
712.52,12.9498,32.1442,32.3995333333,19.5431333333,11.3747333333,17.5544524123,17.698,11.4989333334,36.0573333333,15.7373333333
712.84,13.1084,32.2392,32.5088666667,19.7750666667,11.5426,17.7532885965,17.8009333333,11.6268666667,36.1974666667,15.7865416667
713.16,13.0352666667,32.1644,32.451,19.726,11.4718666667,17.7295710526,17.8109333333,11.6425333334,36.2060666667,15.795375
713.48,13.0688666666,32.2606,32.5008,19.8199333333,11.5233333333,17.7900546053,17.7979333333,11.7193333333,36.2121333333,15.9155
713.80,13.0508,32.3502666667,32.6698,19.9314,11.565,17.9212576754,17.9315333333,11.814,36.3773333333,15.9947916667
714.12,12.9078666666,32.3512,32.6521333333,19.8760666667,11.4378,17.8153664474,17.8338,11.7729333333,36.2937333333,15.92775
714.44,12.8787333333,32.2736,32.6084,19.8251333334,11.4114,17.7520241228,17.7526666666,11.6737333333,36.2154666667,15.9370833333
714.76,12.6386666667,32.0502666667,32.3950666667,19.5706666667,11.2748,17.6003254386,17.5538666667,11.5454666667,36.1496666667,15.7688333333
715.08,12.7035333333,32.1503333333,32.5964666667,19.7942666667,11.3626,17.681270614,17.5254,11.6673333333,36.4459333333,15.9005416667
715.40,12.6357333334,32.0409,32.3312,19.6328666667,11.2515333333,17.4966877193,17.2805333334,11.4964666667,36.3994,15.8390833333
715.72,12.6228666667,32.0083,32.3165333333,19.6857333333,11.2014666667,17.5042921053,17.2052,11.4746666667,36.2114666667,15.8834166667
716.04,12.4598666667,31.9731333333,32.2320666667,19.6169333333,11.0254666667,17.4203747807,17.0173333333,11.313,36.1770666667,15.756125
716.36,12.2881333333,31.8100666667,32.1385333333,19.4972,10.8827333333,17.2051160088,16.8205333334,11.1385333333,36.0283333333,15.6585416667
716.68,12.1202,31.6984666667,32.0132666667,19.3501333333,10.7814,17.0119811403,16.6278,10.9359333333,35.9446666667,15.5709166667
717.00,12.0312666667,31.5632666667,31.9161333333,19.2397333333,10.6908666667,16.8468385965,16.5572666667,10.8487333333,35.9758666667,15.519875
717.32,12.0738,31.4499666667,31.8328,19.1592666667,10.7162666667,16.6549782895,16.4414,10.8504666667,35.8238,15.487875
717.64,12.1343333333,31.3866,31.8269333333,19.1544,10.7448,16.6504489035,16.5444666667,10.8830666667,35.7513333333,15.513875
717.96,12.0720666667,31.4114666667,31.8744,19.1076,10.7144,16.6310892544,16.5218666666,10.8774,35.8367333333,15.4312916667
718.28,12.3085333333,31.6359,32.1014,19.3508666667,10.9487333333,16.7919171053,16.7054666667,11.0424666667,35.8766666667,15.60725
718.60,12.3308666667,31.6683,32.0997333333,19.2102,10.8911333333,16.8164506579,16.7447333333,10.9825333333,35.7772666666,15.5610833333
718.92,12.37,31.8823,32.2675333333,19.3162,10.9224666667,16.9295291667,16.9378,11.1679333333,35.8516666667,15.6050416667
719.24,12.4086666667,32.0366333333,32.4838666667,19.3729333333,10.8991333333,16.9106065789,17.1035333333,11.2090666667,36.1158,15.619375
719.56,12.4724,32.1524333333,32.7236666667,19.5098,11.1158,17.0248125,17.2638666667,11.2582666667,36.246,15.663
719.88,12.6246,32.4183333333,32.8668666667,19.6963333333,11.2918666667,17.3305914474,17.4974666667,11.5271333334,36.3928,15.8010833333
720.20,13.0888666667,32.8735333333,33.1965333333,20.0839333333,11.6585333333,17.7890721491,17.9730666667,11.8792,36.6265333333,16.0305
720.52,13.2298666667,33.0024666667,33.2463333333,20.1813333333,11.6584,17.9007587719,18.0477333333,11.9135333333,36.6204,15.9652916667
720.84,13.0952,33.0764333333,33.144,20.15,11.4692666667,17.9471223684,18.0478666667,11.7618,36.6582666667,15.792375
721.16,13.0602,33.0252333333,33.0641333333,20.1706,11.4567333333,17.9342631579,17.9946,11.6425333333,36.6562,15.7603333333
721.48,13.0254,32.9094,32.8885333333,20.2224666667,11.4628,17.9519063596,17.911,11.554,36.5725333333,15.7710416666
721.79,12.7148,32.6484,32.7070666667,20.0288666667,11.0366666667,17.6511403509,17.5434666667,11.2176666666,36.4874666667,15.3612083333
722.11,12.6434,32.5335,32.6222666667,19.998,11.0456,17.5998322368,17.5291333333,11.2152,36.4594666667,15.462125
722.43,12.7422666667,32.4775666667,32.7382666667,20.1101333333,11.2546666667,17.7076223684,17.5832666667,11.2624666667,36.4937333333,15.5364166667
722.75,12.8300666667,32.5036666667,32.6571333333,20.0835333333,11.4057333333,17.7720780702,17.5187333333,11.2522666666,36.5607333333,15.4753333333
723.07,12.7434666667,32.2525333333,32.2894,19.8060666667,11.2300666667,17.7077285088,17.3052666667,11.0943333333,36.2301333333,15.2514166666
723.39,12.8827333333,32.2515,32.3818,19.7631333333,11.2922,17.7947263158,17.3881333333,11.1933333333,36.3238,15.4017916667
723.71,12.6306666666,32.018,32.2248666667,19.5706,11.0225333333,17.6225096491,17.1311333333,11.052,36.2528,15.26275
724.03,12.4726,31.8115333333,32.1263333333,19.3681333333,10.9643333333,17.5198504386,16.9834666666,10.8860666667,36.2304666667,15.26425
724.35,12.4145333333,31.7542666667,32.3028,19.4124,10.9981333334,17.5355776316,16.8987333333,10.8884,36.3091333333,15.3946666667
724.67,12.2078666667,31.5386333333,32.1394,19.1583333333,10.7614666667,17.4688048246,16.5746666667,10.7106,36.3026,15.1876666667
724.98,12.0038666666,31.4097666667,32.0862,18.9430666667,10.4920666667,17.3244942982,16.3412666667,10.6607333333,36.2019333333,14.8726666667
725.30,12.1652666667,31.5541666667,32.2140666667,18.9801333333,10.6268666667,17.5410225877,16.5586,10.9096666667,36.4044,15.0884583333
725.62,12.0474,31.4664,31.9582,18.8342666667,10.4742,17.3814364035,16.4039333333,10.7943333333,36.1884666666,14.8712916667
725.94,12.2164666667,31.6696333333,31.9769333333,18.8444666667,10.5468666666,17.4904107456,16.3806666666,10.8385333333,36.4501333333,14.9757083333
726.26,12.4268666667,31.9637666667,32.3135333333,19.132,10.8038666667,17.7395127193,16.7674666667,11.1090666667,36.7654,15.2442083334
726.58,12.6781333333,32.1633333333,32.5704666667,19.4035333333,11.0347333333,17.9257769737,17.1807333333,11.3792666667,36.9930666667,15.6182916667
726.90,12.5713333333,32.2495666667,32.5186666667,19.3810666667,10.8985333333,17.8252,17.1023333333,11.1995333333,36.8951333333,15.5481666667
727.21,12.632,32.3641666667,32.5967333333,19.5202,10.9914,17.8298925439,17.2320666667,11.2611333333,36.9327333333,15.6597916666
727.53,12.7645333333,32.6067666667,32.6582666666,19.6716,11.1758666667,17.9205346491,17.5105333333,11.4584,36.9768,15.7001666667
727.85,12.9193333333,32.6715,32.7161333333,19.764,11.3544666667,18.1033741228,17.7142666667,11.4832666667,37.0751333333,15.904
728.17,13.1342666667,32.8568666667,32.8110666667,19.9568666667,11.7219333333,18.3197894737,18.0763333333,11.7075333333,37.1341333333,16.2102083333
728.49,13.2960666667,33.1137333333,32.9901333333,20.2953333333,11.9954666667,18.508314693,18.4770666667,11.9029333333,37.3081333333,16.6400416667
728.80,13.1756,33.0622333333,32.9505333333,20.2676,11.9284,18.3965993421,18.4693333333,11.7972666667,37.2204,16.6300416667
729.12,13.305,33.2335666667,33.148,20.4503333333,11.9894666667,18.5747563596,18.6489333333,11.9135333333,37.4534666667,16.714125
729.44,13.1314,33.0183,33.0842,20.4176,11.8610666667,18.4642682018,18.6628,11.8875333333,37.1764666667,16.6370833333
729.76,13.2426666667,33.0249,33.1294,20.4652666667,11.8275333333,18.5839513158,18.6126666667,11.9233333333,37.1921333334,16.7398333333
730.08,13.2178666666,33.1416666667,33.2406666667,20.5004666667,11.7900666667,18.5329894737,18.4583333333,11.9071333333,37.113,16.746375
730.39,13.2879333333,33.1390333333,33.3578666667,20.6259333333,11.8951333333,18.6517098684,18.5025333333,12.0589333333,37.2385333333,16.98375
730.71,13.3977333334,33.0969,33.3752,20.6604,12.0578,18.7972405702,18.5158666667,12.1740666667,37.2385333333,17.0424166666
731.03,13.4101333333,33.1215666667,33.5233333334,20.7132,12.0272,18.8764230263,18.4060666667,12.1701333333,37.3476,17.0895
731.35,13.4102666667,33.3324333333,33.6202,20.7242,11.9444,18.8650710526,18.3208,12.2996,37.446,17.0152916667
731.67,13.3632,33.4986333333,33.7996666667,20.7444666667,11.7353333333,18.8402778509,18.1996666667,12.221,37.5344666667,16.8845833333
731.98,13.4966666667,33.5321666667,33.8519333333,20.7664666667,11.781,18.9001583333,18.1697333333,12.1835333333,37.5738666667,16.828
732.30,13.6181333333,33.6782333333,33.9135333333,20.9586666667,11.89,19.0330171053,18.2312,12.2472666667,37.6227333333,16.9597083334
732.62,13.7528666667,33.8091666667,34.1761333333,21.1944666667,12.1370666667,19.2447440789,18.3252666667,12.4192,37.9022,17.1019166667
732.94,13.6572,33.8580666667,34.2,21.1291333333,12.0250666667,19.1650655702,18.1922,12.2203333333,37.8826666666,17.0128333333
733.25,13.516,33.6764,34.0014666667,20.9566,11.8966666667,18.9659236842,18.127,12.1194,37.6066666667,16.9324583333
733.57,13.409,33.4285333333,33.808,20.8492,11.7308,18.7847203947,18.0374666667,12.0022666667,37.4614,16.73125
733.89,13.3539333333,33.3784666667,33.7042,20.7867333333,11.6018666667,18.703469079,18.0518666667,11.8406666667,37.4044666667,16.4725416667
734.21,13.1369333333,33.3323,33.6068,20.5814666667,11.2863333334,18.5461679825,17.9896666667,11.5848666667,37.4562666667,16.3344583333
734.52,12.9038666667,33.0685333333,33.4530666667,20.4137333333,11.062,18.4605210526,17.9189333333,11.4621333333,37.2030666667,16.2584166666
734.84,12.6532,32.742,33.156,20.2333333333,10.8684666667,18.3070809211,17.7704666667,11.2614666667,36.9807333333,16.0734166667
735.16,12.5962,32.582,33.1506666667,20.1888,10.9088,18.2505570175,17.8068666667,11.2478666667,36.8911333333,16.03975
735.48,12.2340666667,32.4304666667,33.0177333333,19.9037333333,10.5538,18.0152552632,17.4836666667,11.0930666667,36.7962666667,15.7810833333
735.79,12.3335333333,32.3969666667,33.0380666667,19.8396666667,10.6042666666,17.9859907895,17.4986,11.2834,36.8090666667,15.8572083334
736.11,11.9710666667,32.0155666667,32.65,19.3317333333,10.3127333333,17.5778276316,17.2498666667,10.9643333333,36.3962666667,15.5837916666
736.43,11.9837333333,31.8249333333,32.4315333333,19.2410666667,10.3252,17.5683973684,17.2348,11.0522,36.2881333333,15.7194166667
736.74,11.7664,31.8207333333,32.4587333333,19.1189333333,10.0978,17.4295438596,17.1397333333,10.8225333333,36.328,15.4920416666
737.06,11.5304666667,31.9115333333,32.4614666667,18.9439333333,9.92533333334,17.3956322368,17.0904,10.6719333333,36.5304666667,15.3752916666
737.38,11.2974666667,31.806,32.3078666666,18.5914,9.60479999999,17.0743870614,16.8768666667,10.4016,36.3002,15.24575
737.69,11.3294666667,31.9139,32.4039333333,18.6508,9.72526666667,17.1503320175,16.8754,10.4219333333,36.2646,15.2439166667
738.01,11.9028666667,32.4458666667,32.8309333333,19.1444666667,10.227,17.4907587719,17.4334666667,10.7952666667,36.626,15.5930833333
738.33,12.2570666667,32.7196,32.9526666667,19.4158,10.5262,17.6248416667,17.7244666666,10.9703333333,36.7377333333,15.8640833333
738.64,12.4311333333,32.9982666667,33.0459333333,19.5622666667,10.6444,17.6928804825,17.8883333333,10.9675333333,37.0568666667,16.0613333333
738.96,12.5724666667,33.0164333333,33.0153333333,19.6733333333,10.9036666667,17.8126692982,18.057,11.0877333333,36.9846666667,16.1609166667
739.28,12.422,33.0633666667,33.0082,19.562,10.7566,17.8140497807,17.9716666667,10.7786,36.9762666667,15.958875
739.59,12.4566,33.013,33.1419333333,19.5148,10.7522,17.8738063596,17.9171333333,10.7254,36.8202,16.02975
739.91,12.5178,33.0355666667,33.2839333333,19.5192,10.8482,17.9154320175,18.0115333333,10.7358666667,36.906,15.9294583333
740.23,12.6606,32.9655,33.174,19.6255333333,11.0349333333,18.1177789474,18.1343333333,10.9384666667,36.8225333334,15.9225
740.54,12.9402,32.9718,33.2384666667,19.7671333333,11.2134666667,18.1889596491,18.1740666667,11.0306,36.7141333334,16.0875416667
740.86,12.9755333333,32.7600666667,33.0666666667,19.7150666667,11.3435333333,18.1945028509,18.0444,10.9924666667,36.7703333333,15.98575
741.18,12.8293333333,32.5621333333,32.9708666667,19.5841333333,11.1265333333,18.0695828948,17.8978,10.8292,36.7107333333,15.8317916667
741.49,12.4642666667,32.2953333333,32.7713333333,19.3624,10.797,17.8375142544,17.4354,10.5326,36.5852666667,15.6217083333
741.81,12.0182666667,31.8227333333,32.3567333333,18.8793333333,10.3383333333,17.4503629386,17.1010666667,10.175,36.2060666667,15.3468333333
742.12,11.6156666667,31.1892333333,31.9061333333,18.436,9.99413333333,17.1246745614,16.7375333333,9.96273333333,35.6251333333,15.0044166667
742.44,11.4617333333,30.9493,31.7162666667,18.0747333333,9.58533333333,16.8221921053,16.5136666667,9.53406666667,35.4105333333,14.8898333333
742.76,11.14,30.5600666667,31.4317333333,17.7744,9.16660000001,16.5462688596,16.1522666667,9.17906666666,35.1582,14.5631666667
743.07,11.0834,30.6628666667,31.2592,17.7952666667,8.97933333334,16.5188311404,16.118,9.13746666665,35.2390666667,14.4819166667
743.39,11.0782,30.8357666667,31.3242666667,17.8589333333,8.9472,16.6192611842,16.0908,9.17806666668,35.4083333333,14.596125
743.70,10.7702666667,30.628,31.0393333333,17.6599333333,8.7094,16.308177193,15.7529333333,8.78646666665,35.2223333333,14.518625
744.02,10.6542666667,30.5960333333,30.9671333333,17.6621333333,8.82073333333,16.4340519737,15.8986666667,8.81813333333,35.3917333333,14.5865
744.34,10.3634666667,30.5491666667,30.8889333333,17.5424,8.61973333333,16.4218004386,15.736,8.69799999999,35.3385333333,14.5245416667
744.65,10.6101333333,30.7421666667,31.0604666667,17.8162,8.90546666668,16.7539135965,16.1038666667,8.99180000001,35.5432666667,14.7632916667
744.97,10.5208,30.5629666667,30.8670666667,17.5600666666,8.61486666667,16.6460067983,16.0058,8.74173333332,35.4428666667,14.5008333333
745.28,10.8252666667,30.9473666667,31.25,17.8715333334,8.95173333333,17.0248576755,16.2950666667,8.9782,35.7326,14.8221666667
745.60,11.1288666667,31.2411333333,31.4762,18.1135333333,9.20513333332,17.2930824561,16.6172,9.33333333332,36.0239333334,15.0083333333
745.91,11.2048,31.2790333333,31.3558666667,18.208,9.34406666666,17.4699289474,16.7793333333,9.69653333332,35.7136666667,14.9684166667
746.23,11.3863333333,31.4881666667,31.2751333333,18.2989333333,9.64546666666,17.5832256579,17.2037333333,9.9206,35.6746,15.1256666667
746.55,11.6948,31.5910666667,31.2638,18.5299333333,9.85413333335,17.6657982456,17.4938,10.0855333333,35.745,15.2813333334
746.86,11.678,31.8602666667,31.305,18.7517333333,9.93246666669,17.6635225877,17.5880666667,10.033,35.7555333333,15.284875
747.18,11.7334666667,31.9264333333,31.3498666667,18.7200666667,10.0330666667,17.6432899123,17.5114666667,10.0197333333,35.7713333333,15.266625
747.49,11.6085333333,32.0180666667,31.3707333333,18.6688,9.85206666665,17.5916798246,17.393,9.9578,35.7871333333,15.0059583333
747.81,12.2001333333,32.5342333333,31.7534,19.3472,10.4034,18.0425627193,18.0023333333,10.6124,35.9839333333,15.5618333333
748.12,12.2534666667,32.4851333333,31.7513333333,19.4666,10.4502,17.9795245614,17.9598666667,10.6973333333,35.9042666667,15.7610833333
748.44,12.1712666667,32.4090333333,31.5927333333,19.4549333333,10.644,17.9185372807,17.8866,10.7776666667,35.6088,15.7041666667
748.75,12.1652,32.3350333333,31.5848,19.3788666667,10.6237333333,17.8428767544,17.8502666667,10.7975333333,35.4446666667,15.5339583333
749.07,12.2767333333,32.5811666667,31.8368,19.4397333333,10.7418666667,17.9517394737,17.9226,10.7187333333,35.5257333333,15.6258333333
749.38,12.4824,32.6766333333,32.0531333333,19.6831333333,10.9109333333,18.0711657895,18.0758666667,10.7448666667,36.0061333333,15.7482916667
749.70,12.9440666667,32.9657333333,32.4096666667,20.2443333333,11.3232666667,18.5525350877,18.4808666667,11.1907333334,36.4428,16.2978333333
750.01,12.8095333333,32.9577333333,32.4721333334,20.1737333333,11.3224,18.6587673246,18.311,11.1205333333,36.3918,16.3312916666
750.33,12.7553333333,32.5963333333,32.2816666667,19.8903333333,11.2019333333,18.5179673246,18.0443333333,10.9802666667,36.1548666667,16.1495
750.64,12.8331333333,32.6214666667,32.5382,20.0719333333,11.1888666667,18.6422072368,18.2481333333,11.0863333333,36.4292666667,16.104125
750.96,13.1041333333,32.3382,32.5126666667,20.0941333333,11.1926,18.6430526316,18.1192666667,11.0551333333,36.1213333333,16.2765
751.27,12.5831333333,31.8573333333,32.2158666667,19.5864,10.5768,18.1570225877,17.6468,10.3994666667,35.6968666667,15.7660416667
751.59,12.3574,31.8076,32.0174,19.2662,10.3616,17.9197701755,17.4352666667,10.1222666667,35.5502666667,15.425875
751.90,12.6646,32.0398333333,32.2953333333,19.4347333333,10.4492666667,18.2321059211,17.7976,10.2815333333,35.8481333333,15.743625
752.22,12.6694666667,31.9400333333,32.2114,19.4752,10.4052,18.2408410088,17.7330666667,10.3487333333,35.77,15.766125
752.53,12.6285333333,31.9366666667,32.1320666667,19.5215333333,10.2984,18.2582322368,17.5463333333,10.4708,35.8153333334,15.7840833333
752.85,12.3786666667,31.7389333333,32.1602666667,19.394,10.1365333333,18.1592578947,17.3286,10.1938666667,35.7160666667,15.592
753.16,11.8836666667,31.3015333333,31.8863333333,18.9251333333,9.72866666667,17.6946203947,16.7781333333,9.77593333333,35.2786,15.0937916667
753.47,12.0762,31.3886666667,32.2155333333,19.0294666667,9.90660000001,17.7534355263,17.0045333333,9.91459999999,35.5343333333,15.28775
753.79,11.9842,31.2411666667,32.0949333333,18.8457333333,9.76546666667,17.7101142544,17.0750666667,9.86559999999,35.5204666667,15.0923333333
754.10,11.5609333333,31.0885,31.867,18.2460666667,9.35186666666,17.2944078947,16.7584,9.49306666668,35.1936,14.6290416667
754.42,11.1515333333,31.0556333333,31.8185333333,18.0370666667,9.0996,16.9971122807,16.7193333333,9.34260000001,35.2206666667,14.2854583334
754.73,11.4742,31.3094333333,32.0131333333,18.04,9.32333333332,17.124029386,16.7497333333,9.5522,35.5028666667,14.2935
755.05,11.2654666667,30.9011666667,31.7557333334,17.7596,9.12900000001,16.8016673245,16.4146666667,9.26039999999,35.1711333333,14.0424583333
755.36,10.8644666666,30.6682333333,31.4582,17.4897333334,8.94799999999,16.5498798246,16.1668666667,9.02259999999,35.0179333333,13.925625
755.67,10.8966666667,30.9205,31.6295333333,17.4793333333,8.91593333332,16.8090642544,16.3323333333,9.08926666667,35.4734666667,14.042125
755.99,10.9726,31.0244666667,31.7979333334,17.5412,9.033,16.9171673246,16.598,9.12286666667,35.5818,14.2912083333
756.30,11.5698,31.7735,32.3194,18.0875333333,9.57593333334,17.5293745614,17.0852,9.72486666668,36.0348666667,14.88
756.62,12.3002666667,32.4729333333,32.9739333333,18.7086666667,10.2203333333,18.1547524123,17.7235333333,10.3018666667,36.5614666667,15.4718333333
756.93,12.7329333333,32.7118666667,33.0569333333,19.1118,10.5739333333,18.436147807,17.9611333333,10.8252666667,36.7294,15.6315
757.24,13.0936,32.9681333333,33.5228,19.5596666667,10.9392,18.7141903509,18.0880666667,11.2654666667,36.742,16.0970833333
757.56,13.5047333333,33.3734,33.6953333333,20.1298,11.5036666667,19.1692247807,18.3334,11.7246666667,36.9678666667,16.6682916666
757.87,14.1107333333,33.7697,33.9416,20.5974,12.294,19.7245583333,18.8488666667,12.2448666667,37.3158666667,17.392875
758.18,14.4286,33.9949666667,34.3415333333,21.1089333333,12.8603333333,20.1760013158,19.2200666667,12.6294,37.5731333333,17.8557083333
758.50,14.6574,34.518,34.6054,21.4879333333,12.9728666667,20.5262850877,19.4212666667,12.8474,38.0344,17.9924166667
758.81,14.6852,34.5012666667,34.5598666667,21.3792,12.87,20.3900993421,19.1359333334,12.75,37.8306666667,17.816375
759.13,14.3436666667,34.0433333333,34.3382666667,21.1225333333,12.6424,20.0346265351,18.6561333333,12.1890666667,37.3588666667,17.33925
759.44,14.1258666667,33.7405333333,34.0169333333,20.926,12.5599333333,19.7917967105,18.415,11.8355333333,37.1758666667,17.111
759.75,13.9544,33.3251333333,33.7185333333,20.6806666667,12.4029333333,19.4141188597,18.1610666667,11.5324,37.0382666667,17.0277083333
760.07,13.3279333333,32.7990666667,33.1518666667,20.0838,11.9400666667,18.9164583333,17.5811333333,11.1147333333,36.6205333333,16.6260833333
760.38,12.8044666667,32.2771333333,32.6885333333,19.6006,11.5338,18.5221078947,16.9405333333,10.5599333333,36.1636,16.336125
760.69,12.9110666667,32.6879666667,32.8255333333,19.7326,11.692,18.7611464912,17.0729333333,10.5828,36.6131333333,16.4710416667
761.01,12.9446,32.5016333333,32.8384666667,19.6631333333,11.6310666667,18.8094315789,17.1446,10.7034666667,36.3595333333,16.592
761.32,12.6758,32.3912666667,32.8325333333,19.4892,11.1685333333,18.5834991228,16.7907333333,10.3743333333,36.2671333333,16.2747083333
761.63,12.3782,32.1204333333,32.6003333334,19.2109333333,10.7682666667,18.2893975877,16.5238,10.0647333333,36.0963333333,15.9781666667
761.94,12.7386,32.3065,33.1132666667,19.4168,11.0688,18.5030530702,16.8972666667,10.439,36.2885333333,16.3829583333
762.26,12.9438666667,32.5780666667,33.4864,19.7276,11.2709333333,18.8316223684,17.0954666667,10.7058,36.6632,16.70175
762.57,13.2028,33.0014333333,33.8687333333,20.0087333333,11.4507333333,18.9781607456,17.262,11.1351333333,37.0095333333,17.1347083334
762.88,13.3926666667,33.4937666667,34.2810666667,20.3739333333,11.5269333333,19.2617530702,17.5156,11.4100666667,37.2395333333,17.3481666667
763.20,13.1007333333,33.4831,34.3202,20.285,11.3094,19.1817548246,17.442,11.3095333334,37.1485333333,17.2284166667
763.51,13.2027333333,33.6063666667,34.4500666667,20.4109333333,11.3552,19.2099364035,17.5010666667,11.3719333333,37.2353333333,17.2464583333
763.82,13.3353333333,33.8910666667,34.76,20.5744,11.3944666667,19.4192015351,17.7542666667,11.5334666667,37.4432,17.2847083334
764.14,12.9815333333,33.5482,34.6098,20.2886,10.9722,19.0864787281,17.5018666667,11.1068666667,37.2132,16.8984166667
764.45,12.8445333333,33.4894666667,34.5694666667,20.1356666667,10.8180666667,18.9261980263,17.3083333333,10.9108666667,37.263,16.7435
764.76,12.8760666667,33.5507333333,34.5960666667,20.1176666667,10.8411333333,18.9751789474,17.4324,11.0407333334,37.2170666667,16.7235833333
765.07,12.7950666667,33.5607333333,34.5969333333,20.1248,10.7000666667,18.9845210526,17.5444,11.0141333333,37.2972,16.7547083333
765.39,12.3056,33.0203,34.0394,19.6905333333,10.1996,18.5739653509,17.1829333333,10.5429333333,36.929,16.2736666667
765.70,12.2826,32.836,34.0756,19.5894,10.1122666667,18.3819067983,17.3222,10.459,36.7865333333,16.1535
766.01,12.2051333333,32.7960666667,33.9487333333,19.5196,10.0485333333,18.2864234649,17.4602,10.2240666667,36.5803333333,15.8366666667
766.32,11.9874666667,32.1631666667,33.4098,19.0339333333,9.86540000001,17.8904817982,17.0534666667,10.0098,36.1864666667,15.3245
766.64,12.4568,32.4433333333,33.4962666667,19.3157333333,10.2828,18.2231092105,17.3345333333,10.3598666667,36.3570666667,15.4745416667
766.95,12.3328666667,32.3019666667,33.2624,19.1324666667,10.0696,18.0967489035,17.2117333333,10.1343333333,36.1772666667,15.19025
767.26,11.8461333333,31.9951,32.8078,18.7403333333,9.76273333333,17.6633083333,16.9038,9.77246666667,35.7658,14.9399583333
767.57,11.7135333333,31.8431666667,32.5054,18.5707333333,9.81426666665,17.7345502193,16.9704666667,10.0804666667,35.5544666667,15.1325416667
767.88,11.9537333333,31.7311666667,32.5756,18.7393333333,9.95246666665,17.9794046053,17.1932666667,10.3398,35.6099333333,15.3817916667
768.20,11.9518666667,31.3677,32.4925333333,18.7196666667,9.87973333333,17.6342989035,16.759,9.97033333331,35.3951333333,15.4805833333
768.51,11.9785333333,31.3368,32.3573333333,18.5236,9.87313333331,17.4662300439,16.5862,9.81946666667,35.0921333333,15.4357083333
768.82,12.2669333333,31.7925,32.7596666667,18.9814,10.4027333333,17.8444230263,16.9516,10.182,35.4034666667,15.9312083333
769.13,12.4597333333,32.2278666667,32.7710666667,19.3314666667,10.6402666667,18.1153530702,17.0788,10.321,35.9544666667,16.0850833333
769.44,12.3754666667,31.7088,32.3218,18.9960666667,10.4787333333,17.8382050439,16.7433333333,10.1801333333,35.4866,15.7782083334
769.76,12.0023333333,31.1904333333,32.057,18.6807333333,9.98439999997,17.6289438596,16.4987333333,9.76566666667,35.004,15.5322083334
770.07,11.3833333333,30.5489,31.2881333333,17.9704666667,9.07253333334,17.1184269737,15.8976666667,9.04886666666,34.3084666666,15.098625
770.38,11.1016,30.2950666667,31.1582,17.6470666666,8.61520000002,17.0940381579,15.666,8.71239999999,33.9397333333,14.9584583333
770.69,11.1772666667,30.1261333333,31.1152,17.4722666667,8.25260000001,17.0749745614,15.4358,8.35606666667,34.081,14.567875
771.00,11.5153333333,30.1741666667,31.3854,17.6868666667,8.25766666667,17.0635916667,15.4155333333,8.16966666665,34.3198666667,14.3995416667
771.32,10.9322666666,29.7637,30.8429333333,17.2498666667,7.67566666667,16.546808114,15.0107333333,7.53099999999,34.1337333333,13.718625
771.63,10.256,29.3480666667,30.041,16.6558,7.06253333333,16.2908131579,14.8223333333,7.21753333333,33.626,12.8629583334
771.94,9.88459999998,28.9789,29.7105333333,16.4903333333,7.05433333333,16.111754386,14.6223333333,7.31986666667,33.4594666667,12.56525
772.25,9.93000000002,29.088,29.5537333333,16.4784666667,7.161,16.3185361842,14.5976,7.38839999999,33.3464666667,12.5656666667
772.56,9.21680000001,28.2223,28.7816,15.6397333334,6.55346666667,15.6880057017,14.0337333334,6.83213333333,32.1322,11.7956666667
772.87,8.33673333333,27.5172333333,28.048,14.9056666667,5.94706666667,15.3187333333,13.4666,6.1692,31.6546,11.22875
773.18,7.92466666667,27.3366333333,27.7612,14.5276666667,5.69026666667,14.8219679824,13.0698666667,5.59953333333,31.5624,10.8652916667
773.50,7.56293333333,27.1056333333,27.5998666667,14.3313333333,5.73806666667,14.4779403509,12.8343333333,5.36853333333,31.6470666667,10.4874166667
