wavelength,Back_IriJelm,Belly_IriJelm,Breast_IriJelm,Crissum_IriJelm,Crown_IriJelm,DorTail_IriJelm,Rump_IriJelm,Throat_IriJelm,WingTip_IriJelm
556.48,6.14053333333,11.0478,10.9141333333,8.62706666667,33.2037333333,6.22693333334,7.38723333333,3.4972,6.35413333333
556.82,6.14953333333,11.0818666667,10.927,8.65113333333,33.271,6.21293333333,7.3828,3.48573333333,6.34146666667
557.16,6.137,11.0920666667,10.9442,8.6898,33.3572,6.19606666667,7.37366666667,3.47413333333,6.34173333333
557.50,6.10526666667,11.0853333333,10.9438,8.71086666667,33.4298666667,6.19053333333,7.34946666667,3.45833333333,6.31173333333
557.85,6.159,11.1699333333,11.011,8.78666666667,33.5604,6.25246666667,7.40573333333,3.52293333334,6.35433333333
558.19,6.1762,11.2185333333,11.0555333334,8.83859999999,33.6334,6.28573333333,7.41276666667,3.5548,6.37746666667
558.53,6.14206666667,11.2559333333,11.0716666667,8.86466666667,33.697,6.29093333333,7.40396666667,3.55586666667,6.36626666667
558.87,6.11753333333,11.2769333333,11.0903333334,8.889,33.7674666667,6.28733333334,7.3644,3.559,6.3656
559.21,6.10786666667,11.3196,11.1175333333,8.92106666667,33.8713333333,6.3042,7.36776666667,3.5688,6.3776
559.55,6.10806666667,11.3742,11.1276,8.95086666667,33.9216666667,6.3278,7.37353333333,3.58866666667,6.39506666667
559.89,6.10073333333,11.3990666667,11.1448666667,8.99066666667,33.9638,6.33366666667,7.36796666667,3.5828,6.40886666667
560.23,6.0524,11.4182666667,11.1545333333,9.00813333334,34.0049333333,6.32973333333,7.34986666667,3.57113333333,6.4108
560.58,6.04266666667,11.4561333334,11.1796666667,9.04886666667,34.0694666667,6.3536,7.33923333333,3.57246666667,6.41826666667
560.92,6.0294,11.4964,11.1922666667,9.06886666667,34.0826666667,6.367,7.33123333333,3.58493333333,6.42313333334
561.26,6.04633333333,11.572,11.2203333333,9.12373333333,34.1512666667,6.39473333333,7.36473333333,3.62306666667,6.4608
561.60,6.01166666667,11.5772,11.2093333334,9.13926666667,34.1805333333,6.37033333333,7.32933333333,3.596,6.44006666667
561.94,6.01593333333,11.6387333333,11.2410666667,9.17566666667,34.2732,6.38006666667,7.3308,3.6042,6.45526666667
562.28,6.04973333333,11.6954,11.2735333333,9.23806666666,34.3535333333,6.40853333333,7.36333333333,3.63386666666,6.49533333333
562.62,6.05833333333,11.7487333333,11.291,9.3028,34.3946,6.42093333333,7.39713333333,3.65526666667,6.52493333333
562.96,6.0386,11.7912,11.2932666667,9.34139999999,34.4454666667,6.43726666667,7.37526666667,3.66053333333,6.54046666667
563.30,6.0336,11.8214666667,11.3128,9.38406666667,34.5113333333,6.42533333333,7.36773333333,3.66333333333,6.53686666667
563.64,5.99746666667,11.8414,11.3006,9.39086666667,34.5367333333,6.40253333333,7.34246666667,3.64853333333,6.5208
563.99,6.0054,11.8861333333,11.3107333334,9.43186666667,34.5967333333,6.3958,7.33226666667,3.64813333333,6.5276
564.33,5.9842,11.9194666667,11.3072666666,9.4664,34.6342666666,6.39793333333,7.32703333333,3.644,6.53406666667
564.67,5.98053333333,11.9716,11.3186,9.49079999999,34.709,6.40966666666,7.3279,3.65046666667,6.53286666667
565.01,5.96346666666,11.9884666667,11.3164666667,9.50206666667,34.7367333333,6.4012,7.2912,3.62313333333,6.53273333333
565.35,5.94473333333,12.0346,11.3216666667,9.5244,34.7866,6.394,7.28513333333,3.61413333333,6.5324
565.69,5.93066666667,12.0684,11.3295333333,9.56186666667,34.8105333333,6.391,7.28626666666,3.615,6.5334
566.03,5.94066666667,12.1089333333,11.3565333333,9.6044,34.8559333333,6.41533333333,7.29753333333,3.63173333333,6.55486666667
566.37,5.94433333333,12.1397333333,11.3708666667,9.62819999999,34.9254,6.4354,7.29856666667,3.63886666667,6.5578
566.71,5.95833333333,12.1726666667,11.3851333333,9.63833333333,34.9337333333,6.4374,7.31173333333,3.63833333333,6.558
567.05,5.9518,12.1831333333,11.3850666667,9.66213333334,34.9548,6.44086666667,7.29753333333,3.63126666667,6.55946666667
567.39,5.97013333333,12.2317333333,11.4084666667,9.69153333333,35.0108,6.47026666667,7.31183333333,3.6494,6.57473333333
567.73,5.96706666667,12.2713333333,11.4276,9.70780000001,35.0538666667,6.47873333333,7.30383333333,3.6438,6.56853333334
568.07,5.951,12.2907333334,11.4226666666,9.71106666667,35.0924,6.4618,7.2858,3.63473333333,6.55973333333
568.41,5.91313333333,12.304,11.4078666667,9.70813333333,35.0888666667,6.43586666667,7.24603333333,3.59773333333,6.5356
568.75,5.88266666667,12.322,11.3997333333,9.71573333333,35.1212666667,6.41213333333,7.2276,3.58313333333,6.5176
569.09,5.8802,12.3624666667,11.4187333333,9.74973333333,35.1604,6.4344,7.2381,3.5978,6.53126666667
569.43,5.857,12.3816,11.4111333333,9.75900000001,35.1910666667,6.4242,7.20243333333,3.56613333333,6.5148
569.77,5.86633333333,12.4286666667,11.4267333334,9.79366666665,35.2655333333,6.43246666667,7.18863333333,3.5754,6.5154
570.11,5.84333333333,12.475,11.4382,9.83733333333,35.2758666667,6.43853333333,7.1685,3.563,6.5132
570.45,5.8086,12.4852666667,11.4239333333,9.8364,35.3113333334,6.4104,7.12936666667,3.53693333333,6.4874
570.79,5.77966666667,12.5136666667,11.4333333334,9.84173333334,35.3573333333,6.41406666667,7.11683333333,3.5108,6.48266666667
571.13,5.78433333333,12.5540666667,11.4506,9.88726666667,35.4083333333,6.42226666667,7.1144,3.5222,6.50006666667
571.47,5.7586,12.5655333333,11.446,9.90400000001,35.4511333333,6.41273333333,7.08413333333,3.5146,6.4948
571.81,5.77406666667,12.6161333333,11.4802,9.94953333334,35.5072,6.44213333333,7.11056666667,3.54786666667,6.5188
572.15,5.77866666666,12.6627333333,11.5127333333,10.0004666667,35.6066666667,6.45406666667,7.129,3.55206666667,6.53726666667
572.49,5.77886666667,12.7091333333,11.5396666667,10.0329333333,35.6781333333,6.4606,7.14193333333,3.55753333333,6.55246666667
572.83,5.7756,12.745,11.5552,10.0592,35.7204,6.46913333333,7.12533333333,3.55873333333,6.5566
573.17,5.79753333333,12.7955333333,11.5798666667,10.1005333333,35.7814666667,6.4944,7.15066666667,3.58566666667,6.57653333333
573.51,5.743,12.7966,11.5576666667,10.1009333333,35.7774,6.4518,7.129,3.5442,6.54453333333
573.85,5.75286666667,12.8120666667,11.577,10.107,35.8369333333,6.44313333333,7.12003333333,3.5468,6.55966666667
574.19,5.76306666667,12.8453333333,11.5972,10.1558,35.8912666667,6.4586,7.12833333333,3.5634,6.57033333333
574.53,5.77666666667,12.8902666667,11.6124666667,10.1933333333,35.9276,6.47073333333,7.1221,3.58433333333,6.5834
574.87,5.7958,12.9530666667,11.6517333333,10.2436666667,36.0057333333,6.50346666667,7.14123333333,3.60393333333,6.60226666667
575.21,5.79313333333,12.981,11.6429333334,10.2686,36.0368,6.5096,7.1521,3.61873333334,6.61066666667
575.55,5.74853333333,12.995,11.6214,10.2644,36.0508666667,6.476,7.11396666667,3.58673333333,6.58993333333
575.89,5.72586666667,12.996,11.6061333333,10.2697333333,36.0475333333,6.47073333333,7.08826666667,3.5802,6.57706666667
576.22,5.70346666667,13.0062666667,11.6072666667,10.2916666667,36.0568,6.4758,7.07333333333,3.58326666667,6.57253333333
576.56,5.69313333333,13.0246666667,11.6082666667,10.3118666667,36.0956666667,6.45913333333,7.0557,3.57133333333,6.57713333333
576.90,5.70706666667,13.0634666667,11.6441333333,10.3616,36.1494666667,6.47793333333,7.06923333333,3.6044,6.6136
577.24,5.7126,13.1007333333,11.6443333333,10.3966666667,36.1905333333,6.49646666667,7.05026666667,3.61673333333,6.62926666667
577.58,5.70873333333,13.1398,11.6426666667,10.4225333333,36.2088,6.50566666667,7.06433333333,3.63233333333,6.61033333333
577.92,5.71753333333,13.1992,11.6701333333,10.4664666667,36.2622666667,6.5208,7.07923333333,3.65646666667,6.65006666667
578.26,5.68506666667,13.2307333334,11.6772,10.4870666667,36.3227333333,6.5188,7.07276666667,3.6524,6.64273333333
578.60,5.64393333333,13.2338666667,11.6615333333,10.4893333333,36.3365333333,6.4832,7.04573333333,3.61926666667,6.6238
578.94,5.6566,13.2972666667,11.717,10.5553333333,36.4279333333,6.5098,7.07633333333,3.64113333333,6.64
579.28,5.69386666667,13.3456666667,11.7692666667,10.6130666667,36.4934666667,6.54293333333,7.09223333333,3.66366666667,6.67946666667
579.61,5.72033333333,13.4194666667,11.83,10.6622666667,36.5988,6.57553333333,7.12256666667,3.70126666667,6.7232
579.95,5.77626666667,13.5104,11.8968,10.7304666667,36.7290666667,6.63313333333,7.16226666667,3.75413333333,6.78306666667
580.29,5.81506666667,13.5854,11.9547333333,10.7984,36.79,6.68306666667,7.2045,3.81026666667,6.83033333333
580.63,5.75846666667,13.6104,11.9508666667,10.7830666667,36.8247333333,6.65213333333,7.17576666667,3.7648,6.7992
580.97,5.76173333333,13.6396,11.9744,10.7954,36.8290666666,6.6748,7.19126666667,3.775,6.80886666667
581.31,5.71766666666,13.6706,11.9798666667,10.8222666667,36.8934,6.6584,7.1487,3.75786666667,6.80266666667
581.65,5.70346666667,13.7088,11.9875333333,10.8398,36.9349333333,6.67853333333,7.13916666667,3.74966666667,6.79113333333
581.98,5.696,13.7198666667,11.9847333333,10.8566666667,36.9186,6.65046666667,7.1174,3.73593333333,6.78
582.32,5.68586666667,13.7314666667,11.9770666667,10.8755333333,36.9691333333,6.6324,7.09753333333,3.7218,6.77453333333
582.66,5.643,13.7446,11.9482,10.8619333333,36.9591333334,6.59833333333,7.03443333334,3.6736,6.75153333333
583.00,5.62593333333,13.7693333333,11.9493333334,10.8850666667,37.0296,6.60186666667,7.00913333333,3.6536,6.7448
583.34,5.641,13.8024,11.9425333334,10.9256666666,37.0492,6.61446666667,6.99016666667,3.6728,6.75306666667
583.68,5.6838,13.866,11.9636,10.9894,37.0919333333,6.6536,7.00393333333,3.71073333333,6.78386666667
584.01,5.70113333333,13.8992,11.9759333333,11.0261333333,37.1374,6.65666666667,7.0175,3.72406666667,6.79293333333
584.35,5.72846666667,13.9219333333,11.9883333333,11.0934,37.1838666667,6.68126666667,7.02423333333,3.7502,6.8114
584.69,5.70853333333,13.945,11.9836,11.126,37.2516,6.66233333333,7.0115,3.72933333333,6.797
585.03,5.71986666667,13.9856666667,11.9753333333,11.1573333333,37.2769333333,6.67966666667,7.02103333333,3.72326666667,6.833
585.37,5.6748,13.9921333333,11.9604666667,11.1658666667,37.3232,6.658,6.97103333333,3.6866,6.81166666667
585.70,5.69393333333,14.0519333333,11.9886666667,11.2239333333,37.4294,6.68713333333,6.9793,3.69893333333,6.85973333333
586.04,5.69773333333,14.1005333333,12.0100666667,11.2800666667,37.4290666667,6.73013333333,6.99313333333,3.72846666667,6.88633333333
586.38,5.71206666667,14.1290666666,12.0442,11.3382666667,37.4666666667,6.75633333333,7.0217,3.74553333333,6.916
586.72,5.70546666667,14.203,12.0703333333,11.3900666667,37.4904,6.7488,7.03623333333,3.74986666667,6.92506666667
587.06,5.66613333334,14.1927333333,12.0331333333,11.3977333333,37.5069333333,6.7082,7.00366666667,3.71386666667,6.886
587.39,5.5668,14.1092,11.9778,11.3382,37.4469333333,6.61146666667,6.9108,3.6228,6.80026666667
587.73,5.50326666667,14.1287333333,11.9578,11.3437333333,37.4959333333,6.5818,6.85563333334,3.58973333333,6.76293333333
588.07,5.45366666667,14.1356666667,11.9190666667,11.3178,37.5032,6.55906666667,6.8228,3.56293333333,6.7282
588.41,5.442,14.1747333333,11.9392,11.3548666667,37.5329333333,6.56133333333,6.8131,3.59186666667,6.7496
588.74,5.4948,14.2517333333,12.0160666667,11.4251333333,37.6638666667,6.60006666667,6.86556666667,3.6288,6.77626666667
589.08,5.49073333333,14.2592666666,12.0083333333,11.4326666667,37.6632,6.58013333333,6.86146666667,3.62706666667,6.77466666667
589.42,5.51486666667,14.3266666666,12.0503333333,11.4908666667,37.711,6.61053333333,6.90226666667,3.6786,6.7946
589.76,5.4822,14.3578,12.0331333333,11.4748,37.7774,6.57173333334,6.86933333333,3.6574,6.7742
590.09,5.50206666667,14.4076666667,12.0631333333,11.4991333333,37.846,6.59573333333,6.86186666667,3.66806666666,6.79866666667
590.43,5.5168,14.405,12.0657333333,11.5186,37.9012666667,6.61413333333,6.88043333333,3.717,6.82153333333
590.77,5.5156,14.4719333333,12.094,11.5694666667,37.9860666667,6.64333333333,6.90176666667,3.72346666667,6.85193333333
591.11,5.5048,14.5265333333,12.0892666667,11.6015333333,38.0099333333,6.65513333333,6.90066666667,3.71066666667,6.83433333334
591.44,5.51766666667,14.5618666667,12.1046666667,11.6337333333,38.0279333333,6.67193333334,6.9248,3.71706666667,6.85673333333
591.78,5.56206666667,14.6704666667,12.1876,11.7299333333,38.1356666667,6.73826666667,6.96993333333,3.7636,6.91793333333
592.12,5.5452,14.7063333333,12.194,11.7438,38.209,6.73273333333,6.9635,3.7238,6.91573333333
592.46,5.51833333333,14.7077333333,12.176,11.7334666667,38.1788666667,6.70973333333,6.92173333333,3.7074,6.8936
592.79,5.51413333333,14.7393333334,12.1876,11.7604666667,38.1842,6.71373333334,6.9253,3.71813333333,6.8902
593.13,5.49826666667,14.7436666667,12.1694666667,11.7596,38.2011333333,6.70293333333,6.90813333333,3.70086666667,6.89073333333
593.47,5.50113333333,14.778,12.1910666667,11.8042666667,38.2489333333,6.71673333333,6.9079,3.71466666667,6.91246666667
593.80,5.4854,14.8228666667,12.1849333334,11.8294666667,38.2765333333,6.70453333333,6.90383333333,3.72666666666,6.90293333333
594.14,5.43746666667,14.8368666667,12.1552,11.8486666667,38.2764,6.69386666667,6.85303333333,3.67133333333,6.874
594.48,5.46693333333,14.9139333333,12.2169333333,11.9179333333,38.3566666667,6.7268,6.8808,3.71086666667,6.89666666667
594.81,5.50546666667,15.0107333333,12.2748,12.0076666667,38.4674666667,6.775,6.9336,3.76333333333,6.9706
595.15,5.49766666667,15.0670666667,12.2904666667,12.0396666667,38.5372666667,6.79373333333,6.9335,3.77746666667,6.98346666667
595.49,5.49426666667,15.0859333333,12.2934,12.066,38.5802666667,6.791,6.94466666667,3.78826666667,6.9894
595.82,5.51466666666,15.1378,12.3412,12.1110666667,38.6534666667,6.80773333333,6.945,3.81866666667,7.00593333333
596.16,5.46726666667,15.1487333333,12.3128,12.1198666667,38.6762666667,6.78266666667,6.92873333333,3.79193333333,6.9946
596.50,5.51613333333,15.2453333333,12.3846,12.2138,38.8047333333,6.83886666667,6.98533333333,3.84446666667,7.0784
596.83,5.50353333333,15.2783333333,12.4042666667,12.2565333333,38.8378,6.8476,6.9889,3.838,7.076
597.17,5.52253333333,15.3118666667,12.4480666667,12.3029333333,38.8757333333,6.8664,7.0104,3.85513333333,7.08706666666
597.51,5.4952,15.3024666667,12.4367333333,12.3040666667,38.8647333333,6.85326666667,7.0053,3.83346666667,7.073
597.84,5.5356,15.3604666667,12.4856,12.3558666667,38.9338666667,6.87586666667,7.04596666667,3.87333333333,7.09806666667
598.18,5.53493333333,15.3839333334,12.4924666667,12.3628666667,38.922,6.8752,7.03983333333,3.8784,7.11393333334
598.52,5.5528,15.4355333333,12.5232,12.4132666667,38.9888,6.88633333333,7.05453333333,3.8934,7.13666666667
598.85,5.52346666667,15.4252666667,12.5050666667,12.4258,39.0215333333,6.84393333333,7.01203333333,3.8442,7.10273333333
599.19,5.4632,15.4074666666,12.4722,12.4122,38.9985333333,6.7948,6.94653333333,3.78513333333,7.06986666667
599.53,5.44233333333,15.4158666667,12.4553333333,12.419,38.955,6.7962,6.94883333333,3.78126666667,7.06233333333
599.86,5.46753333333,15.489,12.4906666667,12.4816666667,39.0332,6.82026666667,6.96336666667,3.80253333333,7.1024
600.20,5.42766666666,15.4688,12.4597333333,12.4648,39.0037333334,6.78593333333,6.90563333333,3.75393333333,7.04366666667
600.53,5.42493333333,15.55,12.4894666667,12.5274666666,39.0723333334,6.78286666667,6.91156666667,3.75713333333,7.06206666667
600.87,5.4294,15.6286,12.5218,12.5806666667,39.1316666667,6.81793333333,6.926,3.7736,7.08293333333
601.21,5.4758,15.7272,12.5733333333,12.6788,39.2386666666,6.88473333334,6.96583333333,3.8324,7.14326666667
601.54,5.4868,15.8168,12.6160666667,12.732,39.3106666667,6.9168,6.96646666667,3.85386666667,7.176
601.88,5.50313333333,15.8636666667,12.642,12.7785333333,39.3738666667,6.95286666667,6.96933333333,3.84546666667,7.18313333333
602.21,5.49333333333,15.8784666667,12.6432,12.7876,39.3626,6.96226666667,6.9466,3.8356,7.18546666667
602.55,5.493,15.9374,12.6601333334,12.8295333334,39.4079333333,6.98526666667,6.95716666667,3.83633333333,7.2104
602.88,5.5298,16.009,12.6933333333,12.8854,39.4492666667,7.0056,6.97506666667,3.87133333333,7.2368
603.22,5.51813333333,16.0388666667,12.7000666667,12.9150666667,39.4691333333,7.00946666667,6.9581,3.87713333333,7.24553333333
603.56,5.53206666667,16.0708,12.7328,12.9611333333,39.5053333333,7.04106666667,6.9699,3.90126666667,7.26593333333
603.89,5.5686,16.1611333333,12.7796666667,13.041,39.5927333333,7.09373333333,7.02676666667,3.96286666666,7.336
604.23,5.57806666667,16.167,12.7821333333,13.0482,39.62,7.11746666667,7.0172,3.97766666667,7.328
604.56,5.56613333333,16.1670666667,12.7632666667,13.0568,39.6304666667,7.10566666667,7.0091,3.9592,7.33526666667
604.90,5.58113333333,16.212,12.7765333334,13.0844,39.6658,7.10766666667,7.02053333333,3.95686666667,7.34593333333
605.23,5.53853333333,16.1830666667,12.7400666667,13.0695333333,39.6809333333,7.07473333333,6.99386666667,3.90666666666,7.31666666667
605.57,5.52126666667,16.2103333333,12.7566666667,13.0826,39.7122,7.0732,7.01023333333,3.92686666666,7.33053333333
605.90,5.46486666667,16.2113333333,12.7073333333,13.0746,39.7192,7.04086666667,6.9672,3.88626666667,7.28053333333
606.24,5.4658,16.2172666667,12.7307333333,13.0927333334,39.7178,7.0558,6.9714,3.91273333333,7.2858
606.58,5.4498,16.2425333333,12.737,13.1152,39.7543333333,7.06086666667,6.97223333333,3.8908,7.29466666667
606.91,5.46686666666,16.303,12.7581333333,13.1720666667,39.8448,7.0902,7.0,3.90066666667,7.31613333333
607.25,5.44746666667,16.3160666667,12.7538,13.1975333333,39.8413333333,7.0778,6.99106666667,3.88306666667,7.29913333333
607.58,5.40093333333,16.2806666667,12.7058,13.1718666667,39.8142,7.03233333333,6.9253,3.81313333333,7.2268
607.92,5.423,16.3410666667,12.7402666667,13.226,39.8558,7.06673333333,6.95836666667,3.84246666667,7.27953333333
608.25,5.42153333333,16.3668666667,12.7604666667,13.2566666666,39.9048,7.0838,6.93193333333,3.85406666667,7.2808
608.59,5.38206666667,16.3678666666,12.7522,13.2518666667,39.9514,7.06433333333,6.891,3.828,7.2446
608.92,5.4052,16.3944666667,12.7504666667,13.2752666667,39.9294,7.08873333333,6.89106666667,3.86113333333,7.26146666667
609.26,5.4008,16.4086,12.7359333333,13.284,39.938,7.071,6.87153333333,3.84973333333,7.2712
609.59,5.416,16.4252,12.7708,13.3062,39.98,7.07346666667,6.86873333333,3.85533333333,7.2952
609.93,5.41053333333,16.4428666666,12.7494,13.3310666667,40.0113333333,7.06053333334,6.8476,3.82353333333,7.2928
610.26,5.3806,16.4042666667,12.6994666666,13.2803333333,39.9696,7.03413333333,6.79883333333,3.81066666667,7.24806666667
610.60,5.40793333333,16.4546,12.7532,13.3227333333,40.0670666667,7.06306666667,6.82316666666,3.84746666667,7.28026666667
610.93,5.4018,16.4612,12.7471333334,13.3092666667,40.0989333333,7.06573333334,6.80106666667,3.84413333333,7.273
611.27,5.42313333333,16.5058666667,12.7997333333,13.3514,40.1294,7.09586666667,6.82376666667,3.87946666667,7.31773333333
611.60,5.36113333333,16.4732,12.7305333333,13.3164,40.1254,7.0272,6.75976666667,3.81673333333,7.2498
611.93,5.332,16.4718,12.7172666667,13.3121333333,40.1229333333,6.99806666667,6.75686666667,3.7998,7.22373333333
612.27,5.3388,16.4952666667,12.7194666667,13.3663333334,40.1255333333,6.99433333333,6.7721,3.79666666667,7.23566666667
612.60,5.3374,16.5470666667,12.7625333334,13.4068,40.1797333334,6.99666666667,6.76946666667,3.79553333333,7.25073333333
612.94,5.32413333333,16.564,12.7461333333,13.4372666667,40.2244666666,7.00546666667,6.7468,3.7822,7.22746666667
613.27,5.2796,16.5662666666,12.7133333333,13.4238666667,40.1992,6.96953333333,6.73523333333,3.76673333333,7.1762
613.61,5.3154,16.6300666667,12.766,13.4601333333,40.225,6.99506666667,6.78506666667,3.8186,7.22713333334
613.94,5.39286666667,16.7690666667,12.8795333333,13.6054,40.3558,7.085,6.8863,3.88746666667,7.33273333333
614.28,5.39646666667,16.7877333333,12.8708666667,13.6207333333,40.3166,7.07593333334,6.88256666667,3.89093333333,7.3548
614.61,5.4036,16.8672666667,12.9304,13.6774666667,40.362,7.08333333333,6.8929,3.92006666667,7.3994
614.94,5.38573333333,16.8691333333,12.9071333333,13.6894666667,40.391,7.06106666667,6.87176666667,3.8922,7.37146666666
615.28,5.38246666667,16.8898,12.9148,13.7098,40.4044666667,7.06653333333,6.85543333333,3.86246666667,7.3686
615.61,5.4378,16.9751333333,12.9712666667,13.8025333333,40.4818,7.09793333333,6.912,3.89966666667,7.42786666667
615.95,5.46693333333,17.044,13.0464666667,13.8606666667,40.5597333333,7.13906666667,6.93533333333,3.956,7.4722
616.28,5.4316,17.0354,13.0212666667,13.8748666667,40.5756,7.10886666667,6.92133333333,3.91806666667,7.43406666667
616.61,5.3932,17.0572666667,13.0456666667,13.8990666667,40.6157333333,7.08713333333,6.8888,3.88686666667,7.41566666667
616.95,5.41213333333,17.1342,13.0929333333,13.9616,40.7218666667,7.1322,6.91776666667,3.91386666667,7.49573333334
617.28,5.40333333333,17.2172,13.1369333334,14.0248666667,40.8766,7.1618,6.91726666667,3.92013333334,7.47886666666
617.62,5.3158,17.2051333333,13.0829333333,14.0212,40.8830666667,7.10006666667,6.85796666667,3.86106666667,7.40746666667
617.95,5.29773333333,17.244,13.0923333333,14.0518,40.8782,7.09413333333,6.8498,3.843,7.37846666667
618.28,5.3286,17.2803333333,13.1076666667,14.1161333333,40.969,7.1252,6.88496666667,3.86893333333,7.39066666667
618.62,5.32193333333,17.3624666667,13.1367333333,14.1744,41.0398666667,7.12466666667,6.89913333333,3.87946666667,7.4264
618.95,5.38166666667,17.4572,13.2122666667,14.2355333333,41.0921333333,7.161,6.93906666667,3.95393333333,7.50873333333
619.28,5.2708,17.4373333333,13.1141333333,14.1624,41.0673333333,7.08913333333,6.84336666667,3.87686666667,7.4134
619.62,5.26233333333,17.4388666667,13.084,14.1468,41.0498666667,7.09026666667,6.82533333333,3.87166666667,7.4186
619.95,5.28573333333,17.5038,13.1353333334,14.1942,41.1159333333,7.12926666667,6.84536666667,3.92833333333,7.45666666667
620.28,5.28846666667,17.5038666667,13.1155333333,14.1885333333,41.0310666667,7.1148,6.8607,3.9232,7.46066666667
620.62,5.34566666667,17.5654666667,13.1468666667,14.2818666667,41.1127333333,7.15166666667,6.9179,3.9716,7.48733333333
620.95,5.31913333333,17.5495333333,13.0959333333,14.2608,41.0476,7.1476,6.9134,3.9506,7.50006666667
621.28,5.41306666667,17.6458666667,13.1676,14.3388666667,41.1125333333,7.22593333333,6.9753,4.03186666667,7.5866
621.62,5.34046666667,17.5746,13.0897333333,14.3002,41.1335333333,7.1454,6.90293333333,3.94273333334,7.5118
621.95,5.26813333333,17.5820666667,13.0559333333,14.2313333333,41.0728,7.08533333333,6.84123333333,3.8644,7.4754
622.28,5.2826,17.607,13.0767333333,14.2648,41.0902666667,7.1314,6.87436666667,3.917,7.48253333333
622.62,5.249,17.614,13.0446,14.2950666667,41.1131333333,7.11073333333,6.87426666667,3.916,7.4608
622.95,5.35993333333,17.7267333333,13.1664,14.4174666667,41.1839333333,7.21346666666,6.95556666667,4.00273333333,7.57186666667
623.28,5.31726666667,17.7770666667,13.1682666667,14.4427333333,41.1836666667,7.2046,6.93733333333,3.9734,7.55826666666
623.62,5.2996,17.8286666667,13.1698,14.4666666667,41.2462,7.22873333333,6.9254,3.9438,7.55486666667
623.95,5.3532,17.9628666667,13.2732666667,14.5663333334,41.3892666667,7.30913333333,6.9905,4.00986666667,7.64126666667
624.28,5.3112,17.9956666667,13.2768666667,14.5866,41.3842,7.29166666667,6.9487,3.9848,7.61746666666
624.62,5.28906666667,18.0082666667,13.2822666667,14.6143333333,41.3983333333,7.25833333333,6.89656666666,3.96513333333,7.60313333333
624.95,5.20286666667,17.9823333333,13.2304666667,14.5758666667,41.3924,7.18446666667,6.82083333333,3.8814,7.53153333333
625.28,5.25426666667,18.0686,13.2902,14.6432666667,41.4214,7.23913333333,6.87486666667,3.93606666667,7.6008
625.61,5.27,18.1164,13.2992,14.724,41.4452,7.2666,6.89066666667,3.9694,7.60493333333
625.95,5.2754,18.1739333333,13.3101333333,14.7418666667,41.4948666667,7.27073333333,6.884,3.95226666667,7.61853333334
626.28,5.277,18.2116,13.3476,14.7713333333,41.5331333333,7.3174,6.8794,3.95493333333,7.64386666667
626.61,5.2738,18.2312,13.3544666667,14.7852,41.5342,7.32506666667,6.88356666667,3.97746666667,7.6566
626.94,5.29586666667,18.2574666667,13.3644666667,14.8209333333,41.5912,7.343,6.88593333333,3.9924,7.66693333333
627.28,5.32886666667,18.2956666667,13.3868666667,14.8896666667,41.5919333333,7.36186666667,6.9146,4.0268,7.7162
627.61,5.3066,18.2478666666,13.3343333333,14.8755333334,41.5474666667,7.31646666667,6.8657,3.99193333333,7.6704
627.94,5.31646666667,18.2799333333,13.3293333333,14.8755333333,41.5482666667,7.3552,6.88526666667,4.00226666667,7.68733333334
628.27,5.39226666667,18.3837333333,13.4069333333,14.9456,41.5866,7.43466666667,6.9462,4.07953333333,7.7564
628.61,5.3834,18.3840666667,13.3884666667,14.9598,41.6100666667,7.41713333333,6.9507,4.06893333333,7.7438
628.94,5.33806666667,18.401,13.3721333333,14.9641333333,41.6182666667,7.3892,6.92213333333,4.02893333333,7.72253333333
629.27,5.31953333333,18.3758,13.3566666667,14.9412666667,41.6158,7.36126666667,6.90516666667,4.0012,7.70073333333
629.60,5.29073333334,18.3492,13.3122,14.9338666667,41.602,7.31473333333,6.85266666667,3.96953333333,7.63933333333
629.94,5.30406666667,18.3616666667,13.3082666667,14.9604,41.6516666667,7.32506666667,6.8869,3.98393333333,7.63813333333
630.27,5.3056,18.3918666667,13.3325333333,14.989,41.7067333333,7.34366666667,6.89926666667,3.9732,7.6444
630.60,5.3252,18.4226,13.3616666667,15.0284,41.709,7.34493333333,6.90733333333,3.97106666667,7.6626
630.93,5.34986666667,18.4983333333,13.4044,15.1001333333,41.8304666667,7.33626666667,6.93666666667,3.9826,7.68846666667
631.26,5.35153333333,18.5454,13.4197333333,15.1309333333,41.8602666667,7.3668,6.95146666667,4.00286666667,7.72966666667
631.60,5.4112,18.6074666667,13.4828,15.2188,41.9289333333,7.38786666667,6.9843,4.04806666667,7.76833333333
631.93,5.34626666667,18.5698,13.4250666667,15.2059333333,41.9106,7.32486666667,6.94773333333,4.00133333333,7.69906666667
632.26,5.40246666666,18.6282666667,13.4989333333,15.2807333333,41.9468666667,7.41213333333,6.9986,4.08773333333,7.7908
632.59,5.47046666667,18.6925333333,13.5545333333,15.3552,42.0336666667,7.488,7.0414,4.18346666667,7.8622
632.92,5.48646666667,18.7064,13.548,15.3896,42.0218,7.52113333333,7.05156666667,4.19546666667,7.89933333333
633.26,5.51593333333,18.8044666667,13.6212,15.4656,42.1070666667,7.60513333333,7.1231,4.25473333333,7.99173333333
