wavelength,Back_CyaNitm,Belly_CyaNitm,Breast_CyaNitm,Crissum_CyaNitm,Crown_CyaNitm,DorTail_CyaNitm,Patch10_CyaNitm,Rump_CyaNitm,Throat_CyaNitm,WingTip_CyaNitm
537.62,25.7160833333,20.2191666667,19.3675833333,7.89424999999,27.45425,4.82908333334,19.6534166666,24.9511666666,3.858,3.36833333334
537.97,25.5954166667,20.1581666667,19.2845833333,7.90775,27.3198333334,4.847,19.5703333333,24.82175,3.87633333333,3.38583333333
538.31,25.4975833334,20.07225,19.2109166667,7.92816666666,27.1889166667,4.86183333333,19.49925,24.6970833333,3.90266666667,3.396
538.65,25.339,19.9783333333,19.0973333333,7.93683333334,26.9918333333,4.85191666666,19.3766666667,24.5306666667,3.89433333333,3.387
539.00,25.2365833333,19.9035833333,19.0151666666,7.95199999999,26.8754166667,4.85133333333,19.3045,24.4005833333,3.90308333334,3.39708333333
539.34,25.078,19.7741666667,18.8701666667,7.91875000001,26.6920833333,4.81916666666,19.1576666667,24.22625,3.87866666667,3.35725
539.69,24.9453333333,19.69975,18.7725,7.89341666667,26.5453333334,4.8065,19.0595,24.09,3.86666666667,3.34608333334
540.03,24.8403333333,19.6369166667,18.6963333334,7.89199999999,26.4184166667,4.82341666667,18.9823333333,23.9798333334,3.90416666667,3.36641666666
540.37,24.7429166667,19.5389166666,18.6171666667,7.85858333334,26.284,4.8035,18.875,23.8558333333,3.89308333333,3.34725
540.72,24.6211666666,19.4606666666,18.5276666667,7.82316666666,26.1481666667,4.77466666667,18.7769166667,23.7335,3.86183333334,3.30808333333
541.06,24.5445,19.4178333333,18.481,7.83291666668,26.079,4.78383333333,18.73575,23.6748333334,3.88066666667,3.31775
541.40,24.4476666667,19.3450833333,18.4089166667,7.83233333333,25.9786666667,4.78541666667,18.65825,23.5769166666,3.87716666667,3.32308333333
541.75,24.3770833333,19.2824166667,18.35925,7.81408333333,25.883,4.76758333333,18.5901666667,23.5031666667,3.85708333333,3.30825
542.09,24.27525,19.2200833334,18.2916666667,7.78666666667,25.77175,4.74741666667,18.5184166667,23.4168333333,3.83133333333,3.29108333333
542.43,24.2349166667,19.1808333333,18.2725833333,7.79008333333,25.7244166667,4.753,18.48525,23.3669166666,3.84041666667,3.30075
542.78,24.1495833334,19.1294166667,18.20175,7.75941666667,25.6296666666,4.73366666667,18.43025,23.3040833334,3.82433333333,3.27741666667
543.12,24.07525,19.0768333334,18.1465,7.75266666667,25.5406666667,4.72908333333,18.3681666666,23.2245,3.8075,3.28758333333
543.46,24.0005833333,19.03025,18.1123333333,7.75516666668,25.4646666667,4.74258333334,18.3139166667,23.14575,3.82383333333,3.3125
543.81,23.91075,18.9645833333,18.0705,7.77283333334,25.355,4.75541666666,18.2513333333,23.0573333334,3.82175,3.3225
544.15,23.7993333333,18.9036666667,17.9915,7.76074999999,25.2651666666,4.73525,18.1745833333,22.94525,3.81241666666,3.31441666667
544.49,23.7365,18.8360833333,17.9461666667,7.77108333333,25.1765833333,4.75191666667,18.1319166666,22.87225,3.83933333333,3.35133333333
544.84,23.6330833334,18.7545,17.8636666667,7.76308333332,25.0300833333,4.74608333334,18.02925,22.7331666667,3.82733333333,3.35475
545.18,23.5643333333,18.7285,17.8240833333,7.78383333333,24.9489166667,4.77,17.9698333333,22.6629166666,3.8655,3.396
545.52,23.4573333334,18.65925,17.75975,7.78383333333,24.8414166666,4.777,17.8875,22.58275,3.8855,3.4175
545.87,23.39625,18.6240833334,17.7019166667,7.77708333334,24.7828333333,4.78266666667,17.8386666667,22.506,3.91408333334,3.43725
546.21,23.2913333333,18.5819166667,17.6330833333,7.78075,24.6815,4.79583333333,17.75325,22.4159166667,3.93466666667,3.46175
546.55,23.207,18.5371666667,17.6081666667,7.8075,24.5724166667,4.83691666667,17.6943333333,22.3144166667,3.96725,3.49358333334
546.90,23.1590833333,18.5106666666,17.6064166666,7.816,24.5134166667,4.84783333333,17.653,22.2768333333,3.98316666666,3.50108333333
547.24,23.0688333333,18.4319166667,17.5235,7.81866666667,24.3909166667,4.83725,17.55375,22.1875833333,3.97775,3.48775
547.58,22.96875,18.373,17.4510833333,7.81483333334,24.3130833333,4.81791666667,17.4851666666,22.1056666667,3.9925,3.48225
547.92,22.9153333333,18.3665,17.4476666667,7.89625000001,24.2363333333,4.86208333334,17.4545,22.0800833334,4.05741666667,3.54758333333
548.27,22.81275,18.32675,17.3680833333,7.88499999999,24.1268333333,4.84366666667,17.37475,21.9874166667,4.03191666667,3.52258333333
548.61,22.7349166667,18.281,17.343,7.89458333332,24.06425,4.84483333333,17.3038333333,21.9485,4.05791666667,3.54741666667
548.95,22.6766666667,18.2330833333,17.3084166667,7.93191666667,23.97625,4.86491666667,17.26775,21.9135,4.06533333333,3.56308333333
549.29,22.6596666667,18.2548333333,17.3008333333,7.99016666666,23.9149166667,4.90233333333,17.2705833333,21.8736666666,4.09925,3.59333333333
549.64,22.592,18.238,17.28525,8.03650000001,23.82625,4.92758333333,17.2131666667,21.8188333333,4.09791666667,3.61475
549.98,22.4990833333,18.17075,17.1940833333,8.04175000001,23.6914166666,4.92775,17.16175,21.7260833333,4.08566666667,3.59508333333
550.32,22.4216666667,18.1088333333,17.10375,8.04091666667,23.6093333333,4.89875,17.0896666667,21.6685,4.07141666667,3.58075
550.66,22.3788333333,18.0840833334,17.0451666667,8.05008333333,23.4855,4.90866666667,17.0346666667,21.58725,4.07966666667,3.59575
551.01,22.2998333333,18.0633333333,17.0159166666,8.10391666667,23.3854166666,4.95025,17.0140833334,21.5351666667,4.13558333333,3.6505
551.35,22.261,18.0230833334,16.95775,8.06175,23.28775,4.93291666667,16.9424166667,21.4610833333,4.11833333334,3.63941666666
551.69,22.1659166667,17.9493333333,16.8891666667,8.00408333334,23.1796666667,4.93708333333,16.8629166667,21.37625,4.09116666667,3.61283333333
552.03,22.0499166667,17.8603333333,16.8379166667,8.01266666666,23.0476666666,4.93391666667,16.7893333333,21.2691666667,4.09225,3.59958333333
552.38,21.9745833333,17.81175,16.7756666667,8.00383333333,22.937,4.94108333333,16.7385833333,21.1981666667,4.08066666666,3.58783333333
552.72,21.87275,17.75175,16.676,7.94783333333,22.8420833333,4.89883333333,16.6525,21.0806666666,4.05266666667,3.534
553.06,21.7421666667,17.676,16.59825,7.91025000001,22.7469166667,4.86833333334,16.552,20.98275,4.03491666666,3.519
553.40,21.6385,17.5856666667,16.5489166667,7.89416666667,22.6284166667,4.85233333334,16.4709166666,20.8870833333,4.03975,3.52675
553.74,21.5765,17.5676666667,16.5144166666,7.88916666667,22.5543333333,4.8615,16.4135,20.85325,4.063,3.55816666667
554.09,21.53425,17.5395,16.4979166667,7.88974999999,22.4928333333,4.88083333334,16.357,20.8096666667,4.09416666667,3.59725
554.43,21.4164166667,17.4794166666,16.40425,7.90100000001,22.39825,4.87491666667,16.3030833333,20.7418333334,4.08908333334,3.585
554.77,21.3064166667,17.4205,16.3389166667,7.83508333333,22.2818333334,4.83725,16.2145,20.6308333334,4.05091666667,3.54091666666
555.11,21.2074166667,17.36825,16.278,7.85758333334,22.1645,4.82466666667,16.1448333333,20.5535,4.0535,3.55583333333
555.45,21.1545833334,17.336,16.2484166667,7.87225,22.0976666667,4.83208333333,16.132,20.50475,4.07291666667,3.57991666667
555.80,21.1561666667,17.3591666667,16.2228333333,7.90758333334,22.0666666667,4.86058333333,16.0615833334,20.449,4.12575,3.63708333333
556.14,21.0819166667,17.3163333333,16.1640833333,7.89849999999,22.0009166667,4.839,15.97975,20.36975,4.134,3.61366666666
556.48,21.0589166667,17.3050833333,16.17925,7.93141666666,21.9283333333,4.86666666667,15.9481666666,20.35425,4.172,3.67391666667
556.82,20.9883333333,17.2140833333,16.0900833334,7.94483333333,21.8038333333,4.866,15.89925,20.2565,4.16983333333,3.69016666667
557.16,20.9840833333,17.2259166667,16.0799166667,7.96933333333,21.7518333333,4.90441666667,15.8798333333,20.2580833333,4.20741666667,3.68716666667
557.50,20.9135,17.17425,16.0501666667,7.97175,21.6831666667,4.90583333333,15.8183333333,20.1835,4.21958333334,3.68366666667
557.85,20.848,17.1353333333,16.0291666667,8.01625,21.5900833334,4.90616666667,15.8071666667,20.1170833333,4.23033333333,3.67591666667
558.19,20.7406666667,17.0400833333,15.9950833333,7.96808333334,21.4816666667,4.8945,15.7030833334,20.0091666667,4.234,3.66333333333
558.53,20.7193333334,17.00475,15.9463333333,8.01233333334,21.4149166667,4.88575,15.6476666667,19.9779166667,4.24025,3.67883333334
558.87,20.5993333333,16.9689166667,15.9,7.98,21.3115833333,4.88633333334,15.5715,19.8868333334,4.23858333333,3.65658333333
559.21,20.4630833333,16.8595,15.792,7.91325,21.1425,4.80983333333,15.4161666666,19.7363333334,4.15891666667,3.58175
559.55,20.3756666666,16.7930833333,15.7609166667,7.89008333334,21.0505833333,4.80883333333,15.4000833333,19.7350833334,4.15516666667,3.57666666666
559.89,20.309,16.7246666667,15.7213333333,7.87341666667,20.9100833333,4.79933333333,15.3573333333,19.6725,4.13425,3.60891666667
560.23,20.20125,16.64425,15.68825,7.86675,20.79375,4.81458333333,15.2948333333,19.5805,4.13366666667,3.60608333333
560.58,20.1825833333,16.6639166666,15.7426666666,7.90891666667,20.7378333333,4.86375,15.2989166667,19.59175,4.18625,3.63316666667
560.92,20.09075,16.60725,15.6663333333,7.92158333333,20.6449166667,4.85325,15.24375,19.4958333333,4.18483333333,3.65058333333
561.26,19.9985833333,16.5325,15.5869166667,7.89033333333,20.5056666667,4.82091666667,15.16075,19.38725,4.161,3.6325
561.60,19.9506666667,16.4934166667,15.5613333333,7.88466666667,20.4313333333,4.82983333333,15.0995833333,19.3423333333,4.18016666667,3.67125
561.94,19.9308333334,16.46825,15.5468333333,7.91525,20.35775,4.87708333333,15.0974166667,19.3050833333,4.21475,3.70741666666
562.28,19.8485,16.4174166667,15.49625,7.91725,20.2489166667,4.90208333333,15.0725833333,19.2206666667,4.2295,3.71125
562.62,19.81125,16.3851666667,15.489,7.94966666667,20.1791666667,4.92958333333,15.05675,19.1741666667,4.23775,3.75491666667
562.96,19.7605,16.3710833333,15.4824166667,7.96525,20.1604166667,4.96408333333,15.07125,19.151,4.2755,3.79366666667
563.30,19.69375,16.3694166667,15.4483333333,7.9655,20.0830833333,5.00658333333,15.0415833333,19.0631666667,4.29016666666,3.8225
563.64,19.6671666667,16.3700833333,15.422,7.99041666667,20.06925,5.03933333333,14.9973333333,19.0355,4.33891666667,3.84666666667
563.99,19.5954166667,16.3490833334,15.3598333333,7.93675,20.0040833333,5.00808333333,14.90975,18.938,4.34083333334,3.81216666667
564.33,19.47525,16.2618333334,15.25775,7.85766666667,19.8791666667,4.95258333334,14.7944166667,18.81925,4.28666666667,3.7515
564.67,19.379,16.1968333333,15.1919166667,7.78266666667,19.7491666667,4.91475,14.6945,18.7314166667,4.24725,3.717
565.01,19.33575,16.1855,15.1858333333,7.80408333333,19.67425,4.93966666666,14.66425,18.7036666667,4.2575,3.73191666667
565.35,19.2405,16.1440833334,15.1288333334,7.773,19.5661666667,4.93408333333,14.5794166667,18.60525,4.23841666667,3.70991666667
565.69,19.16975,16.11825,15.097,7.76125,19.4936666667,4.90958333333,14.5068333334,18.546,4.23525,3.70833333333
566.03,19.14675,16.1321666667,15.1079166667,7.7715,19.4745833333,4.93516666666,14.4784166667,18.5295,4.25766666667,3.75858333333
566.37,19.11075,16.1434166667,15.1088333333,7.789,19.4264166667,4.97625,14.45425,18.5278333333,4.29391666667,3.77458333333
566.71,19.047,16.1108333333,15.0534166667,7.77,19.325,4.96466666666,14.3841666666,18.4928333333,4.30691666666,3.76708333333
567.05,18.9626666667,16.0535833333,14.9988333333,7.75183333333,19.2324166667,4.91066666666,14.2908333334,18.4170833333,4.284,3.72183333333
567.39,18.8323333333,15.9499166667,14.89725,7.6835,19.08575,4.82733333333,14.1868333333,18.2705833333,4.2235,3.66466666667
567.73,18.7815833333,15.92175,14.8865,7.7475,19.0210833333,4.8495,14.18375,18.2699166667,4.26158333333,3.70858333334
568.07,18.7618333333,15.9336666667,14.8903333334,7.79275,19.0040833333,4.88258333333,14.1773333333,18.2716666666,4.3135,3.76566666667
568.41,18.6964166667,15.908,14.8641666667,7.81341666666,18.936,4.88883333333,14.16175,18.2268333333,4.33683333333,3.77666666667
568.75,18.5925,15.8179166667,14.7625833334,7.75225,18.8033333333,4.81541666666,14.0631666667,18.1138333334,4.26433333333,3.72533333334
569.09,18.47425,15.7419166667,14.6704166667,7.69908333333,18.6705833334,4.76066666667,13.9908333333,18.0181666667,4.20116666667,3.67308333333
569.43,18.375,15.66125,14.5918333333,7.66475,18.5584166667,4.69525,13.9150833333,17.9379166667,4.15783333333,3.63966666667
569.77,18.2985,15.585,14.5401666667,7.61925,18.4549166667,4.6365,13.84675,17.8605833333,4.14108333333,3.55675
570.11,18.1975833333,15.4751666667,14.4421666667,7.56275,18.3204166667,4.55158333333,13.7513333334,17.7540833333,4.106,3.486
570.45,18.1639166666,15.4495833333,14.4500833333,7.58783333333,18.2573333334,4.56841666667,13.7359166667,17.6984166667,4.12691666667,3.51341666667
570.79,18.1045833333,15.3909166667,14.4180833333,7.56133333333,18.17175,4.53116666667,13.69025,17.64375,4.12466666667,3.49325
571.13,18.0525,15.3905,14.4245833334,7.58091666667,18.0970833333,4.56025,13.682,17.6356666667,4.16691666667,3.5315
571.47,17.9858333334,15.3695,14.3824166667,7.537,18.00125,4.53075,13.6295833334,17.5806666667,4.15816666667,3.52316666667
571.81,17.8958333333,15.3121666667,14.32775,7.5085,17.89725,4.50858333333,13.5671666666,17.5045,4.14225,3.49558333333
572.15,17.8551666666,15.2663333333,14.295,7.51175,17.83625,4.49416666667,13.5021666666,17.456,4.12225,3.4875
572.49,17.84275,15.289,14.3225,7.55816666667,17.8243333333,4.54333333333,13.51025,17.4464166667,4.19133333333,3.52541666667
572.83,17.84175,15.2983333333,14.3385,7.60316666666,17.8040833333,4.58516666667,13.5094166667,17.4348333333,4.25216666667,3.57566666667
573.17,17.8955,15.3801666667,14.3853333333,7.68108333333,17.8253333333,4.66316666667,13.55725,17.48175,4.32166666667,3.64416666667
573.51,17.82625,15.3504166667,14.33225,7.69108333334,17.7484166667,4.70225,13.5315833333,17.4265,4.35716666666,3.71266666667
573.85,17.8583333334,15.3815,14.3776666667,7.73741666667,17.76775,4.77,13.5910833333,17.4398333333,4.40141666666,3.78383333334
574.19,17.7969166666,15.348,14.3378333333,7.731,17.69275,4.75708333333,13.5215833333,17.376,4.40216666667,3.78691666667
574.53,17.76475,15.3646666667,14.3364166666,7.776,17.664,4.804,13.5195833333,17.3645833333,4.43908333333,3.82983333333
574.87,17.7295,15.3665833333,14.2885,7.79975,17.6215833333,4.81166666667,13.49625,17.3353333334,4.44091666667,3.82575
575.21,17.6471666667,15.2865833334,14.1914166666,7.74825,17.51775,4.76283333334,13.4129166667,17.2214166667,4.3725,3.74216666666
575.55,17.58125,15.25275,14.1635,7.73575,17.4633333334,4.73975,13.3776666667,17.1598333333,4.33341666667,3.73183333333
575.89,17.53875,15.23675,14.1515,7.75191666667,17.4300833333,4.73833333333,13.376,17.1124166667,4.37441666666,3.74591666667
576.22,17.46125,15.2200833334,14.1093333333,7.75725,17.3703333333,4.7325,13.3795833334,17.0674166667,4.39783333333,3.7575
576.56,17.38375,15.202,14.0825833333,7.75425,17.33325,4.72308333334,13.3500833333,17.03,4.42566666667,3.76133333334
576.90,17.2583333333,15.0974166667,14.0083333333,7.70366666667,17.1990833333,4.68641666667,13.2711666667,16.932,4.40691666667,3.71658333334
577.24,17.1865,15.0591666667,13.9825833333,7.708,17.1395,4.67316666667,13.21975,16.9060833333,4.38858333333,3.69116666667
577.58,17.0685833333,14.9999166667,13.866,7.66033333333,17.0228333334,4.61183333334,13.11225,16.8093333333,4.34083333334,3.63825
577.92,17.0368333333,15.0430833333,13.8714166666,7.71566666666,17.0155833333,4.6695,13.1473333333,16.823,4.38441666666,3.67966666667
578.26,16.9985,15.016,13.8259166667,7.74425,16.9416666667,4.69333333333,13.15975,16.7694166667,4.40941666666,3.72691666666
578.60,17.0124166667,15.0461666667,13.9248333333,7.79183333333,16.9393333333,4.74258333334,13.2009166667,16.7885833334,4.45625,3.77233333333
578.94,16.9695833333,15.049,13.95275,7.85425,16.9098333333,4.79283333334,13.22875,16.7655,4.52466666667,3.84358333333
579.28,16.8655,14.9106666667,13.833,7.77841666667,16.7156666666,4.70683333333,13.1035,16.62925,4.45233333333,3.76341666666
579.61,16.7726666667,14.851,13.79975,7.7405,16.5968333333,4.70433333334,13.0234166667,16.58175,4.43183333333,3.75058333334
579.95,16.7069166667,14.7540833333,13.74125,7.663,16.4893333333,4.64816666667,12.8971666666,16.5105833333,4.39325,3.7135
580.29,16.6621666667,14.72125,13.68025,7.62783333333,16.4,4.63891666666,12.8651666667,16.4445,4.3535,3.66916666667
580.63,16.6318333333,14.7453333334,13.6653333333,7.64991666666,16.3825,4.664,12.844,16.4003333333,4.38375,3.67658333333
580.97,16.5808333333,14.7130833333,13.6329166667,7.61391666667,16.3130833334,4.624,12.80275,16.3084166667,4.35758333333,3.67508333333
581.31,16.4928333333,14.6625,13.6168333333,7.60433333333,16.2544166666,4.60775,12.76325,16.1996666667,4.36416666666,3.69325
581.65,16.4234166667,14.5996666667,13.5606666667,7.515,16.139,4.55891666667,12.6833333333,16.0920833334,4.29966666666,3.67791666666
581.98,16.2976666667,14.5223333333,13.4775,7.40308333333,16.0585,4.45275,12.5570833333,16.019,4.21458333333,3.59533333333
582.32,16.0788333334,14.34075,13.2685,7.24541666667,15.8681666666,4.33608333333,12.3881666667,15.8178333334,4.06908333333,3.45816666667
582.66,16.0229166667,14.2824166667,13.23575,7.1725,15.8000833333,4.29533333333,12.3019166667,15.7385,4.01908333333,3.40491666667
583.00,16.0034166667,14.3658333334,13.28175,7.26783333333,15.8581666667,4.395,12.3809166667,15.7854166667,4.15308333333,3.50958333333
583.34,15.9156666667,14.3515,13.1911666667,7.24066666667,15.7813333333,4.36058333333,12.339,15.7178333333,4.11416666666,3.46141666666
583.68,15.87225,14.2903333334,13.1601666666,7.25416666667,15.75,4.3765,12.305,15.6693333333,4.13125,3.44583333333
584.01,15.7505833334,14.1776666667,13.0625833333,7.19383333334,15.6215833333,4.27883333333,12.1831666667,15.5844166667,4.0605,3.40725
584.35,15.6373333333,14.0751666667,13.0169166667,7.13458333333,15.52525,4.24766666667,12.1278333334,15.5075833333,3.99608333333,3.40216666666
584.69,15.5371666667,14.0089166667,12.9094166667,7.07133333333,15.4025833333,4.18658333334,12.021,15.4119166667,3.92933333333,3.29566666666
585.03,15.509,13.9785,12.88,7.0865,15.3550833333,4.20475,12.0045833333,15.44475,3.93533333333,3.305
585.37,15.4940833333,13.95475,12.8611666666,7.15266666667,15.3120833333,4.23583333333,12.0316666667,15.4448333333,3.9795,3.31033333333
585.70,15.4840833334,13.9355,12.8615833333,7.21733333334,15.2635833333,4.29775,12.0458333333,15.3995,4.00508333333,3.35933333333
586.04,15.4829166666,13.9348333333,12.8738333333,7.27375,15.2206666667,4.33116666667,12.0223333333,15.4023333334,4.05191666667,3.40875
586.38,15.3639166667,13.85475,12.7578333333,7.2415,15.1138333334,4.27616666667,11.9499166667,15.3295833333,4.00125,3.3675
586.72,15.3698333333,13.8135,12.73625,7.19141666667,15.0771666667,4.2265,11.8445,15.2360833333,3.95358333333,3.30991666667
587.06,15.2675833334,13.6944166667,12.6375833334,7.11733333333,15.0039166667,4.18775,11.739,15.1029166667,3.89925,3.28233333333
587.39,15.16225,13.6521666667,12.583,7.08475,14.8793333333,4.15625,11.6895833333,15.0336666666,3.83608333333,3.25383333333
587.73,15.1649166667,13.6353333334,12.57225,7.06883333334,14.8346666667,4.17908333333,11.6821666667,14.99275,3.86808333333,3.252
588.07,15.16275,13.6241666666,12.5289166666,7.0465,14.7590833333,4.13666666666,11.6153333333,14.9139166666,3.83933333333,3.1845
588.41,15.0928333333,13.57275,12.5301666667,7.01783333333,14.7175833333,4.135,11.58925,14.8575833333,3.83033333333,3.18475
588.74,15.0086666667,13.52125,12.4605,6.95425,14.6226666666,4.12425,11.5001666667,14.7630833334,3.77033333333,3.09791666667
589.08,14.9168333334,13.4541666667,12.4156666667,6.885,14.544,4.05858333333,11.3939166667,14.6975833333,3.72875,3.02541666666
589.42,14.886,13.4545,12.4016666667,6.858,14.512,4.0395,11.35175,14.6678333333,3.73591666667,2.99516666667
589.76,14.8635,13.4330833333,12.3795,6.86266666667,14.4826666667,4.02225,11.3504166667,14.6469166667,3.736,2.99758333334
590.09,14.9355,13.5014166666,12.4791666666,6.95675,14.5506666667,4.13116666666,11.414,14.731,3.80816666667,3.12083333333
590.43,14.7874166667,13.3890833333,12.3579166667,6.89233333333,14.41475,4.08158333333,11.3204166667,14.6215,3.74366666667,3.07816666667
590.77,14.7928333333,13.4349166667,12.3911666667,6.92016666667,14.3925,4.10475,11.3393333333,14.65775,3.77458333333,3.12216666667
591.11,14.8604166667,13.5105,12.4413333333,7.011,14.459,4.18891666667,11.4208333333,14.6956666667,3.85308333333,3.22216666667
591.44,14.8133333333,13.5014166666,12.4271666667,7.00508333333,14.4324166667,4.17466666667,11.406,14.6660833333,3.82641666667,3.22341666666
591.78,14.7290833334,13.4686666666,12.3711666666,6.98575,14.40025,4.15775,11.3956666667,14.653,3.82125,3.25175
592.12,14.7390833333,13.4924166667,12.3544166667,7.01766666667,14.3896666667,4.17833333333,11.38275,14.6834166667,3.84183333333,3.29941666666
592.46,14.7426666667,13.4840833334,12.34775,7.01441666667,14.3843333333,4.12133333333,11.3648333333,14.6688333333,3.853,3.33016666667
592.79,14.6855833333,13.4205833333,12.2778333333,7.01266666667,14.33725,4.11083333334,11.3215,14.57275,3.83008333333,3.31591666667
593.13,14.6748333333,13.4020833333,12.2535,6.98341666667,14.2770833333,4.1125,11.3095833333,14.56875,3.79016666666,3.28375
593.47,14.611,13.39225,12.2096666666,6.93241666666,14.2401666667,4.07575,11.2353333333,14.477,3.74566666667,3.22216666667
593.80,14.4684166667,13.2658333333,12.058,6.81941666667,14.091,3.981,11.0668333333,14.3333333333,3.65675,3.0945
594.14,14.4926666666,13.3330833333,12.0945,6.87966666667,14.0878333333,4.03025,11.111,14.3925833333,3.69683333334,3.13166666667
594.48,14.4609166667,13.33125,12.127,6.92808333333,14.0690833333,4.08425,11.1244166667,14.3613333333,3.73375,3.17033333333
594.81,14.3685,13.2685,12.0388333333,6.83475,13.97625,3.98866666667,10.974,14.2773333333,3.63216666667,3.05208333333
595.15,14.2959166667,13.2336666666,12.01725,6.83958333333,13.89925,3.98583333334,10.93,14.2345833333,3.61066666667,3.03591666667
595.49,14.2701666667,13.2061666667,12.00475,6.84475,13.8669166666,4.00608333333,10.86675,14.19175,3.6205,3.04091666667
595.82,14.233,13.16125,11.993,6.82841666667,13.7855833333,3.99166666667,10.8100833333,14.1075833334,3.61025,3.01958333333
596.16,14.19125,13.1493333334,11.9735833333,6.86416666666,13.7101666667,4.02758333333,10.7548333333,14.0731666667,3.6475,3.02375
596.50,14.1531666666,13.166,11.9813333333,6.85766666667,13.6814166666,4.04425,10.7471666667,14.0519166667,3.66441666667,3.03758333333
596.83,14.0605833333,13.1190833333,11.9335,6.83066666667,13.61625,4.006,10.6821666667,13.9505,3.64358333333,3.02941666667
597.17,14.0504166667,13.076,11.917,6.856,13.6015833333,4.055,10.6975,13.9420833333,3.68891666666,3.0765
597.51,14.0395,13.0983333333,11.916,6.897,13.571,4.08733333333,10.7341666666,13.9425,3.71541666666,3.13141666667
597.84,13.9835,13.0124166667,11.8469166666,6.83825,13.4734166666,4.06925,10.6539166666,13.8415,3.67383333334,3.09933333333
598.18,13.95925,12.9795,11.7923333333,6.78891666667,13.4259166667,4.00908333333,10.5885,13.78475,3.6275,3.03075
598.52,13.901,12.9181666667,11.7423333333,6.756,13.3465833333,3.9905,10.5875833333,13.71525,3.62633333333,3.04233333333
598.85,13.9346666667,12.9054166667,11.7165,6.78391666667,13.3494166667,4.03441666666,10.5701666667,13.71875,3.66525,3.06075
599.19,13.8916666667,12.8550833333,11.6720833333,6.76708333334,13.297,4.0275,10.56475,13.6425,3.644,3.02425
599.53,13.7780833334,12.7598333334,11.5880833333,6.723,13.205,3.98933333333,10.52325,13.57625,3.589,2.96183333333
599.86,13.7726666667,12.7689166667,11.5939166666,6.74633333333,13.2208333334,4.02291666667,10.5681666667,13.5639166667,3.61833333334,3.01133333333
600.20,13.85575,12.783,11.6250833334,6.791,13.2456666667,4.04425,10.6249166667,13.64775,3.65675,3.07741666667
600.53,13.8245,12.7269166667,11.6116666667,6.79325,13.1974166667,4.06508333333,10.6245833333,13.6395,3.69691666666,3.08041666667
600.87,13.732,12.7035,11.5498333333,6.72658333333,13.0835,4.01125,10.56525,13.5923333333,3.64633333333,3.03975
601.21,13.71775,12.7060833333,11.5525833334,6.72133333333,13.0876666667,4.05116666667,10.566,13.5458333334,3.68158333333,3.0545
601.54,13.7153333333,12.7645,11.6096666667,6.75433333334,13.1224166667,4.09583333333,10.6091666667,13.588,3.74225,3.113
601.88,13.7410833333,12.82875,11.65125,6.8215,13.1634166667,4.1805,10.6631666667,13.67925,3.84125,3.20566666666
602.21,13.7605,12.86475,11.7031666667,6.89716666667,13.18625,4.24641666666,10.6784166667,13.70275,3.91125,3.24625
602.55,13.7399166667,12.8898333333,11.75675,6.916,13.18975,4.27808333333,10.6810833333,13.69825,3.96391666667,3.29666666667
602.88,13.7365833333,12.895,11.7534166667,6.91275,13.1240833333,4.25658333333,10.669,13.7276666667,3.96433333333,3.32441666667
603.22,13.74525,12.9470833333,11.749,6.94408333333,13.1496666667,4.28675,10.67125,13.74375,3.99666666666,3.38608333333
603.56,13.676,12.8796666666,11.704,6.89841666667,13.0985,4.23633333334,10.6124166667,13.6911666667,3.92808333334,3.34775
603.89,13.6559166667,12.9175,11.7279166666,6.908,13.055,4.26425,10.5633333333,13.6393333333,3.94216666667,3.36733333333
604.23,13.6819166667,12.95825,11.7339166666,6.94916666667,13.0630833334,4.30316666667,10.5468333333,13.6518333333,3.97058333334,3.41691666667
604.56,13.66325,12.9583333333,11.7374166667,6.97966666667,13.0623333334,4.35441666667,10.5581666666,13.64175,4.0025,3.45375
604.90,13.6190833333,12.90125,11.6989166666,6.93475,12.9965833333,4.284,10.4861666667,13.6065833333,3.94933333334,3.39016666667
605.23,13.5828333333,12.8420833333,11.6398333333,6.91816666667,12.9533333334,4.27191666667,10.4498333333,13.55275,3.92225,3.36075
605.57,13.5320833334,12.75525,11.5771666667,6.89866666667,12.8791666667,4.24875,10.38225,13.4561666667,3.88133333334,3.35791666667
605.90,13.5055833333,12.74825,11.55625,6.89191666666,12.8483333334,4.27016666667,10.35725,13.4413333333,3.87125,3.38875
606.24,13.4813333333,12.7004166666,11.4996666667,6.88708333333,12.8146666667,4.28925,10.3463333333,13.3965,3.86116666666,3.38475
606.58,13.48875,12.69025,11.5349166667,6.91241666667,12.8478333333,4.37441666667,10.33775,13.3936666667,3.92758333333,3.44783333333
606.91,13.5029166667,12.677,11.5918333333,6.97783333333,12.8435833333,4.45683333334,10.3854166667,13.41325,4.00775,3.52383333333
607.25,13.4531666667,12.6451666667,11.585,6.94791666667,12.8035833333,4.48583333334,10.35175,13.3868333333,4.024,3.52416666667
607.58,13.3928333333,12.5745833333,11.5004166667,6.958,12.7838333333,4.4885,10.3368333333,13.3550833333,4.00416666667,3.49208333334
607.92,13.3538333333,12.5335833333,11.45125,6.93116666667,12.74125,4.44916666667,10.2969166667,13.31475,3.99441666666,3.48266666667
608.25,13.3885,12.55875,11.474,6.95791666667,12.74175,4.49458333333,10.3068333333,13.3184166667,4.0385,3.5305
