wavelength,Back_DigCyaf,Belly_DigCyaf,Breast_DigCyaf,Crissum_DigCyaf,Crown_DigCyaf,DorTail_DigCyaf,Patch10_DigCyaf,Rump_DigCyaf,Throat_DigCyaf,WingTip_DigCyaf
765.70,9.72993333332,10.7509333333,8.77959999999,11.0112,10.6632666667,10.5784633333,3.9654,8.62686666667,11.3024666667,14.0234
766.01,9.93039999999,10.7448,8.58579999999,10.7952666667,10.4486,10.5471766667,3.9182,8.51766666667,11.1654666667,13.899
766.32,9.82640000001,10.5860666667,8.30693333334,10.5363333333,10.062,10.2703266667,3.67766666667,8.33486666667,10.7968666667,13.5814666667
766.64,9.29326666667,9.97553333333,7.75533333334,10.1098666667,9.49333333334,9.70228999999,3.16133333334,7.798,10.5001333333,13.1464
766.95,9.07153333333,9.78419999999,7.43746666667,9.95546666667,9.32866666666,9.39762999999,2.93606666667,7.62586666667,10.2467333333,12.8229333333
767.26,8.61519999999,9.50759999999,6.87980000001,9.53246666666,8.91026666666,8.84584,2.43553333333,7.06846666667,9.71013333335,12.2346666667
767.57,8.35146666667,9.27586666667,6.57946666667,9.18479999999,8.60986666667,8.53054333333,2.1142,6.68853333333,9.33413333332,11.8413333333
767.88,8.59120000001,9.48793333333,6.6554,9.26286666666,8.66266666667,8.58831333333,2.38986666667,6.7642,9.34159999999,12.2114666667
768.20,9.05833333333,9.94086666667,7.07546666667,9.61219999999,8.89019999999,9.02142333335,2.84633333333,7.25886666667,9.52826666666,12.5082
768.51,9.08193333334,10.0176,7.023,9.4578,8.97626666666,9.19011333332,2.99473333333,7.33993333333,9.57140000001,12.4603333333
768.82,9.80279999999,10.6747333333,7.50293333333,9.95653333333,9.57,9.63482,3.7358,8.07506666666,10.2446666667,12.9152
769.13,9.27806666666,10.0852,6.96686666667,9.39993333334,9.27819999999,9.42823000002,3.31706666667,7.62373333333,9.76493333333,12.3924666667
769.44,8.71306666666,9.73439999999,6.74973333333,9.17813333332,9.08273333335,9.19499333332,2.964,7.26853333333,9.54326666667,12.0838666667
769.76,8.23206666667,9.52733333334,6.5696,8.86906666667,8.99166666667,8.90870666666,2.61173333333,6.6624,9.40093333333,11.8775333333
770.07,8.43446666667,9.76353333333,6.83280000001,9.20113333334,9.31213333333,9.27576333332,2.918,6.92660000001,9.80606666668,12.1490666667
770.38,8.00173333333,8.98680000001,6.43773333334,8.73626666666,8.96526666667,8.85295666667,2.3676,6.3254,9.15540000001,11.8730666667
770.69,8.68519999999,9.32646666665,7.16166666667,9.12406666666,9.52873333334,9.61786666666,3.07726666667,7.15733333334,9.61913333335,12.5715333333
771.00,8.59820000001,9.1738,7.11133333334,8.93833333334,9.41346666667,9.59331666665,3.06513333333,7.216,9.33946666667,12.4046666667
771.32,8.35966666666,8.91533333333,6.8254,8.80526666667,9.09173333335,9.60798333335,2.89666666667,7.1252,9.16226666668,11.8563333333
771.63,8.39339999999,8.88293333334,6.85359999999,8.81166666665,9.00306666667,9.48476666667,2.7904,7.07166666666,9.46160000001,11.5931333333
771.94,8.19813333333,8.56299999998,6.95933333335,8.55833333334,8.7704,9.29672333333,2.5766,6.73406666667,9.45940000001,11.3964
772.25,7.67426666666,8.18039999999,6.78620000001,8.15273333332,8.438,8.94657000001,2.2452,6.1836,9.25240000001,11.0466666667
772.56,7.97319999999,8.45346666666,7.17466666667,8.4718,8.64266666666,8.97236000001,2.45153333334,6.41746666666,9.46439999999,11.0802666667
772.87,8.15753333333,8.37633333333,7.1652,8.53480000001,8.59079999999,8.98384333333,2.6648,6.44773333334,9.45720000001,11.1204666667
773.18,7.86733333333,7.91993333333,6.50933333334,8.51086666667,8.10586666665,8.81457999999,2.4636,6.37113333333,9.07326666667,10.9126
773.50,7.62593333333,7.6938,6.07073333334,7.94566666667,7.66960000001,8.32217999999,2.07853333333,5.93019999999,8.51733333334,10.5717333333
773.81,7.41360000001,8.05713333334,5.8806,7.81613333332,7.61980000001,8.34770333334,2.31393333333,6.0526,8.62686666668,10.3463333333
774.12,6.39000000001,7.22020000001,4.53833333333,6.85786666666,6.74206666667,7.17463333333,1.20246666667,4.73966666667,7.56713333333,9.25293333332
774.43,5.96286666667,6.73293333333,4.07033333333,6.60526666667,6.35533333334,6.99016,0.933466666667,4.17753333333,7.36033333333,9.12006666669
774.74,5.76246666667,6.72906666668,4.0894,6.50033333334,6.32386666667,6.64975333333,0.888533333331,3.98553333333,7.37846666667,9.12979999999
775.05,4.99873333333,6.31600000001,3.45286666667,6.16733333335,5.98140000001,6.11638666667,0.7384,3.4316,6.927,9.07293333331
775.36,4.86500000001,6.31379999999,3.2184,6.29246666667,5.9342,5.96815333333,0.673600000002,3.43226666667,6.88046666666,9.30233333333
775.67,4.93693333334,6.40866666668,2.94926666667,6.38173333333,5.95219999999,6.00478000001,0.531799999998,3.51866666667,6.80626666666,9.48166666667
775.98,4.92713333334,6.67206666666,2.59313333333,6.3316,5.87793333334,5.97347666667,0.4268,3.38733333333,6.61813333333,9.47593333331
776.30,5.49106666666,7.52539999999,3.10806666667,7.06393333334,6.511,6.64338999999,1.0682,4.13846666667,7.24640000001,10.1824666667
776.61,6.16286666667,8.03493333333,3.85033333333,7.27659999999,6.91599999999,6.86374333333,1.42666666667,4.60886666667,7.75920000001,10.4162
776.92,6.49793333333,8.23720000001,4.33733333333,7.62053333333,7.27800000001,7.25691333333,1.7918,5.1068,8.13179999999,10.7194
777.23,6.34533333333,7.893,4.10173333333,7.52353333333,7.06286666667,6.91891000001,1.3816,4.8194,7.95713333331,10.8272666667
777.54,6.37626666667,7.87619999999,4.40326666667,7.81719999999,7.1022,7.25052666667,1.5752,5.1668,8.08606666667,10.9302
777.85,7.20833333333,8.70473333333,5.34733333333,8.71013333333,8.10406666667,7.69052,2.317,5.86206666667,8.77446666667,11.3596666667
778.16,6.75353333334,8.01846666667,4.89673333333,7.97493333332,7.96419999999,7.14790333332,1.634,5.08153333333,8.17033333333,10.9446
778.47,7.11186666666,8.19526666667,5.15413333333,8.1686,8.23806666666,7.57924666666,1.668,5.3794,7.99673333334,10.9626666667
778.78,7.33286666667,8.42673333335,5.11773333333,8.18306666665,8.18853333333,7.74879000001,1.77093333333,5.43186666666,7.78780000001,10.7500666667
779.09,7.02646666667,8.28559999999,5.01506666667,8.02953333333,8.18753333333,7.72634,1.67893333333,5.23306666667,7.57160000001,10.7004666667
779.40,6.84479999999,7.85293333334,4.94566666667,7.64120000001,7.93653333334,7.58475333334,1.5316,4.98453333334,7.257,10.5485333333
779.71,6.00726666667,6.83020000001,4.2152,6.71726666667,7.10613333334,6.73908333334,0.5974,4.31106666667,6.30033333334,9.68166666666
780.02,5.68193333332,6.70626666668,4.13693333333,6.9214,7.34006666667,6.96010999999,0.396266666665,4.43686666667,6.05546666666,10.0792666667
780.33,5.87880000001,7.02946666667,4.365,7.14853333332,7.67573333334,7.19153000001,0.425133333335,4.62586666667,5.94673333333,10.3515333334
780.64,5.89366666667,6.88826666667,4.50693333333,7.11566666667,7.87153333334,7.11756999999,0.255866666668,4.69453333333,5.94493333333,10.0766666667
780.95,6.3488,7.44459999999,5.40606666666,7.41606666666,8.45533333333,7.35639333334,0.789266666664,5.2074,6.6838,10.6586
781.26,5.95413333334,7.14379999999,5.12066666667,6.77586666666,8.06320000001,7.02831000001,0.356199999999,4.97133333333,6.55166666665,10.6552
781.57,5.74386666666,7.07033333333,4.94219999999,6.75313333335,7.79693333332,6.90370666667,0.1038,4.99426666667,6.45346666667,10.6920666667
781.88,6.58046666667,7.5928,5.62553333334,7.12693333332,8.25993333333,7.49197333333,0.747733333332,5.66,7.20160000001,11.3317333333
782.19,6.76380000001,7.68833333333,6.14153333333,7.46006666667,8.69293333333,8.02505,1.13013333333,6.21573333334,7.8482,12.0205333333
782.50,6.2458,6.77066666667,5.66893333334,6.74746666668,7.87193333333,7.28313333333,0.467266666666,5.46133333333,7.07613333334,11.1074
782.81,6.40960000001,7.06653333333,5.96973333333,6.76379999999,7.75186666667,7.37100333334,0.559933333332,5.56413333333,7.19786666666,11.1910666667
783.12,7.18093333334,7.78726666667,7.01899999999,7.53906666667,8.41140000001,8.07231666667,1.29973333333,6.09486666667,8.05900000001,11.9296
783.43,8.02906666666,8.57060000001,7.97100000001,7.97080000001,8.96646666667,8.65245666666,2.4862,6.87046666667,8.78606666667,12.396
783.74,7.4514,8.00593333333,7.53386666667,7.28606666665,8.47786666665,8.14863333334,2.06493333333,6.22420000001,8.68446666665,12.0236666667
784.05,8.06506666667,8.92946666667,8.24473333333,7.93733333333,8.9354,8.74271,3.23753333333,7.10186666667,9.36453333333,12.9444666667
784.36,8.17240000001,9.03453333335,7.94806666667,8.07213333335,8.89280000001,8.93354333335,3.24186666667,7.19206666667,9.22346666667,13.3392
784.67,7.72366666667,8.40846666667,7.30933333333,7.81973333333,8.27026666667,8.57990666666,2.60653333333,6.63646666665,8.19813333333,12.9068666667
784.98,8.43486666667,8.69766666667,7.62840000001,8.44679999999,8.32740000001,8.83579333333,3.14806666667,7.18033333333,8.36913333333,13.1840666667
785.29,7.65713333333,7.80926666667,7.14066666667,8.00973333334,7.5782,8.12573999999,2.26066666667,6.45393333335,7.79706666665,12.4157333333
785.60,7.20886666667,7.19033333334,6.48180000001,7.50466666667,7.19039999999,7.15338333334,1.48493333333,5.82253333333,6.99326666667,11.4602
785.91,8.15219999999,8.19440000001,7.08340000001,8.36959999999,7.82013333334,7.83454666667,2.1498,6.95646666668,7.84426666667,12.0531333333
786.22,8.05186666667,8.05166666667,7.14826666666,8.81653333333,8.12393333333,7.97503666667,2.07153333334,7.00993333332,8.04566666666,12.2313333333
786.53,7.79466666665,7.8664,6.54133333334,8.42146666666,7.97386666667,8.04137333334,1.8562,6.58913333332,7.81853333333,11.9782666667
786.84,7.98106666666,7.99873333333,6.54879999999,8.7238,8.38779999999,8.21311999999,1.99826666667,6.51340000001,8.11673333335,12.3194666667
787.14,7.71259999999,7.95226666667,6.46213333335,8.88113333334,8.29093333333,7.87019333335,1.85793333333,6.41546666666,7.9346,11.8726
787.45,7.04993333333,7.01519999999,5.8014,8.14746666668,7.40420000001,7.07845666667,0.789666666668,5.37166666667,7.1254,11.0278
787.76,6.67813333333,6.5572,5.61220000001,7.78446666667,7.1334,6.82389,0.339933333332,4.70753333333,6.67233333333,10.6309333333
788.07,7.31286666665,7.3412,6.31526666667,8.48633333333,7.92513333333,7.42276333334,1.13373333334,5.3912,7.73806666666,11.3549333333
788.38,7.72506666666,8.13626666667,7.01006666667,8.80066666667,8.74446666665,8.05002333333,1.59906666666,5.92906666667,8.42913333332,11.8186666667
788.69,7.35599999999,7.91533333332,6.37853333333,8.21466666667,8.37859999999,7.43795333333,1.28813333333,5.51406666667,7.9718,11.3163333333
789.00,7.00019999999,7.75806666665,5.97126666667,7.82020000001,7.91053333335,7.21692666667,0.831266666667,5.1908,7.90506666667,11.1846666667
789.31,6.48173333333,7.32526666666,5.55760000001,7.4986,7.52733333334,6.90907000001,0.3928,4.5984,7.56793333333,11.1033333333
789.62,5.64146666666,6.49286666666,4.651,6.47546666666,6.56246666666,5.87000666666,-0.318600000001,3.66646666667,6.64926666667,10.1534
789.92,5.33566666667,6.16033333333,4.47566666667,6.001,6.15426666667,5.28248333334,-0.742000000001,3.6514,6.22486666666,9.84693333333
790.23,3.7018,4.65760000001,2.9224,4.38339999999,4.57226666667,3.81737666667,-2.61186666667,2.23433333333,4.89486666666,8.22526666666
790.54,4.52040000001,5.28526666667,3.52133333334,4.90906666667,5.35306666666,4.67228999999,-1.9796,2.82466666667,5.78473333333,9.11513333333
790.85,4.96206666667,5.59980000001,3.93933333333,5.35353333333,5.92166666667,5.40246333333,-1.76766666667,3.4786,6.54673333333,9.74753333333
791.16,4.75533333333,5.25733333334,3.74506666666,5.1416,5.55359999999,5.09695,-2.02693333333,3.41053333334,6.71153333333,9.44013333335
791.47,4.08106666667,4.34873333333,3.25160000001,4.49226666667,4.76660000001,4.64491999999,-2.50093333333,2.76206666667,6.203,9.02373333334
791.78,2.32386666666,2.893,1.5786,3.04206666667,3.00140000001,3.35135333332,-4.01086666667,1.20593333333,4.68166666667,7.78466666666
792.08,2.11626666667,2.98066666667,1.83946666666,3.24359999999,2.91839999999,3.33774666666,-4.12853333334,1.21706666667,4.45360000001,8.0844
792.39,2.39046666667,3.2178,2.1242,3.20379999999,3.16873333334,3.46506333334,-3.62420000001,1.29686666667,4.3884,8.01266666666
792.70,1.79026666667,2.4492,1.48233333334,2.07660000001,2.65673333333,2.68716666666,-4.29640000001,0.744733333332,3.76660000001,7.16066666665
793.01,2.09046666667,2.79233333333,1.27193333333,2.14186666666,2.90920000001,3.01859333333,-4.09360000001,1.3596,4.15933333333,7.52933333333
793.32,2.30806666667,3.07986666667,1.26426666667,2.26386666667,2.82973333334,3.28600333333,-4.23386666666,1.15406666667,4.17500000001,7.70306666666
793.62,2.81646666667,3.17326666667,1.57933333333,2.85306666667,2.68560000001,3.64413333333,-3.93026666667,1.29546666667,4.19946666667,7.92586666667
793.93,2.79533333333,2.9758,1.36513333334,2.77366666667,2.3834,3.47679333333,-4.00866666667,1.2496,3.74859999999,7.40333333334
794.24,2.44126666666,2.16686666667,0.238266666666,1.76233333333,1.68286666667,2.59303333333,-4.54326666666,0.057733333334,2.7014,6.27653333333
794.55,3.03353333333,3.12633333333,0.778,2.65520000001,2.5054,3.625,-3.783,0.670933333334,3.2834,6.8022
794.86,3.38366666666,3.5058,0.761533333332,2.72273333334,2.72266666667,3.89258000001,-3.72846666667,0.9266,3.64233333334,7.01873333335
795.16,4.60293333333,4.17626666666,1.62286666667,3.87539999999,3.89660000001,5.08428999999,-2.5114,1.86073333333,5.07166666666,7.86286666667
795.47,4.31940000001,3.72913333333,0.854066666668,3.64586666667,3.81933333333,4.84581000001,-2.65973333333,1.38186666667,5.09033333333,7.59726666667
795.78,4.78253333333,4.60326666667,1.40086666667,4.73419999999,4.47206666667,5.49450666666,-2.18780000001,2.16,5.86606666667,8.57133333334
796.09,4.94406666667,5.14746666667,1.79046666667,5.20833333332,4.72020000001,5.72881666668,-2.18373333333,2.25826666667,6.11739999999,8.66053333333
796.40,4.50573333334,4.79793333333,1.69213333333,4.94046666666,4.32220000001,5.56265666666,-2.71146666666,1.6718,5.86466666666,8.35879999999
796.70,4.25039999999,4.555,1.60406666667,4.66333333333,4.26386666667,5.07510333333,-2.82913333333,1.42133333333,5.72600000001,7.89173333334
797.01,5.1948,5.70766666667,2.65073333333,5.16153333333,5.45459999999,5.98906000001,-1.6584,2.38446666667,6.69993333333,8.87113333334
797.32,5.33066666667,5.6364,2.57893333333,4.99166666666,5.67626666667,5.81050000001,-1.59506666667,2.24006666667,6.88599999999,9.08606666666
797.63,5.70653333334,6.49873333333,3.71946666667,5.79379999999,6.52573333333,7.01748666668,-0.926400000001,3.32326666667,7.78113333333,10.0303333333
797.93,5.13493333334,5.74893333333,2.89473333333,4.79759999999,5.76906666667,6.02192666667,-1.68706666667,2.71253333333,6.65993333333,9.26453333333
798.24,4.83866666667,5.49066666666,2.54713333333,4.50279999999,5.96773333333,5.62428999999,-1.74733333333,2.54033333333,6.09539999999,8.70293333333
798.55,4.26500000001,5.11386666667,2.04966666667,3.79573333333,5.59693333334,4.80629333334,-2.57413333334,2.0152,5.38293333334,8.10913333333
798.85,5.27006666665,6.30886666665,3.4332,4.66459999999,6.48086666667,6.07645333333,-1.2314,3.199,6.23326666667,9.05400000001
799.16,5.04526666668,5.74413333334,3.42406666667,4.49326666667,6.06580000001,5.84348333332,-1.14593333333,2.90706666667,6.00273333333,8.80506666667
799.47,5.51079999999,5.78566666667,4.2,5.26426666667,6.37053333332,6.46475,-0.169266666668,3.34746666667,6.46939999999,9.40793333333
799.78,5.99799999999,5.96273333334,4.51246666667,5.66,6.68073333333,6.67861000001,0.2464,3.63953333333,6.64553333334,9.44033333334
800.08,5.82259999999,5.54833333333,4.50933333333,5.7648,6.70279999999,6.81743333333,0.230933333334,3.52806666667,6.65220000001,9.6102
800.39,4.72433333334,4.28193333334,3.63706666667,4.96439999999,5.92420000001,5.89543,-1.11733333333,2.42213333333,5.54926666667,8.84886666665
800.70,4.11033333333,3.96279999999,3.5586,4.83286666668,5.27586666667,5.84303333334,-1.46066666667,2.12893333333,4.87946666666,8.57020000001
801.00,4.24173333334,4.0624,3.52426666667,5.22413333334,5.34119999999,5.59493333332,-0.998066666674,2.07393333333,4.71746666667,8.42886666666
801.31,4.91893333335,4.64213333334,4.31793333333,5.99453333333,6.31093333333,6.30487333333,-0.245199999992,2.91813333333,5.6624,9.49000000001
801.62,5.34459999999,5.18433333332,4.69553333333,6.20186666665,6.31413333333,6.67465333334,-0.096133333326,3.40539999999,5.92946666667,9.9758
801.92,5.68939999999,5.76893333333,5.4986,6.83353333333,6.65073333333,7.06241,0.5246,4.16366666667,6.60313333333,10.7192
802.23,6.0716,5.85453333333,5.26746666667,6.88380000001,6.70686666667,7.22487000001,0.265400000008,4.17373333333,6.73099999999,10.7760666667
802.54,6.05833333332,5.66906666667,4.86626666666,6.24493333334,6.48819999999,6.92254666666,-0.24333333334,3.77126666667,6.17199999999,10.3892
802.84,6.57620000001,5.94419999999,4.63886666667,5.88673333335,6.76506666667,6.72455333333,-0.353066666666,3.98206666666,6.19873333335,10.3284
803.15,6.25053333332,5.82606666665,4.71086666667,5.49306666667,6.78333333334,6.39376666666,-0.432733333328,4.00326666667,6.21726666665,10.6534666667
803.46,6.36746666666,6.05153333333,4.34746666666,5.49466666667,6.60853333333,6.22449333333,-0.166200000006,4.10646666666,6.06813333333,10.7066
803.76,6.88886666667,6.88046666667,4.82299999999,5.99173333333,6.8642,6.64369,0.502066666668,4.60080000001,6.49386666667,11.0946666667
804.07,7.62946666666,7.76006666666,5.69559999999,6.79719999999,7.5888,7.32431333333,1.33826666667,5.60580000001,7.44999999999,11.8481333333
804.38,7.17833333333,7.64853333333,5.28053333333,6.02306666665,6.96366666667,6.64472000001,0.486799999998,5.37133333333,7.23600000001,11.5759333333
804.68,6.60020000001,7.33920000001,5.16386666667,5.73680000001,6.33460000001,6.56832666665,-0.04146666666,4.87346666667,6.87426666668,10.7845333333
804.99,6.25573333334,7.0356,4.90566666667,5.92033333333,6.1634,6.61339000002,-0.217933333332,4.63740000001,7.30406666667,10.5576
805.30,5.55699999999,6.17546666668,3.7442,4.92173333333,5.34526666667,5.88952666667,-1.24526666667,3.52393333333,6.81906666667,9.496
805.60,4.26986666667,4.90553333333,2.88666666667,4.1236,4.41573333333,4.53821666667,-2.43126666667,2.17346666667,6.031,8.69413333332
805.91,2.91833333334,3.90226666666,2.01113333333,3.56,3.7314,3.84857666667,-3.35466666667,1.12966666667,5.169,7.95879999999
806.21,2.30413333334,4.03206666667,2.2024,4.16773333333,3.86273333333,4.15711666667,-3.19359999999,0.677666666666,4.85393333333,8.18306666665
806.52,3.40466666666,4.69600000001,3.0692,5.54273333333,4.84693333333,5.23782666666,-2.49053333333,1.42566666667,5.62686666667,9.09026666665
806.83,4.12566666667,5.5346,4.0922,6.717,6.29780000001,5.85154333333,-1.62666666667,2.3648,6.76740000001,10.0544
807.13,3.55726666667,4.84153333333,3.5318,6.24413333333,6.17653333333,5.32669666667,-1.96033333334,2.19693333334,6.74273333333,9.37046666667
807.44,2.52993333333,3.88886666667,2.36753333333,5.11106666667,5.64093333334,4.12613000001,-3.15386666667,1.42733333333,6.12806666667,8.70946666666
807.74,2.81053333333,4.11553333334,2.48426666667,5.51226666667,6.23166666665,4.30390000001,-2.80226666666,1.56413333334,6.3404,9.05893333333
808.05,2.24206666665,3.1338,1.35873333333,4.1698,5.68146666665,3.21956000001,-3.63466666667,0.645399999994,5.68153333333,8.76426666668
808.35,1.66019999999,2.54573333333,1.2686,3.54186666665,5.68773333335,2.74063333333,-3.98460000001,0.187199999994,5.06606666667,8.4122
808.66,2.19073333332,2.83506666667,1.71826666667,3.86599999999,6.11686666667,3.12108333333,-3.1014,0.816133333328,5.12873333333,9.15806666667
808.97,1.32126666667,2.18166666668,1.1734,2.98126666667,5.06746666667,1.99159666667,-4.04166666667,0.16513333334,4.02426666667,8.42233333333
809.27,1.39366666667,2.29033333333,0.994400000002,2.62753333333,4.65160000001,1.64903666667,-4.26980000001,0.133266666674,4.21659999999,8.37106666668
809.58,1.49046666667,2.41186666666,0.740800000002,2.24933333333,4.66133333334,1.43589666667,-4.28186666667,0.49686666666,4.52580000001,8.92513333334
809.88,0.102066666659,1.67826666668,-0.574933333334,0.825399999994,3.56053333333,0.47057666666,-5.04399999999,-0.111333333334,3.47713333333,7.76093333331
810.19,-0.623000000001,1.1622,-1.41333333333,-0.446200000008,2.54760000001,0.288819999986,-5.56946666667,-0.948400000012,2.371,6.70379999999
810.49,0.810666666672,2.70873333333,-0.372,0.648466666674,3.57673333333,1.55826333334,-4.30133333334,0.343266666666,2.89940000001,8.02093333332
810.80,0.00980000000666,1.81553333334,-1.95226666667,-0.175666666667,2.52806666667,0.958589999992,-5.13420000001,-0.927200000006,1.09326666667,7.07666666668
811.10,-1.95046666666,-0.030933333348,-4.13833333333,-2.0846,0.877000000006,-0.52426333332,-6.92466666667,-2.73480000001,-0.928733333348,5.67599999999
811.41,-2.23606666665,-0.145733333334,-4.389,-1.97613333334,0.39526666666,-0.89144333332,-6.74993333334,-2.933,-1.05046666667,5.32513333334
811.71,-2.37486666667,-0.223733333328,-4.63266666667,-2.11920000002,0.159733333328,-1.07035999999,-7.47606666667,-3.06706666668,-1.55473333333,4.88819999999
812.02,-2.52006666666,-0.086266666654,-4.65266666667,-2.20786666667,0.37693333334,-0.476623333332,-8.10973333335,-2.85406666666,-1.49706666666,4.65266666667
812.32,-1.56666666667,0.886066666674,-4.24640000001,-1.17773333334,1.70713333334,0.782296666666,-6.90426666668,-1.63146666667,-0.44306666668,5.4134
812.63,-1.42066666667,1.03813333334,-3.75946666665,-0.907133333327,2.32786666667,1.46513333332,-6.85246666667,-1.25680000001,-0.29493333334,5.68293333333
812.93,-1.399,0.480866666668,-3.50826666665,-0.961733333347,2.20773333334,1.63010000001,-7.22406666667,-1.20226666667,-0.491933333354,5.39873333334
813.24,-0.833333333321,0.592,-2.99333333333,-0.833400000013,2.69733333333,1.96160333335,-6.92980000001,-1.26093333333,-0.3838,5.53726666667
813.54,-2.69873333333,-1.21213333332,-4.60840000001,-2.42426666666,0.434599999994,-0.075533333334,-9.33106666667,-2.9502,-2.22973333335,4.24253333333
813.85,-4.72933333333,-3.19093333334,-6.06280000001,-3.62393333334,-1.56119999999,-1.91613333335,-11.0426666667,-5.32193333335,-3.86319999999,2.84886666666
814.15,-3.76619999999,-1.82133333335,-3.40640000001,-1.68639999999,0.292133333326,-0.25748,-9.07260000001,-3.41759999999,-1.77619999999,4.96906666667
814.46,-1.87826666667,-0.456133333326,-0.749133333332,0.032599999994,2.09546666667,1.75299666667,-6.68833333333,-1.54166666666,0.759999999992,6.67753333333
814.76,-1.27920000001,0.314333333332,0.39026666666,1.25746666667,3.02446666667,2.98637666665,-5.70179999999,-0.498733333328,1.2574,7.664
815.07,-0.338533333338,1.41793333334,1.22746666667,1.80946666667,3.56606666667,3.78213000001,-4.07413333334,0.031866666668,1.71433333333,8.68766666667
815.37,-0.08513333334,1.66113333333,1.22466666667,2.09806666667,3.5038,3.16825000002,-3.74866666668,-0.5538,1.1608,8.86066666668
815.68,-0.104200000014,2.0032,1.3354,1.93006666667,3.57846666668,3.60453666667,-4.16280000001,-0.866000000014,1.1476,8.49239999999
815.98,0.586800000001,2.76179999999,1.74,2.57953333333,4.30946666666,4.13824999999,-3.34846666668,-0.354133333326,1.76026666666,8.64946666665
816.29,-0.121733333325,2.72953333334,0.710466666666,2.03959999999,3.73419999999,3.36573333333,-3.70373333333,-0.761066666672,1.70473333333,7.79300000002
816.59,1.29526666667,4.40760000001,1.7268,3.42373333333,5.06033333333,4.70723999999,-2.3092,0.612400000006,3.32326666667,9.11653333335
816.89,3.64426666667,6.17106666668,3.64433333333,5.28680000001,7.4442,6.96005666666,-0.252733333334,3.00293333333,5.64619999999,11.137
817.20,4.53999999999,7.04820000001,4.18700000001,5.64606666667,8.57419999999,7.54786999999,0.2862,4.30133333333,6.80959999998,11.5879333333
817.50,3.9906,6.44906666667,2.72346666666,4.1608,7.14893333333,6.35741666666,-1.05913333333,2.93153333334,5.863,10.1087333333
817.81,3.28553333334,6.23566666667,1.19726666667,3.62060000001,6.03446666667,5.39182000001,-2.39466666667,1.83906666666,4.61673333335,8.90800000001
818.11,4.65473333333,8.08419999999,2.53326666666,4.92006666666,7.21546666665,6.70934333333,-1.17046666667,3.65786666667,6.27353333335,10.1143333333
818.41,4.42059999999,7.95146666665,1.98553333334,4.79773333333,6.64860000001,6.20172999999,-1.98573333334,3.21659999999,6.63066666666,10.036
818.72,4.72926666667,8.47713333334,2.63106666667,5.73613333333,7.11513333334,7.07920333334,-1.48893333333,3.96780000001,7.41953333334,10.5838666667
819.02,6.0886,9.47759999999,4.42600000001,7.37926666666,8.47166666667,8.73075333332,0.498866666666,5.75606666666,9.31119999999,12.407
819.33,6.81793333333,10.0758,5.44146666667,8.20186666667,9.04506666667,9.65588999999,1.31193333333,6.55859999999,10.2416,13.2252666667
819.63,8.03500000001,11.1675333333,6.67293333333,9.20266666667,10.0126,10.6676133333,2.30386666667,7.52680000001,11.0107333333,14.3942666667
819.93,8.25553333333,11.2115333333,7.18920000001,9.4326,9.89173333332,10.5342266667,2.35426666667,7.55340000001,10.9684666667,14.6318
820.24,8.45300000001,11.3297333333,7.58866666666,9.88906666667,9.88473333334,10.6063366667,2.5222,7.4912,11.1701333333,14.743
820.54,9.19833333333,11.9836666667,8.46006666668,10.8389333333,10.496,11.4654233333,3.34826666667,8.09466666668,12.0954,15.5480666667
820.85,10.1445333333,12.5639333333,9.30866666667,11.8326666667,11.2795333333,12.16363,4.09786666667,8.85406666667,12.9360666667,16.1277333333
821.15,10.8238666667,13.1487333333,10.1101333333,12.5068666667,11.7932666667,12.8628866667,4.7328,9.54539999999,13.5232666667,16.8401333333
821.45,11.5788,13.6478,10.7507333333,13.1638666667,12.4903333333,13.48186,5.33493333333,10.0751333333,14.304,17.5647333333
821.76,11.9730666667,13.9843333333,11.2256,13.5218,12.8327333333,13.7976633333,5.7126,10.5409333333,14.6442666667,17.899
822.06,12.515,14.5504666667,11.6966,13.8998666667,13.2137333333,14.2952033333,6.17986666667,11.0019333333,15.098,18.3591333333
822.36,12.5217333333,14.6577333333,11.6695333333,13.8785333333,13.1798,14.2283266667,6.11953333333,10.8963333333,14.9686666667,18.3848
822.67,12.7648666667,14.8494666667,11.8784,14.1427333333,13.3827333333,14.31219,6.26606666667,11.0848,15.1475333333,18.6477333333
822.97,12.7232,14.7018,11.8681333333,14.1094,13.4242,14.31002,6.19866666666,10.9814666666,15.0592666667,18.5268666667
823.27,12.8617333333,14.8158,11.9590666667,14.2603333333,13.5865333333,14.50353,6.291,11.0729333333,15.2424666667,18.6012666667
823.58,13.0633333333,15.0387333333,12.1056666667,14.3873333333,13.8217333334,14.6973,6.52313333334,11.2446666667,15.4027333333,18.751
823.88,12.9173333333,14.9190666667,11.9314,14.1192,13.6528,14.4668333333,6.36326666667,11.0444666667,15.0638666667,18.5153333333
824.18,12.9372,15.0373333333,11.9756,14.0808666667,13.7118,14.5700933334,6.47980000001,11.1086,15.0001333333,18.5475333334
824.49,12.9959333333,15.1626666667,11.9994666667,14.1526,13.8642666667,14.7169766667,6.68846666667,11.2371333333,15.1409333333,18.5708666667
824.79,12.3617333333,14.5591333333,11.2317333333,13.3363333333,13.172,13.9441133333,5.98506666666,10.4574,14.1524,17.6264666667
