wavelength,Back_HemGoef,Belly_HemGoef,Breast_HemGoef,Crissum_HemGoef,Crown_HemGoef,DorTail_HemGoef,Patch10_HemGoef,Rump_HemGoef,Throat_HemGoef,WingTip_HemGoef
579.28,9.02575000001,19.744625,19.6193333333,12.214,7.62283333332,7.81808333333,25.1000416667,10.3521666667,22.31975,8.97730555556
579.61,9.00433333334,19.768625,19.6415833333,12.2229166667,7.63258333333,7.83925,25.0737916667,10.3245833333,22.3535833333,8.9434861111
579.95,9.07816666667,19.8759166667,19.7335,12.2700833333,7.66391666666,7.84808333333,25.130625,10.3670833333,22.4639166667,8.97740277777
580.29,9.0375,19.9280416667,19.727,12.22825,7.60074999999,7.82108333334,25.1175,10.2996666667,22.4950833333,8.92104166667
580.63,9.00058333333,19.9336666666,19.7186666667,12.2158333333,7.58058333334,7.78733333333,25.1171666667,10.2814166667,22.5116666667,8.89675000001
580.97,8.90583333332,19.8756666667,19.7016666667,12.1515,7.459,7.69866666666,24.99175,10.1965833333,22.4460833333,8.82344444443
581.31,8.83075,19.819875,19.7003333333,12.0635833333,7.36533333332,7.62541666667,24.9134583333,10.0916666667,22.3975833333,8.77240277778
581.65,8.86816666668,19.892375,19.7379166667,12.1531666667,7.42166666667,7.69175,24.97625,10.145,22.4729166667,8.80423611112
581.98,8.93408333333,19.9882916666,19.8198333334,12.2554166667,7.48933333333,7.79283333334,25.0203333333,10.1955833333,22.5409166666,8.87508333334
582.32,8.98833333333,20.0794166667,19.8985833333,12.31475,7.52816666667,7.83566666667,25.0852083333,10.23225,22.6186666667,8.86822222223
582.66,8.99191666666,20.1101666667,19.9729166667,12.3529166667,7.55483333334,7.841,25.0647916667,10.2239166667,22.6171666667,8.86119444445
583.00,8.96924999999,20.0597916667,19.93425,12.3056666667,7.48533333333,7.806,24.974375,10.16025,22.5755833333,8.81648611111
583.34,8.92066666666,20.057625,19.9141666667,12.2451666667,7.42249999999,7.74333333333,24.928375,10.1043333333,22.5255,8.78391666666
583.68,8.86608333334,20.06075,19.8830833333,12.2489166667,7.37641666667,7.70758333333,24.8828333333,10.0783333333,22.50875,8.75852777778
584.01,8.85658333334,20.0823333333,19.9213333333,12.2433333333,7.39833333334,7.69525,24.8573333333,10.0936666667,22.50025,8.78787499999
584.35,8.84224999999,20.1439166667,19.9701666667,12.2486666667,7.43291666667,7.73991666666,24.8388333333,10.09775,22.5174166667,8.79827777778
584.69,8.91008333333,20.2956666667,20.0646666667,12.3480833334,7.51758333333,7.8485,24.9015,10.13875,22.65425,8.84006944445
585.03,9.02933333332,20.451625,20.1703333333,12.4934166667,7.63,7.97491666667,25.0300833333,10.2685833333,22.81825,8.915125
585.37,9.03774999999,20.5250416667,20.226,12.53375,7.6075,7.9745,24.9877916667,10.2775,22.859,8.92469444445
585.70,8.94158333334,20.5351666667,20.2394166667,12.4895,7.52924999999,7.88125,24.9494166667,10.2353333333,22.8623333334,8.89450000001
586.04,8.89966666667,20.5490833333,20.2249166666,12.4533333333,7.46941666668,7.82558333333,24.8934583333,10.17475,22.8490833334,8.86065277777
586.38,8.88799999999,20.6264166667,20.26725,12.4378333333,7.464,7.81575,24.8901666667,10.2135,22.9179166667,8.88220833332
586.72,8.95091666667,20.7597916667,20.3780833334,12.5455833333,7.52541666668,7.86733333333,24.9595833334,10.2788333333,23.0465833334,8.94072222223
587.06,8.87583333332,20.7099583333,20.3479166667,12.4968333334,7.45275,7.77333333333,24.882875,10.2365833333,23.0254166667,8.86497222222
587.39,8.85666666666,20.7455,20.4095,12.4440833333,7.43775,7.79158333333,24.8959166667,10.2168333333,23.0585,8.8352638889
587.73,8.89241666668,20.850125,20.4789166667,12.5294166667,7.46933333334,7.82816666667,24.944875,10.2298333333,23.14475,8.855625
588.07,8.91308333333,20.8685416667,20.5408333334,12.55275,7.43741666667,7.784,24.9151666667,10.2365833333,23.2084166666,8.84970833334
588.41,8.87075,20.8156666666,20.5235,12.5423333334,7.40175000001,7.74075,24.8713333333,10.2023333333,23.1753333333,8.83237499999
588.74,8.81450000001,20.828,20.5230833333,12.5135,7.35333333333,7.6975,24.803875,10.1640833333,23.1313333333,8.77923611111
589.08,8.76941666666,20.8074583333,20.5468333333,12.4380833334,7.30591666666,7.66558333333,24.8189583334,10.1124166667,23.1223333333,8.73700000001
589.42,8.78650000001,20.8532916667,20.5703333333,12.4356666667,7.30808333333,7.68216666667,24.8222083333,10.11975,23.1553333333,8.73834722223
589.76,8.79183333334,20.8777083333,20.6308333334,12.46,7.34424999999,7.71766666667,24.8430416667,10.1409166667,23.1869166667,8.76672222223
590.09,8.82775,20.942875,20.7055833333,12.5135,7.39241666667,7.78575,24.867125,10.1559166667,23.2446666667,8.8311388889
590.43,8.77141666666,20.904,20.67825,12.4479166667,7.35991666667,7.77291666667,24.7734166667,10.0875,23.1945833333,8.80718055555
590.77,8.86233333332,21.052875,20.83475,12.5338333333,7.42133333334,7.8695,24.894875,10.1751666667,23.3220833333,8.88423611112
591.11,8.91691666667,21.1485833333,20.905,12.6516666666,7.47758333332,7.90566666666,24.9214583333,10.2155,23.4076666667,8.94929166668
591.44,8.90066666667,21.15925,20.9315833333,12.6609166666,7.48508333334,7.94266666666,24.8924166666,10.2299166667,23.4230833333,8.98240277778
591.78,8.95325,21.219875,20.9925,12.7016666667,7.52083333334,8.00366666666,24.8982083333,10.2546666667,23.4641666667,9.05212499999
592.12,9.0045,21.3391666667,21.1000833333,12.7165833333,7.56658333333,8.02016666667,24.9930833334,10.3409166667,23.5464166667,9.11988888889
592.46,9.03766666666,21.4345416666,21.1805,12.7466666667,7.56808333333,8.04291666667,25.019125,10.3465833333,23.6545,9.13629166667
592.79,8.97841666666,21.4214583333,21.1145833333,12.6856666667,7.50758333334,7.99258333333,24.9206666666,10.2610833333,23.5889166667,9.08931944445
593.13,9.01924999999,21.4745833333,21.1913333333,12.76825,7.56666666667,8.016,24.9479166667,10.3125,23.6253333333,9.09311111112
593.47,9.01200000001,21.5225416667,21.19125,12.7569166667,7.54033333333,7.983,24.9157916667,10.3065,23.6376666666,9.08398611112
593.80,8.984,21.5365416666,21.1524166667,12.7250833333,7.46416666666,7.8995,24.8827083333,10.2768333333,23.61775,9.00855555556
594.14,8.96791666667,21.6336666667,21.2445,12.7720833334,7.45933333333,7.85625,24.954625,10.29675,23.7241666666,8.99827777777
594.48,8.94916666666,21.66725,21.2405,12.7556666667,7.45066666667,7.83908333333,24.955125,10.28025,23.7325833333,8.9906111111
594.81,8.86983333333,21.6868333333,21.2919166667,12.6981666666,7.36716666666,7.789,24.9522083333,10.22125,23.7085,8.93393055556
595.15,8.93016666668,21.7897083333,21.3905833333,12.7548333333,7.40374999999,7.80066666667,25.062,10.2634166667,23.8161666667,8.9764861111
595.49,8.88991666666,21.8288333334,21.3799166667,12.74025,7.39916666667,7.77816666667,25.098625,10.2650833333,23.84025,8.96475000001
595.82,8.91433333333,21.9019166667,21.3686666667,12.75575,7.39158333333,7.7965,25.0823333333,10.2385833333,23.8720833333,8.94536111112
596.16,8.83758333334,21.8784166667,21.3545,12.71275,7.34091666666,7.71591666667,25.0395,10.1805,23.82625,8.92487500001
596.50,8.92125,22.0163333333,21.4901666667,12.86475,7.43166666667,7.79433333334,25.1501666667,10.2849166667,23.9750833333,9.01043055555
596.83,8.89666666666,22.0469583333,21.5110833334,12.8430833334,7.3765,7.79541666666,25.138625,10.2356666667,23.9976666667,8.99318055557
597.17,8.93075,22.0989166666,21.5630833333,12.8923333333,7.40933333334,7.84891666667,25.14575,10.2618333333,24.0686666666,9.05152777777
597.51,8.96133333333,22.1449583333,21.5914166666,12.9013333333,7.46291666668,7.87708333333,25.180375,10.3015833333,24.1243333333,9.09711111112
597.84,9.00575,22.174625,21.58425,12.9139166667,7.48499999999,7.90691666667,25.1761666667,10.3318333333,24.121,9.10506944445
598.18,9.07583333334,22.2756666667,21.6796666667,13.0276666667,7.57066666666,7.97508333334,25.226375,10.40125,24.2439166667,9.19147222223
598.52,9.17866666667,22.3879583333,21.72625,13.1216666667,7.67333333333,8.05791666667,25.2467083333,10.5184166667,24.3736666666,9.28579166666
598.85,9.15275,22.412,21.7325,13.112,7.65766666666,8.0585,25.154125,10.4813333333,24.3516666667,9.23708333332
599.19,9.22241666667,22.5436666667,21.8153333333,13.1778333333,7.69866666666,8.07991666667,25.1840833333,10.49075,24.4335833334,9.25581944444
599.53,9.18666666666,22.5582083333,21.87425,13.2074166666,7.68041666666,8.07616666667,25.1712083333,10.4954166667,24.4179166667,9.25474999999
599.86,9.28633333334,22.7256666666,21.9774166667,13.3474166667,7.76033333333,8.21091666666,25.2768333333,10.6265,24.5645,9.32958333333
600.20,9.30591666667,22.7394583333,22.0170833334,13.3388333333,7.76891666667,8.19933333333,25.2872916667,10.65375,24.5958333333,9.30731944443
600.53,9.28433333334,22.7765,22.062,13.34725,7.80366666668,8.15375,25.2672916666,10.6660833333,24.6525,9.30136111111
600.87,9.24883333332,22.8205833333,22.1196666667,13.3478333333,7.75091666666,8.10741666667,25.2852916667,10.66175,24.6624166667,9.22990277777
601.21,9.24816666668,22.91525,22.242,13.4030833333,7.73108333334,8.11716666667,25.3490416667,10.6538333333,24.731,9.21074999999
601.54,9.24408333332,22.9813333333,22.3441666667,13.4576666667,7.71216666666,8.11658333334,25.4237916667,10.6686666667,24.79325,9.23715277778
601.88,9.22799999999,23.0033333333,22.3648333333,13.4603333333,7.68425,8.12275,25.4162916667,10.6605,24.8005833333,9.2144861111
602.21,9.18258333334,22.98125,22.3485,13.3914166667,7.66691666668,8.07783333334,25.4016666667,10.6196666667,24.8043333333,9.17386111111
602.55,9.17783333333,22.9953333333,22.37825,13.4230833333,7.66433333333,8.08441666667,25.423,10.6251666667,24.8043333333,9.22651388888
602.88,9.12541666666,22.9890416666,22.3995,13.42575,7.62066666667,8.0985,25.4299583333,10.62975,24.8079166667,9.23540277777
603.22,9.15724999999,23.0542083333,22.4854166666,13.4438333333,7.64099999999,8.11358333334,25.484,10.612,24.91375,9.26113888889
603.56,9.10450000001,22.9917916666,22.44675,13.3443333334,7.58658333332,8.00916666666,25.4694166666,10.5275,24.8708333333,9.19333333333
603.89,9.12791666666,23.0690833333,22.5148333333,13.3599166666,7.61316666668,8.05525,25.5205833334,10.54075,24.9164166667,9.25769444445
604.23,9.12816666667,23.1000416667,22.53825,13.3518333333,7.60233333333,8.06583333333,25.5512083333,10.5510833333,24.9293333333,9.25605555556
604.56,9.17116666666,23.1502916667,22.5483333334,13.3856666667,7.64975000001,8.08516666667,25.5810833333,10.54875,24.9634166667,9.31159722223
604.90,9.15016666668,23.1564583333,22.5435,13.3955,7.63741666666,8.08041666667,25.5479166667,10.5524166667,24.9649166667,9.30118055556
605.23,9.12250000001,23.1602916667,22.51025,13.36025,7.63483333334,8.05125,25.498,10.5368333333,24.984,9.26463888889
605.57,9.05916666667,23.111,22.4756666667,13.2993333333,7.56466666667,7.96133333333,25.4236666667,10.4713333333,24.9401666667,9.19944444445
605.90,9.02308333332,23.1407083333,22.5079166667,13.3081666667,7.49749999999,7.92758333333,25.4347083334,10.4531666667,24.9029166667,9.19009722222
606.24,9.06724999999,23.2170833333,22.5571666667,13.3416666667,7.55116666666,7.95833333333,25.4995,10.5113333333,25.0234166667,9.22609722223
606.58,9.07299999999,23.2609166666,22.5928333333,13.3460833333,7.56116666666,7.946,25.4732083334,10.48975,25.037,9.2066111111
606.91,9.03866666668,23.2705,22.5696666667,13.3371666666,7.55116666666,7.93133333333,25.4257083333,10.4763333333,25.0290833333,9.21101388889
607.25,9.06858333333,23.411875,22.6654166667,13.4198333333,7.59483333334,8.00116666667,25.4333333333,10.5431666667,25.1268333333,9.26812500001
607.58,9.04624999999,23.4140416667,22.6469166667,13.44325,7.55558333333,7.98475,25.384375,10.5543333333,25.1468333333,9.24716666667
607.92,9.08849999999,23.527375,22.68075,13.4735833333,7.59375,8.06408333333,25.3684583333,10.5724166667,25.2256666667,9.30790277777
608.25,9.02925000001,23.5235833333,22.7148333334,13.442,7.57208333334,8.03208333333,25.3245416666,10.547,25.2150833333,9.27456944444
608.59,9.00641666667,23.5837083333,22.76675,13.4163333333,7.56083333333,8.02341666667,25.309,10.5269166667,25.2633333333,9.26330555557
608.92,9.05633333333,23.6313333333,22.8284166667,13.4798333333,7.59724999999,8.09666666666,25.3155833333,10.563,25.31925,9.34547222222
609.26,9.07016666668,23.6445,22.8278333333,13.4678333333,7.61408333333,8.1175,25.2549166667,10.55325,25.3151666667,9.3496111111
609.59,9.091,23.6363333334,22.8366666667,13.502,7.63108333333,8.14066666667,25.2100833333,10.5525,25.3371666667,9.39706944443
609.93,9.04025000001,23.6086666667,22.8166666667,13.4675,7.56566666667,8.09308333333,25.1066666667,10.5161666667,25.2900833333,9.33656944444
610.26,9.075,23.6053333333,22.8324166667,13.4864166667,7.60025,8.12625,25.11875,10.5706666667,25.34675,9.40615277778
610.60,9.06016666666,23.6022916667,22.82775,13.4845833333,7.59733333334,8.11858333333,25.0509583333,10.587,25.35075,9.40026388889
610.93,8.99849999999,23.5012916667,22.765,13.4269166667,7.56008333334,8.06341666667,24.9107083334,10.507,25.2430833334,9.37870833333
611.27,8.97458333333,23.544625,22.7883333333,13.41,7.58391666667,8.05433333333,24.8305833333,10.4863333333,25.2598333334,9.38143055556
611.60,8.9905,23.5189166667,22.8220833334,13.4388333334,7.60083333334,8.05341666667,24.854375,10.4949166667,25.271,9.40840277777
611.93,8.95675,23.5035,22.8136666667,13.4560833333,7.54416666666,8.0365,24.788125,10.502,25.3201666666,9.40191666666
612.27,8.92933333332,23.4167916667,22.7403333333,13.4436666667,7.50191666666,7.97725,24.7132916667,10.4824166667,25.25475,9.41408333333
612.60,8.99325,23.5347083333,22.8499166667,13.53375,7.59508333333,8.01516666667,24.7340833333,10.5580833333,25.35075,9.48054166667
612.94,9.06091666666,23.6102916667,22.9688333333,13.6146666667,7.64850000001,8.09333333333,24.8422916667,10.6504166667,25.4311666667,9.61605555557
613.27,9.00741666667,23.6181666667,22.9634166667,13.5460833333,7.63341666667,8.007,24.8222916667,10.5903333333,25.45725,9.52294444445
613.61,8.96633333334,23.6480416667,22.9670833333,13.5319166666,7.63374999999,7.96816666667,24.828,10.5375833333,25.4973333333,9.53230555556
613.94,8.94908333334,23.7300416667,23.03075,13.5815833334,7.65316666666,7.93358333333,24.7740416666,10.5296666667,25.5366666667,9.50081944444
614.28,8.90866666666,23.7663333333,23.0553333333,13.5773333333,7.64533333333,7.87866666667,24.792,10.4993333333,25.5886666667,9.50211111111
614.61,9.01791666666,23.9469166666,23.20725,13.6603333333,7.69216666666,7.93741666666,24.8927916667,10.55775,25.7803333333,9.55683333332
614.94,8.99283333334,23.9372916667,23.19475,13.6181666667,7.63216666667,7.88366666667,24.8896666667,10.484,25.79575,9.52127777777
615.28,9.01466666667,24.0461666667,23.2795,13.6454166667,7.66033333333,7.90758333333,24.8832916667,10.5418333333,25.838,9.54194444445
615.61,9.12116666667,24.2074583333,23.3643333333,13.7113333333,7.77408333333,7.95975,24.9594583333,10.5975,25.8813333333,9.62229166667
615.95,9.22325000001,24.4109583333,23.5475,13.831,7.90983333334,8.10116666667,25.13925,10.7178333333,26.0855,9.739125
616.28,9.10891666668,24.3580416667,23.5315833333,13.678,7.78741666667,8.00725,25.1022083333,10.5999166667,25.9898333333,9.61479166667
616.61,9.11483333333,24.4755833334,23.5784166666,13.7533333333,7.77574999999,8.01008333333,25.1044166667,10.5905833333,26.0581666666,9.60722222222
616.95,9.19408333334,24.640375,23.7299166667,13.89625,7.87341666668,8.16958333333,25.2355833334,10.7319166667,26.1660833334,9.7393888889
617.28,9.24166666668,24.7893333333,23.8470833333,13.9601666667,7.88491666668,8.2155,25.2752916666,10.7845833333,26.1798333333,9.78547222222
617.62,9.25883333333,24.84175,23.8729166667,13.94775,7.88166666666,8.24941666667,25.3484166667,10.7931666667,26.1624166666,9.82630555557
617.95,9.32549999999,24.9433333333,23.9606666667,13.994,7.89866666666,8.32775,25.4010416667,10.8628333333,26.19575,9.88893055557
618.28,9.32666666667,24.9575416667,23.99025,14.0106666666,7.96099999999,8.34366666666,25.4335,10.9265,26.2121666667,9.97330555556
618.62,9.47216666667,25.11975,24.20475,14.1676666667,8.08541666667,8.46366666667,25.5887916667,11.073,26.3688333333,10.0938194444
618.95,9.40274999999,25.1192083333,24.176,14.1478333334,8.03508333334,8.40491666666,25.5095416667,10.9965,26.3129166667,10.082125
619.28,9.33958333334,25.1061666667,24.2136666667,14.1363333334,7.93875,8.40433333333,25.4875416667,10.9338333333,26.3660833333,10.0518472222
619.62,9.34916666666,25.182625,24.2604166667,14.1575833334,7.92383333332,8.38408333333,25.4542916667,10.88025,26.3870833333,10.0663888889
619.95,9.36541666666,25.2165416667,24.2488333333,14.1916666667,7.91966666667,8.41241666667,25.47475,10.8921666667,26.4031666667,10.1320138889
620.28,9.34758333334,25.283125,24.28725,14.1476666667,7.93866666667,8.41483333334,25.5149583334,10.87275,26.4371666667,10.0926666667
620.62,9.30575000001,25.288375,24.29975,14.0643333333,7.85150000001,8.31208333333,25.42625,10.7625,26.4576666667,10.0410694444
620.95,9.32383333333,25.2845833333,24.35675,14.05025,7.85291666667,8.33833333333,25.5219583333,10.76125,26.5761666667,10.0337222222
621.28,9.31333333332,25.3397083333,24.42975,14.05475,7.83758333334,8.31958333333,25.5300416666,10.759,26.6885,9.98765277778
621.62,9.2775,25.3415,24.4516666667,14.0641666666,7.81158333333,8.29666666667,25.4990833333,10.7154166667,26.7245833333,9.92747222223
621.95,9.16916666668,25.3311666667,24.4329166667,14.0199166667,7.70700000001,8.24091666666,25.453625,10.6045833333,26.6824166666,9.82041666667
622.28,8.98316666668,25.269125,24.2765,13.9011666667,7.56558333332,8.09391666667,25.31775,10.4316666667,26.5890833334,9.70366666666
622.62,8.98383333333,25.2519583334,24.35325,13.9183333333,7.54733333333,8.06225,25.36075,10.4245833333,26.66575,9.69863888888
622.95,9.10799999999,25.4407916667,24.4918333333,14.051,7.73525000001,8.18925,25.4884583333,10.5796666667,26.7525833333,9.85354166667
623.28,9.06333333334,25.3395416666,24.44475,13.9868333334,7.69741666666,8.16141666667,25.4419583334,10.56725,26.7108333333,9.78637500001
623.62,9.006,25.3134583333,24.4406666667,13.969,7.67225,8.12133333333,25.3734166667,10.51375,26.694,9.72944444443
623.95,9.07483333332,25.3807083334,24.5624166667,14.05375,7.70516666667,8.131,25.4215416667,10.5874166667,26.7718333333,9.76297222222
624.28,9.08799999999,25.4049583333,24.5765,14.06725,7.71325,8.15091666667,25.4444583333,10.6305833333,26.7533333333,9.76730555557
624.62,9.09858333332,25.453375,24.63325,14.0915833333,7.72758333333,8.12966666667,25.405125,10.6311666667,26.7459166667,9.7457638889
624.95,9.10933333334,25.54525,24.6785,14.15125,7.73683333334,8.16383333333,25.4160416667,10.65625,26.7763333333,9.80268055557
625.28,9.18749999999,25.6683333333,24.76725,14.2078333333,7.78200000001,8.19933333333,25.5328333333,10.7154166667,26.8444166666,9.86686111111
625.61,9.27283333333,25.741875,24.84175,14.28425,7.83066666666,8.25075,25.56125,10.7835,26.9335833334,9.94162499999
625.95,9.32483333333,25.7804583334,24.8866666667,14.3380833333,7.90658333333,8.33875,25.6077083333,10.8748333333,26.94525,9.98934722222
626.28,9.35725000001,25.8661666667,24.9129166667,14.3351666667,7.90691666667,8.37258333333,25.6359583333,10.91675,27.0135833333,10.0174861111
626.61,9.30316666667,25.8259166667,24.8715,14.2554166667,7.80200000001,8.25625,25.59,10.8500833333,27.0106666667,9.94354166666
626.94,9.37,25.9812083333,24.9709166667,14.3548333333,7.83808333333,8.29891666667,25.636125,10.8933333333,27.1236666667,9.98079166667
627.28,9.39600000001,26.1034583333,25.0403333333,14.4235833333,7.86841666667,8.34125,25.704,10.9565833333,27.2040833333,10.0174027778
627.61,9.39058333334,26.1189583333,25.0604166667,14.4420833334,7.88666666667,8.38116666667,25.6725416667,10.9814166667,27.2268333334,10.0681388889
627.94,9.35516666668,26.1353333333,24.99875,14.4515833333,7.85550000001,8.37491666667,25.6500416667,10.9579166667,27.2225833333,10.0290972222
628.27,9.31758333334,26.1638333333,24.98325,14.4348333333,7.83883333334,8.36166666667,25.6241666667,10.9690833333,27.2471666667,10.0188194444
628.61,9.31466666668,26.1462916667,24.9936666667,14.4214166667,7.84933333334,8.38383333333,25.6528333333,10.9599166667,27.2490833333,10.0324861111
628.94,9.31558333333,26.1951666666,25.07675,14.4556666666,7.87516666667,8.409,25.6620416666,11.0030833333,27.3315,10.0535277778
629.27,9.31358333334,26.2568333333,25.1096666667,14.4395833333,7.84991666666,8.41325,25.6747916667,11.0024166667,27.3301666667,10.009125
629.60,9.37758333334,26.3692083333,25.2256666667,14.4869166667,7.84375,8.42408333333,25.7327083334,11.0174166667,27.4883333333,10.0400138889
629.94,9.33966666666,26.3672083333,25.2110833334,14.5205833333,7.84966666666,8.38791666667,25.6879583333,11.0040833333,27.43825,9.96623611112
630.27,9.29258333333,26.3318333334,25.1598333334,14.4848333333,7.80166666666,8.38825,25.6373333333,10.95475,27.3600833334,9.9094861111
630.60,9.19966666667,26.26225,25.1360833333,14.42125,7.73549999999,8.34208333333,25.5631666667,10.90625,27.3143333333,9.89386111112
630.93,9.15466666667,26.196375,25.1090833333,14.359,7.66241666666,8.24391666667,25.5193333333,10.79,27.3115,9.81333333333
631.26,9.05433333334,26.2095416667,25.0706666667,14.2555833333,7.56758333333,8.14216666667,25.4877083333,10.6751666667,27.2639166667,9.72034722222
631.60,9.1635,26.285875,25.2654166667,14.3385,7.64208333333,8.20541666667,25.5764583333,10.7181666667,27.3703333333,9.797375
631.93,9.15633333334,26.2871666666,25.2641666667,14.3685833334,7.64091666666,8.23083333333,25.6438333333,10.6810833333,27.3903333334,9.81781944443
632.26,9.10474999999,26.2313333333,25.2335,14.3218333333,7.5685,8.15833333333,25.5544583333,10.6284166667,27.3775,9.73755555555
632.59,8.98725000001,26.1582083333,25.1406666667,14.2553333333,7.49216666666,8.06958333333,25.4717916667,10.5476666667,27.32675,9.64575
632.92,9.02683333334,26.204,25.199,14.32425,7.53708333333,8.09016666667,25.5201666667,10.57475,27.4268333333,9.71291666667
633.26,8.91758333333,26.152125,25.1306666667,14.273,7.46366666667,7.966,25.449,10.4946666667,27.3251666666,9.6334861111
633.59,8.96633333333,26.243125,25.1749166667,14.29775,7.47283333333,8.01758333333,25.5583333333,10.4971666667,27.3703333334,9.76991666667
633.92,9.026,26.3445833333,25.3104166666,14.4064166667,7.56616666666,8.062,25.643375,10.5530833333,27.5265,9.80936111112
634.25,9.09191666668,26.4467916667,25.4005,14.48,7.62941666668,8.14466666666,25.6923333333,10.6375833333,27.60175,9.83665277777
634.58,9.20008333333,26.5934583334,25.515,14.5820833333,7.71525000001,8.28966666667,25.77825,10.797,27.69775,9.94222222223
634.91,9.22791666667,26.614,25.5199166667,14.6533333333,7.78058333332,8.35933333333,25.7490416667,10.8255833333,27.7254166666,9.97448611111
635.25,9.23258333333,26.720875,25.5364166667,14.7179166667,7.82166666666,8.37375,25.78775,10.9065833333,27.7961666666,10.0246944445
635.58,9.36866666667,26.8434583334,25.6755833333,14.82175,7.90191666666,8.4825,25.844375,11.03275,27.8825833333,10.1437916667
635.91,9.41166666666,26.9769166667,25.73275,14.84425,7.89275000001,8.50341666667,25.9297916667,11.084,27.9115,10.1668472222
636.24,9.55191666667,27.097875,25.8176666666,14.9120833333,7.95908333334,8.575,26.0431666667,11.1714166667,27.92925,10.2765277778
636.57,9.56908333333,27.1925,25.8838333333,14.9254166667,8.01258333332,8.65791666667,26.1208333333,11.2753333333,27.98975,10.3103888889
636.90,9.64658333334,27.3071666667,25.9855,14.9780833333,8.11491666666,8.78158333333,26.1865,11.4088333333,28.06175,10.4145555556
637.23,9.71000000001,27.4369166667,26.0910833333,15.0800833333,8.15150000001,8.84108333333,26.2297916667,11.5113333333,28.21175,10.3673333333
637.56,9.73933333334,27.539,26.11625,15.0803333333,8.13024999999,8.90941666667,26.1935416667,11.5386666667,28.2095,10.4028472222
637.90,9.70166666666,27.55775,26.074,15.0209166666,8.07208333333,8.79908333334,26.1742083334,11.4110833333,28.16325,10.3748472222
638.23,9.61133333332,27.5145833333,26.0575833333,14.964,8.01125000001,8.66141666666,26.1169166667,11.2958333333,28.1305,10.3709027778
638.56,9.66149999999,27.5345416667,26.0668333334,14.98875,7.99491666667,8.66308333333,26.1887083333,11.3331666667,28.1774166667,10.3876666667
638.89,9.61391666667,27.5157083333,26.0703333333,14.9065,7.91016666666,8.61091666667,26.1350833333,11.2315,28.1976666667,10.3665
639.22,9.41133333333,27.449125,25.9555,14.7674166667,7.79175000001,8.479,25.9824166667,11.09375,28.1193333333,10.1849166667
639.55,9.45716666666,27.50775,25.9738333333,14.85725,7.83874999999,8.50891666667,26.0120416667,11.093,28.1624166666,10.2369305556
639.88,9.45200000001,27.5720416667,26.0883333333,14.9395833334,7.91808333333,8.57191666667,26.0062083333,11.03575,28.2815833333,10.2552777778
640.21,9.37724999999,27.5539583333,26.0363333334,14.9804166667,7.85933333334,8.46175,25.944625,10.8718333333,28.1875,10.2046944444
640.54,9.46758333333,27.7024166667,26.1605833334,15.0766666667,7.90983333332,8.55541666666,26.02175,10.88525,28.2775833334,10.2791944444
640.87,9.42433333334,27.6815416667,26.12325,15.0353333333,7.91941666667,8.52325,25.9708333334,10.824,28.2968333333,10.3099722222
641.20,9.29141666666,27.5512083334,26.0356666667,14.9488333334,7.81116666666,8.3985,25.8885833333,10.6663333333,28.2410833334,10.213125
641.53,9.31058333333,27.5854166667,26.1038333333,15.0029166667,7.83983333334,8.4665,25.9970833333,10.75025,28.2455,10.2474027778
641.87,9.31266666667,27.6606666667,26.1245,15.0101666667,7.84808333333,8.5195,26.0256666667,10.77325,28.2769166667,10.2013055556
642.20,9.37425000001,27.853125,26.292,15.0715,7.90391666666,8.60016666667,26.2017083333,10.8365,28.4128333333,10.2802083333
642.53,9.37083333334,27.9084583333,26.3335,15.1046666667,7.93258333332,8.62325,26.26025,10.8498333333,28.3925,10.2323333333
642.86,9.59324999999,28.138625,26.5163333333,15.3144166667,8.08283333333,8.76683333334,26.4202916667,11.0546666667,28.62125,10.4335
643.19,9.60583333333,28.1675833334,26.5725833333,15.3141666667,8.1035,8.81008333333,26.4169583333,11.0885833333,28.6878333333,10.4305833333
643.52,9.64183333334,28.2470833333,26.5818333333,15.3079166666,8.07291666666,8.88191666667,26.4531666667,11.1905833333,28.68325,10.4687916667
643.85,9.72508333333,28.3330833333,26.7169166667,15.3014166667,8.12916666667,8.99216666666,26.4805833333,11.3155833333,28.8424166667,10.5237222222
644.18,9.55383333333,28.1634583333,26.5645,15.1854166667,7.98083333333,8.84916666667,26.3529166666,11.2035,28.7158333333,10.3555416667
644.51,9.51466666667,28.1644166667,26.56925,15.1656666667,7.92908333332,8.78241666667,26.3165,11.142,28.6455833333,10.28575
644.84,9.62699999999,28.3267916667,26.7074166667,15.2139166667,8.03800000001,8.81041666667,26.473375,11.2554166667,28.7845,10.3482361111
645.17,9.58366666666,28.287375,26.64525,15.14325,8.00500000001,8.79583333334,26.3382083333,11.1928333333,28.76,10.300375
645.50,9.71,28.3659583334,26.7569166667,15.2869166667,8.10741666667,8.92608333334,26.3905,11.2879166667,28.8773333333,10.3863333333
645.83,9.67075000001,28.3327083333,26.6875833333,15.3280833333,8.10191666667,8.93633333333,26.2712083333,11.27075,28.878,10.3377361111
646.16,9.73475000001,28.3030416666,26.6516666666,15.3958333333,8.13375,8.98308333333,26.1319166667,11.2755,28.9176666667,10.3380972222
646.49,9.68849999999,28.2515833333,26.596,15.3146666666,8.04641666666,8.97241666667,26.0895833333,11.1976666667,28.8720833333,10.3099583333
