wavelength,Back_SpoLeum,Belly_SpoLeum,Breast_SpoLeum,Crissum_SpoLeum,Crown_SpoLeum,DorTail_SpoLeum,Patch10_SpoLeum,Rump_SpoLeum,Throat_SpoLeum,WingTip_SpoLeum
749.38,17.429,61.9824444444,48.9816666666,50.2746666667,16.5908888889,19.5271111111,41.4795555556,18.7268888889,48.3186666667,21.8623333333
749.70,18.0154444444,62.2666666667,49.3396666667,50.7924444444,17.0061111111,19.8547777778,41.9874444445,19.1851111111,48.5003333333,22.4438888889
750.01,17.629,61.8804444444,49.047,50.3975555555,16.4526666667,19.6996666667,41.3713333333,18.7962222222,48.1482222222,22.0952222222
750.33,17.532,61.8535555555,49.0543333333,50.5626666667,16.2696666667,19.4942222222,41.1348888889,18.4916666667,48.364,21.8817777778
750.64,17.7531111111,62.0263333333,49.218,50.5966666666,16.4597777778,19.4027777778,41.335,18.7086666667,48.8328888889,22.0274444444
750.96,17.5117777778,61.1323333334,49.0366666667,50.1158888889,16.366,19.197,41.0502222222,18.6622222222,48.5963333333,21.6493333333
751.27,17.2912222222,60.7761111111,48.6198888889,49.4134444444,15.9468888889,18.7545555556,40.701,18.3173333333,48.3161111111,21.182
751.59,17.0157777778,60.306,48.1972222222,48.6246666666,15.5383333333,18.3268888889,40.3402222222,18.0276666667,47.9502222222,20.7116666667
751.90,17.3845555555,60.199,48.3014444444,48.8698888889,15.7641111111,18.5546666667,40.488,18.4457777778,48.2776666667,20.9428888889
752.22,16.638,59.513,47.7976666667,48.4542222222,15.2634444445,17.794,39.9877777778,17.4943333333,48.0402222222,20.2673333333
752.53,16.7807777778,59.3053333333,47.3148888889,48.2322222222,14.9937777778,17.56,39.768,17.3984444444,47.6333333333,20.0028888889
752.85,16.9897777778,59.5096666667,47.3814444445,48.427,15.3074444444,17.9068888889,39.9203333333,17.4317777778,47.7472222222,20.3213333333
753.16,16.645,58.9227777778,46.8122222222,47.8308888889,14.7175555556,17.1952222222,39.4985555555,16.846,47.4532222222,19.7732222222
753.47,16.5225555555,58.6643333333,46.6368888889,47.6013333333,14.8195555555,17.0264444444,39.6518888889,16.7865555556,47.2796666667,19.67
753.79,16.5948888889,58.5172222222,46.255,47.3536666667,15.1904444445,17.3641111111,39.7775555555,17.1585555556,47.0001111111,19.8433333334
754.10,16.0178888889,58.1795555556,45.7564444444,46.9386666667,14.4367777778,17.1616666667,39.3117777778,16.6473333333,46.3426666667,19.3483333333
754.42,16.2094444444,58.4792222222,45.5245555556,46.877,14.3947777778,17.3331111111,39.4776666666,16.7007777778,46.5604444444,19.4152222222
754.73,16.0976666667,58.3444444444,45.4016666667,46.8474444445,14.1148888889,17.1867777778,39.2723333333,16.4786666667,46.3394444444,19.121
755.05,16.4035555555,58.5362222222,45.8166666667,47.2087777778,14.2687777778,17.7462222222,39.6046666667,16.8117777778,46.8153333333,19.5414444445
755.36,15.6908888889,58.219,45.0567777778,46.6646666667,13.6796666667,17.269,39.4413333333,16.4974444445,46.3308888889,19.0112222222
755.67,15.8345555556,58.4946666667,45.4878888889,46.708,13.7123333333,17.5437777778,39.771,17.0295555556,46.8793333333,19.1572222222
755.99,16.2402222222,58.7157777778,45.9284444444,47.221,14.3318888889,18.0828888889,40.5068888889,17.4061111111,47.2462222222,19.6878888889
756.30,16.4123333333,58.8523333334,46.2555555556,47.5985555556,14.3467777778,18.198,40.9341111111,17.8572222222,47.6802222222,20.0038888889
756.62,16.4736666667,58.8158888889,46.1506666666,47.7095555556,14.4932222222,18.4947777778,41.0825555556,17.9871111111,47.7554444445,19.9371111111
756.93,16.91,59.185,46.5378888889,48.1448888889,14.7758888889,18.978,41.3271111111,18.4206666667,48.1448888889,20.595
757.24,16.8763333333,58.759,46.5716666667,48.0015555556,14.5774444444,18.7054444444,41.1803333333,18.5032222222,48.1581111111,20.6556666667
757.56,16.8938888889,58.4872222222,46.4982222222,47.8655555556,14.6936666667,18.4731111111,41.3261111111,18.3824444444,48.35,20.5721111111
757.87,17.1003333333,58.8576666667,46.7584444444,48.6035555555,14.9778888889,18.4866666667,41.4902222222,18.658,48.6994444444,20.9115555555
758.18,16.9467777778,59.2676666666,47.2196666667,48.7625555556,14.9151111111,18.4947777778,41.7457777778,18.398,48.9458888889,20.608
758.50,16.4088888889,58.8864444444,46.7228888889,48.4341111111,14.6512222222,17.9258888889,41.2361111111,17.7114444444,48.7561111111,20.1175555556
758.81,16.7936666667,59.3016666667,47.372,48.6632222222,15.101,18.1102222222,41.3643333333,17.963,49.014,20.418
759.13,16.6516666667,58.923,46.8985555555,48.2436666667,14.9351111111,17.4546666667,40.9867777778,17.505,48.1932222222,20.2047777778
759.44,15.7871111111,58.4174444444,46.414,47.6921111111,14.4841111111,16.9197777778,40.4451111111,17.005,47.8724444445,19.5208888889
759.75,15.0982222222,57.7925555556,46.0004444444,46.8952222222,13.9895555556,16.5646666667,39.662,16.4405555556,47.109,18.7423333333
760.07,14.9448888889,57.9467777778,46.3563333333,46.8406666667,14.1346666667,16.427,39.5732222222,16.5061111111,47.1762222222,18.9813333333
760.38,14.4181111111,57.2088888889,45.7712222222,46.3466666667,13.7936666667,15.9498888889,39.2791111111,16.2275555556,46.7661111111,18.3591111111
760.69,13.9247777778,56.8546666666,45.4175555555,46.0308888889,13.2682222222,15.7222222222,38.8695555555,15.5834444445,46.3088888889,17.9895555555
761.01,14.2481111111,56.8537777778,45.3916666667,46.2002222222,13.5321111111,16.1191111111,38.9234444444,16.2532222222,46.3941111111,18.2305555555
761.32,14.2258888889,56.4745555556,45.3324444444,45.5711111111,13.6914444444,16.4214444445,38.9884444444,16.4613333333,46.2424444444,18.2725555556
761.63,14.3327777778,56.2701111111,45.0066666667,45.5522222222,13.9818888889,16.451,39.0284444444,16.747,46.1651111111,18.6623333333
761.94,14.6665555556,56.6394444444,45.3584444444,45.8034444444,14.3025555556,16.8466666667,39.3073333333,17.1986666667,46.3415555556,18.9217777778
762.26,14.7144444445,56.8896666666,45.2425555556,46.0016666667,14.3465555555,17.14,39.5423333333,17.2846666667,46.5806666667,19.1118888889
762.57,14.9447777778,56.9065555555,45.421,46.2344444444,14.5512222222,17.5218888889,39.6456666667,17.715,46.8738888889,19.3458888889
762.88,15.3822222222,57.4054444445,45.8013333333,46.3797777778,14.7738888889,17.7731111111,39.7987777778,17.9401111111,47.2137777778,19.6862222222
763.20,15.8038888889,57.7498888889,46.0562222222,46.9904444444,15.1481111111,18.1523333333,40.3816666667,18.3024444444,47.7782222222,20.3135555555
763.51,15.743,57.7201111111,45.7416666667,47.0353333333,15.0175555555,18.465,40.4723333333,18.2572222222,47.768,20.1705555556
763.82,15.9571111111,57.9931111111,45.9477777778,47.0058888889,15.1432222222,18.8614444444,40.5766666667,18.3907777778,47.8926666667,20.3832222222
764.14,16.8374444444,58.6042222222,46.395,47.6473333333,15.7686666667,19.4675555556,41.2526666667,19.1222222222,48.382,20.9698888889
764.45,16.6874444445,58.9015555555,46.5534444444,47.8586666667,15.7316666666,19.3391111111,41.44,18.8951111111,48.4806666667,20.9892222222
764.76,16.6842222222,59.0825555556,46.7342222222,48.1402222222,15.9105555555,19.4022222222,41.6754444445,18.8721111111,48.6351111111,21.0754444444
765.07,17.1421111111,59.2606666667,47.2477777778,48.4473333334,16.2606666667,20.0106666666,42.3063333333,19.4515555555,48.9493333333,21.4754444444
765.39,17.4798888889,59.4804444444,47.4788888889,48.6347777778,16.444,20.3945555556,42.7453333333,19.7184444444,49.2253333333,21.8072222222
765.70,17.9446666667,59.5058888889,47.7984444444,48.6774444444,16.6263333333,20.7201111111,43.0456666667,20.1865555556,49.435,21.8994444445
766.01,18.0121111111,59.8038888889,47.9353333333,48.9307777778,16.6452222222,21.0697777778,43.5585555556,20.3075555555,49.9784444444,22.0078888889
766.32,17.8747777778,59.4126666667,47.6211111111,48.917,16.2938888889,20.8914444444,43.4136666667,20.261,49.6672222222,21.7118888889
766.64,18.4491111111,59.6988888889,47.9465555556,49.1402222222,16.7916666667,21.2945555555,43.8035555555,20.6066666667,50.021,22.0816666667
766.95,18.9335555555,59.9763333333,48.3854444444,49.2317777778,17.2893333333,21.613,44.0131111111,21.0683333334,50.4932222222,22.3623333333
767.26,18.9301111111,60.4206666666,48.5257777778,49.5182222222,17.3573333333,21.1737777778,44.157,21.044,50.8765555555,22.2391111111
767.57,18.1904444444,59.9528888889,48.1521111111,48.7415555556,16.935,20.8192222222,43.8961111111,20.6601111111,50.6924444444,21.7506666667
767.88,18.5024444444,59.6558888889,48.2791111111,48.5748888889,17.0351111111,21.1111111111,44.0578888889,20.7367777778,50.8697777778,21.9262222222
768.20,18.6761111111,59.674,48.0527777778,48.5005555556,16.897,20.9094444444,43.897,20.7665555556,50.7526666667,21.9733333333
768.51,17.8556666667,59.9738888889,47.7257777778,48.1806666666,16.0947777778,20.1235555556,43.3398888889,20.1103333333,50.6172222222,21.0982222222
768.82,17.8402222222,59.7645555555,47.2106666667,47.696,16.3641111111,20.0677777778,43.3207777778,20.2472222222,50.4686666667,20.8524444444
769.13,17.7534444444,59.549,47.0185555556,47.5687777778,16.5036666667,19.818,43.2082222222,19.9334444445,50.8422222222,21.1355555556
769.44,18.0392222222,59.3327777778,47.1206666667,47.4647777778,16.8763333333,19.8484444445,43.1304444444,19.9862222222,50.6915555556,21.3347777778
769.76,17.9616666667,59.8796666667,47.1763333333,47.7068888889,16.9851111111,20.1203333333,43.5315555556,20.0353333334,51.5638888889,21.7338888889
770.07,17.6843333333,59.5613333333,46.9111111111,47.2923333333,16.6056666667,19.7914444444,43.193,20.0646666667,51.2261111111,21.2368888889
770.38,18.2722222222,59.9557777778,47.5304444444,47.9143333333,16.9361111111,20.3913333334,43.9941111111,20.6275555556,51.5467777778,21.8825555555
770.69,18.9533333333,60.3613333333,48.0508888889,48.508,17.1238888889,21.3298888889,44.3768888889,21.3075555556,52.2416666667,22.4918888889
771.00,19.9483333334,61.0465555556,48.6728888889,49.517,17.796,21.6973333333,44.8095555556,21.9104444444,53.2436666667,23.0055555556
771.32,20.9481111111,61.9565555555,49.448,50.4285555556,18.6547777778,22.3691111111,45.4405555556,23.0638888889,54.1271111111,23.7588888889
771.63,21.4331111111,62.2363333333,49.8515555555,50.6171111111,18.7527777778,22.5504444444,45.765,23.2692222222,54.5084444444,23.9335555555
771.94,22.9738888889,63.143,50.6617777778,52.1335555556,20.1783333333,23.8823333333,47.0206666667,24.4696666666,55.4538888889,25.5108888889
772.25,22.9106666667,63.7188888889,51.1336666666,53.1178888889,19.7603333333,23.6882222222,47.6594444444,24.2791111111,55.8875555556,25.7531111111
772.56,22.9948888889,64.3647777778,51.5747777778,54.0845555556,20.0032222222,23.7678888889,48.3503333333,24.8234444444,56.2868888889,25.9453333333
772.87,22.4518888889,64.6757777778,51.2932222222,53.8538888889,19.5678888889,23.2006666666,48.3495555556,24.5532222222,56.2445555556,25.9062222222
773.18,23.3818888889,64.9101111111,52.0851111111,54.1741111111,20.2865555556,23.7655555556,48.9043333333,24.9766666667,56.2718888889,26.4091111111
773.50,23.6662222222,65.3782222222,52.5032222222,54.613,20.3632222222,24.3406666667,49.0792222222,24.9805555555,57.0602222222,26.5801111111
773.81,22.6015555556,65.2193333333,51.9988888889,53.9934444444,19.1775555556,23.0163333333,47.8155555556,23.846,56.8264444445,25.6728888889
774.12,21.6154444444,64.3372222222,51.3876666667,53.4226666667,18.6344444444,22.3738888889,47.5412222222,22.9897777778,55.7875555556,25.1674444445
774.43,21.1553333333,64.2617777778,51.5504444444,53.2592222222,18.172,22.168,47.6357777778,22.8098888889,55.6822222222,25.2056666667
774.74,20.6984444444,63.9636666667,51.202,52.8344444445,18.2131111111,22.458,47.1836666666,22.4308888889,55.4286666667,25.3604444444
775.05,19.92,64.4202222222,51.3702222222,53.1318888889,17.9437777778,22.763,47.3808888889,21.9798888889,56.2173333333,25.1304444444
775.36,18.6903333333,62.938,50.1592222222,51.7142222222,16.9851111111,21.9597777778,45.9434444444,21.0418888889,55.64,23.5994444444
775.67,19.213,63.0461111111,50.7687777778,51.7686666667,17.3517777778,22.3517777778,45.7498888889,21.6852222222,55.7684444444,24.1666666667
775.98,19.1347777778,62.5716666666,50.5361111111,50.8781111111,17.1288888889,22.5642222222,45.1746666667,21.5382222222,55.1211111111,24.0895555556
776.30,20.5633333333,63.0843333333,51.372,51.8093333334,18.5215555555,23.79,45.9484444444,22.4956666667,55.829,25.0023333333
776.61,19.8217777778,63.8163333333,51.4205555556,52.199,17.9934444444,23.1035555556,45.9823333333,22.1658888889,56.0994444444,24.8101111111
776.92,19.9043333333,64.255,51.9426666667,52.6276666667,18.7031111111,22.8226666667,46.5277777778,22.6726666667,56.034,25.6851111111
777.23,20.3438888889,64.3422222222,51.7805555556,53.008,19.4793333333,23.217,47.1686666667,22.8823333333,55.8251111111,26.5272222222
777.54,21.7295555555,66.0035555556,53.1968888889,54.5894444444,20.47,23.7565555556,48.5175555556,24.022,57.573,27.7727777778
777.85,21.6785555556,66.5046666667,53.114,54.9164444444,20.677,23.9198888889,48.431,23.9103333333,57.3963333333,27.6204444445
778.16,21.818,67.0806666667,53.447,55.1222222222,20.624,23.4836666666,48.9697777778,23.9264444445,57.5677777778,27.5947777778
778.47,22.5971111111,67.7623333333,53.9118888889,55.7382222222,21.367,23.4911111111,49.356,24.6732222222,57.5547777778,28.5274444445
778.78,22.3662222222,67.3867777778,54.0671111111,55.786,21.2906666667,23.4322222222,49.563,24.6422222222,56.9385555555,28.9352222222
779.09,21.9892222222,67.57,53.72,55.6915555556,21.0472222222,22.98,48.9995555555,24.3297777778,56.9345555556,28.6324444444
779.40,21.4787777778,67.4101111111,53.5115555556,55.7022222222,20.579,22.2808888889,48.4546666667,23.4741111111,56.3477777778,28.521
779.71,20.6578888889,67.5492222222,53.3495555555,55.5253333333,19.5647777778,22.2322222222,48.0544444445,22.9441111111,55.4953333334,27.9683333333
780.02,20.8272222222,66.8546666667,52.993,54.5856666667,19.5508888889,22.6772222222,47.0664444444,22.7465555556,54.6156666667,27.852
780.33,20.8876666667,66.9436666667,52.3524444444,54.5374444444,19.7707777778,23.3096666667,46.6786666667,22.9635555555,54.1814444444,27.4514444444
780.64,21.1535555556,66.7162222222,52.4486666667,54.5068888889,19.9564444444,24.0428888889,46.7992222222,23.1323333333,53.8537777778,27.1296666667
780.95,20.3227777778,65.8004444445,51.5302222222,53.6167777778,19.693,23.7868888889,45.7633333334,22.6552222222,52.4455555556,26.2277777778
781.26,20.8884444444,67.0777777778,52.5171111111,54.3321111111,19.8555555556,24.4684444445,46.6504444444,23.3854444444,52.8377777778,27.2062222222
781.57,20.4871111111,66.6868888889,52.4708888889,54.3175555555,19.5636666667,24.5561111111,46.332,23.0846666667,52.2984444444,27.0321111111
781.88,19.674,65.8412222222,51.594,53.9047777778,18.6423333333,24.2031111111,45.2801111111,22.5422222222,51.563,26.1528888889
782.19,20.8137777778,67.1291111111,51.971,53.9471111111,18.7322222222,23.9882222222,45.4011111111,22.5795555555,51.9394444444,26.5531111111
782.50,21.4353333333,66.6456666667,51.4321111111,53.8557777778,19.2635555555,24.6037777778,45.3886666667,22.6208888889,51.6316666667,26.8911111111
782.81,22.0833333333,67.3283333333,51.9801111111,54.6162222222,19.7566666667,25.3603333333,45.7253333333,23.4391111111,52.2361111111,27.1213333333
783.12,22.3833333333,67.6544444445,52.1094444445,54.6322222222,20.5903333333,24.9703333334,46.0762222222,23.5427777778,52.8181111111,27.59
783.43,22.4062222222,67.4354444444,52.0142222222,55.3064444445,20.6844444444,24.7347777778,46.6862222222,23.435,52.3606666667,27.4421111111
783.74,22.3763333333,67.79,52.5053333333,55.4233333333,20.4822222222,24.0941111111,46.6578888889,23.2464444444,52.7695555556,27.7062222222
784.05,21.7365555556,68.0441111111,52.6648888889,55.2281111111,19.783,23.4416666667,46.3978888889,22.8661111111,52.6987777778,27.8568888889
784.36,21.35,68.2071111111,52.4295555556,55.1137777778,19.5265555555,23.502,45.9735555556,22.2335555556,52.4408888889,27.5227777778
784.67,19.2143333333,65.6117777778,50.146,53.0864444444,18.3951111111,21.8294444444,43.7037777778,20.4713333333,50.8755555556,25.4883333333
784.98,19.5285555556,65.2301111111,49.7307777778,52.8394444444,18.1817777778,21.2345555555,43.3332222222,20.3928888889,51.1561111111,25.1292222222
785.29,20.3721111111,65.0026666667,49.7318888889,52.6983333333,19.0257777778,21.6418888889,43.4702222222,20.4926666667,50.5966666667,25.5608888889
785.60,19.9891111111,65.1852222222,50.218,53.2026666667,19.6077777778,22.5164444444,43.6056666667,20.9477777778,50.4355555555,26.242
785.91,19.0506666667,65.2438888889,50.3421111111,53.2965555556,19.6372222222,22.3634444444,43.152,20.9405555556,50.3528888889,25.687
786.22,18.0692222222,64.9084444445,49.428,52.697,18.6301111111,21.1648888889,42.5997777778,20.1293333333,49.6333333333,24.6924444445
786.53,17.081,64.1278888889,48.5341111111,52.4218888889,17.9732222222,20.342,42.0437777778,19.6303333334,48.8104444444,24.1447777778
786.84,16.5212222222,63.3644444445,47.7361111111,51.6511111111,17.8296666667,20.2596666667,41.5265555556,19.2938888889,48.65,23.9564444444
787.14,15.6111111111,61.9194444444,46.9672222222,50.5816666667,16.6715555555,19.6067777778,40.686,18.2988888889,47.3792222222,22.7062222222
787.45,15.1927777778,61.8354444444,46.5006666667,50.4406666667,16.611,19.1938888889,40.3828888889,18.6063333333,47.4424444445,22.3943333333
787.76,15.8345555556,61.9931111111,46.7163333333,50.8818888889,17.0204444444,19.2626666667,40.7473333333,19.2426666667,47.8824444444,23.0491111111
788.07,16.2346666667,61.9454444445,46.8296666666,50.9325555556,17.3832222222,19.0811111111,40.7832222222,19.4051111111,47.7717777778,23.3214444444
788.38,15.5938888889,61.2698888889,46.1087777778,49.9663333333,16.8542222222,18.6531111111,39.8653333333,19.0666666666,46.3203333333,22.732
788.69,14.3768888889,60.3671111111,45.14,49.256,15.2754444444,17.3718888889,39.3042222222,18.1836666667,45.7391111111,21.4878888889
789.00,14.9117777778,60.8297777778,45.4334444444,49.5831111111,15.1542222222,17.4714444445,40.033,18.4022222222,46.5388888889,21.6308888889
789.31,14.6446666667,60.1393333333,44.9254444445,48.999,13.9084444445,16.8532222222,40.0765555555,17.4616666667,45.966,21.3583333333
789.62,15.53,60.4741111111,45.4243333334,49.2847777778,15.05,17.7151111111,40.8877777778,18.5088888889,46.7274444445,22.1535555556
789.92,15.9265555555,60.3316666667,45.7272222222,49.4177777778,15.0778888889,18.216,40.8426666666,18.7586666667,46.3588888889,22.0445555556
790.23,15.9216666667,60.2258888889,46.0946666666,49.6748888889,15.1714444444,18.5618888889,40.394,19.2418888889,46.5847777778,21.9921111111
790.54,15.4058888889,60.2502222222,45.8382222222,49.5592222222,15.0472222222,17.9068888889,40.0676666667,18.6654444445,46.7405555556,21.8736666667
790.85,16.4373333333,61.1005555556,46.8522222222,50.219,16.3122222222,18.6471111111,40.9213333333,19.2931111111,47.0712222222,22.806
791.16,16.3248888889,60.0021111111,46.5677777778,49.5637777778,15.6837777778,18.5641111111,40.5548888889,19.0581111111,46.2103333333,22.4745555556
791.47,16.5168888889,60.4367777778,47.1418888889,49.8607777778,16.2918888889,18.9574444444,41.1154444444,19.6424444444,46.8528888889,23.1001111111
791.78,16.4624444444,61.0945555555,47.7213333333,50.6233333334,16.2306666666,19.3645555556,41.9398888889,19.7286666666,47.5672222222,23.3807777778
792.08,16.4812222222,61.3638888889,47.9496666667,50.8255555555,16.4811111111,19.8404444444,42.029,19.7394444445,47.8484444445,23.6492222222
792.39,15.3061111111,60.2836666667,47.1883333333,50.1021111111,16.1676666667,19.0251111111,41.2017777778,18.8776666667,46.6666666667,22.7211111111
792.70,15.8794444445,60.9286666667,48.5397777778,50.7073333333,17.4766666667,19.5415555555,41.4214444444,19.8151111111,47.6043333333,23.3061111111
793.01,15.8151111111,60.1013333334,48.246,50.5922222222,16.9656666667,19.7178888889,40.5526666667,19.5148888889,46.926,23.4855555556
793.32,15.3258888889,59.3161111111,47.7051111111,49.6931111111,16.3144444444,18.6888888889,39.7978888889,18.8821111111,46.3873333333,22.9378888889
793.62,16.043,59.5691111111,47.6757777778,49.7843333333,16.5645555556,18.4354444444,40.5894444444,19.5803333334,46.5985555555,23.2654444445
793.93,16.0034444445,59.3781111111,47.1302222222,49.5263333333,16.5941111111,18.7338888889,40.5772222222,19.6702222222,46.3613333333,23.0135555555
794.24,16.6233333333,58.5387777778,46.3792222222,49.5026666666,16.5907777778,19.0986666667,40.5211111111,19.9091111111,46.4223333333,22.9464444444
794.55,16.5973333333,58.3786666667,46.0423333334,48.9933333333,16.7145555556,18.4296666667,40.3643333333,19.8784444444,46.362,22.6483333333
794.86,16.8152222222,58.206,45.8333333333,48.7065555556,16.2955555555,18.1085555556,40.6168888889,19.6987777778,46.2891111111,22.6888888889
795.16,16.4255555555,57.3793333333,45.1258888889,47.4527777778,15.8701111111,17.2747777778,40.0733333333,18.9517777778,45.4403333333,22.4317777778
795.47,16.454,57.5162222222,45.347,47.2557777778,15.9558888889,17.45,40.5022222222,19.587,45.3054444445,22.6891111111
795.78,16.8005555556,57.2355555556,44.4444444444,47.1863333333,15.8317777778,17.5531111111,39.9815555555,19.6556666667,45.568,22.2532222222
796.09,16.6567777778,56.4412222222,43.4883333333,46.5176666667,15.5294444444,17.5523333333,40.0664444444,19.6457777778,44.7162222222,21.9404444445
796.40,17.3326666667,56.9887777778,44.3732222222,46.9858888889,16.1837777778,17.8815555556,41.3643333333,19.8943333333,45.6033333333,22.4965555555
796.70,17.7876666667,57.3673333333,44.6345555556,47.4274444444,17.087,19.0088888889,41.8716666666,20.7006666667,46.2662222222,23.2332222222
797.01,17.8061111111,57.5016666667,45.2611111111,47.6304444445,17.1608888889,19.6916666667,42.4984444444,20.488,46.8038888889,23.5934444444
797.32,18.981,57.2901111111,45.5843333333,47.4575555556,18.1087777778,20.4777777778,42.9576666667,21.4591111111,47.0113333333,24.7101111111
797.63,18.9624444445,57.1953333333,46.3626666667,46.8793333334,18.1474444445,20.4433333333,42.9338888889,21.8147777778,46.7898888889,24.8857777778
797.93,19.5528888889,57.79,47.0831111111,47.5785555556,18.9365555556,21.464,43.8274444444,22.2928888889,47.4472222222,25.6797777778
798.24,19.2445555556,57.1254444444,46.5105555556,47.1691111111,18.9101111111,21.4726666667,43.2795555555,21.6854444444,47.0576666667,25.0582222222
798.55,19.7781111111,57.3377777778,46.6442222222,47.7238888889,19.7677777778,22.3544444445,43.8333333333,22.2121111111,47.6117777778,25.1857777778
798.85,20.5571111111,57.457,47.0243333333,47.6102222222,20.0021111111,22.2735555556,43.8997777778,22.4894444444,47.9392222222,25.5216666667
799.16,19.9791111111,57.0996666667,47.2822222222,47.3344444444,19.3115555556,21.5857777778,43.8393333333,22.2744444444,47.7098888889,25.425
799.47,20.2311111111,57.8117777778,47.728,48.0457777778,19.7966666667,21.5231111111,44.222,22.2965555556,48.2471111111,26.3214444445
799.78,20.6148888889,58.4697777778,48.1623333333,48.3446666667,20.3043333333,21.9006666667,44.5943333333,23.0258888889,49.0412222222,26.6473333333
800.08,20.8564444444,58.1995555555,48.7273333333,48.3885555556,19.5674444444,21.239,44.4991111111,22.845,48.9565555556,26.5378888889
800.39,20.1888888889,57.9,48.1777777778,48.0555555556,18.7222222222,20.1,43.8111111111,22.7,48.5333333334,25.8555555556
800.70,20.6577777778,58.9927777778,48.9553333333,49.3546666667,19.2646666667,20.1212222222,44.5815555556,23.3984444445,49.8001111111,26.1163333333
801.00,20.1785555555,58.9734444444,48.4143333333,49.4714444444,18.9452222222,19.6262222222,44.7614444444,22.4218888889,50.1175555555,25.5696666666
801.31,19.7996666667,58.1528888889,47.3911111111,48.7422222222,18.3787777778,19.3105555555,44.2814444444,22.1872222222,50.0816666666,25.2503333333
801.62,21.963,59.8915555555,49.8644444445,50.7835555555,19.6536666667,21.3031111111,46.4828888889,24.343,51.6436666667,27.1002222222
801.92,23.4303333333,61.1108888889,51.8241111111,52.3218888889,20.7297777778,22.5301111111,47.5478888889,26.4036666667,52.997,29.0687777778
802.23,23.7556666667,61.2762222222,52.2527777778,52.6656666667,21.4318888889,23.5905555555,48.0536666667,26.8104444444,53.7744444444,29.6058888889
802.54,25.19,62.5423333333,53.6042222222,53.5224444444,23.1918888889,25.0027777778,49.8655555556,28.6832222222,55.2401111111,31.0316666667
802.84,25.2655555556,61.9721111111,53.0903333333,52.5951111111,22.7884444445,24.7581111111,49.9174444444,28.7566666667,54.9187777778,30.5614444444
803.15,25.16,61.9522222222,52.9733333333,52.8785555555,22.7434444445,24.994,50.2132222222,28.7372222222,54.6197777778,30.8457777778
803.46,26.6278888889,64.016,54.0062222222,54.5146666667,24.6307777778,26.9183333333,52.7475555556,30.4647777778,56.8626666667,32.0384444444
803.76,26.9805555556,63.1188888889,53.9256666667,54.3687777778,24.6554444445,26.813,52.5828888889,30.193,56.4185555555,31.7032222222
804.07,26.5155555556,62.8126666667,53.9942222222,54.348,23.8321111111,26.8812222222,52.7747777778,29.1498888889,56.3362222222,31.3207777778
804.38,27.0918888889,63.379,54.9624444444,55.1847777778,23.829,26.8445555556,53.3432222222,29.4647777778,57.088,31.4053333333
804.68,26.3571111111,63.8381111111,55.4922222222,55.01,22.9197777778,26.4331111111,53.5008888889,28.9573333333,57.1031111111,30.9742222222
804.99,26.0536666667,64.3934444445,55.4916666667,55.1086666667,23.0523333333,26.7432222222,53.346,29.1568888889,58.1353333333,31.1238888889
805.30,24.2412222222,63.5534444445,53.7971111111,53.8883333333,21.2975555556,24.8533333333,52.0645555555,27.2241111111,57.6266666667,29.2694444444
805.60,24.8577777778,64.8127777778,54.8271111111,54.4961111111,22.2354444444,25.2285555556,52.8275555556,28.4067777778,58.5751111111,30.2078888889
805.91,24.9628888889,64.9201111111,54.615,54.5615555556,22.4775555556,25.3796666667,52.7744444445,27.8113333333,57.7723333333,30.579
806.21,25.9074444445,66.8316666667,56.4356666667,56.2294444445,23.7348888889,27.1313333333,53.8778888889,28.5478888889,60.0797777778,31.4767777778
806.52,25.9073333333,66.5696666667,55.4724444444,55.7633333334,23.1504444445,26.7246666667,52.8818888889,27.7916666667,59.5592222222,30.7425555556
806.83,25.5583333333,66.1641111111,54.6761111111,55.402,22.0826666667,26.0608888889,51.7727777778,26.8565555556,59.4222222222,30.416
807.13,27.623,68.7481111111,55.9774444445,56.9196666667,24.0646666667,27.834,53.6004444445,28.4106666667,61.1954444445,32.6584444444
807.44,28.4538888889,68.9528888889,55.9878888889,57.2562222222,24.5923333333,28.0355555556,54.1613333333,29.2625555556,61.0903333333,33.3891111111
807.74,28.1594444444,69.395,55.0888888889,56.743,24.2295555556,28.3854444444,54.0287777778,29.8841111111,60.7434444445,33.7292222222
808.05,30.2228888889,70.9633333333,56.3512222222,58.2176666667,25.5786666667,29.4705555556,55.1072222222,31.3514444444,62.1527777778,35.0404444445
808.35,29.8528888889,70.5487777778,55.0498888889,57.757,24.6318888889,28.5288888889,54.9901111111,29.8081111111,61.4457777778,33.5564444445
808.66,32.3612222222,72.3044444444,57.0358888889,59.6232222222,26.7236666667,30.7462222222,56.6622222222,31.6882222222,62.9132222222,34.7541111111
808.97,33.0432222222,72.5426666667,57.2496666667,60.409,27.5641111111,31.5323333333,57.5856666667,31.6238888889,63.263,34.646
809.27,33.4287777778,74.4507777778,58.2936666667,61.5407777778,27.2045555556,31.8371111111,58.0547777778,31.2481111111,64.8838888889,34.7022222222
809.58,33.2524444444,74.6725555556,57.8035555555,61.5073333333,26.0876666667,30.3573333333,57.4802222222,30.6,63.8525555556,34.2711111111
809.88,32.3095555555,74.6054444444,57.7374444444,61.2788888889,25.2097777778,28.7512222222,57.6872222222,29.7246666667,63.5281111111,32.8465555555
