wavelength,Back_SalCoem,Belly_SalCoem,Breast_SalCoem,Crissum_SalCoem,Crown_SalCoem,DorTail_SalCoem,Patch10_SalCoem,Patch11_SalCoem,Rump_SalCoem,Throat_SalCoem,WingTip_SalCoem
522.45,7.03966666667,35.8916333333,18.6105333333,16.9020666667,6.90866666667,6.37353333333,29.9296333333,5.21746666667,6.64806666667,51.1222,7.00679999999
522.79,7.06446666667,35.9240333334,18.6080666667,16.9496666667,6.92893333333,6.40093333333,29.9112666667,5.2368,6.67586666666,51.0961333333,7.03626666666
523.14,7.07606666667,35.9254333333,18.6146666667,17.0088666667,6.9346,6.42566666667,29.9011333334,5.25106666667,6.68913333333,51.0799333333,7.05773333334
523.48,7.09546666667,35.9482333333,18.6294,17.0562666667,6.9406,6.4518,29.903,5.27706666667,6.71593333333,51.055,7.07706666667
523.83,7.11633333333,36.006,18.6482666667,17.1283333333,6.9534,6.467,29.9121666667,5.29693333333,6.73886666667,51.0836333333,7.1098
524.17,7.12206666667,36.0317666667,18.6548,17.1744,6.9492,6.47106666667,29.8748666667,5.2944,6.7362,51.0627666667,7.11726666667
524.52,7.1066,36.0262,18.6404,17.1904,6.93686666667,6.45593333333,29.8228333333,5.2806,6.71973333333,51.0143666667,7.11646666666
524.87,7.09353333333,35.9942666667,18.6174,17.2094,6.92753333333,6.44926666667,29.7799,5.25706666667,6.69733333333,50.9789333333,7.10126666667
525.21,7.08706666667,35.9693333333,18.5980666667,17.2356,6.9386,6.4508,29.7515666667,5.26026666667,6.69446666667,50.9654,7.10060000001
525.56,7.08893333333,35.9949333333,18.6021333333,17.2826,6.93733333334,6.4586,29.7305666667,5.26726666667,6.70486666667,50.9404666666,7.10586666667
525.90,7.08106666667,36.0249666667,18.6052,17.3222,6.9398,6.44786666667,29.6936666667,5.2644,6.69166666667,50.915,7.10206666667
526.25,7.089,36.1158,18.6472,17.3948,6.95466666667,6.46726666667,29.7215,5.2782,6.703,51.0292333333,7.12086666667
526.59,7.07913333333,36.1617666667,18.6754,17.4556,6.95306666667,6.46986666667,29.7317333333,5.2756,6.69433333333,51.0725333333,7.12519999999
526.94,7.07493333333,36.2291666667,18.6908666667,17.5028,6.95173333333,6.4684,29.7515333333,5.28013333333,6.68313333333,51.1312,7.13280000001
527.28,7.07166666667,36.2798333333,18.6958,17.5501333333,6.95046666667,6.46326666667,29.7630666667,5.27206666667,6.67853333333,51.2061,7.13493333333
527.63,7.06833333333,36.324,18.7082666667,17.5892,6.95193333333,6.4728,29.7725333333,5.27193333333,6.67033333333,51.2604666667,7.13133333334
527.97,7.06726666667,36.3601333333,18.7151333333,17.6328666667,6.96206666667,6.47246666666,29.7941666667,5.2836,6.67993333334,51.3141,7.13573333333
528.32,7.06533333333,36.3856333333,18.7247333333,17.6669333333,6.96373333333,6.47886666667,29.8108666666,5.28626666667,6.68693333333,51.3575333334,7.13973333333
528.66,7.06666666667,36.4149666667,18.7347333333,17.7131333333,6.97246666667,6.47726666667,29.8366333333,5.29473333333,6.70013333333,51.4106666667,7.1468
529.01,7.06333333333,36.4341,18.7399333333,17.7452666667,6.9696,6.47853333333,29.8378333333,5.2942,6.70026666667,51.4253333333,7.14713333334
529.35,7.05913333333,36.4531333333,18.7494666667,17.7663333333,6.96606666666,6.47313333333,29.8535,5.29246666667,6.68973333333,51.467,7.14546666667
529.70,7.05753333333,36.4817666667,18.7634,17.8034666667,6.967,6.4778,29.8859666667,5.29393333333,6.69753333333,51.5332333333,7.14613333333
530.04,7.0596,36.4911333333,18.7678,17.8388666667,6.9644,6.4746,29.8960666667,5.29706666667,6.69746666667,51.5503666667,7.14426666666
530.39,7.0668,36.4943,18.768,17.8726,6.9666,6.47546666667,29.9119333333,5.30346666667,6.70393333333,51.5778333333,7.14673333333
530.73,7.07406666667,36.4885666667,18.7585333333,17.9038666667,6.97233333333,6.47453333333,29.9111,5.3064,6.7122,51.5649,7.14526666666
531.08,7.07313333334,36.4938,18.7729333333,17.958,6.9746,6.47926666667,29.9228333333,5.31073333333,6.7098,51.5812333333,7.15173333334
531.42,7.07746666667,36.4907,18.7719333333,18.0012666667,6.97906666667,6.47373333333,29.9298333333,5.30973333333,6.71706666667,51.5515333333,7.15213333334
531.77,7.08133333333,36.4849333333,18.7734666667,18.0398666667,6.9792,6.47453333333,29.9153333333,5.3026,6.71686666667,51.5199333333,7.16066666667
532.11,7.083,36.4838666667,18.7647333333,18.0832,6.9824,6.47546666667,29.9001666667,5.305,6.71446666667,51.4858333334,7.16879999999
532.46,7.08253333333,36.4918,18.7624666667,18.0996666667,6.97606666667,6.47533333333,29.8918333333,5.30473333333,6.70006666667,51.46,7.16746666667
532.80,7.09046666667,36.5341666667,18.7821333333,18.142,6.98506666667,6.47786666667,29.9263666667,5.31873333333,6.69806666667,51.4978666667,7.17906666667
533.15,7.09213333333,36.5647666667,18.7866,18.1908666667,6.98873333333,6.4822,29.9574333333,5.32333333333,6.70173333333,51.5386333333,7.18639999999
533.49,7.09373333333,36.5911,18.7852666666,18.2319333333,6.99746666667,6.48906666667,29.9769666667,5.3312,6.70333333333,51.5336333333,7.19533333333
533.84,7.1052,36.6217666667,18.7829333333,18.271,7.01466666667,6.49913333333,30.0079333333,5.33613333333,6.71386666667,51.5408,7.20886666666
534.18,7.1136,36.6738333333,18.7990666667,18.3196666667,7.03273333333,6.5152,30.0401666667,5.34366666667,6.7208,51.5795666667,7.22440000001
534.52,7.11886666667,36.7118333333,18.8254,18.3686666667,7.04153333333,6.5224,30.0733333333,5.34793333333,6.73066666667,51.6335666667,7.23233333334
534.87,7.133,36.7364666667,18.8326,18.4102,7.0568,6.53326666667,30.1028333333,5.36153333333,6.74226666667,51.646,7.23413333334
535.21,7.12186666667,36.7537333333,18.8375333333,18.4474,7.04733333333,6.5334,30.1220666667,5.35793333333,6.7258,51.6752666667,7.23779999999
535.56,7.1094,36.7546333333,18.8288666667,18.4630666667,7.02846666667,6.519,30.1369333333,5.34373333333,6.705,51.6867333333,7.21113333334
535.90,7.1208,36.7963,18.8624666667,18.5324,7.04313333333,6.53146666667,30.2036333333,5.35573333333,6.71273333333,51.7629666667,7.22586666667
536.25,7.12686666667,36.8653333333,18.8953333333,18.5977333333,7.06086666667,6.5432,30.2501333333,5.36753333333,6.73046666667,51.8121,7.23686666667
536.59,7.1108,36.8492333333,18.8717333333,18.621,7.0434,6.5348,30.2318333333,5.35266666667,6.72733333333,51.7793666667,7.21540000001
536.93,7.11093333333,36.8448666667,18.8728,18.6573333333,7.03866666667,6.51933333333,30.213,5.34826666667,6.73226666667,51.7518333333,7.20740000001
537.28,7.11806666667,36.8458,18.8826,18.6893333334,7.0386,6.51906666667,30.2144,5.3474,6.72933333333,51.7445,7.21586666667
537.62,7.1028,36.8283,18.8572,18.6988666667,7.01433333333,6.50533333333,30.1929,5.32653333333,6.7132,51.7046666667,7.19906666666
537.97,7.1068,36.8074333333,18.8392,18.7267333333,7.00506666667,6.50313333333,30.1888333333,5.32426666667,6.711,51.6427,7.1978
538.31,7.08406666667,36.7798333333,18.7976,18.7419333333,6.9826,6.4806,30.1545,5.2962,6.6812,51.5942666667,7.17746666667
538.65,7.06506666667,36.7476666667,18.7742666667,18.7586,6.96246666667,6.45546666667,30.1077,5.27086666667,6.65926666667,51.5141333333,7.16966666666
539.00,7.0734,36.7663666667,18.7643333333,18.8043333333,6.96326666667,6.4468,30.0843333333,5.27013333333,6.66913333333,51.4777333333,7.17320000001
539.34,7.1028,36.8243333333,18.7919333333,18.8801333333,6.99793333333,6.474,30.1075333333,5.3066,6.69826666667,51.4968666667,7.21793333334
539.69,7.10006666667,36.8805666667,18.7923333333,18.915,7.00786666667,6.48186666667,30.0962666667,5.317,6.6992,51.5088333333,7.21133333333
540.03,7.10293333333,36.9117333333,18.8063333333,18.9641333333,6.99773333333,6.49086666667,30.0989333333,5.3128,6.69746666667,51.5506,7.22386666667
540.37,7.1248,36.9500666667,18.8437333333,19.0213333333,7.00726666667,6.50593333333,30.1267333333,5.3254,6.71473333333,51.5806333333,7.24486666666
540.72,7.1238,36.9902333333,18.8500666667,19.0604666667,7.00693333333,6.51653333333,30.1336666667,5.324,6.70386666667,51.5950333333,7.25326666667
541.06,7.1298,37.008,18.8628,19.1082,7.013,6.5236,30.1435,5.32873333333,6.7038,51.6318333333,7.25733333333
541.40,7.11213333333,37.0156666667,18.8604,19.1364,6.99966666666,6.51066666667,30.1424666667,5.31566666667,6.68193333334,51.6681666666,7.23946666668
541.75,7.10046666667,37.0562333333,18.8703333333,19.1672666667,6.99273333333,6.49766666667,30.1642666667,5.3064,6.67466666667,51.7375,7.23700000001
542.09,7.10966666667,37.1,18.8980666667,19.2148,6.99273333333,6.50466666667,30.2035,5.32213333333,6.6844,51.7932333333,7.24486666667
542.43,7.1178,37.1517,18.9150666667,19.2615333333,7.0016,6.51793333333,30.2588333333,5.33553333333,6.69866666667,51.8695,7.2494
542.78,7.13413333333,37.2196333333,18.9564,19.3174,7.02146666667,6.53613333333,30.3469,5.36233333333,6.719,51.9941333333,7.25919999999
543.12,7.123,37.2358666667,18.9509333333,19.3415333333,7.0082,6.53066666667,30.3752666667,5.3482,6.70026666667,52.0307,7.24006666667
543.46,7.128,37.2177333333,18.9373333333,19.3658,6.99453333334,6.52013333334,30.4083333333,5.33246666666,6.69533333333,52.0289,7.23400000001
543.81,7.14566666667,37.2041,18.9254,19.4052666667,7.00726666667,6.5252,30.4372333333,5.34326666667,6.70733333333,52.0157,7.23959999999
544.15,7.15586666667,37.2676,18.946,19.4642,7.0292,6.53913333334,30.5041666667,5.35433333333,6.71173333333,52.0990333333,7.24986666667
544.49,7.18613333333,37.2914333333,18.9828,19.5288,7.07206666667,6.56886666667,30.5597333333,5.38046666667,6.74253333333,52.1439666667,7.27566666667
544.84,7.191,37.346,18.9887333333,19.5731333333,7.07126666667,6.56533333333,30.6096666667,5.37733333333,6.74646666667,52.1929333333,7.27453333333
545.18,7.21053333333,37.4039333334,19.0261333334,19.6394,7.09233333333,6.57966666667,30.6663,5.39346666667,6.7692,52.2488666667,7.29293333333
545.52,7.2194,37.4324,19.0388666667,19.6858666667,7.10013333333,6.5824,30.6807333333,5.39933333333,6.77193333333,52.2614,7.29293333333
545.87,7.2396,37.5005666667,19.0793333334,19.7544,7.12873333333,6.61133333333,30.7218333333,5.4154,6.7854,52.3287666667,7.30840000001
546.21,7.25453333333,37.5562,19.1024,19.8172,7.15046666667,6.61386666667,30.7584666667,5.42206666667,6.7882,52.3634666667,7.31893333333
546.55,7.24413333334,37.5420666667,19.0892666667,19.8368,7.14906666667,6.61913333333,30.7341666667,5.40266666667,6.78973333333,52.3175333333,7.31266666666
546.90,7.24326666667,37.5971,19.1064,19.9088666667,7.16253333333,6.62353333333,30.7643333333,5.40006666667,6.80373333333,52.3847333333,7.31726666666
547.24,7.25826666667,37.6548666667,19.1496666667,19.9699333334,7.1716,6.64253333333,30.7815333333,5.4164,6.82486666667,52.4658333333,7.32693333333
547.58,7.239,37.702,19.1599333333,19.9906,7.1566,6.60993333333,30.7937666667,5.4034,6.79886666667,52.5369333333,7.28919999999
547.92,7.25373333333,37.7608,19.1897333333,20.057,7.16473333333,6.62073333333,30.8397,5.42013333333,6.81046666667,52.6086666667,7.29946666667
548.27,7.245,37.7906666667,19.1730666667,20.0865333333,7.15326666667,6.6,30.8593666667,5.40793333333,6.799,52.6477666667,7.2804
548.61,7.2446,37.8187333333,19.1691333333,20.1309333333,7.16366666667,6.59786666667,30.8786,5.4074,6.80286666667,52.6949666667,7.28366666667
548.95,7.2928,37.8964,19.2144,20.2178666667,7.2076,6.63166666667,30.9454,5.45206666667,6.854,52.7437666667,7.31766666667
549.29,7.29313333333,37.9165333333,19.2233333333,20.2828666667,7.21433333333,6.6422,30.9650666667,5.45853333333,6.86293333333,52.7810333333,7.3032
549.64,7.29946666667,37.8948333333,19.2020666667,20.3173333333,7.22486666667,6.62493333334,30.9463666667,5.445,6.86653333333,52.7369,7.29133333334
549.98,7.31813333333,37.9632,19.2343333333,20.3958,7.23593333333,6.65366666667,30.9686,5.455,6.88486666667,52.7947666667,7.30926666666
550.32,7.32,37.9913666667,19.2619333333,20.466,7.23573333333,6.65213333333,30.9861,5.45766666667,6.8778,52.8210333333,7.32159999999
550.66,7.33573333333,37.9987666667,19.2873333333,20.5056,7.24253333333,6.6662,30.9958666666,5.48633333333,6.8908,52.7938333333,7.32813333333
551.01,7.3386,38.0429,19.312,20.5726666667,7.25653333333,6.6872,31.0251666667,5.50293333333,6.89546666667,52.7934,7.35380000001
551.35,7.35093333333,38.1259666667,19.3484,20.6671333333,7.27373333333,6.72733333333,31.0761333333,5.52106666667,6.91606666667,52.8172333333,7.4006
551.69,7.3268,38.1195666667,19.3229333333,20.6898,7.27606666667,6.7214,31.0485666667,5.49893333333,6.91953333333,52.7641333333,7.39720000001
552.03,7.31806666667,38.1427,19.334,20.7377333333,7.25626666667,6.72733333333,31.0432666667,5.50726666667,6.92366666667,52.7339,7.39873333333
552.38,7.33373333333,38.1989333333,19.3706666667,20.7936666667,7.28066666667,6.7474,31.0958666667,5.52826666667,6.94726666667,52.7516666667,7.41486666667
552.72,7.31566666667,38.2108666666,19.3762,20.8319333333,7.281,6.7534,31.0891,5.52213333333,6.93,52.7852333333,7.41926666667
553.06,7.3076,38.2194,19.3627333333,20.8525333333,7.26746666667,6.74813333333,31.0956666667,5.51693333333,6.92433333333,52.7806333333,7.42093333334
553.40,7.29253333333,38.2712333333,19.3594666667,20.897,7.24293333333,6.7444,31.1223,5.509,6.91126666667,52.8485666667,7.421
553.74,7.25713333333,38.2484666667,19.3448666667,20.8898666667,7.22293333333,6.70413333333,31.0917333333,5.47613333334,6.88553333334,52.8588,7.40006666667
554.09,7.21686666667,38.2430666667,19.2890666667,20.8834666667,7.1726,6.6582,31.0590333333,5.44173333333,6.8386,52.8705333333,7.35326666667
554.43,7.17246666667,38.2167666667,19.243,20.8621333333,7.1202,6.6098,31.0196,5.37473333333,6.78866666667,52.8623666667,7.31559999999
554.77,7.1598,38.2529,19.2274666667,20.8838666667,7.11086666667,6.5834,31.0135666667,5.35806666667,6.7732,52.8885333333,7.29106666667
555.11,7.17973333333,38.2847333333,19.2453333333,20.9446,7.14046666667,6.58793333333,31.0444,5.36053333333,6.79953333333,52.9942333333,7.28753333333
555.45,7.20453333333,38.2917333333,19.2686666667,20.9848666667,7.14513333333,6.5962,31.0222,5.3794,6.8044,53.0056333334,7.29726666667
555.80,7.19013333333,38.2944333333,19.2392666667,20.9928,7.1146,6.57673333333,31.0110333333,5.34893333333,6.78573333333,53.0303,7.26560000001
556.14,7.17986666667,38.3083333333,19.2449333334,21.0396,7.09706666667,6.59026666667,30.9789,5.34593333333,6.76833333333,53.0543666667,7.26426666666
556.48,7.15806666667,38.2753,19.2075333333,21.0434,7.07153333333,6.56773333333,30.9271333333,5.33733333333,6.76206666666,52.9915,7.24873333334
556.82,7.16293333333,38.3499333333,19.2334,21.1108,7.08906666667,6.58873333333,30.9525666666,5.34906666667,6.77586666667,53.0292666667,7.25159999999
557.16,7.16733333333,38.3363333333,19.2331333334,21.1450666667,7.1076,6.59366666667,30.9636666667,5.34606666667,6.7724,53.0084333333,7.25313333333
557.50,7.18786666667,38.3994333333,19.2495333333,21.2225333333,7.1402,6.63353333333,31.0221333333,5.37966666666,6.80413333333,53.0419666667,7.26400000001
557.85,7.232,38.4795333333,19.3251333333,21.3180666667,7.21133333333,6.68973333333,31.0964666667,5.4186,6.86246666667,53.1028333333,7.32413333333
558.19,7.27693333333,38.6004,19.3887333333,21.4463333333,7.26446666667,6.724,31.1760333333,5.46213333333,6.91133333333,53.2375333333,7.3684
558.53,7.28026666667,38.5929666667,19.3975333333,21.4854666667,7.24686666667,6.7236,31.1821,5.44753333333,6.9052,53.2225,7.38200000001
558.87,7.26453333333,38.5336333333,19.3654666667,21.4938666667,7.20866666667,6.7104,31.1264666667,5.45453333333,6.8796,53.1072333333,7.38266666667
559.21,7.2214,38.5499333333,19.3303333333,21.5468,7.18166666667,6.68,31.1568,5.42533333333,6.8478,53.1012666667,7.36280000001
559.55,7.23593333333,38.5703666667,19.3579333333,21.6262666667,7.22093333333,6.69393333333,31.1693,5.45153333333,6.86013333333,53.1196666667,7.39106666667
559.89,7.21833333333,38.5212333333,19.3131333333,21.6248,7.19066666667,6.65473333333,31.143,5.4238,6.8404,53.0522333333,7.36986666667
560.23,7.24146666667,38.5345333333,19.3288666667,21.6626,7.20526666667,6.6706,31.1728333333,5.41986666667,6.8464,53.0862333333,7.373
560.58,7.257,38.5414666667,19.3376,21.7090666667,7.22106666667,6.6766,31.1768,5.43206666667,6.86233333333,53.1039666667,7.40440000001
560.92,7.2514,38.5996,19.3770666667,21.7614666667,7.20886666667,6.695,31.2120666667,5.45053333333,6.8886,53.1708333333,7.40973333333
561.26,7.22433333333,38.5482,19.3325333333,21.7445333333,7.15213333333,6.63993333333,31.1374333333,5.41546666667,6.8388,53.1207,7.38073333334
561.60,7.23226666667,38.5656666667,19.3178,21.7934666667,7.1436,6.64553333333,31.1245,5.42166666667,6.82713333333,53.1357,7.37766666667
561.94,7.21813333333,38.5321333333,19.3047333333,21.7966666667,7.13393333333,6.657,31.1224,5.44026666667,6.81826666667,53.0684,7.36693333333
562.28,7.1762,38.5063666667,19.2662666667,21.7784,7.09993333333,6.6012,31.0609,5.41,6.77933333333,53.0221,7.3136
562.62,7.169,38.5697333333,19.2660666667,21.8258666667,7.10726666667,6.599,31.0789333333,5.39266666667,6.77266666667,53.0463,7.29760000001
562.96,7.16946666667,38.5795333333,19.2808666667,21.8634,7.09833333333,6.5902,31.0447666667,5.37993333333,6.7662,53.0912666667,7.28199999999
563.30,7.1444,38.5907333333,19.2764666667,21.8633333333,7.06626666667,6.583,31.0177,5.35913333333,6.75446666667,53.0717666667,7.26899999999
563.64,7.1494,38.6217666667,19.2766666667,21.9046666667,7.08973333333,6.59833333333,31.0022,5.37366666667,6.76533333333,53.0486333333,7.27693333334
563.99,7.14053333333,38.6646333333,19.2744,21.96,7.08086666667,6.59493333333,30.9916333333,5.37833333333,6.75806666667,53.0447,7.28973333333
564.33,7.13393333333,38.6480666667,19.2687333334,21.9776666667,7.07566666667,6.58853333333,30.9613,5.37466666667,6.74606666667,52.9834,7.29166666667
564.67,7.13686666667,38.6794666667,19.2718666667,22.0209333333,7.08506666667,6.56273333333,30.9496,5.38206666667,6.73613333333,52.9523666667,7.30933333333
565.01,7.15573333334,38.7298333333,19.301,22.0931333333,7.12253333333,6.6086,30.9737666667,5.41813333334,6.7832,52.9529666667,7.3548
565.35,7.15193333333,38.7235,19.2992,22.1010666667,7.1162,6.61286666667,30.9551,5.42206666667,6.79266666667,52.8962333333,7.36726666667
565.69,7.1834,38.7355666667,19.3200666667,22.1525333333,7.13826666667,6.6306,30.9429666667,5.43886666667,6.8094,52.9196666667,7.41046666667
566.03,7.222,38.8225333333,19.3466,22.2406,7.17146666667,6.6724,31.0001,5.4598,6.83513333333,53.0036333333,7.43973333334
566.37,7.23106666667,38.8505,19.3729333333,22.2704666667,7.18153333333,6.6852,30.9936,5.4704,6.8492,53.0618666667,7.44700000001
566.71,7.2646,38.8758666667,19.3804,22.3003333333,7.20653333333,6.71253333333,31.0188,5.50273333333,6.87453333333,53.0579333333,7.4766
567.05,7.27,38.9310333333,19.3868666667,22.3624666667,7.233,6.70486666667,31.0407,5.5156,6.86533333333,53.1471666667,7.48046666667
567.39,7.27273333333,38.9519,19.4150666667,22.4222,7.2438,6.7126,31.0669,5.52306666667,6.88766666667,53.2014,7.48253333333
567.73,7.2488,38.9397333333,19.3977333333,22.4314,7.22846666667,6.69493333333,31.0732333333,5.4976,6.86986666667,53.1923,7.45473333333
568.07,7.23173333333,38.9822666667,19.4174666667,22.4752666667,7.2236,6.66453333333,31.0895,5.4702,6.8518,53.2922333333,7.43099999999
568.41,7.21333333333,38.9677666667,19.3875333333,22.5026,7.23026666667,6.65606666667,31.0693,5.4508,6.8504,53.2724,7.41473333334
568.75,7.23186666667,38.9696666667,19.4060666667,22.5627333333,7.2302,6.66153333333,31.0833666667,5.4566,6.84853333333,53.2738666667,7.41073333333
569.09,7.25926666667,39.0233666667,19.4455333333,22.6696,7.26126666667,6.67193333333,31.1281,5.4754,6.87573333333,53.3293,7.42873333334
569.43,7.23626666667,39.0707333333,19.4375333333,22.7143333333,7.23766666667,6.6536,31.146,5.44566666667,6.87006666667,53.3171666667,7.41319999999
569.77,7.22393333333,39.0825666667,19.4411333333,22.7659333334,7.24333333333,6.66953333333,31.1607666667,5.46973333333,6.87346666667,53.3175666667,7.4504
570.11,7.22606666667,39.0819,19.4393333333,22.8232666667,7.23353333333,6.65946666667,31.1829,5.4648,6.87886666667,53.3159333333,7.46093333334
570.45,7.2042,39.0928,19.4302666667,22.8916,7.22986666667,6.6556,31.1758,5.45713333333,6.8754,53.2936333333,7.45946666667
570.79,7.2034,39.1227666667,19.4391333333,22.9379333333,7.21973333333,6.66753333333,31.1899666667,5.46446666667,6.8898,53.2739333333,7.47626666667
571.13,7.22286666667,39.2024666667,19.4602666667,22.9951333333,7.2194,6.67966666667,31.2318333334,5.489,6.8912,53.3235666667,7.51066666667
571.47,7.22946666667,39.2306333333,19.4732666667,23.0494,7.22226666667,6.68193333333,31.2302666667,5.5124,6.89526666667,53.3213333333,7.53539999999
571.81,7.27213333334,39.2946666667,19.4996666667,23.1242,7.2362,6.71986666667,31.2620666667,5.54566666667,6.9248,53.3583666666,7.55940000001
572.15,7.27733333333,39.2613666667,19.4764666667,23.1413333333,7.22693333333,6.7208,31.2449333333,5.56733333333,6.91633333333,53.3184333333,7.56060000001
572.49,7.25793333333,39.2874666667,19.4552666667,23.1518,7.23193333333,6.71826666667,31.2171,5.56026666667,6.90646666667,53.3427333333,7.5594
572.83,7.26206666667,39.3089333333,19.4709333333,23.1746666667,7.24213333333,6.73253333333,31.2298333333,5.57693333333,6.90166666667,53.3810666667,7.56673333333
573.17,7.26653333333,39.3559666667,19.4890666667,23.2144,7.259,6.73866666667,31.2555,5.5864,6.8992,53.4409333333,7.55866666667
573.51,7.26373333333,39.3514333333,19.5042,23.2358,7.24906666667,6.7276,31.2474333333,5.59093333333,6.9014,53.4358,7.52833333333
573.85,7.21353333333,39.3266333333,19.454,23.2155333333,7.20826666667,6.69806666667,31.1875,5.5564,6.84633333333,53.3944666667,7.49653333333
574.19,7.21846666667,39.3925,19.4869333333,23.2486,7.20746666667,6.7006,31.2211666667,5.56133333333,6.84273333333,53.4764,7.50506666667
574.53,7.2098,39.3978333333,19.4872666667,23.2738666667,7.201,6.699,31.2356,5.54546666667,6.84513333333,53.5063666667,7.49926666667
574.87,7.1964,39.4122,19.4947333333,23.3175333333,7.20826666667,6.6942,31.2375,5.52613333333,6.84553333333,53.5421666667,7.48473333333
575.21,7.20753333333,39.448,19.5026666667,23.3593333333,7.21053333333,6.69746666667,31.2566666667,5.5182,6.845,53.5883,7.48373333333
575.55,7.19786666667,39.4357,19.4959333334,23.3756666667,7.20473333334,6.69866666667,31.2728333333,5.51273333333,6.8344,53.5547333333,7.488
575.89,7.21433333333,39.5527,19.5545333333,23.473,7.2308,6.72933333333,31.3504,5.5072,6.84353333333,53.6993333333,7.49753333333
576.22,7.21493333333,39.5675,19.5688666667,23.5150666667,7.2236,6.70926666667,31.4078333334,5.49086666667,6.83866666667,53.7375333333,7.4966
576.56,7.14886666667,39.5392333333,19.4806666667,23.4864,7.1582,6.6306,31.3567333333,5.42353333333,6.76786666667,53.667,7.43173333333
576.90,7.16146666667,39.5264666667,19.4882,23.53,7.15773333333,6.63573333333,31.3631666667,5.44226666667,6.77253333333,53.6833666667,7.45026666667
577.24,7.185,39.5508666667,19.4840666667,23.5768666667,7.176,6.64326666667,31.3869,5.42953333333,6.77946666667,53.7121333333,7.45686666666
577.58,7.25886666667,39.6942666667,19.5767333333,23.7175333333,7.24346666667,6.68966666667,31.5160666667,5.4734,6.8342,53.8654666667,7.50193333334
577.92,7.27993333333,39.7153,19.5832666667,23.7739333333,7.2506,6.69313333333,31.5512666667,5.4726,6.84026666667,53.9047666667,7.49126666666
578.26,7.301,39.7259666667,19.5919333333,23.8481333333,7.27353333333,6.69686666667,31.5832666667,5.47773333333,6.8502,53.9169333333,7.49553333333
578.60,7.3142,39.7525666667,19.6060666666,23.8929333333,7.28413333333,6.71286666667,31.6162333333,5.48766666667,6.84746666667,53.9128333333,7.50773333334
578.94,7.314,39.757,19.5964666667,23.9422666667,7.30913333333,6.72333333333,31.6675,5.49253333333,6.86046666667,53.9507333333,7.5082
579.28,7.31346666667,39.7657333333,19.5748,23.9919333333,7.34866666667,6.72946666667,31.6688333333,5.49646666667,6.88653333333,53.9686333333,7.51799999999
579.61,7.32553333333,39.7775666667,19.5778,24.0266,7.34906666667,6.73086666667,31.6806333333,5.50873333333,6.9018,53.9669666667,7.53966666667
579.95,7.38593333333,39.9245333333,19.6352,24.1403333333,7.39373333334,6.79813333333,31.7673333333,5.56013333333,6.9542,54.0765333333,7.58186666667
580.29,7.45826666667,39.99,19.7262,24.2498,7.4676,6.87653333333,31.887,5.60706666666,7.02573333333,54.1707333333,7.64226666666
580.63,7.476,40.0400666667,19.7421333333,24.3194,7.48806666667,6.90453333333,31.9187,5.59666666667,7.0498,54.1841,7.65540000001
580.97,7.45606666667,40.036,19.7210666667,24.3480666667,7.479,6.90293333333,31.9159,5.58326666667,7.03373333333,54.1549,7.67026666667
581.31,7.42866666667,39.9760333333,19.6760666667,24.3215333333,7.45893333333,6.87253333333,31.8837,5.55926666667,7.0056,54.0520666667,7.64919999999
581.65,7.4134,39.9962333333,19.6732,24.3244666667,7.451,6.85893333333,31.9124666667,5.55313333333,7.00526666666,54.0425333333,7.64526666667
581.98,7.42486666667,40.0193666667,19.6667333333,24.3410666667,7.44946666667,6.8552,31.9266666667,5.55573333333,7.0038,54.0419333333,7.64913333333
582.32,7.42733333333,39.9695,19.6592666667,24.3408,7.4364,6.83766666667,31.9412666667,5.5544,7.00773333333,54.0343,7.64666666667
582.66,7.4718,40.0553333333,19.716,24.4336,7.4634,6.88713333333,31.9629333333,5.59746666666,7.04926666667,54.0982666667,7.69199999999
583.00,7.49713333333,40.0895666667,19.7542666667,24.4766666667,7.4682,6.9052,32.0131,5.6402,7.04513333333,54.0947666667,7.71400000001
583.34,7.52313333333,40.0933,19.7678,24.5003333333,7.4862,6.94006666667,32.0355333333,5.65633333333,7.07986666667,54.1062333333,7.74173333333
583.68,7.44326666667,39.9916333333,19.7035333333,24.4448666667,7.40126666667,6.87293333334,31.9367333333,5.58146666667,7.00786666667,54.0252,7.67086666667
584.01,7.42033333333,40.006,19.6854,24.4713333333,7.35526666667,6.81693333333,31.9357,5.562,6.9734,54.0336666667,7.63313333333
584.35,7.39506666667,39.9928666667,19.6551333333,24.4826,7.345,6.78773333333,31.9201333333,5.56613333333,6.94173333333,53.9946,7.60586666667
584.69,7.41853333333,40.0583333333,19.6926,24.5757333333,7.36533333333,6.82166666667,31.9914666667,5.5974,6.97046666667,54.0693,7.64293333333
585.03,7.46266666667,40.1224666667,19.7369333333,24.6658,7.39766666667,6.8862,32.0244333333,5.65193333333,7.02186666666,54.1438333333,7.69033333333
585.37,7.45653333333,40.09,19.7078666667,24.6943333333,7.4124,6.912,31.9653333333,5.66193333333,7.04146666667,54.0618666667,7.71560000001
585.70,7.4468,40.1024666667,19.7164666667,24.7213333334,7.39186666667,6.9378,31.9568333333,5.65653333333,7.0104,54.052,7.69873333333
586.04,7.454,40.1641333333,19.7028,24.8168,7.37786666667,6.95353333333,31.9491333334,5.65866666667,7.00206666667,54.064,7.69686666666
