wavelength,Back_DacVigm,Belly_DacVigm,Breast_DacVigm,Crissum_DacVigm,Crown_DacVigm,DorTail_DacVigm,Patch10_DacVigm,Rump_DacVigm,Throat_DacVigm,WingTip_DacVigm
309.64,5.69993333333,32.2790666667,26.8946666667,29.4045333333,24.4587333333,6.29833333333,12.242,33.9920666667,23.8624666667,6.39193333333
310.01,5.6726,32.2564,27.0336666667,29.5378666666,24.5203333333,6.30526666667,12.2394666667,34.2182,23.9444,6.29766666667
310.38,5.7104,32.5291333333,27.0496,29.7316,24.6293333333,6.27086666667,12.2248666667,34.5167333333,24.1184,6.25273333333
310.75,5.4834,32.6671333333,27.0814,29.8374666667,24.7222,6.16033333333,12.1016666667,34.8254,24.1314,6.04373333333
311.12,5.13173333333,32.6518666667,27.0462666667,29.8678,24.7394666667,5.86106666667,11.8444,35.0067333333,24.1345333333,5.76
311.49,5.19846666667,32.8826666667,27.3532,30.0906,24.9872666667,5.9712,12.0923333333,35.1678666667,24.431,5.81646666667
311.85,5.39273333333,33.2138,27.6963333333,30.3849333333,25.3188666667,6.29406666666,12.344,35.4946666667,24.7794666667,5.9462
312.22,5.34073333333,33.3207333333,27.7644666667,30.3910666667,25.2356666667,6.13913333333,12.3532,35.5466666667,24.6637333333,5.8398
312.59,5.5306,33.625,27.9664,30.6634,25.3308,6.4074,12.4781333333,35.7908,24.8898,5.93386666667
312.96,5.59993333333,33.9797333333,28.2474,31.0052666667,25.5816,6.48686666667,12.5915333333,36.2068,25.1557333333,5.97813333333
313.33,5.69293333333,34.1706666667,28.4309333333,31.1597333333,25.8311333333,6.64606666667,12.7259333333,36.4356666667,25.3415333333,6.01986666667
313.70,5.47166666667,33.9432,28.1770666667,30.8728,25.7240666667,6.3014,12.4615333333,36.1686,24.9211333333,5.72793333333
314.07,5.31606666667,34.0835333333,28.1040666667,31.0179333333,25.7728,6.05233333333,12.3134,36.3122666667,25.0285333333,5.66253333333
314.43,5.2308,34.1310666666,28.2621333333,30.9683333333,25.9012666667,5.89926666667,12.3012666667,36.2638,24.9621333334,5.55586666667
314.80,5.34373333333,34.4907333333,28.6647333333,31.2629333333,26.1862666667,6.0498,12.5942,36.4678666666,25.0952666667,5.6212
315.17,5.42386666667,34.7663333333,28.8458,31.4140666667,26.2736,6.1022,12.8047333333,36.5378,25.0623333333,5.7112
315.54,5.483,35.0614,28.9627333334,31.5128666667,26.4514666667,6.006,12.8254666667,36.7355333333,25.2032666667,5.75433333333
315.91,5.44346666667,35.0920666667,28.9215333333,31.4594,26.4774,5.85706666667,12.724,36.6831333333,25.0670666667,5.659
316.28,5.97126666667,35.727,29.5203333333,32.1211333333,27.1898666666,6.3614,13.2002666667,37.3599333333,25.7161333333,6.21106666667
316.64,6.1696,36.0591333333,29.8500666667,32.3656,27.5796666667,6.48726666667,13.5982666667,37.7647333334,25.9442,6.48066666667
317.01,6.00506666667,35.8989333333,29.6856666667,32.1832666667,27.4071333333,6.38846666667,13.5371333333,37.647,25.7181333333,6.3576
317.38,6.11006666667,36.1408,29.791,32.2882,27.5269333333,6.45553333333,13.6061333333,37.8636,25.714,6.46446666667
317.75,6.41526666667,36.7494,30.3784666667,32.8058666667,28.0877333333,6.88513333333,14.174,38.5788666667,26.3598666667,6.9096
318.12,6.58453333333,37.1752666667,30.7994666667,33.0336,28.4054666667,7.12413333333,14.6080666667,38.9806,26.6488666667,7.03973333333
318.49,6.86293333333,37.6649333333,31.2792,33.514,28.8903333334,7.38486666667,14.9702666667,39.5048666667,26.9922,7.231
318.85,6.77626666667,37.5486666667,31.1462666667,33.4273333333,28.7798666667,7.1996,14.8868666667,39.4492666667,26.8635333333,6.98673333334
319.22,7.1776,38.0763333333,31.6062666667,34.0272666667,29.2935333333,7.3854,15.2955333333,40.0677333333,27.2793333333,7.1866
319.59,6.87006666666,37.933,31.4856,33.9181333333,29.1972666667,7.21253333334,15.1148666667,40.0799333333,27.0321333333,6.83333333333
319.96,6.5744,37.867,31.4401333333,33.8568666667,29.0374,6.94793333333,15.0790666667,40.1890666667,26.9802,6.5928
320.32,6.291,37.8758,31.3784,33.8087333333,28.8742666667,6.71313333333,15.1050666667,40.1183333333,26.7803333333,6.31193333333
320.69,6.3382,38.1784,31.5188,34.1579333333,29.0612,6.7086,15.1827333333,40.4495333333,27.0300666666,6.21946666667
321.06,6.57313333333,38.5843333333,31.9949333333,34.5992666667,29.4795333333,6.87953333333,15.4534,40.9594666666,27.2774,6.297
321.43,6.47733333333,38.7326,32.2622666667,34.7178,29.4842666667,6.77653333333,15.5126666667,41.1293333333,27.4968,6.11486666667
321.80,6.37546666667,38.8568,32.4018666667,34.9004,29.5051333333,6.62706666667,15.4896,41.1992,27.5328666667,5.87253333333
322.16,6.05213333333,38.872,32.3825333333,34.9356666667,29.3898,6.30993333333,15.3084666667,41.2224,27.2376,5.541
322.53,5.7724,38.8120666667,32.2695333333,34.9029333333,29.1351333333,6.01626666667,15.1987333333,41.1540666667,27.168,5.4742
322.90,5.849,39.2708,32.6018,35.2403333333,29.4796666667,6.23573333333,15.4591333333,41.5379333333,27.5327333333,5.7938
323.27,5.92626666666,39.3362666667,32.8254666667,35.2538666667,29.4472,6.38486666667,15.5761333333,41.6772666667,27.563,5.99646666667
323.63,6.24026666667,40.0394,33.4394,35.9500666667,29.8595333333,6.61246666667,15.9667333334,42.3795333333,28.0789333333,6.32146666667
324.00,6.49993333333,40.4658,33.7893333333,36.1767333333,30.1606666667,6.8876,16.3194,42.6366666667,28.1868,6.6306
324.37,6.53806666667,40.616,33.9102,36.1676,30.2592666667,6.90266666667,16.2574666666,42.7990666667,28.2846,6.64913333334
324.74,6.28566666667,40.4434666667,33.8508,35.9018,30.0861333333,6.59466666667,15.9188666667,42.5931333333,27.9727333333,6.42386666666
325.10,6.32653333333,40.9297333333,34.213,36.0614,30.3096666667,6.64826666667,16.0725333333,42.8999333333,28.2544666667,6.59646666666
325.47,6.1784,40.9226666667,34.2219333333,36.0832666667,30.4272,6.72046666667,16.1102666666,42.9150666667,28.0992,6.61093333333
325.84,6.367,41.1162666667,34.4756,36.2172,30.6298,6.91726666667,16.3014666667,43.0976,28.2908,6.86446666667
326.21,6.5836,41.6179333333,34.8734,36.5655333334,31.0396666667,7.11946666667,16.5690666667,43.4569333333,28.6371333333,7.16793333333
326.57,6.62386666667,41.7994666667,35.0250666667,36.5657333333,31.2237333333,7.16533333333,16.6700666667,43.6298,28.6204666667,7.1122
326.94,6.6752,41.9825333333,35.2199333333,36.5672666667,31.2446666667,7.033,16.7505333333,43.876,28.6543333333,7.0826
327.31,6.43666666667,41.9978666667,35.1286666667,36.4984,31.2684666667,6.82633333333,16.6307333333,43.8156,28.6422666667,6.85726666667
327.67,6.1132,41.8191333333,35.0094666667,36.3028666667,31.152,6.60986666667,16.4580666667,43.6989333333,28.4548666667,6.61846666667
328.04,6.14946666667,41.9821333334,35.1714,36.4922666667,31.2384,6.71006666667,16.4696666667,43.8636666666,28.6158,6.70666666667
328.41,6.08573333333,42.3289333333,35.5092,36.8172,31.4901333334,6.67886666667,16.6217333333,44.2389333333,28.8073333333,6.71606666667
328.78,6.12093333333,42.6798,35.7618666667,37.0436666667,31.7572,6.67046666667,16.8101333333,44.5592,28.9096,6.74686666667
329.14,6.34273333333,42.8004666667,35.9988666666,37.3597333333,32.0249333333,6.79433333333,17.0590666667,44.7857333333,28.9812,6.8196
329.51,6.6104,43.0995333333,36.2419333333,37.6644666667,32.3001333333,6.89773333333,17.3498,45.1223333333,29.1896666667,7.00313333333
329.88,6.40486666666,43.4236666667,36.4492,37.7635333333,32.4262666667,6.7792,17.3618,45.3356666667,29.1758,6.84186666667
330.24,6.26806666667,43.2871333333,36.3307333333,37.5746666667,32.2942,6.64646666667,17.3035333333,45.2343333334,28.9645333333,6.72386666667
330.61,6.48313333333,43.5232,36.5683333333,37.7722666667,32.4598666667,6.78973333333,17.4951333333,45.3914666667,29.188,6.92726666667
330.98,6.1826,43.4506,36.4473333333,37.7576,32.3796666667,6.5376,17.2662,45.3144666667,29.0762666667,6.77233333333
331.34,5.93713333333,43.7428,36.5756,37.9276666667,32.4873333333,6.323,17.1596666667,45.5968,29.0138,6.5284
331.71,5.882,43.8584666667,36.6711333333,37.928,32.5021333333,6.1982,17.1039333333,45.5300666667,28.9486666667,6.37393333333
332.08,5.35893333333,43.6603333333,36.3894666667,37.6066666667,32.3223333333,5.50653333333,16.7732666667,45.231,28.6193333333,5.73386666667
332.44,5.39333333333,43.8866666667,36.6482666667,37.8375333333,32.4809333333,5.51253333333,16.9727333333,45.4231333333,28.7326666667,5.78453333333
332.81,5.13033333333,44.1370666667,36.7743333333,37.9992666667,32.601,5.38106666667,16.8598,45.661,28.8204666667,5.61746666667
333.18,4.9404,44.3250666667,36.9005333333,38.1160666667,32.6716666667,5.32946666667,16.832,45.8215333333,28.9432,5.55066666667
333.54,4.814,44.7274,37.2406666667,38.4615333333,32.8495333333,5.24533333334,16.9418,46.0945333333,29.2526666667,5.48806666667
333.91,4.7958,44.8913333333,37.4094666667,38.6528666667,33.1174666667,5.308,16.9545333334,46.3018666667,29.3891333333,5.5002
334.28,4.80106666667,45.3062,37.7134,38.8839333333,33.3432666667,5.37893333333,17.0959333333,46.7194666667,29.6284666667,5.45986666667
334.64,4.5564,45.5697333333,37.911,39.0750666667,33.3793333333,5.27506666667,17.0414,46.9367333333,29.6234,5.2358
335.01,4.63713333333,45.9756,38.2293333333,39.309,33.6782,5.35886666667,17.2939333333,47.2379333333,29.7532,5.21486666667
335.38,4.96706666667,46.2202,38.6974666667,39.6792666667,34.0084666666,5.69766666667,17.7348,47.5371333333,30.0054,5.60553333333
335.74,5.04446666667,46.5834,39.0012,40.0,34.3684,5.81533333333,17.8719333333,47.9292666667,30.1625333333,5.68193333334
336.11,5.61673333333,47.2171333333,39.6614666667,40.7156,34.8979333333,6.36813333333,18.3458,48.6023333333,30.6865333333,6.24926666667
336.47,5.4828,47.2144666667,39.5561333333,40.746,34.8619333333,6.19373333333,18.1358666667,48.685,30.566,6.02133333333
336.84,5.62133333333,47.4460666667,39.7417333333,40.9581333333,34.9432666667,6.34513333333,18.3734666667,48.7707333333,30.6600666667,6.00286666667
337.21,5.53486666667,47.4069333333,39.7122,40.8974666667,34.8465333333,6.201,18.2584,48.7316666667,30.5029333333,5.77966666666
337.57,5.5716,47.5383333333,39.7560666666,40.854,34.9106,6.09766666667,18.1521333333,48.8305333333,30.5122666667,5.63306666667
337.94,5.69413333333,47.8874666667,39.9750666667,41.1726666667,34.9558,6.04886666667,18.3848666667,49.015,30.7192666667,5.63866666667
338.31,5.5214,47.86,39.9314666667,41.2195333333,34.8942,5.75933333333,18.1691333333,48.9905333333,30.6680666667,5.41493333333
338.67,5.54513333333,48.0926666667,40.1398,41.5016,35.208,5.75046666667,18.3206,49.2434,30.8454666667,5.46793333333
339.04,5.67313333333,48.365,40.3451333333,41.7793333333,35.4650666667,5.91686666667,18.4482666667,49.6019333334,31.1376666667,5.61693333333
339.40,5.3462,48.4930666667,40.324,41.6369333333,35.4229333333,5.6008,18.2603333333,49.6976666667,31.0745333333,5.3448
339.77,5.34233333333,48.8740666667,40.4585333334,41.8078,35.5536666667,5.55806666667,18.3662666667,49.9568666667,31.2323333333,5.4516
340.14,5.29366666667,49.1609333333,40.7173333333,41.9472,35.7746,5.54553333333,18.4965333333,50.3164666667,31.4404666667,5.44253333333
340.50,5.4044,49.4766,41.034,42.0737333333,35.9546,5.70506666667,18.7476,50.5163333333,31.6142,5.5886
340.87,5.4766,49.7348,41.2858666667,42.2634,36.2776666667,5.73546666667,18.8956,50.8630666667,31.8688,5.73386666667
341.23,5.5178,50.2932666667,41.7145333333,42.7384666667,36.6891333333,5.787,19.0937333334,51.3902,32.2321333333,5.8388
341.60,5.38373333333,50.3255333333,41.7746666667,42.8208,36.6306666667,5.7176,19.1230666667,51.3619333333,32.1834,5.85626666666
341.96,5.11806666667,50.4118666667,41.8534666667,42.8377333333,36.7325333333,5.6466,19.0431333334,51.4853333333,32.0922666667,5.7524
342.33,5.385,50.7480666667,42.2749333333,43.2044,37.1072,5.9354,19.4131333333,51.8396666667,32.3943333333,6.01226666667
342.70,5.44166666667,50.8807333333,42.507,43.263,37.1607333333,5.9332,19.5020666667,52.0196,32.4313333333,6.0324
343.06,5.46113333333,51.0174,42.7612,43.4746666667,37.287,5.93113333333,19.6744666667,52.1811333333,32.4975333333,6.034
343.43,5.61673333333,51.4002666667,43.0831333333,43.9045333333,37.5741333333,6.048,19.9204,52.549,32.82,6.12246666667
343.79,5.4722,51.4797333333,43.3113333333,44.0930666667,37.6934666667,5.87846666667,19.9988,52.7082666667,32.8336,5.94413333333
344.16,5.14946666667,51.5342,43.3127333333,44.1108666667,37.6394666667,5.52526666667,19.8195333333,52.7294,32.6730666667,5.5704
344.52,5.12086666667,51.8594666667,43.5602666666,44.3696666667,37.9212,5.50246666667,19.9676666667,53.0742666667,32.9181333334,5.53486666667
344.89,5.0572,52.1120666667,43.7940666667,44.5926666667,38.0010666667,5.37653333333,19.9090666667,53.2521333333,32.9550666667,5.43806666667
345.25,4.858,52.2308,43.9626666667,44.6567333333,38.1230666667,5.21406666666,19.9195333333,53.4028666667,32.9907333333,5.264
345.62,4.7514,52.699,44.4245333333,44.9477333333,38.4750666667,5.09533333333,20.0194666667,53.9115333333,33.1173333333,5.14553333333
345.99,4.85593333333,52.785,44.5885333333,45.1113333333,38.5450666667,5.04133333333,20.092,54.0983333333,33.2292,5.15006666667
346.35,4.7672,52.9483333333,44.8011333333,45.2199333333,38.6574,4.9356,20.1126,54.2933333333,33.2898,5.04453333333
346.72,4.74913333333,52.9992,44.8436,45.2528666667,38.7444666667,4.91006666667,20.1342666667,54.3768,33.3187333333,5.002
347.08,4.6292,53.0883333333,44.8222666667,45.202,38.715,4.73866666667,19.994,54.3076666667,33.218,4.86466666667
347.45,4.57273333333,53.1518666667,44.9701333333,45.2895333333,38.8640666667,4.62886666667,19.8659333333,54.3496666667,33.2334,4.71913333333
347.81,4.746,53.292,45.1113333333,45.3235333333,38.9016,4.77886666667,19.9354666667,54.4148666667,33.3138,4.83506666667
348.18,4.90913333333,53.4695333333,45.3658666667,45.5140666666,39.0853333333,5.03193333333,20.0996,54.5856,33.4536666666,4.9992
348.54,4.8266,53.4375333333,45.2817333333,45.4851333333,39.0351333333,4.94293333333,19.9454666667,54.4482666667,33.3236,4.9452
348.91,4.86213333333,53.6098,45.5646,45.6334,39.3023333333,5.07813333333,20.0917333333,54.7358,33.5156666667,5.095
349.27,5.05026666667,53.7834666667,45.6729333333,45.6681333333,39.3426666667,5.22633333333,20.1726,54.7342,33.5894,5.31253333333
349.64,5.17273333333,53.8309333333,45.6906,45.7522666667,39.4098,5.37953333333,20.2636666667,54.8011333333,33.7228,5.41373333333
350.00,5.2754,53.8324,45.7722,45.7638666667,39.5199333333,5.50713333333,20.3600666667,54.8186,33.7452,5.48246666667
350.37,5.34853333333,54.1848,46.0199333333,46.0268,39.7380666667,5.60473333333,20.4560666667,54.9602666667,33.9368,5.60593333333
350.73,5.3906,54.6280666667,46.4196666667,46.4196666667,40.0490666667,5.70526666667,20.5977333333,55.3481333333,34.2388666667,5.72266666667
351.10,5.407,54.7838666667,46.6771333333,46.6262666667,40.2267333333,5.7308,20.6734,55.5844,34.4404,5.73893333333
351.46,5.19886666667,54.9274,46.7539333333,46.5954,40.1654,5.56153333334,20.599,55.6963333333,34.404,5.67506666667
351.83,5.13313333333,55.1263333333,46.9992666667,46.8951333333,40.4673333333,5.56293333333,20.6044666667,55.9479333333,34.6052666667,5.6668
352.19,4.978,55.1848666667,47.0484666667,46.9851333333,40.4636,5.50386666667,20.5711333333,56.0168,34.6841333333,5.62273333333
352.55,4.9624,55.3644666667,47.2966666667,47.1212,40.5466,5.53733333333,20.6332,56.1164666667,34.849,5.63153333333
352.92,4.9652,55.7338666667,47.4628,47.3086,40.6434,5.49433333333,20.7168,56.3278,35.0058,5.54906666667
353.28,4.85093333333,55.7477333333,47.5104666667,47.3989333333,40.6826,5.33133333333,20.6902,56.4115333333,35.0343333333,5.3888
353.65,4.9028,55.8756,47.6771333333,47.5496666667,40.7926,5.35253333333,20.6903333333,56.4799333333,35.1222,5.4102
354.01,4.76053333333,56.3228,48.048,47.8686,41.0086,5.19366666667,20.6102,56.8238666667,35.3409333333,5.2886
354.38,4.65886666667,56.2765333333,48.0750666667,47.8784666667,40.9566,5.05613333333,20.5144666667,56.8346,35.2573333333,5.1828
354.74,4.594,56.5786,48.2865333333,48.0717333334,41.1056666667,4.91773333333,20.4915333333,57.047,35.4459333333,5.10333333333
355.11,4.4726,56.7628,48.4287333333,48.1572,41.2333333333,4.7964,20.4475333334,57.1382,35.5284666667,5.05166666667
355.47,4.69113333334,57.0770666667,48.8082666667,48.4962666667,41.5396666667,4.99713333333,20.6987333333,57.3962,35.8244,5.21973333333
355.83,4.7096,57.3104666667,48.9731333333,48.6247333333,41.6262,4.99493333333,20.7836666667,57.5437333333,35.9756,5.1822
356.20,4.74086666666,57.5233333333,49.1760666667,48.7622,41.7838666667,4.93106666667,20.8452666667,57.7328,36.0751333333,5.15286666667
356.56,4.7756,57.8353333333,49.4534,49.0942666667,42.0516,4.92953333333,20.8841333333,58.0536666667,36.2454666667,5.17733333333
356.93,4.74046666667,57.8027333334,49.5694666667,49.1333333333,42.0922,4.8672,20.8387333333,58.0747333333,36.2220666667,5.15886666667
357.29,4.703,58.0371333333,49.7906666667,49.2956,42.2684,4.85946666667,20.8568666667,58.2028666667,36.3311333333,5.1392
357.66,4.73686666667,58.2366,50.0232,49.4167333333,42.4834666667,4.89353333333,20.9522,58.314,36.5206666667,5.16173333333
358.02,4.79353333333,58.4006,50.2118,49.4750666667,42.6448666667,4.90593333333,20.9945333333,58.4203333333,36.5678666667,5.17953333333
358.38,4.88426666667,58.6877333333,50.4542,49.7178,42.9331333333,4.99606666667,21.1418,58.7455333333,36.8528666667,5.18666666667
358.75,4.79013333333,58.7214,50.4938,49.7632,42.9179333333,4.91833333334,21.0319333333,58.6961333333,36.7776666667,5.05006666667
359.11,4.86966666667,58.8870666667,50.7463333333,49.9872666667,43.1164,5.0106,21.0990666667,58.8538666667,36.9681333333,5.0866
359.48,4.84226666667,58.9080666667,50.7665333333,50.0174666667,43.1702,4.97466666667,21.0628,58.8158,37.0445333333,5.06286666667
359.84,4.79013333333,59.0333333333,50.9379333333,50.1238,43.273,4.898,20.9925333333,58.9449333333,37.1252,5.00433333333
360.20,4.87266666667,59.3703333333,51.2438666667,50.4136,43.5628666667,4.86393333333,21.087,59.1143333333,37.4223333333,5.05106666667
360.57,4.86586666667,59.4258666667,51.3806666667,50.4062666667,43.6024666667,4.82886666667,21.0816,59.1375333333,37.5038666667,5.01826666667
360.93,4.95533333333,59.5876,51.6153333334,50.5994,43.7872,4.85733333333,21.2308666667,59.244,37.7562,5.05253333333
361.29,4.95946666666,59.5824666667,51.6750666667,50.6680666667,43.7792666667,4.79353333333,21.1802666667,59.2182,37.7989333334,5.028
361.66,4.83413333334,59.7192666667,51.7494,50.7349333333,43.8661333333,4.6528,21.1012,59.2978,37.8415333333,4.93173333334
362.02,4.86486666667,59.7161333333,51.7808,50.8272666667,43.9384,4.66926666667,21.1314,59.276,37.9735333334,4.98566666667
362.39,4.87733333333,59.7791333333,51.8579333333,50.8408,43.9323333333,4.6822,21.0819333333,59.2114666666,38.001,5.07233333333
362.75,4.97453333333,59.8580666667,52.0114666667,50.9114666667,44.0717333333,4.78493333333,21.1938666667,59.3086666667,38.1338,5.22926666667
363.11,4.9296,59.9880666667,52.1336,50.9582666667,44.126,4.713,21.1731333333,59.3384,38.1966,5.20906666667
363.48,4.97826666667,59.9944666667,52.2296,51.0166666667,44.1532,4.76606666667,21.1905333333,59.3286666666,38.2988,5.26253333333
363.84,5.06213333333,60.0871333333,52.3766666667,51.0948666667,44.2853333333,4.8692,21.2352666667,59.3463333333,38.4558666667,5.39486666667
364.20,5.1314,60.0086666667,52.358,50.9853333333,44.3069333333,5.0242,21.2378666667,59.2356666667,38.4262666667,5.49833333333
364.57,5.17553333333,60.0804,52.3957333333,51.0596,44.4284666667,5.1046,21.3044666667,59.2618,38.5517333333,5.5394
364.93,5.1024,60.1136,52.3948666667,51.0913333333,44.478,5.05946666667,21.1938666667,59.3012,38.5183333333,5.48566666667
365.29,5.0326,60.1632666667,52.4125333333,51.0546,44.5084666667,5.03853333333,21.0656666667,59.2883333333,38.5247333333,5.42626666667
365.66,4.96373333333,60.0276,52.3406,50.9893333333,44.3157333333,4.9982,20.9352666666,59.1515333333,38.4713333333,5.37746666667
366.02,4.8522,60.1879333333,52.4509333333,51.0432666667,44.3844,4.97986666667,20.8508,59.1949333334,38.5212,5.30706666667
366.38,4.7668,60.1840666667,52.5419333333,51.0451333333,44.4476,4.91893333333,20.7682666667,59.1378666667,38.629,5.20866666667
366.75,4.75086666667,60.2341333333,52.5968,51.086,44.4870666667,4.89826666667,20.6975333333,59.0719333333,38.7632,5.1426
367.11,4.84526666667,60.2914,52.72,51.1859333333,44.5906666667,5.031,20.6901333333,59.0999333334,38.9086666667,5.17353333333
367.47,4.84146666667,60.5332,52.8781333333,51.2694,44.7154,4.98646666667,20.6326,59.2156,39.0059333333,5.11406666667
367.84,4.7458,60.4662666667,52.7928,51.228,44.6389333333,4.915,20.5492,59.0945333333,38.9506,4.99746666667
368.20,4.7286,60.6864666667,53.0363333333,51.4374666667,44.715,4.90153333333,20.5350666667,59.2364666667,39.1591333333,4.9962
368.56,4.6304,60.7395333333,53.0975333333,51.4281333333,44.6976,4.76553333333,20.3484,59.135,39.1516666667,4.91186666667
368.93,4.56853333333,60.7095333333,53.0896666666,51.3727333333,44.658,4.78113333333,20.1909333333,58.919,39.2225333333,4.91533333333
369.29,4.61546666667,60.7264666667,53.1980666667,51.4221333333,44.7213333333,4.87253333333,20.1948,58.8209333333,39.3483333333,5.0166
369.65,4.63693333334,60.846,53.2896666667,51.5326666667,44.8795333333,4.8874,20.1832666667,58.7449333333,39.5038,5.05006666667
370.01,4.76413333333,60.6973333333,53.1794666667,51.4683333333,44.7977333333,4.958,20.1626,58.5614,39.5384666667,5.15273333333
370.38,4.88486666667,60.7084666667,53.2438666667,51.567,44.8732666667,5.05353333333,20.2084,58.5441333333,39.6516666667,5.24266666666
370.74,4.96373333333,60.6146,53.1789333333,51.5227333334,44.7908666667,5.07426666667,20.1644,58.3516,39.688,5.2932
371.10,4.9138,60.4887333333,53.0567333333,51.3685333333,44.6988666667,5.02793333333,20.0470666667,58.1682666667,39.6708666667,5.2758
371.46,4.85,60.3535333333,52.9752666667,51.3086666667,44.6584666667,5.0354,19.9375333333,57.9963333333,39.6834666667,5.27513333333
371.83,5.02493333333,60.4655333333,53.1372666667,51.3304,44.7735333333,5.16566666667,19.9916666667,58.0292,39.8332,5.47546666667
372.19,5.0212,60.2836666667,53.0125333333,51.2312,44.7398,5.146,19.8723333333,57.8754666667,39.8218,5.44806666667
372.55,5.15066666666,60.0974,52.9378,51.1228,44.6916,5.24446666667,19.9226,57.7319333333,39.8966666667,5.55506666667
372.92,5.21413333333,60.0072666667,52.9292,50.9969333334,44.6198,5.23693333333,19.8758,57.5851333333,39.9317333333,5.5932
373.28,5.26526666667,59.8694666667,52.8204666667,50.8696,44.5698666667,5.27173333333,19.7714666667,57.4323333333,39.9253333333,5.59493333333
373.64,5.28006666667,59.7824666667,52.8754666667,50.7966,44.5004666667,5.31893333333,19.6967333333,57.4068,39.9479333333,5.60673333333
374.00,5.21053333333,59.7364,52.9102666667,50.7696666667,44.4287333333,5.26993333333,19.5982,57.3573333333,39.9884,5.53333333333
374.37,5.07693333333,59.4638666667,52.6994,50.5023333333,44.2122,5.1694,19.3126,57.0247333333,39.8605333333,5.4628
374.73,4.96526666667,59.3783333333,52.6914,50.4244,44.1474666667,5.0942,19.0748666667,56.8778666666,39.8832666666,5.38166666667
375.09,4.91746666667,59.2240666667,52.5774666667,50.3212666667,44.0031333333,5.01086666667,18.915,56.6839333333,39.891,5.35633333333
375.45,4.88493333333,59.1229333333,52.4949333333,50.1858666667,43.8688,4.93786666667,18.7844666667,56.4646,39.9075333333,5.3094
375.81,4.79346666667,58.9278,52.3544666667,50.0386666667,43.6806,4.82253333334,18.5551333333,56.1874666667,39.8990666667,5.1692
376.18,4.6714,58.5976666667,52.101,49.7602666667,43.3902666667,4.70586666667,18.3172666667,55.7384,39.7224666667,5.05673333333
376.54,4.54373333333,58.4301333333,51.9872,49.6213333333,43.2381333334,4.61813333333,18.0588666667,55.4389333333,39.6654666667,4.92953333333
376.90,4.58326666667,58.3686666667,51.9430666667,49.5919333333,43.2106666667,4.6732,17.9888,55.3164666667,39.7231333333,4.9396
377.26,4.70766666666,58.4540666667,52.0444666667,49.6543333333,43.2434,4.77833333333,18.0280666667,55.3238,39.9325333334,5.05086666667
377.63,4.7522,58.4190666667,52.042,49.6042666667,43.249,4.76,17.9261333333,55.2153333333,40.0654,5.0788
377.99,4.7464,58.2525333333,51.9084,49.4396,43.1354666667,4.74413333333,17.7260666666,54.9218,40.044,5.05746666667
378.35,4.64486666667,58.0679333333,51.7303333333,49.2575333333,42.903,4.61626666667,17.5175333333,54.6366,39.9701333333,4.92906666667
378.71,4.6388,57.7929333333,51.5688,49.0534,42.7445333333,4.61,17.4032,54.3658666667,39.9153333333,4.90873333333
379.07,4.7078,57.6492,51.4621333333,48.9192,42.6585333333,4.66433333333,17.3217333333,54.1035333333,39.9078666667,4.93813333333
379.44,4.80173333333,57.3899333333,51.3294666667,48.769,42.5741333333,4.72826666667,17.2662666667,53.8723333333,39.8732666667,5.01953333333
379.80,4.8658,57.1536,51.1592,48.6129333333,42.4780666667,4.8208,17.2046666667,53.6414666667,39.8842666667,5.12106666667
380.16,4.88093333333,56.962,51.0542666667,48.3946,42.3334666667,4.8972,17.0807333334,53.4045333333,39.8714666667,5.14753333333
380.52,4.9462,56.8982666667,51.0317333333,48.3275333333,42.2756,4.9572,17.0077333333,53.2860666667,39.9124,5.22466666667
380.88,4.8644,56.5791333333,50.7585333333,48.0592,42.0672666667,4.91406666667,16.8417333333,52.9297333333,39.84,5.1988
381.24,4.737,56.3130666667,50.5220666667,47.8215333333,41.8422666667,4.8014,16.6526,52.6083333333,39.7328,5.13253333333
381.61,4.75493333333,55.9714,50.2263333333,47.5383333333,41.6090666667,4.8186,16.5082,52.2086666667,39.5961333333,5.14273333333
381.97,4.84133333333,55.7684666667,50.1018,47.4000666667,41.4946666666,4.8762,16.4911333333,51.9896,39.628,5.24993333333
382.33,5.0348,55.573,49.9691333333,47.2438666667,41.431,5.06946666667,16.5515333333,51.7806,39.6796,5.4562
382.69,5.09613333333,55.5093333333,49.8624666667,47.1817333333,41.4188666666,5.15426666667,16.573,51.6602666667,39.7259333334,5.54213333334
383.05,5.0584,55.2942666667,49.7134,47.0208666667,41.2760666667,5.12926666667,16.4534666667,51.4290666667,39.6450666666,5.53766666667
383.41,5.0282,55.0953333333,49.558,46.869,41.1,5.1236,16.3105333334,51.2178666667,39.6100666667,5.50753333333
383.77,5.0058,54.8536,49.3888666667,46.6847333333,40.8842666667,5.08886666667,16.1747333333,50.8977333333,39.4838666667,5.45866666667
384.14,5.09533333333,54.7808666667,49.3162666667,46.6597333333,40.9227333333,5.11246666667,16.1471333333,50.8134,39.6009333333,5.53573333333
384.50,5.08626666667,54.4851333333,49.1017333334,46.4542,40.7534,5.1068,16.0576666667,50.5391333333,39.5482,5.545
384.86,5.12233333333,54.3441333333,49.0352,46.3189333333,40.6672666667,5.1182,15.9615333333,50.3657333333,39.5714666667,5.57066666667
