wavelength,Back_DigCaef,Belly_DigCaef,Breast_DigCaef,Crissum_DigCaef,Crown_DigCaef,DorTail_DigCaef,Rump_DigCaef,Throat_DigCaef,WingTip_DigCaef
570.45,10.2881666667,30.3655,21.5948333333,25.0104166667,10.21025,7.3515,10.2319166667,19.35675,10.4113333333
570.79,10.2838333333,30.3585,21.5975,25.026,10.1965833333,7.35383333333,10.2513333333,19.3293333334,10.4059166667
571.13,10.28775,30.3875,21.6233333333,25.049,10.2073333333,7.359,10.2435,19.3266666666,10.3814166666
571.47,10.2574166667,30.31375,21.5643333333,25.0200833334,10.1478333333,7.31733333333,10.2071666667,19.2845833333,10.3255833333
571.81,10.25325,30.3185,21.5689166667,25.0594166667,10.1159166667,7.33166666666,10.2116666667,19.3098333333,10.33625
572.15,10.3195833333,30.3314166667,21.5821666667,25.0745,10.1496666667,7.39166666667,10.2721666667,19.3258333333,10.3925833333
572.49,10.3265833334,30.3820833333,21.6285,25.147,10.1715833333,7.4305,10.3156666667,19.3698333333,10.4433333333
572.83,10.3244166667,30.39525,21.6251666667,25.14725,10.1603333333,7.43358333334,10.3096666667,19.3594166667,10.4523333333
573.17,10.354,30.4195833333,21.6505833333,25.2001666667,10.21375,7.48208333333,10.3600833333,19.4135,10.5191666667
573.51,10.3675833333,30.46125,21.6718333333,25.2406666667,10.2125833333,7.46116666667,10.3555833333,19.43,10.5393333333
573.85,10.3836666667,30.4553333333,21.6545833334,25.2216666667,10.2123333333,7.46816666666,10.3545,19.4286666667,10.5891666667
574.19,10.36775,30.4480833333,21.6789166667,25.2445833334,10.203,7.46766666667,10.3458333333,19.437,10.6148333334
574.53,10.41125,30.5135833333,21.7124166667,25.2983333333,10.2591666666,7.50791666667,10.3886666667,19.505,10.6820833333
574.87,10.3970833333,30.501,21.7048333333,25.308,10.2293333333,7.49341666667,10.3954166667,19.4928333333,10.6904166667
575.21,10.4285,30.5580833333,21.7443333333,25.3734166667,10.2706666667,7.54041666667,10.4321666667,19.5294166667,10.7556666667
575.55,10.4211666667,30.5815833334,21.7579166667,25.3640833333,10.2745,7.54608333333,10.429,19.5589166667,10.76225
575.89,10.3654166666,30.5779166667,21.7508333334,25.3541666667,10.22875,7.50408333334,10.3849166667,19.5460833333,10.7285833333
576.22,10.3533333333,30.5390833333,21.7219166666,25.3225,10.1940833333,7.48416666667,10.3483333333,19.5153333333,10.6945833333
576.56,10.3031666667,30.4950833333,21.6668333333,25.2826666666,10.1309166667,7.42858333334,10.3083333333,19.4943333333,10.6564166667
576.90,10.2785,30.4920833333,21.634,25.267,10.08325,7.41925,10.2541666667,19.4493333334,10.6121666667
577.24,10.2425833333,30.43825,21.5944166667,25.2213333333,10.0696666667,7.42433333333,10.2469166667,19.4213333333,10.5871666667
577.58,10.1469166667,30.33425,21.516,25.1380833334,9.96758333333,7.33025,10.1421666667,19.3205833333,10.4564166667
577.92,10.1176666667,30.3059166666,21.4706666667,25.0995,9.92433333333,7.29591666667,10.1178333333,19.26925,10.3909166666
578.26,10.0279166667,30.16125,21.3633333333,24.9950833333,9.81058333332,7.22975,10.00825,19.1765833333,10.2961666667
578.60,9.98150000002,30.108,21.3079166667,24.9364166667,9.75625000001,7.19983333333,9.95675000001,19.174,10.2623333333
578.94,9.94283333334,30.0415,21.2455833333,24.8626666667,9.69308333333,7.17425,9.9085,19.1151666667,10.2025
579.28,9.94250000001,30.0316666667,21.2055,24.8588333333,9.66066666667,7.15583333333,9.89774999999,19.0686666667,10.17125
579.61,9.90766666666,30.0108333333,21.17475,24.853,9.65016666667,7.1415,9.84500000002,19.0568333333,10.1451666667
579.95,9.87183333333,30.0296666667,21.1288333333,24.8100833333,9.61999999999,7.12925,9.84166666667,19.0505833333,10.141
580.29,9.92849999999,30.0845,21.2086666667,24.8755833333,9.66475,7.18433333333,9.87741666667,19.08325,10.1580833333
580.63,9.94958333333,30.115,21.2545833333,24.9498333333,9.6905,7.18291666667,9.91483333333,19.1236666667,10.1796666667
580.97,9.91883333334,30.1425833333,21.2350833333,24.9435,9.669,7.17133333333,9.89091666665,19.0905833333,10.1728333333
581.31,10.0191666667,30.216,21.3150833333,25.0311666667,9.74899999999,7.25291666667,9.95458333334,19.1631666666,10.2505833333
581.65,10.0495833333,30.2684166667,21.3481666667,25.0861666667,9.75333333334,7.3115,9.963,19.19075,10.2849166667
581.98,10.1095833333,30.3759166667,21.3945,25.1795,9.81300000001,7.33875,10.0014166666,19.24075,10.3295
582.32,10.1974166667,30.41725,21.46125,25.2308333333,9.89724999998,7.41558333333,10.0713333334,19.2300833333,10.4091666667
582.66,10.2190833334,30.4333333333,21.4984166667,25.2471666667,9.91233333333,7.43116666667,10.1009166667,19.2470833333,10.4403333333
583.00,10.2123333333,30.41125,21.4851666666,25.2546666667,9.90999999998,7.41716666667,10.0943333333,19.2288333333,10.4655
583.34,10.2946666667,30.4726666667,21.5308333333,25.2629166667,9.94974999999,7.46816666666,10.1620833333,19.2801666667,10.5080833333
583.68,10.2573333333,30.3850833333,21.46775,25.2473333333,9.90725,7.40425,10.1029166667,19.2363333334,10.4621666667
584.01,10.1969166666,30.3544166667,21.403,25.1910833333,9.88933333335,7.39383333334,10.0795833333,19.2216666667,10.4978333334
584.35,10.1685833333,30.3168333333,21.3711666667,25.1224166667,9.85616666666,7.38816666666,10.01675,19.1785,10.48575
584.69,10.1081666667,30.2368333333,21.29,25.07375,9.81516666668,7.3495,9.95583333333,19.141,10.46125
585.03,10.11175,30.2518333333,21.298,25.1163333333,9.83575,7.38883333333,9.98591666667,19.1769166667,10.496
585.37,10.1214166667,30.2284166666,21.2925,25.1359166667,9.87575000002,7.414,10.019,19.2220833333,10.5314166667
585.70,10.0495833333,30.1444166667,21.2429166667,25.0408333334,9.80583333335,7.36375,9.99125,19.1418333333,10.4845
586.04,9.97708333334,30.14225,21.1903333333,25.0160833333,9.75208333334,7.33508333333,9.94291666667,19.1751666667,10.44875
586.38,9.9595,30.1901666667,21.2070833333,25.02525,9.76508333333,7.32558333334,9.92250000002,19.1784166667,10.45975
586.72,10.0695,30.3101666666,21.314,25.1033333333,9.86658333333,7.44866666667,10.0040833333,19.2788333333,10.5658333333
587.06,9.99225000001,30.2323333333,21.2358333334,25.0225,9.81475000001,7.4035,9.94625000002,19.1695,10.5133333333
587.39,10.1439166667,30.36175,21.40375,25.13825,9.94591666666,7.57308333333,10.074,19.2953333334,10.6671666666
587.73,10.2501666667,30.4818333333,21.4739166667,25.2265,10.0075,7.62533333333,10.13175,19.367,10.7255
588.07,10.2174166667,30.44425,21.42825,25.17425,9.96691666666,7.62191666667,10.12,19.3488333334,10.7113333333
588.41,10.2650833333,30.4840833333,21.4671666667,25.18175,9.96008333334,7.65966666667,10.1611666667,19.37475,10.7150833333
588.74,10.2603333333,30.50175,21.4605833334,25.1510833333,9.95741666666,7.68125,10.18,19.3603333333,10.7404166667
589.08,10.24775,30.5003333333,21.4546666667,25.1176666667,9.90791666667,7.62341666667,10.1663333333,19.3366666667,10.7359166666
589.42,10.2750833333,30.5338333333,21.5035,25.1388333333,9.89799999999,7.66333333333,10.1678333333,19.3820833333,10.75875
589.76,10.22475,30.4938333334,21.47475,25.06425,9.82958333333,7.6135,10.0971666667,19.3119166666,10.7096666667
590.09,10.3086666666,30.536,21.5181666666,25.1263333333,9.87174999998,7.6955,10.1985,19.4026666667,10.7809166667
590.43,10.2054166666,30.3854166667,21.3969166667,25.0068333334,9.77374999998,7.5875,10.1169166667,19.2804166667,10.6845
590.77,10.1923333333,30.4139166667,21.403,25.0359166667,9.74383333334,7.57941666667,10.0878333333,19.3154166667,10.6919166667
591.11,10.0839166667,30.31325,21.2373333333,24.94525,9.63891666667,7.46308333333,9.98900000002,19.2236666667,10.589
591.44,10.006,30.2278333333,21.1874166667,24.9001666667,9.57691666666,7.43583333334,9.94149999998,19.14275,10.55575
591.78,10.0391666667,30.26925,21.1759166667,24.9731666667,9.58475000001,7.45733333333,9.98050000001,19.159,10.5745833334
592.12,10.11425,30.36725,21.2406666667,25.04575,9.65825,7.47883333333,10.0253333333,19.2314166666,10.6391666667
592.46,10.1029166666,30.3450833333,21.1778333333,25.0284166667,9.61875000001,7.43175,9.99350000001,19.23,10.6299166667
592.79,10.1000833333,30.3825,21.186,25.049,9.63291666667,7.46058333333,9.97908333333,19.2261666667,10.6301666667
593.13,10.11875,30.3731666667,21.185,25.0760833333,9.66999999999,7.44391666667,9.99333333332,19.22325,10.64575
593.47,10.1766666667,30.4256666666,21.199,25.14025,9.71575000002,7.48508333333,10.0733333333,19.2665833333,10.6960833333
593.80,10.14625,30.4173333333,21.1714166666,25.12425,9.68091666667,7.45041666667,10.0080833333,19.2343333333,10.6601666667
594.14,10.0925833333,30.4556666667,21.1498333333,25.1541666666,9.64466666667,7.41875,9.96849999999,19.2539166667,10.6481666666
594.48,10.1026666667,30.4745,21.189,25.1828333333,9.64791666668,7.43566666667,9.98833333332,19.2900833333,10.6848333333
594.81,10.1140833333,30.57925,21.28125,25.20925,9.68558333333,7.49633333333,10.0141666667,19.3306666667,10.7196666667
595.15,10.1174166667,30.5840833333,21.2885833334,25.2284166667,9.65983333334,7.48925,9.99258333333,19.3660833333,10.70725
595.49,10.0948333333,30.5724166666,21.325,25.19425,9.64783333334,7.4865,9.98200000001,19.3676666667,10.7243333333
595.82,10.0558333334,30.5505833333,21.3088333333,25.1810833333,9.61658333333,7.50283333333,9.98441666667,19.3598333333,10.74525
596.16,10.0385833333,30.56875,21.3385833333,25.1765833333,9.60674999999,7.50625,9.94816666665,19.3461666667,10.7220833333
596.50,9.96783333335,30.5049166666,21.2561666666,25.1225,9.52683333333,7.43025,9.87516666667,19.2745833333,10.6576666667
596.83,9.93158333334,30.4963333333,21.2318333333,25.0763333333,9.48400000001,7.40625,9.84641666668,19.2381666667,10.6374166667
597.17,9.92349999999,30.465,21.2104166667,25.0820833333,9.476,7.40866666667,9.79175000001,19.227,10.63675
597.51,9.84833333332,30.42275,21.1446666667,25.0335,9.41016666667,7.36975,9.74158333334,19.1481666666,10.5965
597.84,9.87258333333,30.4340833333,21.1703333333,25.04075,9.42325000001,7.392,9.73825000001,19.1208333333,10.6136666667
598.18,9.89766666668,30.43825,21.1601666666,25.0661666667,9.45183333333,7.41425,9.76658333333,19.10275,10.63325
598.52,9.91374999999,30.4095,21.1501666667,25.0808333333,9.40408333332,7.38275,9.76408333333,19.1130833333,10.63525
598.85,9.88958333334,30.3525833333,21.10075,25.0250833333,9.392,7.35741666667,9.74724999999,19.04,10.6130833333
599.19,9.85283333334,30.3140833333,21.0379166666,24.999,9.35891666667,7.30966666667,9.69433333333,18.9861666667,10.5686666667
599.53,9.82741666666,30.27325,20.9989166667,24.9823333333,9.30416666667,7.26616666667,9.65766666668,18.92475,10.5098333333
599.86,9.80716666666,30.2574166667,20.96775,25.0189166667,9.28158333333,7.27458333333,9.68216666666,18.9159166666,10.52825
600.20,9.82291666666,30.2794166667,21.0040833333,25.0105,9.28316666667,7.30616666667,9.67900000001,18.946,10.5406666667
600.53,9.81558333334,30.2963333333,20.9776666667,25.0540833334,9.2695,7.35008333333,9.66358333333,18.96225,10.5375
600.87,9.83050000002,30.31125,20.986,25.0340833333,9.28908333333,7.367,9.71708333333,18.9340833333,10.57575
601.21,9.78649999998,30.2675,20.9505,24.9974166667,9.27691666667,7.32,9.65958333334,18.8885,10.5599166667
601.54,9.80925000001,30.281,20.96575,25.0024166667,9.28733333333,7.36966666667,9.70249999999,18.9578333333,10.5878333333
601.88,9.84241666666,30.3165,21.0235,25.049,9.30158333333,7.40241666667,9.72833333333,19.01175,10.6099166667
602.21,9.86891666667,30.3493333333,21.0528333334,25.0813333333,9.34433333333,7.439,9.73849999999,19.0195,10.649
602.55,9.93233333334,30.4259166667,21.13925,25.1771666667,9.40716666667,7.52291666667,9.81858333332,19.1010833333,10.7485833334
602.88,10.0089166667,30.5355,21.2176666667,25.267,9.44616666666,7.57525,9.87041666667,19.172,10.8055
603.22,10.0238333333,30.5825833334,21.25275,25.2674166667,9.48616666668,7.58575,9.87858333333,19.2128333333,10.8535833333
603.56,10.08375,30.613,21.3218333333,25.2830833333,9.51191666667,7.63008333333,9.88533333332,19.2471666666,10.8929166667
603.89,10.12525,30.6455,21.3334166667,25.3294166667,9.54966666666,7.67791666667,9.94958333333,19.304,10.9559166667
604.23,10.15275,30.64825,21.3634166667,25.3438333333,9.55608333333,7.68941666667,9.97691666668,19.32925,10.999
604.56,10.1386666667,30.615,21.3318333333,25.3181666667,9.53333333334,7.68175,9.94266666668,19.3348333333,10.9690833333
604.90,10.1373333333,30.5831666667,21.34925,25.33975,9.52116666667,7.69516666667,9.94366666667,19.33025,10.9815
605.23,10.0990833333,30.5108333333,21.3029166667,25.2825,9.46341666666,7.661,9.88424999999,19.2590833333,10.9525
605.57,10.04925,30.4820833333,21.2465,25.2413333333,9.41408333333,7.59966666667,9.80691666668,19.195,10.925
605.90,10.0091666667,30.4240833333,21.2001666667,25.19,9.37141666667,7.58358333333,9.76341666666,19.1404166667,10.89875
606.24,9.92866666667,30.3761666667,21.12025,25.0864166666,9.29375,7.498,9.65558333333,19.06025,10.7869166667
606.58,9.85149999999,30.31975,21.09875,25.03875,9.27058333334,7.45858333333,9.60658333333,19.0254166666,10.7534166667
606.91,9.84133333335,30.22725,21.0763333334,25.0140833333,9.2365,7.45725,9.57675000001,18.9789166667,10.7028333333
607.25,9.81616666668,30.23825,21.0506666667,25.0254166666,9.25791666667,7.461,9.5915,18.99575,10.7035
607.58,9.83583333332,30.2478333333,21.0855,25.06875,9.29458333333,7.50341666667,9.60424999999,19.0040833333,10.7633333333
607.92,9.85583333332,30.2584166666,21.079,25.0485,9.29008333333,7.50808333333,9.57816666667,18.98925,10.7526666667
608.25,9.85591666667,30.2878333333,21.089,25.04775,9.29625,7.51666666667,9.60783333334,19.0093333333,10.796
608.59,9.92541666667,30.42525,21.1366666667,25.1103333333,9.34783333334,7.59225,9.68716666666,19.13275,10.8621666667
608.92,10.01725,30.55525,21.22475,25.2195,9.45450000001,7.68366666667,9.78433333332,19.2351666666,10.9570833333
609.26,10.047,30.5386666667,21.2385,25.2343333334,9.50749999999,7.76283333333,9.85200000001,19.27175,10.9833333333
609.59,10.043,30.5635,21.21825,25.2136666667,9.51949999999,7.76291666666,9.87491666668,19.2974166667,11.001
609.93,10.0380833333,30.4981666667,21.1708333334,25.2058333333,9.51616666666,7.80183333334,9.87875000001,19.30975,11.05575
610.26,10.0384166667,30.4148333333,21.0805,25.13375,9.50524999999,7.80558333333,9.87075000001,19.2484166667,11.0526666667
610.60,9.98566666667,30.381,20.9850833333,25.0879166667,9.46708333333,7.77416666667,9.83466666668,19.22325,11.0326666667
610.93,9.92774999999,30.30125,20.934,25.0335833333,9.39033333333,7.71841666667,9.79349999999,19.1455833333,11.0041666667
611.27,9.89033333334,30.2580833333,20.85625,24.9430833333,9.36041666667,7.676,9.76383333333,19.09875,10.9365833333
611.60,9.76624999999,30.16725,20.7629166667,24.8390833334,9.27966666667,7.60658333333,9.68550000001,19.0080833333,10.8775833333
611.93,9.69691666667,30.0794166667,20.6893333333,24.79625,9.21241666667,7.54325,9.57774999999,18.9223333334,10.7954166667
612.27,9.67666666666,30.0125833333,20.66225,24.77575,9.17891666667,7.48883333333,9.52783333334,18.8594166667,10.7603333334
612.60,9.60691666667,29.9703333333,20.6198333334,24.7241666667,9.11633333333,7.418,9.45741666667,18.8171666666,10.6955
612.94,9.48150000001,29.9145,20.47275,24.6121666667,8.97733333334,7.25425,9.3,18.7039166667,10.567
613.27,9.45774999999,29.8669166667,20.4690833333,24.6391666667,8.94833333333,7.19891666667,9.28258333333,18.64925,10.5258333333
613.61,9.47866666668,29.9335833334,20.4871666667,24.6914166666,8.9945,7.18275,9.316,18.6224166667,10.5694166667
613.94,9.48283333334,29.9689166667,20.5086666667,24.7375833333,8.98308333333,7.1945,9.31491666667,18.6605,10.6061666666
614.28,9.52116666668,30.0758333333,20.587,24.8329166667,9.02833333333,7.23908333333,9.34933333334,18.692,10.6889166667
614.61,9.55558333334,30.1335,20.6086666667,24.8716666667,9.0755,7.28608333333,9.36458333334,18.71925,10.7255
614.94,9.55833333333,30.082,20.55375,24.874,9.0565,7.26358333333,9.31125000001,18.6794166667,10.7390833333
615.28,9.68108333332,30.1856666667,20.6299166667,25.0155833333,9.19141666667,7.36383333333,9.42933333334,18.80875,10.8603333333
615.61,9.74349999999,30.2780833333,20.7261666667,25.1050833334,9.26241666667,7.44991666666,9.53566666668,18.9200833333,10.9625833333
615.95,9.77824999999,30.2901666666,20.742,25.1008333333,9.30358333334,7.49666666667,9.57808333333,18.96275,11.01425
616.28,9.71216666667,30.1959166667,20.6535833333,25.0225833333,9.25358333333,7.44325,9.52341666666,18.9013333333,10.9425
616.61,9.77174999999,30.2260833334,20.7488333333,25.0971666667,9.28875,7.52666666666,9.56725,18.93275,11.0284166667
616.95,9.82083333332,30.30725,20.7874166667,25.1408333333,9.30691666667,7.60433333333,9.56500000001,19.0115833333,11.0815833333
617.28,9.80100000001,30.32325,20.8046666667,25.1018333333,9.262,7.60141666667,9.55000000001,19.0051666667,11.0264166667
617.62,9.79791666667,30.3480833333,20.7976666667,25.0728333333,9.256,7.58908333333,9.57375000001,18.9886666667,11.0115
617.95,9.76149999999,30.3210833333,20.7851666667,25.0195,9.21458333333,7.56141666667,9.56658333334,18.9704166667,10.9715833333
618.28,9.71583333332,30.2784166667,20.7165833333,24.968,9.16775,7.47891666667,9.48616666668,18.9348333333,10.91425
618.62,9.659,30.2908333333,20.7316666666,24.9481666666,9.12083333333,7.45183333334,9.46441666666,18.9060833334,10.8675833333
618.95,9.64558333333,30.3188333333,20.7403333333,24.9253333333,9.11108333333,7.45,9.48825000001,18.9105,10.85925
619.28,9.64358333334,30.3103333333,20.7594166667,24.9619166667,9.10233333333,7.48075,9.47933333334,18.8890833333,10.8648333333
619.62,9.61658333333,30.311,20.7465,24.9213333333,9.08875,7.50008333333,9.49666666668,18.8556666667,10.865
619.95,9.59,30.3048333334,20.7330833333,24.9108333333,9.06116666666,7.51683333333,9.47516666667,18.8434166667,10.8781666667
620.28,9.59816666667,30.3329166667,20.72125,24.8935833333,9.08425,7.50325,9.48883333333,18.8823333333,10.8938333333
620.62,9.51766666666,30.2319166667,20.6321666667,24.8109166667,9.00941666667,7.42791666667,9.47133333334,18.7685833333,10.82425
620.95,9.53975,30.2209166666,20.6265,24.8531666667,9.01808333333,7.43308333333,9.45741666667,18.8150833333,10.8574166667
621.28,9.48,30.1615833333,20.6065,24.827,8.97341666667,7.40316666667,9.37533333332,18.7795833333,10.81625
621.62,9.47133333333,30.1671666667,20.5694166667,24.8605833333,8.96425,7.39066666667,9.32533333333,18.7111666667,10.75125
621.95,9.46233333333,30.2074166667,20.6060833333,24.8600833333,8.96141666667,7.43983333333,9.33158333332,18.72675,10.78825
622.28,9.47799999999,30.26175,20.6294166667,24.8924166667,8.96108333333,7.4475,9.35416666667,18.769,10.8435833333
622.62,9.42083333332,30.19075,20.61,24.8419166667,8.91141666666,7.37391666667,9.22825,18.6986666667,10.8075
622.95,9.35516666668,30.1523333334,20.489,24.7503333333,8.84625,7.28191666666,9.16050000001,18.6240833334,10.7711666667
623.28,9.41333333332,30.1615833333,20.5088333333,24.82475,8.89083333333,7.295,9.15891666667,18.67075,10.7976666667
623.62,9.49033333334,30.16625,20.5369166667,24.8861666667,8.91083333333,7.29966666667,9.18249999999,18.6696666667,10.8664166667
623.95,9.53091666666,30.2115833333,20.585,24.9600833333,8.95883333333,7.40575,9.25333333334,18.7449166666,10.9394166667
624.28,9.56600000001,30.238,20.62525,25.0056666667,9.01716666667,7.48808333334,9.30216666667,18.7944166667,11.0194166667
624.62,9.564,30.2671666667,20.6484166667,24.96275,8.99016666667,7.51258333333,9.30950000001,18.7958333333,11.0373333334
624.95,9.63341666666,30.3454166667,20.6628333333,25.0161666667,9.01066666666,7.54866666667,9.36916666667,18.8293333333,11.1013333333
625.28,9.69300000001,30.3728333333,20.72325,25.0181666667,9.04466666666,7.62433333333,9.44825000001,18.9599166667,11.2075
625.61,9.71700000001,30.42775,20.75975,25.04675,9.06391666667,7.62975,9.48633333332,18.9955,11.22275
625.95,9.67875000001,30.41725,20.7636666666,25.0498333333,9.04641666667,7.62775,9.49,18.9723333333,11.1926666667
626.28,9.73058333333,30.46475,20.7663333333,25.1114166667,9.0665,7.67691666667,9.56224999999,18.99375,11.2296666667
626.61,9.80058333333,30.5680833333,20.8663333333,25.2149166666,9.112,7.78691666667,9.61408333333,19.06825,11.2678333333
626.94,9.73416666667,30.55875,20.8488333333,25.1525,9.05658333333,7.74508333333,9.56174999999,19.0068333333,11.2056666666
627.28,9.70258333333,30.58375,20.8259166667,25.0740833333,9.06441666667,7.74375,9.56441666667,19.024,11.18675
627.61,9.66825,30.5333333334,20.7634166666,25.0039166667,9.02858333333,7.68908333333,9.51733333333,18.9616666667,11.1544166667
627.94,9.73366666666,30.6023333333,20.8226666667,25.0575,9.06958333334,7.71858333333,9.52808333334,19.0120833333,11.2133333333
628.27,9.71741666666,30.5648333333,20.7836666667,25.063,9.05125,7.70616666667,9.49983333333,18.9809166667,11.17725
628.61,9.62816666667,30.5041666667,20.7346666666,24.9785833333,8.97441666667,7.66975,9.41875000001,18.913,11.10125
628.94,9.58033333333,30.4185833333,20.6914166667,24.9440833334,8.92933333333,7.635,9.35983333334,18.8340833333,11.0676666667
629.27,9.54908333332,30.34225,20.58275,24.8950833333,8.86891666666,7.588,9.31183333332,18.7530833333,11.0008333333
629.60,9.67625,30.44575,20.6631666666,24.9804166667,9.00275,7.722,9.38683333334,18.8500833333,11.1225
629.94,9.65483333333,30.4424166667,20.6645833333,24.9625833333,9.01175,7.75258333333,9.39916666666,18.8784166667,11.1124166667
630.27,9.60475000001,30.3581666666,20.6209166667,24.887,8.99691666667,7.67358333333,9.37674999999,18.8465,11.0766666667
630.60,9.56366666666,30.3264166667,20.5486666667,24.88925,8.97025,7.67258333333,9.37108333334,18.8605833334,11.1105
630.93,9.57475,30.3346666667,20.5718333333,24.92675,8.96066666667,7.7125,9.39083333333,18.8775,11.1409166667
631.26,9.58258333333,30.37625,20.5809166667,24.9593333333,8.96041666667,7.72466666666,9.38750000001,18.8905833333,11.1265833333
631.60,9.45741666667,30.3085833334,20.4325,24.8509166667,8.849,7.61541666667,9.27350000001,18.7915,11.0013333333
631.93,9.57941666667,30.40125,20.56075,24.9735833333,8.996,7.75783333333,9.39566666667,18.9481666667,11.12875
632.26,9.71916666666,30.5790833333,20.7115,25.147,9.17325,7.906,9.54216666666,19.1243333333,11.2929166667
632.59,9.74283333333,30.6435833333,20.7020833333,25.1591666666,9.20175,7.92625,9.57916666666,19.1606666667,11.3238333334
632.92,9.75208333333,30.6284166667,20.7319166667,25.1464166666,9.24575,7.95691666667,9.60483333333,19.2125833333,11.3754166667
633.26,9.67108333334,30.5504166667,20.67025,25.0796666667,9.13691666666,7.8845,9.55058333334,19.1760833333,11.3028333334
633.59,9.67208333334,30.6019166667,20.69575,25.13325,9.14966666667,7.86716666666,9.53758333332,19.1785833333,11.3385833333
633.92,9.69925000001,30.6044166667,20.7151666667,25.1403333334,9.14366666667,7.86108333333,9.52708333333,19.16975,11.3699166667
634.25,9.76400000001,30.6460833333,20.7758333333,25.17875,9.14641666667,7.90308333333,9.54458333333,19.1519166667,11.4154166666
634.58,9.74833333333,30.693,20.7604166667,25.2411666666,9.12141666667,7.91483333334,9.53733333334,19.1324166666,11.3903333334
634.91,9.71416666666,30.6484166667,20.7294166666,25.20625,9.07041666667,7.90108333334,9.55733333333,19.1240833333,11.407
635.25,9.73399999999,30.61775,20.7896666666,25.2126666667,9.09375,7.95691666667,9.57183333334,19.15775,11.4490833333
635.58,9.60341666666,30.5623333334,20.6741666666,25.0921666667,8.928,7.80608333333,9.446,18.97875,11.3230833333
635.91,9.49583333333,30.4101666667,20.53275,24.9796666667,8.75708333334,7.69708333333,9.29316666666,18.87,11.2066666667
636.24,9.49325,30.33875,20.5421666667,24.9963333333,8.74858333333,7.7095,9.22650000001,18.8536666666,11.1883333333
636.57,9.45033333333,30.3236666667,20.5469166667,24.9994166667,8.67641666667,7.70275,9.16633333334,18.8029166667,11.166
636.90,9.32758333333,30.2488333333,20.44975,24.9030833333,8.58458333334,7.59483333333,9.05708333333,18.6798333333,11.08275
637.23,9.30208333333,30.1101666667,20.40475,24.85275,8.50725,7.581,9.01183333333,18.6525,11.04325
637.56,9.31016666667,30.1853333333,20.4298333333,24.9238333333,8.547,7.69533333333,9.09816666666,18.7418333333,11.088
637.90,9.3625,30.2095833334,20.4924166667,24.9785833333,8.63525,7.78883333333,9.2075,18.8245,11.11675
638.23,9.36416666667,30.1201666667,20.4951666667,24.9195,8.62033333334,7.783,9.2095,18.8375,11.0915
638.56,9.43133333333,30.2361666667,20.6045,24.978,8.68883333333,7.85433333333,9.25425000001,18.882,11.14175
638.89,9.47258333332,30.2605,20.5943333333,25.0493333333,8.74525,7.88641666666,9.31416666668,18.9093333333,11.1703333333
639.22,9.48916666666,30.3015,20.5904166667,25.0911666667,8.78366666666,7.90166666667,9.34799999999,18.947,11.17625
639.55,9.54658333333,30.32575,20.6453333333,25.1150833334,8.893,7.97508333333,9.46500000001,19.02875,11.26425
639.88,9.55841666668,30.4636666666,20.6653333333,25.1646666667,8.90283333333,7.95175,9.48883333334,19.0519166667,11.289
640.21,9.53666666667,30.452,20.614,25.1490833333,8.88516666667,7.91633333334,9.4645,19.0330833333,11.2724166667
640.54,9.63308333333,30.4648333334,20.6916666667,25.1848333333,8.92758333333,7.98308333334,9.53341666667,19.061,11.3294166667
640.87,9.66558333332,30.5845,20.7135833334,25.19275,8.96608333333,8.022,9.56816666668,19.0666666667,11.3993333333
641.20,9.69983333332,30.5986666667,20.76625,25.2023333333,8.99766666667,8.021,9.57491666667,19.04,11.4250833333
641.53,9.61141666667,30.5169166667,20.6449166667,25.11375,8.9055,7.92941666667,9.44725000001,18.9665833333,11.3765833333
641.87,9.59816666667,30.5661666666,20.6576666667,25.1393333333,8.90908333333,7.89333333333,9.39208333333,18.8965,11.438
642.20,9.59466666667,30.495,20.6031666666,25.1436666667,8.92925,7.95616666667,9.34441666666,18.89325,11.4651666667
642.53,9.53291666666,30.5813333333,20.5968333333,25.1326666667,8.83116666667,7.8995,9.29066666666,18.8646666667,11.42475
642.86,9.53258333333,30.5666666667,20.6460833333,25.1613333333,8.83425,7.9515,9.27883333333,18.9324166666,11.5140833333
643.19,9.509,30.5715,20.6331666667,25.1783333334,8.7725,7.90158333334,9.24683333334,18.8569166667,11.4540833333
643.52,9.47083333333,30.5065,20.6256666666,25.1058333333,8.70533333334,7.8935,9.19841666667,18.8501666667,11.45175
643.85,9.43941666667,30.4578333333,20.6461666667,25.0828333333,8.68183333333,7.87725,9.17883333333,18.8330833334,11.4355
644.18,9.44333333333,30.4706666667,20.6175,25.1496666666,8.70675,7.855,9.15575000001,18.9013333333,11.4425
644.51,9.32033333332,30.2696666667,20.5131666667,25.0274166667,8.61408333333,7.76091666667,9.04391666666,18.7921666667,11.3248333333
644.84,9.227,30.2665833333,20.4251666667,24.9265,8.50608333333,7.6325,8.92033333334,18.7543333333,11.22475
645.17,9.16891666667,30.2835833333,20.4145833333,24.9215833333,8.47908333333,7.6425,8.85541666666,18.7231666666,11.19975
645.50,9.17375,30.31075,20.4094166666,24.94275,8.51991666667,7.70716666667,8.88099999999,18.8690833333,11.221
645.83,9.0485,30.1818333333,20.3305833333,24.8046666667,8.42258333333,7.61058333333,8.84749999999,18.7414166667,11.1086666667
646.16,9.13175,30.1470833333,20.3595833333,24.7728333333,8.47766666667,7.695,8.87683333333,18.79225,11.1535833333
