wavelength,Back_TacRuvf,Belly_TacRuvf,Breast_TacRuvf,Crissum_TacRuvf,Crown_TacRuvf,DorTail_TacRuvf,Patch10_TacRuvf,Patch11_TacRuvf,Rump_TacRuvf,Throat_TacRuvf,WingTip_TacRuvf
350.00,3.22672916667,3.25341666667,3.41466666667,3.01633333333,2.51141666667,5.43033333333,4.28516666667,4.72158333333,3.02436666667,7.60191666666,4.494
350.37,3.37525,3.45258333333,3.65083333333,3.17141666667,2.7065,5.53975,4.52347916667,4.895,3.2582125,7.74825000001,4.65866666666
350.73,3.52135416667,3.5265,3.83308333333,3.29575,2.83725,5.57733333333,4.63129166667,4.968,3.37605833334,7.8905,4.73875
351.10,3.60745833333,3.62708333333,3.946,3.4325,2.93433333334,5.55216666667,4.68525,5.02541666667,3.49046666667,7.92858333334,4.83208333333
351.46,3.85620833333,3.929,4.20575,3.74941666666,3.21641666667,5.7575,4.96314583334,5.28591666667,3.78835416667,8.22175,5.11683333333
351.83,3.98227083333,4.09991666666,4.32116666667,3.88875,3.39416666667,5.8015,5.1316875,5.37925,3.90492083333,8.36258333333,5.22533333333
352.19,4.15435416667,4.30483333333,4.47991666667,4.09558333334,3.63916666666,6.02425,5.33320833333,5.59425,4.08285,8.56525,5.44366666667
352.55,4.23085416666,4.46016666667,4.52683333333,4.1995,3.75741666666,6.13025,5.384875,5.687,4.17200833333,8.63941666667,5.42991666667
352.92,4.175875,4.41275,4.49158333333,4.10391666667,3.67383333333,6.0445,5.33789583333,5.56191666667,4.08875416667,8.551,5.33683333333
353.28,4.18127083333,4.43075,4.51625,4.09941666667,3.6525,6.01083333333,5.29783333333,5.54933333333,4.069575,8.54241666666,5.29933333333
353.65,4.1773125,4.43675,4.54666666666,4.16116666667,3.62316666666,5.98725,5.2984375,5.51033333333,4.10695416667,8.57608333333,5.28708333333
354.01,4.29258333334,4.54141666666,4.62441666666,4.26391666666,3.74741666667,6.12033333334,5.41402083333,5.66141666667,4.1963375,8.73225,5.40283333333
354.38,4.23410416667,4.45366666667,4.546,4.22533333333,3.676,6.0225,5.30683333333,5.59383333333,4.07885,8.67308333332,5.34158333333
354.74,4.25525,4.45066666667,4.4565,4.173,3.66225,6.03691666667,5.3041875,5.631,4.0468625,8.65658333334,5.27175
355.11,4.21866666667,4.41891666666,4.36408333333,4.09283333333,3.62958333333,6.0225,5.25120833333,5.59266666667,3.97899166667,8.68449999999,5.23341666667
355.47,4.15033333333,4.35225,4.277,3.96633333333,3.52858333333,5.98216666667,5.13522916667,5.51966666666,3.8451875,8.59783333334,5.18975
355.83,4.1696875,4.37308333333,4.32225,3.99433333333,3.52441666667,6.03275,5.15641666667,5.61041666667,3.84415,8.64700000001,5.23708333334
356.20,4.057875,4.26458333333,4.25175,3.89216666667,3.37416666667,5.89033333333,5.06377083333,5.46508333334,3.72885416667,8.56266666668,5.08616666667
356.56,4.05525,4.21216666667,4.265,3.8735,3.34041666667,5.82883333333,5.11779166667,5.4375,3.70686666667,8.59783333333,5.083
356.93,4.13677083333,4.32166666667,4.35608333334,3.99616666667,3.43775,5.88333333333,5.1619375,5.54333333333,3.8064125,8.70449999999,5.21066666667
357.29,4.06116666667,4.26683333334,4.29758333333,3.95041666667,3.41775,5.80683333333,5.13270833333,5.52758333333,3.80499166667,8.71116666668,5.23191666667
357.66,4.05660416667,4.32033333333,4.308,3.92358333334,3.4375,5.81108333334,5.18472916667,5.56725,3.79572083333,8.76666666668,5.268
358.02,4.0136875,4.28158333333,4.29875,3.89333333333,3.3995,5.80975,5.11060416667,5.54691666667,3.7856625,8.76983333334,5.21683333333
358.38,4.09160416667,4.38341666667,4.36941666666,3.97466666667,3.50508333333,5.886,5.22589583333,5.68925,3.8984875,8.87633333333,5.28958333333
358.75,4.05610416667,4.37758333333,4.358,3.96941666667,3.474,5.85975,5.23285416667,5.63633333333,3.8847375,8.89108333332,5.29175
359.11,3.96791666667,4.29266666667,4.30875,3.85775,3.36191666666,5.82025,5.196625,5.55791666667,3.82441666667,8.83758333333,5.18791666667
359.48,3.94483333333,4.25333333333,4.2775,3.85358333334,3.32583333333,5.76733333333,5.228625,5.54033333333,3.80286666667,8.814,5.12375
359.84,3.985625,4.33875,4.29633333334,3.9205,3.37775,5.76741666667,5.2511875,5.5545,3.8733875,8.84358333333,5.15516666667
360.20,4.06952083333,4.40325,4.33575,4.01433333334,3.45316666667,5.7545,5.28639583333,5.63958333333,3.92909583333,8.89800000001,5.21966666667
360.57,4.08470833333,4.44366666666,4.37791666667,4.0585,3.53866666667,5.7925,5.2589375,5.642,3.93537083333,8.9085,5.24908333333
360.93,4.055125,4.3855,4.37791666667,4.01375,3.52533333333,5.81225,5.27204166666,5.63166666667,3.90428333333,8.89466666668,5.20641666667
361.29,4.1834375,4.47658333333,4.49458333333,4.13458333333,3.639,5.89766666667,5.40485416667,5.73841666666,4.00925416667,9.00849999999,5.29866666667
361.66,4.1869375,4.4725,4.51483333333,4.1815,3.62266666667,5.91483333333,5.3925625,5.77566666667,4.0229125,8.99924999999,5.32475
362.02,4.17625,4.4775,4.55108333333,4.20266666667,3.59116666667,5.87083333333,5.42283333333,5.74075,3.9917,8.99366666666,5.32275
362.39,4.13797916667,4.45766666667,4.56675,4.20625,3.55775,5.84616666667,5.44522916667,5.70083333333,3.9768125,8.9705,5.26808333333
362.75,4.175,4.48716666666,4.62758333333,4.22991666667,3.57683333333,5.89058333333,5.50047916667,5.81283333333,4.01347916667,9.02549999999,5.30266666667
363.11,4.2510625,4.559,4.68708333333,4.34108333333,3.64933333333,5.9355,5.57008333333,5.90791666666,4.086975,9.0905,5.354
363.48,4.31472916667,4.65041666667,4.77766666667,4.43458333333,3.73858333334,6.00116666667,5.61214583334,5.99466666667,4.19937916667,9.19400000001,5.40366666667
363.84,4.26870833333,4.55416666667,4.73458333334,4.36458333334,3.67233333333,5.92175,5.55666666667,5.9345,4.16351666667,9.129,5.32875
364.20,4.217375,4.46241666667,4.67233333333,4.28141666667,3.6175,5.87666666667,5.477375,5.87916666667,4.0739,9.09441666667,5.23241666667
364.57,4.17985416666,4.44925,4.63616666667,4.27066666666,3.53533333334,5.78158333333,5.4778125,5.89916666666,4.0601625,9.12491666666,5.21316666666
364.93,4.10025,4.405,4.5705,4.21758333333,3.4595,5.69775,5.36339583333,5.86058333333,4.01582916667,9.08366666666,5.17075
365.29,4.06410416667,4.376,4.54875,4.206,3.43816666667,5.67675,5.31172916667,5.83216666667,3.97764583333,9.06141666666,5.14908333333
365.66,3.924875,4.22708333333,4.42283333333,4.03658333333,3.33358333334,5.533,5.19375,5.68258333333,3.82070833334,8.92933333334,5.00308333333
366.02,3.84833333333,4.1915,4.3595,3.98091666667,3.32508333333,5.48916666666,5.14522916667,5.65266666667,3.7990625,8.88941666667,4.97658333333
366.38,3.859875,4.22141666667,4.377,3.988,3.34108333333,5.55133333333,5.12435416667,5.678,3.8282875,8.92158333333,5.023
366.75,3.872875,4.231,4.38983333333,4.01875,3.36841666667,5.55991666667,5.06095833333,5.63725,3.83515,8.91583333334,5.05566666667
367.11,3.88702083333,4.24116666667,4.41325,3.99191666667,3.38325,5.59016666667,5.06039583333,5.649,3.82032083333,8.92416666667,5.13016666667
367.47,3.84914583334,4.18083333334,4.35591666667,3.91425,3.33641666667,5.58525,4.99322916667,5.59858333334,3.7656375,8.87549999999,5.1435
367.84,3.87983333333,4.21325,4.386,3.9635,3.34158333334,5.63691666667,5.0040625,5.64141666667,3.77012083333,8.96608333334,5.19566666667
368.20,3.73245833333,4.14416666667,4.29691666667,3.87033333333,3.22116666667,5.53033333333,4.92252083333,5.56991666666,3.70389583334,8.87641666668,5.1345
368.56,3.70235416666,4.10508333333,4.26258333333,3.79916666667,3.19583333333,5.59991666667,4.92908333333,5.54233333333,3.66268333333,8.82733333334,5.08983333333
368.93,3.71339583333,4.08066666666,4.22958333334,3.77325,3.18933333333,5.59058333334,4.99302083333,5.55008333333,3.61002916667,8.8265,5.04516666666
369.29,3.6898125,4.10725,4.21366666667,3.73108333333,3.19033333333,5.60691666667,4.99175,5.56566666667,3.61985,8.85899999999,4.99175
369.65,3.84766666667,4.26733333333,4.33758333334,3.87733333333,3.32216666667,5.76416666666,5.06820833333,5.725,3.76998333333,9.06391666666,5.10716666666
370.01,3.96310416667,4.34975,4.41958333333,3.973,3.4025,5.89283333333,5.14479166667,5.82108333334,3.86529166667,9.16275,5.17233333333
370.38,4.0050625,4.33525,4.37816666667,3.95458333334,3.37283333333,5.84433333334,5.09579166667,5.79975,3.825375,9.21100000001,5.17091666667
370.74,4.05435416667,4.382,4.40266666667,4.0225,3.41841666667,5.81966666667,5.19810416667,5.88016666667,3.87042916667,9.27700000001,5.22733333333
371.10,4.13089583333,4.43975,4.51241666667,4.13666666667,3.52116666667,5.82508333333,5.28491666667,5.99525,3.964225,9.37608333333,5.23183333333
371.46,4.13695833333,4.42591666667,4.53558333333,4.12775,3.53541666667,5.77166666667,5.33427083333,6.04425,3.96802083333,9.44008333332,5.16233333333
371.83,4.1076875,4.40958333333,4.5075,4.07741666667,3.5695,5.72425,5.334875,6.07483333333,3.98135,9.44375,5.11141666667
372.19,4.33133333333,4.61325,4.71783333334,4.27416666666,3.82233333334,5.91308333333,5.51241666667,6.27375,4.17713333334,9.65316666666,5.28166666667
372.55,4.40954166667,4.6855,4.79541666667,4.36075,3.91258333333,5.92391666667,5.54785416667,6.367,4.25292916667,9.73824999999,5.39833333333
372.92,4.47810416667,4.788,4.89583333333,4.49908333334,3.99266666667,6.02025,5.559125,6.45916666667,4.3643,9.85791666668,5.47908333333
373.28,4.60570833333,4.85491666667,4.97516666667,4.646,4.08691666667,6.09475,5.65770833333,6.58375,4.45815,9.96183333334,5.611
373.64,4.65141666666,4.86533333333,5.00033333333,4.68083333333,4.1405,6.06425,5.74639583333,6.59725,4.49562916667,9.99724999998,5.654
374.00,4.587125,4.79441666667,4.90791666667,4.60558333333,4.06333333333,5.927,5.67677083333,6.53625,4.3924875,9.93833333333,5.59233333333
374.37,4.46622916667,4.68641666667,4.84858333333,4.52916666666,3.97866666667,5.8225,5.61697916666,6.44858333333,4.31572083333,9.83383333332,5.48575
374.73,4.324125,4.56166666667,4.74208333333,4.37566666667,3.8665,5.72125,5.46683333333,6.27841666667,4.16798333333,9.69866666667,5.29525
375.09,4.17458333333,4.43233333333,4.60416666667,4.23733333334,3.70175,5.58825,5.31866666667,6.09858333333,4.0147,9.61725,5.159
375.45,4.14104166667,4.42825,4.59875,4.23566666667,3.66241666667,5.59691666667,5.25460416667,6.02758333333,3.94987916667,9.60191666666,5.157
375.81,4.10214583333,4.40358333333,4.56908333334,4.22425,3.59441666667,5.57533333333,5.17464583333,5.96741666667,3.8710375,9.572,5.16683333334
376.18,4.131625,4.48233333334,4.61716666667,4.27891666667,3.61725,5.65866666666,5.2153125,6.02425,3.9096125,9.64191666666,5.23116666667
376.54,4.16495833333,4.50916666667,4.64758333333,4.31233333334,3.64291666667,5.64791666667,5.20525,6.05,3.94390833333,9.70058333333,5.25516666666
376.90,4.06725,4.42225,4.553,4.17025,3.53225,5.49575,5.1134375,5.95533333333,3.8474875,9.61208333334,5.12725
377.26,3.94320833333,4.31358333333,4.45441666666,4.02333333333,3.38716666667,5.37516666666,4.97308333333,5.86016666667,3.71843333333,9.55891666666,4.99358333333
377.63,4.00604166667,4.404,4.56433333333,4.07525,3.42583333333,5.49066666666,4.98608333333,5.96575,3.79834166666,9.65966666667,5.09025
377.99,4.03960416667,4.44158333334,4.62583333334,4.13141666667,3.47725,5.56166666667,5.0441875,6.00458333333,3.8753625,9.74433333333,5.1055
378.35,4.11354166667,4.52166666667,4.69958333333,4.19783333333,3.551,5.61725,5.09610416667,6.07666666667,3.90932083333,9.88641666667,5.17191666667
378.71,4.15275,4.58958333333,4.74433333333,4.25916666667,3.58683333333,5.66891666666,5.125125,6.1535,3.94779166667,9.99300000001,5.2535
379.07,4.18977083334,4.651,4.756,4.2935,3.67741666666,5.73266666667,5.1509375,6.23583333333,3.99644583333,10.0368333333,5.30908333333
379.44,4.19939583333,4.6915,4.75608333333,4.32616666667,3.77075,5.73325,5.16704166667,6.30325,4.048125,10.03775,5.31916666667
379.80,4.2405625,4.76041666667,4.82616666667,4.37758333334,3.84358333333,5.77533333333,5.22410416667,6.37408333334,4.09975416666,10.0919166667,5.28841666667
380.16,4.17191666667,4.651,4.75058333333,4.31025,3.77791666667,5.66916666667,5.1815,6.31033333333,4.03006666667,10.024,5.1965
380.52,4.096625,4.626,4.73825,4.24733333333,3.7315,5.66675,5.13783333333,6.23225,3.96485,9.99291666666,5.09575
380.88,4.23175,4.76708333334,4.91133333333,4.41066666667,3.87933333333,5.85733333333,5.31270833334,6.39716666667,4.10655833334,10.1816666667,5.23675
381.24,4.267375,4.82141666667,4.94883333334,4.46266666667,3.97416666666,5.95925,5.3280625,6.43875,4.15389583333,10.2123333333,5.26341666667
381.61,4.20104166666,4.75908333333,4.86075,4.43575,3.94675,5.88791666667,5.30252083333,6.368,4.09259583333,10.2056666667,5.14891666667
381.97,4.2043125,4.78675,4.89883333333,4.4185,3.98816666667,5.87675,5.29595833333,6.41725,4.07964166667,10.2425833333,5.1455
382.33,4.18070833333,4.75866666667,4.86433333333,4.40441666666,3.97883333333,5.87808333333,5.2828125,6.398,4.10054583333,10.2350833333,5.12333333333
382.69,4.16608333334,4.7155,4.85691666667,4.38166666667,3.96791666667,5.83266666667,5.269625,6.38058333334,4.09449166667,10.2403333333,5.08183333334
383.05,4.224625,4.7445,4.92958333333,4.4425,3.99491666667,5.86183333333,5.31914583333,6.41658333333,4.1593375,10.2786666667,5.10783333333
383.41,4.24241666667,4.74841666667,4.9855,4.45516666666,3.98175,5.86241666667,5.33316666667,6.43691666667,4.1658,10.3605833333,5.12133333333
383.77,4.19277083333,4.69191666667,4.96241666667,4.43766666667,3.97141666667,5.848,5.3135625,6.41466666667,4.11492916667,10.4111666667,5.08983333334
384.14,4.14120833333,4.66525,4.914,4.418,3.95708333333,5.83891666667,5.26920833334,6.38466666667,4.07030833334,10.4209166667,5.05041666666
384.50,4.1886875,4.68825,4.91358333333,4.465,4.00225,5.83766666667,5.33102083333,6.48233333333,4.10849583333,10.5124166667,5.0685
384.86,4.19747916667,4.689,4.91608333334,4.49116666667,4.03683333333,5.8,5.32277083333,6.51175,4.10352083333,10.5575833333,5.07966666667
385.22,4.28772916667,4.77008333333,4.99483333333,4.5615,4.0945,5.82941666667,5.4194375,6.5695,4.1741875,10.65225,5.162
385.58,4.29108333334,4.7565,5.01683333333,4.54783333333,4.07083333333,5.80616666666,5.40320833333,6.59041666667,4.14185,10.6725833333,5.17625
385.94,4.26397916666,4.71891666667,4.97933333334,4.5255,4.00033333333,5.74933333333,5.36129166667,6.54533333333,4.10293333333,10.67175,5.17033333333
386.30,4.28145833333,4.78408333334,5.02225,4.56725,4.0105,5.74583333333,5.39672916667,6.60308333333,4.11447083333,10.72425,5.1715
386.66,4.32095833333,4.87408333334,5.06308333333,4.62616666667,4.05983333333,5.8025,5.45902083333,6.67858333333,4.1790375,10.8288333333,5.21091666666
387.03,4.2944375,4.89408333333,5.04641666667,4.60666666667,4.04391666666,5.77225,5.44420833333,6.66575,4.14858333333,10.90775,5.20533333333
387.39,4.30054166666,4.93016666667,5.03633333333,4.62491666667,4.05108333333,5.767,5.44416666666,6.68766666667,4.17530833333,10.9394166667,5.20958333333
387.75,4.40141666667,5.04608333333,5.11608333334,4.69975,4.11808333333,5.84225,5.5230625,6.777,4.26819583333,11.0461666667,5.31616666667
388.11,4.41552083334,5.067,5.16758333333,4.70175,4.12166666667,5.85283333333,5.5515625,6.78258333333,4.30329583333,11.0935833333,5.325
388.47,4.4258125,5.11491666667,5.20925,4.73291666667,4.14916666667,5.87566666667,5.5625,6.77925,4.33055833334,11.1316666667,5.37241666667
388.83,4.43472916667,5.12525,5.19383333333,4.72375,4.142,5.91291666667,5.54,6.76883333333,4.32978333333,11.1433333333,5.34916666666
389.19,4.3476875,5.05558333333,5.1575,4.63291666667,4.06541666667,5.82691666667,5.44491666666,6.72041666667,4.23518333333,11.1026666667,5.26008333333
389.55,4.418625,5.15166666667,5.22816666667,4.7035,4.14575,5.9145,5.48883333333,6.79641666667,4.30670833333,11.2313333333,5.31
389.91,4.4646875,5.22858333334,5.30325,4.76,4.21475,6.00583333333,5.55897916667,6.88566666667,4.38339583333,11.3035833333,5.33616666667
390.27,4.47939583333,5.24583333333,5.33083333333,4.74833333334,4.24558333333,5.99241666667,5.54685416667,6.92633333333,4.39722083333,11.3615833333,5.38291666667
390.63,4.532375,5.29091666667,5.40216666666,4.80691666667,4.28783333333,6.02333333333,5.58035416667,6.97258333333,4.44725416667,11.4213333333,5.42275
391.00,4.5896875,5.35983333333,5.4745,4.87125,4.353,6.08075,5.62804166667,7.06308333334,4.51903333333,11.4803333333,5.46283333333
391.36,4.63954166667,5.42166666666,5.53675,4.93316666667,4.39183333333,6.13566666667,5.6961875,7.13041666667,4.55894583333,11.6000833333,5.51525
391.72,4.60008333333,5.36508333333,5.52041666666,4.90816666667,4.365,6.0515,5.63670833333,7.11091666667,4.52675,11.59025,5.47566666667
392.08,4.64864583334,5.40933333333,5.57441666667,4.94133333334,4.42041666667,6.05316666666,5.64679166666,7.16541666667,4.53485833333,11.6785,5.49166666667
392.44,4.63464583333,5.38375,5.59541666667,4.946,4.41825,6.02858333333,5.63197916667,7.16391666667,4.5171625,11.7000833334,5.44375
392.80,4.594375,5.38208333333,5.61425,4.93433333333,4.39358333333,5.98341666667,5.61097916667,7.14075,4.48937083334,11.7481666667,5.42341666667
393.16,4.61366666667,5.4125,5.65483333333,4.99133333333,4.4165,6.01341666667,5.634875,7.17391666667,4.54591666667,11.8388333333,5.44291666667
393.52,4.56091666667,5.3815,5.6575,4.9825,4.38875,5.96766666667,5.61735416666,7.14641666667,4.53392916667,11.8,5.39833333333
393.88,4.58585416667,5.42483333333,5.70783333333,5.029,4.40608333333,5.9645,5.6283125,7.156,4.54214583333,11.8978333333,5.42383333333
394.24,4.6005625,5.46208333334,5.73925,5.07725,4.4235,6.01333333333,5.64483333333,7.15158333333,4.56975833333,11.9764166667,5.42208333334
394.60,4.52870833333,5.42,5.70116666667,5.03516666667,4.38075,5.95491666667,5.568,7.11141666667,4.4975,11.991,5.37775
394.96,4.51554166667,5.39908333333,5.68866666667,5.00583333333,4.35441666667,5.91591666667,5.5386875,7.09641666667,4.46284583333,12.0645833334,5.32583333333
395.32,4.52675,5.41783333333,5.73108333334,5.01283333334,4.36208333333,5.899,5.5305,7.07575,4.476075,12.12825,5.32866666667
395.68,4.578625,5.52208333333,5.80766666666,5.07808333333,4.4255,5.98683333333,5.59410416667,7.1395,4.5337875,12.2460833334,5.37025
396.04,4.60339583333,5.55491666667,5.81475,5.115,4.43358333333,5.98858333333,5.59558333333,7.16658333333,4.57381666667,12.31175,5.39733333333
396.40,4.60997916667,5.571,5.81466666667,5.12308333333,4.43066666667,5.99516666667,5.56054166667,7.19533333333,4.58965833333,12.4074166667,5.41833333333
396.76,4.598375,5.54191666667,5.80275,5.10916666667,4.40816666667,5.95158333333,5.52558333333,7.19616666667,4.59458333333,12.41825,5.40191666667
397.12,4.61827083333,5.5755,5.81283333333,5.12833333333,4.4295,5.92116666667,5.52497916667,7.229,4.5922875,12.51225,5.406
397.48,4.64897916666,5.63175,5.81591666667,5.15508333333,4.44425,5.94441666667,5.53575,7.271,4.60331666667,12.5883333334,5.44133333333
397.84,4.60985416667,5.614,5.7825,5.14141666667,4.4495,5.93741666666,5.4890625,7.28075,4.59085416667,12.6389166666,5.41725
398.20,4.62089583333,5.63716666667,5.82208333333,5.1685,4.49166666667,5.9515,5.49066666666,7.35166666667,4.60005833333,12.7545,5.428
398.56,4.6610625,5.64291666667,5.85225,5.18416666666,4.51216666667,5.9705,5.5416875,7.41133333333,4.63544583333,12.8644166667,5.41241666666
398.92,4.61420833333,5.62175,5.81908333333,5.16325,4.494,5.95841666667,5.50954166667,7.40333333333,4.61230833334,12.8911666667,5.39025
399.28,4.52645833334,5.56458333333,5.7535,5.08833333333,4.45,5.88991666667,5.41739583333,7.38233333333,4.54727083333,12.8564166667,5.31433333333
399.64,4.46741666667,5.52108333333,5.74433333333,5.03708333333,4.41116666667,5.82741666667,5.35345833333,7.34775,4.50691666667,12.8846666667,5.26783333333
400.00,4.5110625,5.57941666667,5.83075,5.07625,4.482,5.89266666667,5.407625,7.44875,4.54196666667,13.0333333334,5.31491666667
400.36,4.51927083333,5.62225,5.877,5.10158333333,4.51916666666,5.90841666667,5.45966666667,7.48983333333,4.564925,13.1244166667,5.33158333333
400.72,4.59589583333,5.707,5.96316666667,5.16308333333,4.57325,5.9855,5.53758333334,7.54833333333,4.606525,13.3095833333,5.38833333333
401.08,4.61189583333,5.73716666667,6.0195,5.19008333333,4.57725,6.03091666667,5.56116666667,7.58575,4.650625,13.3950833333,5.4085
401.44,4.58989583333,5.72191666667,6.04591666667,5.18441666667,4.57841666667,5.97358333333,5.52708333333,7.56958333334,4.64451666667,13.4950833333,5.38533333333
401.80,4.58439583333,5.70825,6.04708333333,5.1595,4.55591666667,5.91866666666,5.52341666667,7.55091666667,4.637,13.5716666667,5.35916666667
402.16,4.52333333333,5.66558333334,5.999,5.09325,4.5095,5.83991666667,5.4769375,7.5165,4.5927875,13.5784166666,5.31441666667
402.52,4.55245833334,5.73091666667,6.076,5.14775,4.57091666667,5.86291666667,5.50554166667,7.54733333333,4.64050833333,13.6849166667,5.38591666667
402.88,4.59304166667,5.79833333333,6.16725,5.19883333333,4.61575,5.90716666667,5.54327083333,7.60708333333,4.6928875,13.8051666667,5.45108333334
403.24,4.61677083333,5.83425,6.1955,5.24716666667,4.62883333333,5.91833333334,5.60077083333,7.64583333334,4.7305125,13.942,5.4745
403.60,4.662875,5.888,6.21866666666,5.30141666667,4.66083333333,5.93708333333,5.65329166667,7.70191666666,4.78018333333,14.0616666666,5.5005
403.95,4.66485416667,5.95,6.26225,5.36691666667,4.67816666667,5.91741666667,5.69708333333,7.72758333333,4.81678333333,14.1648333333,5.50266666667
404.31,4.69652083333,5.98783333333,6.32,5.39641666667,4.71383333333,5.92083333333,5.727375,7.76824999999,4.85436666667,14.2465,5.51233333334
404.67,4.67254166667,5.98475,6.30316666667,5.38516666667,4.71191666667,5.85866666667,5.69302083333,7.77383333333,4.8518875,14.2820833333,5.46958333333
405.03,4.68327083333,6.03275,6.31275,5.41166666666,4.73458333334,5.85633333333,5.71264583333,7.79041666667,4.85502083333,14.35225,5.48
405.39,4.72245833333,6.10083333333,6.37425,5.46158333333,4.777,5.92325,5.76220833333,7.84958333333,4.9063,14.4904166667,5.54975
405.75,4.74710416667,6.18308333333,6.45008333333,5.52216666667,4.82183333334,5.98766666666,5.79452083333,7.92191666667,4.9549125,14.5973333333,5.59208333333
406.11,4.81752083334,6.261,6.53233333333,5.623,4.86775,6.04983333333,5.85497916667,8.012,5.02050416667,14.7345833333,5.64683333333
406.47,4.822875,6.30066666667,6.55216666667,5.636,4.8765,6.05708333333,5.86545833333,8.06625,5.03910833333,14.8246666666,5.656
406.83,4.836875,6.29725,6.57758333333,5.66633333333,4.88691666667,6.05516666667,5.87454166667,8.08841666666,5.04425,14.87775,5.64466666666
407.19,4.89366666667,6.36741666667,6.65591666667,5.73183333333,4.93458333334,6.13091666667,5.89920833333,8.15891666667,5.09515833333,14.9965833333,5.69658333333
407.55,4.86225,6.35933333333,6.66625,5.7205,4.91975,6.14733333333,5.87666666666,8.15308333333,5.075375,15.0535,5.69441666667
407.90,4.80954166666,6.30508333333,6.643,5.65166666667,4.86341666667,6.12366666666,5.78354166667,8.12166666666,5.02891666667,15.0848333334,5.66466666667
408.26,4.78066666667,6.30541666666,6.64691666667,5.62866666667,4.84291666667,6.118,5.74145833334,8.11558333333,5.00466666666,15.1505833334,5.64133333333
408.62,4.753875,6.32583333333,6.67791666667,5.63833333333,4.85016666667,6.14666666667,5.74864583333,8.14850000001,5.0014375,15.2524166666,5.65458333333
408.98,4.760625,6.35141666667,6.72466666666,5.6405,4.89158333333,6.19458333334,5.75066666667,8.17975,5.02120833333,15.35225,5.66725
409.34,4.72779166667,6.333,6.71425,5.61141666666,4.87541666667,6.15508333333,5.7124375,8.19366666666,5.00164583334,15.41825,5.60341666666
409.70,4.69660416667,6.29358333333,6.69366666667,5.58825,4.85041666667,6.10166666667,5.6611875,8.16933333332,4.96097083333,15.4663333334,5.56391666667
410.06,4.6811875,6.299,6.7345,5.57966666667,4.85133333333,6.11866666666,5.6405,8.16616666668,4.96075,15.5490833333,5.53933333333
410.42,4.63402083333,6.26216666667,6.73325,5.535,4.80941666667,6.088,5.58258333334,8.10958333333,4.91523333333,15.5688333333,5.46508333334
410.77,4.5709375,6.25208333334,6.70375,5.484,4.76883333333,6.02441666667,5.5330625,8.07858333334,4.87344583333,15.6435,5.41408333333
411.13,4.58572916666,6.26616666666,6.74383333334,5.48458333334,4.78216666667,5.99483333333,5.52627083333,8.12849999999,4.88747916666,15.744,5.42058333333
411.49,4.59635416667,6.28566666666,6.78566666667,5.49533333334,4.79775,5.96341666667,5.5284375,8.17141666666,4.9004125,15.8504166667,5.43541666667
411.85,4.62429166667,6.33883333333,6.83416666667,5.54125,4.82083333333,5.99883333333,5.58339583334,8.22274999999,4.94955416667,15.9726666667,5.44633333333
412.21,4.65516666667,6.40791666667,6.89758333333,5.60858333333,4.87125,6.02391666667,5.63258333333,8.30250000001,5.00408333334,16.1285833334,5.4775
412.57,4.70625,6.47516666667,6.96458333333,5.6275,4.91875,6.03241666667,5.65535416667,8.36858333333,5.04699583333,16.2821666667,5.50291666666
412.92,4.6824375,6.47950000001,6.97683333333,5.62841666667,4.8855,5.976,5.62408333334,8.37908333333,5.028925,16.388,5.48375
413.28,4.66804166667,6.48141666666,6.98225,5.62808333333,4.87408333333,5.94791666667,5.60925,8.40091666666,5.02868333333,16.4786666667,5.47658333333
413.64,4.69541666667,6.50300000001,7.02283333333,5.64091666666,4.88891666667,5.95966666667,5.64685416666,8.46975000001,5.05614583333,16.6454166667,5.49066666667
414.00,4.70020833333,6.53108333333,7.06125,5.65683333333,4.89583333333,5.92966666667,5.6585,8.50366666667,5.06935833333,16.7755833333,5.51216666667
414.36,4.74027083333,6.57591666666,7.12366666667,5.71608333333,4.92616666667,5.94641666667,5.70572916667,8.58200000001,5.10557916667,16.9775,5.566
414.72,4.78816666667,6.64950000001,7.21608333333,5.79333333333,4.98316666667,5.98116666667,5.731875,8.66433333333,5.171075,17.12125,5.61741666667
415.07,4.75610416667,6.66174999999,7.26108333333,5.82458333334,5.00325,5.999,5.75691666667,8.66741666666,5.16574166667,17.2223333333,5.58208333333
415.43,4.74560416667,6.68225,7.30216666667,5.83983333334,5.00516666666,6.017,5.7478125,8.66883333333,5.19060416667,17.3685,5.57083333333
415.79,4.73472916666,6.68441666667,7.32166666667,5.83200000001,5.01291666667,5.99683333334,5.73425,8.68633333333,5.1833,17.4703333333,5.57266666667
416.15,4.711125,6.663,7.32558333333,5.80475000001,4.98875,5.98975,5.69033333333,8.68866666667,5.15815833333,17.5795,5.5725
416.51,4.70204166667,6.66391666666,7.36041666666,5.82716666668,4.9955,6.01091666666,5.69272916666,8.71433333333,5.17850416667,17.6430833333,5.59166666667
416.86,4.7526875,6.71141666666,7.4325,5.87783333333,5.07125,6.07566666667,5.75814583333,8.81758333333,5.24214583333,17.7913333333,5.63225
417.22,4.745375,6.71616666667,7.46033333333,5.88158333332,5.07016666667,6.06358333333,5.74747916667,8.82566666667,5.22264583333,17.8583333334,5.59666666666
