wavelength,Back_TanIctf,Belly_TanIctf,Breast_TanIctf,Crissum_TanIctf,Crown_TanIctf,DorTail_TanIctf,Patch10_TanIctf,Patch11_TanIctf,Rump_TanIctf,Throat_TanIctf,WingTip_TanIctf
777.54,10.8747777778,59.7178888889,39.1927777778,51.5704444444,19.1405555556,11.6008888889,10.3173333333,12.766,40.9404444444,27.9297777778,16.0757777778
777.85,10.2903333333,59.0758888889,38.3431111111,50.918,18.8499444444,11.365,9.5201111111,12.2195555556,40.5177777778,27.1896666667,15.3845555556
778.16,10.5721111111,59.6443333333,38.5083333333,51.1246666667,19.1302222222,11.4361111111,9.63144444444,12.5224444444,41.2624444444,27.4228888889,15.7215555556
778.47,11.4242222222,59.485,39.1684444445,51.2448888889,19.7577777778,12.1273333333,10.1033333334,12.9403333333,41.3362222222,27.7437777778,16.0483333333
778.78,11.998,59.6718888889,39.7004444445,51.1378888889,20.7203333333,13.0522222222,10.9691111111,13.872,41.8506666667,27.853,16.4242222222
779.09,11.2976666667,59.7878888889,39.6776666667,50.8142222222,20.3223333333,12.7817777778,10.6785555555,13.8254444445,41.7387777778,27.7098888889,16.217
779.40,11.068,60.5111111111,39.7912222222,50.7035555556,20.3142222222,12.6135555556,10.5241111111,13.8737777778,41.3451111111,27.2985555556,15.8425555556
779.71,11.6424444444,61.0195555556,40.0435555556,50.902,20.1524444444,12.6885555556,10.9715555555,13.9695555556,41.4641111111,27.6512222222,16.1307777778
780.02,11.1817777778,61.1421111111,39.9858888889,51.0618888889,19.8033888889,12.6971111111,10.8293333333,14.0626666666,41.149,27.7293333333,16.0191111111
780.33,10.8451111111,60.6502222222,39.1635555556,50.3632222222,19.2584444444,12.3072222222,10.0211111111,13.5744444444,40.5902222222,27.255,15.6211111111
780.64,11.6334444444,61.6963333334,39.8255555555,50.7292222222,20.1917222222,12.4977777778,10.3367777778,14.2355555556,41.2751111111,28.0477777778,16.3693333333
780.95,12.0764444444,62.1856666667,39.9363333333,51.3477777778,20.7061111111,12.7868888889,10.7193333333,14.6448888889,41.9945555556,28.2696666667,17.0947777778
781.26,12.27,62.3805555556,40.1032222222,51.214,20.8563333333,12.8403333333,11.1111111111,14.965,41.9057777778,28.4124444444,16.961
781.57,13.2852222222,63.2623333333,40.8548888889,51.9383333334,21.7504444445,14.1085555556,12.1012222222,15.8202222222,42.7052222222,29.309,17.7073333333
781.88,13.0087777778,64.01,40.9431111111,52.1871111111,21.8094444444,14.2613333333,11.8798888889,15.6938888889,42.8977777778,28.8358888889,17.8101111111
782.19,12.5425555555,64.1638888889,40.3154444444,52.2057777778,21.146,13.8378888889,11.1403333333,15.1522222222,42.3993333334,28.513,17.4505555556
782.50,13.2065555555,64.3957777778,40.4287777778,52.3197777778,21.4277777778,14.2008888889,11.6957777778,15.4971111111,42.583,28.8986666667,17.846
782.81,13.576,63.9592222222,40.8054444444,52.6053333333,21.6837777778,14.6046666667,12.4114444444,15.9048888889,43.0858888889,29.287,18.7191111111
783.12,13.8963333333,64.3718888889,41.228,53.0648888889,22.1241666667,14.8965555556,12.7391111111,16.0438888889,43.8166666667,29.4106666667,19.4664444444
783.43,14.4628888889,64.1161111111,40.9167777778,52.5456666667,22.6081666667,15.1372222222,13.4271111111,15.968,44.1317777778,29.3167777778,19.8083333333
783.74,15.4017777778,64.6137777778,41.9244444444,53.3565555556,23.8226666667,15.8687777778,14.5456666667,17.0948888889,44.8433333333,30.0643333333,20.9866666666
784.05,15.1426666667,64.5032222222,41.7697777778,53.8151111111,23.8788888889,16.185,14.5918888889,17.129,44.8868888889,30.1967777778,20.9733333333
784.36,14.957,64.4265555555,42.0954444444,53.8804444444,23.4363888889,16.0966666667,14.4713333333,17.0183333333,44.494,30.3796666667,20.9534444444
784.67,15.3092222222,64.3331111111,42.4817777778,53.886,23.8771666667,16.8716666666,15.1044444444,17.6723333333,44.9033333333,30.9605555556,21.5874444444
784.98,15.3832222222,63.4003333333,42.4616666667,53.4673333333,23.9175555555,16.9061111111,15.6896666667,18.3141111111,44.5498888889,31.0823333333,21.6283333333
785.29,15.3038888889,63.017,42.3101111111,52.9637777778,23.6517222222,16.419,16.076,18.1247777778,44.3111111111,31.2844444444,21.2311111111
785.60,14.9966666667,63.1197777778,42.497,52.8271111111,23.3841666667,16.2386666667,16.6148888889,18.2143333333,44.3031111111,31.2731111111,21.385
785.91,14.6927777778,63.0473333333,42.5128888889,52.8738888889,23.3756666667,16.465,16.5682222222,17.9841111111,44.0881111111,31.2047777778,20.9187777778
786.22,14.1153333333,62.4884444444,41.5326666667,51.8673333333,22.9248333333,15.9918888889,15.8255555555,17.3507777778,43.1504444444,30.4862222222,19.8096666667
786.53,14.637,62.4535555556,42.0396666667,52.0658888889,23.5646666666,16.5808888889,16.3186666667,17.9728888889,43.1967777778,31.1365555556,19.9708888889
786.84,14.2552222222,62.0568888889,41.7711111111,51.8607777778,23.5232777778,16.5823333333,16.1294444444,17.8701111111,42.6416666667,31.1396666667,19.8243333333
787.14,14.1887777778,62.09,41.9046666666,52.1252222222,23.1745,16.7991111111,15.7321111111,17.3543333333,42.6983333333,31.3226666667,19.3915555556
787.45,14.9865555556,62.6965555556,42.7173333333,52.5394444445,23.8249444444,17.7451111111,16.4303333333,18.0287777778,43.2241111111,31.8722222222,20.2025555556
787.76,14.6727777778,63.0795555555,42.6208888889,52.6414444444,24.1308333333,17.8508888889,16.5047777778,18.1322222222,43.4986666667,32.1403333333,19.8875555556
788.07,13.8697777778,63.0197777778,42.0872222222,52.4725555555,23.5418333333,17.0552222222,15.5606666667,17.5163333333,42.9242222222,31.7874444444,19.2416666667
788.38,13.541,62.9828888889,41.6795555556,52.2238888889,23.3255555556,16.7353333333,14.7433333333,16.761,42.7098888889,31.4785555555,18.9764444444
788.69,13.8208888889,62.8864444444,41.7346666667,52.2341111111,23.8786111111,17.2527777778,14.6194444444,17.1001111111,42.9493333334,31.9825555556,19.8098888889
789.00,13.8335555556,62.2306666667,41.1618888889,51.7727777778,23.7064444444,17.2094444444,13.9865555556,17.0144444444,42.6717777778,31.8491111111,19.4573333333
789.31,13.4573333333,61.6423333333,40.6018888889,51.5173333333,23.4803888889,16.603,13.7633333333,16.7561111111,42.3107777778,31.5482222222,19.2466666667
789.62,13.6812222222,62.0457777778,41.1388888889,52.1285555555,23.624,16.7962222222,13.8283333333,17.0041111111,42.809,32.0786666667,19.7475555556
789.92,13.4914444444,61.8444444444,40.65,51.5591111111,23.083,16.5833333334,13.6231111111,16.9434444445,42.5912222222,31.6733333333,19.7102222222
790.23,14.1323333333,62.5541111111,41.4412222222,51.9481111111,23.3766111111,17.2981111111,13.7718888889,17.6225555556,43.5515555556,32.206,20.139
790.54,13.9858888889,62.9135555556,41.0611111111,51.5157777778,23.5116666667,16.8238888889,14.0135555555,17.5911111111,43.4276666667,31.7618888889,19.9387777778
790.85,14.1827777778,62.9502222222,40.8607777778,51.6875555556,23.4593888889,16.9513333333,14.1354444444,17.7664444445,43.5627777778,31.9682222222,19.909
791.16,14.3866666667,62.7731111111,40.8211111111,51.1206666667,23.0871111111,16.7534444444,13.8552222222,17.4974444444,43.4977777778,31.546,19.71
791.47,15.7391111111,63.4348888889,41.5445555556,51.8453333334,23.7160555556,17.6137777778,15.0067777778,18.2092222222,44.4737777778,32.4447777778,20.6993333333
791.78,15.8814444444,63.2213333333,41.2051111111,51.6295555555,23.4048888889,17.4616666667,15.1256666667,18.4922222222,44.1007777778,32.4893333333,20.7203333333
792.08,16.1334444445,63.4182222222,41.0463333333,51.9383333334,23.478,17.5486666667,15.396,18.9934444445,43.8566666667,32.6457777778,20.628
792.39,16.7375555555,63.9998888889,41.8383333333,52.99,24.5202777778,18.2524444444,16.0303333334,19.6566666667,44.7475555556,33.1615555555,21.4748888889
792.70,17.6725555556,65.2532222222,42.5975555556,54.4002222222,24.9355,19.3232222222,16.5067777778,20.8293333333,45.9816666667,33.9215555556,22.2222222222
793.01,17.4067777778,64.9991111111,42.214,54.1693333333,24.3901666667,19.137,16.5104444445,20.6586666667,46.0602222222,33.8545555555,22.1387777778
793.32,16.9033333333,64.6377777778,42.2788888889,54.2731111111,24.0985555555,18.2487777778,16.0832222222,20.2144444444,45.9267777778,33.6485555556,22.0014444444
793.62,16.3881111111,64.2487777778,42.2368888889,54.2522222222,23.6360555556,17.4287777778,15.852,19.4472222222,45.4745555556,33.2701111111,21.7387777778
793.93,16.4011111111,63.6987777778,42.2891111111,54.1392222222,23.1073888889,17.0882222222,15.3391111111,19.4106666666,45.1837777778,33.75,21.8473333333
794.24,15.1835555556,62.4082222222,41.323,52.8993333333,22.0515,16.0411111111,13.9845555556,17.9742222222,43.9586666667,32.672,20.9405555555
794.55,15.2073333333,61.9353333333,40.983,53.0363333333,22.2274444444,15.74,14.0093333333,17.7573333333,43.6354444444,32.4322222222,21.024
794.86,15.0441111111,61.5424444445,40.9222222222,52.9162222222,22.0322777778,15.3007777778,13.5552222222,17.519,43.4381111111,31.8751111111,20.7026666667
795.16,14.5912222222,61.8338888889,41.1091111111,52.4163333333,21.902,14.6222222222,13.4552222222,17.0488888889,43.9177777778,31.3816666667,20.4564444444
795.47,13.6674444444,60.9941111111,40.3604444444,51.2577777778,20.7302222222,14.2378888889,13.0154444445,16.1626666667,43.64,30.1456666667,19.5436666667
795.78,14.1442222222,61.1363333333,40.7542222222,51.026,21.0241111111,14.2453333333,13.7195555555,16.2572222222,44.121,30.4821111111,19.6944444444
796.09,14.1332222222,60.3161111111,40.6913333333,50.1531111111,21.1654444445,14.163,13.9555555555,16.2074444445,43.6642222222,30.0444444444,20.1578888889
796.40,14.4346666667,60.8258888889,41.2292222222,50.6194444444,21.5782222222,14.5427777778,14.1396666667,16.4208888889,43.5495555556,30.0098888889,20.2458888889
796.70,13.3096666667,60.1104444444,39.9585555556,49.7878888889,20.8963333333,13.9996666667,13.0927777778,15.1532222222,42.4431111111,28.8968888889,19.0575555556
797.01,13.0567777778,60.1876666667,39.5948888889,49.6987777778,20.4841111111,13.8467777778,12.8692222222,14.9332222222,41.9456666667,28.2271111111,18.5877777778
797.32,13.0143333334,59.8604444444,39.2526666667,49.4071111111,20.2394444444,13.6621111111,12.6257777778,14.4893333333,41.8435555555,27.9621111111,18.4154444444
797.63,13.2718888889,60.6555555556,39.2524444444,49.9744444444,20.1024444445,13.364,12.8827777778,14.429,42.2632222222,27.8237777778,18.0337777778
797.93,13.5768888889,61.1884444444,39.379,49.8607777778,19.9887777778,13.8966666667,13.2466666667,14.7942222222,42.9793333333,27.7315555556,18.3948888889
798.24,12.8517777778,61.0797777778,39.2433333333,49.5518888889,19.7363333333,13.5188888889,12.7683333333,14.4777777778,42.4638888889,27.0063333333,17.9904444445
798.55,12.9224444444,60.9582222222,39.2733333333,49.8156666667,19.5261666667,14.197,12.7644444445,14.5972222222,42.2221111111,27.3827777778,17.9673333333
798.85,12.6512222222,61.8482222222,39.571,50.2421111111,19.2902777778,13.3111111111,12.134,14.0263333333,42.2002222222,27.5025555556,17.987
799.16,12.4014444444,61.7617777778,39.1057777778,50.139,18.6465555556,13.0465555555,11.9008888889,13.6914444444,41.5304444444,26.9381111111,17.8735555555
799.47,12.2497777778,62.6984444445,39.2338888889,50.1151111111,18.277,12.5606666667,11.4445555556,13.1586666667,41.4195555556,27.0302222222,17.2188888889
799.78,12.343,63.4211111111,39.6706666667,50.1422222222,18.6388888889,12.1654444444,11.6203333333,13.3734444444,42.0162222222,27.5053333333,17.0813333333
800.08,12.6185555556,64.6001111111,40.5058888889,50.4618888889,18.4476111111,12.2536666667,11.9013333333,13.822,42.9492222222,27.9602222222,17.0677777778
800.39,12.406,63.6045555555,40.4382222222,50.0483333333,18.7968888889,12.5273333334,11.8857777778,14.1613333333,42.9195555556,28.3465555555,17.1144444445
800.70,11.1607777778,63.7252222222,40.1556666667,50.3894444444,18.4835555556,12.409,11.5808888889,13.8177777778,42.6893333333,27.8088888889,16.2155555556
801.00,11.4976666666,64.4968888889,40.9402222222,50.7793333334,19.1047222222,12.7447777778,11.9217777778,14.3283333333,43.1224444445,28.3453333333,17.1344444444
801.31,11.2774444444,65.2474444444,41.5546666667,51.7325555556,19.1534444445,12.5175555555,12.1467777778,14.2182222222,43.2553333333,29.0116666667,17.3891111111
801.62,11.5371111111,65.1955555555,41.3472222222,51.8391111111,18.5959444445,12.505,12.5177777778,14.0535555556,43.2573333334,29.565,17.9635555556
801.92,12.5321111111,65.7878888889,42.1963333334,52.6356666667,19.6577222222,13.1782222222,13.876,14.7934444444,43.4238888889,30.155,19.2116666667
802.23,13.8666666667,66.3617777778,43.1872222222,53.6634444444,21.5112222222,14.8064444444,15.0856666667,16.6731111111,44.9016666667,31.3397777778,20.381
802.54,14.211,66.9984444444,43.258,53.4634444444,21.8075555556,14.9382222222,15.1934444445,17.0045555556,45.2482222222,32.0066666667,20.6021111111
802.84,15.1398888889,66.5525555556,43.925,54.1364444444,22.6783333333,16.1027777778,16.027,17.7878888889,46.3956666667,32.9152222222,21.9182222222
803.15,14.9538888889,64.5917777778,42.1363333333,52.9283333334,22.2897777778,16.2187777778,15.5064444444,17.5935555556,45.1934444444,32.0564444445,21.8292222222
803.46,15.622,64.7615555556,42.7114444444,53.4416666667,23.1562777778,17.1215555555,16.7648888889,18.1541111111,45.5873333333,32.6574444445,23.2546666667
803.76,15.8428888889,65.0687777778,42.5864444445,53.264,23.1450555555,16.9824444444,17.1188888889,17.862,45.8316666667,32.7263333333,23.5476666667
804.07,16.3832222222,65.0775555555,42.6214444444,53.3257777778,23.2262222222,16.876,17.0978888889,18.2557777778,45.9102222222,32.7913333334,24.0575555556
804.38,16.259,64.622,42.1686666667,52.9025555556,23.0864444445,17.1838888889,17.1594444445,18.3401111111,46.0023333333,32.9926666666,23.9138888889
804.68,16.3284444444,64.0581111111,42.2463333333,52.9711111111,23.3878333333,17.3187777778,16.9685555556,18.3937777778,46.1956666667,33.2488888889,24.2151111111
804.99,16.8001111111,64.7377777778,42.9282222222,53.8331111111,24.9939444444,18.6074444444,17.7583333334,19.4444444444,47.5617777778,34.0248888889,24.8182222222
805.30,16.6666666667,64.3618888889,43.0373333333,53.8208888889,25.0304444445,18.7046666666,17.2853333333,19.2383333333,48.4108888889,33.9276666667,24.4664444444
805.60,15.1448888889,62.9873333333,41.7673333333,52.6707777778,23.4752777778,17.5895555555,16.3672222222,17.3938888889,46.8403333333,33.1624444444,23.4442222222
805.91,13.8736666667,61.4106666667,41.0707777778,52.1574444444,22.9129444445,17.0151111111,15.866,16.2693333333,45.8992222222,32.0742222222,22.7842222222
806.21,12.3428888889,61.4002222222,40.1331111111,51.7722222222,22.1026666667,15.7364444445,14.8566666667,15.1206666667,44.7837777778,31.0707777778,21.2167777778
806.52,12.3127777778,61.9742222222,41.3247777778,52.1032222222,22.0305555556,15.4073333333,15.2794444445,14.6528888889,45.1733333333,30.9552222222,21.276
806.83,12.4333333333,61.518,41.3934444444,52.1613333333,22.0252777778,15.4461111111,14.5817777778,14.5816666667,44.9273333333,30.7143333333,20.5694444444
807.13,13.0187777778,62.6063333333,42.3433333333,53.1193333333,22.4348888889,16.2798888889,15.0554444444,15.4807777778,45.4241111111,31.129,20.9848888889
807.44,13.5321111111,63.5781111111,43.5153333333,53.671,23.1515,16.7124444444,16.0712222222,15.7702222222,46.3943333333,31.4616666666,21.8818888889
807.74,13.9323333333,63.7785555556,44.1102222222,54.1648888889,23.3921666667,16.3392222222,16.2054444445,16.3393333333,46.9447777778,31.9561111111,22.1686666667
808.05,13.862,63.7126666667,43.4553333333,53.3603333333,23.2386111111,16.1246666667,15.9348888889,16.2332222222,46.1517777778,31.8971111111,20.84
808.35,13.8955555556,63.6387777778,43.0793333333,52.8115555556,22.8575,15.7611111111,15.8152222222,15.6258888889,45.3906666667,31.1977777778,20.3973333334
808.66,14.0125555556,64.7552222222,43.6605555556,53.6167777778,23.7348888889,16.0204444444,16.6391111111,16.4056666667,45.9295555556,32.192,21.1496666666
808.97,14.9855555555,64.7158888889,44.1401111111,53.7566666667,24.4708333333,16.3831111111,17.1993333333,17.0057777778,46.7137777778,31.922,21.4196666667
809.27,16.2095555556,65.0041111111,44.4722222222,53.99,25.1731666667,17.595,17.5671111111,18.1628888889,47.0353333333,33.1672222222,21.4186666667
809.58,17.125,65.5138888889,45.0972222222,54.3333333333,25.6736111111,18.4305555556,18.1666666666,18.5416666667,47.7083333333,33.7222222222,21.4861111111
809.88,17.9551111111,65.6691111111,45.3313333333,54.6966666666,26.0877222222,19.7423333333,18.3985555556,19.493,48.102,34.4277777778,22.3746666667
810.19,17.6825555555,65.3355555555,45.173,54.0563333333,25.6339444445,19.3357777778,18.131,19.4621111111,48.1294444445,34.0338888889,22.1522222222
810.49,18.4665555556,65.8588888889,45.6774444445,54.7053333333,26.3605,19.9121111111,18.75,20.309,49.3196666667,34.6514444444,23.1294444445
810.80,18.2942222222,64.408,44.8232222222,54.2787777778,25.9049444445,19.7671111111,18.9534444445,20.4965555555,48.7513333333,34.3155555555,22.699
811.10,18.1945555555,63.9908888889,44.6273333333,54.4993333333,25.8133333333,20.11,19.3352222222,20.2506666667,48.1903333333,33.2067777778,22.5038888889
811.41,18.1287777778,63.2135555556,45.0153333333,54.4138888889,25.7102222222,20.3841111111,19.3121111111,20.5235555556,47.619,32.7207777778,23.03
811.71,17.5947777778,62.1378888889,44.9226666667,53.6988888889,25.0001111111,19.9296666667,18.8044444444,20.2531111111,46.4558888889,32.5317777778,22.5033333333
812.02,16.2682222222,60.6691111111,43.7491111111,52.8754444445,23.0913888889,18.4702222222,16.5436666667,17.8908888889,44.9515555555,30.7691111111,20.2086666666
812.32,16.9598888889,62.489,44.8695555556,53.9871111111,23.7027777778,19.2612222222,17.1797777778,18.5868888889,45.8664444444,31.6768888889,20.7855555556
812.63,15.1275555556,63.0656666667,45.1831111111,54.1088888889,22.3607222222,17.5901111111,15.7894444444,17.1592222222,46.1678888889,29.8706666667,19.6831111111
812.93,15.153,62.5326666667,45.382,54.4645555555,22.1532222222,17.7193333333,15.9828888889,17.4273333333,45.674,29.3528888889,20.7163333333
813.24,13.0283333333,61.5591111111,43.9257777778,54.0938888889,20.4933888889,15.9044444444,14.3485555556,15.6844444444,44.4446666667,28.0527777778,19.2991111111
813.54,13.3523333333,62.6131111111,44.4285555555,55.2374444445,21.1888888889,16.2136666667,15.1167777778,16.0864444444,45.0326666667,29.5024444444,20.5055555556
813.85,12.5681111111,61.9116666667,44.1561111111,54.7868888889,20.9254444444,15.1458888889,14.5053333333,15.1136666667,44.1883333333,28.9305555555,19.8524444444
814.15,11.7764444444,62.7576666667,44.145,54.4744444445,20.2346111111,14.4711111111,12.7576666667,13.7892222222,43.4797777778,28.227,19.6605555556
814.46,11.786,62.7491111111,43.3908888889,53.9257777778,20.255,14.4197777778,12.6914444444,13.9917777778,43.1111111111,28.5596666667,19.5721111111
814.76,11.7823333333,63.3602222222,43.9743333333,54.1958888889,19.7717777778,14.5016666667,12.1013333333,13.6286666666,43.5883333333,28.5667777778,19.3688888889
815.07,11.6657777778,63.5907777778,43.9572222222,54.1604444444,20.2218333333,14.5907777778,12.2206666667,13.5485555556,44.2427777778,28.8954444444,19.4655555555
815.37,15.0221111111,66.3722222222,45.9987777778,56.0301111111,23.6377222222,17.8038888889,15.5621111111,17.1005555555,46.2608888889,31.2714444444,22.8278888889
815.68,14.8417777778,65.2131111111,45.365,55.2647777778,23.4576666667,18.2332222222,15.4877777778,17.3123333333,44.9933333333,30.7656666667,22.6904444444
815.98,17.2944444444,65.6595555556,45.6843333333,55.6953333333,25.3293333333,20.4401111111,17.9918888889,19.0301111111,45.7616666667,32.2948888889,24.4226666667
816.29,16.1533333333,64.7201111111,43.8162222222,53.7931111111,24.2988333333,19.2031111111,16.6436666667,17.7316666667,44.8735555556,31.2336666667,23.0497777778
816.59,17.5823333333,66.0256666667,44.826,54.2583333333,25.6792777778,20.0244444444,17.9334444444,19.1545555556,46.3675555555,31.975,24.2978888889
816.89,18.2561111111,66.117,44.4,53.8027777778,26.2552222222,20.2467777778,18.2857777778,19.3256666667,46.2268888889,31.4913333333,24.4056666667
817.20,17.6754444445,66.3012222222,43.6403333333,52.9825555555,25.6797222222,20.2338888889,17.9532222222,19.0353333333,45.7602222222,31.3595555556,24.0934444444
817.50,18.7916666666,66.4027777778,44.4166666667,53.3055555556,26.7083333333,21.5972222222,19.5555555556,20.375,46.625,32.8611111111,24.5555555555
817.81,18.9835555555,66.3413333333,44.8781111111,52.9538888889,26.6395,21.5041111111,19.4443333333,20.1084444444,47.317,33.0757777778,24.8643333333
818.11,18.5844444444,66.2976666667,43.6931111111,53.0907777778,26.6246111111,20.7724444444,19.3621111111,19.6916666667,47.2256666667,32.7535555555,24.8714444445
818.41,19.552,66.9451111111,44.2043333333,54.0623333333,26.8476666667,21.2605555555,19.6785555555,20.1848888889,48.127,33.4345555556,25.5376666667
818.72,18.5467777778,66.2917777778,43.828,53.464,25.8433333333,20.4327777778,18.6677777778,19.103,47.6241111111,32.8256666667,24.7854444444
819.02,17.1965555556,65.4016666667,43.1224444444,52.7751111111,24.3188888889,18.5413333333,17.5611111111,17.5726666667,46.6324444445,32.0,23.4757777778
819.33,16.2673333333,64.8925555555,42.7844444444,52.3392222222,23.716,17.7092222222,16.5474444444,17.1282222222,45.762,31.2895555556,22.9382222222
819.63,16.5943333333,65.0558888889,43.5305555555,52.5424444444,23.8599444445,17.852,16.8296666667,17.6801111111,45.8017777778,31.7952222222,23.0545555556
819.93,16.4288888889,64.5367777778,43.2585555556,52.1413333333,23.7177777778,17.826,16.5417777778,17.6372222222,45.3207777778,31.8528888889,22.4034444445
820.24,15.8538888889,64.2347777778,42.8316666667,52.1586666667,23.0317222222,17.6381111111,15.9492222222,17.4095555556,45.0857777778,31.4856666667,21.8856666667
820.54,15.2521111111,64.2167777778,42.7533333333,52.4497777778,22.4662777778,16.7913333333,15.2737777778,16.8293333333,45.0243333334,31.1977777778,21.3714444444
820.85,14.5004444444,64.1411111111,42.1755555556,52.0682222222,21.8931111111,15.9711111111,14.2717777778,16.2465555556,44.5518888889,30.4902222222,20.5183333334
821.15,14.3361111111,64.1594444445,42.1524444445,52.1844444445,21.9261111111,15.8287777778,14.2712222222,16.2955555556,44.2617777778,30.7656666667,20.4455555555
821.45,14.2595555556,64.0518888889,42.3097777778,52.1134444444,22.0163333333,15.9037777778,14.3565555556,16.3906666667,44.3154444444,30.955,20.4346666667
821.76,14.1144444445,63.7578888889,42.2326666667,52.018,21.9796111111,15.7757777778,14.2252222222,16.3458888889,44.2357777778,30.7372222222,20.2513333333
822.06,13.9943333334,63.6312222222,42.0535555555,52.0615555555,21.7679444444,15.5896666667,14.128,16.264,44.2376666667,30.5987777778,20.0436666666
822.36,14.0925555556,63.7781111111,42.0227777778,52.2143333333,21.8395,15.6703333333,14.1564444444,16.4795555556,44.2791111111,30.7086666667,20.1427777778
822.67,14.2246666666,64.1425555556,42.3933333333,52.6091111111,22.0168333333,15.8308888889,14.3153333333,16.6354444444,44.569,31.0384444444,20.2816666667
822.97,14.2227777778,64.2874444444,42.4643333333,52.7551111111,22.0892777778,15.9963333333,14.4516666667,16.726,44.7073333333,31.1836666667,20.3637777778
823.27,14.1793333333,64.3055555556,42.4335555556,52.8958888889,22.1352222222,16.0856666666,14.6371111111,16.6854444444,44.6444444444,31.2936666667,20.397
823.58,14.1506666667,64.0003333333,42.3453333333,52.7588888889,22.0978888889,16.0101111111,14.6086666667,16.5711111111,44.3413333333,31.1978888889,20.272
823.88,14.4603333333,63.8527777778,42.3492222222,52.6642222222,22.2849444444,16.3073333333,14.8471111111,16.7102222222,44.2543333333,31.3025555555,20.2946666667
824.18,14.7065555556,63.9972222222,42.6485555556,53.0397777778,22.6049444444,16.6808888889,15.3912222222,16.9672222222,44.5247777778,31.7154444444,20.6081111111
824.49,14.5894444444,63.677,42.6498888889,52.9934444444,22.5696111111,16.8231111111,15.3761111111,16.9987777778,44.498,31.4545555556,20.3665555556
824.79,14.8551111111,63.4474444444,42.5826666667,52.707,22.5638888889,16.9915555555,15.6045555555,17.2122222222,44.2736666667,31.2675555555,20.3188888889
825.09,14.47,63.6361111111,42.4802222222,52.8027777778,22.2721111111,16.931,15.5136666667,17.136,44.0114444445,31.2642222222,20.2351111111
825.39,14.0524444444,63.3936666667,42.2787777778,52.3314444445,21.9345,16.7203333333,15.1936666667,16.8912222222,43.5663333333,31.1626666667,20.0176666667
825.70,14.3117777778,63.2633333333,42.8036666667,52.4157777778,22.5185555556,17.3603333333,15.6485555556,17.163,43.8723333333,31.5152222222,20.399
826.00,14.0242222222,62.3511111111,42.1656666667,51.6577777778,22.1655,17.2674444444,15.4987777778,16.8703333333,43.238,31.1163333333,20.2164444445
826.30,13.6937777778,62.0564444444,41.9353333334,51.5376666667,22.3061111111,17.0936666667,15.3072222222,16.5592222222,42.9147777778,31.0595555556,20.0324444444
826.61,13.425,62.3906666667,42.0612222222,51.6047777778,22.105,16.9492222222,14.9284444444,16.5015555555,43.0208888889,30.9928888889,19.8232222222
826.91,13.5028888889,62.8656666667,42.2955555555,51.7223333333,22.0763888889,17.0285555556,15.155,16.6234444445,43.4294444444,31.1467777778,19.8683333334
827.21,13.2567777778,63.0466666667,42.1238888889,51.7335555556,22.1076111111,17.1115555556,15.2171111111,16.6803333333,43.3797777778,31.2366666667,19.989
827.51,13.2783333333,62.5364444445,42.0511111111,51.4584444444,22.0238333334,17.2263333333,15.1915555556,16.7301111111,43.1928888889,31.4033333333,20.1267777778
827.82,13.4235555556,62.8068888889,42.0063333333,51.5985555556,22.2136111111,17.3631111111,15.2736666667,16.644,43.2741111111,31.7004444444,20.5318888889
828.12,13.304,63.6528888889,42.7845555556,52.548,22.2282777778,17.3161111111,15.2946666667,16.5747777778,44.1135555555,32.1941111111,20.7398888889
828.42,13.5831111111,63.5086666667,42.8914444445,52.4105555556,22.2936111111,17.2456666667,15.5374444444,16.6245555556,43.9268888889,32.3433333333,20.8243333333
828.72,13.6455555556,63.5861111111,42.9391111111,52.951,22.4742222222,17.4123333333,15.935,16.8523333333,43.8772222222,32.7452222222,20.8778888889
829.02,13.6953333333,63.8578888889,42.7807777778,53.2806666667,22.2686111111,17.1696666667,15.483,16.7982222222,43.8411111111,32.6215555555,20.8525555555
829.33,13.4103333334,64.5074444444,42.8971111111,53.7284444445,21.7545555556,16.7582222222,15.0974444444,16.5486666667,43.8323333333,32.6951111111,20.3861111111
829.63,13.9131111111,64.4676666667,42.985,54.1643333334,20.9671666667,16.5403333334,14.9737777778,16.5888888889,43.9675555556,32.5551111111,20.1595555555
829.93,14.2856666667,64.0858888889,42.9757777778,54.3028888889,20.8346111111,15.765,14.9983333334,16.7801111111,44.0988888889,32.6206666667,20.1922222222
830.23,13.7542222222,64.2028888889,42.9733333333,54.8377777778,20.8407777778,14.9862222222,14.2804444445,16.5768888889,43.8224444445,33.1657777778,19.89
830.54,13.9245555556,63.7236666666,42.8887777778,54.5572222222,20.1025,14.5598888889,13.4061111111,15.9081111111,43.511,32.9573333333,19.2143333333
830.84,14.8374444444,64.0146666667,43.1115555556,54.5627777778,20.5494444445,14.6334444444,13.3007777778,15.9526666667,43.479,32.6398888889,18.9311111111
831.14,15.7946666667,65.0046666667,44.1422222222,54.7863333333,21.0546666667,15.6436666667,14.0914444445,16.9757777778,44.623,33.6628888889,19.3792222222
831.44,16.0246666667,64.7404444444,43.4618888889,54.4681111111,21.9142777778,16.457,14.8322222222,17.7278888889,44.3265555555,33.7002222222,20.021
831.74,16.2326666667,64.0375555556,43.3407777778,53.683,22.4948888889,17.0635555556,14.9181111111,17.8695555556,44.7296666667,33.631,20.0023333333
