wavelength,Back_DigIndm,Belly_DigIndm,Breast_DigIndm,Crissum_DigIndm,Crown_DigIndm,DorTail_DigIndm,Patch10_DigIndm,Rump_DigIndm,Throat_DigIndm,WingTip_DigIndm
578.26,4.88016666667,5.93341666666,5.9175,5.23583333334,4.247,6.59467777778,8.018,5.78416666666,5.69066666667,9.443
578.60,4.84733333333,5.85775,5.88566666667,5.13383333333,4.21466666667,6.5467,7.96666666667,5.718,5.65133333333,9.4665
578.94,4.83183333333,5.83433333333,5.88966666666,5.13866666666,4.23383333333,6.58207777778,7.98133333333,5.6885,5.6375,9.4875
579.28,4.88016666666,5.84066666666,5.911,5.1405,4.2555,6.57514444444,8.02016666667,5.69533333334,5.651,9.4905
579.61,4.83266666667,5.78266666667,5.8695,5.02391666667,4.22766666667,6.55292222222,7.95983333334,5.6465,5.59433333334,9.471
579.95,4.83416666667,5.78641666666,5.837,5.028,4.177,6.50404444445,7.9405,5.63816666667,5.52233333334,9.534
580.29,4.80266666666,5.77041666666,5.74266666667,4.95358333334,4.14416666667,6.46721111111,7.8605,5.55183333334,5.40416666667,9.496
580.63,4.803,5.7525,5.76616666666,4.98066666666,4.148,6.44922222222,7.84383333333,5.49116666667,5.37616666667,9.467
580.97,4.78316666667,5.72675,5.73183333333,4.95208333333,4.1185,6.42106666667,7.85183333334,5.444,5.342,9.441
581.31,4.8285,5.73883333334,5.7245,4.96783333334,4.16616666667,6.43702222222,7.86583333334,5.47383333333,5.375,9.466
581.65,4.87566666667,5.77116666666,5.73333333333,5.00225,4.21333333334,6.41815555555,7.86316666667,5.48733333334,5.4325,9.479
581.98,4.943,5.87833333334,5.843,5.12125,4.36416666666,6.56726666666,7.90383333333,5.57966666667,5.52733333333,9.438
582.32,4.93033333333,5.91816666666,5.83566666667,5.14491666666,4.34116666666,6.55296666667,7.90783333334,5.58,5.53066666666,9.4075
582.66,4.94133333334,5.96175,5.85216666667,5.11158333334,4.3795,6.514,7.88683333333,5.6,5.57466666666,9.4105
583.00,4.95466666667,6.01408333333,5.8115,5.14216666667,4.37916666667,6.53473333333,7.91983333333,5.6235,5.58316666666,9.408
583.34,4.94616666667,6.09033333333,5.8115,5.17033333333,4.37183333333,6.61561111111,7.9435,5.64583333334,5.62016666667,9.451
583.68,4.849,5.97133333334,5.745,5.07041666667,4.31066666666,6.49226666666,7.81366666667,5.56,5.58133333333,9.3145
584.01,4.81683333333,5.9115,5.773,5.06766666666,4.28683333333,6.46207777778,7.781,5.5155,5.585,9.2855
584.35,4.861,5.92541666666,5.802,5.06658333334,4.30733333334,6.53191111111,7.77333333333,5.58716666667,5.6645,9.3255
584.69,4.8915,5.92941666667,5.81883333333,5.09433333334,4.34283333334,6.58722222222,7.69683333334,5.572,5.67966666667,9.352
585.03,4.827,5.8745,5.79616666667,5.07866666667,4.28216666667,6.56458888889,7.6195,5.48633333333,5.61633333333,9.248
585.37,4.789,5.82441666666,5.756,5.08091666667,4.22416666667,6.59882222222,7.55383333333,5.42033333333,5.563,9.2685
585.70,4.6805,5.68533333334,5.6725,4.95783333333,4.11933333333,6.54224444445,7.43383333334,5.337,5.45583333334,9.2955
586.04,4.66716666667,5.6425,5.633,4.99466666667,4.07616666666,6.5074,7.384,5.29333333333,5.39716666667,9.3315
586.38,4.67516666666,5.61775,5.61,4.95016666666,4.04033333333,6.53316666667,7.41783333334,5.29216666667,5.345,9.374
586.72,4.634,5.58266666667,5.57516666666,4.91191666667,4.0065,6.45753333334,7.324,5.23716666667,5.279,9.424
587.06,4.68233333334,5.58441666666,5.61,4.924,4.00916666667,6.41898888889,7.30733333334,5.25333333333,5.28216666666,9.425
587.39,4.82616666666,5.70316666667,5.71583333334,5.02983333334,4.14116666666,6.58518888889,7.46716666666,5.40766666666,5.44366666666,9.5495
587.73,4.86016666667,5.81966666667,5.74633333333,5.07916666667,4.18233333334,6.63415555556,7.50516666666,5.45966666667,5.51066666666,9.5705
588.07,4.83366666666,5.76425,5.69316666667,5.01058333334,4.14233333334,6.60137777778,7.44816666666,5.386,5.448,9.533
588.41,4.83133333333,5.81058333333,5.7315,5.04633333334,4.16033333334,6.64878888889,7.49783333334,5.42433333333,5.47966666667,9.5815
588.74,4.8585,5.84933333334,5.76116666666,5.06258333334,4.19316666667,6.64822222222,7.51083333333,5.4845,5.50483333333,9.68
589.08,4.9245,5.97533333333,5.84216666666,5.131,4.286,6.71684444444,7.58666666666,5.545,5.56066666667,9.6975
589.42,5.06916666666,6.11041666666,5.974,5.24225,4.38783333334,6.77001111111,7.69383333334,5.65383333334,5.66966666666,9.7545
589.76,5.02433333333,6.14233333334,6.004,5.15233333334,4.427,6.77555555555,7.65733333333,5.64983333333,5.71716666666,9.713
590.09,5.0125,6.16391666667,6.04366666667,5.16475,4.4295,6.77747777778,7.6265,5.65333333333,5.732,9.7135
590.43,5.07,6.21225,6.1165,5.18925,4.4685,6.83686666666,7.6825,5.73566666667,5.81166666667,9.74
590.77,5.09283333334,6.21475,6.0865,5.22841666666,4.50766666667,6.83843333333,7.74833333333,5.76283333334,5.852,9.7865
591.11,5.043,6.25808333333,6.05716666666,5.21766666667,4.48266666666,6.85724444444,7.68533333333,5.7175,5.78133333334,9.8315
591.44,5.103,6.30566666666,6.1155,5.27533333334,4.50883333333,6.92294444445,7.685,5.74216666666,5.80866666667,9.9485
591.78,5.201,6.39591666667,6.201,5.42733333333,4.62483333333,7.00518888889,7.76083333333,5.83,5.8865,9.9795
592.12,5.12683333334,6.34591666666,6.10083333333,5.37225,4.5705,6.92145555556,7.63033333333,5.73516666667,5.81033333333,9.917
592.46,5.0575,6.24941666667,6.00233333333,5.288,4.497,6.90854444444,7.53,5.629,5.7335,9.885
592.79,5.03583333334,6.20983333334,6.006,5.253,4.50683333333,6.90955555556,7.41566666666,5.59233333334,5.74,9.903
593.13,4.906,6.08308333334,5.85083333334,5.09991666667,4.41716666667,6.84884444444,7.27183333333,5.4485,5.65433333333,9.833
593.47,4.9735,6.12491666666,5.87333333333,5.1965,4.45833333333,6.9032,7.30366666667,5.53116666667,5.70866666666,9.892
593.80,4.98683333333,6.11483333333,5.82283333333,5.20891666666,4.46366666667,6.91853333334,7.2765,5.53366666666,5.73533333333,9.881
594.14,4.92533333333,6.03766666667,5.744,5.16508333333,4.4325,6.90188888889,7.21533333333,5.45966666667,5.66766666667,9.777
594.48,4.85183333333,6.02616666667,5.767,5.14125,4.37616666667,6.88736666667,7.12416666667,5.41833333333,5.643,9.734
594.81,4.79766666667,5.97008333333,5.79233333333,5.12916666667,4.34183333333,6.84011111111,7.11916666667,5.37983333333,5.646,9.685
595.15,4.72133333334,5.85766666666,5.716,5.02133333333,4.30533333333,6.81836666666,7.072,5.33,5.5735,9.6205
595.49,4.63583333334,5.81116666667,5.687,4.93316666667,4.236,6.76914444444,7.01116666666,5.30133333334,5.572,9.7285
595.82,4.69633333333,5.85383333334,5.77683333334,4.96641666666,4.27316666667,6.86742222222,7.08116666667,5.40533333333,5.63616666667,9.806
596.16,4.739,5.92033333333,5.82733333333,4.97375,4.29783333334,6.87806666667,7.14016666666,5.46916666667,5.719,9.854
596.50,4.7145,5.88141666667,5.77633333333,4.93725,4.2315,6.81948888889,7.1455,5.4865,5.675,9.8355
596.83,4.7655,5.982,5.82366666667,5.00516666666,4.27433333333,6.86993333334,7.21,5.578,5.70633333333,9.8995
597.17,4.73383333333,5.97816666667,5.85383333334,5.00116666667,4.26383333333,6.88522222222,7.1965,5.5645,5.68916666667,9.868
597.51,4.751,6.03383333334,5.89966666667,5.03391666667,4.28983333333,6.92922222222,7.193,5.585,5.743,9.9065
597.84,4.76233333333,6.02033333333,5.877,5.01991666666,4.26066666666,6.91462222222,7.184,5.582,5.7565,9.9015
598.18,4.78766666667,6.04858333333,5.85816666667,5.02791666666,4.2845,6.91532222222,7.18933333334,5.58183333333,5.74116666667,9.8975
598.52,4.82133333333,6.05075,5.864,4.99275,4.31216666667,6.94034444444,7.169,5.63183333333,5.72183333333,9.936
598.85,4.84933333334,6.0925,5.92516666666,5.05133333334,4.35183333333,6.91331111111,7.202,5.68766666667,5.8055,9.975
599.19,4.89433333334,6.15191666667,5.9455,5.08583333333,4.38416666666,6.98243333333,7.24433333333,5.7085,5.78466666667,9.9125
599.53,4.87283333333,6.1545,5.89266666666,5.06133333333,4.36033333333,6.91693333333,7.26266666666,5.68166666667,5.77866666666,9.8685
599.86,4.86816666667,6.16691666667,5.94083333334,5.09475,4.41566666667,6.92388888889,7.29833333334,5.73266666667,5.77766666667,9.812
600.20,4.8285,6.14283333334,5.914,5.077,4.40433333333,6.94325555555,7.31283333333,5.67116666667,5.73283333333,9.7655
600.53,4.86166666667,6.13816666667,5.96866666667,5.10075,4.43283333334,6.95357777778,7.3405,5.69066666667,5.75516666666,9.774
600.87,4.8575,6.10566666666,5.9205,4.99275,4.40333333334,6.90123333333,7.34783333334,5.70033333334,5.75716666667,9.79
601.21,4.794,6.06625,5.88366666667,4.98116666666,4.37133333334,6.83946666667,7.311,5.6435,5.62666666667,9.765
601.54,4.79266666666,6.114,5.94366666666,4.99541666666,4.39533333333,6.85246666667,7.34016666667,5.69633333333,5.63966666667,9.813
601.88,4.71866666667,6.02066666667,5.9265,4.90416666666,4.35166666667,6.86101111111,7.26816666667,5.6255,5.59733333333,9.8475
602.21,4.70566666667,5.98725,5.8745,4.88741666666,4.30383333333,6.8572,7.24933333333,5.555,5.60533333334,9.823
602.55,4.675,5.96033333333,5.80566666667,4.83291666666,4.25116666667,6.8289,7.181,5.4835,5.5575,9.7895
602.88,4.67016666666,5.97766666666,5.837,4.82983333333,4.24966666667,6.83875555556,7.13266666667,5.50816666666,5.56116666667,9.8715
603.22,4.68566666667,5.98275,5.86416666667,4.82566666667,4.26516666666,6.88252222222,7.09933333334,5.52,5.59516666666,9.9065
603.56,4.71016666666,5.98758333333,5.87333333333,4.85133333333,4.24716666667,6.92436666666,7.08866666667,5.506,5.57316666667,9.9915
603.89,4.67033333333,5.96033333333,5.82233333333,4.82675,4.24116666667,6.88622222222,7.00983333334,5.51133333334,5.574,9.9695
604.23,4.6,5.92616666666,5.7705,4.80083333333,4.19083333334,6.83615555555,6.91466666667,5.43883333334,5.54366666667,9.992
604.56,4.594,5.878,5.77583333334,4.88533333333,4.15966666667,6.86901111111,6.86966666666,5.3845,5.51833333333,10.01
604.90,4.593,5.86658333333,5.76583333333,4.89491666666,4.13583333334,6.90077777778,6.882,5.394,5.54933333333,10.0855
605.23,4.58216666666,5.84891666666,5.7755,4.90283333333,4.16183333334,6.93265555555,6.85733333333,5.36316666667,5.54466666666,10.1815
605.57,4.60766666667,5.89233333334,5.79566666667,4.946,4.1755,6.91564444445,6.87733333334,5.42266666667,5.59483333333,10.181
605.90,4.674,5.96375,5.84216666667,5.02958333333,4.19333333333,6.9841,6.92683333333,5.48866666666,5.61683333334,10.2075
606.24,4.70833333334,6.01875,5.9075,5.10941666667,4.22683333333,7.08331111111,6.95733333333,5.5315,5.651,10.2285
606.58,4.72083333334,6.02566666666,5.91433333333,5.18,4.2285,7.07125555556,6.99116666667,5.5195,5.70216666667,10.2465
606.91,4.689,5.99608333334,5.90433333333,5.20925,4.20083333333,7.04168888889,6.963,5.47533333333,5.65083333334,10.276
607.25,4.70033333334,6.04725,5.92333333334,5.22575,4.21466666666,7.04874444445,6.9575,5.45966666667,5.71433333334,10.2485
607.58,4.86066666666,6.15608333334,6.0485,5.32566666667,4.31666666667,7.16503333333,7.08333333334,5.49533333333,5.85133333333,10.376
607.92,4.93233333334,6.20625,6.10766666667,5.35941666667,4.36683333333,7.23435555556,7.157,5.51916666666,5.895,10.342
608.25,4.96616666667,6.26325,6.09583333333,5.30225,4.41216666666,7.22435555556,7.25266666667,5.54266666667,5.85933333333,10.3865
608.59,5.03466666667,6.2785,6.14933333333,5.28666666666,4.4805,7.27095555556,7.308,5.55833333333,5.86916666667,10.35
608.92,5.061,6.2955,6.10433333333,5.28808333333,4.4635,7.25812222222,7.35416666666,5.55,5.827,10.2435
609.26,5.11016666667,6.29775,6.0785,5.28816666667,4.50633333334,7.28201111111,7.431,5.55566666667,5.76716666667,10.2775
609.59,5.0305,6.21633333334,6.00016666666,5.1645,4.49583333333,7.22574444445,7.39316666666,5.48366666667,5.68533333333,10.2265
609.93,5.02683333334,6.18466666667,5.97266666667,5.13416666666,4.51816666666,7.20528888889,7.4355,5.47366666667,5.62316666666,10.2445
610.26,5.05316666667,6.16808333333,5.9685,5.10933333333,4.55233333333,7.26072222222,7.52,5.4835,5.60683333334,10.2235
610.60,5.119,6.2205,5.98916666667,5.06475,4.5695,7.31714444444,7.63483333333,5.4895,5.65616666667,10.179
610.93,5.17283333333,6.19708333333,6.01516666667,5.081,4.625,7.32958888889,7.72933333334,5.53016666667,5.65683333333,10.1785
611.27,5.17633333333,6.201,6.02683333334,5.081,4.644,7.30266666666,7.75866666667,5.54333333334,5.63583333334,10.137
611.60,5.168,6.15825,5.96933333333,5.04466666666,4.62433333334,7.24648888889,7.82383333334,5.58616666667,5.611,10.174
611.93,5.18416666667,6.164,6.02116666667,5.0625,4.642,7.30665555556,7.76683333334,5.6005,5.67583333333,10.146
612.27,5.226,6.20141666667,6.02316666667,5.11016666667,4.68216666667,7.31852222222,7.7835,5.6325,5.73566666666,10.0845
612.60,5.27966666666,6.26325,6.05766666666,5.1175,4.7475,7.35523333334,7.89183333334,5.75166666666,5.80166666666,10.1735
612.94,5.26,6.27183333333,6.04583333333,5.11625,4.769,7.40932222222,7.84283333333,5.72216666667,5.9015,10.1165
613.27,5.33716666667,6.36191666666,6.166,5.24775,4.8155,7.46527777778,7.95366666666,5.81766666666,6.03216666667,10.254
613.61,5.346,6.36216666666,6.15583333333,5.203,4.7755,7.41985555555,7.909,5.81583333333,6.05966666667,10.244
613.94,5.29516666667,6.35158333334,6.14683333333,5.107,4.71983333333,7.3375,7.80933333334,5.76816666666,6.057,10.1475
614.28,5.3095,6.37741666667,6.244,5.23058333333,4.80616666667,7.37258888889,7.722,5.85083333333,6.06333333333,10.221
614.61,5.29566666667,6.36358333333,6.22516666667,5.26075,4.79016666666,7.45526666667,7.70783333334,5.89066666667,6.1225,10.3215
614.94,5.0895,6.2,6.0685,5.151,4.60283333333,7.35111111111,7.5195,5.75733333333,5.94866666666,10.186
615.28,4.97583333333,6.13825,6.01166666667,5.06133333333,4.52533333334,7.33008888889,7.39466666667,5.615,5.8455,10.0705
615.61,4.88266666667,6.057,5.9075,5.05408333333,4.458,7.26621111111,7.35966666667,5.526,5.69183333333,10.032
615.95,4.7065,5.9255,5.75566666667,4.90058333333,4.3075,7.12803333333,7.21983333333,5.396,5.5365,9.9655
616.28,4.52566666666,5.75566666667,5.68616666667,4.80883333334,4.14516666667,7.0342,6.92866666667,5.185,5.502,9.8815
616.61,4.49983333333,5.69783333333,5.75933333333,4.8705,4.092,7.01833333334,6.94466666667,5.211,5.44016666667,9.9035
616.95,4.50583333333,5.69508333333,5.78166666667,4.89925,4.11716666667,7.03107777778,6.8815,5.24383333334,5.44316666667,10.0075
617.28,4.451,5.642,5.803,4.87858333333,4.05166666667,7.02528888889,6.83616666667,5.19016666667,5.42833333333,10.015
617.62,4.42966666667,5.61808333333,5.74116666667,4.93733333334,4.06066666667,7.01408888889,6.78666666666,5.20583333333,5.448,10.1005
617.95,4.39533333334,5.58041666667,5.68066666667,4.89908333333,3.98266666666,6.98193333334,6.7885,5.18416666666,5.43833333333,10.057
618.28,4.30483333333,5.59316666667,5.64916666666,4.85808333334,3.8985,6.82965555556,6.63983333333,5.09433333333,5.33866666667,10.0265
618.62,4.376,5.737,5.71766666667,4.86066666667,3.95333333334,6.94353333334,6.7705,5.22233333333,5.468,10.123
618.95,4.40633333333,5.76308333334,5.75783333333,4.89916666666,3.97033333333,6.9844,6.7635,5.29333333334,5.51316666667,10.1695
619.28,4.4455,5.86641666666,5.83333333334,4.8915,4.02766666666,7.01897777778,6.76366666666,5.33,5.61033333333,10.2205
619.62,4.4475,5.92916666667,5.90416666667,4.90158333333,3.9795,7.02428888889,6.72083333334,5.3475,5.6295,10.244
619.95,4.509,6.05216666667,5.95466666667,4.95991666667,4.04883333333,7.07972222222,6.80766666666,5.36616666667,5.60933333333,10.275
620.28,4.44,5.98583333334,5.8385,4.79175,3.9305,7.01792222222,6.673,5.2675,5.529,10.1595
620.62,4.36966666667,5.93416666666,5.77433333333,4.63658333334,3.87866666667,6.97534444445,6.60716666666,5.1775,5.44466666667,9.9745
620.95,4.4215,5.97991666666,5.75283333333,4.71208333334,3.95416666666,6.9942,6.61433333333,5.24416666667,5.45566666667,9.946
621.28,4.27583333334,5.84975,5.65016666666,4.60041666666,3.83316666667,6.8711,6.492,5.09916666667,5.25516666667,9.792
621.62,4.1875,5.7525,5.58566666667,4.53575,3.79933333333,6.73281111111,6.36033333333,5.0025,5.18916666666,9.7475
621.95,4.13516666667,5.663,5.5115,4.36733333333,3.745,6.73544444445,6.29733333334,4.92516666667,5.1005,9.669
622.28,4.11533333334,5.62058333334,5.483,4.32616666666,3.73583333334,6.69463333334,6.20833333334,4.8085,5.04716666667,9.5845
622.62,4.2295,5.74091666667,5.57333333334,4.42958333333,3.8245,6.79146666667,6.26833333334,4.87266666667,5.1625,9.6455
622.95,4.22816666667,5.70433333333,5.4815,4.38616666666,3.80283333334,6.73251111111,6.24816666666,4.88666666667,5.156,9.61
623.28,4.31283333333,5.75583333333,5.50433333334,4.48433333333,3.92566666667,6.8669,6.3475,4.96316666667,5.27633333333,9.6575
623.62,4.34766666666,5.70616666667,5.526,4.52475,3.94683333333,6.87881111111,6.37283333333,5.006,5.2765,9.6785
623.95,4.44516666667,5.78366666666,5.64583333333,4.62933333333,4.03083333333,6.91308888889,6.40283333333,5.06383333333,5.41233333333,9.8865
624.28,4.4815,5.82491666667,5.6635,4.7195,4.0355,6.94887777778,6.3895,5.07183333334,5.47083333333,9.8995
624.62,4.51133333334,5.88825,5.7115,4.73091666666,4.05666666667,7.03137777778,6.49716666666,5.12966666666,5.51266666666,9.9765
624.95,4.69783333333,6.09333333333,5.85566666666,4.868,4.20616666667,7.22174444445,6.676,5.30966666667,5.71616666666,10.2235
625.28,4.69716666667,6.12183333334,5.83183333334,4.82475,4.1965,7.241,6.73466666666,5.30333333333,5.71766666667,10.2315
625.61,4.6545,6.14583333334,5.77916666666,4.86725,4.22116666667,7.20256666666,6.71083333333,5.302,5.74183333334,10.281
625.95,4.57716666666,6.05583333334,5.774,4.891,4.12666666667,7.16345555556,6.689,5.26133333333,5.668,10.319
626.28,4.50766666667,5.9645,5.71,4.77016666667,4.04933333333,7.07285555555,6.64233333333,5.19366666666,5.60866666667,10.217
626.61,4.49166666667,5.972,5.77,4.80458333333,4.02333333333,7.08034444445,6.68166666667,5.19216666667,5.633,10.3295
626.94,4.481,5.94358333333,5.81566666666,4.80858333334,4.01166666667,7.02558888889,6.73033333334,5.20033333334,5.646,10.403
627.28,4.45066666667,5.93983333334,5.7815,4.72833333333,3.946,7.0055,6.71683333333,5.18416666666,5.66683333334,10.3755
627.61,4.37366666667,5.96583333334,5.7455,4.69183333333,3.9085,6.97651111111,6.7455,5.15333333333,5.55216666667,10.2875
627.94,4.363,5.92966666666,5.75916666667,4.69291666666,3.90316666667,6.91685555555,6.759,5.12333333333,5.569,10.3375
628.27,4.28116666667,5.86283333333,5.70366666666,4.63333333333,3.85366666667,6.82451111111,6.70483333333,5.0195,5.53816666667,10.3115
628.61,4.238,5.84258333333,5.72166666667,4.59125,3.802,6.80883333334,6.6665,4.9765,5.53116666667,10.276
628.94,4.251,5.8755,5.74183333333,4.616,3.80683333333,6.87563333333,6.66283333333,4.98016666666,5.54366666667,10.323
629.27,4.3035,5.94158333334,5.81333333334,4.67608333333,3.84783333334,6.91784444445,6.699,4.99083333333,5.588,10.2765
629.60,4.3465,5.94925,5.81533333334,4.66958333333,3.89016666666,6.91993333334,6.67433333333,5.03433333333,5.6695,10.337
629.94,4.291,5.95683333334,5.819,4.71908333333,3.88016666667,6.92903333334,6.64316666666,5.01666666666,5.616,10.4695
630.27,4.264,5.92625,5.80233333333,4.67191666667,3.83133333333,6.94433333333,6.51966666666,4.96866666667,5.56866666666,10.3725
630.60,4.33883333333,5.9785,5.81166666666,4.67858333334,3.88583333334,7.03654444445,6.50833333333,4.99766666667,5.6095,10.391
630.93,4.4245,6.0545,5.862,4.71475,3.98983333333,7.15755555555,6.55083333333,5.07983333333,5.65566666667,10.4365
631.26,4.53,6.08533333334,5.91116666667,4.74791666667,4.0275,7.22572222222,6.56383333333,5.137,5.78133333333,10.527
631.60,4.5035,6.12541666667,5.86666666667,4.72341666666,4.08366666667,7.29425555556,6.53766666667,5.16283333333,5.81616666666,10.624
631.93,4.55983333333,6.17533333333,5.90883333334,4.766,4.10116666667,7.40786666666,6.53366666667,5.27733333334,5.79433333334,10.691
632.26,4.6255,6.23083333334,5.91983333333,4.83266666667,4.19783333333,7.3932,6.57516666666,5.36766666667,5.85183333333,10.676
632.59,4.65083333334,6.23816666667,5.964,4.90733333333,4.26733333333,7.37463333333,6.535,5.43316666667,5.86416666666,10.7205
632.92,4.63233333333,6.161,5.96216666667,4.87291666667,4.20166666667,7.40052222222,6.47966666667,5.436,5.838,10.745
633.26,4.66316666667,6.22191666667,6.00383333333,4.91933333334,4.25483333333,7.40366666666,6.4645,5.41816666666,5.81016666667,10.7035
633.59,4.69916666667,6.19225,5.96283333334,4.889,4.27666666667,7.38194444445,6.46466666666,5.3805,5.80316666667,10.6265
633.92,4.8555,6.31191666667,6.02983333334,4.97825,4.41166666666,7.45041111111,6.65566666666,5.52866666667,5.9165,10.7545
634.25,4.80866666666,6.25333333334,5.97716666667,4.93458333334,4.37516666667,7.4318,6.61733333333,5.45883333333,5.84783333334,10.761
634.58,4.79033333333,6.28266666666,5.99183333334,4.95516666666,4.3515,7.41771111111,6.6165,5.4465,5.89716666667,10.741
634.91,4.75416666667,6.27166666667,5.973,4.97808333334,4.33466666667,7.37748888889,6.58183333334,5.42366666667,5.88883333334,10.723
635.25,4.76683333334,6.27683333334,5.9915,5.0525,4.29716666666,7.39256666667,6.57733333333,5.48933333333,5.86466666667,10.667
635.58,4.6815,6.15783333333,5.892,4.95033333334,4.17333333334,7.19358888889,6.472,5.322,5.83766666667,10.5015
635.91,4.5185,6.01058333334,5.76083333333,4.81558333333,3.95366666667,7.10238888889,6.35566666666,5.148,5.701,10.3725
636.24,4.4925,6.03233333333,5.7765,4.78733333334,3.926,7.13897777778,6.451,5.13983333333,5.72783333333,10.3025
636.57,4.5865,6.16141666666,5.87783333334,4.83066666666,3.9965,7.21434444444,6.59933333334,5.2445,5.861,10.441
636.90,4.705,6.30175,5.9055,4.89716666667,4.08366666667,7.32241111111,6.78766666667,5.463,5.98066666666,10.6075
637.23,4.7425,6.36425,5.9955,4.98533333333,4.109,7.36036666666,6.8845,5.5485,6.085,10.737
637.56,4.655,6.30216666667,6.01233333334,5.048,4.0915,7.34283333334,6.86233333334,5.489,6.11116666666,10.5585
637.90,4.581,6.31,5.95283333334,5.03275,4.04833333334,7.28311111111,6.84833333334,5.48116666667,6.10466666667,10.5075
638.23,4.4215,6.14016666666,5.8695,4.96941666666,3.9405,7.10612222222,6.73933333333,5.41533333333,5.98016666666,10.569
638.56,4.28466666667,6.06783333333,5.71933333333,4.86675,3.83283333333,7.08805555555,6.66283333333,5.3575,5.91666666666,10.5445
638.89,4.3205,6.10833333334,5.74083333333,4.86991666667,3.88833333333,7.10711111111,6.6965,5.32266666667,5.97616666667,10.644
639.22,4.48683333333,6.312,5.91483333333,5.12625,4.093,7.29493333333,6.79333333333,5.467,6.16683333333,10.946
639.55,4.63066666667,6.43625,6.0915,5.283,4.3155,7.40743333333,6.93283333333,5.58716666667,6.30933333333,11.1025
639.88,4.5895,6.35375,5.9975,5.17391666666,4.26633333333,7.4269,6.821,5.54016666666,6.30116666666,11.164
640.21,4.57683333333,6.33691666667,5.959,5.21258333333,4.29666666667,7.40688888889,6.75416666667,5.48566666667,6.26966666666,11.0205
640.54,4.44033333333,6.16208333333,5.8495,5.04216666667,4.10833333334,7.30514444445,6.54783333333,5.25216666667,6.093,10.946
640.87,4.37383333333,6.18233333334,5.76266666666,4.91233333333,4.07333333334,7.24278888889,6.4915,5.23716666667,6.04483333334,10.891
641.20,4.36016666667,6.22125,5.7465,4.84825,4.02833333333,7.2958,6.48433333333,5.247,5.99566666667,11.1795
641.53,4.3885,6.18958333333,5.80616666667,4.87916666667,4.0425,7.2633,6.4455,5.257,5.95483333333,11.2365
641.87,4.56,6.3085,5.9795,4.955,4.253,7.48177777778,6.58416666667,5.27466666667,6.16533333333,11.3485
642.20,4.61016666667,6.33758333334,6.06916666666,5.00241666667,4.364,7.52736666666,6.5525,5.26533333334,6.23916666667,11.327
642.53,4.513,6.26925,6.00183333334,4.86983333334,4.27416666667,7.4739,6.45783333333,5.198,6.16333333334,11.0805
642.86,4.39616666666,6.20158333333,5.8875,4.62933333333,4.13733333334,7.43256666667,6.41016666666,5.131,6.07783333333,10.9075
643.19,4.3455,6.11608333334,5.79883333333,4.52158333334,4.07566666667,7.40546666667,6.29733333334,5.09066666667,6.03733333333,10.8715
643.52,4.34,6.08375,5.7845,4.58108333334,4.017,7.34914444444,6.30816666667,5.10966666666,5.98333333333,10.8765
643.85,4.31966666667,5.94741666667,5.71,4.48491666667,3.9455,7.30841111111,6.3535,5.08416666667,5.91016666666,10.927
644.18,4.30683333333,5.95083333333,5.746,4.50716666667,3.97416666666,7.3507,6.37433333334,5.15316666667,5.97183333333,10.887
644.51,4.3575,5.88058333334,5.802,4.53791666666,3.98483333334,7.36582222222,6.33016666667,5.09283333334,5.98116666667,10.8845
644.84,4.26083333334,5.80533333333,5.70233333333,4.5085,4.00683333333,7.26876666666,6.25,5.04466666667,5.91816666666,10.7305
645.17,4.294,5.82266666667,5.70033333333,4.47516666667,3.96533333333,7.25744444444,6.33383333333,5.0855,5.927,10.718
645.50,4.293,5.78483333333,5.60916666667,4.51916666666,3.89933333333,7.20626666666,6.26,5.135,5.85433333333,10.6795
645.83,4.44633333333,5.78433333333,5.705,4.59541666666,3.93183333333,7.24107777778,6.44066666667,5.26466666667,5.82566666667,10.644
646.16,4.4085,5.789,5.71483333333,4.531,3.88466666666,7.14207777778,6.43116666666,5.23116666667,5.71633333333,10.673
646.49,4.39083333334,5.751,5.797,4.669,3.957,7.18222222222,6.4625,5.26883333333,5.721,10.774
646.82,4.27983333334,5.70141666666,5.64883333333,4.62691666667,3.85083333334,7.06911111111,6.391,5.16166666666,5.58683333333,10.7865
647.15,4.33,5.77025,5.70733333333,4.66016666666,3.90266666667,7.08655555555,6.466,5.21816666667,5.6415,10.8215
647.48,4.47883333334,6.00533333334,5.87833333334,4.79883333333,4.09316666667,7.26847777778,6.594,5.393,5.8545,10.848
647.81,4.566,6.08716666667,5.99266666667,4.874,4.1895,7.38913333333,6.66766666667,5.42266666667,5.9325,10.985
648.14,4.70366666666,6.21683333333,6.085,4.96791666666,4.30033333334,7.54337777778,6.78033333334,5.57033333334,5.91016666667,11.214
648.47,4.739,6.2205,6.0695,4.78966666666,4.18816666666,7.47632222222,6.78316666667,5.5185,5.8605,11.216
648.80,4.76816666666,6.30333333333,6.12933333333,4.767,4.28133333334,7.53407777778,6.796,5.54566666667,5.88,11.307
649.13,4.70683333334,6.273,6.08066666667,4.67625,4.21366666667,7.43464444445,6.76116666666,5.46866666667,5.75883333333,11.196
649.46,4.75833333333,6.40108333334,6.148,4.65791666666,4.3015,7.49087777778,6.79216666667,5.542,5.8665,11.3985
649.79,4.98766666666,6.51116666666,6.32216666667,4.84733333333,4.45416666666,7.7694,6.99283333333,5.66666666666,5.9845,11.6675
