wavelength,Back_TacCrim,Belly_TacCrim,Breast_TacCrim,Crissum_TacCrim,Crown_TacCrim,DorTail_TacCrim,Patch10_TacCrim,Rump_TacCrim,Throat_TacCrim,WingTip_TacCrim
511.01,10.1938666667,5.13706666667,4.05246666667,5.1192,13.2091333333,4.6158,50.3584666667,28.5070666667,18.3754666667,5.27873333333
511.36,10.2088555555,5.1476,4.0612,5.13966666667,13.2201333333,4.63153333333,50.3201333333,28.5956666667,18.4478666667,5.30573333333
511.70,10.2293222222,5.14453333333,4.07206666667,5.14173333333,13.2456,4.627,50.361,28.6814,18.5226,5.31106666667
512.05,10.241,5.1576,4.082,5.14353333333,13.2548,4.62833333333,50.3432666667,28.7462,18.5877333333,5.31753333333
512.40,10.2565,5.17586666667,4.0912,5.15406666667,13.2578,4.64473333333,50.3716666667,28.8216666667,18.6662666667,5.328
512.75,10.2605444444,5.1886,4.11373333333,5.1592,13.2732666667,4.66233333333,50.3546666667,28.886,18.7321333333,5.34953333333
513.09,10.2862,5.22053333333,4.13613333333,5.19933333333,13.2990666667,4.6902,50.3655333333,28.9758666667,18.8116666667,5.38673333333
513.44,10.3183333333,5.26193333333,4.17273333334,5.22973333333,13.3314,4.73153333333,50.3787333333,29.029,18.886,5.41646666667
513.79,10.3217111111,5.25246666667,4.14466666667,5.22066666667,13.339,4.723,50.4238,29.0952,18.9134666667,5.41053333333
514.13,10.3180111111,5.28626666667,4.14913333333,5.2322,13.3450666667,4.72646666667,50.4011333333,29.1818,18.987,5.43053333333
514.48,10.3290777778,5.2892,4.14286666667,5.23553333333,13.3598666667,4.73393333333,50.4543333333,29.2739333333,19.0621333333,5.42546666667
514.83,10.3146111111,5.29033333333,4.13226666667,5.23526666667,13.3475333333,4.74746666667,50.4069333333,29.3575333333,19.1346,5.42726666667
515.17,10.3111222222,5.29466666667,4.13946666667,5.24666666667,13.337,4.76993333333,50.3790666667,29.4214666667,19.1878,5.4286
515.52,10.3206888889,5.2964,4.13353333333,5.25326666667,13.3277333333,4.77506666667,50.3412,29.4754666667,19.2317333333,5.4278
515.87,10.3323333333,5.296,4.1486,5.27113333333,13.3286,4.79173333333,50.3523333333,29.5393333333,19.2986666667,5.43853333333
516.21,10.3094777778,5.276,4.12693333333,5.25726666667,13.3107333333,4.76533333333,50.2942666667,29.5918,19.3388666667,5.4146
516.56,10.3024555556,5.27513333333,4.1154,5.25786666667,13.2983333333,4.75373333333,50.2901333333,29.6219333333,19.3689333333,5.40693333333
516.91,10.2836444444,5.25146666667,4.09326666667,5.2258,13.2770666667,4.73926666667,50.2501333333,29.6339333333,19.3694,5.38066666667
517.25,10.2539666667,5.2214,4.0636,5.2084,13.2562666667,4.72113333334,50.2464,29.6844666667,19.396,5.36846666667
517.60,10.2627222222,5.23126666667,4.09013333333,5.22673333333,13.2792,4.7258,50.2814,29.7580666667,19.4753333333,5.38306666667
517.95,10.2645888889,5.2122,4.08173333333,5.22046666667,13.2849333333,4.7094,50.2918666667,29.7923333333,19.4885333333,5.36353333333
518.29,10.2722444445,5.21546666667,4.08586666666,5.2326,13.2830666667,4.69313333333,50.3294,29.8269333333,19.5188666667,5.37046666667
518.64,10.2709555555,5.21926666667,4.08533333333,5.23493333333,13.2938666667,4.68606666667,50.3456666667,29.8546,19.5566666667,5.37353333333
518.99,10.2712333333,5.21333333333,4.0784,5.228,13.3062,4.6694,50.3582666667,29.9082666667,19.5983333333,5.37126666667
519.33,10.2702777778,5.21306666667,4.0848,5.22446666667,13.3168,4.665,50.3764666667,29.9668,19.6578666667,5.38066666667
519.68,10.2650555556,5.217,4.0682,5.22466666667,13.3298666667,4.6672,50.4210666666,30.0292666667,19.7082,5.38166666667
520.02,10.2680777778,5.22353333333,4.07246666667,5.2224,13.3500666667,4.6724,50.498,30.0942666667,19.7616,5.39226666667
520.37,10.2709777778,5.21633333334,4.06126666667,5.22246666667,13.359,4.6654,50.5552666667,30.1749333333,19.8329333333,5.39953333333
520.72,10.2767888889,5.233,4.08353333333,5.24033333333,13.385,4.66866666667,50.6266666666,30.2856,19.918,5.4142
521.06,10.3117666667,5.26593333333,4.11286666667,5.26653333333,13.4157333333,4.69133333333,50.6602666667,30.3972,20.0230666667,5.4494
521.41,10.3157222222,5.27486666667,4.1178,5.28273333333,13.4201333333,4.71693333333,50.6452666667,30.481,20.0828,5.46733333333
521.75,10.3113555556,5.27686666666,4.11486666667,5.28733333333,13.4220666667,4.7336,50.6729333333,30.5679333333,20.1671333333,5.4794
522.10,10.3142888889,5.29253333333,4.1302,5.29786666666,13.4242,4.76433333333,50.6061333334,30.6628,20.245,5.507
522.45,10.3219666667,5.27733333333,4.1224,5.28873333333,13.4162,4.7574,50.6104,30.714,20.2868666667,5.50066666667
522.79,10.3372222222,5.28853333333,4.13413333333,5.29193333333,13.4196666667,4.75726666667,50.614,30.7755333333,20.3489333333,5.5056
523.14,10.3400111111,5.30313333333,4.13753333334,5.31106666667,13.4328,4.77246666667,50.6409333333,30.8384666667,20.4031333333,5.52666666667
523.48,10.3403555556,5.3074,4.15453333333,5.31353333333,13.4208666667,4.76053333333,50.5642666667,30.9087333333,20.4744,5.54153333333
523.83,10.3567333333,5.31806666667,4.16,5.33066666667,13.4073333333,4.7718,50.4738666667,30.9840666667,20.5478666667,5.556
524.17,10.3628888889,5.34253333333,4.18153333333,5.3438,13.4215333333,4.7946,50.3907333333,31.0526,20.6227333333,5.56953333333
524.52,10.3702888889,5.34466666667,4.18926666667,5.35513333333,13.4154666667,4.8066,50.3466666667,31.0732,20.6684666667,5.57846666667
524.87,10.3541888889,5.33406666667,4.18906666667,5.35366666667,13.4028666667,4.8016,50.3123333334,31.0970666667,20.6944666667,5.56633333333
525.21,10.3453222222,5.33386666667,4.19473333333,5.35126666667,13.3984666667,4.7898,50.2526,31.129,20.7429333333,5.567
525.56,10.3608111111,5.35213333333,4.20846666667,5.37053333333,13.4052,4.80953333333,50.2024666667,31.1943333333,20.8043333334,5.58073333333
525.90,10.3547888889,5.34326666667,4.2012,5.36086666667,13.4184,4.79726666667,50.2218,31.2359333333,20.8513333333,5.5732
526.25,10.3609555556,5.36306666667,4.22473333333,5.37633333333,13.432,4.81873333334,50.206,31.3148,20.9402666667,5.5928
526.59,10.3547333333,5.3666,4.2262,5.3834,13.4396,4.82866666667,50.2217333333,31.4141333333,21.0343333333,5.6044
526.94,10.3593333333,5.37113333333,4.2382,5.3912,13.4568666667,4.8322,50.2572,31.5022,21.1035333333,5.60466666667
527.28,10.3646666667,5.36666666667,4.2348,5.39386666667,13.4758666667,4.83893333333,50.2941333333,31.5877333333,21.1729333333,5.6072
527.63,10.3624888889,5.3676,4.24086666667,5.39613333333,13.4872,4.8362,50.3204,31.6361333333,21.2189333333,5.6128
527.97,10.3568555556,5.35,4.2296,5.38433333333,13.4838666667,4.821,50.3392,31.6692666667,21.2394666667,5.60506666667
528.32,10.3547666667,5.34353333333,4.22166666667,5.38393333333,13.4874666667,4.81553333333,50.3294,31.7193333333,21.2864666667,5.60793333333
528.66,10.3564222222,5.34533333333,4.21846666667,5.38306666667,13.4899333333,4.81053333333,50.3235333333,31.7692,21.3333333334,5.6076
529.01,10.3674222222,5.35353333333,4.22366666666,5.383,13.5001333333,4.8192,50.36,31.8198666667,21.3824666667,5.61993333333
529.35,10.3607777778,5.33893333333,4.22326666667,5.37286666667,13.4948,4.80473333333,50.3629333333,31.8547333333,21.4180666667,5.6216
529.70,10.3726888889,5.34813333333,4.23413333334,5.38013333333,13.5011333333,4.8112,50.3502666667,31.9098666667,21.4782666667,5.63693333333
530.04,10.3653111111,5.339,4.22286666666,5.3724,13.5047333333,4.79933333333,50.3582666667,31.9496666667,21.5202,5.63346666667
530.39,10.3601333333,5.33226666667,4.21933333333,5.37353333333,13.5029333333,4.79373333333,50.3238666667,31.9802666667,21.5615333333,5.63753333333
530.73,10.3723555555,5.34,4.22826666667,5.38373333333,13.5066666667,4.80486666667,50.2884666667,32.0221333333,21.6227333333,5.65906666667
531.08,10.3691555556,5.3384,4.2244,5.38506666667,13.4914666667,4.79686666667,50.2638666667,32.038,21.6634666667,5.65746666666
531.42,10.3804111111,5.35053333333,4.2288,5.39693333333,13.5048666667,4.80706666667,50.2542666667,32.1038,21.7275333333,5.67413333333
531.77,10.3940666667,5.37073333333,4.23913333333,5.40946666667,13.5259333333,4.82046666667,50.2588,32.2035333333,21.8308666667,5.68626666667
532.11,10.4004444445,5.38953333334,4.25506666667,5.41293333333,13.533,4.83173333333,50.2442,32.2720666667,21.8993333333,5.69886666667
532.46,10.4019111111,5.39193333333,4.25806666667,5.41666666667,13.5338,4.83213333333,50.2302666667,32.338,21.9539333333,5.71
532.80,10.3990555556,5.37693333333,4.24226666667,5.41306666667,13.5288666667,4.81713333333,50.2409333333,32.3954,22.0102,5.69473333333
533.15,10.4168111111,5.39966666667,4.24853333333,5.43566666666,13.5557333333,4.84166666667,50.2684666667,32.4823333334,22.0886666667,5.71053333333
533.49,10.4110777778,5.38973333333,4.24153333333,5.42986666667,13.549,4.83593333333,50.3048,32.5369333333,22.1250666667,5.69053333333
533.84,10.4113666667,5.38153333333,4.2428,5.42613333333,13.5528,4.83893333334,50.3086666667,32.6130666667,22.1911333333,5.6902
534.18,10.4194444444,5.3902,4.2408,5.42226666667,13.5651333333,4.8392,50.3180666667,32.6826,22.2472666667,5.6864
534.52,10.4058111111,5.38333333333,4.2252,5.4076,13.5526666667,4.83033333333,50.304,32.7701333333,22.3210666667,5.6718
534.87,10.4271111111,5.40226666667,4.24433333333,5.4206,13.5843333333,4.85393333333,50.3451333333,32.9013333333,22.4257333333,5.69666666667
535.21,10.4224222222,5.38453333333,4.23806666667,5.41186666667,13.5696666667,4.84486666667,50.3106666667,32.9890666667,22.4984,5.6796
535.56,10.4344,5.39326666667,4.25473333333,5.42053333333,13.5708666667,4.85666666667,50.3263333333,33.0308,22.5402,5.69706666667
535.90,10.4474222222,5.38766666667,4.24486666667,5.4234,13.5769333333,4.85686666667,50.3436,33.1067333333,22.5979333333,5.696
536.25,10.4796444444,5.41493333333,4.2656,5.44313333333,13.6250666667,4.87713333333,50.4284666667,33.213,22.7065333333,5.7214
536.59,10.4911777778,5.43666666667,4.284,5.4564,13.6496666667,4.89193333333,50.4298,33.2849333333,22.7662,5.74213333333
536.93,10.4912,5.43886666667,4.2814,5.44826666667,13.6576,4.8754,50.4628666667,33.3524666666,22.8402666667,5.73666666667
537.28,10.5098888889,5.47513333333,4.3016,5.47226666667,13.6924666667,4.89293333333,50.4622666667,33.4576666667,22.9354666667,5.7772
537.62,10.5236555556,5.49053333333,4.30193333333,5.48053333333,13.691,4.8912,50.4632666667,33.5393333333,23.0067333333,5.79546666667
537.97,10.5343333333,5.4968,4.31386666667,5.4888,13.6968,4.89353333333,50.5412,33.6047333333,23.0608,5.81273333333
538.31,10.5476888889,5.5044,4.32306666667,5.50966666667,13.7172666667,4.892,50.5539333333,33.6516666667,23.1251333333,5.83033333333
538.65,10.5396666667,5.50406666667,4.3192,5.51153333333,13.723,4.88426666667,50.5318666667,33.6539333333,23.1556666667,5.83326666667
539.00,10.5616222222,5.53673333334,4.3428,5.54386666667,13.7362,4.92153333333,50.5344,33.7362,23.2573333333,5.8816
539.34,10.5548444444,5.53033333333,4.3322,5.5496,13.746,4.92273333333,50.5384666667,33.8166666667,23.3539333333,5.8718
539.69,10.5396333333,5.5234,4.329,5.553,13.7590666667,4.91733333333,50.5302666667,33.8783333333,23.4334,5.87266666667
540.03,10.5276888889,5.51173333333,4.3298,5.55606666666,13.7555333333,4.92326666667,50.4928666667,33.9098,23.4896666667,5.87086666667
540.37,10.5260666667,5.50913333333,4.3242,5.55426666667,13.7610666667,4.91746666667,50.4713333334,33.9572,23.5614666667,5.86893333333
540.72,10.5250777778,5.5174,4.34033333334,5.5598,13.7768666667,4.93026666667,50.4384,33.9972666667,23.6191333333,5.88266666667
541.06,10.5058222222,5.49733333333,4.32546666667,5.5528,13.7678,4.91786666667,50.4117333333,34.0309333333,23.6758666667,5.8678
541.40,10.5102666667,5.502,4.33346666667,5.5588,13.7877333333,4.9124,50.4245333333,34.0702666666,23.7122,5.86486666667
541.75,10.5146666667,5.50246666667,4.33333333333,5.56653333333,13.7905333333,4.91713333333,50.3582666667,34.1188,23.77,5.86986666667
542.09,10.5254555555,5.50406666667,4.3364,5.56686666667,13.8141333333,4.92333333333,50.402,34.1918666667,23.8290666667,5.87613333333
542.43,10.5414444444,5.51666666667,4.34646666667,5.571,13.8334666667,4.9336,50.3845333334,34.2748666667,23.9116666667,5.8824
542.78,10.5371333333,5.51006666667,4.34266666667,5.56093333333,13.8572666667,4.91646666667,50.4080666666,34.3268,23.9764666667,5.86906666667
543.12,10.5490888889,5.51566666667,4.3524,5.5722,13.8727333333,4.92673333333,50.3844666667,34.379,24.0358666667,5.89053333333
543.46,10.5657666667,5.53246666667,4.36886666667,5.5832,13.8973333333,4.94026666667,50.4052,34.4797333333,24.1258,5.8998
543.81,10.5483555556,5.5074,4.3388,5.54813333333,13.8856666667,4.90546666667,50.4174666667,34.5242,24.1590666667,5.87626666667
544.15,10.5527111111,5.51286666667,4.34106666667,5.55493333333,13.8946666667,4.90593333333,50.4388,34.6274666666,24.2385333333,5.87473333334
544.49,10.5649444445,5.5094,4.33726666667,5.5628,13.8955333333,4.90906666667,50.4329333334,34.6947333333,24.2860666667,5.8742
544.84,10.5812555556,5.51646666667,4.35233333333,5.56506666667,13.9200666667,4.92093333333,50.4844,34.7664,24.35,5.88033333333
545.18,10.6224,5.5524,4.3896,5.60573333333,13.9809333333,4.96866666667,50.501,34.8769333333,24.4600666667,5.92253333333
545.52,10.665,5.59113333333,4.42133333334,5.6364,14.0339333333,4.99753333333,50.5912,34.9854,24.5428666667,5.9424
545.87,10.6613222222,5.59806666667,4.42853333333,5.64433333333,14.0472,5.00493333334,50.5836666667,35.0652,24.6104666667,5.94346666666
546.21,10.6601222222,5.58893333333,4.42086666667,5.64973333333,14.048,4.98206666667,50.599,35.1441333333,24.6717333333,5.93853333333
546.55,10.6909444445,5.61086666667,4.44273333333,5.67326666667,14.0936,5.00793333333,50.6588666667,35.2272666667,24.7340666667,5.9642
546.90,10.6667666667,5.5846,4.41173333334,5.637,14.0778,4.95933333334,50.6882666667,35.2908,24.7871333333,5.9314
547.24,10.6674111111,5.56946666666,4.39366666667,5.62306666667,14.0823333333,4.9302,50.7240666667,35.3157333333,24.82,5.932
547.58,10.7259,5.62353333333,4.45326666666,5.68713333333,14.1458,4.99533333333,50.7802666667,35.4379333333,24.9274,5.97953333333
547.92,10.7152,5.61773333333,4.4574,5.68126666667,14.1718666667,4.98806666667,50.8262666667,35.5334666667,25.0022,5.9864
548.27,10.7259777778,5.62,4.461,5.676,14.2114666667,4.97966666667,50.9292666667,35.6604666667,25.1082666667,5.9986
548.61,10.7364555556,5.6236,4.4416,5.67026666667,14.2279333333,4.96286666667,50.9616,35.7415333333,25.1771333333,5.98086666667
548.95,10.7024222222,5.59213333333,4.40726666667,5.63046666667,14.2066,4.9252,51.05,35.8078,25.2342,5.94413333333
549.29,10.6622222222,5.55006666667,4.37633333333,5.58673333333,14.2031333333,4.90053333334,51.044,35.8364666667,25.3188,5.92286666667
549.64,10.6851444444,5.5592,4.37466666667,5.59453333333,14.2219333333,4.90613333333,51.0750666667,35.8754666667,25.3959333333,5.9382
549.98,10.6992444444,5.5798,4.37773333333,5.6004,14.251,4.93906666667,51.1054,35.9456,25.4562666667,5.95613333333
550.32,10.6879444444,5.5744,4.35986666667,5.59846666667,14.2398,4.92613333333,51.1072666667,36.0211333334,25.5294666667,5.95186666667
550.66,10.7093888889,5.611,4.3816,5.6376,14.2776666667,4.96293333333,51.1031333333,36.1323333333,25.6587333334,5.98373333333
551.01,10.6901111111,5.59586666667,4.35986666667,5.61866666667,14.2915333333,4.94226666667,51.112,36.1804,25.7206,5.95446666667
551.35,10.6546222222,5.57873333333,4.3186,5.59133333333,14.2858,4.9086,51.0519333334,36.2448666667,25.8116666667,5.9354
551.69,10.7056666667,5.59786666667,4.32113333333,5.61633333333,14.3379333333,4.9308,51.0670666667,36.2799333333,25.8718666667,5.96173333333
552.03,10.7328888889,5.61386666667,4.3244,5.63386666667,14.3704666667,4.954,50.996,36.3286666667,25.9492666667,5.972
552.38,10.7764555556,5.6616,4.3788,5.69026666667,14.4382,5.01713333333,50.9733333333,36.4605333333,26.0674,6.05726666667
552.72,10.7847444445,5.6838,4.37773333333,5.71326666667,14.4614,5.04186666667,50.9210666667,36.5624,26.1799333333,6.0948
553.06,10.8190333333,5.72113333334,4.39893333333,5.75206666667,14.4945333333,5.06506666667,50.9026666667,36.7140666667,26.2764,6.14706666667
553.40,10.8103111111,5.6948,4.38586666667,5.73686666667,14.5098666667,5.0396,50.9046666667,36.7740666667,26.3252666667,6.1386
553.74,10.8208333333,5.69286666667,4.3886,5.73873333333,14.5444,5.03613333333,50.9563333333,36.8325333333,26.3944,6.15986666667
554.09,10.8016,5.67053333333,4.36573333333,5.705,14.5659333333,5.0064,50.9474,36.8785333333,26.4635333334,6.136
554.43,10.8319222222,5.6814,4.36806666667,5.70613333333,14.6321333333,5.0184,51.0216666667,36.9638666667,26.5073333333,6.13446666667
554.77,10.8762,5.72146666667,4.4136,5.75266666667,14.7047333333,5.08266666667,51.0381333333,37.0772,26.6154666666,6.16446666667
555.11,10.8959888889,5.7188,4.4102,5.7626,14.7403333333,5.09006666667,51.0348,37.1766,26.6675333333,6.1554
555.45,10.9057222222,5.73693333333,4.41793333333,5.7724,14.7706666667,5.11153333333,51.0458666667,37.2634,26.7422,6.15386666667
555.80,10.8738666667,5.7266,4.40633333333,5.7582,14.7894,5.1114,51.1589333333,37.3382666667,26.7951333334,6.13086666667
556.14,10.8357111111,5.6672,4.35593333333,5.71686666667,14.795,5.06106666667,51.2315333333,37.3711333333,26.8141333333,6.05473333333
556.48,10.8576222222,5.66686666667,4.38006666666,5.73346666667,14.8391333333,5.08373333334,51.2226,37.4415333333,26.8846,6.05993333333
556.82,10.8183666667,5.62033333334,4.33933333333,5.7026,14.8642666667,5.0516,51.3120666666,37.4562666667,26.9138,6.0276
557.16,10.8211666667,5.6482,4.34773333333,5.70293333333,14.9124666667,5.07813333333,51.3256,37.5517333333,27.0137333333,6.0432
557.50,10.8107222222,5.64846666667,4.3498,5.70006666667,14.9759333333,5.0786,51.3556,37.6704,27.1027333333,6.03313333333
557.85,10.8056111111,5.645,4.33306666667,5.6926,15.0258666667,5.07593333333,51.3935333333,37.719,27.1304666667,6.02266666667
558.19,10.7956444445,5.65846666667,4.34226666667,5.71026666667,15.0502666667,5.0938,51.3360666667,37.7860666667,27.2014,6.05306666666
558.53,10.7828,5.66073333333,4.33026666667,5.70113333333,15.0700666667,5.0658,51.3498,37.8298,27.2376,6.0624
558.87,10.7578,5.65253333334,4.31326666667,5.67873333333,15.0880666667,5.04353333333,51.3523333333,37.8518,27.2996,6.06773333333
559.21,10.7093666667,5.60306666667,4.2798,5.64326666667,15.0828,5.0014,51.2663333333,37.8752,27.321,6.05046666667
559.55,10.7284222222,5.61026666667,4.2756,5.65166666667,15.1108,4.99273333333,51.1825333333,37.9038,27.3814666667,6.07306666667
559.89,10.7579,5.63473333333,4.30113333333,5.65646666667,15.1549333333,5.01893333333,51.1374,37.9556666667,27.4519333333,6.12046666667
560.23,10.7446222222,5.61653333333,4.2688,5.62246666667,15.1836666667,4.98046666667,51.1584,37.9464,27.4673333334,6.0976
560.58,10.7408777778,5.5932,4.2494,5.59273333333,15.2048,4.95086666667,51.1564666667,37.9606666667,27.5084,6.064
560.92,10.7356444445,5.57966666667,4.24366666667,5.592,15.2735333333,4.9266,51.2173333333,37.9808666667,27.5280666667,6.04526666667
561.26,10.7477555555,5.58833333333,4.2478,5.6124,15.3023333333,4.93413333333,51.158,37.9966666667,27.5786666667,6.06533333333
561.60,10.7269555555,5.56353333333,4.2372,5.58113333333,15.3083333333,4.91546666667,51.1354,38.0278,27.5974,6.05666666667
561.94,10.7187,5.5228,4.21913333333,5.55473333333,15.3726,4.8786,51.1953333333,38.0506,27.6272666667,6.0446
562.28,10.7541,5.56326666667,4.26893333333,5.5944,15.4678666667,4.93166666667,51.1983333333,38.1799333333,27.7512,6.08453333333
562.62,10.8179444444,5.6106,4.33153333333,5.65373333333,15.5852,4.97846666667,51.2852,38.2925333333,27.8446666667,6.1372
562.96,10.8707,5.66166666667,4.37346666667,5.69953333333,15.6954,5.03906666667,51.3404666667,38.3638666667,27.9514,6.19986666667
563.30,10.8734222222,5.65606666667,4.38346666667,5.71013333333,15.7788666667,5.03626666667,51.3596,38.4278,27.9944666667,6.20646666667
563.64,10.9022666667,5.699,4.4104,5.74993333333,15.8827333333,5.07253333333,51.3466,38.5140666667,28.0763333333,6.2454
563.99,10.9205111111,5.7218,4.43306666667,5.776,15.9656666667,5.08913333333,51.3482666667,38.6171333333,28.1331333333,6.2578
564.33,10.9390111111,5.7638,4.46246666667,5.80526666667,16.0618666667,5.13146666667,51.3056666667,38.7216666667,28.2254,6.29026666667
564.67,10.9559,5.78653333333,4.48026666667,5.83999999999,16.1358,5.16473333333,51.2446,38.8097333333,28.3193333334,6.312
565.01,10.9702333333,5.81793333333,4.5042,5.86039999999,16.2269333333,5.1976,51.2417333333,38.9203333333,28.4041333333,6.3458
565.35,11.0079222222,5.8752,4.55533333333,5.90539999999,16.3187333333,5.2528,51.1882666667,38.9827333333,28.5066666667,6.40093333333
565.69,11.0132222222,5.88433333333,4.56113333333,5.90460000001,16.3648,5.27626666667,51.1678666666,39.0530666666,28.5847333333,6.39906666667
566.03,10.9958111111,5.8396,4.527,5.87253333334,16.4086,5.25933333333,51.2258666667,39.0951333333,28.6060666667,6.3878
566.37,10.9484222222,5.8072,4.4888,5.8226,16.4365333333,5.2338,51.1986,39.1014,28.6326,6.35866666667
566.71,10.9256,5.78773333333,4.4802,5.79846666666,16.4862666667,5.21113333333,51.242,39.1374666667,28.693,6.33586666667
567.05,10.9409666667,5.80733333333,4.50006666667,5.81106666667,16.5872,5.22946666667,51.3314,39.2294,28.783,6.35586666667
567.39,10.9125777778,5.79573333333,4.50133333334,5.79926666667,16.6419333333,5.2062,51.3140666667,39.2930666667,28.8614666667,6.33913333333
567.73,10.9018555556,5.78786666667,4.49506666667,5.78766666667,16.7073333333,5.21406666667,51.3065333333,39.3248,28.9254666667,6.3426
568.07,10.9153111111,5.79233333333,4.51406666666,5.8096,16.7786,5.2322,51.2581333333,39.3512,28.9722666667,6.36653333333
568.41,10.9414888889,5.80506666667,4.52513333333,5.81106666667,16.8578666667,5.2606,51.2329333333,39.4764,29.058,6.40913333333
568.75,10.9136444444,5.75586666667,4.50506666666,5.76793333333,16.9122666667,5.2256,51.258,39.4774,29.0851333333,6.36706666667
569.09,10.9269111111,5.74726666667,4.48146666667,5.77573333333,17.0415333333,5.2314,51.3860666667,39.5610666667,29.1554,6.35766666667
569.43,10.9198666667,5.7498,4.48286666667,5.79426666667,17.1562666667,5.22613333333,51.3966,39.5962,29.1899333333,6.37746666667
569.77,10.9022666667,5.75993333333,4.47673333334,5.7902,17.2328666667,5.20806666667,51.2502666667,39.6124,29.2316,6.37206666667
570.11,10.9328111111,5.80806666667,4.51646666667,5.83326666667,17.3534,5.24873333333,51.2047333333,39.7096,29.3120666667,6.4094
570.45,10.9421333333,5.82106666667,4.52486666667,5.8456,17.4706666667,5.2534,51.1801333333,39.8176,29.3709333333,6.41953333333
570.79,10.9172222222,5.8048,4.51026666667,5.81966666667,17.5344666667,5.23126666667,51.132,39.8414,29.3829333333,6.41013333333
571.13,10.8928666667,5.78266666667,4.4692,5.80026666666,17.6130666667,5.208,51.1705333333,39.8596666667,29.3758666667,6.38773333333
571.47,10.9120555556,5.8088,4.51053333333,5.83166666667,17.7627333333,5.23573333333,51.2436,39.9484666666,29.4670666667,6.42173333333
571.81,10.9256222222,5.83046666667,4.52286666667,5.84846666666,17.9029333333,5.24246666667,51.3237333333,40.0293333333,29.5406666667,6.42713333333
572.15,10.9288666667,5.84953333333,4.54793333333,5.8616,18.0166,5.24613333333,51.2941333333,40.0708,29.6196666667,6.4354
572.49,10.9517222222,5.87946666667,4.57073333333,5.89686666666,18.143,5.27146666667,51.2910666667,40.1898,29.727,6.4576
572.83,10.9421666667,5.88426666667,4.59026666667,5.90479999999,18.2365333333,5.2644,51.2544666667,40.2841333333,29.8086666667,6.45826666667
573.17,10.9346111111,5.8976,4.59273333333,5.9062,18.3334,5.26606666667,51.2248666667,40.3706666667,29.8942,6.46573333333
573.51,10.9733111111,5.91046666667,4.60266666667,5.91986666666,18.4714,5.2716,51.2994666667,40.4925333333,30.0000666667,6.4948
573.85,10.9733666667,5.88106666667,4.58253333333,5.90646666667,18.5948666667,5.2454,51.3471333333,40.5211333333,30.0449333333,6.50353333333
574.19,10.9696,5.88906666667,4.6014,5.92380000001,18.6995333333,5.259,51.2401333333,40.5496666667,30.1108,6.5194
574.53,11.0011111111,5.9158,4.631,5.9616,18.8454,5.30713333333,51.2294,40.606,30.2120666667,6.55406666667
574.87,11.0421222222,5.94833333333,4.68313333333,6.00106666667,19.006,5.3624,51.2716,40.6858666666,30.3376666667,6.60113333333
575.21,11.0768777778,5.97346666667,4.68913333333,6.01739999999,19.1382,5.3794,51.2098666667,40.7514,30.4184,6.62566666667
575.55,11.0640111111,5.95966666667,4.67606666667,5.99226666667,19.2293333333,5.37186666667,51.2048666667,40.8077333333,30.4854666667,6.6334
575.89,11.0467555556,5.95386666667,4.66273333333,5.97846666666,19.3562666667,5.3514,51.2687333333,40.83,30.5358,6.6198
576.22,11.0376222222,5.94206666667,4.6344,5.94920000001,19.4864,5.325,51.3351333333,40.8114,30.5367333333,6.61733333333
576.56,11.0647777778,5.98126666667,4.6622,5.95673333333,19.6329333333,5.3556,51.2842,40.8358666667,30.5859333333,6.66686666667
576.90,11.1231888889,6.02533333333,4.71213333333,5.997,19.821,5.39726666667,51.3126666667,40.9025333333,30.6913333333,6.70446666667
577.24,11.1407,6.06586666667,4.75286666667,6.0278,19.9955333333,5.4418,51.3237333333,40.9465333333,30.7777333333,6.729
577.58,11.1283666667,6.0812,4.76473333333,6.02706666667,20.1488,5.44633333333,51.3539333333,40.9844,30.8442666667,6.71973333333
577.92,11.1270888889,6.09206666667,4.75633333333,6.01679999999,20.3138666667,5.44333333333,51.4786,41.0424,30.8939333333,6.72073333333
578.26,11.1194444445,6.0902,4.7532,6.01733333333,20.4751333334,5.41653333333,51.4914,41.1398666667,31.0160666667,6.7318
578.60,11.1229222222,6.10673333333,4.76593333333,6.02000000001,20.6216666667,5.413,51.4812666667,41.2062,31.0978,6.76033333333
578.94,11.1094555556,6.096,4.77466666667,6.01580000001,20.8012,5.41406666667,51.5772,41.2938666667,31.1785333333,6.744
579.28,11.1256111111,6.12013333333,4.8056,6.0408,21.0084666667,5.42806666667,51.5609333333,41.3707333333,31.2696,6.7758
579.61,11.1016555556,6.09626666667,4.78406666667,6.01600000001,21.1604666667,5.4078,51.4916666667,41.4456666667,31.3426666667,6.76266666667
579.95,11.1003777778,6.0978,4.78666666666,6.03700000001,21.3145333333,5.4034,51.4486666667,41.5398,31.4578666667,6.77466666667
580.29,11.0948777778,6.0364,4.76006666667,6.01586666667,21.4758666667,5.36713333333,51.4903333333,41.6289333333,31.5431333333,6.75086666667
580.63,11.0548888889,6.00153333333,4.73553333333,5.96426666666,21.6227333333,5.32933333333,51.4522666667,41.7329333333,31.6075333333,6.72393333333
580.97,10.9949555556,5.92793333333,4.68853333333,5.9068,21.7192666667,5.26866666667,51.4064666667,41.7839333333,31.646,6.6688
