wavelength,Back_SpoNicf,Belly_SpoNicf,Breast_SpoNicf,Crissum_SpoNicf,Crown_SpoNicf,DorTail_SpoNicf,Rump_SpoNicf,Throat_SpoNicf,WingTip_SpoNicf
557.16,11.7966,40.2351333333,20.4466,24.0249333333,11.2021333333,11.325,13.9102666667,22.2475333333,13.1816
557.50,11.8493333333,40.3243333333,20.5358666667,24.1313333333,11.2452666667,11.3898666667,13.9480666667,22.2934666667,13.2484666667
557.85,11.8018666667,40.3254,20.5282,24.1444666667,11.1958,11.3615333333,13.9366666667,22.2608,13.2016666667
558.19,11.8026666667,40.3924666667,20.5722,24.1798666667,11.247,11.3942,13.986,22.3242666667,13.2564
558.53,11.7757333333,40.3579333333,20.5530666667,24.1879333334,11.2464666667,11.3566666666,13.9911333333,22.2902666667,13.2408666667
558.87,11.7892666667,40.4354,20.5928666667,24.2494,11.238,11.3686,14.0203333333,22.3056,13.2444666667
559.21,11.8483333333,40.4686666667,20.6483333333,24.324,11.3027333333,11.4233333333,14.0794666667,22.3510666667,13.3010666667
559.55,11.8242,40.4366666667,20.6282666667,24.3114,11.2720666667,11.4062666667,14.0612666667,22.3421333333,13.28
559.89,11.8009333333,40.4814,20.6413333333,24.3512666667,11.2838666667,11.4275333333,14.0503333333,22.3444,13.312
560.23,11.7960666667,40.5141333333,20.6046666667,24.3596666667,11.2781333333,11.4288,14.0452,22.3236666667,13.2856666667
560.58,11.8462666667,40.5996666667,20.6582666667,24.4426,11.3072,11.5112,14.1013333333,22.3845333334,13.3564666667
560.92,11.8449333333,40.5916666667,20.6177333333,24.4370666667,11.3054666667,11.5168,14.1192666667,22.3548,13.3403333333
561.26,11.8334,40.5652666667,20.5896666667,24.4402666667,11.3441333333,11.5161333333,14.1246666667,22.3426,13.3288
561.60,11.8095333333,40.5734,20.5639333333,24.4487333333,11.3238666667,11.4813333333,14.0966666666,22.3467333333,13.3368
561.94,11.8706,40.6778666667,20.6218,24.5601333333,11.3481333333,11.5246666667,14.1350666667,22.418,13.3769333333
562.28,11.8689333333,40.7424666667,20.6263333333,24.5736,11.3316666667,11.4987333333,14.1140666667,22.4382,13.3444
562.62,11.8953333333,40.8081333334,20.6549333333,24.6162,11.3820666667,11.5411333333,14.174,22.4899333333,13.3943333333
562.96,11.8969333333,40.832,20.6744,24.6188666667,11.4130666667,11.5688666667,14.1789333333,22.4858666667,13.4102666667
563.30,11.906,40.8407333333,20.6868,24.6295333333,11.3998666667,11.5533333333,14.1770666667,22.4794666667,13.3929333333
563.64,11.9476666667,40.8595333333,20.7327333333,24.6944666666,11.4331333333,11.5938,14.2358666667,22.5181333333,13.4129333333
563.99,11.9304,40.8913333333,20.7715333333,24.7212,11.4076666667,11.5996,14.213,22.5167333333,13.4632
564.33,11.927,40.9065333333,20.761,24.7327333333,11.4196666667,11.5795333333,14.2102,22.4832,13.4467333333
564.67,11.9275333333,40.9356,20.7620666667,24.7689333333,11.3850666667,11.5698666667,14.1966666667,22.4714666667,13.467
565.01,11.9687333334,41.0075333333,20.8200666667,24.8454666667,11.3952666667,11.6004,14.234,22.5184666667,13.5186
565.35,12.026,41.0696666667,20.8786,24.9198666667,11.4541333333,11.6858666667,14.2926666667,22.5605333333,13.5463333333
565.69,11.9984,41.0170666667,20.8686666667,24.9001333333,11.4272,11.6731333333,14.2620666667,22.5241333333,13.5062
566.03,12.0842666667,41.0844666666,20.936,24.9612666667,11.4978666667,11.7763333333,14.358,22.5796,13.6065333333
566.37,12.0568666667,41.0495333333,20.9274666667,24.9456666667,11.4430666667,11.7456,14.2888,22.5418,13.5544666666
566.71,12.0060666667,41.0264666667,20.8772666667,24.9154,11.3655333333,11.6836,14.2334666666,22.4874,13.509
567.05,12.0370666667,41.1405333333,20.9434,25.0206,11.4098666667,11.7313333333,14.2843333333,22.5420666667,13.5591333333
567.39,12.0268,41.1646666667,20.9485333333,25.0600666667,11.3912,11.7296,14.2717333333,22.5464,13.5445333333
567.73,12.0399333334,41.1646666667,20.9396,25.0782,11.3964,11.7360666667,14.3102,22.5512666667,13.5165333333
568.07,12.0712666667,41.2168666666,21.0072,25.1467333333,11.4131333333,11.7804,14.3636,22.6274,13.5708
568.41,12.1078666667,41.2868,21.0727333333,25.2164,11.4646666667,11.8186,14.4044666667,22.6899333333,13.6066666667
568.75,12.1134666667,41.2758,21.0646666667,25.2212666667,11.4676666667,11.8289333333,14.4098,22.6832,13.5869333333
569.09,12.1070666667,41.2064,21.0434666667,25.1970666667,11.4438,11.8208666667,14.3848666667,22.6516,13.6014
569.43,12.1209333333,41.249,21.0722,25.2184,11.4602,11.8291333333,14.3991333333,22.6484,13.6526
569.77,12.0630666667,41.2355333334,21.0668666667,25.2227333333,11.4197333333,11.7962,14.3622666667,22.6300666667,13.6170666667
570.11,12.044,41.3062666667,21.0648666667,25.2362666667,11.4078666667,11.7835333333,14.3604666667,22.6291333333,13.611
570.45,12.05,41.3083333333,21.0928666667,25.2704666667,11.4438,11.8175333334,14.3921333333,22.6550666667,13.6246
570.79,12.0426,41.317,21.0997333333,25.2597333333,11.3882666667,11.8036666667,14.3777333334,22.628,13.6241333333
571.13,12.0533333333,41.3670666667,21.1434666667,25.2752,11.4260666667,11.8225333333,14.4145333333,22.6626,13.6571333333
571.47,12.0132666667,41.3595333333,21.1234666667,25.2533333333,11.3995333333,11.7888,14.3689333334,22.6539333333,13.6374
571.81,12.0452666667,41.382,21.1434666667,25.2801333333,11.4198666667,11.8166,14.3984,22.6764,13.6552666667
572.15,12.0674666667,41.4077333333,21.1826666667,25.3259333333,11.4376,11.8542,14.4370666667,22.7248666667,13.6884666667
572.49,12.0968666667,41.446,21.2254,25.3601333333,11.4554666667,11.8840666666,14.4764666667,22.7736,13.7172
572.83,12.1306666667,41.5641333333,21.2918,25.4072666667,11.5074666667,11.9035333333,14.5170666667,22.8341333333,13.7505333333
573.17,12.1149333333,41.5746666667,21.302,25.4144,11.5157333333,11.9155333333,14.5364666667,22.863,13.748
573.51,12.1338666667,41.6300666667,21.3194,25.437,11.5378,11.93,14.5246,22.9147333334,13.7558
573.85,12.1961333333,41.6164666667,21.3692,25.4966,11.6126666667,11.9944666667,14.5780666667,22.9709333333,13.818
574.19,12.2358666667,41.6936,21.439,25.5549333333,11.6126,12.0089333333,14.6205333333,23.0268,13.8587333333
574.53,12.3,41.7733333333,21.5288,25.6544,11.7162,12.0954,14.6999333333,23.123,13.9263333333
574.87,12.3464,41.7915333333,21.5759333333,25.7023333334,11.7416666667,12.1162,14.7264666667,23.1481333333,13.9695333333
575.21,12.4853333333,41.9443333333,21.7400666666,25.8533333333,11.8491333333,12.2627333333,14.8648,23.305,14.0864
575.55,12.4650666667,42.0078666667,21.7772,25.8992666667,11.8540666667,12.2761333333,14.8808666667,23.3368666667,14.0911333334
575.89,12.4492,42.0438666667,21.7714,25.8942,11.8254666667,12.2519333333,14.854,23.3316666667,14.069
576.22,12.4114,42.0650666667,21.7732,25.913,11.804,12.2232,14.8544,23.3417333333,14.0678666667
576.56,12.4291333333,42.0578,21.773,25.9594666667,11.788,12.2479333333,14.9029333333,23.3952666667,14.0840666667
576.90,12.486,42.1445333333,21.8726666667,26.0514,11.8319333333,12.3134,14.9873333333,23.4804666667,14.1521333333
577.24,12.5288,42.1289333333,21.8954,26.1197333333,11.8574,12.3540666667,15.0483333333,23.5184666667,14.1893333333
577.58,12.5003333333,42.1960666667,21.9065333334,26.1470666667,11.8074666666,12.3244,15.0636666667,23.566,14.1886
577.92,12.5160666666,42.2874666667,21.9454,26.2118666667,11.825,12.3705333333,15.0915333333,23.6239333333,14.2112666667
578.26,12.4488666667,42.2231333334,21.8904666667,26.1628,11.7641333333,12.3010666667,15.0187333333,23.5736666667,14.1856
578.60,12.4998,42.3436666667,21.9737333333,26.2532,11.8239333333,12.3694,15.0791333333,23.6711333334,14.2569333333
578.94,12.4215333333,42.2641333333,21.9241333333,26.2277333333,11.7726666667,12.3114666667,15.0722666667,23.6258666667,14.2204
579.28,12.3695333333,42.1539333333,21.8752,26.1523333333,11.7088,12.269,14.9996666667,23.5478,14.1713333333
579.61,12.3996,42.2,21.9516,26.2307333333,11.7176666667,12.2856666667,15.0364,23.6287333333,14.2438666667
579.95,12.4428666667,42.2140666667,21.9957333333,26.2472666667,11.7602,12.3097333333,15.0520666667,23.6568,14.2725333333
580.29,12.4262,42.2782,22.0757333334,26.3115333333,11.7941333333,12.3303333333,15.0547333333,23.6939333333,14.3300666667
580.63,12.4030666666,42.2322,21.9825333333,26.2794666667,11.7237333333,12.2408666667,14.9884666667,23.6225333333,14.2685333333
580.97,12.3055333333,42.1950666667,21.9286,26.2156666667,11.6449333333,12.1354,14.9258666667,23.5826666667,14.2321333333
581.31,12.2967333333,42.1123333333,21.9241333333,26.1835333333,11.6184,12.1482,14.8998666667,23.5237333333,14.2015333334
581.65,12.3456666667,42.0716666667,21.9342666667,26.1989333333,11.6733333333,12.1526,14.9349333333,23.5666666667,14.2411333333
581.98,12.4271333333,42.16,22.0430666667,26.3044666667,11.729,12.2256,15.0482666667,23.6988666667,14.3162666667
582.32,12.3110666667,42.0753333333,21.922,26.2208666667,11.5890666667,12.1305333333,14.9646666667,23.6131333333,14.2264666667
582.66,12.273,42.0732666667,21.9064,26.1626666667,11.5208,12.0559333333,14.8912,23.5425333333,14.198
583.00,12.3321333333,42.1622666667,21.9608,26.2345333333,11.5664666667,12.0759333333,14.9603333333,23.6468,14.253
583.34,12.2550666667,42.0774666666,21.8893333333,26.1454666667,11.5326,12.0168,14.9123333333,23.5538,14.1331333333
583.68,12.1850666667,42.0318,21.8534,26.1316666667,11.4578666667,11.9649333333,14.8592666667,23.5185333333,14.1292666667
584.01,12.1725333334,42.0274666667,21.8395333333,26.1154666667,11.4142666667,11.9432666667,14.8583333333,23.4955333333,14.1056
584.35,12.2144666667,42.1039333333,21.9309333333,26.1657333334,11.4797333333,12.0225333333,14.8968666667,23.5824666667,14.1858
584.69,12.2703333333,42.1222666667,22.0192,26.1838,11.5204666666,12.0778,14.9368,23.6068,14.2115333333
585.03,12.3166,42.2626666667,22.1072666667,26.2904666667,11.6186666667,12.1194666667,15.0216666667,23.7201333333,14.2988666667
585.37,12.2738666667,42.3014,22.0895333333,26.2934666667,11.5781333333,12.1130666667,15.0185333333,23.7082666667,14.2805333333
585.70,12.2282,42.2308,22.0377333333,26.2326666667,11.5446,12.0917333333,14.9508,23.6442666667,14.2242
586.04,12.2415333333,42.309,22.0939333333,26.2653333333,11.5909333333,12.1079333333,14.9776666667,23.6773333333,14.2584666667
586.38,12.2514,42.3235333333,22.1166,26.3335333333,11.641,12.1285333333,15.005,23.7366666666,14.2721333333
586.72,12.2624,42.3285333333,22.1614,26.3586666667,11.6642,12.1594666667,15.0479333333,23.6798666667,14.2791333333
587.06,12.2546,42.3580666667,22.1913333333,26.3700666667,11.6191333334,12.1678,15.0458,23.6884,14.3158666667
587.39,12.2981333333,42.4199333333,22.2107333333,26.4126666667,11.6498666667,12.2103333333,15.0717333333,23.7118,14.327
587.73,12.3132666667,42.4987333333,22.2529333333,26.4411333333,11.6662,12.2564666667,15.0981333333,23.7384,14.3381333333
588.07,12.2548,42.462,22.1816666667,26.3673333333,11.5834666667,12.1748666667,15.0424666667,23.6768666667,14.2853333333
588.41,12.2851333333,42.5638666667,22.2386,26.4744666667,11.6500666667,12.2397333333,15.1067333333,23.7270666667,14.3592666667
588.74,12.2323333333,42.5024666667,22.1722,26.4023333333,11.538,12.1491333333,14.9937333333,23.6165333333,14.2567333333
589.08,12.1984,42.4362,22.17,26.3708666667,11.5060666667,12.0979333333,14.9568666667,23.5888666666,14.2351333333
589.42,12.1694666667,42.3838666667,22.1228,26.3696666667,11.4578,12.0768,14.9333333333,23.5536,14.2098666667
589.76,12.1944666667,42.3558,22.1332,26.3806,11.477,12.0762666667,14.9326,23.5457333333,14.2218
590.09,12.2423333333,42.4306,22.1713333333,26.4233333333,11.5266,12.1366,14.9334666667,23.5940666667,14.2579333333
590.43,12.2744666667,42.4799333333,22.158,26.4560666667,11.5330666667,12.1464666667,14.9251333333,23.6502,14.2734
590.77,12.3258,42.5155333333,22.1908,26.5283333333,11.6454666667,12.1827333333,14.952,23.6992666667,14.3302666667
591.11,12.3798,42.5276,22.2330666667,26.5478,11.6948666667,12.2126,14.9928666667,23.7478666667,14.3838666667
591.44,12.3922666667,42.4333333333,22.159,26.4977333333,11.6602666667,12.1460666667,14.9303333333,23.7123333333,14.3452
591.78,12.3954,42.4290666667,22.2251333333,26.5286,11.7087333333,12.1648666667,14.9629333333,23.7416666667,14.3631333333
592.12,12.3655333333,42.3828666667,22.1548,26.4892666667,11.6336666667,12.1077333334,14.8948,23.6966,14.277
592.46,12.4104666667,42.3955333333,22.2176,26.5368666667,11.7106666667,12.1661333333,14.9751333333,23.7609333333,14.3494666667
592.79,12.4264666667,42.3968,22.2139333333,26.5512,11.7603333333,12.1915333333,14.9737333333,23.7650666667,14.3512
593.13,12.4848,42.4937333333,22.2616666667,26.5770666667,11.8112,12.2172666667,15.0322666666,23.8022,14.3912
593.47,12.4729333333,42.4502666667,22.21,26.5698666667,11.7864666666,12.1986,15.0327333333,23.7781333333,14.338
593.80,12.4390666667,42.4012,22.1689333333,26.5278666667,11.7342666667,12.1614,15.0108,23.7016,14.2842
594.14,12.4617333333,42.4534666667,22.2325333333,26.5699333333,11.7953333334,12.1926666667,15.0503333333,23.7586666667,14.3533333333
594.48,12.5176,42.469,22.2579333333,26.6091333333,11.7889333333,12.2272,15.1079333333,23.7976666666,14.3768666667
594.81,12.4452666667,42.4780666667,22.2392666667,26.6058,11.7664666667,12.1729333334,15.0597333333,23.7594,14.3006
595.15,12.4569333333,42.503,22.2946,26.6617333333,11.8356666667,12.2272,15.1019333333,23.7762,14.3213333333
595.49,12.4409333333,42.5398,22.2524,26.6835333333,11.8096666667,12.2016666667,15.0632,23.7657333333,14.2925333333
595.82,12.4754,42.5612,22.3041333333,26.7048666667,11.8591333333,12.2413333333,15.0917333334,23.7924666667,14.3332
596.16,12.4832,42.5969333333,22.3095333333,26.7196666667,11.8962,12.2708,15.1085333333,23.8172,14.3404666667
596.50,12.5159333333,42.6827333333,22.3444,26.7826666667,11.9232666667,12.3009333333,15.1446,23.8382666667,14.3748
596.83,12.4685333333,42.7495333333,22.3470666666,26.8333333333,11.9457333333,12.2839333333,15.1262666667,23.8645333333,14.3742
597.17,12.4543333333,42.8284,22.4056,26.8496,11.9597333333,12.2728,15.1206,23.9175333333,14.3903333333
597.51,12.4374666666,42.87,22.4095333333,26.8698666666,11.9675333333,12.2534,15.1052666667,23.9302,14.4152666667
597.84,12.3732666667,42.8808666667,22.366,26.8771333333,11.9162666666,12.1666666667,15.0526,23.9338666667,14.3671333333
598.18,12.3122666667,42.9423333333,22.3666666667,26.8860666667,11.9176666667,12.1157333333,15.0322,23.9572,14.3653333333
598.52,12.3787333334,43.009,22.3951333333,26.9414666667,11.9969333333,12.1696666667,15.067,24.0625333333,14.4042
598.85,12.4048,43.1146666667,22.4055333333,27.0246,12.0368666667,12.2193333333,15.1064,24.1608,14.4870666667
599.19,12.4940666667,43.2032666667,22.4962666667,27.1539333333,12.1684666666,12.3256666667,15.2006666667,24.2761333333,14.5549333333
599.53,12.5158666667,43.3280666667,22.5438666667,27.2740666667,12.2394,12.3706,15.2610666667,24.355,14.6139333333
599.86,12.5502,43.3664666667,22.5410666667,27.3600666667,12.2706666667,12.3762,15.2732666667,24.4092,14.6518666667
600.20,12.5630666667,43.3767333333,22.5633333333,27.4034666667,12.2663333333,12.4057333333,15.2858666667,24.4482666667,14.6437333333
600.53,12.6620666667,43.4301333333,22.655,27.5012666667,12.3388,12.4869333333,15.3544666667,24.5308666667,14.7050666667
600.87,12.6984,43.4197333333,22.6544666667,27.5438666667,12.3622666667,12.557,15.3910666667,24.5470666667,14.744
601.21,12.7584666667,43.4480666667,22.7236,27.6208666667,12.4107333333,12.6398666667,15.4852666667,24.6214,14.8001333333
601.54,12.8385333333,43.5280666667,22.7787333333,27.6952,12.4769333333,12.7494,15.5728,24.6416,14.8402666667
601.88,12.8698666667,43.4384,22.7454,27.6558,12.4706666667,12.805,15.5262666667,24.5622,14.8268
602.21,12.8892666667,43.4145333333,22.7669333333,27.6649333333,12.4604,12.8256666667,15.5695333333,24.5307333333,14.8836666667
602.55,12.8742666667,43.3882666667,22.7847333333,27.6472666667,12.4158666667,12.7882666667,15.5794666667,24.4918,14.8378666667
602.88,12.8174666667,43.4289333333,22.7344666667,27.5994666666,12.3462666667,12.7438666667,15.5267333333,24.4476,14.8
603.22,12.8389333333,43.4369333333,22.7411333333,27.6168666667,12.3612666666,12.7726,15.5462666666,24.4549333333,14.8401333333
603.56,12.8545333333,43.5559333333,22.8040666667,27.683,12.3926,12.8069333333,15.6016666666,24.5012666667,14.8912666667
603.89,12.8343333333,43.5645333333,22.8034,27.6839333333,12.4166666667,12.8055333333,15.5844,24.5123333333,14.9006666667
604.23,12.8524,43.6296666667,22.8352,27.6922,12.4368,12.8372,15.6242,24.5510666667,14.9365333333
604.56,12.8324666667,43.5866666667,22.7899333333,27.6955333333,12.4048,12.8146666667,15.5934,24.516,14.897
604.90,12.8718666666,43.6717333333,22.8420666667,27.7752,12.4518666667,12.8612,15.6297333333,24.5846666667,14.9484
605.23,12.8497333333,43.6291333333,22.8426666667,27.776,12.4402,12.8638,15.6039333333,24.6170666667,14.9468
605.57,12.9069333333,43.7609333333,22.9188666667,27.9131333333,12.533,12.9345333333,15.7330666667,24.7651333333,15.0290666667
605.90,12.8416666667,43.7949333333,22.8957333333,27.9482,12.4568,12.8853333333,15.6796,24.7688,14.9659333333
606.24,12.8338666667,43.8781333333,22.9177333333,28.0240666667,12.4868,12.9214666667,15.6708666666,24.8214,14.9724666667
606.58,12.9465333333,43.8888,23.0238,28.1589333333,12.5793333333,13.0138666667,15.7611333333,24.9048666667,15.0624666667
606.91,12.9906666667,43.9402666667,23.049,28.2056,12.5618,13.0181333333,15.774,24.9534,15.0504666666
607.25,13.0494666667,43.9334666667,23.0875333333,28.2412666667,12.6028666667,13.1086,15.8188,24.9853333333,15.0862666667
607.58,13.0694,43.9126666667,23.0733333333,28.2536666667,12.5670666667,13.0804666667,15.8256666667,24.9604,15.0767333333
607.92,13.0024666667,43.8053333333,22.9612,28.193,12.471,13.0246666667,15.7494,24.8589333333,14.9735333334
608.25,13.0328666667,43.9112,23.0384,28.2418666667,12.4911333333,13.0607333333,15.7757333333,24.9232,15.0084
608.59,13.0394,43.9266666667,23.0183333333,28.2644,12.5031333333,13.0754,15.7736,24.9374666667,15.0103333333
608.92,13.0175333333,43.8994666667,22.9500666667,28.2502666667,12.4588,13.0488,15.7446666667,24.8885333333,14.9798
609.26,13.0376,43.9091333333,22.9531333333,28.2894666667,12.4558,13.0825333333,15.7484666667,24.8859333333,14.9876666667
609.59,13.1227333333,43.9801333333,23.0328666666,28.3702666667,12.5648,13.2067333333,15.8354,24.9593333333,15.0786
609.93,13.1860666667,44.0089333333,23.069,28.4098,12.5944666667,13.2248,15.8655333333,25.0129333333,15.1202666667
610.26,13.1102666667,43.9884666667,23.0138,28.3597333333,12.53,13.1866,15.8317333333,24.9983333333,15.0867333333
610.60,13.1693333333,44.0604666667,23.0595333333,28.4366666667,12.5896666667,13.2576,15.9044,25.0953333333,15.1491333333
610.93,13.0937333333,43.9838,22.9855333333,28.4108,12.4856,13.1943333333,15.8392666667,25.0562666667,15.0846
611.27,13.1828666667,44.1178,23.078,28.5312666667,12.5462666667,13.2970666667,15.912,25.1838666667,15.1785333333
611.60,13.1894666667,44.1672666667,23.1584666667,28.6051333333,12.5647333333,13.3296,15.9281333333,25.2518666667,15.2494666666
611.93,13.2166666667,44.1381333333,23.1279333333,28.6278,12.5772,13.3180666667,15.9607333333,25.2642666667,15.2600666667
612.27,13.2284,44.1257333333,23.1268666667,28.6502,12.5507333333,13.3044,15.9832,25.2942,15.2264
612.60,13.2852666667,44.2291333333,23.2268666667,28.6941333333,12.5866666667,13.3478666667,16.0573333333,25.3652,15.2656
612.94,13.2258,44.2092666667,23.1714666667,28.6194666667,12.492,13.2909333333,15.9838666667,25.3554666666,15.2106
613.27,13.2365333333,44.2384,23.1934,28.6588,12.4951333333,13.3286666667,16.0486,25.4008,15.2316666667
613.61,13.1742666667,44.2742,23.189,28.6635333333,12.4545333333,13.3058666666,16.0053333333,25.4012,15.2273333333
613.94,13.2628666667,44.2938666667,23.2523333333,28.772,12.547,13.4124,16.0918,25.4552666667,15.2958
614.28,13.1507333333,44.2406,23.2226666667,28.727,12.504,13.3784,16.0425333333,25.4090666667,15.2539333333
614.61,13.1643333333,44.3184666666,23.2302,28.7610666667,12.5574666667,13.3646,16.0448666667,25.4443333333,15.2502666667
614.94,13.178,44.4328666667,23.2522666667,28.8253333333,12.6002666667,13.3856,16.0766,25.4872666667,15.2638
615.28,13.2911333333,44.492,23.2741333333,28.8888,12.6714666667,13.4692,16.1569333333,25.5634666667,15.3555333333
615.61,13.397,44.6464666666,23.4422666667,29.0525333333,12.823,13.6271333333,16.2741333333,25.7052,15.4962666667
615.95,13.3938,44.6434666667,23.4722666667,29.0371333333,12.8442,13.6229333333,16.2711333333,25.6884,15.5074
616.28,13.4942,44.7710666667,23.5774666667,29.1973333333,12.9726,13.7356666667,16.3908666667,25.8056,15.6651333333
616.61,13.548,44.8552666667,23.7331333334,29.3662666666,13.0771333333,13.7911333333,16.5408666667,25.8567333333,15.7684666667
616.95,13.5474666667,44.8853333333,23.7207333333,29.3894666667,13.0760666667,13.7584666667,16.5198,25.8542666667,15.7836
617.28,13.6127333333,44.8048,23.7365333333,29.4279333333,13.1086,13.8218666667,16.6150666667,25.8332666667,15.8056
617.62,13.6541333333,44.869,23.8106666667,29.4579333333,13.1327333333,13.8646666667,16.6694,25.9274,15.8972666667
617.95,13.7432,44.8904666667,23.8752,29.496,13.1716666667,13.9198666667,16.7352666667,25.9374,15.9374
618.28,13.7552,44.8997333333,23.9064,29.5392,13.1686666667,13.9331333333,16.7845333333,25.9282,15.9800666667
618.62,13.6194666667,44.7302666667,23.835,29.4059333333,13.0633333333,13.8532666667,16.6978,25.8220666667,15.8898666667
618.95,13.6074,44.7062,23.8706666667,29.4499333333,13.0813333333,13.8548,16.7265333333,25.8356666667,15.8411333333
619.28,13.4369333333,44.575,23.7527333333,29.2754,12.9144,13.7248666667,16.5664,25.6816666667,15.6933333334
619.62,13.4636,44.6339333333,23.7804666667,29.3363333333,12.8950666667,13.8104666667,16.611,25.7094,15.7598666667
619.95,13.3977333333,44.5512,23.7158666667,29.2791333333,12.7782666667,13.7648666667,16.5048666666,25.6094,15.6653333333
620.28,13.4166666667,44.5754,23.7207333333,29.2234,12.7812666667,13.8180666667,16.5058666667,25.6255333333,15.6442
620.62,13.3998666666,44.4928666666,23.7017333333,29.1383333333,12.7001333333,13.7522666667,16.4358,25.5338666667,15.6036
620.95,13.3634666667,44.4333333333,23.6784666667,29.0423333333,12.6838666667,13.7284,16.3767333333,25.5060666667,15.5792
621.28,13.2800666667,44.4356666667,23.6416666667,29.0264,12.6082,13.6355333333,16.3187333333,25.4052,15.4830666667
621.62,13.2418666667,44.4605333333,23.6524666667,29.0460666667,12.546,13.5992666667,16.2796666666,25.4015333334,15.4796
621.95,13.239,44.4218,23.6370666667,29.0480666667,12.5156666667,13.6466666667,16.2944666667,25.4024666667,15.4957333333
622.28,13.3891333333,44.5188666667,23.7155333333,29.2058,12.5913333333,13.7829333333,16.4292,25.4919333333,15.6023333333
622.62,13.4411333333,44.6084,23.7952,29.2316666667,12.6664,13.8447333333,16.4968,25.5436666667,15.7026666667
622.95,13.5836666666,44.7109333333,23.8978,29.3631333333,12.7501333333,13.9589333333,16.6262666667,25.6426666667,15.857
623.28,13.5441333333,44.6817333333,23.8997333333,29.3504,12.7660666667,13.9233333333,16.6520666667,25.5878,15.8587333333
623.62,13.6084,44.7098,23.9813333333,29.3920666667,12.8422666667,14.0,16.7544666667,25.6496666667,15.9073333333
623.95,13.5024,44.6126666667,23.8915333333,29.2844,12.7434666667,13.8732,16.6278,25.4973333333,15.7808666667
624.28,13.5273333333,44.6331333333,23.9701333333,29.3213333333,12.8039333333,13.9343333333,16.6738,25.5233333333,15.8106666667
624.62,13.484,44.6804,23.9773333333,29.3510666667,12.749,13.8956666667,16.6464666667,25.4532666667,15.7869333333
624.95,13.4778,44.6688,23.9628,29.3371333333,12.7559333333,13.8777333333,16.6584666667,25.4032,15.7872666667
625.28,13.4256,44.5547333333,23.8692,29.2498666667,12.7094,13.7976666667,16.5818,25.2866666666,15.7063333334
625.61,13.4630666667,44.6071333333,23.9816,29.2654,12.7551333333,13.7877333333,16.5768,25.3205333333,15.7290666667
625.95,13.3786666667,44.6088,23.9902,29.2192,12.7266666667,13.7398,16.5492,25.2552,15.7094
626.28,13.3179333333,44.542,23.9172,29.1747333333,12.629,13.6392666667,16.4480666667,25.1688,15.6431333333
626.61,13.2001333333,44.4966,23.8628666667,29.1153333333,12.5572666667,13.5462,16.3606666667,25.0756666667,15.5166666667
626.94,13.1648666667,44.4954666667,23.8338666667,29.1158,12.4984666667,13.4866666667,16.2702666667,25.0512,15.4736666667
627.28,13.1165333333,44.4554666667,23.8144666667,29.0828,12.4881333333,13.4334666666,16.2182,25.0218,15.4475333333
627.61,13.1888666666,44.5014666667,23.8668666667,29.1656,12.5226666667,13.458,16.2529333333,25.0554666666,15.5253333333
627.94,13.1941333333,44.4607333333,23.8341333333,29.1626666667,12.5374,13.4625333333,16.2608666667,25.0299333333,15.5443333333
628.27,13.2782,44.5405333333,23.9176,29.2229333333,12.6149333333,13.5242666667,16.3301333333,25.1282,15.5886666667
628.61,13.3186666667,44.5686,23.9542,29.2255333333,12.6332666667,13.5954,16.34,25.1776666667,15.6138666667
628.94,13.31,44.6636,24.0519333333,29.301,12.6792666667,13.6495333333,16.3853333333,25.2564666667,15.6680666667
629.27,13.2860666667,44.7278,24.0244,29.2872666667,12.6188666667,13.5958,16.3515333333,25.2552,15.6144
629.60,13.325,44.7178666667,24.0504666667,29.2868,12.6261333333,13.6046,16.3317333333,25.3364,15.6156
629.94,13.3778,44.7553333333,24.1340666667,29.3237333333,12.6697333333,13.6795333333,16.3856,25.3794666667,15.6499333334
630.27,13.4998,44.8492666667,24.2196,29.4558,12.7436666667,13.7754666667,16.5085333333,25.514,15.7878666667
630.60,13.6358,44.9626,24.3385333333,29.5074,12.8602666667,13.9228,16.6732666667,25.6571333333,15.875
630.93,13.6846,45.0014666667,24.3883333333,29.5434666667,12.8872666667,13.9494,16.7316666666,25.6402,15.8893333333
631.26,13.6735333333,45.0796666667,24.4289333333,29.5638666667,12.9274666667,13.9792666667,16.7860666667,25.7236666667,15.9326666667
631.60,13.7295333334,45.3095333333,24.5536,29.6888666667,12.9917333333,14.0139333333,16.8550666667,25.8468666667,16.0105333333
631.93,13.7212666667,45.2806666667,24.5178666667,29.6496666667,12.9788,13.9982666667,16.8496666667,25.7984666667,16.0172
632.26,13.6312,45.2495333333,24.4820666667,29.6116666667,12.9077333333,13.8986666667,16.741,25.7242,15.9566666667
632.59,13.6885333333,45.2494666667,24.4558666666,29.5652666667,12.9054,13.8876,16.7390666667,25.7209333333,15.9422
632.92,13.6600666667,45.2442666666,24.4579333333,29.5896666667,12.9154666667,13.9262666667,16.7854,25.6995333333,15.9847333333
633.26,13.6782666667,45.3236666667,24.4984666667,29.6286666667,12.952,13.953,16.8236,25.6949333333,16.026
633.59,13.58,45.3081333333,24.3744666667,29.569,12.8971333333,13.828,16.7583333333,25.6163333333,15.9517333333
633.92,13.581,45.2678,24.3519333333,29.5194,12.9056,13.8042666667,16.7149333333,25.5635333334,15.9089333333
