wavelength,Back_PooNigf,Belly_PooNigf,Breast_PooNigf,Crissum_PooNigf,Crown_PooNigf,DorTail_PooNigf,Patch10_PooNigf,Rump_PooNigf,Throat_PooNigf,WingTip_PooNigf
561.94,12.4753333333,41.4223333333,17.0678666667,28.9047333333,11.8972,8.5788,28.773,14.9067333333,23.2205666667,10.9917333333
562.28,12.5012,41.4855333333,17.1446,29.0164666667,11.9268,8.61973333333,28.7766,14.9358444444,23.3083333333,11.0183333333
562.62,12.5474,41.5604666667,17.2636666667,29.1084,12.0112333333,8.70266666667,28.8714666667,15.0248,23.3993,11.0919333333
562.96,12.5243333333,41.5609333333,17.2916666667,29.1052666667,12.0138,8.687,28.8754,15.0171333333,23.429,11.0844666667
563.30,12.5910666667,41.6928,17.3905333333,29.1874,12.0936,8.71386666667,28.9553333333,15.0786222222,23.5542333333,11.1326666667
563.64,12.5744666667,41.6366666667,17.4008666667,29.1696,12.0598333333,8.70406666667,28.9202,15.0356444444,23.5723333333,11.1370666667
563.99,12.5912666667,41.6380666667,17.4498,29.1862666667,12.0596333333,8.71466666667,28.9474,15.0332,23.6018666667,11.1854
564.33,12.6052,41.6267333333,17.5271333333,29.1843333333,12.0535666667,8.71306666667,28.948,15.0128222222,23.6608666667,11.1932
564.67,12.5765333333,41.6292,17.5193333333,29.1756666667,12.0294666667,8.71926666667,28.9431333333,14.9910888889,23.6821333333,11.1951333334
565.01,12.5344,41.5307333333,17.4937333333,29.1161333333,11.9695333333,8.67033333333,28.8957333333,14.9283555556,23.6643333333,11.1511333333
565.35,12.5206666667,41.5338,17.5114,29.1431333333,11.9578666667,8.6478,28.8667333334,14.8980222222,23.6956666667,11.1565333333
565.69,12.5474666667,41.5486,17.5423333333,29.1662666667,11.9759,8.6868,28.8954666667,14.9067333333,23.711,11.1863333333
566.03,12.5286666667,41.5140666667,17.5264666667,29.1252,11.9334333333,8.66946666667,28.8812666667,14.8722222222,23.6737666667,11.1580666667
566.37,12.463,41.4135333333,17.4742666667,29.0353333333,11.8452,8.56293333333,28.7695333333,14.7669777778,23.6260333333,11.0787333333
566.71,12.4734666667,41.4542,17.5485333333,29.1028666667,11.848,8.59726666667,28.7875333333,14.7932666667,23.6586,11.0891333333
567.05,12.4512,41.3536666667,17.5593333333,29.0760666667,11.8422333333,8.64913333333,28.7288,14.7980888889,23.6768333333,11.0968666667
567.39,12.4663333333,41.4124666667,17.6188666667,29.0958,11.8415666667,8.68466666667,28.7656666667,14.8525111111,23.7339,11.143
567.73,12.4332666667,41.4516666667,17.6249333333,29.1383333333,11.8103666667,8.6566,28.765,14.8255555556,23.7710333333,11.1006
568.07,12.4774,41.4738666667,17.6786,29.2045333333,11.8653666667,8.7096,28.8082,14.8652444445,23.8339333333,11.1362666667
568.41,12.5264,41.5538,17.8004666667,29.2964,11.9362666667,8.72806666667,28.8835333333,14.9311555556,23.9117,11.197
568.75,12.5725333333,41.6044,17.8745333333,29.3807333333,11.9951333333,8.78326666667,28.9378,14.9830666667,23.9843,11.2529333334
569.09,12.6115333333,41.6516,17.9720666667,29.4333333333,12.0560666667,8.82126666667,28.9974666667,15.0336222222,24.0566666667,11.2981333333
569.43,12.6237333333,41.6857333333,18.0294666667,29.5076,12.0586,8.81726666667,29.0017333333,15.0510888889,24.1352666667,11.3084
569.77,12.7206,41.7855333333,18.1862666667,29.6174666667,12.1698,8.89646666667,29.1008666667,15.1382444444,24.2578,11.4016666667
570.11,12.7509333333,41.8922,18.3006,29.7368,12.2271333333,8.95526666667,29.1787333333,15.1933111111,24.3614333333,11.4596
570.45,12.8162,41.9174666666,18.3674,29.8252666667,12.2767333333,8.98926666667,29.2594666667,15.2520222222,24.4453333333,11.5185333333
570.79,12.8096,41.9612666667,18.3885333333,29.8578666667,12.2678,8.92613333333,29.3048,15.2255777778,24.4838,11.5194666667
571.13,12.8034666667,41.9771333333,18.4318666667,29.9188,12.2827666667,8.8954,29.3056,15.2100888889,24.518,11.4974
571.47,12.8362666667,41.9526,18.5184,29.9409333333,12.3510333333,8.95113333334,29.3374,15.2630444444,24.5612666667,11.5514666667
571.81,12.8512666667,41.9610666667,18.6000666667,29.9727333333,12.3541,8.96933333333,29.3516666667,15.3020444445,24.5932666667,11.5642666667
572.15,12.9007333333,41.9699333333,18.6689333333,30.0484666667,12.3908333333,9.02166666666,29.3935333333,15.3332444444,24.6521666667,11.6006666667
572.49,12.9176666667,42.0026666667,18.7479333333,30.0667333333,12.4336,9.04893333334,29.418,15.3642,24.7053333333,11.6278666667
572.83,12.8588666667,41.9760666667,18.7482,30.0321333333,12.3762666667,9.02846666667,29.3866666667,15.3227111111,24.6708666667,11.5922
573.17,12.8721333333,41.9908,18.8004,30.0590666667,12.4165333333,9.04873333333,29.3942,15.3216,24.6895666667,11.6139333333
573.51,12.8542,41.9538,18.805,30.0785333333,12.3794666667,9.02279999999,29.3760666667,15.3284444444,24.7242666667,11.6048
573.85,12.8356,41.8857333333,18.7996666667,30.0755333333,12.3536,9.01373333334,29.3480666667,15.2960888889,24.7281333333,11.5889333333
574.19,12.8456666667,41.8836666667,18.8397333333,30.0774666667,12.3664666667,9.0368,29.3143333333,15.3025777778,24.7417,11.5909333333
574.53,12.8774666667,41.9012666667,18.9098666667,30.1072,12.3866333333,9.06106666666,29.322,15.3261555556,24.7872333333,11.5936
574.87,12.9036,41.8935333333,18.9736,30.1452666667,12.4011666667,9.10179999999,29.3351333333,15.3397333333,24.8336333333,11.6054666667
575.21,12.9043333333,41.9224666667,18.981,30.1524666667,12.3638666667,9.08293333334,29.3118,15.2998666666,24.8486666667,11.5793333333
575.55,12.8598,41.9333333333,18.9672,30.1824,12.3266666667,9.0338,29.3094,15.2504666667,24.8727666667,11.5502666667
575.89,12.7417333333,41.8824,18.9288666667,30.1145333333,12.2143666667,8.91600000001,29.2079333333,15.1412444445,24.8163333333,11.4408666667
576.22,12.7333333333,41.8865333333,18.924,30.1473333333,12.1569,8.88513333334,29.1938,15.101,24.8079666667,11.4109333333
576.56,12.7684666667,41.8990666667,18.9654666667,30.2062666667,12.1757,8.87833333333,29.2204666667,15.1302222222,24.8722666667,11.4416666667
576.90,12.7242666667,41.8986666667,18.9532666667,30.2216,12.1383333333,8.83773333333,29.2123333333,15.1218222222,24.8914,11.4026
577.24,12.6685333333,41.8662666667,18.9507333333,30.1904666667,12.1219,8.77553333333,29.1812666667,15.0531555555,24.8642333333,11.3358666667
577.58,12.7396666667,41.9446666667,19.0172,30.2140666667,12.1682666667,8.80806666667,29.2200666667,15.1268888889,24.9465,11.3597333333
577.92,12.7234,42.0139333333,19.0567333333,30.265,12.1624,8.77953333333,29.2384666667,15.1173777778,25.0066666667,11.3619333333
578.26,12.6948,42.0252,19.0663333333,30.2844,12.1487,8.77166666667,29.2168666667,15.0719111111,25.0137666667,11.3729333333
578.60,12.7168,42.0444666667,19.1102,30.3124666667,12.1666,8.80413333333,29.2274666667,15.0692222222,25.0449333333,11.3919333334
578.94,12.6952,42.0465333333,19.1585333333,30.3761333333,12.1519333333,8.76439999999,29.2288,15.0751777778,25.0929333333,11.3865333333
579.28,12.7402,42.0839333333,19.2282666667,30.4328666667,12.1788,8.82500000001,29.2889333333,15.1052,25.1620666667,11.3984
579.61,12.789,42.1079333333,19.2534,30.4794,12.2216666667,8.86926666667,29.3404666667,15.1519333333,25.2398333333,11.4428666667
579.95,12.8897333333,42.1549333333,19.3726,30.5572666667,12.3475333333,8.94306666667,29.4183333333,15.2472444444,25.3960333333,11.5662666667
580.29,12.9131333333,42.2024,19.4282666667,30.6064,12.3802333333,8.95666666667,29.4497333333,15.2408888889,25.4440333333,11.5734666667
580.63,12.9741333333,42.1939333333,19.5241333333,30.6204666667,12.4091333333,9.022,29.4678,15.2518666667,25.4971,11.6420666667
580.97,12.9704,42.2174,19.5721333333,30.6634666667,12.3899,9.03520000001,29.4818666667,15.2716888889,25.5340333333,11.6783333333
581.31,12.9506,42.2165333333,19.612,30.7189333333,12.4122,8.9982,29.4904,15.2584444444,25.5708,11.7051333333
581.65,12.947,42.0968,19.6045333333,30.6830666667,12.4153,8.98773333332,29.4859333333,15.2368,25.5684,11.6974
581.98,12.9803333333,42.1426666667,19.6864,30.7914666667,12.4607666667,9.04086666666,29.5345333333,15.3136666667,25.6598333333,11.7276
582.32,12.9859333333,42.1388666667,19.7182,30.7886,12.4886,9.02326666666,29.5413333333,15.3475333333,25.6891666667,11.7614666667
582.66,13.0573333333,42.1681333333,19.7974666667,30.8209333333,12.5625,9.1128,29.6064666667,15.4226666667,25.7380666667,11.8376
583.00,13.0347333333,42.141,19.7759333333,30.8094666667,12.5648333333,9.04193333333,29.5394,15.3963555555,25.7400666667,11.814
583.34,13.0864,42.19,19.8692666667,30.8564,12.5935666667,9.07746666666,29.5528666667,15.4258,25.7831,11.8376
583.68,13.0142666667,42.1544,19.8572666667,30.8592,12.5208666667,9.00346666667,29.5049333333,15.3713777778,25.7609666667,11.7479333333
584.01,13.0197333333,42.1576,19.9158666667,30.9036,12.5423,9.03513333333,29.5141333333,15.3963333333,25.8559333333,11.7536
584.35,13.0553333333,42.1928666667,20.0072,30.9778,12.6201666667,9.07766666667,29.6070666667,15.4782222222,25.9499333333,11.8365333333
584.69,13.1234,42.3046,20.1121333333,31.0418,12.6921666667,9.12786666666,29.6747333333,15.5421777778,26.0818666667,11.9136
585.03,13.1692666667,42.3552666667,20.1912666667,31.1100666667,12.7078333333,9.20273333333,29.7394666667,15.5697111111,26.1331,11.9577333333
585.37,13.1242,42.3194,20.2362,31.0722,12.6605,9.19406666666,29.6960666667,15.5257111111,26.1237666667,11.9491333333
585.70,13.1539333333,42.3612,20.3081333333,31.1279333333,12.6808666667,9.22033333333,29.7277333333,15.5553777778,26.1773666667,11.9592666667
586.04,13.222,42.4377333333,20.4252666667,31.2427333333,12.7182,9.28526666667,29.7958,15.6004888889,26.2744333333,12.0224
586.38,13.1715333333,42.4462666667,20.4223333333,31.2448,12.6343,9.22,29.7711333333,15.5338222222,26.2833666667,11.9894666667
586.72,13.2316666667,42.4221333333,20.5324666667,31.3151333333,12.6954333333,9.32046666666,29.8094666667,15.5910222222,26.3506333333,12.0730666666
587.06,13.2342,42.4964,20.5956666667,31.4221333333,12.7275333333,9.33313333335,29.8706,15.6095111111,26.4558333333,12.13
587.39,13.2125333333,42.4728,20.644,31.4134,12.7333333333,9.3572,29.8552,15.6010444445,26.4479333333,12.1388
