wavelength,Back_TiaFulf,Belly_TiaFulf,Breast_TiaFulf,Crissum_TiaFulf,Crown_TiaFulf,DorTail_TiaFulf,Rump_TiaFulf,Throat_TiaFulf,WingTip_TiaFulf
733.89,15.939,41.1825555556,23.6378888889,31.397,13.1142222222,18.0655,16.5598888889,27.327,16.5397777778
734.21,15.7627777778,40.9555555556,23.5181111111,31.1403333334,12.9765555556,18.024,16.479,27.3106666666,16.3905555556
734.52,15.7951111111,41.1121111111,23.672,30.9965555556,12.9064444444,18.1460555556,16.4972222222,27.4791111111,16.5253333333
734.84,16.0112222222,41.5968888889,24.0275555556,31.288,13.0738888889,18.3573333333,16.7921111111,27.9927777778,16.7958888889
735.16,16.3261111111,41.8846666667,24.3023333333,31.3302222222,13.4037777778,18.6844444444,16.9595555556,28.4223333333,17.1392222222
735.48,16.4468888889,42.0114444444,24.4281111111,31.2057777778,13.5368888889,18.8575555555,17.0355555555,28.4783333333,17.33
735.79,16.2341111111,42.0271111111,24.4423333333,31.3563333333,13.7028888889,18.7441111111,16.9892222222,28.5216666667,17.494
736.11,16.2411111111,42.1966666667,24.6557777778,31.6193333333,13.9275555556,18.7539444445,17.2352222222,29.0234444444,17.719
736.43,16.4476666667,42.4922222222,25.1684444445,31.9131111111,14.3153333333,18.8282222222,17.5782222222,29.5463333333,17.8757777778
736.74,16.2542222222,42.2144444444,25.2298888889,31.7505555556,14.1344444444,18.5888888889,17.4541111111,29.5283333333,17.8014444445
737.06,16.255,42.0171111111,25.1403333334,31.6582222222,14.0135555556,18.4347777778,17.4072222222,29.3736666667,17.6488888889
737.38,16.1097777778,41.6617777778,24.9215555556,31.7238888889,13.9452222222,18.1075555556,17.1918888889,29.0878888889,17.4535555556
737.69,15.9751111111,41.5781111111,24.8931111111,31.7347777778,13.7782222222,18.2432777778,17.0034444444,28.9277777778,17.4261111111
738.01,15.6395555556,41.0302222222,24.415,31.3863333333,13.3041111111,17.7868888889,16.7222222222,28.3408888889,16.8571111111
738.33,15.7898888889,41.1046666667,24.5258888889,31.5955555556,13.3866666667,17.8206111111,16.7981111111,28.3436666667,16.7941111111
738.64,16.1166666667,41.2983333333,24.8557777778,31.8316666667,13.6455555555,18.2616666667,17.1812222222,28.4668888889,16.8433333333
738.96,16.1254444445,41.0423333333,24.7155555555,31.7646666667,13.652,18.1365,17.1012222222,28.1926666667,16.5164444444
739.28,16.0895555556,40.9646666667,24.4284444444,31.5382222222,13.5232222222,18.0881111111,16.9671111111,27.9953333333,16.4888888889
739.59,16.2968888889,41.0386666667,24.3464444445,31.5216666667,13.7575555556,18.3993333333,16.9457777778,28.0527777778,16.475
739.91,16.5752222222,41.2766666667,24.5303333333,31.8411111111,14.1077777778,18.7241111111,17.2158888889,28.4345555556,16.9293333333
740.23,17.0137777778,41.5011111111,24.659,32.1807777778,14.5331111111,19.2412222222,17.7793333333,28.715,17.4481111111
740.54,16.853,41.0641111111,24.3393333333,31.9057777778,14.3831111111,18.8680555556,17.5828888889,28.4815555556,17.0695555555
740.86,17.3576666667,41.6198888889,24.9897777778,32.423,15.0166666666,19.3997222222,18.0931111111,29.0945555556,17.7031111111
741.18,17.5526666667,41.6155555555,25.1694444444,32.4473333333,15.1236666667,19.5731111111,18.2097777778,29.3452222222,17.879
741.49,17.5126666667,41.3818888889,25.025,32.4127777778,14.9124444444,19.5248333333,18.2393333334,29.1231111111,18.0615555556
741.81,17.4218888889,41.671,25.3566666667,32.4857777778,15.0216666667,19.7528888889,18.3368888889,29.1793333333,18.4164444445
742.12,17.1704444444,41.5448888889,25.2837777778,32.3468888889,14.8434444445,19.7048333333,18.1567777778,28.9776666667,18.1911111111
742.44,17.2587777778,41.7758888889,25.4111111111,32.639,14.8638888889,19.6645555556,18.5344444445,29.1464444445,18.3
742.76,17.1322222222,41.9235555556,25.4458888889,32.6218888889,14.7167777778,19.7014444444,18.5683333333,29.0205555556,18.3704444445
743.07,17.1653333333,42.0657777778,25.5934444444,32.5642222222,14.7105555555,19.6893888889,18.3768888889,29.1392222222,18.2608888889
743.39,17.4197777778,42.5588888889,25.9077777778,32.9081111111,15.1677777778,20.1036111111,18.6904444445,29.4172222222,18.6997777778
743.70,17.3772222222,42.7464444445,25.8766666667,33.1212222222,15.0702222222,20.0905555555,18.5723333333,29.5866666667,18.6553333333
744.02,17.3293333333,42.6632222222,25.9307777778,33.3992222222,15.1908888889,20.18,18.5184444444,29.6484444444,18.6596666667
744.34,17.3908888889,42.7506666667,25.9258888889,33.0644444444,15.2205555556,20.0777222222,18.3583333334,29.6346666667,18.4523333333
744.65,17.5798888889,43.053,25.8511111111,33.1565555556,14.9455555556,20.1329444444,18.2826666666,30.0011111111,18.2395555556
744.97,17.989,43.1052222222,26.0282222222,33.3236666667,14.9556666667,20.4273333333,18.4688888889,30.079,18.4355555555
745.28,17.713,42.9268888889,25.8227777778,33.0094444444,14.533,20.2408333333,18.0562222222,29.7085555556,18.24
745.60,17.8138888889,42.9652222222,25.83,33.094,14.5234444444,20.3353333333,17.9067777778,29.7013333333,17.9848888889
745.91,17.0813333333,42.43,25.6171111111,32.7578888889,14.1352222222,20.0833333333,17.5884444445,29.3726666667,17.7736666667
746.23,16.8293333333,41.9591111111,25.5521111111,32.3816666667,13.7467777778,19.8509444444,17.3293333333,29.1054444445,17.5623333334
746.55,16.6643333333,41.8825555556,25.4162222222,32.2816666666,13.5958888889,19.8701666667,17.2481111111,28.9137777778,17.3637777778
746.86,16.3901111111,41.7216666667,25.3553333333,31.8073333333,13.1806666666,19.6637222222,17.1912222222,28.679,17.0531111111
747.18,16.3216666666,41.8035555556,25.4485555556,31.9676666667,13.4,19.6952777778,17.2923333333,28.7746666667,17.2783333333
747.49,16.4894444444,41.7883333333,25.5588888889,31.8775555555,13.7718888889,19.7340555556,17.6001111111,28.7016666667,17.7323333333
747.81,16.3732222222,42.0783333333,25.71,32.019,14.031,19.5418333333,17.7297777778,28.7941111111,17.8426666667
748.12,16.6413333333,42.3163333333,26.1885555556,32.3205555556,14.42,20.0106666667,18.0926666667,29.082,18.3586666667
748.44,16.8028888889,42.2732222222,26.274,32.3955555556,14.5252222222,20.0022777778,18.3274444444,29.0922222222,18.623
748.75,17.1725555556,42.5364444444,26.4216666667,32.4834444444,14.539,20.0022222222,18.4984444444,29.2537777778,18.5908888889
749.07,17.3003333334,42.6496666667,26.2374444444,32.5747777778,14.4231111111,20.0065,18.6233333333,29.2071111111,18.489
749.38,17.1986666667,42.4738888889,26.2,32.3202222222,14.2804444444,19.6801111111,18.5232222222,28.863,18.4952222222
749.70,17.7256666667,42.9904444444,26.4771111111,32.8966666667,14.8317777778,20.1412222222,18.8824444445,29.4037777778,19.347
750.01,17.9356666667,43.232,26.6448888889,33.1875555556,14.7348888889,20.5325,18.9932222222,29.8035555555,19.5103333333
750.33,17.8398888889,42.9335555556,26.4921111111,33.1175555556,14.6444444444,20.6974444444,18.7921111111,29.589,19.1911111111
750.64,17.7683333333,42.4941111111,26.4884444445,32.8738888889,14.7304444445,20.7759444445,18.6637777778,29.5498888889,19.128
750.96,17.8811111111,42.4658888889,26.3151111111,32.8364444444,14.7351111111,20.757,18.6123333334,29.5641111111,19.0857777778
751.27,17.9567777778,42.3841111111,26.2207777778,32.8604444444,14.8428888889,20.8596111111,18.6731111111,29.6624444444,19.1085555556
751.59,17.7966666667,42.1328888889,25.8162222222,32.6426666666,14.5548888889,20.6695,18.3087777778,29.3492222222,18.7032222222
751.90,17.6791111111,42.1328888889,25.9431111111,32.6895555555,14.8741111111,20.7282222222,18.3602222222,29.4243333333,18.7595555556
752.22,17.9812222222,42.3311111111,26.3424444445,32.9337777778,15.2266666666,21.2118888889,18.7197777778,29.8773333333,19.0588888889
752.53,17.5076666667,42.0708888889,26.1422222222,32.5528888889,14.966,20.8485,18.4047777778,29.4737777778,18.5404444444
752.85,17.1265555555,41.9738888889,25.8652222222,32.3433333333,14.9224444445,20.6251111111,18.159,29.1252222222,18.1122222222
753.16,16.7702222222,42.0008888889,25.6354444444,32.4623333333,14.7646666667,20.3437222222,17.9426666667,29.2654444445,17.9992222222
753.47,16.9484444445,42.2998888889,25.7823333333,32.7038888889,14.6807777778,20.4516666667,18.1506666666,29.4891111111,18.4111111111
753.79,16.9468888889,42.3123333334,25.8168888889,32.7444444444,14.6202222222,20.5176111111,18.3522222222,29.6436666667,18.2857777778
754.10,16.6038888889,42.5618888889,25.7887777778,32.622,14.4115555555,20.4535,18.2831111111,29.5101111111,18.2006666667
754.42,17.1465555556,43.1596666667,26.2847777778,33.1393333333,15.0621111111,20.9543888889,18.877,29.9834444445,18.8966666667
754.73,17.4137777778,43.5593333333,26.5535555556,33.2055555556,14.9952222222,20.9881666667,19.1692222222,30.2703333333,19.0562222222
755.05,17.3148888889,43.3615555555,26.2603333333,33.0898888889,14.7815555556,20.7096666667,19.113,29.906,18.8048888889
755.36,17.6361111111,43.4396666667,26.2958888889,33.3584444444,14.8533333333,20.9135,19.5046666667,30.0481111111,18.952
755.67,17.9338888889,43.3975555556,26.3352222222,33.3082222222,14.8381111111,20.7794444445,19.6674444444,29.8516666667,19.1415555556
755.99,18.5721111111,43.6874444445,27.031,33.569,15.0772222222,21.3096666667,20.2516666667,30.004,19.3642222222
756.30,18.6193333333,43.5726666666,26.9336666667,33.7515555556,15.0566666666,21.202,20.0906666667,29.9318888889,18.9618888889
756.62,18.3284444445,43.5385555556,26.9253333333,33.7201111111,15.0403333333,20.8963888889,19.6927777778,29.7501111111,18.6948888889
756.93,18.7011111111,43.5653333333,27.2954444444,33.8005555555,15.426,21.0518333333,19.8615555555,30.0835555556,18.8718888889
757.24,18.4985555556,43.2851111111,27.4718888889,33.8502222222,15.2915555556,20.965,19.7682222222,30.0461111111,18.8046666667
757.56,18.3774444444,42.8131111111,26.9374444445,33.9203333333,15.269,20.7376666667,19.3772222222,29.7473333333,18.7704444444
757.87,18.2583333333,42.6216666667,26.9755555555,33.8698888889,15.2386666667,20.7966111111,19.1227777778,29.8117777778,18.7553333333
758.18,18.5037777778,42.7476666667,27.1161111111,33.963,15.3312222222,20.9532222222,19.0301111111,29.7673333333,18.9465555556
758.50,18.3978888889,42.2926666667,27.2788888889,33.7196666667,15.2922222222,21.1145,18.8967777778,29.7095555555,18.794
758.81,17.8618888889,42.0492222222,26.9103333333,33.2747777778,15.0118888889,20.5652222222,18.5806666666,29.4275555555,18.6584444444
759.13,17.8646666667,42.3641111111,26.979,33.151,14.9412222222,20.556,18.6975555555,29.5671111111,18.9392222222
759.44,17.889,42.1216666667,26.9896666667,32.8014444445,14.9514444444,20.6143888889,18.6992222222,29.4492222222,19.0112222222
759.75,17.7965555556,41.9477777778,26.569,32.7363333333,14.6585555555,20.3793888889,18.433,29.2234444445,18.64
760.07,17.6154444444,41.76,26.3518888889,32.4778888889,14.2773333333,20.0515555555,18.3972222222,28.8937777778,18.4315555555
760.38,17.2958888889,41.6483333334,26.2817777778,32.1336666667,14.0198888889,19.9279444444,18.4025555556,28.7546666666,18.1527777778
760.69,17.038,41.5812222222,25.8965555555,31.9212222222,13.691,19.5983888889,18.3475555556,28.4032222222,17.8541111111
761.01,16.4536666666,41.0342222222,25.2642222222,31.3484444444,13.3016666667,18.9555,17.8601111111,28.0003333333,16.9654444445
761.32,16.2916666667,41.011,24.8965555556,31.3441111111,13.1328888889,18.6327777778,17.6566666667,27.999,16.9717777778
761.63,16.3672222222,41.1457777778,24.8366666667,31.2677777778,12.8886666667,18.4352777778,17.3214444444,27.8612222222,16.7771111111
761.94,16.5061111111,41.1904444444,25.0097777778,31.5092222222,13.0851111111,18.7433333333,17.5165555555,27.7198888889,16.7845555555
762.26,16.6524444444,41.3683333333,25.046,31.7036666667,13.2665555556,18.8483888889,17.6464444445,27.7717777778,16.8642222222
762.57,16.5774444445,41.754,25.4322222222,31.8485555556,13.4294444444,18.9909444444,17.7908888889,27.8862222222,17.0697777778
762.88,16.8403333333,41.9457777778,25.6806666667,31.8992222222,13.8301111111,19.2940555555,17.9236666667,28.1831111111,17.3073333333
763.20,17.3241111111,42.3794444444,26.2216666667,32.1341111111,14.1145555556,19.6555,18.1031111111,28.457,17.7627777778
763.51,17.6143333333,42.8275555555,26.5875555556,32.4625555555,14.3947777778,19.9788333333,18.2711111111,28.9574444444,18.1961111111
763.82,17.6401111111,43.0423333333,26.7362222222,32.6342222222,14.4132222222,20.1515,18.3535555556,29.081,18.5328888889
764.14,17.7768888889,43.2773333333,26.9637777778,32.8028888889,14.5134444444,20.3013888889,18.3953333333,29.2283333333,18.5635555556
764.45,17.9945555556,43.5191111111,27.2511111111,33.2582222222,15.0266666667,20.7555555556,18.901,29.651,18.9724444445
764.76,17.9081111111,43.5206666667,27.1717777778,33.2126666667,15.1407777778,20.7586666667,18.7732222222,29.8296666667,18.9798888889
765.07,17.7105555556,43.3554444444,26.9394444444,33.1442222222,14.8791111111,20.4142777778,18.4664444444,29.7913333333,18.8363333333
765.39,17.44,42.8935555556,26.6351111111,32.8686666667,14.4861111111,20.1697777778,18.0091111111,29.8105555555,18.7211111111
765.70,17.0401111111,42.5155555555,26.1945555555,32.3847777778,14.1673333333,19.8327222222,17.5944444445,29.4844444445,18.6162222222
766.01,16.841,42.4246666667,25.7582222222,32.3985555556,14.3175555556,19.7787222222,17.6452222222,29.4925555556,18.3473333333
766.32,16.5321111111,42.0384444445,25.4858888889,32.0695555556,14.2582222222,19.6410555555,17.4507777778,29.237,18.0498888889
766.64,16.4278888889,41.786,25.4748888889,31.9324444445,14.2843333334,19.5081111111,17.3617777778,29.1786666667,17.935
766.95,16.1656666667,42.0141111111,25.339,31.9436666667,14.1561111111,19.4072777778,17.4113333333,29.1703333333,17.7987777778
767.26,16.1031111111,41.752,25.3415555556,31.546,14.2703333333,19.4957777778,17.105,29.0128888889,17.7538888889
767.57,16.6812222222,42.0057777778,25.8656666667,31.7968888889,14.8825555556,20.1006666667,17.6066666667,29.3056666667,18.1244444444
767.88,17.3652222222,42.2983333333,26.3777777778,32.2097777778,15.4807777778,20.8368333333,18.0192222222,29.8615555556,18.7384444444
768.20,18.0427777778,42.5065555555,26.8086666667,32.5435555556,16.2262222222,21.39,18.6682222222,29.9677777778,19.1665555555
768.51,18.4708888889,42.9862222222,27.1016666667,33.1463333333,16.7008888889,21.8608888889,19.1187777778,30.3357777778,19.5924444445
768.82,18.3791111111,42.951,27.3851111111,33.1145555556,16.5636666667,21.7103888889,19.1256666667,30.2303333333,19.7567777778
769.13,18.7877777778,43.1771111111,27.5215555556,33.5632222222,16.8111111111,21.8972777778,19.5233333333,30.5032222222,20.1864444444
769.44,19.0675555556,43.3551111111,27.7745555556,33.8446666667,17.1348888889,22.4213333333,20.0903333333,30.856,20.688
769.76,19.3441111111,42.9386666667,27.7443333334,33.8218888889,17.2958888889,22.4766111111,20.3814444444,30.9772222222,20.9503333333
770.07,19.6884444444,42.8861111111,27.6895555556,34.1394444445,17.3304444444,22.6456666667,20.8536666667,31.3211111111,21.2941111111
770.38,19.1866666667,42.7903333333,27.4237777778,34.0624444444,16.8033333334,22.0574444445,20.5047777778,31.3985555556,21.332
770.69,18.2131111111,42.3537777778,26.9257777778,33.3621111111,16.2083333333,21.3632777778,20.1245555556,30.6774444444,20.7544444444
771.00,17.422,41.9172222222,26.2162222222,32.5271111111,15.2795555555,20.6935555555,19.5281111111,30.0943333333,20.3267777778
771.32,17.1173333333,41.674,25.7386666667,32.0701111111,14.5831111111,20.1019444444,19.0158888889,29.9794444444,19.6291111111
771.63,16.932,41.3061111111,25.413,31.8913333333,14.115,19.9583333333,18.6132222222,29.9184444445,19.3155555556
771.94,16.9476666667,41.4845555555,25.5692222222,32.0204444445,14.109,20.2907222222,18.5564444444,30.1456666667,19.0574444445
772.25,17.2416666667,42.1443333334,26.0217777778,32.5175555556,14.4601111111,20.7108333333,18.6325555555,30.7303333333,19.2927777778
772.56,17.5467777778,42.8515555555,26.6746666667,32.9908888889,14.7032222222,21.5492777778,18.7654444444,31.3103333333,19.5457777778
772.87,17.127,42.8536666667,26.6473333333,32.9701111111,14.341,21.4672222222,18.4754444444,30.8948888889,19.1698888889
773.18,17.0124444444,42.4095555556,26.3491111111,32.5437777778,14.1881111111,21.3350555555,18.3068888889,30.3946666667,18.9093333333
773.50,17.0078888889,42.0676666667,25.775,32.3794444444,13.9321111111,21.6136111111,18.3321111111,30.5946666667,18.7268888889
773.81,17.5876666667,42.669,26.5482222222,33.5418888889,14.6203333334,22.3430555555,19.0464444445,31.4578888889,19.0548888889
774.12,17.3292222222,42.6265555556,26.5036666667,33.843,14.4918888889,22.3878333333,19.1556666667,31.2945555556,18.9433333333
774.43,17.667,42.9715555556,26.8198888889,34.2868888889,15.2064444445,22.865,19.5572222222,31.9881111111,19.1998888889
774.74,17.6534444445,42.4536666666,26.8504444444,34.2266666667,15.5776666667,22.5881666667,19.4657777778,31.6658888889,19.5593333333
775.05,17.6505555556,42.1203333334,26.1152222222,33.681,15.2332222222,22.1712777778,19.5758888889,31.2045555556,19.6015555556
775.36,17.3928888889,41.5484444444,25.6922222222,33.156,15.088,21.7283333333,19.3432222222,30.547,18.9801111111
775.67,17.6977777778,41.3002222222,25.8435555556,33.0437777778,15.5676666667,21.6555,19.5722222222,30.905,19.1205555556
775.98,18.3624444444,41.8797777778,26.4913333333,34.0492222222,16.5644444444,22.397,20.7054444444,31.7912222222,19.6233333333
776.30,20.0015555556,43.1036666667,28.1918888889,35.3317777778,17.952,23.4774444445,21.9661111111,32.7184444444,21.0264444444
776.61,20.6471111111,43.3376666667,28.3865555556,35.4532222222,18.4247777778,23.7120555556,21.9072222222,32.9076666667,21.8221111111
776.92,21.0772222222,43.715,28.8381111111,35.5895555555,19.152,24.0457777778,22.146,33.0617777778,22.3494444444
777.23,20.7986666666,43.8887777778,28.6284444444,35.2168888889,18.7414444445,23.8803333333,21.6578888889,33.0034444445,22.2831111111
777.54,20.2347777778,43.9277777778,28.1058888889,34.4453333333,17.6604444444,23.3824444444,21.3466666667,32.8341111111,21.758
777.85,19.694,43.6755555555,28.339,34.2525555556,17.3075555556,23.2122222222,20.8254444444,32.8207777778,21.4002222222
778.16,19.6423333333,43.8838888889,28.1024444444,34.5521111111,17.1247777778,23.1431666667,20.701,33.0042222222,21.6262222222
778.47,19.0681111111,43.7186666667,27.276,33.7902222222,16.0931111111,22.5762777778,19.982,32.3475555555,20.8961111111
778.78,18.3015555555,43.279,26.0884444444,32.8185555555,14.8147777778,21.6847777778,18.9521111111,31.3097777778,20.2166666667
779.09,17.1907777778,42.5575555556,24.4645555556,31.656,13.7087777778,20.5088333333,18.0383333333,30.3254444444,19.1048888889
779.40,17.0622222222,42.2553333334,24.0157777778,31.1167777778,13.2908888889,20.1527777778,18.2027777778,30.1967777778,18.8097777778
779.71,16.9333333333,42.3756666667,23.9726666667,30.9277777778,13.0488888889,20.0225,18.01,30.4128888889,18.7026666667
780.02,17.2797777778,42.2262222222,24.3377777778,30.937,12.7961111111,20.1347777778,18.1034444445,29.9821111111,18.8151111111
780.33,18.4711111111,42.8963333333,25.2324444444,31.6047777778,13.5232222222,20.8120555555,18.9076666666,30.9685555556,19.0408888889
780.64,18.9218888889,43.2831111111,25.1063333334,32.1332222222,13.5405555556,20.7268333333,19.0764444444,30.8846666667,19.2217777778
780.95,18.4657777778,43.3244444444,25.0966666667,31.8961111111,13.3116666667,20.086,18.9116666666,30.8155555556,18.6538888889
781.26,18.6855555556,43.8633333333,25.6487777778,32.7321111111,13.9063333334,20.4439444444,19.3968888889,31.3697777778,19.4068888889
781.57,18.7273333333,43.6666666667,26.2221111111,32.4948888889,14.0707777778,20.192,19.4948888889,31.5857777778,19.3231111111
781.88,18.32,43.4893333333,26.9255555556,32.3988888889,13.9762222222,20.2043333333,19.3057777778,31.1152222222,18.7101111111
782.19,18.1693333333,44.0845555555,27.5554444444,32.9418888889,14.1057777778,20.2170555556,19.5131111111,31.3122222222,18.4338888889
782.50,17.6335555556,43.0904444444,27.0471111111,32.8284444444,13.142,19.9011666667,19.1916666667,30.8511111111,17.2363333333
782.81,17.1537777778,43.4922222222,26.8856666667,32.9502222222,13.421,19.8468333333,19.2663333333,31.1877777778,17.2085555555
783.12,16.0297777778,43.0044444444,25.9886666667,32.1148888889,13.0606666667,19.6632222222,18.2784444444,30.0984444445,16.4284444445
783.43,15.6954444444,43.1791111111,26.3627777778,31.7126666667,13.5864444445,19.9688333333,18.3704444444,30.3253333333,16.3391111111
783.74,15.8315555555,42.9191111111,26.0856666667,31.4184444444,13.5605555556,20.1346111111,18.203,30.5276666667,16.778
784.05,15.4091111111,42.3638888889,25.1943333333,31.0242222222,12.7686666667,19.6901666667,17.5125555555,30.1326666666,15.752
784.36,15.1526666667,42.4412222222,25.1106666667,31.598,12.3456666667,20.4228888889,16.8182222222,30.0721111111,15.6652222222
784.67,15.7223333333,43.1002222222,25.4198888889,32.6034444445,13.3355555556,21.2663888889,17.1591111111,31.0162222222,16.7535555556
784.98,16.071,43.677,25.5097777778,33.173,13.9404444445,21.89,17.205,30.7102222222,17.1364444444
785.29,17.4344444445,44.8928888889,26.6733333333,33.9835555556,15.9323333333,22.9397777778,18.3763333334,31.4384444445,18.4774444444
785.60,18.9722222222,45.4215555556,27.3387777778,34.7825555555,17.2155555555,23.9021111111,19.3455555556,32.2353333333,19.1041111111
785.91,19.9682222222,45.178,27.9744444445,35.396,17.9903333333,24.4231666667,20.1806666666,32.4508888889,20.0851111111
786.22,20.2298888889,45.0875555556,27.5142222222,35.6314444444,17.6997777778,24.4677222222,19.8924444444,32.332,19.9137777778
786.53,20.6261111111,45.4432222222,27.7726666667,35.8768888889,18.4017777778,24.8738888889,20.2451111111,32.1078888889,20.5744444444
786.84,20.9987777778,45.1746666667,27.8567777778,35.6817777778,18.7684444445,25.2417222222,20.6432222222,32.2972222222,21.0085555555
787.14,21.6257777778,45.8008888889,28.3116666667,35.9213333333,19.442,25.3632222222,21.5103333333,32.8425555556,21.5392222222
787.45,21.8556666667,45.8912222222,28.2118888889,35.9855555555,19.3191111111,24.7395,21.518,32.8993333333,21.7592222222
787.76,21.0155555556,44.647,27.3097777778,34.7328888889,18.5731111111,23.7908333333,20.3301111111,32.1073333333,20.7257777778
788.07,20.088,44.0998888889,26.6626666667,33.7354444445,17.3987777778,23.1742777778,19.4372222222,31.3906666667,20.1263333333
788.38,18.0304444445,42.4155555556,25.2945555555,31.9072222222,15.2551111111,21.4806666667,17.8103333333,29.4188888889,18.7578888889
788.69,17.0872222222,42.5468888889,24.8436666667,31.7291111111,14.3877777778,20.7846666667,17.2535555556,29.196,18.4664444444
789.00,16.3265555556,41.9995555556,24.9433333334,31.1051111111,13.783,20.0582777778,17.0757777778,28.8768888889,18.2491111111
789.31,16.1996666667,41.7711111111,24.8858888889,30.8587777778,13.049,19.6482777778,16.935,28.6125555556,17.6206666667
789.62,16.5278888889,42.6763333333,25.5114444445,31.3392222222,13.136,19.9661111111,17.3398888889,29.0061111111,18.0184444444
789.92,16.7138888889,42.9518888889,26.1955555555,31.5776666667,13.3291111111,20.9398888889,17.6073333333,29.7697777778,18.5114444444
790.23,17.3315555555,43.4078888889,27.3118888889,31.9301111111,14.1377777778,22.6462777778,19.0283333333,30.9037777778,19.6354444444
790.54,17.1844444445,43.8038888889,27.6016666667,32.2552222222,13.9397777778,22.8786111111,19.9701111111,31.4442222222,20.0022222222
790.85,17.506,44.1242222222,27.9654444444,32.8255555556,14.1042222222,23.4812222222,20.3778888889,32.24,20.1901111111
791.16,18.2727777778,44.6713333333,28.7707777778,33.9121111111,14.7995555556,24.0212222222,21.0873333333,33.7418888889,20.6104444444
791.47,18.3575555555,44.4905555555,28.9393333333,33.7703333333,15.1483333333,23.6887222222,21.1293333333,33.69,20.5197777778
791.78,19.0935555556,44.4098888889,28.7555555556,34.1727777778,15.8154444444,24.3328888889,21.3021111111,33.5748888889,20.6233333333
792.08,19.3287777778,44.0972222222,29.1202222222,34.1203333333,16.3193333333,24.4443888889,21.6781111111,33.6341111111,21.0416666667
792.39,18.5606666667,43.0784444444,28.8681111111,33.6546666667,15.8517777778,23.6225,20.8104444444,32.5297777778,21.0514444444
792.70,17.6715555555,42.0768888889,27.6622222222,32.8482222222,15.1883333333,21.8988333333,19.8543333333,30.8384444444,20.3281111111
793.01,16.1746666667,41.1123333333,26.2303333333,32.2187777778,13.5894444444,20.1056111111,18.3211111111,29.2896666667,18.4157777778
793.32,16.5488888889,41.302,26.3535555556,32.7213333334,14.0066666667,20.5923888889,18.4557777778,29.4255555555,18.3377777778
793.62,16.3823333333,40.7872222222,26.1001111111,32.9617777778,14.1878888889,20.1905,18.4952222222,29.5716666667,18.681
793.93,16.8694444445,41.1315555556,25.6481111111,32.9051111111,14.9313333333,20.3008888889,18.9204444444,29.4228888889,19.8218888889
794.24,17.6967777778,40.9927777778,25.8163333334,32.9716666666,15.3517777778,20.8910555556,18.9238888889,29.7938888889,20.3155555556
794.55,17.9487777778,40.939,26.2361111111,33.0847777778,15.4494444444,20.9834444444,19.0088888889,30.0876666667,20.5127777778
794.86,18.0207777778,41.1175555556,26.3382222222,33.4184444445,15.7496666667,21.1986111111,19.3752222222,30.5287777778,20.6976666667
795.16,18.3848888889,41.5558888889,26.555,33.4705555555,16.5402222222,21.479,19.8926666667,31.4253333333,20.7781111111
795.47,18.9366666667,41.8223333333,26.7932222222,33.5924444444,17.1744444444,21.8697222222,20.3875555556,31.8097777778,20.906
795.78,19.5008888889,42.6166666667,27.0896666667,33.8777777778,17.5395555556,22.4533888889,20.5278888889,32.1011111111,21.719
796.09,19.3907777778,42.5156666667,26.9828888889,33.6,17.1437777778,22.3147222222,20.3755555555,32.133,21.8631111111
796.40,19.2937777778,42.8141111111,26.9678888889,33.2501111111,16.5317777778,21.8535555556,20.0208888889,31.5056666666,21.2773333333
796.70,19.5381111111,42.9358888889,27.6217777778,33.375,16.5626666667,22.295,20.1206666667,31.596,21.1923333333
797.01,19.746,43.0697777778,27.5941111111,33.5325555556,16.3573333334,22.6681666667,20.4594444444,31.6545555556,20.9945555555
797.32,19.9958888889,43.8773333333,27.9878888889,33.659,16.8767777778,23.0676111111,21.235,31.8106666667,21.2771111111
797.63,19.4551111111,44.131,27.6591111111,33.2251111111,16.4396666667,22.8005555556,20.4063333333,31.5824444444,20.8387777778
797.93,19.4141111111,44.5765555555,27.7834444445,33.3553333333,15.7801111111,22.7344444444,20.3172222222,31.0428888889,20.4713333333
798.24,20.0068888889,45.7377777778,28.6325555555,34.0304444444,15.8232222222,23.7855,20.5915555556,31.9725555556,20.8275555555
798.55,20.3912222222,46.2523333333,29.3281111111,34.0541111111,16.1002222222,23.9559444445,20.8147777778,32.7041111111,20.7803333333
798.85,20.7934444444,47.6087777778,30.287,34.5023333333,16.4127777778,24.6309444445,20.77,33.4514444444,21.2775555556
799.16,20.1587777778,47.2194444444,30.2147777778,33.5823333333,16.3997777778,24.5701111111,20.5382222222,33.3332222222,21.0598888889
799.47,19.811,46.807,30.0012222222,33.5756666667,16.0667777778,24.0518888889,20.2956666667,33.1031111111,20.0654444444
799.78,19.4878888889,47.0056666667,30.0544444444,33.4568888889,15.9862222222,23.5708333333,20.0321111111,33.0612222222,20.0692222222
800.08,19.2036666667,47.2448888889,29.621,33.1536666667,14.8232222222,22.9482777778,19.1007777778,32.9478888889,19.6532222222
800.39,19.8598888889,47.7156666667,30.1922222222,33.9954444444,14.9012222222,23.5526666667,19.5872222222,33.1775555556,20.2492222222
800.70,20.0606666667,47.8316666667,30.8291111111,34.4537777778,15.408,23.9488888889,19.9946666667,33.9658888889,20.6143333334
801.00,19.8835555556,47.1132222222,30.1491111111,34.1128888889,15.3518888889,23.4111111111,20.3725555555,33.7428888889,20.4385555556
