wavelength,Back_SicFlam,Belly_SicFlam,Breast_SicFlam,Crissum_SicFlam,Crown_SicFlam,DorTail_SicFlam,Patch10_SicFlam,Patch11_SicFlam,Rump_SicFlam,Throat_SicFlam,WingTip_SicFlam
304.47,6.63324444445,10.7226,6.24073333333,9.93726666665,4.30493333333,7.94833333333,4.0844,4.9116,6.256,10.7718,6.86246666667
304.84,6.52757037037,10.8106,6.1649,9.8766,4.12473333333,7.76873333333,3.897,4.77326666667,6.157,10.8532,6.72846666667
305.21,6.35038518518,10.7133333333,6.02856666667,9.77886666667,3.97926666667,7.51233333333,3.74566666666,4.67613333333,6.07393333333,10.9335333333,6.59146666667
305.58,6.13395555556,10.5088,5.7225,9.58420000001,3.6756,7.1182,3.47,4.2998,5.7206,10.8481333333,6.20333333334
305.95,6.16774814815,10.5898,5.6444,9.69633333333,3.5942,7.16113333333,3.3976,4.30486666667,5.7652,11.0358,6.11753333333
306.32,5.94595555555,10.5693333333,5.5484,9.75973333333,3.58926666667,7.1552,3.16306666667,4.19473333333,5.6896,11.0346,6.03413333333
306.69,5.65384444444,10.4788666667,5.35036666667,9.76446666667,3.4736,6.94693333333,2.92453333333,3.97966666667,5.47906666667,11.0124,5.72626666667
307.06,5.24544444444,10.1995333333,4.97586666667,9.50993333333,3.0894,6.42646666667,2.58366666667,3.66453333333,5.1172,10.7592666667,5.3574
307.43,5.33097037037,10.337,5.04563333333,9.63213333333,3.09793333333,6.48426666667,2.6698,3.66273333333,5.2358,10.8844,5.51626666667
307.80,5.25179259259,10.3594,4.85743333333,9.53639999999,3.01373333333,6.25326666667,2.52826666667,3.50493333333,5.15126666667,10.8428666667,5.3826
308.17,5.5519037037,10.6836666667,5.048,9.78886666667,3.32326666667,6.50013333334,2.7412,3.86486666667,5.50646666667,11.1722666666,5.59066666667
308.54,5.67652592592,10.8181333333,5.1183,9.98853333333,3.4424,6.5958,2.8006,3.8908,5.68286666667,11.2594,5.59606666667
308.90,5.46311111111,10.7406666667,5.00633333333,10.0110666667,3.32053333333,6.46213333333,2.65246666667,3.7228,5.642,11.2248,5.3882
309.27,5.62436296296,11.0262,5.21766666667,10.2068666667,3.43273333333,6.63866666667,2.6928,3.795,5.82086666667,11.4913333333,5.45346666667
309.64,5.66596296296,11.1762666667,5.28013333333,10.2528666667,3.40526666667,6.585,2.63066666667,3.85993333333,5.85053333333,11.6226666667,5.43453333333
310.01,5.61024444444,11.2415333333,5.32406666667,10.2481333333,3.48206666666,6.46746666666,2.65433333333,3.93266666667,5.86953333333,11.6582,5.3656
310.38,5.81088888889,11.4745333333,5.51916666667,10.3872666667,3.51066666667,6.4582,2.83593333333,4.0676,5.94566666667,11.8454666667,5.39766666667
310.75,5.91236296296,11.5913333333,5.68896666667,10.4547333333,3.51033333333,6.418,2.81553333333,4.04573333333,5.94993333333,12.0358666666,5.36793333333
311.12,6.01497037037,11.8264666667,5.80756666667,10.6869333333,3.61693333333,6.53233333333,2.85753333334,4.08673333333,6.0782,12.2878,5.44746666667
311.49,5.95826666667,11.9214,5.8266,10.7988666667,3.66693333333,6.4852,2.78946666667,4.05006666667,6.04133333333,12.3996666667,5.41753333334
311.85,5.99464444444,12.0650666667,5.95223333333,10.9527333333,3.73286666667,6.54106666667,2.8182,4.06653333334,6.161,12.6703333333,5.508
312.22,5.7832962963,12.0413333333,5.8438,10.9367333333,3.59293333333,6.30533333333,2.6164,3.93213333333,6.11213333333,12.6814,5.32
312.59,5.68682962963,12.1036666667,5.83083333333,10.9144,3.61413333333,6.23793333333,2.56553333333,3.94593333333,6.099,12.7968,5.3146
312.96,5.91531111111,12.4415333333,6.10193333333,11.1333333333,3.80826666667,6.38006666667,2.735,4.226,6.31893333333,13.1000666667,5.50193333333
313.33,5.85033333333,12.5299333333,6.11886666667,11.2138,3.7934,6.27813333333,2.69133333333,4.23166666667,6.2672,13.1390666667,5.45913333333
313.70,6.13358518519,13.0004666666,6.53293333333,11.7168,4.2364,6.61593333334,3.00353333333,4.5756,6.72406666667,13.5419333333,5.7988
314.07,6.07637777778,13.1557333333,6.55003333333,11.9621333333,4.23533333333,6.55973333333,2.96433333333,4.53266666667,6.73246666667,13.7410666667,5.82813333333
314.43,5.91037777778,13.1423333333,6.42503333333,12.0662,4.16126666667,6.52633333333,2.8298,4.44673333333,6.69366666667,13.7725333333,5.68506666667
314.80,5.84171851852,13.33,6.33203333333,12.1936,4.1218,6.51213333333,2.86226666667,4.474,6.82606666667,13.8848666667,5.69
315.17,6.20919259259,13.8822,6.75866666666,12.5915333333,4.43613333333,6.8526,3.2308,4.8274,7.26846666667,14.3228,5.99746666666
315.54,6.54031111111,14.3776,7.10516666666,12.9756666667,4.70206666666,7.1682,3.63073333333,5.14613333333,7.57786666667,14.6706,6.185
315.91,6.83020740741,14.7638666667,7.46466666667,13.3916,4.98373333334,7.45913333333,3.95486666666,5.52706666667,7.77553333334,14.9654,6.38673333333
316.28,6.87100740741,14.884,7.5588,13.5234,5.04473333333,7.516,4.02186666667,5.50313333333,7.7224,15.0319333333,6.38353333333
316.64,6.79797777778,15.145,7.53903333333,13.5908666667,4.98106666667,7.43546666667,3.93993333333,5.35526666667,7.61513333333,15.1190666667,6.19806666667
317.01,6.61323703704,15.1714666666,7.3984,13.6761333333,4.8604,7.25686666667,3.81873333333,5.06453333333,7.45553333333,15.2332666667,6.10826666667
317.38,6.43503703704,15.0480666667,7.24683333334,13.6312,4.5936,6.944,3.65793333333,4.74813333333,7.2968,15.0875333333,5.86873333333
317.75,6.36400740741,15.1015333333,7.2193,13.6334666667,4.49426666667,6.87633333333,3.646,4.63013333333,7.1634,15.0656666667,5.77313333333
318.12,6.55728148149,15.4938666667,7.46026666667,13.8058666667,4.62813333333,7.10866666667,3.78213333333,4.67746666667,7.38306666667,15.3586666667,5.8932
318.49,6.7416074074,15.8414,7.71786666667,13.9828,4.7508,7.10486666667,3.834,4.68126666667,7.56213333333,15.7912666667,6.044
318.85,6.80236296296,15.9740666667,7.95433333333,14.1743333333,4.8322,7.08733333333,3.87333333333,4.74746666667,7.59053333333,16.0340666667,6.0976
319.22,6.6088074074,15.712,7.78026666667,14.057,4.6896,6.7638,3.63786666667,4.53253333333,7.26033333333,15.8246666667,5.8324
319.59,6.49158518519,15.6484,7.66343333333,13.9919333333,4.62253333333,6.50886666667,3.422,4.41766666667,7.1578,15.8609333333,5.73913333333
319.96,6.51737037037,15.809,7.57323333333,14.1348666667,4.6586,6.46626666666,3.34593333333,4.43066666667,7.27973333333,15.9484666667,5.6312
320.32,6.53502962962,15.9771333333,7.52853333333,14.2099333333,4.67973333333,6.43533333333,3.32833333333,4.40913333333,7.30606666667,16.0322,5.64673333334
320.69,6.78764444445,16.1739333333,7.79243333333,14.5684666667,4.9556,6.60226666667,3.62893333333,4.63153333333,7.6462,16.3242,5.89013333333
321.06,7.12437037036,16.4827333333,8.13766666667,14.8354,5.2536,6.8486,3.95466666667,4.96913333333,7.9946,16.5544,6.1168
321.43,7.3777925926,16.7646666667,8.17083333333,15.0965333333,5.48153333333,7.041,4.08886666667,5.18653333333,8.1834,16.8848,6.2924
321.80,7.30394814814,16.6984,8.0981,15.1434666667,5.438,6.93326666667,3.941,5.02453333333,8.15226666667,16.9863333333,6.2572
322.16,7.20616296297,16.7152,8.02896666667,15.1757333333,5.44726666667,6.7696,3.83733333333,4.99586666667,8.02713333333,16.9058,6.14273333333
322.53,7.11100000001,16.6966666667,7.94526666667,15.2536666666,5.3852,6.72866666667,3.8238,4.93413333333,7.95186666667,16.9466,6.03166666667
322.90,7.05537037036,16.7760666667,7.8769,15.2791333333,5.31493333333,6.68686666667,3.71873333333,4.8368,7.90813333333,16.949,5.931
323.27,7.02968888889,16.8756666667,7.84766666667,15.4432,5.25406666667,6.68293333333,3.6612,4.71153333333,7.93333333334,16.9964666667,5.8504
323.63,7.23088148149,17.1760666667,8.154,15.7447333333,5.37746666667,6.88953333333,3.8426,4.89113333333,8.14173333333,17.3251333333,5.97306666667
324.00,7.17206666666,17.2072666667,8.27226666667,15.7398666667,5.30693333333,6.81026666667,3.82433333333,4.88506666667,8.06906666667,17.3508,5.9236
324.37,7.0935037037,17.2930666667,8.3895,15.8106666667,5.18773333333,6.66673333334,3.71526666667,4.84753333333,8.0754,17.4740666667,5.7588
324.74,6.97203703704,17.1870666667,8.3407,15.7824,4.9028,6.48866666667,3.41733333333,4.57013333333,7.854,17.4442,5.60106666667
325.10,7.13454074074,17.4407333333,8.4759,16.0069333333,4.98293333334,6.57613333333,3.48973333334,4.62333333333,7.9744,17.6906666667,5.71686666667
325.47,7.02831851852,17.4855333333,8.53056666666,16.0585333334,4.96153333333,6.5094,3.45113333333,4.5528,7.90813333333,17.7573333333,5.6246
325.84,7.12591851853,17.7202,8.61343333333,16.2328666667,5.005,6.50466666667,3.53766666667,4.65506666667,7.96446666667,17.8466,5.71393333333
326.21,7.13793333333,17.6852666667,8.65923333333,16.3499333333,4.91553333333,6.44733333333,3.54806666667,4.57133333333,7.95333333334,17.8803333333,5.6646
326.57,6.91165925927,17.6043333333,8.55866666667,16.2747333333,4.7022,6.2626,3.30313333333,4.3916,7.74466666667,17.6088666667,5.44986666667
326.94,6.88875555555,17.7168,8.5899,16.377,4.69526666667,6.23013333334,3.2642,4.39393333334,7.74066666667,17.6702666667,5.4726
327.31,6.95160000001,17.9220666667,8.7026,16.5682666667,4.70146666667,6.27146666667,3.26046666666,4.46413333334,7.828,17.9474666667,5.52013333333
327.67,6.69177777778,17.7142,8.47503333333,16.4986666667,4.43993333333,6.0642,2.99133333333,4.32633333333,7.61733333333,17.7065333333,5.23013333333
328.04,6.58112592593,17.7096,8.4242,16.5569333333,4.3016,5.89973333333,2.818,4.172,7.5496,17.6578,5.09606666667
328.41,6.86202222222,17.9551333333,8.74916666667,16.8835333333,4.5588,6.1194,3.09486666667,4.47306666666,7.81786666667,17.9811333333,5.33153333333
328.78,7.04486666667,18.3425333333,9.0379,17.2526,4.855,6.35233333333,3.32546666667,4.77946666667,8.10206666667,18.3025333333,5.58133333333
329.14,6.96325925927,18.3496,8.93456666667,17.2904,4.81573333333,6.31193333333,3.25086666667,4.75826666667,8.06193333333,18.2532,5.5188
329.51,7.20856296296,18.6367333333,9.17303333334,17.5503333333,5.00313333333,6.49846666667,3.3758,4.9732,8.30966666667,18.4748,5.7264
329.88,7.02808888889,18.487,9.1416,17.4642666666,4.88653333333,6.33933333333,3.1934,4.80426666667,8.13073333334,18.3542666666,5.49366666667
330.24,7.11182962963,18.68,9.26446666666,17.6303333333,5.04126666667,6.4168,3.24273333333,4.90913333333,8.23479999999,18.5305333333,5.5662
330.61,7.49320740741,19.0048,9.55946666667,17.9764,5.44333333333,6.6382,3.60973333333,5.23106666667,8.58566666667,18.8780666667,5.84906666667
330.98,7.55831111111,19.1198666667,9.56546666667,18.0764,5.5094,6.6524,3.6762,5.2006,8.58699999999,18.9994,5.83866666667
331.34,7.78275555556,19.3700666667,9.89956666667,18.3365333333,5.80286666667,6.85993333333,3.92726666667,5.51133333333,8.81659999999,19.1924,6.0882
331.71,7.94903703703,19.6691333333,10.0962666667,18.5734,6.02646666667,7.0174,4.07653333333,5.5618,8.95973333334,19.4536,6.28346666667
332.08,7.89123703704,19.6726666667,9.96206666667,18.5267333333,6.04826666667,6.99093333333,4.00633333333,5.50106666667,8.87073333334,19.5044,6.21346666667
332.44,7.70173333333,19.5179333333,9.67743333333,18.3592666667,5.88213333333,6.77006666667,3.7458,5.22353333333,8.63553333332,19.211,6.02293333333
332.81,7.66474074074,19.5319333333,9.549,18.3580666667,5.9254,6.7006,3.71346666667,5.24766666666,8.57006666666,19.1435333333,5.91066666667
333.18,7.47215555555,19.3938666667,9.45783333333,18.2863333333,5.8126,6.5254,3.51333333333,5.1804,8.34386666666,19.0209333333,5.6336
333.54,7.47234814815,19.4136,9.4661,18.3401333333,5.77866666667,6.48833333333,3.53666666667,5.26246666667,8.31786666667,18.9869333333,5.57313333333
333.91,7.56115555556,19.5720666667,9.48250000001,18.5256666667,5.80073333333,6.56,3.6084,5.46953333333,8.44253333334,19.1597333333,5.5848
334.28,7.48948148147,19.5014,9.38996666667,18.5404666667,5.637,6.48033333333,3.51066666667,5.47453333333,8.4164,19.123,5.44933333333
334.64,7.38157777778,19.6176666667,9.31963333334,18.5778666667,5.492,6.4972,3.40153333333,5.31006666667,8.39306666666,19.1548666667,5.3502
335.01,7.35082962964,19.5805333333,9.31216666666,18.6157333333,5.46066666667,6.44186666667,3.3182,5.29746666667,8.39520000001,19.0803333333,5.21646666667
335.38,7.25604444444,19.4296,9.21136666667,18.5107333333,5.37993333333,6.39106666667,3.24606666667,5.25706666667,8.28833333333,18.9932,5.06126666667
335.74,7.21843703703,19.3715333333,9.14743333333,18.4377333333,5.27366666667,6.26126666667,3.21793333333,5.2298,8.27033333334,18.922,4.883
336.11,7.32851851852,19.5084666666,9.34993333333,18.5998,5.28753333333,6.34946666667,3.35246666667,5.3312,8.41553333333,18.9946,4.96
336.47,7.30074814815,19.5720666667,9.39656666667,18.6951333333,5.29653333333,6.3822,3.38886666667,5.42313333333,8.47526666668,19.0357333333,4.93253333333
336.84,7.35836296296,19.6765333333,9.54779999999,18.7772,5.29173333333,6.48106666667,3.47893333333,5.4942,8.58393333333,19.1700666667,4.99433333333
337.21,7.68163703704,20.0358,9.94523333333,19.0504,5.5554,6.77113333333,3.82206666667,5.73373333333,8.88793333335,19.4889333333,5.3464
337.57,7.79577777778,20.2646,10.1461666667,19.263,5.666,6.86686666667,3.9424,5.76746666667,8.99953333333,19.6592666667,5.452
337.94,7.97779259258,20.4853333333,10.2766,19.4328666667,5.75506666667,6.96713333333,4.0864,5.79893333333,9.09459999999,19.7762666667,5.5678
338.31,8.13134074074,20.6825333333,10.5122333333,19.5322,5.96053333333,7.07453333333,4.246,5.88793333333,9.22319999999,19.8663333333,5.71833333333
338.67,8.29372592592,20.7654666667,10.6751333333,19.6642,6.0722,7.15966666667,4.40313333333,6.14153333333,9.3278,19.9987333333,5.87006666667
339.04,8.44025925926,20.9696666667,10.7855,19.8132666667,6.14606666667,7.29873333333,4.54913333333,6.2958,9.4866,20.1458666667,5.9826
339.40,8.47701481482,21.1118666667,10.7846,19.9208666666,6.14653333333,7.31393333333,4.57013333333,6.2578,9.56013333333,20.2606666667,6.0056
339.77,8.44924444445,21.1680666667,10.7815333333,19.9509333333,6.19593333333,7.3014,4.561,6.29906666667,9.51646666667,20.2365333333,6.04273333333
340.14,8.3442962963,21.0368666667,10.5979,19.8276666667,6.07053333333,7.16066666667,4.39133333333,6.2138,9.36080000001,20.1602666667,5.90173333333
340.50,8.50803703703,21.1898,10.6993333333,19.9555333333,6.16113333333,7.22126666667,4.49613333333,6.31006666667,9.51906666667,20.2904666667,5.9728
340.87,8.49434814815,21.1608,10.6353333333,19.9546666666,6.10006666667,7.09626666667,4.41426666667,6.25266666667,9.47260000001,20.2684666667,5.91026666666
341.23,8.41737777776,21.1744,10.5325333333,19.9905333333,5.94653333333,6.9514,4.26333333333,6.153,9.44960000001,20.1886666667,5.79246666667
341.60,8.271,21.0776,10.3963,19.9108666667,5.89273333333,6.8298,4.10426666667,6.0898,9.36606666667,20.0784,5.70393333333
341.96,8.28422962964,21.1719333333,10.485,19.9930666667,5.99306666667,6.89306666667,4.15433333333,6.16726666667,9.49353333335,20.2194666667,5.77113333333
342.33,8.16770370371,21.1512666667,10.3525333333,20.0565333333,5.8558,6.784,4.07186666667,6.10306666666,9.42946666667,20.2622666667,5.65673333333
342.70,8.11947407407,21.0856,10.2897666667,20.1199333333,5.8096,6.68553333333,4.0018,6.03513333333,9.42906666667,20.3250666667,5.55446666667
343.06,8.10852592593,21.1885333333,10.361,20.243,5.86566666666,6.71133333333,4.03446666667,6.045,9.45693333333,20.4756,5.6364
343.43,8.03117037038,21.1323333333,10.3689666667,20.2998,5.7946,6.59973333334,3.9384,5.99353333333,9.36406666666,20.4218666667,5.6024
343.79,8.13123703703,21.2018666667,10.4919333333,20.4851333333,5.8416,6.71013333333,3.9716,6.01046666667,9.49160000001,20.6031333333,5.68253333333
344.16,8.39875555556,21.4676666667,10.8022666667,20.8782666667,6.1106,6.91573333333,4.2566,6.19806666667,9.81713333332,20.8696666667,5.94673333333
344.52,8.41420740741,21.5844666667,10.8733,20.9873333333,6.1756,6.969,4.29746666667,6.218,9.80380000001,21.0044,6.0314
344.89,8.48435555557,21.6832,10.9114666667,21.0829333333,6.24993333333,7.02653333333,4.32026666667,6.29306666667,9.82940000001,21.1102666667,6.04953333333
345.25,8.26242962963,21.4459333333,10.6592666667,20.8926,6.09573333334,6.83486666667,4.11646666667,6.08546666667,9.61546666665,20.9568666667,5.82593333333
345.62,8.24183703702,21.4336666667,10.6551,20.8328,6.004,6.79153333333,4.07586666667,6.03193333333,9.59233333333,21.0047333333,5.74133333333
345.99,8.14155555555,21.3313333333,10.6046,20.7589333333,5.8994,6.6882,3.92606666667,5.94146666667,9.50866666665,20.9486666667,5.62566666667
346.35,8.24851111112,21.4134666667,10.6964333333,20.8602666667,5.94826666667,6.76013333333,3.9426,5.95226666667,9.56946666668,21.0407333333,5.68333333333
346.72,8.25529629629,21.5134666667,10.7625333333,20.8605333333,6.05286666667,6.78693333333,3.92753333333,5.97886666667,9.59486666665,20.918,5.71866666667
347.08,8.31275555555,21.5108666667,10.8376666667,20.8852,6.07726666667,6.80473333333,3.98733333333,6.02366666667,9.61913333332,20.841,5.7206
347.45,8.41284444443,21.6762666667,10.9169,20.9290666667,6.18973333333,6.92473333333,4.10486666667,6.1124,9.73113333333,20.9042666667,5.80266666667
347.81,8.29188888888,21.5398,10.8412333333,20.8287333333,6.05626666667,6.7256,3.95993333333,5.98373333333,9.55860000001,20.7325333333,5.61646666667
348.18,8.25119259259,21.6316666667,10.8382,20.7796666667,5.9636,6.69253333333,3.90746666667,5.975,9.49020000001,20.7506666667,5.5692
348.54,8.30494814815,21.6251333333,10.9177666667,20.8074,5.947,6.71306666666,3.912,5.99653333334,9.55446666667,20.6627333333,5.59813333333
348.91,8.21999999999,21.635,10.9672,20.8804666667,5.8678,6.63573333333,3.88906666667,5.94,9.54226666667,20.6297333333,5.59526666667
349.27,8.38283703704,21.7761333333,11.1734666667,21.0157333333,6.035,6.7726,4.03873333333,6.11406666667,9.71033333333,20.7470666667,5.74473333333
349.64,8.50357037038,21.981,11.2781666667,21.2640666667,6.2186,6.92146666667,4.18713333333,6.22786666667,9.8922,20.8672,5.86513333333
350.00,8.63198518519,22.1182,11.3716666667,21.4033333333,6.3668,7.01133333333,4.3508,6.3392,9.99753333333,20.8668666666,5.9528
350.37,8.61400000001,22.1874,11.3871,21.3830666667,6.36406666667,7.05,4.37593333333,6.37626666667,9.98333333335,20.8468666667,5.96246666667
350.73,8.57042222221,22.1932666667,11.4148333333,21.4160666667,6.24526666667,7.072,4.37566666667,6.3348,9.96733333333,20.9223333333,5.96466666667
351.10,8.6680814815,22.322,11.489,21.5632666667,6.30826666667,7.15593333333,4.40453333333,6.458,10.1076666667,21.0383333333,6.07666666667
351.46,8.73021481481,22.3285333333,11.4979666667,21.5987333333,6.25873333333,7.11113333333,4.36306666667,6.5014,10.1169333333,21.0236666667,6.0558
351.83,8.8907037037,22.5576666667,11.6121333333,21.7724666667,6.4314,7.32113333333,4.50346666667,6.6952,10.3098666667,21.2253333333,6.26333333333
352.19,8.95735555556,22.5761333333,11.6914,21.8976666667,6.5786,7.36673333333,4.5412,6.78193333333,10.3670666667,21.2708666667,6.29613333334
352.55,8.98916296297,22.6662666667,11.7405,22.0385333333,6.64146666667,7.39353333333,4.61446666667,6.8244,10.3547333333,21.4314,6.33666666667
352.92,9.11472592592,22.7322,11.8584666667,22.1372666667,6.7726,7.45806666667,4.73733333333,6.89953333333,10.4558,21.4815333333,6.45293333333
353.28,9.30394814815,22.9603333333,12.0542,22.4699333333,6.92853333333,7.6458,4.89873333333,7.14693333333,10.6072666667,21.6936666667,6.6342
353.65,9.39945925925,22.9894666667,12.1552,22.5468666667,6.95786666667,7.6636,4.954,7.21146666667,10.5994,21.7032666667,6.68353333334
354.01,9.36148888888,22.9527333333,12.1349333333,22.6106666667,6.8684,7.58493333333,4.84706666667,7.15166666667,10.5560666667,21.6917333333,6.62846666667
354.38,9.36767407407,22.9094,12.1009666667,22.601,6.8904,7.57653333334,4.83766666667,7.13753333334,10.5434666667,21.5998666667,6.601
354.74,9.38849629629,22.8892,12.0530333334,22.6492,6.94793333333,7.5238,4.78953333333,7.14586666667,10.5392,21.5171333334,6.55846666667
355.11,9.40768148147,22.9255333333,12.0630666667,22.6862666667,6.99373333333,7.51933333334,4.789,7.11833333333,10.5194666667,21.5216,6.51373333333
355.47,9.41609629629,23.0188666667,12.1055,22.7671333333,7.06173333333,7.55246666667,4.82933333333,7.1282,10.5936,21.6473333333,6.5836
355.83,9.38608888888,23.0166666667,12.1078,22.7760666666,7.02053333333,7.51086666667,4.8008,7.04853333333,10.5588666667,21.5588,6.538
356.20,9.26081481481,22.941,11.9766,22.6860666667,6.90986666667,7.40833333333,4.6558,6.8934,10.429,21.3686666667,6.43
356.56,9.22764444445,22.9342,11.9232,22.6976666667,6.88533333333,7.32813333333,4.54613333333,6.82726666666,10.4130666667,21.3099333333,6.3384
356.93,9.19205185186,22.9157333333,11.8755333333,22.6368666667,6.83553333333,7.32026666667,4.44013333333,6.7776,10.3878666667,21.2118666667,6.2546
357.29,9.05067407407,22.7868,11.7126,22.4840666667,6.6818,7.17793333333,4.3074,6.594,10.2739333334,20.9924666667,6.10193333333
357.66,8.94463703703,22.7292666667,11.5785333334,22.4402666667,6.57633333333,7.06493333333,4.1814,6.47673333333,10.2036666667,20.9602666667,5.98653333333
358.02,8.96922962962,22.7918666667,11.56,22.4968666667,6.59473333333,7.08073333333,4.1854,6.49126666667,10.2348,20.9309333333,5.96546666667
358.38,8.94445185187,22.7802,11.563,22.5523333333,6.59946666667,7.0756,4.1384,6.5408,10.2330666667,20.9574666667,5.96486666667
358.75,8.94771851853,22.7758666667,11.5700666667,22.5601333333,6.60433333333,7.0778,4.15746666667,6.57086666667,10.2322,20.9392,5.95473333333
359.11,8.90884444446,22.7604666667,11.5426,22.5432,6.546,7.07226666667,4.1272,6.57946666667,10.1976,20.8084,5.92953333333
359.48,8.95622962964,22.7664,11.5233,22.6529333333,6.64566666667,7.1118,4.19146666667,6.6494,10.1953333333,20.7032,5.9476
359.84,9.04857037036,22.7653333333,11.5737,22.7442666667,6.73766666667,7.15913333333,4.27713333333,6.7646,10.2796,20.7406666667,6.01106666667
360.20,9.13325185185,22.8264666667,11.5951,22.8469333333,6.79233333333,7.2626,4.38626666667,6.92673333333,10.3608666667,20.7619333333,6.1054
360.57,9.19221481482,22.8218666667,11.6208,22.8894,6.84006666667,7.35213333333,4.478,7.00706666667,10.4068666667,20.7120666667,6.19573333333
360.93,9.19198518519,22.7818666666,11.5796666667,22.9284,6.81066666667,7.36006666667,4.4934,7.03526666667,10.3946,20.6935333333,6.19793333334
361.29,9.21731111111,22.7679333333,11.6061333333,22.9523333333,6.83906666667,7.4078,4.5186,7.0846,10.4326,20.6836666667,6.2524
361.66,9.29694814815,22.7503333333,11.6522,22.9754,6.91906666667,7.52406666667,4.57546666667,7.16946666667,10.5,20.5958,6.32
362.02,9.38432592592,22.7568666667,11.7417,23.0426666667,7.01386666667,7.58726666667,4.6746,7.2642,10.5568666667,20.6127333333,6.40973333333
362.39,9.43203703704,22.7745333333,11.7496,23.104,7.04293333333,7.6196,4.70046666667,7.276,10.5947333333,20.5636,6.44353333333
362.75,9.44547407408,22.8032666667,11.7505666667,23.1312,7.03493333333,7.6138,4.67566666667,7.23946666667,10.6168666667,20.5302,6.456
363.11,9.42772592593,22.7488,11.6923333333,23.1265333333,7.03213333333,7.54373333333,4.6204,7.19386666667,10.5808,20.5092666667,6.4272
363.48,9.3694962963,22.6495333333,11.6528333333,22.9944666667,6.94026666667,7.452,4.52246666667,7.12586666667,10.52,20.3717333333,6.36053333333
363.84,9.25414814815,22.5211333333,11.5255666667,22.9176,6.8338,7.35286666667,4.40366666667,7.04926666667,10.4125333333,20.155,6.2454
364.20,9.22399259258,22.4508666667,11.5358333333,22.8794,6.86086666667,7.32706666667,4.36193333333,6.98806666667,10.4214666667,20.0714666667,6.2238
364.57,9.19878518519,22.4059333333,11.4913,22.8668666667,6.83206666667,7.3102,4.33806666667,6.97026666667,10.4406,20.0081333333,6.19766666667
364.93,9.17341481481,22.3487333333,11.4513,22.7995333333,6.80106666667,7.27113333333,4.30506666667,6.96033333333,10.4625333333,19.8811333333,6.16006666667
365.29,9.20166666667,22.3464,11.4705666667,22.8411333333,6.8504,7.29133333334,4.3228,6.98446666667,10.4873333333,19.7925333333,6.14753333333
365.66,9.15167407409,22.2752,11.4661333333,22.8326666667,6.81146666667,7.2338,4.3078,6.9978,10.4636,19.7382,6.12773333333
366.02,9.08743703705,22.1720666667,11.4005666667,22.6857333333,6.7534,7.22073333334,4.2332,6.974,10.3876666667,19.6206666667,6.08033333333
366.38,9.07057037038,22.1420666667,11.4115,22.6535333333,6.7542,7.19193333333,4.23993333333,7.00173333333,10.402,19.5518,6.071
366.75,9.11302222223,22.0998666667,11.4269,22.6154,6.80066666667,7.27873333333,4.2836,7.08546666667,10.4228666667,19.5012,6.1298
367.11,9.12320740742,22.0564666667,11.4163,22.6126,6.80466666667,7.29026666667,4.31613333334,7.11186666667,10.4495333333,19.4202666667,6.1748
367.47,9.14945925925,22.0456666667,11.3861,22.6836,6.81053333333,7.3642,4.354,7.14733333333,10.4928666667,19.456,6.17693333333
367.84,9.2478962963,22.101,11.4613333333,22.7108,6.89813333333,7.49606666667,4.441,7.19846666667,10.6219333333,19.5098666667,6.30166666667
368.20,9.24098518519,22.0147333333,11.3921,22.6805333333,6.83026666667,7.46693333334,4.41953333333,7.21306666667,10.6222,19.4524,6.2476
368.56,9.21797037036,21.9470666667,11.3860666667,22.6437333333,6.80393333333,7.44093333333,4.3678,7.23193333333,10.5962,19.322,6.22346666667
368.93,9.25391851852,21.9275333333,11.3614333333,22.6916666667,6.86533333333,7.4782,4.37866666667,7.24246666667,10.5385333333,19.2875333333,6.27486666667
369.29,9.27005185187,21.8787333333,11.3419,22.6796666667,6.87213333333,7.49053333333,4.39526666667,7.262,10.531,19.2358,6.314
369.65,9.18553333333,21.7664,11.2412666667,22.6256666667,6.76606666667,7.41893333333,4.29266666667,7.18533333333,10.4728666667,19.0647333334,6.23906666667
370.01,9.20048148147,21.7288,11.2470333333,22.6936,6.78386666667,7.4608,4.32646666667,7.17633333333,10.5236666667,18.9932666667,6.29886666667
370.38,9.24516296296,21.6984666667,11.2209,22.6704666667,6.79906666667,7.4996,4.34913333333,7.2084,10.5278,18.893,6.36253333333
370.74,9.28091111111,21.6361333333,11.2154,22.6953333333,6.82006666667,7.54046666667,4.3612,7.23966666667,10.5570666667,18.8055333333,6.398
371.10,9.28751851851,21.5177333333,11.1838333333,22.6299333334,6.7994,7.5714,4.3856,7.23513333333,10.5186,18.6743333333,6.41313333333
371.46,9.28793333333,21.4503333333,11.1789666667,22.581,6.84153333333,7.5998,4.40033333333,7.2442,10.5120666667,18.5416,6.46853333333
371.83,9.33986666667,21.4323333333,11.1988666667,22.6554,6.93606666667,7.64426666667,4.473,7.35586666667,10.5302666667,18.5012666667,6.53886666667
372.19,9.32795555556,21.3271333333,11.1682333333,22.5862666667,6.93173333333,7.6132,4.45593333333,7.33513333333,10.4630666667,18.3333333333,6.55626666667
372.55,9.30671111111,21.176,11.0775666667,22.512,6.92586666667,7.61186666667,4.4282,7.31826666667,10.4186,18.2306666667,6.53246666667
