wavelength,Back_TanFucm,Belly_TanFucm,Breast_TanFucm,Crissum_TanFucm,Crown_TanFucm,DorTail_TanFucm,Patch10_TanFucm,Patch11_TanFucm,Patch12_TanFucm,Patch13_TanFucm,Rump_TanFucm,Throat_TanFucm,WingTip_TanFucm
762.57,13.4910740741,50.6014444444,18.4032222222,44.2917777778,18.1965555555,15.2013177778,12.9035555556,19.325,12.8086666667,22.6695555556,22.4594444444,11.9547777778,16.1228888889
762.88,13.257037037,50.2602222222,18.3932222222,44.1106666667,18.0691111111,15.2667311111,12.8324444445,19.2014444444,12.6361111111,22.4514444444,22.3632222222,11.8082222222,15.9613333333
763.20,13.0925185185,50.119,18.225,44.0235555555,17.8652222222,15.1708022222,12.7853333333,18.9768888889,12.3803333333,22.4053333333,22.2478888889,11.5833333333,15.7797777778
763.51,13.3328888889,50.4286666666,18.5514444445,44.1895555555,18.0288888889,15.3296088889,12.9784444445,19.0228888889,12.5195555556,22.5757777778,22.4517777778,11.8091111111,16.0308888889
763.82,13.2435185185,50.5084444444,18.5153333334,44.0442222222,18.096,15.1567133333,12.9247777778,18.9093333333,12.3498888889,22.4158888889,22.3364444444,11.8067777778,16.0948888889
764.14,13.2995555556,50.0697777778,18.4773333333,43.9521111111,18.0768888889,15.1093888889,13.1026666667,19.014,12.4071111111,22.4032222222,22.2763333333,11.9082222222,16.2061111111
764.45,13.2998148148,49.9967777778,18.4633333334,44.0902222222,18.1674444444,14.9809155556,13.0051111111,19.1097777778,12.3067777778,22.5505555556,22.3034444445,11.8646666667,16.189
764.76,13.2394074074,49.9126666667,18.4896666667,44.102,18.2443333333,14.8905644444,12.9037777778,19.0265555556,12.2691111111,22.3902222222,22.2926666667,11.7322222222,16.0591111111
765.07,13.2615925926,49.9474444444,18.4274444444,44.1013333333,18.2944444444,14.8339444445,12.956,19.0578888889,12.3154444445,22.5514444444,22.3587777778,11.5135555555,15.935
765.39,13.1786666667,49.7476666667,18.2357777778,43.8043333333,18.1331111111,14.4668511111,12.8373333333,18.9014444445,12.1133333333,22.4673333333,22.1564444444,11.3305555556,15.6754444444
765.70,13.308,49.3091111111,18.1766666667,43.495,18.322,14.4714466667,12.7721111111,18.9113333333,12.1791111111,22.5017777778,22.2834444444,11.3982222222,15.5893333333
766.01,13.1387777778,49.1726666666,17.8061111111,43.1508888889,18.4023333333,14.2904733333,12.632,18.7348888889,12.0396666667,22.3156666667,22.279,11.0585555555,15.5151111111
766.32,13.075037037,49.3313333333,17.5121111111,43.2453333333,18.3706666667,13.9794,12.3747777778,18.6595555556,12.0126666667,22.2566666667,22.3386666667,10.7314444445,15.3467777778
766.64,12.8095185185,48.8634444445,17.0908888889,42.8154444444,18.1614444444,13.6371244445,11.9142222222,18.1706666667,11.8371111111,21.8318888889,21.9408888889,10.4942222222,14.9038888889
766.95,12.372037037,48.279,16.6524444445,42.4161111111,17.7445555556,13.2005933333,11.4467777778,17.9244444444,11.4704444445,21.4184444444,21.5744444444,10.0426666666,14.2695555556
767.26,12.0741851852,47.7301111111,16.101,41.9961111111,17.3744444444,12.9538222222,11.0573333333,17.3842222222,11.1112222222,20.9492222222,21.2084444444,9.56844444446,13.9661111111
767.57,12.0660740741,48.0355555556,16.104,42.2244444445,17.475,13.0911755556,10.6762222222,17.2653333333,11.2133333333,20.9383333333,21.4906666667,9.26444444443,14.1752222222
767.88,11.9198148148,48.3773333333,16.1064444444,42.2613333333,17.4171111111,13.2469866667,10.6302222222,17.1001111111,11.333,20.9747777778,21.7042222222,9.35077777777,14.2667777778
768.20,12.2224074074,48.7354444445,16.2776666667,42.5898888889,17.4253333333,13.5107044445,11.0458888889,17.3328888889,11.53,21.3956666667,21.9068888889,9.49033333334,14.7167777778
768.51,12.1450740741,48.5993333333,16.3518888889,42.768,17.6328888889,13.6072444445,11.1334444444,17.4324444444,11.6458888889,21.2642222222,22.0831111111,9.67433333332,14.9818888889
768.82,12.5558148148,48.7728888889,16.7518888889,43.0413333333,18.2515555556,13.8255977778,11.4291111111,17.8253333333,11.9291111111,21.217,22.4835555556,10.0601111111,15.4395555556
769.13,12.6367037037,49.0911111111,16.8156666667,43.2697777778,18.2126666667,13.88352,11.6954444445,17.856,12.2331111111,21.3746666667,22.5026666667,10.1874444445,15.7346666667
769.44,13.3259259259,49.5855555555,17.5464444444,43.9554444444,18.6377777778,14.4542511111,12.3397777778,18.7153333333,12.9896666667,22.2758888889,22.8363333333,10.8726666667,16.3296666667
769.76,13.5074444444,49.4352222222,17.9904444445,44.0193333334,18.7492222222,14.6753711111,12.6896666667,19.1986666667,13.0783333333,22.5926666666,22.8536666667,11.4511111111,16.8064444444
770.07,13.5941851852,49.9286666667,18.3734444444,44.3636666667,18.8772222222,14.8988533333,12.8146666667,19.5235555555,13.1007777778,22.8875555555,23.1547777778,11.4717777778,17.1237777778
770.38,13.7371481481,49.8428888889,18.487,44.4567777778,19.0834444444,15.1042288889,13.0006666667,19.6357777778,13.2955555556,22.9882222222,23.2265555556,11.701,17.3445555556
770.69,14.3008888889,50.6625555555,19.2405555555,45.54,19.6802222222,15.81838,13.7296666667,20.725,14.2392222222,23.9105555555,24.0572222222,12.5636666667,17.769
771.00,14.4473703704,50.8634444445,19.5282222222,45.495,19.8118888889,15.80612,14.1466666666,20.8625555556,14.4881111111,23.8785555555,23.769,12.9221111111,17.6268888889
771.32,14.8172222222,50.7711111111,19.6536666667,45.49,19.9607777778,15.9223044444,14.3398888889,20.8495555555,14.6928888889,23.6077777778,23.6143333333,12.8365555556,17.5751111111
771.63,15.1195925926,50.6062222222,19.8037777778,45.458,20.367,16.2101311111,14.4237777778,20.9434444444,15.073,23.6466666667,23.6003333333,13.3371111111,17.6172222222
771.94,15.2989259259,50.7733333333,19.8581111111,45.2617777778,20.1553333333,16.2296688889,14.5222222222,20.939,14.9206666667,23.6812222222,23.5663333333,13.5493333333,17.4806666667
772.25,14.9271481481,50.6051111111,19.5612222222,45.3657777778,19.7125555556,16.3971866667,14.3494444445,20.689,14.7758888889,23.6592222222,23.391,13.4075555556,17.6016666667
772.56,14.8263703704,50.5126666667,19.5205555556,45.1993333333,19.3821111111,16.3959088889,14.3045555555,20.3311111111,14.3737777778,23.7877777778,23.1504444444,13.2102222222,17.2416666667
772.87,15.2775185185,50.6975555555,19.9043333333,45.3396666667,19.5571111111,16.7321177778,14.6091111111,20.3137777778,14.7824444444,23.9851111111,23.6103333334,13.8873333333,17.5655555556
773.18,15.5727407408,50.8466666667,19.8364444444,45.3052222222,19.8012222222,16.56666,14.5605555555,20.221,14.7774444445,23.5516666667,23.7055555556,13.749,17.5065555555
773.50,15.8357407407,51.1938888889,20.2134444445,45.7156666667,20.34,16.7989444445,15.1145555556,20.8035555556,15.3323333333,24.224,24.2728888889,14.4824444444,18.1345555556
773.81,16.1257777778,51.5163333333,20.5854444445,45.9608888889,20.7977777778,17.0711333333,15.4547777778,21.2091111111,15.5825555556,24.6741111111,24.6738888889,14.959,18.58
774.12,16.0747407407,51.1656666667,20.0056666667,45.5203333333,20.6011111111,16.5866133333,15.1638888889,20.8882222222,15.1567777778,24.4385555555,24.5104444445,14.5757777778,18.4562222222
774.43,16.0628888889,50.7554444445,19.6197777778,45.2903333333,20.3354444444,16.4550311111,15.051,20.7257777778,14.7835555556,24.3692222222,24.8172222222,14.5161111111,18.6075555556
774.74,16.1392962963,50.3251111111,19.4118888889,45.073,20.2138888889,16.8088711111,15.0555555556,20.864,14.6294444445,24.5628888889,24.6641111111,14.81,18.5666666667
775.05,15.9838888889,50.3675555556,19.217,45.1357777778,20.112,16.7231066667,14.6983333334,20.534,14.2398888889,24.1722222222,24.8126666667,14.1598888889,18.2783333333
775.36,15.9642222222,50.3834444444,19.0736666667,45.4891111111,20.4251111111,16.4767444445,14.4934444445,20.3083333333,14.2597777778,24.3626666667,24.7861111111,13.8798888889,17.9923333333
775.67,15.8831481481,50.4494444444,19.194,45.5643333333,20.4686666667,16.21396,14.6993333333,20.3211111111,14.1025555555,24.5062222222,24.7198888889,13.4467777778,17.6541111111
775.98,15.3918518519,49.7188888889,18.9227777778,45.5984444444,20.4912222222,15.9589577778,14.3141111111,20.3727777778,13.8702222222,24.0865555555,24.4932222222,12.916,17.8133333333
776.30,15.4849259259,50.2861111111,18.9626666667,45.7917777778,20.5736666666,15.9051044444,14.1976666667,20.4531111111,13.836,24.0515555555,24.6236666667,12.5564444445,17.9237777778
776.61,15.5661851852,50.9713333333,19.3383333333,46.1596666666,20.4158888889,16.3531533333,14.5187777778,20.5675555556,14.1621111111,24.3322222222,24.7344444444,12.7884444445,18.071
776.92,15.3962962963,50.857,19.1458888889,46.0208888889,20.0337777778,16.3793022222,14.0878888889,20.2784444445,13.7743333333,23.806,24.2195555556,12.2666666667,17.5234444444
777.23,15.5564444444,50.8231111111,19.1892222222,46.0294444444,20.0882222222,16.6366622222,14.3042222222,20.4542222222,14.1138888889,23.6243333333,24.1196666667,12.1475555556,17.4666666667
777.54,15.6659259259,51.3611111111,19.73,46.0702222222,20.1748888889,17.0073133333,14.4621111111,20.6426666667,14.5003333333,23.8095555556,24.2696666667,11.9314444444,17.9587777778
777.85,15.6449259259,52.0174444445,19.8247777778,46.5782222222,20.5462222222,17.15628,14.2224444445,20.973,14.7113333333,23.999,24.1465555556,11.6542222222,17.7838888889
778.16,15.8877037037,53.1004444444,20.4673333333,47.2066666667,21.2857777778,17.3157533333,14.7938888889,21.7502222222,15.3525555556,24.3863333334,24.7167777778,12.2286666667,18.4764444444
778.47,15.3873333334,52.8052222222,20.071,46.6823333333,20.7013333333,16.7186444444,14.7123333333,21.6234444445,15.2718888889,24.4208888889,24.3654444444,12.0803333334,18.3765555555
778.78,15.2285925926,52.7164444444,20.2293333333,46.5243333333,20.4112222222,17.1188311111,15.0575555556,21.8426666667,15.5,24.4207777778,24.5394444444,12.0364444444,18.6474444444
779.09,14.8762592592,52.7878888889,19.8393333333,46.3538888889,20.04,17.1022444445,14.4002222222,21.5161111111,15.4032222222,24.0272222222,24.4124444445,12.1538888889,18.3233333333
779.40,15.4995185185,53.9577777778,20.1842222222,46.6616666667,20.2821111111,17.6325933333,14.8446666667,22.0022222222,16.0512222222,24.2764444444,25.002,13.0512222222,18.6355555556
779.71,15.9658518518,53.7844444444,20.5724444444,46.5307777778,20.7424444444,18.3572044444,15.3001111111,22.4972222222,16.4644444444,24.7614444445,25.3678888889,13.9414444444,19.0926666667
780.02,16.1385925926,53.2651111111,20.3624444444,46.402,21.0283333333,18.5702,15.4401111111,22.734,16.626,25.0892222222,25.6903333333,13.8241111111,19.2577777778
780.33,16.2816296296,52.8973333333,20.2446666667,46.2678888889,21.5818888889,18.9967333333,15.8441111111,22.9515555556,17.0028888889,24.8482222222,25.6827777778,14.1176666667,20.3338888889
780.64,16.1532962963,53.2703333333,20.3181111111,46.5556666667,21.5931111111,18.9269666667,15.7311111111,22.6031111111,16.7412222222,24.8798888889,25.8652222222,13.984,20.7815555556
780.95,16.2002592593,52.983,20.3787777778,46.7907777778,21.6607777778,18.8798066667,15.7617777778,22.3731111111,16.9766666667,24.9624444444,25.666,14.4293333333,20.7977777778
781.26,15.5255185185,52.5397777778,19.9457777778,46.4747777778,21.0158888889,18.5618666667,15.5963333333,21.9164444445,16.4543333333,24.6262222222,25.2294444444,14.0926666667,20.5061111111
781.57,14.9956296297,51.8288888889,19.1926666667,46.0021111111,20.1912222222,17.8014244444,14.9841111111,20.9656666667,15.7326666667,24.0811111111,24.7181111111,13.2281111111,19.9415555555
781.88,14.8850740741,51.9044444444,19.0273333333,46.2173333333,20.3615555556,17.8058911111,15.0167777778,20.6686666666,15.5608888889,23.7405555556,24.3022222222,13.0157777778,20.0456666667
782.19,14.9508888889,51.9107777778,18.9145555556,45.9163333333,20.5107777778,17.8224266667,14.8177777778,20.6881111111,15.4295555555,23.7298888889,24.0578888889,13.1328888889,20.2888888889
782.50,16.225037037,52.0448888889,19.9842222222,46.2436666667,21.4938888889,18.4928911111,15.9733333333,21.4848888889,16.5264444444,24.8201111111,25.1975555555,14.183,21.2568888889
782.81,16.4685185185,52.1313333333,20.5013333333,46.3747777778,21.8902222222,18.9197288889,16.4483333333,21.8552222222,16.885,24.9913333333,25.2534444445,14.378,21.41
783.12,15.9547777778,52.0828888889,20.286,46.5138888889,21.5471111111,18.1600622222,16.1293333333,21.5738888889,16.369,24.2651111111,24.8601111111,13.5001111111,20.6678888889
783.43,16.0891851852,52.504,20.858,46.9664444444,21.8182222222,18.0648488889,16.2627777778,21.7822222222,16.5411111111,24.7171111111,25.2827777778,13.7587777778,21.0823333333
783.74,16.1998148148,53.231,21.6455555556,47.2358888889,21.9202222222,17.7167,16.2641111111,22.0208888889,16.7398888889,25.453,25.9013333333,14.1773333334,20.6572222222
784.05,17.1085185185,53.4821111111,22.2405555556,47.5548888889,22.7728888889,18.3630777778,16.9832222222,23.0203333333,17.7265555556,26.5252222222,26.4152222222,15.2676666667,20.8917777778
784.36,16.3096666667,52.4215555556,21.3767777778,46.6593333333,22.0383333333,17.4481155556,16.0003333333,22.4152222222,16.6895555556,25.788,25.9074444444,14.6311111111,19.9981111111
784.67,15.6551851852,51.9257777778,20.8552222222,46.0053333333,21.4464444445,16.56242,15.1658888889,21.7511111111,16.2738888889,24.8267777778,25.3257777778,13.9003333334,19.4791111111
784.98,15.6678518518,52.1494444445,21.0624444444,46.2948888889,21.5871111111,16.82822,15.1614444445,21.8447777778,16.6067777778,25.1771111111,25.2967777778,13.8451111111,19.3776666667
785.29,16.0615925926,52.5576666667,21.3605555555,46.4063333333,21.6446666667,17.3023422222,14.934,22.7446666666,16.8593333333,25.5683333333,25.6783333333,13.9254444444,19.6185555556
785.60,16.4545555556,52.6131111111,21.5273333333,46.0601111111,22.0325555556,17.5300222222,14.9743333333,23.0346666667,17.1677777778,25.6881111111,26.0943333333,14.2703333333,20.0378888889
785.91,15.8494444444,52.5865555555,20.9987777778,45.704,21.9704444445,17.25326,14.323,22.762,16.5361111111,24.8764444444,25.3711111111,13.4953333333,19.9278888889
786.22,15.1054074074,51.8636666667,20.8031111111,44.7047777778,21.3597777778,16.3836466667,13.4735555556,22.1773333333,15.6831111111,24.3327777778,25.0246666667,12.8355555556,19.6443333333
786.53,14.9738888889,51.3092222222,20.8245555556,44.5418888889,21.0103333333,16.2129133333,13.1546666667,21.7797777778,15.5076666667,24.0268888889,24.8494444444,12.8272222222,19.5506666667
786.84,14.2731481481,50.8388888889,19.8593333334,43.8472222222,20.3337777778,15.6506133333,12.6393333333,20.9573333333,14.6333333333,23.0566666667,23.8912222222,12.3407777778,18.8404444444
787.14,13.9181481482,49.7981111111,18.8192222222,43.1898888889,19.4293333333,15.2032688889,12.1077777778,20.2714444444,13.8781111111,21.9642222222,23.2276666667,11.6611111111,18.2606666667
787.45,12.8058148148,49.1554444444,17.6301111111,42.2714444444,18.0628888889,14.1602777778,10.9413333333,19.2936666667,12.8173333333,20.6774444444,22.4768888889,10.4065555555,17.4772222222
787.76,12.7647777778,49.557,17.5228888889,42.5545555555,18.0207777778,14.1732333333,11.1026666667,19.2947777778,12.9418888889,20.9145555556,22.526,10.4783333333,17.5227777778
788.07,13.9361481482,50.3336666667,18.1846666667,43.1181111111,18.6603333333,15.1562977778,11.9952222222,20.2617777778,13.6636666667,21.8302222222,23.2065555556,11.4445555556,18.1012222222
788.38,14.2900740741,50.6494444444,18.1658888889,43.1117777778,18.7241111111,15.40144,11.9106666667,20.5064444445,13.5597777778,21.7807777778,23.2883333333,11.6693333334,18.4326666667
788.69,14.2892592593,50.3608888889,18.0316666667,42.8346666667,18.4465555556,15.4078088889,12.2893333334,20.0814444444,13.1523333333,21.5002222222,22.9027777778,11.7086666667,18.6457777778
789.00,14.4585925926,51.0354444444,18.1818888889,43.8467777778,18.6615555555,15.7080466667,12.8283333333,20.4881111111,13.3668888889,21.7004444444,22.9545555556,12.1971111111,18.7878888889
789.31,14.8884814815,51.2454444444,18.5412222222,44.5718888889,18.9406666667,16.2817377778,13.534,20.8533333333,13.9334444444,22.3411111111,23.1913333333,12.7177777778,18.9748888889
789.62,16.0174444445,51.6602222222,18.9184444445,45.5853333333,19.8311111111,17.3465644444,14.5501111111,21.0815555556,15.1162222222,23.025,23.8867777778,13.7726666667,19.8394444445
789.92,16.6233703704,52.4192222222,19.0858888889,46.086,20.7015555555,17.7161022222,15.2064444444,21.5225555556,15.6991111111,23.7083333333,24.0971111111,14.4547777778,20.0016666667
790.23,17.9008888889,53.2716666666,20.3337777778,47.0707777778,21.5808888889,18.593,16.1352222222,22.3713333333,16.6271111111,24.5938888889,24.6992222222,15.371,20.6147777778
790.54,18.726962963,54.3955555555,20.745,47.9878888889,22.5394444444,19.0364155555,16.7301111111,22.9201111111,16.993,25.8744444444,25.2764444445,15.8328888889,20.8175555556
790.85,19.7861111111,55.5182222222,22.0641111111,49.3166666667,23.6541111111,20.1356822222,17.8427777778,23.5333333333,18.0103333333,26.9551111111,26.1087777778,16.7456666667,21.5621111111
791.16,20.4824444444,56.126,23.2603333333,49.6726666666,24.4296666667,21.1943422222,18.7616666666,24.3734444445,18.4996666667,27.4598888889,27.1044444444,17.3774444444,22.3716666667
791.47,21.1852962963,56.1515555555,24.1408888889,50.759,25.5287777778,22.08782,19.9867777778,25.1654444444,19.2884444445,28.0246666667,28.0432222222,18.5248888889,23.3023333333
791.78,21.491962963,55.6767777778,24.7204444444,50.9415555556,26.016,22.1335488889,20.6003333333,25.3447777778,19.7241111111,27.8711111111,28.0854444444,18.9411111111,23.4433333333
792.08,21.9468888889,55.2306666667,25.0441111111,50.8863333333,26.4086666667,22.2611644444,20.774,25.5731111111,20.0407777778,28.3394444444,28.5064444444,19.6974444445,23.4475555556
792.39,21.5018888889,53.7914444445,24.6697777778,49.903,25.6858888889,21.8639511111,20.0518888889,24.5404444444,19.2297777778,27.7362222222,27.8934444444,18.851,22.5268888889
792.70,21.2892962963,53.211,24.1684444444,49.0872222222,24.8725555556,21.0867111111,19.4422222222,24.0571111111,18.3577777778,27.3191111111,27.2818888889,18.0798888889,21.7866666667
793.01,21.1207777778,53.7525555556,23.9968888889,49.0228888889,24.8845555555,20.8423622222,19.2673333333,24.4405555556,17.8137777778,27.5275555555,27.2821111111,17.6624444445,21.467
793.32,20.6721851852,53.5088888889,23.6558888889,48.6134444445,24.0615555556,20.5459555556,18.7983333333,23.9858888889,17.3742222222,27.193,27.1175555555,16.7986666667,21.0055555556
793.62,20.201962963,53.035,23.1303333334,48.0307777778,23.538,20.3069533333,18.33,23.3898888889,17.32,26.9021111111,26.9484444445,16.4674444444,20.7025555556
793.93,20.2119259259,52.9878888889,23.7025555555,48.3278888889,23.5014444444,20.81602,18.6311111111,23.611,18.0647777778,26.5988888889,27.0652222222,16.895,21.5824444445
794.24,20.2301481481,52.7708888889,23.6505555556,48.2236666666,23.524,20.7146911111,18.3256666667,23.4426666667,18.0271111111,26.9231111111,27.294,16.825,21.7522222222
794.55,20.7498888889,53.0725555556,23.6797777778,48.5021111111,24.1206666667,21.0383688889,18.5064444444,23.9584444444,18.8575555556,27.5935555555,27.4133333333,16.869,21.9793333333
794.86,20.5627777778,53.2737777778,23.3045555556,47.7633333333,23.8905555555,20.71044,18.1186666667,23.3315555556,18.4794444444,27.2726666666,27.2457777778,16.6216666666,21.573
795.16,20.5315185185,53.9955555556,23.3167777778,48.0842222222,24.0012222222,21.0532511111,17.8434444444,23.4814444445,18.5458888889,27.7231111111,27.6226666667,16.7578888889,21.8118888889
795.47,20.3106666667,55.1596666667,23.3637777778,48.8814444444,24.312,21.2536911111,17.868,23.5017777778,18.8071111111,28.0861111111,28.0216666667,16.5883333333,22.0195555556
795.78,20.4838148148,56.1328888889,23.5913333333,49.4458888889,24.7461111111,21.1855044444,18.208,24.0848888889,19.1207777778,28.1363333333,28.1734444444,16.6155555556,22.3153333333
796.09,20.6883703704,56.9678888889,23.9898888889,50.1495555555,25.2617777778,21.4442577778,18.6306666667,24.1206666667,19.6874444444,27.8525555556,28.6757777778,17.0406666667,23.017
796.40,20.8011851852,57.2062222222,24.1086666667,50.6412222222,25.4574444444,21.0760755556,18.5718888889,24.1085555556,19.751,27.9758888889,28.7775555555,17.044,22.8636666667
796.70,20.6629259259,57.2533333333,24.1085555556,51.0093333333,25.5895555556,21.3131822222,18.77,24.4201111111,20.034,28.372,29.1454444444,17.5814444444,23.7881111111
797.01,20.7780370371,57.7701111111,24.35,51.7426666667,25.7943333334,21.2527288889,18.9774444445,25.1396666667,20.2003333333,28.7598888889,29.405,17.8797777778,24.3405555556
797.32,20.2997407408,58.1977777778,24.0362222222,51.6414444445,25.4263333333,20.8256044444,18.4955555555,25.1502222222,19.4517777778,28.6502222222,29.1235555556,17.6968888889,23.6714444445
797.63,20.0515925926,57.8353333333,23.8378888889,51.1943333333,25.2157777778,20.6710355556,18.535,25.2353333333,19.3873333333,27.9908888889,28.5756666667,17.7521111111,23.5404444444
797.93,19.3808148148,57.3067777778,23.1481111111,50.6642222222,24.1344444444,19.7833711111,17.965,24.0236666667,18.1762222222,26.59,27.3651111111,17.19,22.3533333333
798.24,18.5946296296,56.7383333333,22.2534444445,50.4411111111,22.8655555556,18.7088666667,16.5888888889,22.9483333333,17.5225555556,25.6561111111,26.0917777778,15.9871111111,21.7553333333
798.55,17.9375925926,55.8045555555,21.4752222222,49.3722222222,21.8487777778,17.9082977778,16.0285555556,21.9107777778,16.4644444445,24.5046666667,24.9405555555,15.1156666667,20.7802222222
798.85,17.6023333333,55.0693333333,21.1015555556,48.779,21.1015555556,17.20402,15.6042222222,21.2602222222,16.0166666667,23.5543333333,23.9137777778,14.5997777778,20.034
799.16,17.9874074074,54.7587777778,21.3312222222,48.5114444444,20.9016666667,17.4888888889,15.9748888889,21.1741111111,16.457,23.8783333334,24.1717777778,15.0418888889,20.1675555556
799.47,17.6464444445,54.348,20.7287777778,48.1303333333,20.3051111111,16.9652666667,15.4961111111,21.0146666667,16.2695555555,23.9274444445,23.4404444444,14.7654444444,20.0718888889
799.78,17.2038518518,53.3715555556,20.6637777778,47.1586666667,19.3173333333,16.9693644444,15.2882222222,20.335,16.1684444445,23.5367777778,23.1977777778,14.7264444445,20.2607777778
800.08,17.451962963,53.0674444445,20.6697777778,46.9325555556,19.3726666667,17.0628288889,15.0345555556,20.0955555555,16.1297777778,22.9772222222,22.8495555555,14.6942222222,19.8615555556
800.39,16.9572592592,52.896,20.015,46.5545555555,18.9384444445,16.8415022222,14.5671111111,19.4983333333,15.7406666667,22.1252222222,22.2653333333,14.2765555555,19.7244444444
800.70,16.8234444445,51.9763333333,19.6152222222,46.0148888889,18.782,16.4632155555,14.4336666667,18.9528888889,15.9934444444,21.7734444444,22.1901111111,13.7394444444,19.4872222222
801.00,16.5904444444,52.3856666667,19.3246666666,46.111,18.9105555556,16.2849044444,14.4445555556,18.9867777778,15.7734444445,21.7538888889,22.146,13.2898888889,19.2484444444
801.31,16.1070740741,52.463,18.8978888889,45.8027777778,18.8093333333,16.0519866667,14.2588888889,18.688,15.4407777778,21.6035555556,22.3988888889,12.8341111111,19.4501111111
801.62,15.6423333333,52.7052222222,18.8708888889,45.8695555556,19.5501111111,16.07108,14.8184444444,18.9602222222,15.2525555556,22.122,22.7228888889,12.5918888889,19.9287777778
801.92,16.2003333333,53.3761111111,20.245,46.8711111111,20.582,17.2366444445,15.8746666666,20.2897777778,16.425,23.7388888889,24.3006666667,13.4364444444,20.9976666667
802.23,16.6386666667,53.8324444444,21.2151111111,47.3983333333,21.036,18.0758488889,16.4485555556,21.3718888889,17.1982222222,24.4823333334,25.2657777778,13.6845555556,21.2041111111
802.54,16.4112592592,54.2277777778,21.2575555555,47.7015555555,21.0984444445,18.1984911111,16.5361111111,21.7568888889,16.9106666667,24.4805555556,25.2184444445,13.5625555555,21.462
802.84,16.344037037,54.4398888889,21.7782222222,47.8026666667,21.4367777778,19.22806,17.0081111111,22.3702222222,16.883,25.0112222222,25.9221111111,14.0254444444,21.3797777778
803.15,16.4147777778,54.8844444444,21.9378888889,48.1292222222,22.1768888889,19.9827155555,17.6391111111,23.3025555556,16.9341111111,25.8046666667,26.1573333333,14.1476666667,21.6193333333
803.46,15.7166296296,54.3925555555,21.727,47.565,21.4855555556,19.41334,17.3978888889,22.8555555555,15.9238888889,25.7453333333,25.6418888889,12.7346666666,20.7254444444
803.76,16.4004444444,54.4832222222,22.2223333333,47.3876666667,21.9143333333,20.2626555555,18.1726666666,23.2716666666,15.9136666667,26.7282222222,26.3403333333,12.9363333333,20.7621111111
804.07,16.8917037037,54.6817777778,23.0393333333,47.5202222222,22.5398888889,21.08178,18.9082222222,23.4481111111,16.0481111111,27.2275555555,26.7054444445,13.3128888889,21.3712222222
804.38,17.3806666667,54.9903333333,23.2506666667,48.1745555556,22.7196666667,21.8454488889,19.6224444444,23.9856666667,16.5818888889,27.6703333333,27.1391111111,14.1403333333,22.3352222222
804.68,18.2601111111,55.0612222222,24.0534444445,48.9272222222,23.1211111111,22.6570022222,20.2335555556,25.1545555555,17.5935555555,28.3563333333,27.6598888889,15.4477777778,23.0085555555
804.99,19.7042222222,55.6986666666,25.4157777778,49.7963333333,23.753,23.6256333333,21.2202222222,26.4178888889,18.7646666666,29.0274444445,28.7964444445,16.7932222222,23.5765555556
805.30,20.4584074074,56.1716666667,25.4454444444,50.011,23.9385555556,23.8232377778,21.584,26.6996666667,19.23,29.4937777778,28.8447777778,17.503,23.9713333333
805.60,20.2888888889,56.5111111111,25.3111111111,49.9111111111,24.3555555556,23.8797777778,21.6111111111,26.5666666667,18.9111111111,29.2444444444,28.8333333333,17.7111111111,24.4
805.91,20.1939259259,56.1016666667,25.4988888889,49.6043333334,24.5403333333,23.8126777778,21.2192222222,25.978,18.9903333333,29.1541111111,28.8086666667,17.7421111111,24.3733333333
806.21,19.8563333334,56.3378888889,25.3403333333,49.637,24.3424444444,23.2944155556,20.5442222222,25.3402222222,18.8094444445,28.5827777778,28.4806666667,17.4263333333,23.9113333333
806.52,19.5669259259,56.1524444444,24.7015555556,49.8276666667,24.3341111111,22.8932844444,20.1676666667,24.782,18.9625555556,27.858,28.2713333333,17.3784444444,23.4617777778
806.83,19.5282222222,56.3647777778,24.292,50.0634444445,24.5231111111,23.1126577778,19.9445555556,24.6617777778,19.4703333333,27.402,28.3732222222,18.1292222222,23.4711111111
807.13,19.0465555555,56.5602222222,24.2906666667,50.7918888889,24.3971111111,22.73244,19.5391111111,24.5035555556,19.3734444444,26.9267777778,28.298,18.1443333333,23.2271111111
807.44,18.4495555556,56.1992222222,23.5944444444,50.7832222222,23.2787777778,21.9188644444,18.8098888889,24.3958888889,18.8463333333,26.6423333333,27.6381111111,17.9842222222,22.5501111111
807.74,17.5709259259,55.6301111111,22.4457777778,49.8945555556,21.9862222222,20.2908977778,17.5667777778,23.0292222222,17.0081111111,25.8101111111,26.8901111111,16.586,20.956
808.05,16.757037037,55.1898888889,21.6925555555,49.0098888889,21.2384444444,19.2923266667,16.6475555555,21.4781111111,15.9034444444,25.2114444444,25.8796666667,15.3362222222,20.1917777778
808.35,15.4450740741,54.1957777778,20.5515555556,47.8112222222,19.2826666667,17.9588088889,15.1514444445,19.7875555556,14.1673333333,24.0223333333,24.4106666667,14.1672222222,19.14
808.66,14.1535925926,54.336,19.6086666667,47.4602222222,18.3084444445,16.9322377778,14.4617777778,18.7643333333,13.0411111111,22.8254444445,23.0933333333,13.135,18.7373333333
808.97,13.6588888889,52.8381111111,18.929,46.2648888889,17.5501111111,16.5459,13.9358888889,18.1661111111,12.9716666667,22.664,22.4633333333,13.3465555556,18.2063333333
