wavelength,Back_PhrPunm,Belly_PhrPunm,Breast_PhrPunm,Crissum_PhrPunm,Crown_PhrPunm,DorTail_PhrPunm,Rump_PhrPunm,Throat_PhrPunm,WingTip_PhrPunm
569.09,12.9122666667,25.7303333333,16.4566666667,28.7662666667,7.8078,6.78846666667,15.6563333333,11.2858666667,7.61953333333
569.43,12.9096,25.7586,16.4769333333,28.7653333334,7.80413333334,6.77113333333,15.6716666667,11.2632,7.61753333333
569.77,12.8911333333,25.7403333333,16.4628666667,28.7349333333,7.7602,6.72853333333,15.658,11.2283333333,7.57633333333
570.11,12.9192666667,25.7674,16.4886,28.7456666667,7.775,6.75586666667,15.6852666667,11.2507333333,7.59720000001
570.45,12.9462666667,25.7955333333,16.5320666667,28.7665333333,7.79433333333,6.7762,15.6958,11.2586,7.61473333333
570.79,12.9492,25.8127333333,16.5489333333,28.745,7.77526666667,6.7596,15.6914,11.2508666667,7.58853333334
571.13,12.9607333333,25.8391333333,16.5680666667,28.7426,7.771,6.7714,15.6977333333,11.2488666667,7.59640000001
571.47,12.9475333333,25.8278666667,16.5750666667,28.7126666667,7.7518,6.7526,15.6753333333,11.2320666667,7.59126666667
571.81,12.9725333333,25.8473333333,16.6006666667,28.7296,7.76346666666,6.7682,15.6872,11.2510666666,7.60333333333
572.15,13.0219333333,25.9334666667,16.6687333333,28.7819333333,7.79826666667,6.81473333333,15.737,11.2864,7.64046666667
572.49,13.0218666667,25.9451333333,16.69,28.7710666667,7.78973333333,6.80533333333,15.7352666667,11.2661333333,7.6234
572.83,13.0354,25.9824,16.7499333333,28.7873333333,7.80486666667,6.81473333333,15.7688666667,11.2799333333,7.64846666667
573.17,13.0620666667,25.9920666667,16.7669333333,28.7844666667,7.82493333333,6.84733333333,15.7845333333,11.2960666667,7.68286666667
573.51,13.1057333333,26.0594,16.8194,28.8369333333,7.8728,6.903,15.8283333333,11.3361333333,7.73506666666
573.85,13.1125333333,26.0797333333,16.8439333333,28.8338666667,7.85806666666,6.8954,15.8186,11.3308666667,7.72333333334
574.19,13.1135333333,26.1028666667,16.8538,28.8408666667,7.83806666667,6.87873333333,15.8298666667,11.3272666667,7.71293333333
574.53,13.153,26.1660666667,16.9180666667,28.8895333333,7.8574,6.92473333333,15.8674666667,11.3509333333,7.74946666666
574.87,13.1834,26.2244,16.9612666667,28.9438,7.88166666667,6.9438,15.8963333333,11.3762666666,7.77660000001
575.21,13.2205333333,26.2735333333,16.9892,28.9382,7.90826666667,6.98266666667,15.9346666667,11.3869333333,7.80546666667
575.55,13.2363333333,26.3211333333,17.04,28.9482666667,7.90373333333,6.98273333333,15.9514666667,11.3801333333,7.81433333333
575.89,13.2151333334,26.303,17.014,28.8968666667,7.87146666666,6.95686666667,15.9278,11.3433333333,7.79466666667
576.22,13.2094,26.3136666667,17.0072,28.8962666667,7.85106666667,6.9508,15.9399333334,11.3216666667,7.78500000001
576.56,13.2060666667,26.3437333333,17.0148666667,28.9268666666,7.8442,6.9568,15.9377333333,11.3210666666,7.77246666667
576.90,13.1964,26.3782,17.0345333333,28.9453333333,7.81413333333,6.94113333333,15.922,11.3033333334,7.7436
577.24,13.1935333333,26.3835333333,17.0348,28.9159333333,7.79,6.92013333334,15.8979333333,11.2742,7.73373333334
577.58,13.1806,26.3966,17.0274,28.9249333333,7.76813333333,6.90446666667,15.8972,11.2519333333,7.71413333334
577.92,13.1930666667,26.4427333333,17.0724,28.9613333333,7.787,6.92146666667,15.9016,11.2630666667,7.72813333333
578.26,13.1718666666,26.4235333333,17.0554666667,28.9374,7.77486666667,6.89173333333,15.8688666666,11.2476666667,7.70979999999
578.60,13.1799333333,26.4380666667,17.053,28.9056666667,7.77566666667,6.8856,15.8721333333,11.2472666667,7.6962
578.94,13.2128666667,26.4928,17.1173333333,28.9744666667,7.78753333333,6.89986666667,15.9002666667,11.2800666667,7.70306666667
579.28,13.2452,26.5233333333,17.1495333333,28.9972,7.82646666667,6.94453333333,15.9273333333,11.3174,7.75126666667
579.61,13.2792666666,26.5738,17.208,29.0585333333,7.85706666667,6.96533333333,15.9604666667,11.3501333334,7.77926666666
579.95,13.2963333333,26.5835333333,17.2484666667,29.0671333333,7.8592,6.951,15.9597333333,11.3617333333,7.79780000001
580.29,13.2950666667,26.5594666667,17.2443333333,29.0346666667,7.8152,6.93193333333,15.942,11.3182,7.78820000001
580.63,13.3493333333,26.6020666667,17.3026,29.0686666667,7.858,6.96906666667,16.0051333333,11.3626666667,7.82546666667
580.97,13.355,26.606,17.3240666667,29.0728,7.8422,6.97533333333,16.0244,11.3805333333,7.82399999999
581.31,13.4024666667,26.6368666667,17.3803333333,29.0921333333,7.87506666667,6.997,16.0622666667,11.403,7.84886666667
581.65,13.4490666667,26.6554666667,17.4134,29.0950666667,7.88933333333,7.0278,16.1206666667,11.4164,7.88100000001
581.98,13.4786,26.7057333333,17.4693333333,29.1426666667,7.89266666667,7.0466,16.1809333333,11.4159333333,7.90606666667
582.32,13.5226,26.7295333333,17.5232,29.1970666667,7.91373333333,7.0716,16.2164666667,11.4245333333,7.92986666667
582.66,13.5264666666,26.7884666667,17.5412,29.22,7.91366666667,7.07186666667,16.2312,11.4385333333,7.93600000001
583.00,13.5518666667,26.8508,17.5948666667,29.2756666667,7.91153333333,7.0762,16.2698666667,11.4285333333,7.9288
583.34,13.5963333333,26.8981333333,17.6560666667,29.3258666667,7.93533333333,7.1168,16.3156666667,11.4703333333,7.97746666667
583.68,13.6455333333,26.9512666667,17.7061333333,29.363,7.9838,7.15913333333,16.3608666667,11.5062,8.0042
584.01,13.6808,27.0213333333,17.7610666667,29.3905333333,8.0294,7.1914,16.3774,11.5463333333,8.04093333333
584.35,13.6902,27.0900666667,17.8038666667,29.4232666667,8.0312,7.19853333333,16.3862666667,11.5644,8.05913333334
584.69,13.6882,27.1216,17.8537333333,29.4536666667,8.0448,7.2132,16.3883333333,11.5608666667,8.06566666666
585.03,13.7047333333,27.197,17.9146666667,29.5018,8.06413333333,7.2424,16.4318,11.6037333334,8.10926666666
585.37,13.7429333333,27.2745333333,17.9876,29.5484,8.1006,7.28093333333,16.4470666667,11.6546666667,8.14486666667
585.70,13.7453333333,27.2684666667,17.9802666667,29.5251333333,8.08573333333,7.27246666667,16.4143333333,11.6579333333,8.13013333333
586.04,13.7185333333,27.2572,17.9873333333,29.4846,8.0804,7.25426666667,16.4046666667,11.6500666667,8.13913333333
586.38,13.7174666667,27.2502666667,18.0038666667,29.4925333333,8.10213333333,7.24713333333,16.4106,11.6126,8.14020000001
586.72,13.7834666667,27.2851333333,18.0615333333,29.5058,8.15140000001,7.28993333333,16.4568666666,11.6883333333,8.1786
587.06,13.7284,27.2805333333,18.0472666667,29.4700666667,8.09893333333,7.25406666667,16.4188,11.6244,8.13093333333
587.39,13.6776666667,27.2742666667,18.0430666667,29.4128666667,8.0498,7.22273333333,16.3623333333,11.5989333333,8.11180000001
587.73,13.7217333333,27.3133333333,18.0856,29.4593333334,8.0856,7.25006666667,16.4312,11.6354666667,8.13693333333
588.07,13.7522666667,27.3431333333,18.1210666667,29.4714666667,8.08613333333,7.24186666667,16.4543333333,11.6227333333,8.15193333333
588.41,13.8334666666,27.4322,18.1895333333,29.5417333333,8.14533333333,7.28673333333,16.5296,11.6758,8.19766666667
588.74,13.8765333333,27.481,18.2299333333,29.5355333333,8.19719999999,7.31546666667,16.5355333333,11.676,8.22266666666
589.08,13.8713333333,27.4757333333,18.2450666667,29.4985333333,8.185,7.30346666667,16.5296666666,11.6682,8.21766666666
589.42,13.8974,27.5671333333,18.3137333333,29.5431333333,8.22726666667,7.32453333333,16.5743333333,11.6970666667,8.24733333333
589.76,13.8974,27.5935333333,18.3202,29.5324,8.19453333334,7.31753333333,16.5516,11.6769333333,8.21253333333
590.09,13.9282666667,27.6160666667,18.3431333333,29.5280666667,8.18233333334,7.32753333333,16.5676,11.6939333333,8.21420000001
590.43,13.8448666667,27.5885333333,18.3156,29.4935333333,8.1172,7.26546666667,16.4976,11.6261333333,8.15493333334
590.77,13.9060666667,27.6364666667,18.3635333333,29.4702666667,8.15486666667,7.29346666667,16.5410666667,11.6670666667,8.20359999999
591.11,13.9631333333,27.7110666667,18.4427333333,29.5398666667,8.19086666667,7.3344,16.61,11.6836,8.23786666666
591.44,13.9666666667,27.7268666667,18.4512666667,29.528,8.15373333333,7.30966666667,16.5778,11.6611333333,8.21113333333
591.78,13.9669333333,27.7422,18.4886666667,29.5365333333,8.15999999999,7.33646666667,16.5678,11.6821333333,8.22953333333
592.12,13.8973333333,27.7403333333,18.4773333333,29.4754,8.077,7.2822,16.5186,11.6236,8.18206666667
592.46,13.8852666666,27.7372666667,18.4948666667,29.4768,8.0196,7.26906666666,16.5204666667,11.6078666667,8.1512
592.79,13.8712666667,27.7373333333,18.4998,29.4602666667,8.01193333333,7.25353333333,16.5153333333,11.5636,8.12980000001
593.13,13.8792,27.7496666667,18.5176,29.4708666667,8.01493333333,7.27853333333,16.5274,11.5527333333,8.13820000001
593.47,13.8793333333,27.7914666667,18.5382666667,29.4646666667,8.00253333333,7.26273333333,16.5316666667,11.5426666667,8.13313333333
593.80,13.8622,27.7922,18.562,29.4497333333,7.97033333333,7.22953333333,16.5076666667,11.517,8.10720000001
594.14,13.9115333333,27.8732,18.6019333333,29.4482,7.99966666667,7.248,16.5458666667,11.5151333333,8.14126666667
594.48,13.9128,27.8897333333,18.6290666667,29.4596666667,8.01106666667,7.25186666667,16.5468,11.5102,8.13640000001
594.81,13.9356,27.9111333333,18.6488,29.4271333333,8.02513333333,7.2768,16.5627333333,11.5179333333,8.15926666666
595.15,13.9537333333,27.9779333333,18.7285333333,29.4704666667,8.04726666666,7.3132,16.6087333333,11.5433333333,8.1944
595.49,13.9529333333,27.9857333333,18.7147333333,29.4204666667,8.0306,7.29513333333,16.5978666667,11.4914666667,8.15873333334
595.82,13.9703333333,27.9881333334,18.7451333333,29.3877333333,8.03746666666,7.30073333333,16.6072666667,11.4832,8.17473333333
596.16,13.9506,28.0024,18.7571333333,29.3805333333,8.02073333333,7.29153333333,16.593,11.4504,8.15460000001
596.50,13.9580666667,28.0301333333,18.767,29.3886,8.01,7.29933333333,16.5923333333,11.454,8.15566666667
596.83,13.952,28.0254,18.7538666667,29.3439333333,7.98666666667,7.2664,16.5730666667,11.4316666667,8.14519999999
597.17,13.9648,28.0532666667,18.8179333333,29.376,8.01033333333,7.29853333333,16.5966,11.4506666667,8.17973333334
597.51,13.9533333333,28.0766,18.8344,29.3579333333,8.0216,7.3092,16.6008,11.4436,8.18833333333
597.84,13.9606666667,28.082,18.8602,29.3658666667,8.03466666667,7.317,16.605,11.4460666667,8.19079999999
598.18,13.9744,28.1150666666,18.8868666667,29.3987333333,8.0342,7.3226,16.6038666667,11.4502666667,8.1934
598.52,13.9860666667,28.132,18.9,29.4292,8.04706666667,7.33606666667,16.5982,11.4644666667,8.19479999999
598.85,13.9281333333,28.0719333334,18.8291333333,29.3446,7.99846666667,7.28406666667,16.5376666667,11.3908,8.14433333334
599.19,13.9665333333,28.1446,18.9008,29.4224666667,8.04406666667,7.3178,16.5937333333,11.4442666667,8.19006666666
599.53,13.9896666667,28.1579333333,18.8992666667,29.4552666667,8.07340000001,7.31953333333,16.5979333333,11.4576666667,8.19386666667
599.86,14.0691333333,28.2048666667,18.9562,29.4974666667,8.13533333333,7.35293333333,16.6522666667,11.5256666667,8.27493333334
600.20,14.0988,28.2657333333,19.0044,29.536,8.15300000001,7.35646666666,16.6960666667,11.5506666667,8.29646666667
600.53,14.1029333333,28.3081333333,19.0795333333,29.5482,8.15199999999,7.37126666667,16.7284,11.5469333333,8.3042
600.87,14.1612666667,28.3574,19.1135333333,29.5716,8.1556,7.38513333333,16.7613333333,11.5525333333,8.32319999999
601.21,14.2046,28.3973333333,19.1743333333,29.6002,8.19700000001,7.43393333333,16.7946666666,11.5969333333,8.38866666667
601.54,14.2420666667,28.4357333333,19.2224,29.6264,8.18413333333,7.42346666667,16.8279333333,11.6093333333,8.40306666666
601.88,14.2296666667,28.4258,19.2623333333,29.598,8.15660000001,7.40546666667,16.8465333334,11.5743333333,8.39099999999
602.21,14.2227333333,28.4425333333,19.2914,29.5868,8.1268,7.37533333333,16.8613333333,11.5312,8.385
602.55,14.3025333333,28.5244666667,19.3868,29.6218666667,8.17373333333,7.43333333334,16.9196,11.5978666667,8.44313333333
602.88,14.2782,28.4872,19.3574666667,29.5434666667,8.14499999999,7.41873333333,16.8838666667,11.5546,8.42120000001
603.22,14.2942,28.5463333333,19.4206666667,29.5520666667,8.13793333333,7.43926666667,16.9106666667,11.5710666667,8.43306666667
603.56,14.2551333333,28.5476,19.4200666666,29.5163333333,8.09646666667,7.42106666667,16.8773333333,11.5413333333,8.3932
603.89,14.2476666667,28.5308666667,19.4204666667,29.4927333333,8.08013333333,7.40693333333,16.8623333333,11.5308666667,8.37379999999
604.23,14.2511333333,28.5355333333,19.4174,29.5016,8.09793333333,7.41166666667,16.8579333333,11.5432,8.37080000001
604.56,14.2215333334,28.528,19.4325333333,29.4934666667,8.09886666667,7.4094,16.8556,11.5402,8.37173333333
604.90,14.2009333333,28.4980666667,19.3982,29.4647333334,8.04746666667,7.37173333333,16.8245333333,11.4891333333,8.32819999999
605.23,14.1783333333,28.4728666667,19.3852666666,29.4108,8.03673333333,7.37393333333,16.7924666667,11.4680666666,8.31466666667
605.57,14.1895333333,28.494,19.3699333333,29.4174666667,8.0422,7.36433333333,16.79,11.477,8.31313333334
605.90,14.1846,28.4868666667,19.369,29.3989333333,8.03486666667,7.33733333333,16.7640666667,11.4666666667,8.28373333333
606.24,14.1735333333,28.4944666667,19.3863333333,29.3923333333,8.03,7.31553333333,16.7586,11.4378,8.25413333333
606.58,14.1819333333,28.5178666666,19.4224666667,29.4122,8.00113333333,7.28806666667,16.7481333333,11.4395333333,8.24186666667
606.91,14.212,28.5177333333,19.4482666667,29.4156,8.02626666667,7.30186666667,16.7634,11.4414,8.25626666666
607.25,14.2746666667,28.5468,19.5088,29.4580666667,8.07193333333,7.32726666667,16.8141333333,11.4721333333,8.30973333334
607.58,14.3036,28.5772,19.5526666667,29.4484,8.09353333333,7.3506,16.8271333333,11.4779333333,8.34180000001
607.92,14.3284,28.6047333333,19.6178666667,29.4661333333,8.07900000001,7.36406666667,16.8408,11.4737333333,8.36160000001
608.25,14.3084,28.5780666667,19.5692,29.3794,8.02720000001,7.3364,16.8088666667,11.4302666667,8.33266666667
608.59,14.3178,28.6032666667,19.5885333333,29.3796666667,8.04053333334,7.34693333333,16.8452666667,11.4424666667,8.342
608.92,14.3074,28.6150666667,19.601,29.3843333333,8.02533333333,7.3604,16.8664,11.4491333333,8.35566666667
609.26,14.2924,28.6164666667,19.6120666667,29.3568666667,8.00946666666,7.36333333333,16.8496666667,11.4318,8.37339999999
609.59,14.292,28.6400666667,19.6297333333,29.3678666667,7.99786666667,7.3826,16.8504666667,11.4486,8.4008
609.93,14.2568666667,28.6162666667,19.6128,29.3593333333,7.94266666667,7.3608,16.8440666667,11.4272666666,8.40733333334
610.26,14.2268666667,28.6006,19.5978,29.3556,7.93186666667,7.35573333333,16.8456,11.3937333333,8.4026
610.60,14.2016,28.6100666667,19.5732666666,29.3506,7.911,7.35226666667,16.8418,11.3729333333,8.39813333334
610.93,14.1472666667,28.5868666667,19.5397333334,29.2821333333,7.8582,7.31586666667,16.8031333333,11.336,8.34853333333
611.27,14.1279333333,28.5797333333,19.5266666667,29.2836,7.82526666667,7.30013333333,16.7933333333,11.3014,8.33626666667
611.60,14.0962666667,28.5514,19.4690666666,29.2693333333,7.78606666667,7.26486666667,16.7538666667,11.2597333333,8.30300000001
611.93,14.1341333333,28.6376,19.5424,29.3371333333,7.82366666667,7.3024,16.8002666667,11.2916666667,8.32666666667
612.27,14.1702666667,28.6875333333,19.6106,29.3684,7.8582,7.33913333333,16.8304666667,11.3268,8.37806666667
612.60,14.2185333333,28.7546,19.6631333333,29.4322666667,7.87553333333,7.35606666667,16.8704666667,11.3569333333,8.38579999999
612.94,14.2450666667,28.7954666667,19.7064,29.4687333333,7.89426666667,7.37906666667,16.9141333333,11.383,8.40033333333
613.27,14.2692,28.8351333333,19.7424666667,29.484,7.91166666667,7.39193333333,16.9611333333,11.3516,8.41293333332
613.61,14.2938666667,28.8612666666,19.7742666667,29.5158,7.95873333334,7.41093333333,16.9630666667,11.3605333333,8.40726666667
613.94,14.349,28.8884,19.8208,29.4954,7.99073333333,7.4566,16.9976666667,11.3885333333,8.43926666667
614.28,14.3694666667,28.9465333333,19.8882666667,29.5624,7.9914,7.47173333333,17.0215333334,11.4054666667,8.4278
614.61,14.432,29.0220666667,19.9574666667,29.6654666667,8.0442,7.5398,17.0916666667,11.4392666667,8.49839999999
614.94,14.4200666667,29.081,19.9976666667,29.6692,8.05360000001,7.52186666667,17.0960666667,11.433,8.48879999999
615.28,14.4513333334,29.18,20.0738,29.6962,8.07793333333,7.53866666667,17.1582,11.4652666667,8.51046666666
615.61,14.4066666667,29.1616,20.0610666667,29.6799333333,8.03306666667,7.48273333333,17.1264,11.4334666667,8.48146666666
615.95,14.4375333333,29.1916666667,20.0962,29.7037333333,8.00966666667,7.47246666667,17.1437333333,11.4154666667,8.46879999999
616.28,14.4262666667,29.2126,20.1089333333,29.6924666667,8.0,7.43993333333,17.0970666666,11.3793333333,8.47713333334
616.61,14.4197333334,29.2466666667,20.1080666667,29.6938,7.96126666667,7.4068,17.0564666667,11.3492,8.43453333333
616.95,14.4442,29.3047333333,20.1497333333,29.7098666667,7.97226666666,7.41226666666,17.0746,11.3892666667,8.44540000001
617.28,14.4904666667,29.3588,20.1952,29.7196666667,7.99353333333,7.43506666667,17.1014666667,11.4223333333,8.49086666666
617.62,14.4696666667,29.3724,20.1828666667,29.7373333333,7.9702,7.38873333333,17.0930666667,11.4123333333,8.45686666667
617.95,14.494,29.3828666667,20.1900666667,29.7145333333,7.97,7.374,17.0742,11.4177333333,8.48246666667
618.28,14.441,29.3394,20.13,29.6196,7.88813333333,7.31033333333,17.0138666667,11.3506666667,8.41026666667
618.62,14.459,29.3125333333,20.1093333333,29.5904666667,7.89806666667,7.34646666666,17.0201333333,11.3629333333,8.41253333333
618.95,14.5214,29.3057333333,20.1602,29.6091333333,7.94093333333,7.3908,17.0501333333,11.3884,8.44473333333
619.28,14.5724666667,29.3503333334,20.2062,29.6593333333,7.97893333333,7.40993333333,17.0837333333,11.4008,8.45599999999
619.62,14.5534666666,29.3594,20.2314,29.6698666667,7.95966666667,7.40146666667,17.0866666667,11.4005333333,8.42286666667
619.95,14.5029333334,29.3241333333,20.2184666667,29.6148666667,7.90586666667,7.36006666667,17.0810666667,11.3571333333,8.37273333333
620.28,14.5341333333,29.3260666667,20.2662666667,29.6428,7.92973333333,7.39066666667,17.1368666667,11.3710666667,8.3768
620.62,14.5473333333,29.3492,20.2736666667,29.6536666667,7.9094,7.39266666667,17.1450666667,11.3728,8.38133333332
620.95,14.5461333333,29.3709333333,20.2814666667,29.6366666667,7.9096,7.39746666667,17.1728,11.3594666667,8.35393333333
621.28,14.5726666667,29.4386666667,20.3600666666,29.6828666667,7.91526666666,7.44406666667,17.2122666667,11.3748,8.40846666667
621.62,14.5462,29.424,20.3443333333,29.6486,7.87186666667,7.40966666667,17.2055333334,11.3424666667,8.37039999999
621.95,14.5921333333,29.494,20.4106,29.6952,7.92286666667,7.44633333333,17.2579333333,11.3848666667,8.41986666666
622.28,14.6168,29.5532666667,20.4781333333,29.7622,7.90513333333,7.44013333333,17.3087333333,11.3846666667,8.44466666667
622.62,14.6092,29.5695333333,20.4838,29.737,7.85826666667,7.40813333333,17.286,11.3474666667,8.44273333333
622.95,14.6288666667,29.5610666667,20.5034,29.7152666667,7.86826666667,7.42993333333,17.2909333333,11.3312,8.46060000001
623.28,14.6841333333,29.5918666667,20.5212666667,29.7269333333,7.91713333333,7.48346666667,17.2969333333,11.3374666667,8.52580000001
623.62,14.747,29.666,20.5835333333,29.7993333333,7.95246666666,7.51793333333,17.3183333333,11.3722,8.54339999999
623.95,14.7741333333,29.7142666667,20.6251333333,29.8117333333,7.9564,7.52453333333,17.3213333333,11.3908,8.57106666666
624.28,14.7289333333,29.6618666667,20.6139333333,29.7576666667,7.94013333333,7.5082,17.2758666667,11.3470666667,8.51126666667
624.62,14.7026,29.6726666667,20.63,29.7397333333,7.89326666667,7.478,17.2439333333,11.3072,8.50473333334
624.95,14.6921333334,29.7058666667,20.6284666667,29.7074,7.87906666667,7.42593333333,17.2242666667,11.2773333333,8.4566
625.28,14.7031333333,29.7314666667,20.6605333333,29.7057333333,7.8674,7.4232,17.2182666667,11.2405333333,8.43473333333
625.61,14.701,29.7339333333,20.6794666667,29.7163333333,7.86693333333,7.41706666667,17.1994666667,11.2188,8.40786666667
625.95,14.6848,29.758,20.7079333333,29.6973333333,7.8508,7.4014,17.1869333333,11.2087333333,8.38619999999
626.28,14.6466,29.7496666667,20.6872666667,29.6591333333,7.83186666667,7.37466666667,17.1598,11.1741333333,8.33393333333
626.61,14.6863333333,29.8351333333,20.7518,29.7176666667,7.8686,7.40713333333,17.2216666667,11.2289333333,8.38120000001
626.94,14.6405333333,29.8399333333,20.743,29.6781333333,7.82246666667,7.35466666667,17.21,11.2042,8.32759999999
627.28,14.6774,29.8975333333,20.771,29.7204666666,7.87373333333,7.41153333333,17.2766666667,11.244,8.37873333333
627.61,14.6724666667,29.8989333333,20.7810666667,29.7004666666,7.88586666667,7.43786666667,17.2831333333,11.2472,8.39399999999
627.94,14.7239333333,29.9600666667,20.8357333333,29.7534666666,7.90586666667,7.44733333333,17.3373333333,11.2635333333,8.42606666667
628.27,14.7814,30.0008666667,20.8702666667,29.8010666667,7.9402,7.5036,17.3751333333,11.3196,8.46480000001
628.61,14.7946666667,29.9820666667,20.8859333333,29.7966666667,7.97106666667,7.53806666667,17.3882,11.3444666667,8.49679999999
628.94,14.8007333333,29.9922666667,20.904,29.8218,8.01793333333,7.55906666667,17.4254,11.3984,8.55213333334
629.27,14.7999333333,30.0217333333,20.9270666667,29.8022666667,7.99626666667,7.54093333333,17.4304666667,11.4026,8.55266666667
629.60,14.7906666667,30.0034666667,20.8962666667,29.7977333333,7.99,7.54006666667,17.417,11.4087333333,8.54786666667
629.94,14.8283333333,30.0423333333,20.9041333333,29.8363333333,8.00826666667,7.5706,17.4688666667,11.4593333333,8.58186666667
630.27,14.8014,30.0198,20.8986666667,29.7983333333,7.96473333333,7.55246666667,17.4363333334,11.447,8.5358
630.60,14.8468666667,30.0544,20.935,29.8427333333,7.9842,7.57833333333,17.4651333333,11.4795333334,8.56473333333
630.93,14.8268666667,30.0191333333,20.9483333333,29.8147333333,7.95046666667,7.53906666667,17.4201333333,11.4513333333,8.55146666667
631.26,14.8314,30.0569333333,20.9828666667,29.8157333333,7.96233333333,7.53073333333,17.4479333333,11.4642,8.55633333334
631.60,14.8317333333,30.0666666667,21.0335333334,29.8239333333,7.9884,7.57,17.4643333333,11.5022666667,8.57566666667
631.93,14.8470666667,30.0837333333,21.0864666667,29.845,7.9912,7.56233333333,17.4936,11.4858,8.56493333334
632.26,14.9121333333,30.1623333333,21.1994,29.9374666667,8.02946666667,7.63186666667,17.5604666667,11.5404,8.63353333333
632.59,14.921,30.1729333333,21.2668,29.8952,8.017,7.65406666667,17.5623333333,11.518,8.6534
632.92,14.954,30.2092,21.3281333333,29.9436,8.0394,7.70366666667,17.6054,11.5542666667,8.69346666667
633.26,15.0036,30.2488,21.3891333333,29.9858666667,8.05686666666,7.75553333333,17.6335333333,11.5572666667,8.71379999999
633.59,15.0186,30.261,21.4396666667,29.9818666667,8.0648,7.76733333333,17.615,11.5457333333,8.73426666667
633.92,15.0363333333,30.2794666667,21.4726666667,30.0046666667,8.03886666667,7.76486666667,17.6178,11.5128666667,8.74373333334
634.25,15.0376666667,30.2749333333,21.4747333333,29.9816666667,8.04193333333,7.76886666666,17.6004,11.5044,8.76013333333
634.58,14.9875333334,30.2590666667,21.4431333333,29.9245333333,7.98533333333,7.72053333333,17.5484666667,11.445,8.69220000001
634.91,14.9536666667,30.2139333333,21.4146666667,29.8880666666,7.92213333333,7.66973333333,17.4847333333,11.3922666667,8.63506666666
635.25,14.9501333333,30.2654,21.4222666667,29.9126,7.90246666667,7.63813333333,17.4513333333,11.3686666667,8.60879999999
635.58,14.9421333333,30.2825333333,21.4030666667,29.9117333333,7.8892,7.61013333333,17.4225333333,11.3646,8.60153333333
635.91,14.915,30.2750666667,21.3772666667,29.8778,7.8694,7.57126666667,17.3752,11.3193333333,8.57486666667
636.24,14.9404666667,30.326,21.4073333333,29.9607333333,7.89313333333,7.5996,17.3920666666,11.3604,8.5834
636.57,14.9492666667,30.3716666666,21.4378666667,29.9903333333,7.926,7.60793333333,17.3829333334,11.3699333333,8.60139999999
636.90,14.9898666667,30.4576,21.4916,30.0254,8.00426666667,7.62993333333,17.4455333333,11.4273333333,8.67946666667
637.23,15.0346666667,30.5671333333,21.5559333333,30.0792,8.04326666666,7.66826666667,17.5225333333,11.4829333333,8.69993333334
637.56,15.0285333333,30.5436666667,21.5216,30.0588,8.06246666667,7.64613333333,17.4920666667,11.4964,8.69859999999
637.90,15.0468,30.6262666667,21.6056666667,30.1153333333,8.09186666667,7.68486666667,17.5322,11.5299333333,8.73013333333
638.23,15.0776,30.6333333333,21.6589333333,30.1228666667,8.14400000001,7.73513333333,17.5794666667,11.5834666667,8.78559999999
638.56,15.1400666667,30.7151333333,21.6796666667,30.1876666667,8.17973333333,7.77093333333,17.6142,11.617,8.82739999999
638.89,15.1772,30.763,21.7184666667,30.2065333333,8.20306666667,7.80686666667,17.6744,11.6424666667,8.87820000001
639.22,15.2016666667,30.7752,21.7714,30.2098666667,8.25246666666,7.85646666667,17.7256,11.6954666667,8.95046666667
639.55,15.243,30.8225333333,21.8098666667,30.2459333333,8.27779999999,7.87473333333,17.7868666666,11.7504,8.96293333333
639.88,15.2828666667,30.8752,21.8166,30.2690666667,8.29273333334,7.88013333334,17.8040666666,11.75,8.97866666666
640.21,15.2493333333,30.8599333333,21.76,30.2686,8.22106666667,7.8104,17.7594,11.6749333333,8.91119999999
640.54,15.2405333333,30.853,21.7702,30.2741333333,8.18966666667,7.80466666667,17.7492666667,11.6534,8.88120000001
640.87,15.2279333333,30.7962,21.7763333333,30.2726,8.19486666667,7.79773333333,17.7451333333,11.6331333333,8.92926666666
641.20,15.2634666667,30.8416666667,21.8518666667,30.3231333333,8.26486666667,7.86273333333,17.8004666667,11.6532666667,8.99093333334
641.53,15.2655333333,30.8001333333,21.8168666667,30.2770666667,8.2508,7.82506666667,17.7898666667,11.6245333333,8.976
641.87,15.3388,30.9001333333,21.8807333333,30.3736666667,8.25853333333,7.85926666667,17.8694,11.6492,9.04686666667
642.20,15.3958,30.9453333333,21.9879333333,30.4243333334,8.32713333333,7.9426,17.9514,11.7143333333,9.13060000001
642.53,15.3878,30.906,21.9727333333,30.4064,8.305,7.8874,17.9413333333,11.6694,9.11546666667
642.86,15.3226666667,30.8766,21.9314666667,30.3407333333,8.24233333333,7.81553333333,17.8698,11.5564,9.01540000001
643.19,15.3156,30.8548666667,21.9105333333,30.3165333333,8.22166666666,7.7982,17.8458666667,11.5007333333,8.97559999999
643.52,15.3079333333,30.9061333333,21.9264666667,30.2912666667,8.20826666667,7.80646666667,17.8661333333,11.4902,8.97213333333
643.85,15.3614666667,30.9162666667,22.0304,30.2705333333,8.2724,7.89006666667,17.9138666667,11.5400666667,9.06966666666
644.18,15.3302666667,30.8974,22.0194,30.2013333333,8.23326666666,7.8618,17.8536,11.4852666667,9.03566666667
