wavelength,Back_TanHeim,Belly_TanHeim,Breast_TanHeim,Crissum_TanHeim,Crown_TanHeim,DorTail_TanHeim,Patch10_TanHeim,Rump_TanHeim,Throat_TanHeim,WingTip_TanHeim
526.94,36.3541333333,18.1932666667,38.0828,17.7852,5.5674,8.34346666667,18.4444,41.2938666667,42.4794666667,7.0456
527.28,36.208,18.1389333333,38.1644666667,17.7380666667,5.55913333333,8.3178,18.3972666667,41.1734666667,42.6232,7.05626666667
527.63,36.0796,18.0472,38.2256,17.6712666667,5.5142,8.2594,18.3248666666,41.0240666667,42.7394,7.0126
527.97,36.001,18.0356,38.3541333333,17.6534666667,5.52926666667,8.2636,18.3108,40.9554,42.8916,7.03506666667
528.32,35.9084666667,17.9974666667,38.4273333333,17.6350666667,5.52286666667,8.26686666667,18.2729333333,40.8508,43.0072,7.0392
528.66,35.8433333333,17.9954,38.5263333333,17.6338666667,5.5434,8.276,18.2563333333,40.7745333333,43.1388666667,7.05846666667
529.01,35.7445333333,17.9708,38.6136,17.6126,5.5506,8.28473333333,18.2236666667,40.6757333333,43.2513333333,7.07626666667
529.35,35.6404,17.9236666667,38.6824,17.5812666666,5.5628,8.28113333333,18.1706666667,40.5484,43.3274666667,7.07846666667
529.70,35.522,17.8544666667,38.7400666667,17.5366,5.54546666667,8.26306666667,18.1054,40.4062666667,43.3946666667,7.0512
530.04,35.3434666667,17.7786,38.7906,17.4677333333,5.53533333333,8.25426666667,18.0322666666,40.2118,43.4402,7.039
530.39,35.2041333333,17.7207333333,38.8779333333,17.4239333333,5.5486,8.25933333333,17.9731333333,40.0474,43.5760666667,7.05326666667
530.73,35.082,17.6812666667,39.0146,17.3986666667,5.58486666667,8.28286666667,17.9311333333,39.9014666667,43.7288,7.08873333333
531.08,34.9422,17.6166666667,39.1395333333,17.3508,5.59046666667,8.27653333333,17.8506666667,39.7025333333,43.8767333333,7.0788
531.42,34.8292666667,17.5936,39.303,17.3342666667,5.62506666667,8.30833333333,17.8103333333,39.5679333333,44.0523333333,7.1222
531.77,34.7420666667,17.5504,39.4662,17.315,5.63953333333,8.31186666667,17.7606,39.4405333333,44.2538666667,7.12813333333
532.11,34.5944666667,17.4922666667,39.5824666667,17.2603333333,5.6418,8.29373333333,17.6852,39.2702,44.3885333333,7.13593333333
532.46,34.4616,17.4214,39.6742,17.1976,5.61686666667,8.26986666667,17.5992,39.0990666667,44.4994666667,7.12813333333
532.80,34.3278,17.3492,39.7574666667,17.1317333333,5.59353333333,8.23366666667,17.5258666667,38.9462666667,44.6183333333,7.10013333333
533.15,34.2124,17.2854,39.8752,17.0910666667,5.58966666667,8.224,17.4743333333,38.8163333333,44.7936,7.09926666667
533.49,34.1044666667,17.2408,40.0132666667,17.0510666667,5.59066666667,8.22546666667,17.4196,38.6911333333,44.9647333333,7.1074
533.84,34.0188666667,17.1922666667,40.1626666667,17.0231333333,5.59366666667,8.2204,17.3705333333,38.5850666667,45.1444,7.11426666667
534.18,33.9062,17.1355333333,40.2984666667,16.9805333333,5.58193333333,8.2048,17.3080666667,38.4442,45.2635333333,7.11793333333
534.52,33.7881333333,17.0561333334,40.4046666666,16.9207333333,5.5658,8.18133333333,17.2206,38.2869333333,45.3794666667,7.09473333333
534.87,33.6656666667,16.9870666667,40.5152666667,16.8740666667,5.55546666667,8.17006666667,17.1572,38.1482666667,45.5130666667,7.09593333333
535.21,33.5834666667,16.9682666667,40.6602666667,16.8732666667,5.5948,8.20573333333,17.1284,38.0268,45.6878,7.126
535.56,33.4179333333,16.9033333333,40.7111333333,16.8062,5.5942,8.2098,17.0649333333,37.8538666667,45.784,7.138
535.90,33.3511333333,16.8856666667,40.8914666667,16.8034666667,5.63293333333,8.2508,17.0466,37.7726666667,45.9634,7.1724
536.25,33.2534666667,16.8386666667,41.0343333334,16.7692666667,5.65393333333,8.26733333333,17.0148,37.6626,46.1130666667,7.1966
536.59,33.2003333333,16.8316,41.2074,16.7762,5.70193333333,8.31733333333,16.9975333333,37.5792,46.3124666667,7.2456
536.93,33.1362666667,16.8180666667,41.3528,16.7682666667,5.7176,8.34633333333,16.9790666667,37.4964,46.4727333333,7.2746
537.28,33.0271333333,16.7732,41.4709333333,16.7242666667,5.73273333333,8.35706666666,16.9291333333,37.3684,46.6166666667,7.29093333333
537.62,32.9161333334,16.7041333333,41.5763333333,16.6636666667,5.72346666667,8.3376,16.8512666667,37.2128,46.7666,7.27253333333
537.97,32.7289333333,16.6128666667,41.6394666667,16.5786,5.708,8.313,16.7486,37.0218666667,46.8764,7.23806666667
538.31,32.5347333333,16.5166666667,41.7517333333,16.5002666666,5.67413333333,8.29346666666,16.6499333333,36.8029333333,47.0496,7.23393333333
538.65,32.4079333333,16.5092666667,41.9147333333,16.4775333333,5.73086666667,8.33573333334,16.6413333333,36.6524,47.298,7.298
539.00,32.1671333333,16.3860666667,41.9959333333,16.3390666667,5.65026666667,8.2446,16.5125333333,36.417,47.4375333334,7.245
539.34,31.9984666667,16.3128666667,42.1164,16.2762,5.62273333333,8.2052,16.4330666666,36.2262,47.6155333333,7.2266
539.69,31.8005333333,16.2502,42.146,16.1924,5.60566666667,8.15853333333,16.3672,36.0153333333,47.7422,7.2134
540.03,31.6481333333,16.1881333333,42.2326,16.1414666667,5.57553333333,8.11186666667,16.2958,35.8545333333,47.9314,7.18673333333
540.37,31.4916,16.1428,42.2904,16.0844,5.56866666666,8.07733333333,16.2496666667,35.6998666667,48.0350666666,7.18666666667
540.72,31.3700666667,16.0916,42.3357333333,16.0229333333,5.56293333333,8.04633333333,16.1988666667,35.5517333333,48.1436,7.18293333333
541.06,31.2556666667,16.0494,42.403,15.9803333333,5.5512,8.0118,16.1564666667,35.4339333333,48.2463333333,7.1764
541.40,31.1335333333,16.0164,42.4480666667,15.9317333333,5.54633333334,7.9798,16.1097333333,35.3233333333,48.3387333333,7.1684
541.75,31.0474,15.9746,42.5100666667,15.8812666667,5.5134,7.941,16.0610666667,35.2000666667,48.4465333333,7.16013333333
542.09,30.9692,15.9529333334,42.5940666667,15.8363333333,5.5048,7.91273333333,16.0346666667,35.1479333333,48.5540666667,7.1422
542.43,30.8868,15.9084666667,42.6868,15.7942,5.46606666667,7.8786,15.9766,35.0654666666,48.6512,7.10886666667
542.78,30.8448666667,15.9005333333,42.7774,15.7954,5.4874,7.90093333333,15.9652666667,34.9898666667,48.7679333333,7.1248
543.12,30.7750666667,15.8760666667,42.8672,15.7648,5.50906666667,7.906,15.9424,34.9010666667,48.8582666667,7.1308
543.46,30.7024,15.8128666667,42.9744,15.7184666667,5.4844,7.89033333333,15.882,34.8266666667,48.9954,7.11186666666
543.81,30.6173333333,15.7586,43.0540666667,15.6826,5.49253333333,7.88493333333,15.8372,34.7248666667,49.0796,7.11146666667
544.15,30.5507333333,15.7063333333,43.1269333333,15.645,5.48653333333,7.88246666667,15.7864666667,34.6074666667,49.2060666667,7.10753333333
544.49,30.4242666666,15.6330666667,43.2180666667,15.5822,5.43673333333,7.85473333333,15.7162666667,34.4855333333,49.3266666667,7.0724
544.84,30.3400666667,15.5849333333,43.295,15.547,5.4262,7.84493333333,15.6608,34.3736,49.4576666667,7.06846666667
545.18,30.2937333333,15.5786666667,43.4470666667,15.5460666667,5.44493333333,7.8892,15.6556,34.3095333333,49.6264,7.10106666667
545.52,30.2127333333,15.5583333333,43.5700666667,15.5206,5.464,7.91746666667,15.6344,34.2406,49.7858666667,7.11686666667
545.87,30.1643333333,15.563,43.6964,15.5354666667,5.50106666667,7.96993333333,15.6228666667,34.1659333333,49.9742,7.167
546.21,30.0353333333,15.4745333333,43.7288,15.4496666667,5.46793333333,7.93586666666,15.515,33.9942666667,50.0298666667,7.12773333333
546.55,29.9218666667,15.4092,43.7958,15.3772666667,5.45326666667,7.90926666667,15.4482666667,33.8777333333,50.1284666667,7.10646666667
546.90,29.844,15.3718666666,43.8933333333,15.339,5.42666666666,7.89266666667,15.3714,33.7827333333,50.2710666667,7.0986
547.24,29.7162,15.2984666667,43.9064666667,15.2601333333,5.3856,7.85566666667,15.2904,33.6306666667,50.3065333333,7.05586666667
547.58,29.6448666667,15.2902,44.0167333333,15.2152666667,5.3936,7.88806666667,15.2841333333,33.556,50.4219333333,7.06506666666
547.92,29.5596666667,15.2483333333,44.116,15.1681333333,5.39566666667,7.88686666667,15.2388,33.4613333333,50.5238,7.06053333333
548.27,29.5098,15.2516,44.2049333333,15.1797333333,5.43706666667,7.9164,15.2193333333,33.3876666667,50.6278,7.0974
548.61,29.417,15.2246666667,44.2705333333,15.162,5.44593333333,7.95226666667,15.1876,33.2864,50.7143333333,7.10826666667
548.95,29.2947333334,15.1752,44.2632,15.1235333333,5.45513333333,7.98566666667,15.1544,33.1518666667,50.7560666667,7.0952
549.29,29.2255333334,15.1626,44.3621333333,15.1148666667,5.48493333333,8.00773333333,15.1190666667,33.0505333333,50.8510666667,7.1048
549.64,29.1372666667,15.1342666667,44.4142666667,15.1151333334,5.5292,8.04713333333,15.1097333333,32.9286,50.9289333333,7.12753333333
549.98,29.053,15.1265333333,44.4787333334,15.1307333333,5.5798,8.09846666667,15.1295333333,32.8492,51.0426666666,7.17593333334
550.32,28.951,15.1120666667,44.5377333333,15.1163333333,5.59793333333,8.127,15.1087333333,32.7544666667,51.1908,7.21046666667
550.66,28.8191333333,15.0447333333,44.544,15.0600666667,5.6014,8.1162,15.0777333333,32.6394,51.2639333333,7.20746666666
551.01,28.755,15.0731333333,44.616,15.0821333333,5.68326666667,8.1846,15.1105333333,32.5813333333,51.4054666667,7.28946666667
551.35,28.6304,15.0101333333,44.5804,15.0407333333,5.6614,8.16533333333,15.0228,32.4186666667,51.4181333333,7.26966666667
551.69,28.5306,14.9905333333,44.6030666667,15.0109333333,5.66566666666,8.18253333333,14.9978,32.3405333333,51.4899333333,7.2794
552.03,28.4796,14.946,44.6690666667,14.9822666667,5.6714,8.1724,14.9471333333,32.3054,51.6658666667,7.26006666667
552.38,28.4032666667,14.9186,44.7246666667,14.9576,5.68406666667,8.16093333333,14.9208,32.2229333333,51.7936666667,7.2672
552.72,28.3406,14.8653333333,44.8087333333,14.9263333333,5.66046666667,8.11513333333,14.8740666667,32.1728666667,51.9473333333,7.25893333333
553.06,28.3165333333,14.8654,44.8508666667,14.9632666667,5.7118,8.16266666667,14.901,32.1572666667,52.1085333333,7.32233333333
553.40,28.2624,14.8524,44.8983333333,14.9426666667,5.71733333333,8.16246666667,14.8876666667,32.0959333333,52.1881333333,7.32566666667
553.74,28.2530666667,14.858,44.993,14.9216,5.7336,8.16393333333,14.8776666667,32.0951333333,52.3432,7.36073333333
554.09,28.2294,14.8796666667,45.0333333333,14.9554,5.81413333333,8.21213333333,14.8888666666,32.0421333333,52.3783333333,7.41833333333
554.43,28.1675333333,14.8669333333,45.0498,14.9734,5.82253333333,8.24293333333,14.8742,31.9733333333,52.4316666667,7.4414
554.77,28.0863333333,14.8185333333,45.0535333333,14.9466,5.79606666667,8.2334,14.8079333333,31.8454666667,52.4806666667,7.41086666667
555.11,28.0400666667,14.8428666666,45.0897333333,14.9672666666,5.86313333333,8.28306666667,14.847,31.8156666667,52.5894666667,7.4856
555.45,28.016,14.8585333334,45.1282666667,15.0201333333,5.92913333333,8.32813333333,14.8802,31.8046666666,52.6928,7.56786666666
555.80,27.9624,14.8778666667,45.1799333333,15.0322666667,5.99206666667,8.3732,14.9172,31.7528,52.7676666667,7.6328
556.14,27.9074666667,14.8597333333,45.2381333333,15.0083333333,5.9786,8.36266666667,14.8758,31.7440666667,52.8792666667,7.6436
556.48,27.8752,14.9216,45.2424,15.0659333333,6.0822,8.44826666667,14.8896,31.6708,52.8994666667,7.74926666667
556.82,27.8274666667,14.9280666667,45.2548666667,15.0839333333,6.13526666667,8.4924,14.906,31.6145333333,52.9376,7.77746666667
557.16,27.7888,14.9161333333,45.2818,15.0631333333,6.1424,8.50906666667,14.8708,31.5658666667,53.0077333333,7.79666666667
557.50,27.7289333333,14.9227333333,45.2636666667,15.09,6.1934,8.558,14.8831333333,31.4933333333,53.0543333333,7.83606666667
557.85,27.6447333333,14.8824666666,45.2444,15.0432666667,6.15413333334,8.52226666666,14.8224666666,31.4108,53.1122666667,7.81966666667
558.19,27.6674,14.9078666667,45.3204,15.0544,6.21233333333,8.58386666667,14.8526666667,31.3889333333,53.2508666667,7.853
558.53,27.6402666667,14.9354666667,45.3889333333,15.0628,6.273,8.60473333333,14.8739333333,31.3731333333,53.3489333333,7.8996
558.87,27.594,14.9384,45.446,15.0646666667,6.29586666667,8.61006666667,14.8665333333,31.3129333333,53.4314666667,7.9374
559.21,27.506,14.9086666667,45.5002666667,15.0244,6.27553333333,8.59506666667,14.8264,31.2624,53.5290666667,7.90846666667
559.55,27.3802666667,14.8685333333,45.3940666667,14.9741333333,6.2232,8.55153333333,14.7466,31.1146666667,53.4546666667,7.88953333333
559.89,27.3006,14.864,45.3438,14.9388,6.25226666667,8.57473333333,14.7338,30.9962,53.3962666667,7.87986666667
560.23,27.1909333333,14.7963333333,45.303,14.8614,6.19646666667,8.51193333333,14.6807333333,30.9366,53.4103333333,7.8384
560.58,27.0704666667,14.7206666667,45.245,14.7936,6.15053333333,8.4382,14.5969333333,30.8315333333,53.4199333333,7.78946666667
560.92,26.9726,14.6754,45.1871333333,14.7690666667,6.16113333333,8.42,14.5711333334,30.7428666667,53.3775333334,7.80433333333
561.26,26.8430666667,14.6363333333,45.0982,14.7164,6.1608,8.37066666667,14.5412,30.6248666667,53.2996,7.79373333333
561.60,26.7854,14.5964,45.099,14.6804666667,6.15286666667,8.34846666667,14.5298666667,30.5473333333,53.3369333333,7.78806666667
561.94,26.6885333334,14.526,45.0378666666,14.6388666667,6.14026666667,8.30193333333,14.4708,30.4814666666,53.3384,7.79293333333
562.28,26.5992,14.4384666667,44.9740666667,14.5407333333,6.09026666667,8.21913333333,14.3780666667,30.393,53.328,7.73526666667
562.62,26.435,14.2991333333,44.8418666667,14.4590666667,6.03526666667,8.1116,14.2516666667,30.2629333333,53.2373333333,7.6648
562.96,26.3536,14.2767333333,44.7166666667,14.4346,6.03793333333,8.08773333333,14.2280666667,30.1371333333,53.1469333333,7.68266666667
563.30,26.2696666667,14.2102,44.6933333333,14.3780666667,6.01526666667,8.06473333333,14.1910666667,30.057,53.1551333333,7.63986666667
563.64,26.2455333333,14.1904666667,44.7228666667,14.4378,6.04346666667,8.0966,14.2254666667,30.0774666667,53.2614666667,7.7022
563.99,26.2304,14.1971333333,44.7548,14.4460666667,6.06893333333,8.10493333334,14.2346666667,30.0543333333,53.3424666667,7.7408
564.33,26.1732666667,14.1946,44.6972,14.4334666667,6.0904,8.1342,14.2204666667,29.9992666667,53.3165333334,7.7712
564.67,26.0592,14.1746666667,44.6186666667,14.3962,6.08133333333,8.09713333333,14.1905333333,29.9110666667,53.2924,7.75053333334
565.01,26.0631333333,14.1546,44.6631333333,14.4208666667,6.09573333333,8.13973333333,14.1689333333,29.9458,53.3657333333,7.78286666667
565.35,25.9959333333,14.1176666667,44.5712666667,14.3954666667,6.10266666667,8.12653333333,14.1297333333,29.9023333333,53.3002666667,7.7768
565.69,25.9602,14.1468666667,44.5151333333,14.4227333333,6.14553333333,8.1502,14.1403333333,29.8696,53.2786,7.8378
566.03,25.9654,14.2052666667,44.4848666667,14.5001333333,6.22353333333,8.24506666667,14.205,29.8784,53.2528666667,7.93946666667
566.37,25.9540666667,14.2151333333,44.4802666667,14.4964666666,6.21746666666,8.25066666667,14.2034,29.8630666667,53.306,7.93926666667
566.71,25.9084,14.1907333333,44.5244666667,14.4812,6.20486666667,8.2416,14.1600666667,29.8588,53.384,7.92033333333
567.05,25.9059333333,14.2222666667,44.5458666667,14.5142,6.25593333333,8.26153333333,14.174,29.8754,53.405,7.97186666666
567.39,25.8302666667,14.175,44.4244,14.4425333333,6.23706666667,8.21553333333,14.1196666667,29.7872,53.3025333333,7.93413333333
567.73,25.7342666667,14.1277333333,44.2908,14.4336,6.2186,8.18226666667,14.0710666667,29.6955333333,53.1860666667,7.89113333333
568.07,25.6444666667,14.0532666667,44.2362666667,14.3918666667,6.15393333333,8.10753333333,14.0162,29.6153333333,53.1482,7.837
568.41,25.5642,13.9781333333,44.1143333334,14.353,6.12133333333,8.07006666667,13.9613333333,29.5374,53.0602,7.8328
568.75,25.5006,13.9697333333,44.0328666667,14.3366,6.1122,8.0532,13.9530666667,29.4591333333,53.0135333333,7.8248
569.09,25.4114,13.9231333334,43.9726,14.3124,6.05806666667,8.02566666667,13.9264666667,29.3988666667,52.989,7.8094
569.43,25.3607333333,13.9094,43.965,14.2793333333,6.0402,8.02293333333,13.9166,29.3493333333,53.0039333333,7.78166666667
569.77,25.2038,13.7986666667,43.8017333333,14.1923333333,5.92046666667,7.88986666667,13.8132666667,29.1818666667,52.8565333333,7.67973333334
570.11,25.1846666667,13.8269333333,43.7336666667,14.2173333333,5.98586666667,7.94286666667,13.8448,29.1464,52.7942,7.74806666667
570.45,25.0754666667,13.7657333333,43.5146666667,14.1618,5.96673333333,7.90133333334,13.7938666667,29.0073333333,52.5912,7.73473333333
570.79,24.9679333333,13.7234,43.3606666667,14.131,5.9482,7.88846666667,13.7816666667,28.9009333333,52.4726666667,7.74486666667
571.13,24.8636666667,13.6784,43.2386,14.0801333333,5.93053333333,7.8658,13.742,28.7775333333,52.3296,7.73533333333
571.47,24.8188666667,13.6506666667,43.2124,14.0554666667,5.91713333333,7.86,13.7294,28.7516,52.3024,7.7412
571.81,24.7571333333,13.6158666667,43.1264666667,14.0239333333,5.93226666667,7.85033333333,13.7063333333,28.6867333333,52.2048666667,7.74066666667
572.15,24.7465333333,13.6537333333,43.1214666667,14.0720666667,5.98746666667,7.91266666667,13.7392,28.6994,52.2094,7.78506666667
572.49,24.6812,13.6222666667,43.0563333333,14.0408,5.97573333333,7.88893333333,13.7097333334,28.6626666667,52.1783333333,7.78766666667
572.83,24.6198666667,13.6214,42.9374,14.0396666667,6.01286666667,7.9144,13.7072,28.6128666667,52.0554666667,7.78873333333
573.17,24.4641333333,13.5336666667,42.7276666667,13.9526666667,5.94146666667,7.8292,13.5835333333,28.4462666667,51.7976666667,7.7182
573.51,24.4348666667,13.526,42.6879333333,13.9448,5.9866,7.86426666667,13.5765333333,28.4406,51.7176666667,7.75706666667
573.85,24.3242,13.4332666667,42.5338666667,13.8654,5.933,7.8094,13.5064,28.3296666667,51.5624,7.70253333334
574.19,24.2809333333,13.4133333333,42.4623333333,13.8485333333,5.9384,7.81973333333,13.4885333334,28.3066,51.4722666667,7.682
574.53,24.3129333333,13.4053333333,42.4304,13.8435333333,5.9284,7.85046666667,13.4602,28.3189333333,51.4230666667,7.67026666667
574.87,24.2959333333,13.3990666667,42.343,13.8697333333,5.94046666667,7.8594,13.4567333333,28.3261333333,51.3722666667,7.69466666667
575.21,24.2788666667,13.4054,42.2514,13.8493333333,5.96913333333,7.87753333333,13.4382,28.2809333333,51.2584,7.73013333333
575.55,24.2260666667,13.3787333333,42.1300666667,13.8061333333,5.95686666667,7.87573333333,13.3887333333,28.2118,51.1317333333,7.74593333333
575.89,24.1934,13.3218,42.0290666667,13.7382666666,5.88593333333,7.828,13.3357333334,28.1319333333,51.0127333333,7.68973333333
576.22,24.174,13.3300666667,41.8798666667,13.7366666667,5.90746666667,7.84766666667,13.3300666667,28.0789333333,50.8296,7.6852
576.56,24.1864666667,13.334,41.8221333333,13.7384666667,5.93253333333,7.8686,13.3041333333,28.0572,50.7427333333,7.73293333333
576.90,24.2075333333,13.3243333333,41.7662,13.7418,5.9616,7.9128,13.3488,28.0800666667,50.6613333334,7.7736
577.24,24.2142,13.3202666667,41.6917333333,13.7491333333,5.978,7.95633333333,13.3668,28.0798,50.6227333333,7.79673333333
577.58,24.2194,13.3994666666,41.6329333333,13.8064,6.03026666667,8.0288,13.404,28.0946,50.5079333333,7.8506
577.92,24.1674666667,13.3494,41.5336,13.7846666667,6.00193333333,8.00453333333,13.3590666667,28.0274,50.3488,7.87886666666
578.26,24.0975333333,13.3188666667,41.3826666667,13.7746666667,6.00546666667,7.9774,13.3266,27.9550666667,50.1452666667,7.8876
578.60,24.0962666667,13.3228666667,41.2911333333,13.7726,6.0128,8.01233333333,13.3337333333,27.9217333333,50.0129333333,7.8992
578.94,23.998,13.2717333333,41.1098,13.7243333333,5.9812,7.99246666667,13.2886,27.8076,49.7683333333,7.84653333333
579.28,23.9464,13.2371333334,40.9496666667,13.6684,5.9342,7.94513333333,13.2461333333,27.7242666667,49.5701333333,7.76233333333
579.61,23.9285333333,13.2342,40.8562,13.6706,5.98713333333,7.98146666667,13.2398666667,27.7231333333,49.4275333333,7.80153333333
579.95,23.7872,13.0743333333,40.7252,13.5374666667,5.86513333333,7.8732,13.1076666667,27.5768,49.1859333333,7.6902
580.29,23.7424666667,13.0223333333,40.6097333333,13.5125333333,5.82873333333,7.8578,13.1018,27.5257333333,49.0249333333,7.66026666667
580.63,23.7354,13.0382,40.5211333333,13.5408,5.84606666667,7.8896,13.1037333333,27.5134666667,48.9055333333,7.66613333333
580.97,23.6753333333,13.0168666667,40.3694,13.5272,5.8546,7.89626666667,13.0684,27.4531333333,48.6986666667,7.6436
581.31,23.6550666667,12.9459333333,40.2875333333,13.4774666667,5.83833333333,7.85373333333,13.0081333333,27.4204666667,48.5657333333,7.58046666667
581.65,23.6499333333,12.9138666667,40.1757333333,13.4200666667,5.78106666667,7.84586666667,12.9726,27.3792,48.4727333333,7.53186666667
581.98,23.6708666667,12.9615333333,40.1488,13.4517333333,5.85026666667,7.9118,12.9996,27.4000666667,48.4562,7.59346666667
582.32,23.5907333333,12.8849333333,40.0344,13.4242,5.81293333333,7.85873333333,12.8952666667,27.357,48.2817333333,7.547
582.66,23.5978666667,12.8694666667,39.9754666667,13.4142,5.8282,7.8918,12.8805333333,27.3604666667,48.1809333333,7.5734
583.00,23.6184,12.9047333333,39.9838,13.4873333333,5.8558,8.0014,12.9282,27.4266666667,48.1329333333,7.67873333333
583.34,23.5382,12.8766,39.7862666667,13.4276,5.81273333333,7.961,12.8595333333,27.3104,47.9097333333,7.62906666667
583.68,23.5862666667,12.9588,39.7253333333,13.5195333333,5.87126666667,8.02293333333,12.912,27.3547333333,47.8236666667,7.7198
584.01,23.5463333333,12.9583333333,39.5846,13.4802666667,5.87126666667,8.01213333333,12.8882666667,27.2963333333,47.6457333333,7.7226
584.35,23.5265333333,12.9783333333,39.4981333333,13.4742,5.88466666667,8.00433333333,12.8642,27.247,47.5190666667,7.75953333333
584.69,23.4665333333,12.9010666667,39.4122666667,13.3852,5.79233333333,7.90746666667,12.7605333333,27.1825333333,47.4432,7.694
585.03,23.4122,12.8638,39.2563333333,13.3366,5.74253333333,7.90873333333,12.7596666667,27.1050666667,47.2697333333,7.71646666667
585.37,23.374,12.8232666667,39.1164666667,13.3365333333,5.77273333333,7.90453333333,12.7256666667,27.091,47.1030666667,7.7136
585.70,23.2668,12.7701333333,38.8870666667,13.2642666667,5.7402,7.8686,12.6816666667,26.9661333333,46.8319333333,7.69
586.04,23.2197333333,12.7715333333,38.7011333333,13.2092666667,5.73726666667,7.85566666667,12.6559333333,26.8674666667,46.6321333333,7.70093333333
586.38,23.2052,12.7744,38.5575333333,13.2070666667,5.71193333333,7.85713333333,12.6599333333,26.8646666666,46.5185333333,7.70386666667
586.72,23.1678666667,12.8224666667,38.3504666667,13.2134,5.77986666667,7.8498,12.6278666667,26.8066,46.2827333333,7.74513333333
587.06,23.1242666667,12.7827333333,38.1619333333,13.1989333333,5.82026666667,7.865,12.6212,26.766,46.0957333333,7.79226666667
587.39,23.1115333333,12.8039333333,37.9626666667,13.1748,5.87433333333,7.87606666667,12.6107333333,26.7060666667,45.9434,7.84873333333
587.73,23.1115333333,12.8218666667,37.7844666667,13.1878,5.92486666667,7.92406666667,12.5711333333,26.6434666667,45.8016666667,7.90106666667
588.07,23.0587333333,12.7570666667,37.5845333333,13.1379333333,5.92813333333,7.9058,12.5560666667,26.5956666667,45.6274,7.90373333333
588.41,23.0636666667,12.8086,37.402,13.1956,5.98873333333,7.9618,12.5926,26.5908,45.4316666667,7.98833333333
588.74,23.0436,12.8378,37.2888,13.1896,5.98293333333,7.95526666667,12.5953333333,26.591,45.362,7.9804
589.08,23.0377333334,12.9230666667,37.1328,13.2040666667,6.04266666667,7.99153333333,12.6422666667,26.5401333333,45.1569333333,8.04246666667
589.42,22.9989333333,12.9126666667,36.9780666667,13.1696,6.03373333333,7.96686666667,12.6205333333,26.4825333333,44.9783333333,8.01993333334
589.76,23.0141333333,12.9262666667,36.8888,13.1536666667,6.05126666667,7.99286666667,12.6698,26.4735333333,44.8812,8.03933333333
590.09,23.0258666667,12.9842,36.7722666667,13.2025333333,6.12366666667,8.03413333333,12.7032666667,26.4635333333,44.7242,8.114
590.43,22.9924,12.9435333333,36.6301333334,13.1632,6.08613333333,8.01093333333,12.695,26.4166666667,44.585,8.07046666667
590.77,22.9974666667,12.9709333333,36.5118666667,13.1714,6.0746,8.01413333333,12.6917333333,26.3866666667,44.4244666667,8.08033333334
591.11,22.9216,12.9118,36.3740666667,13.1096666667,6.019,7.9702,12.6387333333,26.3387333333,44.2313333333,8.00313333333
591.44,22.8981333333,12.9000666667,36.2864,13.0771333333,6.0186,7.96206666667,12.6748,26.3648,44.1068666667,7.97386666667
591.78,22.8929333333,12.9373333333,36.1800666667,13.1272,6.05113333333,7.9916,12.6586666667,26.3915333333,43.9768666667,7.99093333333
592.12,22.7994666667,12.9382666667,35.9642666667,13.0822666667,6.0378,7.99146666667,12.6542,26.2959333333,43.7394,7.97633333333
592.46,22.66,12.8324,35.695,12.9802666667,5.94006666667,7.89846666667,12.5067333333,26.1639333333,43.4295333333,7.8888
592.79,22.6788,12.8564,35.6207333333,12.9940666667,5.9828,7.94733333333,12.5264,26.1898666667,43.3391333333,7.93673333333
593.13,22.6336666667,12.7934666667,35.4203333333,12.9519333333,5.9488,7.91906666667,12.4834,26.1326666667,43.1298666667,7.88986666667
593.47,22.7258,12.9211333333,35.3797333334,13.0912,6.0898,8.04313333333,12.5796666667,26.2433333334,43.0682,8.06693333334
593.80,22.7353333333,12.9540666667,35.2588666667,13.1204,6.11373333333,8.06966666667,12.6015333333,26.2538,42.9839333334,8.1026
594.14,22.742,12.9330666667,35.1572666667,13.1458666667,6.13826666667,8.09046666667,12.6302666667,26.2863333333,42.8688,8.14493333333
594.48,22.6976666667,12.9654,34.9664666667,13.1848666667,6.22566666667,8.1722,12.7112,26.2894666667,42.6785333333,8.21806666667
594.81,22.642,12.9518,34.7642666667,13.1754,6.2254,8.1668,12.719,26.234,42.4986666667,8.23213333334
595.15,22.546,12.9068666667,34.5565333333,13.1370666667,6.16393333333,8.07773333333,12.6418666667,26.1233333333,42.2873333333,8.20206666667
595.49,22.5141333333,12.8546,34.3921333333,13.0685333333,6.10966666667,8.00566666667,12.5963333333,26.0780666667,42.1169333334,8.17393333333
595.82,22.5559333333,12.8494,34.3352,13.0998666667,6.13206666667,8.02146666667,12.5999333333,26.1237333333,42.0556666667,8.2086
596.16,22.6490666667,12.9376,34.3572,13.2402666667,6.24966666667,8.10993333333,12.7027333333,26.2408666667,41.9874666667,8.34833333333
596.50,22.6448,12.9775333333,34.2435333333,13.2861333333,6.29246666667,8.13846666667,12.7644,26.2684666667,41.8656,8.37406666667
596.83,22.7168666667,13.0480666667,34.2262,13.3564666667,6.3492,8.19866666667,12.8134,26.3268666667,41.8510666667,8.45453333333
597.17,22.504,12.8743333333,33.9334,13.1956,6.1584,8.0502,12.6474666667,26.1554666667,41.5712,8.29033333333
597.51,22.4071333333,12.7811333333,33.7054,13.1159333333,6.1184,8.01013333333,12.5844,26.0598,41.3221333333,8.21113333333
