wavelength,Back_HemFrof,Belly_HemFrof,Breast_HemFrof,Crissum_HemFrof,Crown_HemFrof,DorTail_HemFrof,Patch10_HemFrof,Rump_HemFrof,Throat_HemFrof,WingTip_HemFrof
550.32,11.1103888889,27.0435076923,26.7574,16.9112,9.11453333333,11.4131058824,17.5678,10.6352,30.9242666667,12.6097333333
550.66,11.1183888889,27.1002615385,26.846,16.9604666667,9.1352,11.432172549,17.5878666667,10.649,30.9845333333,12.6094
551.01,11.1795111111,27.2128564102,26.969,17.0486666667,9.1992,11.5049333333,17.683,10.7017333333,31.1011333333,12.6660666666
551.35,11.1970888889,27.2306717949,27.0354,17.0986666667,9.23153333333,11.5258156863,17.703,10.7236,31.1541333333,12.7062666667
551.69,11.2041888889,27.2369641026,27.0652,17.1248666666,9.2412,11.5181098039,17.6960666667,10.6955333333,31.2068666667,12.7266
552.03,11.2358222222,27.2818871795,27.1157333333,17.1735333333,9.2772,11.5601019608,17.7061333333,10.7145333333,31.2581333333,12.742
552.38,11.2834333334,27.3064461538,27.2025333333,17.2386666667,9.31660000001,11.5930117647,17.7358,10.7580666667,31.3134,12.7812666667
552.72,11.3114666667,27.3618153846,27.2877333333,17.2904,9.34426666666,11.6282509804,17.7862666667,10.7873333333,31.3796666667,12.8259333333
553.06,11.3105555555,27.4007230769,27.3058666667,17.3152,9.34833333333,11.6384156863,17.7947333333,10.7885333333,31.3892666667,12.8426
553.40,11.3214333333,27.443851282,27.3284666667,17.3344666666,9.36680000001,11.6592862745,17.8150666667,10.8022,31.4229333333,12.8530666667
553.74,11.3414333333,27.506174359,27.4112666667,17.3728,9.41213333333,11.6737686275,17.8570666667,10.7974666667,31.5108666667,12.9061333333
554.09,11.3849444444,27.5188564103,27.4476,17.4148666667,9.44860000001,11.6992,17.8782,10.8086,31.528,12.958
554.43,11.3980111111,27.5183384615,27.4726666667,17.4197333333,9.44453333334,11.7101647059,17.8898,10.8068,31.5314666667,12.9819333333
554.77,11.4386555556,27.6017692308,27.5620666667,17.5090666667,9.49226666666,11.7549686275,17.9514666667,10.8776,31.625,13.0370666667
555.11,11.4728222222,27.6458307692,27.5726,17.5277333333,9.50939999999,11.8098196078,17.9959333333,10.9293333333,31.6707333333,13.0487333333
555.45,11.5371888889,27.7407128205,27.6538666667,17.5766666667,9.58893333332,11.8728235294,18.066,10.9956666667,31.7588,13.0988666667
555.80,11.5017,27.7133846154,27.6504,17.5584,9.57400000001,11.8475098039,18.0348666667,10.9646,31.7508,13.091
556.14,11.5049888889,27.7877179487,27.6569333333,17.5748666667,9.59459999999,11.8642078432,18.0734666667,10.9856,31.8134666667,13.118
556.48,11.4958,27.8174666667,27.6748,17.5917333333,9.57646666667,11.8513686275,18.0808666667,10.9969333333,31.8684,13.1316
556.82,11.5360444444,27.8732461538,27.7562,17.6363333334,9.58866666667,11.8894117647,18.1399333333,11.0328666667,31.9694666667,13.1663333333
557.16,11.5351888889,27.9007641026,27.7971333333,17.6627333333,9.60386666666,11.9020941177,18.1812,11.0446666667,31.9954666667,13.1804666667
557.50,11.4748888889,27.8436358974,27.7871333333,17.6420666667,9.53000000001,11.8716666667,18.104,10.9817333333,31.9284,13.1309333333
557.85,11.4716222222,27.8883333333,27.8392666667,17.6605333333,9.52980000001,11.9028352941,18.1588666667,11.0038,32.0021333333,13.1532666666
558.19,11.4391,27.9241282051,27.8577333333,17.6447333333,9.5188,11.8887843137,18.1454,10.985,32.0758,13.1289333333
558.53,11.3874888889,27.9048102564,27.8602666667,17.6119333333,9.47959999999,11.8641215686,18.1179333333,10.903,32.0816,13.1146666667
558.87,11.3555222222,27.884574359,27.869,17.5806,9.44853333334,11.8463058823,18.0907333333,10.851,32.0965333333,13.1026
559.21,11.3474222222,27.8649487179,27.8941333334,17.5886,9.42813333333,11.8651058824,18.0862,10.8640666667,32.0986666667,13.0997333333
559.55,11.3665444444,27.8930358974,27.9299333333,17.6298,9.43973333333,11.8917529412,18.1526666667,10.8998666667,32.1314666667,13.1251333333
559.89,11.3503333333,27.8693794872,27.9637333333,17.6466666666,9.42833333334,11.8980470588,18.1686,10.8889333333,32.1404666667,13.1068
560.23,11.3546666666,27.8771846154,27.9756666667,17.6516,9.44646666667,11.9283882353,18.1714666667,10.8843333333,32.1704666667,13.1127333333
560.58,11.3671777778,27.9220717949,28.0171333333,17.6736,9.49440000001,11.9760705883,18.1941333333,10.911,32.2255333333,13.1535333333
560.92,11.3895555556,27.9489948718,28.0413333333,17.6906,9.50866666666,11.997717647,18.2032666667,10.9539333333,32.2738666667,13.1693333333
561.26,11.4439777778,28.0142205128,28.0762,17.7195333333,9.56466666667,12.0382941176,18.2776666667,11.0058,32.3710666667,13.2082
561.60,11.4431111111,28.033425641,28.0906666667,17.7128,9.55673333333,12.0120039216,18.2716,10.9901333333,32.3866,13.1852
561.94,11.4640666667,28.0507589744,28.1176666667,17.7464666667,9.56140000001,12.0379333334,18.3154666667,11.0131333333,32.4080666667,13.2144666667
562.28,11.4448888889,28.0412410256,28.0866,17.7321333334,9.54753333333,12.0176392157,18.3088666667,11.0248,32.3888,13.1945333333
562.62,11.4681777778,28.0774205128,28.1470666667,17.7767333333,9.57126666667,12.0412941176,18.3464,11.0422666667,32.4079333333,13.2214666667
562.96,11.4730777778,28.1319435897,28.1947333333,17.7971333333,9.55793333334,12.0269411765,18.3684666667,11.0461333333,32.4718666667,13.2255333333
563.30,11.4653444444,28.1505948718,28.2099333333,17.7911333333,9.54193333333,12.0425529412,18.3522666667,11.0320666667,32.4834,13.2420666667
563.64,11.4829333333,28.1692820513,28.2438,17.8232,9.54213333333,12.0579960784,18.368,11.0453333333,32.5106,13.2780666666
563.99,11.4873888889,28.1861589744,28.2768666667,17.8417333333,9.534,12.0641019608,18.3792666667,11.0243333333,32.5117333333,13.2927333333
564.33,11.5364555556,28.2565435898,28.3565333333,17.911,9.55326666667,12.1175019608,18.4473333333,11.0870666667,32.5745333333,13.3307333333
564.67,11.5286111111,28.2631282051,28.3873333333,17.9505333333,9.56113333333,12.1448862745,18.4616666667,11.0817333333,32.5996,13.3693333333
565.01,11.6159444444,28.3588205128,28.5024666667,18.0510666667,9.64386666666,12.2352745098,18.5651333333,11.1810666667,32.7084666667,13.4466666667
565.35,11.6544888889,28.3754307692,28.5266,18.0838666667,9.68473333332,12.2891686275,18.5779333333,11.2094666667,32.7183333333,13.4856
565.69,11.7166,28.4310923077,28.5743333333,18.1412666667,9.74373333333,12.3454745098,18.6265333333,11.2726666667,32.759,13.5395333333
566.03,11.7851666667,28.4776410256,28.6396666666,18.1705333333,9.77626666666,12.4214784313,18.6649333333,11.285,32.8362,13.5789333333
566.37,11.7691111111,28.4762923077,28.6313333333,18.1622666666,9.74466666668,12.4031647059,18.6523333333,11.2760666667,32.8482,13.5720666667
566.71,11.7635,28.4942461538,28.6312,18.1926666667,9.78053333335,12.4577686274,18.6728,11.2892666667,32.859,13.6092666667
567.05,11.8017777778,28.550425641,28.7114666667,18.2443333333,9.832,12.5016901961,18.7242666667,11.3347333333,32.95,13.6244666667
567.39,11.7809888889,28.5356410256,28.6953333333,18.2458,9.83799999999,12.5026941177,18.7078666667,11.3281333333,32.9556666667,13.6099333333
567.73,11.7609111111,28.5238564102,28.6807333333,18.2515333333,9.83933333333,12.4970235294,18.7000666667,11.3358,32.9584,13.5876
568.07,11.6919111111,28.4460923077,28.6242666667,18.1845333333,9.80786666666,12.4373882353,18.6261333333,11.2582,32.8995333333,13.5265333333
568.41,11.7182,28.4710615385,28.6626,18.1958,9.81726666666,12.4516666667,18.6425333334,11.2774,32.9266,13.5337333333
568.75,11.6662444445,28.4446717949,28.6486666666,18.1625333333,9.75873333333,12.4288313725,18.5904666666,11.2319333333,32.9030666667,13.4924
569.09,11.6677666667,28.4638923077,28.6934666666,18.2007333333,9.75706666668,12.4546117647,18.6043333333,11.2570666667,32.9608666667,13.5113333333
569.43,11.5923888889,28.4190615385,28.6738666667,18.1624666667,9.68,12.4013960784,18.5600666667,11.1906,32.9407333333,13.4493333333
569.77,11.5356666667,28.4144358974,28.6608666667,18.1653333333,9.63826666667,12.3460431373,18.5212,11.1766666667,32.9176,13.4094
570.11,11.5693555556,28.466425641,28.7288666667,18.2278,9.69566666667,12.4128352941,18.5693333333,11.2154666667,32.9756,13.4592666667
570.45,11.5975,28.5214512821,28.7890666667,18.2718666667,9.70473333334,12.424454902,18.5972,11.2272666667,33.0332666667,13.4737333333
570.79,11.5799333333,28.5189948718,28.7836666667,18.2724666667,9.69079999999,12.4076431373,18.5812666667,11.1999333333,33.0086666667,13.4673333333
571.13,11.6245888889,28.6142974359,28.8686,18.3165333333,9.7136,12.443172549,18.6418,11.2347333334,33.101,13.5132
571.47,11.6628444445,28.6661076923,28.9178666667,18.3597333333,9.75913333335,12.4876235294,18.6874666667,11.2598,33.1607333333,13.56
571.81,11.7266333333,28.7447179487,28.9856,18.4417333333,9.8164,12.5634705882,18.7558,11.3349333333,33.2526,13.6332
572.15,11.7449666667,28.7885794872,29.0432,18.4706,9.84639999999,12.5884588235,18.7838,11.3682666667,33.3061333333,13.6596666667
572.49,11.7283888889,28.7547948718,29.0408,18.4778666667,9.8446,12.5723372549,18.7620666667,11.3478,33.2915333333,13.6726
572.83,11.7392666667,28.7694666667,29.0314666667,18.4732666667,9.85746666667,12.5788705882,18.7928,11.3608666667,33.3062666667,13.698
573.17,11.7989222222,28.8649794872,29.1116666667,18.5500666667,9.94533333332,12.6507019608,18.8644,11.4327333333,33.3985333333,13.7725333333
573.51,11.8098666667,28.8496923077,29.1138,18.5530666667,9.96873333333,12.6745411765,18.8618666667,11.4224666667,33.4026,13.7898666667
573.85,11.8162555555,28.8562666667,29.1182666667,18.5441333333,9.96733333334,12.6773098039,18.865,11.4259333333,33.4344666667,13.7937333333
574.19,11.7979777778,28.8190717949,29.0916666667,18.4930666667,9.94866666667,12.6550745098,18.8448,11.4102,33.3853333333,13.7742666667
574.53,11.8244666667,28.8638974359,29.1418,18.5199333333,9.96053333333,12.6969215686,18.8854,11.4498,33.4332666667,13.8118666667
574.87,11.8100888889,28.8332102564,29.1192666667,18.5148666667,9.97506666667,12.7152313725,18.8836666667,11.4467333333,33.4166,13.814
575.21,11.8202888889,28.8325179487,29.1715333334,18.5148,9.965,12.7401843137,18.9102,11.4733333333,33.4530666667,13.8338666667
575.55,11.8411666667,28.8571692308,29.2164666667,18.5275333334,9.96293333333,12.7610235294,18.9325333333,11.4772,33.4752666667,13.8394
575.89,11.8252,28.8280512821,29.186,18.4970666667,9.93573333333,12.7464980392,18.9313333333,11.4322666667,33.4831333333,13.8298
576.22,11.8783555556,28.9074820513,29.2623333333,18.535,9.96766666667,12.808227451,19.0039333333,11.5002666667,33.5692,13.8763333333
576.56,11.8861888889,28.944348718,29.3390666667,18.5483333333,9.98366666667,12.8386156863,19.024,11.5009333333,33.6314,13.8935333333
576.90,11.8971666666,28.9271282051,29.3590666667,18.5729333333,9.98500000001,12.8596941177,19.0390666667,11.5144,33.6265333333,13.9038666667
577.24,11.9573,28.9915897436,29.4348,18.6358666667,10.0287333333,12.9134705882,19.1388,11.5872,33.6970666667,13.9782666667
577.58,11.9826333333,28.9928769231,29.4419333333,18.6844,10.0450666667,12.9239568628,19.1928,11.629,33.6923333333,14.0070666667
577.92,12.0176333334,29.0321538461,29.4859333333,18.7339333333,10.0598666667,12.9769686274,19.2564,11.6598666667,33.7636,14.0575333333
578.26,12.0212777778,29.0732153846,29.5316,18.7852666667,10.0725333333,13.0059647059,19.2712666667,11.6612666667,33.8438,14.0668666667
578.60,12.0918555555,29.1385538462,29.6154,18.8353333333,10.0996,13.067345098,19.3424,11.7085333333,33.9210666667,14.1240666667
578.94,12.1030111111,29.1460820513,29.5989333333,18.853,10.1154666667,13.0662039216,19.3507333333,11.7158666667,33.8989333334,14.1217333333
579.28,12.0486,29.0863333333,29.5514666667,18.8018,10.0610666667,12.9989882353,19.3092666667,11.6612,33.8513333333,14.0842666667
579.61,12.0707444444,29.1435230769,29.6030666667,18.8471333333,10.0696666667,13.0270823529,19.3219333334,11.7022,33.8822666667,14.0983333333
579.95,12.0711333333,29.1609025641,29.6105333333,18.8616,10.1200666667,13.0361764706,19.3563333333,11.7152666667,33.9026666667,14.0956
580.29,12.0315333333,29.1237179487,29.5708666667,18.8849333333,10.0911333333,13.0097333333,19.3265333333,11.6944666667,33.8316666667,14.0424666667
580.63,11.9738333333,29.1003641026,29.529,18.8076666666,10.0354,12.9630627451,19.2857333333,11.6422666667,33.8397333333,13.9824
580.97,11.9089111111,29.0520923077,29.5014666667,18.7738666667,9.98719999999,12.9058392157,19.2476666667,11.5642,33.8396,13.9324666667
581.31,11.8843111111,29.0721948718,29.5217333333,18.7673333333,9.985,12.9039058824,19.2466,11.5538666667,33.8748666667,13.9082
581.65,11.8421777778,29.0148666667,29.5247333333,18.7593333333,9.97819999999,12.8746196078,19.2306,11.5391333333,33.8659333333,13.8663333333
581.98,11.8188777778,28.9653589744,29.5136,18.7341333333,9.96726666667,12.8531254902,19.2420666667,11.5471333333,33.8295333333,13.8676666667
582.32,11.7947111111,28.9565179487,29.5224,18.7139333333,9.93820000001,12.7886313726,19.2507333333,11.5368666667,33.826,13.8484
582.66,11.7911666667,28.9967179487,29.5534,18.7455333333,9.94266666667,12.8029529412,19.3090666667,11.5472666667,33.8834666666,13.8873333333
583.00,11.8352777778,29.0413538462,29.5898666667,18.7900666667,9.97946666668,12.8611607843,19.3809333333,11.5825333333,33.9172666667,13.9292
583.34,11.8538777778,29.0360307692,29.5984,18.8108,10.0274,12.9211529412,19.4428,11.6172,33.8962,13.9552
583.68,11.8912111111,29.1115794872,29.6740666667,18.8646666667,10.047,12.9832980392,19.4832666667,11.6467333333,33.9756666667,13.997
584.01,11.95,29.1867589744,29.7634,18.9060666667,10.0715333333,13.0382392157,19.5522,11.6768,34.0747333333,14.0926
584.35,11.9912333333,29.2263794872,29.8574666667,18.9810666667,10.1102666667,13.090454902,19.5974,11.6938,34.1000666667,14.1509333333
584.69,12.0111888889,29.2791230769,29.8993333333,18.995,10.1058,13.1239019608,19.6312666667,11.7258666667,34.1126666667,14.1622666667
585.03,11.9781555555,29.3013589744,29.92,18.9553333333,10.0472,13.1246117647,19.6206,11.6676666667,34.1396666667,14.1323333333
585.37,12.0116222222,29.376774359,29.9861333333,19.0029333333,10.0586666667,13.1677764706,19.6558666667,11.7046666667,34.1730666667,14.1692666667
585.70,12.0357777778,29.4158615385,29.9704,18.9987333333,10.021,13.1530313726,19.672,11.6925333333,34.1589333333,14.1634
586.04,12.0728666667,29.4553128205,30.0302,19.0826,10.0793333333,13.2591686274,19.7204,11.7296,34.2198666667,14.2086
586.38,12.0760111111,29.4181538461,30.0288666667,19.0587333333,10.0614666667,13.2886705882,19.6772,11.7319333333,34.1902666667,14.2066666667
586.72,12.1275888889,29.5222358974,30.1646,19.1614,10.1195333333,13.3806470588,19.7607333333,11.8136,34.3133333333,14.2642666666
587.06,12.0386333333,29.4370410256,30.12,19.0864,9.98773333333,13.2594117647,19.6549333334,11.7161333333,34.309,14.1934
587.39,11.9956666667,29.3683948718,30.0815333333,19.0446666667,9.92973333335,13.2221098039,19.6084,11.6473333333,34.2645333333,14.1634666667
587.73,12.0194222222,29.4252923077,30.1140666667,19.0676,9.9316,13.2548627451,19.6510666667,11.6911333333,34.3214,14.1731333333
588.07,12.0415888889,29.4566051282,30.1082,19.0596666666,9.94433333333,13.2821294118,19.6753333333,11.7352666667,34.3427333333,14.209
588.41,12.0639444444,29.4465794872,30.1272,19.0671333333,9.96986666668,13.3379568628,19.6595333333,11.7708666667,34.3505333333,14.2217333333
588.74,12.0599,29.4098666667,30.1568,19.0886,9.97773333334,13.3354862745,19.6604,11.766,34.3355333333,14.2531333333
589.08,12.0246,29.3859025641,30.1281333333,19.0344666667,9.92859999999,13.3190313725,19.6166,11.7141333333,34.3399333333,14.2412666667
589.42,12.0031,29.3951692308,30.1264666667,19.0222,9.96820000001,13.352172549,19.5934666667,11.7066,34.3832666667,14.2515333333
589.76,11.9691555556,29.3626410256,30.1136,18.9958,9.92873333333,13.3166784314,19.5509333333,11.6669333333,34.3631333333,14.2085333334
590.09,11.9941333334,29.4528717949,30.1970666667,19.0336666667,9.96026666667,13.3478156863,19.5762,11.6822666667,34.4862666667,14.2196666667
590.43,11.9625888889,29.3996564103,30.1347333333,18.9908,9.9416,13.2968117647,19.5234,11.6396666667,34.4733333334,14.1896666667
590.77,12.0771444444,29.5506615385,30.2541333333,19.1279333333,10.0958666667,13.4575490196,19.6665333333,11.7715333333,34.5811333333,14.3212
591.11,12.0942444444,29.6198666667,30.3282,19.1856,10.1134,13.4815137255,19.7342666667,11.8234,34.6543333333,14.3708
591.44,12.0822666667,29.6136717949,30.3449333333,19.1876,10.1424666667,13.4952,19.7356666667,11.8278666667,34.6387333333,14.3842
591.78,12.0677444444,29.6213025641,30.3825333333,19.1980666667,10.1615333333,13.4970862745,19.7537333333,11.8164666667,34.6891333333,14.3758
592.12,12.0225333333,29.6018666667,30.3836,19.1942666667,10.1235333333,13.4660509804,19.7450666667,11.8062,34.69,14.3622
592.46,12.0910777778,29.7296564103,30.5181333333,19.3172,10.1970666667,13.5801764706,19.8304666667,11.8894,34.8232,14.4326
592.79,12.1225666667,29.7654564103,30.5292666667,19.3659333333,10.2272666667,13.6050509804,19.8552,11.9038,34.8282666667,14.4463333333
593.13,12.1871222222,29.7866871795,30.6696,19.4189333333,10.2539333333,13.6309215686,19.9200666667,11.9614,34.9003333333,14.5006666667
593.47,12.1990555556,29.8211333333,30.7134,19.4007333333,10.249,13.6465098039,19.9287333333,11.9675333333,34.9308666667,14.548
593.80,12.2239777778,29.8897025641,30.802,19.4872,10.3139333333,13.6823137255,20.0021333333,12.0156,34.9748,14.6106666667
594.14,12.1675666667,29.8627692308,30.779,19.4391333333,10.2808666667,13.6562156863,19.955,11.9630666667,34.9094666667,14.5661333333
594.48,12.1052444444,29.7940051282,30.7206,19.3946666667,10.1984666667,13.5913960784,19.9050666667,11.8737333333,34.8335333334,14.52
594.81,12.1360666667,29.8275230769,30.7342666667,19.4329333333,10.2489333333,13.6718117647,19.9214,11.8867333333,34.8354,14.5348666667
595.15,12.0736555555,29.7892769231,30.6905333333,19.3825333333,10.1900666667,13.6208784314,19.8546,11.8333333333,34.8209333333,14.4928666667
595.49,12.0494777778,29.715225641,30.6232666667,19.3460666667,10.1351333333,13.594254902,19.7988,11.7929333333,34.7625333333,14.4935333333
595.82,12.0779666666,29.8087435897,30.7136666667,19.4049333333,10.2092666667,13.6518313726,19.8263333333,11.8008666666,34.8552,14.5317333333
596.16,12.0623888889,29.7692615384,30.6383333333,19.3484,10.1784,13.6306509804,19.7856666666,11.7666,34.7882,14.4998
596.50,12.0891444445,29.8067589744,30.7138,19.3829333333,10.2262,13.671627451,19.8132666667,11.8043333333,34.8504666667,14.5478666667
596.83,12.0646444445,29.8373282051,30.675,19.3892,10.2232,13.6774901961,19.7897333333,11.761,34.8562,14.5436666667
597.17,12.0658111111,29.8499384616,30.6631333333,19.4169333333,10.2754666667,13.7103411765,19.807,11.7743333333,34.875,14.5440666667
597.51,12.0397888889,29.8344717949,30.6455333333,19.3858,10.2455333333,13.6974156863,19.7715333333,11.7144,34.8496,14.5201333333
597.84,12.0976111111,29.9288153846,30.7433333333,19.4468,10.2717333333,13.7682078431,19.8212,11.7646,34.9213333333,14.5844
598.18,12.1704888889,30.0449897436,30.8389333333,19.5093333333,10.3462,13.8411019608,19.8704,11.8336666667,35.0621333333,14.6541333333
598.52,12.1695666667,30.0913948718,30.8706,19.539,10.3341333333,13.8317529412,19.8705333333,11.845,35.1189333333,14.6812666667
598.85,12.1876666667,30.1111179487,30.9096,19.5724,10.3414666667,13.848517647,19.8957333333,11.8254666667,35.1332666667,14.6698666667
599.19,12.1946111111,30.2059487179,30.9930666667,19.6482666667,10.361,13.898027451,19.9470666667,11.8464666667,35.2179333333,14.6548
599.53,12.2056888889,30.2488820513,30.9814,19.6884666667,10.335,13.9282980392,20.0045333333,11.8706,35.2559333333,14.6856
599.86,12.2144333333,30.3303076923,31.0323333333,19.7228,10.344,13.938172549,20.0348666667,11.8960666667,35.3572666667,14.7148666667
600.20,12.2251777778,30.3813692308,31.0792,19.7514,10.3516,13.9667921569,20.0699333333,11.9002,35.4044666667,14.7322666667
600.53,12.1986111111,30.3461794872,31.055,19.7383333333,10.2911333333,13.957254902,20.0660666667,11.8886666666,35.3692,14.6980666667
600.87,12.1320888889,30.3274102564,31.065,19.7252,10.2068,13.8839803922,20.026,11.8389333333,35.3402,14.6594
601.21,12.0672777778,30.2906307692,31.0093333333,19.653,10.1028,13.8114078431,19.9991333333,11.8026,35.2944666667,14.5972
601.54,12.0299888889,30.2715846154,30.975,19.649,10.0666,13.7879215686,19.9894666667,11.7712,35.3526,14.6084
601.88,12.0257,30.271051282,31.0165333333,19.6738666667,10.0863333333,13.8088627451,20.0259333333,11.8073333333,35.3576,14.6126
602.21,12.0577888889,30.2306615385,31.0435333333,19.672,10.1144666667,13.8093333333,20.0376,11.8016,35.3488666667,14.6139333333
602.55,12.1269333333,30.3294871795,31.129,19.7616666667,10.1802,13.923,20.138,11.8889333333,35.4818666667,14.7006666667
602.88,12.1751333333,30.3309487179,31.1782666667,19.8186666667,10.2111333333,13.9578078431,20.1560666667,11.9203333333,35.4942666667,14.7458
603.22,12.2198,30.3437435898,31.2270666667,19.844,10.2438666667,13.9767921569,20.1412666667,11.9523333333,35.4925333333,14.799
603.56,12.2252333333,30.3489384615,31.2742,19.8581333333,10.2776,13.974427451,20.1744,11.9646,35.5162,14.833
603.89,12.1909555556,30.3636358974,31.2923333333,19.8516,10.2635333333,13.9799921569,20.1365333333,11.9365333333,35.5344666667,14.8269333333
604.23,12.1855666667,30.3520974359,31.3019333333,19.8391333333,10.291,14.0098784314,20.1179333333,11.947,35.516,14.8383333333
604.56,12.2584,30.4069384615,31.3389333333,19.8856,10.3527333333,14.1039019608,20.185,12.0065333333,35.5718,14.8998
604.90,12.3259333333,30.4445282051,31.4026666667,19.9512,10.4345333333,14.1814392157,20.2165333333,12.0645333333,35.6264666666,14.975
605.23,12.3352333333,30.4369179487,31.3884,19.9566666667,10.4457333333,14.1985607843,20.2115333333,12.054,35.5862,14.9672
605.57,12.3283777778,30.4169794872,31.3543333333,19.9392,10.4405333333,14.2065490196,20.1857333333,12.0283333333,35.5632666667,14.9577333333
605.90,12.3399111111,30.4463538462,31.3913333334,19.9277333333,10.4389333333,14.2291333333,20.1928,12.0443333334,35.5771333333,14.9853333333
606.24,12.3816222222,30.4784358974,31.4260666667,19.9661333333,10.4789333333,14.2687372549,20.1916,12.0925333334,35.5924,15.0222
606.58,12.3847333333,30.5024102564,31.4384,19.9487333333,10.5015333333,14.3037333333,20.2218666667,12.1300666667,35.6452,15.0692666667
606.91,12.3728666667,30.5159794872,31.4663333333,19.9468,10.491,14.3254784313,20.2822,12.1164666667,35.647,15.0577333333
607.25,12.3294444444,30.4772820513,31.4386666667,19.9287333333,10.4252666667,14.3290901961,20.2456666667,12.073,35.6178,15.0041333333
607.58,12.3270333333,30.4534,31.4190666667,19.9286,10.4117333333,14.3409019608,20.3065333333,12.0921333333,35.6234,14.9886
607.92,12.3589444445,30.4671948718,31.4455333333,19.9720666667,10.4206,14.3464823529,20.3516,12.1305333333,35.6515333333,15.036
608.25,12.3019222222,30.4215179487,31.388,19.9238666667,10.3399333333,14.2983254902,20.3409333333,12.0885333333,35.5764,14.9838666667
608.59,12.2175,30.3395128205,31.3276666667,19.8593333333,10.2627333333,14.2412078432,20.3273333333,12.042,35.5262666667,14.9224
608.92,12.2134888889,30.3333333333,31.3524666667,19.8964666667,10.2696,14.2577882353,20.3976666667,12.0871333333,35.5532,14.9398
609.26,12.2272666667,30.3326153846,31.3870666667,19.9461333333,10.2582666667,14.2740392157,20.4571333333,12.1135333333,35.5788666667,14.9733333333
609.59,12.1505,30.2379641026,31.2847333333,19.9012,10.202,14.2539098039,20.4685333333,12.0849333333,35.4698,14.9256666667
609.93,12.1148111111,30.1651179487,31.2408,19.8538666667,10.1622,14.2225843137,20.4936,12.0798,35.4042,14.9154666667
610.26,12.0218444445,30.0602974359,31.1202,19.7604666667,10.0664666667,14.147627451,20.4608,11.9824,35.2647333333,14.7985333334
610.60,12.0144777778,30.0187897436,31.0761333334,19.7539333333,10.077,14.1447882353,20.5079333333,12.0199333333,35.2614,14.7874666667
610.93,12.0549222222,29.9840769231,31.0674,19.7686,10.1142666667,14.1944470588,20.5818666667,12.1093333333,35.2084,14.8070666667
611.27,12.0774888889,29.9650307692,31.0526,19.7894,10.1395333333,14.2004627451,20.6326,12.1500666667,35.2076,14.8312666667
611.60,12.0374222222,29.9402461539,31.026,19.7436666667,10.1101333333,14.1946823529,20.6672,12.1237333333,35.1715333334,14.7748
611.93,12.0169666667,29.8986820513,31.0139333333,19.7346666667,10.0996,14.1584,20.639,12.0841333333,35.1646,14.7601333333
612.27,12.0738555556,29.9546717949,31.0864,19.7967333333,10.1358,14.2392627451,20.7148666667,12.124,35.2329333333,14.7946666667
612.60,12.1533333333,30.002574359,31.1418666666,19.8340666667,10.1927333333,14.2932666667,20.7557333333,12.1792666667,35.2564,14.8438666667
612.94,12.1534444445,30.0101897436,31.1304,19.7836666667,10.1949333333,14.3021411765,20.7540666667,12.1600666667,35.2628,14.8368666667
613.27,12.2041111111,30.0854512821,31.1822,19.8349333333,10.254,14.3230666667,20.7677333333,12.1779333333,35.3836666667,14.8573333333
613.61,12.1751222222,30.0643128205,31.2003333333,19.794,10.2399333334,14.2834862745,20.7238,12.1143333333,35.3772666667,14.8019333333
613.94,12.3749777778,30.2929538462,31.4209333333,20.016,10.4033333333,14.4547803921,20.8518,12.2730666667,35.5672,15.0351333333
614.28,12.4320333333,30.3558410256,31.5088,20.0735333333,10.4375333333,14.5365882353,20.8407333333,12.3106666667,35.5948666666,15.1139333333
614.61,12.5035222222,30.5391384615,31.6536666667,20.1764,10.5106,14.5997254902,20.8808,12.3363333333,35.773,15.2416666667
614.94,12.5303222222,30.5566461538,31.7122,20.1773333333,10.5258666667,14.6308156863,20.8740666667,12.3595333333,35.7549333333,15.2887333333
615.28,12.6188333333,30.6537641026,31.8237333333,20.28,10.5965333333,14.7264313725,20.9479333334,12.411,35.8878,15.3829333333
615.61,12.6660444444,30.7370769231,31.9462666667,20.3331333333,10.6644,14.8330196078,21.0113333333,12.4919333333,35.9860666666,15.4724666667
615.95,12.6893444445,30.8359538462,32.0384,20.4221333333,10.7066,14.872172549,21.0732,12.5550666666,36.0486666667,15.5257333333
616.28,12.6283333333,30.8364974359,32.0281333333,20.3692666667,10.6684666667,14.8237803922,21.0157333333,12.4978,36.0135333333,15.4693333333
616.61,12.6113777778,30.8846717949,32.0905333333,20.4177333333,10.6598666667,14.8490941177,20.9836666667,12.4740666666,36.0334666667,15.4573333333
616.95,12.6146666667,30.8601692308,32.1270666666,20.4200666667,10.6537333333,14.8661960784,20.9848,12.4805333333,36.0149333333,15.4787333333
617.28,12.5612111111,30.8502615385,32.1372666667,20.4302666667,10.6281333333,14.8513607843,20.9781333333,12.4409333333,36.0050666667,15.4866666667
617.62,12.4563666667,30.7344717949,32.0896,20.3192,10.5090666667,14.7494352941,20.8860666667,12.3424666667,35.9628666667,15.3728
617.95,12.4754777778,30.8172461539,32.1041333333,20.3519333333,10.5406,14.7527019608,20.9058666667,12.3311333333,36.0690666667,15.3898
618.28,12.4454888889,30.7016974359,32.0364666667,20.3114666667,10.5249333333,14.7405843137,20.866,12.3020666666,36.0164666667,15.3480666667
