wavelength,Back_ThlInof,Belly_ThlInof,Breast_ThlInof,Crissum_ThlInof,Crown_ThlInof,DorTail_ThlInof,Rump_ThlInof,Throat_ThlInof,WingTip_ThlInof
738.33,18.1981333333,60.6847666666,57.8108,52.9273,37.9998666667,20.3311333333,20.1169333333,60.3518666667,20.6118
738.64,18.4960666667,61.0774333333,58.2966,53.3266666667,38.2741333333,20.5390666667,20.42858,60.7698,20.7792
738.96,18.8061333333,61.3569,58.4781333333,53.5511666667,38.5536666667,20.8837,20.7783866667,60.8824666667,21.0353333333
739.28,18.7667333333,61.2693666667,58.3784,53.4185,38.6208666667,20.9852333333,20.75792,60.9795333333,20.9738666667
739.59,18.2452666667,61.0946666667,58.0923333333,53.1735333333,38.2126666667,20.5013,20.30506,60.689,20.5607333333
739.91,18.2914,61.2569666667,58.1678,53.1712333333,38.3436,20.5348,20.2878066667,60.7992666667,20.6642
740.23,18.1058,61.0725333333,57.9424,52.8753333333,38.1234,20.4054333333,20.1546533333,60.5796,20.5094666667
740.54,18.0248666667,60.9099666667,57.7601333333,52.6929,38.0778666666,20.3766333333,20.07148,60.3490666667,20.3805333333
740.86,18.3392,60.8747666667,57.6694,52.6163333333,38.2052,20.7170666667,20.28628,60.2462666667,20.5555333333
741.18,18.2654666667,60.7235333333,57.632,52.6828333334,38.1634,20.5956,20.2469066667,60.2778666667,20.4696
741.49,18.3509333333,60.6946666667,57.4892666667,52.7022333333,38.2281333333,20.7984,20.3195533333,60.2314666667,20.6059333333
741.81,18.2094666667,60.8674666667,57.7367333333,52.8532,38.3307333333,20.8820333333,20.16924,60.4028666667,20.6618
742.12,17.8883333333,60.6198333333,57.2252,52.3779333333,38.1017333333,20.7440333333,19.8008066667,60.0082666667,20.5409333333
742.44,17.2572666667,60.2062,56.7266,52.0061333333,37.6992666667,20.2095333333,19.23382,59.6084666667,20.0652666667
742.76,17.2746666667,60.0411666667,56.6351333333,51.8512666667,37.6334666667,20.2680666667,19.38314,59.3076,20.0865333333
743.07,17.4136,60.1876666667,56.8288,51.8417333333,37.7187333333,20.5036,19.5624866667,59.4174666667,20.2048666667
743.39,17.4675333333,60.0761333333,56.6721333333,51.7948333333,37.6926666667,20.6411333333,19.6549333333,59.2472666667,20.2467333333
743.70,17.5196666667,59.9482666667,56.6354666667,51.8947,37.7137333333,20.8465,19.7409666667,59.1114666667,20.3214666667
744.02,17.5772,60.1558333333,56.7898666667,52.1328666667,37.7821333333,20.8319666667,19.8652466667,59.2410666667,20.4253333333
744.34,17.3088666667,60.2868666667,56.9524666667,52.1449333333,37.6964666667,20.6822,19.6262066667,59.3645333333,20.5203333333
744.65,17.1701333333,60.0509,56.5868666667,51.8562333333,37.4716666667,20.6309666667,19.5176933333,58.9134,20.3946666667
744.97,17.1000666667,59.9540333333,56.6946666667,51.9078333333,37.4605333333,20.5485,19.5068266667,58.9094,20.3492
745.28,17.1099333333,60.0214,56.651,52.0312,37.3869333333,20.3095333333,19.5243933333,59.0592666667,20.2655333333
745.60,17.066,59.9693333333,56.8981333333,52.1080333333,37.4358666667,20.2269333333,19.51376,58.9948,20.2950666667
745.91,17.4054666667,60.1542,57.1718,52.2631,37.6460666667,20.5902,19.85452,59.2464,20.5811333333
746.23,17.4786666667,60.4797333333,57.3324,52.4975333333,37.7412666667,20.6544333333,19.84888,59.3742,20.733
746.55,17.8035333333,60.6123,57.4622,52.6676666667,38.0084666667,20.7295,20.0879666667,59.6357333333,21.0515333333
746.86,17.8996,60.9479666667,58.0122,53.0416666667,38.0306,20.7295666667,20.12358,60.0413333333,21.0156666667
747.18,18.1637333333,61.3551,58.4290666667,53.3424,38.3644666667,20.7739,20.25234,60.4683333333,21.2271333333
747.49,18.0179333333,61.1632666667,58.2702666667,53.1532,38.1371333333,20.6950666667,20.1043533333,60.3189333333,20.9843333333
747.81,18.2718666667,61.2125333333,58.2718666667,53.2194333333,38.2445333333,20.7251,20.2793866667,60.3210666667,21.0383333333
748.12,18.0136,61.2370333333,58.2336,53.0389,38.2246,20.4100333333,19.9234866667,60.4352666667,20.8246666667
748.44,18.1483333333,61.3449,58.2439333333,53.0771333333,38.3189333333,20.4385,19.9978333333,60.5056666667,20.9292
748.75,18.2216,61.4053333333,58.3146666667,53.0281,38.3894,20.6022,20.0384,60.406,21.0459333333
749.07,18.2312666667,61.0768666667,58.0128,52.8996666666,38.2202666667,20.6062,20.0217,60.3177333333,20.9576
749.38,17.9859333333,61.0374666667,57.9858,52.6664666667,38.0219333333,20.3132333333,19.76204,60.1213333333,20.7051333333
749.70,17.7643333333,60.5701333333,57.717,52.3865666667,37.879,20.0944333333,19.6546133334,59.9416,20.2924
750.01,17.5588,60.1917,57.5073333333,52.2885666667,37.6463333333,20.0538333333,19.45256,59.6368666667,20.0649333333
750.33,17.4142666667,59.5510333333,56.8414,51.6588333334,37.3854666667,20.0076333333,19.36244,59.0622,20.0109333333
750.64,17.0314666666,59.2787666667,56.3546666667,51.2118333333,37.1242666667,19.7585666667,19.2241933333,58.5951333333,19.8412666666
750.96,16.9524,59.3776333333,56.4917333333,51.0143666667,37.2801333333,19.7696666667,19.2011133333,58.702,19.8404666666
751.27,16.6646,59.3273,56.3718,50.8545333333,37.1588,19.6454,19.1547933333,58.6170666667,19.5256
751.59,16.8678666667,59.1921333333,56.3572,50.8444666667,37.0954666667,19.7047666667,19.3590533333,58.6096,19.5534666667
751.90,16.789,59.3046333333,56.5487333333,50.9890666667,37.1851333333,19.684,19.30256,58.6961333333,19.4771333333
752.22,16.8136,59.3980666667,56.4998666667,50.8489333333,37.1583333333,19.6494333333,19.3279933333,58.6826666667,19.4326
752.53,17.0353333333,59.6535666666,56.7,51.2037333333,37.4417333333,19.8833666667,19.7291066667,58.9607333333,19.7645333333
752.85,17.1761333333,59.4297666667,56.5093333333,51.2104,37.4994,19.9126666667,19.7930533333,58.8792666667,19.9446666667
753.16,17.2203333333,59.4407,56.5167333333,51.4140333333,37.4540666667,20.0011,19.77986,58.822,20.2294666666
753.47,17.2712666667,59.4384666667,56.6090666667,51.3554666667,37.5969333333,20.0354333333,19.82772,58.9081333333,20.3342666667
753.79,17.3750666667,59.5027666667,56.6032666667,51.6649333333,37.7955333333,20.0588333333,19.8551933333,59.0457333333,20.4649333333
754.10,17.4719333333,59.703,56.9546,51.9489666667,37.8880666667,20.0831333333,19.81802,59.3949333333,20.4094
754.42,17.6872666667,59.8087,57.0875333333,52.2166333333,37.9701333334,20.2139333333,19.93902,59.647,20.6811333333
754.73,17.6143333333,59.7662,57.1170666667,52.3353,37.9856,20.1156333333,19.74186,59.6448,20.7287333333
755.05,17.7847333333,60.2377,57.3832,52.6999,38.3617333333,20.4502,19.93356,59.8293333333,21.0891333333
755.36,18.1278666667,60.4871,57.5518,52.7223666667,38.6440666667,20.7405,20.2072866667,60.0532,21.3745333333
755.67,18.1896666667,60.6445333333,57.8185333333,53.1970666666,39.009,20.8935666667,20.2165,60.5471333333,21.5546
755.99,18.0844,60.7700333333,57.8705333333,53.0753666667,38.9874,20.7057666667,19.9606666667,60.5086666667,21.3500666667
756.30,18.3548,61.0623333333,58.3932666667,53.2218666667,39.3358666667,20.9533333333,20.2254866667,60.7434666666,21.5370666667
756.62,18.59,61.0046666667,58.3237333333,53.0888,39.5348666667,21.0527333333,20.4147866667,60.8489333333,21.6259333333
756.93,18.592,61.0998666667,58.3778666667,53.1347666667,39.6967333333,21.0843333333,20.38822,60.9000666667,21.6991333333
757.24,18.5615333333,61.4056333333,58.8133333333,53.1347,39.6875333333,20.9612666667,20.3462266667,61.0606,21.6224666667
757.56,18.6422666667,61.2952,58.7672666667,53.0155666667,39.6989333333,21.0991,20.5210133333,60.9222,21.7239333333
757.87,18.6100666667,61.4346,58.835,53.0939666667,39.9226666667,20.9971333333,20.41912,61.0418,21.6025333333
758.18,19.0915333333,61.8565,59.2214666667,53.4354666667,40.3412,21.6161666667,20.91564,61.447,21.9947333333
758.50,19.0775333333,61.4979333333,59.1205333333,53.2452,40.3528666667,21.7756666667,20.9095333333,61.3848,22.0332666667
758.81,18.8368,61.2942333333,58.9584,53.2452333333,40.1168666666,21.7186333333,20.63902,61.2062666667,21.7328666666
759.13,18.9522,60.8661666667,58.7201333333,52.7553666666,39.9014666667,21.9082666667,20.8360333333,60.5085333334,21.7462666667
759.44,18.9013333333,60.5085666667,58.5171333333,52.5023333333,39.7532666667,21.9098666667,20.7409733333,60.2257333333,21.6364
759.75,18.6938666667,60.0577666667,58.0086,52.2857,39.5960666667,21.7802333333,20.5705533333,59.8846666667,21.4629333333
760.07,18.6843333333,60.2074666667,58.1172,52.2916333333,39.7142,21.9116,20.5524466667,59.8686,21.4864
760.38,18.7800666667,60.1861666667,58.0352,52.1978333333,39.7029333333,22.0047333333,20.6882666667,59.863,21.4392666667
760.69,18.6769333333,59.9741,57.7898,51.8990666667,39.6136,21.9721333334,20.6009666667,59.5056666667,21.4803333334
761.01,18.4505333333,59.8334666667,57.7887333333,51.8069333333,39.507,21.8057333333,20.3673266667,59.3337333333,21.4793333333
761.32,18.3535333333,59.8328,57.8030666667,51.7185333333,39.4116,21.7832,20.37078,59.1535333333,21.5302666667
761.63,18.2792666667,59.6771666667,57.6276666667,51.4895333333,39.3198666667,21.4782,20.1586733333,58.9878666667,21.3966666667
761.94,18.2912,59.8782666667,57.8831333333,51.6204666667,39.2741333333,21.3085666667,20.1084333333,59.0013333333,21.3556666667
762.26,18.5152,60.2138333333,58.2362666666,51.8372333333,39.5986666667,21.4754333333,20.46212,59.3499333333,21.6808666667
762.57,18.4182666667,60.3139333333,58.2338,51.9394333333,39.6661333333,21.3520333334,20.4362533333,59.5420666667,21.6128
762.88,18.3919333333,60.4552666667,58.2144,51.9631333333,39.7214666667,21.2831,20.4010266667,59.684,21.6668
763.20,18.6646,61.224,58.8926,52.5568666667,40.2194666666,21.5223666667,20.7012266667,60.3614666667,22.0652666667
763.51,18.8278,61.5594666667,59.2917333333,52.7995666667,40.4866,21.6169666667,20.7820333333,60.7919333333,22.1018666667
763.82,19.0807333333,61.8742666667,59.5820666667,53.0696333333,40.7818,21.8892,21.03452,61.0795333333,22.3678666666
764.14,19.5322,62.2709,59.951,53.5059333333,41.2243333333,22.4294666666,21.4027533333,61.5500666667,22.7116666667
764.45,19.8662666667,62.3883666667,60.0125333333,53.6039666667,41.4586,22.701,21.6141333333,61.6902,22.8640666667
764.76,19.8899333333,62.4538333333,60.0092,53.6873333333,41.5116,22.739,21.5854066667,61.6657333333,22.8289333334
765.07,19.9082666666,62.6366,60.1506666666,53.9205666667,41.7411333333,22.8750333333,21.7659066667,61.7507333333,23.0336666667
765.39,19.9399333333,62.6476666667,59.9339333333,53.8618666667,41.8718666666,22.89,21.8248133333,61.8798,23.1070666667
765.70,19.926,62.6398,59.875,53.8394666667,41.8339333333,22.6695,21.65768,61.7937333333,22.9859333333
766.01,20.1434,62.7527,59.9708666667,53.9643333333,41.9279333333,22.7808,21.7491,61.9367333333,23.1920666667
766.32,20.5000666667,63.0584666667,60.4764666667,54.458,42.3605333333,23.1826666667,22.19254,62.2301333333,23.5834
766.64,20.6428,62.7908,60.2819333333,54.3181666667,42.1777333333,23.4285,22.2944266667,62.0986,23.6385333333
766.95,20.6892,62.9745666667,60.3164,54.5794666667,42.3971333333,23.6419666666,22.5366733333,62.1090666667,24.0072
767.26,20.3998666667,62.6748666667,60.1146,54.3049333333,42.0738,23.3040333333,22.2404333333,61.7273333333,23.865
767.57,20.1580666667,62.3713666667,59.9696,54.1122333333,41.8959333333,22.7692333333,22.0471466667,61.4940666667,23.5176666667
767.88,19.4307333333,62.0296333333,59.6004,53.6609333333,41.377,21.9793666667,21.5719666667,61.2246,22.7482
768.20,19.6816666667,61.9186333333,59.6816,53.6178666667,41.5650666667,22.1825333333,21.90242,61.1848666667,23.0621333333
768.51,19.7247333334,61.6999,59.5372,53.2577666667,41.5002666667,22.1266666667,21.7647,61.1463333333,22.9826666667
768.82,19.8544666667,61.7077333333,59.8606,53.4308333333,41.6149333333,22.2547333333,21.7756133333,61.0940666667,23.1180666667
769.13,20.0157333333,61.3349,59.4116,52.9874666667,41.4992,22.4773333333,21.8193066667,60.7856,23.3708666667
769.44,19.7937333333,60.9126666667,58.9840666667,52.5095666667,41.3078666667,22.1952666667,21.4447533333,60.1524,23.0444
769.76,19.5719333333,60.6386333333,58.4782,52.0060666667,40.9555333333,21.8821666667,21.0769733333,59.5174666667,22.6833333333
770.07,19.4359333333,60.6442333333,58.4358666667,52.0232666667,41.0624666667,21.7478666667,20.9573733333,59.3835333333,22.607
770.38,19.6166,60.2413333333,58.3573333333,51.6657666667,40.9122,21.7104333333,21.13024,59.0909333333,22.5087333333
770.69,19.8076,60.4133666667,58.5223333333,51.9062,41.1066666667,21.9839,21.27058,59.3456,22.5236666667
771.00,19.3778666667,60.2598666667,58.2700666667,51.6067666667,40.7555333333,21.8888,21.0023066666,59.0358666667,22.2528666667
771.32,20.2214666667,61.1025,58.9338,52.2031666667,41.6232666667,22.7708666667,21.8321133333,59.827,23.2018
771.63,20.1480666667,61.3502666667,59.2068,52.4114666667,41.5899333333,22.7268666667,21.7416466667,60.2150666667,23.2010666667
771.94,20.0321333333,61.0879,59.1974666667,52.4398,41.4731333333,22.6894,21.7003066667,60.0321333334,23.1248
772.25,20.2527333333,61.2476666667,59.2921333333,52.5929666666,41.7877333333,22.7302,21.86772,60.2383333333,23.3117333333
772.56,19.7499333333,60.9437,59.3562,52.5865,41.6298666667,22.3491666667,21.6350866667,60.1618,23.0499333333
772.87,19.9511333333,61.5062,59.9963333333,53.2014,42.1493333333,22.5981,21.9569333333,60.9767333333,23.6537333333
773.18,20.2504,62.1137666667,60.6204666667,53.9055666667,42.7283333333,23.0693666667,22.13842,61.9037333333,23.9538
773.50,20.4786666667,62.1464333333,60.5097333333,54.0202,42.6737333334,23.2185,22.28332,61.9926666667,24.0436666667
773.81,20.5683333333,62.3563666667,60.5249333333,54.1820333333,42.7866666666,23.3314666667,22.1090133333,62.0998,24.2983333333
774.12,20.0276666667,61.9952666667,59.8849333333,53.6845666667,42.2832,22.841,21.4798333333,61.5445333333,23.7562
774.43,19.9028666667,62.1326333333,59.8178,53.8882333333,42.4989333333,22.4969666667,21.2648,62.0088666667,23.5236
774.74,19.6852666667,61.8271,59.7016,53.8628,42.2562666667,22.4689666667,20.9769333333,61.7371333333,23.2128666667
775.05,19.3746666667,61.5674333333,59.3624,53.7867666667,42.1077333333,22.2091666667,20.68948,61.7556666667,22.8239333333
775.36,19.4324666667,61.9462666667,59.7982666667,54.0647666667,42.2867333333,22.2760666667,20.5334,62.2992,22.7573333333
775.67,19.3756666667,61.5901333333,59.451,53.7462,42.0908,22.5079333333,20.63102,62.1078,22.7781333333
775.98,19.4609333333,61.813,59.2503333333,53.6702666667,42.0635333333,22.529,20.6238466667,61.9962,22.6363333333
776.30,19.1422,61.8842,59.0197333333,53.4305,41.5969333333,22.1777,20.56612,61.5208666667,22.0616
776.61,18.987,61.4375666667,58.7137333333,52.8415333333,41.2737333333,22.0892333333,20.7915466667,61.0172,22.0512
776.92,18.8700666667,61.0419666667,58.5886,52.3271333333,41.0040666667,21.7623666667,20.5939666667,60.5377333333,21.8524666667
777.23,18.5496,60.9606333333,58.4096666667,52.2349,40.7208666667,21.4651666667,20.5173666667,60.4454,21.4928666667
777.54,18.8754666667,60.8942333333,58.3850666667,52.0693333333,40.9638,21.5008333333,20.8424333333,60.3422666667,21.9953333333
777.85,19.0487333333,60.6935333333,58.2023333333,51.7242666667,40.9345333333,21.5796333333,21.0194333333,59.8239333333,22.1873333333
778.16,19.0416,60.7748333333,58.2436666667,52.0307333333,41.2202,21.5917333333,21.0925133333,59.8858666667,22.3517333333
778.47,19.3591333333,61.2858,58.4724666667,52.1514,41.4173333333,21.8840666667,21.37548,60.0891333333,22.5632666667
778.78,19.2091333333,60.7235,57.7201333333,51.6971333333,41.0432,21.7749666667,21.54904,59.3648666667,22.4604666667
779.09,19.4323333333,60.5215333333,57.6150666667,51.59,41.0852666667,21.855,21.83208,59.0452666667,22.3975333333
779.40,19.1506666666,60.3244666667,57.3710666667,51.5428666667,41.0841333333,21.6644666667,21.5176933333,58.8646,22.0188
779.71,19.3269333333,60.2958666667,57.582,51.5476666667,41.4790666667,22.1265333333,21.54286,59.0398,22.1952
780.02,19.315,60.6108,57.9232,51.9262,41.8892666667,22.0680666667,21.4462,59.3717333333,22.2994
780.33,18.4832666667,60.8344333333,58.0582,52.1767666667,41.8254,21.7695666667,20.9055266667,59.5973333333,21.9910666667
780.64,17.6542,60.0339,57.1888,51.1865333333,40.8633333333,21.0531333333,19.8142733333,58.7661333333,21.2655333333
780.95,17.6588,59.9840666667,57.316,51.3397333333,40.9372666667,21.1203666667,19.6835733333,58.77,21.1430666667
781.26,17.861,60.1134666667,57.7222,51.8519,41.0416666667,21.3471666667,19.8898866667,59.1388,21.5184666667
781.57,17.9281333333,60.4651333333,57.8107333333,51.7452666667,40.794,21.1723,19.66878,59.3093333334,21.5504666667
781.88,17.8954,60.6214333333,57.9668,51.7975666667,40.819,21.1572333333,19.5938266667,59.3380666667,21.7285333333
782.19,17.4828666667,60.6500333333,58.1328,51.5909333333,40.5229333333,20.7623333333,19.0400133333,59.3059333333,21.564
782.50,17.0502,60.6386333333,57.8816666667,51.6678333333,40.1386,20.5468666667,18.5211066666,59.2131333333,21.5243333333
782.81,17.7544666667,61.1999,58.6090666667,52.0615666667,40.4769333333,21.4406333333,19.1381933333,59.9899333334,22.1908666667
783.12,17.5556666667,60.9917666667,58.2518666667,52.056,40.0602,21.0218666667,18.7443533333,59.93,21.7430666667
783.43,16.8831333333,60.7715333333,57.8152,51.6806,39.445,20.112,18.0457133333,59.6586666667,20.9983333333
783.74,17.5498666667,60.7605666667,57.8662,51.8631333333,39.9796666667,20.1121666667,18.3435733333,59.9131333333,21.0668666667
784.05,18.0210666667,61.2573666667,58.5054666667,52.4763,40.806,20.6020333333,19.3899,60.5253333333,21.6118
784.36,18.2714666667,61.5123333333,59.0792666667,52.9012333333,41.0184666667,20.7021333333,19.9644866667,60.787,21.8724666667
784.67,18.8346666667,61.7379333333,58.9618666667,52.6208333333,41.2874666667,21.4402333333,20.5461266667,60.5648666667,22.3868
784.98,18.6618,60.6691,58.3031333333,52.0455,40.9141333333,21.1666333333,20.5358066667,59.9494,21.7778
785.29,18.8931333333,60.4042,58.4433333333,52.1707666667,41.1574666667,21.3191,20.5310933333,59.9090666667,21.4810666667
785.60,19.2246,60.3379666667,58.2749333333,52.2421,41.193,21.5088666667,20.7328733333,59.9455333333,21.4318
785.91,18.6157333333,60.2175,58.226,51.9665,40.7446,20.9121,20.4511666667,59.9848666667,20.6096666667
786.22,18.4298,60.2997,58.1724666667,52.1198333333,40.7478666667,20.8692,20.62196,60.1236666667,20.7578666667
786.53,19.1159333334,60.3358,58.4542,52.2777666666,41.367,21.5653,21.6633133333,60.2753333333,21.802
786.84,20.0094666667,60.5311666667,58.9892,52.6610333333,41.8288666667,22.3765333333,22.46676,60.4889333333,22.5202
787.14,20.2062666667,60.5547333333,58.9821333333,52.3842333334,41.7332,23.0353,22.76806,60.2384666667,22.8016
787.45,20.7927333333,60.9301333333,59.0766666667,52.5089,42.0587333333,23.5292,22.94286,60.3153333333,23.1801333333
787.76,20.9358,61.3497,59.315,52.8365333333,42.3640666667,23.7675666667,22.7937133333,60.6268666667,23.264
788.07,20.6571333334,61.6251333333,59.8334666667,53.5291666667,42.6378666667,23.6461333333,22.64412,61.1479333333,23.1554666666
788.38,20.7496,62.0673,60.1391333333,53.7217333333,42.9450666667,24.0986666667,22.6410866667,61.2885333333,23.6274
788.69,20.268,60.9815666667,58.9809333333,52.7866333333,42.4900666667,23.8998666667,22.49324,60.3952,23.5265333333
789.00,20.2393333333,61.2875333333,59.2596666667,53.0607666667,42.9432666667,23.9694,22.7367133333,60.5275333333,23.4751333333
789.31,21.0572666667,61.8146333333,59.9507333333,53.7456333333,43.8888666667,24.599,23.16622,61.2142666667,24.1352666667
789.62,21.2552,62.2897,60.2456666667,53.9336,44.3836666667,24.7749333333,23.1445066667,61.4278,24.4837333333
789.92,21.0956,62.6176333333,60.3589333333,53.9137333333,44.1584666667,24.5617333333,22.6582866667,61.4546,24.2238666667
790.23,20.7714,62.2595333333,59.6952,53.5165333333,43.9809333333,24.3858666667,22.3037666667,61.2525333333,24.0572
790.54,20.8078666667,62.3406333333,59.5573333333,53.6787,43.8248,24.3456,22.30612,61.2506666667,24.18
790.85,20.1267333333,62.2164333333,59.8582,53.9919,43.7486666667,23.7387,21.6063866667,61.5755333333,23.5612666667
791.16,19.9742666667,62.1605333333,59.5936666667,53.7989666667,43.5955333333,23.4517666667,21.6640666667,61.5586666666,23.7809333333
791.47,18.8722,61.1988333333,58.5138,52.7115333333,42.477,21.9816,20.37688,60.7168666667,22.6456666667
791.78,18.7413333333,61.224,58.1973333333,52.5573333333,42.304,21.456,20.5146666667,60.7733333333,22.5653333333
792.08,18.24,62.4450666667,58.9585333333,53.1077333333,42.3782,20.9664666667,19.9347866667,61.4592,22.3447333333
792.39,18.8936,62.4000666667,59.0164666667,53.1238,42.5202666667,21.5200333333,20.1313666667,61.5815333333,22.9729333333
792.70,18.887,63.3815333333,59.1993333333,53.2225,42.5610666667,21.3315333333,20.2521133333,61.9306666667,23.1233333333
793.01,18.6129333333,62.7939666667,58.8583333333,52.9938,42.1403333333,20.7818666667,20.0289933333,61.6152666667,22.6712666667
793.32,18.662,62.1372,58.3787333333,52.4262333333,42.0861333333,20.7284666667,20.18194,61.4284666667,22.2902
793.62,19.183,62.8767,59.3135333333,53.0810333333,42.8764666667,21.3191333333,20.9300066667,62.2184,22.7688
793.93,18.8314,62.2213,58.4024666667,52.3935333333,42.7716,20.8523666667,20.5897333334,61.6541333333,22.0095333333
794.24,19.4832666667,62.1834,57.9,52.1584,42.7832,21.4222666667,21.2071533333,61.461,22.5889333333
794.55,18.9624,61.3603,57.3676666667,51.4982333333,42.2571333333,21.1562,20.6358266667,60.8609333333,21.6059333333
794.86,20.1852666667,62.0641666667,58.0936,52.2903333333,43.2135333333,22.2793333333,21.7074,61.3289333333,22.4236666667
795.16,20.2696666667,61.5804333333,57.9827333333,52.1358333333,43.2794,22.5080333333,21.6182266667,60.9708666667,22.4811333333
795.47,20.769,61.477,57.9738666667,52.2487,43.4473333333,22.8346333333,22.13738,60.9176,22.7154666667
795.78,20.2423333333,60.9698333333,57.7866,52.0737333333,43.1778666667,22.2398333333,21.7956266667,60.6218666667,22.4823333333
796.09,20.0366666667,60.3368333333,57.6664,51.9159666667,43.1114,22.2344666667,21.5322933333,60.1670666667,22.4954
796.40,20.4977333333,60.0409666667,57.5057333333,51.414,42.8996,22.4789,21.8346333333,59.8151333333,22.6328
796.70,19.9164666667,60.2275666667,57.7184666667,51.5438333333,42.6949333333,22.0330333333,21.2746333333,60.0366666667,22.2658666667
797.01,19.0371333333,59.0866666667,56.3100666667,50.3903333333,41.4884666667,21.2124333333,20.2067,58.7093333333,21.2647333333
797.32,18.7718666667,58.9894,56.4461333333,50.2440333333,41.0238,21.1075,19.8718733333,58.7926,21.5380666667
797.63,17.9748,58.8888666667,56.6161333333,49.9705666667,40.437,20.7168333333,19.0402666667,58.6198666667,21.05
797.93,18.3400666667,59.1083333333,56.8896666667,50.3546333333,40.8379333333,21.3187333333,19.5691866667,59.3286,21.7352
798.24,18.1521333333,59.0786666666,56.9637333333,50.1553333333,40.7631333333,21.2973666667,19.2564,59.8474666667,21.7115333333
798.55,18.314,59.8389333333,57.6538,50.6682666667,41.2203333333,21.3809666667,19.5563,60.4325333333,22.0632
798.85,18.3811333333,59.6318666667,57.7120666667,50.8149666667,41.2816,21.0484333333,19.47324,60.5114666667,22.4002666666
799.16,19.0929333333,60.5641333333,58.3787333333,51.6554,41.9444666667,21.9955333334,20.20108,61.0940666667,23.101
799.47,19.1512,59.8443,57.8494,51.2110666667,41.4996666667,21.8647333333,20.0612333333,60.3791333333,22.7052
799.78,18.815,59.9397,57.7682666666,51.5903333333,41.5589333333,21.7315,19.7906,60.3680666667,22.7092666667
800.08,19.3332666667,59.7671333333,57.8276,51.8391,41.8851333333,22.1752,20.1661,60.4540666667,23.4827333333
800.39,19.0509333333,59.3449666667,57.8747333333,51.6682666667,41.6244666667,21.5779333333,19.5964066667,60.2097333333,23.3653333333
800.70,19.3274,59.7916333333,58.8155333333,52.2173333333,42.2858,21.4999666667,19.8453066667,60.9166,23.4048
801.00,19.9468666667,59.6461,58.7197333333,52.3835,42.7257333333,21.7167666667,20.71328,60.5015333333,23.7935333334
801.31,20.471,60.3875333333,59.0934666667,52.8415,43.0770666667,21.8514333333,20.9063733333,60.7991333333,24.0370666667
801.62,20.2283333333,60.3216666667,58.7736666667,53.0808,42.9456,21.5328666667,20.9467333333,60.2284666667,23.7692
801.92,19.7058666667,59.8469,58.4926666667,52.8860333333,42.5061333333,21.0447,20.2273333333,59.9754,22.9472666667
802.23,20.2756666667,60.2299333333,59.0503333333,53.1618,42.8676,21.8565666667,20.82852,60.429,23.321
802.54,20.0751333333,60.5043,59.2856666667,53.0953333333,43.0326,21.5069333333,20.4926266667,61.0652,23.1203333333
802.84,20.4435333333,61.2326,59.9176666667,53.7928333333,43.4347333333,22.2781666667,21.1096,62.1293333333,23.7008666667
803.15,20.4094,61.3051666667,60.3646,53.8772666667,43.7812666667,22.6614666667,21.2533866667,62.7510666667,23.9604
803.46,20.0712,61.0128666667,60.1036,54.1651,43.6828666667,22.4951333333,20.9657666667,62.6925333333,23.7281333333
803.76,20.5403333333,62.1322666667,60.7616,55.2733333333,44.4465333333,23.8315,22.01428,63.6588666667,24.5379333333
804.07,20.6906,62.2619666667,60.4969333333,55.3629333333,44.5563333333,24.1626,22.2194333333,63.7624666667,24.9370666667
804.38,20.2494666667,62.6312,60.8332,55.4889,44.7244666667,23.9468333333,21.8556866667,64.3372666667,24.7047333333
804.68,19.6571333333,62.3343333333,60.6463333333,55.6380333333,44.484,23.6465333333,21.5086333333,63.7586,24.3586666667
804.99,19.7291333333,62.6164,61.3346,55.7019333333,44.6316,24.3211666667,21.7019933333,64.0699333333,24.7174666667
805.30,19.4736666667,62.0370666667,60.6758,55.1007333333,44.3729333333,24.1617666667,21.6428133333,63.5608666667,24.6718666667
805.60,18.0744,61.2714666667,60.1128,54.233,43.4130666667,23.0278666667,20.2707866667,63.0146,23.1738
805.91,18.4955333333,61.4083666667,60.318,54.2346,43.4856,23.5719666667,20.8104533333,62.8032666667,23.9231333333
806.21,18.4093333333,60.7592,59.6567333333,53.2246,43.2738,23.1650333333,20.4595,62.0462,24.0329333333
806.52,19.1361333333,61.1803666667,60.2176666667,53.5706666667,43.8245333333,23.2969333333,21.2007333333,61.7737333333,24.6686
806.83,19.5796,62.3924666666,61.595,54.1876,44.9448666667,23.7204333333,22.0727666667,62.5224,25.1384666667
807.13,20.4712666667,62.8687333333,62.5051333333,54.3672,45.623,23.7407,22.8538066666,62.8888666667,25.8182666667
807.44,20.4097333333,62.9576,62.5000666667,54.3578666667,45.5874,23.7910666667,23.00138,62.6638666667,25.5192666667
807.74,19.9516,62.5327666667,61.7460666667,54.2271,45.0655333333,23.4504666667,22.42928,62.1463333333,25.3484
808.05,20.308,61.9472333333,61.4372666667,53.4530333333,44.8665333333,23.7475333334,22.5620333333,61.6907333333,25.7836
808.35,20.182,62.248,61.4776,53.5539666667,45.3570666666,23.3473666667,22.6737,62.1427333333,25.7212666667
808.66,21.2482,64.0403666667,62.9582,54.8124333334,46.3276,24.1957,23.5636133334,63.6508666667,26.912
808.97,22.6965333333,64.8595333333,63.1876666667,55.6741666667,47.4563333333,25.2721,25.1248533334,63.7781333333,28.3956
