wavelength,Back_AniNotf,Belly_AniNotf,Breast_AniNotf,Crissum_AniNotf,Crown_AniNotf,DorTail_AniNotf,Patch10_AniNotf,Patch11_AniNotf,Patch12_AniNotf,Rump_AniNotf,Throat_AniNotf,WingTip_AniNotf
753.16,24.5491666667,62.3995,64.9073333333,54.1504166667,37.373,8.76816666667,10.8535,17.0853333334,4.686,27.979,5.5235,11.5135
753.47,24.3496666667,62.3931666667,64.7076666666,53.66775,36.8700416667,8.596,10.535,16.7231666666,4.201,27.662,4.95216666667,11.1163333333
753.79,24.6428333333,62.6666666667,64.9556666667,54.1045,37.033875,9.245,10.9878333333,17.0841666666,4.731,28.1283333333,5.502,11.7991666666
754.10,25.19,63.2168333333,65.2610833334,54.3020833333,37.35875,9.62200000001,11.3508333333,17.4016666667,4.71816666666,28.268,5.526,11.8356666667
754.42,25.22,63.05,64.9481666666,54.0975,37.4229166666,9.42483333334,11.1111666667,17.3918333333,4.684,28.3643333334,5.53916666667,11.543
754.73,25.065,62.63,64.3228333333,53.7190833333,36.6839583334,9.26100000002,10.8398333333,17.0411666667,4.55733333333,27.8645,5.3305,11.5965
755.05,24.1488333333,61.1786666667,62.8726666667,52.3181666667,35.5745833333,8.37383333333,10.0761666667,16.1071666667,3.93983333333,26.6455,4.5235,11.138
755.36,24.5798333333,61.0336666667,62.6099166667,52.2445,35.7155833333,9.21750000002,10.8175,16.7385,4.60066666667,27.2765,5.36883333334,11.5136666667
755.67,24.5435,60.5748333333,61.8674166667,51.81325,35.6386666667,9.58216666668,10.751,16.5786666667,4.82716666667,27.1131666667,5.17133333333,11.4873333333
755.99,24.5888333333,60.262,61.4316666666,51.4175,35.615375,9.45516666667,10.6773333333,16.6186666667,4.62383333333,27.0325,4.94333333333,11.2201666666
756.30,25.044,60.7,61.4928333333,51.87825,36.02025,9.51449999998,11.0925,17.2911666666,4.86133333334,27.4786666666,5.0135,11.3568333333
756.62,25.2926666667,60.3895,61.2595,51.8118333333,36.2174166666,9.71649999999,11.3675,17.396,5.13883333333,27.353,5.0825,11.5841666667
756.93,25.3845,60.4246666667,61.26225,51.9753333334,36.7687916667,9.78366666665,11.6425,17.8448333333,5.61683333333,27.468,5.2885,11.8911666667
757.24,25.0608333334,59.976,61.2894166666,51.8773333334,36.544875,9.02683333333,11.0058333333,17.5181666666,4.94733333334,26.9343333333,4.58233333333,11.2978333333
757.56,24.826,59.7053333333,61.2108333333,51.95875,36.4759583334,8.92833333334,10.9925,17.6298333333,4.77583333334,26.9385,4.52483333333,11.2515
757.87,24.3338333334,59.9395,61.415,52.0760833333,36.3637916667,8.50883333334,10.7405,17.3368333333,3.907,26.6386666666,3.997,11.084
758.18,24.2395,59.8008333333,61.5891666667,51.9980833333,36.6759583333,8.11516666666,10.3438333333,17.3245,3.27216666667,26.4923333333,3.78233333333,10.5903333333
758.50,23.9955,59.758,61.4214166667,51.7869166667,36.6765,7.61716666666,10.1858333333,17.2346666667,2.79133333333,26.1198333334,3.11266666666,9.93083333335
758.81,23.2555,59.2491666666,61.0558333334,51.47525,35.848875,6.64666666667,9.29066666668,16.4095,2.0055,25.1781666667,2.08866666667,9.19916666669
759.13,23.3533333334,59.5735,61.1871666667,51.69225,35.9568333333,6.363,9.23349999998,16.252,1.734,25.3443333333,2.132,8.9515
759.44,23.656,59.7685,61.1786666667,52.0429166667,36.323375,6.73283333333,9.59483333331,16.4018333333,1.90233333333,25.707,2.57233333334,9.33033333332
759.75,23.1271666667,58.7013333333,60.25125,51.6805,35.4289166666,6.7225,9.50283333335,15.7751666667,1.33333333333,25.3518333334,2.48616666667,9.06149999998
760.07,22.1921666667,58.235,59.3646666667,51.0886666666,34.557125,5.8285,8.89833333333,14.9476666667,0.573,24.599,1.68633333333,8.29233333331
760.38,21.8851666667,58.1033333333,59.077,51.0973333333,34.076875,5.6545,8.21816666667,14.4148333333,0.1235,24.2933333333,1.134,7.57733333333
760.69,22.0638333333,58.2931666667,59.0896666667,51.32325,34.3185416666,6.13733333334,9.041,14.535,0.579166666667,24.5415,1.657,7.77033333331
761.01,22.5245,58.5095,59.4516666666,51.5055833334,34.8330416667,6.74166666667,9.64333333334,14.7191666667,1.314,24.9571666667,2.24466666667,8.10266666668
761.32,22.577,58.2276666666,59.0506666667,51.44175,34.7163333334,6.60466666667,9.69183333333,14.5153333334,1.472,24.8415,2.20433333333,7.95583333334
761.63,22.6403333333,57.984,58.71175,51.5961666667,34.697,6.98216666667,9.92933333332,14.6635,1.93833333333,25.1335,2.5365,8.08483333332
761.94,23.1336666667,58.8355,59.4170833333,52.64875,35.3655,7.679,10.5456666667,15.254,2.7005,26.0075,3.76,8.59300000001
762.26,23.5755,59.8178333334,59.9809166667,53.2945833334,36.242125,7.94066666666,11.0356666667,15.8611666666,2.94866666666,26.7638333334,4.26683333333,9.07216666668
762.57,23.6025,60.0461666667,60.3458333334,53.5096666666,36.2909583333,8.0115,10.9928333333,15.8938333333,3.1815,26.7838333333,4.51416666666,9.04783333335
762.88,23.7586666667,60.4503333333,60.71625,53.9775833333,36.53225,7.82983333333,11.0943333333,16.0476666667,3.4335,26.8355,4.80283333334,9.23683333335
763.20,24.2288333333,61.1868333333,61.31,54.2571666667,36.9563333334,7.91866666667,10.9901666667,16.3165,3.82116666667,27.1716666666,5.148,9.36233333334
763.51,24.5968333333,61.3298333333,61.8835,54.642,37.3479583334,8.48366666667,11.4803333333,17.0156666666,4.27183333333,27.6835,5.71,9.88566666668
763.82,24.7725,61.1643333334,61.8075833333,54.4839166667,37.365625,8.667,11.855,17.2923333333,4.58133333333,27.7598333333,6.1755,10.3968333333
764.14,24.6911666667,61.6418333334,62.0484166666,54.5525833334,37.5474583334,8.60033333333,11.6003333334,17.4861666666,4.71016666666,27.9165,6.284,10.4238333333
764.45,24.5298333333,61.786,62.1235833333,54.7029166666,37.44575,8.478,11.545,17.7693333333,4.80266666666,27.9463333333,6.26666666667,10.6168333333
764.76,24.551,61.7096666667,62.26,54.7598333334,37.6092083333,8.88683333334,11.6601666666,18.0811666666,5.21533333333,28.1303333333,6.53766666666,10.7381666667
765.07,24.3495,61.8223333334,62.524,54.8028333334,37.5992916667,8.63116666666,11.5405,17.8328333333,4.88916666667,27.9186666667,6.17083333334,10.8035
765.39,24.4551666667,61.6323333333,62.5284166667,54.5695,37.6235416666,8.8315,11.3185,17.8833333334,4.83383333333,27.9316666667,6.097,11.2111666667
765.70,24.0245,60.807,62.19,53.9891666667,37.3345416666,8.97433333334,11.1691666666,17.7468333333,4.72416666666,27.4873333333,6.12466666667,11.1273333333
766.01,23.6245,60.6526666666,61.71,53.501,37.3774166667,8.948,11.1941666667,17.8081666667,4.52166666667,27.4436666666,5.95533333334,11.2821666666
766.32,22.9186666667,59.3818333333,60.7114166667,52.4043333334,36.8312916667,9.00916666666,11.0451666667,17.7225,4.2765,27.0661666667,5.62916666667,10.9843333334
766.64,21.5108333333,58.4493333333,59.5803333333,51.379,36.253,8.00133333334,10.2556666667,16.8665,3.22133333334,26.1471666667,4.65233333334,10.0078333333
766.95,21.124,58.662,59.14225,51.2934166667,36.16025,7.339,9.61416666669,16.2958333334,2.72166666667,26.0616666666,3.90983333333,9.378
767.26,20.4106666667,58.5058333333,58.6386666666,51.2124166667,36.2675,6.426,8.96633333331,15.5868333334,1.79683333333,25.6418333334,3.08016666667,8.22266666667
767.57,20.344,57.3638333334,57.65975,50.7328333334,35.6295,5.92566666667,8.73833333332,15.1555,1.33816666666,25.2321666667,2.64883333333,8.01033333333
767.88,20.0828333333,56.7946666667,57.044,50.5836666667,35.2179583333,5.703,8.53566666668,14.7093333333,0.969166666669,24.9201666667,2.68216666667,7.63216666667
768.20,20.55,56.6723333333,56.9871666666,50.8085,35.3694583333,5.45216666666,8.8225,14.6811666667,1.02633333333,25.3148333334,2.9925,7.815
768.51,20.1651666666,55.6408333333,55.9108333333,50.1670833333,34.7065416666,5.15933333333,8.51983333334,14.603,0.8845,24.7641666667,3.0855,7.39966666667
768.82,19.6383333333,55.3815,55.2008333333,49.70875,34.05625,4.29716666666,8.27316666667,14.247,0.01,23.9556666666,2.3995,6.5865
769.13,19.7211666667,54.8381666666,54.39225,49.4668333333,33.4305416667,3.7925,8.10799999998,13.612,-0.102666666667,24.0878333333,2.27566666667,6.1605
769.44,20.0,54.3021666667,54.0625,49.578,33.223875,3.375,7.5935,13.3956666667,-0.426833333334,24.0103333333,2.104,5.479
769.76,19.8733333334,54.7728333334,54.27375,49.9140833333,32.7113333333,2.767,6.93916666666,12.9986666666,-0.825666666667,24.1205,1.6195,4.90116666667
770.07,21.0975,55.3256666667,55.1209166667,50.6900833334,33.2442916667,3.68683333333,7.96699999999,14.0791666667,0.334,25.3126666666,2.74916666667,6.3605
770.38,20.711,54.5551666666,54.887,50.5,32.8874583333,3.2725,7.54483333335,13.9593333333,-0.315166666667,24.8641666667,2.7725,5.947
770.69,20.7406666667,54.347,54.9968333333,50.4366666666,32.4679583333,3.8225,7.59049999999,14.3731666667,-0.185666666668,24.989,3.222,6.45483333333
771.00,20.0468333333,54.4288333333,54.85275,50.26225,31.95825,3.04533333333,6.671,14.0115,-1.205,24.6876666667,2.287,5.78983333333
771.32,19.5798333334,53.9748333333,54.1499166667,49.4355833333,31.3119166667,2.19033333333,5.82666666667,13.1435,-2.281,24.1078333333,1.34366666666,4.85583333333
771.63,19.0085,54.0895,54.1695,49.3086666666,31.0800833334,2.33016666667,5.25466666666,13.0225,-2.54733333333,24.0233333333,0.959333333333,4.53516666666
771.94,19.1661666666,54.742,54.701,50.2100833333,31.0470833333,1.90383333333,5.1855,12.719,-2.80283333333,24.422,0.992666666666,4.34483333333
772.25,18.5968333333,54.3483333333,54.7116666667,50.5539166666,31.0134583333,1.48916666666,4.82516666666,12.497,-2.90666666667,24.6365,0.595666666667,4.14583333333
772.56,19.4908333334,54.924,55.5815,51.3878333334,31.7341666666,2.14833333333,5.37033333333,13.215,-2.1845,24.994,1.33966666667,5.09283333334
772.87,19.5218333334,55.0023333333,55.8199166667,51.9888333334,31.7500833334,2.843,5.66133333333,13.5186666666,-1.5495,25.4026666666,1.8545,5.84416666667
773.18,19.2013333333,54.921,55.9841666666,52.0893333333,32.0939166667,2.91783333333,5.42783333334,13.044,-1.57016666667,25.1236666667,2.20083333333,6.02133333333
773.50,19.046,54.8585,55.9040833334,52.404,31.9965,2.83,5.2215,12.7471666667,-1.941,25.1816666666,2.3165,5.6725
773.81,19.4168333333,55.3603333333,56.2451666667,53.0368333334,32.2891666667,2.83916666667,5.2205,12.363,-1.78266666667,25.7575,2.712,6.0225
774.12,19.8838333333,55.4783333333,56.4794166666,53.6368333333,32.8035,2.57116666667,5.33583333333,12.3643333333,-1.51166666666,26.2403333334,2.79083333333,6.434
774.43,20.277,55.6158333333,56.7481666667,54.38,33.2396666667,3.9335,6.35366666667,12.4741666667,-0.233,26.695,3.80433333333,7.169
774.74,20.8101666667,56.242,57.7434166666,55.7303333334,34.1497083333,4.52383333334,6.92366666667,13.4933333333,0.773833333335,27.6686666667,4.28816666667,8.05133333335
775.05,20.0395,55.5335,56.818,55.0725833333,33.4815833334,3.51766666666,6.2055,12.7931666667,0.026166666665,26.9433333333,3.992,7.83933333335
775.36,20.0026666667,55.4226666667,56.65875,55.0571666667,33.5725416666,3.38916666666,6.074,12.7591666667,-0.412,27.0601666666,3.73466666667,7.89483333335
775.67,20.5413333333,55.5998333333,56.77425,55.1684166667,33.3599166667,3.42366666666,6.26333333333,12.9378333333,0.0,27.3091666667,4.28633333333,7.86899999999
775.98,20.4443333334,56.1853333333,57.1894166667,54.9280833334,33.19025,3.19233333334,6.25166666667,13.1816666666,-0.039833333335,27.5871666667,4.4825,7.95400000002
776.30,20.5138333334,56.9006666667,57.8154166666,55.7101666666,33.424125,3.12083333333,6.21483333333,13.1961666667,-0.12116666667,27.6703333334,4.78883333333,7.86916666666
776.61,20.877,56.4091666667,57.7433333333,56.0135833333,33.5615416667,3.19116666667,6.35566666666,13.5426666666,0.214833333335,28.1976666667,5.0415,8.19249999998
776.92,20.702,56.1673333333,57.8745833334,55.79625,33.3062083333,2.753,5.69516666667,12.9691666667,-0.161833333335,27.517,4.70983333334,7.7465
777.23,20.2448333334,55.0981666667,56.968,55.0576666667,32.6842916666,2.3675,5.31333333333,12.8598333334,-0.201833333335,26.6611666667,3.55133333334,7.43883333334
777.54,19.6291666667,54.992,56.8046666667,55.1270833334,31.7472083334,2.29983333334,5.20833333333,12.3646666666,-0.378833333335,26.6505,3.463,7.11583333333
777.85,19.4421666667,54.3251666666,56.5749166666,54.3315833333,31.1843333333,1.72466666667,4.95816666666,12.3955,-0.552333333335,26.5293333333,3.84,7.24866666667
778.16,19.7106666667,54.6545,56.9135,54.0473333333,31.1288333333,1.20116666667,4.42266666667,11.93,-1.051,26.0853333334,3.5215,6.866
778.47,20.2536666667,55.0911666666,57.3124166666,53.81475,31.1186666667,1.37966666666,4.5945,12.0723333333,-1.10383333333,26.3245,3.46316666666,6.8295
778.78,19.7248333333,55.4768333334,57.1585,53.2945,30.8800416667,1.39,4.37883333333,11.76,-0.972833333335,26.3415,3.05816666667,6.44983333334
779.09,20.426,55.5555,57.7069166667,53.342,32.0872083333,2.67316666666,5.10983333333,12.3503333334,0.152833333335,26.7475,3.7175,7.7275
779.40,18.8906666667,54.9681666666,57.0405833333,53.4085833333,31.1381666667,1.16983333333,2.874,10.3841666667,-1.40083333334,25.6353333334,1.632,5.83483333333
779.71,18.0098333334,53.5961666666,55.8204166667,51.7911666666,30.0694583333,0.289,2.18083333333,9.53216666669,-2.3395,25.1298333333,0.707666666667,5.27166666667
780.02,18.7445,54.0838333334,56.0533333333,52.1790833334,30.133375,1.2265,2.88633333334,10.5916666667,-1.83283333333,25.31,1.38533333333,6.16183333333
780.33,18.5135,53.7235,56.2869166667,52.1424166666,29.864875,1.049,2.08333333334,10.3725,-2.27516666667,25.1181666666,-0.0295,5.733
780.64,18.9058333333,54.4031666667,57.041,52.337,29.6362083333,2.05883333333,2.52466666666,10.9708333334,-2.29933333333,25.759,0.600833333333,6.16183333334
780.95,18.9201666666,53.887,56.8285833333,51.42175,29.6354583333,1.7695,1.87533333333,10.6926666667,-2.45016666667,24.9546666666,0.0603333333333,6.18583333333
781.26,19.7946666667,55.073,57.52425,52.0229166667,30.3920833333,1.99183333333,1.712,11.1268333333,-2.47433333333,25.6303333333,-0.435833333333,6.59816666666
781.57,19.8278333334,54.4758333333,57.2378333333,52.4646666667,30.2269166667,2.34716666666,1.39283333333,11.1895,-2.25366666667,26.0408333334,-0.234666666666,7.2455
781.88,19.6518333333,54.5338333334,57.63875,53.209,30.2322916666,1.9635,1.18133333333,11.0791666667,-2.283,26.1013333333,-0.638666666667,7.15183333333
782.19,20.6968333333,54.3995,58.3975833333,53.74925,30.2705833334,2.68133333333,1.34883333333,11.7856666667,-0.995666666668,26.0276666666,0.208666666667,8.50983333334
782.50,19.7998333334,54.429,58.22675,53.1824166666,28.3587083333,1.21383333333,-0.393833333332,10.7613333333,-2.52633333333,25.2461666666,-0.836666666668,7.28366666666
782.81,20.6186666667,54.4543333333,58.6005833334,53.199,29.40975,2.51033333333,1.409,12.7956666666,-0.907166666665,26.4171666667,0.923,9.10283333335
783.12,21.9593333333,55.5883333334,59.3194166666,53.5914166666,29.5899583333,3.04083333334,2.03816666667,13.6258333334,-0.115166666665,26.7753333333,1.29833333334,9.17183333335
783.43,22.2165,56.472,60.3055833334,54.0386666667,29.5979166667,2.459,1.998,13.2001666667,-0.3585,26.8783333333,1.04166666667,8.43583333333
783.74,21.8696666667,57.1798333334,60.5965,54.2145,29.6434583334,2.18533333334,2.58416666667,13.7185,-0.260166666665,27.4541666666,1.80366666667,8.74083333333
784.05,22.908,58.0023333333,61.2274166667,54.5500833334,30.4,2.10933333333,3.31233333333,13.79,0.557666666665,28.2253333334,2.8765,9.81516666667
784.36,23.8395,59.1596666666,62.3945833333,55.5205,31.1664583334,3.23483333334,4.76433333333,15.1195,1.81066666666,30.0455,4.50066666667,10.8125
784.67,24.726,59.9858333334,64.0773333333,56.00025,31.5438333334,4.3655,5.32,15.7653333334,2.70416666666,30.8768333333,5.5495,11.0108333333
784.98,24.8156666666,60.063,63.7861666667,55.0314166667,31.3137916666,4.49583333333,5.7955,15.771,2.65183333333,30.4531666666,6.32266666667,10.9766666667
785.29,25.2131666667,60.6078333334,63.6726666667,55.0195833333,31.2322916667,4.371,5.50816666667,15.7603333333,2.541,30.526,6.73416666666,10.9275
785.60,24.5046666667,60.7748333334,63.4503333334,54.919,31.0719583333,3.35133333333,5.15316666667,14.6126666667,1.11733333333,30.7208333334,5.802,9.96383333335
785.91,25.407,60.1733333334,63.75625,54.839,31.7055833333,3.99866666667,6.387,14.8265,1.82266666666,31.1571666667,7.32483333334,10.6863333333
786.22,24.9651666667,58.6993333333,62.6134166666,53.33875,30.6397916667,3.3125,5.47416666666,13.2148333333,0.76716666667,30.5615,6.7645,9.65849999999
786.53,24.2786666667,57.8205,62.565,52.85025,30.357125,2.39816666666,4.74433333333,11.8525,0.017333333335,30.3613333334,5.5265,9.74966666667
786.84,23.378,56.6081666667,61.4820833334,50.9574166666,29.3304166667,0.724666666667,3.29566666666,10.9903333333,-1.4665,29.5375,3.8305,8.50583333333
787.14,24.3208333333,56.3783333333,60.9924166667,50.7453333334,30.3472083333,1.7395,4.10883333333,11.6305,-0.149,29.5228333334,4.30766666667,8.84683333333
787.45,23.4526666667,55.8258333334,60.5098333334,50.1821666667,29.6343333333,1.258,2.74733333333,10.808,-0.579333333335,28.5005,3.14466666667,7.46433333333
787.76,22.9978333334,55.716,60.6263333334,49.7258333333,29.2664166666,0.465166666665,1.79433333333,9.87050000001,-1.4125,27.7335,1.778,6.497
788.07,21.4826666667,54.6013333333,59.3760833334,48.40275,28.3969166667,-1.25766666667,1.72116666667,8.805,-2.6645,26.6633333333,0.430166666669,5.9415
788.38,21.683,54.3955,59.4120833333,48.5049166667,28.9909583334,-0.669833333333,2.27133333333,10.0165,-2.402,27.2385,0.490333333333,6.27433333333
788.69,21.3306666666,53.6205,59.9394166667,47.8715833334,28.6610416667,-0.799166666667,2.05483333333,9.83383333335,-3.48966666667,26.4678333334,-0.652333333335,5.561
789.00,21.5741666667,54.0168333333,60.6656666666,47.6598333334,29.1425,-0.09716666667,2.47833333334,11.0786666667,-3.01266666667,26.5305,-0.259166666665,5.8955
789.31,21.145,53.9863333334,60.1539166666,47.8511666667,29.4005416666,-0.01633333333,2.116,11.2696666667,-2.93616666667,26.1646666666,-1.91933333333,5.87266666667
789.62,21.5075,55.1425,61.1055,48.7018333333,29.7027916667,0.686666666665,2.56283333333,12.1608333334,-2.2445,26.3653333334,-2.34483333333,5.94633333333
789.92,21.4726666667,56.0763333334,61.30275,48.51525,29.93475,1.11566666666,2.23133333333,12.3243333334,-1.99083333334,26.0898333334,-2.506,5.235
790.23,21.8685,55.8865,60.7204166666,47.84375,29.8898333334,2.54966666666,2.41266666667,12.0466666667,-0.73566666667,26.1978333334,-1.96783333333,5.27016666666
790.54,22.3041666666,56.1488333333,61.0201666666,47.1371666667,29.4175833333,3.32983333333,2.80116666667,11.7865,-0.40516666667,26.4975,-1.65616666667,5.72583333334
790.85,22.1395,56.0043333333,61.3354166667,46.6879166666,29.9017083333,3.808,3.6665,12.4511666666,-0.2655,25.8943333333,-1.48783333334,6.26983333333
791.16,22.1385,55.7768333333,61.186,46.062,29.7094166667,3.7315,3.606,12.3788333333,-0.3765,25.027,-1.66833333333,6.63816666665
791.47,23.1223333333,56.277,61.5520833333,46.8795,30.914625,5.77616666667,4.27366666667,13.5195,1.21633333333,25.5901666666,0.339833333335,7.63583333334
791.78,21.6465,55.0716666667,60.84175,45.0936666667,29.4330833333,4.53883333333,2.6095,11.1171666667,0.1105,24.1086666667,-1.35983333333,5.89866666667
792.08,21.552,55.5805,61.1143333334,44.84225,29.753875,3.927,2.02916666667,10.7478333334,0.714,23.7505,-1.46566666667,5.97516666665
792.39,21.0636666667,54.9921666667,60.7814166667,43.21225,29.2771666666,3.89783333333,0.940666666665,9.81183333334,0.82566666667,22.9838333333,-2.66916666667,5.18433333332
792.70,19.9641666667,54.7673333334,61.11475,41.88525,27.84575,2.8605,-0.5365,8.24399999999,-1.07283333334,22.0898333334,-3.59533333334,3.33733333334
793.01,19.3085,54.2113333333,61.1540833334,40.8124166666,28.054375,2.88066666667,-0.556333333335,7.88616666665,-0.97316666667,21.5336666666,-3.85366666666,3.4365
793.32,19.1793333334,52.9643333333,60.83625,40.538,27.8907083333,3.08183333333,-0.157,7.69533333334,-0.92283333333,20.946,-3.37666666666,4.33816666668
793.62,18.6856666667,53.4638333333,61.0055833334,40.8651666666,28.157125,2.5535,-0.2375,7.93733333335,-1.0885,20.0711666667,-3.58266666667,4.79016666665
793.93,17.7885,53.6256666666,61.348,40.6648333334,28.2402083333,1.42233333334,-1.34216666667,7.75233333334,-1.76283333333,18.9301666666,-4.44716666667,3.72583333333
794.24,17.6908333333,52.3696666667,60.1905833333,39.96975,27.9417083334,0.843333333331,-1.6265,6.90750000002,-2.61033333334,19.0561666667,-4.69883333333,2.40966666667
794.55,17.1016666666,51.2258333333,58.2345,38.5033333333,27.412,0.672333333333,-1.95733333333,6.32683333335,-2.74833333333,18.7621666666,-5.4565,1.64116666667
794.86,16.3246666666,50.926,57.5383333334,36.91625,26.6657083333,-0.704500000002,-3.8245,4.38816666667,-4.4285,17.5521666667,-8.07166666666,-0.3625
795.16,18.0505,51.9771666666,58.0563333333,38.1278333333,27.931,1.898,-1.81883333333,6.366,-2.13516666666,19.0983333333,-6.7615,1.14666666667
795.47,17.8433333333,50.791,57.52325,37.6158333333,27.8840833333,3.2985,-1.003,6.69350000002,-2.16033333334,19.676,-6.17283333335,1.794
795.78,17.8573333333,51.0013333334,56.62325,38.341,28.7886666667,3.83583333333,0.113166666667,7.06716666668,-1.85183333333,20.3891666667,-4.96966666665,2.04083333334
796.09,18.5511666667,51.2621666667,55.58,38.8859166667,29.688,4.77483333333,1.93933333334,8.41566666669,-0.311333333335,21.1123333333,-3.58583333333,3.22
796.40,18.6415,51.4395,54.9465833333,39.6735,29.81725,4.48516666667,1.56866666667,8.19483333335,-0.92283333333,20.9673333333,-3.94983333333,2.86083333334
796.70,18.3241666667,51.8996666667,54.1714166667,39.5809166666,29.7394583334,3.6685,1.58266666666,8.84533333335,-1.676,20.9868333333,-4.525,2.08583333334
797.01,16.9745,51.02,54.0319166667,38.799,28.8970833334,1.886,-0.0576666666665,7.15933333334,-4.04166666667,20.1116666666,-6.90916666666,-0.288833333335
797.32,17.1108333334,50.9461666667,53.4571666667,39.0788333334,29.1184583333,1.71866666667,-0.0965,7.0295,-4.44200000001,19.7761666666,-7.14583333332,-0.038666666665
797.63,17.2481666667,52.345,53.7305833333,39.7675,29.496,2.81016666667,0.271333333335,7.94566666666,-3.9145,20.0386666667,-7.07350000002,0.19383333333
797.93,17.138,52.572,54.37775,40.0765833334,29.6427083334,3.47466666667,0.21583333333,8.04883333332,-3.80833333334,20.2003333333,-6.61583333333,0.098333333335
798.24,16.5871666667,51.311,53.516,39.45175,29.0770833333,2.99966666667,-0.337833333331,7.56850000001,-4.58883333333,19.3288333333,-7.48899999999,-0.993166666665
798.55,15.1331666666,50.6253333333,52.0581666666,38.186,28.2585,0.504499999999,-1.7555,6.27516666666,-6.33583333333,17.6151666666,-8.81749999998,-2.01783333333
798.85,15.6898333334,51.689,50.9766666666,39.17375,29.0445416667,0.854666666669,-0.468166666665,7.143,-5.29133333333,17.7656666666,-7.95700000002,-1.93333333334
799.16,16.5016666666,51.4645,50.5156666666,39.1605833333,28.9912916666,0.8665,-0.226833333334,7.178,-5.01233333333,18.2756666667,-7.94150000002,-1.712
799.47,14.9145,51.3675,50.5878333333,38.579,28.2372916667,-0.06433333333,-2.37183333333,5.1925,-6.06849999999,17.0086666667,-10.5555,-3.44033333333
799.78,15.4623333333,51.9785,51.1615,37.8604166666,28.3333333334,0.086166666665,-1.54833333333,5.33333333333,-6.02149999999,17.14,-10.516,-3.59133333334
800.08,15.0263333333,51.8371666666,51.31225,37.697,28.204375,0.9405,-2.25266666667,4.70266666666,-6.01483333331,17.0166666666,-11.3516666667,-4.37416666667
800.39,16.4746666667,52.1978333334,50.62975,38.59375,29.3747083334,3.17966666666,-0.32,6.67933333334,-3.99066666667,18.8221666666,-8.72800000002,-1.963
800.70,16.7096666667,51.9758333333,50.2364166667,38.7243333334,29.1397916667,3.73716666666,-0.429500000002,6.6795,-4.2095,19.4158333334,-8.50533333335,-1.84683333333
801.00,16.8643333333,52.2178333334,50.2523333334,39.5478333333,30.1329166667,4.0405,-0.307500000002,6.23616666666,-3.22783333333,20.29,-8.1465,-1.4275
801.31,16.2853333333,53.23,50.5498333333,40.601,30.6807916667,3.7235,0.1795,6.19083333333,-3.97066666667,20.3005,-8.81566666665,-2.55716666667
801.62,15.1148333333,53.1488333333,49.3475,40.486,29.6954166667,2.40666666667,0.15733333333,5.578,-4.88083333333,19.6356666667,-9.49166666665,-3.50866666667
801.92,14.1365,53.2961666667,50.1043333333,41.539,29.8572916666,2.46083333333,0.2785,5.896,-5.73333333334,19.8236666666,-10.6083333333,-4.71233333333
802.23,13.0801666666,53.2583333333,50.23425,40.7056666667,29.553625,2.15633333333,-0.257833333335,5.13366666667,-6.35266666666,19.7606666666,-11.5328333333,-5.74316666667
802.54,11.323,51.8831666667,50.671,39.6185833334,27.6835416667,0.4,-1.27133333333,4.6375,-8.098,17.9615,-12.9943333333,-6.70883333333
802.84,12.7366666666,52.4621666666,51.6689166667,40.7196666666,28.8118333334,1.0655,0.07116666667,5.68183333333,-7.6705,19.5786666667,-11.1505,-6.01316666667
803.15,11.0223333334,51.8168333334,50.0729166667,40.21325,27.888875,-0.726666666667,-1.47783333333,4.77233333334,-9.06,18.7013333334,-12.7421666667,-7.6795
803.46,10.4963333333,50.5201666667,47.955,39.3615833333,27.2755833333,-1.773,-1.3475,4.8465,-9.73983333333,17.8723333333,-12.3876666667,-7.25783333333
803.76,8.65883333334,49.8071666666,48.13075,38.3501666666,26.6219166667,-3.401,-2.74966666667,3.76283333333,-11.1193333333,16.57,-14.1583333334,-9.04483333333
804.07,6.96666666667,48.7665,47.01275,37.7115,26.1187916667,-4.6685,-2.90283333333,3.53166666667,-12.1188333333,15.6023333333,-15.3121666667,-10.9581666667
804.38,5.37233333333,46.9196666667,45.7018333333,35.1001666666,23.7345416666,-6.20833333333,-4.298,2.72216666667,-14.088,13.2281666667,-16.9531666666,-12.2731666666
804.68,5.6205,47.1533333333,45.6080833333,35.01225,23.0414166667,-7.29933333333,-5.71766666667,2.40866666667,-15.3528333333,12.2871666667,-17.8588333333,-13.2846666667
804.99,7.18083333334,47.6468333334,46.7128333334,35.5894166666,24.0719583333,-6.23483333334,-5.50716666668,3.56633333333,-14.2651666667,12.8336666667,-16.7395,-11.6936666666
805.30,8.66383333333,48.4418333334,46.16375,35.458,24.2150416667,-4.98116666666,-4.438,3.0925,-12.6061666667,13.5978333333,-15.1796666667,-10.5523333333
805.60,8.23966666667,47.1676666666,44.5926666667,34.62075,23.3030833333,-5.735,-5.43083333333,2.27066666667,-12.1723333334,12.7808333333,-16.222,-11.2361666666
805.91,9.18983333333,46.9213333333,43.1829166667,35.2775833334,24.3460833334,-3.91216666666,-5.39366666668,2.68533333333,-10.8795,12.7776666667,-15.3935,-11.713
806.21,8.46100000001,45.5263333333,41.0755,33.426,23.3775833333,-5.40083333334,-6.44416666665,2.13266666667,-12.1465,10.9875,-16.5508333333,-13.1201666667
