wavelength,Back_RamPasm,Belly_RamPasm,Breast_RamPasm,Crissum_RamPasm,Crown_RamPasm,DorTail_RamPasm,Rump_RamPasm,Throat_RamPasm,WingTip_RamPasm
750.64,5.1205,4.85408333333,5.43683333333,4.62258333333,3.42708333334,7.29225,51.90025,5.75066666667,7.35708333333
750.96,5.02758333334,4.77991666667,5.28483333333,4.51766666667,3.15591666667,7.15133333333,51.7416666667,5.61225,7.12658333334
751.27,4.96708333333,4.78033333333,5.34825,4.67316666667,3.12216666667,7.12575,51.6530833333,5.54483333333,7.03874999999
751.59,5.2,5.04733333333,5.70466666667,4.87016666666,3.216,7.21883333333,51.8415833334,5.69216666667,7.31383333333
751.90,5.63008333334,5.41666666666,6.05908333333,5.13058333333,3.47883333333,7.61799999999,52.3593333334,5.88866666667,7.6255
752.22,5.68691666667,5.31258333333,5.90325,5.1015,3.38258333333,7.61966666668,52.2064166667,5.74233333333,7.53416666666
752.53,5.93475,5.45308333333,6.05566666667,5.38733333334,3.49566666667,7.79866666667,52.6481666666,5.98516666667,7.75075
752.85,5.9705,5.44816666667,6.08716666667,5.31883333334,3.56208333334,7.72749999999,52.705,6.00083333334,7.91008333332
753.16,5.68916666666,5.10891666667,5.80025,4.96775,3.31016666667,7.29625,52.2858333333,5.669,7.63458333333
753.47,5.733,5.16525,5.76066666666,4.92341666667,3.28125,7.28158333333,51.9748333333,5.65466666667,7.68008333333
753.79,5.72475,5.0695,5.59025,4.709,3.16741666667,7.30983333333,52.07,5.56991666667,7.54833333333
754.10,5.51141666667,4.70158333333,5.38666666666,4.37033333333,2.77858333333,6.9785,51.6198333334,5.39433333333,7.21266666668
754.42,5.25766666667,4.48225,5.31425,4.18333333333,2.63266666667,6.88058333333,51.695,5.237,7.12516666667
754.73,5.1555,4.28758333333,5.07225,3.87183333334,2.39316666667,6.67025,51.4654166667,5.03591666666,7.03175
755.05,4.77933333333,3.93283333333,4.64341666667,3.36058333333,2.1035,6.29508333333,51.05575,4.63833333333,6.57466666667
755.36,4.43783333333,3.66908333333,4.30633333334,2.97433333334,1.8635,5.8485,50.537,4.42716666667,6.34333333333
755.67,4.27516666667,3.61608333334,4.34391666666,2.86416666667,1.90875,5.718,50.45,4.3705,6.26058333333
755.99,4.27716666667,3.822,4.50875,2.89583333333,2.17458333333,5.79158333333,50.5456666667,4.47416666667,6.30250000001
756.30,4.33833333333,3.93925,4.58041666667,2.88608333333,2.19433333333,5.825,50.26875,4.49791666667,6.3465
756.62,4.27675,3.90891666667,4.55091666667,2.735,2.17883333333,5.81883333333,50.7736666667,4.44066666666,6.17883333333
756.93,3.95925,3.54958333333,4.38233333333,2.56858333333,1.97808333333,5.54125,50.6253333333,4.20433333333,5.90233333333
757.24,3.68,3.29341666666,4.12333333333,2.41166666667,1.798,5.378,50.5191666666,3.95841666667,5.78358333334
757.56,3.59825,3.17216666667,4.027,2.36083333333,1.81258333333,5.44866666666,50.6296666667,3.87775,5.75533333332
757.87,3.94725,3.54375,4.27008333334,2.63958333333,2.09341666667,5.74216666666,50.7560833334,4.1465,6.16458333334
758.18,3.78666666667,3.54133333333,4.21791666667,2.76508333333,2.02941666667,5.78366666667,50.9218333334,4.12641666667,6.08550000001
758.50,3.91908333333,3.7845,4.45475,3.00941666666,2.37391666667,5.97283333333,51.1223333333,4.3955,6.32266666667
758.81,4.13708333333,3.96766666667,4.76616666667,3.25808333333,2.5485,6.04033333333,51.49725,4.60758333333,6.48641666666
759.13,4.05408333333,3.98716666666,4.689,3.11083333333,2.29366666667,5.82541666667,51.2701666666,4.48283333333,6.43333333332
759.44,4.18125,3.9815,4.669,3.18466666667,2.28383333333,5.87341666666,51.1698333333,4.42908333333,6.53441666666
759.75,4.2305,4.0285,4.69275,3.34541666666,2.33033333333,5.95491666667,51.2595,4.45891666667,6.36158333333
760.07,4.54975,4.21425,4.89583333333,3.72541666667,2.54691666667,6.16416666667,51.094,4.75866666666,6.67675000001
760.38,4.79308333333,4.48975,5.00716666667,3.98508333333,2.78225,6.31716666667,51.1766666667,5.01783333333,6.79583333334
760.69,4.91641666667,4.60408333333,5.20025,4.13441666667,2.85441666667,6.45191666666,51.3575,5.20008333333,6.86475000001
761.01,5.24883333333,4.91775,5.37916666667,4.38108333333,3.13975,6.72858333334,51.4243333333,5.36408333333,7.16725
761.32,5.14283333334,4.78216666667,5.23816666667,4.35791666666,2.9955,6.62241666666,51.4769166667,5.20125,7.01966666666
761.63,5.55708333333,5.19075,5.62,4.60733333333,3.41541666667,7.0175,51.60975,5.63866666667,7.44908333334
761.94,5.44091666667,5.0635,5.46325,4.53625,3.21633333333,6.91941666667,51.4898333333,5.51925,7.39524999999
762.26,5.29025,4.949,5.24508333333,4.37816666666,3.03241666667,6.91266666667,51.3133333333,5.29233333333,7.35908333332
762.57,5.28783333333,4.86533333333,5.15108333333,4.40583333333,3.05583333333,6.99166666667,51.3145833333,5.34791666667,7.30425
762.88,5.419,4.9735,5.15616666667,4.49975,3.07491666667,7.07466666667,51.3426666667,5.40883333333,7.29158333332
763.20,5.45133333333,4.99533333333,5.22341666667,4.5115,3.20233333333,7.10066666667,51.4055833333,5.50041666667,7.50958333333
763.51,5.26491666667,4.896,5.13658333334,4.35783333333,3.08583333334,7.0205,51.3828333333,5.36975,7.46533333334
763.82,5.26041666667,4.88983333333,5.14,4.21833333333,3.0825,6.97841666667,51.4790833333,5.36908333333,7.49875
764.14,5.29216666667,4.87466666667,5.09716666667,4.20366666666,3.13675,6.97558333333,51.3889166667,5.337,7.44783333333
764.45,5.07141666667,4.69383333333,5.00408333333,4.04325,2.95741666666,6.756,51.2291666667,5.21475,7.22575000001
764.76,4.94725,4.57833333333,4.90416666667,3.86758333333,2.85358333333,6.62491666666,51.0591666667,5.20525,7.10616666666
765.07,4.92741666667,4.49275,4.88266666667,3.81066666666,2.75991666667,6.56866666666,51.085,5.11716666667,7.09725000001
765.39,5.13091666667,4.62933333333,5.13308333333,3.95266666667,2.9495,6.77466666666,51.4043333333,5.26975,7.24041666667
765.70,5.26666666666,4.80733333334,5.33033333334,4.063,3.07616666666,6.80933333333,51.4934166667,5.53991666667,7.27566666668
766.01,5.3345,4.91075,5.45175,4.12308333333,3.10358333333,6.7455,51.79725,5.58125,7.31874999999
766.32,5.01416666667,4.70008333333,5.273,3.81283333333,2.95483333333,6.514,51.8165833333,5.38925,7.22416666667
766.64,4.70333333334,4.4775,5.0575,3.57416666667,2.61516666666,6.35675,51.73975,5.13266666667,7.02024999999
766.95,4.76358333334,4.56933333333,5.06191666666,3.65958333333,2.61383333334,6.38041666667,51.6285,5.09383333334,7.15708333334
767.26,4.74433333333,4.53366666666,5.1565,3.93491666667,2.70775,6.55825,51.7088333333,5.05716666667,7.22616666666
767.57,5.04225,5.005,5.634,4.37266666667,3.06175,6.82708333334,51.7911666667,5.37358333334,7.74141666667
767.88,5.49783333333,5.45308333333,5.92708333334,4.72241666667,3.49541666667,7.1895,52.3229166667,5.69975,8.29483333333
768.20,5.91075,5.74683333333,6.12725,4.92075,3.86191666667,7.34316666667,52.321,5.76308333333,8.61200000001
768.51,6.097,5.84041666667,6.03625,4.72233333333,3.92833333333,7.195,52.2835833333,5.80666666667,8.55291666668
768.82,6.38633333333,6.17925,6.15849999999,4.8675,4.12533333333,7.25975,52.0470833334,6.01725,8.73358333333
769.13,6.40716666667,6.14925,6.11408333333,4.79933333333,4.21633333333,7.37208333333,51.9438333333,5.8595,8.79633333332
769.44,6.64425,6.48575,6.48958333333,5.03825,4.61675,7.84716666667,51.9663333334,6.115,9.08241666667
769.76,6.40875,6.18108333333,6.33908333333,4.88475,4.22375,7.58408333333,51.3920833333,5.99016666667,8.68583333334
770.07,6.8445,6.491,6.52075000001,4.954,4.42166666666,7.81616666666,51.4254166667,6.29,8.70933333334
770.38,7.37375,7.04891666667,7.13575000001,5.43591666667,4.94091666667,8.38999999999,51.8208333333,6.90916666667,8.98691666667
770.69,7.86725,7.72958333334,7.61508333332,5.73883333333,5.246,8.68483333333,52.09,7.35525,9.46050000001
771.00,7.78816666666,7.59733333334,7.31316666667,5.5335,5.1985,8.59033333333,52.1963333333,7.13399999999,9.18991666667
771.32,7.46241666666,7.372,7.03316666668,5.3665,4.94091666667,8.3255,51.9345833333,6.84408333333,8.67225
771.63,7.1175,7.35516666667,7.06916666666,5.33025,4.91941666667,8.54674999999,52.1335833334,6.85991666666,8.51858333334
771.94,7.07466666667,7.46983333333,7.25800000001,5.67358333334,5.14416666667,8.81799999999,52.3908333333,6.92000000001,8.59808333333
772.25,7.36075,7.68625,7.52550000001,5.98833333333,5.45666666667,9.26875,52.9468333333,7.35666666666,8.96391666667
772.56,7.27566666667,7.36691666667,7.29633333334,6.02708333333,5.37166666667,9.17133333334,52.77075,7.38766666667,8.75633333332
772.87,6.92841666667,6.95366666667,6.81941666668,5.68283333334,5.058,8.69825000001,52.248,7.09200000001,8.43391666666
773.18,7.22691666667,7.316,7.24391666666,5.94691666667,5.69266666667,9.14291666667,52.69575,7.44324999999,8.89283333334
773.50,7.53475,7.80233333333,7.77283333333,6.51133333333,6.40066666667,9.70941666666,52.6843333333,8.00191666668,9.53099999999
773.81,7.66033333333,7.98825,7.68633333333,6.50883333333,6.55616666667,9.77833333334,52.8036666667,7.99691666667,9.649
774.12,7.55325,7.7145,7.44424999999,6.41116666667,6.37641666666,9.73241666667,52.7588333333,7.90616666666,9.53625
774.43,7.61083333333,7.85591666667,7.66774999999,6.40666666667,6.42833333333,9.74766666667,52.5793333334,8.07933333332,9.60766666666
774.74,7.92924999999,8.206,8.06983333333,6.85291666667,6.78266666667,10.0685,52.6620833333,8.51333333333,10.1388333333
775.05,8.37700000001,8.67025,8.39008333333,7.36591666667,7.23908333333,10.2285,52.9719166666,9.08183333332,10.6005
775.36,7.84566666668,8.27583333334,8.06733333333,6.95033333334,6.7375,9.75616666666,52.88125,8.68341666668,10.3324166667
775.67,6.88058333334,7.754,7.50891666667,6.50183333333,5.95808333333,9.01074999999,52.0141666666,7.89683333333,9.7015
775.98,6.8895,8.11683333334,7.92266666668,6.61416666667,5.82908333333,9.02366666666,52.38675,8.04008333333,9.97566666666
776.30,6.86475,8.43325,8.17891666666,6.72383333333,5.63766666666,9.26991666667,52.97775,8.04708333333,10.23375
776.61,7.09158333333,8.752,8.2415,6.97641666667,5.4865,9.37266666667,53.49525,8.06208333333,10.265
776.92,6.53691666667,8.08608333333,7.67550000001,6.42508333334,4.69383333334,8.56666666667,53.5929166667,7.31625,9.47641666667
777.23,6.44408333333,7.93116666667,7.86083333334,6.61241666667,4.66708333334,8.5625,53.7225,7.38875,9.43699999999
777.54,5.91225,7.58066666666,7.77716666667,6.32841666667,4.39791666667,8.20699999999,53.0706666667,7.02,9.27758333333
777.85,6.02583333334,7.61858333333,7.88025000001,6.42291666667,4.33941666667,8.23066666667,53.0876666667,7.29191666667,9.45916666666
778.16,6.20791666667,7.64983333333,7.93066666667,6.23133333333,4.33058333333,8.24916666668,52.9495833333,7.45783333333,9.41941666667
778.47,6.33991666667,7.40216666667,7.8795,6.19983333334,4.155,8.26783333332,52.4236666666,7.34141666667,9.41883333332
778.78,7.01491666667,7.78833333334,8.12366666666,6.7215,4.64391666667,8.66874999999,52.2963333333,7.91883333333,9.64216666667
779.09,7.55333333332,7.871,8.12308333333,6.7685,4.96066666667,8.89383333333,52.3636666666,8.12783333333,9.75333333334
779.40,8.06316666668,8.22158333333,8.14233333333,6.98241666667,5.58041666667,9.42333333334,52.413,8.49175000001,10.0895
779.71,8.73816666666,8.52866666666,8.49624999999,7.38875,6.23025,9.92008333333,52.4055833333,9.04533333333,10.4318333333
780.02,8.75291666667,8.60550000001,8.67941666666,7.54,6.62241666667,9.98891666667,52.0154166667,9.23716666666,10.69925
780.33,8.90874999999,8.70449999999,8.53749999999,7.66066666666,6.69058333333,10.1800833333,52.023,9.21950000001,10.9409166667
780.64,8.78425,8.46958333334,8.19725,7.25283333333,6.53891666667,9.88350000001,51.9823333333,8.82650000001,10.7525
780.95,8.76533333333,8.19891666666,7.75725,6.94591666667,6.322,9.64866666667,52.2178333333,8.43408333334,10.3590833333
781.26,8.76649999999,7.978,7.62266666668,7.05325,6.35225,9.78400000001,52.3169166667,8.10925000001,10.2706666667
781.57,8.19941666667,7.32141666666,7.11808333333,6.53266666666,5.86308333333,9.34033333334,52.1130833333,7.4505,9.79158333333
781.88,7.63708333333,6.87491666667,6.73266666666,5.99575,5.42183333333,8.91766666668,52.3781666667,7.08850000001,9.45608333334
782.19,7.41491666667,6.7905,6.79041666666,5.805,5.25816666666,9.00916666667,52.6160833333,7.15158333332,9.58191666667
782.50,7.09708333334,6.66575,6.62866666666,5.63441666667,5.10308333333,8.80158333332,52.8883333333,6.92866666667,9.39099999999
782.81,6.3175,5.91225,6.07425000001,5.269,4.318,8.09008333333,52.9669166667,6.08525,8.74425000001
783.12,5.65258333333,5.30091666667,5.66358333333,4.83416666667,3.74641666667,7.44883333333,52.62575,5.47675,8.31691666666
783.43,5.40983333333,4.83866666667,5.16916666667,4.41875,3.25375,7.12925,52.7385,5.20258333333,8.18783333332
783.74,5.43108333333,4.8485,5.39716666667,4.36183333333,3.03241666667,6.94158333333,52.7099166667,5.26708333334,8.15233333334
784.05,5.60841666667,5.08733333333,5.937,4.82675,3.11575,7.18333333333,52.8043333334,5.75575,8.55433333334
784.36,6.15108333333,5.67616666667,6.64883333333,5.57425,3.754,7.86974999999,53.1490833333,6.6995,9.06249999999
784.67,5.88333333333,5.3775,6.55974999999,5.30341666667,3.638,7.43525000001,52.9388333333,6.78141666667,8.93591666666
784.98,6.48658333333,5.95966666667,7.05866666667,5.84058333334,3.9655,7.88000000001,53.2915,7.32483333334,9.38133333332
785.29,6.98716666667,6.43425,7.48433333334,6.32241666667,4.485,8.32216666666,53.1053333333,7.61833333334,9.45033333334
785.60,7.0495,6.30166666667,7.55749999999,6.324,4.4485,8.47291666667,53.4885,7.65241666667,9.3325
785.91,7.54183333333,6.64575,8.22874999999,6.82708333334,4.76033333333,9.13600000001,53.6169166666,8.36074999999,10.1035
786.22,8.82850000001,7.80091666667,9.45141666666,7.88600000001,5.91608333333,10.3355,53.8179166667,9.76575000001,11.2565833333
786.53,9.59275,8.59050000001,10.0338333333,8.62724999999,6.5175,11.125,54.3818333334,10.47975,12.0226666667
786.84,9.89333333332,9.10300000001,10.5701666667,9.18050000001,6.95408333333,11.7221666667,54.3243333333,10.813,12.2339166667
787.14,10.22275,9.58783333334,10.923,9.477,7.55233333333,12.1976666667,54.23725,11.1951666667,12.5956666667
787.45,10.15725,9.38625000001,10.5575,9.29208333333,7.61666666667,11.9265833333,53.7563333333,10.9035,12.1935833333
787.76,10.0843333333,9.50716666667,10.3318333333,9.21116666666,7.56708333333,11.816,53.5165833333,10.71975,12.2478333333
788.07,10.6808333333,10.308,10.6998333333,9.71508333332,8.03683333333,12.5835833333,53.93475,11.1541666667,12.73675
788.38,10.7495833333,10.47375,10.588,9.84125,8.13341666667,12.80925,54.2665833333,11.2301666667,12.8423333333
788.69,10.8343333333,10.559,10.5156666667,9.67558333333,7.94708333333,12.8813333333,54.8475,11.2639166667,13.0841666666
789.00,11.1015,11.0289166667,10.6425,10.0291666667,8.32849999999,12.9708333334,54.87925,11.2946666667,13.3621666667
789.31,11.1878333333,11.217,10.46925,10.05375,8.29408333334,12.7809166667,54.9315,11.129,13.2356666667
789.62,10.2348333333,10.5408333333,9.58758333333,9.13608333334,7.53066666667,11.85525,54.676,10.2348333333,12.5075833333
789.92,9.50916666666,9.97633333334,9.06233333333,8.56958333334,7.02908333334,11.1779166667,54.26675,9.54008333334,11.7735833333
790.23,9.63416666668,9.88258333332,8.83033333333,8.35458333333,6.763,10.7075,54.7640833334,9.41725000002,11.6698333333
790.54,9.59458333333,9.63233333334,8.64308333333,8.21375,6.58833333333,10.3716666667,54.7184166667,9.29008333333,11.5406666667
790.85,9.23283333332,9.38808333334,8.361,7.95016666667,6.09033333333,9.9545,54.214,8.96633333334,11.2814166667
791.16,8.92016666667,8.81683333333,8.07425000001,7.33766666667,5.69175,9.38650000001,54.55225,8.59233333332,10.7216666667
791.47,7.76949999999,7.42525,6.68325,6.10766666667,4.43966666667,7.79308333334,53.9945,7.31258333333,9.38399999999
791.78,7.56808333333,7.43058333333,6.70724999999,6.12758333334,4.53733333333,7.28116666668,53.2519166667,7.26916666667,9.254
792.08,7.27891666668,7.07391666667,6.48958333332,5.80258333333,4.40466666667,6.73058333333,52.591,6.95958333332,8.81533333333
792.39,6.66066666666,6.107,5.91241666667,4.69,3.65575,5.79083333333,51.7579166667,6.01575,8.15675
792.70,6.69491666667,5.96833333333,6.23908333334,4.79175,3.88025,6.25766666667,52.0140833333,6.14691666667,8.23475000001
793.01,7.40325,6.57191666667,7.06458333333,5.69716666667,4.5025,7.40333333333,52.5991666666,6.67641666667,8.81999999999
793.32,8.15683333333,7.09158333334,7.38974999999,6.06883333333,4.93658333333,8.19341666666,52.7331666666,7.31675000001,9.58116666667
793.62,8.00541666666,7.33791666667,7.50500000001,6.1755,5.16208333333,8.54208333332,52.09825,7.33791666667,9.85925
793.93,7.473,7.01333333333,7.23141666668,5.95833333334,5.18033333333,8.35691666667,51.7266666667,7.14283333334,9.74775000001
794.24,7.29608333333,6.84566666667,6.97608333333,5.73733333333,5.18025,8.50525000001,52.37675,7.23091666667,9.77941666666
794.55,7.37775,7.12125,7.06866666666,6.10716666667,5.24475,8.79349999999,52.0745833333,7.38341666666,10.02325
794.86,7.5805,7.45966666667,7.76433333334,6.58025,5.523,9.41383333334,52.0633333333,7.79308333334,10.51725
795.16,7.35358333333,6.97333333333,7.71099999999,6.21841666667,5.13483333333,9.37658333332,52.5300833333,7.46300000001,10.2235833333
795.47,7.54783333334,6.92733333333,7.74133333334,6.398,5.35075,9.59124999999,52.5558333333,7.53075000001,10.3425
795.78,7.58983333333,7.20941666666,7.78841666667,6.78366666667,5.47216666667,9.76966666667,52.70775,7.68616666667,10.3315833333
796.09,7.09633333333,6.82625,7.15233333333,6.50041666667,5.055,9.19375000001,52.058,7.14675000001,9.711
796.40,6.87858333333,6.66116666667,6.912,6.18733333334,4.84941666667,8.76833333333,51.3155833333,6.85616666667,9.32558333333
796.70,6.92125000001,6.68225,7.23808333332,6.49316666667,4.94208333333,8.70575000001,51.2675833333,6.92133333333,9.20608333333
797.01,7.31458333333,6.73558333333,7.37583333333,6.7635,5.27166666667,9.20741666667,51.6923333333,7.07525,9.28533333333
797.32,8.02758333332,7.47716666667,7.85516666668,7.45483333333,5.68725,9.94550000001,51.67325,7.32691666667,9.75666666667
797.63,8.77858333332,8.42783333334,8.57816666666,8.03833333333,6.3795,10.5711666667,51.7869166667,7.83241666666,10.109
797.93,9.06983333333,8.772,8.94633333333,8.32216666667,6.74208333333,10.8411666667,52.0973333333,8.05208333334,10.3351666667
798.24,9.85891666666,9.47725,9.60841666667,8.72033333333,7.47958333333,11.5835833334,52.7095833333,8.58383333334,11.0429166667
798.55,10.6554166667,10.4438333333,10.40375,9.5345,8.26466666666,12.6058333333,53.0943333333,9.31716666667,12.09675
798.85,11.1206666667,11.28275,11.1206666667,10.0913333333,8.58208333333,13.1969166667,53.6029166667,9.63458333333,12.7804166666
799.16,11.48575,11.8220833333,11.8799166667,10.4600833333,8.98816666666,13.8155833333,53.7841666667,10.3094166667,13.2303333333
799.47,12.5,12.6868333333,12.7454166667,11.2025833333,9.73583333334,14.46925,54.6516666667,11.4130833334,14.1420833333
799.78,13.0961666667,13.1254166667,13.196,11.8158333333,10.2303333333,14.76975,54.90375,11.992,14.7228333333
800.08,13.3108333333,13.28125,13.0089166667,11.8015,10.3633333333,14.8555,54.9360833333,12.1035,14.91475
800.39,12.9736666667,13.26525,13.05875,11.6010833333,10.2223333333,14.4255,55.0535,12.1780833333,14.7168333333
800.70,12.45625,12.78825,12.75075,11.0964166667,9.86216666665,13.9598333333,55.6579166667,11.9361666666,14.2041666666
801.00,11.5733333333,11.5286666667,12.0781666667,10.2505833333,8.88283333333,13.03675,55.5854166667,11.40725,13.6503333333
801.31,11.2496666667,10.8210833333,11.3730833333,9.47008333333,8.184,12.45125,55.3196666667,11.029,13.341
801.62,10.0185,9.61541666667,10.18375,8.57116666667,6.89933333333,11.2345,54.63925,10.06475,12.4174166667
801.92,8.80975000002,8.31991666667,8.88341666667,7.34016666667,5.85733333333,9.62158333334,53.6836666667,9.09825,11.1780833333
802.23,8.501,7.89733333333,8.42724999999,7.35358333334,5.7435,9.43366666668,53.4218333333,9.40016666667,10.86275
802.54,8.50866666667,7.60508333333,8.25908333333,7.34225,5.6095,9.38525,53.034,9.47283333334,10.9425
802.84,8.16375,7.25525,8.21133333334,7.357,5.49891666667,9.36391666666,52.963,9.16050000001,10.6321666667
803.15,7.39525000001,6.81991666666,7.58691666666,6.68333333333,4.97816666667,8.91525000001,52.9786666667,8.79899999999,10.0864166667
803.46,6.54899999999,6.00966666666,7.13683333334,6.21016666667,4.61958333334,8.38849999999,52.5035,8.31275,9.23924999999
803.76,6.62433333333,5.83125,7.12316666667,6.15266666667,4.50516666667,8.25808333333,51.8798333333,7.99158333334,9.22891666667
804.07,7.64516666667,6.77975,7.93141666666,7.3385,5.24666666667,9.13724999999,52.855,9.02816666666,10.3500833333
804.38,8.83283333334,8.15125,9.02158333333,8.40091666667,6.417,10.3779166667,53.49525,10.1349166666,11.62625
804.68,9.99608333334,9.96966666666,10.4183333333,10.0025833333,7.89783333333,11.7445,53.7675833333,11.3684166667,12.7408333333
804.99,11.502,11.9364166667,11.96875,11.3725,9.43491666665,13.0638333333,54.6266666666,12.96,14.0293333333
805.30,12.5736666667,13.273,13.3371666667,12.8303333333,10.6235833333,14.7165,55.639,14.1326666667,15.25525
805.60,12.4061666667,13.2155833334,13.44225,12.7233333333,10.5285,14.6594166666,55.5361666667,13.6623333334,15.359
805.91,11.8935,12.9108333334,12.9758333333,12.4869166666,10.2699166667,14.1106666667,55.26875,12.9759166667,14.7824166667
806.21,11.1156666667,12.4373333334,12.1465833333,11.4329166667,9.47666666667,13.369,54.7648333333,12.2984166667,13.8910833333
806.52,10.5803333333,11.788,11.5048333333,10.71525,9.03499999999,12.59775,54.5208333333,11.5046666667,13.0431666667
806.83,10.6850833333,12.1616666667,11.7035,10.5688333333,9.03733333334,12.3666666667,54.8878333334,11.4096666667,12.9684166667
807.13,10.606,12.2474166667,11.3916666667,10.4238333333,8.8315,12.4439166667,55.7520833334,11.41975,12.8226666667
807.44,10.228,11.94775,11.1435833333,9.74574999999,8.44516666667,11.93375,54.621,10.9479166667,12.23425
807.74,9.22291666665,11.1514166667,10.2190833333,9.20875,7.59316666667,11.2936666667,53.9353333333,9.74233333333,11.4361666667
808.05,7.73174999999,9.165,8.52658333333,7.45708333333,5.83033333334,9.83350000001,53.335,8.08808333334,9.98974999999
808.35,6.58941666666,7.79491666667,7.15816666666,6.64991666667,4.89841666666,8.79583333334,52.27475,6.72583333333,8.68216666668
808.66,5.57383333333,6.57233333333,5.77833333334,5.62116666667,4.04866666667,7.57866666667,51.9339166666,5.81758333333,7.53158333334
808.97,5.61966666667,6.58033333333,5.35541666667,5.46758333333,3.69033333333,7.32475,52.2655,5.90791666666,7.10058333332
809.27,6.01,6.591,5.25983333333,5.37266666667,3.77558333333,7.39749999999,52.4685833333,6.15508333333,7.43775000001
809.58,6.2765,6.68291666667,5.48775,5.57725,4.01633333333,7.80491666668,52.4309166666,6.16266666667,8.26816666668
809.88,6.16975,6.63875,5.40458333332,5.65158333333,3.49608333333,7.69983333334,52.2375833333,6.20266666667,8.51433333333
810.19,6.162,6.18716666667,5.18958333333,5.75966666666,3.15225,7.84716666666,52.3139166667,5.97758333333,8.64358333332
810.49,5.67183333333,5.51875,4.83841666667,5.20408333333,2.66141666667,7.37241666667,51.471,5.50175,8.01866666666
810.80,4.1225,3.91958333333,3.4605,3.9285,0.971083333333,6.04691666667,51.28875,4.19325,6.55033333333
811.10,3.67766666667,3.23833333333,2.8525,3.1575,0.305083333334,5.409,50.6368333333,3.93791666667,5.81266666666
811.41,4.55208333333,4.059,3.78141666667,3.88875,1.27225,6.11108333333,50.96775,5.19716666667,6.55016666667
811.71,5.19341666667,4.36291666667,4.2625,3.96133333333,1.69775,6.453,51.6155833334,5.86908333334,6.94583333333
812.02,5.27208333333,4.11575,4.1805,3.41283333333,1.20233333333,6.19691666666,50.9805,5.3645,6.52991666667
812.32,4.92683333333,3.97891666666,4.15733333333,3.01258333333,0.976083333333,5.931,50.61925,5.26458333333,6.08108333333
812.63,4.15233333333,3.30066666666,3.62608333333,2.53541666667,0.688833333333,5.41516666667,50.5548333333,4.74558333334,5.22383333334
812.93,4.68991666667,3.76716666667,4.17616666666,2.86325,1.22716666667,5.73633333333,50.1331666666,5.175,5.49850000001
813.24,5.45833333334,4.52825,5.21408333333,3.59833333333,2.50858333333,7.02741666667,50.0000833333,5.93766666667,6.56725
813.54,4.70975,4.28825,5.12175,3.23041666667,2.48141666666,6.70424999999,49.9625,6.1235,6.69466666668
813.85,5.1225,4.37875,5.30141666667,3.57833333333,2.79675,7.09033333333,50.9133333333,6.29966666667,7.31641666666
814.15,7.23033333333,6.3125,7.12816666667,5.53408333334,4.74608333333,9.32525000002,51.8538333333,8.27766666667,9.47350000001
814.46,8.70125000001,7.70791666667,8.48991666667,7.16525,6.12591666666,10.8169166667,53.2745,9.55674999999,10.6971666667
814.76,8.48058333333,7.4135,8.29649999999,7.13758333333,5.90508333333,10.85375,53.394,9.13350000001,10.1361666667
815.07,7.66108333332,6.21541666666,7.24674999999,6.42716666667,4.81583333333,10.0921666667,53.4715833333,8.42525,8.85824999999
815.37,7.55733333332,6.264,6.75333333334,6.28241666667,4.22216666667,9.62683333333,53.68625,8.17633333333,8.2225
815.68,6.9445,5.7395,6.12583333333,5.68425,3.96441666667,9.46466666666,53.5043333333,7.671,7.83666666667
815.98,8.1255,6.91425,6.81491666666,6.78791666666,4.09441666666,10.611,53.5339166667,8.55033333334,8.89366666666
816.29,8.36074999999,7.09466666666,6.63024999999,7.07641666667,4.01633333333,10.8013333333,54.4990833333,8.51558333333,8.81591666666
816.59,9.36475,7.87191666667,7.05758333334,7.90791666667,4.43366666667,11.3371666666,55.50125,9.26516666667,9.51866666667
816.89,10.3005,8.39583333333,7.13525,8.25275,4.56916666666,11.5881666667,55.2486666667,9.57625000001,9.81766666668
817.20,10.0518333333,8.78225000001,7.19358333333,8.50608333333,4.57683333333,11.51125,54.3264166667,9.71516666667,9.77533333332
817.50,8.58675000001,7.55658333334,5.81724999999,7.06675,3.53766666667,10.2330833333,53.3941666667,8.26583333334,8.29941666668
817.81,7.57633333333,6.45366666666,4.91516666666,5.63041666667,2.35366666667,8.79908333334,52.7943333333,7.14391666667,7.50158333333
818.11,8.31741666667,7.20316666667,6.21608333333,6.32758333333,3.14375,9.14524999999,53.3428333333,7.77608333334,8.65958333332
818.41,8.75974999999,7.99683333333,7.18883333334,6.86708333333,3.95716666667,9.67983333332,52.93975,8.20608333334,9.66483333332
818.72,7.6665,7.11175,6.83816666667,5.93233333334,3.33466666667,9.44966666666,52.1904166667,7.41366666667,9.40049999999
819.02,8.37183333333,7.39958333333,7.72799999999,6.69108333333,3.88975,9.87241666667,52.0995,8.01125000001,9.96908333333
819.33,8.00283333333,7.24158333333,7.73133333334,6.22058333334,4.04866666666,9.56683333333,52.5613333333,7.76075000001,9.86191666666
819.63,7.31283333333,6.84525,7.42941666666,5.90083333334,3.88483333334,8.93758333332,52.0516666667,7.39891666668,9.37450000001
819.93,6.87391666667,6.55658333333,7.09816666668,5.50766666667,3.87058333333,8.65908333333,51.2099166667,6.96283333333,8.90016666668
