wavelength,Back_IriReif,Belly_IriReif,Breast_IriReif,Crissum_IriReif,Crown_IriReif,DorTail_IriReif,Patch10_IriReif,Patch11_IriReif,Patch12_IriReif,Rump_IriReif,Throat_IriReif,WingTip_IriReif
537.28,10.791,8.3186,7.23613333333,7.26326666667,25.6602666667,5.72866666667,15.3638666667,16.5826,3.96553333333,8.71613333333,3.73313333333,5.62273333333
537.62,10.7383333333,8.30126666667,7.20626666667,7.24273333333,25.7627333333,5.7,15.3244666667,16.4863333333,3.94726666667,8.68873333333,3.71766666667,5.5994
537.97,10.6983333333,8.2938,7.17246666667,7.2248,25.9102666667,5.6814,15.3016666667,16.4098666667,3.9294,8.67506666667,3.7026,5.58873333333
538.31,10.6389333333,8.26073333333,7.124,7.19,26.0508,5.66426666667,15.2616666667,16.2999333333,3.9052,8.63293333333,3.68166666667,5.5628
538.65,10.5940666667,8.24693333333,7.09606666667,7.19073333333,26.2415333333,5.661,15.2347333333,16.2238,3.8866,8.603,3.684,5.57086666667
539.00,10.5524,8.25033333333,7.0758,7.19013333333,26.4030666667,5.6824,15.2196,16.1448,3.9012,8.58646666667,3.70426666667,5.57533333333
539.34,10.4968,8.2192,7.03406666667,7.17133333333,26.5375333333,5.68086666667,15.1838666667,16.0553333333,3.8916,8.5586,3.68386666667,5.5618
539.69,10.4723333333,8.21286666667,7.01166666667,7.17913333333,26.7084,5.69933333333,15.1811333333,15.9958666667,3.897,8.56206666667,3.686,5.56953333333
540.03,10.4376,8.20653333333,6.9964,7.18313333333,26.8352,5.71086666667,15.1605333333,15.9461333333,3.89593333333,8.54966666667,3.6892,5.567
540.37,10.4132,8.20686666667,6.98046666667,7.18926666667,26.9565333334,5.72893333333,15.1572666667,15.8986,3.90206666667,8.5438,3.69626666667,5.58633333333
540.72,10.3916,8.2092,6.95613333333,7.19173333333,27.0606666667,5.74113333333,15.1472666667,15.8464,3.901,8.53833333333,3.70226666667,5.58706666667
541.06,10.3756,8.21013333333,6.94466666667,7.1982,27.1556666667,5.75286666667,15.1448666667,15.8094,3.91006666667,8.53146666667,3.712,5.59233333333
541.40,10.3574666667,8.20006666667,6.93366666667,7.20666666667,27.2566666667,5.767,15.1448,15.7788666667,3.9174,8.5222,3.716,5.5988
541.75,10.3505333333,8.19526666667,6.9286,7.2144,27.3461333334,5.781,15.1466666667,15.7424666667,3.928,8.52066666667,3.72813333333,5.60586666667
542.09,10.3474,8.205,6.92986666667,7.2244,27.4382666667,5.78993333334,15.1435333333,15.7156666667,3.9354,8.52906666667,3.74253333333,5.6232
542.43,10.3417333333,8.20786666667,6.93006666667,7.22746666667,27.5102,5.80886666667,15.1428666667,15.6862666667,3.9488,8.52853333333,3.75786666667,5.6348
542.78,10.3256,8.201,6.9126,7.22866666667,27.6,5.80953333333,15.1244666667,15.6335333333,3.94246666667,8.52106666667,3.7564,5.6274
543.12,10.3036,8.19453333333,6.89873333333,7.226,27.6891333333,5.8034,15.1085333333,15.5800666667,3.93326666667,8.49933333333,3.76373333333,5.62746666667
543.46,10.2894666667,8.1966,6.89526666667,7.23746666667,27.7922666667,5.809,15.0986666667,15.5384666667,3.94333333333,8.50173333333,3.78006666666,5.63413333333
543.81,10.2644,8.18186666667,6.87086666667,7.22506666667,27.8763333333,5.80146666667,15.0661333333,15.4711333333,3.93133333333,8.4874,3.77933333333,5.63733333333
544.15,10.2427333333,8.164,6.85706666667,7.2188,27.9798,5.792,15.0216666667,15.3998666667,3.9216,8.46346666667,3.7708,5.62233333333
544.49,10.2355333333,8.16893333333,6.8686,7.23806666667,28.1126,5.81006666667,15.0284666667,15.3535333333,3.944,8.46393333333,3.78853333333,5.6456
544.84,10.2218666666,8.17026666666,6.87406666667,7.24646666667,28.245,5.8352,15.0233333333,15.3051333333,3.96153333333,8.47093333333,3.80926666667,5.67193333334
545.18,10.2086666667,8.17613333333,6.8658,7.2536,28.3584666667,5.84073333333,14.9996,15.2468,3.9674,8.46693333333,3.82186666666,5.67966666667
545.52,10.173,8.1622,6.83566666667,7.23493333333,28.4488,5.83673333333,14.9544666667,15.1808,3.9564,8.4498,3.81026666667,5.67046666667
545.87,10.1574666667,8.16373333333,6.83646666667,7.25,28.5785333333,5.8622,14.9449333333,15.1502,3.97966666667,8.44933333333,3.8352,5.68593333333
546.21,10.1383333333,8.1514,6.81073333333,7.24373333333,28.7125333333,5.85513333333,14.932,15.1046666667,3.978,8.43986666667,3.82906666667,5.67933333333
546.55,10.1140666667,8.13806666666,6.8004,7.23793333333,28.8242,5.856,14.9225333333,15.0628666667,3.97786666667,8.4248,3.83066666667,5.6854
546.90,10.1046,8.1284,6.78306666667,7.24253333333,28.9352666667,5.86906666667,14.9003333333,15.0281333333,3.9934,8.43506666667,3.83693333333,5.6872
547.24,10.0876666667,8.1228,6.76693333333,7.235,29.0185333334,5.87566666667,14.8662666667,14.9819333333,3.99693333333,8.4116,3.836,5.6944
547.58,10.0679333333,8.1188,6.75053333333,7.24686666667,29.1367333333,5.8782,14.8524666667,14.9346,4.01273333333,8.40206666667,3.83726666667,5.69953333333
547.92,10.0340666667,8.1132,6.728,7.23866666667,29.2672666667,5.87006666667,14.8534666667,14.9054,4.01146666667,8.38906666667,3.836,5.70553333333
548.27,9.98786666665,8.06906666666,6.67013333333,7.20753333333,29.3291333333,5.83153333333,14.7842666667,14.8225333333,3.96313333333,8.3426,3.80366666667,5.67526666666
548.61,9.93860000001,8.03693333333,6.61613333333,7.1798,29.4235333334,5.78626666666,14.7321333333,14.7473333333,3.94146666667,8.2934,3.76033333333,5.63913333333
548.95,9.92373333333,8.01106666667,6.58786666667,7.15846666667,29.5524,5.76826666666,14.7159333333,14.7082,3.9344,8.2684,3.75193333333,5.63706666667
549.29,9.89860000001,7.9926,6.54886666667,7.14253333333,29.6914,5.73266666667,14.6904666667,14.6628,3.91326666667,8.2236,3.73713333333,5.63046666667
549.64,9.84540000001,7.93993333333,6.48246666667,7.09813333333,29.8175333333,5.6864,14.642,14.5824,3.8758,8.16233333333,3.68846666667,5.59186666667
549.98,9.8232,7.94673333333,6.48713333333,7.1016,29.8988,5.69233333333,14.5921333333,14.503,3.89193333333,8.17006666667,3.69766666667,5.59806666667
550.32,9.81133333332,7.93886666667,6.46473333333,7.105,30.0260666667,5.69473333333,14.5714,14.4618,3.90766666667,8.1588,3.69813333333,5.60646666667
550.66,9.8222,7.97473333333,6.50026666667,7.15113333333,30.1670666667,5.72746666667,14.5982,14.4457333333,3.93686666667,8.1694,3.74393333333,5.6374
551.01,9.83393333331,7.96933333333,6.50293333333,7.16206666667,30.2828666667,5.73593333333,14.5864666667,14.4135333333,3.94673333333,8.16213333333,3.76826666667,5.6422
551.35,9.80526666667,7.9456,6.4852,7.1352,30.3663333333,5.71593333333,14.5567333333,14.3662666667,3.9346,8.1444,3.7596,5.62546666667
551.69,9.81253333335,7.9574,6.48653333333,7.1524,30.4568,5.7382,14.5482666667,14.3405333333,3.94706666667,8.15513333333,3.77653333333,5.6338
552.03,9.81613333333,7.98366666667,6.52213333333,7.1798,30.5962,5.7768,14.5566666667,14.3332666667,3.99073333333,8.1896,3.8208,5.6618
552.38,9.83786666666,8.0066,6.538,7.2016,30.695,5.8118,14.5593333333,14.3276,4.00846666667,8.2142,3.85673333333,5.69246666667
552.72,9.81806666665,8.0114,6.5402,7.2096,30.7880666667,5.83146666667,14.548,14.3023333333,4.0306,8.2182,3.85793333333,5.7054
553.06,9.75106666668,7.9748,6.50553333333,7.19066666667,30.7909333333,5.8164,14.4879333333,14.2171333333,4.0124,8.18066666667,3.83566666667,5.67533333333
553.40,9.75646666667,8.0016,6.5176,7.21586666667,30.8657333333,5.83893333333,14.4822666667,14.1825333333,4.01506666667,8.1984,3.8512,5.69053333333
553.74,9.73293333334,7.98346666667,6.48013333333,7.2116,30.9590666667,5.83666666667,14.4626,14.1425333333,3.99226666667,8.1656,3.8272,5.67286666667
554.09,9.71559999999,7.98626666667,6.47926666667,7.21266666667,31.0381333333,5.84626666667,14.4337333333,14.1054666667,3.99186666667,8.16146666667,3.82773333333,5.68046666666
554.43,9.67586666667,7.96586666667,6.44646666667,7.17846666667,31.0821333333,5.8186,14.3583333333,14.0296,3.9868,8.13753333333,3.7954,5.66686666667
554.77,9.61486666667,7.92413333333,6.39286666667,7.14406666666,31.1472666667,5.78886666667,14.2841333333,13.9334666667,3.9496,8.0942,3.75093333333,5.62
555.11,9.58886666665,7.91773333333,6.36413333333,7.14473333333,31.2414,5.78866666667,14.2352666667,13.8812666667,3.926,8.063,3.74573333333,5.6038
555.45,9.57466666666,7.88386666667,6.34773333333,7.126,31.3545333333,5.78313333333,14.2001333333,13.8255333333,3.9238,8.04306666667,3.73566666667,5.60846666667
555.80,9.54526666665,7.86106666667,6.30913333333,7.1144,31.4322,5.769,14.1538,13.7656,3.9112,8.0106,3.71226666667,5.5954
556.14,9.52473333333,7.8466,6.29853333333,7.12326666667,31.5105333333,5.7716,14.1158666667,13.7097333333,3.9104,7.99833333333,3.71766666667,5.59
556.48,9.4804,7.81426666667,6.2596,7.11126666667,31.567,5.75766666667,14.0469333333,13.6413333333,3.8844,7.9654,3.70913333333,5.55993333333
556.82,9.49346666667,7.82373333333,6.26333333333,7.14406666667,31.6807333334,5.7792,14.0316666667,13.6269333333,3.90133333333,7.95726666666,3.72213333333,5.58013333333
557.16,9.47219999999,7.80913333333,6.25433333333,7.13326666667,31.7455333333,5.78013333333,13.9952,13.5932666666,3.9192,7.93926666667,3.72153333333,5.58
557.50,9.45973333333,7.8048,6.27013333333,7.14506666667,31.8525333333,5.778,13.9725333333,13.5674666667,3.94306666667,7.93666666667,3.74173333334,5.57786666667
557.85,9.47346666667,7.81273333333,6.26726666667,7.16133333333,31.9684,5.79206666667,13.948,13.5435333333,3.95506666667,7.92826666667,3.75886666667,5.581
558.19,9.45900000001,7.7906,6.254,7.16733333333,32.0656,5.79946666667,13.9243333334,13.4924,3.95286666667,7.90773333333,3.7706,5.58046666667
558.53,9.47346666666,7.8336,6.27093333333,7.19553333333,32.1743333333,5.81973333333,13.9451333333,13.5054666666,3.98853333333,7.92993333333,3.80273333333,5.63993333333
558.87,9.47533333333,7.8484,6.29306666667,7.21766666667,32.2654666667,5.86633333333,13.9540666667,13.4846,4.02606666666,7.9606,3.8314,5.6678
559.21,9.42000000001,7.8324,6.24146666667,7.20786666667,32.3181333333,5.84406666666,13.9054,13.4158,4.01766666667,7.92153333333,3.818,5.6508
559.55,9.42373333334,7.8494,6.25946666667,7.23073333333,32.4554666667,5.86886666667,13.9074,13.4230666667,4.02453333333,7.9314,3.8498,5.6696
559.89,9.3974,7.8258,6.2476,7.21393333333,32.525,5.86513333333,13.8640666667,13.3643333333,4.00753333333,7.90093333334,3.835,5.661
560.23,9.36686666665,7.82013333333,6.23166666667,7.2014,32.6033333333,5.84873333333,13.8198666667,13.2996666667,3.98093333333,7.87373333333,3.80866666667,5.6592
560.58,9.38933333333,7.86473333333,6.27506666667,7.2398,32.761,5.91533333333,13.8396,13.3299333333,4.0306,7.922,3.8652,5.70413333333
560.92,9.35953333333,7.85173333334,6.2626,7.2628,32.8383333333,5.9296,13.8094,13.2932666667,4.03006666667,7.90766666667,3.86633333333,5.71346666667
561.26,9.33646666668,7.83593333333,6.23773333333,7.26673333333,32.8836,5.9364,13.765,13.2414,4.02666666667,7.90033333333,3.86113333333,5.71946666667
561.60,9.25926666666,7.7808,6.1872,7.2312,32.8622,5.8946,13.6963333333,13.152,3.98186666667,7.85446666666,3.81433333334,5.6798
561.94,9.2398,7.78146666667,6.15766666667,7.23313333333,32.9519333333,5.89693333333,13.6754666667,13.1433333333,3.96146666667,7.85466666667,3.79673333333,5.67726666667
562.28,9.22393333333,7.77673333333,6.16446666667,7.24926666667,32.999,5.90566666666,13.6369333333,13.1184,3.949,7.84506666667,3.81153333333,5.67726666667
562.62,9.23393333333,7.77986666667,6.1684,7.26773333333,33.0954,5.90766666667,13.6075333333,13.1146,3.9674,7.8482,3.82373333333,5.7044
562.96,9.2832,7.825,6.22473333333,7.3344,33.2171333333,5.95833333333,13.6198666666,13.133,4.00266666667,7.9002,3.8716,5.7512
563.30,9.27826666667,7.8328,6.24046666667,7.34873333333,33.2454,5.96226666667,13.5872,13.0879333334,4.03,7.89006666667,3.86906666667,5.77433333333
563.64,9.24806666666,7.83146666667,6.22473333333,7.35993333333,33.332,5.9596,13.5648,13.0694,4.03273333333,7.8886,3.86613333333,5.77706666667
563.99,9.256,7.83586666667,6.23553333333,7.37353333333,33.3816666666,5.97493333333,13.5467333333,13.0466666667,4.0632,7.88653333333,3.89013333333,5.79446666667
564.33,9.25906666667,7.83893333333,6.2372,7.38773333333,33.4684,5.98746666667,13.5410666667,13.0201333333,4.0652,7.89153333333,3.88973333333,5.81713333333
564.67,9.26193333333,7.85286666667,6.237,7.3882,33.5345333333,5.9988,13.5216,12.9905333333,4.0732,7.90686666667,3.8926,5.84193333333
565.01,9.264,7.85626666667,6.24446666667,7.3862,33.5921333333,6.00833333333,13.4918,12.9803333333,4.07673333333,7.9024,3.90113333333,5.86506666666
565.35,9.25526666667,7.856,6.2518,7.381,33.6802666667,6.0156,13.4644,12.9599333333,4.08406666667,7.90286666667,3.89626666667,5.88653333333
565.69,9.27193333333,7.87893333333,6.27213333333,7.39406666667,33.7333333333,6.03746666667,13.4611333333,12.9356,4.10786666667,7.92333333333,3.92193333333,5.9112
566.03,9.28519999999,7.8986,6.28233333333,7.40106666667,33.8306666667,6.07386666667,13.4476,12.926,4.14693333333,7.9438,3.93766666666,5.9378
566.37,9.27693333333,7.9036,6.28033333333,7.3948,33.8911333333,6.08386666667,13.4211333333,12.8928666667,4.1422,7.93266666667,3.94166666667,5.94673333333
566.71,9.23386666667,7.87653333333,6.24633333333,7.37873333333,33.9102666667,6.08473333333,13.372,12.8557333333,4.12966666667,7.9056,3.92766666667,5.92786666667
567.05,9.22453333334,7.8792,6.219,7.38306666667,34.0093333333,6.09846666667,13.3554,12.8345333333,4.13106666666,7.91053333333,3.9346,5.9346
567.39,9.24573333333,7.91086666667,6.23413333334,7.40046666667,34.0980666667,6.13233333333,13.3560666667,12.8252666667,4.16726666667,7.92473333333,3.96986666667,5.9732
567.73,9.24879999999,7.92366666667,6.24433333333,7.42326666666,34.2044,6.15573333334,13.3528666667,12.8263333333,4.1654,7.93766666667,3.99313333334,5.99206666666
568.07,9.20013333333,7.89293333333,6.21286666667,7.3878,34.2380666666,6.1286,13.2840666667,12.7512,4.14486666667,7.904,3.97666666667,5.96766666667
568.41,9.17359999999,7.87626666667,6.19906666667,7.3854,34.3082666667,6.11493333333,13.2624,12.7114666667,4.13693333333,7.88106666667,3.97353333333,5.9478
568.75,9.10653333332,7.83333333333,6.1326,7.3442,34.3808,6.07086666667,13.194,12.638,4.09153333333,7.826,3.919,5.8998
569.09,9.12,7.8508,6.14253333333,7.36946666667,34.4474,6.10913333333,13.1706666667,12.6164666667,4.11146666666,7.82366666666,3.95773333333,5.91866666667
569.43,9.08973333333,7.82693333333,6.13493333333,7.38466666667,34.5600666667,6.11626666667,13.1400666667,12.5869333333,4.1158,7.7984,3.95533333333,5.92193333333
569.77,9.04973333334,7.80706666667,6.10253333333,7.37606666667,34.5952,6.0934,13.0887333333,12.5171333333,4.0942,7.767,3.93593333333,5.90026666667
570.11,9.03713333334,7.80293333333,6.09746666667,7.38506666666,34.6607333333,6.0934,13.0618,12.4882,4.09173333333,7.7516,3.93166666666,5.89373333333
570.45,9.02873333333,7.79686666667,6.09226666667,7.376,34.7680666667,6.09573333333,13.0330666667,12.4485333333,4.08086666667,7.7284,3.90973333333,5.89786666667
570.79,9.00633333333,7.78726666667,6.09386666667,7.37093333333,34.8005333333,6.09266666667,12.994,12.4100666667,4.08126666667,7.69973333333,3.91113333333,5.896
571.13,8.99886666667,7.78126666667,6.09973333333,7.3972,34.8455333333,6.1024,12.9638666667,12.3898,4.0816,7.69533333333,3.91106666667,5.90666666667
571.47,8.978,7.7726,6.08706666667,7.38793333333,34.8636,6.0998,12.9000666667,12.3392666667,4.09333333333,7.68306666666,3.9124,5.9032
571.81,8.97133333333,7.763,6.08446666667,7.3886,34.9170666667,6.10453333333,12.8647333333,12.3111333333,4.09633333333,7.65793333333,3.91493333333,5.904
572.15,8.9662,7.756,6.08113333333,7.37913333333,34.9877333333,6.12753333333,12.8203333333,12.2842666667,4.09326666667,7.64186666667,3.9132,5.918
572.49,9.00066666667,7.8048,6.12726666667,7.43346666667,35.0785333333,6.18893333333,12.8426666667,12.3109333333,4.14353333333,7.68186666667,3.9752,5.98506666667
572.83,8.99353333333,7.81,6.13246666667,7.451,35.1609333333,6.19786666667,12.8266,12.2970666667,4.14906666667,7.68966666667,3.9872,5.99233333333
573.17,8.9916,7.81606666667,6.1412,7.45813333333,35.2068666667,6.2076,12.7874,12.2733333333,4.16046666667,7.6772,4.005,6.01686666667
573.51,9.00653333333,7.82886666666,6.15626666667,7.50333333333,35.3134666667,6.24573333333,12.7814,12.2831333333,4.191,7.69013333333,4.03326666666,6.05526666667
573.85,8.97333333333,7.8042,6.13193333334,7.48226666667,35.3675333333,6.2298,12.7186666667,12.223,4.16926666667,7.65806666667,4.0198,6.04153333333
574.19,8.97033333334,7.80593333333,6.1456,7.50166666667,35.4281333333,6.24126666667,12.6935333333,12.214,4.18873333333,7.6518,4.0424,6.0612
574.53,8.97306666667,7.81106666667,6.1546,7.51346666667,35.5027333333,6.26266666667,12.6573333333,12.2042666667,4.20613333333,7.65506666667,4.05206666667,6.07733333333
574.87,8.95346666667,7.79606666667,6.13393333333,7.4906,35.5919333333,6.257,12.6165333333,12.1606666667,4.1936,7.6404,4.04433333333,6.06086666667
575.21,8.95446666667,7.80886666667,6.151,7.50733333333,35.7062,6.28126666667,12.6117333333,12.1657333333,4.20486666667,7.64726666667,4.06713333333,6.09206666667
575.55,8.98086666667,7.84953333333,6.1856,7.55506666667,35.8216666667,6.34246666667,12.6181333333,12.189,4.23806666666,7.68813333333,4.11353333333,6.15166666667
575.89,8.96206666667,7.84246666667,6.16966666667,7.55453333334,35.8925333333,6.32393333333,12.5723333333,12.1669333333,4.23593333333,7.67693333333,4.10886666667,6.1534
576.22,8.94953333333,7.82733333333,6.1576,7.55353333333,35.9692,6.3222,12.5329333333,12.1142666667,4.23726666667,7.6558,4.1108,6.15026666667
576.56,8.91366666667,7.78106666667,6.10206666666,7.50446666667,36.0383333333,6.279,12.4666666667,12.0424,4.2038,7.6014,4.06666666667,6.12126666667
576.90,8.86953333333,7.738,6.05,7.46293333333,36.0878,6.2528,12.4060666667,11.9883333333,4.17833333333,7.55873333333,4.02766666667,6.0866
577.24,8.8032,7.67293333333,5.9912,7.38493333333,36.1314,6.20166666667,12.3220666667,11.9134,4.1234,7.49873333333,3.97386666667,6.03206666667
577.58,8.81073333333,7.69286666667,6.001,7.42113333333,36.223,6.23166666667,12.3211333333,11.9228,4.15186666667,7.50413333333,3.9928,6.06713333333
577.92,8.7876,7.69353333333,5.97446666667,7.40133333333,36.2717333333,6.2248,12.2718666667,11.8668,4.12953333333,7.48413333333,3.98606666667,6.05926666667
578.26,8.72173333333,7.64573333333,5.91286666667,7.33766666667,36.3051333333,6.16993333333,12.1852666667,11.7896666667,4.05866666667,7.42693333333,3.93793333333,6.01246666667
578.60,8.70833333333,7.63706666667,5.89973333333,7.33366666667,36.3230666667,6.17353333333,12.1440666666,11.7705333333,4.0518,7.41033333333,3.93686666667,6.02053333333
578.94,8.68113333333,7.59813333333,5.86073333333,7.31366666666,36.3803333333,6.15566666667,12.1021333333,11.7110666667,4.02566666667,7.38753333333,3.8988,6.00766666667
579.28,8.69386666667,7.61726666667,5.85753333333,7.33926666667,36.4312666667,6.15426666667,12.0688,11.7127333333,4.0522,7.37766666667,3.91593333333,6.022
579.61,8.68193333333,7.62946666667,5.854,7.35646666667,36.5042666667,6.17453333333,12.0364666667,11.6964,4.0694,7.3902,3.93333333333,6.02826666667
579.95,8.67233333333,7.62573333333,5.84613333333,7.34,36.5263333333,6.16813333333,11.9986666667,11.6919333333,4.06986666667,7.37273333333,3.92973333333,6.0062
580.29,8.65826666667,7.63993333333,5.855,7.36946666667,36.5924,6.18573333333,11.9740666667,11.6875333333,4.08946666667,7.368,3.94413333333,6.02693333333
580.63,8.6602,7.6616,5.87953333333,7.408,36.6767333333,6.2132,11.9451333333,11.6915333333,4.10053333333,7.3916,3.96713333333,6.0548
580.97,8.72293333333,7.7196,5.94426666666,7.49393333333,36.7874,6.2808,11.9814,11.7253333333,4.15306666667,7.4446,4.02993333333,6.12326666667
581.31,8.70566666667,7.70433333333,5.93333333334,7.479,36.8612,6.27633333333,11.9231333333,11.6964,4.147,7.43566666667,4.0284,6.1334
581.65,8.7198,7.6978,5.9408,7.4822,36.9641333333,6.27633333334,11.9057333333,11.6875333333,4.17086666667,7.4322,4.03833333333,6.14713333333
581.98,8.77793333333,7.73413333333,5.97146666667,7.56033333333,37.0903333333,6.3518,11.9258666667,11.7216,4.2388,7.463,4.08886666667,6.2032
582.32,8.75553333333,7.748,5.97153333333,7.5738,37.2189333333,6.36553333333,11.8975333333,11.7002,4.24933333333,7.4536,4.0904,6.21193333333
582.66,8.78346666667,7.80353333333,6.0188,7.61666666667,37.3070666667,6.41566666667,11.8982,11.7181333333,4.3114,7.47693333333,4.15466666667,6.25193333333
583.00,8.71173333333,7.7314,5.97,7.54606666667,37.3556666667,6.35846666667,11.8279333333,11.6384,4.2454,7.42133333333,4.10413333333,6.19606666667
583.34,8.721,7.71973333333,5.963,7.5442,37.3592666667,6.3574,11.8014,11.5876,4.23113333333,7.3874,4.10406666667,6.19806666667
583.68,8.7072,7.7244,5.9514,7.56066666667,37.4287333333,6.37946666667,11.7548,11.5526,4.24133333333,7.39333333333,4.10233333333,6.22873333333
584.01,8.7126,7.74673333333,5.9656,7.5798,37.4939333333,6.39546666667,11.7448,11.5416666667,4.26373333333,7.39326666667,4.11333333333,6.24533333334
584.35,8.72053333333,7.75813333334,5.94966666667,7.56106666667,37.502,6.38726666667,11.7083333333,11.5057333333,4.26873333333,7.37206666667,4.1122,6.2416
584.69,8.65386666667,7.70353333333,5.895,7.4834,37.5047333333,6.3288,11.6045333333,11.4292666667,4.2206,7.321,4.05786666667,6.204
585.03,8.66753333333,7.7132,5.9044,7.50466666667,37.5801333333,6.36093333333,11.6146666667,11.4182666667,4.2616,7.3312,4.07286666667,6.19393333333
585.37,8.63546666667,7.70393333333,5.91486666667,7.50406666667,37.5980666667,6.3904,11.5811333333,11.4046666667,4.26253333333,7.35846666666,4.0972,6.21353333333
585.70,8.61153333333,7.698,5.90293333333,7.47486666667,37.6258,6.3832,11.5434,11.3484666667,4.2438,7.3644,4.08666666667,6.21326666667
586.04,8.59286666667,7.65113333333,5.8872,7.44926666667,37.6021333333,6.3388,11.4793333334,11.2970666667,4.23286666667,7.3314,4.07246666667,6.19633333333
586.38,8.4928,7.57193333333,5.7734,7.35046666667,37.5715333333,6.24186666667,11.3665333333,11.2191333333,4.1366,7.23233333333,3.9706,6.11646666667
586.72,8.4882,7.57766666667,5.7526,7.34926666667,37.6035333333,6.2394,11.3420666667,11.1726,4.1278,7.2208,3.93586666667,6.0938
587.06,8.50366666667,7.58893333333,5.76353333333,7.35266666667,37.7202666667,6.26326666667,11.3096666667,11.172,4.15673333333,7.21393333333,3.94506666666,6.11846666667
587.39,8.47593333333,7.5556,5.73926666666,7.32426666667,37.7617333333,6.2302,11.2686666666,11.1429333333,4.11993333333,7.1848,3.91986666667,6.10513333333
587.73,8.47293333333,7.56813333333,5.75373333333,7.33086666667,37.8546,6.26546666667,11.2559333333,11.1518666667,4.12973333333,7.217,3.9576,6.13473333333
588.07,8.4604,7.54526666667,5.74806666666,7.3224,37.9709333333,6.26293333334,11.2148666667,11.1342666667,4.13193333333,7.21646666667,3.94213333333,6.1242
588.41,8.48553333333,7.6122,5.7926,7.37253333333,38.0736666667,6.31766666667,11.2515333333,11.1833333333,4.1808,7.2342,4.0084,6.15366666667
588.74,8.4654,7.60353333333,5.7682,7.341,38.1106,6.2962,11.1994666667,11.166,4.1524,7.21193333333,4.00106666667,6.15233333333
589.08,8.4996,7.62073333333,5.76293333333,7.363,38.2212666667,6.30806666667,11.1972666667,11.1699333334,4.18693333333,7.23006666667,4.02246666666,6.1706
589.42,8.4662,7.58733333333,5.73993333333,7.34613333333,38.2793333333,6.27273333333,11.1454,11.1497333333,4.16813333333,7.21133333333,4.0238,6.14586666667
589.76,8.50673333333,7.6352,5.77626666667,7.38573333333,38.4202,6.33913333334,11.1629333333,11.1837333333,4.2206,7.2542,4.08193333333,6.19186666667
590.09,8.563,7.6578,5.80006666667,7.43373333333,38.5284666667,6.39406666667,11.1722,11.1948,4.2504,7.29526666667,4.13706666667,6.2284
590.43,8.51453333333,7.6214,5.7752,7.4194,38.6134666667,6.36853333333,11.1312666667,11.1709333333,4.22013333333,7.2704,4.1338,6.22866666667
590.77,8.472,7.61313333333,5.76173333333,7.4014,38.6482,6.339,11.0964,11.1467333333,4.201,7.2756,4.1314,6.21473333333
591.11,8.43466666667,7.57266666666,5.72126666667,7.37246666667,38.7035333333,6.30513333333,11.0416666667,11.106,4.1702,7.22313333333,4.1056,6.17453333333
591.44,8.4304,7.53733333333,5.71326666667,7.36,38.7238,6.2706,10.9957333333,11.0768,4.16893333333,7.1986,4.09046666667,6.15826666667
591.78,8.40913333333,7.53626666666,5.69986666667,7.3564,38.7206666666,6.28026666667,10.9697333334,11.055,4.15093333334,7.17253333333,4.1098,6.1652
592.12,8.36993333333,7.4572,5.63546666667,7.30566666667,38.7456666667,6.24486666666,10.899,10.9878,4.1106,7.12746666667,4.04626666667,6.13606666667
592.46,8.27833333333,7.38866666667,5.56146666667,7.24266666667,38.7612666667,6.17993333333,10.8048,10.8955333333,4.03713333333,7.0626,3.978,6.09026666667
592.79,8.19973333333,7.35213333333,5.5068,7.18446666667,38.7423333333,6.12386666667,10.7036,10.83,3.973,6.98093333333,3.92573333333,6.03913333333
593.13,8.18993333333,7.35286666667,5.49693333333,7.18166666667,38.7702,6.1322,10.6834,10.8071333333,3.9562,6.96286666666,3.91686666667,6.05266666667
593.47,8.09513333333,7.26853333333,5.41706666667,7.1006,38.7350666667,6.04173333333,10.5704666667,10.7026,3.86286666667,6.8816,3.83946666667,5.9976
593.80,8.0616,7.26606666667,5.44193333333,7.1046,38.7606666667,6.0494,10.5626,10.6816,3.873,6.88433333333,3.81886666667,6.00966666667
594.14,8.05133333333,7.248,5.44626666667,7.096,38.7749333333,6.05066666667,10.5102,10.6586666667,3.89573333333,6.89046666667,3.81326666667,6.0138
594.48,8.0226,7.2102,5.42473333333,7.0778,38.8399333333,6.0352,10.4699333333,10.6381333333,3.87113333333,6.85926666667,3.80146666667,6.00166666666
594.81,8.073,7.26786666667,5.4876,7.12253333333,38.9007333333,6.0988,10.4876,10.6612666667,3.91073333333,6.90413333334,3.8436,6.0532
595.15,8.042,7.2816,5.47573333333,7.1042,38.9234666667,6.11713333333,10.4457333333,10.6376,3.90906666667,6.88493333333,3.83486666667,6.04006666667
595.49,8.05586666667,7.31393333333,5.486,7.13413333333,39.0666666667,6.1398,10.468,10.6677333333,3.92593333333,6.91326666667,3.85293333333,6.07553333333
595.82,8.07406666667,7.35706666667,5.53406666667,7.16606666666,39.1673333333,6.1678,10.4700666667,10.6737333333,3.94933333333,6.94173333334,3.90226666667,6.1096
596.16,8.1434,7.41026666667,5.5962,7.2256,39.2705333333,6.23406666667,10.5068666667,10.7208666667,4.02553333333,7.0056,3.96433333333,6.16886666667
596.50,8.1578,7.4096,5.608,7.24046666667,39.3711333333,6.25833333333,10.529,10.7243333333,4.0422,7.0106,3.98433333333,6.1892
