wavelength,Back_RamCosm,Belly_RamCosm,Breast_RamCosm,Crissum_RamCosm,Crown_RamCosm,DorTail_RamCosm,Rump_RamCosm,Throat_RamCosm,WingTip_RamCosm
558.53,3.0064,3.08706666667,2.7801,3.61473333333,2.53833333333,2.5996,5.9054,2.2748,2.3652
558.87,3.01583333333,3.09633333333,2.80063333333,3.62446666667,2.55286666667,2.61413333333,6.00713333333,2.2792,2.37473333333
559.21,2.9974,3.06646666667,2.7824,3.59226666666,2.5226,2.5878,6.07626666667,2.2664,2.3626
559.55,3.01046666667,3.0842,2.78883333333,3.6064,2.53433333333,2.59693333333,6.16313333333,2.28466666667,2.37946666667
559.89,3.0637,3.13306666667,2.82076666667,3.665,2.5838,2.6504,6.29973333333,2.33253333333,2.44753333333
560.23,3.0507,3.1284,2.8009,3.6338,2.57106666666,2.6442,6.36493333333,2.31553333333,2.44933333333
560.58,3.12933333333,3.18173333334,2.86993333333,3.69233333333,2.6312,2.7096,6.50566666666,2.38966666667,2.52973333333
560.92,3.15103333333,3.19893333334,2.89343333333,3.6912,2.64953333333,2.7238,6.59326666667,2.4014,2.55186666667
561.26,3.16593333333,3.19946666667,2.90476666667,3.68933333333,2.6598,2.7304,6.68933333333,2.40733333333,2.55646666667
561.60,3.15516666667,3.20206666667,2.89346666667,3.67353333333,2.639,2.71593333333,6.76786666667,2.40433333333,2.54893333334
561.94,3.1408,3.20206666667,2.8936,3.66266666667,2.64153333333,2.69166666667,6.84966666667,2.4006,2.53713333333
562.28,3.12506666667,3.1894,2.89586666667,3.6664,2.64366666667,2.67966666667,6.93046666667,2.38346666667,2.52586666667
562.62,3.0864,3.1382,2.8594,3.62266666667,2.60233333333,2.63353333333,6.9842,2.33526666667,2.49326666667
562.96,3.0953,3.14146666667,2.873,3.646,2.61526666667,2.63206666667,7.08373333333,2.34386666667,2.49633333334
563.30,3.05146666667,3.0996,2.84743333333,3.61253333333,2.58253333333,2.59793333333,7.16646666667,2.3074,2.45473333333
563.64,3.01286666667,3.05373333333,2.80623333333,3.55713333333,2.539,2.5528,7.22586666667,2.2726,2.38673333333
563.99,3.0368,3.061,2.8226,3.5704,2.54413333333,2.54933333333,7.37286666667,2.29306666667,2.39113333334
564.33,3.0111,3.04793333333,2.79956666667,3.54486666667,2.51573333333,2.5288,7.47086666667,2.2662,2.35493333333
564.67,2.98723333333,3.03046666667,2.77763333333,3.5252,2.4838,2.50646666667,7.58366666667,2.2442,2.32526666667
565.01,2.9766,3.02013333333,2.76153333333,3.51293333333,2.479,2.51273333333,7.70306666666,2.2376,2.30686666667
565.35,2.95156666667,2.9942,2.7264,3.4802,2.46226666667,2.50053333333,7.80933333334,2.21506666667,2.2884
565.69,2.9442,2.9976,2.7256,3.48533333333,2.453,2.51213333333,7.92693333334,2.21513333333,2.2896
566.03,2.9848,3.03073333333,2.75083333333,3.51926666667,2.48233333333,2.55326666667,8.11053333334,2.25793333333,2.3248
566.37,2.9946,3.045,2.7667,3.54513333333,2.506,2.57726666667,8.26033333333,2.29513333333,2.32953333333
566.71,2.9963,3.0392,2.76596666667,3.54106666667,2.51853333333,2.582,8.40673333333,2.29993333333,2.3302
567.05,3.03623333333,3.07566666667,2.80246666667,3.57113333333,2.54753333333,2.615,8.57333333333,2.3332,2.36166666667
567.39,3.05716666667,3.1022,2.8268,3.59993333333,2.56566666667,2.62966666667,8.74293333334,2.35306666667,2.38526666667
567.73,3.02783333333,3.08953333333,2.80816666667,3.58726666667,2.5598,2.61293333333,8.88346666667,2.3228,2.37333333333
568.07,3.03396666667,3.09953333333,2.8246,3.6014,2.57853333334,2.62266666667,9.07233333332,2.33333333333,2.3938
568.41,3.08153333333,3.16313333333,2.8697,3.6548,2.63413333333,2.67833333333,9.30226666666,2.38926666667,2.45513333333
568.75,3.12696666667,3.20573333333,2.90986666667,3.70346666667,2.67726666667,2.70753333333,9.5216,2.4326,2.51066666667
569.09,3.15663333333,3.2428,2.9468,3.74833333333,2.71533333333,2.73626666667,9.74180000001,2.46233333333,2.53726666667
569.43,3.17136666667,3.24933333333,2.94203333333,3.76306666667,2.7274,2.74073333333,9.93460000001,2.4646,2.5458
569.77,3.12536666667,3.20533333333,2.8966,3.718,2.67906666667,2.68686666667,10.0666,2.41,2.50053333333
570.11,3.14866666667,3.22426666667,2.90796666667,3.72953333333,2.697,2.69713333333,10.2708,2.42453333333,2.52166666667
570.45,3.12356666667,3.20953333333,2.88533333333,3.70526666667,2.6634,2.6854,10.4411333333,2.3926,2.5032
570.79,3.1015,3.1838,2.83786666667,3.6682,2.624,2.6508,10.6174,2.3514,2.48666666667
571.13,3.1108,3.18486666667,2.8393,3.67166666667,2.638,2.66153333333,10.8199333334,2.35046666667,2.49926666667
571.47,3.13073333334,3.20133333333,2.85116666667,3.6908,2.64766666667,2.68466666667,11.0240666667,2.3706,2.5192
571.81,3.10976666667,3.17686666667,2.82066666667,3.66286666667,2.61713333333,2.65913333333,11.192,2.34173333333,2.48566666667
572.15,3.07393333333,3.1248,2.77983333333,3.61993333333,2.57113333333,2.60433333333,11.3362666667,2.29226666667,2.4338
572.49,3.03636666667,3.10033333333,2.755,3.58546666667,2.53366666667,2.58406666667,11.5034,2.25853333333,2.39106666667
572.83,3.01806666667,3.08073333333,2.73973333333,3.56633333333,2.51626666667,2.57286666667,11.7068,2.24293333333,2.3774
573.17,3.0441,3.10793333333,2.76266666667,3.57926666667,2.54533333333,2.60206666667,11.9552,2.26846666667,2.4022
573.51,3.05233333333,3.13793333333,2.7845,3.57766666667,2.5638,2.62373333333,12.2074666667,2.29293333333,2.42526666667
573.85,3.04276666667,3.14213333333,2.77656666667,3.5682,2.54886666667,2.61766666667,12.4418666667,2.28633333333,2.4152
574.19,3.05946666667,3.16453333333,2.80046666667,3.5996,2.57973333333,2.63033333333,12.6948666667,2.30413333333,2.43246666666
574.53,3.05773333333,3.16126666667,2.81836666667,3.60053333333,2.59553333333,2.64493333333,12.9325333333,2.3184,2.43426666667
574.87,3.06926666667,3.179,2.83993333333,3.6064,2.6014,2.65513333333,13.1878666667,2.33446666667,2.44786666667
575.21,3.08846666667,3.19,2.8589,3.6138,2.60766666667,2.67246666667,13.4390666667,2.35353333333,2.4542
575.55,3.09196666667,3.1926,2.859,3.61953333333,2.61366666667,2.67646666667,13.6858,2.35486666666,2.46126666667
575.89,3.07176666667,3.1712,2.85106666667,3.6018,2.5974,2.67353333333,13.9192,2.34153333333,2.461
576.22,3.06736666667,3.16233333333,2.84963333333,3.5884,2.59566666667,2.66886666667,14.1806666667,2.32806666667,2.46466666667
576.56,3.09086666667,3.1794,2.86806666667,3.60046666667,2.62066666667,2.68746666667,14.4453333333,2.3402,2.48506666667
576.90,3.0679,3.16433333333,2.8532,3.57713333333,2.59366666667,2.68526666667,14.6923333333,2.3074,2.46826666667
577.24,3.05923333333,3.1394,2.82346666667,3.57053333333,2.584,2.69106666667,14.9498666667,2.28033333333,2.4332
577.58,3.08463333334,3.16,2.8504,3.59833333333,2.61466666667,2.74166666667,15.2498666667,2.29046666667,2.45973333333
577.92,3.1035,3.17886666667,2.85983333333,3.6168,2.62293333333,2.77286666667,15.5588666667,2.3084,2.47813333333
578.26,3.11133333333,3.18533333333,2.86926666667,3.63806666667,2.624,2.77673333333,15.8441333333,2.2886,2.47286666666
578.60,3.08123333333,3.15273333333,2.8396,3.62793333333,2.60386666666,2.7604,16.1435333333,2.24533333333,2.4454
578.94,3.05983333333,3.12746666667,2.8217,3.61886666667,2.60306666667,2.75,16.4497333333,2.20846666667,2.43126666667
579.28,3.06503333333,3.145,2.83643333333,3.6174,2.61126666666,2.76106666667,16.7761333333,2.218,2.44766666667
579.61,3.09583333333,3.1784,2.85783333333,3.6554,2.64393333333,2.80333333333,17.1321333333,2.25093333333,2.46666666667
579.95,3.12093333333,3.20033333333,2.8747,3.69086666667,2.67233333334,2.82433333333,17.4562,2.27986666667,2.49486666667
580.29,3.1378,3.21426666667,2.8979,3.70566666667,2.67686666667,2.84593333333,17.8013333333,2.29966666667,2.5272
580.63,3.1603,3.2158,2.91316666667,3.71913333333,2.68446666667,2.84446666666,18.1632,2.32986666667,2.53826666666
580.97,3.16083333333,3.20506666667,2.9233,3.7226,2.67946666667,2.8114,18.4584666667,2.32626666667,2.55386666667
581.31,3.1465,3.18746666667,2.9132,3.70393333333,2.65046666667,2.7756,18.7747333334,2.30766666667,2.54933333333
581.65,3.15616666666,3.19706666667,2.9166,3.7086,2.64926666667,2.7682,19.1118,2.31226666667,2.56986666667
581.98,3.13093333333,3.196,2.88616666667,3.68246666667,2.63246666667,2.7408,19.4378666667,2.3104,2.5552
582.32,3.1136,3.18326666667,2.86263333333,3.6498,2.61493333333,2.7156,19.7006666667,2.28753333333,2.5418
582.66,3.12413333333,3.20246666667,2.8653,3.6484,2.62053333333,2.7104,20.0159333333,2.31826666667,2.56153333333
583.00,3.14426666667,3.21013333333,2.87216666667,3.664,2.6268,2.72313333333,20.3386666667,2.3264,2.585
583.34,3.16013333333,3.22446666667,2.8772,3.6684,2.62793333333,2.70966666667,20.6711333333,2.32253333333,2.60746666667
583.68,3.09453333333,3.15806666666,2.81463333333,3.5906,2.5474,2.63573333333,20.9094666667,2.23393333333,2.53026666667
584.01,3.0795,3.15693333333,2.80443333333,3.59073333333,2.5432,2.60633333333,21.2302666667,2.23053333333,2.5056
584.35,3.0233,3.11833333333,2.7615,3.55086666667,2.50806666667,2.56033333333,21.529,2.17153333333,2.4686
584.69,3.0406,3.142,2.7818,3.56826666667,2.531,2.59466666667,21.9128666667,2.1892,2.50073333333
585.03,3.02526666667,3.13713333333,2.77733333334,3.55693333333,2.537,2.5952,22.265,2.18133333333,2.4834
585.37,2.9745,3.09433333333,2.7461,3.49246666667,2.50973333333,2.56226666667,22.5668666667,2.1376,2.42246666667
585.70,3.02893333333,3.1066,2.78553333333,3.51926666667,2.55113333334,2.61393333333,22.9244,2.16673333333,2.4534
586.04,3.03463333333,3.11093333333,2.78436666667,3.52553333333,2.5442,2.62373333333,23.2908666666,2.17646666667,2.4396
586.38,2.98796666667,3.06353333333,2.75343333333,3.47706666667,2.48773333333,2.59326666667,23.5566,2.12153333333,2.38806666667
586.72,2.99366666667,3.0734,2.7533,3.48026666667,2.50933333333,2.6088,23.964,2.13746666667,2.39446666667
587.06,3.0066,3.1,2.7911,3.51293333333,2.5418,2.63826666667,24.3157333333,2.1732,2.40566666667
587.39,3.02533333333,3.1176,2.8129,3.5296,2.56326666667,2.6612,24.7400666667,2.2026,2.4202
587.73,2.95373333333,3.0522,2.74463333333,3.4688,2.49213333333,2.63206666667,25.0568,2.1266,2.3548
588.07,2.97386666667,3.07553333333,2.76993333333,3.48873333333,2.51666666667,2.64846666667,25.3964,2.1584,2.38493333333
588.41,2.95593333333,3.077,2.75583333333,3.47933333333,2.4972,2.638,25.7227333333,2.14546666666,2.36773333333
588.74,2.956,3.07413333333,2.73413333333,3.48926666667,2.48906666666,2.62246666667,26.0542,2.14166666667,2.35973333333
589.08,2.93816666666,3.0486,2.70273333333,3.48073333333,2.45773333333,2.60046666667,26.3506,2.11866666667,2.34786666667
589.42,2.893,3.05293333333,2.68533333333,3.46393333333,2.4342,2.5864,26.6914,2.10666666667,2.3458
589.76,2.86253333333,3.02726666667,2.65813333333,3.45473333333,2.4258,2.56333333333,26.9917333333,2.08466666667,2.33166666667
590.09,2.8806,3.05706666667,2.67856666667,3.47986666667,2.46186666667,2.5898,27.434,2.11233333333,2.36646666667
590.43,2.8616,3.03446666667,2.6634,3.47346666667,2.42306666667,2.56566666667,27.6996666667,2.08713333333,2.3376
590.77,2.82933333334,2.99286666667,2.60983333333,3.4086,2.3938,2.53446666667,28.0066666667,2.04693333333,2.3104
591.11,2.8443,3.0092,2.6076,3.4274,2.40646666667,2.55646666667,28.3440666667,2.0724,2.3472
591.44,2.90503333333,3.0764,2.67816666667,3.49046666667,2.47153333333,2.6094,28.7457333334,2.14246666667,2.41973333333
591.78,2.8791,3.053,2.63543333333,3.4572,2.42866666667,2.58553333333,29.0439333333,2.1148,2.38213333333
592.12,2.8669,3.046,2.63176666667,3.4466,2.439,2.58386666667,29.3944,2.13006666667,2.3854
592.46,2.8503,3.03133333333,2.62326666667,3.40326666667,2.42613333333,2.56126666667,29.6998666667,2.10593333333,2.3982
592.79,2.84286666667,3.03586666667,2.62893333333,3.39293333333,2.4186,2.55626666667,30.0402666667,2.0966,2.39586666667
593.13,2.82306666667,3.00566666667,2.60096666667,3.3514,2.38346666667,2.52026666667,30.313,2.0636,2.36566666667
593.47,2.8533,3.01313333333,2.63653333333,3.36193333333,2.4016,2.54686666667,30.6361333334,2.08113333333,2.39426666667
593.80,2.86276666667,3.0286,2.63463333333,3.3762,2.4038,2.5438,30.9212666667,2.08286666667,2.39166666666
594.14,2.86333333333,3.039,2.6234,3.3836,2.416,2.55093333333,31.2623333333,2.10533333333,2.39393333333
594.48,2.89743333333,3.06713333333,2.64493333333,3.42906666667,2.42846666667,2.58086666667,31.6410666667,2.13233333333,2.41913333333
594.81,2.93356666667,3.09686666667,2.68046666667,3.4768,2.45833333333,2.6148,31.9792,2.164,2.4372
595.15,2.90616666667,3.04853333333,2.6374,3.43553333334,2.4184,2.56786666667,32.2047333333,2.12666666667,2.40266666667
595.49,2.95153333333,3.08526666667,2.67706666667,3.467,2.45293333334,2.6004,32.5487333333,2.15813333333,2.4496
595.82,2.98593333333,3.09473333333,2.68343333333,3.47833333333,2.4566,2.6088,32.8625333333,2.15946666667,2.46086666666
596.16,3.0139,3.11266666667,2.712,3.5054,2.47206666666,2.63753333333,33.1656,2.1812,2.46066666667
596.50,3.05513333333,3.147,2.74413333333,3.55346666667,2.50933333333,2.68686666667,33.445,2.2288,2.50746666667
596.83,3.09233333333,3.17593333333,2.7781,3.607,2.5326,2.71253333333,33.7698,2.2532,2.5336
597.17,3.11263333333,3.22146666666,2.7969,3.62493333333,2.55513333333,2.7322,34.0406666667,2.2786,2.5604
597.51,3.10803333333,3.22286666667,2.80553333333,3.63953333333,2.5544,2.73713333333,34.3119333333,2.28913333333,2.56773333333
597.84,3.13833333333,3.263,2.86716666667,3.68426666667,2.58666666667,2.77286666667,34.6119333333,2.3204,2.61786666667
598.18,3.08396666667,3.22046666667,2.8237,3.64946666667,2.55986666667,2.72066666667,34.8253333333,2.2766,2.5838
598.52,3.07413333333,3.215,2.82483333333,3.635,2.55393333334,2.70526666667,35.0947333333,2.2602,2.5874
598.85,3.0915,3.2434,2.84373333333,3.64086666667,2.56073333333,2.7142,35.3944,2.2716,2.6002
599.19,3.11886666666,3.27093333333,2.8728,3.66993333333,2.60086666667,2.75313333333,35.7143333333,2.28753333333,2.61926666667
599.53,3.12786666667,3.27446666667,2.8952,3.70293333333,2.61926666667,2.78573333333,36.0,2.30626666666,2.6298
599.86,3.09743333333,3.25326666667,2.86953333333,3.6802,2.5938,2.76646666667,36.2316666667,2.29633333333,2.626
600.20,3.10643333333,3.28873333333,2.8811,3.6936,2.61586666667,2.776,36.5542,2.3166,2.64746666667
600.53,3.09086666667,3.26246666667,2.8616,3.66993333333,2.60546666667,2.7608,36.7860666667,2.3158,2.63906666667
600.87,3.0541,3.191,2.81203333333,3.6272,2.53226666667,2.7068,37.0456,2.27386666667,2.58953333333
601.21,3.0497,3.161,2.7914,3.59066666667,2.51966666667,2.68586666667,37.3316666667,2.265,2.5826
601.54,3.03213333333,3.13246666667,2.7621,3.5626,2.49826666667,2.66286666667,37.5600666667,2.22933333333,2.56433333333
601.88,3.03263333333,3.12806666666,2.78443333333,3.5634,2.48766666667,2.68193333334,37.816,2.22053333333,2.55426666667
602.21,3.01846666667,3.1262,2.77113333333,3.55873333333,2.4698,2.65566666667,38.0712,2.21306666667,2.54846666667
602.55,3.0572,3.16646666667,2.80926666667,3.6068,2.51286666667,2.6914,38.4074,2.25126666667,2.60553333333
602.88,3.0484,3.145,2.80563333333,3.6024,2.48933333333,2.66833333333,38.6438666667,2.25433333333,2.59046666667
603.22,3.03856666667,3.1338,2.7971,3.58066666667,2.46533333334,2.64446666667,38.8412,2.24246666667,2.5802
603.56,3.03223333333,3.12993333333,2.78766666667,3.582,2.4518,2.62953333333,39.0773333333,2.2374,2.5612
603.89,3.0328,3.1164,2.7848,3.578,2.42813333333,2.62013333333,39.2837333333,2.223,2.5492
604.23,3.0616,3.1504,2.80696666667,3.60046666667,2.4518,2.6458,39.525,2.2458,2.571
604.56,3.0711,3.18146666667,2.81756666667,3.609,2.4716,2.65786666667,39.7404666667,2.2626,2.58486666667
604.90,3.05216666667,3.1738,2.8078,3.60086666667,2.4536,2.64853333333,39.9116666667,2.2428,2.56806666667
605.23,3.0153,3.13213333333,2.76376666667,3.55633333333,2.41426666667,2.60033333333,40.0764666667,2.21386666667,2.5156
605.57,3.01673333333,3.14286666667,2.76066666667,3.56246666667,2.41826666666,2.60966666667,40.3188666667,2.22773333333,2.52266666667
605.90,3.02176666667,3.13713333333,2.7653,3.55913333333,2.42646666667,2.63006666667,40.5386666667,2.23826666667,2.5098
606.24,2.98203333333,3.09926666667,2.7174,3.52066666667,2.3896,2.58593333333,40.7140666667,2.20053333333,2.45373333333
606.58,2.94066666667,3.08766666667,2.68326666667,3.49893333333,2.3488,2.5654,40.8759333333,2.17813333333,2.4356
606.91,2.9532,3.11026666667,2.69836666667,3.5306,2.3746,2.5856,41.1282666667,2.19873333333,2.45633333333
607.25,2.99943333333,3.15513333333,2.74276666667,3.57653333333,2.41013333333,2.63073333333,41.3688666667,2.2468,2.5092
607.58,3.01133333333,3.1602,2.76826666667,3.58666666667,2.4278,2.65086666667,41.5400666667,2.26413333333,2.52693333333
607.92,3.04466666667,3.20206666667,2.79806666667,3.62466666667,2.4632,2.68593333333,41.8121333333,2.30886666667,2.5664
608.25,3.05763333333,3.22513333333,2.83133333333,3.66086666667,2.48913333333,2.71573333333,42.0707333333,2.31953333333,2.59806666667
608.59,3.05396666667,3.21206666667,2.80466666666,3.64653333333,2.4686,2.68426666666,42.2011333333,2.28926666667,2.58286666667
608.92,3.0194,3.1864,2.77166666667,3.62606666667,2.43406666667,2.67066666667,42.3746666667,2.25686666667,2.5682
609.26,3.02993333333,3.1894,2.77953333333,3.62273333333,2.42913333333,2.65826666667,42.4243333333,2.2478,2.5822
609.59,3.00796666667,3.1822,2.76253333333,3.61006666667,2.41233333333,2.62893333333,42.5602,2.22006666667,2.5776
609.93,3.0086,3.18933333333,2.7778,3.62293333333,2.4194,2.64453333333,42.6506666667,2.23426666667,2.599
610.26,3.0337,3.2032,2.80636666667,3.64393333333,2.44873333333,2.66266666667,42.8255333333,2.24946666667,2.6276
610.60,3.0022,3.18573333333,2.7787,3.58973333333,2.405,2.63006666667,42.928,2.2158,2.58833333333
610.93,2.95596666667,3.14993333333,2.73923333333,3.55406666667,2.3676,2.597,43.0371333333,2.1666,2.5536
611.27,2.92666666667,3.126,2.71146666667,3.52806666667,2.34026666667,2.56573333333,43.2176,2.1584,2.52806666667
611.60,2.82886666667,3.02993333333,2.64553333333,3.44406666667,2.244,2.4844,43.2118666667,2.07513333333,2.44793333333
611.93,2.76876666667,2.9738,2.58703333333,3.3792,2.1744,2.4188,43.2795333333,2.03113333333,2.39133333333
612.27,2.77486666667,2.9918,2.61886666667,3.4006,2.19866666667,2.45906666667,43.4850666667,2.07406666667,2.41413333334
612.60,2.8199,3.0326,2.6718,3.433,2.2252,2.47566666667,43.6636,2.11353333333,2.45026666667
612.94,2.81193333333,3.02706666667,2.63496666667,3.432,2.21746666666,2.4696,43.9182666667,2.1148,2.44753333333
613.27,2.83753333333,3.04506666667,2.65406666667,3.44753333333,2.22733333334,2.5058,44.1496666667,2.1564,2.4706
613.61,2.8586,3.0496,2.67496666667,3.45413333333,2.22853333333,2.53886666666,44.3362666667,2.16786666667,2.46753333333
613.94,2.79673333333,3.0114,2.63433333333,3.41573333333,2.17186666667,2.49986666666,44.5486,2.119,2.40306666667
614.28,2.7693,2.9928,2.6125,3.42586666667,2.15706666667,2.47893333333,44.6978666667,2.10246666667,2.38586666667
614.61,2.8016,3.01633333334,2.64493333333,3.44506666667,2.1812,2.5242,44.9699333333,2.13413333333,2.4046
614.94,2.77106666667,3.00633333333,2.6114,3.42833333333,2.15713333333,2.51053333334,45.1812666667,2.07826666667,2.392
615.28,2.76956666667,3.00306666667,2.58693333333,3.42086666667,2.1358,2.49886666667,45.4086,2.04993333333,2.3818
615.61,2.82313333333,3.04393333333,2.63273333333,3.46333333333,2.18046666667,2.55726666667,45.6462666667,2.09193333333,2.41153333334
615.95,2.8415,3.07433333333,2.63783333333,3.4832,2.17993333333,2.58406666667,45.8200666667,2.1012,2.41646666667
616.28,2.88936666667,3.10693333333,2.6895,3.54446666667,2.2424,2.64406666667,46.0566,2.14953333333,2.4488
616.61,2.87986666667,3.09893333333,2.70723333333,3.55133333333,2.21713333333,2.63133333333,46.2630666667,2.1318,2.40726666667
616.95,2.86513333333,3.0816,2.71493333333,3.5504,2.20193333333,2.61386666667,46.3767333333,2.09426666667,2.3854
617.28,2.87376666667,3.0912,2.70936666667,3.56053333333,2.1914,2.59306666667,46.5272,2.08286666667,2.3866
617.62,2.91316666667,3.103,2.71956666667,3.58313333334,2.21953333333,2.617,46.6010666667,2.1216,2.417
617.95,2.9597,3.1166,2.74346666667,3.59853333334,2.24573333333,2.6636,46.8464666667,2.15926666667,2.475
618.28,2.88533333333,3.03833333333,2.66213333333,3.52793333333,2.17593333333,2.5638,46.9163333333,2.10246666667,2.40933333333
618.62,2.89596666667,3.01726666667,2.66706666667,3.52986666667,2.17486666667,2.5484,47.0177333333,2.12253333333,2.39566666666
618.95,2.93266666667,3.05273333333,2.72146666667,3.58826666667,2.2384,2.58333333333,47.1932666667,2.18733333333,2.42106666667
619.28,2.94986666667,3.05926666667,2.73863333333,3.60773333333,2.2654,2.585,47.3277333334,2.20153333333,2.43386666667
619.62,2.92786666667,3.00806666667,2.7309,3.5848,2.2256,2.5288,47.4466,2.17606666667,2.4208
619.95,2.83426666667,2.91826666667,2.6172,3.47273333333,2.11826666667,2.43166666667,47.508,2.0878,2.34913333333
620.28,2.84443333333,2.93453333333,2.62216666667,3.45946666667,2.11926666667,2.44586666667,47.6294,2.10606666667,2.38526666667
620.62,2.8394,2.92746666667,2.60386666667,3.44573333333,2.09586666666,2.42186666667,47.7178666667,2.11893333333,2.3924
620.95,2.76036666667,2.85,2.52886666667,3.38066666666,2.02066666667,2.36086666667,47.8669333333,2.07553333334,2.34013333333
621.28,2.75026666667,2.8416,2.52703333333,3.35593333333,2.00266666667,2.32913333333,47.9663333333,2.05686666667,2.34353333333
621.62,2.77236666667,2.8718,2.57416666667,3.39946666666,2.03726666667,2.3338,48.1241333333,2.07446666667,2.368
621.95,2.84666666667,2.94433333333,2.6455,3.484,2.10586666667,2.40313333333,48.2488,2.13033333333,2.42966666667
622.28,2.8489,2.9422,2.63323333333,3.47686666667,2.1202,2.4018,48.3708666667,2.13746666667,2.41906666667
622.62,2.86803333333,2.9516,2.63193333333,3.47933333334,2.14266666667,2.4218,48.5169333333,2.1434,2.44086666667
622.95,2.83016666667,2.91753333333,2.5913,3.4612,2.09746666667,2.40986666667,48.5715333333,2.11546666667,2.42713333333
623.28,2.89356666666,2.99106666667,2.6358,3.51146666667,2.17313333333,2.4666,48.6372666667,2.1638,2.4804
623.62,2.9639,3.05773333333,2.7168,3.58546666667,2.23246666667,2.5242,48.7626666667,2.2186,2.53333333333
623.95,3.0176,3.1066,2.7869,3.669,2.3118,2.603,48.8579333333,2.29746666667,2.60153333333
624.28,3.0526,3.14346666666,2.81493333333,3.71566666667,2.36466666667,2.66246666667,48.9686666667,2.34093333333,2.63053333333
624.62,3.10876666667,3.21726666667,2.8619,3.78066666667,2.44993333333,2.74046666667,49.105,2.38813333333,2.667
624.95,3.1112,3.20873333333,2.8571,3.7942,2.45446666666,2.7642,49.2665333333,2.398,2.66433333333
625.28,3.06916666667,3.15946666667,2.807,3.75653333333,2.41626666667,2.72786666667,49.3233333333,2.3644,2.62173333333
625.61,3.04393333333,3.1368,2.78646666667,3.734,2.404,2.71306666667,49.4334,2.35733333333,2.59046666667
625.95,3.02156666667,3.12586666666,2.7681,3.71986666666,2.38086666667,2.7088,49.5064,2.33666666667,2.5974
626.28,3.03323333333,3.13613333333,2.75296666666,3.73586666667,2.365,2.72066666667,49.5777333333,2.35266666666,2.60566666667
626.61,3.09156666667,3.19266666667,2.80043333333,3.77486666667,2.40606666667,2.76,49.7360666667,2.393,2.65986666667
626.94,3.09403333333,3.1868,2.79926666667,3.77873333333,2.4114,2.774,49.8882,2.39973333333,2.67446666667
627.28,3.14076666667,3.25546666667,2.8452,3.82993333333,2.4718,2.83526666667,50.0764,2.4496,2.7304
627.61,3.1181,3.22966666667,2.8158,3.79053333333,2.44313333333,2.79026666667,50.1546666667,2.41326666667,2.68226666667
627.94,3.15713333334,3.271,2.84723333333,3.83473333333,2.49726666667,2.818,50.3273333333,2.44326666667,2.7066
628.27,3.20113333333,3.2772,2.88043333333,3.85566666667,2.50873333333,2.832,50.4102,2.48133333333,2.74766666667
628.61,3.24603333333,3.3164,2.89733333333,3.8768,2.52673333333,2.85766666667,50.5342666667,2.5078,2.77113333333
628.94,3.25643333333,3.34666666666,2.88663333333,3.86193333333,2.5204,2.87473333333,50.5783333333,2.50813333334,2.7808
629.27,3.2879,3.36286666667,2.9245,3.87933333333,2.54433333333,2.9116,50.6964666667,2.51966666667,2.83593333333
629.60,3.3186,3.3832,2.93206666667,3.89653333333,2.55753333333,2.9222,50.8355333333,2.52066666667,2.83886666667
629.94,3.29263333333,3.35613333333,2.95093333333,3.86353333333,2.5372,2.88193333333,50.9721333333,2.4684,2.81726666667
630.27,3.2465,3.30893333333,2.9131,3.8166,2.49846666667,2.83233333333,51.1193333333,2.4328,2.763
630.60,3.23713333333,3.29953333333,2.91703333333,3.79786666667,2.4874,2.82213333333,51.2667333333,2.41806666667,2.74553333333
630.93,3.27023333333,3.29266666667,2.9252,3.79833333333,2.50206666667,2.8294,51.3057333333,2.435,2.76026666667
631.26,3.32903333333,3.3458,2.96866666667,3.8466,2.54146666667,2.88753333333,51.5172666667,2.486,2.8092
631.60,3.34706666667,3.33993333333,2.98463333333,3.8336,2.51706666667,2.89046666667,51.5694,2.49506666667,2.8438
631.93,3.38666666667,3.38526666667,3.03666666667,3.8812,2.593,2.9312,51.6848,2.5246,2.89326666667
632.26,3.38266666666,3.369,3.04933333333,3.8902,2.6082,2.94166666667,51.7446,2.52286666667,2.9152
632.59,3.44446666667,3.40626666667,3.12093333333,3.96613333333,2.6772,2.99273333334,51.9394666667,2.57906666667,2.97086666667
632.92,3.4433,3.41226666667,3.1018,3.95886666667,2.67593333333,2.96233333333,51.9892666666,2.55713333333,2.93586666667
633.26,3.5309,3.4922,3.2148,4.046,2.7714,3.03566666667,52.1586666667,2.6488,3.0252
633.59,3.5225,3.48213333333,3.18496666667,4.03853333333,2.77046666667,3.0322,52.1757333334,2.63033333333,3.0056
633.92,3.52056666667,3.4576,3.17643333333,4.04226666667,2.74913333333,3.01446666667,52.1783333333,2.62153333333,2.98853333333
634.25,3.53316666667,3.47653333333,3.1767,4.09006666667,2.75913333333,3.0252,52.2278,2.64133333333,3.01233333333
634.58,3.50096666667,3.45573333333,3.1598,4.07953333333,2.7338,3.0052,52.3035333333,2.6034,2.97473333333
634.91,3.5017,3.44266666666,3.14793333333,4.07506666667,2.73473333333,2.99786666667,52.3884,2.5732,2.96973333333
635.25,3.45003333333,3.39653333333,3.09793333333,4.02746666667,2.6962,2.95113333333,52.5046666666,2.51486666667,2.9018
635.58,3.37953333333,3.36866666666,3.04883333333,3.98086666667,2.61493333334,2.88586666667,52.6296,2.4606,2.8586
