wavelength,Back_DiuDiuf,Belly_DiuDiuf,Breast_DiuDiuf,Crissum_DiuDiuf,Crown_DiuDiuf,DorTail_DiuDiuf,Patch10_DiuDiuf,Rump_DiuDiuf,Throat_DiuDiuf,WingTip_DiuDiuf
765.39,20.8598166667,54.2377916666,21.2144166667,42.4515,19.59625,19.6739583333,51.531,19.3443333333,52.9456666667,19.9773333333
765.70,21.29615,54.3326666666,21.57325,42.8416666667,19.8124166667,20.085,51.61525,19.62275,53.3521666667,20.30675
766.01,21.5353166667,54.2945833333,21.91925,42.8449166667,20.081,20.4482083333,51.6575,19.6798333333,53.3895,20.5246666666
766.32,21.3567166667,53.9755,21.567,42.691,19.8445833333,20.3512916667,51.7220833333,19.4206666666,53.3693333333,20.2199166667
766.64,21.1562666666,53.693125,21.5170833333,42.6376666667,19.6974166667,20.231875,51.26975,19.2844166667,53.0855833334,20.0826666666
766.95,21.3633666667,53.5774166667,22.0426666667,42.9025833333,20.1215,20.5989583333,51.2318333333,19.5749166667,53.3529166667,20.6355833333
767.26,21.8938833333,53.3826666667,22.267,42.9158333334,20.35125,20.8920833333,51.2785833333,19.8399166666,53.6300833333,20.7788333333
767.57,21.8274666667,53.2687916667,22.20325,42.9165833333,20.1406666666,20.7895833334,51.16675,19.78675,54.0944166667,20.65625
767.88,22.6587166667,53.5459583334,22.72,43.5780833334,20.8805833333,21.1099166667,51.7269166667,20.3949166666,54.93325,21.46075
768.20,22.7910166667,53.625,22.7538333334,43.7825833333,20.64275,21.2075,51.7250833333,20.2659166667,55.2085833333,21.4795833333
768.51,23.0720333333,53.0906666667,22.76325,43.5966666667,20.7436666667,21.409,51.3494166667,20.3380833333,55.0396666667,21.881
768.82,23.8942333333,53.5142083333,23.6755,44.5088333333,21.6068333333,22.1555,51.9094166667,20.872,56.3128333333,22.5685833333
769.13,24.8528666667,54.260375,24.5358333333,45.1274166667,22.6401666667,22.9708333333,52.6905,21.4651666667,56.8425,22.9561666667
769.44,24.9575333333,53.8351666666,24.0835833333,45.13975,22.6256666667,22.8735416666,52.5566666667,21.5625,56.9513333333,22.8228333334
769.76,24.8256833333,53.3461666666,24.0719166667,44.4514166667,22.1486666667,22.8384583334,51.8718333333,21.6461666667,56.25125,22.5231666667
770.07,24.66975,53.1532916667,23.6066666667,44.4269166667,21.9706666667,22.6594583333,52.2059166667,21.4483333333,56.11675,22.414
770.38,24.7574,53.4411666666,23.3756666666,44.30925,21.816,22.7041666667,52.8645,21.4100833333,56.2810833333,22.02175
770.69,24.0817166666,53.2451666667,22.9459166667,43.9539166667,21.2580833333,22.1047916667,52.2319166667,21.0359166667,55.7961666667,21.7189166666
771.00,24.34975,53.2452916667,23.2798333333,43.9714166667,21.52075,22.5310416667,52.2378333333,21.2479166667,55.1325,22.3279166667
771.32,23.8474666667,52.818625,22.7141666667,43.0973333333,20.4001666667,22.224125,51.5619166666,20.3659166667,54.7195833334,21.0899166666
771.63,24.1083333334,53.055125,22.9325,42.83325,20.4955833333,22.762125,51.9865833333,20.8190833334,54.8395,21.1769166667
771.94,23.84075,52.8891666667,22.427,42.60375,20.1468333333,22.3196666667,52.1191666667,20.24225,54.67425,20.6125
772.25,24.0796333333,53.2382916667,22.5991666666,42.858,20.1318333333,22.723125,52.32825,20.36775,54.7473333333,20.8394166667
772.56,23.32585,52.9094166666,21.9668333333,42.3645833333,19.1376666667,21.9544583333,52.0508333333,20.02725,54.596,20.9538333333
772.87,22.6613833333,52.6489166666,21.8648333333,41.754,18.4866666667,21.226125,51.54575,19.4651666667,54.11975,20.3628333333
773.18,23.22655,53.1658333333,22.7408333334,42.3945833333,18.9821666667,21.6334166667,51.8385833333,19.9609166667,54.9070833333,21.25375
773.50,23.8732833333,53.7215416667,23.6968333333,42.51875,19.0789166667,22.368375,52.09275,20.3824166667,55.5514166667,21.6916666667
773.81,23.20555,51.9704583333,22.7883333333,41.0150833333,17.8070833334,21.2532083333,50.8208333334,19.1479166667,54.46125,20.8833333333
774.12,24.0233833333,52.3384166667,23.3596666667,41.7041666667,18.4635833333,22.0009166666,51.2145833333,19.8910833333,55.15275,21.36875
774.43,24.0848333333,52.3964166667,23.1629166667,41.66675,18.2175833333,21.9774166667,51.24575,19.7241666667,55.4474166666,20.8175
774.74,23.5162666666,52.0720833334,23.0556666667,41.366,18.1056666666,21.8213333333,51.0489166667,19.6085833334,54.9054166667,20.6126666667
775.05,23.5100666667,51.379375,23.17575,41.4123333333,18.1285833333,21.4592083333,50.3686666667,19.1204166667,54.45575,20.7348333333
775.36,23.5602333333,51.2515416667,22.7375,41.2928333334,17.7629166667,21.257875,49.7845833333,19.2903333333,54.1064166667,20.3865
775.67,23.2149,51.04475,22.3878333333,41.04225,17.35475,20.9958333333,49.24175,18.9346666667,53.6950833333,19.9286666666
775.98,22.9854666667,50.4727083333,22.2011666667,40.4289166667,17.07275,20.5349583333,48.6165,18.6214166667,53.1608333333,19.0658333333
776.30,23.3703333334,50.68325,22.0625833333,40.76625,17.47775,21.0537083333,48.9145,18.6780833333,53.8188333333,19.3421666667
776.61,23.4774,50.7529583333,21.9818333334,41.0669166667,17.3366666667,21.656375,49.3365,18.80425,53.5349166667,19.423
776.92,24.0999,50.980625,21.9649166666,41.3451666667,18.1005833333,22.0069583333,49.5498333333,19.2386666667,54.11525,19.5988333334
777.23,24.64935,52.1444166667,22.7466666667,42.7645,19.0290833334,23.33075,50.1218333333,20.52525,54.6866666667,20.4995833333
777.54,24.0466,52.0390833333,22.1414166667,42.3091666667,18.437,22.77075,49.659,19.5973333333,54.2550833333,19.8729166667
777.85,23.7801166666,52.02425,21.8945833333,41.883,18.14725,22.5268333333,49.1155,19.5165833333,53.7999166667,19.81125
778.16,23.8717333333,52.2024166667,21.7460833333,42.1758333333,18.35325,22.6357083333,49.49075,19.7618333333,53.8691666667,20.19175
778.47,23.8455833333,52.476375,20.9545,41.94225,17.8629166667,22.21775,49.5160833333,19.7648333333,53.8036666667,19.5361666667
778.78,25.00275,53.2920833333,22.89825,43.1164166666,19.46675,23.646625,50.7846666667,21.0228333334,54.6220833333,21.0494166667
779.09,25.2269666667,52.9690416666,23.332,43.2679166667,19.4021666667,23.2919166667,51.0675833334,20.8700833333,54.47025,21.0300833333
779.40,24.7877833333,52.4602916667,22.5668333334,43.282,18.78225,23.41175,50.8651666667,20.7624166667,53.8591666667,20.83
779.71,23.9342333333,51.5060416667,22.0290833333,42.0755833333,17.4025833333,22.230125,49.9795,19.985,52.4598333333,20.1143333334
780.02,23.35925,50.6841666667,21.38075,41.24925,17.3919166667,21.5653333333,49.2746666667,19.82075,51.9363333333,19.4035
780.33,22.7020333333,50.176875,21.1429166667,40.9115833333,16.8094166667,20.7994166667,48.42175,19.2244166667,50.6393333333,18.6668333333
780.64,22.356,50.3145833333,20.8401666666,40.77175,16.4569166666,20.1865833334,48.4968333333,18.7361666667,50.3495,17.8481666667
780.95,23.06995,50.3828333333,21.1091666667,40.9078333333,16.915,20.8265416667,48.703,19.3501666667,49.9516666667,18.281
781.26,22.62685,49.965125,20.8334166667,40.6424166667,16.9524166666,20.5405416667,48.6691666666,19.5025,49.70025,18.0115
781.57,22.44585,49.8452916667,20.5626666667,40.2178333333,16.4344166667,20.0001666666,48.4175833333,19.135,49.3600833333,17.2360833333
781.88,21.43185,49.2846666667,20.0824166667,39.1830833333,15.96925,19.5275,48.0071666667,18.75175,48.37025,16.7163333333
782.19,19.9795833333,48.4312916666,17.9801666667,38.0618333333,14.5285,17.980125,47.0739166667,17.3380833333,47.29275,15.4409166667
782.50,19.4928666667,48.4436666667,17.4241666667,37.83375,14.289,17.5180833333,47.05225,17.274,47.1723333333,14.9789166667
782.81,19.7006333333,48.2275416666,17.4561666666,37.56325,14.5293333333,17.091375,46.47,17.1955833333,46.9020833333,14.96125
783.12,19.22325,48.042875,17.1265833333,37.5264166667,14.4645833333,16.8515833333,46.14625,17.0361666667,46.727,14.2234166667
783.43,19.7980333333,47.78475,17.1186666667,37.2588333333,14.2404166667,16.602625,45.9765833333,16.58375,46.2476666667,14.5269166666
783.74,19.7111666667,48.1413333333,16.9815833333,37.3964166666,14.1245,16.770375,46.0445,16.7281666667,46.9049166667,14.8771666666
784.05,19.30525,47.416125,16.3125833333,36.2984166667,13.5859166667,15.8657083333,45.4020833333,16.0890833333,45.8564166666,14.9723333333
784.36,17.7450666667,46.7294583333,15.1076666667,35.1174166667,12.022,14.0469166667,44.91325,14.7219166666,45.6203333333,13.5005833333
784.67,18.0277833334,46.771,15.3249166667,35.451,12.0351666667,14.3509583333,44.6976666667,13.99925,45.5545,13.4173333333
784.98,16.6322333333,45.444125,13.9954166666,34.45575,11.45525,13.335875,43.2890833333,12.2746666667,44.477,12.4795
785.29,16.1178666667,45.8000416667,13.7804166666,34.5845833333,10.62725,12.4249166667,42.6510833334,11.0278333333,44.81975,11.7868333333
785.60,15.7554166666,46.4600833333,14.1939166667,34.7815,10.4759166667,12.2163333333,42.5644166666,10.3574166667,45.07125,11.4245833333
785.91,14.7734333333,46.3955833333,13.6959166666,34.1725833333,9.88591666667,12.0344583333,41.4400833333,9.75991666667,44.3185833333,10.6329166667
786.22,14.4053666667,47.0352083333,13.77,34.5225,9.50575000001,12.0965,41.8196666667,9.01291666666,44.75875,10.2616666667
786.53,15.8972333333,48.70075,15.26,35.7829166667,10.8655833333,13.625375,43.1231666667,10.5924166667,45.3244166667,12.24775
786.84,15.2116,49.0125,14.8393333333,35.9881666667,10.9144166667,13.180125,42.8465833333,10.8980833333,45.2638333333,11.652
787.14,14.9514166667,48.774375,14.458,35.4449166667,10.4935833333,13.0540833333,42.7345833334,10.7281666667,44.7169166667,11.3349166667
787.45,15.2985166667,48.71175,15.0094166667,35.6189166667,11.0665833333,13.8195416667,42.829,11.2316666667,45.0125,11.5534166667
787.76,15.4631,48.983125,15.3261666667,36.0603333333,11.38025,14.591,42.90075,11.86775,44.5916666667,11.9059166667
788.07,14.3490166667,48.83275,14.5148333333,35.0288333333,10.2874166667,13.48475,42.9135833333,11.3976666667,44.1225833334,10.92625
788.38,15.1908333333,49.671875,15.5189166667,35.69625,10.9420833333,14.0167916667,43.66425,12.7981666667,44.1190833333,12.0455
788.69,15.9397333333,49.4717083333,15.7875833333,36.0151666667,11.7390833333,14.89725,44.1340833333,13.69675,44.71775,12.6034166667
789.00,16.0180833333,49.0248333334,15.5659166667,35.5053333334,11.7980833333,14.9527916667,44.3040833333,13.9038333333,44.2229166667,12.7068333333
789.31,15.1419166666,47.4660833333,14.2878333333,34.28625,10.8451666667,13.3827916667,43.2549166667,13.29775,42.9446666667,12.138
789.62,14.5609333333,47.0690833334,13.7993333333,33.6395833333,10.5360833333,12.7315,42.7495,13.4108333333,42.4881666667,11.9921666667
789.92,12.5145833333,45.4592083333,11.7870833333,31.9458333333,8.42591666668,10.2452083333,41.2349166667,11.4708333333,41.3351666667,9.69783333333
790.23,12.2180666667,45.88125,11.89225,31.7604166667,8.40499999998,9.78695833333,41.30125,10.9311666667,41.4204166666,9.85866666667
790.54,10.7028,44.4581666667,10.2955,30.4433333334,7.43841666667,7.78333333333,40.40225,9.10508333333,40.197,8.2265
790.85,9.22940000001,44.017,9.51891666667,29.5055833333,6.26691666667,6.38133333334,39.2275833333,7.65583333333,39.1938333333,7.06308333333
791.16,9.1397,43.6741666667,9.66000000001,29.4139166667,6.87666666667,5.883625,39.5769166667,7.65700000001,39.49025,7.41416666668
791.47,8.81509999999,43.037875,9.22125,28.9820833333,6.89175,5.18195833333,38.6515833334,7.48075000001,38.6339166667,7.12899999999
791.78,9.88701666667,44.0617916667,10.00175,29.77225,7.95658333334,6.274875,39.738,8.39608333334,40.079,7.64266666667
792.08,10.09195,44.594375,10.8470833333,30.3423333333,8.19824999999,6.92333333333,40.4145,8.92791666667,39.3060833333,8.33341666668
792.39,10.94015,44.5246666666,11.2446666667,30.2261666667,8.51141666667,7.11358333333,39.92175,9.09891666667,39.18275,8.814
792.70,11.5771333333,45.9475416667,11.3088333333,30.7229166667,8.954,7.940875,40.5805833334,8.74408333332,39.7955,9.21866666666
793.01,12.2533833333,46.9890833333,12.23525,31.2315833333,9.71308333332,8.59370833333,41.1458333333,8.443,39.7295833333,9.46624999999
793.32,13.746,48.3035833333,14.0246666667,32.5099166667,12.2511666667,11.1380833333,42.7705833334,9.72675,41.0875833333,11.3284166667
793.62,12.9853,48.1410416667,13.8193333333,32.6805833333,11.906,10.740875,42.5190833333,9.56650000002,41.5215833334,10.6184166667
793.93,13.8191333333,49.054625,15.0715833333,33.4229166667,12.8405833333,11.9845833334,43.0915,10.9318333333,42.249,11.5590833333
794.24,15.01425,49.9732916666,15.8833333333,34.4819166667,13.8355,12.8783333333,44.6670833333,12.07275,43.3758333333,13.0340833333
794.55,14.2965333333,50.0885833333,15.52675,34.3849166667,12.8403333333,13.1893333333,44.0968333333,11.2761666667,43.0099166667,12.7076666667
794.86,14.296,50.336375,15.6883333333,34.565,13.0939166667,13.4435416667,43.8329166667,10.8490833333,42.8020833333,13.3823333333
795.16,12.2599833333,48.8700416666,14.089,33.3861666666,11.04325,11.3833333333,42.28475,8.64233333333,41.3224166666,11.8115
795.47,11.8175,48.4342083333,13.8068333333,33.0701666667,10.7895,10.6797916667,41.49125,8.08783333334,41.37725,11.1755
795.78,10.7503833333,48.208,13.8063333333,33.35975,10.9815833333,10.1209166667,41.5254166667,7.85658333334,41.3488333333,10.4695833333
796.09,10.1660666667,47.3302083333,13.9926666667,32.6929166667,11.19775,10.3885833333,41.2599166667,7.67558333334,40.8359166667,10.24575
796.40,9.80265,46.7849583333,13.6059166667,32.3731666667,11.2310833333,10.2794166667,40.9035833333,7.80175000001,40.5264166667,10.614
796.70,8.82559999999,45.7038333333,12.15025,32.0724166667,9.84449999999,8.95516666666,39.4733333333,6.83075,39.71525,9.78399999999
797.01,8.99403333334,45.4580416667,12.44825,31.8236666666,9.80866666668,9.347,39.7255833333,6.63391666666,39.32025,9.87749999998
797.32,8.31239999999,45.9295,11.5985833333,31.7576666667,8.94608333332,8.364125,39.5134166667,5.47091666667,38.7168333333,9.81274999998
797.63,7.75366666667,45.6752916667,11.6263333334,31.8930833333,9.65941666667,8.504625,38.9445833333,5.20708333333,38.9531666667,9.47483333334
797.93,8.35116666667,46.06975,12.0004166667,32.0575,10.0641666667,8.35570833334,39.40925,5.39791666666,39.4093333333,9.92150000001
798.24,6.80688333334,45.2527083333,10.9421666667,31.4805,9.3105,7.09808333334,39.4911666667,4.32341666667,39.8691666667,8.60066666668
798.55,6.60336666667,45.354375,10.77925,31.4453333333,9.08666666665,6.74295833333,39.6113333333,4.2225,39.8716666667,8.76125
798.85,5.15181666668,45.0884166667,9.41941666666,30.69025,8.24683333333,5.50262499999,39.11,2.76816666667,39.1196666667,8.13141666667
799.16,5.45703333334,46.4390833333,10.0176666667,31.29425,7.94916666665,6.09741666667,39.5290833333,3.06358333333,39.9724166667,8.92441666667
799.47,5.54888333334,46.9015,9.94333333333,32.36125,8.26233333332,5.14375,40.4313333333,3.34133333333,40.9579166667,9.29541666665
799.78,4.44506666667,47.1197916667,9.28633333334,32.338,7.49691666667,4.21958333334,40.8724166667,2.36133333333,41.7090833333,8.05800000002
800.08,3.76295000001,47.8785416667,9.02041666666,32.1225,6.91541666666,3.577625,41.1539166667,2.18133333333,41.4593333334,7.19899999998
800.39,3.87223333333,48.8629583333,8.99283333333,32.9015833334,7.40099999999,3.541375,42.26925,2.26241666666,43.03075,7.08266666668
800.70,5.60305,50.3338333333,10.3360833333,34.162,9.01241666668,5.36358333333,44.19875,4.18966666668,45.3615,7.76925000001
801.00,5.3297,50.4874166667,9.48233333333,33.55375,8.24050000001,4.75266666667,43.5005,3.91133333332,44.6495833333,7.25383333333
801.31,4.66763333334,50.9742916667,9.40949999999,33.5006666666,8.59641666667,4.100875,43.81875,4.05308333332,44.6435833334,6.68350000001
801.62,5.95824999999,52.3475,10.723,34.4739166666,8.69349999999,5.76966666667,44.3445,4.77916666668,44.7644166667,7.31258333333
801.92,7.58009999999,53.2519166667,11.8363333333,35.4615,10.2463333333,7.49045833333,44.8829166666,6.289,46.0783333333,8.21383333333
802.23,9.73863333333,55.1079166666,13.93275,36.8824166667,12.81775,9.64016666665,46.5946666666,8.10566666668,48.95675,9.95199999998
802.54,10.7854666667,53.9334583333,13.9044166667,36.94625,13.58975,10.8914583333,46.177,8.986,48.9161666666,10.373
802.84,12.8345166667,55.1360833333,16.0770833333,38.1405833334,14.8639166667,12.8684583333,46.80275,11.043,49.4671666667,12.29025
803.15,13.95795,55.4216666667,18.03875,39.5025833333,16.4324166667,14.4186666667,46.8094166667,12.2266666666,50.0225,13.98925
803.46,16.0777666667,55.7638333333,19.88275,40.7975,18.74175,16.688375,47.1425833333,13.7659166666,50.9778333333,15.93875
803.76,17.0137166667,55.8964583333,20.03,40.842,19.0016666666,16.9451666667,46.8509166667,14.3100833334,49.7751666667,16.838
804.07,15.7639333333,54.5357083333,19.3089166666,39.8909166666,18.0359166667,16.41525,46.074,13.4788333333,48.5131666667,16.2493333334
804.38,17.3127833333,55.2417916667,21.5554166667,41.5063333333,19.1913333333,18.5012083333,47.9673333333,14.8910833333,49.9785,18.1855
804.68,17.4824833334,54.0584583333,21.3844166667,40.2965833333,18.9945833334,18.62375,46.7759166667,14.78175,49.4334166667,17.944
804.99,17.7021666667,53.4467083334,21.109,39.9613333333,19.4751666667,18.49475,46.40525,15.2880833333,48.74375,18.3415833333
805.30,17.8368,53.1263333333,21.7430833333,39.6865,19.5516666667,18.7827083334,46.7228333333,15.23925,48.6529166667,18.3854166666
805.60,19.0320166667,53.029875,22.5994166667,40.4955833333,19.9160833333,19.5745416667,47.2384166666,16.7250833333,48.0679166667,19.8185
805.91,19.9962833334,53.9080833333,23.7118333333,41.1789166666,21.3798333333,19.8379583333,48.2534166667,17.7009166666,48.4973333333,20.609
806.21,20.3947333333,54.8047083333,24.2424166667,41.7066666667,22.5079166667,20.6590416667,49.063,18.05225,49.78075,21.1921666667
806.52,20.8571333333,53.9345833333,23.4794166667,40.9260833333,21.8798333333,20.1719166667,48.9731666667,18.22675,49.90125,20.6456666667
806.83,21.1176833334,55.1032083333,24.8296666667,41.5664166667,22.5963333333,21.404125,50.8114166667,19.2205833333,51.3520833333,21.4843333334
807.13,20.9326833333,55.221,25.2431666667,42.12275,23.5200833334,22.2627083333,51.2368333333,19.56625,52.0275833333,21.9789166667
807.44,20.5101,55.3800416667,25.57825,42.2346666667,23.4511666667,21.9227083333,50.4853333333,19.7646666667,52.6124166667,21.9846666667
807.74,20.35585,54.8472083333,24.7905833333,41.4779166667,22.6235,21.2310833333,49.5708333334,19.5875,52.5021666667,21.2626666667
808.05,21.7226333333,57.3659166667,25.89475,44.1610833333,24.1610833333,22.2705833334,52.2818333334,20.8948333333,55.45875,23.03125
808.35,24.3968333333,59.551,28.64175,47.2186666667,26.7315833333,24.8938333333,55.1385833333,23.4361666667,58.6570833333,25.7261666667
808.66,25.0280833334,61.4847083333,28.8380833333,48.3449166667,27.51175,25.5693333333,55.6689166666,24.3074166666,60.5281666666,26.608
808.97,24.0496833333,61.2999583333,28.1389166667,47.8211666667,27.24025,24.4889583333,55.7483333333,23.1905833333,61.583,25.5045
809.27,24.4924,63.29475,28.2180833333,48.8845833333,27.0769166667,25.564,57.4615,24.1280833333,64.0639166667,26.3974166666
809.58,23.41465,62.2117916667,27.437,48.5324166667,25.7994166667,24.980375,56.9051666667,23.6896666666,62.9716666667,24.9606666666
809.88,21.2533833333,61.8910833333,26.04,47.4548333334,24.3568333333,23.5015833333,56.2260833333,22.359,61.90475,23.1526666666
810.19,19.9503333333,59.3182916667,24.1735,45.6888333333,22.6996666666,21.5564583333,53.5536666667,20.8815,60.303,22.27275
810.49,18.8915833333,58.8987083334,23.0736666667,44.6675833333,20.952,20.623875,52.5544166667,20.0306666666,60.0363333333,20.6728333333
810.80,21.3790166667,60.2792083333,24.6334166667,46.7568333333,23.4066666667,22.9412916667,55.4003333333,21.72875,62.3236666667,22.9130833333
811.10,22.1989666667,62.6680416667,25.9794166667,48.9033333333,24.9999166667,24.9270833334,58.0264166667,23.7865833333,65.0876666667,23.9325
811.41,21.9844666667,60.8675833333,25.5871666667,48.511,23.9403333333,26.1169583333,56.5005833333,24.2699166667,64.1753333333,23.2673333333
811.71,21.2198666667,61.608125,24.86525,48.0815833333,23.3063333334,25.6745416667,56.3098333333,24.1005833334,65.3176666667,22.57175
812.02,20.78915,60.778375,24.3296666667,48.3089166666,22.852,25.8685,56.5356666667,24.4515,65.56975,22.2576666666
812.32,19.5560333334,59.5272083334,23.7835,47.1105833334,21.4416666667,26.0112916667,55.9609166667,24.43725,65.0090833333,22.1411666667
812.63,18.7731833333,58.917625,23.9545,46.3866666667,21.9096666667,25.5843333333,55.4889166666,23.647,64.5756666667,21.2023333333
812.93,18.1728,58.6950416666,22.6885833333,45.9591666667,20.7389166667,25.8963333333,55.676,22.8144166667,66.0849166667,21.1319166666
813.24,22.5132,60.5979166667,26.9390833333,47.9275833333,24.2746666667,30.3064583334,57.1343333333,27.5309166667,67.1108333333,25.3403333333
813.54,22.5526333333,62.0646666666,26.09625,48.0480833333,24.4594166667,30.1803333333,58.18325,27.9279166667,67.3574166667,24.9098333333
813.85,24.0429666666,61.9260833333,27.6684166666,48.1216666667,26.2970833333,30.8959583333,59.3915833333,29.12925,67.397,26.2225
814.15,23.4865833333,60.9762083333,27.4880833333,47.9386666667,26.546,30.329875,58.59825,29.2255833333,66.9759166667,25.8098333333
814.46,22.0826,58.9109166667,25.5055833333,45.5516666667,24.8556666667,28.2132916667,55.8781666667,27.643,64.0094166667,24.9278333333
814.76,20.6466166667,58.7715,25.115,43.87925,24.26725,26.3937916667,55.8620833334,26.4653333333,62.31325,23.83625
815.07,19.1479833333,56.2320416667,23.6805,42.9431666667,21.7584166666,24.870875,54.1020833333,24.9713333333,59.9253333333,21.8445
815.37,20.4853666667,55.9692916667,24.2790833333,43.1641666667,22.5319166667,26.0123333333,54.2844166667,25.70725,59.3871666667,22.8231666666
815.68,21.8670333334,56.1957083333,24.9999166667,44.5753333334,23.6879166667,27.0967916667,54.1396666667,26.488,58.5226666666,23.1600833333
815.98,19.9784833333,54.2275416667,22.68675,42.9111666667,21.9290833334,25.6966666667,52.2861666666,24.513,57.0615,21.9695833333
816.29,19.7753166666,53.431125,22.2310833333,42.0276666666,21.977,24.9063333333,50.8293333334,24.3579166667,55.364,21.6559166667
816.59,19.0092,52.87725,21.0503333334,42.671,22.05475,24.8642083333,51.1808333334,23.6970833333,55.714,21.4985
816.89,21.5973333333,54.7666666667,23.84,45.3866666667,24.1866666667,27.4333333333,52.96,25.3333333333,58.2,24.4666666667
817.20,20.9617833333,54.318875,22.3103333334,45.5883333334,23.45,26.9607083333,51.7088333334,24.788,58.0685,24.2185
817.50,21.4079,54.737375,22.8690833333,45.4844166667,23.24975,27.3337916667,50.5073333333,24.74625,56.5955833333,24.84775
817.81,22.2612166667,53.7650833333,23.6330833333,45.6955,23.825,27.6379583333,50.7914166667,24.78425,56.5708333333,25.6715
818.11,22.0851166667,53.0680416667,22.7909166667,45.34825,23.43375,27.3608333333,49.9998333333,24.01825,56.4633333334,25.88825
818.41,22.2054333334,54.4736666667,22.9421666667,44.361,23.4765,26.9214166667,50.0225833333,23.7495,56.8325833334,26.6939166667
818.72,21.42025,53.9738333334,23.2004166667,43.9908333333,23.41475,25.9105416667,49.6251666667,23.46825,56.448,26.4030833333
819.02,20.5601,52.8355416667,22.2881666667,42.9534166667,22.38725,24.4804583334,48.2581666667,22.66425,55.0969166667,25.6038333333
819.33,22.23905,53.6731666667,23.31525,44.1485833334,22.37325,24.923,49.4021666667,23.279,55.344,26.4220833333
819.63,22.43295,53.9572916667,23.7755833333,44.376,22.0851666667,24.636625,49.6524166667,23.2385,55.3714166667,26.3666666667
819.93,22.11875,54.4231666666,23.0904166667,44.1093333333,21.4575833333,23.5121666667,49.4805,22.3955833333,55.0675833334,25.7828333333
820.24,21.3145833333,53.5620416667,22.391,43.528,20.704,22.444375,49.061,21.8905833333,53.5761666666,24.3420833334
820.54,21.7663666667,53.8034583334,22.7873333333,43.77675,20.36525,22.5334166667,49.37125,21.70225,53.3956666667,24.0778333333
820.85,21.8980666667,54.34275,22.7905,44.08025,20.2569166667,22.6805,50.2601666667,21.6618333333,53.62225,23.9913333333
821.15,21.7956666667,54.8137083333,22.7206666667,44.4039166667,20.3059166667,22.4257916667,50.3053333333,21.5030833333,53.54225,23.5014166667
821.45,21.9838333333,54.90225,22.83775,44.602,20.3694166667,22.486,50.45475,21.66725,53.48725,23.5291666667
821.76,22.0748833333,54.7812083333,22.845,44.9798333334,20.53425,22.649625,50.6828333333,21.7468333333,53.4306666667,23.4923333333
822.06,22.1068333333,54.7105,22.7711666667,45.0970833333,20.4158333333,22.5992916667,50.5868333334,21.5595833333,53.1396666667,23.3859166667
822.36,22.19395,54.8837083333,22.7485833333,45.21425,20.3424166667,22.5417083333,50.8464166667,21.50075,53.2550833333,23.3845833334
822.67,21.7517166667,54.4577916667,22.3528333333,44.9499166667,20.0579166667,22.1768333333,50.4153333333,21.2826666667,52.8066666667,23.0476666667
822.97,21.65405,54.4501666666,22.1418333334,44.83875,19.9959166667,22.075,50.4216666666,21.2515833333,52.7458333333,22.7554166667
823.27,21.5518666666,54.025375,22.0165,44.5759166667,19.7506666667,21.9267083333,50.22975,21.1935833333,52.4546666667,22.6409166667
823.58,21.2869666667,53.8531666667,21.5673333333,44.3186666667,19.3915833333,21.5925833333,50.02525,20.9201666667,52.2840833333,22.3885
823.88,20.7115,53.373875,20.9104166667,43.7385,18.9871666667,21.0630416667,49.5730833333,20.59425,51.8099166667,22.0313333333
824.18,20.2972,52.5842083333,20.23525,43.1935833333,18.51525,20.429625,48.6953333333,20.0889166667,51.0473333333,21.59525
824.49,20.2344333334,52.3464166667,19.8535,42.8876666667,18.1985833334,20.2632916667,48.6753333333,19.9055,50.842,21.6738333334
824.79,19.7125666667,51.7899583333,19.29575,42.4084166666,17.8119166666,19.84475,48.00125,19.634,50.1151666667,21.39875
825.09,19.4681666667,51.4424583333,19.1075833334,41.9520833334,17.7523333333,19.2682083333,47.452,19.2185,49.6988333333,21.2671666666
825.39,18.9204666667,50.8299583333,18.41625,40.8944166667,17.3281666666,18.7871666667,46.8894166667,18.68925,49.1465833334,20.8653333334
825.70,19.0025833333,50.87,18.4376666667,40.8011666667,17.7284166667,19.0377083334,46.76125,19.05775,49.16575,21.0474166667
826.00,19.2472166667,50.9442916667,18.9376666667,40.65625,18.123,19.3131666667,46.6046666667,19.3110833333,48.844,21.3725
826.30,19.6401666667,51.00225,19.30125,40.9909166667,18.3150833333,19.6574583333,46.5570833333,19.4293333333,48.7670833333,21.81275
826.61,19.6745166667,51.3314583333,19.3203333333,40.9853333333,18.7158333333,19.62025,46.3920833333,19.24775,48.47775,21.8693333333
826.91,20.0399166667,51.4335833333,19.6064166667,41.1350833334,18.9749166667,19.81325,46.6784166667,19.5155833333,48.546,22.0965
827.21,20.7103333333,52.1962916667,20.758,42.0963333334,19.7886666667,20.6824583333,47.2664166667,20.4333333333,49.255,22.952
827.51,20.4884,52.356,20.8054166667,42.1235,19.65875,20.728375,47.39925,20.6281666666,49.4406666667,22.721
827.82,19.8521666667,51.5065833333,20.228,41.4233333334,19.1409166667,20.10625,46.3766666667,20.3566666666,48.384,22.01575
828.12,19.5669666667,51.31975,19.8816666667,41.152,18.52925,19.3670416667,46.1993333333,19.6700833333,47.7640833334,21.4465833333
828.42,19.2439666666,50.9410833333,19.4071666666,40.6909166666,18.3728333333,19.383,45.8999166667,20.1269166667,47.0515,21.3745
