wavelength,Back_CypHirf,Belly_CypHirf,Breast_CypHirf,Crissum_CypHirf,Crown_CypHirf,DorTail_CypHirf,Patch10_CypHirf,Rump_CypHirf,Throat_CypHirf,WingTip_CypHirf
576.56,6.92283333333,59.1316666667,57.0515,48.0821666666,6.10766666666,7.52683333333,42.7585,62.9086666666,51.6303333333,7.61666666666
576.90,6.9635,59.1473333333,57.0445,48.136,6.14283333334,7.544,42.726,62.9751666666,51.6653333333,7.61
577.24,6.9385,59.0445,56.989,48.1048333333,6.12266666666,7.5115,42.6385,62.8751666667,51.6513333333,7.579
577.58,6.85883333333,58.9158333333,56.9185,47.9946666667,6.07216666666,7.42216666666,42.5228333334,62.7463333334,51.578,7.48183333333
577.92,6.82816666667,58.9045,56.8968333334,48.0186666667,6.02583333333,7.3725,42.4755,62.6883333334,51.595,7.4195
578.26,6.83116666667,58.8926666667,56.8766666667,48.0136666667,6.054,7.34366666666,42.4708333334,62.7631666667,51.6258333333,7.38616666666
578.60,6.83116666667,58.8675,56.8858333333,48.0453333334,6.09216666667,7.34516666666,42.4453333333,62.7805,51.707,7.43
578.94,6.88033333334,58.8796666667,56.9635,48.1311666667,6.11583333333,7.33666666666,42.5015,62.7765,51.8085,7.45683333334
579.28,6.96866666666,58.9883333333,57.0971666666,48.2371666666,6.21833333333,7.391,42.5576666667,62.8403333334,51.9028333333,7.5365
579.61,6.97033333334,59.1288333333,57.225,48.3646666666,6.22433333334,7.38466666666,42.6643333334,62.9596666666,52.0651666667,7.54533333333
579.95,6.9995,59.1385,57.2308333333,48.3233333333,6.26833333333,7.38383333333,42.6188333333,62.982,52.1315,7.562
580.29,6.99166666667,59.2188333333,57.2651666667,48.3471666666,6.266,7.38016666667,42.672,63.0913333333,52.1958333333,7.585
580.63,6.99483333334,59.3223333334,57.4198333333,48.4413333334,6.27816666666,7.39083333333,42.8071666667,63.1773333333,52.3283333334,7.61683333333
580.97,6.99,59.515,57.5551666666,48.5415,6.276,7.39516666667,42.9063333334,63.3451666667,52.535,7.611
581.31,6.988,59.6181666666,57.6138333333,48.6485,6.29216666667,7.47833333333,42.9703333333,63.4375,52.6113333334,7.64866666666
581.65,6.955,59.743,57.673,48.731,6.289,7.455,42.993,63.523,52.66,7.66
581.98,6.998,59.7748333334,57.6913333334,48.706,6.30466666666,7.49566666666,42.9981666667,63.4515,52.684,7.68816666666
582.32,6.99383333333,59.7936666666,57.7135,48.7245,6.27533333334,7.51733333333,43.0093333333,63.3656666667,52.6811666667,7.65133333333
582.66,7.0135,59.7995,57.7213333334,48.6905,6.289,7.5295,43.0083333334,63.3741666666,52.737,7.6315
583.00,6.96,59.7726666667,57.6705,48.675,6.20566666666,7.49783333334,42.9936666667,63.4328333333,52.7445,7.585
583.34,7.028,59.7838333334,57.7061666667,48.6733333334,6.27083333334,7.584,43.0435,63.4806666666,52.7963333334,7.6535
583.68,7.02033333333,59.8473333334,57.806,48.8131666667,6.27416666666,7.61433333334,43.1171666667,63.5205,52.9071666666,7.64566666667
584.01,7.0195,59.8703333333,57.8438333333,48.8866666667,6.29666666667,7.63316666666,43.0945,63.4053333333,52.9903333334,7.654
584.35,7.02033333333,59.8703333334,57.7965,48.8303333333,6.31983333333,7.6335,43.027,63.3233333333,53.032,7.65433333333
584.69,7.07083333333,59.7446666667,57.7388333334,48.7745,6.34783333334,7.65266666667,42.9861666666,63.2246666667,52.9381666666,7.69583333333
585.03,7.20066666667,59.8155,57.853,48.8658333333,6.46016666666,7.744,43.0568333333,63.2148333333,53.155,7.80433333334
585.37,7.29733333333,59.8433333334,57.8695,48.867,6.51716666667,7.8345,43.053,63.1761666666,53.2385,7.844
585.70,7.28,59.883,57.9378333333,48.9125,6.496,7.8105,43.1295,63.2275,53.3403333334,7.84316666667
586.04,7.31383333333,59.8771666666,57.9418333333,48.8316666667,6.49566666667,7.751,43.1128333333,63.1918333333,53.3921666666,7.87183333334
586.38,7.3095,59.9298333333,57.9138333333,48.9035,6.48333333334,7.7665,43.1306666667,63.2405,53.4336666666,7.87166666666
586.72,7.34633333333,59.9718333334,57.988,49.0078333333,6.5055,7.78416666666,43.1581666667,63.233,53.5151666667,7.877
587.06,7.2425,59.8966666667,57.8718333333,48.9866666667,6.38366666667,7.678,43.009,63.1075,53.3938333334,7.7875
587.39,7.23816666667,60.001,57.9105,49.0283333334,6.37033333334,7.66233333333,43.0926666667,63.192,53.4818333333,7.80366666667
587.73,7.29766666667,60.1041666667,57.9986666667,49.0315,6.43866666667,7.69833333334,43.1875,63.3313333334,53.5968333333,7.83916666667
588.07,7.29766666667,60.21,58.1515,49.2106666666,6.42433333333,7.72616666666,43.249,63.4918333334,53.7205,7.85583333333
588.41,7.30383333333,60.3081666667,58.1538333333,49.2393333334,6.42983333333,7.75316666667,43.301,63.5213333334,53.7883333333,7.885
588.74,7.28133333333,60.3506666667,58.1881666667,49.239,6.393,7.75133333333,43.2336666667,63.5645,53.7833333333,7.85583333334
589.08,7.24233333333,60.314,58.2118333334,49.2248333333,6.3495,7.71433333333,43.2398333333,63.5758333333,53.8121666667,7.8775
589.42,7.26233333333,60.3403333334,58.267,49.2871666666,6.39266666667,7.75983333334,43.2255,63.6715,53.9058333333,7.90666666667
589.76,7.20083333333,60.4185,58.2816666666,49.456,6.39616666667,7.7755,43.2448333333,63.7523333334,53.9788333333,7.91266666667
590.09,7.25266666667,60.4593333334,58.4065,49.5445,6.45916666667,7.80066666667,43.2981666666,63.7311666666,54.1258333333,7.98583333334
590.43,7.26866666667,60.51,58.485,49.5648333334,6.50333333334,7.81033333334,43.3088333334,63.7715,54.2476666667,8.02633333333
590.77,7.355,60.6008333333,58.576,49.569,6.61016666667,7.90366666666,43.4341666667,63.8475,54.4163333333,8.1155
591.11,7.375,60.4786666666,58.4668333333,49.4518333333,6.58983333334,7.9045,43.2951666667,63.7431666666,54.3386666666,8.08783333333
591.44,7.35533333334,60.4621666667,58.4831666666,49.5185,6.55116666667,7.882,43.2543333333,63.7241666666,54.3931666667,8.08966666666
591.78,7.33816666666,60.2516666666,58.3001666667,49.3588333333,6.50883333333,7.85583333334,43.1123333334,63.5366666666,54.3031666667,8.04916666667
592.12,7.33383333334,60.3506666667,58.4616666666,49.4848333333,6.48483333333,7.80083333334,43.1203333334,63.7035,54.4575,8.02166666667
592.46,7.37016666666,60.429,58.5088333333,49.5688333333,6.5125,7.81266666666,43.2293333333,63.7653333334,54.5581666666,8.08966666666
592.79,7.48716666666,60.5448333333,58.645,49.6623333333,6.66166666666,7.92616666667,43.3688333333,63.8878333333,54.7028333334,8.205
593.13,7.48233333334,60.5626666667,58.6745,49.65,6.67233333334,7.918,43.3456666667,63.8745,54.8046666667,8.20133333333
593.47,7.536,60.587,58.7625,49.6735,6.70066666666,7.957,43.3978333333,63.8918333333,54.9693333333,8.24633333334
593.80,7.48516666667,60.6676666666,58.8505,49.718,6.6615,7.963,43.4041666666,63.9786666666,54.957,8.19383333334
594.14,7.4655,60.7125,58.8953333333,49.769,6.64,7.95383333333,43.4288333333,64.07,55.0476666667,8.21883333333
594.48,7.45533333334,60.689,58.9585,49.7826666667,6.595,7.94216666667,43.3953333333,64.0086666667,55.1423333333,8.17533333334
594.81,7.46716666666,60.8283333333,59.1435,49.9313333333,6.63016666667,7.9905,43.4866666667,64.1228333334,55.427,8.23233333334
595.15,7.51716666667,60.8845,59.2753333333,49.9856666667,6.661,8.04366666667,43.563,64.2858333333,55.5771666667,8.29783333333
595.49,7.60083333333,61.1061666667,59.4503333333,50.1553333334,6.72666666667,8.1,43.6771666666,64.3856666666,55.781,8.389
595.82,7.552,61.0443333333,59.3861666666,50.0443333333,6.71616666666,8.089,43.5835,64.2235,55.7503333333,8.39416666667
596.16,7.55133333334,61.0955,59.4378333333,50.0625,6.68766666667,8.10166666667,43.5828333333,64.2445,55.8336666667,8.38033333333
596.50,7.55016666666,61.121,59.3716666667,50.0861666667,6.66616666667,8.07766666667,43.5643333334,64.1915,55.9118333334,8.35783333333
596.83,7.55183333333,61.1926666666,59.4448333334,50.1848333333,6.60833333334,8.05216666667,43.5631666667,64.2293333333,55.9626666667,8.309
597.17,7.50666666666,61.2048333333,59.3868333333,50.1238333333,6.55083333333,8.00866666667,43.489,64.2266666667,55.9121666666,8.23816666667
597.51,7.52583333334,61.2023333333,59.364,50.0458333334,6.5575,8.02283333334,43.517,64.2041666666,56.0143333334,8.2765
597.84,7.57916666667,61.1015,59.2725,49.9901666666,6.606,8.07133333333,43.4646666667,64.0138333333,55.9633333333,8.28166666667
598.18,7.6125,61.225,59.3375,50.1331666666,6.67416666667,8.1355,43.5431666667,64.1716666666,56.0688333333,8.351
598.52,7.71066666667,61.232,59.3306666667,50.1913333333,6.77066666667,8.187,43.6015,64.1415,56.052,8.421
598.85,7.711,61.2275,59.2191666666,50.1203333333,6.78783333333,8.17466666667,43.559,64.004,55.9836666667,8.40133333333
599.19,7.6765,61.2078333333,59.2661666667,50.151,6.7595,8.21216666667,43.6321666667,64.0665,56.0595,8.41266666667
599.53,7.68566666666,61.212,59.2536666667,50.283,6.7725,8.24566666666,43.732,64.1113333333,56.1865,8.38066666667
599.86,7.65183333334,61.1466666666,59.1935,50.2691666666,6.78916666667,8.20033333334,43.6848333333,64.0471666666,56.1513333334,8.33166666667
600.20,7.56066666666,61.1043333333,59.2081666667,50.2526666667,6.71183333333,8.126,43.6506666667,64.0348333333,56.1425,8.2785
600.53,7.51316666667,61.0471666666,59.0891666667,50.1776666667,6.7165,8.1195,43.5806666667,63.9036666667,56.0095,8.31733333333
600.87,7.54966666667,61.1155,59.165,50.222,6.795,8.18616666667,43.6533333333,63.9186666667,56.1246666667,8.38666666667
601.21,7.595,61.1725,59.1541666667,50.33,6.80716666667,8.21433333333,43.5858333333,63.9211666667,56.1855,8.40883333334
601.54,7.58833333334,61.3531666667,59.2948333333,50.4298333334,6.76483333333,8.21716666667,43.6975,64.1333333333,56.3358333333,8.37766666667
601.88,7.57316666667,61.3411666667,59.3085,50.3968333333,6.70666666666,8.20233333333,43.665,64.0566666667,56.3646666667,8.35866666667
602.21,7.4735,61.3388333333,59.3586666666,50.4293333333,6.59433333333,8.15683333334,43.6573333333,64.1003333333,56.4253333334,8.26816666666
602.55,7.47516666667,61.3163333334,59.3818333333,50.4636666666,6.589,8.171,43.6126666667,64.0831666667,56.4886666667,8.28383333333
602.88,7.487,61.3323333333,59.3443333333,50.426,6.59066666667,8.1565,43.5731666666,64.0788333333,56.4906666667,8.27883333333
603.22,7.518,61.4565,59.4656666666,50.4531666666,6.5745,8.17516666666,43.6195,64.1726666667,56.5716666666,8.32783333333
603.56,7.47566666667,61.4295,59.4603333334,50.479,6.52916666667,8.131,43.5675,64.1793333334,56.6105,8.31516666667
603.89,7.48283333333,61.4625,59.4783333334,50.4993333333,6.50283333333,8.12533333333,43.5583333333,64.176,56.6621666666,8.28016666667
604.23,7.56783333333,61.6043333333,59.5973333333,50.6598333334,6.54533333333,8.1705,43.7185,64.2763333333,56.908,8.30816666666
604.56,7.5895,61.6261666667,59.6603333333,50.748,6.55983333333,8.20483333333,43.745,64.3186666667,56.987,8.35033333333
604.90,7.4695,61.6153333334,59.6786666667,50.738,6.52916666667,8.12383333333,43.7826666667,64.3333333333,56.9931666666,8.2845
605.23,7.434,61.5696666666,59.6436666666,50.722,6.528,8.10916666667,43.7085,64.2711666667,57.0156666667,8.28983333333
605.57,7.48083333333,61.5901666666,59.634,50.7255,6.58816666666,8.17916666667,43.7296666667,64.3326666667,57.0875,8.3205
605.90,7.50533333333,61.6703333334,59.63,50.7128333333,6.6665,8.25166666667,43.7103333334,64.3365,57.1405,8.39
606.24,7.5095,61.767,59.662,50.805,6.72366666667,8.2935,43.7575,64.3891666666,57.2065,8.4085
606.58,7.49966666667,61.78,59.7008333333,50.8606666667,6.73316666666,8.2775,43.721,64.3393333333,57.2118333333,8.41683333333
606.91,7.50033333333,61.8225,59.7101666666,50.8681666666,6.75,8.27766666667,43.7401666667,64.3453333333,57.3341666666,8.4135
607.25,7.56266666667,61.8246666667,59.735,50.8988333333,6.7865,8.32383333333,43.7886666667,64.3103333333,57.3635,8.43683333334
607.58,7.56833333333,61.8401666666,59.7443333333,50.8931666667,6.796,8.35833333334,43.7995,64.312,57.4133333333,8.469
607.92,7.49233333333,61.7043333333,59.6716666666,50.8205,6.762,8.32533333333,43.6855,64.2398333333,57.3436666667,8.458
608.25,7.511,61.65,59.6106666667,50.8156666667,6.77716666667,8.3475,43.669,64.2148333334,57.3303333333,8.47583333334
608.59,7.60916666667,61.6541666667,59.647,50.9025,6.809,8.39666666667,43.6038333333,64.1945,57.4221666667,8.54266666666
608.92,7.63483333333,61.5585,59.5331666667,50.8608333334,6.7925,8.40366666667,43.548,64.047,57.3936666667,8.56116666667
609.26,7.5655,61.4908333333,59.4783333334,50.7916666667,6.73033333334,8.284,43.494,63.932,57.2558333333,8.4975
609.59,7.51466666666,61.4416666666,59.4595,50.7741666667,6.66066666666,8.19283333333,43.4496666667,63.8288333333,57.2293333333,8.44116666666
609.93,7.453,61.3338333334,59.3378333334,50.6691666666,6.50766666667,8.11383333334,43.414,63.7146666667,57.2558333333,8.365
610.26,7.432,61.4023333334,59.2808333334,50.6511666666,6.4835,8.0815,43.4568333333,63.732,57.3366666667,8.3495
610.60,7.47,61.4378333333,59.2928333334,50.6735,6.53416666666,8.157,43.463,63.7148333334,57.3506666666,8.3955
610.93,7.48066666666,61.4705,59.2676666667,50.6401666667,6.58916666666,8.23283333333,43.5093333333,63.7373333334,57.4413333333,8.444
611.27,7.54333333333,61.5036666666,59.2756666667,50.7105,6.69066666667,8.30816666666,43.5513333334,63.737,57.4816666666,8.4815
611.60,7.57283333333,61.575,59.3355,50.696,6.70766666667,8.3345,43.6211666666,63.7723333333,57.5595,8.5035
611.93,7.589,61.6755,59.4238333334,50.7533333333,6.7355,8.31933333333,43.7378333333,63.7496666667,57.6466666667,8.515
612.27,7.602,61.7183333333,59.3985,50.7571666667,6.74366666666,8.37683333334,43.8225,63.7761666666,57.694,8.54683333331
612.60,7.606,61.8203333334,59.5138333333,50.8103333333,6.76416666667,8.39116666667,43.8961666667,63.9106666667,57.785,8.53883333333
612.94,7.64366666667,61.9253333334,59.5613333333,50.914,6.76783333333,8.4305,43.9403333333,63.9516666666,57.9405,8.58516666665
613.27,7.71966666667,61.991,59.5435,50.9748333333,6.77416666667,8.49416666667,43.9696666667,64.0211666667,58.0711666667,8.63933333335
613.61,7.86283333333,62.168,59.7091666667,51.1285,6.9755,8.62966666666,44.0678333334,64.1851666667,58.1881666667,8.75849999999
613.94,7.9455,62.3156666667,59.9255,51.248,7.0865,8.74566666667,44.1826666667,64.3363333333,58.3638333333,8.81883333335
614.28,8.02966666666,62.3026666667,59.9488333334,51.3936666666,7.111,8.71866666666,44.2693333333,64.3975,58.4426666666,8.86950000001
614.61,8.07916666667,62.2878333333,60.0115,51.477,7.08816666666,8.65133333333,44.2733333333,64.3841666667,58.436,8.87899999999
614.94,7.97166666667,62.2436666667,60.0323333333,51.5216666666,6.984,8.5575,44.2268333333,64.3735,58.411,8.81766666665
615.28,8.016,62.3765,60.1346666667,51.6683333333,7.0395,8.5985,44.3021666667,64.4541666666,58.4648333333,8.87550000002
615.61,7.97933333334,62.4001666666,60.135,51.6151666666,6.9355,8.5505,44.2158333334,64.5175,58.631,8.82533333335
615.95,8.00916666666,62.5171666667,60.2201666667,51.7078333333,6.95583333333,8.547,44.2181666666,64.5981666667,58.6985,8.80350000002
616.28,7.997,62.6438333333,60.2368333333,51.8421666667,6.95633333334,8.56816666667,44.2763333333,64.6608333333,58.8293333333,8.76616666668
616.61,7.97516666667,62.6758333333,60.2876666667,51.9613333333,6.98616666666,8.595,44.358,64.726,58.963,8.74299999998
616.95,7.9965,62.8185,60.468,52.0606666666,7.06416666666,8.64333333333,44.4968333333,64.8983333333,59.1026666666,8.74883333335
617.28,7.94716666667,62.893,60.6263333333,52.1041666667,7.06016666667,8.63066666667,44.5538333333,64.9996666667,59.208,8.7465
617.62,7.91416666667,62.8173333334,60.564,52.113,7.01983333333,8.63133333333,44.5055,64.939,59.2048333333,8.72033333334
617.95,7.78933333333,62.8258333334,60.5196666666,52.0576666667,6.95616666667,8.5795,44.4108333333,64.9055,59.123,8.60133333333
618.28,7.753,62.994,60.559,52.0503333333,6.94466666667,8.60916666667,44.4198333333,64.9553333333,59.2078333333,8.6005
618.62,7.80066666667,63.083,60.6453333333,52.1313333333,6.99683333334,8.61766666667,44.4361666666,65.0148333333,59.4046666667,8.62533333333
618.95,7.7845,63.0631666667,60.5595,52.145,6.99883333333,8.61166666666,44.3333333333,65.0346666667,59.5205,8.53916666667
619.28,7.77166666667,63.189,60.6258333334,52.236,6.9835,8.63283333334,44.4241666666,65.1046666667,59.5493333333,8.48333333334
619.62,7.78583333334,63.2296666667,60.7145,52.1726666667,7.02733333333,8.65516666667,44.5508333333,65.164,59.6678333334,8.51183333333
619.95,7.79683333333,63.2386666666,60.7451666667,52.1026666667,7.06616666667,8.679,44.5513333333,65.1206666667,59.6486666667,8.57683333333
620.28,7.84533333334,63.2563333333,60.7698333333,52.1176666666,7.08816666666,8.71116666667,44.5615,65.1341666667,59.6705,8.62466666667
620.62,7.85016666667,63.2633333333,60.8216666667,52.1345,7.0705,8.65683333333,44.5965,65.183,59.7266666667,8.612
620.95,7.887,63.2426666666,60.7761666666,52.1378333334,7.07216666666,8.70583333334,44.6018333334,65.1325,59.6948333334,8.63316666668
621.28,7.92383333333,63.3418333333,60.8496666666,52.2391666667,7.0885,8.76133333333,44.6853333334,65.1978333333,59.8458333334,8.6885
621.62,7.9165,63.3818333334,60.9233333333,52.2826666667,7.09683333333,8.77133333334,44.6918333334,65.2466666667,59.9758333334,8.67433333333
621.95,7.854,63.299,60.9623333334,52.3661666667,7.05666666667,8.72583333334,44.687,65.266,60.0826666666,8.62050000001
622.28,7.76833333333,63.4115,61.066,52.291,7.03066666666,8.76316666667,44.7835,65.3531666666,60.1193333333,8.59183333335
622.62,7.75633333334,63.3453333333,61.1338333333,52.2905,7.035,8.75633333334,44.8271666667,65.3265,60.1606666667,8.58750000001
622.95,7.80183333333,63.228,61.0085,52.2248333334,7.11166666667,8.79166666667,44.6895,65.1438333333,60.1011666667,8.68516666665
623.28,7.7025,63.043,60.904,52.2183333333,7.0225,8.70333333333,44.5356666667,64.9806666666,59.9578333333,8.59083333333
623.62,7.6745,63.0903333334,61.0193333334,52.277,6.96633333334,8.631,44.5683333333,65.0583333334,60.0446666667,8.4915
623.95,7.638,63.225,61.192,52.4208333334,6.94316666667,8.567,44.6085,65.2255,60.259,8.49283333333
624.28,7.56516666667,63.0778333334,61.0546666667,52.3093333333,6.8945,8.57283333333,44.4568333333,65.0153333334,60.1655,8.44616666667
624.62,7.52716666666,63.1465,61.06,52.3913333333,6.82616666667,8.48766666666,44.4221666667,65.0151666667,60.29,8.35083333334
624.95,7.49133333333,62.9923333333,60.9756666666,52.2845,6.7775,8.42316666667,44.2486666667,64.838,60.1805,8.321
625.28,7.51616666666,63.0723333334,61.0233333334,52.3586666667,6.77116666666,8.4405,44.3001666667,64.8636666667,60.3015,8.35516666666
625.61,7.61716666666,63.2225,61.1276666667,52.4761666667,6.89166666666,8.61016666667,44.3521666667,64.9363333334,60.4328333334,8.49666666666
625.95,7.728,63.3136666667,61.1745,52.6623333333,6.89133333333,8.66,44.3901666667,65.0345,60.543,8.59266666667
626.28,7.7365,63.5416666667,61.2928333334,52.7213333333,6.83466666667,8.66933333333,44.5075,65.2088333334,60.7058333334,8.635
626.61,7.70683333334,63.6343333333,61.452,52.8513333333,6.82466666667,8.65433333333,44.5796666667,65.3118333333,60.7655,8.59933333334
626.94,7.63783333334,63.6651666666,61.4231666667,52.7861666667,6.7825,8.6265,44.5526666666,65.3053333334,60.8025,8.564
627.28,7.66583333333,63.6293333333,61.3765,52.7488333333,6.80033333333,8.66516666666,44.5051666667,65.2838333334,60.8465,8.63233333333
627.61,7.6985,63.6406666667,61.3353333334,52.7268333333,6.79866666666,8.73416666667,44.5281666666,65.2666666667,60.8318333334,8.62116666667
627.94,7.77583333334,63.7595,61.4588333333,52.9325,6.80816666667,8.747,44.5896666667,65.3728333334,60.9308333333,8.65566666665
628.27,7.7665,63.7903333333,61.5206666667,52.9406666667,6.82333333333,8.77866666666,44.6716666667,65.4756666666,60.9591666666,8.72366666667
628.61,7.73083333333,63.835,61.4633333334,52.8686666667,6.777,8.74783333334,44.6966666667,65.4641666667,60.9753333334,8.63966666667
628.94,7.738,63.7516666667,61.389,52.7928333334,6.82616666666,8.757,44.6525,65.3753333333,60.9103333333,8.69416666666
629.27,7.66866666667,63.7083333333,61.3508333333,52.686,6.75616666666,8.627,44.5991666666,65.3708333333,60.8698333333,8.58733333333
629.60,7.59666666667,63.5566666667,61.2311666666,52.5953333333,6.80733333334,8.56916666666,44.5053333333,65.1958333333,60.807,8.48883333334
629.94,7.55116666666,63.3985,61.1423333333,52.5396666666,6.82883333333,8.5885,44.4205,65.0586666666,60.7681666667,8.471
630.27,7.55983333333,63.3665,61.1488333333,52.4515,6.737,8.5555,44.386,65.1601666666,60.8251666667,8.42816666666
630.60,7.66,63.4921666667,61.2636666666,52.5991666667,6.74283333333,8.58166666667,44.4743333333,65.2963333333,60.9218333334,8.45333333333
630.93,7.63433333334,63.5323333333,61.35,52.7181666666,6.71316666666,8.55016666666,44.5463333334,65.3758333333,61.003,8.42166666667
631.26,7.59133333334,63.619,61.4141666667,52.7298333334,6.70666666666,8.53,44.4861666666,65.3775,61.0908333334,8.36783333333
631.60,7.52433333334,63.6156666667,61.3245,52.5731666666,6.73566666667,8.50083333333,44.4601666666,65.3466666667,61.0725,8.3225
631.93,7.51916666666,63.5801666667,61.288,52.5928333333,6.71966666667,8.502,44.4146666667,65.2421666667,61.1145,8.3205
632.26,7.57233333334,63.6846666667,61.4771666666,52.8013333334,6.77316666667,8.56233333334,44.5228333333,65.463,61.2413333333,8.38266666666
632.59,7.58633333334,63.7436666667,61.557,52.8651666666,6.749,8.60516666666,44.5236666667,65.519,61.2836666667,8.34283333333
632.92,7.5765,63.8396666667,61.6148333333,53.0111666666,6.687,8.5775,44.5358333333,65.5091666667,61.396,8.37666666667
633.26,7.6155,63.8388333333,61.6618333334,53.0366666667,6.621,8.51216666666,44.4806666667,65.5361666666,61.4828333333,8.39783333333
633.59,7.7345,63.9943333333,61.8,53.225,6.67466666666,8.56566666666,44.5973333333,65.6686666666,61.657,8.46233333333
633.92,7.643,63.9981666667,61.7055,53.2651666667,6.69666666667,8.53033333333,44.5885,65.4668333333,61.6506666666,8.44083333334
634.25,7.6615,64.0648333334,61.7715,53.3235,6.77816666667,8.607,44.665,65.5235,61.839,8.477
634.58,7.67016666667,64.0903333334,61.7953333334,53.4256666667,6.80966666666,8.6045,44.656,65.57,61.9203333334,8.50033333333
634.91,7.76333333333,64.0868333334,61.8176666666,53.471,6.851,8.65583333333,44.7271666667,65.6566666666,62.008,8.63483333333
635.25,7.699,64.041,61.8773333334,53.4818333333,6.74583333333,8.62283333334,44.7358333333,65.7315,62.0551666667,8.67650000002
635.58,7.65416666667,64.153,61.9715,53.5371666667,6.6635,8.54583333334,44.6376666667,65.7993333334,62.0916666667,8.5945
635.91,7.56533333333,64.1075,61.8301666667,53.5453333334,6.64983333333,8.4775,44.5613333333,65.744,62.119,8.5445
636.24,7.54316666666,64.062,61.7988333333,53.5436666666,6.625,8.4335,44.5271666667,65.7176666667,62.1328333333,8.56566666667
636.57,7.53116666666,64.0568333333,61.7438333333,53.5215,6.64816666667,8.42366666666,44.6011666667,65.7906666667,62.2108333333,8.537
636.90,7.54316666666,64.1896666666,61.8293333334,53.5621666667,6.64016666667,8.51016666667,44.7243333333,65.9183333334,62.3395,8.56316666667
637.23,7.39316666666,63.9675,61.613,53.2993333333,6.50216666666,8.38416666666,44.4838333333,65.6545,62.0938333334,8.42416666667
637.56,7.39516666667,64.0226666666,61.7875,53.4246666666,6.49916666666,8.4255,44.4791666667,65.8145,62.2355,8.43183333333
637.90,7.33033333333,63.8096666667,61.6173333333,53.272,6.41333333334,8.347,44.3098333333,65.65,62.001,8.383
638.23,7.2865,63.8328333333,61.5855,53.2403333333,6.36216666667,8.35183333333,44.2903333333,65.5341666666,61.9616666667,8.35983333333
638.56,7.21183333333,63.8191666667,61.5403333333,53.3565,6.28333333333,8.29266666666,44.2208333333,65.3896666667,61.8648333333,8.2635
638.89,7.32316666667,63.9561666667,61.5545,53.5038333334,6.38333333333,8.39233333333,44.295,65.4725,61.9686666666,8.2775
639.22,7.30816666667,63.8746666667,61.4271666666,53.3656666667,6.347,8.4075,44.3261666667,65.3496666667,61.9626666667,8.26433333333
639.55,7.386,63.9708333333,61.5828333333,53.3388333333,6.33916666666,8.47133333333,44.4633333334,65.3706666667,61.9731666667,8.31816666667
639.88,7.33766666667,63.9945,61.6086666667,53.3361666667,6.29316666666,8.47066666667,44.4676666667,65.3936666667,62.0935,8.23016666666
640.21,7.31816666667,63.9225,61.6733333333,53.3236666667,6.2455,8.46533333333,44.3493333334,65.2971666666,61.9718333334,8.217
640.54,7.33916666667,63.9111666667,61.6218333333,53.3748333333,6.332,8.4995,44.3586666667,65.3166666666,61.9908333333,8.30116666667
640.87,7.39366666667,64.0028333333,61.665,53.4886666667,6.42833333333,8.54483333333,44.3545,65.3926666667,62.1335,8.4375
641.20,7.53183333333,63.8223333334,61.4501666667,53.3506666667,6.52316666667,8.61266666666,44.2616666667,65.196,62.013,8.5425
641.53,7.53016666667,63.9068333333,61.5688333333,53.4026666667,6.59883333333,8.7215,44.3875,65.2298333333,62.224,8.647
641.87,7.52466666667,63.7821666666,61.4326666667,53.3051666667,6.62083333333,8.718,44.2738333333,65.1188333333,62.1413333333,8.67333333334
642.20,7.453,63.6303333334,61.3391666667,53.0866666667,6.645,8.74733333333,44.1576666667,65.0486666667,62.1598333334,8.72016666667
642.53,7.46716666667,63.629,61.4071666666,53.0813333334,6.588,8.7575,44.1425,64.9321666667,62.2788333333,8.83166666665
642.86,7.60883333333,63.6211666666,61.4823333333,53.3113333333,6.70583333334,8.91583333334,44.2498333333,65.0413333333,62.3908333334,8.98850000001
643.19,7.57383333333,63.4723333333,61.4003333333,53.4308333334,6.69116666666,8.86733333334,44.1,64.9631666667,62.4665,8.94033333335
643.52,7.66883333333,63.4618333333,61.4245,53.5296666667,6.83016666667,8.90233333333,44.0748333333,64.8181666667,62.346,9.1245
643.85,7.58466666667,63.4328333334,61.289,53.3903333334,6.757,8.86433333334,44.0503333333,64.8175,62.4023333334,9.09116666665
644.18,7.53183333333,63.3365,61.3098333333,53.3448333333,6.67483333333,8.8755,43.9228333333,64.7343333333,62.3758333333,9.01633333333
644.51,7.5255,63.4335,61.4548333333,53.5755,6.70833333333,8.9495,44.0881666667,64.8758333334,62.5176666667,9.05566666668
644.84,7.59833333333,63.6863333333,61.7381666667,53.8981666667,6.78516666667,9.0495,44.3441666666,65.0438333333,62.7776666667,9.18033333333
645.17,7.584,63.6898333333,61.7781666667,53.9973333333,6.661,8.92516666667,44.2505,65.059,62.7593333333,9.10333333335
645.50,7.62966666667,63.7585,61.9056666667,53.973,6.601,8.89033333334,44.2455,65.1166666667,62.944,9.11000000001
645.83,7.628,63.7965,61.8751666667,54.0946666666,6.55633333334,8.807,44.312,65.058,62.9261666667,9.09333333333
646.16,7.6095,63.7593333333,61.8423333333,54.086,6.5415,8.758,44.2945,65.0265,62.8196666667,8.9895
646.49,7.47516666667,63.7136666667,61.8876666666,53.9631666666,6.4725,8.612,44.1561666667,64.9823333333,62.813,8.9425
