wavelength,Back_TiaFulm,Belly_TiaFulm,Breast_TiaFulm,Crissum_TiaFulm,Crown_TiaFulm,DorTail_TiaFulm,Rump_TiaFulm,Throat_TiaFulm,WingTip_TiaFulm
710.27,11.0714,14.8000666667,9.45266666666,14.6761333333,9.39506666667,13.8623333333,11.7206,10.9562,12.4730666667
710.59,10.9672,14.6837333333,9.30706666666,14.5244,9.26713333333,13.7077666667,11.5553333333,10.7887333333,12.4044666667
710.91,11.2936666667,15.0198,9.53233333334,14.8142666667,9.56166666666,13.9556666667,11.8318,10.9696,12.6500666667
711.24,11.6964666667,15.4304666667,9.81893333335,15.1697333333,9.8174,14.2493,12.2224666667,11.3137333333,12.9874
711.56,11.8031333333,15.4622666667,9.93486666665,15.2119333333,9.89680000001,14.3238666667,12.3435333333,11.4634666667,13.0419333333
711.88,12.0263333333,15.4448666667,10.1844,15.3238,10.0910666667,14.3533333333,12.5011333333,11.5730666667,13.1351333333
712.20,12.2140666667,15.6442666667,10.4519333333,15.5554666667,10.2758,14.5514333333,12.6305333333,11.6946,13.3813333333
712.52,12.4708,15.9193333333,10.7444,15.7575333333,10.5462666667,14.8273333333,12.8364666667,11.8326666667,13.7660666667
712.84,12.5981333333,16.1006666667,10.9439333333,15.9008666667,10.693,14.8840333333,13.0400666667,11.9125333333,13.965
713.16,12.5452666667,16.1514666667,11.0027333333,15.8888666667,10.7355333333,14.87,13.0458666667,11.8782,14.0528
713.48,12.5803333333,16.1752666667,11.0874,16.0285333333,10.8388666667,14.9601666667,13.0716,12.009,14.1286
713.80,12.4585333333,16.0202666667,11.0757333333,15.9681333333,10.7362666667,14.9038666666,12.9257333333,11.9724666667,14.1036666667
714.12,12.1289333333,15.7191333333,10.9286666667,15.6726666667,10.4972666667,14.6565333333,12.6846666667,11.6974,13.8863333333
714.44,12.2006,15.8471333333,11.0058,15.7793333333,10.6190666667,14.7344333333,12.7936,11.7418,14.0245333333
714.76,12.0573333333,15.7827333333,10.897,15.6524,10.3978666667,14.6665333333,12.636,11.6825333333,13.9352
715.08,12.0822666667,15.7992,10.8457333333,15.6190666667,10.4142,14.6672333333,12.6534,11.6434,13.9696666667
715.40,12.1418666667,15.9269333333,10.8334,15.7193333333,10.535,14.7230666667,12.7542666667,11.6872666667,13.9824
715.72,12.0504,15.748,10.6762666667,15.632,10.3850666667,14.6208333333,12.5705333333,11.5225333333,13.8609333333
716.04,12.1052666667,15.7758666667,10.6161333333,15.6775333333,10.3848666667,14.6694666667,12.5408666667,11.58,13.8569333333
716.36,12.1346666667,15.8632,10.5932,15.5952666667,10.4028666667,14.7687666667,12.6128666667,11.5725333333,13.8998
716.68,12.2133333333,15.9277333333,10.6455333333,15.6368,10.42,14.8700666667,12.7128666667,11.6828,13.8948666667
717.00,12.5119333333,16.2488,10.8101333333,15.9712666667,10.7128,15.1420666667,12.9442,11.9936,14.1786
717.32,12.4253333333,16.1701333333,10.6962,15.9085333333,10.6028666667,15.0487333333,12.7854,11.8887333333,14.0237333333
717.64,12.3058,16.1234,10.5348666667,15.8108,10.5011333333,15.0131,12.7046666667,11.7922666667,14.0076
717.96,12.2899333333,16.0458,10.4538,15.7669333333,10.4014666667,14.9568,12.6400666666,11.8282666667,13.8192666667
718.28,12.2825333333,15.9828666667,10.3706,15.7162,10.2114,14.9121666667,12.6208666667,11.9136666667,13.6860666667
718.60,12.2262666667,16.0414666667,10.4085333333,15.6395333333,10.1074666667,14.8947666667,12.6706,11.9673333333,13.6270666666
718.92,12.2472666667,16.0926,10.4202,15.6875333333,10.0732666667,14.8931,12.7854666667,12.0411333333,13.5960666667
719.24,12.1352666667,16.061,10.3314,15.7027333333,9.97919999999,14.6122333333,12.6744,12.0153333333,13.4476666667
719.56,12.1626,16.1248666667,10.3504666667,15.748,10.0491333333,14.6034333333,12.7228666667,11.9906666667,13.4898
719.88,12.0067333333,15.9316,10.1717333333,15.5940666667,9.85373333333,14.4086666667,12.5248,11.6888,13.2547333333
720.20,12.0095333333,16.0327333333,10.1673333333,15.5283333333,9.76659999999,14.5035666667,12.5937333333,11.7085333333,13.2357333333
720.52,12.19,16.2246666667,10.2972,15.6502,9.97793333335,14.6603666667,12.6683333333,11.9087333333,13.2388666667
720.84,12.3208,16.3954,10.4851333333,15.7903333333,10.2168666667,14.8230333333,12.9218,12.1594666667,13.539
721.16,12.2697333333,16.3542666667,10.3972,15.7639333334,10.2780666667,14.8084333333,12.8500666667,12.1019333333,13.5901333333
721.48,12.2742666667,16.3418,10.3514666667,15.7593333333,10.3799333333,14.8763333333,12.7182,12.107,13.6308666667
721.79,12.4170666666,16.4437333333,10.5578,15.8870666667,10.5804,15.0538666667,12.9102666667,12.2464666667,13.7914666667
722.11,12.5368,16.3212,10.5442666667,15.8680666667,10.5317333333,15.152,12.9153333333,12.1808,13.8010666667
722.43,12.4409333333,16.2204666667,10.3876666667,15.8203333333,10.3606666667,15.0021,12.7059333333,11.9388,13.7316
722.75,12.6186666667,16.3228666667,10.6778666667,15.9594666667,10.6654666667,15.2929,12.9678,12.132,14.0311333333
723.07,12.7904666667,16.3838,10.8591333333,16.1791333333,10.9908,15.4233333333,13.0473333333,12.3188,14.2897333333
723.39,12.8954,16.5405333333,11.1208,16.3674666667,11.1876,15.4728666667,13.2394666667,12.5054,14.4572666667
723.71,13.084,16.6667333333,11.2989333334,16.6477333333,11.433,15.7280333333,13.3858,12.6502,14.7578666667
724.03,13.0584,16.6110666667,11.384,16.6298666667,11.4720666667,15.6982333333,13.4025333333,12.6116666667,14.7286666667
724.35,13.1414,16.7068,11.5000666667,16.7404666667,11.5358,15.7563,13.5800666667,12.7216,14.8502666667
724.67,12.8068,16.5139333334,11.1700666667,16.5266,11.3616666667,15.5440333333,13.3143333333,12.4761333333,14.7024666666
724.98,12.6625333333,16.5186666666,11.1514,16.5016666667,11.236,15.5576,13.2888,12.4465333333,14.6561333333
725.30,12.6822,16.5831333333,11.2549333333,16.4605333333,11.2677333333,15.6613666667,13.3079333333,12.6333333333,14.6844666667
725.62,12.4867333334,16.5422666667,11.0470666667,16.3246,10.9648666667,15.2723333333,13.1898666666,12.5123333333,14.4606666667
725.94,12.4941333333,16.5992,11.0815333333,16.2934666667,10.8476,15.2181666667,13.3164666667,12.4774,14.377
726.26,12.4184666667,16.3928666667,10.7753333333,16.1074,10.5278,15.2135666667,13.1130666667,12.3051333333,14.1958
726.58,12.187,16.2761333333,10.5816,15.8174,10.2596,14.9876,12.8974,12.0642666667,13.8942
726.90,12.2412666667,16.3534,10.6050666667,15.9126666667,10.2843333333,15.0699,12.9610666667,12.088,14.0118666667
727.21,12.167,16.2246666667,10.5381333333,15.84,10.2476,15.0347666667,12.7808666666,12.0441333333,13.8203333333
727.53,12.3713333333,16.3513333334,10.6996666667,15.9853333333,10.3112,15.1372666667,12.7598,12.0542,13.7563333333
727.85,12.3371333333,16.2877333333,10.615,15.8434666667,10.341,15.0055333333,12.6910666667,11.973,13.7073333333
728.17,12.5895333333,16.5584,10.7546666667,16.0826666667,10.5583333333,15.2951666667,13.0220666667,12.1748666667,14.0176666667
728.49,12.6154666667,16.4523333333,10.7432666667,15.9724666667,10.5565333333,15.3334,12.9536666667,12.1396,13.9389333333
728.80,12.5222666667,16.3161333333,10.6450666667,15.896,10.5153333333,15.2764,12.8346,12.1376,13.8770666667
729.12,12.4852,16.3993333333,10.7358,15.9602666667,10.5769333333,15.2092666667,12.8415333333,12.1266666667,13.9132666667
729.44,12.4272666667,16.3305333333,10.6733333333,15.814,10.494,15.0073,12.7293333333,12.0549333333,13.7582666667
729.76,12.3738666666,16.2743333333,10.641,15.7730666667,10.4680666667,14.7922,12.6688666667,12.0688666667,13.6946
730.08,12.4559333333,16.4052,10.7224,15.7679333333,10.5384666667,14.7897,12.7949333333,12.1634666667,13.8621333334
730.39,12.4613333333,16.4578666667,10.8730666667,15.8264,10.5554,14.9130333333,12.8983333333,12.4343333333,14.111
730.71,12.6476,16.7452,11.2012,16.1437333333,10.866,15.1858333333,13.1571333333,12.6590666667,14.4368
731.03,12.1870666667,16.3356666667,10.8476666667,15.7596,10.5396,14.7244666667,12.7726666667,12.2120666667,14.0224
731.35,12.1276,16.4114666667,10.8056,15.798,10.5905333333,14.7381333333,12.7372,12.2304666667,14.0875333333
731.67,11.9735333333,16.3442666667,10.8048,15.7144,10.5438,14.6724,12.6524666667,12.0850666667,14.1313333333
731.98,11.9476666667,16.2624,10.8422666666,15.6965333333,10.5621333333,14.6276666667,12.7168,12.1716,14.1192666667
732.30,11.7119333333,16.0834,10.7023333333,15.67,10.3604666667,14.462,12.5631333333,12.014,14.0467333333
732.62,11.6182666667,15.9458,10.6526666667,15.6062666667,10.2674666667,14.5674666667,12.4853333333,11.8821333333,13.9783333333
732.94,11.5599333333,15.9552,10.633,15.6698,10.2767333333,14.5791333333,12.5231333333,11.7936,13.9175333333
733.25,11.4531333333,15.7516,10.4213333333,15.4988666667,10.2014666667,14.3419,12.481,11.5765333333,13.6456666667
733.57,11.2573333333,15.5136,10.1376,15.2006666666,9.87413333332,14.1577666666,12.2788,11.3518666667,13.3372
733.89,11.5704666667,15.6531333333,10.3686666667,15.3944666667,10.0382,14.3888666667,12.3999333333,11.5544666667,13.4636
734.21,11.5039333333,15.4716,10.2088,15.3672666667,9.84460000002,14.4588333333,12.3247333333,11.408,13.2576
734.52,11.6923333333,15.6764,10.1771333333,15.5128666667,9.83753333333,14.6201666667,12.4719333333,11.5392666667,13.1070666667
734.84,11.9944,15.9209333333,10.2988,15.7446666667,10.0452,14.8720666667,12.7186666666,11.6870666667,13.3676
735.16,12.3313333333,16.2250666667,10.5866,15.9174666667,10.4459333333,15.2858,13.0938666667,11.9554,13.7244666667
735.48,12.4102,16.4340666667,10.6080666667,15.9691333333,10.5232,15.4158666667,13.2038666667,12.1104666667,13.7648666667
735.79,12.409,16.439,10.5464,15.9381333333,10.4531333333,15.5408,13.1578666667,12.1562666667,13.6955333333
736.11,12.5303333333,16.5924,10.7474,16.0306,10.6616666667,15.7612333333,13.2545333333,12.2260666667,13.8858
736.43,12.7582666667,16.8004,10.9883333333,16.3403333333,11.0233333333,16.0516333334,13.5023333333,12.4273333333,14.2134
736.74,12.4214666667,16.6394,10.7305333333,16.2296666667,10.8868666667,15.8235,13.3428,12.2676,13.9799333333
737.06,12.2357333333,16.5146,10.7438666667,16.0702666667,10.8100666667,15.6080666667,13.2384666667,12.1738,14.0295333333
737.38,11.9776666667,16.1351333333,10.5814666667,15.8782666667,10.6434,15.3075,12.9099333333,11.9894,13.9350666667
737.69,11.6996,16.0411333333,10.5276666666,15.6751333333,10.5727333333,15.1022333333,12.8142666667,11.9148,13.8213333333
738.01,11.2276666667,15.5531333333,10.1046666667,15.282,10.038,14.5883666667,12.3601333333,11.5060666667,13.2905333333
738.33,11.2338666667,15.4709333333,10.1889333333,15.3658,9.92593333332,14.5587333333,12.3600666667,11.4992666667,13.3428
738.64,11.4838,15.5928,10.3110666667,15.6502666667,10.199,14.7098666667,12.6397333333,11.6744666667,13.5406666667
738.96,11.3703333333,15.5548,10.1944666666,15.5903333333,10.0616,14.6492,12.6814666667,11.7332,13.4898
739.28,11.2122666667,15.4448,10.1045333333,15.4922666667,9.88380000001,14.3997666667,12.5219333333,11.6464666667,13.2170666667
739.59,11.4774,15.6616666667,10.3808,15.5643333333,10.0724666667,14.6542666667,12.7542666667,11.8191333333,13.5066666667
739.91,11.9244666667,16.0196,10.8905333333,15.9598,10.5419333333,15.0108333333,13.1971333333,12.1919333333,13.9588666667
740.23,12.4814,16.5398666667,11.3926,16.3677333333,11.0099333333,15.5493,13.7856,12.6991333333,14.4006
740.54,12.3516,16.4562666667,11.2474,16.1601333333,10.8456,15.4949,13.5739333334,12.4312666667,14.2764666667
740.86,12.8528666667,16.9934,11.7996,16.7715333333,11.4314666667,16.2325666667,14.0868,12.931,14.7256666667
741.18,12.9758,17.2007333333,11.9788666667,16.9238666667,11.7144666667,16.3262666667,14.2712,13.1276,14.7881333333
741.49,12.9444,17.2610666667,12.048,16.8822,11.6494,16.2741333333,14.1579333333,13.1178666667,14.8935333333
741.81,13.0311333333,17.3138,12.3112,16.9814666667,11.7069333333,16.3621333333,14.2370666667,13.0589333333,14.9596666667
742.12,12.721,17.0995333333,11.9934,16.6332666666,11.3962666667,16.2030333333,14.0892,12.8798666667,14.7657333333
742.44,12.6982,17.1027333333,12.0134666667,16.7512666667,11.4122666667,16.3569,14.2938666667,13.0026666667,14.8899333333
742.76,12.6508666667,17.0644666667,11.7445333333,16.7009333333,11.0645333333,16.336,14.1502,12.9670666667,14.6534666667
743.07,12.4667333333,16.9149333333,11.6619333333,16.5742666667,10.8866666667,16.2522666667,14.0818666667,12.6976666667,14.6292
743.39,12.9264,17.0640666667,11.9062,17.0290666667,11.2496,16.5784666667,14.424,12.8747333333,14.9776666667
743.70,12.9097333333,17.0126666667,11.7469333333,16.9075333333,10.9744,16.4080333333,14.3134666667,12.644,14.8864
744.02,12.9554,16.7850666667,11.6158666667,16.8556666667,10.8883333333,16.3691666667,14.3288,12.5381333333,14.9689333333
744.34,12.8860666667,16.6736,11.5555333333,16.8944666667,10.8364666667,16.3594666667,14.3553333333,12.4811333333,14.7883333333
744.65,12.8659333333,16.7268666667,11.3968666667,16.9392,10.7803333333,16.3153666667,14.2256,12.556,14.7302666667
744.97,13.126,16.9848,11.7120666667,17.1604,10.9317333333,16.6364,14.2836,12.7140666667,14.8940666667
745.28,13.0028666667,16.7899333333,11.5094,16.8449333333,10.738,16.2170666667,13.9337333333,12.4837333333,14.5425333333
745.60,12.7563333333,16.7661333333,11.3620666667,16.6753333333,10.7381333333,16.1541,13.8136666667,12.3814,14.3147333333
745.91,12.3207333333,16.4530666667,10.998,16.4530666667,10.5062,15.8517333333,13.3508666667,12.1600666667,13.8425333333
746.23,11.9557333333,16.3798,10.8109333333,16.2574666667,10.252,15.8497,13.1178666667,12.2206,13.3828
746.55,11.8800666667,16.3497333333,10.7946666667,16.1847333334,10.3835333333,15.8344666667,13.038,12.3866,13.3566
746.86,11.6222666667,16.2947333333,10.678,15.9026666667,10.2747333333,15.7610333333,12.7152666667,12.2173333333,13.1616666667
747.18,11.7514666667,16.551,10.8836,15.9998666667,10.4525333333,16.0057666667,12.7994666667,12.3054,13.3590666667
747.49,11.8757333333,16.739,11.0875333333,16.2173333333,10.6762,16.1859333333,12.908,12.3352666667,13.6282
747.81,12.1307333333,16.8653333333,11.1984,16.3554666666,11.0182,16.1851,13.0434,12.5249333333,13.7558
748.12,12.39,17.318,11.6004,16.7944,11.4632,16.646,13.3728,12.8492,14.0868
748.44,12.5794666667,17.3831333333,11.8586,16.9341333333,11.7338666667,16.8508,13.5136,13.0174,14.3893333334
748.75,12.6874,17.5190666667,11.8588,16.9286,11.8224666667,16.8607666667,13.6049333333,13.1753333333,14.5973333333
749.07,12.6145333333,17.4742666667,11.6542,16.8608666667,11.7372666667,16.5625666667,13.5582,12.9753333333,14.5988666667
749.38,12.4299333333,17.3400666667,11.3509333333,16.643,11.4512,16.1536666667,13.3975333333,12.5972,14.5044
749.70,12.9515333333,17.9319333333,11.9286,17.1570666667,11.9397333333,16.6067666667,13.9325333333,13.1662,15.0444666667
750.01,13.1218,18.0372666666,12.1066,17.2956666667,11.9910666667,16.6723,14.1032,13.4603333333,15.1552
750.33,13.1221333333,17.8604,11.9173333333,16.9932,11.8412666667,16.6554333333,14.1300666667,13.4655333333,14.9407333333
750.64,12.9986666667,17.654,11.7694,16.9310666667,11.7158,16.5442,14.0449333334,13.3697333333,15.0830666666
750.96,13.0155333333,17.6035333333,11.73,16.8298666667,11.5696666667,16.4316666667,14.0197333333,13.2181333333,15.0268
751.27,13.1056666667,17.7356666667,11.8669333333,16.8983333333,11.5661333333,16.3815666667,14.1423333333,13.2742,14.943
751.59,12.7526,17.5222,11.6872,16.5723333333,11.2134666667,16.1719666667,13.9280666667,12.8456,14.4748666667
751.90,12.9753333333,17.4912,12.017,16.5524666667,11.3092666667,16.4412,13.9845333333,12.9809333333,14.6130666667
752.22,13.4476666667,17.8317333333,12.5642666667,17.0150666667,11.6974,17.0791,14.3116666667,13.5228666667,14.8607333333
752.53,13.2101333333,17.4096666667,12.2484666667,16.6834,11.3820666667,16.9175666667,14.1015333333,13.0950666667,14.5387333333
752.85,13.0026666667,17.1416,11.9434,16.2562,11.1811333333,16.5489333333,13.8069333334,12.6664,14.3421333333
753.16,12.9406,17.0,11.8558666667,16.1383333333,11.0254,16.4209666667,13.6157333333,12.3278,14.2851333333
753.47,13.0748,17.1366666667,11.9556666667,16.3130666667,11.1944666667,16.6212,13.9213333333,12.4697333333,14.4126666666
753.79,13.1054,17.0199333333,11.7321333333,16.3390666667,11.3219333333,16.6069,13.7948,12.51,14.4558666667
754.10,12.9036,16.9194,11.3531333333,16.1614666667,11.1266,16.4461666667,13.4261333333,12.1196666667,14.4453333333
754.42,13.5980666667,17.6206666667,11.8558,16.7510666667,11.8527333333,17.0811333333,13.9732,12.8650666667,15.2268666667
754.73,13.6313333333,17.7756666667,11.9026,16.9322,11.9144666667,17.1373333333,14.0826,13.0709333334,15.5576
755.05,13.4586,17.4132,11.6078666667,16.6026666667,11.6851333333,16.7933333333,13.8696666667,12.7253333333,15.4074666667
755.36,13.5503333333,17.6342666667,11.555,16.6246,11.8324666667,16.7331,13.9332,12.8061333333,15.4943333333
755.67,13.5316666667,17.7366666667,11.5870666667,16.7387333333,11.8846,16.8215,14.0697333334,12.9095333333,15.5456
755.99,14.0042666667,18.1618,12.0787333333,17.2442,12.2834666667,17.1751,14.4193333334,13.547,15.9086
756.30,13.9378666667,18.2009333333,12.0544,17.1578666667,12.2508,17.2578666667,14.1164,13.56,15.7432
756.62,13.712,17.9630666667,12.0384,16.9339333333,11.8705333333,17.2728666667,13.8923333333,13.5226666667,15.5261333333
756.93,14.0807333333,18.1495333333,12.5829333333,17.2001333333,12.3026,17.5634333333,14.4092666667,14.0476,15.7925333333
757.24,14.1492666667,18.0336,12.7490666667,17.3381333333,12.3276666667,17.5174333334,14.4112,13.9927333333,15.697
757.56,13.9659333333,17.8782666667,12.6529333333,17.2128,12.3306,17.3738333333,14.1988,13.8555333333,15.4162666667
757.87,13.8341333333,18.0866666667,12.6808,17.2283333333,12.4362666667,17.4103,14.1677333333,13.8638666667,15.6012666667
758.18,14.0298666667,18.3710666667,13.0087333333,17.5416666667,12.6457333333,17.7039666667,14.381,14.1627333333,15.8241333333
758.50,13.9934666667,18.2776666667,12.9901333333,17.5998,12.7347333333,17.8080333334,14.2399333333,14.1284666667,15.7922666667
758.81,13.6090666667,18.0700666667,12.6588666667,17.1932,12.4916,17.6096666667,14.0048666667,13.8348,15.5476666667
759.13,13.6734,18.1042,12.8334666667,17.1486666667,12.2745333333,17.5141333333,14.1644666667,13.7178666667,15.6818
759.44,13.7901333333,18.2637333333,12.9643333333,17.2128,12.3202666667,17.4600333333,14.3258666667,13.5352666667,15.8511333333
759.75,13.5404666667,18.0224666667,12.5548,17.0160666667,11.8235333334,17.093,13.9106,13.1231333333,15.5239333333
760.07,13.2448666667,17.6756666667,12.177,16.6165333333,11.5222,16.5736666667,13.6401333333,12.9146,15.3038
760.38,13.2834666667,17.676,12.067,16.6124666667,11.3324,16.4229333333,13.5654,12.6663333333,15.2666
760.69,13.1017333333,17.3322,11.8148666667,16.3970666667,10.9558,16.0569666667,13.4858666667,12.3776666667,14.7961333333
761.01,12.6530666667,16.6279333333,11.2182666667,15.8617333333,10.3430666667,15.4010333333,12.9516,11.7292,14.1886
761.32,12.5954666667,16.4109333333,11.1195333334,15.7037333334,10.102,15.1951666667,12.8972,11.508,14.2416666667
761.63,12.3775333333,16.2927333333,10.8465333334,15.6877333334,9.90673333334,14.9683,12.6908,11.2568666667,14.0138
761.94,12.5626,16.4033333334,11.0081333333,15.9231333333,10.2145333333,15.1342333333,12.8272,11.5454,14.0423333333
762.26,12.6366,16.5065333334,11.1796,16.0811333333,10.6124666667,15.1179666667,13.0276666667,11.8885333334,14.2110666667
762.57,12.7402,16.6619333333,11.4351333333,16.1432666667,10.9164666667,15.3141,13.1565333333,12.1585333333,14.4104666667
762.88,13.0152,16.9165333333,11.8454,16.4326666667,11.1597333333,15.7659333333,13.4432,12.3518666667,14.512
763.20,13.1834666667,17.1199333333,12.1267333333,16.6981333333,11.4943333333,16.0178333333,13.7529333333,12.642,14.7179333333
763.51,13.5003333333,17.3166,12.3546666667,17.004,11.7678666667,16.3454666667,13.95,12.9692666667,15.0571333333
763.82,13.4927333333,17.3605333333,12.4364666667,17.0786666667,11.7736666667,16.3978333333,13.9636,13.0879333333,15.1488666667
764.14,13.5352,17.5128666667,12.5671333333,17.1353333333,11.8712666667,16.4822666667,14.0380666667,13.2454666667,15.0588
764.45,13.9585333333,17.7995333333,13.0196666667,17.4362,12.3064666667,16.8213666666,14.5002,13.6267333333,15.3894
764.76,13.9226666667,17.7435333333,13.0551333333,17.3998,12.3348,16.8443666667,14.4908,13.6022,15.3302
765.07,13.6390666667,17.4186666667,12.7984,17.0956666667,11.8369333334,16.8207,14.1986666667,13.2987333333,14.9112666667
765.39,13.2708,17.0993333333,12.3092,16.9246666667,11.5324,16.7239333333,14.0734666667,12.997,14.5868666667
765.70,12.9154,16.7422,11.7882666667,16.6241333333,11.1970666667,16.286,13.7538,12.6433333333,14.3504666667
766.01,13.0194,16.661,11.6827333333,16.4167333333,11.1624666667,16.3136,13.7052666667,12.6707333333,14.2954
766.32,12.6084666666,16.5646,11.4939333333,16.0744,11.0918,16.2205333333,13.4916666667,12.5171333333,14.0795333333
766.64,12.4481333333,16.6316,11.2894,15.9534,11.041,16.3038333333,13.4287333333,12.4928666667,13.935
766.95,12.3234,16.5885333333,10.8552666667,15.9275333333,10.7623333333,16.2845333333,13.32,12.4728666667,13.7618666667
767.26,12.0799333333,16.5231333333,10.7068666667,15.7991333333,10.5804,16.1474333333,13.2479333333,12.4624666667,13.7226
767.57,12.5824666667,17.1363333333,11.0981333333,16.3121333333,11.1542666667,16.6073,13.8152666667,12.9909333333,14.5346666667
767.88,13.1159333333,17.8953333334,11.5462666667,17.1142666667,11.8744,17.0964333333,14.3534666667,13.7044,15.3879333333
768.20,13.5594,18.4108,12.3164,17.5760666667,12.3456,17.4102666667,14.7330666667,14.281,16.0488666667
768.51,13.8342666667,18.7922,12.6304,17.8239333333,12.6977333333,17.8538333333,15.0606666667,14.6084666667,16.4666
768.82,13.5612,18.9109333333,12.6884,17.9182666667,12.5569333333,17.8312,15.083,14.5114,16.3266
769.13,14.0306666666,19.1962,12.9156,18.2979333333,12.7422666667,18.0476666667,15.3585333333,14.7085333333,16.5170666667
769.44,14.5766,19.4820666667,13.3292666667,18.5892666667,13.3812,18.2745333333,15.8278666667,15.0786666667,16.9276666667
769.76,14.6386666667,19.5904,13.7348666667,18.6145333333,13.7872666667,18.5141333333,16.0242,15.229,17.2489333333
770.07,15.0896,19.9512666667,14.2518,19.1055333333,14.1056666667,19.0508333333,16.1584,15.4919333333,17.5406
770.38,14.6288666667,19.6172,13.8759333333,18.7254666667,13.5142,18.9359333333,15.7476666667,15.062,16.9296666667
770.69,14.0979333333,18.9562,13.2172666667,17.8651333333,12.732,18.4450666667,15.0944666667,14.3599333333,16.2414666667
771.00,13.6864,18.4051333333,12.5229333333,17.3289333333,12.1874666667,17.9128,14.4748666667,13.7428666667,15.5512666667
771.32,13.2182,17.9344666667,12.1852666667,17.1143333333,11.4981333333,17.5799,13.8964,13.3377333333,15.2881333333
771.63,12.8491333333,17.5253333333,11.7103333333,16.7138,11.0737333333,17.3951666667,13.526,13.0284,15.0907333333
771.94,12.7549333333,17.4862666667,11.5709333333,16.8853333333,11.0473333333,17.4339666667,13.7341333333,13.0192,15.0228666667
772.25,12.993,17.6877333333,12.1399333333,17.2121333333,11.1609333333,18.0466,14.0328,13.2634666667,15.4079333333
772.56,13.4814,18.0358666667,12.3106,17.8113333333,11.4361333333,18.5878666667,14.3752666667,13.5386666667,15.4457333333
772.87,12.8972,17.6549333334,11.6521333333,17.3546666667,11.1191333333,18.1274333333,14.0841333333,13.2559333333,14.9755333333
773.18,12.6594,17.4115333333,11.3212666667,17.1818,10.9255333333,17.7802333333,13.8168,13.0402666667,14.6226
773.50,12.5684666667,17.0244,11.2310666667,17.286,11.009,17.6387333333,13.7479333333,12.8151333333,14.4485333333
773.81,13.1684,17.4042666667,11.828,17.8544666667,11.5378,18.1694666667,14.4436666667,13.4282,14.8787333333
774.12,12.9052,17.1559333333,11.5394,17.5179333333,11.4780666667,17.997,14.4494666667,13.5116,14.6226
774.43,13.4152,17.6092,11.8672666667,17.9362,12.0255333333,18.4290333333,14.8403333333,13.8288,15.1926666667
774.74,13.3588,17.9786,12.1899333333,17.7284666667,12.2562666667,18.1112666667,14.7371333333,14.0327333333,15.1249333333
775.05,13.1500666667,18.0968,11.781,17.598,12.1272,17.5421666667,14.5800666667,13.7302,14.7786
775.36,12.8925333333,17.9584,11.7375333333,17.2594666667,11.5906666667,16.8846666667,14.1388,13.3841333333,14.6656666667
775.67,13.1441333333,18.0778,11.9888,17.3875333333,11.8608666667,17.2367666667,14.0798666667,13.5632666667,15.0357333333
775.98,14.0183333333,18.9723333333,12.9295333333,18.1135333334,12.7452666667,18.0548333333,14.908,14.3660666667,15.8384666667
776.30,15.3727333334,20.543,14.2710666667,19.4006,14.1378,19.1366,16.2644,15.5931333333,17.0074666667
776.61,15.9286,21.129,15.0448,19.8008666667,14.6411333333,19.8136666667,16.5926666667,16.1175333333,17.3435333334
776.92,16.397,21.5726,15.822,20.3868,15.084,20.1781,16.8092,16.4377333333,17.6234
777.23,15.9114666667,21.0938666667,15.5730666667,19.8282666667,14.4687333333,19.5469333333,16.3594,16.2239333333,16.8176666667
777.54,15.6080666667,20.5043333333,14.9776,19.3065333333,13.6801333333,19.3038666667,15.7446,15.7658,16.4434666667
777.85,15.1948666667,20.0264,14.8024666667,18.9287333334,13.2060666667,19.0719333333,15.2586,15.6617333333,16.3616666667
778.16,14.9719333334,19.7918666667,14.9613333333,18.6334,13.2906,18.9806,15.4044,15.6552,16.5464666667
778.47,14.3872,18.9570666667,14.3925333333,17.9838666667,12.758,18.0565666667,15.0053333333,14.8978666667,16.1827333333
778.78,13.3821333333,17.8916,13.8264666667,16.9594,11.7778,17.1734,14.2168,14.1354666667,15.3334
779.09,12.2394,16.9482666667,13.1200666667,15.4661333333,10.5552,16.2017666667,13.2677333333,13.2128666667,14.3340666667
779.40,11.7992,16.6335333333,12.4724666667,14.9999333333,10.0330666667,15.5794333333,12.8863333333,12.6545333333,14.3264666667
779.71,11.8112,16.6863333333,12.1538666667,14.6868,9.9466,15.5405333333,12.8053333333,12.2773333334,14.2488666667
780.02,12.1425333333,17.0065333333,12.2157333333,15.1192,10.3340666667,15.8384,12.884,12.4628666667,14.6194
780.33,12.9515333333,17.6126,12.9002,15.8348666666,11.0598,16.7179333333,13.7891333333,13.3219333333,15.6354
780.64,12.9732666667,17.6480666667,12.6655333333,15.8827333333,11.2194666667,16.6840666667,13.9372,13.3044,15.7316
780.95,12.4354,17.5200666667,11.8287333333,15.5634666667,10.788,16.3902,13.3333333333,12.816,15.046
781.26,12.9485333333,18.1906,11.7883333333,15.9722666667,10.7726,16.8741333333,13.8503333333,13.1951333333,15.3170666667
781.57,13.1878666667,18.4606,11.4302666667,16.1938666667,11.1030666667,16.7757333334,14.0788666667,13.2000666667,15.7513333333
781.88,13.0622666667,18.4349333333,10.9981333333,16.3524,10.838,16.6697,13.8386,13.1916666667,15.7117333333
782.19,13.1491333333,18.7174666667,11.0095333333,16.6538666667,10.9016,16.9207,13.6888666667,13.2506666667,15.638
