wavelength,Back_ParNigm,Belly_ParNigm,Breast_ParNigm,Crissum_ParNigm,Crown_ParNigm,DorTail_ParNigm,Patch10_ParNigm,Rump_ParNigm,Throat_ParNigm,WingTip_ParNigm
719.24,7.4595,53.37525,48.0836666667,47.5713333333,39.581,11.0800833334,8.79983333334,8.08633333334,25.6586666666,11.0638333333
719.56,7.61133333333,53.65175,48.3643333334,47.902,39.8841666667,11.3773333333,9.08325,8.4525,25.7736666667,11.3586666666
719.88,7.54083333333,53.5733333333,48.097,47.8405,40.0151666667,11.2685,9.14025,8.48516666665,25.636,11.3041666667
720.20,7.434,53.3371666666,48.0811666667,47.6775,39.9355,11.12,9.01616666667,8.343,25.6301666666,11.0983333334
720.52,7.768,53.5233333333,48.3481666667,47.9581666667,40.2486666666,11.238,9.34208333333,8.68416666668,25.9258333333,11.345
720.84,8.03766666667,53.79425,48.6983333333,48.348,40.4685,11.4424166667,9.583,8.92483333332,26.0306666667,11.5431666667
721.16,7.98,53.46025,48.8058333333,48.2488333333,40.199,11.26875,9.43291666667,8.77100000002,25.9101666666,11.4676666667
721.48,8.25816666666,53.5190833333,49.0346666667,48.2591666667,40.5061666667,11.6221666666,9.67391666667,9.10366666665,26.2251666667,11.7598333333
721.79,8.04883333334,53.5281666667,48.8413333333,47.9398333333,40.3596666666,11.54425,9.66308333333,9.00066666668,26.2216666667,11.5693333334
722.11,7.46283333334,53.2733333333,48.5138333333,47.4546666666,39.9155,10.9015,9.24475,8.50133333333,25.6923333333,10.909
722.43,7.20466666667,52.8128333333,48.1331666666,47.3103333333,39.6018333333,10.398,8.79883333334,8.20233333333,25.193,10.4956666667
722.75,7.02033333333,52.9093333333,48.1068333333,47.7795,39.6256666666,10.0416666667,8.53633333334,8.0395,25.1116666667,10.3171666667
723.07,7.26816666667,53.065,48.2301666666,47.9113333334,39.9435,9.98325,8.74591666666,8.08783333334,25.5166666667,10.3223333334
723.39,7.428,53.1654166667,48.8661666667,48.0841666666,40.0051666667,10.021,9.03925,8.20483333333,25.743,10.4146666667
723.71,7.59983333333,53.5356666667,49.2346666667,48.306,40.2258333333,10.1885833333,9.22775,8.37033333334,25.8075,10.4761666667
724.03,7.36216666666,53.70775,49.0393333334,48.2266666666,40.0463333333,9.97991666666,8.97183333334,8.13283333334,25.6491666667,10.3653333333
724.35,7.15266666667,53.09475,48.4396666667,47.4866666666,39.6115,9.96425,8.76016666667,7.72866666667,25.4425,10.0375
724.67,7.34533333333,53.6751666667,48.5573333334,47.8825,40.0826666666,10.2888333333,8.97383333333,7.99866666667,25.6951666666,10.2048333333
724.98,7.101,53.7559166666,49.094,48.109,40.0651666667,10.0634166667,8.74158333334,7.73283333333,25.6108333334,10.077
725.30,7.755,53.8148333334,49.479,48.3948333334,40.6141666667,10.8530833333,9.26075,8.35933333333,26.157,10.8298333333
725.62,7.75766666666,54.05875,49.9163333333,48.7443333333,41.065,11.0476666666,9.15641666667,8.44,26.2738333333,11.1025
725.94,7.91783333334,54.1705,50.0413333333,48.9263333334,41.3081666666,11.31675,9.3425,8.7695,26.6076666667,11.4225
726.26,7.947,53.9683333334,49.8983333333,48.6576666667,41.0615,11.53625,9.4595,8.8215,26.3525,11.4398333333
726.58,7.6795,53.53025,49.628,48.3956666667,40.7913333333,11.4790833333,9.25091666667,8.41866666667,25.9556666667,11.195
726.90,7.58833333333,53.2378333333,48.9323333334,48.2566666667,40.7975,11.5638333334,8.89208333334,8.264,25.8096666666,11.0496666667
727.21,7.43966666666,52.9335833334,48.5303333333,48.0213333334,40.6111666666,11.3774166666,8.78408333333,8.1645,25.7615,11.1715
727.53,7.56916666666,52.80925,48.2873333333,48.0106666667,40.6696666667,11.7101666667,8.88175,8.2485,25.9195,11.2228333333
727.85,7.47133333333,52.9511666666,48.6055,48.3488333334,40.8918333334,11.7883333333,8.91191666667,8.30416666667,26.0653333334,11.3501666667
728.17,7.36616666667,52.97675,48.7521666666,48.225,40.8058333333,11.7550833334,8.81933333333,8.10116666666,25.9866666667,11.274
728.49,7.34033333333,52.9744166667,48.556,47.8891666666,40.7118333334,11.6509166666,8.758,7.96883333333,25.9211666667,11.2501666666
728.80,6.89083333333,52.84375,48.27,47.5848333333,40.3056666666,11.2829166666,8.38133333334,7.5425,25.393,10.7101666667
729.12,6.6085,52.398,47.9353333334,47.0311666667,40.0088333333,11.0261666666,8.08833333333,7.33666666666,25.2211666666,10.3436666667
729.44,6.665,52.5148333333,48.066,46.9711666667,40.1073333333,11.0751666666,8.25041666667,7.20983333333,25.1945,10.4473333333
729.76,6.50333333334,52.58,48.2245,47.052,40.0931666667,10.8470833333,7.93708333333,7.12983333334,25.216,10.2583333333
730.08,6.444,52.7578333333,48.2103333333,46.9838333334,39.91,10.753,7.8455,7.2015,25.0898333334,10.2035
730.39,6.36033333333,52.7740833334,48.4121666667,46.9191666666,39.656,10.6534166666,7.79216666667,7.22983333333,24.8841666666,10.1785
730.71,6.31966666667,52.76525,48.3076666667,46.9798333333,39.8138333334,10.79825,7.77583333334,7.30283333333,24.9245,10.0726666667
731.03,6.21233333333,52.46675,48.4105,46.6985,39.6351666666,10.5414166667,7.76891666667,7.07766666666,24.685,9.843
731.35,6.327,52.80425,48.498,46.9068333333,39.8806666667,10.7719166667,7.92283333333,7.20433333334,24.9461666667,10.0348333334
731.67,6.29466666666,52.8261666666,48.3173333333,46.9768333334,39.9138333333,10.5291666666,7.956,7.03516666667,24.9015,9.79549999999
731.98,6.27683333334,52.96975,48.2385,47.3533333333,40.0036666667,10.603,7.98691666667,7.12483333334,25.103,9.76666666665
732.30,6.27466666667,52.8676666666,48.218,47.5146666667,40.0535,10.5185833333,8.03308333334,7.15183333333,25.1455,9.82933333335
732.62,6.80016666667,53.3105833333,48.7238333334,48.0125,40.2656666667,10.8835833333,8.57825,7.48816666667,25.4168333333,10.2053333334
732.94,6.75883333333,53.3435,48.6888333334,48.0856666666,40.2583333333,10.79825,8.52333333333,7.52833333333,25.5676666667,10.1073333333
733.25,6.7865,53.2828333333,48.4508333334,48.0673333333,40.47,10.7385833334,8.56816666667,7.38616666666,25.6306666667,10.1198333333
733.57,7.12266666667,53.4715,48.5636666667,48.3746666667,40.8491666667,11.1086666667,8.879,7.904,26.0745,10.5678333333
733.89,7.06783333334,53.8161666667,48.5093333333,48.5141666666,41.0103333334,10.9906666667,8.84108333333,7.86516666666,26.3151666667,10.624
734.21,7.12116666667,53.8,48.7248333334,48.4325,41.2155,10.9943333333,9.08408333334,7.98316666667,26.3431666666,10.629
734.52,6.92033333333,54.0553333334,48.8146666666,48.5768333333,41.5785,10.8825,8.76041666666,7.98666666667,26.3148333334,10.5383333333
734.84,6.76366666667,53.6744166667,48.5226666666,48.4755,41.4266666667,10.5779166667,8.386,7.75566666667,25.9365,10.2935
735.16,6.7195,53.6723333333,48.7281666666,48.7121666667,41.5131666667,10.9358333334,8.3145,8.05066666667,25.8973333333,10.626
735.48,6.88383333333,53.5484166666,48.848,48.6353333334,41.4565,11.2974166667,8.70191666666,8.21583333334,25.8926666667,10.9726666666
735.79,7.01133333333,53.6389166667,48.8445,48.6556666666,41.4446666666,11.6055,8.74716666667,8.30533333333,26.1,11.2831666667
736.11,6.64983333333,53.6580833333,48.4576666667,48.4915,41.4803333334,11.54775,8.41258333334,8.02833333333,26.1243333334,11.0846666667
736.43,6.645,53.3855833333,48.3686666667,48.3003333333,41.3075,11.5618333334,8.33616666667,7.85966666667,25.7926666666,10.9626666667
736.74,6.72283333333,53.5136666666,48.4611666667,48.4613333333,41.4511666666,11.8096666666,8.58033333334,7.99166666666,26.019,11.069
737.06,6.6265,52.9430833334,48.1006666666,48.2041666667,41.2165,11.6265833334,8.64333333334,7.48133333333,25.6971666666,10.8891666667
737.38,6.76783333334,52.7863333334,48.2588333333,48.144,41.4281666667,11.93275,8.7785,7.45716666666,25.6521666667,10.9788333333
737.69,6.69083333334,52.8016666667,48.4118333333,48.0095,41.3125,11.9375833333,8.56616666666,7.23733333334,25.6818333333,11.0285
738.01,6.95916666667,52.737,48.3945,47.7773333333,41.3381666666,12.29025,8.99916666667,7.39883333334,25.934,11.3758333334
738.33,7.22683333333,52.7745833333,48.6653333333,47.7353333333,41.5355,12.4515833333,9.44841666667,7.626,26.1635,11.5845
738.64,7.36516666666,52.3425833334,48.6711666667,47.6716666667,41.4311666667,12.4530833334,9.63658333334,7.5695,26.1726666667,11.6126666667
738.96,7.466,52.4534166666,48.626,47.647,41.6008333333,12.2925,9.39558333334,7.57483333334,26.0848333333,11.4221666666
739.28,7.82666666667,52.5791666666,49.0093333333,47.9675,41.7726666666,12.1725833333,9.67308333334,7.75216666666,26.3598333333,11.3706666666
739.59,8.26233333334,51.9585833334,49.0703333333,47.9871666666,41.6695,12.2449166666,9.83583333333,8.14816666667,26.36,11.8086666667
739.91,8.24983333333,52.1803333334,49.075,48.0466666666,41.7843333333,12.30025,9.95341666666,8.2905,26.7033333333,11.9615
740.23,8.1035,52.4085833334,49.4243333333,47.8128333333,41.9021666667,12.1375833333,9.81675,8.37116666667,26.7131666666,11.9373333334
740.54,8.06316666667,52.7274166667,49.7625,48.0215,42.032,11.9844166666,9.39708333334,8.33016666668,26.8388333333,11.5745
740.86,8.10833333333,52.6536666666,49.7481666667,48.1166666667,41.742,11.767,9.31991666666,8.30633333331,26.6823333333,11.4131666667
741.18,8.587,52.8743333333,49.7343333333,48.4601666666,41.896,12.0015833334,9.61683333334,8.78033333335,26.7876666667,11.7511666667
741.49,8.49733333333,53.0715,49.7715,48.999,41.8861666666,11.8219166667,9.41466666666,8.68249999998,26.752,11.655
741.81,7.93283333333,53.04575,49.6908333333,49.0855,41.55,11.4735833333,8.93858333333,8.2925,26.5101666667,11.3508333333
742.12,7.38233333333,53.1869166666,49.293,48.7408333333,41.4418333334,11.2628333333,8.55791666667,8.0825,26.3363333333,10.9548333333
742.44,7.34316666667,53.0615833334,49.1946666667,48.8313333333,41.3,11.5148333333,8.71,8.1745,26.555,11.2258333333
742.76,6.4255,52.7425833333,48.7083333333,48.238,41.0175,10.94325,8.00566666667,7.57166666667,26.0266666667,10.7378333334
743.07,6.096,52.84925,48.163,47.8131666666,40.9501666667,10.557,7.71433333334,7.15933333333,25.7636666666,10.2611666667
743.39,6.10533333334,52.7181666666,48.2086666667,47.8023333333,41.0008333333,10.5879166666,7.82275,7.13333333333,25.5105,10.054
743.70,6.47833333333,52.9050833333,48.4655,48.111,41.0461666666,10.884,8.18325,7.2285,25.6068333333,10.4473333333
744.02,6.46583333334,52.5194166667,48.3205,47.6855,40.9325,11.2555,8.53475,7.333,25.5018333333,10.9175
744.34,6.608,52.294,47.9321666667,47.4735,40.982,11.3566666666,8.92208333333,7.6555,25.726,11.2503333333
744.65,6.1005,52.15925,47.9665,47.4771666666,40.7895,10.9331666666,8.53275,6.91833333333,25.5066666666,10.7686666666
744.97,6.00116666667,52.04125,48.0745,47.2828333333,40.4833333334,10.87525,8.39283333334,6.77166666667,25.3923333333,10.5881666667
745.28,6.18983333334,51.90975,47.9855,47.0165,40.3388333333,10.9126666667,8.51091666667,6.94983333333,25.1496666666,10.6093333333
745.60,6.96216666667,52.1101666667,48.1143333334,47.2578333333,40.6755,11.4275833334,9.05166666666,7.45966666667,25.5903333333,10.9753333333
745.91,6.80333333333,52.6136666666,48.5361666667,47.6021666666,40.736,10.99925,9.09316666667,7.13783333333,25.4078333333,10.8393333333
746.23,7.5995,53.6494166666,49.3706666666,48.1263333334,41.3801666666,11.7485833334,9.99008333334,7.746,25.9018333334,11.3535
746.55,7.5905,54.4255833333,50.3943333333,48.7325,41.6635,12.11425,10.2978333333,7.80166666667,26.299,11.5618333333
746.86,7.82616666666,54.5153333334,50.8171666667,48.9153333333,41.8358333333,12.5565,10.3584166667,8.09366666667,26.8666666667,12.0105
747.18,7.78433333334,54.3325833334,50.154,48.5733333333,41.2575,12.4038333334,10.1026666667,8.022,26.5491666667,11.701
747.49,7.62216666666,54.4660833333,50.14,48.7388333334,41.418,12.1268333333,9.7975,7.83216666667,26.4185,11.5243333333
747.81,7.7045,54.4180833333,50.2515,48.9101666666,41.3243333333,12.2588333334,9.84916666666,7.71166666666,26.474,11.5183333334
748.12,7.87683333334,54.2025833333,49.9451666667,48.5511666666,40.9765,12.3849166666,10.0225,8.08949999998,26.5966666667,11.6535
748.44,8.03116666666,53.8765,49.6945,48.519,41.0856666667,12.2401666667,10.2086666667,8.41816666665,26.4911666666,11.8696666667
748.75,8.24833333333,54.3115,49.7481666667,48.986,41.636,12.4268333334,10.511,8.69066666665,26.9906666667,12.1478333334
749.07,7.97483333333,54.3015,49.3991666667,48.5865,41.158,12.0341666667,10.16,8.30949999999,26.6011666667,11.7983333334
749.38,7.98016666667,54.0746666667,49.1781666667,48.0575,41.1303333333,12.3164166666,10.16,8.44200000001,26.7318333333,11.6068333333
749.70,8.34366666667,53.5488333334,49.0505,48.0133333333,41.0706666666,12.66325,10.1651666667,8.63966666669,26.9495,11.9998333334
750.01,8.07733333333,52.7788333334,48.646,47.7161666666,40.7573333334,12.3449166667,9.82241666666,8.46133333334,26.664,11.6615
750.33,7.7115,52.6188333333,48.3643333334,47.5061666667,40.511,11.7195,9.56683333334,8.02250000002,26.1355,11.1786666667
750.64,7.70116666666,52.3294166666,48.3165,47.5251666667,40.9398333333,11.7949166666,9.71283333333,7.87016666666,26.0988333333,11.1426666666
750.96,7.74233333333,52.5366666667,48.934,47.6095,41.2185,11.7390833333,10.0075,8.13616666666,26.3175,11.0705
751.27,7.63283333334,52.9385,49.2688333334,47.8538333333,41.6423333333,11.8524166667,9.66916666666,8.16583333333,26.322,10.9128333333
751.59,7.383,52.91,49.1841666667,48.016,41.988,11.4716666667,9.21458333333,7.73533333333,26.2685,10.5556666667
751.90,7.12883333334,52.9139166666,48.8855,47.6121666666,42.1166666667,11.5379166667,8.98041666667,7.63416666667,26.2805,10.389
752.22,6.77766666667,52.7406666667,48.6138333333,47.11,41.7255,11.199,8.67625,7.318,26.2231666667,10.0623333334
752.53,6.739,53.0348333333,49.1628333334,47.5583333334,42.1585,11.1309166667,8.75216666666,7.18583333333,26.308,10.032
752.85,6.6095,53.1408333334,48.967,47.3895,42.0226666667,11.003,8.41366666666,6.9305,26.1585,10.0781666667
753.16,6.153,53.017,48.705,47.228,41.845,10.563,8.267,6.545,25.9483333333,9.464
753.47,6.50083333334,53.6058333333,48.718,47.4916666667,42.1823333334,11.1274166666,8.877,7.12783333333,26.2611666666,10.0193333333
753.79,6.7645,53.8470833333,48.8886666667,47.7708333333,42.4668333333,11.6389166667,8.96216666667,7.5125,26.443,10.3285
754.10,6.90033333334,54.04875,49.183,48.1413333334,42.36,11.81875,9.07625,7.886,26.6935,10.6605
754.42,7.21983333333,54.1065833334,49.2481666667,48.8935,42.3121666667,12.1595,9.29783333333,8.02849999998,26.9218333334,11.1133333333
754.73,7.44083333334,54.3878333334,49.4428333334,49.0718333333,42.3663333333,12.2929166667,9.57233333333,8.24766666667,27.0996666667,11.4108333333
755.05,7.57366666666,54.7479166666,49.6545,49.4025,42.5345,12.8618333333,9.98541666666,8.58883333331,27.1203333333,11.6703333333
755.36,7.907,55.3489166666,50.4153333333,49.9345,42.6686666667,13.3945833333,10.5599166667,8.92733333332,27.5686666666,12.0245
755.67,8.2455,55.4371666667,50.6955,50.0951666667,42.8236666666,14.0524166667,10.933,9.15349999998,27.5776666666,12.4123333333
755.99,8.538,55.18725,50.7535,49.9928333333,42.713,14.4864166667,11.355,9.7675,27.7436666667,13.089
756.30,8.03133333334,54.4245833334,50.4788333333,49.838,42.4918333333,13.9145833333,11.111,9.63016666668,27.1956666666,12.511
756.62,7.97583333334,54.2165,50.2583333333,49.5208333333,42.2158333333,13.733,10.91325,9.78899999999,26.9646666667,12.5536666666
756.93,7.83383333333,54.06625,50.6335,49.4111666667,42.0095,13.4280833333,10.5320833333,9.35466666667,26.6546666667,12.1348333333
757.24,7.69666666667,53.7809166667,49.7915,49.1208333333,41.7673333333,12.88925,10.38225,9.04483333332,26.3225,11.9058333333
757.56,7.54466666666,53.80225,50.0746666667,48.9456666666,41.8573333333,12.737,10.0080833333,8.68116666667,26.2375,11.7838333333
757.87,7.00966666667,53.6540833334,49.4331666667,48.0013333334,41.5735,12.27825,9.67558333334,8.39666666667,25.8538333333,11.3498333333
758.18,6.97183333334,53.3146666666,49.3451666667,47.7381666667,41.399,12.17275,9.89941666667,8.22166666667,26.0268333333,11.2648333333
758.50,6.86133333334,52.8034166666,48.8195,47.4253333333,41.0285,11.8269166666,9.62433333334,7.92383333333,25.594,10.9561666666
758.81,6.97616666666,52.50125,48.1878333333,47.073,41.0723333334,11.4875,9.21716666667,7.79033333333,25.1978333333,10.7395
759.13,6.84316666667,52.3138333333,48.0688333333,46.6403333334,40.7593333333,10.9788333333,9.16408333334,7.827,24.9965,10.4576666667
759.44,6.23983333333,52.225,47.5013333333,46.6826666667,40.6036666666,10.5326666667,8.593,7.453,24.7185,9.98816666665
759.75,6.751,52.79,47.5483333334,47.068,40.768,10.8648333333,8.9845,7.76216666667,25.1056666667,10.2575
760.07,6.49066666667,53.2160833333,47.6995,47.4873333333,41.0548333333,10.8828333333,8.88658333334,7.50183333333,24.945,10.022
760.38,6.60966666667,53.5565,47.595,47.8718333333,41.2695,10.82925,8.83625,7.55716666667,24.9745,10.3775
760.69,6.64933333333,53.8583333334,47.8651666666,47.9011666667,41.2593333333,10.9906666667,9.03675,7.623,25.2415,10.5943333334
761.01,6.577,53.548,47.3636666666,47.7561666667,41.0881666667,11.0958333334,9.30075,7.76883333333,25.0455,10.4333333333
761.32,6.857,53.3910833333,47.2505,47.7121666667,41.0998333333,11.0115,9.09375,7.7665,25.0441666666,10.3936666667
761.63,6.324,53.2408333333,47.2026666667,47.5176666667,40.9048333333,10.5988333334,8.42191666667,7.50583333333,24.8293333334,9.92916666668
761.94,6.27766666667,53.2369166667,47.39,47.7511666667,40.859,10.3763333334,8.25733333333,7.76616666666,24.9715,9.9265
762.26,6.14516666667,53.19075,47.6965,47.7935,40.688,10.3784166667,8.23916666666,7.762,25.152,10.0231666667
762.57,6.39783333333,53.5055833334,48.268,48.5918333334,41.228,10.5690833334,8.192,7.98283333333,25.5626666666,10.074
762.88,6.70183333333,53.4505,48.329,48.5336666666,41.496,10.712,8.413,8.10033333333,25.7161666667,10.0273333333
763.20,6.77916666667,53.49175,48.4431666667,48.46,41.559,10.9970833333,8.52933333333,8.30299999999,25.9576666666,10.2791666666
763.51,6.99333333334,53.2298333334,48.1291666667,48.4038333333,41.4268333333,11.1398333334,8.60275,8.60549999998,26.0218333334,10.5088333334
763.82,7.00033333333,52.9058333334,48.0325,48.3098333333,41.528,11.3884166667,8.71183333334,8.717,26.141,10.5033333333
764.14,7.03666666666,52.8659166667,48.2193333333,48.4708333333,41.7388333334,11.4825,8.72116666666,8.76916666665,26.2485,10.6353333334
764.45,6.81733333334,52.9608333333,48.2188333333,48.6343333333,41.8115,11.1845833333,8.44233333334,8.5765,26.1881666667,10.5156666667
764.76,7.08016666667,53.3470833333,48.4693333334,49.1196666667,42.342,11.655,8.793,8.94700000002,26.5388333333,10.9651666667
765.07,7.697,53.4024166666,48.2153333334,49.1883333334,42.5735,12.0580833333,9.27466666666,9.40133333333,26.73,11.7156666666
765.39,8.17766666667,54.0258333334,48.3225,49.443,43.3081666667,12.668,9.89383333333,9.69316666669,27.3245,12.3891666667
765.70,7.964,53.9629166667,47.9663333333,49.6651666667,43.3433333334,12.5583333333,9.79841666667,9.46716666665,27.1125,12.2836666667
766.01,8.27683333334,54.1219166666,47.8973333333,49.4876666667,43.5661666667,12.8243333334,10.0930833334,9.65416666667,27.219,12.7411666666
766.32,8.3475,54.2056666667,48.1936666667,49.5555,43.5928333333,12.6056666666,10.02325,9.74450000001,27.4836666667,13.1033333333
766.64,8.16916666666,54.0694166666,48.1555,49.5818333334,43.9293333333,12.2985833333,9.78933333333,9.37133333335,27.2923333334,12.9628333333
766.95,8.3215,54.64075,48.7561666667,50.2283333333,44.5993333334,12.3249166667,10.10875,9.21883333332,27.6411666667,13.3443333334
767.26,8.7125,54.5556666666,48.4186666666,49.9023333333,44.3765,12.0008333333,10.21625,9.44583333335,27.8808333333,13.6186666667
767.57,8.18416666667,53.8754166666,48.171,49.4726666667,44.0105,11.4176666666,9.39691666666,9.00116666669,27.3611666666,12.7956666666
767.88,8.48316666666,54.06975,48.705,49.4365,44.3446666667,11.606,9.48291666666,9.31999999999,27.5633333334,12.9668333333
768.20,7.69366666666,53.4475833333,48.2036666667,48.639,43.4315,11.0959166666,8.89566666667,8.79149999998,26.9461666667,12.0758333334
768.51,6.96416666667,52.9031666666,48.0896666667,48.2308333334,43.2806666666,10.2860833333,8.0885,8.16866666667,26.5763333334,11.3213333333
768.82,6.27566666666,52.81025,48.3186666667,47.7223333333,42.7565,9.34991666665,7.26291666666,7.25316666666,26.1096666666,10.7136666667
769.13,6.91216666667,53.5708333334,48.5738333333,48.0551666667,43.1876666667,9.88475,7.60033333334,7.8895,26.7305,11.1411666667
769.44,5.92366666666,53.172,47.7695,48.148,42.6128333333,9.10583333333,7.04941666666,7.23366666667,26.0486666667,10.8143333333
769.76,5.45466666667,53.2340833334,48.0248333333,48.2131666667,42.5183333334,9.08566666666,7.02191666666,6.834,26.092,10.7733333333
770.07,5.92033333333,53.8179166666,48.9273333333,49.1741666667,42.8786666667,9.56675,7.25533333334,7.40033333333,26.673,11.315
770.38,6.45,53.7661666667,48.907,48.734,42.6948333334,10.2651666666,7.63516666667,8.225,26.9698333333,11.4611666667
770.69,5.37083333333,53.5785,48.8348333333,48.4131666666,42.521,10.1976666667,7.20133333334,7.24583333333,26.398,10.941
771.00,5.6785,54.1470833333,48.7926666667,48.7816666666,42.8796666666,10.94325,8.322,7.6235,26.8725,11.983
771.32,6.2305,53.922,48.4646666667,48.8651666667,42.9685,11.8990833333,9.01216666666,8.44449999999,27.3476666666,12.5501666667
771.63,6.39583333334,54.0601666666,48.4096666667,49.384,43.2235,12.0465833334,9.43108333333,8.74766666667,27.8225,13.1383333334
771.94,6.1635,54.1356666666,48.3685,49.5695,42.9411666666,12.7290833334,9.642,8.73550000001,27.5321666666,12.6218333334
772.25,5.93283333334,53.5036666667,48.1711666667,49.3141666666,42.764,13.43725,9.54491666666,9.3165,27.4463333333,12.3798333333
772.56,5.53616666667,51.8956666667,48.0698333333,48.4396666666,42.048,13.33225,9.20591666667,8.88816666668,26.8841666667,11.7893333333
772.87,5.89466666666,51.6023333334,48.152,48.152,41.9646666667,13.5555833334,9.09383333334,8.87716666665,26.9008333334,11.3918333333
773.18,6.35083333334,51.79875,47.8986666667,48.1363333334,41.8801666667,13.9898333333,9.2355,9.33033333334,26.7213333333,10.8973333333
773.50,6.324,50.8038333333,46.7373333333,46.8085,41.4066666666,14.0545,9.48575,9.30266666666,26.0993333334,10.8038333333
773.81,5.2675,49.64,46.1845,45.8243333333,40.5326666667,13.049,8.25516666666,8.35133333334,25.618,9.959
774.12,5.30366666667,49.7195,46.4886666667,46.1228333333,40.4778333333,13.2225,8.13191666667,8.48566666669,25.6523333334,9.6195
774.43,5.52683333334,49.19375,46.6275,45.8026666667,40.2143333333,12.78925,7.69316666667,8.44416666665,25.7753333333,9.17033333333
774.74,4.90283333333,48.8645833333,45.7833333334,45.1223333333,39.4461666667,12.188,6.9985,7.39783333334,25.0375,8.38316666666
775.05,5.0435,49.5009166666,46.3006666667,45.3533333333,39.9256666667,12.2375,6.81633333333,6.96366666667,25.0001666667,8.28216666667
775.36,5.406,50.04475,46.8613333333,45.6058333333,40.3151666667,11.9461666667,7.23175,6.982,25.3523333333,9.14666666667
775.67,5.52533333334,49.9676666666,46.8003333333,45.3226666667,40.4523333333,11.4495,7.53633333334,6.54066666667,25.3018333334,9.38066666667
775.98,5.60783333333,51.67325,47.4901666667,45.9608333333,41.2808333334,11.3789166666,8.1895,6.44466666667,26.3923333334,9.92166666668
776.30,5.5075,52.9248333334,47.971,46.456,41.8576666667,11.9764166666,8.78133333334,6.74566666667,26.7721666667,10.4083333333
776.61,5.54233333333,52.7645,47.9461666667,46.4586666667,42.4303333333,11.8550833334,8.97166666667,6.70083333333,26.9353333333,10.9795
776.92,5.45216666666,53.4614166667,49.109,47.1388333333,43.131,11.3291666666,8.54941666666,6.3835,27.4901666666,10.7151666666
777.23,5.637,54.1768333334,49.09,47.3648333334,43.7245,11.0360833333,8.94425,6.61483333333,27.5333333334,10.88
777.54,5.53283333333,54.0469166667,48.4526666667,47.0418333333,43.577,10.0111666666,8.50433333333,6.49133333333,27.2255,10.4903333333
777.85,6.183,55.69525,49.2716666667,47.5541666667,44.1745,10.7243333333,9.07525,7.337,27.7411666667,11.1981666666
778.16,7.4135,56.7358333334,50.4425,48.1878333333,45.0485,10.5185,10.3735833333,8.1605,28.8658333333,12.3651666667
778.47,7.68916666666,56.298,50.3013333334,47.6973333334,44.6681666666,10.965,10.3345833333,8.71716666667,28.8651666667,12.2945
778.78,8.90083333331,56.6999166666,50.7061666667,48.256,45.944,12.2575,11.2058333334,10.1053333333,30.0526666666,13.3168333334
779.09,9.71183333331,57.5988333334,51.5251666667,49.6503333334,46.1936666667,13.0913333334,11.55875,11.167,30.6185,14.0776666666
779.40,9.867,57.1386666666,51.1025,49.8443333333,45.9993333334,13.0830833334,11.3161666667,11.1535,30.5058333333,13.8536666667
779.71,9.81633333332,56.4195,50.565,49.209,45.2965,12.9874166667,11.0661666667,10.9888333333,30.4803333333,13.6158333334
780.02,9.82616666666,55.4319166666,49.6775,48.528,44.7995,13.3795,10.6814166667,10.7795,30.1513333333,13.4986666666
780.33,9.65649999999,55.49675,48.9163333333,48.2968333333,44.3975,13.5131666667,10.5363333334,10.7263333333,30.1801666667,13.2178333334
780.64,9.88816666665,56.2195,49.6705,48.739,44.7978333333,14.35925,10.7265,10.7336666666,30.6533333333,13.213
780.95,10.2136666667,57.2225,51.1821666666,48.9315,44.9428333333,15.0069166666,11.8375,11.4388333334,31.3675,13.604
781.26,10.3126666666,56.7340833334,51.0471666666,48.7953333333,45.0085,14.9815833333,12.206,11.3883333334,31.4686666666,13.4968333333
781.57,9.69933333333,56.41975,51.1978333333,48.8313333334,44.8728333334,14.94325,11.4373333334,10.853,30.85,13.3215
781.88,9.41383333333,56.1501666667,51.1396666667,48.801,44.553,14.0836666667,11.6933333334,10.6425,30.5063333333,13.4251666667
782.19,8.85266666667,55.99225,51.7765,48.3738333333,43.7066666667,13.5275,11.1108333333,9.84616666669,30.1113333333,12.1498333333
782.50,8.5,55.424,51.5908333333,47.6365,43.3335,13.4695,10.818,9.39383333333,29.6666666667,11.4848333334
782.81,8.73633333334,54.4205,50.9855,46.8636666667,42.6075,13.6946666667,10.7675833333,9.57316666666,28.8531666667,11.7235
783.12,9.33633333333,53.56725,51.448,46.9381666667,43.0466666666,13.46925,10.49025,9.63783333335,28.9593333334,11.9005
783.43,9.857,55.154,53.172,47.6678333334,43.3613333334,13.5570833334,10.80525,9.919,29.3066666666,12.0646666666
783.74,9.89733333334,54.5828333333,53.0656666667,47.7125,43.1216666667,13.58575,10.6990833333,9.92833333331,28.9138333333,12.6361666667
784.05,9.31000000002,54.4661666666,52.741,47.763,43.1316666667,13.1774166667,10.1761666666,9.32566666665,28.5128333333,12.902
784.36,9.45233333331,55.145,52.0771666667,48.2126666667,43.897,13.7361666666,10.4671666667,9.59733333335,29.0176666667,13.5426666667
784.67,8.98916666666,55.8808333333,52.4441666667,48.5236666667,43.8646666666,13.1643333334,10.48225,9.252,29.2651666666,13.2875
784.98,7.9595,55.1925833334,51.9776666667,47.5075,43.586,12.8200833334,9.54641666666,8.47466666668,29.362,12.2465
