wavelength,Back_CerOlif,Belly_CerOlif,Breast_CerOlif,Crissum_CerOlif,Crown_CerOlif,DorTail_CerOlif,Rump_CerOlif,Throat_CerOlif,WingTip_CerOlif
718.28,23.2004444444,49.8233333333,43.4051111111,49.0041111111,19.17,20.4293333333,21.8244444444,34.0881111111,21.7798888889
718.60,23.466,49.8984444444,43.492,49.1062222222,19.537,20.6921111111,21.9524444444,34.2856666667,22.0646666667
718.92,23.6675555555,50.143,43.7388888889,49.4836666667,19.71,20.9893333333,22.2467777778,34.4114444444,22.31
719.24,23.9392222222,50.2254444444,43.8115555556,49.5802222222,20.0616666667,21.2653333334,22.4888888889,34.6192777778,22.5236666666
719.56,23.6814444444,50.0938888889,43.622,49.3755555556,19.9432222222,21.1308888889,22.4073333334,34.4132777778,22.372
719.88,23.614,50.053,43.5588888889,49.2782222222,19.8981111111,20.9904444444,22.3694444444,34.347,22.3434444445
720.20,23.8892222222,50.4338888889,43.8871111111,49.5951111111,20.2897777778,21.202,22.6272222222,34.6231111111,22.635
720.52,23.8615555555,50.5463333333,44.1765555556,49.7187777778,20.3978888889,21.2068888889,22.6563333334,34.7688888889,22.6161111111
720.84,23.8148888889,50.4502222222,44.0442222222,49.5146666667,20.4051111111,21.0811111111,22.5845555556,34.7312222222,22.5708888889
721.16,23.8011111111,50.2537777778,44.0538888889,49.7268888889,20.5671111111,21.0094444444,22.6455555556,34.852,22.5008888889
721.48,23.7051111111,50.1933333334,44.022,49.6438888889,20.5185555556,21.0211111111,22.6944444445,34.7265,22.4846666667
721.79,23.6111111111,50.0166666667,43.8833333333,49.4527777778,20.375,20.95,22.55,34.5236111111,22.2527777778
722.11,23.4658888889,49.923,43.8144444444,49.4692222222,20.466,20.8608888889,22.6535555555,34.4425,22.1128888889
722.43,23.3236666666,50.0341111111,43.8103333333,49.4451111111,20.4467777778,20.6707777778,22.4826666667,34.3994444444,21.9645555556
722.75,23.0118888889,49.8407777778,43.4474444445,49.1565555555,20.0464444444,20.2538888889,22.1826666667,34.0917222222,21.6598888889
723.07,23.1,49.9143333333,43.5093333333,49.2336666667,19.9892222222,20.2406666667,22.2022222222,34.0768888889,21.7218888889
723.39,22.9895555556,49.9022222222,43.5506666667,49.319,19.8798888889,20.173,22.205,34.0260555556,21.5898888889
723.71,22.8414444444,49.7134444445,43.3101111111,49.1664444445,19.7231111111,20.1146666667,22.1328888889,33.9293333333,21.456
724.03,22.8626666666,49.7705555556,43.3075555555,49.1705555555,19.5677777778,20.0466666667,22.0665555556,33.7733888889,21.3998888889
724.35,22.9471111111,49.8337777778,43.5491111111,49.4094444444,19.9867777778,20.18,22.1875555556,33.8143888889,21.555
724.67,22.777,49.926,43.5264444444,49.348,19.788,19.8895555555,22.0595555555,33.6398333333,21.4524444444
724.98,22.993,50.109,43.7437777778,49.6147777778,19.9775555555,19.8552222222,22.196,33.9598888889,21.5972222222
725.30,23.0852222222,50.2028888889,43.732,49.7855555556,20.2005555556,20.0005555555,22.4656666667,34.1239444444,21.8051111111
725.62,23.0272222222,50.4298888889,43.6944444444,49.8247777778,20.0764444444,19.6854444445,22.3381111111,33.9807222222,21.7124444444
725.94,23.0727777778,50.3096666667,43.7067777778,49.8582222222,19.8842222222,19.5805555556,22.228,33.8742777778,21.5771111111
726.26,23.09,50.3263333333,43.7403333333,49.9411111111,19.932,19.7108888889,22.1647777778,33.8807777778,21.5267777778
726.58,23.14,50.2671111111,43.876,50.0001111111,20.1052222222,19.7783333333,22.2421111111,34.0580555555,21.6595555556
726.90,23.3721111111,50.2275555556,43.7301111111,49.901,20.3074444444,20.0478888889,22.4174444444,34.2906111111,21.9097777778
727.21,23.3225555556,50.1148888889,43.7422222222,49.8244444444,20.2095555556,19.9468888889,22.3188888889,34.3341666667,21.8131111111
727.53,23.2284444444,49.9643333333,43.6954444444,49.7428888889,20.2646666667,19.7151111111,22.2687777778,34.1521111111,21.711
727.85,22.9206666667,49.834,43.36,49.5296666667,19.863,19.3981111111,22.1025555556,34.0195555556,21.5346666667
728.17,23.1367777778,50.0901111111,43.5137777778,49.622,20.1592222222,19.6775555556,22.2437777778,34.0232777778,21.7354444444
728.49,22.879,49.8356666667,43.1947777778,49.1815555556,19.8724444445,19.493,21.8722222222,33.6926111111,21.4103333334
728.80,22.8072222222,49.5976666667,43.0787777778,48.9808888889,19.742,19.3344444444,21.7563333334,33.6072222222,21.3063333333
729.12,22.7655555556,49.4212222222,42.928,48.8646666667,19.5875555555,19.3078888889,21.7763333333,33.6473333333,21.3147777778
729.44,22.792,49.3792222222,42.8945555555,48.7127777778,19.6111111111,19.3965555556,21.8718888889,33.583,21.3778888889
729.76,22.813,49.5281111111,42.8892222222,48.8198888889,19.7077777778,19.2685555556,21.8927777778,33.6181666667,21.4564444444
730.08,23.0323333333,49.8541111111,42.9703333333,48.9243333334,19.9041111111,19.4875555556,22.118,33.5835,21.6908888889
730.39,22.9957777778,50.0484444444,43.0671111111,48.8538888889,19.9011111111,19.2477777778,22.06,33.3438333333,21.6312222222
730.71,23.1013333333,50.1172222222,43.0244444444,48.9674444444,20.0374444445,19.2415555555,22.0532222222,33.2437222222,21.6058888889
731.03,23.0107777778,50.152,42.9347777778,48.865,19.9964444444,19.301,22.0381111111,33.3268333333,21.553
731.35,23.0905555556,50.0865555556,42.9142222222,48.9027777778,19.9476666667,19.3818888889,22.0437777778,33.411,21.4984444444
731.67,22.9811111111,49.6695555556,42.6332222222,48.63,19.6546666667,19.1683333333,21.7795555556,33.3962777778,21.2703333333
731.98,23.2023333333,50.0834444444,42.9498888889,49.0364444444,19.9353333333,19.5081111111,21.9443333334,33.5223333333,21.4941111111
732.30,23.2421111111,50.1562222222,43.068,49.2085555556,20.0301111111,19.5625555556,21.9586666667,33.6135555556,21.543
732.62,23.4931111111,50.3655555556,43.3543333333,49.3064444444,20.3183333333,19.7706666667,22.0982222222,33.7816111111,21.7418888889
732.94,23.4864444445,50.2025555556,43.1205555556,49.0913333333,20.2388888889,19.6623333334,21.9471111111,33.6292222222,21.7315555556
733.25,23.5621111111,50.0705555555,43.1567777778,49.0237777778,20.2044444444,19.6864444444,21.9448888889,33.561,21.8663333334
733.57,23.262,49.7421111111,42.801,48.7473333334,19.8233333333,19.217,21.5174444444,33.4078333333,21.5174444444
733.89,23.1384444444,49.5798888889,42.6012222222,48.7013333334,19.6735555556,19.314,21.3816666667,33.4130555556,21.3923333333
734.21,23.2825555556,49.6355555556,42.5862222222,48.647,19.6045555556,19.2981111111,21.3028888889,33.4438333333,21.4214444444
734.52,23.3476666666,49.6692222222,42.6718888889,48.7023333333,19.5305555556,19.1604444444,21.1252222222,33.4182777778,21.4137777778
734.84,23.3696666667,49.6751111111,42.7104444445,48.611,19.4675555555,19.105,21.02,33.4281666667,21.4401111111
735.16,23.4037777778,49.7478888889,42.8494444445,48.6514444444,19.613,19.2201111111,21.2136666667,33.5325555555,21.5684444444
735.48,23.2431111111,49.2901111111,42.4918888889,48.3854444445,19.3795555556,18.8826666667,21.0255555556,33.4376666667,21.615
735.79,23.0562222222,49.0858888889,42.2927777778,48.0312222222,19.1974444444,18.5871111111,20.8142222222,33.1791666667,21.3943333333
736.11,23.04,48.8357777778,42.0825555556,47.9234444444,19.0667777778,18.49,20.6628888889,33.1044444445,21.3188888889
736.43,23.0024444445,48.9685555555,42.1901111111,48.207,19.1161111111,18.4813333333,20.6925555555,33.2885,21.3242222222
736.74,23.0754444444,48.7202222222,42.0491111111,48.1242222222,19.0884444444,18.6135555556,20.6211111111,33.3891666667,21.1983333333
737.06,22.9105555555,48.8502222222,42.1103333333,48.2524444445,18.968,18.5767777778,20.5044444444,33.3146111111,21.1145555555
737.38,22.7272222222,48.4287777778,42.128,48.1511111111,18.7647777778,18.3376666667,20.3331111111,33.2025555556,20.9472222222
737.69,22.44,48.172,41.9582222222,48.1005555556,18.5381111111,18.2268888889,20.1564444444,33.0222222222,20.847
738.01,22.5345555555,48.0181111111,41.9226666666,48.0613333333,18.5806666667,18.4412222222,20.1954444444,32.9681111111,20.9938888889
738.33,22.6505555556,47.9804444444,41.9733333333,48.1046666666,18.7171111111,18.7761111111,20.2695555555,33.0119444444,21.1233333333
738.64,22.7268888889,47.9582222222,41.9058888889,47.9986666667,18.6305555555,18.777,20.0854444444,32.8208888889,21.1041111111
738.96,22.6332222222,47.8035555555,41.8106666667,47.76,18.5796666667,18.7446666667,19.9434444445,32.7216666667,20.8273333333
739.28,22.8178888889,48.1702222222,42.1781111111,48.2207777778,18.6383333333,18.9881111111,20.0787777778,32.9613333333,21.037
739.59,22.4831111111,47.9414444444,42.0994444445,48.1098888889,18.4422222222,18.9703333333,19.963,32.7987777778,20.7934444444
739.91,22.3814444445,47.5253333333,41.981,47.8691111111,18.3647777778,19.0362222222,19.9752222222,32.6600555556,20.7073333334
740.23,22.1347777778,47.5531111111,42.0702222222,47.747,18.1658888889,18.7867777778,19.7734444445,32.4486111111,20.5661111111
740.54,22.3784444444,47.5242222222,42.2275555556,47.5404444444,18.4231111111,19.048,19.9498888889,32.5422777778,20.7442222222
740.86,22.5402222222,47.4886666667,42.102,47.4625555555,18.6857777778,19.1221111111,19.9685555556,32.5278333333,20.9754444444
741.18,22.5834444444,47.555,42.3071111111,47.341,18.6435555555,19.1785555555,20.008,32.6761111111,21.0282222222
741.49,22.6275555556,47.4823333333,42.2615555556,47.2458888889,18.5994444445,19.1402222222,20.1843333333,32.6746111111,21.0632222222
741.81,22.4064444445,47.2291111111,41.8747777778,46.8707777778,18.373,18.8167777778,19.9324444444,32.2873888889,20.7411111111
742.12,22.2221111111,46.9033333333,41.5545555556,46.7065555556,18.1837777778,18.6496666667,19.7703333333,32.2850555556,20.6186666666
742.44,22.2362222222,46.791,41.6195555556,46.7945555556,18.1368888889,18.8212222222,19.9,32.4568333333,20.6682222222
742.76,21.9147777778,46.0617777778,40.8781111111,46.1525555555,17.8211111111,18.6348888889,19.3998888889,31.9308888889,20.2522222222
743.07,22.0275555555,46.2072222222,41.0285555556,46.2106666667,17.8613333333,18.7215555555,19.4223333333,31.9636666667,20.4736666666
743.39,22.0286666667,46.5778888889,41.1065555556,46.4521111111,17.9735555556,18.9595555555,19.4903333333,32.3008888889,20.6771111111
743.70,21.995,46.645,41.1795555556,46.5692222222,17.9112222222,19.0764444444,19.6031111111,32.4566111111,20.8152222222
744.02,21.8892222222,46.3805555556,40.9662222222,46.587,17.7631111111,18.8708888889,19.5765555556,32.4068888889,20.7491111111
744.34,22.0057777778,46.594,41.1797777778,46.8288888889,17.7541111111,19.2398888889,19.8415555556,32.6272777778,20.8613333333
744.65,22.4268888889,46.7945555556,41.3633333334,47.193,18.1834444444,19.5796666667,20.3144444444,32.8745555555,21.1987777778
744.97,22.288,46.5845555556,41.1516666667,47.075,18.4608888889,19.7488888889,20.327,32.9857222222,21.4136666667
745.28,22.9108888889,47.2103333333,41.8544444444,47.7452222222,19.1668888889,20.4125555556,21.1231111111,33.7398888889,22.2552222222
745.60,23.1422222222,47.4844444444,42.2693333333,48.0365555556,19.3551111111,20.7464444444,21.3684444444,33.9093888889,22.4798888889
745.91,23.5663333333,47.9561111111,42.5022222222,48.436,19.6558888889,21.3433333333,21.7347777778,34.177,22.9755555556
746.23,24.0421111111,48.55,43.1644444444,48.931,20.029,22.0004444444,22.507,34.713,23.6536666667
746.55,23.8548888889,48.4802222222,43.0633333333,48.9133333333,19.8266666667,22.0001111111,22.4444444444,34.6958333333,23.459
746.86,24.1281111111,48.3005555555,43.1358888889,48.8754444445,19.7966666667,22.0453333333,22.4323333333,34.7064444444,23.4535555556
747.18,24.1367777778,48.2961111111,43.0694444444,48.9168888889,19.8897777778,22.1815555555,22.4586666667,34.7451666667,23.5417777778
747.49,24.1584444445,48.3095555556,43.1993333333,48.9043333333,19.994,22.2444444444,22.4143333334,34.6951111111,23.5488888889
747.81,23.94,48.2048888889,43.0777777778,48.6333333333,19.6956666667,21.9452222222,22.0818888889,34.5080555555,23.3044444445
748.12,23.658,48.1048888889,43.0085555556,48.5325555556,19.3876666667,21.8278888889,21.7907777778,34.4381111111,23.1668888889
748.44,24.0062222222,48.4603333333,43.5934444445,48.8823333333,19.3557777778,21.9422222222,21.8974444445,34.5128333333,23.1852222222
748.75,23.7632222222,48.117,43.3073333333,48.6217777778,18.8001111111,21.5941111111,21.433,34.1655,22.7157777778
749.07,23.7301111111,48.2328888889,43.3097777778,48.5201111111,19.0461111111,21.6362222222,21.569,34.2012222222,22.6886666667
749.38,23.68,48.3422222222,43.3382222222,48.4883333333,19.0043333334,21.1571111111,21.2767777778,33.9911666667,22.4726666667
749.70,23.4643333333,48.2047777778,43.161,48.2422222222,18.6953333333,20.8033333333,20.8595555555,33.8452222222,22.0942222222
750.01,23.6928888889,48.1832222222,43.1167777778,48.3636666667,18.95,20.7514444445,20.9658888889,33.8897777778,22.147
750.33,23.3775555556,48.0472222222,42.9821111111,48.0925555556,18.718,20.2634444445,20.6576666667,33.3258888889,21.8851111111
750.64,23.4286666667,47.9836666667,43.037,48.1393333334,18.7664444445,20.0941111111,20.7275555556,33.1835555556,21.8505555555
750.96,23.522,48.1798888889,42.9694444445,48.4808888889,18.8067777778,20.202,20.8156666667,33.3752777778,21.8523333334
751.27,23.461,48.0277777778,42.8522222222,48.4646666667,18.8781111111,20.2081111111,20.8161111111,33.4207222222,21.8041111111
751.59,23.0926666667,47.8846666667,42.5277777778,48.2663333333,18.5951111111,19.8893333333,20.4734444444,33.1196111111,21.4012222222
751.90,22.7374444445,47.8556666667,42.2083333333,48.0541111111,18.5286666667,19.8753333333,20.4326666667,33.1217777778,21.3065555555
752.22,22.3784444445,47.6616666667,41.9554444445,47.8367777778,18.4602222222,19.676,20.3545555556,32.9236111111,21.1092222222
752.53,22.5677777778,48.01,42.0955555555,48.3285555555,18.3802222222,19.8694444445,20.5218888889,33.2048888889,21.4085555555
752.85,22.2374444444,47.7643333333,41.9563333333,48.0646666666,18.2553333333,19.7111111111,20.3774444444,33.0116666667,21.2132222222
753.16,22.3646666667,48.1236666667,42.1983333333,48.3086666667,18.4582222222,19.7294444444,20.5193333333,33.208,21.471
753.47,22.4727777778,48.3112222222,42.432,48.4501111111,18.5788888889,20.117,20.6607777778,33.3525,21.7093333334
753.79,22.955,48.9842222222,42.882,49.0656666667,19.2524444445,20.6637777778,21.385,34.1514444444,22.2027777778
754.10,23.2738888889,49.2918888889,43.0548888889,49.1753333333,19.5208888889,21.019,21.904,34.6705,22.5366666667
754.42,23.2968888889,49.2435555556,43.0336666667,49.0054444444,19.5843333333,21.0808888889,21.9798888889,34.7013333333,22.4644444445
754.73,23.59,49.5905555556,43.3667777778,49.3121111111,20.043,21.5205555556,22.5631111111,34.8773888889,22.8611111111
755.05,23.9131111111,49.9921111111,43.8557777778,49.7175555555,20.6254444445,21.979,23.211,35.2263333333,23.3405555556
755.36,24.0682222222,49.9937777778,43.7077777778,49.7604444444,20.7368888889,21.9687777778,23.1652222222,35.3633888889,23.3236666666
755.67,24.2586666667,50.4287777778,43.9995555556,50.004,20.9194444444,22.1741111111,23.4087777778,35.5017777778,23.4647777778
755.99,23.6917777778,49.8495555556,43.6734444445,49.2832222222,20.6361111111,21.6562222222,23.0454444444,34.807,22.9732222222
756.30,23.935,50.0807777778,43.74,49.6152222222,20.8413333333,22.1292222222,23.5908888889,35.1210555556,23.2104444444
756.62,23.862,49.876,43.7122222222,49.5546666667,21.0585555556,22.3158888889,23.8291111111,35.2007777778,23.1008888889
756.93,24.0891111111,50.398,44.026,49.9138888889,21.3647777778,22.5136666667,24.2082222222,35.6105555556,23.1824444444
757.24,24.2494444445,50.4521111111,44.2338888889,50.0103333333,21.2147777778,22.6597777778,24.1671111111,35.6684444444,23.271
757.56,24.1573333333,50.4694444444,44.2956666667,49.9524444444,21.2546666666,22.7183333334,24.0126666667,35.5371666667,23.1814444444
757.87,24.4054444445,50.9325555555,44.9407777778,50.3371111111,21.4777777778,23.2186666667,24.3601111111,35.7666111111,23.5123333333
758.18,24.1758888889,50.956,45.0566666667,50.3901111111,21.2913333333,22.864,24.0461111111,35.7023333333,23.1824444444
758.50,24.3631111111,50.8426666667,45.1931111111,50.4243333333,21.5028888889,22.883,24.0581111111,35.8131666667,23.23
758.81,24.7344444444,51.1435555556,45.6608888889,50.852,21.7806666667,23.4305555555,24.6677777778,36.052,23.7178888889
759.13,24.9675555556,51.306,46.0566666667,51.1187777778,22.1306666667,23.6971111111,24.7385555556,36.1351111111,23.7844444444
759.44,25.6687777778,51.9503333333,46.2865555555,51.6087777778,22.6098888889,24.2896666667,25.1936666667,36.6402222222,24.1435555555
759.75,25.7544444445,51.6941111111,46.2516666667,51.237,22.7366666667,24.2395555556,25.2027777778,36.6267222222,24.0665555556
760.07,25.756,51.7175555556,46.0347777778,51.2368888889,22.522,24.1002222222,25.1273333333,36.4625,24.0137777778
760.38,25.9137777778,51.6714444444,46.198,51.3031111111,22.6893333333,24.0534444445,25.1638888889,36.4839444445,24.1968888889
760.69,26.0881111111,51.7902222222,46.0558888889,51.2516666667,23.0381111111,24.2114444444,25.3365555556,36.5441666667,24.412
761.01,26.2716666667,51.995,46.1477777778,51.6913333333,23.4012222222,24.5014444444,25.6564444445,36.6356111111,24.5683333333
761.32,26.1455555556,51.7274444444,45.8233333333,51.4913333333,23.4297777778,24.3134444444,25.5512222222,36.651,24.6295555555
761.63,26.4328888889,51.8106666667,45.7944444444,51.5376666667,23.4087777778,24.6897777778,25.7123333334,36.707,24.8972222222
761.94,26.2882222222,51.6228888889,45.4678888889,51.2477777778,23.1895555556,24.5214444445,25.5661111111,36.381,24.8651111111
762.26,26.0226666667,51.4284444445,45.2362222222,50.8726666667,22.7545555556,23.9371111111,24.9984444444,35.9813888889,24.3751111111
762.57,25.9808888889,51.2927777778,45.0196666667,50.7045555556,22.6745555556,23.9447777778,25.0533333333,35.9932777778,24.504
762.88,25.9248888889,51.3047777778,45.2744444445,51.0037777778,22.8833333333,23.9197777778,25.1824444444,36.1980555556,24.6028888889
763.20,26.2532222222,51.5462222222,45.6745555555,51.4324444444,23.1333333333,23.9676666667,25.4464444444,36.5129444444,24.8942222222
763.51,26.5305555556,51.7825555556,45.9971111111,51.7465555556,23.6332222222,24.3103333333,25.6703333333,36.6819444444,25.1917777778
763.82,26.5297777778,51.6763333333,45.9646666667,51.6496666667,23.5936666667,24.2837777778,25.685,36.7291111111,25.2893333333
764.14,26.2398888889,51.52,45.9825555556,51.7151111111,23.3855555556,24.0692222222,25.5952222222,36.7707777778,25.1993333333
764.45,26.3108888889,51.5493333333,46.1291111111,51.6953333333,23.2123333333,23.8948888889,25.342,36.7896666667,25.1348888889
764.76,26.5997777778,51.757,46.2778888889,51.9634444444,23.3142222222,23.9212222222,25.6297777778,36.8517222222,25.179
765.07,26.7534444444,51.9343333333,46.4637777778,52.1465555556,23.4751111111,23.7816666667,25.6312222222,37.0962777778,25.1581111111
765.39,27.0718888889,52.1245555556,46.6673333334,52.3146666667,23.773,24.0986666667,25.8908888889,37.5788888889,25.253
765.70,27.2265555556,52.174,46.7915555555,52.5983333333,24.0843333333,24.473,26.1923333333,37.8811666667,25.4753333334
766.01,27.3804444445,52.2722222222,46.7975555556,52.6977777778,24.135,24.4475555555,26.2962222222,38.0981111111,25.4866666667
766.32,27.5465555556,52.3132222222,46.8452222222,52.7238888889,24.1005555555,24.4438888889,26.2822222222,38.1550555555,25.4407777778
766.64,27.3438888889,52.2364444444,46.6263333333,52.7588888889,23.8183333333,24.4503333333,25.9455555556,38.0400555556,25.2506666667
766.95,27.2347777778,52.0233333333,46.5364444445,52.4088888889,23.5784444444,24.159,25.6661111111,38.0866666667,25.0101111111
767.26,27.0573333333,51.964,46.3231111111,52.2492222222,23.5023333333,24.1011111111,25.671,38.0876111111,24.9942222222
767.57,26.9704444444,51.8122222222,45.9827777778,51.6788888889,23.3175555555,23.9413333333,25.2321111111,37.6101666667,24.3226666667
767.88,26.4848888889,51.3417777778,45.3927777778,51.0191111111,23.1607777778,23.7815555555,25.2237777778,37.1315555556,23.9233333333
768.20,26.4576666667,51.4161111111,45.3885555556,50.8606666667,23.3227777778,24.1153333333,25.0238888889,37.1319444444,24.2163333334
768.51,26.4854444445,51.4063333333,45.3406666667,50.7225555555,23.7762222222,24.258,25.3405555556,37.0938888889,24.5738888889
768.82,26.4481111111,51.5663333333,45.575,51.0228888889,23.6972222222,24.1385555556,25.2744444444,37.1097222222,24.5047777778
769.13,26.6843333333,51.6787777778,45.6537777778,50.9166666667,23.7521111111,23.8403333333,25.2484444444,37.0914444444,24.4753333333
769.44,26.6972222222,51.628,45.6295555555,50.7363333333,23.6218888889,23.7176666667,25.1001111111,37.0548333333,24.4624444444
769.76,27.0111111111,51.8498888889,45.6415555556,50.7724444444,23.8811111111,24.1605555556,25.1696666667,37.3896111111,25.0271111111
770.07,26.9997777778,51.9232222222,45.688,50.4828888889,23.9863333333,24.0094444445,25.2935555556,37.3272777778,25.0216666667
770.38,26.7332222222,51.6047777778,45.3314444444,50.3851111111,23.6403333333,23.757,25.3326666667,37.1703888889,24.9707777778
770.69,27.0075555555,51.6076666667,45.3355555556,50.416,23.9985555556,24.1104444444,25.3554444444,36.8946666667,25.0841111111
771.00,27.4624444445,52.0997777778,45.8957777778,50.8684444444,24.673,24.5538888889,26.1718888889,37.3393888889,25.9397777778
771.32,28.6567777778,52.6072222222,46.6451111111,51.525,25.3257777778,25.3557777778,27.0242222222,37.8842777778,26.9467777778
771.63,28.4658888889,51.8896666667,46.3433333333,51.2168888889,25.0946666667,24.8182222222,26.7171111111,37.5729444445,26.3505555556
771.94,28.5914444445,51.8214444444,46.3935555555,51.4875555556,24.997,24.8271111111,26.8365555556,37.7809444444,26.4236666667
772.25,28.8205555556,51.982,46.4141111111,51.1708888889,24.8138888889,24.753,26.9666666667,37.8095555555,26.6617777778
772.56,28.6246666667,51.5073333333,46.0526666667,50.8653333333,24.6866666667,24.7478888889,27.0653333333,37.7087777778,26.6618888889
772.87,28.1695555556,51.3317777778,45.8293333333,50.9117777778,24.309,24.4971111111,26.6281111111,37.2345555556,26.346
773.18,28.098,50.8653333333,45.5031111111,50.7574444444,24.1236666667,24.1936666667,26.4246666667,36.7878888889,26.0506666667
773.50,28.1987777778,50.6315555556,45.2353333333,50.912,24.225,24.3078888889,26.4702222222,36.5609444444,26.3426666667
773.81,28.3155555555,50.3445555556,44.9404444444,50.583,24.2705555556,24.2513333333,25.9838888889,36.1224444445,26.0998888889
774.12,28.1951111111,49.9047777778,44.5955555556,50.3515555556,23.4773333333,23.6347777778,25.2645555555,35.9813333333,25.4288888889
774.43,27.9322222222,48.9454444444,43.7414444444,49.8848888889,22.9778888889,23.451,25.0277777778,35.5473888889,25.0475555556
774.74,26.627,47.7513333333,42.1825555555,48.6043333333,21.8916666667,22.0237777778,23.697,34.6792777778,23.9153333333
775.05,26.9558888889,48.0576666667,42.0244444444,48.4752222222,21.8907777778,22.4341111111,24.1116666667,34.8283888889,24.3567777778
775.36,26.9765555556,47.9753333333,41.9308888889,47.9953333333,21.5838888889,22.8404444444,23.8777777778,34.6766111111,24.124
775.67,27.0106666667,47.8714444444,41.748,48.2366666667,21.9698888889,23.298,23.9157777778,34.7412222222,24.4403333334
775.98,27.2217777778,48.1435555556,41.985,48.5074444444,22.1075555555,23.5361111111,23.9337777778,34.8222777778,24.8096666666
776.30,28.3443333333,48.4727777778,42.7414444444,48.8372222222,23.1231111111,24.4551111111,24.8724444444,35.5727222222,25.7802222222
776.61,27.7577777778,48.3585555555,42.8496666667,48.372,22.714,24.4948888889,24.7606666667,35.4833333333,25.4917777778
776.92,28.2137777778,48.8704444444,43.2554444444,48.5797777778,23.3121111111,25.4261111111,25.4062222222,36.1274444445,25.9744444445
777.23,28.4893333333,49.282,43.5245555556,48.885,23.3472222222,25.8422222222,25.7561111111,36.404,26.4046666667
777.54,28.9298888889,50.0527777778,44.0405555555,49.5298888889,23.9635555556,26.4865555555,26.5661111111,36.9884444444,27.0891111111
777.85,29.1241111111,50.5444444445,44.518,49.863,24.006,26.779,26.2644444444,37.0747777778,27.3402222222
778.16,29.5886666667,51.7085555556,45.6517777778,51.0742222222,24.4731111111,27.44,26.6215555555,37.8657222222,27.9108888889
778.47,29.5493333333,51.5516666667,46.0887777778,51.6268888889,24.4581111111,27.6227777778,26.412,37.9222777778,28.2284444445
778.78,29.5154444444,51.1824444444,45.9727777778,51.6484444444,24.0524444445,27.226,26.2046666667,37.6072777778,28.1583333333
779.09,28.6903333333,50.4374444445,45.6224444444,51.023,23.1455555556,26.3963333334,25.5355555556,36.5952222222,27.3678888889
779.40,28.3912222222,50.2113333333,45.2761111111,50.9044444444,22.8183333333,26.1661111111,25.494,36.7780555556,27.1366666667
779.71,27.7245555556,49.8554444444,44.8113333333,50.9277777778,22.2997777778,25.7286666667,25.2486666667,36.4197777778,26.6524444444
780.02,27.7208888889,49.5731111111,44.3518888889,51.1951111111,22.1653333333,25.2026666667,24.9466666667,36.1181111111,26.7818888889
780.33,27.0963333334,49.0157777778,44.1851111111,51.1067777778,21.5588888889,24.7457777778,24.342,35.4099444444,26.6998888889
780.64,27.2443333333,48.9004444445,44.1178888889,51.2737777778,21.4746666667,24.472,24.4575555555,35.1438888889,26.9105555556
780.95,26.4662222222,47.8526666667,43.4706666667,50.3306666667,20.6598888889,23.7992222222,23.77,34.1363333333,26.6258888889
781.26,26.2246666667,47.6607777778,43.1886666667,50.459,20.6358888889,23.9698888889,24.1022222222,34.2035555555,26.9735555555
781.57,26.1265555555,47.072,42.962,49.9045555556,20.6371111111,23.7193333333,24.1963333333,33.9681666667,27.154
781.88,25.1312222222,46.7236666667,42.1578888889,49.2876666667,19.6656666667,22.7544444445,23.5118888889,33.4420555555,26.3982222222
782.19,24.6332222222,46.7563333333,41.5316666667,49.0836666667,19.7428888889,22.5494444445,23.5378888889,33.1926111111,26.6332222222
782.50,25.078,47.6124444445,42.0645555556,49.8516666667,19.975,23.2601111111,24.0714444444,33.8209444445,27.0832222222
782.81,24.1722222222,46.4967777778,41.5034444444,49.1704444444,19.1317777778,22.4818888889,23.0872222222,32.3543888889,26.28
783.12,23.2796666667,46.1025555556,41.2,48.8985555556,18.6252222222,21.7736666667,22.3024444444,31.9152777778,25.6268888889
783.43,23.0422222222,45.9962222222,41.1802222222,48.569,18.5721111111,22.3588888889,22.4795555555,31.9624444444,25.3498888889
783.74,23.4414444444,46.7095555556,41.5535555555,48.9334444445,18.4498888889,22.799,22.9468888889,32.6168888889,25.8051111111
784.05,22.7232222222,46.3395555556,41.2303333333,48.4932222222,18.0232222222,22.5392222222,22.5896666667,32.4651111111,25.7867777778
784.36,22.798,46.6547777778,41.3788888889,48.7635555555,18.2756666667,23.0265555556,22.6963333333,32.8973333333,25.5166666667
784.67,23.0343333333,46.8375555556,41.3246666667,48.9232222222,17.8975555556,22.7351111111,22.547,32.9402777778,25.4016666667
784.98,22.933,46.8713333333,41.2551111111,49.1678888889,17.7327777778,23.2796666667,22.2483333333,32.696,25.0303333333
785.29,23.278,46.954,41.5888888889,49.1258888889,18.2762222222,23.9876666667,22.5771111111,32.5502777778,25.225
785.60,24.0997777778,47.162,42.5324444445,49.7342222222,19.316,25.0173333333,23.191,33.2861111111,25.4715555556
785.91,24.1501111111,46.8713333333,42.4488888889,49.2895555556,19.5671111111,24.3023333333,22.9748888889,32.7753333333,25.6383333333
786.22,24.904,47.7942222222,43.2414444445,49.4568888889,20.2591111111,24.8705555556,23.5756666667,33.3877777778,26.3241111111
786.53,25.9615555556,48.7274444445,44.2467777778,49.7982222222,21.1844444444,26.2085555555,24.8085555556,34.3424444444,27.51
