wavelength,Back_HemTrim,Belly_HemTrim,Breast_HemTrim,Crissum_HemTrim,Crown_HemTrim,DorTail_HemTrim,Patch10_HemTrim,Patch11_HemTrim,Rump_HemTrim,Throat_HemTrim,WingTip_HemTrim
536.25,11.4999333333,37.8583333333,27.7859333333,20.3925333333,11.5205333333,10.9112666667,33.4241333333,7.9272,11.1174666667,24.2822,13.1324666666
536.59,11.5232666667,37.8804666667,27.8530666666,20.4270666667,11.5496,10.9178,33.4656,7.9344,11.1276,24.3379333333,13.1520666667
536.93,11.5326666667,37.9008666667,27.8854666667,20.4758,11.5616,10.9265333333,33.4726666667,7.9502,11.1435333334,24.3942666667,13.1837333333
537.28,11.5592,37.9251333333,27.9294,20.5185333333,11.6015333333,10.9487333333,33.5066666666,7.98286666667,11.161,24.4633333333,13.2054666667
537.62,11.5926666667,38.0015333333,28.0168666667,20.5953333333,11.6302666667,10.9686,33.5723333333,8.01066666667,11.1925333333,24.5526,13.2167333333
537.97,11.5880666667,38.0657333333,28.0714666667,20.6250666667,11.6387333333,10.9621333333,33.6086,8.02126666667,11.1993333333,24.6290666667,13.2234
538.31,11.614,38.0990666667,28.1168,20.681,11.6604666667,10.9909333333,33.6336,8.05766666667,11.2408,24.679,13.2564666667
538.65,11.6092,38.1336,28.1342,20.6980666666,11.6456,10.9663333333,33.6436,8.035,11.2149333333,24.7232666667,13.2368666667
539.00,11.5973333333,38.1498,28.1469333333,20.7170666667,11.5984,10.9486666667,33.655,7.99186666667,11.1855333333,24.7938666667,13.2098
539.34,11.6195333333,38.2418,28.2533333333,20.7857333333,11.6363333333,10.989,33.7454666666,8.01246666667,11.2070666667,24.9131333334,13.2433333333
539.69,11.6174,38.2726666667,28.2911333333,20.8108666667,11.6313333334,10.9888666667,33.7682,8.00446666667,11.2057333333,24.9821333334,13.2395333333
540.03,11.6203333333,38.3020666667,28.3204,20.8417333333,11.6308,11.0013333333,33.7995333334,8.0052,11.2054,25.0244666667,13.2340666667
540.37,11.5970666667,38.2987333333,28.3126,20.8376666667,11.6128,11.0029333333,33.787,7.99493333333,11.2033333333,25.0696666667,13.2296
540.72,11.5911333333,38.2974,28.3377333333,20.8410666667,11.5918,10.9922,33.7998,7.9818,11.1948666667,25.0991333333,13.2118
541.06,11.5816666667,38.3369333333,28.3504,20.8528666667,11.5706,10.9744,33.82,7.95373333333,11.1873333333,25.1233333333,13.1912
541.40,11.5727333333,38.3447333333,28.3731333333,20.8588,11.5560666667,10.9717333333,33.834,7.94106666667,11.1751333333,25.1396,13.1984
541.75,11.5601333333,38.3405333333,28.3852,20.8594666667,11.5409333334,10.9681333333,33.8419333333,7.9234,11.1626666667,25.1639333333,13.184
542.09,11.5500666667,38.3402666667,28.4092666667,20.8672666666,11.5212666667,10.9616666667,33.8404,7.8948,11.1396666667,25.1843333333,13.169
542.43,11.5538666667,38.3815333333,28.4567333333,20.9132,11.5332,10.9820666667,33.8804,7.90586666667,11.1638666667,25.2479333333,13.1920666667
542.78,11.5731333333,38.4075333333,28.4927333333,20.9456,11.5468,10.99,33.9024,7.91906666667,11.1791333333,25.2892666667,13.1942666667
543.12,11.5442666667,38.4046,28.478,20.9384,11.5226,10.9584666667,33.8961333333,7.88773333333,11.1554666667,25.2982666667,13.1658
543.46,11.5439333333,38.4357333333,28.513,20.9778666667,11.5174,10.9636,33.9359333333,7.8832,11.1548,25.3357333334,13.1704
543.81,11.5672,38.4948,28.5647333333,21.038,11.5414666667,10.9780666667,33.9954666667,7.8866,11.1740666667,25.4028,13.2016666667
544.15,11.5822666666,38.6040666667,28.6411333333,21.0984666667,11.5372,10.9818666667,34.0870666667,7.8716,11.1868666667,25.4722666667,13.2042
544.49,11.5912666667,38.6596666667,28.6871333333,21.1546666667,11.5555333333,10.9902,34.1394,7.86606666667,11.1872,25.5552,13.2107333333
544.84,11.6028666667,38.6682666667,28.7324,21.1792666667,11.5542666667,10.9976,34.1420666667,7.8692,11.1897333333,25.6129333333,13.2231333333
545.18,11.5980666667,38.6915333333,28.7603333333,21.2167333333,11.5598,11.0000666667,34.1414,7.86106666667,11.1899333333,25.6817333333,13.2184666667
545.52,11.6214666667,38.7581333333,28.8208666667,21.2783333333,11.5776,11.0170666667,34.2092,7.874,11.2049333333,25.761,13.2332
545.87,11.6674666667,38.8822,28.9165333333,21.3542666667,11.6472,11.0746,34.3218,7.932,11.262,25.9074666667,13.2901333333
546.21,11.6994,38.9525333334,28.9884,21.4082,11.6774666667,11.1024,34.3934,7.95246666667,11.2820666667,25.9891333334,13.2927333333
546.55,11.7059333333,39.0178,29.0458,21.4662666667,11.7027333333,11.1213333334,34.4523333333,7.95933333333,11.3022666667,26.0718,13.317
546.90,11.7654,39.1090666667,29.1398666666,21.5596,11.7490666667,11.1636666667,34.5122,8.00373333333,11.3593333333,26.1786666667,13.369
547.24,11.8126,39.1876,29.2238,21.6404666667,11.7908666667,11.2035333333,34.5772666667,8.0466,11.3886666667,26.2867333333,13.4179333333
547.58,11.8442666667,39.2524666667,29.2972,21.6852,11.8241333333,11.2326,34.6231333333,8.08433333333,11.4101333334,26.3820666667,13.4318666667
547.92,11.8812666667,39.2802,29.3496,21.7494,11.8675333333,11.2678666667,34.6525333333,8.13113333333,11.4262,26.4552,13.4600666667
548.27,11.8938666667,39.3548,29.4267333333,21.7974666667,11.8770666667,11.2859333333,34.6806,8.14413333333,11.4369333333,26.5157333333,13.4624
548.61,11.9128666667,39.4254666667,29.4718666667,21.8684666667,11.9035333333,11.2836,34.746,8.169,11.4521333333,26.5919333333,13.4700666667
548.95,12.0178666667,39.5666666667,29.6126,22.0,11.9946,11.3651333333,34.9169333333,8.24313333333,11.5416666667,26.7492,13.5478
549.29,12.0765333333,39.6860666667,29.74,22.1366666667,12.0607333334,11.4288,34.9988666667,8.31113333333,11.6134,26.8808,13.6086
549.64,12.0812666667,39.7632,29.7989333333,22.1952666667,12.0534,11.4148666667,35.0638,8.29706666667,11.6138666667,26.9403333333,13.594
549.98,12.1005333333,39.7912,29.8405333333,22.2514666666,12.0689333333,11.4256,35.0922,8.32286666667,11.6308666667,26.9972666667,13.6236666666
550.32,12.1645333334,39.9174,29.9528666667,22.3590666667,12.1286666667,11.4852,35.1982666667,8.36653333333,11.6905333334,27.1283333333,13.6983333334
550.66,12.1931333334,39.9708,30.0118,22.4116666667,12.1709333333,11.5332666667,35.2837333333,8.40606666667,11.7326,27.2262,13.7410666667
551.01,12.2232666667,40.0570666667,30.1053333334,22.4730666667,12.2270666667,11.5579333333,35.3832,8.42473333334,11.7952,27.329,13.7568
551.35,12.2205333333,40.103,30.1591333333,22.5229333333,12.2308,11.567,35.4336,8.43259999999,11.8173333334,27.3970666667,13.7922
551.69,12.2423333333,40.1391333333,30.2137333333,22.5664,12.25,11.5914666667,35.4510666667,8.4382,11.8558,27.4614666667,13.8233333333
552.03,12.2964666667,40.2047333333,30.2812,22.655,12.3070666667,11.6387333333,35.5415333333,8.49359999999,11.9064,27.5552666667,13.8911333333
552.38,12.3019333333,40.2136666667,30.3441333333,22.6814,12.3153333333,11.6589333333,35.5700666667,8.508,11.93,27.6136666666,13.8966
552.72,12.2644,40.1766666667,30.3195333333,22.6644,12.267,11.6122,35.5224,8.45786666667,11.9186,27.5824666667,13.8508666667
553.06,12.2414666667,40.1716,30.3006666667,22.6266,12.2378666667,11.5732666667,35.4972666667,8.422,11.8821333333,27.6044666667,13.8086
553.40,12.2426666667,40.1522,30.3114666667,22.6491333333,12.2626666667,11.5641333333,35.4748666667,8.41126666667,11.8869333333,27.6238666667,13.8098
553.74,12.2824,40.2294666667,30.3955333333,22.7318,12.2929333333,11.5978,35.5464,8.41686666667,11.9301333333,27.7174666667,13.8474
554.09,12.2376666667,40.2007333333,30.3587333333,22.6894,12.2472,11.5594,35.5134666667,8.36806666666,11.8758,27.6962,13.7814666667
554.43,12.1947333333,40.2416,30.3869333333,22.6993333334,12.2016666667,11.5186,35.5222,8.3128,11.8244,27.716,13.7439333333
554.77,12.1863333333,40.2482666667,30.4046666667,22.7329333333,12.2012666667,11.5246,35.5134666667,8.3044,11.8220666667,27.7621333333,13.7444
555.11,12.1986666667,40.2982,30.4550666667,22.7668,12.1958666667,11.5319333333,35.5218666667,8.29986666667,11.8403333334,27.8059333333,13.7435333333
555.45,12.1984,40.3414666667,30.4932666667,22.8138,12.1870666667,11.5170666667,35.5484,8.2948,11.8502,27.8614,13.7172
555.80,12.1451333333,40.3346666667,30.4738666667,22.7648,12.1454,11.478,35.4969333333,8.23153333333,11.8308,27.84,13.6598
556.14,12.1801333333,40.4897333333,30.5672666667,22.8647333333,12.1750666666,11.5192,35.5946,8.23953333333,11.8673333334,27.9566,13.7181333333
556.48,12.1902,40.6092666667,30.6422666667,22.9354,12.2032,11.5792,35.6677333333,8.25826666667,11.8619333333,28.0630666667,13.7513333333
556.82,12.2028,40.6480666666,30.7118,23.0094666667,12.1877333333,11.5734,35.7159333333,8.25706666667,11.8730666667,28.1154,13.7848666667
557.16,12.1477333333,40.7032,30.7486666667,23.0034666667,12.1222666667,11.5282,35.7428,8.20946666667,11.8318666667,28.1457333333,13.7545333333
557.50,12.0190666667,40.6576666667,30.6914666667,22.9296666667,12.0072666667,11.4131333333,35.6682,8.10413333333,11.7224,28.1021333333,13.6512
557.85,12.0845333333,40.7376666667,30.8146,23.0843333333,12.0660666667,11.4814666667,35.7500666667,8.1652,11.8044,28.2164666667,13.741
558.19,12.1556,40.8180666667,30.91,23.1737333333,12.1081333333,11.5251333333,35.8123333333,8.23486666667,11.8547333333,28.3282,13.7895333333
558.53,12.1689333333,40.8431333333,30.9246666667,23.1747333333,12.0908,11.512,35.8262,8.22626666667,11.819,28.3742,13.7628666667
558.87,12.2051333333,40.8824,30.9677333333,23.2464,12.1394,11.5514666667,35.9048666667,8.2672,11.8521333333,28.4603333333,13.8080666667
559.21,12.2585333333,41.0049333333,31.1024666667,23.3672666667,12.2131333333,11.6311333333,36.047,8.33666666667,11.8923333333,28.5922,13.8713333333
559.55,12.3171333333,41.1,31.1923333333,23.4805333333,12.2626666667,11.6858,36.1368,8.39206666666,11.9184,28.7182666667,13.9314
559.89,12.3085333333,41.0996,31.2138,23.481,12.2828,11.7048,36.1434,8.41126666667,11.8994666667,28.7410666667,13.9118666667
560.23,12.2583333333,41.0938666667,31.2516,23.4692,12.237,11.6408,36.1454666667,8.36466666667,11.835,28.7640666667,13.8733333333
560.58,12.2388666667,41.1326,31.2566,23.4256,12.2316666667,11.6402,36.1648,8.35266666667,11.8207333333,28.795,13.8391333334
560.92,12.3062666667,41.2081333333,31.3241333333,23.4956666667,12.2963333333,11.7078666667,36.2121333333,8.42366666666,11.8784,28.9147333333,13.8981333334
561.26,12.3972,41.3210666667,31.4335333333,23.6155333333,12.3976666667,11.8148666666,36.3070666667,8.5274,11.9734666667,29.0438,13.9942666667
561.60,12.3845333333,41.3651333333,31.4545333333,23.5916666667,12.4041333333,11.7972,36.357,8.53833333333,11.9696666667,29.0896,13.9828
561.94,12.3924666667,41.3695333333,31.4826,23.6216,12.4209333333,11.8358,36.3924,8.53886666667,11.9932666667,29.1355333333,14.0032666667
562.28,12.4007333333,41.4212,31.5417333333,23.6912,12.4444,11.8804,36.4489333333,8.57953333334,12.0374,29.1903333333,14.067
562.62,12.3674666666,41.4180666667,31.5406,23.6794666667,12.4058666667,11.8369333333,36.4352666667,8.53773333333,12.0057333333,29.2166666667,14.0166666667
562.96,12.3487333333,41.4536666667,31.5412,23.6802666667,12.3619333333,11.8065333333,36.4208,8.4924,12.0012,29.2664666667,14.0048
563.30,12.3161333333,41.4398666667,31.5291333333,23.666,12.3248666667,11.7702666667,36.4272,8.45826666667,11.9698,29.2904,13.9647333333
563.64,12.3235333333,41.4357333334,31.5228666667,23.6962,12.3072,11.7430666667,36.44,8.43773333334,11.9742,29.3648,13.9552
563.99,12.3881333333,41.5079333333,31.5639333333,23.7586666667,12.3730666667,11.7822,36.456,8.47053333333,12.0372666667,29.4484,13.9992666667
564.33,12.4542666667,41.5754,31.6462,23.8786666667,12.4358,11.8439333333,36.5178666667,8.52399999999,12.0984,29.5515333333,14.0696
564.67,12.4696666667,41.5508666667,31.6578,23.8857333333,12.4125333333,11.8410666667,36.4986,8.50793333333,12.0801333333,29.5684,14.0535333333
565.01,12.4806666667,41.5563333333,31.6716666667,23.8739333333,12.4134666667,11.8406,36.4981333333,8.49339999999,12.0742666667,29.589,14.0483333333
565.35,12.4448666667,41.5448666667,31.6823333333,23.8874666667,12.3796666667,11.8424,36.4799333333,8.46639999999,12.0560666667,29.6131333333,14.0203333333
565.69,12.4395333333,41.5933333333,31.6990666667,23.8896666667,12.3804,11.8222666667,36.5093333333,8.45873333333,12.0441333333,29.6799333333,13.9972666667
566.03,12.4469333333,41.6451333333,31.7606666667,23.9250666667,12.3827333333,11.8294666666,36.54,8.46406666667,12.0572666667,29.7306666667,13.9944
566.37,12.4365333333,41.6942,31.8016,23.9432,12.3753333333,11.8349333334,36.5517333333,8.45520000001,12.0582666666,29.7673333333,14.013
566.71,12.4254,41.6181333334,31.7763333333,23.8984,12.3799333333,11.8256666667,36.5136666667,8.43680000001,12.0138666667,29.7106,13.9956666667
567.05,12.4731333333,41.6474666667,31.8458666667,23.9590666667,12.4222,11.8724,36.5366666667,8.49173333333,12.0832,29.7747333333,14.0443333334
567.39,12.4930666667,41.7028,31.9212666667,23.9844,12.4465333333,11.9213333333,36.565,8.51980000001,12.0996,29.8206,14.0840666667
567.73,12.5267333333,41.763,31.9774666667,24.06,12.4446666667,11.9762,36.6253333334,8.5656,12.1154666667,29.8986666667,14.1038
568.07,12.4844666667,41.7512,32.0051333333,24.0534666667,12.4072,11.9648666667,36.6212,8.53253333333,12.0843333333,29.9094,14.0718
568.41,12.4546666667,41.7824666666,32.0296,24.0903333333,12.3996666667,11.9454,36.6598666667,8.51126666667,12.0603333333,29.9394,14.0546666667
568.75,12.4864666667,41.868,32.1154666667,24.1910666667,12.4093333333,11.9887333333,36.7306,8.53773333333,12.0932666667,30.0474,14.0815333333
569.09,12.5106,41.8819333333,32.1381333333,24.2214,12.43,11.9966666667,36.7426666667,8.53826666666,12.095,30.0892,14.0987333333
569.43,12.4845333333,41.8835333333,32.1491333333,24.2366,12.4118,11.9876666667,36.7216,8.50073333333,12.0689333333,30.0720666667,14.0776666667
569.77,12.4821333333,41.8910666667,32.1347333333,24.2432666667,12.3877333333,11.9762666667,36.7121333333,8.46539999999,12.0442,30.0889333333,14.0697333333
570.11,12.542,41.93,32.2,24.3302,12.4382666667,12.0235333333,36.7661333333,8.50666666667,12.0594666667,30.1726,14.1002
570.45,12.5673333333,41.9851333333,32.2454666667,24.3946666667,12.4611333333,12.0433333333,36.7988,8.52853333334,12.0990666667,30.273,14.114
570.79,12.5621333333,42.0401333333,32.2946666667,24.4401333333,12.463,12.0611333333,36.8707333333,8.5116,12.0839333333,30.3669333333,14.1255333333
571.13,12.5556,42.0718666667,32.3136,24.4870666667,12.4483333333,12.0439333333,36.9022,8.49506666666,12.0636666667,30.4099333333,14.1024666667
571.47,12.5584,42.1036,32.3694,24.5095333333,12.4763333333,12.0556666667,36.9282,8.50340000001,12.1087333333,30.4532,14.1274
571.81,12.6024666667,42.1532,32.4023333333,24.5592,12.5268,12.1062,36.9568,8.53773333334,12.1467333334,30.5258666667,14.1554666667
572.15,12.6606666667,42.2216,32.4924666667,24.6419333333,12.5786666667,12.1831333333,37.0468,8.59386666666,12.2185333333,30.6439333333,14.2333333334
572.49,12.6596,42.1896,32.4519333333,24.6114,12.5608,12.1712666667,37.0044666667,8.56646666666,12.2066,30.6249333333,14.2156
572.83,12.6958666667,42.2998666667,32.5433333333,24.6950666667,12.5888,12.1969333333,37.1003333333,8.58693333333,12.2316,30.7451333333,14.2649333333
573.17,12.7224666667,42.3246666667,32.5869333333,24.7446,12.6045333333,12.2172666667,37.1210666666,8.60953333334,12.2592666667,30.8169333333,14.2787333333
573.51,12.7104,42.345,32.6137333333,24.7558666667,12.5915333333,12.2021333333,37.1312666667,8.59806666666,12.2500666667,30.8597333333,14.2536
573.85,12.6734,42.3173333333,32.5988,24.7338666667,12.5609333333,12.1854,37.1194666667,8.56259999999,12.2121333333,30.8766666667,14.2234
574.19,12.7045333333,42.4094666667,32.6955333333,24.8009333333,12.5880666667,12.2316,37.1992,8.62426666667,12.2538,30.9609333333,14.2694
574.53,12.7359333333,42.4497333333,32.7232,24.8422,12.6016,12.2543333333,37.228,8.64646666667,12.2806666666,30.9771333333,14.2768
574.87,12.7642666667,42.5046666667,32.7642666666,24.8965333333,12.643,12.2831333333,37.2662,8.67379999999,12.3225333334,31.0345333333,14.3092666667
575.21,12.7439333333,42.4644666666,32.7256,24.8784,12.6203333333,12.258,37.2372666667,8.64113333333,12.2806666666,31.0387333333,14.2708666667
575.55,12.7307333333,42.5122,32.7639333333,24.9028666667,12.6028,12.2424,37.3206,8.61006666667,12.2644666667,31.1043333333,14.2896
575.89,12.7239333333,42.5348,32.769,24.9296,12.5964666667,12.2489333333,37.3089333333,8.59486666667,12.274,31.1203333333,14.2778
576.22,12.7635333333,42.6238666667,32.8780666667,25.0021333334,12.6508666667,12.2562666667,37.4096,8.65473333333,12.3190666667,31.245,14.3210666667
576.56,12.7542666667,42.57,32.8908,24.9820666667,12.617,12.2349333333,37.3598,8.66660000001,12.3270666667,31.2093333333,14.2919333333
576.90,12.7841333333,42.6206666667,32.9502,25.0210666667,12.6417333333,12.2687333333,37.4179333334,8.68666666666,12.3542,31.2622666667,14.3457333334
577.24,12.8472,42.7074666667,33.0456,25.1175333333,12.7235333333,12.3407333333,37.5288,8.75573333334,12.4389333333,31.3656,14.4280666667
577.58,12.9141333333,42.8633333333,33.1728666667,25.2262,12.7858,12.3874666667,37.6192,8.82353333333,12.535,31.4946,14.4781333333
577.92,12.9238,42.9084,33.1877333333,25.2363333333,12.7599333333,12.3816,37.6506,8.78640000001,12.5024,31.5704666667,14.4827333333
578.26,12.8973333333,42.9386666667,33.2472,25.2602,12.7782,12.3742666667,37.6678666667,8.78186666667,12.4854666667,31.6369333333,14.4988
578.60,12.8785333334,43.0010666667,33.2944,25.2935333333,12.7664666667,12.3637333333,37.6832,8.74100000001,12.4922,31.6904666667,14.4818
578.94,12.8886666667,43.1286,33.3945333333,25.3660666667,12.7970666667,12.3974666667,37.7856666667,8.77186666667,12.531,31.8005333333,14.5102666667
579.28,12.9106666667,43.1356,33.4108,25.4106,12.7904666667,12.4195333333,37.7454666667,8.79286666667,12.5503333333,31.8182,14.5036666667
579.61,12.8683333333,43.1556,33.4239333333,25.3767333333,12.7619333333,12.3684,37.7341333333,8.75819999999,12.4856666667,31.8698,14.454
579.95,12.7928666667,43.1402,33.389,25.351,12.7006666667,12.3476,37.6863333334,8.68033333334,12.3955333333,31.8558,14.3924666667
580.29,12.7876,43.2115333334,33.3693333333,25.3844666667,12.7295333333,12.3518,37.7056,8.64273333334,12.3610666667,31.9267333333,14.4060666667
580.63,12.7722666667,43.1766,33.3528,25.4101333333,12.7056666667,12.3438,37.6702,8.62733333334,12.3266666667,31.9522,14.353
580.97,12.7864666667,43.2348,33.4097333333,25.4503333333,12.7152666667,12.3833333333,37.6835333333,8.62713333333,12.3419333333,32.0296,14.3809333333
581.31,12.8419333333,43.259,33.4422666667,25.5086666667,12.7491333333,12.4381333333,37.7223333333,8.66359999999,12.3715333333,32.0494,14.4313333333
581.65,12.8738666667,43.3290666667,33.5498666667,25.6124,12.8220666667,12.4722666667,37.7773333333,8.69666666667,12.415,32.1262,14.4715333333
581.98,12.8866,43.3912666667,33.5804666667,25.6581333333,12.8042,12.4582,37.8066666667,8.69573333333,12.4337333333,32.1718,14.4587333333
582.32,12.935,43.3600666667,33.5948,25.6824,12.8297333333,12.507,37.8612,8.76179999999,12.4504,32.2352666667,14.533
582.66,12.9877333333,43.3924666667,33.6322666667,25.7429333333,12.8694666667,12.5526666667,37.8931333333,8.80133333333,12.5076666667,32.2933333333,14.5768
583.00,12.9338666667,43.4043333333,33.6429333333,25.7245333333,12.8739333333,12.5225333333,37.8836666667,8.75339999999,12.5174,32.341,14.5606
583.34,12.9786,43.4325333333,33.6768666667,25.7702666667,12.8936,12.5375333333,37.9187333333,8.80593333334,12.5461333333,32.369,14.5896666667
583.68,13.0048,43.4919333333,33.7258666667,25.8316666667,12.9063333333,12.5403333333,37.9952,8.82653333333,12.5804,32.4354,14.6294666667
584.01,13.0648666666,43.6042,33.8733333333,25.8981333333,12.9376666667,12.6201333333,38.1418,8.90999999999,12.6644,32.5668666667,14.6782666667
584.35,13.0589333333,43.6486666667,33.9408,25.9424,12.994,12.6488,38.1743333333,8.93886666667,12.698,32.6138666667,14.7047333333
584.69,13.0591333333,43.6744666667,33.9725333333,25.9640666667,12.9710666667,12.6231333333,38.2060666667,8.92973333333,12.6866666667,32.6546666667,14.6716666667
585.03,12.9803333333,43.6687333333,33.9672666667,25.9316,12.9267333333,12.569,38.1664,8.8866,12.6594666667,32.7114666667,14.606
585.37,12.9775333333,43.6815333333,33.9468666667,25.9402,12.8884,12.5859333333,38.1491333334,8.89266666667,12.6774666667,32.7332666667,14.571
585.70,13.0643333333,43.7481333333,34.0312,25.991,12.9683333333,12.6539333333,38.191,8.9538,12.752,32.8571333333,14.6326
586.04,13.0338666667,43.7534,34.0546,25.9931333333,12.9570666667,12.6411333334,38.135,8.92219999999,12.7201333333,32.8332666667,14.5792
586.38,13.0012666667,43.6807333333,34.0340666667,25.9444666667,12.9016,12.5914,38.0870666666,8.88153333333,12.646,32.8193333333,14.5572666667
586.72,13.1552,43.7852,34.1489333333,26.1222666666,13.0119333333,12.7078666666,38.1966,9.01620000001,12.7306,32.934,14.663
587.06,13.1150666667,43.7992,34.1540666667,26.1422,12.9833333333,12.7097333333,38.2016,8.96766666666,12.7251333333,32.9564,14.6286
587.39,13.1067333333,43.7702,34.1674,26.1641333333,12.9974,12.7128666667,38.1855333333,8.97426666667,12.7347333333,32.9396666667,14.6104
587.73,13.0288666667,43.6463333333,34.0222,26.1229333333,12.9217333333,12.6208666667,38.0531333334,8.8914,12.615,32.8368666667,14.4951333333
588.07,13.0342666667,43.6975333334,34.0487333333,26.1482666667,12.8679333333,12.584,38.0912666667,8.88553333334,12.5914,32.8944666667,14.495
588.41,12.9961333333,43.6322666667,33.9883333333,26.1642666667,12.8517333333,12.5484666667,38.0196666667,8.8418,12.5461333333,32.8745333333,14.4626
588.74,13.0534666667,43.713,34.1094,26.2694666667,12.8875333333,12.6074666667,38.1160666667,8.858,12.5851333334,32.9491333333,14.5082
589.08,13.0154666667,43.7407333333,34.1144,26.2866,12.8851333334,12.5857333333,38.1237333333,8.81266666667,12.5429333333,32.957,14.5018
589.42,12.9468666667,43.7059333333,34.0858,26.2740666667,12.8238666667,12.5435333333,38.1232666667,8.77440000001,12.4802666666,32.9463333333,14.4705333333
589.76,12.9378666667,43.7664666667,34.1074,26.2931333333,12.798,12.5068,38.1573333333,8.73466666667,12.4614,33.017,14.4508666667
590.09,12.975,43.9140666667,34.2300666667,26.4323333333,12.8752,12.5804666667,38.2920666667,8.78793333333,12.5222666667,33.1473333333,14.5298
590.43,12.9408666667,43.9185333333,34.2371333333,26.3902,12.856,12.5486,38.2348,8.7862,12.4889333333,33.1503333333,14.5084
590.77,12.9812,44.0098,34.312,26.4458666666,12.8964,12.5885333334,38.3362666667,8.83613333333,12.5087333333,33.2555333333,14.5654666667
591.11,13.0659333333,44.1275333333,34.438,26.5693333333,12.9771333333,12.6878,38.4578,8.90819999999,12.6113333333,33.3957333333,14.6808
591.44,13.1054,44.2111333333,34.5341333333,26.6179333333,13.0214666667,12.7505333333,38.5138,8.94746666666,12.7060666667,33.5108666667,14.7712666667
591.78,13.1494666667,44.2737333333,34.6061333333,26.6737333333,13.0464666667,12.8326666667,38.5591333333,8.97953333333,12.7428,33.5736,14.8056666667
592.12,13.1933333333,44.4163333333,34.7247333333,26.7141333333,13.101,12.8785333333,38.6570666667,9.05693333333,12.7922666667,33.6863333333,14.8662
592.46,13.1416,44.4037333333,34.6771333333,26.6702,13.0686,12.8517333333,38.6202666667,9.02813333333,12.7641333333,33.6592666666,14.8314
592.79,13.1654666667,44.3868,34.6939333333,26.6799333333,13.0652,12.8723333333,38.6031333333,9.06313333334,12.7938,33.6964666667,14.8698
593.13,13.2143333334,44.4623333333,34.7536,26.7296666667,13.1144666667,12.9452666667,38.6187333333,9.07100000001,12.8149333333,33.7508666667,14.8893333333
593.47,13.3246,44.5452666667,34.874,26.845,13.2127333333,13.0780666667,38.7149333333,9.17193333333,12.9203333333,33.8773333333,15.0308666667
593.80,13.3067333333,44.5359333333,34.8754,26.819,13.1840666667,13.048,38.6696666667,9.14073333335,12.8952666667,33.9031333333,14.9824
594.14,13.2587333334,44.5024,34.8572,26.8006,13.1128,13.0273333333,38.6434,9.05733333333,12.8499333333,33.8999333333,14.9200666667
594.48,13.2767333333,44.5166666667,34.9256666667,26.8591333334,13.1288666667,13.0346,38.6503333333,9.04786666667,12.8742,33.9421333333,14.9406
594.81,13.2526666667,44.4739333333,34.8776,26.8083333333,13.0968666667,13.0166,38.5986666667,9.00933333333,12.8444666667,33.9466,14.8945333333
595.15,13.275,44.5156666667,34.9144666666,26.8669333333,13.0726666667,13.0548,38.5768666667,9.01406666667,12.8451333333,33.9384,14.8846666667
595.49,13.2454,44.5617333333,34.9332666667,26.9010666667,13.0839333333,13.0446,38.6365333333,9.00626666666,12.8559333333,33.9855333333,14.91
595.82,13.2238,44.5440666667,34.9278666667,26.9019333333,13.0684,13.0198,38.6451333333,8.97519999999,12.8158666667,33.9947333333,14.9004666667
596.16,13.2219333333,44.5542,34.9450666667,26.9015333333,13.0512,13.0030666666,38.6474,8.9438,12.7734666667,34.0180666667,14.9129333333
596.50,13.1831333333,44.5328,34.9302,26.9050666667,13.0146666667,12.9607333334,38.6840666667,8.90446666667,12.7396666667,34.0034,14.8921333333
596.83,13.1756666667,44.4971333333,34.8889333333,26.8845333333,12.9732,12.9258,38.6726666667,8.8894,12.7223333333,33.9932666667,14.8915333333
597.17,13.102,44.4921333333,34.8527333333,26.8409333333,12.9066666667,12.8548666667,38.6495333333,8.8312,12.6612,33.9703333333,14.8206
597.51,13.0426,44.4316666667,34.7952,26.8008666667,12.8336666667,12.7771333333,38.6081333333,8.76940000001,12.5913333333,33.9226666667,14.7436666666
597.84,13.0150666666,44.512,34.8327333333,26.8356,12.8282,12.7528,38.7068666667,8.78520000001,12.6037333333,33.9703333333,14.7570666667
598.18,12.98,44.5140666667,34.7856666667,26.8206,12.7870666667,12.7346666667,38.6806,8.76626666667,12.5582,33.9804,14.698
598.52,13.0400666667,44.6480666667,34.9032666667,26.9196,12.8243333333,12.7624666667,38.8232666666,8.79439999999,12.5762,34.1098,14.7110666667
598.85,13.0254666667,44.6902666667,34.9377333333,26.9362666667,12.8638666667,12.722,38.9022,8.7924,12.5412666666,34.2016,14.7196666667
599.19,13.0339333333,44.6994666667,34.9336666667,26.937,12.8704666667,12.7315333333,38.8676666666,8.79433333334,12.5524666667,34.2111333333,14.7219333333
599.53,13.0554,44.7355333333,34.9984666667,26.993,12.9046666667,12.7975333333,38.9598666667,8.81946666666,12.6004666667,34.2923333333,14.7256666667
599.86,13.0768666667,44.7742666667,35.0200666667,27.023,12.9267333333,12.8266666667,39.033,8.86806666668,12.6279333333,34.361,14.7389333333
600.20,13.1802,44.8885333333,35.1760666666,27.1503333333,13.0486,12.949,39.1477333333,8.99886666667,12.7322,34.5256666667,14.846
600.53,13.1666,44.9180666667,35.2255333333,27.2125333333,13.0853333333,12.9674,39.1642666667,9.00899999999,12.7266,34.5846666666,14.859
