wavelength,Back_TacSurm,Belly_TacSurm,Breast_TacSurm,Crissum_TacSurm,Crown_TacSurm,DorTail_TacSurm,Patch10_TacSurm,Patch11_TacSurm,Rump_TacSurm,Throat_TacSurm,WingTip_TacSurm
520.02,3.129,3.14593333333,3.42633333333,3.86747,7.11599999999,5.16793333333,53.8418,2.53073333333,6.827,3.59473333333,5.32793333333
520.37,3.12546666667,3.15,3.42793333333,3.86756666667,7.16793333333,5.16433333333,53.8223333333,2.52786666667,6.86033333333,3.59606666667,5.34353333333
520.72,3.0978,3.12086666667,3.398,3.83797,7.19199999999,5.13746666667,53.8444666667,2.50633333333,6.86753333333,3.57606666667,5.3228
521.06,3.09386666667,3.1242,3.39126666666,3.83318666667,7.2444,5.133,53.8609333334,2.50513333333,6.90513333333,3.567,5.3274
521.41,3.08453333333,3.11666666667,3.37333333333,3.82270666667,7.28133333334,5.1294,53.8474666667,2.4944,6.93393333333,3.55506666667,5.33146666667
521.75,3.07726666667,3.1276,3.36446666667,3.8194,7.3326,5.11846666667,53.8606,2.48373333333,6.97726666667,3.56786666666,5.33553333333
522.10,3.0696,3.11273333333,3.35233333333,3.80287333333,7.38486666667,5.10966666667,53.8655333333,2.4708,7.0078,3.55673333333,5.317
522.45,3.06166666667,3.10786666666,3.35626666667,3.79219,7.435,5.111,53.8241333333,2.4488,7.04386666667,3.5578,5.305
522.79,3.06066666667,3.11766666667,3.36173333333,3.79925,7.50153333334,5.122,53.8132,2.44826666667,7.0932,3.56106666667,5.30766666667
523.14,3.0808,3.13126666667,3.3822,3.80722666667,7.56900000001,5.1238,53.741,2.445,7.14093333333,3.5738,5.31586666667
523.48,3.10166666667,3.1514,3.4042,3.83521666667,7.65539999999,5.1658,53.7500666667,2.4698,7.20533333333,3.60873333333,5.34733333333
523.83,3.08513333333,3.13406666667,3.39666666667,3.82540333333,7.69206666667,5.14886666667,53.7236,2.45586666667,7.228,3.597,5.33913333333
524.17,3.084,3.1268,3.388,3.82256,7.74206666666,5.15073333333,53.7379333333,2.4514,7.25833333334,3.5966,5.3262
524.52,3.10333333333,3.15246666667,3.4146,3.85449,7.816,5.17306666667,53.7326,2.4706,7.31166666667,3.60973333333,5.3508
524.87,3.09053333333,3.13893333333,3.40726666667,3.8506,7.85713333333,5.16886666667,53.7232666667,2.4634,7.34806666667,3.6042,5.35113333333
525.21,3.0884,3.1408,3.41653333333,3.85804666667,7.91206666667,5.17926666667,53.7216,2.46986666667,7.38793333333,3.61433333333,5.35933333333
525.56,3.087,3.1394,3.4218,3.85938,7.97293333333,5.19673333333,53.7706666667,2.465,7.43166666666,3.60873333333,5.3684
525.90,3.1074,3.16513333333,3.4448,3.88587,8.04066666666,5.2212,53.7900666667,2.486,7.4896,3.62993333333,5.40353333333
526.25,3.10153333333,3.16613333333,3.43746666667,3.89237333334,8.09193333333,5.228,53.9237333333,2.495,7.54113333334,3.63433333333,5.41066666667
526.59,3.11373333333,3.18466666667,3.44633333333,3.91312333333,8.16346666667,5.2416,54.0112666667,2.51093333333,7.59960000001,3.6514,5.43186666667
526.94,3.11066666667,3.1866,3.4488,3.91676333333,8.21140000001,5.2432,54.0805333333,2.51953333333,7.63233333333,3.6614,5.4418
527.28,3.10573333333,3.18326666667,3.44086666667,3.91298,8.24626666667,5.23213333333,54.1487333333,2.51486666667,7.65326666668,3.6582,5.44326666666
527.63,3.1144,3.19913333333,3.44773333333,3.92588,8.29986666667,5.2444,54.197,2.52326666667,7.69686666666,3.66746666667,5.44966666667
527.97,3.1164,3.2054,3.4552,3.93193,8.33886666667,5.24073333333,54.2085333333,2.53313333333,7.73466666666,3.675,5.45646666667
528.32,3.1102,3.19586666667,3.44533333333,3.92065666667,8.36893333334,5.231,54.23,2.5314,7.75539999999,3.6676,5.45326666666
528.66,3.12813333333,3.21306666667,3.4632,3.94183,8.41439999999,5.2398,54.2324666667,2.54973333333,7.79206666666,3.68646666667,5.4706
529.01,3.13493333333,3.2288,3.473,3.95517666667,8.45046666666,5.246,54.2581333333,2.56046666667,7.83026666667,3.694,5.47433333333
529.35,3.14333333333,3.23873333333,3.48286666667,3.9696,8.48920000001,5.24393333333,54.2355333333,2.58066666667,7.85759999999,3.70206666667,5.48246666667
529.70,3.13806666667,3.2338,3.47746666667,3.96883333333,8.52273333334,5.2358,54.2131333333,2.58073333333,7.88046666667,3.70086666667,5.47733333333
530.04,3.14633333333,3.2402,3.488,3.97298666667,8.56906666667,5.2284,54.1468666667,2.58133333333,7.9044,3.7016,5.47766666667
530.39,3.14506666667,3.23266666666,3.48433333333,3.9676,8.60460000001,5.21493333333,54.0846666667,2.57393333333,7.92833333334,3.6978,5.46953333333
530.73,3.14646666667,3.23653333333,3.4876,3.97561333333,8.65693333332,5.21546666667,54.0596,2.57553333333,7.9748,3.70153333333,5.47513333333
531.08,3.14726666667,3.24166666667,3.4914,3.97933666666,8.72466666667,5.2142,54.0256,2.58246666667,8.02979999999,3.701,5.477
531.42,3.13066666667,3.22486666667,3.48046666667,3.96325666667,8.76766666666,5.20326666667,53.9521333333,2.5734,8.06173333334,3.69106666667,5.4714
531.77,3.13553333333,3.23266666667,3.48406666667,3.96478666667,8.83020000001,5.21586666667,53.9464,2.57886666667,8.11006666667,3.68753333333,5.47446666667
532.11,3.13093333333,3.23373333333,3.47913333333,3.96702,8.88600000001,5.2188,53.9058,2.57826666667,8.14826666667,3.68553333333,5.46693333333
532.46,3.12793333333,3.22553333333,3.4668,3.95722333333,8.93760000001,5.21753333333,53.8788666667,2.56906666667,8.18273333333,3.6778,5.4616
532.80,3.12153333333,3.21873333333,3.45393333333,3.95263666667,8.9798,5.20886666666,53.8506,2.5578,8.20640000001,3.67306666667,5.46433333333
533.15,3.09526666667,3.19406666667,3.42613333333,3.92542666667,9.00460000001,5.18006666667,53.8483333333,2.52273333333,8.22533333334,3.64786666667,5.4362
533.49,3.10193333333,3.20233333333,3.43626666667,3.93193666667,9.07253333333,5.18693333333,53.896,2.529,8.26899999999,3.65413333333,5.44593333333
533.84,3.09853333333,3.20373333334,3.42993333333,3.93772666667,9.12180000002,5.192,53.9281333333,2.53206666667,8.30779999999,3.6544,5.44853333333
534.18,3.0826,3.19653333333,3.42053333333,3.92883666667,9.17266666665,5.18466666667,53.9482666667,2.53053333333,8.34300000001,3.647,5.4518
534.52,3.07046666667,3.18046666667,3.40353333333,3.91243,9.21453333333,5.17613333333,53.9136666667,2.52053333333,8.36466666666,3.6252,5.44253333333
534.87,3.0648,3.1708,3.39366666667,3.90691666667,9.25226666667,5.16766666667,53.8984,2.50413333333,8.39346666667,3.61766666667,5.44353333333
535.21,3.08413333333,3.1852,3.4062,3.93025,9.32013333333,5.17753333333,53.9388,2.525,8.44493333334,3.6294,5.46513333333
535.56,3.08013333333,3.1804,3.4018,3.92908666667,9.37960000001,5.1652,53.9331333333,2.5222,8.47806666667,3.63706666667,5.47686666667
535.90,3.10206666667,3.20086666667,3.42453333333,3.95354666667,9.44473333334,5.1798,53.939,2.53506666667,8.53319999999,3.6604,5.49406666667
536.25,3.0944,3.19813333333,3.41833333334,3.95226333333,9.49033333334,5.17126666667,53.9619333333,2.5336,8.56993333334,3.65306666667,5.4874
536.59,3.09313333333,3.1894,3.42146666667,3.95391,9.55879999999,5.17873333333,53.9686666667,2.5386,8.61193333333,3.64786666667,5.4946
536.93,3.10946666667,3.20666666667,3.44266666667,3.96842333333,9.62846666667,5.19926666667,53.9078,2.55506666667,8.65946666667,3.66086666667,5.5114
537.28,3.08726666667,3.1816,3.41693333333,3.94475333333,9.65259999998,5.17566666667,53.8707333333,2.5254,8.68093333333,3.64106666667,5.49133333333
537.62,3.11273333333,3.19933333333,3.44413333334,3.96746666667,9.72946666665,5.20946666667,53.8692,2.5398,8.74973333333,3.65946666667,5.5274
537.97,3.15793333333,3.23053333333,3.47766666667,4.00032333333,9.81106666667,5.24013333333,53.8606,2.56006666667,8.81013333333,3.69433333333,5.56373333333
538.31,3.17546666667,3.25493333333,3.50153333333,4.01538666667,9.90806666666,5.2656,53.9065333333,2.5758,8.88833333333,3.72713333334,5.584
538.65,3.1726,3.25526666667,3.49993333333,4.00465,9.97759999999,5.27466666667,53.8591333333,2.5836,8.94406666666,3.73293333333,5.57493333333
539.00,3.14653333333,3.24566666667,3.47846666667,3.98172666667,10.0248,5.24313333333,53.7967333333,2.56286666667,8.97306666667,3.711,5.5506
539.34,3.12873333333,3.2334,3.4626,3.97456333333,10.066,5.2452,53.7703333333,2.54486666667,9.02713333333,3.68633333333,5.532
539.69,3.10266666667,3.19913333333,3.43886666667,3.94823,10.1007333333,5.22426666667,53.7699333333,2.521,9.05893333333,3.65086666666,5.528
540.03,3.10213333333,3.20053333333,3.44253333333,3.94949,10.1683333333,5.23213333333,53.7656666667,2.52033333333,9.10246666666,3.65113333333,5.539
540.37,3.09273333333,3.19206666667,3.43353333334,3.93547666667,10.2110666667,5.2216,53.7765333333,2.5086,9.14319999999,3.6522,5.52453333333
540.72,3.09173333334,3.1844,3.42913333333,3.94052666667,10.2492666667,5.21633333333,53.8241333333,2.5088,9.181,3.6644,5.5394
541.06,3.10106666667,3.19993333333,3.43806666667,3.95189666666,10.2915333333,5.2198,53.8154666667,2.52106666666,9.22699999999,3.67066666667,5.55033333333
541.40,3.08733333333,3.19193333333,3.4174,3.93745666667,10.3186666667,5.1978,53.8001333333,2.517,9.23213333332,3.66213333333,5.54166666667
541.75,3.07746666666,3.18566666667,3.40853333333,3.92838666667,10.3461333333,5.1876,53.8029333333,2.51266666667,9.26166666666,3.64813333333,5.53026666666
542.09,3.0624,3.17306666667,3.39133333333,3.92001666667,10.3586666667,5.16886666667,53.7498666667,2.50226666667,9.27726666667,3.62613333333,5.52573333333
542.43,3.05893333333,3.16826666667,3.38926666667,3.92415,10.3880666667,5.1582,53.7138,2.4986,9.29606666667,3.6152,5.5326
542.78,3.08893333333,3.18426666667,3.406,3.94157,10.4498,5.1866,53.749,2.5086,9.35646666667,3.63333333333,5.5656
543.12,3.10713333333,3.1896,3.41086666667,3.94097333333,10.5034,5.1812,53.7318666667,2.519,9.37393333334,3.64326666667,5.58526666667
543.46,3.13406666667,3.21993333333,3.4274,3.96119666667,10.5760666667,5.2004,53.7182666667,2.53946666667,9.43233333333,3.67026666667,5.61333333333
543.81,3.12913333333,3.21426666667,3.42,3.94988333333,10.6158,5.18746666667,53.7066,2.5292,9.47046666667,3.66266666666,5.61473333333
544.15,3.12166666667,3.21746666667,3.41866666667,3.95046666667,10.6611333333,5.18533333333,53.6946666667,2.52946666667,9.51273333333,3.6492,5.62886666667
544.49,3.11893333333,3.22406666667,3.41686666666,3.93936666667,10.7190666667,5.18786666667,53.6831333333,2.52253333333,9.56533333333,3.63413333333,5.626
544.84,3.13286666667,3.23646666667,3.434,3.95491,10.7975333333,5.20573333333,53.7146,2.541,9.63093333333,3.64753333333,5.64946666667
545.18,3.1398,3.24366666667,3.45253333333,3.96204333333,10.8664666667,5.21713333333,53.7306,2.5432,9.71500000001,3.65133333333,5.67126666667
545.52,3.125,3.23286666667,3.43826666667,3.95831333334,10.9223333333,5.21966666666,53.7234,2.5378,9.76700000001,3.64866666667,5.67786666667
545.87,3.14326666667,3.2424,3.44426666667,3.96893333333,11.0,5.22926666667,53.7934666667,2.53953333333,9.8228,3.66066666667,5.6874
546.21,3.15513333333,3.2548,3.45433333333,3.97524333334,11.0761333333,5.23953333333,53.8679333334,2.545,9.89,3.6824,5.70313333333
546.55,3.15306666667,3.2554,3.47026666666,3.98667,11.1654,5.24453333333,53.9321333333,2.55733333333,9.95066666668,3.70506666667,5.72246666667
546.90,3.1552,3.26846666667,3.48326666667,4.00843666667,11.2312,5.26353333333,53.9214,2.56206666667,10.0194,3.71806666667,5.7472
547.24,3.1344,3.25533333334,3.47406666667,3.98904,11.2870666667,5.24473333333,53.966,2.54366666667,10.0517333333,3.70893333333,5.73206666667
547.58,3.15166666667,3.27766666667,3.49666666667,4.01628333333,11.3525333333,5.26013333333,53.9926666667,2.55953333333,10.1084,3.73173333333,5.74993333333
547.92,3.1806,3.2886,3.5118,4.03316333333,11.4288666667,5.26486666667,53.999,2.56746666667,10.1701333333,3.7532,5.76846666667
548.27,3.19366666667,3.30126666667,3.52646666667,4.05524333333,11.5078,5.2772,54.0499333333,2.5878,10.2268,3.77833333333,5.80466666667
548.61,3.19213333333,3.3042,3.53193333333,4.05908,11.5806666667,5.2828,54.0568,2.57773333333,10.2783333333,3.7842,5.8164
548.95,3.1756,3.29353333333,3.51953333333,4.04720666667,11.6318666667,5.27446666667,54.0648,2.56386666667,10.3230666667,3.77153333334,5.81226666667
549.29,3.1936,3.3318,3.5426,4.07712,11.7336,5.28906666667,54.1122666667,2.5894,10.3849333333,3.7838,5.83966666667
549.64,3.23466666667,3.37053333333,3.58833333333,4.11759,11.8486666667,5.3438,54.1173333333,2.63713333333,10.4763333333,3.8322,5.89273333333
549.98,3.244,3.38466666667,3.59906666667,4.12870666667,11.9428666667,5.36393333333,54.189,2.64253333333,10.5510666667,3.83786666667,5.90726666667
550.32,3.21573333333,3.3486,3.55146666667,4.09632666667,11.9548666667,5.32906666667,54.1044,2.606,10.5749333333,3.78633333333,5.86066666667
550.66,3.20006666667,3.34953333333,3.54313333333,4.09381,12.0308,5.30966666667,54.081,2.5994,10.6518666667,3.76666666666,5.82713333333
551.01,3.1858,3.34433333333,3.5318,4.08846666667,12.0770666667,5.32853333333,54.0614,2.58106666667,10.6964666667,3.7548,5.81746666667
551.35,3.16893333333,3.33606666666,3.5078,4.05930333334,12.1496666667,5.3232,54.0618,2.55726666667,10.7469333333,3.72786666667,5.79133333333
551.69,3.14786666667,3.33373333333,3.4904,4.05053,12.2248666667,5.325,54.0856,2.5468,10.793,3.72,5.76946666667
552.03,3.13166666667,3.31746666667,3.47073333333,4.04438333333,12.2765333333,5.32233333333,54.1070666667,2.531,10.8430666667,3.71373333333,5.75393333333
552.38,3.15106666667,3.335,3.48353333333,4.06303666666,12.364,5.3446,54.1683333333,2.55566666667,10.9135333333,3.7286,5.78306666667
552.72,3.15273333333,3.3436,3.48286666667,4.06265,12.4196,5.337,54.1532666667,2.55506666667,10.9393333333,3.7418,5.77153333333
553.06,3.143,3.3018,3.4602,4.03816666667,12.4489333333,5.31326666667,54.1319333333,2.53493333333,10.9810666666,3.72953333334,5.7536
553.40,3.12193333333,3.29166666667,3.44893333333,4.02053,12.4870666667,5.3,54.0991333333,2.51726666667,11.0282666666,3.7048,5.73693333333
553.74,3.11193333333,3.2866,3.44126666667,4.0201,12.529,5.2854,54.0576,2.51046666667,11.0679333333,3.69113333333,5.74106666667
554.09,3.11433333333,3.3062,3.46433333333,4.04063,12.6051333333,5.30346666667,54.1091333333,2.51713333333,11.1244,3.717,5.7552
554.43,3.12013333333,3.2992,3.46213333333,4.04600666667,12.6708,5.33026666667,54.1695333333,2.52453333333,11.1724,3.74013333333,5.76186666667
554.77,3.14966666667,3.31406666667,3.49313333333,4.07497666666,12.7586,5.33506666666,54.1454,2.5592,11.2446666667,3.76153333333,5.8004
555.11,3.18366666667,3.33786666667,3.5262,4.12297666667,12.8492666667,5.37093333333,54.1862,2.5922,11.326,3.7988,5.84606666667
555.45,3.22486666667,3.3576,3.54646666667,4.15063666667,12.9127333333,5.38606666667,54.1106666667,2.6188,11.3857333333,3.8162,5.8818
555.80,3.27753333333,3.4016,3.5768,4.17567333333,12.9933333333,5.40846666667,54.1114666667,2.64993333333,11.4735333333,3.84526666667,5.91026666667
556.14,3.26013333333,3.38546666667,3.55986666667,4.15183666667,13.0428666667,5.39973333333,54.1172666667,2.6176,11.5119333333,3.8332,5.88213333333
556.48,3.2468,3.37773333334,3.5486,4.15760666667,13.1099333333,5.39726666667,54.1036,2.61033333333,11.5594666667,3.8338,5.8708
556.82,3.25093333333,3.39553333333,3.5676,4.1638,13.1942666667,5.4232,54.1534666667,2.60393333333,11.6233333333,3.84526666667,5.8846
557.16,3.2016,3.3542,3.51846666666,4.12750666667,13.2321333333,5.36853333333,54.1789333333,2.54626666667,11.6321333333,3.80593333333,5.85486666667
557.50,3.19366666667,3.348,3.49673333333,4.11548666667,13.2726666667,5.35573333333,54.1531333333,2.5466,11.6872,3.81193333333,5.83506666667
557.85,3.2058,3.3756,3.50326666667,4.12136666667,13.3568,5.36426666667,54.1723333333,2.5554,11.7662666667,3.8106,5.85466666667
558.19,3.1978,3.3806,3.5112,4.11118333333,13.4165333333,5.34186666667,54.1716666667,2.53873333333,11.7926666667,3.80093333333,5.86193333333
558.53,3.1568,3.36126666666,3.48,4.09137333333,13.4430666667,5.3184,54.1738666667,2.5052,11.8192666667,3.78326666667,5.84266666667
558.87,3.13306666667,3.3534,3.46666666667,4.07418,13.4898,5.297,54.1229333333,2.49533333333,11.8701333334,3.76813333333,5.82913333333
559.21,3.13066666667,3.36553333333,3.48086666667,4.09128333333,13.5612,5.31693333333,54.1314,2.523,11.9466666667,3.7878,5.83953333333
559.55,3.09006666667,3.338,3.45553333333,4.06999333333,13.6106666667,5.2922,53.9994,2.50753333333,11.9697333333,3.759,5.80273333333
559.89,3.09826666667,3.34113333334,3.46786666666,4.07593333333,13.6828,5.2934,54.0109333333,2.51653333333,12.0067333333,3.76386666667,5.80806666667
560.23,3.14453333333,3.36546666666,3.5002,4.09943333333,13.7635333333,5.3276,54.0011333333,2.55486666667,12.0864666667,3.78926666667,5.8394
560.58,3.1604,3.38613333333,3.51933333333,4.11933666667,13.8298,5.348,54.0032,2.58946666667,12.1577333333,3.8034,5.87213333333
560.92,3.19553333333,3.4078,3.55613333333,4.17013333333,13.9115333333,5.38566666667,54.0117333333,2.6448,12.2422666667,3.84553333333,5.90733333334
561.26,3.21313333333,3.42693333333,3.59613333333,4.19693666667,14.0021333333,5.41286666667,54.0273333334,2.66326666667,12.3,3.86186666667,5.9512
561.60,3.1932,3.415,3.58233333333,4.19104,14.0646666667,5.3866,54.0051333334,2.651,12.3463333333,3.85406666667,5.9482
561.94,3.184,3.41113333333,3.58053333333,4.19474,14.1274666667,5.3846,54.0261333333,2.64733333333,12.4126,3.84966666667,5.96633333333
562.28,3.16766666667,3.40073333334,3.5702,4.17852,14.1986,5.37826666667,54.0001333333,2.63006666667,12.467,3.82953333333,5.93746666667
562.62,3.16913333333,3.3974,3.58026666666,4.17730333333,14.2656,5.38473333334,53.9444,2.64226666667,12.5116,3.82413333333,5.949
562.96,3.15386666667,3.395,3.58226666667,4.16024666667,14.3434666667,5.3792,54.0357333333,2.6264,12.5671333333,3.81413333333,5.95953333333
563.30,3.14713333333,3.39666666666,3.59286666667,4.15181,14.4373333333,5.39733333333,54.1500666667,2.62366666667,12.6297333333,3.8134,5.96746666667
563.64,3.08473333333,3.3418,3.52886666667,4.11414,14.4556,5.35393333334,54.1010666667,2.58786666667,12.6732,3.76646666667,5.92993333333
563.99,3.00846666667,3.28013333333,3.46626666667,4.06615,14.457,5.2878,54.0622666667,2.52013333333,12.6761333333,3.70086666667,5.8722
564.33,2.98086666667,3.2536,3.4308,4.04023,14.5150666667,5.244,54.024,2.48093333333,12.6958666667,3.67086666667,5.81673333333
564.67,2.9606,3.25353333333,3.408,4.00927,14.5700666667,5.232,54.0436,2.45133333333,12.7343333333,3.65266666667,5.80186666667
565.01,2.97133333334,3.2662,3.41973333333,4.02741333333,14.6561333333,5.2542,54.035,2.46233333333,12.8026666667,3.65853333333,5.79886666667
565.35,2.95913333334,3.24406666667,3.4036,4.00448,14.6743333333,5.24206666667,53.9766,2.4488,12.7859333333,3.635,5.77
565.69,2.97426666667,3.25233333333,3.40273333333,4.00421666667,14.7332666667,5.2728,54.0498666667,2.45973333333,12.8528666667,3.63866666667,5.7638
566.03,3.03233333333,3.29526666667,3.45533333333,4.06166333333,14.8528,5.31033333333,54.0946,2.51106666667,12.9453333333,3.70226666667,5.82586666667
566.37,3.01506666667,3.28893333334,3.43026666667,4.04590333333,14.8916,5.28446666667,54.1294666667,2.482,12.9763333333,3.6912,5.81226666667
566.71,3.02826666667,3.29713333333,3.43773333333,4.06938666667,14.9495333333,5.28926666667,54.0867333333,2.48173333333,13.0206,3.70413333333,5.81193333333
567.05,3.05153333333,3.3076,3.4446,4.09597,15.0044666666,5.29133333333,54.0239333333,2.48993333333,13.0666666667,3.7176,5.831
567.39,3.12986666667,3.376,3.51593333333,4.15333333333,15.1129333333,5.3484,54.0266666667,2.54753333333,13.1623333333,3.77893333333,5.8946
567.73,3.19206666666,3.4352,3.5698,4.20131666667,15.2488,5.40826666667,54.0900666667,2.59626666667,13.2638666667,3.83433333333,5.95606666667
568.07,3.19613333334,3.44233333333,3.5872,4.21532666667,15.3095333333,5.4264,54.0368,2.59973333333,13.3095333333,3.84893333333,5.98153333333
568.41,3.20413333333,3.44646666667,3.61166666667,4.24168333333,15.3872666667,5.4362,54.032,2.62626666667,13.3842,3.85553333333,5.9934
568.75,3.22326666667,3.44273333334,3.6118,4.24040333333,15.472,5.44793333333,54.0758666667,2.63793333333,13.451,3.86753333333,6.01613333333
569.09,3.26973333333,3.48793333333,3.65573333334,4.29341,15.6351333333,5.5152,54.2012,2.68786666667,13.6058,3.924,6.07253333333
569.43,3.28453333333,3.50626666667,3.68573333333,4.32078666667,15.7276,5.51853333333,54.1234,2.70746666667,13.6784666667,3.9588,6.1028
569.77,3.2718,3.49986666667,3.66806666667,4.30972666667,15.7915333333,5.5146,54.1430666667,2.6956,13.7304666667,3.9448,6.0846
570.11,3.29026666667,3.5214,3.6988,4.33712333333,15.8892,5.54033333333,54.1386666667,2.7232,13.8136666667,3.97633333334,6.1028
570.45,3.2722,3.4908,3.67193333333,4.29596333333,15.9382,5.52066666667,54.1555333333,2.69333333333,13.8677333333,3.95193333333,6.08213333333
570.79,3.28266666667,3.50586666667,3.68646666667,4.30527333333,16.0185333333,5.52246666667,54.1884666667,2.70393333333,13.9492666667,3.96913333333,6.0952
571.13,3.25366666667,3.4818,3.65946666666,4.29574333333,16.0666666667,5.49406666667,54.1554,2.6846,13.9731333333,3.9486,6.07246666667
571.47,3.24626666667,3.47513333333,3.6522,4.29233,16.1306,5.48833333333,54.1834,2.69006666666,14.0434,3.93873333333,6.08113333333
571.81,3.24006666667,3.47726666667,3.64693333333,4.28531666667,16.2030666667,5.4828,54.2010666667,2.696,14.0894,3.9438,6.07566666667
572.15,3.22753333333,3.46533333333,3.63213333333,4.27976,16.2588,5.46793333333,54.2126,2.6778,14.1287333333,3.94,6.0702
572.49,3.19653333334,3.4596,3.621,4.26181666667,16.302,5.44786666667,54.2334,2.65473333333,14.1702,3.92653333333,6.05546666667
572.83,3.162,3.41986666667,3.5874,4.23419666667,16.3224666667,5.40486666667,54.1409333333,2.61226666667,14.1856666667,3.89326666667,6.03233333333
573.17,3.11833333333,3.383,3.54026666667,4.19289,16.3516,5.35573333333,54.1098666667,2.57266666667,14.2034,3.85093333333,5.968
573.51,3.12053333333,3.37886666667,3.53653333333,4.18708333333,16.3851333333,5.34486666666,54.0672,2.58473333333,14.2462,3.85473333333,5.97
573.85,3.10906666667,3.3606,3.513,4.17536333333,16.4501333333,5.33286666667,54.1170666667,2.56926666667,14.2912666666,3.83933333333,5.95726666667
574.19,3.10013333333,3.37493333333,3.52086666667,4.18760666667,16.5192666667,5.33293333333,54.1030666667,2.57926666667,14.3347333333,3.8494,5.985
574.53,3.0712,3.33473333333,3.4906,4.16173666667,16.558,5.3208,54.1281333333,2.55446666667,14.3594,3.80506666667,5.96306666667
574.87,3.0636,3.3444,3.48253333333,4.14762333333,16.6166666667,5.306,54.1532666667,2.54146666666,14.4013333333,3.8042,5.96946666667
575.21,3.07626666667,3.35946666667,3.5092,4.16544666667,16.6742666667,5.33566666667,54.1183333333,2.54953333333,14.4414,3.8312,5.98306666667
575.55,3.09733333333,3.37853333333,3.52646666667,4.20918666667,16.7531333333,5.37493333333,54.1414666667,2.57853333333,14.5361333333,3.85586666667,6.02853333333
575.89,3.09773333333,3.38226666667,3.51773333333,4.20073,16.7896666667,5.36806666667,54.1218,2.57046666667,14.5848666667,3.8558,6.02873333333
576.22,3.1162,3.39353333333,3.53406666666,4.23144333333,16.8602,5.37246666667,54.0839333333,2.58693333333,14.6450666667,3.86506666667,6.0416
576.56,3.15553333333,3.44106666667,3.57986666666,4.27891,16.9326,5.41286666667,54.1266,2.6422,14.7239333333,3.90993333333,6.0828
576.90,3.17926666667,3.4446,3.59706666667,4.29950666667,17.0147333333,5.4348,54.154,2.65706666667,14.7758,3.93066666666,6.129
577.24,3.165,3.42926666667,3.58953333333,4.29112333333,17.0719333333,5.42726666667,54.1657333333,2.64593333333,14.8266,3.90033333333,6.14613333333
577.58,3.16366666667,3.4198,3.5828,4.29218333333,17.1380666667,5.42346666667,54.1742666667,2.64846666667,14.8932,3.90133333333,6.1634
577.92,3.16533333333,3.40973333333,3.56826666667,4.30007666667,17.1886,5.4258,54.1428666667,2.6586,14.9218,3.88486666667,6.166
578.26,3.19653333333,3.44993333333,3.597,4.34645,17.3095333333,5.45686666667,54.2038666667,2.69426666667,15.0083333333,3.91486666667,6.22373333333
578.60,3.1794,3.41146666667,3.56293333333,4.32342333333,17.3599333333,5.445,54.1568666667,2.66126666667,15.0412,3.8744,6.1868
578.94,3.12326666667,3.365,3.48773333333,4.27362666667,17.3974,5.3742,54.1596,2.6058,15.0742,3.82226666667,6.1438
579.28,3.11606666666,3.34353333333,3.48806666667,4.23501666666,17.4687333333,5.35246666667,54.1794,2.58046666667,15.1337333333,3.81053333333,6.1288
579.61,3.1266,3.3464,3.49026666667,4.22815,17.5810666667,5.3542,54.1918,2.59806666667,15.2077333333,3.82473333333,6.15433333333
579.95,3.1038,3.3176,3.464,4.19628666667,17.6528,5.3482,54.1666666667,2.55946666667,15.2328,3.81786666667,6.1438
580.29,3.07813333333,3.27133333333,3.42853333333,4.15638,17.6909333333,5.3076,54.1422,2.49886666667,15.2459333333,3.78013333333,6.10626666666
580.63,3.12653333333,3.33006666667,3.48293333333,4.2164,17.8179333333,5.35873333333,54.2590666666,2.5472,15.3932666667,3.81493333333,6.17906666667
580.97,3.14006666667,3.34893333333,3.48453333333,4.21301666667,17.9056,5.3848,54.1894666667,2.52826666666,15.4370666667,3.83173333334,6.16666666667
581.31,3.1156,3.32046666667,3.47213333333,4.17801333334,17.9254,5.37513333334,54.0807333333,2.5032,15.4637333333,3.8054,6.16033333333
581.65,3.12586666667,3.3222,3.49033333333,4.17572666667,18.025,5.37746666667,54.1173333333,2.4974,15.5655333333,3.8372,6.17893333333
581.98,3.11206666667,3.3102,3.468,4.15589666667,18.0494666667,5.35566666667,54.0119333333,2.47793333333,15.6139333333,3.84026666667,6.1522
582.32,3.16146666667,3.3704,3.52293333333,4.20606666667,18.1639333333,5.41826666667,54.0424,2.54,15.7232,3.89326666667,6.22493333333
582.66,3.17653333333,3.3758,3.55393333333,4.22327666667,18.2367333333,5.42813333333,53.9858666667,2.5562,15.7644666667,3.8868,6.24553333333
583.00,3.16946666667,3.38546666667,3.53693333333,4.22374,18.2556,5.42013333333,53.9530666667,2.5508,15.7815333333,3.87053333333,6.2322
583.34,3.1966,3.40486666667,3.575,4.26604333333,18.3373333333,5.46866666667,53.9312,2.56773333333,15.8464666666,3.8898,6.2608
583.68,3.192,3.39946666667,3.57506666667,4.26361,18.3710666667,5.45193333333,53.8741333333,2.5646,15.8897333333,3.88826666667,6.24733333333
584.01,3.19693333333,3.43033333333,3.5888,4.26868333333,18.469,5.48006666667,53.9063333333,2.57826666667,15.9588,3.8972,6.27446666667
584.35,3.17053333333,3.4114,3.54866666667,4.21910666667,18.4869333333,5.4558,53.773,2.54893333333,15.9688,3.87706666667,6.24953333333
