wavelength,Back_DigBarm,Belly_DigBarm,Breast_DigBarm,Crissum_DigBarm,Crown_DigBarm,DorTail_DigBarm,Rump_DigBarm,Throat_DigBarm,WingTip_DigBarm
525.56,10.2771666667,11.0661666667,10.0563333333,12.3963333333,5.81975,8.20633333333,12.036,9.14049999999,8.693
525.90,10.2480833333,11.0719166667,10.0805833333,12.4133333333,5.80608333333,8.18675,12.023125,9.12275000002,8.66633333333
526.25,10.207,11.0813333333,10.0850833333,12.4118333334,5.78458333333,8.15991666666,12.0005,9.094,8.61741666666
526.59,10.1629166667,11.0583333333,10.0703333333,12.4120833333,5.73858333333,8.12383333333,11.9804166667,9.05558333332,8.58808333333
526.94,10.1465,11.0674166667,10.0825833333,12.42425,5.71958333333,8.10216666667,11.965,9.04591666666,8.56375
527.28,10.1050833333,11.0568333333,10.0824166667,12.428,5.684,8.07833333333,11.94525,9.03774999998,8.53725
527.63,10.0955,11.0588333333,10.09025,12.4486666667,5.6765,8.08083333333,11.9433333334,9.03916666667,8.52866666667
527.97,10.0969166667,11.0761666667,10.12,12.4786666667,5.68608333334,8.08666666667,11.9477083333,9.04391666667,8.52825
528.32,10.0828333333,11.0868333333,10.1355833333,12.4829166667,5.66933333333,8.08041666667,11.9346666666,9.04125000001,8.51391666667
528.66,10.0694166667,11.09625,10.151,12.4881666667,5.65741666667,8.07191666667,11.9286666667,9.04066666666,8.50416666667
529.01,10.0851666667,11.1346666667,10.19175,12.5245833334,5.67375,8.08408333334,11.9508333334,9.05233333333,8.51925
529.35,10.0881666667,11.1633333333,10.2085,12.5429166667,5.67875,8.09175,11.9523333334,9.05416666667,8.52925
529.70,10.0875833333,11.1923333333,10.2388333333,12.5666666667,5.68775,8.09608333334,11.9541666666,9.07116666667,8.538
530.04,10.1026666667,11.23225,10.2714166667,12.6070833333,5.69508333333,8.10683333334,11.956375,9.093,8.56175
530.39,10.1203333333,11.2838333333,10.3150833333,12.6539166667,5.70891666667,8.126,11.9681666666,9.11774999999,8.58041666667
530.73,10.1234166667,11.327,10.3519166667,12.6954166667,5.71541666667,8.13983333333,11.968375,9.13316666666,8.59183333333
531.08,10.1206666667,11.3533333333,10.3661666666,12.7116666667,5.7185,8.13433333333,11.9445,9.11875,8.5845
531.42,10.1495,11.4184166667,10.4280833333,12.7635,5.73858333333,8.16183333333,11.9646666667,9.14466666668,8.615
531.77,10.1375833333,11.4541666667,10.4603333333,12.7898333333,5.72741666667,8.16833333333,11.958,9.14925,8.62608333333
532.11,10.1379166667,11.4786666667,10.4729166667,12.8154166667,5.73125,8.17166666667,11.9524583333,9.1405,8.62983333333
532.46,10.1649166667,11.5271666667,10.5099166667,12.8726666667,5.75658333333,8.19891666666,11.9654166667,9.16225000001,8.65216666668
532.80,10.1638333333,11.565,10.5336666667,12.9006666667,5.75725,8.20233333333,11.967625,9.16441666666,8.65841666668
533.15,10.1575833333,11.566,10.5474166667,12.924,5.746,8.19358333333,11.9580833334,9.16,8.65266666667
533.49,10.1648333333,11.5918333333,10.5685,12.9588333334,5.741,8.19475,11.9625,9.15350000001,8.64841666667
533.84,10.1765833333,11.6096666666,10.6146666667,12.9876666667,5.7475,8.20883333333,11.9772083333,9.15783333333,8.65866666667
534.18,10.192,11.6465833334,10.6525833333,13.0268333333,5.77133333333,8.23183333333,11.9826666667,9.17841666668,8.68100000001
534.52,10.2295833333,11.68925,10.706,13.0806666667,5.79775,8.25358333333,12.0017916667,9.19308333334,8.70416666667
534.87,10.2706666667,11.7661666667,10.7850833333,13.15975,5.82833333334,8.28691666667,12.0405,9.23683333331,8.7455
535.21,10.2608333333,11.7855833333,10.8145,13.1784166666,5.83475,8.28516666667,12.0269583333,9.23925,8.74325
535.56,10.3023333333,11.85425,10.866,13.2416666666,5.86325,8.311,12.0570416667,9.274,8.77708333332
535.90,10.3220833334,11.9041666667,10.909,13.2863333333,5.87083333333,8.32691666667,12.0837083333,9.30158333333,8.79549999999
536.25,10.3306666667,11.9226666667,10.9535,13.3190833334,5.87558333334,8.33375,12.0893333333,9.30083333333,8.82983333334
536.59,10.3366666667,11.9351666667,10.9854166667,13.3421666667,5.87825,8.33283333333,12.0775,9.30574999999,8.83925
536.93,10.36425,12.0015833333,11.0394166667,13.3905,5.88566666667,8.35933333333,12.1123333333,9.34591666668,8.88066666666
537.28,10.4181666667,12.0773333333,11.1208333333,13.4478333333,5.92575,8.39983333333,12.1564166666,9.39291666666,8.92583333332
537.62,10.4136666667,12.10675,11.1359166667,13.4964166667,5.93625,8.38858333333,12.1519166666,9.40266666668,8.93766666667
537.97,10.3886666667,12.1275833333,11.15725,13.5125,5.90333333333,8.36116666667,12.1429583333,9.36841666668,8.9135
538.31,10.3855833333,12.20125,11.19775,13.58175,5.9105,8.39741666667,12.15025,9.39000000002,8.94108333333
538.65,10.3171666667,12.1783333334,11.1665,13.5590833334,5.85241666667,8.33375,12.08625,9.32299999998,8.89275
539.00,10.3131666667,12.2376666667,11.1966666667,13.6170833333,5.849,8.35233333334,12.1097916667,9.33508333334,8.92175
539.34,10.2648333334,12.2061666667,11.1841666667,13.6170833333,5.80858333334,8.32191666667,12.074375,9.29383333333,8.86425000001
539.69,10.2274166667,12.2160833333,11.19475,13.6269166667,5.78191666667,8.30725,12.0501666667,9.29374999999,8.86541666666
540.03,10.21575,12.2558333333,11.2088333333,13.6548333333,5.768,8.30175,12.05275,9.29533333333,8.84949999999
540.37,10.19275,12.27775,11.218,13.6671666667,5.74283333333,8.30533333333,12.049,9.28066666667,8.84441666666
540.72,10.187,12.3020833333,11.2373333333,13.7005,5.75983333333,8.32125,12.0487916667,9.28050000002,8.83400000001
541.06,10.1818333333,12.317,11.2475833334,13.72475,5.75775,8.3265,12.0435,9.27441666667,8.84108333333
541.40,10.1955833333,12.356,11.27775,13.7489166667,5.76541666667,8.35316666667,12.06075,9.28775,8.86041666667
541.75,10.2016666667,12.3873333333,11.3033333334,13.7801666667,5.76525,8.3715,12.0590833333,9.29850000001,8.88725000001
542.09,10.2414166667,12.4244166667,11.35825,13.8283333333,5.79958333333,8.41425,12.1145833333,9.34050000002,8.94491666666
542.43,10.3116666667,12.5110833333,11.44025,13.9265833333,5.85666666667,8.48883333334,12.1840833333,9.42075,9.02608333334
542.78,10.3459166667,12.5394166667,11.4830833333,13.9653333333,5.86908333333,8.50141666667,12.196375,9.45133333335,9.05475
543.12,10.3893333333,12.6058333333,11.5395833334,14.02375,5.89108333333,8.54183333333,12.2314583333,9.48858333333,9.12308333333
543.46,10.4425833333,12.67875,11.6138333333,14.0880833333,5.9365,8.59366666667,12.2672916667,9.52741666668,9.18191666668
543.81,10.4670833333,12.7228333333,11.6674166667,14.1319166667,5.9465,8.62566666666,12.281125,9.55516666668,9.21458333333
544.15,10.4915,12.7553333333,11.6944166666,14.193,5.96108333333,8.63941666667,12.2822916667,9.58225000001,9.24891666668
544.49,10.4929166667,12.8016666667,11.7406666667,14.23125,5.94141666667,8.62983333333,12.2820416667,9.58291666667,9.2785
544.84,10.4844166667,12.8123333333,11.7491666666,14.24525,5.91308333333,8.62041666667,12.2456666666,9.55825000001,9.28716666668
545.18,10.509,12.87125,11.81725,14.3231666666,5.92491666667,8.6435,12.266,9.58108333334,9.32883333334
545.52,10.56675,12.9495,11.9113333333,14.4123333333,5.978,8.67366666666,12.329625,9.64366666666,9.38358333334
545.87,10.531,12.953,11.9025833333,14.4075,5.9275,8.62991666667,12.26275,9.59908333334,9.33699999999
546.21,10.47675,12.9370833333,11.88825,14.3785,5.88733333334,8.58633333333,12.2298333333,9.53466666668,9.28799999999
546.55,10.4969166667,13.0036666667,11.9444166667,14.4451666666,5.91675,8.651,12.2630833333,9.55666666667,9.3215
546.90,10.5691666667,13.1011666667,12.0464166667,14.5396666667,5.98941666667,8.72266666667,12.349625,9.63716666666,9.39874999999
547.24,10.5898333333,13.1421666667,12.0989166667,14.6063333333,6.01625,8.74483333333,12.3838333334,9.64366666668,9.44200000001
547.58,10.64325,13.21,12.1661666666,14.6848333333,6.06633333333,8.80741666667,12.4300416667,9.68533333332,9.51925000002
547.92,10.74775,13.3235833333,12.3078333333,14.7925,6.17225,8.90141666666,12.5204583333,9.78274999999,9.61783333331
548.27,10.7945,13.35575,12.3690833333,14.83975,6.20133333333,8.933,12.5464583333,9.81608333332,9.67091666667
548.61,10.80425,13.4203333334,12.4268333334,14.8976666667,6.22525,8.95075,12.6037083333,9.85316666667,9.70091666666
548.95,10.82,13.47075,12.462,14.9270833333,6.245,8.98091666667,12.608,9.88275,9.69466666666
549.29,10.8585833333,13.52975,12.5120833334,14.9609166667,6.2565,9.05391666668,12.6385,9.89733333332,9.76408333333
549.64,10.8670833333,13.5900833333,12.5829166667,15.0104166667,6.291,9.07524999999,12.6669166666,9.93158333332,9.81358333335
549.98,10.9735,13.71325,12.7044166667,15.1420833333,6.37958333333,9.19058333333,12.742625,10.0436666667,9.95816666666
550.32,10.9046666666,13.7415,12.70425,15.1359166666,6.342,9.13325,12.714625,10.0085833333,9.91874999998
550.66,10.87425,13.77525,12.71325,15.1645,6.31958333334,9.11866666667,12.6798333333,9.96591666667,9.89408333335
551.01,10.8900833333,13.8394166666,12.7281666667,15.227,6.32916666666,9.15841666666,12.6821666666,9.978,9.89208333333
551.35,10.846,13.86775,12.724,15.2626666667,6.29008333333,9.13108333332,12.6521666667,9.94066666666,9.85883333335
551.69,10.8135,13.91025,12.74025,15.2953333333,6.26366666666,9.14550000002,12.6605416667,9.94133333332,9.86341666668
552.03,10.8715833333,14.026,12.8075833333,15.41575,6.35958333333,9.24483333333,12.738875,10.0065833333,9.92450000001
552.38,10.89175,14.0694166667,12.8645,15.47775,6.399,9.30000000001,12.7347916667,10.0409166667,9.97133333334
552.72,10.9639166667,14.17875,12.963,15.57875,6.47358333334,9.37708333334,12.830625,10.0811666667,10.0896666667
553.06,10.92,14.1815,12.9671666666,15.6031666667,6.47216666667,9.36424999999,12.7840833333,10.061,10.0469166667
553.40,10.98425,14.2639166667,13.0546666667,15.7019166667,6.54966666666,9.43350000002,12.87,10.1395833333,10.1458333333
553.74,10.9306666666,14.2449166666,13.0274166667,15.7118333333,6.51616666666,9.40533333334,12.8304166667,10.0911666667,10.1150833333
554.09,10.9605,14.252,13.0621666667,15.7649166667,6.52566666667,9.40100000001,12.825875,10.10675,10.1694166667
554.43,10.9741666666,14.2810833334,13.095,15.8053333333,6.55208333333,9.43308333334,12.8312083333,10.1194166667,10.2143333333
554.77,11.0056666667,14.3043333333,13.1824166667,15.86225,6.58266666667,9.44833333332,12.8489166667,10.1450833333,10.2615
555.11,11.00875,14.368,13.25575,15.9139166667,6.64083333334,9.46508333333,12.8600416666,10.17475,10.2961666667
555.45,10.96675,14.35375,13.2381666667,15.8934166666,6.62775,9.42483333333,12.8152916666,10.1196666667,10.26775
555.80,10.91825,14.3536666666,13.253,15.907,6.58166666667,9.37333333332,12.7810833333,10.0825833333,10.2473333333
556.14,10.88475,14.4021666667,13.2679166667,15.9228333333,6.55991666666,9.3485,12.751,10.0424166667,10.2075833333
556.48,10.8549166667,14.3830833333,13.2643333333,15.9395,6.52591666667,9.32508333334,12.716375,10.0125,10.1651666667
556.82,10.9130833333,14.4775,13.3200833333,16.0143333333,6.56625,9.38033333335,12.760625,10.0771666667,10.2065833333
557.16,10.94025,14.5613333333,13.3645833333,16.0625,6.55866666667,9.42375000001,12.789,10.1075,10.1983333333
557.50,10.9220833333,14.59775,13.41325,16.0656666667,6.5365,9.3925,12.7697083333,10.12175,10.15
557.85,10.9825833333,14.7114166667,13.51075,16.1518333333,6.58508333333,9.47408333332,12.8045,10.1494166667,10.1820833334
558.19,10.8695833333,14.6540833334,13.44625,16.08,6.47375,9.34341666669,12.681375,10.06675,10.07725
558.53,10.8160833334,14.7018333333,13.4099166667,16.10075,6.42791666667,9.30816666667,12.645,10.0219166667,10.0278333333
558.87,10.809,14.7079166667,13.3755833333,16.0875833333,6.39766666666,9.29374999998,12.6420833333,10.0205,10.0144166667
559.21,10.8004166666,14.7744166667,13.3969166667,16.1689166666,6.37541666667,9.30958333334,12.648125,10.01425,10.009
559.55,10.7339166666,14.72675,13.34525,16.108,6.27208333333,9.24574999999,12.5317916667,9.90650000001,9.94366666666
559.89,10.7256666666,14.7534166667,13.3805,16.1446666667,6.25466666666,9.22941666668,12.5264166667,9.92825000002,9.96091666665
560.23,10.6231666667,14.72325,13.327,16.1149166667,6.15491666667,9.13958333334,12.4386666667,9.86191666666,9.88391666668
560.58,10.5319166666,14.7,13.3034166667,16.0995,6.08091666666,9.05224999998,12.3910416667,9.78291666667,9.84541666666
560.92,10.48325,14.7014166667,13.29,16.09475,6.05941666666,9.01008333333,12.320375,9.73091666668,9.83883333333
561.26,10.5171666667,14.7733333334,13.3415833333,16.1861666667,6.11016666667,9.07283333334,12.3650416667,9.73533333333,9.88949999998
561.60,10.498,14.7898333333,13.3479166667,16.1855833333,6.08075,9.04566666668,12.35675,9.72349999998,9.87758333333
561.94,10.5815,14.9305,13.4805,16.3115,6.14991666666,9.15575,12.4680416667,9.78566666666,9.95766666667
562.28,10.657,15.04325,13.569,16.4115,6.221,9.24208333334,12.5432083333,9.86591666668,10.0445833333
562.62,10.6190833333,15.0806666666,13.5921666667,16.4525,6.19991666667,9.23625000001,12.5210833334,9.83266666667,10.0108333333
562.96,10.6248333333,15.1155833333,13.6581666667,16.4791666667,6.19825,9.21008333333,12.5007083333,9.83533333332,10.00775
563.30,10.5914166667,15.1880833334,13.6815833333,16.5285,6.19216666666,9.19358333332,12.5316666667,9.8615,9.99191666667
563.64,10.6055,15.2455833333,13.7015,16.6135833333,6.21091666667,9.2255,12.568375,9.87241666665,9.99250000001
563.99,10.63375,15.316,13.7675,16.6418333333,6.23575,9.24916666667,12.581,9.88808333335,9.99583333333
564.33,10.6051666666,15.3493333333,13.7835833333,16.6818333333,6.19516666667,9.24208333333,12.5269583333,9.85283333332,9.95191666668
564.67,10.4815833333,15.3115833334,13.727,16.6198333333,6.08133333333,9.14258333333,12.4302083333,9.72558333333,9.85091666667
565.01,10.4008333333,15.2955,13.68525,16.57075,5.97208333333,9.065,12.3573333334,9.66841666668,9.74958333333
565.35,10.3004166667,15.2534166667,13.6330833333,16.5408333334,5.89383333334,9.00466666667,12.270875,9.60225000002,9.66558333334
565.69,10.2245,15.20975,13.5758333333,16.5180833333,5.81933333333,8.90233333334,12.16875,9.51566666665,9.58566666667
566.03,10.1325,15.1758333333,13.5555,16.4733333333,5.75008333333,8.84441666666,12.105125,9.45858333335,9.51283333334
566.37,10.1359166667,15.2239166667,13.6008333333,16.5005833333,5.74708333334,8.81075,12.0635833333,9.45533333333,9.49891666667
566.71,10.0884166667,15.2475833334,13.58275,16.5049166667,5.73958333333,8.79658333333,12.0320833333,9.45299999999,9.47875000001
567.05,10.1315833333,15.29825,13.63575,16.56,5.7955,8.8425,12.021375,9.46825,9.50841666668
567.39,10.124,15.3643333333,13.672,16.576,5.81666666667,8.85016666667,12.0415,9.47516666665,9.53133333332
567.73,10.096,15.4268333333,13.6616666667,16.621,5.7925,8.81566666667,12.0206666667,9.47725,9.51116666666
568.07,10.05675,15.4253333333,13.6386666666,16.5926666667,5.7655,8.73825,11.9969166666,9.44841666666,9.47133333334
568.41,10.1015,15.4779166667,13.68775,16.6825833333,5.79166666667,8.75675,12.040625,9.49874999998,9.4605
568.75,10.1468333333,15.5659166667,13.7630833333,16.7838333333,5.85066666667,8.79675,12.065125,9.53741666667,9.53691666668
569.09,10.1880833333,15.64875,13.8596666666,16.8781666667,5.91408333333,8.84583333333,12.1195833333,9.60308333333,9.58508333333
569.43,10.1975,15.7176666667,13.9278333333,16.943,5.94266666666,8.88375,12.1587916667,9.64108333332,9.61924999999
569.77,10.1230833333,15.6985833333,13.9095833333,16.9345833333,5.88066666667,8.81016666666,12.1005416666,9.57799999998,9.55675000001
570.11,10.1000833333,15.7328333333,13.9431666667,16.98275,5.871,8.84783333334,12.1549583333,9.58883333333,9.59783333333
570.45,10.08,15.7485833334,13.97625,17.0181666667,5.84308333333,8.83658333333,12.137375,9.56516666667,9.58466666668
570.79,10.0915,15.7858333333,14.0025,17.0560833333,5.856,8.81491666667,12.1594583333,9.57925,9.59758333334
571.13,10.0838333333,15.7735,14.02025,17.07,5.8085,8.79116666667,12.1342083333,9.57666666668,9.571
571.47,10.0904166667,15.77625,14.0741666667,17.1051666666,5.84691666667,8.83216666667,12.1374583333,9.56633333334,9.61375000001
571.81,10.109,15.8454166667,14.1289166667,17.1598333333,5.85883333333,8.85066666667,12.15,9.59183333335,9.62874999999
572.15,10.0885833333,15.8704166666,14.13975,17.1803333333,5.83633333333,8.84266666667,12.1205833333,9.564,9.63966666666
572.49,10.0629166667,15.8941666667,14.1545,17.1748333333,5.815,8.81408333333,12.1097083333,9.55325000001,9.60725
572.83,10.0531666667,15.91825,14.16125,17.1866666667,5.76816666666,8.77075,12.082125,9.50408333333,9.589
573.17,10.0864166667,15.995,14.2055833334,17.2094166667,5.78341666667,8.80625,12.0990833333,9.556,9.59183333334
573.51,10.1565,16.0770833334,14.27325,17.2935,5.82758333334,8.84708333334,12.1430416667,9.59533333332,9.63908333333
573.85,10.1815,16.1121666667,14.3111666666,17.353,5.83983333333,8.82233333333,12.1244583333,9.58800000001,9.63324999999
574.19,10.20325,16.179,14.356,17.4290833334,5.847,8.83416666667,12.1664166667,9.57483333333,9.65166666667
574.53,10.1860833333,16.2455,14.4356666667,17.4898333333,5.81675,8.85066666666,12.1715416667,9.57541666669,9.64716666668
574.87,10.192,16.316,14.4944166667,17.56275,5.84966666666,8.86625,12.19,9.58508333333,9.66866666668
575.21,10.1598333333,16.3491666667,14.4825,17.5576666667,5.77683333334,8.80833333333,12.1475833333,9.55233333333,9.60916666667
575.55,10.1680833333,16.3981666667,14.5509166667,17.62275,5.79025,8.855,12.1751666667,9.56475000002,9.65174999999
575.89,10.2345833333,16.4726666667,14.6605833333,17.70825,5.848,8.89941666667,12.2335416666,9.64266666665,9.71433333332
576.22,10.24425,16.5143333333,14.71775,17.75,5.8545,8.9175,12.2447916667,9.63674999999,9.72916666667
576.56,10.2213333334,16.52675,14.69575,17.76625,5.82408333333,8.90875,12.2196666667,9.62058333335,9.70441666666
576.90,10.2631666667,16.6013333333,14.78475,17.8781666667,5.87941666667,8.937,12.2445,9.63950000001,9.78966666668
577.24,10.2471666667,16.623,14.8156666667,17.9188333333,5.85733333333,8.94416666667,12.2257083334,9.66391666668,9.79266666666
577.58,10.217,16.6684166667,14.8454166666,17.9285833333,5.855,8.97408333333,12.225625,9.66341666666,9.79141666667
577.92,10.26225,16.7225,14.92425,18.01025,5.91316666667,9.01483333334,12.2260833333,9.74475000001,9.82950000001
578.26,10.3324166667,16.7624166667,14.9500833333,18.0815833334,5.97733333333,9.04858333334,12.2659166667,9.78074999999,9.923
578.60,10.33425,16.8035833333,14.951,18.1076666667,5.97116666666,9.04525,12.25525,9.76883333333,9.95033333333
578.94,10.43725,16.9170833333,15.0945,18.239,6.09391666667,9.13908333333,12.364375,9.88008333335,10.0775833333
579.28,10.551,17.033,15.1931666667,18.35075,6.17058333333,9.22975,12.4312916666,9.94925000002,10.14875
579.61,10.5678333334,17.0984166666,15.1634166667,18.3665,6.1665,9.22425000001,12.4043333333,9.9235,10.14425
579.95,10.6123333333,17.1605833333,15.1751666667,18.46025,6.16933333333,9.26325000001,12.4295416667,9.98191666666,10.2208333333
580.29,10.6163333333,17.2066666667,15.2161666667,18.4915,6.17358333334,9.25808333333,12.444,9.99958333335,10.23125
580.63,10.5381666667,17.1745,15.1783333334,18.45825,6.07875,9.18925,12.4109166667,9.95116666667,10.1366666667
580.97,10.58875,17.3018333334,15.27475,18.51675,6.1085,9.22575000001,12.422,9.98650000001,10.2003333333
581.31,10.7091666667,17.39725,15.35675,18.6026666667,6.17333333333,9.29574999998,12.5154166667,10.08025,10.2829166667
581.65,10.7424166666,17.47175,15.3434166667,18.6148333333,6.13833333333,9.31666666666,12.5385,10.0729166667,10.313
581.98,10.6998333333,17.4815833333,15.3363333333,18.5941666667,6.05691666667,9.27108333333,12.52175,10.0335,10.2389166667
582.32,10.7735,17.5651666667,15.4609166667,18.6883333333,6.11275,9.33275,12.580375,10.09175,10.29875
582.66,10.758,17.5174166666,15.4613333333,18.7055833333,6.04883333333,9.31966666667,12.5415416667,10.02925,10.2701666667
583.00,10.6404166667,17.4189166667,15.3858333333,18.6211666667,5.96991666667,9.2025,12.459125,9.96516666665,10.2055833333
583.34,10.6250833333,17.465,15.4843333333,18.668,5.98316666667,9.23066666665,12.5139583333,9.98533333333,10.2523333333
583.68,10.6494166667,17.5425833333,15.6034166667,18.7441666667,6.06908333333,9.27558333332,12.5543333333,10.0195,10.3084166667
584.01,10.6789166667,17.5838333333,15.6810833333,18.80325,6.10608333334,9.32025,12.5986666667,10.0199166667,10.334
584.35,10.7235,17.6443333333,15.7450833333,18.8811666666,6.127,9.35033333335,12.6083333333,10.05025,10.4285
584.69,10.7496666667,17.6903333333,15.7881666666,18.9676666667,6.16558333333,9.38558333333,12.717875,10.1025,10.4916666666
585.03,10.70675,17.7015833333,15.8026666667,19.02625,6.15283333333,9.38824999998,12.6785,10.0725,10.4679166667
585.37,10.6848333333,17.7343333334,15.9016666667,19.0390833333,6.16125,9.37591666666,12.6778333333,10.0759166667,10.4635
585.70,10.7163333333,17.79575,15.998,19.1403333333,6.259,9.46533333333,12.6975416667,10.1575833333,10.5450833333
586.04,10.6725833333,17.7905,15.9935833333,19.102,6.21058333333,9.43408333333,12.65975,10.1265,10.4806666667
586.38,10.6270833333,17.8614166667,16.0211666667,19.125,6.20708333333,9.43133333331,12.660875,10.1548333333,10.4919166667
586.72,10.7115833333,18.0294166667,16.1520833333,19.296,6.26816666667,9.51991666668,12.76575,10.2135,10.58175
587.06,10.77675,18.1053333333,16.2595,19.4309166666,6.32966666667,9.58924999998,12.825375,10.2851666667,10.6691666667
587.39,10.8031666667,18.1743333333,16.302,19.5120833333,6.3295,9.5975,12.8300416667,10.3300833333,10.68325
587.73,10.8368333333,18.2708333334,16.41,19.6213333334,6.4415,9.71716666668,12.8970833333,10.4559166667,10.8133333333
588.07,10.9155,18.3620833333,16.5145,19.7264166667,6.53075,9.82908333333,13.0001666666,10.5356666667,10.8638333333
588.41,10.8418333333,18.3299166667,16.4926666667,19.7058333333,6.48358333333,9.79949999999,12.9007916667,10.4510833333,10.8054166667
588.74,10.8765,18.4145,16.5826666667,19.7769166667,6.51966666667,9.82341666666,12.939125,10.4978333333,10.8935833333
589.08,10.8809166667,18.4934166667,16.6378333333,19.8598333333,6.56116666666,9.84833333332,12.9965416667,10.5619166667,10.9535
589.42,10.8593333333,18.5253333333,16.6418333333,19.88225,6.51666666667,9.84741666668,12.9964583333,10.5726666667,10.9683333333
589.76,10.8345,18.5013333334,16.6285833334,19.9066666667,6.48383333333,9.81316666667,12.9444583333,10.54125,10.946
590.09,10.9185,18.6009166667,16.72825,20.06875,6.56441666667,9.91449999999,13.0114166666,10.6095,11.0330833333
590.43,10.932,18.6095833333,16.75375,20.1038333333,6.61675,9.98391666667,13.0294583334,10.691,11.0679166667
590.77,10.88075,18.6416666667,16.7393333333,20.1400833333,6.60366666667,9.96383333333,12.9922916667,10.673,11.0198333333
591.11,10.8609166667,18.65225,16.7130833333,20.1181666666,6.58008333333,9.95208333332,12.9801666667,10.61925,11.0135
591.44,10.9018333333,18.7258333333,16.7638333334,20.1844166667,6.58366666666,9.94275,12.9731666667,10.6095833333,11.0291666667
591.78,10.8740833334,18.73125,16.7798333333,20.1856666667,6.56325,9.91916666669,12.951875,10.6098333333,11.0105833333
592.12,10.9166666667,18.7650833333,16.8503333333,20.2195,6.59533333333,9.91391666666,13.0014583333,10.6605833333,11.0199166666
592.46,10.86725,18.7166666667,16.844,20.19175,6.54675,9.85574999999,12.96375,10.6033333333,10.9539166666
592.79,10.812,18.6731666667,16.7889166666,20.13475,6.47258333333,9.83066666664,12.8752083334,10.5093333333,10.8865833333
593.13,10.8388333333,18.7251666667,16.8431666667,20.17025,6.47708333333,9.83766666668,12.8965416667,10.5166666667,10.8628333333
593.47,10.8625833333,18.8218333333,16.9201666667,20.274,6.51525,9.91008333334,12.9263333333,10.5664166666,10.9318333333
593.80,10.8205833333,18.86175,16.9090833333,20.2319166667,6.46558333334,9.86350000001,12.8800416667,10.5323333333,10.8805833333
594.14,10.8420833333,18.9696666667,16.97375,20.329,6.49241666667,9.88583333335,12.8889583333,10.5175833333,10.9095833333
594.48,10.7514166667,18.9186666667,16.9220833333,20.2545833333,6.38441666667,9.79633333333,12.8177916666,10.4364166667,10.8348333333
594.81,10.76075,18.9646666667,17.0353333333,20.3641666667,6.459,9.8665,12.8374583333,10.4811666667,10.8766666666
595.15,10.6893333333,18.9395833333,16.9805,20.3205833333,6.36316666667,9.78908333332,12.7702916667,10.4004166667,10.8051666667
595.49,10.6989166667,19.01475,17.03325,20.4029166667,6.41558333333,9.83425000002,12.7923333333,10.42625,10.8565
595.82,10.7026666667,19.0696666667,17.0749166667,20.4705833333,6.44175,9.88099999999,12.8155416667,10.4208333333,10.8891666666
596.16,10.69075,19.1321666667,17.1160833333,20.5359166667,6.46058333333,9.90333333333,12.7989166667,10.4360833333,10.9156666667
596.50,10.7305833333,19.185,17.1943333333,20.5795833333,6.49325,9.92008333331,12.8320416667,10.45575,10.9254166667
596.83,10.6858333334,19.1828333333,17.177,20.6030833333,6.47833333333,9.89974999999,12.7918333333,10.3993333333,10.92825
597.17,10.67325,19.2116666667,17.2185,20.6390833334,6.47916666667,9.89966666665,12.813,10.4101666667,10.9449166667
597.51,10.614,19.19925,17.2161666667,20.6281666667,6.45483333333,9.87408333336,12.7814166667,10.38425,10.9494166667
597.84,10.541,19.1045833333,17.16,20.5459166667,6.3665,9.77466666666,12.670875,10.3105833333,10.8905
598.18,10.60675,19.2168333333,17.2836666667,20.6615833333,6.49016666667,9.89075,12.7215416667,10.42275,10.9784166667
598.52,10.5261666666,19.1749166667,17.2059166667,20.5773333334,6.38091666667,9.81016666666,12.6613333333,10.3428333333,10.876
598.85,10.5713333334,19.2370833334,17.3080833333,20.6863333333,6.47333333333,9.89608333333,12.7378333334,10.4274166667,10.9651666667
599.19,10.4731666667,19.2055,17.2463333334,20.6098333333,6.37058333333,9.81133333333,12.6283333333,10.3329166667,10.8983333333
599.53,10.5234166667,19.2606666667,17.27775,20.6518333333,6.38125,9.83891666665,12.5890833333,10.3816666667,10.9368333333
599.86,10.5035,19.2910833333,17.2418333333,20.6381666667,6.36075,9.82891666667,12.5780833333,10.3544166667,10.921
600.20,10.4255833333,19.2673333334,17.1625,20.6611666667,6.306,9.76708333334,12.4972916666,10.28075,10.906
600.53,10.4395833333,19.397,17.2263333333,20.713,6.33725,9.78575000001,12.562375,10.3145,10.9254166666
600.87,10.38325,19.3988333333,17.2078333333,20.682,6.25083333333,9.69883333333,12.4641666667,10.2571666667,10.8636666667
601.21,10.3515,19.4025833334,17.20525,20.686,6.21316666666,9.62833333335,12.3814583333,10.1880833333,10.8084166667
601.54,10.3746666667,19.5254166667,17.2954166667,20.7899166667,6.26858333333,9.71049999997,12.45175,10.2518333333,10.8534166666
601.88,10.3943333333,19.5614166667,17.3081666667,20.8665833333,6.26691666666,9.685,12.4396666667,10.1960833333,10.8985
602.21,10.3883333333,19.5883333334,17.3495833334,20.9398333333,6.26325,9.67283333334,12.434375,10.1715833333,10.8783333333
602.55,10.29,19.5879166667,17.2928333333,20.9340833333,6.19166666667,9.59483333334,12.3770416667,10.1023333333,10.81625
602.88,10.2681666667,19.63275,17.2839166667,20.9716666667,6.18083333333,9.56575000001,12.354875,10.0335,10.7748333333
