wavelength,Back_SalMulf,Belly_SalMulf,Breast_SalMulf,Crissum_SalMulf,Crown_SalMulf,DorTail_SalMulf,Patch10_SalMulf,Patch11_SalMulf,Patch12_SalMulf,Patch13_SalMulf,Rump_SalMulf,Throat_SalMulf,WingTip_SalMulf
577.24,19.6170111111,60.781,29.1941333333,55.084,15.3836,13.1451666667,51.3244666667,7.88146666667,29.188,47.4906666667,17.3834,59.4804666667,18.4464666667
577.58,19.6534666667,60.7776666667,29.2161333333,55.1038666667,15.4198666667,13.1837,51.3200666667,7.9572,29.2609333333,47.4449333333,17.3838666667,59.5177333333,18.4778
577.92,19.7132888889,60.6734666667,29.2452,55.0452,15.4905333333,13.2381,51.2707333333,8.0162,29.2748666667,47.3996,17.4322666667,59.4425333333,18.498
578.26,19.6582944444,60.6052,29.2144,54.9514666667,15.5017333333,13.2095333333,51.2048666667,8.02213333333,29.2688666667,47.2884,17.4408666667,59.3307333333,18.4871333333
578.60,19.6754222222,60.5897333333,29.2228666667,54.9444666667,15.5284,13.2466333333,51.1719333333,8.03306666667,29.3123333333,47.2415333333,17.4251333333,59.3430666667,18.5320666667
578.94,19.72015,60.6848,29.2582666667,55.0736666667,15.5591333333,13.2581333333,51.2286,8.0596,29.3707333333,47.3304,17.4306666667,59.4384,18.5774
579.28,19.7889722222,60.7556666667,29.3247333333,55.1236,15.6428,13.3107666667,51.2809333333,8.12193333333,29.4325333334,47.3769333333,17.4693333334,59.5157333334,18.6374
579.61,19.8370166667,60.83,29.4024,55.2068666667,15.6944666667,13.3442333333,51.3474666666,8.1516,29.5052,47.4150666667,17.4870666667,59.5481333333,18.6382666667
579.95,19.8231111111,60.7961333333,29.4063333333,55.209,15.6924666667,13.3589666667,51.3888,8.21026666667,29.5200666667,47.3564666667,17.5112,59.5245333333,18.6287333333
580.29,19.8716888889,60.7443333333,29.4026666667,55.1931333333,15.7338,13.4001666667,51.3582,8.2042,29.6048666667,47.2897333333,17.5396,59.5232666667,18.6374
580.63,19.8553055556,60.6991333333,29.3767333333,55.1276,15.7559333333,13.3672,51.3225333333,8.189,29.5991333333,47.2289333333,17.5310666667,59.4772666667,18.6175333333
580.97,19.8126833333,60.6084666667,29.2952666667,55.0472666667,15.6853333333,13.3373333333,51.2599333333,8.12006666667,29.5834,47.1589333333,17.5078,59.3874,18.5672
581.31,19.7617333333,60.5388666667,29.2364666667,54.9798,15.6921333333,13.2876,51.2267333333,8.09193333333,29.5730666667,47.1242,17.4826,59.3413333334,18.5207333333
581.65,19.7327166666,60.5522,29.2226666667,54.9774666667,15.718,13.3127666667,51.165,8.10206666667,29.6517333333,47.0993333333,17.4578666667,59.2889333333,18.5733333333
581.98,19.7610166667,60.6543333333,29.2504666666,55.0997333333,15.734,13.3151,51.2641333333,8.1112,29.7648,47.2179333333,17.4408,59.4735333333,18.5918
582.32,19.8166666667,60.7328666667,29.3394666667,55.1914666667,15.7778,13.3530333333,51.401,8.13746666667,29.8112666667,47.2624,17.4680666667,59.5935333333,18.6219333333
582.66,19.7611611111,60.6061333333,29.258,55.045,15.708,13.3175333333,51.3174666667,8.1268,29.8021333333,47.1498,17.428,59.4516666667,18.5616666667
583.00,19.7819,60.7202,29.2564666667,55.1374666667,15.7146666667,13.3100333333,51.4242666667,8.1804,29.8805333333,47.2014,17.4733333333,59.5270666667,18.6006
583.34,19.7617833333,60.6451333333,29.1840666667,55.0054,15.6924,13.2797333333,51.3203333333,8.15106666667,29.8696666666,47.0628,17.4142,59.4181333333,18.5583333334
583.68,19.8109166667,60.6857333333,29.2270666667,55.0103333333,15.7402666667,13.3216333333,51.2662666667,8.13173333333,29.9792,47.1686666667,17.4199333333,59.4810666667,18.5476666667
584.01,19.8140722222,60.6372,29.2432666667,54.9465333333,15.766,13.334,51.2402666667,8.1722,30.0079333333,47.0966666667,17.4228,59.4277333333,18.5687333334
584.35,19.9036555556,60.6908666667,29.3164,55.0007333333,15.8327333333,13.4362666667,51.3208666667,8.28046666666,30.139,47.1488,17.4739333333,59.4820666667,18.674
584.69,19.9468166667,60.7431333333,29.376,55.0689333333,15.8925333333,13.4758666667,51.3484,8.3254,30.2635333333,47.1424,17.4758666667,59.5706,18.7002
585.03,19.9644,60.8100666667,29.4027333334,55.1178666667,15.8696666667,13.489,51.3502,8.2968,30.3289333333,47.1478666667,17.4448,59.6097333333,18.7164
585.37,19.9577388889,60.8051333333,29.393,55.135,15.8422666667,13.4095666667,51.3818,8.26173333333,30.2976666667,47.1092,17.4101333333,59.6688666667,18.6387333334
585.70,19.9290222222,60.6616,29.3493333333,55.0334666667,15.8080666667,13.381,51.3153333333,8.20626666667,30.2504666667,47.0101333333,17.3823333333,59.5613333333,18.6517333333
586.04,19.8567555556,60.6016,29.2691333334,54.9882,15.7334,13.3249333333,51.2386,8.16866666666,30.276,46.9763333333,17.3590666667,59.4821333333,18.6052666667
586.38,19.9460277778,60.6644,29.3232666667,55.081,15.8363333333,13.379,51.3162666667,8.20633333333,30.3871333333,47.0710666667,17.3974,59.5684,18.7024666667
586.72,20.0340222222,60.6195333333,29.4178,55.1172,15.9029333333,13.4678,51.3624666667,8.21446666667,30.4844666667,47.0656,17.4452,59.6299333333,18.7391333333
587.06,20.0420166667,60.7352,29.4444,55.2272,15.8890666667,13.4799333333,51.4970666667,8.22946666667,30.5972666667,47.234,17.4560666667,59.7574,18.7843333333
587.39,20.0829777778,60.7652666667,29.4542666667,55.2465333333,15.9562666667,13.5106666667,51.5348,8.2956,30.6486666667,47.1837333333,17.4948666667,59.7514666667,18.8542
587.73,20.1496666667,60.8698666667,29.5012666667,55.3586666667,15.9859333333,13.5365666667,51.6138666667,8.28746666666,30.7091333333,47.2703333333,17.5334,59.8452666667,18.8564
588.07,20.1203555556,60.7952,29.4538,55.337,15.9383333333,13.4531,51.5598666667,8.1662,30.7162,47.2225333333,17.48,59.8098666667,18.7966
588.41,20.1522777778,60.8664,29.4723333333,55.3848,15.954,13.4688,51.5968,8.1732,30.7617333333,47.308,17.4854666667,59.8474666667,18.8191333333
588.74,20.1716,60.8651333333,29.501,55.3288,15.9845333333,13.4915333333,51.6402666667,8.17866666666,30.8268,47.3157333333,17.5397333333,59.7859333333,18.8531333333
589.08,20.2386611111,60.9970666666,29.5754,55.4041333333,16.0632,13.5394333333,51.7428,8.20746666667,30.9691333333,47.4716666667,17.5812666667,59.8497333333,18.9326666667
589.42,20.2569888889,61.0492,29.6296,55.4112,16.0887333333,13.6043,51.7238666667,8.23906666667,31.03,47.4816,17.6047333333,59.8478,18.9169333334
589.76,20.29185,61.0197333333,29.6545333333,55.3844,16.1638,13.6483666667,51.7076666667,8.2678,31.0571333333,47.4758,17.644,59.7972666667,18.9542
590.09,20.4022,61.1651333333,29.7594,55.4704,16.2424,13.7230333333,51.8516,8.31846666667,31.2056666667,47.5283333333,17.7653333333,59.8766666667,19.0264666667
590.43,20.3169444444,61.0992,29.6198666667,55.345,16.1671333333,13.6524333333,51.73,8.28413333333,31.1714,47.4912666667,17.7490666667,59.7046666667,19.0020666667
590.77,20.3932055555,61.1757333333,29.6615333333,55.4026666667,16.2213333333,13.6689666667,51.7258666667,8.27373333333,31.2132666667,47.4934666667,17.7820666666,59.7882666667,19.0519333334
591.11,20.398,61.1905333333,29.6982666667,55.442,16.2018,13.675,51.7280666667,8.27353333333,31.2537333333,47.5484666667,17.7906,59.8214,19.076
591.44,20.4152888889,61.2632666667,29.7086,55.5182,16.1878666667,13.6527,51.7904666667,8.26066666667,31.3490666667,47.5990666667,17.8124,59.8778666667,19.1124666667
591.78,20.4361111111,61.2478666667,29.6813333334,55.5390666667,16.199,13.6730666667,51.7862666667,8.28113333333,31.3986666667,47.5902,17.8097333333,59.8468,19.1267333333
592.12,20.4959166667,61.3358666667,29.7434666667,55.6201333333,16.2469333334,13.7525333333,51.8939333333,8.30673333333,31.4682,47.6504666666,17.8864,59.9208666667,19.2176666667
592.46,20.6240833333,61.4804666667,29.8459333333,55.8373333333,16.3238,13.8614666667,52.0421333333,8.34973333333,31.6286,47.7853333333,17.9746666667,60.1048,19.3079333333
592.79,20.7166666666,61.5021333333,29.9118666667,55.8654,16.3590666667,13.9443333333,52.0963333333,8.43520000001,31.6983333333,47.773,18.0335333333,60.1860666667,19.3993333333
593.13,20.79185,61.4984666667,29.906,55.8994666667,16.3750666666,13.9461,52.1074,8.42,31.7398666667,47.775,18.0292666667,60.1342666667,19.3959333334
593.47,20.6887166667,61.4296666667,29.7961333333,55.8102,16.2466666667,13.7968666667,51.9976,8.2572,31.6998666667,47.6740666667,17.892,60.0918666667,19.2975333333
593.80,20.57985,61.3802,29.7234,55.7193333333,16.1605333333,13.7263666667,51.8894,8.18353333333,31.689,47.6034,17.7556666667,60.0134,19.1800666667
594.14,20.5794666667,61.4270666667,29.7598,55.7830666667,16.1667333333,13.7183333333,51.9168,8.14506666667,31.7561333333,47.5863333333,17.6914,60.0914,19.158
594.48,20.48895,61.2868,29.6604666667,55.6678666667,16.1094,13.6896333333,51.8286,8.06253333333,31.7356666667,47.5324666667,17.6018666667,59.8875333333,19.1276
594.81,20.5219166667,61.4263333333,29.7085333333,55.6991333333,16.1126666666,13.6815,51.9660666667,7.98706666667,31.8597333333,47.5998,17.5897333333,60.0010666667,19.1374
595.15,20.5148666667,61.382,29.6468,55.6275333333,16.0908,13.6644,51.8844666667,7.97013333333,31.8905333333,47.557,17.5787333333,59.9195333333,19.1482
595.49,20.5435333333,61.5696666667,29.7579333333,55.7046666667,16.1286,13.7028,51.992,8.00553333333,31.9765333333,47.6610666667,17.5970666667,59.9893333333,19.1557333333
595.82,20.5767833333,61.5205333333,29.7548,55.6466666666,16.1544,13.6573666667,51.969,8.02186666667,32.0387333333,47.633,17.6016666667,59.8898666667,19.154
596.16,20.5319055555,61.4656666667,29.6901333333,55.5998666667,16.136,13.6016333333,51.8976666667,8.00646666667,31.9718666667,47.5774666667,17.5757333333,59.7866666667,19.1405333333
596.50,20.4773111111,61.4838,29.6242666667,55.5676,16.0434,13.533,51.9011333333,7.88986666667,31.9617333333,47.5782666667,17.5208,59.7317333333,19.0356666667
596.83,20.4830444444,61.5072666667,29.6201333333,55.5279333333,16.0839333333,13.5710666667,51.9121333333,7.91146666667,32.0217333333,47.5538,17.5430666667,59.7327333333,19.0943333333
597.17,20.6017666666,61.6089333333,29.7074666667,55.5966666667,16.1838666666,13.6979333333,52.0116,8.03206666667,32.1422666667,47.6426666667,17.6377333333,59.8000666667,19.1834666667
597.51,20.6541277778,61.5979333333,29.7802,55.6210666666,16.2294,13.7238,52.0557333333,8.05953333334,32.1844666667,47.6968666667,17.6907333333,59.8148666667,19.2589333333
597.84,20.6978166667,61.6392666667,29.7727333333,55.6026,16.2607333333,13.7452333333,52.0494,8.06026666666,32.26,47.714,17.7159333333,59.7963333333,19.2617333333
598.18,20.8266888889,61.8212666667,29.9456666667,55.7513333333,16.3556666667,13.7936666667,52.2148666667,8.16153333334,32.4614666667,47.8014,17.8139333333,60.0028666667,19.3333333333
598.52,20.86075,61.7581333333,29.9102666667,55.7805333333,16.4078666667,13.8279,52.1774,8.24026666667,32.4711333333,47.7905333333,17.8456,59.9511333333,19.3606
598.85,20.8788222222,61.8099333333,29.9593333333,55.8033333333,16.4471333333,13.8374333333,52.2061333333,8.20753333333,32.4777333333,47.8242666666,17.8466666666,59.9602666667,19.3570666667
599.19,20.9065166667,61.7489333333,29.9547333333,55.7947333333,16.4354,13.8589,52.1918,8.23853333333,32.5058666667,47.8304,17.8918,59.9803333333,19.3818666667
599.53,20.8736111111,61.692,29.8996666666,55.7420666667,16.3805333333,13.8332666667,52.0951333333,8.20826666667,32.4904666667,47.7528,17.8252,59.9338666667,19.3346
599.86,20.8299055556,61.5442,29.8324666667,55.544,16.3126,13.7501666667,51.9758666667,8.15606666667,32.4937333333,47.6144,17.7188,59.8149333333,19.2775333333
600.20,20.8063666666,61.4883333333,29.8122,55.5345333333,16.3198666667,13.7483,51.8780666666,8.15833333333,32.5176666667,47.5794,17.6960666667,59.7204,19.3146
600.53,20.7939833333,61.5146,29.7924666667,55.585,16.2571333333,13.6896666667,51.8670666667,8.06246666667,32.5628,47.5917333333,17.6446,59.749,19.2925333333
600.87,20.7640111111,61.4055333333,29.7590666667,55.5244666667,16.2130666667,13.6016333333,51.8060666667,8.01306666667,32.5296,47.4852,17.583,59.6355333333,19.2474666667
601.21,20.7588611111,61.4104666667,29.7153333333,55.5052666667,16.2103333333,13.6215333333,51.7548,8.01766666667,32.5771333333,47.4508666667,17.559,59.6145333333,19.2572666667
601.54,20.7263277778,61.3716666667,29.7655333333,55.4576666666,16.1632,13.5856666667,51.757,8.00933333333,32.5668666666,47.4280666667,17.5345333333,59.5663333334,19.2444666667
601.88,20.6631666667,61.2432666667,29.6664,55.3496,16.0946666667,13.5683333333,51.6314,7.93853333333,32.4920666667,47.3308,17.4838666667,59.4415333333,19.1634
602.21,20.6154611111,61.1719333333,29.6332666667,55.2518666667,16.0384,13.5039666667,51.546,7.87733333333,32.4968,47.264,17.4300666667,59.3538,19.104
602.55,20.6407444445,61.1798,29.7322,55.2977333333,16.1108,13.5561,51.6176666667,7.9634,32.6307333333,47.3260666667,17.4573333333,59.4288,19.183
602.88,20.6371388889,61.2469333333,29.7351333333,55.3269333333,16.1128,13.5127,51.6232666667,7.89,32.665,47.3214,17.4133333333,59.4507333333,19.1758666667
603.22,20.64135,61.347,29.7789333333,55.3755333333,16.1476,13.5139666667,51.6804666667,7.8582,32.7473333333,47.3512,17.4435333333,59.5447333333,19.1972666667
603.56,20.7022555555,61.4876,29.8309333334,55.4793333333,16.1934,13.5952333333,51.7735333333,7.88413333333,32.8881333333,47.4521333333,17.5062666667,59.6938666667,19.2519333334
603.89,20.7566888889,61.6091333333,29.9275333333,55.606,16.2636,13.6278333333,51.8757333333,7.94786666667,33.0093333333,47.51,17.5803333333,59.8657333333,19.301
604.23,20.7964833333,61.6261333333,29.9455333333,55.6264666667,16.3331333333,13.6479333333,51.9001333334,7.99520000001,33.057,47.552,17.5888666667,59.8991333333,19.3356
604.56,20.8224444444,61.7308,29.9779333333,55.7097333333,16.3643333334,13.6914,51.9593333333,7.99786666667,33.1574,47.6322,17.6184666666,59.9803333333,19.3863333333
604.90,20.8674,61.7528,30.0060666667,55.7739333333,16.4356,13.703,52.0512666667,8.03613333333,33.2311333333,47.6618,17.6635333333,60.0411333333,19.4057333333
605.23,20.9134611111,61.7786666667,30.0374666667,55.8418666667,16.5038666667,13.7513,52.1269333333,8.06273333333,33.3048,47.6882,17.6877333333,60.1045333333,19.4725333333
605.57,20.9551222222,61.8721333333,30.0837333333,55.9104666666,16.5459333333,13.7559666667,52.1972666667,8.05846666667,33.3734,47.7507333333,17.6887333333,60.2262,19.5121333333
605.90,21.0523944445,62.0340666667,30.1668666667,56.0758666667,16.6284666667,13.8505666667,52.3112666667,8.11806666668,33.4908,47.8754666667,17.7714,60.4086666667,19.6132
606.24,21.03695,62.0067333333,30.0676,56.0320666667,16.5716,13.8373333333,52.2293333333,8.07700000001,33.4567333333,47.8272,17.7086,60.3749333333,19.5488666667
606.58,21.1118944444,61.9379333333,30.0946666667,55.9853333333,16.6425333333,13.9053,52.2036666667,8.17113333333,33.5491333333,47.8463333333,17.7668666667,60.3854666667,19.6065333333
606.91,21.1997,61.8959333333,30.1596,56.0012666667,16.7351333333,13.9279666667,52.2382,8.30126666667,33.6116666667,47.8907333333,17.8324,60.4071333333,19.6932
607.25,21.2030833333,61.8763333334,30.1358,55.9842666667,16.7422,13.8676333333,52.2012,8.24913333333,33.6006666667,47.8378666667,17.8108,60.347,19.6638
607.58,21.1881388889,61.6558666667,30.0438,55.8004,16.7554,13.8700333333,52.0684666667,8.22253333333,33.6055333333,47.7411333333,17.7972,60.2478666667,19.6349333333
607.92,21.1135777778,61.5119333333,30.0172666667,55.6606,16.6858,13.8522,52.0019333333,8.21713333334,33.5603333333,47.606,17.7788666667,60.2180666667,19.6334
608.25,21.1194444444,61.2156666667,29.9034666667,55.3958,16.6492666667,13.8385,51.7907333333,8.2506,33.4978666667,47.3968666667,17.7246666667,60.1026,19.5680666667
608.59,21.0234722222,60.9258,29.7764,55.1320666667,16.5602666667,13.7991,51.5013333333,8.22333333334,33.3773333333,47.1754666667,17.6404666667,59.9557333333,19.5119333333
608.92,20.8920611111,60.5256,29.5314666667,54.7921333333,16.4501333333,13.7527333333,51.1866,8.18533333334,33.1876,46.8736666667,17.5269333333,59.7748,19.3980666667
609.26,20.7493444444,59.9995333333,29.3325333333,54.3658,16.3768,13.7295333333,50.8022,8.21546666667,33.0010666667,46.472,17.4448666667,59.4094,19.3528
609.59,20.6057,59.5576666667,29.1365333333,54.0154666667,16.2709333333,13.6638333333,50.4934,8.20446666667,32.8504666667,46.0918,17.3289333333,59.1540666667,19.3015333333
609.93,20.4831722222,59.0907333333,28.9282,53.6467333333,16.2196666667,13.5833333333,50.1938666667,8.1636,32.6692666667,45.7174666667,17.2529333333,58.9133333333,19.2228666666
610.26,20.3483944444,58.7415333333,28.7274666667,53.3728666667,16.1372666667,13.5187333333,49.984,8.11693333333,32.5293333333,45.3728666667,17.1287333334,58.7034666667,19.1731333333
610.60,20.2302166667,58.4316,28.5283333333,53.1409333333,16.0061333333,13.4877666667,49.74,8.0424,32.3852,45.1092,16.9957333333,58.5578,19.0724
610.93,20.2349555556,58.2066666667,28.5142,52.9945333333,16.069,13.5849666667,49.6443333333,8.16233333333,32.3694,44.9685333333,17.0341333333,58.5234666667,19.1366
611.27,20.1947722222,57.9928666667,28.4186,52.7982,15.9982666667,13.5672,49.4874666667,8.178,32.3186,44.7616666667,16.9631333333,58.3863333333,19.1022
611.60,20.1361166667,57.7405333333,28.2848666667,52.6333333333,15.953,13.5119333333,49.3079333333,8.1514,32.2238666667,44.6187333333,16.8751333333,58.2264,19.0176
611.93,20.0525722222,57.6818666667,28.2209333333,52.6122,15.9407333334,13.4684,49.2637333333,8.08386666667,32.2250666667,44.5387333333,16.8106,58.1722666667,19.0090666667
612.27,20.13935,57.78,28.2808,52.7397333333,16.0050666667,13.5607,49.4066666667,8.17186666667,32.3432,44.6046,16.8926,58.2224666667,19.1025333333
612.60,20.2882722222,58.0070666667,28.4591333334,52.9246666667,16.1378666667,13.6284666667,49.5852,8.25346666667,32.5694666667,44.7618666667,16.9772666667,58.315,19.2312
612.94,20.3983611111,58.3024,28.5632,53.1992,16.2142,13.6286333333,49.8128,8.2216,32.7430666667,44.9990666666,17.0234,58.5314,19.2757333333
613.27,20.4978,58.598,28.7117333333,53.4408,16.3202666667,13.6481666667,50.1032,8.22986666667,32.9342,45.2462666667,17.1039333333,58.694,19.3243333333
613.61,20.7362388889,58.9925333333,28.9857333333,53.8226,16.5121333333,13.8014,50.5110666667,8.3624,33.2462666667,45.5413333333,17.2462666667,58.8882666667,19.5118
613.94,20.8238277778,59.2488,29.1288,54.0674666667,16.5837333333,13.7986666667,50.7327333333,8.37206666667,33.4324666667,45.7803333333,17.3252,59.0141333333,19.5818
614.28,20.9257333333,59.4820666667,29.2550666667,54.2528,16.6922666667,13.8757666667,50.9235333333,8.3974,33.6514666667,45.9473333334,17.4164666667,59.0936,19.6903333333
614.61,21.0612611111,59.7384,29.3622,54.4570666667,16.8226,13.8983,51.0977333333,8.48193333333,33.8278,46.1564666667,17.5047333333,59.2258666666,19.7909333333
614.94,21.2295166667,60.0660666667,29.6056666667,54.788,16.9949333333,13.9602,51.3138666667,8.60493333333,33.9993333333,46.3832666667,17.6500666667,59.4732,19.9497333333
615.28,21.3689277778,60.4300666667,29.7930666666,55.0412,17.0780666667,13.9991333333,51.5233333333,8.6168,34.2158666667,46.5571333333,17.7381333333,59.7139333333,20.0134666667
615.61,21.5433777778,60.8133333333,30.0162666667,55.3605333334,17.225,14.1426666667,51.7932,8.72573333333,34.4266,46.8190666667,17.9124,59.9410666667,20.1628666667
615.95,21.4764555556,60.9183333333,29.9794,55.3135333333,17.0998666667,14.0329666667,51.8042,8.53386666666,34.4630666667,46.8844666667,17.8144,59.9687333333,20.0672666667
616.28,21.5220555556,61.0889333333,30.0346,55.4236666667,17.1234,14.0676,51.8608,8.52706666667,34.5798,46.9896666666,17.8723333333,60.0511333333,20.0910666667
616.61,21.5910833334,61.2496666667,30.1639333333,55.5571333333,17.1742,14.1408666667,52.0096666667,8.62473333333,34.7495333333,47.1369333333,17.9644666667,60.128,20.1803333333
616.95,21.5289888889,61.1541333333,30.0860666667,55.4632666667,17.1227333333,14.0986666667,51.8970666667,8.5388,34.7466666667,47.147,17.8852666667,60.0498666667,20.1044
617.28,21.5086222222,61.398,30.0975333333,55.5714666667,17.0348666667,14.0675,51.9366666667,8.44393333333,34.834,47.2942666667,17.8446,60.2190666667,20.1232
617.62,21.58045,61.5334,30.1946666667,55.6440666667,17.0885333333,14.1352,51.9244,8.48466666666,34.8997333333,47.3654666667,17.9100666667,60.2944666667,20.1561333333
617.95,21.6461333333,61.7973333333,30.3351333333,55.8936666667,17.1823333333,14.1260333333,52.0889333333,8.53126666667,35.0632,47.5461333333,17.9799333333,60.5131333333,20.1943333333
618.28,21.4815166667,61.6062,30.1864666667,55.7802666667,16.9462,14.0307,51.9148666667,8.36400000001,34.9478666667,47.3619333334,17.8002,60.2868666667,20.0211333333
618.62,21.4025777778,61.4966666667,30.0113333333,55.6808666667,16.8313333333,13.9644666667,51.8360666667,8.21686666667,34.9158666667,47.3216666667,17.7028,60.1376666667,19.9225333333
618.95,21.4366111111,61.4448666667,30.0308,55.6720666667,16.8924666667,14.0513666667,51.856,8.281,34.9674666667,47.3189333333,17.7479333333,60.0602,19.936
619.28,21.3988277778,61.3127333333,29.9646,55.6069333333,16.883,13.9736666667,51.8609333333,8.21786666667,34.8680666667,47.2473333333,17.6974,59.9714,19.8794666667
619.62,21.5303722222,61.3282,30.0158,55.7072666667,16.9989333333,14.0504333333,51.9533333333,8.33593333333,34.9635333333,47.2846,17.7813333333,59.9974,19.9866666666
619.95,21.5598722222,61.2804666667,30.059,55.724,17.0044666667,14.0797666667,51.9722666667,8.32653333334,35.0058666667,47.2744666666,17.8077333333,59.9601333333,19.9659333333
620.28,21.6601388889,61.3113333333,30.1342666667,55.819,17.1149333334,14.2097,52.0520666667,8.4094,35.0748,47.3204666667,17.8778,60.0239333333,20.0226666667
620.62,21.8079222222,61.5778,30.2972,56.0097333333,17.229,14.3228666667,52.2111333333,8.53699999999,35.1808666666,47.4181333333,18.0096666667,60.2026,20.1463333333
620.95,21.7580166667,61.5355333333,30.2898,56.0371333333,17.1972,14.2807,52.1834,8.52239999999,35.1945333334,47.3932,17.9811333333,60.1698666667,20.0869333333
621.28,21.8330777778,61.5325333333,30.2966666667,56.1009333333,17.2296666667,14.3601666667,52.2545333333,8.5482,35.2981333333,47.4032666666,18.0022,60.1277333333,20.1136
621.62,21.8377333333,61.3608,30.2117333333,55.9528,17.2134,14.4429666667,52.2032666666,8.55526666667,35.2483333333,47.2857333333,18.0194,60.0432666667,20.1753333333
621.95,21.9371944445,61.6255333334,30.3432666667,56.1999333333,17.3235333333,14.4566333333,52.3459333333,8.58746666666,35.4580666667,47.4916666667,18.1001333333,60.3634,20.2552
622.28,21.9511388889,61.6932666667,30.3930666667,56.1506,17.367,14.4804,52.4024666667,8.66106666667,35.4723333333,47.4249333333,18.1232,60.3738666667,20.2929333333
622.62,21.9761277778,61.7739333333,30.4319333333,56.2498666667,17.3458666667,14.4926333333,52.4647333334,8.67399999999,35.6144,47.4806666667,18.1755333333,60.5108,20.4086
622.95,22.02965,61.9087333334,30.5245333333,56.326,17.3566666667,14.6029333333,52.4812666667,8.74833333333,35.8234,47.6048,18.2608,60.5882,20.4834666667
623.28,21.9601222222,61.8314666667,30.5378666667,56.2931333333,17.3301333333,14.5000666667,52.3302666667,8.68873333333,35.7824,47.4678666667,18.1966666667,60.5460666667,20.416
623.62,21.9520555556,61.9701333333,30.5226,56.3888,17.2958666667,14.4335,52.3948,8.63406666667,35.813,47.5371333333,18.1264666667,60.6951333333,20.4165333333
623.95,21.9601277778,62.0770666667,30.4793333333,56.4397333333,17.2269333333,14.3350666667,52.4469333333,8.49273333333,35.8663333333,47.6172666667,18.0499333333,60.7717333333,20.3622
624.28,21.9538333333,62.1078,30.5052666667,56.4448666667,17.2444,14.3052333333,52.4520666667,8.3954,35.9605333333,47.5990666667,17.9979333333,60.7389333333,20.3824
624.62,22.0835722222,62.1595333333,30.5790666667,56.46,17.3761333333,14.4428333333,52.4858,8.52059999999,36.0524,47.6591333333,18.1338,60.7342,20.5072666667
624.95,21.9543944445,62.1454666667,30.5246666667,56.4030666667,17.2680666667,14.342,52.3939333333,8.41826666668,36.062,47.6342666667,18.0354666667,60.7238666667,20.4744
625.28,22.0410611111,62.2854666667,30.6818,56.4902666666,17.3408,14.3985666667,52.4983333333,8.48899999999,36.1642666667,47.7568666667,18.1251333333,60.7799333333,20.5192
625.61,22.1097333333,62.2705333333,30.6793333333,56.4556666667,17.3686,14.5417333333,52.5777333333,8.53073333333,36.2062666667,47.7304666667,18.1816666667,60.6967333333,20.581
625.95,22.2658722222,62.4584,30.8236666666,56.6432,17.5012666667,14.6949333333,52.7851333333,8.6024,36.4622666667,47.9642,18.3074666667,60.8454,20.7490666667
626.28,22.2548166667,62.3641333333,30.7628,56.5554666667,17.5018666667,14.6692,52.7726666667,8.58393333334,36.4415333333,47.9090666667,18.2464666667,60.6830666667,20.6461333333
626.61,22.3136222222,62.4875333333,30.8194,56.6354666667,17.5672,14.6719333333,52.8372666667,8.60453333334,36.5457333333,47.9615333333,18.2919333333,60.8176,20.7160666667
626.94,22.3749166667,62.5418666666,30.8894,56.6534666666,17.6541333333,14.7819666667,52.9359333333,8.70453333333,36.6423333333,48.067,18.3857333333,60.8314,20.7968666667
627.28,22.4868444444,62.6091333333,30.9519333333,56.6991333333,17.7912666667,14.8826333333,52.9866,8.84193333333,36.7364,48.1245333333,18.4858,60.8357333333,20.9259333333
627.61,22.4318777778,62.6448,30.9396666667,56.6573333333,17.7212,14.8567666667,52.9500666667,8.84306666667,36.7522,48.0444666667,18.4749333333,60.7982666667,20.8978
627.94,22.4679833333,62.6976,30.9199333333,56.6919333333,17.7198666667,14.9126333333,52.9810666667,8.93140000001,36.8346,48.1254,18.5288,60.8401333333,20.9140666667
628.27,22.4451944444,62.7545333333,30.9544,56.7324666667,17.7156666667,14.869,53.0685333333,8.90333333334,36.9021333333,48.1332666667,18.509,60.9011333333,20.9016666667
628.61,22.5017,62.7082666667,30.9462,56.7084,17.7812,14.9138,53.1234,8.97273333334,36.8844,48.1324,18.5601333334,60.9526666667,20.9328
628.94,22.4775777778,62.6836666667,30.8974666667,56.6558666667,17.7867333333,14.9004,53.1027333333,8.95586666666,36.9044666667,48.0537333333,18.5004666667,60.9457333333,20.9311333333
629.27,22.4480388889,62.6702,30.8724666667,56.5568,17.8170666667,14.8269,53.0842666667,8.95373333333,36.9104666667,48.0781333333,18.4727333333,60.9221333333,20.8957333333
629.60,22.3753444444,62.6326,30.827,56.5358666667,17.7219333333,14.7346666667,53.0418,8.86940000001,36.8794,48.0015333333,18.3871333333,60.9152666667,20.8012
629.94,22.4302277778,62.6885333333,30.8490666666,56.543,17.7806,14.7649666667,52.9851333333,8.90426666666,36.9676666667,48.0335333333,18.4430666667,61.0139333333,20.8589333333
630.27,22.4133777778,62.6114666667,30.8012666667,56.5,17.7701333333,14.8003,52.973,8.91853333333,36.9526,47.9905333333,18.4269333333,60.9454666667,20.8523333333
630.60,22.4797555555,62.6528,30.7958666667,56.5443333333,17.7913333333,14.8627666667,53.0038666667,8.93179999999,37.0333333333,48.0855333333,18.4168666667,61.0229333333,20.8937333333
