wavelength,Back_MelNigm,Belly_MelNigm,Breast_MelNigm,Crissum_MelNigm,Crown_MelNigm,DorTail_MelNigm,Patch10_MelNigm,Rump_MelNigm,Throat_MelNigm,WingTip_MelNigm
749.70,6.09046666667,7.20466666667,5.41106666667,7.18733333333,5.49906666667,8.76359999999,56.9662,7.65233333333,5.18706666667,13.1533333333
750.01,6.08226666667,7.10693333333,5.43066666667,7.0838,5.5094,8.72456666666,57.1762,7.49126666667,5.0346,13.1526666667
750.33,5.97206666667,6.87326666667,5.2426,6.8094,5.3294,8.46786666667,57.2156,7.2918,4.88186666667,13.0806
750.64,5.96586666667,6.7866,5.24,6.6358,5.2516,8.38846666667,57.2784666666,7.23573333333,4.86653333333,13.126
750.96,5.7616,6.5044,4.9456,6.28386666667,4.93006666667,8.17689999999,56.7575333333,7.06913333333,4.61693333333,12.79
751.27,5.62153333333,6.22433333334,4.7078,6.10653333333,4.77346666666,7.97746666666,56.3624666667,6.91006666667,4.4122,12.6398666667
751.59,5.71413333334,6.16133333333,4.73226666667,6.09153333333,4.77306666667,7.98346666666,56.4507333334,7.0288,4.3934,12.6226666667
751.90,6.02573333333,6.32473333333,5.12273333333,6.37153333333,4.99853333333,8.29503333333,56.8385333333,7.1814,4.69946666667,12.9702
752.22,6.354,6.6666,5.4678,6.73233333333,5.35,8.55299999999,56.7159333333,7.493,5.155,13.2926666667
752.53,6.46413333333,6.73993333333,5.5942,6.79786666667,5.5246,8.66903333334,56.8094,7.60226666667,5.31646666667,13.478
752.85,6.1362,6.41213333333,5.21913333333,6.513,5.17826666667,8.41726666667,56.4694666667,7.31373333333,4.945,13.2613333333
753.16,6.12846666667,6.4732,5.17626666667,6.52333333333,5.20713333333,8.42336666666,56.3202666667,7.3324,4.97473333333,13.2364
753.47,6.232,6.5444,5.159,6.6258,5.21546666667,8.50216666667,56.2747333333,7.53013333333,5.1202,13.2770666667
753.79,6.424,6.721,5.38893333333,6.91326666667,5.3732,8.69503333333,56.2443333333,7.75793333333,5.3228,13.5042
754.10,6.44966666667,6.85853333334,5.47666666667,7.12026666667,5.41853333333,8.84593333333,55.938,7.84106666667,5.4148,13.6163333333
754.42,6.41346666667,6.9512,5.54866666667,7.22566666667,5.47473333333,8.76026666667,55.9722,7.91506666667,5.48066666667,13.6526
754.73,6.59413333333,7.15133333333,5.7206,7.50853333333,5.60893333333,8.9059,56.2279333334,8.03446666667,5.64606666666,13.7827333333
755.05,6.72986666667,7.41193333333,5.90953333333,7.7118,5.7576,9.07733333334,56.2043333333,8.27366666667,5.80113333334,13.9604666667
755.36,6.78753333333,7.51366666667,5.90086666667,7.78666666667,5.79013333333,9.1115,56.0365333333,8.3942,5.82166666667,13.9824
755.67,6.77873333333,7.535,5.9868,7.815,5.76886666667,9.15,56.1696666667,8.353,5.8126,13.9154
755.99,6.5554,7.20093333333,5.82866666667,7.75953333333,5.40573333334,8.89,56.2153333333,8.12793333333,5.45646666667,13.6652
756.30,6.74793333333,7.3152,6.11386666667,7.92273333333,5.628,9.06209999999,56.3272,8.2744,5.63826666667,13.8494666667
756.62,6.67286666667,7.2694,6.12533333333,7.9762,5.60646666667,9.07246666666,56.4286,8.1624,5.541,13.9544666667
756.93,6.49913333333,7.1588,6.0234,7.8776,5.47226666667,8.8871,56.147,8.0308,5.35993333333,13.8152
757.24,6.44506666666,7.22553333333,5.9088,7.85533333333,5.5268,8.9079,55.8815333333,8.0586,5.3032,13.7843333333
757.56,6.54,7.33273333333,5.91886666667,7.909,5.56753333333,8.88956666667,56.2570666667,8.16426666666,5.3304,13.8298666667
757.87,6.76286666667,7.38586666667,6.0952,8.10286666667,5.59093333333,9.20726666666,56.5252666666,8.3774,5.464,14.0095333333
758.18,6.84426666667,7.53386666667,6.1912,8.12966666667,5.7096,9.32366666667,56.3677333333,8.46026666667,5.5606,14.0598666667
758.50,6.81153333333,7.4174,6.07106666667,8.11526666667,5.6162,9.2248,56.4464,8.29666666667,5.46313333333,14.0003333333
758.81,6.84326666667,7.48513333333,5.99846666667,8.06793333333,5.702,9.20496666667,56.4056666667,8.36446666667,5.53153333333,14.0116666667
759.13,6.8374,7.38453333333,5.94673333333,8.00493333333,5.63553333333,9.17426666667,56.6931333333,8.3566,5.51146666666,14.0207333333
759.44,7.00186666667,7.58073333333,5.97813333333,8.01546666667,5.90086666667,9.29926666667,56.7662666666,8.54966666667,5.69966666667,14.1012
759.75,6.87233333333,7.5862,5.81773333334,8.00573333333,5.8158,9.16633333332,56.5033333333,8.5542,5.6484,13.9604
760.07,6.787,7.47866666667,5.6962,7.7914,5.70433333333,9.0557,56.2366666667,8.42106666667,5.55186666667,13.7543333333
760.38,6.98993333333,7.6486,5.9002,7.92613333333,5.8882,9.30720000001,56.6227333333,8.5868,5.75246666667,13.8682666667
760.69,6.82226666667,7.46786666667,5.7732,7.74146666667,5.62346666667,9.07786666665,56.6046666667,8.29633333333,5.6942,13.5518
761.01,6.8058,7.37213333333,5.70786666667,7.63886666667,5.5934,9.10013333335,56.2864,8.20693333333,5.7134,13.4648666667
761.32,6.7366,7.29486666667,5.59086666667,7.55086666667,5.61846666667,8.9435,56.2824666667,8.05193333333,5.65546666667,13.337
761.63,6.77133333333,7.1738,5.5404,7.4948,5.5582,8.92350000001,56.3358666667,8.02506666667,5.6452,13.3599333333
761.94,6.9136,7.3136,5.70653333333,7.61493333333,5.7048,9.045,56.3891333333,8.18353333333,5.82566666667,13.5716666667
762.26,6.6748,7.0266,5.48526666667,7.4274,5.418,8.88390000001,56.233,7.88906666667,5.49006666667,13.3299333333
762.57,6.3944,6.76913333333,5.21446666667,7.2268,5.2176,8.61216666667,55.6777333333,7.62493333333,5.20166666667,13.0359333333
762.88,6.48673333333,6.9076,5.43153333333,7.40153333333,5.3476,8.75263333334,55.6725333333,7.70053333333,5.35386666667,13.2586
763.20,6.7996,7.1628,5.74926666667,7.67053333333,5.68206666667,9.0587,55.9494666667,7.8934,5.64766666667,13.5993333333
763.51,6.86146666667,7.26906666667,5.8518,7.8432,5.80153333333,9.15333333334,55.9817333333,8.013,5.80006666667,13.7554666667
763.82,6.9386,7.41293333333,5.9248,7.97126666667,5.86166666667,9.30506666667,56.0115333333,8.12846666667,5.89826666667,13.9503333333
764.14,6.90946666667,7.36526666667,5.8964,7.9702,5.8592,9.33630000001,56.3097333333,8.18033333333,5.8056,14.0662
764.45,6.94466666667,7.45,5.9612,8.07753333333,5.86646666667,9.3998,56.5567333333,8.26073333334,5.775,14.222
764.76,7.00626666667,7.57413333333,6.07066666666,8.17326666667,6.0188,9.53679999999,56.6500666667,8.4124,5.86606666667,14.4594666667
765.07,6.99206666667,7.6822,6.13186666667,8.28426666666,6.0844,9.62953333332,56.7387333333,8.46413333333,5.88966666667,14.5257333333
765.39,7.08953333333,7.87186666667,6.31053333333,8.47626666667,6.28493333333,9.9135,56.8720666667,8.64586666667,6.08286666667,14.6567333333
765.70,7.4278,8.30433333333,6.6612,8.86366666667,6.65946666667,10.201,57.0365333333,8.9736,6.47193333333,15.0612666667
766.01,7.7108,8.602,6.84453333333,9.1222,6.89613333333,10.5832666667,57.5808,9.323,6.70873333334,15.4446
766.32,7.68953333333,8.51433333333,6.65253333333,9.01153333333,6.74346666667,10.5882,57.8289333334,9.30046666667,6.57766666667,15.4275333333
766.64,7.85480000001,8.60699999999,6.66246666667,9.10420000001,6.82393333333,10.6833666667,57.9618666667,9.49733333333,6.57306666667,15.5435333333
766.95,7.77173333333,8.45093333333,6.52686666667,8.91266666667,6.67346666667,10.5736666667,58.0226,9.52266666667,6.35153333333,15.4770666667
767.26,7.56873333334,8.14253333333,6.24573333333,8.59373333333,6.45633333333,10.3493333333,57.9181333333,9.23673333333,6.10213333333,15.2672666667
767.57,7.58520000001,8.18093333333,6.25753333333,8.57553333333,6.39406666667,10.3983333333,57.706,9.1568,6.11893333333,15.216
767.88,7.47466666666,8.04393333333,6.18866666667,8.4184,6.39333333333,10.3621333333,57.5216666667,9.0934,6.15673333334,14.9643333333
768.20,7.03920000001,7.59026666667,5.7762,7.9806,5.85026666666,10.0178666667,57.4078,8.6286,5.80173333333,14.4968666667
768.51,6.57713333334,7.03,5.22333333334,7.2408,5.31546666667,9.52066666667,56.9286666667,8.12066666666,5.32593333334,13.9286
768.82,5.8408,6.2062,4.40573333333,6.4096,4.49506666667,8.64346666666,56.1872666667,7.34086666667,4.47873333333,13.2385333333
769.13,5.52113333333,5.8974,4.2112,5.99493333333,4.17226666667,8.36533333333,56.2151333333,7.0402,4.1166,12.8958666667
769.44,5.83006666667,6.25113333333,4.69786666667,6.25126666667,4.48426666667,8.4693,56.4119333333,7.267,4.46153333333,13.1086
769.76,6.178,6.73013333333,5.20673333333,6.6378,4.96393333334,8.71059999999,56.3342,7.60333333333,4.94066666666,13.3506666667
770.07,5.57033333333,6.2128,4.7598,5.96233333333,4.31193333333,8.23166666667,55.7647333333,6.99386666667,4.477,12.7234
770.38,5.89086666667,6.66053333333,5.19313333334,6.3044,4.4984,8.55946666667,56.0407333333,7.32546666667,4.8518,12.9978666667
770.69,5.76353333333,6.51406666667,5.15346666667,6.19993333333,4.3386,8.25163333333,55.9968666667,7.31953333333,4.63146666667,12.9702
771.00,5.659,6.4092,5.11613333333,6.10546666667,4.28513333333,8.0682,56.0248666667,7.30846666667,4.4496,12.8434666666
771.32,6.0412,6.66353333333,5.5508,6.45913333333,4.63306666667,8.40646666667,56.4734,7.65053333333,4.586,13.2862
771.63,6.93333333333,7.546,6.39686666667,7.2698,5.39993333333,9.10486666668,56.9366,8.42846666667,5.26986666667,13.9588
771.94,7.82093333333,8.54346666667,7.44686666667,8.34546666667,6.3374,9.96476666667,57.7522,9.36533333333,6.2542,14.9672
772.25,8.72686666667,9.46866666667,8.29273333334,9.23219999999,7.13953333333,10.7775,58.5616,10.0776666667,7.23026666667,15.6236
772.56,8.85106666667,9.50106666666,8.32093333333,9.38080000001,7.18013333333,10.7753666667,58.1926666667,10.2226,7.44033333333,15.6118
772.87,8.48886666666,9.24586666667,7.91346666667,9.04753333334,6.77246666666,10.5589333333,58.0951333333,9.80160000001,7.02373333333,15.4497333333
773.18,8.71546666666,9.31546666666,7.9398,9.1662,6.88533333334,10.7226,57.8718,9.85586666667,7.144,15.5278
773.50,9.03826666667,9.62373333333,8.23886666666,9.51993333333,7.28213333333,10.9566333333,58.2738666667,10.2792666667,7.5096,15.8119333333
773.81,8.93853333333,9.41586666667,8.12586666667,9.57846666667,7.33373333333,10.9718333333,58.3951333333,10.0965333333,7.64860000001,15.8388666667
774.12,8.91040000001,9.377,8.0592,9.70379999999,7.3034,11.1424666667,58.4440666667,10.0715333333,7.70173333333,15.7168
774.43,8.7874,9.23720000001,7.9294,9.59693333334,7.05406666667,11.0622,58.5711333333,10.0362,7.65613333333,15.6548
774.74,8.76459999999,9.2072,7.94913333333,9.38146666667,7.0116,10.9147,58.3132,9.91453333333,7.78886666667,15.5462666667
775.05,8.44993333333,8.91346666668,7.64973333333,9.02213333333,6.9756,10.7214,58.2656666667,9.72793333333,7.69526666667,15.4046
775.36,8.0614,8.64413333333,7.17853333333,8.69353333333,6.56073333334,10.4714,57.9166,9.42440000001,7.334,15.067
775.67,7.8798,8.49873333333,6.8162,8.31026666667,6.41753333333,10.3913333333,58.0788666667,9.26006666666,6.905,15.0267333333
775.98,7.96219999999,8.47739999999,6.82413333333,8.3594,6.47706666667,10.6602,58.2321333334,9.25033333333,6.8886,15.1082666666
776.30,7.8808,8.3914,6.80593333333,8.33773333333,6.5096,10.6943,57.9860666667,9.24473333333,6.9238,15.0973333333
776.61,7.2458,7.8142,6.46633333333,7.83973333333,5.85066666667,10.3732666667,58.3715333333,8.88886666667,6.3862,14.8343333333
776.92,7.09966666667,7.8114,6.4648,7.95826666667,5.71273333333,10.6092,58.3526,8.66993333333,6.38766666667,14.823
777.23,7.24033333333,8.07506666667,6.54166666667,8.05286666667,5.8614,10.6177666667,58.36,8.656,6.51953333333,14.6534666667
777.54,7.78153333333,8.74166666667,7.11906666667,8.38106666667,6.55273333333,11.2454666667,58.6093333333,9.09499999999,7.2074,15.0036666667
777.85,8.17706666667,9.24493333334,7.5406,8.71813333334,7.12746666667,11.8103,58.7456,9.39833333334,7.65033333333,15.4470666667
778.16,8.29213333334,9.49653333333,7.64406666667,8.88873333334,7.27806666667,12.0208,58.7991333333,9.56980000001,7.89673333333,15.5336666667
778.47,8.48800000001,9.65060000001,7.82933333333,9.01039999999,7.3216,12.1430666667,58.786,9.70580000001,8.01706666667,15.5887333333
778.78,8.21586666667,9.44340000001,7.73513333333,8.67086666667,7.05493333333,11.7656,58.4802,9.35466666667,7.67993333333,15.2152666667
779.09,8.29806666667,9.44386666666,8.0904,8.78373333333,7.09666666667,12.0856,58.5354666667,9.64779999999,7.97933333333,15.2503333333
779.40,8.09386666666,9.35713333333,8.02313333333,8.57826666667,6.83806666667,11.7627333333,58.1816,9.49873333332,7.83313333333,15.1294666667
779.71,8.46746666666,9.49793333333,8.33533333333,8.76946666667,7.1838,11.8158666667,58.8223333333,9.79639999998,8.18806666667,15.353
780.02,8.56433333334,9.73966666667,8.4276,8.9408,7.45013333333,11.8483,58.8628666667,9.94473333332,8.36660000001,15.3679333333
780.33,9.1402,10.1211333333,8.9864,9.41720000001,8.0132,12.0465,59.7231333333,10.456,8.68626666667,15.9762
780.64,9.2274,9.98253333334,9.09526666667,9.48813333332,8.02493333333,12.2397333333,59.8638666666,10.6635333334,8.49566666666,16.1509333333
780.95,9.41633333334,9.90993333333,9.08746666667,9.7298,7.97873333333,12.2932666667,59.8433333333,10.7756666667,8.49993333334,16.4001333333
781.26,9.57126666666,9.67386666666,9.0812,9.78073333334,7.89566666667,12.1953666667,59.7628666667,10.7528,8.48053333334,16.3446
781.57,9.2932,9.51746666666,8.6686,9.83793333332,7.73973333333,12.0599666667,59.9118,10.6586,8.008,16.2522666667
781.88,8.30606666667,8.88220000001,7.92453333333,9.16206666666,6.92626666667,11.4931,59.1559333333,9.76273333333,7.0642,15.4229333333
782.19,8.1638,8.63946666666,7.75013333333,9.14806666667,7.014,11.5095,59.5740666667,9.61126666667,6.952,15.4136
782.50,8.07,8.832,7.5162,9.32326666667,7.13313333333,11.0766,59.2796666667,9.315,6.9874,15.4192666667
782.81,8.4124,9.35686666667,7.7166,9.75753333333,7.75453333333,11.5305666667,60.0506,9.73633333334,7.3202,15.8043333333
783.12,8.02793333333,9.20273333333,7.2434,9.52079999999,7.5234,11.3932333333,59.5674666667,9.60966666666,6.989,15.3476
783.43,7.8962,9.02793333333,6.78986666667,9.32146666667,7.3772,11.1444,59.1533333333,9.30873333333,6.5858,15.1670666667
783.74,8.00086666667,9.22433333333,6.79886666667,9.42453333333,7.29306666667,11.3363,58.8577333333,9.52266666667,6.8926,15.2217333333
784.05,8.32586666667,9.43766666666,6.83213333333,9.38273333335,7.5324,11.2561666667,58.3111333333,9.73053333333,7.1462,15.506
784.36,8.43966666666,9.68966666667,6.9898,9.31980000001,7.75933333333,11.0160666667,58.2057333333,9.80873333334,7.17253333333,15.4762
784.67,8.49946666667,9.94886666666,7.161,9.50979999999,8.20133333333,11.3406333333,58.3034666667,10.1748,7.35713333333,15.682
784.98,8.37726666667,9.64726666666,6.81213333333,9.06566666667,7.88113333333,10.8104,57.9174,9.75846666667,7.14146666667,15.3474
785.29,8.82459999999,9.86506666666,6.96219999999,9.29566666667,8.14386666667,10.882,58.4028666667,10.2120666667,7.48886666667,15.8038666667
785.60,8.94693333333,9.84893333333,6.88366666667,9.2788,7.83666666667,10.9294666667,58.3111333333,10.1978,7.51326666667,15.8009333333
785.91,8.57020000001,9.26593333333,6.479,8.77913333333,7.23006666667,10.5122666667,58.1049333333,9.86340000001,6.91846666667,15.4118
786.22,8.51406666667,8.95786666667,6.5568,8.5352,6.87386666667,10.3148666667,57.7171333333,9.70626666666,6.7004,15.2019333333
786.53,8.62493333334,9.07913333335,6.80846666667,8.80413333333,7.0416,10.4207666667,57.6706,9.67479999999,6.8416,15.3418666666
786.84,8.89166666667,9.17426666667,7.2692,8.826,7.1706,10.6863333333,57.4431333333,9.89553333333,7.18713333333,15.378
787.14,8.18753333333,8.41433333333,6.53713333333,7.93706666667,6.71913333333,9.99606666666,56.7394,9.20706666667,6.3066,14.7815333333
787.45,8.26473333333,8.72979999999,6.84566666667,8.1376,6.92126666667,10.3438333334,57.0104666667,9.36586666667,6.41233333333,14.7724
787.76,8.10013333333,8.59626666667,6.8374,8.1318,6.78573333333,10.3951,57.1848,9.33886666666,6.2974,14.8380666667
788.07,8.22586666667,8.71826666667,7.00273333333,8.28833333333,6.67053333333,10.3751333333,56.6627333333,9.46073333333,6.41266666667,14.8261333333
788.38,8.35366666667,8.65933333333,7.33993333333,8.48533333333,6.7518,10.6538333334,56.3126666667,9.56453333332,6.5004,15.001
788.69,8.49006666666,8.72480000001,7.46673333333,8.56693333333,6.84746666667,10.8694,56.1224,9.62506666666,6.73586666667,15.2876
789.00,7.66133333333,8.08473333334,6.81046666667,8.007,6.25873333334,10.1147,55.5942666667,9.13366666667,6.08393333333,14.7397333333
789.31,7.77386666667,8.18359999999,7.08433333333,8.20326666667,6.5604,10.3448666667,56.1821333333,9.19233333334,6.1386,14.9724
789.62,7.73706666667,8.1846,7.158,8.2764,6.83446666667,10.4173333333,56.2573333333,9.19926666667,6.27933333333,15.2906
789.92,8.62133333333,8.87026666666,8.0274,8.90226666667,7.341,11.2261333333,56.508,9.87353333332,6.79913333334,16.0024
790.23,8.87393333334,9.24246666667,8.26786666667,9.4144,7.55126666667,11.5806,57.0925333333,10.0983333333,7.0312,16.3514666667
790.54,8.83726666667,9.17653333333,8.19193333333,9.59973333333,7.59686666667,11.7451,57.1800666667,9.90153333333,7.11506666667,16.0360666667
790.85,8.05566666666,8.40699999999,7.50433333333,9.0712,6.90526666667,11.198,57.0528666666,9.15359999999,6.60166666667,15.4080666667
791.16,7.97906666667,8.45146666667,7.34033333333,9.07706666667,6.903,11.1984,56.5222666667,8.82326666667,6.74986666667,15.2056
791.47,7.31486666667,7.81453333334,6.59473333333,8.44913333333,6.37853333333,10.5423666667,56.4709333333,7.98113333333,6.158,14.6162
791.78,6.69906666667,7.44953333333,5.9532,7.9778,5.82353333333,10.1761,56.7430666667,7.5932,5.6984,14.1718
792.08,6.96739999999,7.76606666667,6.2814,8.58813333333,6.1216,10.4581666667,57.4348666667,7.98686666667,5.774,14.3716666667
792.39,7.9538,8.61139999999,7.06426666667,9.33540000001,7.04046666667,11.3248,58.306,8.77693333333,6.3734,15.1928
792.70,8.4272,9.19240000001,7.31453333334,9.74633333333,7.5212,11.7981333333,58.0468666667,9.35226666667,6.6996,15.4696
793.01,8.66586666667,9.27439999999,7.38306666667,10.0233333333,7.53726666667,12.0015,57.5748,9.48966666667,6.9194,15.4681333333
793.32,8.07459999999,8.69359999999,6.61473333333,9.59126666667,7.04,11.538,57.2360666667,9.04313333333,6.62886666667,15.2421333333
793.62,8.09493333333,8.48966666666,6.34706666667,9.60306666667,7.04253333333,11.3669666667,56.8052666667,9.199,6.66193333333,15.1421333333
793.93,7.94073333334,8.60826666667,6.31886666667,9.34186666667,6.79826666667,11.0366,56.9580666667,9.4122,6.54906666667,15.2092666667
794.24,7.28633333333,8.21533333333,5.77073333333,8.71566666667,6.238,10.5075666667,57.1742666667,8.94446666667,5.83746666667,14.9774666667
794.55,6.9936,7.87793333334,5.45053333333,8.33446666667,5.82553333333,10.2716,57.6784666667,8.96413333335,5.39293333333,14.7704
794.86,7.63666666666,8.53086666667,6.30233333333,8.72953333333,6.2928,10.9581333333,58.1075333333,9.49126666668,5.867,15.4056666667
795.16,8.18606666667,9.20513333333,7.0032,9.16313333333,7.0312,11.4515666667,58.3356666667,9.93913333333,6.41426666667,16.0168
795.47,7.59000000001,8.55493333333,6.5004,8.27333333333,6.63906666667,10.8450666667,57.1236666667,9.09966666667,6.08026666667,15.2909333333
795.78,8.03853333333,8.97906666666,7.03366666667,8.69013333333,7.24473333334,11.4132,57.4810666667,9.64899999999,6.94653333333,15.7512666667
796.09,8.1872,8.83560000001,7.26473333333,8.64833333333,7.24653333333,11.6119,57.3333333333,9.79433333332,7.21913333334,15.8721333333
796.40,8.10486666667,8.71580000001,7.13066666667,8.4676,7.02966666667,11.3163,57.8726666667,9.6256,6.95606666667,15.796
796.70,7.85313333333,8.541,7.21613333333,8.278,7.1514,11.2789333333,57.9270666667,9.76000000001,6.88353333333,15.6186
797.01,7.39006666667,8.3668,7.2702,8.0028,6.83713333333,11.0273666667,57.5535333333,9.38493333333,6.6022,15.3236666667
797.32,7.85040000001,8.76353333333,7.71726666667,8.57533333333,7.18513333333,11.2618333333,57.7335333333,9.60319999999,6.86386666667,15.7695333333
797.63,9.34333333333,10.0614,8.907,9.79306666665,8.3936,12.3994333333,58.3231333333,10.8975333333,8.02086666667,16.8235333333
797.93,9.45220000001,10.3085333333,9.04233333333,10.0967333333,8.54973333333,12.4241666667,58.6648,10.9945333333,7.96039999999,17.1637333333
798.24,9.06133333333,9.99286666667,8.59086666667,9.92706666668,8.28040000001,11.8772,58.9036666666,10.8679333333,7.64993333334,16.9605333333
798.55,8.78246666667,9.66873333333,8.3536,9.61146666666,7.76253333333,11.5629666667,58.9279333333,10.5552666667,7.29566666667,16.6404666667
798.85,8.459,9.19739999999,7.6612,9.4484,7.1196,11.1398666667,59.5274,10.3840666667,6.50906666667,16.4401333334
799.16,7.63253333333,8.1682,6.7568,8.52866666666,6.15113333333,10.2877666667,58.9588,9.3594,5.2952,15.6507333333
799.47,6.96293333333,7.53,5.95146666667,7.92846666667,5.51733333333,9.66023333334,58.9681333333,8.54666666667,4.38306666667,15.2491333333
799.78,6.86333333333,7.59313333333,5.65733333334,7.72773333333,5.497,9.75936666668,59.0890666667,8.49900000001,4.25453333334,15.2536
800.08,7.16293333333,7.84213333333,5.4546,7.90493333333,5.627,9.78073333333,59.0543333333,8.42206666667,4.08046666667,15.235
800.39,8.11000000001,8.6758,6.12733333333,8.61219999999,6.56093333333,10.5738,59.8942,9.17786666666,4.87966666667,16.0560666667
800.70,8.12266666666,8.688,6.23466666666,8.69333333334,6.56533333333,10.888,59.5733333333,9.07199999999,5.33333333333,16.112
801.00,7.35466666667,8.02133333333,5.872,8.43733333334,6.144,10.312,58.4213333333,8.52799999999,5.168,15.584
801.31,7.69153333334,8.23053333333,6.3626,8.74299999999,6.66133333333,10.8325666667,58.3933333333,9.05786666668,5.6844,15.7405333333
801.62,7.84660000001,8.19513333333,6.4038,9.03193333334,6.7526,11.0752666667,58.4392666667,9.06406666667,5.7924,15.7843333333
801.92,8.42480000001,8.4786,6.81186666667,9.70973333333,7.44626666667,11.5566,58.4678,9.75266666667,6.32253333333,16.2365333333
802.23,9.76886666666,10.1209333333,8.58566666667,11.1936666667,9.08513333333,13.0599666667,58.5542,11.1988666667,8.04406666667,17.7286666667
802.54,10.6089333333,11.1390666667,9.59573333333,12.3833333333,9.96846666667,13.7899666667,58.7716,11.9895333333,9.08133333333,18.7033333333
802.84,10.2696666667,11.092,9.60986666667,12.2702666667,9.82973333334,13.4171,58.0204,12.1288666667,9.33226666668,18.4761333333
803.15,10.2354666667,11.1512,9.99986666668,12.4072,9.76973333331,13.2104,57.7707333333,12.3338,9.46099999999,18.4301333333
803.46,10.5396666667,11.2678666667,10.6378,12.5122,9.66693333334,13.1371,57.2527333333,12.5534666667,9.91493333334,18.4972666667
803.76,9.56366666667,10.0904,9.73906666667,11.464,8.61353333333,12.1456333333,56.1528,11.7634,8.78393333333,17.6400666667
804.07,9.7878,9.81879999999,9.89139999999,11.2992,8.8044,12.0186666667,56.1283333333,11.9254,8.41099999999,17.6966666667
804.38,9.698,9.33853333334,9.39066666666,10.5,8.2864,11.5963,55.9426,11.4114,7.77599999999,17.4426666667
804.68,9.9222,9.52753333333,9.4548,10.4830666667,8.3282,11.5212666667,55.7477333333,11.3394666667,7.89719999999,17.809
804.99,10.1603333333,9.66646666665,9.62959999999,10.2968,8.5736,11.7494666667,56.0861333333,11.5156,8.14820000001,18.2242666667
805.30,10.2166666667,9.82033333333,9.73046666667,10.1214666667,8.64233333333,11.6691333333,56.3286,11.3998,8.23026666667,18.4204666667
805.60,9.97859999999,9.42206666665,9.36866666667,9.77526666669,8.015,11.1744666667,56.5062,11.1022,7.91326666667,17.9027333333
805.91,9.44600000001,8.93493333334,8.88706666667,8.96166666667,7.2364,10.6816333333,55.6815333333,10.6654666667,7.21506666667,16.9064
806.21,10.0186,9.37786666666,9.24013333333,9.17666666667,7.4398,11.2551,55.7003333333,10.8233333333,7.3128,17.1406
806.52,10.5895333333,9.91806666666,9.61673333332,9.76993333333,8.08346666667,11.7789666667,55.8550666667,11.1446,7.65,17.6156666667
806.83,10.9937333333,10.4684,9.72113333333,10.2302,8.7462,12.5805333333,57.4058666667,11.4270666667,7.96106666667,18.3753333333
807.13,11.4231333333,10.9162,9.97499999999,10.8215333333,9.1674,13.1052,58.7914666667,11.5622666667,8.32639999999,18.9474
807.44,11.2217333333,11.176,9.68233333333,10.6953333333,8.80693333333,13.279,59.5192,11.5250666667,8.21739999999,19.0271333333
807.74,11.7245333333,11.7649333333,10.2894,11.3947333333,9.09146666667,13.9004333333,60.0868,12.1816666667,9.14353333332,19.6528
808.05,11.6534,11.3093333333,9.94453333334,11.2510666667,8.7022,13.9370333333,59.7608,11.9802666667,9.09306666667,19.1308666667
808.35,10.7064,10.8063333333,9.19386666667,10.6302666667,7.72793333333,13.2073,58.9270666667,11.4336,8.42566666667,18.1823333333
808.66,10.4516666667,10.4222,8.9282,10.6288,7.322,13.1443333333,58.4352666667,11.2548666667,8.36146666666,17.7680666667
808.97,11.2002,11.1467333333,9.68506666667,11.3487333333,7.96193333333,13.7849333333,58.8769333333,11.8658,9.00173333334,18.4195333333
809.27,12.0673333333,11.7432,10.3853333333,12.4158666667,8.97866666667,14.7216666667,60.581,12.685,10.0367333333,19.5902
809.58,12.3853333333,12.2348,10.8662666667,13.1326,9.59826666667,14.8712666666,61.8268,13.1074666667,10.6968,20.1883333333
809.88,12.3964,12.3900666667,10.7776,13.2314,9.72606666667,14.9203666667,62.1606666667,13.1357333334,11.2874666667,20.2612666667
810.19,11.6555333333,11.7068666667,10.0416666667,12.7954666667,8.97860000001,14.1691,60.8645333333,12.3536,10.6499333333,19.43
810.49,11.3864666667,11.7836,9.98406666667,12.584,8.80553333334,13.7849,59.9808,12.1997333333,10.6372,19.0521333333
810.80,11.1578666667,11.7639333333,9.88826666667,12.6762666667,8.75913333333,13.6555333333,59.4898,11.7574666667,10.756,18.9218666667
811.10,10.4546666667,11.1807333333,9.39479999999,12.2276,8.31546666666,13.2254,59.47,10.9453333333,9.79393333333,18.0634
811.41,10.7835333333,11.7462,9.96020000001,12.6428,9.09040000001,13.8876333333,60.1993333333,11.1619333333,10.1792666667,18.4262
811.71,12.2122,12.7097333333,11.2702666667,13.6914666667,10.3615333333,15.1309,60.4909333333,12.3182666667,11.184,19.4759333333
812.02,12.5546,13.1186,11.5272666667,13.8704666667,10.5270666667,15.1460333333,61.2822666667,12.6015333333,11.5272666667,19.9732
812.32,11.4870666667,12.1047333333,10.7016,12.5076,9.802,14.5184,59.98,11.6414666666,10.715,19.1942666667
812.63,10.7382,11.5536666667,10.0033333333,11.6616,9.18773333333,13.7816,59.1505333333,10.8999333333,10.1718,18.5237333333
812.93,11.1560666667,11.7964,10.2932,11.837,9.60560000001,13.9873,59.0157333333,11.3516,10.6708,18.6923333334
813.24,10.7688,11.3332666667,10.272,11.4488,9.47633333333,13.5919,59.0272,11.204,10.1225333333,18.1633333333
