wavelength,Back_TanRuef,Belly_TanRuef,Breast_TanRuef,Crissum_TanRuef,Crown_TanRuef,DorTail_TanRuef,Patch10_TanRuef,Patch11_TanRuef,Patch12_TanRuef,Rump_TanRuef,Throat_TanRuef,WingTip_TanRuef
734.84,12.457,37.6111960784,20.2946666667,37.9426666667,12.156,14.99,14.6163333333,16.35,17.9796666667,15.5506666667,19.9733333333,14.0190909091
735.16,12.8246666667,37.2708823529,20.33,37.948,12.383,15.3053333333,14.9796666667,16.5773333333,17.9436666667,15.7786666667,20.057,14.3393333333
735.48,12.922,37.0769019608,20.3043333333,37.748,12.6006666667,15.2683333333,15.183,16.6936666667,17.7113333333,15.7613333333,20.1756666667,14.3498181818
735.79,12.9636666667,37.0460392157,20.2393333333,37.4986666667,12.4526666667,15.378,15.2583333333,16.5306666667,17.7706666667,15.6606666667,20.098,14.1981515152
736.11,12.6753333333,36.7155882353,19.8853333333,37.1096666667,12.1013333333,15.1263333333,14.8833333333,16.4626666667,17.5666666667,15.7226666667,19.9956666667,14.1546060606
736.43,12.2976666667,35.9046470588,19.6163333333,36.505,11.5546666667,14.7483333333,14.5376666667,16.068,17.2543333333,15.3806666667,19.661,13.8349090909
736.74,11.99,35.6022156863,19.287,36.4173333333,11.0963333333,14.549,14.4263333333,15.745,17.1083333333,15.119,18.885,13.4774242424
737.06,11.6596666667,35.5230980392,19.041,36.1333333333,10.708,14.0793333333,14.2586666667,15.233,16.6553333333,15.0426666667,18.2573333333,13.3471818182
737.38,11.8003333333,35.4144313725,19.004,36.0756666667,11.1146666667,14.3626666667,14.183,15.2283333333,16.8573333333,15.026,18.4646666667,13.5236969697
737.69,11.3513333333,35.7286862745,18.75,35.698,11.0583333333,14.482,14.0763333333,15.2136666667,16.8243333333,15.0673333333,18.4796666667,13.5413030303
738.01,11.2573333333,36.2218039216,18.9883333333,35.4743333333,11.269,15.0326666667,13.9623333333,15.0776666667,17.275,15.1566666667,18.4696666667,13.7006363636
738.33,10.9493333333,36.6219411765,18.9186666667,35.591,11.085,14.8436666667,13.85,15.0243333333,17.395,15.2046666667,18.806,13.6143030303
738.64,10.9186666667,36.9749411765,19.1413333333,35.7006666667,11.0433333333,14.9276666667,13.6936666667,14.9846666667,17.4426666667,15.166,19.1413333333,13.5215454545
738.96,10.9626666667,37.4007647059,19.119,35.729,11.191,14.967,13.883,15.1496666667,17.7616666667,15.2636666667,18.9483333333,13.5998484848
739.28,10.9696666667,37.2916862745,19.1116666667,36.196,11.4966666667,15.1723333333,13.8783333333,15.3553333333,18.0236666667,15.5616666667,18.9856666667,13.7524848485
739.59,10.9886666667,37.4685686275,19.48,36.6676666667,11.791,15.538,14.163,15.458,18.1163333333,15.7783333333,18.804,14.0903030303
739.91,11.084,38.1104509804,19.9423333333,37.1013333333,12.3246666667,16.0,14.6433333333,15.9996666667,18.3766666667,16.3943333333,19.0836666667,14.3221515152
740.23,11.0723333333,38.2617647059,20.2466666667,37.0126666667,12.5506666667,16.2413333333,14.4836666667,16.3583333333,18.512,16.684,19.49,14.5078181818
740.54,11.39,38.1780588235,20.5166666667,37.5426666667,12.923,16.4956666667,14.55,16.5783333333,18.842,16.9673333333,19.5616666667,14.6918484848
740.86,11.7826666667,38.5707058824,20.8703333333,37.8653333333,12.904,16.6246666667,14.8,16.6846666667,18.9626666667,17.424,19.6186666667,15.0206666667
741.18,11.9696666667,38.2603529412,20.9683333333,37.7426666667,13.156,16.2473333333,14.7733333333,16.5466666667,18.967,17.3856666667,19.3743333333,14.8195454545
741.49,12.118,37.8518627451,20.6233333333,37.719,13.06,15.6216666667,14.8363333333,16.721,18.7023333333,17.434,19.0893333333,14.7570606061
741.81,11.9076666667,37.5943137255,20.642,37.964,13.267,15.7416666667,14.97,16.526,18.7553333333,17.2853333333,18.976,14.7115757576
742.12,11.7313333333,37.7995294118,20.5483333333,37.9093333333,13.492,15.7366666667,15.1663333333,16.3316666667,18.9236666667,17.1753333333,18.5763333333,14.7568787879
742.44,11.455,37.4665882353,20.3696666667,38.1363333333,13.5796666667,15.6293333333,14.988,15.881,18.735,16.9116666667,18.182,14.4130909091
742.76,11.4903333333,37.6352156863,20.6543333333,37.909,13.5223333333,15.3373333333,15.095,15.7976666667,18.635,16.603,18.1366666667,14.2206969697
743.07,11.6023333333,37.6959019608,20.801,37.7646666667,13.7983333333,15.4006666667,15.3746666667,16.176,18.8633333333,16.9383333333,18.553,14.4772727273
743.39,12.0353333333,37.6051960784,20.5336666667,37.518,13.81,15.559,15.196,15.805,19.031,17.023,18.811,14.6676363636
743.70,12.4253333333,37.817627451,20.5956666667,37.4576666667,14.1166666667,15.795,15.6126666667,15.886,19.0083333333,17.109,18.8393333333,14.9951818182
744.02,12.49,38.2770980392,20.1846666667,37.207,14.111,15.7836666667,15.6916666667,15.6916666667,18.7483333333,16.8906666667,18.9196666667,15.135969697
744.34,11.991,38.5077254902,20.016,36.8616666667,14.14,15.705,15.652,15.6786666667,18.769,16.753,18.7556666667,15.1323333333
744.65,12.532,38.882254902,20.3993333333,37.7563333333,14.502,16.1776666667,16.164,16.2446666667,19.381,16.995,19.6356666667,16.0106969697
744.97,13.0803333333,39.1221568627,21.0466666667,38.178,14.9103333333,16.673,16.4043333333,16.687,19.728,17.104,19.9303333333,16.4875757576
745.28,13.3573333333,39.0149411765,20.929,38.314,14.6866666667,16.6733333333,16.257,17.2103333333,19.8143333333,17.1026666667,19.882,16.6914242424
745.60,13.6313333333,38.8340588235,20.9913333333,38.41,14.652,16.707,16.3976666667,17.3783333333,20.1586666667,17.5396666667,20.1316666667,16.828969697
745.91,14.001,39.0333921569,21.2603333333,38.1333333333,14.4926666667,16.846,16.647,17.7236666667,20.476,17.6836666667,20.888,17.4166060606
746.23,13.541,38.6309215686,21.0163333333,38.2013333333,13.9,16.6666666667,16.3076666667,17.3583333333,20.0853333333,17.5976666667,20.697,17.4672121212
746.55,13.6513333333,38.5640980392,20.888,38.2636666667,13.5186666667,16.567,15.9973333333,17.0573333333,19.9336666667,17.217,20.676,17.2807575758
746.86,13.5703333333,38.7132352941,21.148,38.0743333333,13.4906666667,16.194,15.7676666667,17.3393333333,19.723,16.5803333333,20.4153333333,17.1518181818
747.18,13.5206666667,38.5730196078,20.656,38.086,13.3066666667,15.8503333333,15.6893333333,17.443,19.545,16.3853333333,20.5493333333,17.0706666667
747.49,13.1996666667,38.3230784314,21.0423333333,38.0226666667,13.0526666667,15.992,15.925,17.368,19.5456666667,16.513,21.0153333333,16.8566060606
747.81,12.964,38.1474509804,21.0076666667,38.2396666667,12.7776666667,15.836,15.6226666667,17.0053333333,19.2263333333,16.248,20.968,16.5067575758
748.12,12.7736666667,38.4711372549,20.785,37.8696666667,12.4023333333,15.6123333333,15.4003333333,16.7396666667,18.862,16.063,20.5996666667,16.1110909091
748.44,12.1443333333,37.9115882353,20.421,37.5313333333,11.7863333333,15.177,15.1903333333,16.1173333333,18.4476666667,15.72,20.4213333333,15.5606666667
748.75,12.333,37.652372549,20.5373333333,37.078,11.711,15.059,15.2043333333,15.4293333333,18.142,15.8263333333,20.2063333333,15.303969697
749.07,11.747,37.3533529412,19.9706666667,36.5516666667,11.1906666667,14.7926666667,14.9383333333,15.1636666667,17.5076666667,15.1636666667,19.6663333333,14.9612424242
749.38,11.7256666667,37.5215686275,19.91,37.021,11.4073333333,15.4133333333,15.0283333333,15.2803333333,17.92,15.5326666667,19.817,14.8753333333
749.70,12.0313333333,37.4956078431,19.7173333333,36.8066666667,11.978,15.7293333333,15.0026666667,15.6103333333,18.4756666667,15.676,20.3383333333,14.8647878788
750.01,12.1263333333,37.5561568627,19.791,37.1593333333,12.2583333333,15.8193333333,14.9723333333,15.7796666667,18.7053333333,15.8326666667,20.4656666667,15.0095757576
750.33,11.9556666667,37.2395882353,19.5963333333,37.53,11.863,15.9013333333,15.36,15.875,18.7383333333,16.35,20.4936666667,15.1961212121
750.64,12.1753333333,37.2299803922,20.3403333333,37.858,12.1223333333,16.2113333333,15.9213333333,15.8816666667,19.1926666667,16.5546666667,20.683,15.2701515152
750.96,12.138,37.1205294118,20.4353333333,37.777,12.3083333333,16.3323333333,15.5983333333,15.9653333333,19.308,16.2666666667,20.291,15.2065151515
751.27,12.983,37.0426862745,20.7196666667,38.1313333333,12.7983333333,16.515,16.0536666667,16.805,19.9553333333,16.6866666667,20.7066666667,15.614
751.59,12.637,36.1673333333,20.4196666667,37.8313333333,12.386,16.304,15.9213333333,16.858,19.5623333333,16.3963333333,20.327,15.1768787879
751.90,12.7006666667,36.3023333333,20.2493333333,37.7566666667,12.4223333333,16.223,15.8123333333,16.9383333333,19.4013333333,16.1963333333,19.971,15.0709090909
752.22,12.7686666667,36.7115882353,20.207,37.7353333333,12.6623333333,16.4016666667,15.778,17.2236666667,19.6233333333,16.057,20.2463333333,15.2706363636
752.53,13.0966666667,36.5147647059,20.649,38.0933333333,13.083,16.474,15.8756666667,17.4843333333,19.944,16.2346666667,20.2766666667,15.4196363636
752.85,13.0313333333,36.1441764706,20.7296666667,37.5566666667,12.7503333333,16.0786666667,15.33,17.442,19.2996666667,15.8916666667,19.794,15.2606969697
753.16,13.5353333333,36.5084313725,21.145,37.9933333333,12.5386666667,16.2156666667,15.6363333333,17.5623333333,19.2593333333,16.0,19.5823333333,15.4943636364
753.47,13.4253333333,36.6023921569,20.977,37.6236666667,12.302,15.8616666667,15.6856666667,17.4856666667,19.0823333333,15.8613333333,19.6643333333,15.2917878788
753.79,13.687,36.7690196078,21.3606666667,37.687,12.5713333333,16.2446666667,15.5783333333,17.619,19.1563333333,15.7416666667,19.9316666667,15.2085151515
754.10,13.6276666667,37.0022745098,21.0683333333,37.6263333333,12.6466666667,16.1076666667,15.14,17.4163333333,19.079,16.1216666667,19.665,15.0857575758
754.42,14.2506666667,37.0379411765,20.8896666667,38.015,12.7586666667,16.1123333333,15.2363333333,17.659,19.165,16.5503333333,19.7946666667,15.4251212121
754.73,14.1473333333,37.1835490196,20.7566666667,37.9763333333,12.5766666667,16.414,15.2256666667,17.6566666667,19.2816666667,16.496,20.0876666667,15.6916363636
755.05,14.341,37.4951960784,21.104,38.6473333333,13.0023333333,16.4943333333,15.2103333333,17.474,19.917,16.577,20.3726666667,15.6986666667
755.36,14.9643333333,38.0949607843,21.648,39.266,13.6446666667,17.1463333333,15.701,17.813,20.5086666667,17.1183333333,21.1196666667,16.0973333333
755.67,14.592,37.8133333333,21.5866666667,39.697,13.611,17.073,15.9656666667,18.0683333333,20.3533333333,17.073,21.012,16.0766666667
755.99,14.7726666667,38.2731176471,21.7713333333,39.8676666667,13.6886666667,17.42,16.0263333333,18.0396666667,20.7293333333,17.406,21.7576666667,16.365030303
756.30,14.608,37.954627451,21.3163333333,39.7476666667,13.8793333333,17.171,16.0786666667,17.7733333333,20.8823333333,17.115,21.667,16.4351212121
756.62,13.832,37.4707254902,21.238,39.451,14.014,16.884,15.946,17.78,20.636,17.038,21.7,16.1369090909
756.93,13.4343333333,36.551745098,21.061,39.5183333333,14.1616666667,16.9606666667,15.6033333333,17.4223333333,20.375,16.695,21.2846666667,15.7546060606
757.24,12.992,36.6391176471,20.5246666667,39.244,13.9793333333,16.462,15.3196666667,16.829,20.172,16.293,20.5813333333,15.4055151515
757.56,12.946,36.5253529412,20.5716666667,38.9786666667,13.6106666667,16.242,15.3506666667,16.794,19.9493333333,15.8603333333,20.3873333333,15.1696363636
757.87,12.8523333333,36.6382745098,20.821,38.797,13.5456666667,16.0793333333,15.485,16.985,20.1416666667,15.952,20.6933333333,14.8352424242
758.18,12.4036666667,36.3966862745,21.0293333333,38.5943333333,13.8583333333,15.74,15.241,16.3816666667,19.8746666667,16.125,20.2593333333,14.4801212121
758.50,12.406,36.6250784314,21.14,38.395,13.8096666667,16.1066666667,15.483,16.7303333333,19.892,16.2483333333,20.3883333333,15.1001212121
758.81,11.7156666667,36.016372549,20.3146666667,37.98,13.274,15.8096666667,15.0163333333,16.0933333333,19.4926666667,15.682,20.3003333333,14.8929393939
759.13,11.9376666667,36.015,20.3446666667,37.789,13.1706666667,16.043,14.8663333333,15.735,19.448,15.959,20.3166666667,14.6383030303
759.44,12.176,36.4000588235,20.5016666667,38.2706666667,13.3613333333,16.1646666667,15.049,15.9273333333,19.2746666667,16.053,20.3483333333,14.5799090909
759.75,12.2956666667,36.5872352941,21.107,38.7423333333,13.4116666667,16.339,15.1263333333,15.9766666667,19.4756666667,16.4086666667,20.675,14.4682424242
760.07,12.8213333333,37.0575686275,21.4713333333,38.8263333333,13.5026666667,16.604,15.533,15.867,19.594,16.5066666667,20.8173333333,14.7092727273
760.38,13.5286666667,38.1722941176,22.3093333333,38.976,13.6113333333,17.1896666667,16.2676666667,16.5703333333,19.9973333333,17.093,21.4426666667,15.5683030303
760.69,13.817,37.8746666667,22.5146666667,39.195,13.6953333333,17.72,16.5856666667,16.734,19.976,17.5173333333,22.164,15.9545151515
761.01,13.7596666667,37.6557058824,22.323,39.4236666667,13.72,17.9033333333,16.2193333333,16.7586666667,19.8893333333,17.443,22.323,16.3006666667
761.32,13.328,36.9014901961,21.997,38.874,13.405,17.6943333333,15.6643333333,16.3286666667,19.4816666667,16.775,21.6006666667,16.1416969697
761.63,13.0703333333,36.8355098039,21.507,38.3443333333,12.7653333333,17.386,15.7156666667,16.167,19.2393333333,16.508,21.385,15.8863636364
761.94,12.8403333333,36.9808039216,21.495,38.191,12.522,17.0736666667,15.4106666667,15.729,18.96,16.2836666667,21.224,15.3468787879
762.26,13.1256666667,37.4010980392,22.1583333333,38.4416666667,12.8663333333,17.3656666667,15.8546666667,16.3733333333,19.4066666667,16.757,21.3803333333,15.5813333333
762.57,13.4753333333,37.8472941176,22.3643333333,38.5006666667,13.235,17.285,16.0703333333,16.7376666667,19.77,16.672,21.9263333333,16.0409090909
762.88,13.3503333333,37.8425490196,22.364,38.5736666667,13.3613333333,17.2303333333,16.0713333333,16.9323333333,19.951,16.6983333333,21.7263333333,16.1893333333
763.20,13.31,38.2456470588,22.0966666667,38.3703333333,13.3103333333,17.3736666667,16.1693333333,17.0806666667,19.7716666667,16.6823333333,21.667,16.2445151515
763.51,13.284,38.2359411765,21.8926666667,38.379,13.1913333333,17.4753333333,15.9923333333,17.393,19.792,16.8776666667,21.7483333333,16.259030303
763.82,12.9766666667,38.2729607843,21.5523333333,38.3426666667,13.317,17.4293333333,15.8936666667,17.2543333333,19.8723333333,16.852,21.418,15.9742121212
764.14,13.118,38.8583921569,21.8423333333,38.566,13.677,17.4283333333,16.0913333333,17.532,20.019,17.159,21.4073333333,15.9991212121
764.45,13.3796666667,39.3428627451,22.2466666667,38.6386666667,13.8556666667,17.6703333333,16.582,17.4593333333,20.1646666667,17.343,21.5176666667,16.1114545455
764.76,13.549,40.4362745098,22.5376666667,38.992,13.995,17.891,16.966,17.6406666667,20.3503333333,17.7386666667,22.081,16.4880909091
765.07,13.8103333333,40.7301372549,22.6686666667,39.4663333333,14.0146666667,18.2056666667,16.9676666667,17.8533333333,20.4543333333,17.683,22.169,16.5224848485
765.39,14.252,40.9826666667,22.721,39.9056666667,14.417,18.5513333333,17.5616666667,18.245,20.8363333333,17.868,22.391,16.9064545455
765.70,13.8283333333,40.7237058824,22.1063333333,39.8306666667,14.314,18.2846666667,17.202,17.9486666667,20.5503333333,17.625,22.2183333333,16.7139090909
766.01,13.2806666667,40.4948039216,21.8726666667,39.882,13.8703333333,18.2843333333,17.0136666667,17.7603333333,20.2616666667,17.5376666667,21.5976666667,16.1912424242
766.32,13.077,40.3539411765,21.5513333333,39.5203333333,13.5866666667,18.5753333333,17.018,17.4453333333,20.0633333333,17.638,21.8823333333,16.1562424242
766.64,13.264,40.6491960784,22.1496666667,40.2256666667,14.1453333333,18.8123333333,17.454,17.6853333333,20.4886666667,17.9886666667,22.4246666667,16.5632727273
766.95,13.7746666667,41.1678039216,22.7396666667,40.9133333333,14.5356666667,18.7063333333,17.7323333333,17.7776666667,20.7456666667,18.265,22.496,16.7537878788
767.26,13.8993333333,41.1800196078,22.9286666667,41.129,14.437,18.485,17.6626666667,17.805,20.604,18.0266666667,23.0866666667,16.7756060606
767.57,13.5783333333,41.056372549,22.669,41.265,14.274,18.0986666667,17.5523333333,17.42,20.7816666667,17.652,23.0333333333,16.7561818182
767.88,13.1636666667,40.6457647059,22.358,40.865,14.1646666667,17.8623333333,16.8956666667,17.8456666667,20.882,17.5403333333,23.2403333333,16.3821212121
768.20,13.5356666667,40.6315098039,22.6406666667,41.2873333333,14.7393333333,18.1753333333,17.1463333333,18.35,21.3673333333,17.4253333333,23.8966666667,16.0726969697
768.51,13.736,40.838,23.0893333333,41.7423333333,15.4283333333,18.172,17.6196666667,18.689,21.8063333333,17.887,24.3183333333,16.4780909091
768.82,13.4803333333,40.6154901961,23.37,41.602,15.562,18.1953333333,17.7166666667,18.674,21.731,18.1033333333,24.6963333333,16.2932424242
769.13,14.2586666667,40.9543137255,24.249,41.53,15.5806666667,18.2816666667,18.036,19.0933333333,22.021,18.451,24.797,16.4616666667
769.44,14.9176666667,41.2095686275,24.6376666667,41.546,16.4636666667,18.7826666667,18.1836666667,19.8453333333,22.6666666667,18.918,25.4493333333,17.2596060606
769.76,15.2753333333,40.8376470588,25.0246666667,41.3853333333,16.6566666667,18.4133333333,18.0973333333,20.1696666667,22.6763333333,18.808,25.2223333333,17.2955757576
770.07,15.292,40.5295294118,25.005,40.8386666667,16.2953333333,18.162,17.7806666667,20.349,22.2356666667,19.0246666667,24.5433333333,17.4412121212
770.38,14.9243333333,40.3840784314,24.6726666667,40.4433333333,16.4753333333,18.0866666667,17.9256666667,20.2216666667,22.095,18.409,24.5716666667,17.5391212121
770.69,14.8803333333,40.0013333333,24.645,40.54,16.3623333333,18.4733333333,17.8643333333,20.4426666667,22.2493333333,19.042,24.462,17.5745757576
771.00,15.168,40.0229019608,25.1376666667,40.5303333333,16.677,18.7766666667,17.533,20.9786666667,22.1203333333,19.0416666667,24.6483333333,17.6334545455
771.32,15.2546666667,39.9178823529,24.8813333333,40.6306666667,16.945,18.5323333333,18.0376666667,20.697,21.9953333333,18.9856666667,24.3453333333,17.7543636364
771.63,15.5303333333,39.355627451,24.8073333333,40.3793333333,16.7606666667,18.5533333333,18.1363333333,20.6376666667,21.9513333333,19.554,23.7646666667,18.3012121212
771.94,15.4176666667,39.1833137255,24.7276666667,40.1663333333,16.6133333333,18.578,17.9373333333,20.585,21.7166666667,19.453,23.959,17.9624545455
772.25,15.2146666667,38.5551764706,24.3603333333,39.402,16.1466666667,18.249,16.5146666667,20.1126666667,20.9576666667,18.9206666667,23.407,17.1746363636
772.56,15.3746666667,38.9644901961,24.5726666667,39.663,16.4916666667,18.616,16.9513333333,19.9733333333,20.981,19.0536666667,24.1346666667,17.4968787879
772.87,14.724,39.2223137255,24.68,39.6466666667,16.0486666667,18.124,17.0196666667,19.47,20.265,18.5873333333,23.6643333333,17.2006060606
773.18,14.5053333333,39.6733921569,24.5756666667,40.0543333333,16.067,17.8323333333,16.9723333333,19.6196666667,19.7103333333,17.9906666667,23.3536666667,17.1653030303
773.50,14.7166666667,39.1035686275,24.0363333333,39.9996666667,15.8503333333,18.0046666667,17.12,19.32,19.9773333333,17.619,23.651,16.8048484848
773.81,14.5716666667,39.2304509804,23.642,39.779,15.907,18.301,16.966,19.4753333333,20.396,17.449,23.642,16.8695757576
774.12,14.9053333333,40.3599607843,23.396,39.4916666667,16.3983333333,18.0313333333,17.145,19.4306666667,20.7373333333,17.215,23.2563333333,17.1702727273
774.43,14.5213333333,39.9592352941,23.0316666667,38.708,15.936,17.9396666667,17.3503333333,19.5663333333,20.6743333333,17.2326666667,22.8196666667,17.0395454545
774.74,14.9666666667,40.844254902,23.515,38.7213333333,16.2596666667,18.3666666667,17.457,20.3783333333,21.2646666667,17.4806666667,23.084,17.7290909091
775.05,14.3896666667,42.0586666667,23.6193333333,39.0263333333,16.5213333333,18.7256666667,17.8053333333,20.5423333333,21.7056666667,17.442,23.0623333333,17.8273939394
775.36,15.1076666667,41.8550196078,23.477,39.4726666667,16.8586666667,19.2803333333,18.2973333333,21.031,21.9903333333,17.506,22.8296666667,18.7071515152
775.67,15.6223333333,42.204372549,23.5516666667,40.432,17.213,19.8716666667,19.397,21.605,22.792,18.1623333333,23.2903333333,19.8114545455
775.98,15.234,41.477254902,23.1373333333,40.3773333333,16.4996666667,19.6513333333,18.935,21.4183333333,22.8033333333,18.4096666667,23.0183333333,19.390969697
776.30,15.3036666667,40.5896470588,22.506,40.438,15.815,19.6593333333,18.5886666667,20.6083333333,22.847,18.3456666667,22.409,18.9116363636
776.61,15.2553333333,40.2532745098,22.141,40.0486666667,15.45,19.4403333333,18.467,19.927,23.1146666667,18.735,21.9223333333,18.4913333333
776.92,14.4263333333,39.9660392157,21.5166666667,39.5373333333,14.7956666667,19.301,17.7993333333,19.1533333333,22.3536666667,18.2913333333,21.1716666667,17.638030303
777.23,14.5633333333,40.4878627451,22.6073333333,40.1476666667,14.785,19.8523333333,17.8596666667,19.262,22.6816666667,18.893,21.107,17.7279393939
777.54,14.4063333333,39.1400196078,22.5036666667,39.8656666667,13.711,19.6223333333,17.4366666667,19.101,22.2553333333,18.1073333333,20.8643333333,17.4571818182
777.85,14.6806666667,39.2878235294,22.1466666667,40.1456666667,13.4993333333,19.5576666667,16.742,18.5773333333,22.6496666667,17.5966666667,20.6886666667,17.0346363636
778.16,15.0166666667,38.4375294118,21.668,40.3376666667,12.7993333333,19.8286666667,16.3013333333,18.317,21.9703333333,17.561,20.4333333333,16.3862424242
778.47,14.4973333333,36.4559019608,20.6993333333,39.8673333333,11.3323333333,18.632,14.6503333333,17.2283333333,20.5973333333,16.7433333333,19.2443333333,14.9054545455
778.78,13.096,35.3429411765,19.876,38.618,10.3376666667,18.02,13.5343333333,15.9316666667,19.8503333333,15.8806666667,17.8136666667,13.2298484848
779.09,12.418,35.2041764706,19.758,37.648,9.892,17.6796666667,12.9703333333,16.0746666667,19.6263333333,15.312,16.8636666667,12.8341212121
779.40,12.0666666667,35.4339803922,19.3116666667,36.5386666667,9.46066666667,17.722,12.4056666667,15.7936666667,19.4686666667,14.5426666667,15.8976666667,12.5501818182
779.71,12.0093333333,35.9741372549,19.388,36.5253333333,9.81133333333,17.3993333333,12.6636666667,16.2743333333,19.7803333333,14.9136666667,16.327,12.9918484848
780.02,11.568,35.858254902,19.842,36.7323333333,9.88133333333,17.4966666667,12.8323333333,16.39,19.868,15.204,17.2593333333,13.230030303
780.33,12.0703333333,36.9459019608,20.7033333333,37.25,10.578,17.506,13.2426666667,17.3993333333,20.73,15.4276666667,18.1456666667,13.9716363636
780.64,12.163,35.7204705882,19.3093333333,36.8393333333,9.84366666667,16.8823333333,12.756,16.7206666667,19.66,14.617,18.0686666667,13.7047878788
780.95,12.3616666667,36.3736078431,19.703,37.463,10.58,17.9216666667,13.4953333333,16.923,19.7303333333,15.4926666667,18.4346666667,14.3047878788
781.26,12.5536666667,36.0074313725,19.113,37.258,10.968,18.2796666667,14.113,17.1236666667,19.2203333333,16.1023333333,18.8173333333,15.1146363636
781.57,10.724,35.629372549,18.3526666667,37.203,10.3373333333,17.1366666667,13.4603333333,16.031,18.795,15.1743333333,18.353,14.6413030303
781.88,10.925,36.3328235294,18.0216666667,37.0773333333,10.841,17.6026666667,14.138,16.3456666667,18.9156666667,14.9483333333,18.944,15.0981212121
782.19,11.975,36.916627451,18.5683333333,37.898,11.3836666667,18.2306666667,15.0183333333,17.2443333333,19.245,15.892,20.7096666667,16.147969697
782.50,11.9976666667,37.1932745098,18.3926666667,37.691,11.2053333333,18.0813333333,15.4216666667,16.9496666667,19.0436666667,16.1853333333,21.166,16.4351818182
782.81,12.3833333333,37.258,18.3856666667,39.1313333333,11.626,17.7736666667,16.0836666667,17.5116666667,18.619,16.6956666667,21.2993333333,17.1114848485
783.12,12.1156666667,36.9346470588,18.3203333333,39.128,11.443,18.1153333333,15.7736666667,17.8226666667,18.642,16.2713333333,20.3103333333,16.9129393939
783.43,12.14,37.5107843137,17.7836666667,38.6536666667,11.1696666667,18.3713333333,15.7846666667,17.666,18.2246666667,15.8436666667,19.6353333333,16.4984848485
783.74,11.593,36.4687254902,16.3423333333,38.0533333333,10.5013333333,17.6106666667,14.985,16.3126666667,17.3453333333,15.339,18.8203333333,16.0715454545
784.05,10.5776666667,36.229745098,16.4146666667,37.452,10.6073333333,17.5703333333,14.7853333333,16.3553333333,17.7183333333,15.6443333333,18.4593333333,15.8842727273
784.36,9.52366666667,35.4868431373,15.59,36.9126666667,10.0393333333,15.7416666667,13.3456666667,15.317,16.9243333333,14.468,16.955,14.4679090909
784.67,9.3,35.693372549,15.807,37.2313333333,9.57666666667,14.733,13.2596666667,14.856,17.035,14.119,16.8506666667,13.8816969697
784.98,9.852,36.1368235294,16.0473333333,36.2043333333,9.308,14.929,13.72,14.6873333333,17.0143333333,14.0226666667,16.7726666667,14.0194242424
785.29,9.44233333333,35.7914117647,16.277,36.0613333333,9.83233333333,15.4076666667,13.879,14.1183333333,16.3966666667,14.2086666667,16.5466666667,14.3692727273
785.60,8.913,36.8367843137,16.8023333333,36.0133333333,10.4186666667,15.628,14.3026666667,14.303,16.772,14.0616666667,16.6513333333,14.4397878788
785.91,9.148,36.642627451,16.323,36.7713333333,10.822,15.6353333333,13.8413333333,13.7816666667,16.4123333333,13.782,16.5023333333,13.7544848485
786.22,9.18233333333,36.4556862745,16.8586666667,36.6693333333,11.81,15.9433333333,14.3196666667,13.611,16.829,13.6996666667,16.6516666667,13.7636060606
786.53,9.71266666667,36.9063137255,17.899,37.295,12.089,15.5223333333,14.642,13.703,16.7253333333,13.9376666667,18.1923333333,14.3725757576
786.84,10.453,37.1389019608,18.525,38.5596666667,12.2533333333,15.6796666667,14.576,14.6053333333,17.5086666667,14.7213333333,18.1183333333,14.9190909091
787.14,11.4683333333,37.931,20.446,39.8496666667,13.5823333333,16.9706666667,16.131,15.7546666667,18.5926666667,16.015,18.911,15.9627575758
787.45,12.1316666667,38.3760588235,21.2303333333,40.4576666667,14.3063333333,17.4533333333,16.7953333333,16.1086666667,18.7983333333,16.8526666667,19.9423333333,16.4678484848
787.76,13.5513333333,39.4669411765,22.8276666667,40.5976666667,15.8146666667,19.1113333333,18.5246666667,17.9096666667,19.894,17.7703333333,21.4586666667,17.9225757576
788.07,13.7543333333,38.6576862745,23.2706666667,40.197,16.3523333333,20.0163333333,18.622,18.567,19.9343333333,17.4186666667,21.466,18.0799393939
788.38,14.3013333333,38.6352156863,24.2273333333,41.0443333333,17.4186666667,20.9186666667,18.8953333333,19.4966666667,20.4813333333,18.4576666667,21.9853333333,18.6863030303
788.69,14.6426666667,39.5689803922,24.803,41.755,17.169,20.592,18.6633333333,20.3473333333,22.032,18.7446666667,22.4936666667,19.0635151515
789.00,15.016,39.1237058824,24.351,41.2606666667,16.883,19.7783333333,18.1006666667,20.5086666667,21.6453333333,18.777,22.4566666667,18.8486060606
789.31,15.5226666667,39.6641960784,25.1093333333,41.4756666667,17.293,19.8256666667,18.6,21.4596666667,22.8216666667,19.308,23.5296666667,19.5906666667
789.62,15.1716666667,39.7886862745,24.8013333333,41.2616666667,16.982,19.6983333333,17.9973333333,21.5086666667,22.8806666667,18.683,23.731,19.288969697
789.92,15.3503333333,39.9769803922,24.9933333333,40.8146666667,17.4286666667,20.6983333333,17.9273333333,22.0836666667,23.663,18.149,24.023,19.1489090909
790.23,15.4673333333,39.5130392157,25.9106666667,40.5306666667,17.866,21.366,18.628,22.1563333333,23.9626666667,17.7816666667,25.0353333333,18.9413636364
790.54,15.512,39.4300784314,25.3493333333,39.635,17.4223333333,21.0723333333,17.565,22.156,23.439,16.9663333333,24.18,18.3709090909
