wavelength,Back_PhrUnim,Belly_PhrUnim,Breast_PhrUnim,Crissum_PhrUnim,Crown_PhrUnim,DorTail_PhrUnim,Rump_PhrUnim,Throat_PhrUnim,WingTip_PhrUnim
725.30,8.927,18.5019666667,16.271,16.4746,8.58053333334,10.3659333333,10.2074666667,14.3649333333,11.2378666667
725.62,8.97699999999,18.5994666667,16.2743333333,16.5222,8.69326666667,10.5066666667,10.5054,14.4646666667,11.3659333333
725.94,9.02926666667,18.7356666667,16.3584,16.5972,8.85699999999,10.6223333333,10.6247333334,14.5701333333,11.4748
726.26,9.22019999999,18.9006333333,16.5493333333,16.7537333333,9.06859999999,10.8404666667,10.8683333333,14.7242666667,11.7036666667
726.58,9.31746666666,19.0128666667,16.6230666667,16.804,9.2088,10.8760666667,10.9434666667,14.7435333333,11.8196666667
726.90,9.29886666666,19.0469,16.6617333333,16.8499333333,9.27173333333,10.9291333333,10.9439333333,14.7814666667,11.8692
727.21,9.22006666667,19.0569666667,16.6673333333,16.7999333333,9.17973333334,10.9307333333,10.8706,14.7874,11.9124
727.53,9.2638,19.0964,16.7384666667,16.8114666667,9.1736,10.9602666667,10.9260666667,14.8910666667,12.0347333333
727.85,9.25,19.0220666666,16.6551333333,16.6672,9.03353333334,10.8369333333,10.8104,14.8213333333,11.9964
728.17,9.315,19.0694,16.7160666667,16.7124666667,9.11286666667,10.8606,10.8126,14.8069333334,12.0308
728.49,9.33993333333,18.9930333333,16.7278666666,16.6338666667,9.19113333334,10.8766666667,10.8420666667,14.8080666666,12.0622
728.80,9.316,19.0942666667,16.7064,16.5795333333,9.14506666667,10.8820666667,10.8547333333,14.8271333333,12.0934666667
729.12,9.30666666667,19.0599333333,16.7379333333,16.5444,9.03973333333,10.7870666667,10.6768,14.7946666667,12.0488666667
729.44,9.2562,18.9621,16.6618,16.4425333333,8.88133333333,10.6406666667,10.5563333333,14.6774,11.9502666667
729.76,9.12133333333,18.8350666667,16.5694666667,16.3382,8.71460000001,10.4623333333,10.4150666667,14.5619333333,11.8036666667
730.08,9.26806666667,18.9009333333,16.7414,16.5112666667,8.84466666666,10.6785333333,10.5362666667,14.7273333333,11.8684666667
730.39,9.30313333333,18.8444333333,16.7512,16.4722666667,8.82786666667,10.6616,10.4604,14.6657333333,11.9322666667
730.71,9.44980000001,18.9793333333,16.8088,16.6235333333,8.99346666666,10.7576666667,10.5926,14.7403333333,12.0338
731.03,9.48466666666,19.0163333333,16.7918666667,16.6954666667,9.03333333333,10.8278666667,10.6351333333,14.7306666667,12.0655333333
731.35,9.54493333333,19.1567666666,16.8978,16.8778666667,9.1918,11.0345333333,10.787,14.8252666667,12.1404666667
731.67,9.73253333333,19.3328666667,17.1206,17.0227333333,9.37946666667,11.2288666667,11.033,15.0591333333,12.3730666667
731.98,9.78973333333,19.4390333333,17.2148666667,17.1891333333,9.45879999999,11.3379333333,11.0792,15.2006666666,12.4817333333
732.30,9.6672,19.3551666667,17.1936666667,17.223,9.432,11.2649333333,10.9415333333,15.0959333333,12.442
732.62,9.77806666666,19.4560333333,17.2564,17.3528666667,9.59453333335,11.43,11.0621333333,15.2168,12.5414666667
732.94,10.0442666667,19.6711666667,17.4898666667,17.5793333333,9.95466666665,11.7199333333,11.3888,15.5066,12.8548
733.25,10.0625333333,19.6810333333,17.5278,17.5575333333,9.95066666667,11.7346666667,11.4598666666,15.5483333334,12.8894
733.57,9.94886666665,19.6689333333,17.4414,17.4536,9.8622,11.6139333333,11.4176666667,15.5078666667,12.907
733.89,9.97186666666,19.7403666667,17.437,17.4824,9.85313333333,11.7108,11.4658666667,15.5438,12.8887333333
734.21,9.71766666666,19.6019666667,17.3545333333,17.262,9.69386666665,11.5205333334,11.3203333333,15.4041333333,12.6583333333
734.52,9.67146666665,19.5804666667,17.4134,17.2548,9.66626666666,11.4602,11.3106,15.4136666667,12.6339333333
734.84,9.63713333333,19.5765,17.4576,17.2762,9.63186666666,11.4590666667,11.3285333333,15.4880666667,12.6194
735.16,9.57680000001,19.4524,17.3402666667,17.2444,9.59953333333,11.3878666667,11.228,15.444,12.5831333333
735.48,9.57446666666,19.4129666667,17.3211333334,17.1916666667,9.53759999999,11.3667333333,11.2238,15.4020666667,12.6265333333
735.79,9.75666666666,19.4628666667,17.3745333333,17.2307333333,9.63766666667,11.4599333333,11.395,15.5232666667,12.7109333333
736.11,9.65526666667,19.3818,17.2925333333,17.1304666667,9.55740000001,11.3083333333,11.3293333333,15.3919333333,12.6592
736.43,9.39540000001,19.2012666667,17.1038666667,16.9491333333,9.23806666667,11.1167333333,11.0515333333,15.2704,12.4308666667
736.74,9.58393333333,19.3894333334,17.2084,17.1742,9.44093333333,11.3172,11.1987333333,15.3864666667,12.6550666667
737.06,9.82953333335,19.5782,17.4030666667,17.38,9.67479999999,11.5627333334,11.3494666667,15.578,12.8706
737.38,9.69533333333,19.4171666667,17.287,17.2568,9.58053333333,11.3672666667,11.1924,15.5144,12.7539333333
737.69,9.82513333335,19.4897666667,17.3388,17.3874666667,9.60013333335,11.4431333333,11.2911333333,15.5775333333,12.9076666667
738.01,10.0707333333,19.7659666667,17.4944666667,17.4715333333,9.79186666667,11.7006,11.4890666667,15.7874,13.0828
738.33,10.3202666667,19.9257666667,17.6018,17.6019333333,10.0577333333,11.8852666667,11.6855333333,15.9027333333,13.3262666667
738.64,10.2365333333,19.8673666667,17.4736,17.5136,10.0313333333,11.8762666667,11.6380666667,15.7713333333,13.2463333334
738.96,10.1360666667,19.8652333333,17.4932,17.4746,10.0214,11.8292666667,11.5514666667,15.7184,13.1700666667
739.28,9.90053333333,19.6528,17.2994,17.2574666667,9.81113333334,11.6846,11.3300666667,15.5627333333,12.9744666667
739.59,9.97673333335,19.7588666667,17.4002,17.2810666667,9.8854,11.823,11.3870666667,15.7168,13.0328
739.91,9.96286666668,19.6573333333,17.37,17.1808666667,9.90026666666,11.854,11.3476666667,15.6564,12.9682666666
740.23,9.7228,19.3356666667,17.1753333333,16.8781333333,9.64506666667,11.6180666667,10.9798,15.4438666667,12.6936666667
740.54,9.43666666666,19.1226,16.9517333333,16.6390666666,9.34580000001,11.3463333333,10.7254666667,15.1924666667,12.4595333333
740.86,9.55566666667,19.214,17.0566666667,16.7414666667,9.42286666666,11.4627333334,10.8817333334,15.293,12.5246666667
741.18,9.65033333333,19.2621,17.1764,16.7788,9.55253333335,11.6364666667,10.943,15.3166,12.6183333333
741.49,9.65953333333,19.3315666667,17.2030666667,16.9221333333,9.60406666667,11.6415333333,11.0472666667,15.397,12.6510666667
741.81,9.54499999999,19.2569666667,17.1356666667,16.8897333333,9.46833333333,11.523,10.9591333333,15.3706,12.6066666667
742.12,9.64913333333,19.3808,17.3026666667,17.0223333333,9.53993333333,11.6655333333,11.0968,15.5096,12.714
742.44,9.65526666667,19.4392666667,17.2154,17.029,9.54759999999,11.5996,11.0067333333,15.4558,12.6087333333
742.76,9.89200000001,19.6464666667,17.3558,17.2348,9.80300000001,11.6949333333,11.2121333333,15.5883333333,12.7861333334
743.07,9.97466666667,19.6478333333,17.3078,17.2898666667,9.84220000001,11.7046666667,11.2112666667,15.555,12.8694
743.39,10.449,20.1786333333,17.6516,17.7738,10.2124666667,12.1028666667,11.6909333333,15.8719333333,13.3332666667
743.70,10.6732,20.3801333333,17.8046,17.9448666667,10.4677333333,12.3090666667,11.9749333333,16.0066,13.5372
744.02,10.7942,20.4999666666,17.9514666667,18.1571333333,10.5968666667,12.5054,12.1008666667,16.1642666667,13.6958666667
744.34,10.8182666667,20.6648,18.0311333333,18.1988666667,10.6622666667,12.599,12.1546666667,16.2452666667,13.8116666667
744.65,10.5583333333,20.4899,17.8262,18.0506,10.4709333333,12.3809333333,11.9938,16.1991333333,13.6090666667
744.97,10.1482666667,20.0120666667,17.4767333333,17.6242,10.0614666667,11.9625333333,11.5449333333,15.7614,13.3264
745.28,9.84526666666,19.8207,17.2746,17.3287333333,9.79626666667,11.7222666667,11.2323333333,15.4726666667,12.9957333333
745.60,9.72046666665,19.7029333333,17.21,17.2204,9.6572,11.526,11.0760666667,15.3076,12.9131333333
745.91,9.78586666667,19.7260333333,17.2830666666,17.2602,9.65760000001,11.6948,11.203,15.2968,13.0961333333
746.23,9.57006666668,19.5825333333,17.1815333334,17.1090666667,9.49399999999,11.5871333333,10.9819333333,15.1167333333,12.8999333333
746.55,9.37573333333,19.3880666667,17.116,16.9856,9.36166666667,11.4702,10.8504,14.9863333333,12.7029333333
746.86,8.9048,18.9542333333,16.8617333333,16.6110666667,8.98946666667,11.104,10.4104,14.62,12.299
747.18,8.79566666667,18.9225,16.7952666667,16.5839333333,8.87306666667,10.9931333333,10.2728666667,14.6222,12.1658
747.49,8.7802,18.9614666667,16.8158666667,16.5646666667,8.897,10.9356666667,10.2762666667,14.6133333333,12.0637333333
747.81,8.76613333333,18.8543333333,16.7564,16.5908,8.84993333333,10.8624,10.2136,14.5401333333,12.0306666667
748.12,8.90746666667,18.9694333333,16.8785333333,16.6900666667,8.91066666667,10.9351333333,10.3071333333,14.5842666667,12.1533333333
748.44,9.1592,19.2329,17.0806666667,16.9041333333,9.20713333333,11.2266,10.5186666667,14.8572,12.3510666667
748.75,9.42626666666,19.4709333333,17.3004,17.1736666667,9.47946666667,11.4244,10.7590666667,15.1375333333,12.5906
749.07,9.43773333332,19.5927,17.3081333333,17.1878,9.50820000001,11.4768666667,10.7604666667,15.2003333333,12.5463333333
749.38,9.42986666667,19.5681666667,17.2677333333,17.0804666667,9.53793333334,11.482,10.7728,15.2499333333,12.4042666667
749.70,9.56866666667,19.6789333333,17.3019333333,17.2212666667,9.64726666667,11.7137333334,10.9176666667,15.3998666667,12.4928666667
750.01,9.57553333333,19.7458666667,17.2707333333,17.1749333333,9.59093333334,11.7214,10.9207333333,15.4004666667,12.5513333333
750.33,9.65806666667,19.8857,17.2936666667,17.213,9.68713333335,11.7542,11.0395333333,15.4552666667,12.6063333334
750.64,9.68880000001,20.0301333333,17.426,17.2864666667,9.77333333335,11.8868666667,11.2077333333,15.4883333333,12.7229333333
750.96,9.82086666667,20.1497666667,17.5434666667,17.3195333333,9.92586666668,12.0104,11.3815333333,15.5607333333,12.8733333334
751.27,9.71353333333,20.1104666667,17.4724,17.224,9.88433333334,12.0272666667,11.237,15.4987333333,12.7796
751.59,9.83759999999,20.2396,17.5375333333,17.3014,10.013,12.1247333333,11.2216666667,15.5266666667,12.8574666667
751.90,9.83753333334,20.2154333333,17.5919333333,17.3399333333,10.0008666667,12.1222,11.2396666667,15.5277333333,12.9354666667
752.22,9.96453333333,20.2195333333,17.72,17.4229333333,10.1098666667,12.222,11.3230666667,15.6443333333,13.0551333333
752.53,9.8058,19.9905333333,17.5482666667,17.265,9.89726666667,11.9349333333,11.1629333333,15.4778,12.8292
752.85,9.64493333335,19.7549,17.3108,17.1670666667,9.66753333332,11.6727333333,10.9782666667,15.3039333333,12.7186666667
753.16,9.50986666667,19.5862666667,17.2854666667,17.0507333333,9.4682,11.5102,10.7542666667,15.2815333333,12.6902666667
753.47,9.63166666667,19.8166666667,17.4956666667,17.2916,9.69293333334,11.6422,10.9161333333,15.5130666667,12.8254666667
753.79,9.35146666666,19.5094666667,17.2524,17.0795333333,9.48760000001,11.3539333333,10.6397333333,15.2797333333,12.5826666667
754.10,9.202,19.2801666667,16.9238666667,16.9643333333,9.27926666667,11.1420666667,10.3414666667,15.1418,12.3956666667
754.42,9.08846666667,19.1966,16.7668,16.8021333333,9.15580000001,11.0728,10.171,15.0819333333,12.2048
754.73,9.28126666667,19.2770666667,17.0255333333,16.9844666667,9.32413333334,11.1603333333,10.4318666667,15.2479333333,12.3448666667
755.05,9.26886666666,19.185,17.0025333333,16.9865333333,9.24213333333,11.1815333333,10.4093333333,15.2279333333,12.2895333333
755.36,9.35419999999,19.2037666667,17.0580666667,17.1374,9.27666666666,11.2518,10.4365333333,15.2183333333,12.2547333333
755.67,9.19486666667,19.1576666667,16.8743333333,17.0637333333,9.12926666667,11.2076666666,10.3077333333,15.0474,12.1056666667
755.99,9.37966666666,19.2830333333,17.001,17.1759333333,9.38500000001,11.4784666667,10.4308,15.2172666667,12.3748666667
756.30,9.45973333333,19.4505,17.1904666667,17.2765333333,9.46886666667,11.5806666667,10.4982666667,15.3498666667,12.4980666667
756.62,9.45273333333,19.4812333333,17.1516,17.2139333333,9.56286666667,11.5262,10.5566666667,15.3461333333,12.5124666667
756.93,9.28739999999,19.2348333333,16.9760666667,17.0074,9.32226666666,11.3644666667,10.3794666667,15.1049333333,12.4292
757.24,9.48766666666,19.3091,17.2253333333,17.1402,9.43020000001,11.5742,10.4902,15.2755333333,12.6193333333
757.56,9.55786666667,19.3794666667,17.4362,17.1846,9.55786666667,11.5261333333,10.6140666667,15.3183333333,12.7376666667
757.87,9.58093333334,19.303,17.5066,17.3136,9.47166666666,11.4479333333,10.571,15.3466666667,12.7456666667
758.18,9.5532,19.3033666667,17.3225333333,17.2152666667,9.30893333333,11.3887333333,10.5338666667,15.3465333333,12.7672
758.50,9.46553333333,19.2612333333,17.1344666667,17.0712666667,9.12973333334,11.2973333333,10.4232666667,15.3378,12.6873333333
758.81,9.34033333333,19.2755,16.9918,16.8525333333,9.12853333334,11.2448666667,10.2862,15.2712,12.6680666667
759.13,9.27806666667,19.1004666667,16.9166666667,16.6193333333,8.96760000001,11.0845333333,10.2017333333,15.1604,12.5954666667
759.44,9.35426666667,19.1742666667,16.9322,16.7534,8.96653333333,11.1265333333,10.3626,15.2548666666,12.5710666667
759.75,9.30793333333,19.1765,16.8288666667,16.8009333333,8.89013333334,11.123,10.3171333333,15.1650666667,12.5182
760.07,9.50446666667,19.3625,17.0267333333,17.0860666667,9.03113333333,11.403,10.4918666666,15.2673333333,12.7004
760.38,9.4312,19.2702,16.8120666667,16.9298,8.97479999999,11.3142666667,10.4086,15.1758666667,12.5068666667
760.69,9.38293333333,19.3666,16.663,16.9470666667,8.95226666666,11.2865333333,10.4271333333,15.1157333333,12.4484
761.01,9.309,19.2356,16.5898666667,16.8386666667,8.90479999999,11.3723333333,10.3238666667,15.0700666667,12.3466
761.32,9.57493333335,19.5197,16.7136666667,16.9589333333,9.18473333333,11.679,10.6159333333,15.1988,12.6501333333
761.63,9.73146666667,19.7208666667,16.9172,17.1086,9.41226666666,11.832,10.7597333333,15.2015333333,12.7734
761.94,9.95226666667,19.9929666667,17.2710666667,17.3712,9.77879999999,12.0400666667,11.1314,15.385,13.0674
762.26,10.1996,20.1248,17.4614,17.6183333333,9.89753333334,12.209,11.454,15.6433333334,13.2257333333
762.57,10.5404666667,20.4909333334,17.7468,17.9514666667,10.3069333333,12.6203333333,11.806,15.9086666666,13.5866666667
762.88,10.4908,20.5847,17.7755333333,17.9326,10.3041333333,12.5842666667,11.7742666667,15.8167333333,13.6075333333
763.20,10.7278,20.7801666667,17.9858666667,18.1192,10.5803333333,12.7556,12.1123333334,16.0508,13.8348
763.51,10.9056,21.0489,18.1608,18.2780666667,10.7963333333,12.8928,12.3038666667,16.1857333333,14.0298
763.82,10.9646,21.2127,18.2914,18.4014666667,10.9256,12.9864666667,12.3761333334,16.2627333333,14.1600666667
764.14,11.0452,21.3383,18.4134,18.4378666667,10.9351333333,13.0265333334,12.4620666667,16.4372666667,14.2603333333
764.45,11.1470666667,21.5237333333,18.5570666667,18.5322666667,10.9798,13.1163333333,12.5552666667,16.5505333333,14.4237333333
764.76,11.035,21.4816666667,18.5891333333,18.5049333333,10.9194666667,13.0409333333,12.4416666667,16.506,14.4276666667
765.07,10.9988,21.4763,18.5895333333,18.4949333333,10.9737333333,13.0892666667,12.424,16.6053333333,14.4808
765.39,10.9040666667,21.3939666667,18.5320666667,18.4825333333,10.9519333334,13.1231333333,12.4323333333,16.6017333333,14.5140666667
765.70,10.726,21.3347,18.5039333333,18.3720666667,10.9313333333,13.0351333333,12.3001333333,16.4508,14.4838
766.01,10.4347333333,21.133,18.3459333334,18.2576666667,10.7215333333,12.7369333333,12.0906666667,16.2302666666,14.284
766.32,10.6446666667,21.2881333333,18.5640666667,18.4716,10.8803333333,12.9362,12.2836,16.45,14.5280666667
766.64,10.5989333333,21.2472666667,18.6272,18.429,10.8559333333,13.0001333333,12.1908666667,16.4030666667,14.5845333333
766.95,10.3419333333,20.8387333333,18.3364,18.0775333333,10.4840666667,12.701,11.9264,16.1035333334,14.2897333333
767.26,10.5538,20.7835666667,18.64,18.2645333334,10.5559333333,12.9108,12.0800666667,16.1210666667,14.3836
767.57,10.44,20.5951666667,18.6029333333,18.2442,10.5984666667,12.9070666667,11.9342,15.8742666667,14.3864666667
767.88,10.4706,20.7005666667,18.6489333333,18.4558666667,10.7482,13.0383333333,12.1274,15.9466666667,14.5738666667
768.20,10.389,20.4947,18.5044666667,18.4085333333,10.6341333333,12.9231333333,12.0896666667,15.7940666667,14.5346666667
768.51,10.3424666667,20.2537,18.3604,18.2842,10.3031333333,12.7338666667,11.9450666667,15.547,14.371
768.82,10.5458,20.3868,18.4459333333,18.3468,10.3691333333,12.8380666667,12.067,15.6326,14.4417333334
769.13,10.5122,20.2941333333,18.4448666666,18.346,10.3628666667,12.9138,12.0748666667,15.6600666667,14.551
769.44,10.5202666667,20.1840666667,18.3604,18.1616,10.4787333333,12.9307333333,12.1011333333,15.7584,14.6343333333
769.76,10.7057333333,20.4507666667,18.5708666666,18.3797333333,10.7536,13.2454666667,12.3284,15.9986,14.9210666667
770.07,10.8260666667,20.6104333333,18.7134666666,18.5054,10.7676666666,13.3637333334,12.4730666667,16.0537333333,14.9955333334
770.38,10.6885333333,20.6599333333,18.8212666666,18.6176,10.8162666667,13.3255333334,12.4778666667,16.0928666667,15.0312
770.69,10.6302666667,20.7370666667,18.581,18.3882,10.7041333333,13.2302,12.5512,16.2003333333,15.0112
771.00,10.6210666667,20.6572333333,18.4941333333,18.2948666667,10.5346666667,13.1555333333,12.4713333333,16.1400666667,14.9360666667
771.32,10.9410666667,20.7764,18.6529333333,18.5156666667,10.7819333333,13.4129333333,12.6365333333,16.3977333333,15.0534666667
771.63,11.0108666667,21.0261,18.7008,18.4912,10.9970666667,13.4519333333,12.7596666667,16.5272666667,15.0020666667
771.94,11.0435333334,21.4538333333,18.8758666667,18.6171333333,11.3523333333,13.7645333333,13.2192666667,16.7891333333,15.2422
772.25,10.7398,21.1757666667,18.5908,18.405,11.1195333333,13.4485333333,12.9171333333,16.7032666667,15.0014
772.56,10.902,21.4222333333,18.6518666666,18.5405333333,11.19,13.4587333333,13.0824666667,16.7338,14.8553333333
772.87,11.2494666667,21.8548333333,19.072,19.1036,11.3502666666,13.7195333333,13.3938666667,17.0197333333,15.0627333333
773.18,10.8432,21.3106666667,18.6777333334,18.6281333334,10.9334,13.1906,12.9517333333,16.5166,14.5535333333
773.50,10.6808666667,21.1156666667,18.4644,18.3760666667,10.943,12.9707333333,12.6998,16.3719333333,14.3264666667
773.81,10.9636666667,21.2982333333,18.6177333333,18.4291333333,11.2702666667,13.2802666667,13.0385333333,16.5634666667,14.6506666667
774.12,11.4018666667,21.7819333334,19.1600666667,18.9559333333,11.8750666667,13.9514666667,13.5402666667,17.1280666667,15.1464666667
774.43,11.6063333333,21.8490333333,19.2437333333,19.2348,12.1872,14.2772,13.9229333333,17.4006666667,15.2598
774.74,11.2426,21.5846333333,19.0059333333,18.8222,11.9113333333,13.9509333333,13.7219333333,16.9995333333,14.9752
775.05,11.1180666667,21.5469333333,18.9817333333,18.8272666667,11.7516666667,14.1879333333,13.7272666667,16.8909333333,14.9454
775.36,11.2118,21.4753333333,18.8843333333,18.9025333333,11.6750666667,13.9582,13.5162666667,16.7230666667,14.8270666666
775.67,11.6574,21.8827333333,19.1512666667,19.2468666667,11.9414666667,14.2778,13.6945333333,16.9196666667,15.0710666667
775.98,11.5957333333,21.7329333333,19.0890666667,19.0891333333,11.7609333333,14.1132666666,13.4707333333,16.8584,15.1146666667
776.30,11.2218666667,21.4371333333,18.8160666667,18.756,11.3484,13.8335333333,13.0358666667,16.6793333333,14.9858
776.61,10.7658666667,21.1285,18.4614666667,18.2590666667,10.9655333333,13.6183333333,12.5956666667,16.4102,14.6882666667
776.92,10.7466,21.1078,18.5101333333,18.3895333333,10.9049333333,13.7612,12.4964666667,16.3986666666,14.7346
777.23,10.6907333333,21.0276333333,18.2958,18.2734666667,10.6270666667,13.5120666667,12.0855333333,16.2788,14.428
777.54,10.4802666667,20.8198,18.1332666667,18.1426666667,10.4419333333,13.106,11.7420666667,15.9846,14.3516
777.85,10.8928666667,21.372,18.5306666667,18.5401333333,10.8418,13.3652,12.0875333333,16.547,14.8346
778.16,11.4232666667,21.7674333333,18.8893333334,19.0162666666,11.1946,13.7490666667,12.391,17.0141333333,15.3354666667
778.47,11.6154,21.6409666667,19.0738,19.125,11.2628666667,13.5768,12.3588,17.1827333333,15.4423333333
778.78,11.6028666667,21.4640666667,19.1412,18.97,11.1574666667,13.5528,12.2873333333,17.3495333333,15.3832666667
779.09,11.493,21.4914666667,19.2891333333,18.9517333333,11.1912,13.5248666667,12.3271333333,17.2834,15.5275333333
779.40,11.648,21.6918333333,19.3024666667,19.0480666667,11.3154666667,13.5518,12.5118666667,17.3464,15.5991333333
779.71,11.4024,21.5235666667,19.0248,18.704,11.1208,13.2482,12.5053333334,16.9924,15.1169333333
780.02,11.6526666667,21.6493,19.2275333333,18.9458666667,11.3344,13.2537333333,12.7895333333,17.2684,15.2692666667
780.33,11.599,21.6091,19.1813333333,18.8371333333,11.2147333333,13.0192,12.8688,17.2530666667,15.1846
780.64,11.6801333333,21.8259,19.4648,19.0514666667,11.3176666667,13.1742,13.3232,17.4220666666,15.5284666667
780.95,11.4788,21.7691666667,19.2999333333,19.0642,11.1544666667,13.2718666667,13.4117333333,17.3292,15.3894
781.26,11.3180666667,21.521,19.3338666667,18.8449333333,10.9746666667,13.2916666667,13.1562666667,16.9164666667,15.241
781.57,10.6899333333,21.2088,18.9376666667,18.2248,10.4465333333,12.7758,12.7404666667,16.4955333333,14.5828
781.88,11.0838,21.9349333333,19.2110666667,18.6424,10.8812,13.3368666667,13.1948,16.7981333333,14.8400666667
782.19,11.3730666667,22.4429666667,19.684,19.1922,11.5024666667,13.9365333333,13.5881333333,17.1351333334,15.2648
782.50,11.207,22.2392,19.3726666667,19.0116666667,11.4662,13.8366666667,13.3662666667,16.8599333333,14.8833333333
782.81,10.8397333333,21.8977,19.2372666667,18.6433333333,11.3788,13.8099333333,13.0397333333,16.4834666667,14.5176666667
783.12,11.3226666666,22.3281,19.5573333333,18.9411333333,11.7986,14.2852666667,13.2522,16.8124,15.2001333333
783.43,11.9108666667,22.8279666667,20.0936,19.4872666667,12.274,14.9466,13.7789333333,17.1438666667,15.6504
783.74,11.9446,22.8571666667,20.0266666667,19.3587333333,12.3088,15.0863333334,13.9328,17.0668666667,15.6744666667
784.05,11.7574666667,22.6429,19.6290666667,19.1548,12.2662,14.8708666667,13.4786,16.8484,15.4103333334
784.36,11.7270666667,22.4582,19.5565333333,18.88,12.1470666667,14.5624666667,13.2438666667,16.8416,15.1653333333
784.67,11.3536666667,22.3826666667,19.1079333333,18.6228,11.8622666667,14.1862666667,13.1064,16.6431333334,14.8514
784.98,11.5941333333,22.3618333333,19.2048,18.8640666667,11.9858,14.4103333333,13.3254666667,16.6863333333,15.1076666667
785.29,10.8102,21.4409,18.5530666667,18.135,11.37,13.5974,12.7734666667,16.0261333333,14.5042
785.60,10.4582666667,20.9419666667,17.9553333333,17.6889333333,10.7168666667,13.1100666667,12.3775333333,15.5268,14.3164666667
785.91,10.6497333333,20.8694666667,18.0990666667,17.7328666667,10.7575333333,13.2600666667,12.5313333333,15.7817333333,14.5171333333
786.22,11.4523333333,21.5112,18.4907333333,18.3505333334,11.297,13.8264,13.2612,16.6969333334,15.3735333333
786.53,11.6740666667,21.6574,18.7695333334,18.7322,11.5697333333,14.2469333333,13.5384,16.9425333333,15.5405333333
786.84,11.1088,21.0052666667,18.3306,18.1892,10.8473333333,13.5801333333,12.9596,16.5234666667,14.9156666667
787.14,11.1479333333,20.9464333333,18.1852,18.1853333334,10.6773333333,13.3192666667,12.5739333333,16.5526666667,14.8734
787.45,10.8449333333,20.7268666667,18.1626,17.9513333333,10.2815333333,13.1609333333,12.3724,16.3604666667,14.6814
787.76,11.0252,20.7395,18.2868666667,18.0943333333,10.4265333333,13.2163333333,12.4045333334,16.4912,14.8605333333
788.07,11.3322666667,20.8211666667,18.649,18.2224666666,10.6756,13.4382666666,12.6765333333,16.8614,15.1617333333
788.38,11.5908,21.2173666666,18.9496,18.568,10.8511333333,13.6406666667,12.9888,17.3489333333,15.4711333333
788.69,12.18,21.7483333333,19.3766666667,19.1,11.27,14.3033333334,13.45,18.02,16.0933333333
789.00,12.1151333333,21.6365,19.4277333333,19.1834,11.2284,14.2703333333,13.4270666667,18.1391333333,15.8166
789.31,11.7910666667,21.4353333333,19.1663333333,18.8814666667,10.7914666666,13.9330666667,13.1028666667,17.7665333333,15.516
789.62,11.9621333333,21.5197333333,19.4472,19.1088,10.7875333333,14.2832,13.1813333333,17.8861333333,15.6202
789.92,11.7813333333,21.4030333333,19.3133333333,19.0577333333,10.7339333333,13.9955333333,12.99,17.8140666667,15.2286
790.23,12.2462,21.9510333333,19.6544,19.4132666667,11.3318,14.5646,13.3405333333,18.1534,15.7812666667
790.54,12.3941333333,21.9540666667,20.0,19.617,11.6536666667,15.0276,13.6133333333,18.5120666667,15.989
790.85,12.8084,22.2253333333,20.3862666667,19.685,11.9573333333,15.4519333333,14.0533333333,19.0625333333,16.138
791.16,13.0667333333,22.6630333333,20.6995333333,19.9304,12.2009333333,15.7565333333,14.3342666667,19.1613333333,16.4329333333
791.47,13.0444666667,22.6014,20.7596,20.2097333333,12.0751333333,15.7546,14.3145333333,19.1888666667,16.3916666667
791.78,13.1862,22.3753,20.8030666667,19.9483333333,12.2240666667,15.8617333333,14.1800666666,18.9347333333,16.1717333333
792.08,13.2158,22.3708666667,20.8470666667,19.919,12.3687333333,15.7082666667,14.0790666667,18.6951333333,16.1094
792.39,13.1399333333,22.4135666667,20.8147333333,19.7037333334,12.4115333333,15.5556666667,13.8558666667,18.4156666667,16.1234666667
792.70,13.2921333333,22.3911333333,20.9113333333,19.803,12.6929333334,15.6816,14.1422,18.5468,16.3218
793.01,11.8354,21.1379333333,19.6938,18.5475333333,11.5084666667,14.2272,12.9402666667,17.1487333334,14.9265333333
793.32,11.2344666666,20.4858666667,19.0536,17.7328,10.7171333333,13.6488,12.3574666667,16.4668666667,14.3681333333
793.62,10.5541333333,19.9349666667,18.4634,17.1284666667,10.0797333333,13.1652666667,11.8471333333,16.0873333333,14.0595333333
793.93,9.97893333334,19.7599,17.9814666667,16.8562666667,9.77673333333,12.718,11.614,15.5752,13.8306666667
794.24,10.1148,20.0103333333,18.2110666667,17.6092,10.1484666667,12.8151333333,11.7742666667,15.7910666667,14.2026666667
794.55,9.53226666667,19.5924,17.6545333333,17.1220666667,9.55300000001,12.4599333333,11.2871333333,15.4377333333,13.8199333333
794.86,9.20426666667,19.3388,17.0944666667,16.6108666667,9.076,12.3866,10.7416666667,14.9368666667,13.5108666666
795.16,8.8902,19.4090666667,16.8423333333,16.5240666667,9.02640000001,12.2378,10.4440666667,14.8211333333,13.4984666667
795.47,8.67026666667,19.119,16.5868,15.9845333333,8.7564,11.8868666667,9.91606666665,14.7140666667,12.8866666667
795.78,8.62893333334,18.9843333333,16.2949333334,15.9252,8.49886666667,11.8099333333,9.70140000001,14.6456,12.7604666667
796.09,8.91313333333,19.3078333333,16.5188666667,16.0413333333,8.7188,12.034,9.83600000001,14.8349333333,12.8474666667
