wavelength,Back_RhoCruf,Belly_RhoCruf,Breast_RhoCruf,Crissum_RhoCruf,Crown_RhoCruf,DorTail_RhoCruf,Rump_RhoCruf,Throat_RhoCruf,WingTip_RhoCruf
258.40,3.281,5.06733333333,3.24555555556,6.32544444445,2.68222222222,5.15788888889,4.10144444444,4.061,6.708
258.77,3.33811111111,5.29866666667,3.42155555556,6.54488888889,3.08355555556,5.38666666667,4.24622222222,4.41733333333,6.95277777778
259.15,3.279,5.25633333333,3.41877777778,6.23933333333,2.87888888889,5.31466666667,4.15288888889,4.23455555556,6.70933333333
259.52,3.54066666667,5.43611111111,3.59422222222,6.28888888889,2.99811111111,5.58588888889,4.29388888889,4.44733333333,6.84944444445
259.89,3.729,5.609,3.65911111111,6.17533333333,3.046,5.69555555556,4.28566666667,4.50911111111,6.98866666667
260.27,3.91133333333,5.77466666667,3.84122222222,6.10366666667,3.22755555555,5.86388888889,4.40355555555,4.69755555556,7.21244444444
260.64,3.97888888889,5.75255555556,3.91644444444,6.01233333333,3.26255555555,5.92144444444,4.35122222222,4.739,7.31655555556
261.01,4.06511111111,5.88355555556,4.00266666667,5.98044444445,3.284,6.09622222222,4.44622222222,4.84333333333,7.42688888889
261.39,4.11011111111,5.84766666667,3.85111111111,5.78155555556,3.26333333333,6.02788888889,4.344,4.941,7.37055555556
261.76,4.18344444444,5.99555555555,3.943,5.74222222222,3.43944444445,6.17755555555,4.46911111111,5.10577777778,7.44088888889
262.13,4.34977777778,6.065,4.04788888889,5.65333333333,3.51944444445,6.31544444445,4.54544444444,5.252,7.45411111111
262.51,4.11377777778,5.68555555555,3.80522222222,5.26566666667,3.22555555556,5.91966666667,4.31066666667,5.06133333333,7.03833333333
262.88,3.86833333334,5.49022222222,3.74177777778,5.098,2.892,5.73144444445,4.00722222222,4.86111111111,6.79333333333
263.25,3.99477777778,5.71388888889,3.98122222222,5.076,3.08088888889,5.87677777778,3.963,4.99,6.93977777778
263.63,3.44888888889,5.33966666667,3.47377777778,4.506,2.74911111111,5.32966666667,3.32977777778,4.63488888889,6.625
264.00,2.93111111111,4.945,3.11566666667,4.02211111111,2.41011111111,4.81988888889,2.88211111111,4.39677777778,6.42677777778
264.37,2.89011111111,4.86444444444,3.19177777778,4.05088888889,2.32688888889,4.74466666667,2.92411111111,4.35777777778,6.42877777778
264.75,2.51,4.89355555556,3.08577777778,4.05866666667,2.03777777778,4.46755555555,2.85544444445,4.23144444444,6.02188888889
265.12,1.99011111111,4.48066666667,2.58744444444,3.62222222222,1.66611111111,3.878,2.08677777778,3.69611111111,5.43611111111
265.49,1.85666666667,4.40033333333,2.55466666667,3.58566666667,1.61266666667,3.84588888889,2.00066666667,3.30844444444,5.19811111111
265.87,2.02766666667,4.331,2.56833333333,3.74155555556,1.79511111111,3.95788888889,2.03311111111,3.30911111111,5.39066666666
266.24,2.13344444444,4.53855555556,2.61966666667,4.047,2.01311111111,4.07833333333,2.259,3.41944444444,5.58955555555
266.61,2.47411111111,4.86244444445,2.93255555555,4.35377777778,2.21211111111,4.49466666667,2.54455555555,3.57755555556,5.84522222222
266.98,2.29833333333,4.60155555556,2.79111111111,3.95266666667,2.10311111111,4.43088888889,2.713,3.38655555556,5.69933333333
267.36,2.45266666667,4.711,2.87977777778,4.36944444444,2.15866666667,4.52133333333,3.10266666666,3.49655555555,5.902
267.73,3.05111111111,5.28677777778,3.59733333333,4.92255555556,2.73677777778,4.97722222222,3.73411111111,4.05277777778,6.53011111111
268.10,3.31488888889,5.55988888889,3.81433333333,5.32133333333,3.07166666667,5.31255555556,4.08377777778,4.29155555556,6.60744444445
268.48,3.16244444444,5.44577777778,3.67077777778,5.34244444445,2.96855555555,5.23022222222,4.04122222222,4.274,6.50577777778
268.85,3.287,5.328,3.71655555555,5.37055555556,3.01922222222,5.26,4.07366666667,4.35422222222,6.62911111111
269.22,3.44166666666,5.34422222222,3.98511111111,5.49077777778,3.03166666667,5.43622222222,4.43688888889,4.68366666667,6.75377777778
269.59,3.59855555556,5.416,4.07022222222,5.617,3.17988888889,5.55555555556,4.79633333333,5.03855555556,6.96288888889
269.97,3.847,5.76822222222,4.39588888889,6.031,3.31777777778,5.76833333334,5.13588888889,5.39044444445,7.04533333333
270.34,3.55822222222,5.39366666667,4.13111111111,5.725,3.02033333333,5.47566666667,4.87933333333,5.10555555556,6.65666666667
270.71,3.44033333333,5.36577777778,4.01,5.80622222222,3.06466666667,5.47977777778,4.78844444444,5.14933333333,6.61877777778
271.09,3.89711111111,5.79233333333,4.20933333334,6.259,3.38644444444,5.81444444444,4.97711111111,5.50222222222,6.97877777778
271.46,3.83644444444,5.63388888889,4.06433333333,5.87955555555,3.23166666667,5.74411111111,4.83311111111,5.41311111111,6.87944444445
271.83,3.70944444444,5.45111111111,3.936,5.70888888889,3.08944444444,5.70544444445,4.65344444444,5.20722222222,6.76766666667
272.20,3.87888888889,5.50966666667,4.02811111111,5.764,3.18722222222,5.87933333333,4.72322222222,5.29955555556,6.71688888889
272.58,3.94066666667,5.537,3.96066666667,5.77844444445,3.27655555555,5.93955555556,4.78233333333,5.24533333333,6.91888888889
272.95,3.768,5.381,3.63844444444,5.53711111111,3.16933333333,5.79988888889,4.503,5.00522222222,6.83433333333
273.32,3.92955555556,5.45444444444,3.65722222222,5.75644444444,3.46111111111,6.03877777778,4.521,5.09211111111,7.10822222222
273.69,3.99177777778,5.52866666667,3.62855555555,5.75066666667,3.41677777778,6.09022222222,4.42566666667,4.95344444445,7.10922222222
274.06,3.89777777778,5.38166666667,3.40866666667,5.60877777778,3.26411111111,5.936,4.22144444444,4.77911111111,7.05155555556
274.44,4.28911111111,5.89811111111,3.885,6.02788888889,3.63222222222,6.33366666667,4.51755555555,5.13933333333,7.53833333333
274.81,4.51822222222,6.01088888889,4.12511111111,6.13588888889,3.65366666667,6.286,4.60722222222,5.20711111111,7.69322222222
275.18,4.73555555556,6.24888888889,4.47122222222,6.372,3.92822222222,6.506,4.89844444445,5.46688888889,7.93588888889
275.55,4.95122222222,6.58433333333,4.75033333333,6.666,4.19222222222,6.68455555556,5.08877777778,5.73955555556,8.232
275.93,4.83911111111,6.32588888889,4.51411111111,6.43655555556,3.914,6.40233333334,4.99555555556,5.55722222222,7.98466666667
276.30,4.864,6.29822222222,4.58511111111,6.45522222222,3.87011111111,6.30211111111,4.974,5.532,8.01911111111
276.67,5.03977777778,6.48244444445,4.838,6.55755555555,3.87766666667,6.49433333334,4.98433333333,5.63266666667,7.82644444444
277.04,5.55533333333,7.05511111111,5.45988888889,7.17877777778,4.33511111111,7.07111111111,5.64322222222,6.07788888889,8.31544444444
277.41,5.56955555556,7.15344444444,5.43733333333,7.13744444444,4.19022222222,6.997,5.64588888889,5.93066666667,8.232
277.79,5.40488888889,7.19077777778,5.32866666667,7.05822222222,4.18933333334,6.85355555556,5.54544444444,5.90666666667,8.18188888889
278.16,5.44833333333,7.22744444445,5.46022222222,7.01288888889,4.23722222222,6.874,5.58733333333,5.90511111111,8.16855555556
278.53,5.29277777778,6.89344444445,5.10833333333,6.72477777778,3.892,6.46577777778,5.28888888889,5.73588888889,7.941
278.90,5.17922222222,6.763,4.82233333333,6.477,3.84222222222,6.32411111111,5.14766666667,5.60655555556,7.80988888889
279.27,4.79177777778,6.42588888889,4.41277777778,5.97577777778,3.39844444444,5.74688888889,4.60622222222,5.12722222222,7.44433333333
279.64,4.29655555556,5.91155555556,3.94244444445,5.58866666667,3.04344444444,5.33566666667,3.95422222222,4.604,7.04422222222
280.02,4.46044444445,6.14188888889,4.10733333333,5.88011111111,3.24555555555,5.44366666667,4.05822222222,4.764,7.19355555556
280.39,4.15311111111,5.99088888889,3.80866666667,5.67211111111,3.00844444444,5.20544444444,3.89011111111,4.71644444444,7.132
280.76,3.88888888889,5.71888888889,3.57677777778,5.49377777778,2.883,4.93833333333,3.69277777778,4.54611111111,7.04433333333
281.13,3.65555555556,5.43888888889,3.39055555556,5.29055555556,2.75855555556,4.71144444444,3.42944444444,4.39,6.77755555555
281.50,3.33766666667,5.07022222222,3.22055555556,5.01855555555,2.64877777778,4.44333333333,3.24466666667,4.154,6.33422222222
281.87,3.07266666667,4.64911111111,3.06588888889,4.79077777778,2.36166666667,4.22477777778,2.96477777778,3.85422222222,6.03055555555
282.25,2.86788888889,4.51644444445,2.99344444445,4.60577777778,2.27655555555,3.98455555556,2.76877777778,3.77966666667,5.91055555556
282.62,2.84566666667,4.43811111111,3.09744444444,4.71244444445,2.35766666667,4.21833333333,2.739,3.79522222222,5.97544444445
282.99,2.90177777778,4.40122222222,3.16844444444,4.79011111111,2.39655555555,4.33511111111,2.73855555555,3.91477777778,6.001
283.36,3.21377777778,4.635,3.51488888889,5.07611111111,2.678,4.80244444444,3.05844444444,4.31244444445,6.26311111111
283.73,3.35044444444,4.79977777778,3.60433333333,5.16877777778,2.73644444445,5.04766666667,3.324,4.58144444444,6.26688888889
284.10,3.26788888889,4.81311111111,3.62055555556,5.22888888889,2.73755555555,5.21166666667,3.41411111111,4.58666666667,6.20344444444
284.47,3.29133333333,4.77288888889,3.79166666667,5.18177777778,2.78544444444,5.24844444444,3.411,4.48388888889,6.15733333333
284.85,3.25366666667,4.70088888889,3.75588888889,5.06288888889,2.71366666667,5.114,3.33744444445,4.40133333333,6.04577777778
285.22,3.41088888889,4.839,3.85788888889,5.27544444444,2.79033333333,5.27022222222,3.50322222222,4.62066666667,6.159
285.59,3.59155555555,5.13288888889,4.08555555556,5.49466666667,2.89088888889,5.47933333333,3.75455555555,5.03433333333,6.43344444445
285.96,3.82977777778,5.43922222222,4.32544444444,5.74577777778,3.081,5.67944444445,4.00355555556,5.35244444444,6.60166666667
286.33,3.95222222222,5.58855555555,4.367,5.87666666667,3.16355555555,5.90222222222,4.12177777778,5.41644444445,6.706
286.70,3.97133333333,5.68311111111,4.325,5.83944444444,3.12044444444,5.84966666667,4.21877777778,5.42044444444,6.53655555556
287.07,3.60022222222,5.45766666667,3.91566666667,5.54911111111,2.76577777778,5.52122222222,3.94622222222,5.01488888889,6.15466666666
287.44,3.48155555555,5.37533333333,3.59122222222,5.48522222222,2.65833333333,5.36766666667,3.819,4.79777777778,6.03477777778
287.82,3.60688888889,5.47522222222,3.68211111111,5.65933333333,2.67922222222,5.34044444445,3.84788888889,4.755,6.19288888889
288.19,3.49522222222,5.38433333333,3.57888888889,5.46033333333,2.47766666667,5.16455555556,3.64711111111,4.64122222222,6.03588888889
288.56,3.60511111111,5.49755555556,3.52866666666,5.59511111111,2.47288888889,5.14122222222,3.74244444444,4.68722222222,6.086
288.93,3.68788888889,5.65944444445,3.66633333333,5.82466666666,2.56588888889,5.23055555555,3.90633333333,4.87088888889,6.22711111111
289.30,3.45966666667,5.48944444445,3.55122222222,5.57844444444,2.37177777778,4.99688888889,3.68577777778,4.60922222222,5.98222222222
289.67,3.37911111111,5.38611111111,3.401,5.538,2.31344444444,4.89522222222,3.54722222222,4.36888888889,5.858
290.04,3.46122222222,5.44011111111,3.32822222222,5.622,2.264,4.82933333333,3.45844444445,4.384,5.91522222222
290.41,3.36766666666,5.309,3.22533333333,5.53088888889,2.05622222222,4.69044444444,3.28833333333,4.27422222222,5.747
290.78,3.35122222222,5.33933333333,3.21366666667,5.45488888889,2.079,4.65655555556,3.20255555556,4.22144444445,5.791
291.15,3.78977777778,5.89933333333,3.823,5.94611111111,2.566,5.15133333333,3.59733333333,4.824,6.33666666667
291.52,3.81133333334,5.96188888889,4.01877777778,6.03088888889,2.61177777778,5.174,3.70088888889,5.04688888889,6.34866666667
291.89,3.58288888889,5.92244444445,3.96488888889,5.87533333333,2.50566666666,5.06666666667,3.62977777778,4.99488888889,6.15222222222
292.26,3.70466666667,6.02311111111,4.13022222222,6.14911111111,2.64911111111,4.99844444445,3.87255555555,5.158,6.21633333333
292.64,3.83555555556,6.30633333333,4.30155555556,6.29755555555,2.869,5.15466666667,4.01755555556,5.456,6.41988888889
293.01,3.63633333334,6.24911111111,4.07966666667,6.13655555556,2.77055555556,5.00033333333,3.77188888889,5.42033333333,6.28644444444
293.38,3.78911111111,6.42355555556,4.16633333333,6.28833333334,2.82744444445,5.02711111111,3.79777777778,5.51388888889,6.37188888889
293.75,3.83022222222,6.49955555555,4.16633333333,6.38733333333,2.69211111111,4.97944444444,3.79277777778,5.57433333333,6.37022222222
294.12,3.72822222222,6.54988888889,4.24666666666,6.49055555555,2.76222222222,5.00588888889,3.95766666667,5.60355555556,6.42533333334
294.49,3.85088888889,6.79933333333,4.41977777778,6.83822222222,3.04577777778,5.14755555556,4.23677777778,5.87477777778,6.67166666667
294.86,3.80944444445,6.87977777778,4.444,7.03011111111,2.98677777778,5.17522222222,4.27722222222,5.90622222222,6.65644444444
295.23,3.78066666666,6.79555555556,4.31044444444,7.05522222222,2.87455555556,5.07644444444,4.19622222222,5.775,6.58255555555
295.60,3.79777777778,6.89944444444,4.32066666667,7.20677777778,2.916,5.05377777778,4.19188888889,5.807,6.642
295.97,3.956,7.15511111111,4.42344444444,7.50866666668,3.05677777778,5.183,4.35488888889,6.11077777778,6.804
296.34,3.97977777778,7.26366666667,4.41822222222,7.55811111112,3.049,5.31688888889,4.29022222222,6.16366666667,6.85744444445
296.71,3.78322222222,7.05566666667,4.29222222222,7.56255555555,2.726,5.09766666667,4.03566666667,5.96477777778,6.57777777778
297.08,4.04277777778,7.33866666667,4.49766666667,7.90177777779,2.83911111111,5.26222222222,4.24666666667,6.13044444445,6.62855555556
297.45,4.10088888889,7.51688888889,4.59266666667,8.12877777779,2.91577777778,5.37644444445,4.42088888889,6.31666666667,6.69244444444
297.82,4.22833333334,7.69977777778,4.76011111111,8.33433333334,3.06622222222,5.45477777778,4.48788888889,6.46477777778,6.78188888889
298.19,4.46044444444,7.97133333333,5.02144444444,8.60366666666,3.20888888889,5.69033333333,4.67411111111,6.68966666667,6.955
298.56,4.36688888889,7.97766666667,4.99877777778,8.57455555554,3.01366666667,5.50444444444,4.56744444444,6.68755555556,6.79222222222
298.93,4.50044444445,8.10211111111,5.18155555556,8.83855555555,3.10011111111,5.60555555556,4.70677777778,6.95711111111,6.91033333333
299.30,4.51266666667,8.23988888889,5.362,8.969,3.15666666667,5.54088888889,4.78466666667,7.16655555555,6.84977777778
299.67,4.58977777778,8.40211111111,5.45333333333,9.18366666665,3.13622222222,5.54022222222,4.75388888889,7.22566666667,6.79155555556
300.04,4.646,8.56922222222,5.59422222222,9.36711111111,3.19133333333,5.52644444444,4.68477777778,7.27777777778,6.79355555555
300.41,4.75011111111,8.69855555557,5.69511111111,9.56033333333,3.34522222222,5.51155555556,4.69455555556,7.44433333334,6.841
300.78,4.89011111111,8.99866666666,5.84444444444,9.73644444445,3.62122222222,5.69222222222,4.87966666666,7.69611111111,7.08488888889
301.15,4.698,8.87033333333,5.76033333333,9.56011111112,3.45344444444,5.49355555555,4.78255555556,7.49911111111,7.01811111111
301.52,4.48333333333,8.74266666667,5.67011111111,9.37911111111,3.25855555556,5.26011111111,4.58588888889,7.36955555556,6.91922222222
301.89,4.53922222222,8.99666666668,5.78977777778,9.50633333334,3.33233333334,5.29933333333,4.768,7.55822222222,7.06511111111
302.26,4.28788888889,8.82666666668,5.55977777778,9.33988888889,3.07311111111,4.93722222222,4.44322222222,7.34455555556,6.76877777778
302.63,4.31088888889,8.808,5.44588888889,9.38222222222,3.08266666667,4.88811111111,4.39844444445,7.28155555555,6.72911111111
303.00,4.021,8.77711111112,5.15788888889,9.17622222222,2.857,4.51944444444,4.08166666667,7.05677777778,6.48455555556
303.37,4.039,8.8631111111,5.13833333333,9.26511111112,2.81566666667,4.52122222222,4.12988888889,7.04177777778,6.47444444444
303.74,4.11666666667,8.92777777779,5.34144444444,9.19966666667,2.94955555555,4.71255555556,4.28144444444,7.25277777778,6.566
304.10,4.12011111111,8.87888888889,5.24033333333,9.23966666666,2.93677777778,4.80011111111,4.38188888889,7.26066666667,6.54233333333
304.47,4.08333333333,9.075,5.24722222222,9.4138888889,2.88055555555,4.875,4.45277777778,7.33333333333,6.51944444444
304.84,3.94855555556,9.07244444443,5.19933333333,9.41433333333,2.81833333333,4.78433333333,4.372,7.30833333333,6.29877777778
305.21,4.17188888889,9.36422222223,5.45866666667,9.77655555557,3.10088888889,5.08333333333,4.58422222222,7.80833333333,6.50455555556
305.58,4.46566666666,9.66244444445,5.764,10.1437777778,3.373,5.30255555556,4.80488888889,8.23055555556,6.70655555556
305.95,4.62166666667,9.75822222222,5.91055555555,10.3064444445,3.42166666667,5.44855555555,4.84144444444,8.405,6.82644444444
306.32,4.65988888889,9.77899999999,5.92788888889,10.3778888889,3.46777777778,5.59211111111,4.85577777778,8.45211111111,6.826
306.69,4.82311111111,9.97777777777,6.14566666667,10.5791111111,3.62,5.88977777778,5.02088888889,8.65211111111,6.93111111111
307.06,5.025,10.0775555556,6.37388888889,10.8534444444,3.81066666667,6.13811111111,5.332,8.89066666668,7.07022222222
307.43,5.11611111111,10.2212222222,6.42211111111,11.0485555556,3.92688888889,6.23177777778,5.41544444445,9.16,7.17866666667
307.80,5.00888888889,10.3178888889,6.271,11.2798888889,3.80544444444,6.08877777778,5.35466666667,9.13877777779,7.08588888889
308.17,5.10422222222,10.5661111111,6.47888888889,11.5624444444,3.915,6.15277777778,5.50588888889,9.38966666667,7.14655555555
308.54,5.11855555555,10.6587777778,6.65711111111,11.6568888889,4.00177777778,6.25544444444,5.59588888889,9.53188888889,7.19
308.90,5.22511111111,10.7387777778,6.81155555556,11.8236666667,3.99833333333,6.28277777778,5.68288888889,9.64699999999,7.35511111111
309.27,5.18555555555,10.7293333333,6.74333333333,11.8864444444,3.95733333333,6.25977777778,5.65522222222,9.51066666668,7.24133333334
309.64,5.00244444444,10.7494444445,6.59711111111,11.8715555555,3.87822222222,6.171,5.59477777778,9.406,7.07166666667
310.01,4.92088888889,10.7225555556,6.561,11.9012222222,3.92877777778,6.05722222222,5.59766666667,9.24,6.94288888889
310.38,4.86977777778,10.7935555556,6.596,12.027,3.95166666667,6.019,5.64077777778,9.30288888889,6.99111111111
310.75,4.82855555556,10.8711111111,6.63688888889,12.1296666667,3.92644444444,5.89622222222,5.51844444445,9.40688888888,7.00611111111
