wavelength,Back_ChaEucm,Belly_ChaEucm,Breast_ChaEucm,Crissum_ChaEucm,Crown_ChaEucm,DorTail_ChaEucm,Patch10_ChaEucm,Patch11_ChaEucm,Patch12_ChaEucm,Rump_ChaEucm,Throat_ChaEucm,WingTip_ChaEucm
696.11,17.2825,48.4916666666,33.302,39.9699166667,7.22725,8.30816666666,55.1721666667,50.9637777778,37.80175,23.9379166667,6.1025,13.5810833333
696.43,16.9861666667,48.4081666666,33.1041666667,39.9119166667,7.02466666667,8.11633333334,55.0289166667,50.9808333333,37.7111666667,23.8543333333,5.9275,13.5974166667
696.75,16.7013333333,48.4096666667,32.9515833333,39.6831666667,6.61566666667,7.9515,54.9908333333,51.0524444445,37.6070833333,23.5253333333,5.69625,13.4109166667
697.08,16.6219166667,48.6755,33.1209166667,39.7439166667,6.3995,7.83025,55.7120833333,51.5911111111,37.8380833333,23.4185,5.53316666667,13.3245
697.40,16.8004166667,48.68425,33.4405,39.78375,6.766,8.1085,55.82475,51.7115555555,37.8369166666,23.5291666667,5.81958333333,13.591
697.72,16.9965833333,48.7726666667,33.6116666667,39.9906666667,7.14208333333,8.51908333333,56.2035,52.0625555556,38.0260833333,23.711,6.05908333333,13.9285833333
698.05,17.33175,49.1233333333,34.0335833334,40.4121666667,7.38608333333,8.76150000001,56.5950833334,52.5124444444,38.4019166667,23.8664166667,6.40366666667,14.1979166667
698.37,17.2101666667,49.0415833333,33.8173333333,40.2143333333,7.27141666666,8.66925000001,56.2783333333,52.1372777778,38.12,23.7650833333,6.2735,14.1621666667
698.69,17.2319166667,49.1004166667,33.8446666667,40.1968333333,7.12425,8.64816666667,56.3718333333,52.0683333333,38.13675,23.72675,6.195,14.2573333333
699.01,17.2009166666,48.8575833334,33.7485833333,40.1088333333,6.89916666667,8.46191666666,56.365,52.3706666667,38.0860833333,23.5609166667,5.92991666667,14.1146666667
699.34,17.20825,48.7615833334,33.6693333333,40.07725,6.88916666667,8.48883333333,56.3929166667,52.4334444445,38.0064166667,23.5006666666,5.94658333333,14.1596666667
699.66,17.4683333333,49.07925,33.9126666667,40.4095833333,7.01425,8.73666666666,56.8693333333,52.8793888889,38.4284166667,23.769,6.11408333334,14.31825
699.98,17.5806666666,49.0485833333,33.89475,40.2501666667,6.96508333333,8.81441666666,56.7831666667,52.687,38.2883333334,23.637,6.19516666667,14.2934166666
700.30,17.91075,49.3385833334,34.3531666667,40.4113333333,7.3525,9.14025,57.2404166667,53.0896666667,38.6236666667,23.96875,6.45025,14.5315833333
700.63,18.2209166666,49.5486666667,34.647,40.5699166667,7.68241666667,9.52391666667,57.3305,52.8775,38.5819166667,24.27875,6.72658333334,14.7785833333
700.95,18.0710833333,49.65825,34.4393333333,40.6164166666,7.41375,9.22191666667,57.2148333333,52.7674444445,38.58425,24.1051666667,6.38816666667,14.4730833333
701.27,17.8366666667,49.2286666666,34.1110833333,40.21575,6.96733333333,8.88875,56.61425,52.1437777778,38.2483333333,23.8691666666,6.18958333333,14.3203333333
701.59,17.0339166667,48.3675,33.2310833333,39.4489166667,6.47625,8.40816666667,55.70075,51.2472222222,37.415,23.4285,5.59875,13.7959166667
701.91,17.36125,48.80425,33.64825,39.91975,6.73666666667,8.71283333333,56.3145833333,51.7993888889,38.1085,23.6540833333,5.74891666667,14.0535833333
702.24,17.5230833333,48.9948333334,33.8918333333,40.1475833333,6.93316666667,8.93658333333,56.5684166667,52.0305555556,38.4865833333,23.6446666667,6.09175,14.2464166666
702.56,17.6105,49.2403333333,34.3079166667,40.3390833334,7.35116666667,9.16975,56.7066666667,51.9284444445,38.75075,23.7109166667,6.34583333334,14.7098333333
702.88,17.26825,48.8366666667,34.0615833333,40.0364166667,7.13041666667,8.69741666666,56.3945,51.2607777778,38.4694166667,23.3855,5.82475,14.4428333333
703.20,16.7073333333,48.439,33.6421666667,39.756,6.57725,8.13833333333,55.98375,50.7152777778,38.1788333333,23.0081666667,5.29275,14.0163333333
703.52,16.76675,48.4734166667,33.9006666667,39.94825,6.48158333333,8.1915,56.3730833333,51.1120555556,38.4718333333,23.1648333333,5.247,13.989
703.85,16.4133333333,48.2354166667,33.5613333333,39.6233333333,6.24783333334,8.02941666667,56.0283333333,50.6753333333,38.0869166666,22.8891666666,5.09125,13.8804166666
704.17,16.1059166667,47.9555833333,33.5576666667,39.7255833333,6.0215,7.67766666667,56.0213333334,50.8165555555,38.2678333333,22.5241666667,4.89125,13.8804166667
704.49,16.62325,48.1645833334,34.2118333333,40.0748333333,6.60225,8.42908333333,56.6283333333,51.2467222222,38.7525,23.008,5.6455,14.5528333333
704.81,17.06225,48.5056666667,34.4673333333,40.4360833333,6.97075,8.72,57.1115,51.7112222222,39.2316666667,23.2945833333,5.89841666667,14.7943333334
705.13,17.3928333333,48.9725,34.90075,40.7633333333,7.39458333333,9.00650000001,57.3505,51.9897777778,39.869,23.5476666667,6.01316666667,15.1433333334
705.45,16.886,48.0965,34.272,40.0176666667,7.04383333333,8.53508333333,56.386,50.9764444444,38.8948333334,22.9035,5.77183333333,14.7720833333
705.78,16.2906666667,47.63025,33.72675,39.4979166667,6.82058333333,8.211,55.7275,50.5946111111,38.12525,22.8139166666,5.23758333333,14.4456666667
706.10,15.8525,47.23375,33.1145833333,39.0755,6.22375,7.808,55.4971666667,50.2742222222,37.5786666667,22.45275,4.84933333334,13.7869166667
706.42,16.1035,47.7473333333,33.6413333333,39.4315833333,6.41508333333,8.29816666667,56.3533333333,51.0266111111,38.1115833333,22.81775,5.45591666666,14.1499166667
706.74,16.47475,48.0365833333,33.7959166667,39.48525,7.02441666667,8.73483333333,56.3875,51.3380555556,38.3681666666,23.0715,5.95116666667,14.6510833333
707.06,16.658,47.9493333333,33.88075,39.6419166666,7.20383333333,8.88091666667,56.0913333333,51.2165555555,38.3039166666,23.1316666666,6.03058333333,14.9200833333
707.38,16.7966666667,48.1010833333,33.82775,39.92375,7.21466666666,8.88816666667,55.9485833334,51.266,38.4755833333,23.14425,5.99208333333,14.9410833333
707.70,16.7183333333,47.92325,33.1438333333,39.4693333334,6.946,8.7125,55.3085833333,50.9767222222,38.2970833334,22.88875,5.636,14.6585833334
708.03,16.66675,48.10725,33.0508333333,39.3286666667,6.826,8.62441666667,55.1901666667,50.9593333333,38.1210833333,22.7730833333,5.46425,14.5170833333
708.35,16.5471666667,48.2050833333,33.0855,39.13675,6.78633333333,8.56408333333,55.2479166666,51.0371111111,38.094,22.5985,5.359,14.3248333333
708.67,16.3754166667,47.8759166667,33.0165833333,38.8060833333,6.17525,8.22183333333,55.2929166667,50.8164444444,37.907,22.1308333333,5.173,14.0544166667
708.99,16.2040833333,47.8760833333,33.0935833333,38.7803333333,5.97791666667,8.26483333333,55.31,50.9192222222,38.0525,22.1308333333,5.096,13.9174166667
709.31,16.3325833333,48.2185833333,33.1364166666,38.8918333333,6.02083333333,8.38458333333,55.5240833333,51.1018333333,38.4205,22.0281666667,5.22441666667,13.82325
709.63,16.4523333334,48.3111666667,33.25625,38.8974166667,5.92425,8.27341666667,55.5214166667,51.12,38.7089166666,22.1109166667,5.22975,13.98325
709.95,16.7769166667,48.4655833333,33.1553333333,38.9285833333,6.1715,8.75724999999,55.2390833333,51.0058888889,38.9369166667,22.3126666667,5.434,14.1744166666
710.27,16.4041666667,48.2385,33.1215,38.66025,5.91133333334,8.50266666667,55.1830833333,50.8467777778,38.5925,21.90875,5.17441666667,13.855
710.59,16.0846666667,48.1443333333,32.7345833334,38.2085,5.90425,8.25733333334,54.9765,50.8772777778,38.62175,21.761,5.0355,13.5205833333
710.91,16.35725,47.9438333333,32.8234166667,38.0475,6.18516666667,8.50049999999,55.0735,50.9307222222,38.4486666666,21.7151666667,5.33266666667,13.83325
711.24,16.4589166667,47.8979166667,33.2004166667,38.1190833333,6.5635,8.79025,55.38375,51.0745555556,38.5176666667,21.9341666667,5.766,14.0910833333
711.56,16.6250833333,47.8669166666,33.2421666667,38.17225,6.78141666666,8.91441666668,55.4116666667,50.725,38.80325,21.9371666667,6.04241666666,14.1931666667
711.88,16.7994166667,47.9001666667,33.39975,38.4795,6.97208333334,8.96433333332,55.57775,50.8023333333,38.9029166667,22.0368333333,6.24991666667,14.2098333334
712.20,16.9075833334,48.0806666667,33.6324166667,38.7588333333,7.38616666667,9.14750000001,56.0235833334,51.3958333333,38.9333333333,22.31625,6.56366666667,14.4566666667
712.52,17.1096666666,48.4285,33.9769166667,38.97525,7.673,9.12725,56.3271666667,52.0449444444,39.2845,22.5844166667,6.55308333333,14.7694166667
712.84,17.06075,48.4406666667,34.38125,38.88325,7.70466666667,9.17999999999,56.3046666667,52.0957222222,39.3109166667,22.6359166667,6.60625,14.9060833334
713.16,17.5051666666,48.94375,34.9345,39.1683333333,8.28308333334,9.77525000001,56.883,52.733,39.6714166667,23.0551666667,6.97516666667,15.2749166667
713.48,17.234,48.6069166667,34.7429166667,38.9055833333,8.22491666667,9.39266666666,56.4565833333,52.5802777778,39.1725833333,22.7728333333,6.77341666666,15.1151666667
713.80,17.18025,48.90575,34.7644166666,39.03225,8.0135,9.10783333333,56.61625,52.66,39.3604166667,22.7945833334,6.3805,14.82325
714.12,17.2318333333,48.9878333333,35.13,39.3555833334,8.02975,9.35375000001,57.1608333333,52.7157777778,39.845,22.84925,6.54516666667,15.0134166667
714.44,16.9899166667,48.9710833333,35.0425,39.2430833334,7.79766666667,8.9795,57.1428333333,52.2734444444,40.136,22.7381666667,6.25841666667,14.6768333334
714.76,17.39725,49.5159166667,35.2786666666,39.6534166667,8.0785,9.23391666668,57.3479166667,52.6333333333,40.3668333334,23.19075,6.524,14.9081666667
715.08,17.80375,50.11875,35.80275,40.0629166666,8.37583333334,9.67399999998,57.5440833333,53.4452777778,40.69075,23.8288333333,6.84825,15.5719166667
715.40,17.9901666667,50.4611666667,36.02275,40.181,8.56391666667,9.93000000001,57.7954166666,53.7113888889,41.0861666667,24.2315833333,7.01833333334,15.8640833333
715.72,18.0655,50.695,35.94225,40.1733333334,8.57366666667,10.00675,57.5265833333,53.7816666667,41.3749166667,24.45075,7.106,15.9456666667
716.04,18.2133333334,50.7298333333,35.9401666667,40.17225,8.74166666667,10.0625,57.4990833333,53.5453888889,41.3276666667,24.5655,7.29925,15.91925
716.36,18.2049166667,50.3603333333,35.6099166667,40.1810833333,8.89591666666,10.0035833333,57.5159166667,53.5865,41.33275,24.5955,7.2345,15.937
716.68,18.0150833333,50.27875,35.3560833333,40.1115833333,8.60308333333,9.60075,57.16475,53.3202777778,41.11825,24.5055833333,7.03891666667,15.7408333334
717.00,18.4205833333,50.9559166667,35.95025,40.6086666667,8.983,9.76241666667,58.1385,54.3058888889,41.8245,25.13,7.43316666667,16.1841666667
717.32,18.5571666667,50.5644166667,35.8445,40.5004166666,9.22683333334,9.80083333331,57.78775,54.0255,41.5443333333,25.3104166666,7.77849999999,16.535
717.64,18.63475,50.6911666667,35.71425,40.5818333333,9.34141666666,9.64858333333,57.42125,53.9170555556,40.95625,25.5185,7.57491666666,16.5225833333
717.96,18.7720833333,51.1216666667,35.9701666667,40.9189166666,9.37624999999,9.91741666666,57.73325,54.775,41.1943333333,25.915,7.66433333333,16.6666666667
718.28,18.3695833334,50.4736666667,35.7418333334,40.407,9.05891666667,9.59283333331,57.235,54.3867222222,40.5380833334,25.665,7.44658333333,16.4349166667
718.60,17.42525,49.4283333333,34.8399166667,39.61975,8.30191666667,8.62425,56.4941666667,53.6298333333,39.57825,24.8026666667,6.60833333333,15.3469166667
718.92,17.08175,48.9463333333,34.7169166667,39.4529166667,7.99283333333,8.22691666667,56.1196666667,53.5406111111,39.3890833333,24.404,6.28983333333,15.11275
719.24,18.00525,49.525,35.52475,40.10125,9.00258333333,9.07808333333,56.86525,54.1306666667,39.8639166666,25.04325,7.05958333334,15.7169166667
719.56,17.92425,49.2235833333,35.4000833333,40.0370833333,8.59575,9.03341666667,56.6929166666,54.2793888889,39.7419166667,24.8030833333,6.82416666667,15.4089166667
719.88,18.53325,50.0555,35.8778333333,40.4223333333,8.78891666666,9.62233333333,57.2221666666,54.7998888889,40.28875,25.4889166666,7.47775,15.9110833333
720.20,18.1846666667,49.505,35.7399166667,40.2159166667,8.49074999999,9.58166666665,57.265,54.8359444444,40.0921666667,25.18,7.20866666666,15.59825
720.52,18.1109166667,49.5528333334,35.6258333334,40.039,7.95508333333,9.45675000001,57.15275,54.8909444444,40.1765833333,24.91975,6.85475,15.1879166667
720.84,18.0535833333,49.083,35.3050833333,39.6378333334,7.82891666667,9.66291666668,56.8086666666,54.6539444444,39.9473333333,24.6446666667,6.83183333333,15.0963333333
721.16,18.6375833333,49.3775,35.96125,39.7648333333,8.49475000001,10.2005833333,57.1115,55.3251111111,40.7215833333,25.173,7.66475,15.8023333333
721.48,18.779,49.1875833333,36.1419166667,39.647,8.70475000001,10.1903333333,56.9405,55.2152777778,40.5175833333,25.4061666667,7.753,16.2371666667
721.79,19.4130833333,49.9056666666,36.7985833333,40.28775,9.229,10.5965833333,57.67325,55.7128333333,41.6076666667,25.95475,8.14466666666,16.9495
722.11,19.7888333333,50.3085833333,37.3219166667,40.93075,9.74608333334,10.92125,58.2501666667,56.1176666667,42.1059166667,26.472,8.42824999999,17.5333333334
722.43,19.5549166667,50.2368333333,36.8725833333,40.4594166667,9.74183333333,10.7955,57.6823333334,55.4922777778,41.5601666666,26.3969166667,8.29783333333,17.4951666667
722.75,19.5084166666,50.3476666667,36.7146666667,40.4316666667,9.50833333333,10.6234166667,57.7579166667,55.7313888889,41.4388333333,26.4985833333,8.18941666668,17.5298333333
723.07,19.7856666667,50.8309166667,36.9703333333,40.6671666667,9.79041666667,10.9585,58.1165833334,55.6678888889,41.5944166667,26.7943333333,8.47791666666,18.0514166667
723.39,19.3755833334,50.2308333333,36.8318333333,40.452,9.43874999999,10.1555833334,57.811,55.7336666667,41.1685833333,26.227,7.96866666667,17.5654166667
723.71,19.5545,50.9056666667,37.15125,40.3571666667,9.63049999999,10.05875,58.0641666667,55.9226666667,41.2016666666,26.2603333333,8.22341666667,17.8169166667
724.03,19.107,50.23175,36.63975,40.0805833333,9.26066666667,9.56550000001,57.4305833333,55.2139444444,40.5686666666,25.8784166667,7.78416666666,17.3743333333
724.35,19.16275,50.6705833333,36.7734166667,40.2756666667,8.85491666667,8.96675,57.9484166667,55.3981666667,41.1325,25.95625,7.51375,17.05175
724.67,18.962,50.7483333333,36.85125,40.4068333333,8.7325,8.86966666668,58.1961666667,55.6718888889,40.9306666666,25.68625,7.29791666666,17.0285
724.98,18.94725,50.41925,36.5754166667,40.23675,8.77683333334,8.76491666667,57.9759166667,55.5062222222,40.4215833334,25.5055,7.50758333333,16.9133333333
725.30,18.75925,50.1468333334,36.2700833333,40.0268333333,8.57808333333,8.56575,57.9418333333,55.4903333333,40.1003333333,25.2815,7.56241666667,16.4586666667
725.62,18.4438333333,50.1714166667,35.9803333333,39.6323333333,8.03925,8.17391666667,58.0638333333,55.5228888889,40.0368333333,24.79175,7.15675,15.956
725.94,18.6696666667,50.9025,36.6591666667,40.2324166666,8.06141666667,8.58050000001,59.2358333333,56.6021666667,40.591,25.2474166667,7.46791666666,16.098
726.26,18.4261666667,50.4520833334,36.4981666667,39.9804166667,7.58816666667,8.24783333334,58.6388333333,55.7998333333,40.4326666667,25.0488333333,7.07483333333,15.7136666666
726.58,18.3478333333,49.97575,36.4539166667,39.7194166667,7.57141666666,8.06716666666,58.4664166667,55.8217222222,40.28775,24.9274166667,6.67625,15.445
726.90,18.3789166667,50.2155,36.2788333334,39.6311666666,7.33958333333,8.1895,58.3573333333,55.5795,40.11025,24.7845,6.59725,15.3855
727.21,18.5263333333,50.0588333333,36.0755833333,39.84225,7.40341666667,8.35683333333,58.2039166667,55.1632777778,40.3365833333,24.7998333334,6.50891666667,15.3601666666
727.53,19.1921666667,50.90775,37.0229166667,40.4795,8.17050000001,9.00849999999,59.0780833333,55.6642777778,40.86375,25.57025,7.40241666666,16.2010833333
727.85,19.4865,51.2838333333,37.3451666667,41.1508333334,8.67708333333,9.39958333332,59.45675,56.2892222222,40.9215,25.9398333333,8.02391666667,16.6436666667
728.17,19.4558333334,51.2066666667,37.2609166667,40.8470833333,8.44716666667,9.34666666667,59.2439166667,55.8667777778,40.8014166666,26.0245833333,7.90066666666,16.37075
728.49,19.501,51.3945833333,37.5056666667,40.8731666667,8.26525,9.34233333334,59.45575,55.8349444445,41.0204166667,25.78225,7.89116666667,16.0996666667
728.80,18.3264166666,50.71625,36.6871666667,40.3706666667,6.94633333333,8.25375,58.5039166667,55.0325,40.3251666666,24.9658333333,6.51433333333,14.9840833333
729.12,18.338,50.5645833334,36.766,40.4130833333,6.77541666667,8.18658333333,58.53675,55.3447222222,40.2778333333,24.9096666667,6.42525,14.9166666667
729.44,18.5435833333,50.48625,36.68025,40.54725,6.36591666667,7.73408333333,58.5481666666,55.1410555556,40.3889166667,24.71725,5.97008333333,14.6991666667
729.76,17.915,49.9886666667,36.0885,40.1035833334,5.87041666667,7.32125,58.2995,54.5958333333,39.8223333333,24.1003333333,5.72425,14.3386666667
730.08,17.77325,50.2258333334,36.0884166666,40.1421666667,5.51066666667,7.27208333333,58.469,54.5995,39.5325,24.14175,5.98483333333,14.273
730.39,17.7815833333,50.439,36.4751666667,40.2478333333,5.58566666667,7.43241666667,58.61475,54.5193333333,39.5833333333,24.4370833333,6.10366666667,14.2004166666
730.71,17.9305833334,50.31325,36.73375,40.3468333333,5.54825,7.5615,58.5571666667,54.6757222222,39.20575,24.5414166667,6.2975,14.2504166667
731.03,17.2691666667,49.4089166667,35.7988333333,39.8036666667,4.70775,6.91666666667,57.8201666667,53.8375,38.4315833333,23.7951666667,5.28783333333,13.543
731.35,16.5334166666,48.4685833333,35.0975833333,38.8815,3.917,6.32491666667,56.8686666667,52.7888333333,37.8051666667,22.78075,4.28308333333,13.0381666667
731.67,16.36625,48.5535,35.1025,38.9296666667,3.64916666667,6.05258333333,57.0761666667,52.5811666667,37.60575,22.4855,3.90525,12.82825
731.98,16.3534166666,48.56825,35.03375,39.1721666666,3.54583333334,5.97308333334,56.9351666666,52.8933888889,37.6959166667,22.7405833333,3.72483333333,12.8746666667
732.30,17.34625,49.4764166667,35.92925,39.7505,4.60116666666,6.87375,57.72075,53.2979444444,38.4025,23.4625833333,4.79066666667,13.8144166667
732.62,17.4161666666,49.5638333333,36.1185,39.8099166667,4.698,7.00216666666,57.405,52.6846111111,38.4115833333,23.8480833333,4.98883333333,14.1164166667
732.94,16.6891666666,48.9030833333,35.7870833334,39.46175,4.17233333333,6.54691666667,56.8180833333,52.4799444444,37.7091666667,23.3491666666,4.57933333333,13.6250833333
733.25,16.5745833333,49.092,36.1494166666,39.6091666666,4.03441666667,6.41391666667,56.7010833333,52.5595,37.7125833333,23.207,4.35625,13.4481666666
733.57,16.19525,49.234,35.9499166666,39.8751666667,3.642,5.858,56.9188333333,52.9545555556,38.0245,23.0315,3.93675,13.0833333333
733.89,15.785,48.6350833333,35.3381666667,39.0943333333,2.85016666666,4.77058333333,56.82375,52.5765555555,37.7535833333,22.2705833334,3.07958333333,12.5000833333
734.21,16.1969166667,49.1469166667,35.62075,39.5153333334,3.18991666667,4.85908333334,57.2699166667,52.8768333333,37.9203333334,22.70025,3.52383333333,12.9699166667
734.52,17.1810833333,50.0378333333,36.6215,40.0851666667,3.966,5.50958333333,57.8439166666,53.8321111111,38.4788333333,23.3685833333,4.606,13.6671666667
734.84,17.9388333334,51.1680833333,37.98025,40.6023333334,4.23166666667,5.75041666667,58.89175,54.6121666667,39.03175,24.15625,5.10125,13.9538333333
735.16,18.2009166666,51.0715,37.69825,40.85975,4.02108333333,5.27791666666,58.6905,54.5238888889,39.074,23.9154166667,5.10583333334,13.7300833333
735.48,18.1965,51.0331666667,37.8691666667,40.8481666667,4.17333333333,5.32741666667,58.8835833333,54.0792222222,39.1036666666,23.80575,5.22,13.8754166667
735.79,18.3608333333,51.212,38.3333333333,41.1295,3.98075,5.30291666667,59.1321666667,54.8668333333,39.2011666667,23.55375,5.31675,13.9394166667
736.11,18.63225,50.9413333333,38.3028333333,40.7529166667,4.0145,5.26025,58.9700833333,55.0201111111,39.0641666667,23.32525,5.44008333333,13.5381666667
736.43,19.2835833334,51.1020833333,38.40225,40.63375,4.4905,5.88158333333,59.1598333333,55.0872777778,39.5041666667,23.36075,6.14308333333,13.719
736.74,19.9281666667,51.09175,38.2533333333,41.0034166666,4.74008333333,6.16366666667,59.4528333334,55.2698333333,39.6629166667,23.5075,6.35716666667,13.9993333333
737.06,20.2809166667,50.7228333333,38.5026666667,40.6165833334,5.01908333333,6.41033333333,58.8378333333,54.4552777778,39.4435833333,23.6498333333,6.64225,14.2253333333
737.38,20.6849166667,51.0249166667,38.92925,41.30275,5.59608333333,6.99833333333,58.8996666666,54.6657222222,39.7115,24.2718333333,7.29491666667,14.7248333333
737.69,20.5645,50.8735,38.8170833333,41.1020833333,5.24191666667,6.98925,58.8844166667,54.3279444445,39.9195,24.1128333333,6.78766666667,14.3816666667
738.01,19.5975833333,50.3105833333,38.3845833333,40.5591666667,4.4435,6.23983333333,58.5225,53.2053333333,39.39775,23.41975,6.06425,13.54675
738.33,19.0593333334,50.0545,38.0778333334,40.74225,4.15975,5.96791666666,58.4965,53.3442777778,38.92075,23.0421666667,5.927,13.3905
738.64,18.3770833333,49.3020833333,37.9858333333,40.14775,3.43458333333,5.66508333333,58.26475,53.3752222222,38.4919166666,22.9473333334,5.61025,12.712
738.96,18.3553333333,49.0389166667,37.6990833333,40.01925,3.32241666667,5.56025,58.2648333333,53.1758333333,38.3856666667,22.5835833333,5.68366666667,12.3696666667
739.28,18.0878333333,48.75825,37.0998333333,39.7488333333,2.99391666667,5.07725,58.0575,52.2351111111,37.9969166667,22.1440833333,5.29808333333,11.8930833333
739.59,17.6129166667,48.9125,37.3163333333,40.0140833333,2.55633333333,4.49133333333,58.4888333333,52.081,37.952,21.7514166667,4.77391666667,11.68075
739.91,17.4813333333,48.9850833333,37.85025,40.4230833334,2.54425,4.3025,58.4476666667,51.8391666667,37.56425,21.9983333333,4.34541666667,11.8638333333
740.23,17.116,48.9564166667,37.78275,39.9275833333,2.27533333333,4.13041666667,58.058,51.8841111111,37.1739166667,22.0145,4.05791666667,11.4926666666
740.54,17.1145,49.5818333333,38.4259166666,40.48675,2.04608333333,4.07708333333,58.91575,52.1805,37.6343333333,21.40075,4.06233333333,11.3948333333
740.86,17.1959166666,49.6066666667,38.7175,40.6835,2.45008333333,4.32541666667,58.60575,51.7141666667,37.8101666667,21.4155833333,4.32541666667,11.5699166667
741.18,16.19675,49.3263333333,38.58075,40.6015,1.61341666667,2.77258333333,58.3645833333,51.6814444444,37.50025,20.5825833334,3.6185,10.6203333333
741.49,16.7144166666,49.5546666667,38.8200833333,41.07825,2.06758333333,3.02166666667,58.556,52.7035555556,38.2315833334,20.531,3.97583333333,10.9733333333
741.81,17.6171666667,50.2375833333,39.0050833334,41.5558333334,3.327,4.53116666667,58.8245,52.9786111111,39.1635,21.467,5.06975,11.7870833334
742.12,17.9706666667,50.5406666667,39.2016666667,41.9370833333,3.86458333333,5.43883333334,59.0330833333,52.8945,39.2493333334,21.6761666666,5.4865,12.62725
742.44,18.4753333333,51.4371666667,40.0515833333,42.1835833333,4.06983333333,5.63633333333,59.3023333333,53.2621111111,39.4055833333,22.3190833333,5.84625,13.1298333333
742.76,17.3378333333,50.393,39.4400833333,41.2246666667,3.30708333333,4.74783333333,58.628,52.6413333333,38.1629166666,21.431,4.86241666667,12.41
743.07,17.2864166666,50.09775,39.09,40.9980833333,3.60408333334,5.1695,58.0396666667,52.5985,38.3398333333,21.4448333333,5.30008333333,12.8833333333
743.39,16.1813333333,49.8493333334,38.1358333333,40.1774166667,2.51,3.96591666667,57.7645833333,52.0527222222,38.2528333333,20.2643333333,4.31716666667,11.8473333333
743.70,16.0870833333,50.5965,38.47975,40.5419166667,2.48791666667,3.74891666667,58.5378333333,52.3746111111,38.8375833333,20.1770833333,4.46483333333,11.8776666667
744.02,15.5738333333,50.13675,38.0978333333,40.3345833333,2.476,3.39825,58.3675,52.2428333333,38.88325,20.57725,4.064,11.5095833333
744.34,14.84525,49.622,37.6975833333,39.811,2.33683333333,3.00683333333,58.4193333334,52.1878888889,38.3676666667,20.1545,3.62541666667,11.2371666667
744.65,15.5188333333,48.8855,37.80775,39.5375833333,3.39325,4.29158333333,57.90075,51.5857222222,38.3399166667,20.85825,4.72391666666,12.1423333333
744.97,15.709,49.22725,38.2223333334,40.2216666667,3.629,4.654,58.367,52.0385555556,38.8776666667,21.6396666667,4.92266666667,12.38225
745.28,15.3176666667,48.463,38.183,39.7713333333,2.54441666667,3.50058333333,58.28225,51.3433888889,38.2513333333,20.6795833333,3.77383333334,11.6633333333
745.60,15.8074166667,49.347,38.7629166667,40.0515833333,2.88658333333,3.6425,59.0205833333,51.5006111111,39.1580833333,20.94475,4.14083333333,11.9414166667
745.91,14.9241666667,48.637,38.0608333333,39.4755,2.17375,2.98483333333,58.1435833334,50.8968333333,39.38925,20.3761666667,3.26083333333,11.42175
746.23,16.4786666667,49.7438333333,38.849,40.1809166667,3.00541666666,4.20075,58.8969166667,52.2197777778,41.0006666667,21.6701666667,4.25191666667,12.5854166667
746.55,16.97325,50.6645,39.2295833333,40.43975,3.39125,4.87383333333,59.6285,52.5449444444,41.3938333334,22.1368333333,4.31141666667,12.49125
746.86,18.8413333334,51.1950833333,40.3053333333,41.4509166667,5.52775,6.85575,60.1759166667,53.2980555556,42.2808333333,23.63875,6.55708333334,14.3261666667
747.18,19.0289166667,50.57425,40.6496666667,41.4535,5.44625,7.0045,59.89175,52.3182777778,42.3555833333,23.6876666667,6.66025,14.5179166667
747.49,19.1764166667,51.06625,40.8464166667,41.3221666666,5.233,7.21791666667,60.0721666667,52.5917222222,42.2406666667,23.3760833333,6.56166666667,14.813
747.81,19.3453333333,51.58725,41.2863333333,41.8155833333,4.59666666667,7.49,60.6646666667,52.9432777778,42.5264166667,23.2805,6.54775,15.01325
748.12,19.439,52.789,41.4130833334,42.3934166667,4.2935,7.691,61.4603333333,53.6961666667,43.1879166667,23.1405833333,6.23725,15.213
748.44,19.20875,52.6934166666,41.59925,41.9865,4.32641666667,7.60941666667,61.3636666667,53.0976666667,43.08075,22.8283333333,6.34683333333,15.3535
748.75,19.0909166666,53.6699166667,41.9695833334,42.5420833333,4.596,7.87875,62.0706666667,53.8607777778,43.8383333333,23.5185833333,6.91916666668,15.4881666667
749.07,18.2078333333,52.9641666667,41.3616666666,41.92075,3.47225,6.48716666667,61.2805,53.1052777778,43.3095833333,22.4253333333,6.13149999999,14.7696666667
749.38,18.262,53.20775,41.463,42.2949166666,3.44533333334,6.721,62.0163333334,53.1791666667,43.33,21.9281666667,6.29683333334,14.56225
749.70,17.7869166667,52.9360833333,41.1915833333,41.8873333333,3.42841666667,6.4665,61.7955833333,51.9007222222,43.0414166667,21.3509166667,6.26275000001,14.23975
750.01,18.5375833333,53.14625,41.5815833333,42.483,4.35375,6.66675,61.9558333333,52.2562777778,43.3501666666,21.73475,7.22791666666,15.068
750.33,18.6735833333,53.7075,41.8538333334,43.0271666667,4.37075,6.92175,62.1428333333,52.2677777778,43.5034166667,22.0919166667,7.41475000001,15.4931666667
750.64,19.2675833334,54.5346666667,42.4195833333,43.5319166667,5.39008333334,7.49483333333,63.1416666667,53.5933888889,44.5414166667,22.7070833333,7.99116666666,16.0676666667
750.96,19.1545833333,53.6469166667,42.1779166667,43.0128333333,5.6065,7.27658333334,62.6108333333,53.4764444445,44.1888333334,22.6310833333,7.99225000001,15.98475
