wavelength,Back_PhrDorm,Belly_PhrDorm,Breast_PhrDorm,Crissum_PhrDorm,Crown_PhrDorm,DorTail_PhrDorm,Patch10_PhrDorm,Rump_PhrDorm,Throat_PhrDorm,WingTip_PhrDorm
586.72,17.1375,44.719375,17.8793333334,49.82475,12.5719166667,13.70675,9.88583333334,13.5741388889,42.3160833333,14.559375
587.06,17.1346666667,44.7165416667,17.8719375,49.8555416667,12.5333333333,13.6819166667,9.88758333333,13.5555833333,42.384,14.5309166667
587.39,17.18,44.687,17.8708333333,49.8246666667,12.5472083333,13.6728333333,9.93908333334,13.6018333334,42.4126666667,14.53375
587.73,17.1833333333,44.6828333333,17.8566354167,49.8377916666,12.5251666666,13.6755,9.92216666667,13.5590833333,42.4405,14.5288333334
588.07,17.1991666667,44.70375,17.886625,49.8610416667,12.5522916667,13.653,9.91883333333,13.5833611111,42.4650416667,14.534125
588.41,17.2331666666,44.7372083333,17.8839270834,49.91525,12.5726666667,13.715,9.96366666666,13.6183611111,42.4204166667,14.5540416667
588.74,17.2583333333,44.82625,17.8939583333,49.998,12.5625,13.7594583333,9.97508333333,13.6655277778,42.457125,14.5828333333
589.08,17.23525,44.845375,17.8772395833,50.0224166667,12.5476666667,13.7311666667,9.94241666667,13.656,42.47325,14.5299583333
589.42,17.2375,44.83725,17.8381041667,50.0562916666,12.531,13.7630416667,9.91308333332,13.6361944444,42.5099166667,14.54275
589.76,17.3039166667,44.9084583333,17.9015,50.1826666667,12.5295,13.776,9.94958333333,13.6545277778,42.6042083334,14.5286666667
590.09,17.307,44.835,17.87225,50.1981666667,12.4897916666,13.7065,9.92841666666,13.6158611111,42.5435416667,14.5254166667
590.43,17.2080833333,44.706625,17.71846875,50.1038333333,12.37875,13.6189583333,9.79216666666,13.5031111111,42.43975,14.4077083333
590.77,17.2354166667,44.6588333334,17.69915625,50.0645833333,12.38675,13.6390416667,9.77300000001,13.4773888889,42.4302916666,14.4184583333
591.11,17.1961666667,44.6469583333,17.6501354167,50.0896666667,12.3565416666,13.62525,9.71733333334,13.4408055555,42.4445416666,14.389
591.44,17.205,44.5787916667,17.6481145833,50.020125,12.3199166667,13.5895416667,9.70108333333,13.4323333333,42.3598333333,14.3507083333
591.78,17.2781666667,44.6012916667,17.6649270833,50.0337916667,12.3425,13.6365,9.74616666666,13.4420833334,42.356125,14.3607916666
592.12,17.273,44.62875,17.63840625,50.0297083334,12.3273333334,13.5885833333,9.69575,13.3823333333,42.4472083333,14.3057916667
592.46,17.2709166667,44.5647083333,17.6393125,50.0017916667,12.2970416666,13.5600416667,9.65816666668,13.3325555556,42.3428333334,14.2457083333
592.79,17.2896666667,44.5055,17.6161354167,49.8860416667,12.3028333333,13.55925,9.67824999999,13.3315277778,42.2960833333,14.2400416667
593.13,17.4108333334,44.5685416667,17.6885208333,49.949,12.3710833333,13.5909583333,9.75833333333,13.4259166667,42.3097916667,14.2845416667
593.47,17.4045,44.4866666667,17.61121875,49.827,12.3204166667,13.561,9.73333333334,13.3690555556,42.2415833334,14.2962083334
593.80,17.4663333333,44.551125,17.6450104167,49.9107916667,12.3557083333,13.5925833333,9.76074999999,13.3843611111,42.285875,14.336625
594.14,17.4881666667,44.6030416667,17.6944375,49.9002083333,12.3615,13.5835833333,9.82125000001,13.3687222222,42.3126666667,14.3390833334
594.48,17.5295833334,44.624375,17.7412916667,49.9242916666,12.3989166667,13.5765416667,9.827,13.4055,42.2272916667,14.3919583334
594.81,17.5811666667,44.7136666667,17.7758541667,49.9350416667,12.4040416667,13.5669583333,9.81308333333,13.3985,42.243375,14.454375
595.15,17.61925,44.7987916667,17.7871145833,49.9823333333,12.4085416667,13.5862083333,9.80916666666,13.4474444444,42.33075,14.4860416667
595.49,17.6799166667,44.8535833333,17.8037291667,50.0459583333,12.4384583333,13.5929166667,9.81950000001,13.4880555556,42.3952916667,14.5242916667
595.82,17.6943333333,44.835375,17.8159895833,50.0363333333,12.4427916667,13.621375,9.808,13.53475,42.362625,14.5450416667
596.16,17.748,44.9104583333,17.8136354167,50.077625,12.4677083333,13.6376666667,9.81849999999,13.5623611111,42.4307916667,14.59525
596.50,17.7660833333,45.0027916667,17.8252916667,50.235,12.4705833333,13.6407916667,9.80291666667,13.5646666667,42.459,14.63425
596.83,17.7523333333,44.9939583334,17.7812604166,50.2322916666,12.4665,13.6035,9.75708333334,13.5443888889,42.46275,14.6196666667
597.17,17.8100833334,45.0369583333,17.8230208334,50.2696666667,12.4850416667,13.66925,9.80375000001,13.5862222222,42.4429166667,14.6570833334
597.51,17.8041666667,45.0468333333,17.8039895833,50.2189166667,12.4483333333,13.6423333333,9.78191666667,13.5905,42.4625,14.614125
597.84,17.863,45.1410833333,17.8299375,50.3257083334,12.5203333333,13.6942916667,9.82266666666,13.6604444444,42.5076666667,14.6969583333
598.18,17.93875,45.2740416667,17.87290625,50.4097916667,12.5579583333,13.757625,9.91041666668,13.7290555556,42.622,14.7364166667
598.52,18.0151666666,45.2629583333,17.91565625,50.4335833333,12.56875,13.8019166667,9.95641666667,13.7444166667,42.6488333333,14.7967916666
598.85,18.0499166666,45.2664583333,17.88059375,50.44,12.5879166666,13.7721666667,9.98208333333,13.7218333333,42.6097916666,14.8067083334
599.19,18.0121666667,45.302375,17.8303020833,50.4750416667,12.5454583333,13.7665,9.92525000001,13.7066388889,42.57825,14.736
599.53,18.0616666666,45.3551666667,17.8543020833,50.5700833333,12.5360416667,13.7346666667,9.94550000001,13.6722222222,42.61475,14.76275
599.86,18.05975,45.3103333334,17.9011354166,50.5162083333,12.5263333333,13.7370833333,9.96750000001,13.6723055556,42.559375,14.7913333333
600.20,18.074,45.2512916667,17.86484375,50.408875,12.4815,13.7103333333,9.93791666667,13.6294166667,42.5445,14.7528333333
600.53,18.0799166667,45.2257083333,17.8603125,50.304,12.4519583333,13.717,9.93416666667,13.6106666667,42.4811666667,14.7633333333
600.87,18.0545,45.19225,17.8105625,50.255,12.4150833333,13.6475833333,9.86516666667,13.5445,42.4541666667,14.68825
601.21,18.1563333333,45.2391666667,17.90140625,50.349625,12.513125,13.7704166667,9.93508333334,13.5941388889,42.5212083334,14.7622916667
601.54,18.2485,45.1965416666,17.956375,50.318,12.516125,13.7802083333,9.94550000001,13.6427222222,42.515,14.7859583333
601.88,18.2418333333,45.0891666667,17.9215416667,50.209875,12.471875,13.7263333333,9.91758333332,13.5695277778,42.399875,14.7465
602.21,18.2639166667,45.11125,17.9349583333,50.246375,12.473125,13.7747083333,9.92933333334,13.5949722222,42.383375,14.7090416667
602.55,18.28925,45.1683333333,17.9898541667,50.3067916667,12.505875,13.8207916667,9.94408333333,13.6041944445,42.435625,14.738375
602.88,18.35525,45.1879166666,18.0471145833,50.3374166667,12.5672916667,13.8428333333,10.024,13.6319722222,42.4728333333,14.8294583333
603.22,18.4159166667,45.179875,18.0480104167,50.361375,12.59725,13.9385,10.084,13.6628333333,42.4859166667,14.834
603.56,18.4909166667,45.2381666667,18.0858125,50.472375,12.6626666667,14.0226666667,10.1619166667,13.7206388889,42.592125,14.917625
603.89,18.53775,45.3207916666,18.1126875,50.5624166667,12.6992083333,14.0815416667,10.2085833333,13.7725833333,42.634875,14.9620416667
604.23,18.60425,45.3252916667,18.164375,50.6302916667,12.7594166666,14.1527083333,10.2745833333,13.8284722222,42.640875,15.0059583333
604.56,18.65925,45.4316666667,18.2106770833,50.7427083333,12.798125,14.1754583333,10.27825,13.8636111111,42.7509583333,15.0293333333
604.90,18.59725,45.41025,18.0958958333,50.6595833333,12.7085,14.0764583333,10.2006666667,13.7889444444,42.6517083334,14.97975
605.23,18.5654166667,45.4350833333,18.0625104167,50.695125,12.6927916667,14.09575,10.2055833333,13.7783333333,42.6579166666,14.96775
605.57,18.5973333334,45.5260416667,18.1020208333,50.7795833334,12.76225,14.1711666667,10.2448333333,13.8436111111,42.76325,15.0264166667
605.90,18.5834166667,45.5183333334,18.0603541667,50.7684583333,12.76475,14.1600416667,10.2299166667,13.8376388889,42.7606666667,15.0208333333
606.24,18.6674166666,45.5503333333,18.09965625,50.8097083333,12.812875,14.2465416667,10.2864166667,13.9041666667,42.7812083333,15.1146666667
606.58,18.6600833333,45.4608333333,18.05109375,50.7443333333,12.7545,14.240875,10.2459166667,13.8472777778,42.724,15.07175
606.91,18.6436666667,45.396125,18.0258020833,50.621375,12.7520833333,14.2159583333,10.22325,13.8365555556,42.6119166667,15.0709166667
607.25,18.6853333333,45.381125,18.0421875,50.5500416667,12.7370416667,14.273375,10.2075,13.8292777778,42.5870833333,15.0575
607.58,18.7155833333,45.321125,18.0506979167,50.4376666667,12.7295416667,14.305125,10.21075,13.8137222222,42.56275,15.1217916667
607.92,18.7276666667,45.355375,18.0203645833,50.4087083333,12.7124166667,14.2981666667,10.201,13.7840555556,42.6326666667,15.1235
608.25,18.7375833333,45.234375,17.99653125,50.2970833334,12.681125,14.2771666667,10.2334166667,13.7994444444,42.55575,15.1515416667
608.59,18.8743333333,45.252125,18.1108854167,50.3459166666,12.7904166667,14.4401666667,10.3328333333,13.8996111111,42.6381666667,15.281875
608.92,18.9145833333,45.1605,18.0808333333,50.2271666667,12.7801666667,14.4649583333,10.3290833333,13.8760555555,42.6054583334,15.2972916667
609.26,18.8566666666,44.9593333334,17.9786875,50.06025,12.6400833333,14.376625,10.205,13.7828333333,42.491125,15.2494166667
609.59,18.8009166667,44.810625,17.8626875,49.8972083333,12.539875,14.3089166667,10.1295,13.7024722222,42.3830833334,15.187125
609.93,18.8130833333,44.7536666667,17.8380625,49.8104166667,12.5017916666,14.2960833333,10.1045,13.6662222222,42.3938333333,15.2007916667
610.26,18.7470833333,44.6105416667,17.7976979167,49.68575,12.44425,14.2519583333,10.0666666667,13.6252777778,42.32825,15.1999166667
610.60,18.7589166667,44.582375,17.75534375,49.69475,12.4382916667,14.2510416667,10.0471666667,13.6199444444,42.3750833333,15.2324166667
610.93,18.77925,44.51475,17.69246875,49.594625,12.42625,14.149,10.02425,13.6014444444,42.3159583333,15.213875
611.27,18.7695833333,44.385375,17.6385,49.511875,12.41675,14.1545833333,9.99300000001,13.5835555556,42.24325,15.1635833333
611.60,18.7901666667,44.2969583333,17.63246875,49.4584583334,12.4033333333,14.1730416667,9.99266666667,13.5685833333,42.21375,15.1289166667
611.93,18.8330833333,44.32125,17.6323645833,49.49925,12.4658333333,14.234,10.0353333333,13.5730277777,42.2286666666,15.2052916667
612.27,18.7915,44.2041666667,17.55290625,49.411,12.4142916666,14.168375,9.99558333334,13.5224722222,42.1846666666,15.12525
612.60,18.8475833334,44.2350833334,17.5865729166,49.4942916667,12.406375,14.18825,10.0143333333,13.5181944444,42.228625,15.099625
612.94,18.9408333333,44.334625,17.6299791666,49.6450416667,12.5097083333,14.2813333333,10.09125,13.5595555556,42.3081666667,15.12375
613.27,19.1678333333,44.5579166667,17.84346875,49.8955,12.7194583333,14.4567916667,10.30425,13.7666388889,42.5939583334,15.2995833334
613.61,19.2216666667,44.62275,17.88278125,49.967375,12.7705416667,14.53025,10.34775,13.8434166667,42.6370833333,15.2838333333
613.94,19.4929166667,44.9365416667,18.0542083334,50.1666666667,12.9949583334,14.7290833333,10.5214166667,14.0494166666,42.81975,15.4241666667
614.28,19.5845833334,45.0067916667,18.1020520833,50.1873333333,13.0342083333,14.7902916667,10.576,14.1194722222,42.845125,15.476
614.61,19.6680833334,45.0938333333,18.1540833333,50.3254583333,13.1104583333,14.8892083333,10.6246666667,14.1475833333,42.9259166667,15.504875
614.94,19.7885,45.2789583333,18.2393958333,50.540875,13.164625,14.8891666667,10.7045833333,14.2066944445,43.0734166667,15.5294583333
615.28,19.7105,45.269,18.1718541667,50.5018333333,13.0525833333,14.7839583333,10.595,14.1442222222,42.9995833333,15.4935833333
615.61,19.7571666667,45.2173333333,18.1940208333,50.4825416667,13.0292083333,14.8132916667,10.5595,14.1186388889,42.9893333333,15.429625
615.95,19.7838333333,45.3340833333,18.23840625,50.5865,13.0583333333,14.8455833333,10.57025,14.1595833333,43.0442916667,15.4440833333
616.28,19.8805833333,45.54575,18.3629270833,50.7385416667,13.1972916667,14.90125,10.6838333333,14.2546666667,43.1265,15.5933333333
616.61,19.92,45.594375,18.3652083334,50.8211666667,13.1749583333,14.838875,10.68625,14.2736944444,43.1384166667,15.6100416667
616.95,19.9003333333,45.6295416667,18.3297083333,50.8324166667,13.162,14.793,10.6443333333,14.2137777778,43.0320833334,15.60525
617.28,19.8360833333,45.64075,18.3014270833,50.8740416667,13.1112916667,14.6846666667,10.6115,14.1475555556,42.9940416667,15.6064166667
617.62,19.7558333333,45.5760833333,18.2424895834,50.8518333333,13.0257083333,14.5855,10.5584166667,14.0876111111,42.9369166667,15.558125
617.95,19.7126666667,45.6364166666,18.2059583333,50.870625,12.950875,14.493125,10.4746666667,14.0108888889,42.926375,15.488125
618.28,19.6054166667,45.5719583333,18.0793541666,50.78625,12.8325833333,14.3859166667,10.3634166667,13.9028055555,42.8269583333,15.426375
618.62,19.5558333333,45.596125,18.0503541667,50.7989583333,12.7710833333,14.3795,10.2758333333,13.826,42.8343333333,15.3836666667
618.95,19.7335,45.7660416666,18.1802708334,51.0002083334,12.903625,14.5169583333,10.3895833333,13.9463333333,42.95675,15.506875
619.28,19.7600833333,45.846125,18.2361979167,51.102375,12.934,14.5359166667,10.40475,14.0130555556,43.024875,15.5860416666
619.62,19.90725,45.831625,18.3265729167,51.124125,13.0135416667,14.6128333333,10.5225,14.0911666667,43.06225,15.7295
619.95,19.8220833333,45.710625,18.1895520834,51.0545,12.8445833334,14.5339583333,10.3390833333,13.9900555556,43.042875,15.5905
620.28,19.7935,45.7098333333,18.1685104167,50.9735,12.8169583333,14.5424166667,10.3105833333,13.9235833333,42.9798333334,15.5401666667
620.62,19.7515833333,45.6032083333,18.078625,50.8975833333,12.7014583334,14.499625,10.16775,13.8123333333,42.9232916667,15.4332083334
620.95,19.7846666667,45.5512083334,18.04984375,50.909375,12.662375,14.5020833333,10.0951666667,13.7318055556,42.9763333333,15.3189166667
621.28,19.8636666667,45.640875,18.087875,51.0357916667,12.6966666667,14.5703333333,10.12775,13.7703055556,43.0347083333,15.3744583333
621.62,19.9611666667,45.7124583333,18.1203125,51.1335416667,12.7249166667,14.621,10.20025,13.7865833333,43.1182083333,15.4575
621.95,20.1399166666,45.8520416667,18.3265625,51.33425,12.873375,14.783125,10.3474166667,13.9293888889,43.2407916667,15.578875
622.28,20.2218333333,45.8259583333,18.3652916667,51.30725,12.955375,14.81375,10.4720833333,14.0466944444,43.201125,15.7069583333
622.62,20.3009166667,45.9393333333,18.4377916667,51.4184166667,12.9982083333,14.853625,10.50825,14.0783055556,43.247625,15.7858333333
622.95,20.2855833334,45.9065416666,18.3410208334,51.2615416667,12.9584166666,14.848375,10.4806666667,13.9818055556,43.1245833333,15.6655416667
623.28,20.2416666667,45.9155,18.3287604167,51.2459583333,12.9229166666,14.7649583333,10.4293333333,13.93025,43.056625,15.612375
623.62,20.3359166667,46.0175416667,18.3620104167,51.32975,12.9719166666,14.7960833333,10.4789166667,13.9311111111,43.0832916667,15.658625
623.95,20.4788333333,46.1756666667,18.4626041667,51.4892083333,13.0537916667,14.92875,10.5701666667,14.065,43.2275,15.8085833333
624.28,20.5755833333,46.36175,18.51834375,51.5829166667,13.1415833333,14.9859166667,10.6806666667,14.144,43.3414583333,15.9011666667
624.62,20.6996666667,46.4065416667,18.56778125,51.5592083333,13.2366666667,15.1162916667,10.7835833333,14.2428611111,43.217125,16.0554583333
624.95,20.6980833333,46.383125,18.5818541667,51.459,13.21,15.0844166667,10.7569166667,14.2157777778,43.251375,16.0111666667
625.28,20.72575,46.3624583333,18.610375,51.4244583333,13.207125,15.1173333333,10.7350833333,14.2325277778,43.267125,16.0016666666
625.61,20.648,46.2952083333,18.4705,51.3276666667,13.0747083333,15.0039166667,10.6430833333,14.1725277778,43.1937916667,15.9194166667
625.95,20.60425,46.2704583333,18.37815625,51.325,12.967,14.9887916667,10.52125,14.0806388889,43.082,15.7701666666
626.28,20.5834166667,46.1665416667,18.2952604166,51.2445416667,12.9389166667,14.954875,10.5248333333,14.0617222222,42.985375,15.7336666666
626.61,20.6606666667,46.1860416667,18.3878541667,51.2929166667,12.9900833334,15.0344166667,10.5991666667,14.1534444444,42.995625,15.84875
626.94,20.6348333334,46.1518333333,18.33903125,51.2365,12.9652916666,15.0529166667,10.5700833333,14.14025,42.9666666666,15.820375
627.28,20.6198333333,46.0540416667,18.3347291667,51.1152916667,12.99625,15.0242083333,10.5885,14.1546944444,42.8839583334,15.8206666667
627.61,20.5989166666,45.9924166667,18.3045833333,51.0744583333,12.9839583333,15.0366666667,10.53725,14.1274166667,42.8293333333,15.7629583333
627.94,20.5539166667,45.8572083333,18.2689583333,51.0730416667,12.9072916666,14.920125,10.481,14.0823888889,42.744375,15.7167916666
628.27,20.4581666667,45.7889583334,18.1897291667,50.978,12.8252916667,14.8401666667,10.4160833333,14.0308333333,42.7018333333,15.6357916667
628.61,20.427,45.764625,18.1126979167,50.9745416667,12.7772916667,14.8267916667,10.3675833333,13.9891666667,42.576,15.608625
628.94,20.43525,45.7464583333,18.1475833333,50.9722083333,12.78775,14.8298333333,10.4036666667,14.0085,42.5602083333,15.6140416666
629.27,20.5121666667,45.8045416667,18.23278125,50.9872083333,12.8916666667,14.9383333333,10.4884166667,14.0758888889,42.65775,15.6807083333
629.60,20.6060833333,45.9019166667,18.2903333333,51.0082916667,12.9766666667,14.9223333333,10.56425,14.1224166667,42.8052083333,15.8252916667
629.94,20.4915833334,45.8216666667,18.21646875,50.9485833334,12.9135,14.8450416667,10.46875,14.0247777778,42.8105,15.7712083333
630.27,20.5119166667,45.898375,18.1780104167,51.043875,12.8977916667,14.8154583333,10.424,14.0064722223,42.8795,15.7787083334
630.60,20.5789166667,46.00775,18.1909895833,51.163875,12.89675,14.8318333333,10.42775,13.9778611111,42.93925,15.7999166667
630.93,20.59175,46.1014583333,18.2124791667,51.265,12.839,14.8755416667,10.3815833333,13.9399444444,42.978,15.815
631.26,20.5818333333,46.18125,18.2449479167,51.319875,12.8942083333,14.8195416667,10.4188333333,13.99175,43.0622916667,15.8940833333
631.60,20.6578333333,46.2347916667,18.3120104167,51.2911666667,12.9488333334,14.9432083333,10.4510833333,14.0345833333,43.0585,15.9779166667
631.93,20.7161666667,46.299875,18.36475,51.3964166666,12.97475,14.96025,10.4473333333,14.0629722222,43.166875,15.9760416667
632.26,20.6864166667,46.2707083333,18.3525520833,51.4323333334,12.9480416666,14.9182916667,10.4565833333,13.9649444444,43.1460416667,15.989625
632.59,20.6906666667,46.2155416667,18.2976041667,51.3623333333,12.9253333333,14.91825,10.4124166667,13.9016111111,43.0339166667,15.9315
632.92,20.7944166667,46.2255416667,18.3488125,51.4672083334,12.9273333333,14.9382916667,10.4115,13.9177222222,42.9886666666,15.9952916667
633.26,20.8473333334,46.23175,18.4069791667,51.579,12.9853333333,15.0379166667,10.4851666667,13.9989722222,43.0145,16.0084166667
633.59,21.0384166667,46.3232916667,18.53209375,51.6935416667,13.09075,15.1356666667,10.65475,14.1163333333,43.1270416667,16.104875
633.92,21.1196666667,46.3890833333,18.5811354166,51.7548333333,13.1631666667,15.143,10.7215833333,14.2153333333,43.1433333334,16.1722083333
634.25,21.2291666667,46.4972916667,18.6888333333,51.8331666667,13.2615416667,15.1832916667,10.8125,14.3088888889,43.2155416667,16.245125
634.58,21.343,46.5365416667,18.7432083333,51.88,13.393,15.239375,10.9503333333,14.4632777778,43.3270416667,16.3612916667
634.91,21.4554166667,46.5641666667,18.7670729167,51.95175,13.3319583333,15.301375,10.9583333333,14.4244444444,43.3203333333,16.3887083333
635.25,21.53575,46.5791666667,18.8169583333,51.9394583333,13.3610416667,15.3857916667,10.9956666667,14.4860555556,43.2807916667,16.4224583333
635.58,21.5508333333,46.600625,18.7944583334,52.0389166667,13.37325,15.4281666667,11.0245,14.48075,43.310625,16.478125
635.91,21.7155,46.6559583333,18.8634375,52.093375,13.4740416667,15.5488333333,11.0415833333,14.5854166667,43.42725,16.50875
636.24,21.7484166667,46.6414583333,18.8506666666,52.12475,13.4984583333,15.5215416667,11.0533333334,14.5916388889,43.4390833333,16.5665
636.57,21.66925,46.6385833333,18.7868541666,52.0252083333,13.4571666667,15.4765,10.9984166667,14.5155833333,43.4029166667,16.505875
636.90,21.6773333333,46.6544583334,18.8349375,51.9657083334,13.4762083333,15.4795,11.0081666667,14.5140833333,43.3797083333,16.5402083333
637.23,21.7050833333,46.72325,18.8721458333,51.9493333333,13.49025,15.5192916667,10.9674166666,14.5155277778,43.3287916667,16.5694166667
637.56,21.6659166667,46.7929583333,18.8845,51.993,13.4412916667,15.512375,10.9100833333,14.4158055555,43.40575,16.520375
637.90,21.6388333333,46.7072916667,18.8147395834,52.0002083333,13.367,15.456875,10.8233333333,14.3745555555,43.4036666667,16.5055416667
638.23,21.6133333333,46.723875,18.7918958334,51.9760416667,13.2979166667,15.4474166667,10.738,14.30225,43.365875,16.4520416667
638.56,21.6774166667,46.7459583333,18.8346354167,52.0077916667,13.3874166667,15.4724166667,10.80625,14.3337777778,43.3559166667,16.489625
638.89,21.6389166666,46.7842083334,18.76825,52.0532083333,13.4382083333,15.45375,10.7986666667,14.2966666667,43.333125,16.4616666667
639.22,21.6789166667,46.8137916667,18.874,52.005125,13.477375,15.4532916667,10.8454166667,14.3181944444,43.283375,16.494625
639.55,21.6510833333,46.863125,18.8522708334,51.9373333333,13.447875,15.4055833333,10.88625,14.3244166667,43.24825,16.5294166667
639.88,21.7468333334,47.0343333333,18.9878854167,52.0915,13.547625,15.449375,10.9690833333,14.4516666667,43.4504583333,16.6802916666
640.21,21.74575,47.0042083333,19.0194375,52.0764583334,13.51725,15.4105416667,10.9844166667,14.4930555556,43.4665833333,16.7065833333
640.54,21.7421666667,46.9567083333,18.96953125,52.035625,13.4483333333,15.354875,10.90425,14.4275,43.4005833333,16.7045416667
640.87,21.76575,46.9734583334,18.9689166666,52.016,13.4319166667,15.3337916667,10.88,14.4114166667,43.3714583333,16.685
641.20,21.79375,46.7811666667,18.9283020833,51.8654166667,13.4077916667,15.2842916667,10.8919166667,14.4201666667,43.1801666667,16.6481666667
641.53,21.86525,46.878375,18.9842395833,51.9040416667,13.4734583333,15.435875,10.9935833333,14.49525,43.2075833334,16.7632916667
641.87,21.9845833333,46.908125,19.0889479167,51.95375,13.596625,15.5434166667,11.1828333333,14.6327222222,43.2129583333,16.906
642.20,22.0098333333,46.8747916666,19.0743333333,51.8889583333,13.5492916667,15.583625,11.1981666667,14.6341388889,43.224875,16.8605
642.53,22.1266666667,46.9590416667,19.2092916667,52.0127083333,13.5525833333,15.624875,11.26575,14.7178333334,43.37025,16.9926666666
642.86,22.2224166667,47.0482083333,19.1795729166,52.1199166666,13.530625,15.6324583333,11.21475,14.7633333333,43.4887083333,17.0329583333
643.19,22.2975,47.1215,19.2113645834,52.3000416667,13.5558333333,15.633375,11.23225,14.8372777778,43.6429583334,17.0557916667
643.52,22.3053333333,46.9869583333,19.12109375,52.28,13.4926666667,15.6280833333,11.1946666667,14.7986944444,43.5220416666,16.8985833333
643.85,22.4548333333,46.9735,19.1631875,52.2884166667,13.601625,15.7422916667,11.2794166667,14.8073055556,43.5343333333,17.0035416667
644.18,22.489,46.8821666667,19.1128645833,52.269375,13.5714583333,15.8585833333,11.2848333333,14.8071388889,43.4422916667,16.9546666666
644.51,22.5156666667,46.8372916667,19.13246875,52.2994166667,13.5989583333,15.8769583333,11.32725,14.8858055556,43.438875,17.0249583333
644.84,22.584,46.9115833333,19.1985729167,52.395125,13.64125,15.9762916667,11.3979166666,14.9439444444,43.5762916667,17.1604583333
645.17,22.5636666667,46.7568333334,19.1496354167,52.3274166667,13.6117916667,15.8896666667,11.3840833333,14.8745,43.5595416667,17.0573333334
645.50,22.4611666667,46.624,19.0104895834,52.2348333333,13.4791666667,15.7934583333,11.1886666667,14.6988333333,43.419625,16.9474583333
645.83,22.4741666667,46.665625,18.9583125,52.3267083333,13.5356666667,15.8204583333,11.1836666667,14.6985833334,43.449625,16.9585416667
646.16,22.5123333333,46.7585,18.9679166667,52.294,13.593625,15.8588333333,11.25775,14.7256111111,43.5524583333,16.974875
646.49,22.5810833333,46.712,19.0835833333,52.2562083334,13.682625,15.910125,11.417,14.7957777778,43.586375,17.0740416667
646.82,22.524,46.5233333333,19.0867291666,52.0882083333,13.662,15.93025,11.3715,14.71175,43.4316666667,17.0361666667
647.15,22.63825,46.7422916667,19.1950208333,52.161125,13.80075,16.083,11.4995833333,14.8084444445,43.5662916667,17.2431666667
647.48,22.6298333333,46.8234583333,19.1759270834,52.3172083333,13.7727083333,16.0134166667,11.5015833333,14.8168888889,43.5975416667,17.2154166667
647.81,22.5631666666,46.7932916666,19.0526145833,52.2857083334,13.7577083333,15.8789583333,11.44975,14.7412222222,43.6188333333,17.1327083333
648.14,22.62525,46.8164583333,19.038,52.2808333333,13.7875416667,15.9425416667,11.4675,14.7078055555,43.678375,17.0565416666
648.47,22.6550833333,46.8795,19.0258020834,52.297125,13.7912916667,16.0112083333,11.4698333333,14.68825,43.7161666666,17.0474583333
648.80,22.73325,47.0847083333,19.02934375,52.445625,13.8107083334,16.054375,11.5334166667,14.7585833333,43.7562083333,17.125625
649.13,22.8519166666,47.2604583333,19.1123541667,52.582125,13.9095,16.100625,11.62175,14.8214166667,43.877,17.1507083333
649.46,22.7766666667,47.1260416667,19.07084375,52.4282083333,13.81825,15.9370416667,11.5451666667,14.7428333333,43.8114166667,17.1020416667
649.79,22.64975,46.8907916667,18.92915625,52.33125,13.6613333333,15.8685,11.41925,14.5677777778,43.6504583333,16.9192916667
650.11,22.6149166667,46.9379583334,18.8047291667,52.4037083333,13.5875416667,15.8315833333,11.3389166667,14.4296111111,43.6113333333,16.8216666667
650.44,22.7223333333,47.054375,18.8689791667,52.5487916667,13.67475,15.950875,11.4499166666,14.5174444444,43.6949166667,16.93
650.77,22.6370833333,46.8435,18.7489895833,52.450875,13.53625,15.82225,11.3888333333,14.4153333334,43.4792916667,16.74975
651.10,22.6231666667,46.9094166667,18.7256875,52.4734166667,13.4985416667,15.820375,11.307,14.4072222222,43.5518333333,16.7175416666
651.43,22.7025,47.016,18.8344479167,52.5295416667,13.4920833333,15.8137916667,11.35525,14.4796388889,43.6404583333,16.8276666667
651.76,22.5846666667,46.9485833333,18.7250729167,52.403625,13.3146666666,15.686125,11.2380833333,14.3749444444,43.5823333333,16.77
652.09,22.5409166666,46.8734166667,18.6750625,52.3052916666,13.3224583333,15.6894166667,11.2399166667,14.3695,43.4424583333,16.732125
652.42,22.5118333333,46.7899166667,18.64259375,52.2402083333,13.3568333333,15.7107083333,11.1885833333,14.3425,43.4067083333,16.662625
652.75,22.4599166667,46.7047083333,18.582625,52.271625,13.3076666667,15.739,11.1430833333,14.2993888889,43.4596666667,16.603375
653.08,22.5694166667,46.7959583333,18.76490625,52.2494583333,13.4542083333,15.8743333333,11.3403333333,14.5062222222,43.46175,16.7789583333
653.41,22.6914166666,46.8667916667,18.8334791667,52.2546666667,13.53175,15.9079166667,11.387,14.6049166667,43.47,16.873375
653.74,22.7710833333,46.8392083334,18.8594479167,52.2430416667,13.6370833333,15.9684583333,11.4606666667,14.7676388889,43.4554583334,16.884
654.06,22.7753333334,46.7582083333,18.798375,52.1829166667,13.5615833333,15.836375,11.32725,14.6610833333,43.3721666667,16.770125
654.39,22.7893333333,46.9139583333,18.8708333333,52.2388333333,13.6026666667,15.91025,11.30775,14.68775,43.5963333334,16.9269583333
654.72,22.8226666667,46.8752083333,18.8777395833,52.2350833333,13.633,15.9411666667,11.3170833334,14.6478888889,43.612125,16.891
