wavelength,Back_HemMelm,Belly_HemMelm,Breast_HemMelm,Crissum_HemMelm,Crown_HemMelm,DorTail_HemMelm,Patch10_HemMelm,Patch11_HemMelm,Rump_HemMelm,Throat_HemMelm,WingTip_HemMelm
744.65,17.6473259259,45.8082,39.8538666667,42.7478666667,14.2296666667,27.0509139394,10.0014,29.3473333333,17.1002,44.316,21.7666666667
744.97,17.9680814815,46.2347333333,40.3878,43.1702,14.5233333333,27.4130515151,10.4422,29.9163333333,17.6259333333,44.7157333333,22.1095333333
745.28,18.2177333333,46.1774,40.4514,43.1862666667,14.8740666667,27.5674112121,10.7644,30.1821333333,17.9846666667,44.6454,22.4144666667
745.60,18.4064074074,46.3512,40.6254666667,43.3523333333,15.1774,27.6259109091,10.9865333333,30.2908666667,18.2874,44.9802666667,22.5575333333
745.91,17.8335185185,45.9581333333,40.0413333333,43.0881333333,14.5379333333,27.1133384849,10.4341333333,29.8848,17.7236666667,44.7504666667,21.9309333333
746.23,17.360437037,45.5245333333,39.4422,42.8244666667,14.0128,26.4584875757,9.9124,29.4555333333,17.3179333333,44.4889333333,21.5310666667
746.55,17.3959185185,45.6708666667,39.4208666667,42.8932,13.9390666667,26.2882430303,9.86399999998,29.3853333333,17.0922,44.4295333334,21.6547333333
746.86,17.6764444444,45.8668,39.7648,43.2084,14.2596666667,26.4094651515,10.1808666667,29.7132666666,17.2916,44.6728666667,21.832
747.18,17.4891407407,45.7100666667,39.4734666667,43.1182666667,14.0734666666,26.1958181818,10.0424666667,29.6386,17.2911333334,44.6219333333,21.7492666667
747.49,17.7282814815,45.872,39.7187333334,43.1549333333,14.4208666667,26.5803,10.3784666667,29.9348,17.6539333333,44.7065333333,22.0413333333
747.81,17.7006666667,45.7967333333,39.7204666667,43.0854,14.3878,26.5796536364,10.4004666667,29.9798666667,17.8679333333,44.6729333333,22.1982666667
748.12,17.3786074074,45.2932,39.2888666667,42.575,13.8178666667,26.2760812121,9.85806666666,29.7146,17.514,44.4646,21.8151333333
748.44,17.3714296296,45.1716666666,39.0553333333,42.4113333333,13.7815333333,26.1583142424,9.89780000001,29.5546666667,17.4326666667,44.2665333333,21.8042666667
748.75,17.4382888889,45.4035333333,39.2844666667,42.7173333333,13.7352666667,26.3675321212,10.0285333333,29.7293333333,17.4737333333,44.588,21.8078666667
749.07,17.5394962963,45.2992,39.3204666667,42.7888,13.6944,26.4691030303,10.0895333333,29.9587333333,17.4726,44.6937333333,21.8364666667
749.38,17.8998148148,45.6878666667,39.8695333333,43.268,14.0369333333,26.856809697,10.4142,30.2525333333,17.7986,45.0523333333,22.1136666667
749.70,17.9071111111,45.5036,39.6718666667,43.1014,14.1652666667,26.8858654545,10.5461333333,30.0792666667,17.691,44.8047333333,22.094
750.01,18.0550074074,45.8114,39.8578,43.3306,14.2938666667,27.1890636364,10.6223333333,30.2472,17.8404,45.1351333333,22.2250666667
750.33,18.251,45.8422666667,39.7534,43.3404,14.2939333333,27.3540248485,10.7580666667,30.3358666667,17.8893333333,45.2614,22.4308
750.64,18.4714740741,45.882,39.8476666667,43.5392666667,14.6372,27.5317745454,11.0272666667,30.4909333333,17.9734,45.4756666667,22.5825333333
750.96,18.4857481481,45.8937333333,39.7764,43.5188666667,14.6129333333,27.3965221212,10.9780666667,30.5903333333,17.8373333333,45.5654666667,22.5365333333
751.27,18.4539259259,45.7454,39.5223333333,43.3572,14.6672,27.3631715152,10.9312666667,30.5468,17.6515333334,45.443,22.3314666667
751.59,18.5319851852,45.8206666667,39.6558666667,43.4997333333,15.0648,27.5254978788,11.3424666667,30.5556,17.8059333333,45.4144666667,22.4676
751.90,18.2863481481,45.7918666667,39.5824666667,43.3688666667,14.9752,27.5655254546,11.041,30.4815333333,17.6566,45.5190666667,22.3718
752.22,18.1714074074,45.4367333333,39.1500666667,42.9661333333,14.9767333333,27.2765921212,10.8934666667,30.2377333333,17.4617333333,45.1330666667,22.2933333333
752.53,18.2607777778,45.5177333333,39.2209333333,43.0042,15.2782,27.2281812121,10.9962666667,30.1666666667,17.5844,45.0666,22.5221333333
752.85,18.1130074074,45.1858,38.8068,42.5676666667,15.2528666667,26.9577554545,10.9276,29.8406,17.4882,44.7750666667,22.537
753.16,18.1388,45.0537333333,39.0260666667,42.4808,15.2003333333,27.027699697,10.7716,29.9288,17.4578,44.7329333333,22.5980666667
753.47,18.0847333333,44.7425333333,38.8312,42.2679333334,15.0699333333,26.82956,10.6292,29.8796666667,17.4329333333,44.5609333333,22.3909333333
753.79,17.8020740741,44.5908,38.7594666667,42.2333333333,15.0718,26.6241357576,10.4613333333,29.7018666667,17.443,44.5287333333,22.2306666666
754.10,17.2704666667,44.4434666667,38.8123333333,42.1084666667,14.5236666667,26.2571466667,9.80780000001,29.4090666667,17.0998,44.3488,21.9793333333
754.42,16.7048074074,43.8610666667,38.4198,41.6580666667,13.9504,25.78214,9.28206666667,28.8320666667,16.5224,43.8263333334,21.658
754.73,16.7924222222,43.9628,38.776,41.8636666667,14.0196,25.7642472727,9.32693333335,28.9170666667,16.5953333333,44.0733333333,22.0061333334
755.05,17.1709185185,44.4405333333,39.1258,42.1058,14.2336666667,26.0713969697,9.4502,29.4325333333,16.7854666667,44.4610666667,22.449
755.36,17.1054148148,44.3056666667,39.0366666667,41.9178,14.1105333333,25.9806378788,9.38533333333,29.3824,16.6283333333,44.3439333333,22.3494
755.67,16.6594962963,44.0855333333,38.8096,41.6062,13.6892666667,25.5917878788,9.05933333333,29.0295333334,16.3692,43.9868666667,21.9112666667
755.99,16.6983703704,44.4312666667,39.0080666667,41.9592666667,13.5212666667,25.7628009091,9.1812,29.2296666666,16.3604,44.3888666667,21.9868
756.30,17.0135851852,45.2092,39.6156666667,42.4877333333,13.7454,26.2049342425,9.48026666667,29.8494,16.759,45.0400666667,22.3892666667
756.62,17.0071037037,45.4339333333,39.6694,42.5055333333,13.7905333333,26.1576412121,9.56139999999,30.0092,16.9138666667,45.0324,22.4499333333
756.93,17.0638296296,45.7869333333,40.1528666667,42.945,13.9166666667,26.4539066667,9.68026666666,30.3040666667,16.8896,45.4094,22.5767333333
757.24,16.9522592593,45.5053333333,39.8101333333,42.6062666667,13.7973333333,26.2655621212,9.54686666667,30.0856666667,16.6464,44.9944,22.298
757.56,16.9373851852,45.2359333333,39.2724,42.2047333333,13.7712,26.1600724242,9.61466666668,29.8798,16.4508666667,44.5698,22.1215333333
757.87,17.6508296296,45.867,39.7684,42.7882666667,14.3276,26.8487884848,10.1066,30.3812666667,17.1806666667,45.1073333333,22.4639333333
758.18,17.8384074074,46.1026,39.8294666667,42.9630666667,14.4366,27.0625645455,10.0603333333,30.5037333333,17.3284666667,45.1602666667,22.5166666667
758.50,17.6814296296,46.0292666667,39.8692666667,43.0938666667,14.3564,26.9909666667,9.86933333333,30.2985333333,17.2015333333,45.0249333333,22.245
758.81,17.8465407407,46.2063333333,39.9438666667,43.5496,14.5497333333,27.1275184848,9.94873333333,30.5179333333,17.4336,45.2076,22.3394
759.13,18.4367259259,46.8071333333,40.6052,44.4078666667,15.174,27.8119378788,10.4384,31.0902666667,17.9006,46.0145333333,22.9575333333
759.44,18.2191703704,46.5293333333,40.3902,44.3600666667,15.1560666667,27.691710303,10.1435333333,30.9052,17.9150666667,45.6866,22.7279333333
759.75,18.0871629629,46.0448,40.0862666667,44.0552666667,15.1562666666,27.4954215152,9.99533333333,30.605,17.7274666667,45.0162,22.5282
760.07,18.4992740741,46.2696,40.4123333333,44.4751333333,15.5249333333,27.8375945455,10.3448,30.8894,18.0024666667,45.5278666667,22.8562
760.38,18.4618740741,46.0903333333,40.0606666667,44.2766,15.5354,27.646029697,10.3002666667,30.6643333333,18.0588,45.3290666667,22.8662666667
760.69,18.3112740741,46.0414,39.9999333333,44.249,15.3382,27.5904975757,10.1076666667,30.5415333334,18.0282,45.3590666667,22.8067333333
761.01,18.4321111111,46.0770666667,40.3225333333,44.3878,15.5271333333,27.6747175757,10.1599333333,30.72,18.1318,45.6636666667,22.8888666667
761.32,18.4021111111,46.081,40.3651333333,44.3830666667,15.7356666667,27.6283590909,10.3225333334,30.6564,18.1523333333,45.713,23.0418666667
761.63,18.3489111111,45.8925333333,40.1914666667,44.2206,15.7389333333,27.5109563636,10.6257333333,30.5825333333,18.1446,45.5853333333,23.0798666667
761.94,18.6213333333,45.9246,40.0920666667,44.1048666667,15.9129333333,27.5751518182,10.9736666667,30.6666666667,18.5438666667,45.5841333334,23.506
762.26,18.787837037,45.9611333334,40.3198666667,44.0571333334,16.0039333333,27.7072487879,11.1656666667,30.7531333334,18.6793333333,45.4096,23.7739333333
762.57,18.9650222222,46.0440666667,40.3595333333,44.0721333333,16.0734,27.96811,11.2866,30.8329333333,18.8016,45.5058,23.8889333333
762.88,19.1231851852,46.117,40.486,43.9933333333,16.0726666667,28.0514209091,11.5662666667,30.9640666667,18.9188,45.6058666667,23.9704
763.20,19.4116296296,46.4146666667,40.7761333333,44.2198,16.2953333333,28.2436575758,11.81,31.2412,19.1902666667,45.9842,24.2266
763.51,19.468037037,46.8237333333,40.9690666667,44.5934,16.3624,28.3710587879,12.0190666667,31.3730666666,19.3185333333,46.2572666667,24.3722666667
763.82,19.4045333333,46.9146666667,40.9496,44.6325333333,16.3035333333,28.4255336364,12.1800666667,31.4607333334,19.3803333333,46.3323333333,24.4622666667
764.14,19.7696444444,47.4540666667,41.3221333333,45.0224,16.6397333333,28.7862760606,12.4989333333,31.8030666667,19.5794666667,46.7897333334,24.8972
764.45,19.9124888889,47.3818,41.2626666667,44.9853333333,16.6938,28.8465421212,12.5978666667,31.8804666667,19.5406,46.6418666667,24.8630666667
764.76,19.7122148148,47.1567333334,41.0378666667,44.8004666667,16.3354,28.6220739394,12.356,31.8427333333,19.2884666667,46.3424666667,24.6418666667
765.07,19.6164,47.1854666667,41.0256,44.8106666667,16.2294,28.6031715151,12.0643333333,31.9181333333,19.1621333333,46.3451333333,24.494
765.39,19.0568444445,46.7128,40.6270666667,44.5154666667,15.5384666667,28.0977909091,11.3828,31.4108666667,18.3962666667,45.8905333333,23.7932666667
765.70,18.7687925926,46.8897333333,40.3248666667,44.548,15.1822,27.8871281818,10.8736,31.2340666666,18.0904666667,46.1906666667,23.3182666667
766.01,18.6067555555,46.8185333333,40.3388666667,44.5312,14.9518,27.6323890909,10.5842666667,31.2474,17.9258,46.1904666667,23.0149333333
766.32,18.7441703704,46.9034666667,40.4520666667,44.5818666667,15.2552666667,27.8300542424,10.4858,31.4852,17.8998666667,46.147,23.029
766.64,18.3934888889,46.7376666667,40.181,44.4842666667,15.0888666667,27.7391548485,10.2134,31.2964,17.5168666667,46.0524,22.7546666667
766.95,18.1659481482,46.2466666667,40.0066666667,43.9569333333,14.8192,27.5505466667,9.74953333333,31.0473333333,17.2936,45.6714666667,22.4373333333
767.26,18.4157037037,46.2821333333,40.3430666667,44.1094666667,15.2147333333,27.8131272727,9.86493333333,31.1158666667,17.4464,45.6964,22.5570666667
767.57,18.4434444444,45.8497333333,40.3374666667,43.9388,15.3507333333,27.7883657576,9.97333333333,31.1916666667,17.5882666667,45.6047333333,22.6319333333
767.88,18.8831925926,46.2926,40.7406,44.3747333333,15.827,28.2316,10.539,31.5695333334,18.0345333333,46.0653333333,23.2966666667
768.20,19.3463037037,46.4788666667,40.9701333333,44.6738666667,16.3225333333,28.490620303,10.7578,31.6487333333,18.3492666667,46.2568666667,23.4779333333
768.51,19.2424,46.3001333334,40.6480666667,44.3942666667,16.1843333333,28.3129257576,10.6366,31.2114,18.1441333333,46.0185333333,23.1828
768.82,19.7505111111,46.643,40.9828,44.776,16.8186,29.0185881818,11.0953333333,31.6558666667,18.6067333333,46.4456666667,23.6867333333
769.13,20.0918444444,46.4161333333,40.9581333333,44.6351333333,17.1853333333,28.9925436364,11.7114,31.8344666667,18.8472666667,46.1578666667,23.8363333333
769.44,20.1729851852,46.4717333333,40.8817333333,44.5866,17.2415333333,28.9386975758,11.7934666667,31.8667333333,18.7242666667,46.2361333333,24.0016666667
769.76,19.9266444445,46.2890666667,40.5476666667,44.4887333333,16.9674666667,28.5508424242,11.7113333333,31.7194,18.6020666667,46.4882,24.0158666667
770.07,20.2413925926,46.2121333333,40.4252,44.3855333333,16.9444,28.39024,11.7549333333,31.9108666667,18.8382666667,46.574,24.0698
770.38,20.0050814815,45.8978,40.0042666667,44.0829333333,16.9334666667,27.9681651515,11.5310666667,31.6206666666,18.5991333333,46.2182,23.7753333334
770.69,19.9268,45.5376,39.625,43.6414,16.7248,27.726829697,11.4328666667,31.3379333333,18.5262,45.8564,23.6243333333
771.00,20.1610814815,46.0212,39.9824666667,43.7813333333,16.8688,28.0548515152,11.7215333333,31.5896666667,18.9152,45.9025333333,23.6541333333
771.32,19.6611925926,45.8069333333,39.6508,43.2817333333,16.2882666667,27.5680815152,11.1394666667,31.0006666667,18.7912,45.5831333333,23.0536
771.63,18.9823777778,45.7043333333,39.1982,42.9554,15.9175333333,27.2283266667,10.6620666667,30.8086666667,18.3505333333,45.7182,22.7034666667
771.94,19.7144518518,46.4610666667,40.0888,43.7888,16.8512,28.1546566667,11.2729333333,31.5674,19.033,46.5964,23.3498
772.25,20.0477703704,46.6005333333,40.515,43.8224666667,17.1178,28.2832827273,11.5474,32.0575333334,19.3906,47.1627333333,23.5719333333
772.56,20.4067259259,47.0038,41.2908666667,44.2967333333,17.4422,28.9392536364,11.8352,32.3073333333,19.6771333333,47.683,24.1666666667
772.87,19.9632888889,46.5939333333,40.7550666667,43.631,17.0903333334,28.3382966667,11.4984666667,31.6387333333,19.361,47.0685333333,23.7374666667
773.18,19.6518296296,46.2828666667,40.5706,43.3899333333,16.7183333333,28.2780066667,11.0702,31.0406666667,18.9176,46.5337333333,23.2422
773.50,19.2106222222,46.3446666667,40.8301333333,43.4668,16.3673333333,28.3771469697,10.9332666667,30.712,18.6214666667,46.3597333333,23.0742
773.81,19.6168814815,46.3299333333,40.9194,43.8181333333,16.6239333333,28.6280509091,11.4191333333,31.1026666667,18.8194,46.5109333333,23.2555333333
774.12,19.5733037037,46.2912,40.6595333333,43.8204,16.5752666667,28.4288854546,11.309,31.0552,18.7315333333,46.6108666667,23.0796
774.43,19.2302296296,45.8326666667,40.4581333333,43.9075333333,16.3192,28.0346675758,10.7798,30.7592666667,18.1620666667,46.5122,22.5738666667
774.74,18.7215037037,45.5380666667,40.273,44.0053333333,15.8739333333,27.6404345455,10.1732666667,30.5983333333,17.6010666667,46.3568,22.0787333334
775.05,18.9308222222,45.2470666667,40.4731333333,43.7434,15.6940666667,27.4018812121,10.3679333333,30.5310666667,17.7654,45.8832666667,21.9926
775.36,18.7871555555,44.9136,40.2144666667,43.4327333333,15.17,27.0790254545,10.5965333334,30.4239333333,17.9226,45.4840666667,21.8891333333
775.67,18.3535777778,45.0504,40.0106,43.3864,14.7589333333,26.8457960606,10.7048,30.0528666667,17.8696,45.0768666667,21.6162
775.98,17.8734444444,44.7171333333,39.2616,42.927,14.4328666667,26.3238306061,10.2842,29.5776666667,17.5405333333,44.7119333333,21.1049333333
776.30,17.7700740741,44.688,39.2586666667,43.0186666667,14.5706666667,26.5846545454,10.4,29.9466666667,17.8826666667,44.6506666667,21.1093333333
776.61,17.6979925926,44.4515333333,39.1172,42.8570666667,14.3500666667,26.3065275758,10.3049333333,29.9892666667,17.8652,44.5852,20.856
776.92,18.0898962963,44.5543333333,39.1681333333,43.1118666667,14.3326,26.6259269697,10.2538,30.1837333333,17.8605333334,44.8514,20.8969333333
777.23,17.7869185185,44.5212,39.1002,42.9905333333,14.0138,26.6098660606,9.99713333333,30.1564666667,17.7449333333,44.9548,20.9272
777.54,17.2664666666,44.0411333333,38.5734,42.7422,13.4499333333,26.2477366667,9.28680000001,29.8252,16.9358666667,44.5072666667,20.5160666667
777.85,17.059,44.009,38.3348666667,42.4782666667,13.0922,26.0934587879,9.12253333331,29.6776,16.7929333333,44.5414666667,20.7905333333
778.16,17.884,44.8484,38.6766,43.0192,14.1395333333,26.8287330303,9.99713333334,30.3251333333,17.6146,44.8985333333,21.7738
778.47,18.2402740741,45.507,38.9578666667,43.7982666667,14.7395333333,27.7412066667,10.4200666667,31.0028,18.2352,45.8936666667,22.409
778.78,17.9808,44.8398,38.7634666667,43.5357333333,14.6768,27.5251893939,10.2416666667,30.5566,17.8020666667,45.5312,22.0854
779.09,18.1597925926,44.7214666667,38.8294666667,43.5624666667,14.6848,27.6365927273,10.0368,30.6644666667,17.5686,45.5130666667,22.1712666667
779.40,18.3800222222,44.7448,39.3196666667,43.4921333333,14.6655333333,27.6029063636,10.3345333333,30.8389333333,17.5964,45.6009333333,22.3638666667
779.71,18.7825333333,44.9058666667,39.7435333333,44.0056666667,15.0028,27.9907051515,10.6838666667,31.0085333333,17.886,45.9431333333,22.8718
780.02,19.706237037,46.1423333333,40.9738,45.1396,16.1107333333,29.0393709091,11.6852,32.0254,18.8245333333,47.1679333333,24.1140666667
780.33,19.5161851852,45.9707333333,40.9260666667,45.2400666667,16.4221333333,28.8640754546,11.7803333333,32.2060666667,19.1428,47.0290666667,24.3772666667
780.64,19.0641925926,45.8063333333,40.5971333333,44.9048666667,15.8442666666,28.4095621212,11.2028666667,31.677,18.5776,46.5847333333,23.7812
780.95,19.6375407407,46.6726,41.6367333333,45.5914,16.0096666667,28.7460521212,11.4935333334,32.0669333333,19.0918666667,47.073,24.2054
781.26,20.5494962963,47.305,42.1680666667,46.3896,16.7720666667,29.4095290909,12.1831333333,32.7792,19.6748666667,47.7747333333,24.8419333333
781.57,21.0809555556,48.0996666667,43.0688666667,47.1401333333,17.1278,29.9807175758,12.5709333333,33.3641333333,20.1784666667,48.6899333333,25.3383333333
781.88,20.5867555556,48.0214,43.0749333333,47.0386,16.276,29.2494393939,12.0164,32.7347333333,19.3510666667,48.4751333333,24.8078
782.19,20.7998296296,48.5898,43.3844,47.4294666667,16.4872666667,29.1628730303,12.1858,33.0898,19.4359333333,49.0704666667,25.2755333333
782.50,20.7435555556,48.5288666667,43.2072666667,47.5201333333,16.6636,28.871700606,12.3052666667,33.0811333334,19.7672,49.0915333333,25.2376666667
782.81,20.3254666667,47.7250666667,42.3555333333,47.0991333333,16.3924,28.3500118182,12.0556,32.8815333333,19.6450666667,48.1252666667,25.0660666667
783.12,20.4902,47.4599333333,41.901,46.9025333333,15.9816666667,28.0374548485,11.6814666667,32.7696,19.1346666667,48.3644666667,24.6279333333
783.43,19.1289481481,45.5268,40.1390666667,45.3347333333,14.3274,26.2819109091,10.1325333333,31.5175333333,17.7071333333,46.5606,23.1477333333
783.74,19.4647481481,44.9607333333,39.5554666667,44.6602666667,14.5098666667,26.0376893939,10.3921333333,31.0784666667,17.732,46.2484,23.0261333333
784.05,20.5732666666,45.848,40.4938666667,45.7374666667,15.6270666667,26.9942048485,11.6374,31.8908666667,18.8239333333,47.2126,24.3014666667
784.36,20.6141111111,45.533,40.6019333333,45.5011333333,16.2280666667,27.2755075758,12.7058,32.3342666667,19.5645333333,47.3327333333,24.5982
784.67,19.3030592593,44.6381333333,39.9483333333,44.5026666667,15.1162666667,25.9301154546,11.5245333333,31.3114666667,18.7274,46.3308,23.327
784.98,18.0791481481,43.1524666667,38.1846666667,43.2622666667,13.8242666667,24.5600578788,10.0452,29.7998,17.4934,45.1163333333,21.9896
785.29,18.5455703704,43.343,38.4020666667,43.3749333333,14.6182,25.0309842424,10.2332,30.1950666666,17.7181333333,45.4969333333,22.5184
785.60,18.9523481481,43.8403333333,38.7136,43.7134666667,15.1838666667,25.7660851515,10.488,30.754,18.1748,45.8680666667,22.7122
785.91,19.2923481481,44.2590666667,39.1721333334,43.8674,15.4943333333,26.378050303,10.6602666667,31.0522,17.9778,46.5276,23.2478666667
786.22,20.1672444444,45.2697333333,40.2220666666,44.838,16.4952666666,27.5186715151,11.1492,31.8158,18.4062666667,48.0443333333,23.9109333333
786.53,20.3565777778,46.1485333333,41.0299333333,45.0312666667,17.1722666667,28.1808633333,11.7603333333,32.4407333333,19.1884666667,48.2084666667,24.8564
786.84,20.5624592593,47.4752,41.9030666667,45.4912666667,17.7053333333,28.9988260606,11.9029333333,32.8480666667,19.6642,48.9553333333,25.5098
787.14,20.3416888889,48.3849333333,42.2429333333,45.8794,17.6694666667,29.0040315151,11.715,33.0147333333,19.5814,49.6406,25.3294666667
787.45,19.5506296296,47.681,41.4594,45.0217333333,17.2542666667,28.099489697,10.8656666667,32.2573333333,18.992,48.9115333333,24.4836666667
787.76,19.4688,47.4012666667,41.2427333333,44.8853333333,17.3248,27.7338478788,9.99700000001,31.9253333333,18.5123333333,48.5582,24.5546
788.07,20.2246,48.0446,41.8894,45.4031333333,18.1226666667,28.6874069697,10.8722666667,32.8159333333,19.0734,49.2418666667,25.4392666667
788.38,20.5624888889,47.9560666667,42.4124,45.4128666667,18.4789333333,29.2523633333,11.5982,33.4045333333,19.376,49.4533333333,25.9952666667
788.69,20.7118814815,47.7543333333,42.3581333333,45.2128666667,18.6464666667,29.2483933333,11.779,33.2683333333,19.4916666667,49.084,25.7447333333
789.00,20.6392888889,47.8199333333,42.3724,45.009,18.1140666667,28.8767233333,11.4174,32.907,19.0510666667,48.9429333333,25.6216666667
789.31,21.1472888889,48.5655333333,43.0018,45.5695333333,18.7524,29.3513512121,11.9710666667,33.4538666667,19.6624666667,49.4876,26.0095333333
789.62,21.5637111111,49.1537333333,43.3362666666,45.8176,19.0170666667,29.8270557576,12.3507333333,33.4546,20.2607333333,49.9060666667,26.4118
789.92,21.7485185185,48.9774,43.2376,45.9314666667,18.6902666667,29.6993178788,12.1778666666,33.2344,20.0432666666,49.7682,26.401
790.23,22.0620074074,48.6389333333,43.1694666667,46.2382,18.6516666667,29.783660303,12.4576,33.0434,20.1196666667,49.9495333333,26.6162666667
790.54,21.9369555556,47.817,42.7454666667,45.5863333333,18.4112,29.7865924242,12.5454,32.863,19.7522666667,49.1898,26.6287333333
790.85,22.7341851852,48.4724,43.0292666667,46.0648666667,18.8737333333,30.7911754545,13.3591333333,33.385,19.9870666667,49.8706,27.2557333333
791.16,22.8224666667,48.9508666667,43.0387333333,46.3752666667,18.6891333333,31.1323306061,13.7702,33.3068666667,20.1522666667,49.8246666667,27.0638
791.47,22.8061777778,48.9204,42.9082666667,46.3832666667,18.6572,31.0985169697,13.5223333334,32.6450666667,20.0674666667,49.5007333333,26.6194666666
791.78,22.947637037,49.565,43.4644666667,46.9289333333,18.9164666667,31.5063060606,13.7336,32.7605333333,20.0689333333,49.8344,26.6184
792.08,22.564437037,49.5509333334,43.4526666667,46.8773333333,18.4700666667,31.6548930303,13.6632,32.8422666667,19.8946666667,49.8174,26.6456666667
792.39,22.2785555555,49.3558,43.2240666666,46.8919333333,18.6482666667,31.8932721212,13.7276,33.1220666667,19.8591333333,49.8698,26.8638666667
792.70,22.2753185185,48.8022666667,42.9645333333,46.8421333333,18.5458,31.6313224243,13.8672666667,33.0522,19.9648666667,49.5820666667,27.0038666667
793.01,20.846562963,47.541,41.7982666667,45.7639333333,17.2067333333,29.9592466667,12.5658666667,32.1676666667,18.4364,48.6353333334,25.8492
793.32,19.4409333333,46.2332,40.6538,44.6054,16.3041333333,28.7610118182,11.5493333333,31.0306666667,17.2351333333,47.8322666667,24.1506666667
793.62,19.2190888889,46.5674666667,40.1204666667,44.3287333333,16.3515333333,28.4727490909,11.2718,31.0308,17.1591333333,47.7152,23.5636666667
793.93,19.0180222222,46.5888666667,39.8655333333,44.2277333333,15.9208666667,27.9240178788,10.5834666667,30.6046,16.5641333333,47.3878,22.9905333333
794.24,18.6784962963,46.5458666667,39.7729333333,44.2314,15.5414,27.5603878788,9.89006666666,30.4438666667,16.649,46.9861333333,22.5487333333
794.55,18.097162963,46.2246,39.4509333333,43.9787333333,15.123,27.0948863636,9.20499999999,30.2531333333,15.9716,47.2940666667,22.0034
794.86,17.5105333333,46.0619333333,39.3028,43.7282,14.984,27.0402645454,9.05026666665,30.3594666667,15.7595333333,47.3781333333,21.8996
795.16,17.1345703704,45.4303333333,38.4686,43.3226666667,14.7734666666,26.5840124242,8.93573333334,30.2002,15.8202,47.1936,21.5525333333
795.47,16.9381259259,45.2855333333,38.1352666666,43.3858,14.8335333333,26.1640327273,8.62946666666,29.9684666667,15.8850666667,47.2625333333,21.2198
795.78,17.467874074,46.0766,38.9674666666,44.1237333333,15.0614,26.5922812121,8.78120000001,30.5515333333,16.6702,47.8468,21.5314666667
796.09,16.1229111111,44.9718,37.7046666667,42.6978,13.7852666667,25.4820139394,7.40106666667,29.2585333333,15.5931333333,46.6666666667,20.2330666667
796.40,16.4535481481,45.2512,37.8838666667,43.114,13.9065333333,26.1010809091,7.51593333331,29.6461333333,16.0296666667,46.61,20.361
796.70,18.0893111111,46.9632666667,39.1242666667,44.7739333333,15.6849333333,27.9756551515,9.32906666667,31.2218,17.719,47.7402,22.2457333333
797.01,18.5914518519,46.9433333334,39.5573333334,45.1728666667,16.5490666667,28.630539697,10.2627333333,31.2724666667,18.3126,47.545,22.9184
797.32,18.4082666667,47.4198,40.0212,45.456,16.9377333333,28.8040084849,10.6090666667,31.5312,18.7821333333,48.0746666667,23.1116
797.63,17.774637037,47.1817333333,39.9928666667,45.1930666667,16.5236,28.4647809091,10.2646666667,31.4235333333,18.3332666667,48.0686,22.6251333333
797.93,17.7930888889,47.5754666667,40.1528,45.0163333333,16.6339333333,28.4598630303,10.1054,31.2686,18.3786666667,48.0335333333,22.5154666667
798.24,17.1212444445,46.8451333333,39.0551333333,43.9881333333,15.4910666667,27.3768915151,8.57146666667,30.0818,17.2098666667,47.0536,21.3318666667
798.55,17.4675555556,47.4040666667,39.6088,43.9127333333,15.6132,27.5722651515,8.41226666665,29.8494666667,17.1106,47.0427333333,21.535
798.85,17.8488222222,47.7114666666,39.5564666667,43.57,15.4678,27.7011554546,8.79380000001,29.9811333333,17.1666666667,47.0500666667,22.0670666667
799.16,16.5124666667,46.0935333333,38.0016,41.9156,14.3514,26.2065151515,7.79786666667,28.0166,15.9049333333,45.6108666667,20.8447333333
799.47,17.5120962963,46.7347333333,38.8347333333,43.2539333333,15.1948666667,27.0860836364,8.89126666667,28.8534,16.4813333333,46.364,21.8008666667
799.78,17.9420962963,47.3104,39.6245333333,44.0228666667,15.8236666667,27.6540560606,9.27966666667,29.1036,16.7509333333,46.9884666666,22.092
800.08,17.999237037,47.1240666667,39.7906666667,43.7442666667,15.4573333333,27.1027493939,8.84486666667,28.5813333333,16.4651333333,46.9922666667,21.4884
800.39,18.4134,47.4334666667,40.0156,43.7793333333,15.6180666667,27.2595527273,9.04533333332,29.3896,16.6196666667,47.3005333333,22.0344666667
800.70,19.1562814815,47.7504,40.7146,44.6172,16.4270666667,28.3356618182,9.69766666666,30.53,17.5421333333,48.1037333333,22.9054666667
801.00,19.9072962963,47.2840666667,40.6096666667,44.6450666667,17.1682666667,28.9540733333,10.872,30.8718666667,18.0633333333,47.9629333333,23.8504
801.31,19.703437037,47.1662,40.7572666667,44.9883333333,17.0804,29.2761421212,10.9757333333,31.1864,18.2356666667,48.2669333333,23.7861333334
801.62,20.3501851852,48.0378666667,41.844,46.3042666667,17.9354666667,30.4432260606,12.2222666667,32.4508,19.2198666667,49.7005333333,25.1144
801.92,20.8977185185,48.5110666667,42.5946666667,47.3052666667,18.3313333333,30.9289342424,12.9740666667,33.6527333333,20.2474,50.1796666667,26.028
802.23,20.7624,48.7333333333,42.9436666667,48.2327333333,18.45,31.3677063636,12.8658,34.0874,20.5,50.7013333333,26.2318
802.54,21.9564814815,50.3833333333,44.0166666667,49.4833333333,19.475,32.4689015151,13.6416666667,35.9333333333,21.3416666667,52.1416666667,27.5
