wavelength,Back_SicLucf,Belly_SicLucf,Breast_SicLucf,Crissum_SicLucf,Crown_SicLucf,DorTail_SicLucf,Patch10_SicLucf,Patch11_SicLucf,Rump_SicLucf,Throat_SicLucf,WingTip_SicLucf
744.65,21.5601666667,42.3818333334,33.5565,32.1370714286,16.5636666667,16.8155,24.8971666667,28.2106666667,25.9825,34.26325,16.8553333333
744.97,21.4096666667,42.5751666667,33.5016666666,31.9487380953,16.3588333333,16.5041666667,25.0783333334,28.1666666667,25.9791111111,34.271,16.7133333334
745.28,21.0496666667,42.2745,33.246,31.6886666667,16.1758333333,16.1115,24.8131666666,27.9801666667,25.8122222222,34.1278333333,16.7076666666
745.60,21.2153333333,42.2063333333,33.1855,31.8224404762,16.112,15.8348333334,24.7786666667,28.0473333333,26.0099166667,34.4396666666,16.6371666667
745.91,21.1766666667,42.0691666666,32.9783333334,31.5997380953,16.1751666667,15.6428333334,24.7571666667,27.8173333333,25.7743611111,34.3898333333,16.5068333333
746.23,20.6398333334,41.2436666667,32.2611666666,30.9909166667,15.3205,15.0583333333,24.1063333334,27.1683333333,25.1120277778,34.0095,15.9636666666
746.55,20.7616666667,41.5593333333,32.3976666666,30.9538452381,15.421,15.0273333333,24.1893333333,27.456,25.5065555556,34.4030833333,16.0823333333
746.86,20.6531666667,41.7411666667,32.052,30.8285833334,15.195,14.6761666666,24.0078333333,27.4461666667,25.4568888889,34.2360833334,15.934
747.18,20.7243333333,41.5203333334,31.8295,30.71225,14.9361666666,14.3991666667,23.6186666667,27.39,25.2543611112,34.49675,15.7416666666
747.49,20.6823333334,41.2046666666,31.7516666667,30.5897738095,14.7595,14.4575,23.543,27.3276666666,25.1738055556,34.2308333333,15.642
747.81,20.6091666667,41.2183333334,31.5998333333,30.8680595238,14.7488333333,14.2975,23.3643333333,27.3126666666,25.0811388889,34.2805,15.3008333333
748.12,19.8938333333,40.3483333333,30.792,30.2668690476,14.1553333334,13.4693333333,22.3693333333,26.5925,24.3535833333,33.8163333334,14.7521666667
748.44,19.864,39.9111666666,30.2186666667,29.9855833334,14.0603333334,13.286,22.0801666667,26.2528333333,24.1596111111,33.6670833333,14.486
748.75,20.1435,39.7926666666,30.1681666666,29.8088095239,14.0488333334,13.384,22.1085,26.0441666666,23.8909722222,33.6860833333,14.2311666666
749.07,19.9223333333,39.8155,29.9483333333,29.640702381,13.8635,13.17,21.703,25.8933333334,23.6670277778,33.633,13.8515
749.38,19.7135,39.7438333333,29.8228333334,29.5846547619,13.5435,12.9916666666,21.51,25.725,23.5079444444,33.5125,13.7136666667
749.70,20.0493333333,40.0576666667,30.1863333333,29.9299166667,13.9498333333,13.0126666666,21.8526666667,26.1433333333,24.01975,33.8020833333,13.8733333334
750.01,20.192,40.0956666667,30.0261666666,30.1413928572,14.1138333333,13.0998333334,22.0551666667,26.1348333333,24.0488611111,33.799,13.9723333333
750.33,20.6251666667,40.484,30.3911666667,30.7248452381,14.4913333333,13.5225,22.3728333334,26.575,24.2818611111,34.311,14.2001666667
750.64,20.6071666667,40.5098333334,30.4791666666,30.8027261905,14.7346666666,14.0005,22.51,26.6618333333,24.2483055556,33.9351666666,14.6463333334
750.96,20.9316666666,41.1933333333,30.8975,31.152547619,15.0431666667,14.3193333334,22.632,26.9795,24.6186666667,34.13325,15.1605
751.27,21.326,41.6401666667,31.1035,31.3082261905,15.2136666666,14.4781666667,22.9616666667,27.3093333333,25.1315,34.5218333334,15.5781666666
751.59,22.0738333334,42.402,31.775,32.094297619,15.7236666667,15.3076666667,23.8901666666,28.0083333333,25.6337222222,35.1230833334,16.081
751.90,22.1083333333,42.9488333333,32.0658333333,32.5985,15.8648333333,15.6763333333,24.2953333334,28.3693333333,25.8480277777,35.7564166666,16.5075
752.22,22.1453333333,43.4105,32.1986666666,33.0127142858,15.9575,15.9398333334,24.8168333333,28.8653333333,26.2816388888,35.8690833334,17.0328333333
752.53,22.663,43.5273333333,32.4868333333,33.4209642857,16.4076666667,16.596,25.62,29.5588333334,26.8398333334,36.1319166666,17.7365
752.85,23.0213333334,43.6866666666,32.921,33.5439761905,16.4368333334,16.7138333333,25.7833333334,29.7701666667,27.1338888888,36.1454166667,17.9035
753.16,22.9736666666,43.6401666667,32.4955,33.4906785714,16.118,16.5723333333,25.5043333333,29.6813333334,26.9156111111,35.761,17.7698333333
753.47,22.8655,43.356,32.3061666667,33.3168452381,15.7936666667,16.2688333333,25.104,29.45,26.6732777778,35.47675,17.3966666666
753.79,22.907,43.2848333333,32.1876666667,33.1344880952,15.788,16.2271666666,25.0148333333,29.4858333334,26.7111111111,35.2570833333,17.3556666667
754.10,23.298,43.8348333334,32.5035,33.4590119048,15.8126666666,15.9945,25.2301666667,29.9418333333,27.01375,35.9044166667,17.2421666667
754.42,23.1615,43.5666666667,32.3941666667,33.3338928571,15.531,15.5495,25.1443333333,29.7481666667,26.7013611111,35.841,16.8265
754.73,22.834,43.1078333333,32.044,32.9119404762,15.179,15.2783333333,24.8171666666,29.4595,26.1176944444,35.45925,16.5426666667
755.05,22.5536666667,42.5711666667,31.4436666666,32.2253095239,14.7458333333,14.8078333334,24.3378333333,29.2178333334,25.6111111111,35.0055833334,16.0696666667
755.36,23.0121666667,42.6483333333,31.6641666666,32.3919642857,14.96,14.7786666667,24.2121666667,29.4948333334,25.6021944444,34.7743333334,16.1038333333
755.67,23.1426666667,42.6725,31.7821666666,32.3700119048,14.92,14.5728333333,23.9941666666,29.4993333334,25.4929444444,34.78375,15.9605
755.99,23.1065,42.5466666667,31.4271666666,32.1075357143,14.7351666666,14.0765,23.6385,29.1795,25.0835555555,34.5395833333,15.761
756.30,23.1511666667,42.5355,30.9633333334,32.0277142858,14.8021666666,13.9615,23.5431666667,29.1998333333,24.9379444444,34.594,15.8196666667
756.62,23.1343333333,42.7466666667,30.8943333333,32.0224047619,14.9371666667,14.0568333333,23.4193333334,29.165,24.82575,34.8470833333,15.7673333333
756.93,22.8441666667,42.7461666667,30.6265,31.7912142858,14.7626666666,14.0363333333,23.0353333333,29.1046666666,24.6254722222,34.9161666666,15.7751666667
757.24,23.0955,43.0918333333,30.9238333334,32.0251190476,14.9413333334,14.3596666666,23.2108333333,29.269,24.9818888889,35.2920833333,16.149
757.56,23.2803333333,43.0333333333,30.845,32.3114642857,15.199,14.8148333334,23.3686666667,29.3461666666,25.063,35.25125,16.6983333333
757.87,23.4688333333,43.392,31.0346666667,32.5494166667,15.5203333333,15.1698333334,23.7628333334,29.7068333333,25.3894444444,35.6759166667,16.8108333333
758.18,23.7358333333,43.6701666667,31.4201666666,32.7783095238,15.8901666667,15.443,23.9035,30.1776666667,25.7527777778,35.7311666666,16.9771666666
758.50,23.9685,44.0046666667,31.4701666666,33.2367857142,16.1415,15.4538333333,24.0123333333,30.32,26.0909444445,35.86825,17.2978333333
758.81,23.5711666667,43.5083333333,31.0131666667,32.9081666667,15.8536666666,15.103,23.546,30.0436666667,25.8850833333,35.64725,16.9543333333
759.13,23.6435,43.4606666666,30.67,32.7946309524,15.76,14.9913333333,23.1245,29.901,25.8305555555,35.8524166667,16.8605
759.44,23.894,44.1776666666,30.873,33.2785,15.8213333333,15.2363333334,23.3283333333,30.3266666667,26.2746111111,36.343,17.264
759.75,23.654,44.6738333333,31.0406666667,33.5114166666,15.7458333333,15.2756666667,23.3128333333,30.4998333334,26.2591388889,36.44375,17.156
760.07,23.5898333333,44.8653333334,30.8461666666,33.5531547619,15.8333333334,15.3461666666,23.5833333333,30.3335,26.2874722222,36.31375,17.2118333334
760.38,24.0925,45.4788333333,31.2493333334,34.1172380953,16.4678333334,15.756,24.4006666667,30.9926666667,26.8651388889,36.58775,17.7376666667
760.69,24.0748333333,45.2728333334,31.0138333334,34.0679404762,16.5211666667,15.488,24.398,31.1026666667,26.6548333333,36.36875,17.8008333333
761.01,23.8365,45.0075,30.9806666666,33.7367619047,16.4163333333,15.2213333333,24.3305,30.8496666667,26.5703888889,36.1176666667,17.4733333333
761.32,23.585,44.8296666667,30.7968333334,33.6056785714,16.1348333334,14.9796666666,24.1411666667,30.742,26.3313888889,35.9949166666,17.3511666667
761.63,23.4701666667,44.8118333333,30.751,33.6559404762,16.0653333334,15.1101666666,24.2188333333,30.5093333333,26.2694444445,36.0660833334,17.5863333333
761.94,23.3526666667,44.6648333333,30.7845,33.5411428571,15.9545,15.2538333333,24.0986666667,30.5076666667,26.2405,35.8230833333,17.3055
762.26,23.662,45.2425,31.3006666667,33.94725,16.3096666666,15.7151666667,24.5756666667,30.933,26.7353055555,36.2229166667,17.8991666667
762.57,23.7583333334,45.433,31.804,34.1179285715,16.6098333334,15.9511666666,24.8885,31.0938333333,26.94475,36.0626666667,18.1595
762.88,23.3683333333,45.2865,31.6543333334,33.8276666667,16.4921666667,15.7945,24.5391666667,30.8418333333,26.6209166666,35.7823333334,17.8525
763.20,23.3565,44.7148333334,31.4991666667,33.5749642857,16.4736666667,15.6626666667,24.3313333333,30.4855,26.3965,35.4135833333,17.7671666666
763.51,23.622,44.668,31.953,33.6877261905,16.6143333334,15.905,24.3786666667,30.9198333333,26.6351111111,35.67325,18.0328333333
763.82,23.3061666667,44.1898333333,31.962,33.5218690476,16.238,15.8798333333,24.0788333333,30.7041666666,26.3804722222,35.4609166667,17.7176666667
764.14,23.2311666667,44.1011666667,32.1855,33.5910952381,16.133,16.0526666667,24.0768333333,30.8206666666,26.3679722222,35.5790833333,17.5733333333
764.45,23.0648333333,44.011,32.0236666667,33.1899166667,15.9013333333,15.7036666667,23.7051666667,30.6615,25.8984444444,35.3818333334,17.2058333334
764.76,22.9706666667,43.8745,31.7725,33.1110833334,15.8835,15.6011666666,23.377,30.5978333333,25.7531944445,35.1025,17.1325
765.07,23.1373333333,43.9963333334,31.686,33.1771785714,16.0251666667,15.6146666667,23.5683333334,30.8445,25.8764166667,35.15725,17.0566666666
765.39,23.4273333333,44.3946666667,31.873,33.5139642857,16.4045,15.8645,23.8126666667,31.3381666667,26.11975,35.8604166667,17.4901666667
765.70,23.2826666667,44.1496666666,31.858,33.3996190476,16.1713333333,15.6586666666,23.8006666667,31.2163333333,25.9225555555,35.7574166667,17.3535
766.01,22.984,44.2521666666,31.7015,33.3693928572,15.8328333333,15.683,23.542,31.1675,25.6779444444,35.61625,17.0868333334
766.32,22.7395,43.7183333333,31.5221666667,33.29125,15.6978333334,15.5903333333,23.1953333333,30.9398333334,25.37575,35.1919166667,17.0148333333
766.64,23.3041666667,44.4243333334,32.1718333334,33.8289642857,16.3461666667,16.3395,23.9583333333,31.9713333333,25.9471666667,36.03775,17.8085
766.95,23.2885,44.6633333333,32.1946666667,33.8646904762,16.2963333333,16.1846666667,23.945,31.9711666666,25.8557777777,35.6243333334,17.561
767.26,23.3388333333,44.5121666667,32.112,33.6376190476,16.223,15.7656666667,23.688,31.8215,25.6070277778,35.4049166666,17.5753333334
767.57,23.287,44.6978333334,31.9855,33.5407738095,16.4655,15.7133333334,23.6966666667,31.546,25.4789444445,35.1653333333,18.022
767.88,23.3533333333,45.0365,32.4638333334,34.1198571428,16.7886666667,16.0871666667,24.0698333334,31.9685,26.0139722222,35.2319166667,18.4888333333
768.20,23.5151666666,45.1103333333,32.2446666666,34.1319047619,16.7211666666,16.2781666667,24.3003333334,32.0196666666,26.34625,35.7041666666,19.0221666667
768.51,22.9533333333,44.6681666666,31.5291666666,33.7933095238,16.157,15.801,23.6731666667,31.505,25.8336388889,35.4410833334,18.827
768.82,22.4901666666,43.8616666667,31.0468333334,33.3497619047,15.6641666667,15.2006666666,23.2855,30.7986666666,25.39625,34.464,18.3315
769.13,22.6206666667,43.995,31.1111666666,32.8769404762,15.6911666667,15.2418333334,22.9855,30.5258333334,25.2358333334,34.1009166667,18.168
769.44,22.8115,43.5375,31.0673333333,32.5321547619,15.8173333333,15.242,23.0088333333,30.5355,25.0943888888,34.2256666666,18.2801666667
769.76,23.5086666667,44.0965,31.9913333333,33.059,16.456,15.9296666667,23.6576666667,31.1228333334,25.8639444444,35.2104166667,19.0351666666
770.07,23.3405,43.6901666667,31.576,32.7229523809,16.0631666666,15.9743333333,23.1808333334,30.6,25.6715277778,34.53175,18.6813333334
770.38,23.6028333333,43.5398333334,31.9318333333,32.9104047619,16.6038333333,16.5768333333,23.576,30.7096666667,26.0796666666,34.9598333333,19.389
770.69,23.7755,43.9466666667,32.223,33.2851904761,16.976,16.9306666667,23.639,30.7025,26.2698055556,35.1673333334,19.6431666667
771.00,23.6895,43.7045,32.317,33.3206309524,16.8626666667,17.021,23.4473333334,30.7591666666,26.41925,35.1615,19.2968333334
771.32,24.1468333334,43.8091666667,32.3853333334,33.8648690477,17.0933333333,17.5481666667,23.8433333333,30.584,26.7001666666,35.6845,19.8615
771.63,24.1126666667,43.4608333333,32.7546666666,33.7633571428,17.1585,17.2935,23.4955,30.1021666666,26.2861666667,34.8620833334,19.7433333334
771.94,24.586,43.4085,33.988,33.8603333333,17.8886666667,18.1195,23.7393333333,30.3115,26.5301388889,34.8921666666,20.1885
772.25,24.5251666667,43.4528333334,34.3216666666,33.3779642857,17.792,18.2421666667,23.4586666667,30.2505,26.2999166667,34.95325,20.4345
772.56,24.4325,43.152,34.705,33.5773571428,18.068,18.5515,23.663,30.7283333334,26.5063611111,35.00625,20.6138333333
772.87,24.588,43.1606666667,35.011,33.8863452381,18.5031666666,19.0095,23.7841666667,30.802,26.9754444444,35.2244166667,21.1236666667
773.18,24.2935,42.5136666666,34.5658333333,33.4128571429,18.2601666667,18.7913333333,23.4116666667,30.2865,26.5234444444,34.1599166666,20.445
773.50,23.897,41.8606666666,34.1603333334,33.0308214286,17.9941666667,18.1576666667,22.7633333333,29.7386666666,26.0161388889,33.9565833334,19.4953333334
773.81,23.6971666667,41.8113333333,33.5918333333,33.0327142857,17.8866666667,17.8866666667,22.6635,29.6525,25.5685833333,33.70525,19.0655
774.12,23.9505,42.0823333334,33.5411666666,32.9847619048,18.2355,18.516,23.1296666667,30.1536666667,26.2570277778,33.7231666667,19.3371666667
774.43,24.3533333333,42.5343333333,33.7433333333,32.9982380953,18.8011666667,18.5595,23.5226666667,30.1158333334,26.4984444445,33.90625,19.779
774.74,24.1046666667,42.35,33.4818333333,32.6042857142,18.8811666667,18.5316666667,23.2781666667,30.4196666667,26.8400277778,33.7836666666,19.8561666667
775.05,24.249,42.6483333333,33.8686666667,32.8194166666,19.3238333333,19.5023333334,23.9026666666,30.8235,27.4471666666,34.452,20.4471666666
775.36,24.2895,43.3736666667,34.054,33.1637619048,19.4336666666,19.5926666666,24.3426666667,31.0538333333,27.9775833333,34.8123333334,20.6531666667
775.67,25.1065,44.3698333334,34.8763333334,34.2713214285,20.594,20.6473333333,25.4468333333,31.7265,29.2412222222,35.6108333334,21.4346666667
775.98,24.9043333333,44.2815,34.471,34.4525238095,20.6631666666,20.7483333333,25.3826666666,31.1756666666,29.3368611112,35.31575,21.5666666667
776.30,24.5696666667,43.8603333333,34.4803333333,34.4107142858,20.8411666667,20.4906666667,25.4411666667,31.0496666667,29.3126111111,35.29325,21.1813333333
776.61,24.8161666666,44.1745,34.3325,34.6402738096,21.1356666667,20.8306666667,26.0255,31.241,29.6146944445,35.86225,21.6086666667
776.92,25.141,44.7858333333,34.6183333334,35.0381309524,21.6613333333,21.4836666667,26.5935,31.6195,30.4353888888,36.0449166666,22.842
777.23,25.5173333334,45.5275,35.6218333333,35.2752619048,22.121,21.8496666667,27.3458333334,32.0063333333,31.118,36.6249166667,23.2395
777.54,25.2956666666,45.2578333333,36.016,35.2429047619,21.8311666666,21.6625,27.672,31.4108333333,30.9974722222,36.8345833333,23.004
777.85,25.3316666667,45.3145,36.1761666667,35.3442380952,21.552,22.2783333333,27.7533333333,31.4276666666,31.2574444445,37.2288333333,22.6046666667
778.16,25.6345,45.1,36.3816666666,35.2380119048,21.8788333334,22.4926666666,28.038,31.2838333333,31.2056666667,37.13575,22.597
778.47,25.1616666666,44.4896666667,36.0676666666,34.4613214286,21.5195,21.9576666667,27.75,30.9121666667,30.7521666667,36.6209166667,21.6133333333
778.78,24.7213333333,43.88,35.7096666667,34.0574047619,21.0095,21.5141666667,27.4133333333,30.5153333334,30.4153055555,36.125,20.82
779.09,23.934,43.0058333333,35.4336666666,33.0632142857,20.4578333333,21.2348333334,27.0006666666,29.8258333333,29.7032777778,35.691,20.2266666666
779.40,23.7821666666,42.4186666666,35.7791666666,32.5732142857,20.1396666667,21.0715,26.7258333333,29.532,29.2635555555,35.6363333334,19.9598333333
779.71,24.5191666667,43.0671666667,36.4936666667,32.74,20.408,21.803,27.214,30.2895,29.6519444445,35.91725,20.8306666667
780.02,24.6205,42.9976666667,36.872,32.55125,20.0341666667,22.0546666667,27.3251666666,30.4576666667,29.8035555555,35.9470833334,21.2633333333
780.33,24.2913333333,42.8801666666,37.1561666667,32.204202381,19.8348333333,21.7353333333,27.3086666667,29.8755,29.33475,36.029,20.8656666667
780.64,22.8045,41.4021666667,36.3215,30.9223333334,18.4681666666,21.025,25.6526666667,28.3926666667,28.06175,34.9406666666,19.9245
780.95,22.481,40.9495,36.257,30.648047619,18.5976666666,20.8415,25.189,28.3063333333,27.3984722222,34.96775,19.838
781.26,21.6293333333,40.1845,35.9575,29.7492857143,18.083,20.3556666667,24.5826666667,27.6678333333,26.8554166667,34.15675,19.6091666666
781.57,20.6398333333,40.045,35.6566666666,28.9114642857,17.1156666667,19.8988333333,23.6588333333,26.8575,26.1913888889,33.73725,18.6531666667
781.88,20.3538333333,40.3145,36.003,29.0594166667,17.0481666667,19.8915,23.6246666667,26.8838333333,26.5103333333,34.0096666666,18.8511666667
782.19,20.7816666667,40.5256666667,36.7221666666,29.4440714286,17.7156666667,20.6893333333,24.0665,27.2013333333,26.7998055556,34.8665,19.6633333333
782.50,20.7656666667,40.6831666666,37.1141666667,29.7727738095,17.6796666667,20.6711666667,24.1931666667,26.9848333333,26.89625,34.9706666666,20.0001666666
782.81,20.661,40.8345,36.1863333333,29.7068214286,17.7485,20.6253333333,24.263,26.474,26.6682777777,35.2651666666,20.3518333334
783.12,20.2206666666,40.5385,35.9656666667,29.5374166666,17.3943333333,20.4878333333,24.0416666667,25.5338333333,26.4636944444,35.0071666667,19.9538333333
783.43,20.2765,40.3573333333,35.9641666667,29.4305833334,17.7193333334,20.3255,23.9353333333,25.1101666667,26.5478611111,35.1503333333,19.3956666667
783.74,20.7903333333,40.3045,36.1311666667,29.7301904762,18.2008333333,20.8395,24.5335,26.0063333333,27.1906111111,35.2173333333,19.7595
784.05,22.173,41.0815,36.4375,30.8185833333,19.3398333334,21.9636666667,25.9546666666,27.0756666667,28.5621388889,36.2834166666,21.1505
784.36,22.4995,41.3005,35.8031666667,30.4966547619,19.3968333333,21.8293333333,26.3586666667,27.6,29.2089166667,36.4791666667,21.2088333333
784.67,22.994,41.419,35.9585,30.9239285714,19.6753333334,21.5575,26.362,27.8355,29.0075277777,36.96125,20.9631666667
784.98,23.5506666667,41.5793333333,36.2818333334,31.4387023809,19.94,21.7265,27.0113333333,28.1236666666,29.5476944444,37.9498333333,21.2645
785.29,23.8801666667,42.0563333333,36.4391666667,31.5781071429,20.4406666667,21.8263333334,27.2953333333,28.2355,29.9018888889,38.3753333333,21.5538333333
785.60,24.114,42.367,36.5428333334,31.5534761905,20.8055,21.3258333333,27.5216666666,28.3641666667,30.1631111111,37.8190833334,21.4745
785.91,23.9275,41.987,36.0578333333,31.1460357143,20.439,21.0181666666,27.3545,28.5131666667,30.0624444445,37.4320833334,20.6236666666
786.22,23.9468333333,42.0795,35.9813333334,30.9012619048,20.2635,20.7808333333,27.4943333333,28.9971666667,30.4301111111,37.374,20.35
786.53,24.0593333334,42.3751666667,35.8748333333,30.9470714285,20.3445,20.6133333333,28.128,29.3255,30.7348333334,37.7689166667,20.479
786.84,23.7768333333,42.357,35.8651666666,30.8703333333,20.2156666667,20.1066666666,28.246,29.409,30.5697222222,37.8634166666,20.1308333333
787.14,23.6766666667,42.6398333333,35.7508333334,30.9391547619,19.543,19.3258333333,27.9793333333,29.1396666667,30.4145,37.7148333334,19.4826666667
787.45,23.4323333333,43.1138333334,36.1308333333,31.1314047619,19.3198333334,18.8736666666,27.8943333333,29.0038333333,30.2821388888,37.6265833333,19.0906666667
787.76,22.5583333333,42.7166666667,35.721,30.7810119048,18.2746666667,18.2025,26.722,27.8258333333,29.3356388888,36.6811666667,18.4185
788.07,22.02,42.2913333333,34.9393333333,30.4058333334,17.9991666667,17.5468333334,26.4335,27.6706666666,28.9456666666,35.9088333334,18.3438333333
788.38,22.0771666667,42.79,34.8976666666,30.5382857143,18.3015,17.6076666667,26.5231666667,27.864,28.8835833333,35.28575,18.4545
788.69,22.649,42.5718333333,35.1078333334,30.8381666667,18.3355,17.6775,26.8568333334,28.15,28.7668611111,35.2375833334,18.3005
789.00,21.7823333333,41.5251666667,33.5805,30.2095952381,17.2915,16.6666666667,26.2965,27.3218333333,27.9035833333,34.5531666667,17.4565
789.31,22.4735,42.3201666666,34.0753333334,30.7166071429,17.7975,16.9728333333,27.02,27.668,28.5160555556,34.941,18.0448333333
789.62,23.2015,42.4188333334,34.5673333333,31.1781547619,18.1593333333,17.1836666667,27.2801666667,28.1146666667,28.5398611111,35.1845,17.8775
789.92,23.2406666667,42.2728333333,34.9266666667,31.1586666666,18.0811666666,16.4765,26.6525,27.9598333333,28.0631666666,34.9618333334,17.2611666666
790.23,23.4941666667,42.514,34.7355,30.70775,17.5933333333,16.0936666667,26.1765,27.8958333333,27.5359722222,34.8391666667,17.13
790.54,22.8855,42.2171666667,34.2846666666,29.8834285714,17.1423333333,15.4653333333,25.5756666667,27.4526666666,26.6390277778,34.97875,16.6163333333
790.85,23.3156666666,41.6793333334,34.3213333333,29.7663095238,17.2998333333,15.1341666667,25.3925,27.799,26.5662777778,35.252,16.3755
791.16,24.1685,42.3176666666,35.1121666666,30.2462619047,17.8653333334,15.6743333333,26.231,28.6541666666,27.3887222222,36.16925,16.4345
791.47,25.2021666667,43.4743333334,36.1001666666,31.2183690476,18.6375,16.9666666666,27.7211666667,29.7705,29.1198888888,38.019,17.5021666666
791.78,25.1648333333,42.5163333333,35.6785,31.0143452381,18.6296666667,16.772,27.6813333334,30.0131666667,29.1743611111,38.1553333334,17.4703333333
792.08,24.5641666667,42.4243333333,35.0093333333,30.6016428572,18.1013333333,16.023,26.696,29.7131666667,28.4505277778,37.8450833333,17.109
792.39,24.9523333333,43.1886666667,35.6946666667,31.1834047619,18.3185,16.216,26.7815,30.2621666666,29.0952222222,38.87525,17.4038333334
792.70,24.9236666667,43.516,35.3008333333,31.3661190476,18.0658333333,15.8216666666,26.4336666666,30.2855,28.9762222222,39.3808333333,17.6225
793.01,24.423,44.0033333333,35.656,31.6774285715,18.018,15.4985,26.4216666666,30.0675,29.2675,39.3580833334,17.5253333334
793.32,23.2991666666,42.8961666667,33.834,30.7044285715,16.738,14.3368333333,25.7431666667,29.3023333333,28.7828888888,38.3719166666,16.6383333334
793.62,22.7181666666,42.8711666667,33.4183333333,31.1233928572,17.092,14.6968333333,26.0063333333,29.4785,29.2731388889,37.8260833333,16.8085
793.93,23.7051666667,43.1728333333,34.2056666667,32.32375,17.6945,15.7656666667,26.8298333333,30.0115,30.5156666666,37.84475,17.6661666667
794.24,23.2736666667,43.0236666667,33.7311666666,32.1630714285,16.8231666666,15.1463333334,26.7121666666,29.767,30.624,37.1343333333,17.8886666666
794.55,22.5095,42.4633333333,33.0316666666,32.3439285715,15.7623333333,14.2118333333,26.2416666667,29.1415,30.0340277778,36.3336666667,17.37
794.86,21.9931666666,41.8096666667,32.2455,32.0905714285,14.476,13.4596666667,25.1718333334,27.9638333334,29.0138333334,34.8584166667,16.0938333334
795.16,22.0258333334,42.0975,32.3706666666,31.6223928571,13.5343333333,12.4425,24.6266666666,27.8448333333,28.5608888889,34.61225,15.3016666667
795.47,21.8358333333,41.6666666667,31.787,31.2098690476,12.8291666666,11.6408333333,24.4416666667,27.3626666667,28.31225,34.1924166667,14.6618333333
795.78,21.8215,41.0948333333,31.7113333334,30.6131666667,11.9753333333,11.1063333333,23.7908333334,26.9331666666,27.34825,33.4781666666,14.1903333333
796.09,21.9151666667,40.8626666667,31.8566666666,30.8875,11.5791666667,10.731,23.4356666667,26.813,27.0004444445,33.2161666666,13.6695
796.40,21.9018333333,40.5056666667,31.2775,30.5117380952,10.4556666667,10.1743333333,22.8926666667,26.8263333334,26.5847777778,32.57175,13.5758333333
796.70,22.5748333333,40.917,30.8348333333,30.9093333333,10.7438333333,10.5966666667,22.8248333333,26.9841666667,26.4010833334,32.4660833333,13.9331666667
797.01,22.1776666666,40.4,30.6076666667,30.49125,10.2516666667,9.40750000002,22.0888333333,26.5481666667,25.5037777778,32.2518333333,13.2148333333
797.32,21.0961666667,39.4293333334,28.9941666667,29.5869642857,8.93383333334,8.13799999999,20.5106666667,25.8856666666,24.17925,31.6365833333,12.2671666666
797.63,19.808,37.8928333333,27.4933333334,28.02575,7.74633333334,6.57216666665,18.5575,24.535,22.1359166667,30.6191666667,10.4301666667
797.93,19.3928333333,37.732,27.3545,26.8808690476,7.12516666667,5.52966666665,17.503,24.334,20.7921111111,29.7783333333,9.66516666665
798.24,17.9326666667,36.3941666666,25.7851666666,25.1694285714,5.19233333333,3.205,15.2723333333,23.2531666666,18.5711388889,28.5256666667,8.013
798.55,17.3021666667,35.9236666666,24.3888333334,24.740547619,4.28483333333,2.49283333333,14.4671666666,22.5643333333,17.48675,27.8266666666,7.2665
798.85,18.147,36.6768333334,24.5508333333,25.0000238095,4.94,3.39316666667,14.8536666666,23.1036666666,17.8724444445,28.4431666667,7.801
799.16,17.0706666666,36.1953333333,23.788,24.2111309524,3.93933333334,2.4915,13.9901666667,22.4578333334,17.1913055555,28.3166666667,6.8855
799.47,16.6836666667,35.4528333334,23.7436666667,23.54575,3.91466666667,2.06833333333,13.0768333333,22.154,16.3503611112,28.4191666666,6.376
799.78,16.8733333334,35.5738333333,23.8195,23.4081071428,5.3085,2.11983333334,12.9783333333,22.1991666667,16.37075,29.3348333334,5.9635
800.08,15.9656666667,35.4361666666,23.94,23.1260357143,5.04716666666,1.48983333334,12.075,22.0643333333,16.0533055556,30.0211666666,5.468
800.39,15.5291666667,35.5723333334,23.3661666667,22.9105,4.04483333333,0.614,11.6826666667,21.7766666667,15.2161666667,29.36075,4.91183333334
800.70,14.8355,35.8556666667,22.6831666666,22.8287976191,3.56866666667,-0.878,11.3976666667,21.263,14.4276388889,29.3066666667,4.09166666666
801.00,14.979,36.6895,22.81,23.2595714286,3.84916666666,-1.384,11.661,21.2553333333,14.3281388889,29.75925,4.37983333334
801.31,16.8965,38.4098333333,24.0418333333,25.1409047619,6.09183333333,-0.0575,13.3521666666,22.3561666667,16.41775,31.7433333333,6.41766666666
801.62,18.5926666667,40.0458333334,25.5723333333,26.7936309524,8.06633333334,1.20133333334,15.4655,23.9703333333,18.1158888889,33.38075,7.971
801.92,18.8085,41.1798333333,26.4796666666,28.1250238095,8.66416666667,1.24633333333,15.7903333334,24.0263333334,18.8571666667,33.9368333333,8.5475
802.23,19.1706666666,41.6668333333,27.3865,29.1624404761,8.99833333334,1.46733333333,15.982,24.8825,19.4833333333,34.0179166666,8.82233333333
802.54,20.6451666667,43.9231666667,27.969,31.0753095238,10.847,2.75149999999,17.2803333333,26.6033333333,20.6322222222,34.5704166666,10.1545
802.84,20.0956666667,44.099,27.3925,30.4639166667,9.68883333331,1.89383333335,16.9256666667,26.6745,20.0458055556,33.124,10.028
803.15,19.9678333334,44.5116666667,27.6631666666,31.0145714285,8.54600000002,1.843,16.7276666667,26.8935,19.54575,32.3411666667,10.3483333333
