wavelength,Back_PooBolf,Belly_PooBolf,Breast_PooBolf,Crissum_PooBolf,Crown_PooBolf,DorTail_PooBolf,Patch10_PooBolf,Patch11_PooBolf,Rump_PooBolf,Throat_PooBolf,WingTip_PooBolf
541.75,20.55,49.857,10.2635,27.6643333333,17.944,8.315,36.8063333333,36.428,12.6476666667,36.6053333333,9.7705
542.09,20.5606666667,49.872,10.2775,27.703,17.9585,8.325,36.8033333333,36.4425,12.659,36.5963333333,9.7555
542.43,20.5486666667,49.9065,10.295,27.722,17.9918333333,8.33966666667,36.787,36.4545,12.689,36.6953333333,9.7535
542.78,20.5513333333,49.8985,10.312,27.7453333333,17.9975,8.35333333333,36.7926666667,36.4765,12.7233333333,36.7386666667,9.746
543.12,20.5673333333,49.9285,10.3345,27.7863333333,18.0193333333,8.37466666667,36.7563333333,36.478,12.787,36.8146666667,9.784
543.46,20.5576666667,49.9555,10.3685,27.7963333333,18.0021666667,8.37033333333,36.727,36.4125,12.8023333333,36.8383333333,9.7895
543.81,20.5743333333,50.0205,10.359,27.8833333333,18.0078333333,8.39333333333,36.7043333333,36.3815,12.841,36.901,9.815
544.15,20.5863333333,50.1065,10.4115,27.9326666667,18.0505,8.40733333333,36.716,36.3855,12.932,37.0296666667,9.843
544.49,20.5876666667,50.0875,10.487,28.0026666667,18.065,8.405,36.6956666667,36.376,12.9766666667,37.0716666667,9.831
544.84,20.6173333333,50.1625,10.548,28.0373333333,18.0731666667,8.407,36.7286666667,36.4095,13.0146666667,37.112,9.832
545.18,20.645,50.2275,10.593,28.1073333333,18.0946666667,8.43766666667,36.8286666667,36.454,13.056,37.1756666667,9.873
545.52,20.5996666667,50.193,10.614,28.1123333333,18.087,8.44133333333,36.7886666667,36.383,13.026,37.1053333333,9.8795
545.87,20.589,50.2995,10.6475,28.1306666667,18.0766666667,8.44133333333,36.8086666667,36.396,13.0813333333,37.1693333333,9.8915
546.21,20.6346666667,50.3515,10.683,28.201,18.0693333333,8.50233333333,36.869,36.385,13.1556666667,37.1423333333,9.9605
546.55,20.6276666667,50.3495,10.7105,28.2213333333,18.073,8.479,36.8463333333,36.371,13.184,37.1156666667,9.983
546.90,20.5853333333,50.3645,10.751,28.2556666667,18.0273333333,8.457,36.8643333333,36.35,13.1256666667,37.022,9.902
547.24,20.6426666667,50.4095,10.7625,28.312,18.064,8.469,36.8856666667,36.432,13.1436666667,37.1003333333,9.9095
547.58,20.6486666667,50.451,10.762,28.336,18.0761666667,8.43066666667,36.8656666667,36.4605,13.1396666667,37.107,9.9215
547.92,20.6603333333,50.5295,10.799,28.3986666667,18.1128333333,8.44066666667,36.879,36.5325,13.1363333333,37.1833333333,9.9285
548.27,20.7433333333,50.668,10.829,28.4233333333,18.1383333333,8.508,36.9783333333,36.579,13.1883333333,37.2486666667,9.9845
548.61,20.7966666667,50.736,10.865,28.5046666667,18.1958333333,8.51233333333,37.0203333333,36.6125,13.228,37.2903333333,9.9925
548.95,20.8136666667,50.7895,10.88,28.5996666667,18.2271666667,8.47,37.002,36.6235,13.2926666667,37.319,10.0075
549.29,20.894,50.8755,10.883,28.7046666667,18.2686666667,8.47166666667,37.072,36.716,13.388,37.495,10.04
549.64,20.8923333333,50.8395,10.863,28.7653333333,18.293,8.445,37.068,36.715,13.4136666667,37.4986666667,10.0095
549.98,20.8376666667,50.774,10.825,28.757,18.2895,8.37266666667,36.9956666667,36.6505,13.3796666667,37.4223333333,9.932
550.32,20.891,50.908,10.851,28.8306666667,18.3173333333,8.36766666667,37.1233333333,36.678,13.434,37.5123333333,9.951
550.66,20.9426666667,50.9825,10.8635,28.8643333333,18.4061666667,8.39766666667,37.1853333333,36.7235,13.4876666667,37.5703333333,10.029
551.01,20.9136666667,51.027,10.8555,28.8853333333,18.4031666667,8.417,37.196,36.7035,13.4736666667,37.5106666667,10.0875
551.35,20.8936666667,50.987,10.9555,28.8536666667,18.3831666667,8.47733333333,37.2296666667,36.6325,13.4843333333,37.449,10.1205
551.69,20.9,50.932,10.892,28.855,18.3265,8.52333333333,37.284,36.5465,13.499,37.345,10.0815
552.03,20.9003333333,50.8825,10.904,28.894,18.355,8.482,37.2206666667,36.599,13.4666666667,37.3416666667,10.097
552.38,20.8903333333,50.8585,10.9045,28.9316666667,18.3223333333,8.51933333333,37.2226666667,36.616,13.4366666667,37.3553333333,10.0875
552.72,20.9396666667,51.002,10.9635,28.939,18.3193333333,8.58433333333,37.288,36.696,13.438,37.446,10.115
553.06,20.9403333333,50.943,11.023,28.9533333333,18.3438333333,8.63533333333,37.262,36.6695,13.4613333333,37.4043333333,10.1365
553.40,20.9353333333,50.9915,11.087,28.9693333333,18.3568333333,8.63966666667,37.2653333333,36.6715,13.412,37.3933333333,10.1475
553.74,20.9786666667,51.067,11.2025,29.0173333333,18.3373333333,8.65333333333,37.2926666667,36.77,13.3953333333,37.4353333333,10.1795
554.09,20.983,51.027,11.207,29.012,18.3471666667,8.66266666667,37.2316666667,36.8275,13.3613333333,37.399,10.1615
554.43,20.9756666667,51.084,11.2125,29.0586666667,18.3371666667,8.686,37.253,36.8395,13.3816666667,37.433,10.1525
554.77,21.0076666667,50.9845,11.267,29.0493333333,18.3388333333,8.68633333333,37.2316666667,36.8365,13.4063333333,37.5,10.1185
555.11,21.0473333333,51.076,11.2135,29.145,18.3591666667,8.69333333333,37.2683333333,36.9315,13.429,37.6583333333,10.1575
555.45,21.0516666667,51.0745,11.269,29.1713333333,18.4291666667,8.678,37.2316666667,37.0285,13.452,37.6926666667,10.1655
555.80,21.0716666667,51.0945,11.344,29.2803333333,18.434,8.68233333333,37.323,36.995,13.5476666667,37.7176666667,10.208
556.14,21.0026666667,51.036,11.3045,29.2003333333,18.3785,8.63366666667,37.2273333333,36.9375,13.5383333333,37.6976666667,10.21
556.48,20.946,50.9105,11.2375,29.202,18.339,8.58266666667,37.1976666667,36.839,13.4906666667,37.5996666667,10.1655
556.82,20.9533333333,51.0085,11.247,29.1793333333,18.318,8.53266666667,37.179,36.815,13.4756666667,37.5813333333,10.174
557.16,20.9453333333,51.0725,11.2545,29.1326666667,18.2846666667,8.567,37.1286666667,36.804,13.52,37.624,10.119
557.50,20.9763333333,51.077,11.209,29.1683333333,18.3336666667,8.57166666667,37.1416666667,36.793,13.5873333333,37.7186666667,10.1395
557.85,21.0533333333,51.134,11.295,29.2613333333,18.3596666667,8.594,37.2113333333,36.835,13.652,37.762,10.173
558.19,21.081,51.154,11.3655,29.3093333333,18.3596666667,8.58333333333,37.2283333333,36.811,13.6856666667,37.8006666667,10.17
558.53,21.0556666667,51.2125,11.3995,29.3606666667,18.3923333333,8.58666666667,37.221,36.81,13.7136666667,37.7043333333,10.1895
558.87,21.0023333333,51.162,11.4415,29.3456666667,18.3385,8.56633333333,37.1946666667,36.6835,13.6676666667,37.6006666667,10.154
559.21,20.9996666667,51.2525,11.483,29.3903333333,18.3103333333,8.562,37.2123333333,36.647,13.6943333333,37.6453333333,10.2035
559.55,21.0353333333,51.2695,11.5095,29.3103333333,18.322,8.622,37.211,36.667,13.7136666667,37.62,10.201
559.89,21.1983333333,51.471,11.605,29.4113333333,18.4506666667,8.71266666667,37.322,36.763,13.8116666667,37.7206666667,10.294
560.23,21.2376666667,51.51,11.6465,29.389,18.4985,8.753,37.3646666667,36.8485,13.8973333333,37.7503333333,10.3665
560.58,21.324,51.5115,11.6845,29.4843333333,18.5371666667,8.76,37.3833333333,36.9365,13.9326666667,37.7793333333,10.3605
560.92,21.3603333333,51.456,11.6725,29.54,18.6003333333,8.81333333333,37.44,36.975,13.9273333333,37.8093333333,10.4585
561.26,21.3416666667,51.4085,11.7,29.58,18.5591666667,8.80766666667,37.3993333333,36.8605,13.9163333333,37.769,10.425
561.60,21.3416666667,51.4325,11.691,29.594,18.5228333333,8.8,37.3833333333,36.7855,13.95,37.756,10.4135
561.94,21.3356666667,51.4435,11.699,29.5923333333,18.5361666667,8.803,37.3596666667,36.7835,13.9556666667,37.7333333333,10.4275
562.28,21.3043333333,51.367,11.6595,29.548,18.4956666667,8.79233333333,37.4436666667,36.776,13.9976666667,37.748,10.378
562.62,21.3816666667,51.457,11.713,29.5933333333,18.56,8.84933333333,37.429,36.925,14.084,37.7913333333,10.3725
562.96,21.399,51.533,11.776,29.6086666667,18.5983333333,8.87433333333,37.499,36.906,14.1166666667,37.803,10.38
563.30,21.363,51.5695,11.7285,29.6756666667,18.6288333333,8.848,37.4713333333,36.8905,14.0256666667,37.7793333333,10.33
563.64,21.321,51.539,11.7875,29.68,18.5706666667,8.824,37.5413333333,36.808,14.008,37.736,10.3325
563.99,21.3133333333,51.607,11.893,29.736,18.5821666667,8.86933333333,37.5783333333,36.7665,14.0183333333,37.7456666667,10.2815
564.33,21.2873333333,51.7185,11.8925,29.7273333333,18.5726666667,8.89666666667,37.651,36.749,14.039,37.7226666667,10.299
564.67,21.328,51.77,11.9535,29.7893333333,18.5511666667,8.83366666667,37.6586666667,36.7545,14.047,37.6906666667,10.291
565.01,21.3536666667,51.8635,12.002,29.7563333333,18.6,8.85933333333,37.7323333333,36.857,14.0426666667,37.6693333333,10.2995
565.35,21.3506666667,51.8565,11.9995,29.7413333333,18.6315,8.87833333333,37.6853333333,36.8695,13.97,37.6583333333,10.2485
565.69,21.3693333333,51.8165,12.02,29.7563333333,18.6346666667,8.852,37.7033333333,36.842,13.953,37.651,10.2775
566.03,21.4173333333,51.848,12.129,29.7986666667,18.6626666667,8.89066666667,37.644,36.852,13.981,37.6913333333,10.3765
566.37,21.3906666667,51.775,12.146,29.821,18.6616666667,8.888,37.6756666667,36.798,13.9773333333,37.6753333333,10.401
566.71,21.3883333333,51.779,12.159,29.8876666667,18.6571666667,8.88366666667,37.696,36.8395,13.961,37.6773333333,10.416
567.05,21.3933333333,51.7825,12.1945,29.87,18.6401666667,8.84866666667,37.6783333333,36.8285,14.0036666667,37.6873333333,10.434
567.39,21.3886666667,51.7535,12.178,29.8963333333,18.6218333333,8.81166666667,37.5836666667,36.8415,14.003,37.6986666667,10.388
567.73,21.4046666667,51.7745,12.188,29.9243333333,18.6231666667,8.76333333333,37.5683333333,36.8795,13.991,37.6926666667,10.395
568.07,21.4203333333,51.7575,12.208,29.986,18.6831666667,8.76966666667,37.544,36.9035,13.9813333333,37.7783333333,10.4055
568.41,21.3556666667,51.691,12.2325,29.984,18.6553333333,8.76033333333,37.525,36.795,14.033,37.799,10.4055
568.75,21.3683333333,51.696,12.268,30.0526666667,18.6765,8.73766666667,37.6113333333,36.7655,14.0733333333,37.7646666667,10.452
569.09,21.348,51.663,12.3225,30.0536666667,18.649,8.751,37.676,36.736,14.1136666667,37.7806666667,10.526
569.43,21.4093333333,51.7975,12.454,30.1473333333,18.7078333333,8.83466666667,37.8203333333,36.8195,14.1656666667,37.826,10.5405
569.77,21.5076666667,51.8825,12.528,30.188,18.7681666667,8.87866666667,37.918,36.8205,14.1913333333,37.8773333333,10.4945
570.11,21.5063333333,51.926,12.6155,30.1716666667,18.7708333333,8.87966666667,37.965,36.7925,14.206,37.9306666667,10.4655
570.45,21.589,51.8395,12.645,30.1733333333,18.8018333333,8.96733333333,37.9923333333,36.8155,14.2213333333,37.934,10.453
570.79,21.5676666667,51.749,12.696,30.183,18.7948333333,9.01233333333,37.9623333333,36.7845,14.243,37.8903333333,10.4335
571.13,21.583,51.7395,12.7565,30.117,18.8388333333,9.03133333333,37.9843333333,36.8015,14.2463333333,37.8366666667,10.4335
571.47,21.6476666667,51.729,12.7975,30.162,18.924,9.10366666667,38.0436666667,36.903,14.2983333333,37.8363333333,10.4515
571.81,21.647,51.673,12.882,30.138,18.8855,9.12833333333,38.0486666667,36.8815,14.3376666667,37.7943333333,10.425
572.15,21.7153333333,51.6605,12.975,30.1183333333,18.9128333333,9.15633333333,38.123,36.9135,14.2853333333,37.7283333333,10.42
572.49,21.7163333333,51.6945,12.9985,30.1436666667,18.9231666667,9.17766666667,38.044,36.9595,14.2733333333,37.8663333333,10.3995
572.83,21.7283333333,51.7635,13.0115,30.2413333333,18.969,9.19133333333,38.0773333333,37.002,14.3253333333,37.8883333333,10.378
573.17,21.745,51.792,12.9805,30.1996666667,18.9505,9.209,37.9376666667,37.0275,14.3323333333,37.846,10.387
573.51,21.6566666667,51.7585,12.9095,30.187,18.91,9.154,37.871,37.029,14.305,37.76,10.3735
573.85,21.7476666667,51.784,12.944,30.239,18.99,9.20266666667,37.918,37.145,14.3543333333,37.793,10.4415
574.19,21.658,51.8435,12.9995,30.2876666667,18.9633333333,9.104,37.912,37.081,14.333,37.8166666667,10.404
574.53,21.7176666667,51.931,13.075,30.4006666667,19.0175,9.183,38.0056666667,37.1035,14.346,37.8833333333,10.4465
574.87,21.7176666667,52.015,13.0735,30.5113333333,19.0086666667,9.22133333333,38.11,37.077,14.356,37.949,10.451
575.21,21.6793333333,52.03,13.111,30.623,18.9638333333,9.17833333333,38.0663333333,37.0295,14.3423333333,37.9913333333,10.473
575.55,21.6716666667,52.132,13.1015,30.648,18.9601666667,9.147,38.1526666667,37.0185,14.3176666667,37.9953333333,10.4885
575.89,21.6473333333,52.1595,13.023,30.7,18.9126666667,9.11966666667,38.0096666667,37.002,14.339,38.0276666667,10.4365
576.22,21.695,52.142,13.0335,30.673,18.8875,9.10333333333,38.012,37.0115,14.3473333333,37.9926666667,10.4365
576.56,21.705,52.1425,13.1035,30.649,18.8753333333,9.10333333333,37.9653333333,36.98,14.3533333333,38.0046666667,10.5085
576.90,21.665,52.086,13.131,30.7123333333,18.8485,9.07833333333,38.0283333333,36.9185,14.405,38.0556666667,10.491
577.24,21.6843333333,52.181,13.1995,30.8083333333,18.8585,9.11633333333,38.1263333333,36.9485,14.411,38.1156666667,10.5105
577.58,21.6086666667,52.093,13.1475,30.7943333333,18.7755,9.02466666667,38.0363333333,36.8595,14.3696666667,38.0696666667,10.4545
577.92,21.6703333333,52.0575,13.1385,30.7556666667,18.828,9.064,38.0,36.913,14.4063333333,38.093,10.504
578.26,21.636,52.0795,13.1175,30.693,18.7963333333,8.94666666667,37.9566666667,36.915,14.3656666667,38.06,10.4805
578.60,21.649,52.134,13.2095,30.7183333333,18.8571666667,8.95333333333,37.861,36.9415,14.465,38.0233333333,10.53
578.94,21.7473333333,52.1655,13.313,30.6943333333,18.94,9.02033333333,37.9306666667,36.986,14.5546666667,38.095,10.5635
579.28,21.7763333333,52.131,13.295,30.715,18.966,9.02033333333,37.8386666667,37.001,14.551,38.124,10.598
579.61,21.8346666667,52.22,13.45,30.8216666667,19.0958333333,9.112,37.9686666667,37.0675,14.6516666667,38.1976666667,10.7065
579.95,21.751,52.209,13.3995,30.8853333333,19.1181666667,9.042,38.0166666667,37.0465,14.6216666667,38.22,10.675
580.29,21.735,52.2565,13.4165,30.8726666667,19.1206666667,9.04166666667,37.9923333333,37.056,14.6196666667,38.2323333333,10.64
580.63,21.767,52.2065,13.4155,30.7923333333,19.1508333333,8.997,38.0113333333,37.0255,14.5913333333,38.25,10.6545
580.97,21.787,52.093,13.516,30.729,19.1923333333,8.99166666667,37.9923333333,37.001,14.6426666667,38.291,10.6675
581.31,21.8766666667,52.3425,13.645,30.8416666667,19.2871666667,9.04266666667,38.0353333333,37.0815,14.727,38.4596666667,10.756
581.65,21.9103333333,52.2755,13.691,30.8303333333,19.2233333333,9.02166666667,37.9946666667,37.057,14.7896666667,38.446,10.7285
581.98,21.9313333333,52.276,13.683,30.7756666667,19.2305,9.02166666667,37.9566666667,37.1535,14.8586666667,38.5123333333,10.798
582.32,21.947,52.1945,13.7,30.8403333333,19.2263333333,9.08566666667,38.016,37.217,14.864,38.5736666667,10.788
582.66,21.898,52.1625,13.6635,30.759,19.1101666667,9.047,38.032,37.1385,14.8246666667,38.5503333333,10.7235
583.00,21.899,52.0495,13.762,30.8356666667,19.1408333333,9.132,38.0486666667,37.1135,14.9296666667,38.566,10.74
583.34,21.945,52.0665,13.82,30.8843333333,19.1786666667,9.16466666667,38.1136666667,37.248,14.9613333333,38.722,10.801
583.68,22.0413333333,52.0515,14.005,30.9106666667,19.2333333333,9.304,38.1896666667,37.235,15.105,38.7426666667,10.897
584.01,22.127,52.124,14.0475,31.048,19.2836666667,9.377,38.3103333333,37.272,15.1993333333,38.8576666667,10.9375
584.35,22.1203333333,52.1325,14.092,31.2033333333,19.3411666667,9.51033333333,38.3793333333,37.3085,15.3083333333,38.893,10.9775
584.69,22.178,52.334,14.106,31.3723333333,19.3973333333,9.554,38.4106666667,37.327,15.3416666667,38.984,11.081
585.03,22.0993333333,52.213,14.0345,31.366,19.2905,9.538,38.418,37.1955,15.2823333333,38.911,11.005
585.37,22.0513333333,52.289,14.0345,31.4006666667,19.2625,9.56366666667,38.4643333333,37.1325,15.2643333333,38.9273333333,11.0565
585.70,22.1576666667,52.346,14.1685,31.559,19.2845,9.72066666667,38.5463333333,37.1575,15.3136666667,39.0246666667,11.101
586.04,22.185,52.4885,14.2495,31.5563333333,19.3183333333,9.674,38.5676666667,37.192,15.3186666667,39.022,11.0945
586.38,22.1933333333,52.571,14.2705,31.6003333333,19.382,9.694,38.5056666667,37.171,15.3636666667,38.9483333333,11.1385
586.72,22.2733333333,52.6635,14.3255,31.608,19.3826666667,9.70133333333,38.5453333333,37.223,15.443,39.081,11.1945
587.06,22.2313333333,52.669,14.334,31.5186666667,19.317,9.63766666667,38.5673333333,37.105,15.362,38.9946666667,11.105
587.39,22.1523333333,52.7005,14.33,31.562,19.2391666667,9.65733333333,38.5656666667,37.0875,15.344,38.973,11.1095
587.73,22.1716666667,52.587,14.393,31.547,19.1808333333,9.63266666667,38.5506666667,37.0485,15.2946666667,38.8456666667,11.0775
588.07,22.1786666667,52.6785,14.465,31.4846666667,19.1281666667,9.547,38.53,37.0875,15.188,38.7903333333,11.0505
588.41,22.1933333333,52.6985,14.5415,31.518,19.133,9.587,38.615,37.149,15.2563333333,38.8366666667,11.078
588.74,22.2223333333,52.692,14.5955,31.45,19.1253333333,9.611,38.7163333333,37.156,15.2806666667,38.7426666667,11.1355
589.08,22.3343333333,52.743,14.738,31.481,19.2911666667,9.68533333333,38.801,37.3075,15.3946666667,38.7726666667,11.238
589.42,22.3423333333,52.8215,14.766,31.5186666667,19.3561666667,9.688,38.89,37.3325,15.4363333333,38.7576666667,11.285
589.76,22.3146666667,52.7085,14.763,31.5316666667,19.3271666667,9.68633333333,38.8806666667,37.2535,15.3653333333,38.779,11.317
590.09,22.276,52.63,14.828,31.508,19.2776666667,9.69333333333,38.944,37.181,15.336,38.85,11.334
590.43,22.2643333333,52.736,14.8865,31.4393333333,19.2556666667,9.681,38.9453333333,37.202,15.277,38.7943333333,11.2705
590.77,22.212,52.6,14.868,31.473,19.2,9.72233333333,38.88,37.091,15.307,38.7486666667,11.243
591.11,22.245,52.6325,14.8955,31.5396666667,19.2826666667,9.77066666667,38.7943333333,37.111,15.3063333333,38.7946666667,11.2705
591.44,22.17,52.5995,14.9335,31.5066666667,19.2843333333,9.795,38.7153333333,37.058,15.3746666667,38.8373333333,11.345
591.78,22.2153333333,52.5975,14.9915,31.608,19.3171666667,9.82033333333,38.7206666667,37.0685,15.4566666667,38.962,11.384
592.12,22.192,52.5515,14.8975,31.554,19.2471666667,9.76933333333,38.6533333333,37.0125,15.3276666667,38.867,11.284
592.46,22.1733333333,52.592,14.9405,31.597,19.3001666667,9.77866666667,38.6706666667,37.0325,15.366,38.8546666667,11.3015
592.79,22.0856666667,52.597,14.9015,31.648,19.1953333333,9.71533333333,38.6576666667,36.861,15.196,38.827,11.2525
593.13,22.0176666667,52.479,14.906,31.6,19.1531666667,9.64833333333,38.6616666667,36.7825,15.2036666667,38.8576666667,11.0885
593.47,22.0556666667,52.5275,14.9035,31.5966666667,19.1365,9.64166666667,38.6536666667,36.8625,15.2353333333,38.8793333333,11.0475
593.80,22.12,52.635,14.7905,31.6786666667,19.1813333333,9.624,38.6416666667,37.021,15.2096666667,38.785,10.981
594.14,22.129,52.585,14.848,31.7166666667,19.2338333333,9.62166666667,38.616,37.0685,15.2193333333,38.7106666667,11.0365
594.48,22.2396666667,52.783,14.971,31.7343333333,19.3578333333,9.66933333333,38.6486666667,37.3005,15.2723333333,38.662,11.1105
594.81,22.31,52.69,15.027,31.6746666667,19.348,9.62233333333,38.6553333333,37.314,15.2943333333,38.502,11.0945
595.15,22.4243333333,52.867,15.068,31.792,19.3865,9.574,38.842,37.4245,15.2856666667,38.5363333333,11.06
595.49,22.3703333333,52.826,15.034,31.7016666667,19.3996666667,9.547,38.8013333333,37.4,15.1996666667,38.3876666667,11.0305
595.82,22.3316666667,52.7465,15.096,31.6006666667,19.4226666667,9.537,38.7866666667,37.38,15.2333333333,38.3043333333,11.055
596.16,22.3896666667,52.7645,15.2385,31.676,19.4795,9.623,38.75,37.4425,15.2966666667,38.4203333333,11.078
596.50,22.4156666667,52.797,15.2445,31.7183333333,19.5178333333,9.662,38.7096666667,37.5285,15.326,38.469,11.069
596.83,22.436,52.876,15.2925,31.7836666667,19.531,9.70666666667,38.7466666667,37.524,15.3436666667,38.4306666667,11.081
597.17,22.454,52.917,15.3495,31.8606666667,19.5863333333,9.76433333333,38.8143333333,37.534,15.4186666667,38.434,11.131
597.51,22.4996666667,52.8985,15.4735,31.948,19.6253333333,9.81566666667,38.8613333333,37.506,15.489,38.573,11.1695
597.84,22.4853333333,52.8305,15.4725,32.0396666667,19.618,9.845,38.9556666667,37.435,15.534,38.637,11.1845
598.18,22.4436666667,52.8135,15.438,32.0823333333,19.5635,9.831,39.0283333333,37.3245,15.535,38.686,11.1595
598.52,22.4223333333,52.888,15.4895,32.0773333333,19.5388333333,9.86866666667,39.0943333333,37.2245,15.547,38.8003333333,11.2035
598.85,22.299,52.6155,15.497,31.994,19.4868333333,9.86333333333,38.9763333333,37.0215,15.5173333333,38.6926666667,11.196
599.19,22.4086666667,52.7185,15.596,32.0383333333,19.5338333333,9.96,39.034,37.0815,15.692,38.8116666667,11.246
599.53,22.4643333333,52.87,15.6375,32.1506666667,19.5281666667,9.96866666667,39.024,37.0505,15.7483333333,38.905,11.297
599.86,22.469,52.8945,15.582,32.1853333333,19.4848333333,9.916,39.0173333333,36.9915,15.739,38.99,11.23
600.20,22.489,52.739,15.586,32.1003333333,19.4578333333,9.93533333333,38.981,36.9365,15.795,38.9026666667,11.2235
600.53,22.44,52.6625,15.5645,32.039,19.4293333333,9.904,38.9463333333,36.88,15.8146666667,38.9313333333,11.281
600.87,22.405,52.5355,15.5745,31.884,19.379,9.84566666667,38.8433333333,36.798,15.778,38.769,11.277
601.21,22.3176666667,52.4105,15.5255,31.7306666667,19.286,9.793,38.6583333333,36.663,15.7536666667,38.618,11.253
601.54,22.3456666667,52.529,15.4855,31.6803333333,19.2755,9.74633333333,38.6796666667,36.7105,15.6846666667,38.537,11.2125
601.88,22.345,52.546,15.5315,31.7046666667,19.2965,9.767,38.654,36.7625,15.736,38.6236666667,11.272
602.21,22.3493333333,52.51,15.545,31.7383333333,19.3275,9.75266666667,38.5623333333,36.8035,15.6883333333,38.5623333333,11.22
602.55,22.4786666667,52.7035,15.647,31.742,19.4728333333,9.833,38.6403333333,37.0455,15.774,38.583,11.35
602.88,22.3773333333,52.606,15.6535,31.8073333333,19.4451666667,9.75933333333,38.6533333333,36.9935,15.6383333333,38.576,11.278
603.22,22.3473333333,52.575,15.717,31.8636666667,19.4335,9.77233333333,38.7143333333,36.9965,15.6116666667,38.5206666667,11.1985
603.56,22.325,52.5695,15.711,31.853,19.4288333333,9.75733333333,38.6823333333,36.9875,15.5596666667,38.367,11.2285
603.89,22.3533333333,52.7025,15.786,31.9373333333,19.4408333333,9.768,38.742,37.0205,15.5806666667,38.4353333333,11.2575
604.23,22.3763333333,52.6735,15.8815,31.97,19.4665,9.79266666667,38.6703333333,37.0825,15.5966666667,38.3836666667,11.362
604.56,22.4633333333,52.7735,15.912,32.0846666667,19.5065,9.76866666667,38.7703333333,37.1265,15.6056666667,38.5013333333,11.387
604.90,22.496,52.7975,15.991,32.1206666667,19.5295,9.803,38.8236666667,37.1965,15.6183333333,38.584,11.4205
605.23,22.5013333333,52.7535,15.95,32.126,19.5398333333,9.779,38.8003333333,37.1775,15.596,38.5996666667,11.3905
605.57,22.537,52.779,15.97,32.1883333333,19.6283333333,9.77066666667,38.8193333333,37.166,15.5966666667,38.5756666667,11.4335
605.90,22.5453333333,52.799,16.002,32.216,19.5593333333,9.76266666667,38.858,37.144,15.5846666667,38.6856666667,11.467
606.24,22.5263333333,52.858,16.028,32.3383333333,19.5326666667,9.79433333333,38.8833333333,37.127,15.5766666667,38.7473333333,11.373
606.58,22.5553333333,52.918,16.0275,32.3013333333,19.5118333333,9.84266666667,38.9033333333,37.1095,15.6556666667,38.7433333333,11.427
606.91,22.604,52.9205,16.083,32.3906666667,19.583,9.88666666667,38.9676666667,37.172,15.7593333333,38.8433333333,11.581
607.25,22.6566666667,52.894,16.1645,32.429,19.5916666667,9.90766666667,39.0653333333,37.176,15.781,38.907,11.611
607.58,22.6533333333,52.9055,16.2355,32.45,19.6223333333,9.954,39.0283333333,37.17,15.8266666667,38.943,11.6275
607.92,22.7463333333,52.965,16.265,32.5016666667,19.6581666667,9.98533333333,39.092,37.1355,15.9016666667,39.0196666667,11.526
608.25,22.6493333333,52.901,16.275,32.458,19.6223333333,10.0043333333,39.0103333333,37.078,15.9003333333,38.99,11.51
608.59,22.67,52.913,16.3215,32.45,19.6845,10.026,39.01,37.0885,15.9763333333,39.075,11.5335
608.92,22.6876666667,53.066,16.565,32.5656666667,19.765,10.1626666667,39.101,37.164,16.18,39.299,11.6675
609.26,22.6703333333,53.0305,16.6335,32.4643333333,19.6516666667,10.156,39.0863333333,37.122,16.271,39.316,11.5915
609.59,22.648,53.042,16.6885,32.504,19.7493333333,10.19,39.1336666667,37.184,16.3886666667,39.3613333333,11.6325
609.93,22.6126666667,53.024,16.6355,32.4836666667,19.7413333333,10.196,39.1753333333,37.095,16.4156666667,39.4296666667,11.641
610.26,22.569,53.027,16.6205,32.5083333333,19.754,10.1436666667,39.1383333333,37.098,16.491,39.538,11.57
610.60,22.5186666667,52.9815,16.604,32.3933333333,19.6965,10.1673333333,39.106,37.0315,16.5156666667,39.555,11.448
610.93,22.4863333333,53.039,16.5915,32.437,19.7423333333,10.23,39.1063333333,36.974,16.657,39.6636666667,11.5025
611.27,22.522,53.114,16.618,32.4833333333,19.8235,10.2506666667,39.1343333333,37.0045,16.8043333333,39.7916666667,11.5455
611.60,22.4986666667,53.144,16.604,32.4486666667,19.7828333333,10.2013333333,39.0876666667,37.0235,16.7423333333,39.7903333333,11.604
611.93,22.4806666667,53.1205,16.5895,32.497,19.803,10.27,39.046,37.006,16.918,39.9226666667,11.702
612.27,22.521,53.2415,16.6415,32.5616666667,19.8243333333,10.277,39.1106666667,37.013,16.9766666667,39.9176666667,11.682
612.60,22.4526666667,53.061,16.567,32.395,19.6903333333,10.2026666667,38.8443333333,36.881,16.9146666667,39.648,11.58
612.94,22.44,53.0605,16.534,32.4263333333,19.7295,10.224,38.7036666667,36.8935,16.8383333333,39.7586666667,11.6215
613.27,22.458,53.193,16.5005,32.465,19.7806666667,10.212,38.797,36.976,16.8556666667,39.8043333333,11.5475
613.61,22.4876666667,53.212,16.564,32.3566666667,19.7765,10.153,38.59,36.9905,16.8843333333,39.7666666667,11.5335
613.94,22.6633333333,53.297,16.734,32.454,19.9026666667,10.272,38.6496666667,37.047,16.8363333333,39.6923333333,11.686
614.28,22.7313333333,53.3865,16.85,32.6226666667,19.9836666667,10.31,38.5836666667,37.071,16.855,39.742,11.7665
614.61,22.7883333333,53.3855,16.935,32.654,19.9806666667,10.2946666667,38.5596666667,37.139,16.8296666667,39.6926666667,11.706
