wavelength,Back_ThrBonf,Belly_ThrBonf,Breast_ThrBonf,Crissum_ThrBonf,Crown_ThrBonf,DorTail_ThrBonf,Patch10_ThrBonf,Patch11_ThrBonf,Rump_ThrBonf,Throat_ThrBonf,WingTip_ThrBonf
540.37,15.7954666667,44.3208333333,29.9914666667,29.3859333333,16.1161333333,12.7036866667,15.6574,15.0598666667,19.1792222222,25.9086333333,13.4979238095
540.72,15.8177333333,44.3684333333,30.0134,29.4342666667,16.1244,12.7214633333,15.6772666667,15.0783333333,19.2022,25.9377333333,13.5183746031
541.06,15.8180666667,44.3971,30.0258,29.4514,16.1082666667,12.7331233333,15.6904666667,15.0732666667,19.2161111111,25.9461333333,13.5297793651
541.40,15.8531333333,44.4773333334,30.0897333334,29.5419666667,16.1372666667,12.76094,15.7203666667,15.1104,19.2540222222,25.9967666667,13.563615873
541.75,15.8466,44.4864,30.0864,29.5769333333,16.1328,12.7616266667,15.7280333333,15.1158666667,19.2728888889,26.0144,13.5750555555
542.09,15.855,44.5347,30.1004,29.6200666667,16.1321333333,12.7453,15.7398,15.1277333333,19.2838666667,26.0215333333,13.5635936508
542.43,15.9028,44.6024333333,30.1639333333,29.6940666667,16.1682666667,12.7759766667,15.7893333333,15.176,19.3245111111,26.0572666667,13.6138190476
542.78,15.9297333333,44.659,30.1988666667,29.7635333333,16.201,12.7922533333,15.8381333333,15.2162,19.3576222222,26.0882666667,13.6496206349
543.12,15.9514,44.7178333333,30.2427333333,29.8279333333,16.2287333333,12.8255433333,15.8832333333,15.2401333333,19.3965333333,26.0949333333,13.6738809524
543.46,15.9944,44.7874333333,30.2692,29.9097,16.2704,12.8745933333,15.9308333333,15.2924,19.4510666667,26.1348333333,13.7281904762
543.81,16.0009333333,44.7599666667,30.2482,29.9452333333,16.2814666667,12.8733266667,15.9497666667,15.2934,19.4523777778,26.1208333333,13.7406968254
544.15,16.0143333333,44.7606,30.2697333333,29.9656,16.2858666667,12.8871333333,15.9462666667,15.2942666667,19.4722444444,26.1181666667,13.7587857143
544.49,16.0387333333,44.8547333333,30.3326,30.0444,16.2932666667,12.91086,15.9637333333,15.3138,19.5105333333,26.1384666667,13.7835507936
544.84,16.0526666667,44.9011,30.382,30.1102666667,16.3123333333,12.9304466666,15.9676333333,15.336,19.5236444445,26.1483666667,13.7964825397
545.18,16.0055333333,44.8721,30.3327333333,30.0839,16.2591333333,12.8972766667,15.9301,15.2936666667,19.4963333333,26.0972333333,13.7585063492
545.52,16.0227333333,44.9762,30.4206,30.1465,16.2654666667,12.9053666667,15.9383666667,15.3016666667,19.5234444444,26.1319,13.762868254
545.87,16.0008,45.0333666667,30.4397333333,30.1971666667,16.2560666667,12.9195933333,15.9347666667,15.2834666667,19.5273555556,26.1402,13.7592269841
546.21,15.9864,45.0861,30.4588,30.2227666667,16.2376,12.9053133333,15.9158,15.2604,19.5258444444,26.1570333333,13.7440857143
546.55,15.9931333333,45.1478666667,30.5033333334,30.2684333333,16.2482666667,12.91516,15.9425,15.25,19.5446444444,26.1805,13.7502492063
546.90,16.0286666667,45.2497333333,30.5826666667,30.3465,16.2806,12.9565433333,15.9848333333,15.2746666667,19.6022222222,26.2586,13.7921507936
547.24,16.0409333333,45.3224,30.6459333333,30.4133333333,16.2988,12.9696333333,16.0150333334,15.2822,19.6268888889,26.2709333333,13.8178047619
547.58,16.0651333333,45.4070333333,30.7142,30.5011666667,16.2818666667,12.9897566667,16.039,15.3126,19.6564222222,26.3094666667,13.8211619048
547.92,16.0758,45.4915,30.7546,30.6041333333,16.3010666666,13.0104433333,16.0808,15.3079333333,19.6837333333,26.3313666667,13.8520206349
548.27,16.0830666667,45.4938333333,30.7678666667,30.6603,16.3168,13.0125466667,16.0967666667,15.3236666667,19.7074444444,26.33,13.864315873
548.61,16.0895333333,45.5490333333,30.8026666666,30.7299666667,16.3306666667,13.01319,16.0972333333,15.302,19.7461111111,26.3390666667,13.8776492063
548.95,16.149,45.6865333333,30.9035333333,30.8707,16.41,13.08883,16.1707333334,15.3664,19.8464444444,26.4282,13.9581142857
549.29,16.1726666666,45.6836666667,30.8934,30.9271666667,16.4109333333,13.1147166667,16.201,15.3694666667,19.8730888889,26.4117333333,13.9914492064
549.64,16.2345333333,45.7246666667,30.9769333333,31.0208,16.4722666667,13.17918,16.2910666667,15.4273333334,19.9703555555,26.4923666667,14.0675714286
549.98,16.2254666667,45.7173333333,30.9752666667,31.0674333333,16.4786666667,13.1816733333,16.2884333333,15.4096,19.9741555555,26.4866666667,14.062568254
550.32,16.2299333333,45.7180666667,30.989,31.1163666667,16.4593333333,13.1913166667,16.2775666667,15.4098666667,20.0014,26.4484666667,14.0557047619
550.66,16.2227333333,45.7674,31.0062,31.1596333333,16.4484666667,13.17054,16.2658666667,15.3994666667,19.9883555556,26.4504,14.0304412699
551.01,16.2766,45.8693333333,31.0612,31.2391666667,16.4763333333,13.2114566666,16.311,15.4221333333,20.0505333333,26.5228666667,14.0497365079
551.35,16.3061333333,45.9659333333,31.1391333333,31.3238333333,16.5282666667,13.2432666667,16.3676,15.4382,20.0879111111,26.5607,14.0862920635
551.69,16.2974666667,46.0005,31.1526,31.3415666667,16.5057333333,13.2259333333,16.3479666667,15.4340666667,20.0899777778,26.5492333333,14.054852381
552.03,16.3168666667,46.1186333333,31.2047333333,31.4187,16.5097333333,13.2432166667,16.3851,15.4638666667,20.1201777778,26.5893333333,14.0779396825
552.38,16.3477333333,46.2307333333,31.2650666667,31.5208666667,16.5376,13.2821533333,16.4410333333,15.5236,20.1620666667,26.6880666667,14.1089079365
552.72,16.3975333333,46.2845666667,31.3029333333,31.5794333333,16.5501333333,13.3050133333,16.4935333333,15.5474666667,20.1714888889,26.7140333333,14.1425238095
553.06,16.3770666667,46.3586666667,31.3391333333,31.5961666667,16.5550666667,13.28839,16.4604666667,15.5492,20.1627333333,26.7327333333,14.129515873
553.40,16.3871333333,46.4804666667,31.3753333333,31.6452,16.5475333333,13.2817133333,16.4282333333,15.5702666667,20.1456666667,26.7397666667,14.1320746032
553.74,16.3872666667,46.5991666667,31.4461333333,31.7281666667,16.566,13.3149966667,16.4552,15.5993333333,20.1761333333,26.7982333333,14.1649634921
554.09,16.4055333333,46.6966,31.5099333333,31.8121333333,16.5832666667,13.3417766667,16.4885666667,15.6162666667,20.2125111111,26.8631,14.2076634921
554.43,16.3940666667,46.7159666667,31.5001333333,31.8154666667,16.5536666666,13.3494333333,16.4694333333,15.6128,20.2089555555,26.8338333333,14.209068254
554.77,16.3401333333,46.719,31.5076666667,31.8513666667,16.5304666667,13.32505,16.427,15.5809333333,20.1886444444,26.799,14.203584127
555.11,16.3110666667,46.7462,31.4838,31.8332666667,16.5006666667,13.3064633333,16.3722,15.557,20.1822222222,26.7679333333,14.1748555555
555.45,16.3464666667,46.8291666667,31.5514666667,31.9090333333,16.5352,13.33969,16.4246666667,15.5826,20.2377555555,26.8237333333,14.2242777778
555.80,16.3432,46.7892666667,31.5586,31.9233333333,16.5260666667,13.3608966666,16.4163,15.5518,20.2344666667,26.8322333333,14.2123619048
556.14,16.3134,46.7874333333,31.5308,31.9083,16.4651333333,13.3016066667,16.3852,15.4971333333,20.2130444445,26.7496333333,14.1859761905
556.48,16.2512666666,46.7900333333,31.5275333333,31.9021,16.3834,13.25037,16.3182333333,15.4559333333,20.1860222222,26.7256666667,14.1132126984
556.82,16.2544666666,46.8408,31.5626666667,31.9844666667,16.3764666667,13.28254,16.3479333333,15.457,20.2192666667,26.7378333333,14.1386380952
557.16,16.2238666667,46.8238333333,31.545,31.9718333333,16.3319333334,13.22337,16.3209,15.4060666667,20.1882666667,26.6965,14.0985984127
557.50,16.2317333334,46.7468333333,31.5476666667,31.9817,16.3108666667,13.2307866667,16.3224666667,15.4224,20.1884888889,26.6553,14.0895396825
557.85,16.2064666667,46.7907666667,31.5606666667,31.9956333333,16.3120666667,13.2121333333,16.3169,15.4104,20.1849555556,26.6312333333,14.0601968254
558.19,16.1691333333,46.7708,31.5318666667,32.0127666667,16.2766666667,13.1772066667,16.2967666667,15.3452666667,20.1604444444,26.5915333333,14.0293444445
558.53,16.224,46.8367666667,31.5811333333,32.0773333333,16.2732,13.20894,16.3522333333,15.3756,20.1923111111,26.6098666667,14.0362269841
558.87,16.2167333333,46.8139333333,31.5755333333,32.1502,16.2734,13.2147266667,16.3800666667,15.3633333334,20.2195111111,26.6236666667,14.0642746032
559.21,16.1988,46.8064333333,31.5773333333,32.1837333333,16.2388,13.21832,16.3604333333,15.3670666667,20.2230666667,26.6146,14.027584127
559.55,16.2116666667,46.8679666667,31.5650666667,32.2306333333,16.224,13.2338466667,16.3442333333,15.3824666666,20.2433333333,26.6283333333,14.0492714286
559.89,16.2276666667,46.9328333334,31.6148,32.2995333333,16.2428666667,13.29652,16.3643666667,15.4183333333,20.2792666667,26.6655666667,14.065784127
560.23,16.2198,46.9326,31.6464,32.3017666667,16.2750666667,13.2982633333,16.3850666667,15.4359333333,20.3096444444,26.6522666667,14.0843126984
560.58,16.2795333333,46.9980666667,31.6762666667,32.3883666667,16.3045333333,13.34293,16.4232,15.4974,20.3742444444,26.6889666667,14.1335507936
560.92,16.3575333333,47.1216666667,31.7952,32.5435333333,16.3581333333,13.46655,16.5051,15.5624,20.4837111111,26.7662333333,14.216284127
561.26,16.403,47.2167333333,31.8158666667,32.5800666667,16.3744666667,13.4705266667,16.5322666667,15.5933333333,20.5181111111,26.7994333333,14.252568254
561.60,16.4599333333,47.2746333333,31.9004,32.6647666667,16.3818,13.5286566667,16.5314333333,15.6541333333,20.5746888889,26.8456,14.3086047619
561.94,16.5370666667,47.3915333333,32.0218666667,32.7658333333,16.4676,13.6100233333,16.6218666667,15.7456666667,20.6456888889,26.926,14.3870492064
562.28,16.5193333333,47.3956333333,32.0269333333,32.7823333333,16.4530666667,13.6029233333,16.6068,15.7400666666,20.6125555556,26.9341333333,14.3852142857
562.62,16.5288666667,47.4610333333,32.0300666666,32.8097,16.4500666667,13.62661,16.6032333333,15.7762666666,20.6121555556,26.9386666667,14.3899444445
562.96,16.4898,47.5078333333,31.9944,32.8409666667,16.4339333333,13.6154866667,16.5733,15.7700666667,20.5876888889,26.9286,14.3933349206
563.30,16.5037333333,47.5888,32.0791333333,32.9081333333,16.4672666667,13.6181566667,16.5982,15.8117333333,20.6384444444,26.9629,14.3978142857
563.64,16.5305333333,47.6170333334,32.1124666667,32.9652666667,16.5022,13.63649,16.6425666667,15.8697333333,20.6678666667,27.0182666667,14.4518634921
563.99,16.6024666667,47.7291333333,32.1376666667,33.0625,16.5137333333,13.7036833333,16.6902,15.9089333333,20.7183777778,27.0670333333,14.4899301587
564.33,16.5819333333,47.7796666667,32.1663333333,33.0904333333,16.5290666667,13.70223,16.6984333333,15.8886,20.7088222222,27.0877,14.4858222222
564.67,16.5090666667,47.7341333333,32.0846666667,33.0143333333,16.4827333333,13.6476833333,16.622,15.818,20.6518444444,27.0388,14.4384650794
565.01,16.487,47.7943666667,32.1020666667,33.0851333333,16.4807333333,13.7009333333,16.6520333333,15.8004666667,20.6850444444,27.0385666667,14.4579904762
565.35,16.4570666667,47.8392666667,32.0963333333,33.1132,16.4563333333,13.67022,16.6513333333,15.7824,20.6594888889,27.0408,14.427815873
565.69,16.4548,47.9105666667,32.1276,33.1738,16.4398,13.6557666667,16.6336,15.7832,20.7009111111,27.0547666667,14.4375920635
566.03,16.4544,47.9757666667,32.1605333333,33.2023333333,16.4762,13.6739733333,16.6448333333,15.8028666667,20.7346888889,27.0606666667,14.4431063492
566.37,16.4651333333,48.0292333333,32.2167333333,33.2386666667,16.4898666667,13.67513,16.6667333333,15.7978,20.757,27.0701666667,14.4460380952
566.71,16.5018666667,48.0410666667,32.2600666667,33.271,16.5009333333,13.6854766667,16.6844333333,15.8141333333,20.7746444445,27.0784,14.4850587302
567.05,16.5155333333,48.0537666667,32.2504,33.3051666667,16.5036,13.7159566667,16.7135666667,15.8094666666,20.7488222222,27.0634,14.520515873
567.39,16.511,48.0765333333,32.2619333333,33.3145,16.488,13.7009433333,16.7129333333,15.7706,20.7587777778,27.0242666667,14.5038936508
567.73,16.5018,48.0823333333,32.2912666667,33.3600666667,16.4911333333,13.6962266667,16.6968,15.7394666667,20.7444666667,27.0172,14.5065285714
568.07,16.4765333333,48.094,32.3130666667,33.3784333333,16.46,13.6852033333,16.6928,15.7287333333,20.7433777778,27.0017666667,14.498631746
568.41,16.4714,48.0708333333,32.3323333333,33.4168,16.4739333333,13.69552,16.7501,15.7472666667,20.7533111111,26.9889,14.5188936508
568.75,16.5090666667,48.0985666667,32.3563333334,33.4370333333,16.4932666667,13.6884966667,16.7766,15.7772666667,20.7665111111,27.0203,14.5275142857
569.09,16.4790666667,48.0882333333,32.3302666667,33.4529333333,16.465,13.65944,16.7560666667,15.7366,20.7608888889,27.0119,14.5219269841
569.43,16.4952,48.1367666667,32.3735333333,33.4987,16.4764666667,13.6988366667,16.7973,15.7401333333,20.7721777778,27.05,14.5428444444
569.77,16.5230666667,48.1823666667,32.3926666667,33.5502666667,16.4637333334,13.7195966667,16.8178,15.7469333333,20.7996666667,27.0665,14.5696253968
570.11,16.5247333333,48.2282,32.4075333333,33.5925666667,16.4466,13.72931,16.8144,15.7473333333,20.7906,27.0919,14.5658634921
570.45,16.5132,48.2909,32.4323333333,33.6251666667,16.4514666667,13.7605133333,16.8339333333,15.7297333333,20.8122666667,27.1100666667,14.5642412698
570.79,16.4756666667,48.3033666667,32.4743333333,33.6281666667,16.4274666667,13.7425133333,16.8169,15.716,20.8289111111,27.1143666667,14.5494793651
571.13,16.4618666667,48.3094,32.4697333333,33.6593666667,16.4137333333,13.7533266666,16.7943666667,15.7058666667,20.8246,27.0969,14.5502603175
571.47,16.4773333333,48.3857666667,32.512,33.7045666667,16.4362,13.7835466667,16.8448333333,15.7463333333,20.8782666667,27.1519666667,14.596368254
571.81,16.5189333333,48.4607,32.5318,33.7914,16.4573333333,13.8110866667,16.8614666667,15.7613333334,20.9212888889,27.1862666667,14.6285206349
572.15,16.5682,48.5756,32.5891333333,33.8978,16.4848666667,13.8456466667,16.8953666667,15.8016666667,20.9898888889,27.2467,14.6703174603
572.49,16.536,48.6130333333,32.6048,33.9289,16.4541333333,13.8192,16.8582333333,15.7768666667,20.9677333333,27.2336333333,14.6587746031
572.83,16.6488,48.7660333333,32.7307333333,34.0646333333,16.5459333333,13.9134533333,16.9716333333,15.89,21.072,27.3178,14.7560571428
573.17,16.6631333334,48.8052,32.7207333333,34.0947333333,16.5676666667,13.9217266667,16.9799,15.9178666667,21.0865333333,27.3188,14.7799603175
573.51,16.6308666667,48.7689333333,32.7148,34.1009333333,16.5498,13.8978166667,16.9636333333,15.9033333333,21.0726,27.3020333333,14.7800825397
573.85,16.6362666667,48.7695666667,32.7370666667,34.1205333333,16.5654,13.92416,16.9883333333,15.9014,21.0725111111,27.3126333333,14.8046666667
574.19,16.6752666667,48.8258,32.7992,34.2028,16.6021333333,13.9475466667,17.0373333333,15.9545333333,21.1218666667,27.3584666667,14.8473619048
574.53,16.6762,48.8857333333,32.7903333333,34.2582333333,16.581,13.9432233333,17.0356666667,15.9322,21.1272,27.3734,14.8605380952
574.87,16.7134666667,48.9961,32.8579333333,34.3377333333,16.6042666667,13.97548,17.0999,15.9663333333,21.1909777778,27.4619,14.8895666667
575.21,16.6894,49.0130333333,32.8690666667,34.3789333333,16.5866,13.96029,17.0923666667,15.9258,21.1842,27.4403,14.869852381
575.55,16.7049333333,49.0425,32.9037333333,34.3851,16.5896,13.9773666667,17.1149666667,15.9376666667,21.2039111111,27.4719333333,14.8912238095
575.89,16.7068,49.0739666667,32.9546,34.4394333333,16.6024,13.9873333333,17.1442666667,15.9354,21.2011555556,27.4990666667,14.9078603175
576.22,16.7280666667,49.1442666667,32.9948666667,34.5185,16.6170666667,14.0273566667,17.1810666667,15.9343333333,21.2412888889,27.5175666667,14.9317587302
576.56,16.6378666667,49.0705,32.9252666667,34.4699,16.58,13.9879966667,17.1236,15.8468666667,21.1676444444,27.4524,14.8835650794
576.90,16.6026666667,49.0343666667,32.9236,34.4937666667,16.5357333333,13.9830566667,17.0927333333,15.8103333334,21.1161777778,27.4284333333,14.8498904762
577.24,16.6629333333,49.1635666667,32.9844,34.6033666667,16.558,14.0351733333,17.1517333333,15.8568,21.1773111111,27.4985666666,14.8870365079
577.58,16.6729333333,49.2294333333,33.0192666667,34.6821666667,16.5677333333,14.0458266667,17.1472333333,15.8615333333,21.2346444445,27.4936666667,14.9035777778
577.92,16.6713333333,49.2078333333,33.0075333333,34.6989666667,16.5344666667,14.0325166667,17.1374333333,15.8282666667,21.2075555556,27.4585666667,14.8898111111
578.26,16.6907333333,49.2499666666,33.0431333333,34.7555666667,16.5813333333,14.0787333333,17.1865333333,15.8525333333,21.2526222222,27.4615,14.9141460318
578.60,16.6727333333,49.2246333333,33.0379333333,34.8054666667,16.5592,14.0761866667,17.1319333333,15.8296666667,21.2079111111,27.4193,14.9338746032
578.94,16.6719333333,49.2822666667,33.0486666667,34.8336,16.5277333333,14.08704,17.1132666667,15.8210666667,21.1963333333,27.4029666667,14.9321285714
579.28,16.6940666667,49.3408666667,33.1114666667,34.9118666667,16.5543333333,14.12249,17.1529333333,15.8818666667,21.2285333333,27.4220666667,14.9785952381
579.61,16.6808666667,49.3879666666,33.1128666667,34.8997333333,16.5243333333,14.1284566667,17.1121333333,15.8830666667,21.2251555555,27.4002,14.964947619
579.95,16.7066666667,49.3791,33.1218666667,34.9382666667,16.5322666667,14.1413766667,17.1348666667,15.9234666667,21.2224444444,27.4299333333,15.0027333333
580.29,16.7580666667,49.3954666667,33.1176,34.9851666667,16.5214666667,14.1667166667,17.1381333333,15.9218,21.2657333333,27.4629666667,15.0366015873
580.63,16.7858666667,49.4523,33.1784,35.0489333333,16.5612,14.18448,17.1810666667,15.9536666667,21.3418888889,27.4915666667,15.0587380952
580.97,16.8172666667,49.5181,33.2370666667,35.1364,16.6168,14.23315,17.2151333333,15.9773333333,21.3752666667,27.5308,15.1180571429
581.31,16.8656,49.6356333333,33.3085333333,35.2383,16.6457333333,14.2829466667,17.2653333333,16.0234666667,21.4504666667,27.6018,15.1698333333
581.65,16.9013333333,49.7047666667,33.3350666667,35.3288,16.6736,14.31596,17.2952666667,16.0547333333,21.4872888889,27.6509,15.2122809524
581.98,16.8734,49.7295333333,33.3368666667,35.3488,16.6620666667,14.2939,17.2710333333,16.0460666667,21.4751333333,27.6493666667,15.2004952381
582.32,16.9556,49.8442,33.4072,35.4005666667,16.7352666667,14.3613766666,17.3432333333,16.1121333333,21.5511333333,27.7447666667,15.2657047619
582.66,16.9723333333,49.8622,33.4423333333,35.4284,16.7746,14.3767533333,17.3499,16.1532,21.5919555556,27.8066666667,15.3019507937
583.00,16.9251333333,49.8078,33.3816666667,35.4065,16.7051333333,14.33606,17.2713333333,16.1009333333,21.5306222222,27.7386,15.2225412698
583.34,16.9237333333,49.7888666667,33.3541333333,35.4438666667,16.7072666667,14.33145,17.2308333333,16.0694,21.5146,27.7183333333,15.2162
583.68,16.9304666667,49.8916333333,33.4159333333,35.5154,16.7382,14.37027,17.2501333333,16.0761333334,21.5961777778,27.7472333333,15.2314460317
584.01,16.9029333333,49.9598,33.5084666667,35.5833333333,16.7576,14.3784366667,17.2621,16.0895333333,21.6030444444,27.7666,15.2168619048
584.35,16.8949333334,49.9831333333,33.543,35.6241333333,16.7246666667,14.37705,17.2494666667,16.0669333333,21.6091555555,27.7701666667,15.2276396825
584.69,16.84,49.9451666667,33.5134666667,35.6119,16.6654,14.3194366667,17.1739,16.0188666667,21.5655111111,27.7130666667,15.1678365079
585.03,16.7661333333,49.9057,33.5001333333,35.5947333333,16.5976666667,14.24627,17.1176,15.9632666667,21.4990888889,27.6759333333,15.1122904762
585.37,16.746,49.9696666667,33.5627333333,35.6258666667,16.6382,14.2598833333,17.1302666667,15.9546,21.5306666667,27.6868,15.1087095238
585.70,16.7837333334,50.0164,33.6365333333,35.6814,16.6386,14.2910666667,17.17,15.9866666667,21.5641555555,27.7501666667,15.1092873016
586.04,16.6644,49.9427333333,33.5818666667,35.6208666667,16.5172666667,14.19761,17.0731666667,15.9096,21.4812666667,27.6344666667,15.0023634921
586.38,16.6576666667,49.9967,33.5732,35.6669,16.4868666667,14.2101133333,17.0961333333,15.9058666667,21.4488,27.5955333333,14.9943174603
586.72,16.7089333333,50.0904666667,33.6580666667,35.8023,16.5758666667,14.28036,17.1939333333,15.9654666667,21.5074666667,27.6814,15.037447619
587.06,16.6906666667,50.1438333333,33.7127333333,35.8486333333,16.5598666667,14.2852366666,17.2408,15.9873333333,21.5243111111,27.6990333333,15.0463587302
587.39,16.6456666667,50.0634666667,33.6704,35.7761,16.5011333333,14.2446666667,17.1876666667,15.9291333333,21.4417333334,27.6092666667,14.9862619048
587.73,16.6446,50.0644333333,33.6880666667,35.7683,16.4530666667,14.2466833333,17.1662,15.9324666667,21.4354888889,27.603,14.9813492064
588.07,16.6245333333,50.0700333333,33.6640666667,35.7556666667,16.4465333333,14.2244166667,17.1590666667,15.9233333333,21.4079333333,27.5850333333,14.9618619048
588.41,16.6036666667,50.0423,33.6603333333,35.7535,16.4554,14.2387066667,17.1999666667,15.8974,21.4480888889,27.573,14.9933126984
588.74,16.6051333333,50.0862666667,33.6682,35.8241333333,16.4538,14.2808966667,17.2551333333,15.9151333333,21.4583555555,27.5941,15.0221761905
589.08,16.6058,50.1373,33.6970666667,35.8791,16.3975333333,14.28957,17.2386333333,15.9156666667,21.4440444444,27.6357333333,15.0318380952
589.42,16.5992666667,50.1425333333,33.6992,35.9278666667,16.3808,14.2846,17.2158333333,15.8955333333,21.4026,27.5899,15.0354920635
589.76,16.6241333333,50.2159666667,33.7422,36.0267333333,16.4272666667,14.33601,17.282,15.9053333333,21.4493555556,27.6315666667,15.0628650794
590.09,16.6130666667,50.1210333333,33.7051333333,35.9939333333,16.4454,14.32295,17.2706333333,15.8969333333,21.4844888889,27.6247666667,15.0563888889
590.43,16.5558,50.1430333333,33.697,35.9440666667,16.3815333333,14.29544,17.2316,15.8275333333,21.4427111111,27.5833,15.0396761905
590.77,16.5638666667,50.1475,33.6991333333,35.9801,16.3798666667,14.3057966667,17.2415,15.8138,21.4805555556,27.5854,15.0546206349
591.11,16.5886,50.2337666667,33.726,36.1011,16.4105333333,14.33967,17.2743,15.8819333333,21.5289333333,27.6328666666,15.1160507937
591.44,16.5850666667,50.2508666667,33.6876,36.1067333333,16.4250666667,14.3546433333,17.2691666667,15.8771333334,21.4982222222,27.6189666667,15.1355825397
591.78,16.5760666667,50.2173666667,33.6394,36.1352,16.393,14.36356,17.2618,15.8611333333,21.4957555556,27.6071666667,15.1353634921
592.12,16.6168666667,50.2958333333,33.6687333333,36.1791666667,16.3853333333,14.3752733333,17.2547,15.8934666667,21.4812666667,27.6310666667,15.1264619048
592.46,16.7085333333,50.3328333333,33.7546,36.2118,16.4436,14.4182166667,17.3136666667,15.9826,21.5665777778,27.7087333333,15.1891174603
592.79,16.7161333333,50.3688,33.7431333333,36.2482,16.4485333333,14.4241,17.3044,15.9726666667,21.5938444445,27.6971666667,15.1791412699
593.13,16.7469333333,50.4305666667,33.7405333334,36.2901,16.4758,14.4497166667,17.3601,16.0003333333,21.6412888889,27.7599333333,15.2200714285
593.47,16.8134666667,50.5267,33.8078,36.3335,16.5238,14.4624433333,17.3887666667,16.0458666667,21.6987333333,27.8252333333,15.2668634921
593.80,16.8242,50.602,33.8598,36.3925,16.5059333333,14.4941633333,17.3987666667,16.0423333333,21.7139777778,27.8660333333,15.2783
594.14,16.8308,50.5327333333,33.8098666667,36.3767666667,16.4926,14.4888533333,17.3481666666,16.0147333334,21.7195555556,27.8477,15.2720984127
594.48,16.8529333333,50.5991,33.8410666667,36.4186333333,16.5277333333,14.50202,17.3336666667,16.0354,21.7190888889,27.8914,15.281147619
594.81,16.8860666667,50.6281333334,33.8983333333,36.4482666667,16.5682,14.52228,17.3821333333,16.0392,21.7676666667,27.9141666667,15.3138984127
595.15,16.8802666667,50.6727333333,33.9184,36.495,16.5535333333,14.5160633333,17.3812,16.0483333333,21.8206888889,27.9055333333,15.3057063492
595.49,16.8837333333,50.7809333333,34.0056,36.5412,16.581,14.5276033333,17.3855,16.0678666667,21.8443333333,27.9276,15.3262634921
595.82,16.8509333333,50.7762666667,34.0059333333,36.5266333333,16.5527333333,14.52536,17.3879666667,16.0514666667,21.8482,27.9301333333,15.3286730159
596.16,16.7704666667,50.7338333333,33.9242,36.4956,16.5122666667,14.4807166667,17.3192333333,15.9830666666,21.8001555555,27.8289,15.2808936508
596.50,16.792,50.7605,33.9601333333,36.5059333333,16.5595333333,14.52873,17.3936666667,16.0480666667,21.8380666667,27.8510666667,15.3188825397
596.83,16.7994666666,50.8279,34.0374666667,36.5531666667,16.5958666667,14.55611,17.3938,16.0637333333,21.8803555555,27.8802333333,15.3412460317
597.17,16.7486666666,50.8091333333,34.0128,36.5741,16.586,14.5690066666,17.4102333334,16.0686666667,21.8830444444,27.8607,15.3705190476
597.51,16.7596666667,50.8672,34.0424666667,36.6351666667,16.6038,14.5657866667,17.4142,16.0768,21.8773111111,27.8419,15.3708857143
597.84,16.7637333333,50.9938,34.0819333333,36.7250333333,16.6026666667,14.54672,17.4413666667,16.0958666666,21.9139333333,27.8577333333,15.3847412698
598.18,16.7792,51.0322,34.1152666667,36.7819666667,16.6116666667,14.5760533333,17.5242333333,16.1216,21.9451777778,27.8770666667,15.4142428572
598.52,16.7562666667,51.0126,34.1208,36.7603,16.5894666667,14.5830033333,17.5181,16.1094666667,21.9154,27.8781333333,15.3898269841
598.85,16.7354,51.0388,34.1676666667,36.8062666667,16.5854,14.5921,17.5480666667,16.0847333333,21.9039333333,27.8891333333,15.4059460317
599.19,16.7456,51.0888666666,34.1524,36.8504666667,16.5704,14.57716,17.5584666667,16.0848666667,21.9178222222,27.9149333333,15.4092031746
599.53,16.7655333333,51.1969666667,34.1988666667,36.9578666667,16.5943333334,14.5790533333,17.5487,16.1177333333,21.9401333334,27.9215,15.4235333333
599.86,16.8240666667,51.3155,34.2884666667,37.0760666667,16.62,14.6476266667,17.6128333333,16.1784666667,21.9832,28.0015,15.4858079365
600.20,16.8326,51.3881,34.3265333333,37.1273666667,16.6122666667,14.6264733333,17.5900333333,16.1726,21.9953777778,28.0234,15.5062079365
600.53,16.8532666667,51.3892,34.3290666667,37.1937333333,16.601,14.6523533333,17.6095333333,16.1962,22.0212,28.0432,15.5336206349
600.87,16.9139333333,51.4636,34.4204666667,37.2670333333,16.6169333333,14.70781,17.6211666667,16.2476,22.0452,28.1042666667,15.532184127
601.21,16.9715333333,51.5883666667,34.4848,37.3884666667,16.6454,14.7535866667,17.6586333333,16.2896666667,22.1026222222,28.1675666667,15.581768254
601.54,17.0224666667,51.6402333333,34.5522666667,37.4720333333,16.6812666667,14.8251566667,17.6768,16.3040666667,22.1272444444,28.2201,15.6269174603
601.88,17.0567333333,51.7180666667,34.59,37.5063,16.6945333333,14.8578266667,17.6309,16.31,22.1523333333,28.2506666667,15.6496365079
602.21,17.0615333333,51.8333666667,34.6252,37.6117,16.6942666667,14.8758566667,17.6185333333,16.3233333333,22.2002666667,28.2941333333,15.6797650794
602.55,17.084,51.8678666667,34.6192,37.6377333333,16.7037333333,14.8947066667,17.6306333333,16.3440666667,22.2448222222,28.3246666667,15.7026492063
602.88,17.1026666667,51.8976666667,34.6836,37.666,16.7268,14.95472,17.6627666667,16.3573333333,22.2604666667,28.3467333333,15.7418269841
603.22,17.1204666667,51.9595,34.7456,37.7108333333,16.7522,15.0082033334,17.7259333333,16.3687333333,22.2987111111,28.4124666667,15.7811222222
