wavelength,Back_TanPunm,Belly_TanPunm,Breast_TanPunm,Crissum_TanPunm,Crown_TanPunm,DorTail_TanPunm,Patch10_TanPunm,Patch11_TanPunm,Patch12_TanPunm,Rump_TanPunm,Throat_TanPunm,WingTip_TanPunm
336.47,6.63613333333,27.0213333333,16.5176666667,14.2756666667,5.85593333333,6.43236666667,6.14693333333,5.335,6.25913333333,10.11115,12.7041333333,6.7838
336.84,6.6046,27.1765333333,16.5686,14.3009333333,5.8616,6.40553333333,6.13726666667,5.3888,6.2794,10.09315,12.7296,6.8342
337.21,6.68313333333,27.4717333333,16.6865333333,14.4762,5.92446666667,6.57916666667,6.1432,5.45693333333,6.4178,10.2478833333,12.848,6.89363333333
337.57,6.61513333333,27.4644666666,16.6497333333,14.3306666667,5.7888,6.35666666667,6.06413333333,5.38173333333,6.33013333333,10.14245,12.7864666667,6.7379
337.94,6.56066666667,27.5642666667,16.6871333333,14.3802666667,5.742,6.3191,5.94713333334,5.40253333333,6.2674,10.10105,12.797,6.64106666667
338.31,6.579,27.6221333333,16.6303333333,14.4764,5.8084,6.3326,5.92453333333,5.46686666667,6.31853333333,10.1777333333,12.8164666667,6.61123333333
338.67,6.5542,27.6132666667,16.6753333333,14.4848,5.78293333333,6.3252,5.933,5.487,6.3828,10.2164833333,12.8284666667,6.498
339.04,6.41066666667,27.6533333333,16.6378,14.3830666667,5.64373333333,6.1217,5.78193333333,5.26973333333,6.2042,10.096575,12.8039333333,6.33703333333
339.40,6.45326666667,27.7948666667,16.7322,14.4852666667,5.68693333333,6.21073333333,5.8938,5.34233333333,6.326,10.1853916667,12.7963333333,6.38896666667
339.77,6.65226666667,28.0931333333,16.9376,14.6966666667,5.8784,6.41523333333,6.17313333333,5.57706666667,6.59693333333,10.4957666667,13.0029333333,6.67263333333
340.14,6.80246666667,28.4136,17.1645333333,14.9406,6.1048,6.6084,6.36993333333,5.7466,6.74506666667,10.703325,13.2184,6.92993333333
340.50,6.8524,28.6223333334,17.3382666667,15.0362,6.1618,6.7018,6.44866666667,5.84393333333,6.83406666667,10.745225,13.3216666667,7.12796666667
340.87,6.98513333333,28.6436666667,17.4714666667,15.2450666667,6.29686666667,6.81833333333,6.63473333333,5.9794,6.96213333333,10.8316166667,13.4996666666,7.22023333333
341.23,6.99206666666,28.7541333333,17.5590666667,15.3013333333,6.33106666666,6.76143333333,6.6832,5.99546666667,6.92213333333,10.8484916667,13.5888,7.25533333333
341.60,7.14086666667,29.0138666667,17.7219333333,15.4188,6.522,7.02966666667,6.85666666667,6.14593333333,7.09173333333,10.9801833333,13.8175333333,7.37483333333
341.96,7.00693333334,28.9201333333,17.5607333333,15.2504,6.3486,6.86846666667,6.794,5.9118,6.99573333333,10.7698583333,13.6352666667,7.26426666667
342.33,7.16226666667,29.137,17.8334666667,15.3692,6.464,6.98776666667,6.95106666667,6.01253333334,7.18046666667,10.9283916666,13.8778666667,7.4314
342.70,7.43013333333,29.4458666667,18.0586666667,15.6552,6.76273333333,7.2497,7.22846666667,6.24513333333,7.39893333333,11.14715,14.0956666667,7.69196666667
343.06,7.7966,29.8563333333,18.4898,16.0430666667,7.147,7.66353333333,7.61873333333,6.65606666667,7.74846666667,11.5263583333,14.4466666667,8.11193333333
343.43,7.9004,29.9936,18.6894,16.1672,7.29686666667,7.79116666667,7.704,6.72826666666,7.811,11.6255583333,14.6149333333,8.27186666667
343.79,7.8096,29.9914666667,18.7264666666,16.1392666667,7.25533333333,7.65563333333,7.59206666667,6.63226666667,7.6734,11.5196166667,14.5794666667,8.1342
344.16,7.84626666667,30.0344,18.746,16.0977333333,7.18086666667,7.6677,7.61406666667,6.64306666667,7.68966666667,11.4687,14.5988,8.04146666667
344.52,7.91113333333,30.172,18.8467333333,16.2375333333,7.28893333333,7.75606666667,7.68293333333,6.74013333333,7.7196,11.5583833333,14.6769333333,8.01253333333
344.89,7.88493333333,30.3236,18.8634,16.1618666667,7.1934,7.73243333333,7.53586666667,6.68326666667,7.60553333333,11.5791,14.6630666667,7.9788
345.25,7.78326666666,30.3246666667,18.7934,16.0612666667,7.1054,7.68953333333,7.43766666666,6.56346666667,7.51246666667,11.51955,14.5398666667,7.8352
345.62,7.4494,30.1633333333,18.6124,15.9071333333,6.79613333333,7.3282,7.12046666667,6.23906666667,7.1806,11.2885333333,14.2684,7.54726666667
345.99,7.49126666667,30.3146,18.6708666667,15.9492,6.89366666667,7.3056,7.11986666667,6.30186666667,7.17126666667,11.3678416667,14.3087333333,7.52503333333
346.35,7.35793333333,30.3347333333,18.5257333333,15.7960666666,6.8024,7.15916666667,6.98386666667,6.205,6.98486666667,11.217875,14.0890666667,7.30156666667
346.72,7.11793333333,30.231,18.4032,15.5872,6.57873333333,6.89493333333,6.74126666667,5.98766666667,6.79433333333,11.0304583333,13.9242666667,7.10473333333
347.08,7.11546666667,30.2713333333,18.3979333333,15.6092,6.55193333333,6.87396666667,6.8046,5.95993333333,6.82426666667,11.0576166667,13.9452,7.1172
347.45,7.1712,30.5590666667,18.4587333333,15.743,6.62126666667,6.9194,6.945,6.06226666667,6.91733333333,11.1687916667,14.0862,7.21173333333
347.81,7.25986666667,30.758,18.5398,15.8506666667,6.74026666667,7.0201,7.00326666667,6.14493333333,7.0022,11.264025,14.2062666667,7.2808
348.18,7.2098,30.8846666667,18.5661333333,15.8548,6.75386666667,6.96066666667,6.9418,6.10773333333,6.9864,11.2956166667,14.1927333333,7.26463333333
348.54,7.1186,31.003,18.5802,15.8217333333,6.64426666667,6.8326,6.90786666667,5.9704,6.97393333333,11.2288583333,14.199,7.25703333333
348.91,6.91793333334,30.8978666667,18.4325333333,15.7354666667,6.4868,6.63483333333,6.75486666666,5.75046666667,6.81753333333,11.0182583333,14.0516,7.0448
349.27,7.05526666667,30.9675333333,18.5145333333,15.8745333333,6.56006666667,6.6816,6.85766666667,5.82073333333,6.94206666667,11.0672166667,14.1859333333,7.14273333333
349.64,7.22693333333,31.1009333333,18.6694666667,15.99,6.68986666667,6.8402,7.02153333333,5.94813333333,7.0996,11.17635,14.3188666667,7.2638
350.00,7.22446666667,31.2465333333,18.754,16.0282666667,6.6624,6.831,7.04686666667,5.94766666667,7.151,11.1554,14.4172,7.2443
350.37,7.3212,31.4987333333,18.9716666667,16.2922,6.76066666667,6.9181,7.18133333333,6.05686666667,7.24686666667,11.2940416667,14.6488666667,7.42
350.73,7.3402,31.6742,18.9939333333,16.3926666667,6.73073333333,6.90606666667,7.23206666667,6.00393333333,7.18433333333,11.2400583333,14.6697333334,7.41053333333
351.10,7.00946666666,31.684,18.8031333333,16.2282666667,6.40733333333,6.5891,6.91313333333,5.6824,6.82293333333,10.9507916666,14.453,7.05683333333
351.46,6.87713333333,31.6543333333,18.7639333333,16.1755333333,6.28933333333,6.50753333333,6.81073333333,5.54446666667,6.66766666667,10.8148083333,14.3620666667,6.9338
351.83,6.87526666667,31.9006666667,18.8422666667,16.2580666667,6.2188,6.53573333333,6.8656,5.53673333334,6.6474,10.8318583333,14.4185333334,6.9712
352.19,6.7474,31.8844666667,18.7957333333,16.2640666667,6.0252,6.39966666667,6.73793333333,5.38273333333,6.44026666667,10.69505,14.3482666667,6.77623333333
352.55,6.791,31.9376,18.7792,16.2986,6.05146666667,6.4144,6.7752,5.39853333333,6.45186666667,10.7612083333,14.3940666666,6.75253333333
352.92,6.93146666667,32.1289333333,18.9163333333,16.4710666667,6.27866666667,6.5769,6.96806666667,5.556,6.61566666667,11.0046166667,14.5826,6.86003333333
353.28,6.8598,32.3394666667,19.0009333333,16.5029333333,6.2688,6.54273333333,6.93846666667,5.5086,6.5396,11.030575,14.6093333333,6.83033333333
353.65,6.8644,32.5629333333,19.0071333333,16.6108,6.30286666666,6.5084,6.9352,5.53233333333,6.54366666667,11.0982916667,14.7122666667,6.85383333333
354.01,6.83606666667,32.583,19.0086,16.6717333333,6.31773333333,6.51533333333,6.90766666667,5.51686666667,6.5034,11.1386416667,14.7352666666,6.87656666667
354.38,6.87546666667,32.6129333333,18.9808,16.6167333333,6.35506666667,6.5405,6.94273333333,5.5306,6.54306666666,11.1818083334,14.7650666667,6.85773333333
354.74,7.09446666667,32.9406666667,19.2348666667,16.9297333333,6.5594,6.79493333333,7.1306,5.78653333333,6.76226666667,11.4675666667,15.0858666667,7.02533333333
355.11,7.28946666667,33.1178666667,19.3675333333,16.9952666666,6.73786666667,6.95306666666,7.28673333333,5.927,6.91453333334,11.5724666667,15.246,7.12286666667
355.47,7.4048,33.2646,19.4392,17.0404666666,6.86153333333,7.02456666667,7.3342,6.02793333333,6.9842,11.68215,15.3646666667,7.1968
355.83,7.37013333333,33.1906666667,19.3529333333,17.0106666667,6.84206666667,6.88626666667,7.22553333333,5.9478,6.902,11.6146666667,15.3475333333,7.07936666667
356.20,7.45773333333,33.2250666667,19.452,17.0475333333,6.9754,6.98546666667,7.33006666667,5.9954,6.9834,11.6400833333,15.3997333333,7.18806666667
356.56,7.48493333333,33.3507333333,19.5484,17.1271333333,6.9908,7.01803333333,7.31866666667,5.992,6.95713333333,11.6690666667,15.4271333333,7.2124
356.93,7.537,33.5691333333,19.6083333333,17.1538666667,6.9852,7.01223333333,7.35966666666,5.997,6.97393333333,11.6210916667,15.4296,7.21396666667
357.29,7.53,33.5284666667,19.6044666667,17.1675333333,7.0266,6.98316666667,7.35253333333,5.97306666667,6.94753333333,11.5969333333,15.3722666667,7.1709
357.66,7.488,33.5813333333,19.655,17.1439333333,7.07366666666,6.94876666666,7.3548,5.95733333333,6.92126666667,11.5629,15.2726666667,7.0814
358.02,7.5864,33.7223333333,19.7808,17.2578,7.12646666667,6.99883333333,7.42253333333,6.01293333333,6.98233333333,11.6669916667,15.3532666667,7.13473333333
358.38,7.534,33.7768,19.7782666667,17.2989333333,7.0704,6.8859,7.36666666667,5.93173333333,6.916,11.6285333334,15.3245333334,7.13093333333
358.75,7.35153333333,33.6649333333,19.6048666667,17.0384,6.86466666667,6.6204,7.15966666667,5.67266666666,6.70093333333,11.4528833333,15.156,6.95736666667
359.11,7.30773333334,33.6971333333,19.6182666667,17.0748,6.8224,6.53186666667,7.09366666667,5.59553333333,6.64806666667,11.4653916667,15.1516666667,6.93796666667
359.48,7.22773333333,33.7711333334,19.6542,17.0767333333,6.71533333333,6.44316666666,7.00493333334,5.51053333333,6.5504,11.4304333333,15.1187333333,6.83916666667
359.84,7.20733333333,33.9042666667,19.7138,17.1164666667,6.67466666667,6.4607,7.00533333333,5.49293333333,6.5424,11.4420666667,15.1068666667,6.85053333333
360.20,7.1994,34.043,19.7071333333,17.1598,6.6912,6.43203333333,7.01366666666,5.5438,6.54153333333,11.5155666667,15.1911333333,6.8951
360.57,7.17053333334,34.2136,19.7513333333,17.1621333333,6.675,6.4023,7.01013333333,5.54946666667,6.542,11.52055,15.2642,6.8751
360.93,7.1414,34.3708,19.8706666667,17.2254666666,6.66593333334,6.4071,7.01806666667,5.57313333333,6.523,11.56485,15.3439333333,6.84623333333
361.29,7.13153333333,34.524,19.9504666666,17.2808666667,6.62773333333,6.40016666667,7.0458,5.57513333333,6.517,11.5692333334,15.4191333333,6.82533333333
361.66,7.1428,34.6637333333,20.0033333333,17.3136,6.55633333333,6.4031,7.0356,5.5392,6.49013333333,11.5719583334,15.5278666667,6.83653333333
362.02,7.0652,34.7229333333,19.9888666667,17.2778666667,6.51133333333,6.3659,7.00286666667,5.51773333333,6.44446666667,11.508375,15.5140666667,6.7432
362.39,7.0292,34.8341333333,20.0371333333,17.3019333333,6.5264,6.3943,7.013,5.50226666667,6.44753333333,11.4910666667,15.5841333333,6.65393333333
362.75,7.1076,34.9786666667,20.2051333333,17.4408666667,6.6674,6.49633333333,7.15913333333,5.64466666667,6.58266666667,11.5697416667,15.671,6.7167
363.11,7.06593333333,35.1278,20.2810666667,17.4798,6.6272,6.46563333333,7.17886666667,5.64726666667,6.57853333333,11.571575,15.6546,6.6526
363.48,7.01626666667,35.1464,20.2430666667,17.4708666667,6.54346666667,6.37533333333,7.11346666667,5.54106666667,6.53673333333,11.5110083333,15.5792,6.5958
363.84,7.00546666667,35.2312,20.3063333333,17.4940666667,6.57606666667,6.39806666667,7.13253333333,5.54346666667,6.52746666667,11.5512583333,15.6246666667,6.56163333333
