wavelength,Back_DigMajm,Belly_DigMajm,Breast_DigMajm,Crissum_DigMajm,Crown_DigMajm,DorTail_DigMajm,Patch10_DigMajm,Patch11_DigMajm,Rump_DigMajm,Throat_DigMajm,WingTip_DigMajm
524.87,7.94527717391,9.38416666667,10.0171,7.71173333333,9.29186666667,6.97616666667,11.9018333333,6.31586666667,8.59484444445,11.2052,7.3092
525.21,7.97278550725,9.4042,10.0258,7.7402,9.31593333334,7.0087,11.9198666667,6.3518,8.6151111111,11.2222666667,7.33446666667
525.56,7.98647644927,9.43316666667,10.0417666667,7.77286666667,9.31666666667,7.02106666667,11.9313666667,6.36166666667,8.62809999999,11.2352666667,7.36623333333
525.90,7.95443297101,9.3767,10.0140333333,7.76253333333,9.2882,7.0348,11.9013,6.33526666667,8.6109111111,11.2092666667,7.3613
526.25,7.91598949275,9.33376666667,9.95419999999,7.75466666667,9.26173333333,7.00456666667,11.8458666667,6.3316,8.57094444444,11.1607333333,7.34796666667
526.59,7.86989492754,9.26893333333,9.91086666667,7.7208,9.20346666666,6.96593333333,11.7869,6.29106666667,8.53053333333,11.1118,7.29816666667
526.94,7.83582101449,9.22643333333,9.87853333334,7.70293333333,9.16306666667,6.9388,11.7479333333,6.26333333333,8.49092222223,11.0733333333,7.25813333333
527.28,7.81504927536,9.2171,9.8553,7.70393333333,9.1466,6.92106666667,11.7384,6.25026666667,8.47281111111,11.0592666667,7.2597
527.63,7.80293043478,9.20233333333,9.83839999999,7.7066,9.12553333333,6.9187,11.7306333333,6.23633333333,8.45832222222,11.0396666667,7.24943333333
527.97,7.79802934782,9.19156666667,9.83013333334,7.7134,9.10926666667,6.9044,11.7298,6.218,8.45090000001,11.0342,7.24633333333
528.32,7.78426050725,9.1738,9.80673333333,7.70766666667,9.08466666666,6.89356666667,11.7158333333,6.19206666667,8.44366666667,11.0207333333,7.23106666667
528.66,7.77262789855,9.1658,9.80510000001,7.70873333333,9.07226666667,6.89033333333,11.7036,6.19073333333,8.43534444445,11.0031333333,7.22956666667
529.01,7.76962463768,9.16756666667,9.79410000001,7.7208,9.06646666667,6.8897,11.7037,6.19073333333,8.43342222222,10.9982,7.2253
529.35,7.77958043478,9.16666666667,9.80496666667,7.7366,9.07046666667,6.89956666667,11.7137666667,6.20233333333,8.43205555555,11.0134,7.2364
529.70,7.78612355072,9.18236666667,9.80583333333,7.74826666667,9.07186666667,6.88976666667,11.7258,6.20933333333,8.42976666667,11.0144666667,7.2426
530.04,7.79819166667,9.1881,9.82123333333,7.7648,9.0708,6.90273333333,11.7359,6.209,8.43864444445,11.0289333333,7.2478
530.39,7.81660217391,9.2129,9.83746666666,7.7946,9.08659999999,6.91466666667,11.7629,6.23226666667,8.45828888889,11.0518666667,7.27556666667
530.73,7.82529601449,9.21996666667,9.84700000001,7.816,9.09886666666,6.92536666667,11.768,6.24453333333,8.46358888888,11.0638666667,7.2911
531.08,7.83961050725,9.22613333333,9.86703333333,7.85153333333,9.11593333333,6.95283333333,11.7783333333,6.25953333333,8.48351111111,11.0771333333,7.29693333333
531.42,7.85857246377,9.24616666667,9.87386666667,7.90053333333,9.13433333332,6.963,11.7874333333,6.27326666667,8.50413333334,11.0960666667,7.3024
531.77,7.8695557971,9.24663333333,9.89310000001,7.93093333333,9.14153333333,6.9834,11.7966333333,6.29206666667,8.51825555555,11.0969333333,7.30986666667
532.11,7.87847137681,9.249,9.90669999999,7.9554,9.15119999999,6.99,11.8051666667,6.30866666667,8.5274,11.0956666667,7.32253333333
532.46,7.88153369565,9.24253333333,9.89526666666,7.97946666667,9.14186666666,7.00356666667,11.8068333333,6.306,8.5258111111,11.1104,7.31313333333
532.80,7.87311268116,9.23436666667,9.91676666667,7.9916,9.14606666667,7.00536666667,11.8066666667,6.30286666667,8.52257777778,11.1207333333,7.3295
533.15,7.86541521739,9.2348,9.91433333334,8.02113333333,9.15806666667,7.0177,11.8113,6.30446666666,8.53557777778,11.1118,7.31316666667
533.49,7.87847717391,9.23473333333,9.91340000001,8.0426,9.16726666667,7.02096666667,11.8089,6.31266666667,8.54373333334,11.1139333333,7.3155
533.84,7.88224891304,9.24373333333,9.92126666666,8.07113333333,9.1812,7.0259,11.8136,6.32513333333,8.56063333333,11.1290666667,7.33933333333
534.18,7.89383333333,9.25303333333,9.93216666667,8.1114,9.19913333333,7.04946666667,11.8421,6.33973333333,8.58264444445,11.1454,7.36166666667
534.52,7.90705652174,9.2849,9.95039999999,8.14466666667,9.21073333334,7.0651,11.8587666667,6.3498,8.60621111111,11.1556,7.36833333333
534.87,7.89897789855,9.2932,9.9508,8.15993333334,9.20506666666,7.0544,11.8523666667,6.3512,8.59625555556,11.1493333333,7.37123333333
535.21,7.8903692029,9.28613333333,9.95536666667,8.1594,9.20106666668,7.06386666667,11.8434666667,6.35326666667,8.58645555556,11.1412666667,7.37663333333
535.56,7.92451268116,9.33503333333,9.98813333335,8.2116,9.22913333334,7.11356666667,11.8732666667,6.3928,8.62175555555,11.1833333333,7.4211
535.90,7.95533586957,9.37436666667,10.0198666667,8.261,9.26893333333,7.145,11.9070333333,6.44046666667,8.64801111111,11.2229333333,7.4524
536.25,7.95258333333,9.36586666667,10.0176666667,8.2728,9.27493333333,7.13613333333,11.9146,6.42713333333,8.65271111112,11.2147333333,7.4776
536.59,7.9136807971,9.34813333333,9.97636666665,8.24713333333,9.23379999999,7.1,11.8765666667,6.4006,8.62154444444,11.1701333333,7.44573333333
536.93,7.89349166667,9.34076666667,9.93540000001,8.23066666667,9.19726666666,7.06463333333,11.8529666667,6.3732,8.60007777778,11.1544666667,7.44973333333
537.28,7.88090615942,9.331,9.9207,8.24333333333,9.19246666667,7.07043333333,11.8433333333,6.37866666667,8.60067777778,11.159,7.4648
537.62,7.90493369565,9.3633,9.96133333334,8.28433333333,9.22046666666,7.09833333333,11.8743333333,6.40486666667,8.61662222222,11.1821333333,7.48256666667
537.97,7.88661521739,9.34696666667,9.95706666667,8.27646666667,9.20413333334,7.07066666667,11.8215,6.3852,8.57769999999,11.1706,7.46486666667
538.31,7.83052789855,9.2815,9.8939,8.2428,9.15419999999,7.007,11.7626666667,6.3368,8.51706666666,11.1169333333,7.4304
538.65,7.76163985507,9.1875,9.82223333334,8.202,9.07793333333,6.94263333333,11.6853,6.27206666667,8.45487777778,11.0547333333,7.36846666667
539.00,7.74189746377,9.18793333333,9.80163333333,8.22693333333,9.07346666666,6.9238,11.6560666667,6.26586666667,8.44204444445,11.0544666667,7.35693333333
539.34,7.68614927536,9.1452,9.7447,8.22653333334,9.03533333333,6.8617,11.5983333334,6.22106666667,8.38876666667,10.9993333333,7.31503333333
539.69,7.63327717391,9.09663333333,9.67956666667,8.20626666667,8.9818,6.81673333333,11.5416666667,6.16946666667,8.35303333334,10.9627333333,7.27106666667
540.03,7.62965471015,9.0963,9.68096666667,8.23526666666,8.97673333334,6.8102,11.5189,6.17933333333,8.34466666667,10.9646,7.2642
540.37,7.63450181159,9.0919,9.67103333333,8.265,8.96913333333,6.81846666667,11.5306,6.1676,8.3504888889,10.9664,7.25306666667
540.72,7.62486050724,9.07476666667,9.666,8.26973333333,8.95879999999,6.81463333333,11.5166,6.1654,8.33866666667,10.9491333333,7.23953333333
541.06,7.62709927536,9.08593333333,9.66989999999,8.29393333333,8.96499999999,6.83023333333,11.5252333333,6.17066666666,8.34698888889,10.9575333333,7.24903333333
541.40,7.61587282609,9.06486666667,9.64393333334,8.30953333333,8.9618,6.83373333333,11.5152333333,6.16606666667,8.34622222223,10.9382,7.2343
541.75,7.61222282609,9.0852,9.63583333332,8.326,8.96759999999,6.83953333333,11.5275666667,6.17813333333,8.35543333333,10.9272,7.24343333333
542.09,7.63470181159,9.12343333333,9.66120000001,8.3726,9.00213333333,6.87356666667,11.5632333334,6.21513333333,8.38847777777,10.957,7.25583333333
542.43,7.67295688406,9.1858,9.69020000001,8.4222,9.04840000001,6.91713333333,11.6120666667,6.25166666666,8.4323,10.9947333333,7.2935
542.78,7.67382173913,9.18366666667,9.68743333334,8.44333333333,9.04773333333,6.91076666667,11.6252333333,6.25633333334,8.44324444445,10.9866,7.29226666667
543.12,7.68185181159,9.18866666667,9.67166666667,8.44986666667,9.05860000001,6.91446666667,11.6330333333,6.26073333333,8.45595555555,11.0008666667,7.29233333333
543.46,7.70800543478,9.21766666667,9.69303333334,8.4936,9.08846666666,6.94246666667,11.6565,6.28506666667,8.47196666667,11.0112666667,7.32326666667
543.81,7.68328115942,9.21533333333,9.67476666668,8.4934,9.07939999999,6.93843333333,11.6518,6.26806666667,8.46862222222,10.9906666667,7.30533333333
544.15,7.69960652174,9.23876666667,9.70276666666,8.54513333333,9.11953333333,6.97163333333,11.6795333333,6.29586666667,8.50387777777,11.0268666667,7.34703333333
544.49,7.72091413043,9.264,9.73293333332,8.5892,9.15153333334,6.99596666667,11.7094333333,6.31613333333,8.53576666667,11.0547333333,7.36723333333
544.84,7.71900869565,9.26546666667,9.73626666667,8.6186,9.14873333334,6.98916666667,11.7278,6.3062,8.54012222222,11.0634666666,7.35083333333
545.18,7.70999166667,9.24973333333,9.72756666666,8.64346666667,9.13413333333,6.9673,11.7177,6.28866666667,8.52384444445,11.0600666667,7.3543
545.52,7.72911231884,9.2654,9.73433333332,8.68293333333,9.14933333333,6.97596666667,11.7242666667,6.29346666667,8.55155555556,11.0808666667,7.3761
545.87,7.76809021739,9.26663333333,9.7596,8.7318,9.16386666665,6.98346666667,11.7362666667,6.30373333333,8.58643333333,11.1208,7.43836666667
546.21,7.77838260869,9.24943333333,9.75780000001,8.74646666667,9.16006666667,6.96953333333,11.7276666667,6.29886666667,8.59190000001,11.1043333333,7.42793333333
546.55,7.81954094203,9.26366666667,9.79606666668,8.79273333333,9.19693333332,7.0139,11.7469666667,6.32653333333,8.62139999999,11.1498666667,7.46303333333
546.90,7.85562898551,9.2943,9.85653333333,8.83393333334,9.22533333333,7.04833333333,11.7698333333,6.34953333333,8.64324444444,11.1514666667,7.51693333333
547.24,7.84708985507,9.28363333333,9.86646666666,8.841,9.22420000001,7.0361,11.7782666667,6.34093333333,8.64967777777,11.1611333333,7.51026666667
547.58,7.91026376812,9.3185,9.9117,8.91406666667,9.25813333333,7.08343333333,11.8097,6.38886666667,8.69541111112,11.2027333333,7.56136666667
547.92,7.93382934783,9.34006666667,9.91780000001,8.95593333333,9.25980000001,7.0706,11.8054333333,6.40606666667,8.70818888888,11.2119333333,7.56043333333
548.27,7.95010615942,9.34743333333,9.92463333333,8.99753333334,9.26879999999,7.0856,11.8029666667,6.4098,8.71058888889,11.2329333333,7.56843333333
548.61,7.92534855072,9.32336666667,9.91236666667,9.00033333333,9.25613333333,7.05693333333,11.7428666667,6.39686666667,8.67963333334,11.192,7.56203333333
548.95,7.94741702898,9.37483333333,9.93936666667,8.9976,9.27679999999,7.08326666667,11.7606,6.419,8.69287777778,11.2083333333,7.60306666667
549.29,7.95380797102,9.34486666667,9.96349999999,9.0288,9.27366666667,7.1009,11.7750333333,6.41973333333,8.68017777777,11.2312,7.58913333333
549.64,7.90969963768,9.31126666667,9.92573333333,9.012,9.23366666667,7.08963333333,11.7354666667,6.38866666667,8.6367888889,11.1834666667,7.5378
549.98,7.89360108696,9.30246666667,9.91083333334,9.05233333333,9.22226666665,7.08673333333,11.7161333333,6.38913333333,8.61605555556,11.1976666667,7.57023333333
550.32,7.88196413044,9.31383333333,9.88843333332,9.04933333333,9.20813333333,7.0833,11.7219666667,6.37433333333,8.5956,11.1944666667,7.58296666667
550.66,7.81892934783,9.23543333333,9.82883333333,9.04666666667,9.15060000001,7.04743333333,11.6787333333,6.32793333333,8.55172222221,11.1644666667,7.538
551.01,7.83851884058,9.24136666667,9.84656666667,9.10173333334,9.14253333333,7.06896666667,11.6893333333,6.32753333333,8.55852222222,11.1817333333,7.57333333333
551.35,7.79653913044,9.22636666667,9.8375,9.0806,9.10306666667,7.03446666667,11.6853333333,6.30533333333,8.51506666667,11.1658,7.5365
551.69,7.77221811594,9.1762,9.79886666666,9.06153333333,9.09453333334,7.02266666667,11.6439333333,6.289,8.45565555556,11.133,7.52296666667
552.03,7.75759347826,9.14413333333,9.77903333333,9.05913333333,9.06833333333,7.0192,11.6234,6.26633333333,8.44414444445,11.0979333333,7.52063333333
552.38,7.77385471014,9.18186666667,9.78636666667,9.09199999999,9.08413333333,7.0596,11.6415333333,6.29866666667,8.4664,11.1360666667,7.56316666667
552.72,7.75065543478,9.14726666667,9.76123333333,9.12146666666,9.04433333334,7.01856666667,11.6142666667,6.2842,8.44954444444,11.1142,7.51576666667
553.06,7.75321630435,9.17813333333,9.77416666667,9.15106666667,9.047,7.03926666667,11.6073333333,6.30313333333,8.46245555555,11.1274,7.52056666667
553.40,7.79448949275,9.2205,9.80333333334,9.21419999999,9.08740000001,7.06613333333,11.6479,6.3308,8.4801,11.1530666667,7.5551
553.74,7.80363478261,9.22446666667,9.83083333333,9.24233333333,9.12466666667,7.08976666667,11.6823666667,6.34786666667,8.49943333334,11.1646666667,7.56233333333
554.09,7.78081123188,9.2054,9.83313333333,9.27760000001,9.09966666667,7.06716666667,11.6658333333,6.3324,8.48832222223,11.1397333333,7.5427
554.43,7.80431449275,9.2531,9.86403333333,9.31880000001,9.135,7.08196666667,11.6734333333,6.3878,8.4943111111,11.1818666667,7.56636666667
554.77,7.82222572464,9.27433333333,9.91489999999,9.37646666666,9.17559999999,7.07333333333,11.6698333333,6.4328,8.52051111112,11.1773333333,7.5855
555.11,7.89361847826,9.3582,9.98363333333,9.48526666667,9.26300000001,7.1351,11.7134666667,6.5146,8.58923333334,11.232,7.66926666667
555.45,7.95563550725,9.4293,10.0356333333,9.55459999999,9.31126666667,7.17726666667,11.7730333333,6.57086666667,8.66362222223,11.2849333333,7.7225
555.80,8.00405507246,9.49093333333,10.0889333333,9.63699999999,9.35093333334,7.20566666667,11.8185,6.634,8.71542222223,11.3340666667,7.7612
556.14,8.03493297102,9.5028,10.1386,9.707,9.37186666666,7.19896666667,11.8508666667,6.6454,8.74656666667,11.3298,7.7534
556.48,8.02759782609,9.53026666667,10.1457333333,9.74113333333,9.39366666667,7.21516666667,11.8459,6.65406666667,8.72983333333,11.3722,7.76986666667
556.82,7.99192318841,9.4641,10.0784333333,9.71866666667,9.36333333333,7.1594,11.8085333333,6.61653333333,8.68455555555,11.3180666666,7.7465
557.16,7.96701086956,9.41846666667,10.0598,9.71140000001,9.32106666666,7.1549,11.7769,6.61446666667,8.67070000001,11.2956666667,7.71943333333
557.50,8.00476956522,9.48126666667,10.0990666667,9.77786666667,9.31119999999,7.1981,11.8083333333,6.6444,8.70851111111,11.3168,7.77946666667
557.85,8.02459673913,9.49143333333,10.1269666667,9.8236,9.34853333333,7.24053333333,11.8339666667,6.68093333333,8.74043333334,11.3479333333,7.84436666667
558.19,8.02554311594,9.45726666667,10.1069333333,9.84039999999,9.325,7.2291,11.8084333333,6.6302,8.73631111112,11.3385333333,7.80846666667
558.53,7.99835072464,9.42786666667,10.0539666667,9.81253333333,9.28006666667,7.2178,11.7674333333,6.59693333333,8.67979999999,11.311,7.76656666667
558.87,7.94395652174,9.38446666667,9.97443333333,9.79173333333,9.23206666667,7.18376666667,11.7268666667,6.54946666667,8.63060000001,11.2656666667,7.72533333333
559.21,7.90484166667,9.32073333333,9.9644,9.7928,9.19633333333,7.17723333333,11.6887,6.52926666667,8.59155555555,11.2245333333,7.7063
559.55,7.9278673913,9.3512,9.97813333334,9.83346666665,9.2228,7.19713333333,11.7307333333,6.5536,8.6083,11.2350666666,7.72823333333
559.89,7.93716195652,9.35383333333,9.96190000001,9.85713333333,9.24713333334,7.22916666667,11.7664,6.583,8.61453333333,11.2738666667,7.75316666667
560.23,7.95570833333,9.35633333333,9.9563,9.87186666667,9.23826666667,7.248,11.7836,6.5896,8.63525555555,11.2238,7.76896666667
560.58,7.98509673913,9.3705,9.9945,9.91800000001,9.25059999999,7.27873333333,11.8066333333,6.62246666667,8.64174444445,11.2352,7.7875
560.92,7.98068949275,9.40186666667,10.0116666667,9.97506666667,9.27186666666,7.26263333333,11.8133666667,6.6322,8.62568888889,11.2558666667,7.81136666667
561.26,7.91881304348,9.3155,9.94796666668,9.93146666665,9.23813333333,7.19,11.7422333333,6.59426666667,8.55355555556,11.2064,7.7349
561.60,7.89805507246,9.27256666667,9.91086666667,9.91066666668,9.19413333334,7.18183333333,11.6854333333,6.5562,8.49921111112,11.1676,7.67113333333
561.94,7.91733731884,9.2735,9.91590000001,9.94560000001,9.1862,7.20963333333,11.7271666666,6.5802,8.51620000001,11.1732,7.69736666667
562.28,7.87334601449,9.24126666667,9.85266666668,9.91419999999,9.12893333333,7.173,11.6822,6.54753333333,8.47023333333,11.1390666667,7.6385
562.62,7.84756775362,9.18746666667,9.84010000001,9.88439999999,9.07106666667,7.14273333333,11.6291,6.49686666666,8.42358888888,11.0981333333,7.60873333333
562.96,7.79580688406,9.13753333333,9.77626666665,9.84839999999,8.98653333333,7.0885,11.5711333333,6.4198,8.36642222222,11.0415333333,7.54493333333
563.30,7.71947789855,9.04796666667,9.71143333333,9.79680000001,8.93626666666,6.99766666667,11.4944333333,6.3518,8.28667777777,10.9888666667,7.49083333333
563.64,7.70114456522,9.03273333333,9.71593333333,9.80066666665,8.90486666667,6.96306666667,11.4491,6.33673333333,8.26775555555,10.9711333333,7.4572
563.99,7.717025,9.03803333333,9.75296666667,9.83926666667,8.94046666666,6.99596666667,11.4682666667,6.36513333333,8.30427777777,11.0218666667,7.4785
564.33,7.66467355073,9.01946666667,9.72153333333,9.85153333332,8.9062,6.9716,11.444,6.32346666667,8.29704444445,10.9754666667,7.4783
564.67,7.62441485507,8.98333333333,9.68050000001,9.83233333333,8.88086666666,6.9498,11.4095333333,6.29446666667,8.28546666667,10.9487333333,7.43726666667
565.01,7.66577101449,9.05373333333,9.69736666668,9.89866666665,8.90353333333,6.987,11.4544666667,6.3414,8.30832222223,10.9886,7.48003333333
565.35,7.67523804348,9.099,9.72613333334,9.94086666666,8.92720000001,6.9775,11.4702666667,6.3642,8.33166666667,11.0008666667,7.48986666667
565.69,7.64570652174,9.0971,9.7233,9.9372,8.92546666666,6.9475,11.4454333333,6.38726666667,8.32105555556,10.9828,7.47006666667
566.03,7.65904637681,9.08676666667,9.72743333333,9.96906666666,8.94420000001,6.98556666667,11.4561333333,6.40193333333,8.33215555555,11.0052,7.5053
566.37,7.64296992754,9.05626666667,9.69506666667,9.98593333333,8.92373333333,6.95683333333,11.4421666667,6.39266666667,8.30581111112,10.9954,7.4868
566.71,7.66341413043,9.10083333333,9.71639999999,10.0316666667,8.96266666667,6.9836,11.4857333333,6.427,8.3200111111,11.0298666667,7.50276666667
567.05,7.70208478261,9.1548,9.75293333332,10.0999333333,8.98286666667,7.0483,11.5237,6.45406666667,8.36954444445,11.0474,7.54803333333
567.39,7.71840724638,9.1711,9.75589999999,10.1350666667,9.01106666667,7.08356666667,11.5389666667,6.48353333333,8.39035555555,11.0534,7.59243333333
567.73,7.71196521739,9.15413333333,9.73233333333,10.1718666667,8.98073333333,7.0813,11.5184666667,6.48386666667,8.38304444445,11.0472666667,7.59353333333
568.07,7.74516449275,9.19483333333,9.76273333334,10.2158666667,8.98053333334,7.12596666667,11.5166333333,6.51413333333,8.39791111111,11.0911333334,7.61706666667
568.41,7.78160905797,9.20386666667,9.77216666666,10.2736666667,8.98266666667,7.1484,11.5524666667,6.5308,8.39782222222,11.0956,7.63896666667
568.75,7.79700833333,9.20693333333,9.79666666665,10.3288,8.97866666666,7.1843,11.5576666667,6.52766666667,8.42050000001,11.1119333333,7.6716
569.09,7.82578514493,9.2156,9.81723333333,10.3940666667,8.98426666667,7.22656666667,11.6111666667,6.56213333333,8.44024444444,11.1383333333,7.72966666667
569.43,7.82731521739,9.19543333333,9.80756666667,10.4412666667,8.99293333333,7.2172,11.6250333333,6.54693333333,8.42918888888,11.1195333333,7.7555
569.77,7.86597137681,9.2425,9.84780000001,10.5408,9.02886666667,7.23936666667,11.6814333333,6.56973333333,8.48686666666,11.1465333333,7.79856666667
570.11,7.89934094203,9.2698,9.88996666668,10.6039333333,9.07753333333,7.29643333333,11.7131,6.6048,8.52934444445,11.1594666667,7.82763333333
570.45,7.92167826087,9.285,9.89866666667,10.6868,9.10053333333,7.3308,11.7194333333,6.62933333333,8.56128888888,11.1826,7.87343333333
570.79,7.92101304348,9.2779,9.90006666666,10.7409333333,9.11873333333,7.32623333333,11.7133666667,6.67113333333,8.5563111111,11.2091333333,7.89723333333
571.13,7.9250865942,9.29033333333,9.89870000001,10.7957333333,9.09120000001,7.3288,11.7228333333,6.6448,8.56355555556,11.1995333334,7.90123333333
571.47,7.9332942029,9.2937,9.88473333335,10.8136,9.0984,7.32963333333,11.7372333333,6.63826666667,8.55934444445,11.1985333333,7.8834
571.81,7.93072463768,9.2699,9.88210000001,10.8163333333,9.10766666667,7.3062,11.7403,6.63253333333,8.54052222222,11.2026666667,7.8607
572.15,7.91549275362,9.30726666667,9.9029,10.8190666667,9.12580000001,7.3182,11.7317666667,6.64526666667,8.56055555555,11.2211333333,7.86543333333
572.49,7.87244746377,9.24066666667,9.84883333334,10.7956,9.08053333334,7.25703333333,11.6988333333,6.61546666667,8.52087777778,11.1747333333,7.80986666667
572.83,7.82646014493,9.20893333333,9.81313333333,10.7804,9.05593333334,7.21836666667,11.6434666667,6.55846666667,8.49633333333,11.1435333333,7.7578
573.17,7.80424528985,9.1993,9.75706666667,10.762,9.00373333334,7.2112,11.6034666667,6.51753333333,8.46423333334,11.1184666667,7.71186666667
573.51,7.8312673913,9.2434,9.78813333334,10.8032666667,9.03246666667,7.23066666667,11.6211333333,6.5482,8.4875888889,11.1436,7.7436
573.85,7.83091557971,9.23996666667,9.76826666667,10.8094,9.04473333333,7.2392,11.6259333333,6.54293333333,8.48257777777,11.1402,7.75626666667
574.19,7.84129927536,9.25673333333,9.79200000001,10.7961333333,9.05793333334,7.2706,11.6322666667,6.5684,8.50177777777,11.1315333333,7.76496666667
574.53,7.83315181159,9.2584,9.77666666668,10.8021333333,9.02406666666,7.26713333333,11.6271,6.54673333333,8.49366666667,11.123,7.71366666667
574.87,7.8074807971,9.22746666667,9.78020000001,10.7892,9.03273333333,7.26206666667,11.6235666667,6.5554,8.46965555556,11.1244666667,7.7075
575.21,7.7856634058,9.24376666667,9.79726666668,10.8068,9.02326666666,7.2475,11.6274333333,6.55053333333,8.45858888888,11.1127333333,7.7193
575.55,7.77166594203,9.29773333333,9.78286666666,10.8266,9.01886666666,7.24926666667,11.6357333333,6.5568,8.47635555555,11.0951333333,7.74276666667
575.89,7.79176594203,9.29703333333,9.7767,10.8826,9.02733333333,7.2668,11.6425333333,6.58186666667,8.48283333333,11.081,7.7607
576.22,7.84535217391,9.37733333333,9.84993333333,10.9492,9.09526666667,7.33103333333,11.6897666667,6.6316,8.54446666667,11.1115333333,7.82876666667
576.56,7.87515434783,9.40386666667,9.84640000001,10.9817333333,9.12413333333,7.36156666667,11.7199666667,6.66606666667,8.55710000001,11.1286666667,7.86673333333
576.90,7.93783297101,9.47383333333,9.94923333333,11.0994666667,9.21466666666,7.45016666667,11.8044,6.73613333333,8.62354444445,11.1974666667,7.96556666667
577.24,7.8893615942,9.41713333334,9.89750000001,11.0952666667,9.16646666668,7.4214,11.7520333333,6.71926666667,8.5741888889,11.159,7.91786666667
577.58,7.86966811594,9.43726666667,9.9039,11.1315333333,9.13733333333,7.39246666667,11.742,6.72166666667,8.57891111112,11.1694666667,7.92893333333
577.92,7.81619311594,9.41323333333,9.88396666667,11.1773333333,9.09653333334,7.32766666667,11.7205666667,6.68673333333,8.52272222222,11.1544,7.9056
578.26,7.82181231884,9.40673333333,9.8962,11.2216666667,9.1198,7.35846666667,11.7154666667,6.69033333333,8.54021111112,11.1712666667,7.98116666667
578.60,7.89039818841,9.46743333334,9.96363333333,11.327,9.18419999999,7.43943333333,11.7594666667,6.737,8.61911111112,11.2472666667,8.06736666667
578.94,7.93641775362,9.52640000001,9.99563333334,11.424,9.26173333333,7.4854,11.7872,6.7898,8.67104444444,11.2957333333,8.1536
579.28,7.96549239131,9.4459,9.9672,11.4598666667,9.262,7.49383333333,11.7551333333,6.77386666667,8.65794444445,11.297,8.14853333333
579.61,7.98930471015,9.4434,9.97846666666,11.4951333333,9.27533333333,7.5241,11.754,6.75953333334,8.66429999999,11.3237333334,8.1867
579.95,7.91125724638,9.34653333333,9.89996666667,11.4897333333,9.20533333334,7.46666666667,11.6910333333,6.68993333334,8.58876666667,11.2859333333,8.0903
580.29,7.9372557971,9.3447,9.90326666666,11.5471333333,9.19099999999,7.49473333333,11.6976666667,6.69373333333,8.59847777778,11.3028666667,8.10556666667
580.63,7.97425253623,9.37876666667,9.94053333333,11.6343333333,9.21486666666,7.52383333333,11.7229333333,6.7362,8.65992222222,11.3515333333,8.14333333333
580.97,7.97371702899,9.37933333333,9.95249999999,11.6614,9.23166666667,7.57513333333,11.7453333333,6.7316,8.66860000001,11.3511333333,8.1678
581.31,7.93325326087,9.2972,9.89473333334,11.6570666667,9.19093333333,7.57073333333,11.6793333333,6.71093333333,8.63198888889,11.3134666667,8.11626666667
581.65,7.90995144928,9.24576666667,9.82630000001,11.6366666667,9.1738,7.5573,11.6734666667,6.681,8.62363333333,11.2722,8.08976666667
581.98,7.88908224638,9.2261,9.78330000001,11.642,9.14506666668,7.52216666667,11.6585333333,6.6636,8.5773,11.2338,8.05493333333
582.32,7.83520036232,9.2166,9.69046666667,11.6440666667,9.07979999999,7.43816666667,11.6103333333,6.62733333333,8.50665555556,11.159,7.95356666667
582.66,7.83799202899,9.2279,9.68589999999,11.6472666667,9.08653333334,7.45776666667,11.6263333333,6.62086666667,8.52433333333,11.1602666667,7.94106666667
583.00,7.81612826087,9.23003333333,9.69706666667,11.7047333333,9.07493333333,7.4495,11.6465333333,6.61313333333,8.52737777778,11.1456666667,7.93936666667
583.34,7.83810652174,9.31663333333,9.72696666665,11.7658,9.0922,7.4867,11.6961,6.68933333333,8.59039999999,11.1850666667,7.9891
583.68,7.91615398551,9.43346666667,9.77876666667,11.8606666667,9.18013333334,7.58063333333,11.7863,6.752,8.67192222222,11.272,8.0858
584.01,7.85214021739,9.42796666667,9.70773333332,11.833,9.11853333334,7.51136666667,11.7337333333,6.7164,8.62965555556,11.2300666667,8.02176666667
584.35,7.75959891304,9.35156666667,9.59930000001,11.7448,9.05419999999,7.4438,11.6556666667,6.64446666667,8.53742222222,11.1548666667,7.93346666667
584.69,7.86481666667,9.5064,9.69713333333,11.8744666667,9.12139999999,7.525,11.7434,6.73626666667,8.61936666667,11.2504,8.03903333333
585.03,7.96606811594,9.63873333333,9.80213333335,11.9934666667,9.21973333333,7.5901,11.8531666667,6.81173333333,8.69547777778,11.335,8.13553333333
585.37,8.07179202898,9.76973333334,9.93476666667,12.1613333333,9.30799999999,7.68306666667,11.9184666667,6.90733333333,8.78315555555,11.4559333333,8.24353333333
585.70,8.09461884058,9.79509999999,9.93916666665,12.1753333333,9.32013333334,7.70723333333,11.9398666667,6.9202,8.78327777778,11.4476666667,8.23456666667
586.04,8.10121666667,9.77770000001,9.97686666667,12.2044666667,9.33200000001,7.70866666667,11.9463333333,6.9352,8.78728888888,11.4804666667,8.3047
586.38,8.08456521739,9.70106666667,9.94076666667,12.233,9.28819999999,7.6828,11.9004333333,6.91873333333,8.7355111111,11.4578666667,8.27816666667
586.72,8.2063057971,9.87036666667,10.0852,12.3911333333,9.41933333334,7.82466666667,12.0158,7.07066666667,8.84496666667,11.6152,8.4167
587.06,8.08345724638,9.71646666667,9.96263333333,12.288,9.30833333333,7.6988,11.9191666667,6.9406,8.71812222222,11.515,8.29913333333
