wavelength,Back_PhrAtrm,Belly_PhrAtrm,Breast_PhrAtrm,Crissum_PhrAtrm,Crown_PhrAtrm,DorTail_PhrAtrm,Rump_PhrAtrm,Throat_PhrAtrm,WingTip_PhrAtrm
371.10,4.43833333333,14.3421333333,6.91666666667,24.2779333333,4.6814,6.74693333333,8.54226666667,5.00726666667,5.893
371.46,4.47813333333,14.2786,6.92326666667,24.3287333333,4.70146666667,6.7744,8.51393333333,5.05686666667,5.89513333333
371.83,4.55446666667,14.2723333333,6.9696,24.4512666667,4.77406666666,6.84666666667,8.548,5.12446666667,5.95806666667
372.19,4.56853333334,14.2198666667,6.9656,24.4810666667,4.79293333333,6.88,8.53766666667,5.13146666667,5.99386666667
372.55,4.4918,14.1409333333,6.87713333333,24.5353333333,4.72306666666,6.84533333333,8.47953333333,5.092,5.9624
372.92,4.4984,14.0432,6.85786666666,24.5388,4.7278,6.82446666667,8.45993333333,5.07726666667,5.9126
373.28,4.50033333333,13.9493333333,6.84306666667,24.5391333333,4.72893333333,6.803,8.4316,5.06873333333,5.86946666667
373.64,4.60626666667,13.9553333333,6.914,24.7199333333,4.83693333333,6.89413333333,8.4938,5.14733333334,5.94273333333
374.00,4.65126666667,13.8992,6.93773333333,24.8244666667,4.86346666667,6.92826666667,8.4946,5.17386666667,5.9598
374.37,4.61693333333,13.7743333334,6.9262,24.8769333333,4.86706666667,6.8862,8.4586,5.1248,5.9286
374.73,4.60193333333,13.6309333333,6.85626666666,24.8687333333,4.82726666667,6.82753333333,8.39706666667,5.10406666667,5.87913333333
375.09,4.54853333333,13.4506,6.76613333333,24.8988,4.76166666667,6.76653333334,8.327,5.0536,5.82246666666
375.45,4.49106666667,13.3010666667,6.6838,24.9482666667,4.69233333333,6.68426666667,8.23553333333,5.00113333333,5.77473333333
375.81,4.3628,13.106,6.5284,24.8732,4.57426666667,6.55506666667,8.11413333333,4.89353333333,5.65013333333
376.18,4.30273333333,12.9852,6.45666666667,24.9327333333,4.52673333333,6.4926,8.05046666667,4.86586666667,5.59426666667
376.54,4.3456,12.9041333333,6.47433333333,25.0181333333,4.5436,6.49766666667,8.0342,4.89986666667,5.60253333333
376.90,4.34573333334,12.8001333333,6.45393333333,25.0888,4.50286666667,6.462,7.98926666666,4.90553333333,5.60126666667
377.26,4.39386666667,12.772,6.49786666667,25.2238666667,4.56593333333,6.49506666667,8.0254,4.96393333333,5.67933333333
377.63,4.3516,12.6775333333,6.46793333333,25.2419333333,4.56526666667,6.473,7.98693333333,4.9524,5.64646666667
377.99,4.37953333333,12.627,6.48046666667,25.3419333334,4.61953333333,6.5056,7.98866666667,4.9898,5.66713333333
378.35,4.4316,12.5742,6.48173333333,25.3892,4.6802,6.57973333333,7.97773333333,5.06693333333,5.70493333333
378.71,4.43913333333,12.5493333333,6.4962,25.4576666667,4.72573333333,6.62266666667,7.9486,5.0816,5.75986666667
379.07,4.47293333333,12.4905333333,6.4926,25.4499333333,4.7342,6.628,7.91746666667,5.1064,5.76933333333
379.44,4.46746666667,12.3934666667,6.45493333333,25.4261333333,4.71346666667,6.61186666667,7.87873333333,5.07433333333,5.72946666667
379.80,4.50413333333,12.3522,6.4694,25.5337333334,4.7174,6.61326666667,7.85406666667,5.07813333333,5.76186666667
380.16,4.51146666667,12.279,6.47766666667,25.5907333333,4.70353333333,6.63453333334,7.83346666667,5.0658,5.77573333333
380.52,4.53213333333,12.2370666666,6.50086666667,25.6771333333,4.77766666667,6.66613333333,7.84426666667,5.0922,5.79506666667
380.88,4.56233333333,12.2240666667,6.50726666667,25.786,4.84513333333,6.73186666667,7.87866666667,5.1256,5.86206666667
381.24,4.56926666667,12.1408666667,6.4634,25.7974,4.83813333333,6.7284,7.828,5.11726666667,5.85533333333
381.61,4.53006666667,12.0148666667,6.39886666667,25.818,4.79566666667,6.68193333333,7.76093333333,5.0802,5.8314
381.97,4.4446,11.8684666667,6.32326666666,25.814,4.7008,6.61066666667,7.69693333333,5.02806666667,5.75493333333
382.33,4.4518,11.8536,6.32306666667,25.9346666667,4.68866666667,6.6176,7.698,5.03793333334,5.78726666667
382.69,4.46853333333,11.8137333333,6.3448,26.0599333333,4.70486666667,6.6482,7.7412,5.0708,5.79606666667
383.05,4.44553333333,11.7428,6.34573333333,26.2036,4.68233333333,6.64146666667,7.72226666667,5.04686666667,5.7868
383.41,4.48113333333,11.7367333333,6.40886666667,26.3563333333,4.73933333333,6.68306666667,7.77166666667,5.09226666667,5.84633333333
383.77,4.52666666667,11.7054,6.4544,26.4845333333,4.79353333333,6.72153333333,7.80126666667,5.14633333333,5.87633333333
384.14,4.53673333333,11.6775333333,6.426,26.5327333333,4.8076,6.736,7.7872,5.15873333333,5.8646
384.50,4.5382,11.6526,6.4218,26.6195333333,4.8038,6.76326666667,7.78453333333,5.17293333333,5.88913333333
384.86,4.51086666667,11.598,6.4044,26.6455333333,4.75773333333,6.7334,7.72453333333,5.1384,5.81806666667
385.22,4.4768,11.5638,6.3832,26.6906,4.72086666667,6.71173333333,7.7086,5.1208,5.78633333333
385.58,4.47486666667,11.5192,6.3704,26.7343333333,4.69813333334,6.7134,7.6852,5.11406666667,5.74013333333
385.94,4.42913333333,11.4502666667,6.33453333333,26.7272666667,4.65966666667,6.66453333333,7.6084,5.0738,5.71773333333
386.30,4.39526666666,11.3305333333,6.28033333333,26.7167333333,4.59626666667,6.6036,7.53473333333,4.993,5.64733333333
386.66,4.34866666667,11.229,6.21766666667,26.6842,4.53306666667,6.54326666667,7.46513333333,4.93586666666,5.594
387.03,4.3032,11.1655333333,6.17433333333,26.6916,4.5132,6.51933333333,7.41913333333,4.89473333333,5.56
387.39,4.32913333333,11.1368,6.17513333333,26.77,4.5256,6.54553333333,7.4076,4.91913333334,5.5634
387.75,4.31313333333,11.0814666667,6.15986666667,26.7674,4.50373333333,6.55493333333,7.36306666667,4.89406666667,5.5506
388.11,4.3506,11.055,6.19073333333,26.8108,4.52446666667,6.56746666666,7.37433333333,4.9268,5.58906666667
388.47,4.3408,10.958,6.16713333333,26.7912,4.50373333333,6.53493333333,7.32886666667,4.89766666667,5.5706
388.83,4.3358,10.8864666666,6.14753333333,26.8580666667,4.5158,6.5222,7.31786666667,4.90366666667,5.59446666666
389.19,4.319,10.8156666667,6.095,26.898,4.49493333333,6.50113333333,7.26866666667,4.87513333333,5.5788
389.55,4.3768,10.821,6.144,27.0162,4.56526666667,6.5758,7.30473333333,4.93513333333,5.6696
389.91,4.4716,10.8383333333,6.18146666667,27.1614666667,4.64393333334,6.65386666667,7.36586666667,5.01413333333,5.74833333333
390.27,4.48086666667,10.8072,6.18473333333,27.2389333334,4.66613333333,6.694,7.37766666667,5.04446666667,5.7688
390.63,4.50106666666,10.7703333333,6.19993333333,27.3639333334,4.70013333333,6.7136,7.37026666667,5.075,5.805
391.00,4.56753333333,10.7657333334,6.23173333333,27.4706,4.7512,6.77173333333,7.39753333333,5.15633333334,5.86713333333
391.36,4.518,10.6574666667,6.17346666667,27.4656,4.71606666667,6.7198,7.32373333333,5.10926666667,5.83613333333
391.72,4.50913333333,10.5875333333,6.15446666667,27.5458666667,4.72566666667,6.70173333334,7.316,5.11853333333,5.84453333333
392.08,4.472,10.4768666667,6.09113333333,27.6235333333,4.69186666667,6.66566666666,7.2476,5.07426666667,5.7954
392.44,4.45966666667,10.3987333333,6.04853333333,27.6960666667,4.66886666667,6.66053333333,7.21206666667,5.06973333333,5.78646666667
392.80,4.4604,10.3424,6.04633333333,27.7653333333,4.69373333333,6.66873333333,7.2096,5.0908,5.7912
393.16,4.53006666667,10.3254,6.1102,27.8831333333,4.78686666667,6.74093333333,7.27626666666,5.16686666667,5.8674
393.52,4.5586,10.2522,6.1092,27.9224,4.80406666667,6.7234,7.25346666666,5.17633333333,5.86646666667
393.88,4.57486666667,10.1932,6.12933333333,27.9536,4.84273333333,6.73473333333,7.23073333333,5.1898,5.8828
394.24,4.59026666667,10.1456666667,6.1306,28.0345333333,4.89346666667,6.74253333333,7.2146,5.2162,5.90373333333
394.60,4.6262,10.0907333333,6.13986666667,28.0614,4.9408,6.76573333333,7.218,5.248,5.9328
394.96,4.60906666667,9.98653333333,6.092,28.0793333333,4.92886666667,6.75013333333,7.17426666667,5.22286666667,5.9264
395.32,4.6196,9.92820000001,6.0624,28.1000666667,4.93086666667,6.736,7.15773333333,5.2236,5.92913333333
395.68,4.64546666667,9.869,6.0496,28.164,4.95353333333,6.7576,7.14346666667,5.23446666667,5.94653333333
396.04,4.68406666667,9.82313333333,6.07146666667,28.2410666667,4.9928,6.78826666667,7.16033333333,5.29153333333,5.9976
396.40,4.68253333333,9.74766666667,6.06886666666,28.289,4.99626666667,6.78426666667,7.12986666667,5.29166666667,6.01033333334
396.76,4.67233333333,9.62166666666,6.00946666666,28.2664,4.9504,6.7768,7.06006666666,5.26,5.99393333333
397.12,4.64473333333,9.51260000001,5.95253333333,28.2942,4.89446666667,6.74333333334,6.97626666667,5.21593333333,5.95126666667
397.48,4.5776,9.41353333333,5.88293333334,28.3412,4.84186666667,6.69926666667,6.9142,5.17086666667,5.91266666667
397.84,4.5324,9.31093333333,5.82353333333,28.3970666667,4.78453333333,6.6694,6.8582,5.14226666667,5.86606666667
398.20,4.53666666666,9.2426,5.81846666667,28.4424666667,4.7558,6.67326666667,6.83426666667,5.15253333333,5.87126666667
398.56,4.4928,9.16033333332,5.7702,28.5078,4.695,6.65226666667,6.7846,5.119,5.82793333333
398.92,4.44773333333,9.05726666667,5.72506666667,28.5450666667,4.65006666667,6.599,6.72273333333,5.08326666667,5.78113333333
399.28,4.461,8.99633333333,5.72826666667,28.6633333333,4.65813333333,6.63426666667,6.70866666667,5.10466666667,5.81413333333
399.64,4.46453333333,8.93353333333,5.72113333333,28.7168,4.65033333333,6.62313333333,6.6792,5.10586666667,5.8178
400.00,4.44606666667,8.86326666667,5.717,28.7562,4.6414,6.59993333333,6.64233333333,5.0854,5.79553333333
400.36,4.46506666667,8.8202,5.70653333333,28.7880666667,4.662,6.6002,6.62193333333,5.09413333333,5.7906
400.72,4.5398,8.84793333333,5.772,28.9246,4.73273333333,6.65806666667,6.65126666667,5.17046666667,5.8452
401.08,4.56606666667,8.81973333333,5.79433333333,28.9699333333,4.76146666667,6.70006666667,6.65246666667,5.21133333334,5.88553333333
401.44,4.59546666667,8.79186666667,5.80966666666,29.0345333333,4.79793333334,6.73453333334,6.65973333333,5.2374,5.91706666667
401.80,4.62366666666,8.7336,5.807,29.0949333333,4.83126666667,6.75653333333,6.6636,5.248,5.94126666667
402.16,4.67173333333,8.70513333333,5.83086666667,29.1716,4.86753333333,6.78373333333,6.68726666666,5.27746666666,5.9774
402.52,4.6732,8.6596,5.8282,29.169,4.87246666667,6.7704,6.6444,5.26293333333,5.97166666667
402.88,4.6638,8.62326666667,5.8268,29.1824666667,4.88226666667,6.77353333333,6.631,5.2524,5.96546666667
403.24,4.63566666667,8.5548,5.79593333334,29.1483333333,4.8522,6.73713333333,6.58393333333,5.21386666667,5.90753333333
403.60,4.63173333333,8.5194,5.7858,29.1834666667,4.86093333333,6.74393333333,6.574,5.2136,5.8926
403.95,4.68846666667,8.54066666667,5.8084,29.2502666667,4.9266,6.81166666667,6.624,5.25486666667,5.92193333333
404.31,4.6808,8.5174,5.8056,29.317,4.92186666666,6.80586666667,6.6222,5.2514,5.908
404.67,4.62453333333,8.45126666667,5.75506666667,29.3020666667,4.88566666667,6.74026666667,6.5754,5.19253333333,5.84973333333
405.03,4.58566666667,8.38126666667,5.71713333333,29.3098666667,4.8558,6.68866666667,6.53553333333,5.15646666666,5.7968
405.39,4.57553333334,8.32933333333,5.6928,29.2824,4.82066666667,6.66753333333,6.51253333333,5.1264,5.76386666667
405.75,4.5878,8.33006666667,5.7072,29.2984,4.82706666667,6.66086666667,6.50613333333,5.1454,5.77186666667
406.11,4.5112,8.2404,5.6312,29.2771333334,4.7482,6.57786666667,6.42366666667,5.05646666667,5.6922
406.47,4.53373333333,8.23406666667,5.63893333333,29.3397333333,4.75506666667,6.59026666667,6.45646666667,5.08426666667,5.7224
406.83,4.57506666667,8.25446666667,5.66066666667,29.3986,4.78833333333,6.61666666667,6.46946666667,5.1002,5.752
407.19,4.56646666667,8.2504,5.66073333333,29.4806666667,4.7922,6.6262,6.48573333333,5.1108,5.75786666667
407.55,4.5788,8.26033333333,5.69046666667,29.5216,4.81113333333,6.64693333333,6.49373333333,5.14106666667,5.7768
407.90,4.5346,8.20886666667,5.6504,29.5301333333,4.7662,6.60166666667,6.44373333333,5.10353333333,5.7656
408.26,4.55326666667,8.2126,5.67573333333,29.5981333333,4.78326666667,6.63446666667,6.46146666667,5.12106666666,5.7936
408.62,4.58793333333,8.21086666667,5.69753333333,29.6605333334,4.8018,6.66866666667,6.4734,5.13933333333,5.8296
408.98,4.59553333333,8.21213333333,5.69313333333,29.7157333333,4.8162,6.67333333333,6.4812,5.1376,5.8446
409.34,4.5742,8.18473333333,5.64953333333,29.7888,4.80806666667,6.642,6.4472,5.11393333333,5.81693333333
409.70,4.54693333333,8.14406666667,5.61526666667,29.8267333333,4.7858,6.626,6.426,5.08326666667,5.7968
410.06,4.59126666667,8.16426666667,5.64833333333,29.9094666666,4.8518,6.65993333333,6.45333333333,5.12966666667,5.8398
410.42,4.58226666667,8.12193333333,5.62233333333,29.9594666667,4.8466,6.6448,6.425,5.1056,5.8
410.77,4.5828,8.09033333333,5.61893333333,29.9812666667,4.83413333333,6.63133333333,6.42553333333,5.1062,5.77806666667
411.13,4.60446666666,8.06273333333,5.631,29.9967333333,4.8334,6.63326666667,6.4184,5.11246666667,5.77613333333
411.49,4.6098,8.037,5.60626666667,30.0360666667,4.8146,6.62533333333,6.40966666667,5.0992,5.7816
411.85,4.5936,8.00726666667,5.58886666667,30.0799333333,4.8086,6.60613333333,6.38226666667,5.0918,5.75566666667
412.21,4.59166666667,7.97513333333,5.57633333333,30.0652666667,4.80246666667,6.59366666667,6.36393333333,5.0922,5.74873333333
412.57,4.63726666667,8.00526666667,5.63353333333,30.1706666667,4.85266666667,6.6378,6.41,5.13366666667,5.791
412.92,4.6526,7.98113333333,5.6368,30.2126666667,4.8636,6.6514,6.40633333333,5.1366,5.79373333334
413.28,4.66346666667,7.9632,5.66066666667,30.2444666667,4.87906666667,6.66753333333,6.4154,5.16233333333,5.822
413.64,4.66826666667,7.93893333333,5.653,30.3133333333,4.87786666667,6.67106666667,6.405,5.16,5.8278
414.00,4.6212,7.8794,5.5878,30.3076666667,4.8238,6.6428,6.36813333333,5.12793333333,5.78853333333
414.36,4.60793333333,7.8454,5.57346666667,30.3312,4.81973333333,6.64513333333,6.3502,5.13473333333,5.7964
414.72,4.56293333333,7.76613333333,5.5168,30.3291333333,4.78386666667,6.6076,6.28793333333,5.10306666667,5.75493333333
415.07,4.5518,7.72333333333,5.48493333333,30.3964,4.7784,6.59713333333,6.25786666667,5.08846666667,5.74873333333
415.43,4.5266,7.65473333333,5.44713333333,30.4028666667,4.76133333333,6.56973333333,6.2202,5.06493333333,5.72093333333
415.79,4.54546666667,7.6182,5.44386666667,30.4438,4.76046666667,6.58073333333,6.21286666667,5.0726,5.73106666667
416.15,4.54286666667,7.5594,5.41533333333,30.4783333333,4.75073333333,6.5534,6.19126666667,5.0596,5.73333333333
416.51,4.52586666667,7.4904,5.37746666667,30.477,4.72746666667,6.54166666667,6.14906666667,5.0524,5.73366666667
416.86,4.54346666666,7.46166666667,5.38173333333,30.5372666667,4.72906666667,6.54886666667,6.1358,5.07306666666,5.75286666667
417.22,4.55753333333,7.40933333333,5.37466666667,30.5672,4.73193333334,6.5628,6.13273333333,5.081,5.7696
417.58,4.5428,7.3618,5.35786666667,30.5780666667,4.71706666667,6.5642,6.12246666667,5.0834,5.77353333333
417.94,4.54633333333,7.31333333333,5.366,30.6071333333,4.72613333333,6.5796,6.09893333333,5.08953333333,5.78446666667
418.29,4.5504,7.25573333333,5.34846666667,30.6287333333,4.72006666667,6.5734,6.075,5.0824,5.7814
418.65,4.58733333333,7.2452,5.37666666667,30.7274,4.75273333333,6.61286666667,6.08686666667,5.11506666667,5.83426666667
419.01,4.6034,7.23306666667,5.37893333333,30.7596666667,4.78073333333,6.63793333333,6.09646666667,5.13886666667,5.8712
419.37,4.60026666667,7.18606666667,5.36806666667,30.7662,4.78613333333,6.63513333333,6.07453333333,5.1386,5.86313333333
419.73,4.5968,7.13173333333,5.34466666667,30.7444666667,4.78313333333,6.6158,6.04213333333,5.11906666667,5.84966666667
420.08,4.58006666667,7.08026666667,5.31646666667,30.7922666667,4.7678,6.6148,6.00093333333,5.11306666667,5.83253333333
420.44,4.544,7.0152,5.26293333333,30.7907333333,4.7348,6.57146666667,5.95246666666,5.072,5.7964
420.80,4.52306666667,6.95393333333,5.22693333333,30.7577333333,4.71846666667,6.54753333333,5.91193333333,5.05346666667,5.77333333333
421.16,4.50146666667,6.91953333333,5.2054,30.7734666667,4.71233333333,6.54493333333,5.87946666667,5.04093333333,5.76326666667
421.51,4.5156,6.89673333333,5.2018,30.8024666667,4.72833333333,6.55126666667,5.86186666666,5.046,5.7682
421.87,4.53393333333,6.87653333333,5.20373333333,30.8304,4.7426,6.56306666667,5.8624,5.06026666667,5.78406666667
422.23,4.54066666667,6.86346666667,5.202,30.8616,4.7556,6.579,5.85673333333,5.0706,5.79433333333
422.58,4.5222,6.81313333333,5.1678,30.8499333333,4.74733333333,6.56246666667,5.82626666667,5.0596,5.77493333333
422.94,4.5086,6.762,5.14906666667,30.8618666667,4.73993333333,6.55126666667,5.8016,5.0484,5.7658
423.30,4.50386666667,6.72886666667,5.13646666667,30.8764666667,4.73426666667,6.54433333333,5.78113333333,5.03746666667,5.7644
423.66,4.50386666667,6.71126666667,5.13233333333,30.9379333333,4.74453333333,6.55966666667,5.77953333333,5.05113333333,5.7812
424.01,4.51933333333,6.69486666667,5.14653333333,30.9535333333,4.7712,6.5724,5.79053333333,5.0646,5.79546666667
424.37,4.5442,6.68766666667,5.16646666667,31.0126666667,4.80053333334,6.60026666667,5.8084,5.09153333333,5.8134
424.73,4.54293333333,6.67473333333,5.16766666667,31.0699333333,4.80226666666,6.6088,5.8152,5.09606666667,5.81693333333
425.08,4.571,6.67073333333,5.18086666667,31.135,4.82526666667,6.62006666667,5.83146666667,5.1186,5.8314
425.44,4.56993333333,6.64866666667,5.17493333333,31.1661333333,4.8224,6.6176,5.8254,5.1142,5.82453333333
425.80,4.5466,6.6092,5.14166666667,31.1784,4.79766666667,6.5902,5.79446666667,5.08786666667,5.79173333333
426.16,4.5344,6.57866666667,5.13693333333,31.1954666667,4.79733333333,6.5802,5.78786666667,5.07926666667,5.78746666667
426.51,4.54953333333,6.57913333333,5.14626666667,31.2615333333,4.8064,6.5954,5.79806666667,5.08186666666,5.791
426.87,4.56366666667,6.5848,5.15253333333,31.3132666667,4.817,6.6054,5.80593333333,5.09393333333,5.7904
427.23,4.56813333333,6.5746,5.1548,31.3768,4.82313333333,6.62193333333,5.82413333333,5.1054,5.8004
427.58,4.5702,6.56173333333,5.15553333333,31.3912666667,4.81266666667,6.61153333333,5.828,5.0998,5.79366666667
427.94,4.57793333334,6.56366666667,5.14846666667,31.4189333333,4.8092,6.60793333333,5.82966666667,5.09246666667,5.79286666667
428.30,4.58433333333,6.55693333333,5.14613333334,31.4485333333,4.80006666667,6.60806666667,5.82906666667,5.0914,5.8042
428.65,4.5894,6.5382,5.1454,31.492,4.80953333333,6.6102,5.81366666667,5.08033333333,5.80866666667
429.01,4.58686666666,6.535,5.14553333333,31.4886,4.80373333333,6.59473333333,5.80466666667,5.07086666667,5.79733333333
429.37,4.60993333333,6.5512,5.16726666667,31.5206666667,4.81606666667,6.60906666667,5.83946666666,5.09593333333,5.8202
429.72,4.63613333333,6.5856,5.19746666667,31.5876666667,4.85086666667,6.63273333333,5.86853333333,5.1186,5.8564
430.08,4.6548,6.5942,5.2018,31.6153333333,4.85213333333,6.62826666667,5.8628,5.12266666667,5.85793333333
430.44,4.64846666667,6.5926,5.20633333333,31.6292666666,4.85233333334,6.61686666666,5.86933333333,5.11733333333,5.87066666667
430.79,4.65886666667,6.59513333334,5.21433333333,31.6346666667,4.8598,6.6186,5.8822,5.1132,5.8738
431.15,4.67546666667,6.6192,5.23426666667,31.6717333333,4.87473333333,6.62046666667,5.8904,5.132,5.8878
431.50,4.67006666667,6.62353333333,5.23833333333,31.7304,4.8664,6.623,5.885,5.13146666667,5.89146666667
431.86,4.66813333333,6.6314,5.2412,31.7626666667,4.86006666667,6.61793333333,5.88533333333,5.1338,5.88933333333
432.22,4.6688,6.64546666667,5.24893333333,31.8027333333,4.86526666667,6.6108,5.888,5.1278,5.88273333333
432.57,4.72426666667,6.71533333333,5.3048,31.8778,4.9076,6.65593333333,5.95333333333,5.1804,5.94046666667
432.93,4.72726666667,6.72093333333,5.3104,31.8978666667,4.89326666667,6.6614,5.95993333333,5.177,5.94766666667
433.29,4.70693333333,6.7006,5.286,31.8928,4.8726,6.6348,5.91953333333,5.14033333333,5.91753333334
433.64,4.71366666667,6.7064,5.28273333333,31.9050666667,4.8724,6.62893333333,5.9326,5.1452,5.91333333333
434.00,4.70906666667,6.7098,5.27606666667,31.9315333333,4.86206666667,6.62593333333,5.9292,5.133,5.9004
434.35,4.7312,6.72366666667,5.2982,31.9548,4.8676,6.63346666667,5.93773333333,5.14606666667,5.89713333333
434.71,4.71193333333,6.71486666667,5.295,31.958,4.84413333333,6.61013333333,5.91726666667,5.12873333333,5.88413333333
435.07,4.69586666667,6.70106666667,5.26886666667,31.9802,4.8158,6.58626666667,5.90333333333,5.09713333333,5.85086666667
435.42,4.6862,6.69926666667,5.25273333333,31.979,4.80313333333,6.56886666667,5.90086666667,5.07833333333,5.83013333333
435.78,4.67493333333,6.6918,5.2388,32.0053333333,4.77833333333,6.54733333333,5.88826666667,5.04693333333,5.80993333333
436.13,4.66653333333,6.688,5.2396,31.9982666667,4.7744,6.54286666667,5.88946666667,5.04706666667,5.79946666667
436.49,4.6276,6.6668,5.20493333333,32.0019333333,4.74666666667,6.50433333334,5.8524,5.00813333333,5.75046666667
436.84,4.64493333333,6.68786666667,5.22186666667,32.0458,4.7634,6.5176,5.87066666667,5.02,5.75986666667
437.20,4.67993333333,6.738,5.26993333334,32.1126666667,4.79993333333,6.55126666667,5.92326666667,5.0618,5.79966666667
437.56,4.6902,6.74746666667,5.29353333333,32.1458,4.7926,6.55966666667,5.9338,5.06746666667,5.80893333334
437.91,4.70313333333,6.77013333333,5.30806666667,32.1631333333,4.80486666667,6.56466666667,5.96206666667,5.08046666667,5.81966666667
438.27,4.70266666667,6.78433333333,5.31093333333,32.1944666667,4.80486666667,6.56713333333,5.9708,5.086,5.83113333333
438.62,4.71426666666,6.78466666666,5.31566666667,32.23,4.81,6.56966666667,5.97413333333,5.0882,5.82486666667
438.98,4.7308,6.79986666667,5.3304,32.2768,4.82893333333,6.58566666667,5.9858,5.10286666667,5.854
439.33,4.7584,6.8192,5.36053333333,32.3246666666,4.85006666667,6.61146666667,6.008,5.1288,5.882
439.69,4.7834,6.83046666667,5.38253333333,32.3694666667,4.874,6.63706666667,6.0384,5.1638,5.91153333333
440.04,4.77293333333,6.8164,5.3704,32.3906,4.8596,6.62713333333,6.02406666667,5.15,5.901
440.40,4.7598,6.797,5.36326666666,32.4058666667,4.8476,6.61873333333,6.01586666667,5.143,5.88853333333
440.75,4.73946666667,6.77566666667,5.33973333333,32.4434666667,4.83486666667,6.59913333333,5.98826666667,5.135,5.87673333333
441.11,4.73113333333,6.74973333333,5.324,32.4746,4.8282,6.58866666667,5.96393333333,5.12533333333,5.86813333333
441.47,4.75106666667,6.75493333333,5.33386666667,32.5306,4.8554,6.6006,5.9656,5.144,5.88873333333
441.82,4.75406666667,6.73953333333,5.33946666667,32.5700666667,4.8542,6.60173333333,5.95706666667,5.15086666667,5.90853333333
442.18,4.757,6.72126666667,5.32973333333,32.6086,4.85833333334,6.59926666667,5.95466666667,5.15066666667,5.91
442.53,4.7656,6.72173333333,5.33693333333,32.677,4.87433333333,6.61293333333,5.9556,5.16946666667,5.93526666667
442.89,4.76326666667,6.6922,5.338,32.6888,4.87153333333,6.60453333333,5.94466666667,5.16413333333,5.93113333333
443.24,4.7604,6.6666,5.3236,32.7325333333,4.87766666667,6.60326666667,5.9246,5.17046666667,5.93486666667
443.60,4.75633333334,6.63966666667,5.31366666667,32.747,4.8762,6.60626666667,5.8962,5.16246666667,5.93046666667
443.95,4.7666,6.62553333333,5.30506666667,32.7609333334,4.88193333333,6.61353333333,5.88853333333,5.17946666667,5.9476
444.31,4.77266666667,6.58493333333,5.285,32.7674666667,4.86986666667,6.6102,5.8662,5.172,5.95533333333
444.66,4.76853333333,6.54406666667,5.27366666667,32.7614666667,4.87066666667,6.60546666667,5.85113333333,5.16053333333,5.9548
445.02,4.7564,6.50513333333,5.26046666667,32.7801333334,4.8618,6.5974,5.8298,5.15413333333,5.94753333333
445.37,4.72746666667,6.4576,5.22813333333,32.7894,4.831,6.58906666667,5.79993333333,5.13186666667,5.92526666667
445.72,4.71206666667,6.4166,5.20073333333,32.8051333333,4.82013333333,6.57893333333,5.77093333333,5.1146,5.90206666667
446.08,4.70693333333,6.38306666667,5.1838,32.7915333333,4.80566666667,6.57286666667,5.75026666667,5.10213333333,5.891
446.43,4.70533333333,6.34873333333,5.1676,32.7765333333,4.7928,6.56866666667,5.7282,5.08706666666,5.87946666667
446.79,4.69653333333,6.3198,5.144,32.7768666667,4.77906666667,6.56426666667,5.7082,5.08493333333,5.86513333333
447.14,4.67393333333,6.2686,5.1194,32.7591333333,4.74893333333,6.53526666667,5.67986666667,5.06046666667,5.84073333333
447.50,4.66293333333,6.247,5.11213333334,32.7796,4.75006666667,6.52686666667,5.67286666667,5.06246666667,5.84226666666
447.85,4.66593333333,6.21746666667,5.102,32.79,4.74886666667,6.5258,5.66826666667,5.05386666667,5.833
448.21,4.6746,6.2104,5.11626666667,32.8223333333,4.76633333333,6.543,5.67573333333,5.06526666667,5.845
448.56,4.68386666667,6.19793333333,5.1174,32.8328666667,4.77006666667,6.55433333333,5.68246666667,5.069,5.84073333333
448.92,4.67713333333,6.16933333333,5.0992,32.8474,4.7608,6.55086666667,5.67533333333,5.06366666667,5.83413333333
449.27,4.67846666667,6.15246666667,5.09593333333,32.8239333333,4.7714,6.54613333333,5.66733333333,5.05806666667,5.83113333333
449.62,4.67973333333,6.13713333333,5.08993333334,32.8185333333,4.77846666667,6.55066666667,5.66486666667,5.06666666667,5.83766666667
449.98,4.68073333333,6.1186,5.08433333333,32.8374,4.7888,6.55106666667,5.65586666667,5.067,5.84233333333
450.33,4.688,6.116,5.09413333333,32.8650666667,4.8064,6.56033333333,5.67013333333,5.08353333334,5.85426666667
450.69,4.70626666667,6.11813333333,5.11566666667,32.9267333334,4.8286,6.5806,5.67966666667,5.09446666667,5.8788
451.04,4.72713333333,6.134,5.13433333333,32.9536,4.85373333333,6.60506666667,5.69313333333,5.1122,5.90553333333
451.40,4.71613333333,6.09646666667,5.1128,32.9449333333,4.82713333333,6.59266666667,5.66806666667,5.08966666667,5.8858
451.75,4.71213333333,6.0872,5.10993333333,33.014,4.8312,6.593,5.66273333333,5.08886666667,5.88526666667
452.10,4.71913333333,6.091,5.10546666667,33.0358666667,4.83926666667,6.59033333333,5.6668,5.09306666666,5.87833333334
452.46,4.7194,6.08286666667,5.1012,33.1118666666,4.8442,6.5892,5.65193333333,5.09393333333,5.8854
452.81,4.74133333333,6.09633333334,5.11233333333,33.1296,4.85386666667,6.6028,5.65793333333,5.09806666667,5.89326666667
453.17,4.76373333333,6.10753333334,5.12293333333,33.1962666667,4.8674,6.6162,5.66626666667,5.12186666667,5.90826666667
