wavelength,Back_MelMelm,Belly_MelMelm,Breast_MelMelm,Crissum_MelMelm,Crown_MelMelm,DorTail_MelMelm,Patch10_MelMelm,Patch11_MelMelm,Rump_MelMelm,Throat_MelMelm,WingTip_MelMelm
710.91,19.4164,44.5021538462,34.5477333333,51.7729333333,23.7021,17.8591,17.8598333333,39.7699333333,18.99177,12.2088333333,21.4934666667
711.24,19.4834666667,44.4623384615,34.4888666667,51.6538,23.7384666667,17.8714666667,17.9767333333,39.6638,19.0588166667,12.352,21.6764666667
711.56,19.7209333333,44.6073076923,34.6276666666,51.5893333333,23.8711333333,18.0726,18.2628,39.73,19.2580933333,12.6515,21.7455333333
711.88,19.7650666667,44.8000897436,34.7444,51.9194,24.0599666667,18.2071666667,18.354,39.8892,19.3988433333,12.8341,21.8034
712.20,19.7215333333,44.6871435897,34.6574,51.787,23.9158666667,18.2069666667,18.266,39.7638,19.3793433333,12.7227666667,21.787
712.52,19.8372,44.8998538462,34.9031333333,51.9747333333,24.0956333333,18.2688333333,18.3896666667,39.9863333333,19.55684,12.8443666667,21.8894666667
712.84,19.2274666667,44.4441974359,34.3976666667,51.6332666667,23.5959333333,17.5595333333,17.7407333333,39.5853333333,18.9491266667,12.1806333333,21.3651333333
713.16,19.2245333333,44.4003102564,34.2398,51.6989333333,23.5423,17.3744333333,17.6958,39.607,18.86203,12.1670333333,21.3058
713.48,19.2530666666,44.1983512821,34.195,51.518,23.5616,17.4107666667,17.7366,39.6506,18.91434,12.3215666667,21.2310666667
713.80,19.2592666667,44.4679538462,34.2032,51.5861333333,23.6966333333,17.3929333333,17.8131666667,39.8230666667,18.95351,12.2191333333,21.2401333333
714.12,19.4322,44.6395564103,34.4043333333,51.8308666667,23.8397666667,17.6328,17.9957666667,39.9142,19.2148433333,12.2889666667,21.4533333333
714.44,19.3144,44.6583538461,34.3144666667,51.8729333333,23.6845,17.4976,17.6965333333,39.926,19.0998266667,12.0856333333,21.2230666667
714.76,19.3074,44.777374359,34.4886,51.925,23.7012,17.5368,17.6792333333,40.054,19.1002833334,12.0439666667,21.2847333333
715.08,18.9929333333,44.5927307692,34.1974,51.8054,23.4466666667,17.0909333333,17.2269333333,39.8646666667,18.7665833333,11.5435666667,20.9946
715.40,18.8011333333,44.2710615385,33.9094666667,51.4961333333,23.1753,16.9188666667,17.0232,39.6278666667,18.6481833333,11.3311,20.802
715.72,18.8577333333,44.415925641,33.9814666666,51.6074,23.3137,16.9044666667,17.1586666667,39.7036,18.6913966667,11.4622333333,20.7406666667
716.04,18.7436666666,44.3563307693,33.8970666667,51.7268,23.1112,16.7273333333,17.1045333333,39.6304666667,18.56605,11.2379,20.6576
716.36,19.1053333333,44.8131461538,34.2717333333,52.1527333333,23.3898,17.0590333333,17.3934666667,39.9468,18.93394,11.6732,20.8446
716.68,19.1203333333,44.8756538461,34.2754666667,52.0696666667,23.4226333333,17.1179666667,17.2863,40.0114666667,19.0230966667,11.6289666667,20.8911333333
717.00,19.0802,45.0986948718,34.2988666666,52.0726,23.3080333333,17.0263333333,17.1349333333,39.9729333333,18.90097,11.4184666667,20.8927333333
717.32,19.1110666667,44.8685974359,34.3564666667,51.8338,23.1381,17.0681333333,17.1344333333,39.6732,18.8758133333,11.5724,20.9097333333
717.64,18.9832,44.7172282051,34.041,51.6052,23.0164666667,16.8476333333,16.8996666667,39.5409333333,18.6409533333,11.3281333333,20.5384666667
717.96,18.8701333333,44.6186897436,33.9028,51.567,22.9360666667,16.9178,16.8508333333,39.3380666667,18.50464,11.2042333333,20.5476
718.28,18.715,44.5294923077,33.6926,51.5769333333,22.8826,16.7826333333,16.7171666667,39.1975333333,18.3210233333,11.0439,20.2487333333
718.60,18.5973333333,44.411225641,33.5958666666,51.511,22.8294,16.816,16.7117666667,39.1548666667,18.2119233333,11.1824,20.0688
718.92,18.3866666667,44.3563333333,33.6518,51.5540666667,22.6847333333,16.5222333333,16.5016333333,39.1300666667,17.88962,10.9143333333,19.7806
719.24,18.308,44.1376153846,33.6064,51.4510666666,22.5491333333,16.4390666667,16.3731666667,39.0791333333,17.79202,10.7688666667,19.5670666667
719.56,18.4132,44.1391435897,33.6098,51.3411333333,22.6373,16.6645666667,16.5070333333,39.0541333333,17.8745266667,11.0050333333,19.697
719.88,18.3814666667,43.8166948718,33.3789333333,51.0276,22.5974666667,16.6222333333,16.4130333333,38.8967333333,17.8496466667,10.8744666667,19.7060666667
720.20,18.2568666667,43.7544,33.3798,51.0001333333,22.5578666667,16.6045333333,16.3380666667,38.8451333333,17.7935,10.7556666667,19.608
720.52,18.0474,43.3655692308,33.1182666667,50.8442666667,22.3826333333,16.3961,16.1461,38.6756666667,17.7027766667,10.8166333333,19.4742
720.84,18.3268,43.818525641,33.3268666667,51.2836666667,22.7424666667,16.5531,16.3214666667,39.2338,17.9446433333,10.9179,19.7186666667
721.16,18.2778666667,43.7060846154,33.3746666667,51.1032,22.6319666667,16.4624,16.3344333333,38.9772666667,17.9950533333,11.0901333333,19.7807333333
721.48,18.7646666667,43.9763717949,33.7936,51.2036,22.9796666667,16.6558666667,16.7480666667,39.3575333333,18.4195433333,11.715,20.3192666667
721.79,19.0475333333,44.2052564102,34.1496666667,51.6171333333,23.1446,16.9410333333,17.0156666667,39.7214666667,18.74697,11.8794666667,20.5378
722.11,19.1803333333,43.9642410256,34.0958666667,51.4202,23.203,16.9461333333,17.1982,39.439,19.00291,11.9197333333,20.6092666667
722.43,19.5994,44.2152051282,34.3821333333,51.7132666667,23.7088333333,17.4723333333,17.6902,39.8644,19.49148,12.3831666667,21.2022
722.75,19.6432666667,44.3887538462,34.5402666667,51.8312666667,23.6869333333,17.3780333333,17.7745,39.8944666666,19.5479566667,12.4390666667,21.3456
723.07,19.9714666667,44.638951282,34.895,52.0499333333,23.9782666667,17.6211,17.9954666667,40.1702,19.7338633333,12.7114333333,21.5905333333
723.39,20.1108666667,44.8003589744,35.1602,52.1938,24.1457666667,17.7353333333,18.3017666667,40.3569333333,19.77999,12.7745333333,21.6097333333
723.71,20.3224,44.6611179487,35.1418666667,52.1254666667,24.0755,17.5808,18.441,40.3115333333,19.7377133333,12.8044333333,21.6606666667
724.03,20.6677333333,44.9999923077,35.5496,52.5724,24.4360333333,17.9545,18.7478333333,40.6833333333,19.97605,13.0105666667,21.8946666667
724.35,20.1731333333,44.4604641026,35.2924,52.2862,24.1221,17.6441,18.3151,40.2884666667,19.64425,12.6465666667,21.5996666667
724.67,20.1427333333,44.6401871795,35.5302666667,52.5326,24.2644333333,17.7775333333,18.3663666667,40.6690666667,19.70161,12.5582333333,21.6773333333
724.98,19.6148666667,44.3709589744,35.0818666667,52.1804,23.8067666667,17.4790666667,17.8665,40.2730666667,19.24046,11.9385333333,20.9581333333
725.30,19.4811333333,44.1941666667,34.8278,51.7326666667,23.6680333333,17.2996666667,17.8405666667,39.8824,19.12579,11.9587333333,20.9246
725.62,19.7478666667,44.935974359,35.3815333333,52.3806,24.0059666667,17.6886666667,18.0255666667,40.5577333333,19.26795,12.0615666667,21.3945333333
725.94,19.2638666667,44.4913641026,34.9939333333,51.8456666667,23.4354666667,17.2763,17.6344666667,39.9512,18.78255,11.6128,20.9976666667
726.26,19.3068666667,44.5444102564,35.016,51.9140666667,23.4935,17.5002333333,17.6923666667,40.0154666666,18.8665333333,11.8680666667,21.1541333333
726.58,18.8262666667,44.2293128205,34.6426666667,51.5737333333,23.0164,16.9628666667,17.2098,39.707,18.4649266667,11.4623333333,20.6558666667
726.90,18.9100666667,44.1991102564,34.6066666667,51.4513333333,22.9988,17.0465666667,17.2461333333,39.7237333333,18.5895133333,11.7082666667,20.7641333333
727.21,18.813,44.2093230769,34.6465333333,51.4953333333,22.9873,17.1775666667,17.1197,39.5308666667,18.5576766667,11.7867,20.5502666667
727.53,18.8334,44.2182948718,34.536,51.5368,22.8646,17.1354333333,17.162,39.5058,18.6478366667,11.8168666667,20.3968
727.85,18.9053333333,44.2132051282,34.4238,51.5386,22.7902666667,17.0252666667,17.2067333333,39.4537333334,18.5537933333,11.8104666667,20.2784
728.17,18.9857333333,44.118425641,34.2975333333,51.3653333333,22.7604666667,17.0790333333,17.3373333333,39.3480666667,18.6580466667,11.9295666667,20.3228666667
728.49,19.3553333333,44.4779153846,34.8138666667,51.9983333333,23.2106,17.4692,17.8550333333,39.8294666667,19.0761933333,12.3811666667,20.7716
728.80,19.5440666667,44.6617846154,34.9325333333,52.1922,23.5263666667,17.8469333333,18.0943666667,40.2167333333,19.3390166667,12.6732333333,21.1453333333
729.12,19.4826666667,44.4012025641,34.902,52.0162666667,23.5000333333,17.7903333333,18.1103666667,40.0940666667,19.40273,12.8263,21.1676666667
729.44,19.4182,44.4641615385,34.7301333333,52.0738,23.362,17.6345,17.9212333333,40.1023333333,19.2444566667,12.7342,20.7946666667
729.76,19.3573333333,44.5282358974,34.7006,52.1239333333,23.4083,17.4704666667,17.8636666667,40.1622666667,19.23383,12.5172333333,20.8192666667
730.08,19.4631333333,44.6369615385,34.8909333333,52.1754,23.6826666667,17.6955,18.0334333333,40.2908666667,19.3785933333,12.6518,21.0574666667
730.39,19.4831333333,44.7704230769,35.0690666667,52.5387333334,23.8037666667,17.7918333333,18.0172,40.3377333333,19.3676366667,12.5407666667,21.2929333333
730.71,19.5158,44.6847461539,35.0511333333,52.3549333333,23.7815666667,17.8175666667,18.1669666667,40.3880666667,19.33866,12.5949333333,21.4664
731.03,19.4994,44.8624538462,35.1472666667,52.5146666666,23.9951333333,17.9500666667,18.1872,40.5766666667,19.2136566667,12.4305333333,21.6948666667
731.35,19.5609333333,45.0621641026,35.278,52.5395333333,24.0635,18.0839666667,18.1312666667,40.6523333334,19.28538,12.4205333333,21.8154666667
731.67,19.7699333333,45.1354564103,35.3118,52.7600666667,24.2794333333,18.1621,18.2014,41.0251333333,19.2898233333,12.6193666667,21.8820666667
731.98,19.6304666666,44.9833923077,35.2118666667,52.529,24.1439666667,18.0460333333,18.1225666667,40.8086,19.1979033333,12.5112,21.7846
732.30,19.6740666667,44.9646897436,35.2848,52.4188,24.1084333333,17.9844666667,18.1557,40.7415333333,19.28888,12.6315666667,21.7271333333
732.62,19.4624666667,44.9050692308,35.1148,52.4826666667,23.9079,17.7891666667,18.0208,40.6014,19.0760566667,12.4291666667,21.4828
732.94,20.0472666667,45.3860923077,35.5945333333,52.6294666667,24.5532,18.4425333333,18.5832,40.9768666667,19.7574266667,13.0377666667,22.2591333333
733.25,20.0478666667,45.3868051282,35.6171333333,52.5742,24.5634333333,18.4629,18.6227,40.977,19.6989666667,13.0242666667,22.0784666667
733.57,20.1110666667,45.3076717949,35.5144,52.5874666667,24.5096666667,18.4640666667,18.7135666667,40.9008666667,19.6604033333,12.8964333333,22.1389333333
733.89,19.8322666667,45.0800769231,35.1501333333,52.1405333333,24.2577333333,18.2552666667,18.4751333333,40.6984666667,19.35801,12.4950666667,21.8677333333
734.21,19.8672,45.1966102564,35.1152666667,52.3455333333,24.3211333333,18.2855,18.3289333333,40.9072666667,19.34343,12.375,21.7864666667
734.52,19.5486666667,44.7343435897,34.6940666667,51.8317333333,23.9598666667,17.8003333333,18.0691,40.5130666667,19.1712166667,12.1531666667,21.4443333333
734.84,19.4370666667,44.3973358974,34.4951333333,51.5907333333,23.9008,17.6810333333,18.0596,40.3798666666,19.1150733333,12.0130333333,21.3539333333
735.16,19.0776,44.3492487179,34.2899333333,51.3768,23.6085333333,17.5832666667,17.7865333333,39.8653333333,18.91989,11.7306333333,21.2808666667
735.48,18.8818666667,44.0960871795,33.9193333333,51.0715333333,23.3449666667,17.3109,17.409,39.7386,18.7050966667,11.4215333333,21.09
735.79,18.8266,44.1748435897,33.9404666667,51.308,23.1247,17.2235333333,17.1983666667,39.8320666667,18.4637366667,11.015,20.9454
736.11,19.1520666667,44.4693692308,34.1715333333,51.405,23.4048666667,17.5581333333,17.4890333333,40.0896666667,18.7117533333,11.3189333333,21.1215333333
736.43,18.7374,44.3067666667,33.9906666667,51.3640666667,23.0974,17.2721666667,17.2498333333,39.8170666667,18.2992,11.0205333333,20.8104666667
736.74,18.4212,43.9164871795,33.6825333333,51.0263333333,22.6226,17.0321333333,16.6268,39.3540666667,17.9347066667,10.7059,20.5960666667
737.06,18.4098,43.9831076923,33.6242,51.1738,22.7024,17.1255333333,16.5149333333,39.501,17.9015533333,10.6308333333,20.4791333333
737.38,18.9623333333,44.2884589744,33.9184,51.4904666667,23.2308,17.3730666667,17.0217666667,39.9626,18.4772233333,11.3916666667,20.9052
737.69,18.7658666667,44.309825641,33.9265333333,51.3356666667,23.3184666667,17.3175333333,17.1611333333,39.8324,18.4882566667,11.3642666667,20.9813333333
738.01,19.1368,44.555774359,34.3194666667,51.5945333333,23.6080333333,17.7216,17.4268333333,40.1404,18.7126233333,11.7751666667,21.1015333333
738.33,19.5232666667,44.9243512821,34.6056,51.9732666667,23.8815333333,18.0943666667,17.8383666667,40.6098666667,18.9482833333,12.2256,21.4402666667
738.64,19.742,45.0250153846,34.8259333333,52.1086666667,24.0859333333,18.3308,18.1618333333,40.7838666667,19.16971,12.5619666667,21.608
738.96,19.8996,45.1236076923,35.0456666667,52.2927333333,24.202,18.3817666667,18.4180666667,40.8849333333,19.23402,12.6689333333,21.8150666667
739.28,19.8620666666,45.1352538462,34.953,52.1875333333,24.3374333333,18.2574333333,18.6072333333,40.6142,19.26394,12.8280666667,21.7626666667
739.59,19.5234,44.8481717949,34.6779333333,51.8122,24.1104,17.8762666667,18.3138333333,40.4567333333,18.93687,12.3408333333,21.6572666667
739.91,19.6852,44.6905282051,34.8158,51.9016,24.2079,18.0058,18.3586,40.7184666667,19.06956,12.5564,21.8076666667
740.23,19.821,44.8619769231,35.0383333333,52.132,24.5144333333,18.2835333333,18.7935333333,41.0864,19.4113966667,12.6673,22.1394666667
740.54,19.8414666667,44.966174359,35.0486666667,52.1975333333,24.5432333333,18.3404333333,18.7265,41.2892666667,19.5032266667,12.8824,22.3158
740.86,19.2942666667,44.8014461538,34.84,51.8715333333,23.9874333333,18.1362333333,18.2632,40.8486,19.0115833333,12.3116,21.8609333333
741.18,18.976,44.5826051282,34.4594,51.8026666667,23.6094333333,17.8649333333,17.9438666667,40.5040666667,18.7373,12.0869666667,21.5601333333
741.49,18.7544666667,44.5260666666,34.4214,51.7677333333,23.5750666667,17.8252666667,17.8049333333,40.4558666667,18.6508133333,11.9062333333,21.5575333333
741.81,18.4351333333,44.4101205128,34.2768666667,51.4301333333,23.3759666667,17.7105333333,17.5647333333,40.099,18.4942033333,11.6816666667,21.3421333333
742.12,18.4204,44.2538205128,34.1554666667,51.3356666667,23.1103,17.469,17.3443333333,40.0758,18.2565833333,11.3018666667,21.0102
742.44,18.697,44.8333794872,34.4152,51.8984,23.4166,18.0169333333,17.6081,40.5251333333,18.55402,11.5453333333,21.2971333333
742.76,18.897,44.8672794872,34.6096,51.7915333333,23.5714333333,18.3771666667,17.5430333333,40.8372666667,18.74983,11.7584666667,21.5388666667
743.07,19.1619333333,45.1543333333,34.9244,52.2050666667,23.7128,18.6580666667,17.625,40.9935333333,19.0468066667,11.8929666667,21.7466
743.39,19.1474,45.2369358974,34.7483333333,52.0781333333,23.5894666667,18.5434666667,17.5532666667,40.8822,18.89439,11.5275333333,21.6430666667
743.70,19.4247333333,45.4221384616,34.7311333333,52.0697333333,23.8294333333,18.6336,17.7603666667,41.0101333333,18.9688533333,11.9133333333,21.6032666667
744.02,19.1864,45.2206487179,34.4865333333,51.5959333333,23.5181,18.4696333333,17.7663,40.4379333333,18.8130233333,11.6539,21.2278
744.34,18.9817333333,45.0522230769,34.2251333333,51.4896666667,23.2730666667,18.1893333333,17.5237,40.2259333333,18.5284366667,11.3858666667,21.0634666667
744.65,19.3963333333,45.383851282,34.7996,51.8062,23.4523,18.3341333333,17.7046,40.7286666667,18.87775,11.5804333333,21.2650666667
744.97,19.4588,45.3254820513,34.8410666667,51.6788666667,23.1941666667,18.1482666667,17.8776,40.6148666667,18.99596,11.714,21.4921333333
745.28,19.2316666667,45.2305564102,35.0000666667,51.8400666667,22.9864666667,17.8174333333,17.5697333333,40.6753333333,18.8830666667,11.4266,21.1895333333
745.60,18.97,45.214048718,34.979,51.5544666667,23.0177,17.6597666667,17.4662666667,40.5010666667,18.8881366667,11.4741666667,21.3643333333
745.91,18.7344666667,44.7677923077,34.857,51.063,22.888,17.3240666667,17.3470666667,40.0892666667,18.7692333333,11.4685333333,21.0354
746.23,18.5643333333,44.4262230769,34.5188666667,50.9309333333,22.7234,17.0295666667,17.1852666667,39.9228666667,18.33421,11.0977333333,20.6084666667
746.55,18.0368666667,43.9846974359,33.9247333333,50.3947333334,22.3487666667,16.5986333333,16.6141333333,39.6192,17.8556266667,10.5309666667,19.9874666667
746.86,18.2204666667,44.0390820513,34.0834,50.6900666667,22.5542333333,16.9818333333,16.9433666667,39.6312,18.0999933333,11.1110666667,20.1936666667
747.18,18.4591333333,44.1080615385,34.2695333333,50.8164666667,22.4263333333,17.1193666667,16.9705,39.6838666667,18.0984166667,11.0958333333,20.3469333333
747.49,18.5626666667,44.1437717949,34.4814,51.1634,22.6424,17.1575666667,16.9761666667,39.9355333333,18.0309066667,11.1017333333,20.4802
747.81,19.0765333333,44.4455410256,34.9663333333,51.7338666667,23.1788666667,17.9282,17.4985,40.5075333333,18.7905866667,11.8975,20.9417333333
748.12,18.9131333333,44.5571435898,34.834,51.7809333333,23.2541666667,18.0670333333,17.5677666667,40.353,18.7561133333,11.9711333333,21.1933333333
748.44,19.0722,44.6666230769,34.8819333333,51.9597333333,23.7731333333,18.5344666667,17.7631333333,40.5060666667,18.9511833333,12.1298333333,21.3799333333
748.75,19.0943333333,44.7132307692,34.5598666667,51.8188,23.5748333333,18.4660666667,17.7882666667,40.399,18.8098666667,12.1276333333,21.4754
749.07,19.3592,44.9371282051,34.9326666667,52.1862666667,23.8140333333,18.8439333333,18.0863333333,40.6438666667,19.1327966667,12.4333333333,21.764
749.38,19.6909333333,45.0868410256,34.9889333333,52.3288,24.0822,19.2852,18.1795333333,40.8262,19.27657,12.6421333333,22.1962666667
749.70,20.0477333333,45.4859666667,35.4194,52.8798,24.3077,19.7031333333,18.5287333333,41.0443333333,19.7108033333,13.0109666667,22.4917333333
750.01,20.4338666667,45.6172205128,35.8003333333,53.1044,24.5073666667,20.0029,19.0459666667,41.2720666667,19.97892,13.5799666667,22.8976
750.33,20.2334,45.6437051282,35.6943333333,52.9622666666,24.3268,19.7577,18.7088666667,41.1429333333,19.9897433333,12.9923,22.7858666667
