wavelength,Back_LoxViof,Belly_LoxViof,Breast_LoxViof,Crissum_LoxViof,Crown_LoxViof,DorTail_LoxViof,Patch10_LoxViof,Rump_LoxViof,Throat_LoxViof,WingTip_LoxViof
745.91,9.35946666666,9.95723333332,8.05766666667,35.4842666667,7.82260000001,10.2368,34.5290666667,10.5059333333,37.3830666667,15.2093333333
746.23,9.18326666667,9.93846666667,7.87753333333,35.3648,7.70706666667,10.1214,34.3812,10.4263333334,37.2428666667,15.1259333333
746.55,9.04013333333,9.77136666667,7.70606666666,35.2381333333,7.56986666667,9.90926666667,34.2440666667,10.3251333333,37.0767333333,14.9244666667
746.86,9.16800000001,9.96513333333,7.77020000001,35.4479333334,7.73053333333,10.1074666667,34.4613333333,10.4358,37.1929333333,14.9443333334
747.18,9.2306,10.0151,7.78093333333,35.6202,7.78653333334,10.2525333333,34.751,10.5750666667,37.4283333333,15.0376
747.49,9.45840000001,10.2343333333,8.01686666667,35.7124,7.94573333333,10.6088,34.8161333333,10.7301333333,37.5535333333,15.1112
747.81,9.55673333334,10.3695,8.19839999999,35.7889333333,8.05253333334,10.8037333333,34.8762666667,10.9756666667,37.5314666667,15.2476
748.12,9.437,10.2044333333,7.97226666666,35.8798666667,7.91859999999,10.6924666667,34.8256666667,10.8682666667,37.607,15.0716
748.44,9.42840000001,10.2749666667,7.97633333333,35.7332666667,7.9068,10.758,34.6246666667,10.9187333333,37.412,14.9955333333
748.75,9.51206666667,10.3133,8.09479999999,35.7863333333,7.92586666667,10.8076,34.618,10.9365333333,37.4454,14.9196
749.07,9.10706666667,9.88803333334,7.69413333334,35.3245333333,7.47406666666,10.3710666667,34.2644,10.5091333333,37.1269333333,14.5772666667
749.38,8.87973333333,9.70546666667,7.4632,35.2792666667,7.2502,10.1890666667,34.2753333333,10.2746666667,37.0703333333,14.5208
749.70,8.96326666668,9.73266666667,7.58486666667,35.3523333333,7.34033333333,10.2118,34.3263333333,10.219,37.1249333333,14.5966
750.01,8.9474,9.66183333333,7.62433333333,35.3819333333,7.31726666667,10.1974,34.3678,10.2138666667,37.2422666667,14.576
750.33,8.87946666666,9.58286666667,7.541,35.2117333333,7.24833333333,10.1234,34.3429333333,10.1088,37.1395333333,14.6009333333
750.64,8.86893333333,9.5385,7.5348,35.1589333333,7.2588,10.1846,34.2543333333,9.98166666667,36.9992,14.5193333333
750.96,8.8932,9.43286666667,7.47566666667,35.1351333334,7.2348,10.0846,34.3904666667,9.95953333332,37.1023333333,14.5174
751.27,8.90306666667,9.39526666666,7.38313333333,35.1430666667,7.25573333333,10.0848666667,34.4505333333,9.83746666666,37.2077333333,14.5412
751.59,9.03139999999,9.5825,7.5458,35.1046,7.38373333333,10.2295333333,34.5497333333,9.89946666667,37.2095333333,14.6142666667
751.90,8.93439999999,9.2973,7.47173333334,35.0174666667,7.25026666667,10.0572666667,34.5282,9.67493333333,37.0509333333,14.4838
752.22,8.88273333333,9.25356666667,7.4456,35.0931333333,7.1896,10.1381333333,34.5777333333,9.61886666667,37.0514666667,14.5870666667
752.53,9.2818,9.6167,7.79333333333,35.5791333333,7.5882,10.5484,35.0773333333,9.93653333335,37.5544666667,14.999
752.85,9.03840000001,9.3739,7.55346666667,35.3186666667,7.32286666667,10.3692666667,34.7843333333,9.65133333333,37.2853333333,14.8591333333
753.16,8.99919999999,9.25816666667,7.41966666667,35.3145333333,7.26206666667,10.3962666667,34.7830666667,9.6112,37.3690666667,14.8318666667
753.47,8.93266666666,9.29513333333,7.3894,35.2288,7.2972,10.3576,34.6961333333,9.55946666667,37.3179333333,14.8241333333
753.79,8.91740000001,9.3291,7.42,35.2696666667,7.3254,10.2990666667,34.6809333333,9.57233333333,37.3821333333,14.8400666667
754.10,8.97546666667,9.38153333333,7.50526666667,35.2114,7.36673333334,10.2446,34.5457333333,9.61479999999,37.3762666667,14.9138
754.42,8.985,9.4086,7.60726666667,35.3252666667,7.39353333334,10.2518666667,34.4914666667,9.67380000001,37.241,14.9855333334
754.73,9.05560000001,9.40513333333,7.72546666667,35.4548,7.42326666667,10.2106666667,34.5924666667,9.74113333335,37.3414666667,15.0852666667
755.05,8.93866666667,9.263,7.6724,35.4189333333,7.354,10.1330666667,34.6012,9.64166666667,37.3492666667,15.0266
755.36,9.09546666667,9.50266666667,7.8518,35.6150666667,7.5102,10.3472,34.8321333333,9.82346666668,37.6182666667,15.1736666667
755.67,9.05493333334,9.51856666667,7.77986666667,35.5495333333,7.44166666667,10.3124,34.8003333333,9.80833333333,37.592,15.2491333333
755.99,9.13553333333,9.6539,7.86546666667,35.6082666667,7.4086,10.3422,34.8348666667,9.87739999999,37.5608,15.2106
756.30,9.43680000001,9.93063333333,8.1182,35.7743333333,7.67593333333,10.4739333333,35.0505333333,10.0574,37.7196666667,15.3084
756.62,9.36759999999,9.85903333333,8.00313333333,35.7581333334,7.57613333334,10.4239333333,34.9776666667,9.97713333335,37.6626666667,15.0669333333
756.93,9.46206666666,9.89836666667,7.92986666667,35.8975333333,7.51353333334,10.5080666667,35.1404,10.0777333333,37.7485333333,15.1804
757.24,9.38193333334,9.814,7.73053333333,35.8326666667,7.35073333333,10.404,35.113,9.91213333333,37.7725333333,15.057
757.56,9.39473333334,9.87583333333,7.70086666667,35.943,7.33413333333,10.3908,35.2956666667,9.9678,37.9014,15.0933333333
757.87,9.51553333334,9.979,7.71559999999,36.0720666667,7.39346666667,10.5006,35.4754,10.0481333333,38.1922,15.2271333333
758.18,9.38426666666,9.8288,7.46973333333,35.9026666667,7.15133333333,10.3214666666,35.342,9.85293333335,38.1175333333,15.0355333333
758.50,9.55733333334,9.92336666666,7.52606666667,35.8082666667,7.23766666666,10.3809333333,35.2909333333,10.0289333333,38.0624666667,15.1475333333
758.81,9.54893333333,9.8691,7.47013333333,35.7472,7.22786666667,10.3640666667,35.3069333333,10.0129333333,37.9511333333,15.1422
759.13,9.52580000001,9.74326666668,7.37013333333,35.6273333333,7.22186666667,10.2450666667,35.3171333333,9.88946666667,37.9154,15.0208666667
759.44,9.25940000001,9.51719999999,7.07733333333,35.3258666667,7.0952,9.9802,35.1462,9.7532,37.6717333333,14.8300666667
759.75,9.31486666667,9.65943333333,7.1352,35.4735333333,7.19826666667,10.0984,35.3731333333,9.96653333333,37.9582666667,15.003
760.07,9.39333333334,9.83236666667,7.41226666667,35.7897333333,7.34546666666,10.2535333333,35.8094,10.2042666667,38.2914666667,15.4304666667
760.38,9.5852,10.0694333333,7.809,35.9701333333,7.66433333333,10.5124666667,35.9938,10.4870666667,38.5270666667,15.6162666667
760.69,9.57946666667,10.0410333333,7.97860000001,36.0355333333,7.86173333333,10.564,36.0278666667,10.6598666667,38.4678666667,15.6546
761.01,9.4996,9.91876666667,7.93073333334,36.0298666667,7.82786666667,10.4646666667,36.1738666667,10.5637333333,38.4290666667,15.6577333333
761.32,9.1498,9.57123333335,7.6388,35.8892666667,7.52413333334,10.0364666667,35.9931333333,10.2366666667,38.3124,15.2902666667
761.63,9.195,9.63513333334,7.69513333333,35.8808,7.5328,10.1135333333,35.9228666667,10.2567333333,38.2869333333,15.364
761.94,8.88100000001,9.3642,7.46813333333,35.8098666667,7.23293333333,9.90753333333,35.8484666667,10.0032666667,38.2175333333,15.1613333333
762.26,8.91720000001,9.3819,7.51233333334,35.9055333333,7.268,9.89793333333,35.8153333333,10.0202,38.3313333333,15.2414
762.57,8.97400000001,9.51723333333,7.55133333333,36.1292,7.30946666667,9.99126666667,35.9903333333,10.1458,38.5678666667,15.3802666666
762.88,8.86960000001,9.39913333333,7.43,36.1854,7.1526,9.91940000001,35.9538,10.0244,38.6441333333,15.2698
763.20,8.57753333333,9.05066666667,7.1894,36.0462666667,6.85126666667,9.64853333334,35.8014,9.7822,38.5292666667,15.0368666667
763.51,8.4562,8.89803333333,7.0086,35.7163333333,6.69473333333,9.46699999999,35.4722666667,9.59146666666,38.249,14.8356666667
763.82,8.23833333333,8.64266666667,6.76426666667,35.6250666667,6.4508,9.16826666667,35.3116,9.30279999999,38.0795333333,14.7172
764.14,8.22126666666,8.6592,6.70706666667,35.689,6.3408,9.13153333333,35.3049333333,9.23173333333,38.2182,14.8042
764.45,8.13226666667,8.64173333333,6.64213333333,35.841,6.2354,9.16353333333,35.356,9.19426666667,38.4286,14.7865333333
764.76,8.32080000001,8.84813333333,6.82986666667,35.9164666667,6.47833333333,9.45713333334,35.4379333333,9.43346666666,38.36,14.9842
765.07,8.2052,8.7936,6.827,36.0290666667,6.50466666667,9.41973333333,35.5544666667,9.47866666666,38.3533333333,15.0044666667
765.39,8.55973333334,9.1084,7.13306666667,36.3630666667,6.8124,9.76000000001,35.8196,9.76173333334,38.5699333333,15.3360666667
765.70,8.59113333333,9.2335,7.145,36.5027333333,6.88946666667,9.88673333332,35.9536666667,9.85580000001,38.5884,15.4174
