wavelength,Back_DigCarm,Belly_DigCarm,Breast_DigCarm,Crissum_DigCarm,Crown_DigCarm,DorTail_DigCarm,Patch10_DigCarm,Rump_DigCarm,Throat_DigCarm,WingTip_DigCarm
751.59,8.02186666667,24.0923333334,17.8552666667,29.1796666667,7.8806,11.7344037037,17.2788666667,10.2948,9.313,11.0097333333
751.90,8.14566666667,24.214,17.8406666667,29.4740666667,7.94673333333,11.7898259259,17.4668,10.4290666667,9.41780000001,11.1281333333
752.22,7.74206666667,23.9825333333,17.6424666667,29.5576,7.68479999999,11.455637037,17.1854,10.121,9.11393333333,10.9023333334
752.53,7.9452,24.2240666667,17.8322,29.7892,7.80373333334,11.7256925926,17.4132666667,10.3741333333,9.22626666666,11.2472
752.85,7.87546666667,24.0114,17.8223333333,29.6548666667,7.68446666667,11.7167296296,17.3201333333,10.1950666667,8.97519999998,10.9618666667
753.16,8.0486,24.0974,17.8906,29.6930666667,7.84846666667,11.8253185185,17.282,10.3122666667,9.05733333333,11.0615333333
753.47,8.08186666666,23.9744666667,17.7903333333,29.7167333333,7.76186666667,11.7530259259,17.1613333333,10.2454,9.13106666667,11.0206
753.79,8.02893333333,23.9340666666,17.7496,29.8079333333,7.77813333333,11.5967555555,16.9812666667,10.312,9.12133333333,11.1946666667
754.10,8.392,24.1114666666,17.7888666667,29.899,7.99073333334,11.6975296296,17.1008,10.4612666667,9.2602,11.2393333333
754.42,9.06026666667,24.935,18.5665333333,30.5183333333,8.62266666666,12.4326444445,17.7868666667,11.0902,10.1108666667,11.867
754.73,8.88059999999,24.8900666667,18.4790666667,30.4402,8.38559999999,12.1142814815,17.5578,10.8361333333,9.84326666666,11.7932666667
755.05,8.98393333333,24.9224666667,18.6407333334,30.5592666667,8.37760000001,12.2814481481,17.4806666667,10.9469333333,10.0304,11.9324
755.36,8.56413333333,24.6849333333,18.4448666667,30.4168,8.03940000001,12.0276481481,17.2491333333,10.6077333333,9.78806666669,11.6799333333
755.67,8.71973333333,24.7174666667,18.5079333333,30.3996666667,8.055,12.0800074074,17.4113333333,10.6718,10.0013333333,11.7907333333
755.99,8.75693333333,24.7674,18.5506,30.4116,8.11913333333,12.2112037037,17.5474,10.7206,10.1502666667,11.7572
756.30,8.75593333333,24.5632666667,18.4280666667,30.5288666667,8.04073333334,12.0175296296,17.4866666667,10.7125333333,10.1132,11.9281333334
756.62,8.68466666666,24.4871333333,18.3765333333,30.8074666667,8.00626666667,11.9553296296,17.5196666667,10.7224666667,9.98999999998,11.9654666667
756.93,8.87486666667,24.6639333333,18.4754666667,30.9141333333,8.4612,12.2123185185,17.7607333333,10.9254,10.0422,12.2982
757.24,9.37606666666,25.0668666667,18.9382,31.4208,9.00993333332,12.8012037037,18.3354,11.3308,10.3618666666,12.7474666667
757.56,9.21539999999,25.0436666666,18.8935333333,31.4451333333,8.78640000001,12.8201074074,18.1907333333,11.2814666667,10.2342,12.7320666667
757.87,8.88139999999,24.4039333334,18.2174666667,31.0677333333,8.34753333333,12.3143555555,17.6129333333,10.8191333333,9.5706,12.1243333333
758.18,9.26540000001,24.509,18.3397333333,31.2404,8.93386666666,12.5985111111,17.8816666667,11.3051333333,10.0464666667,12.3442666667
758.50,9.12626666665,24.4858,18.0638666667,31.3662,8.9208,12.3037444445,17.7768666667,11.1664,9.81006666667,12.2724666667
758.81,9.5778,24.8085333333,18.2560666667,31.5420666667,9.25213333333,12.6379518519,18.1361333333,11.3720666666,10.1126666667,12.6172666667
759.13,10.1765333333,25.0578666666,18.5374666667,31.7054666667,9.64959999999,13.0901259259,18.4961333334,11.7384,10.4774,12.9968
759.44,10.022,24.9916666667,18.2945333334,31.7054666667,9.59026666668,12.8244592593,18.2336,11.4755333333,10.1023333333,12.9898666667
759.75,10.3264,25.4881333333,18.5708,31.8711333333,9.94893333333,13.2739074074,18.6177333333,11.9069333333,10.442,13.3582666667
760.07,10.241,25.3356666667,18.2717333333,31.4926,9.70133333333,13.1254814815,18.5564666667,11.6379333333,10.3424666667,13.306
760.38,10.3254,25.2336666667,18.2281333333,31.4958,9.45306666668,12.9425888889,18.4194666667,11.6406666667,10.2597333333,13.2784666667
760.69,9.63000000001,24.4246,17.4889333333,30.5746,8.58840000001,12.1826814815,17.6181333333,10.8169333333,9.62739999999,12.5125333333
761.01,9.63226666668,24.0792666667,17.2707333333,30.4622666667,8.571,12.0135,17.5099333333,10.6304666667,9.55080000001,12.3849333333
761.32,9.47993333333,23.9471333334,17.1738666667,30.2992666667,8.51353333333,11.8279074074,17.4556666667,10.5860666667,9.36306666667,12.3617333333
761.63,9.46760000001,23.9024,17.1280666667,30.3272,8.22226666667,11.7348111111,17.2356666667,10.5787333333,9.1184,12.3368666667
761.94,9.63273333333,23.9845333333,17.2662,30.5198,8.27413333333,11.9363814815,17.3131333334,10.6019333333,9.22673333334,12.3314
762.26,9.31746666667,23.6547333333,17.0964,30.3462,8.12193333333,11.716537037,16.8821333333,10.4274,8.98586666667,12.1714
762.57,8.8486,23.4485333333,16.7554666667,30.3303333333,7.75313333334,11.3854851852,16.4877333333,10.0625333333,8.66426666668,11.7922666667
762.88,9.0246,23.5328,16.9320666667,30.3359333334,7.82640000001,11.5238444444,16.5547333333,10.2312666667,8.89679999999,11.9560666667
763.20,9.23313333334,23.4642666667,17.1528666667,30.4801333333,7.90720000001,11.6120111111,16.5128,10.1662,8.98793333332,12.0406666667
763.51,9.72466666666,23.8821333333,17.6696,31.0338666667,8.32093333333,12.111762963,16.8968,10.5919333333,9.34240000001,12.5236666667
763.82,9.54613333334,23.8774,17.5818,31.04,8.23866666667,12.1187259259,16.8521333333,10.3862,9.27133333333,12.3598666667
764.14,10.0463333333,24.4258666667,18.1628666667,31.6116666667,8.78586666667,12.6938333333,17.4318,10.9711333333,9.71886666667,12.8782666667
764.45,10.3935333333,24.7729333333,18.6199333333,31.9637333333,9.15120000001,13.0561481482,17.7033333333,11.3665333333,10.0678666667,13.2456
764.76,10.7604,25.0834666667,19.0724,32.3908,9.47073333332,13.5129703704,18.0313333333,11.6903333333,10.4435333333,13.5776
765.07,10.6048,24.9152,18.9715333333,32.3047333333,9.31293333334,13.5104777778,17.9965333333,11.3944666667,10.3034,13.4248
765.39,10.4334666667,24.629,18.8828666667,31.9518,9.2212,13.4403407407,17.7585333333,11.2818666667,10.109,13.4213333333
765.70,10.8213333333,24.7900666667,19.1286,32.2502666667,9.46319999999,13.579262963,17.9043333333,11.4567333333,10.3419333333,13.7130666667
766.01,11.3384,25.0727333333,19.5785333333,32.4904666667,9.83139999999,14.0084518519,18.3371333333,11.7368666667,10.6233333333,14.1916
766.32,11.552,24.8958666667,19.7454666667,32.5222,10.0913333333,14.1486666667,18.4466,11.7826666667,10.7647333333,14.1868666667
766.64,11.1476,24.5678,19.2686,32.2964666667,9.81926666667,13.8904481482,18.0383333333,11.411,10.3208666667,13.8265333333
766.95,10.5238666667,24.1527333333,18.7971333333,31.8642,9.3768,13.4164925926,17.4481333333,10.7463333333,9.73366666667,13.3215333333
767.26,10.4678,23.9232,18.6800666667,31.8152,9.17539999999,13.1270148148,17.2320666667,10.5441333333,9.44973333334,13.3516666667
767.57,10.1443333333,23.4904,18.2818,31.6912666667,8.82546666668,12.6575777778,16.8266666667,10.0268666667,9.133,13.0322666667
767.88,9.58926666667,23.0117333333,17.5720666667,31.3276666667,8.18066666667,12.1458481482,16.1306,9.34513333333,8.53706666667,12.5053333333
768.20,8.8878,22.372,16.9172666667,31.0366666666,7.5146,11.4791407408,15.3313333333,8.69893333334,7.75500000001,11.9395333333
768.51,8.69346666668,22.1987333333,16.6525333333,30.8254666667,7.457,11.3267074074,15.0895333333,8.81993333334,7.70633333333,11.5982666667
768.82,9.0432,22.6243333334,17.0512666667,31.365,7.731,11.5870888889,15.5530666667,9.18893333334,8.01893333333,11.8607333333
769.13,9.36166666667,22.9219333333,17.3719333333,31.6434666667,8.02533333333,11.9866296296,16.0951333333,9.68906666667,8.12953333334,11.9634666667
769.44,9.03793333333,23.0062666667,17.4335333333,31.9028,7.9556,11.820837037,15.808,9.68453333333,7.96326666667,11.8493333333
769.76,8.66806666667,23.113,17.1491333333,32.3168666667,7.576,11.4906518519,15.6838666666,9.4342,7.59586666667,11.7968
770.07,8.12080000001,22.7137333333,16.5857333333,31.9725333333,6.88126666667,10.9210740741,15.2936666667,8.99960000001,7.08793333334,11.1179333333
770.38,7.4408,21.6759333333,15.7670666667,31.1096,6.39086666667,9.97111481481,14.5193333333,8.44553333333,6.59666666666,10.2778666667
770.69,7.73626666665,21.7330666667,15.883,31.0904,6.83666666667,10.1950629629,14.656,8.49913333333,6.95693333334,10.3358666667
771.00,7.03273333333,21.0726,15.1377333333,30.4016,5.9936,9.63968518517,13.9600666667,7.7434,6.305,9.71613333333
771.32,6.98153333333,21.0593333333,15.218,30.1765333333,6.15606666667,9.49794814815,14.0948666667,7.62386666667,6.1136,9.72986666667
771.63,7.13413333333,20.9388666667,15.3006,29.5304,6.00393333333,9.42078888888,14.2936666667,7.43559999999,6.28,9.75993333333
771.94,7.30253333333,20.8536,15.3692666667,29.4196,6.14573333333,9.51181111111,14.3194,7.2898,6.53426666667,10.0512666667
772.25,6.70506666667,19.8677333333,14.4131333333,28.6598,5.31366666667,8.62768148149,13.5168,6.58126666667,5.84733333333,9.32993333333
772.56,6.4118,19.4988666667,13.8906,28.4164666667,5.0636,8.40571851853,13.1389333333,6.15246666666,5.8112,9.09906666667
772.87,6.14506666667,18.6852,13.0966666667,27.7537333333,4.4532,7.67266666667,12.6364666667,5.68046666666,5.299,8.79246666667
773.18,6.03853333333,18.0976666667,12.7626666667,27.4275333333,4.03006666667,7.25880740741,12.4440666667,5.54313333333,5.0166,8.30346666667
773.50,6.82213333333,18.4366,13.5688,28.0702,4.97446666666,7.88784814814,13.1422666667,6.26679999999,5.66286666667,9.2384
773.81,6.91846666667,18.5974666667,13.6435333333,28.1097333333,4.6572,7.9885074074,13.0591333333,6.28466666667,5.35406666667,9.22453333332
774.12,6.20726666667,17.8945333333,13.0333333333,27.6352,3.70166666667,7.49119629629,12.5330666667,5.8754,4.47013333333,8.45386666665
774.43,6.6668,18.0905333333,13.3654,28.0722,4.2582,8.00442962963,12.8756,6.41946666667,4.913,8.81859999998
774.74,6.296,17.6512,13.0878666667,28.1399333333,3.97033333333,7.72342962962,12.7543333333,6.29133333333,4.62813333333,8.57993333333
775.05,6.5586,17.831,13.0328666667,28.4835333333,4.30993333333,7.90817407407,12.8826,6.75586666667,4.84506666667,8.66680000001
775.36,6.50026666667,17.7127333333,12.9338,28.4260666666,4.1084,7.82114074075,12.7769333333,6.40519999999,4.3746,8.66380000002
775.67,6.68586666667,18.1762,13.3139333333,28.8360666667,4.5212,8.32442962962,13.1796666667,6.53706666667,4.718,9.1624
775.98,6.4418,17.8755333333,13.3432666667,28.9182666666,4.22473333333,7.93544814814,12.9961333333,6.31986666667,4.1466,8.89873333332
776.30,6.48106666667,18.1196666667,13.68,29.1086,4.56673333333,8.38739629629,13.1330666667,6.4956,4.26366666667,8.89859999999
776.61,5.89,17.9934666667,13.4278666667,28.5536,4.3564,8.33601851852,12.5416666667,6.12893333333,3.9632,8.81246666666
776.92,5.09553333333,17.7593333333,12.9556,27.6887333334,3.67066666667,7.82620740742,12.0242,5.6092,3.57,8.17726666666
777.23,5.3822,18.066,13.2434,27.8761333333,4.54766666667,8.18815925925,12.4837333334,5.94693333333,4.35293333333,8.56580000001
777.54,5.62013333333,18.4704,13.5245333333,27.8692,4.95093333333,8.57394814815,12.7044,6.16346666666,4.68946666667,8.7446
777.85,5.57493333333,18.9336,13.672,27.7785333333,4.97853333333,8.54918148148,12.8835333333,6.32286666667,4.69546666666,8.82993333333
778.16,6.254,19.6226666667,14.2642,27.9446666667,5.39873333333,8.94131111113,13.2778666667,6.73213333334,5.26286666667,9.28299999999
778.47,5.05266666667,19.0008,13.3333333333,27.2250666667,4.62213333333,7.86654074075,12.3034,5.5188,4.19673333333,8.29619999999
778.78,3.6972,17.9356,12.2724,26.4325333333,3.4996,6.88346296296,11.3884666667,4.56566666667,3.2136,7.08253333334
779.09,3.48606666667,17.978,12.3328,26.2980666667,3.47553333333,6.90042962962,11.3587333333,4.58666666667,3.0436,6.90886666666
779.40,2.9874,17.7935333334,11.8710666667,25.2830666667,3.1342,6.52862592593,11.1686666667,4.24,2.9088,6.44653333333
779.71,2.66453333333,17.4205333333,11.5499333333,24.6814,2.90333333333,6.09189629629,11.1996,3.71553333333,2.76,5.82813333333
780.02,3.18106666667,18.0262,11.8897333333,24.8818,3.4908,6.67599999999,11.979,4.07333333333,3.6588,6.17839999999
780.33,4.24326666667,18.9508666667,12.599,25.5758,4.42173333333,7.47039259261,12.8036,5.01966666667,4.64746666667,7.02846666666
780.64,4.84026666667,19.7391333333,13.4504,26.411,4.75513333333,8.21296296297,13.8178666667,5.85733333334,5.0534,7.57719999999
780.95,5.7602,20.506,14.282,27.0671333333,5.53893333333,8.84077037037,14.7141333333,6.88813333334,6.14473333333,8.86960000001
781.26,6.07786666666,20.447,14.348,27.0137333333,5.74126666667,8.83530740741,14.6424666667,6.8664,6.30906666667,8.87479999999
781.57,5.75806666667,20.3590666667,14.1522666667,26.5610666667,5.76326666667,8.76732592592,14.5694666667,6.90966666667,6.2336,8.55793333333
781.88,6.17326666667,20.7663333333,14.4828666667,26.8556,6.28886666667,9.27943703705,15.0183333333,7.34373333333,6.60386666666,9.223
782.19,7.51313333333,22.3080666667,15.7045333333,27.8496666667,7.74966666667,10.3423740741,16.4091333333,8.6856,7.79166666667,10.5678
782.50,7.50066666667,22.1218666667,15.5873333333,27.3739333334,7.68006666667,9.95623703705,16.3684,8.70933333335,7.78553333333,10.3879333333
782.81,7.53813333333,21.9512666667,15.6909333333,27.2762666667,7.41513333334,9.87404074075,15.9314666667,8.48966666665,7.54346666665,10.1202666667
783.12,7.9632,22.6255333333,16.4127333333,28.1415333333,7.72006666667,10.3796962963,16.3804,9.12479999999,8.15773333334,11.0048666667
783.43,7.89673333334,22.3394666667,16.7270666667,28.1438,7.46306666667,10.0325703704,16.2272666667,9.07766666666,7.89120000001,10.9006
783.74,7.834,22.0692666667,16.8796666667,28.1326666667,7.52960000001,10.0134962963,16.1936,9.16179999999,7.91153333334,10.9321333333
784.05,7.73986666667,21.7515333333,16.7696,27.812,7.57860000001,9.86635555556,15.8298666667,8.9352,8.02893333333,10.8647333333
784.36,7.31499999999,22.1629333333,16.8446,28.2214,7.71666666667,9.61493703703,16.0241333333,8.83519999999,7.84859999999,10.6712666667
784.67,6.85393333332,22.314,16.5612,28.3012,7.44586666666,9.08062592592,15.9052666667,8.6702,7.34626666666,10.6034
784.98,6.82206666666,22.1745333333,16.4934666667,28.6140666667,7.21626666667,8.87491481481,15.5854666667,8.56026666666,7.31173333334,10.6274
785.29,6.924,21.9629333333,16.9061333333,28.4141333333,7.10346666666,9.19632592593,15.6972666667,9.03653333331,7.71400000001,10.6342
785.60,6.33566666666,21.5522666667,16.8230666667,28.6222666667,6.79913333334,8.77347407407,15.5474,8.76666666668,7.72553333333,10.1806
785.91,6.70839999999,22.1964,17.4216,29.4001333333,7.38280000001,9.29434444446,16.1562666667,9.11966666667,8.23626666667,10.7968666667
786.22,6.79073333333,22.4587333333,17.5708666667,29.6750666667,7.85473333334,9.70908148148,16.6668,9.5448,8.71166666666,11.4478666667
786.53,6.11053333333,22.3002,17.0267333333,28.9844666667,7.30466666667,9.23303703704,16.3652666667,9.3884,8.27046666667,11.0624666667
786.84,6.66666666667,23.1157333333,17.2507333333,29.3758,8.17859999999,9.89747037037,17.079,10.1546666667,8.80293333334,11.7181333334
787.14,6.31453333333,23.1290666667,17.1152666667,29.4548,7.58093333333,9.48572592593,17.1492,9.68766666667,8.43839999999,11.4538
787.45,6.717,23.7360666667,17.6006666667,29.7091333334,7.80760000001,9.73762592593,17.5559333333,10.1062,8.84779999999,12.2316666667
787.76,6.02486666667,22.8712666667,16.9516,28.8187333333,7.01533333333,9.15687407408,16.8853333333,9.28360000002,8.34859999999,11.5462666667
788.07,6.06633333333,22.6131333333,17.2012666667,28.4834,6.923,9.27013703705,17.0210666667,9.49806666668,8.636,11.4892
788.38,5.7106,22.3446666667,16.818,27.9903333333,6.69373333333,8.91261111113,17.0718,9.15733333333,8.44953333333,11.2156666667
788.69,6.01593333333,22.9041333333,16.8061333333,28.3348,6.88540000001,8.83337037037,17.4352,9.10040000001,8.46606666667,11.3700666667
789.00,6.1394,22.927,16.8040666667,28.0779333333,6.85886666667,9.01521111112,17.6606,9.19273333334,8.48986666666,11.4388
789.31,6.12186666667,22.9711333333,16.7200666667,27.9303333333,6.73406666666,8.94730370371,17.3716,8.85706666665,8.36293333335,11.2608666667
789.62,5.9904,22.826,16.4286666667,27.7558666667,6.33426666667,8.63289259261,16.9160666667,8.66726666669,7.96786666666,10.9202
789.92,7.17806666667,23.5048,17.5763333333,28.4974666667,7.34666666667,9.46675555556,17.5473333333,9.48559999998,8.70680000001,11.7872666667
790.23,7.41273333333,23.7720666667,18.2929333333,28.9824,7.36506666667,9.51524074075,17.6246666667,9.85980000001,9.27486666666,12.0262666667
790.54,6.61746666667,23.1610666667,17.6260666667,28.4502666667,6.85726666667,8.66688518519,16.5745333333,8.9606,8.83773333334,11.4514
790.85,6.24013333333,22.6779333333,17.3346,27.7577333333,6.49099999999,8.26008518519,16.0864666667,8.42273333333,8.61720000001,10.7432666667
791.16,6.76226666666,22.9828,17.8458,28.0306,7.08086666666,8.52131111111,16.0930666667,9.1012,8.87833333333,11.3703333333
791.47,6.33999999999,22.6668,17.6796,27.9934,7.18306666667,8.26655185186,15.8888666667,8.93460000001,8.94773333333,11.3006666667
791.78,6.07533333333,22.3992666667,17.7352666667,28.2258,6.94233333333,8.29217037037,15.6921333333,8.85760000001,8.87759999999,11.3507333333
792.08,6.57219999999,22.5125333333,18.6355333333,28.8349333333,7.44333333333,8.90738148147,15.9676,9.46300000001,9.53060000001,12.2796
792.39,6.74193333333,22.8923333333,18.6325333333,28.923,7.39133333332,9.13252592593,15.5077333333,9.95559999999,9.92826666665,12.5948666667
792.70,5.91433333333,22.0290666667,17.8674,28.4679333333,6.45259999999,8.21956296294,14.3755333334,9.79293333333,9.24073333333,12.1600666667
793.01,5.63206666667,21.8910666667,17.5882666667,28.3384666667,6.5158,7.91258518519,14.5186,9.53073333335,9.44853333334,12.3124
793.32,4.49266666667,21.1732,16.4114,27.7708,5.79706666667,7.19805185185,13.7266666667,8.75780000001,8.50933333334,11.4079333333
793.62,4.45586666667,20.7255333333,15.7769333333,27.4948,5.95493333333,7.26539629628,13.614,8.22026666667,8.00126666666,11.2320666667
793.93,5.33199999999,21.0999333333,15.9222,27.5184666667,6.70026666667,8.00314444443,14.118,9.05440000001,8.30993333333,11.7504
794.24,4.372,20.5092666667,14.7522,27.2505333333,5.7028,7.19009259259,13.5913333333,8.35700000001,7.37266666667,10.9503333333
794.55,4.37406666667,20.7958666667,14.3264666667,27.4626666667,5.48293333333,7.27268888889,13.6938,8.31286666667,7.59186666666,10.8095333333
794.86,5.00493333333,21.3779333333,14.7854,28.0716666667,5.55886666667,7.64521851851,14.0561333333,8.36873333334,7.55146666666,11.2122666667
795.16,5.42286666667,22.153,15.2322,28.2046,6.0514,7.95226666668,14.089,8.77966666667,7.62286666667,11.655
795.47,4.5294,21.8292666667,14.6598666667,27.5778666667,5.25953333333,7.22537777778,13.2528,8.14733333333,7.2094,10.5728
795.78,4.42666666667,21.7,14.84,27.7,5.61333333333,7.12518518519,13.4666666667,7.64000000001,6.62,10.5133333333
796.09,5.27066666667,22.4462,15.2772666667,28.1212666667,6.6144,7.97739259259,14.2595333333,8.0626,7.18193333333,10.8806666667
796.40,5.7376,22.9048666667,15.7212666667,28.8713333333,7.02653333333,8.76452962963,14.5566666667,8.32840000001,7.09853333333,11.037
796.70,6.35253333333,22.9295333333,15.8974,29.1025333333,7.48073333333,9.19813333334,14.7948666666,8.56406666667,7.5512,11.5898
797.01,6.61486666666,23.9029333334,16.3172,29.7862666667,7.94179999999,9.7839111111,15.3204,9.28153333333,7.9094,12.1358666667
797.32,7.78966666667,25.2628,17.917,31.2374,9.11533333335,11.309137037,17.0485333333,10.9369333333,9.27853333333,13.3268
797.63,9.32940000001,26.5178666667,19.4428,32.3033333333,10.8260666667,13.0133296296,18.037,12.5105333333,10.5539333333,14.5837333333
797.93,9.48846666668,26.5688666667,19.798,32.5252666667,11.1436,13.3189333333,17.9603333333,12.7663333333,10.1858,14.5455333333
798.24,9.951,27.1302666667,20.1697333333,32.9809333333,11.7401333333,14.294662963,18.4850666666,13.5880666667,10.8976666667,15.2008
798.55,10.9185333333,27.8870666667,20.7760666667,34.2354666666,12.0596666667,14.9578074074,19.1973333333,14.1293333333,11.8606,15.8208666667
798.85,10.6490666667,27.8355333333,20.1427333333,34.6517333333,11.8042666667,14.6740851852,19.0350666667,13.7207333333,11.5595333333,15.8138
799.16,10.731,28.1986666667,20.5456666667,35.355,11.6963333333,14.9080407408,18.9786,14.0190666667,12.13,16.3412
799.47,10.9915333334,28.4952,21.5822666667,36.0056666667,12.1941333333,15.4586481481,19.5852,14.6414666667,12.7004666667,17.0605333333
799.78,11.4083333333,29.2074,22.4628666667,36.4402666666,12.7529333333,15.9015518519,19.9717333333,15.5909333333,13.6802,18.1599333334
800.08,10.6944,29.1894,22.4208666667,36.2486,12.2428,15.3859592593,19.4984,15.3835333333,13.2241333333,17.8191333333
800.39,10.0890666667,28.1144,21.6776666667,35.9242666667,11.2692666667,14.5936259259,18.4707333333,14.4542666667,12.3459333333,17.1121333333
800.70,8.64286666665,27.3740666667,20.4614,35.4094666666,9.76546666665,13.1372407407,16.9396666667,13.1795333333,10.6728666667,15.8862
801.00,7.93353333334,26.7379333333,19.5408,35.4712,8.43213333335,11.8197444445,16.255,12.2169333333,9.85753333333,15.6452
801.31,7.53013333333,26.1949333333,18.9209333333,35.1399333333,7.90553333333,11.3207518519,16.0671333333,11.607,9.92806666667,15.3958666667
801.62,7.62473333333,25.7326666667,18.6521333333,34.8679333333,7.94966666668,11.0231925926,15.6393333333,11.1978666667,9.07020000001,15.1360666667
801.92,7.34966666667,25.1462666667,18.4553333333,34.2357333333,8.21126666668,11.0939148148,15.7398666667,11.0488,8.28453333333,14.6585333334
802.23,8.96886666666,25.9870666667,19.92,34.6282666667,9.98400000001,12.3722851852,17.1863333333,12.4540666667,9.3604,15.6914
802.54,9.08206666667,26.2641333333,19.5812,34.7666,10.2415333333,12.5111814815,17.2221333333,12.5363333333,9.37200000001,15.4829333333
802.84,8.62646666667,25.9884666667,18.7521333333,34.8242666666,9.27126666667,11.5378185185,16.3232666667,11.7084,8.29133333334,14.6315333333
803.15,8.5508,25.5582666666,17.9284,34.7144,8.44846666667,10.8321814815,16.1552,11.1592,7.7068,13.8448
803.46,10.5653333333,27.021,19.2490666667,36.4557333333,10.287,12.6220962963,18.2025333333,12.8945333333,9.56113333332,15.4769333333
803.76,11.3794666667,27.7065333333,20.3940666667,36.587,10.7336666667,13.0877407407,18.7170666667,13.652,10.1636,16.0503333333
804.07,13.1444666667,28.3661333334,21.3547333333,37.3071333333,11.8473333333,14.559337037,19.7618666667,14.5812666667,11.2808,17.2742
804.38,13.845,28.7616666667,21.8594666667,37.5316,12.5051333333,15.3548444444,20.276,15.3228,11.4736666667,17.3527333333
804.68,14.5396,28.7897333333,22.308,37.6114666667,12.5774666667,15.7377592593,20.6675333333,15.5286666667,11.4113333333,17.5874666667
804.99,15.3467333333,29.8929333333,23.0915333333,38.4226,13.3490666667,16.6120518519,21.4666,16.409,12.6992,18.3194666667
805.30,16.2554,30.7795333333,23.3764,39.2636666667,13.7642,17.3020111111,21.7390666667,17.1013333333,13.6468,18.9817333333
805.60,18.0198,31.7278666667,24.2278666667,40.1223333333,14.7171333333,18.8694259259,22.7140666667,18.0429333333,14.8012,20.2217333333
805.91,18.8088666667,31.4317333333,24.6393333333,39.7558666667,14.9684,19.2387259259,22.8414,18.4461333333,14.8058,20.259
806.21,19.8908,31.7394,25.2692,40.2983333333,15.8806,20.2850851852,23.9083333333,19.1266666667,15.7424,20.9752666667
806.52,19.4291333333,31.2405333333,24.8517333334,39.8242666667,15.2433333333,20.0766148148,23.3882666667,18.4631333333,14.9873333333,20.3146
806.83,18.4422666667,29.8192666666,23.6544666666,38.1986,13.8723333333,18.9766296296,22.0523333333,16.9657333333,13.1857333333,18.5677333333
807.13,18.8740666667,30.1765333333,23.4730666667,38.5577333333,14.5915333333,19.4153333333,22.7446666667,17.2407333333,13.4069333333,18.786
807.44,17.5094,29.1498,22.5582666667,38.1414666667,13.6719333333,18.3070666667,21.663,16.2904,12.5131333333,17.9007333333
807.74,17.3814666667,28.8714666667,22.7614,38.1715333333,13.9804,18.3278851852,21.7156,16.1098666667,12.4605333333,18.0587333333
808.05,17.3394666667,29.0350666667,23.0758,38.7544,14.2176,18.3767814815,21.9916666667,15.8324,12.6260666667,18.2159333333
808.35,17.0074,28.3510666667,22.3345333333,38.1904,13.2941333333,17.6662814815,21.5825333333,14.7356,11.7038666667,17.2738
808.66,16.5220666666,27.6867333333,21.8715333333,37.5902666667,12.8836666667,17.1374592593,21.3012666667,14.0080666667,10.6504666667,16.9639333333
808.97,15.4704666667,27.1105333333,21.381,37.2298,12.3222666667,16.2816481481,20.5097333333,13.1360666667,9.93839999999,16.6708
809.27,13.8838666667,25.9354666667,20.0258,36.7226,10.6667333333,14.6102629629,19.1398,11.2602,8.1376,15.6129333333
809.58,13.3508,25.6869333333,19.5625333333,36.6928666667,9.82499999999,14.0785407407,18.7926666667,10.5948666667,7.63773333335,15.4332
809.88,14.5729333333,26.7462666667,20.7083333333,37.9018,11.3944666667,15.1010962963,19.8672666667,11.2438666667,8.37533333334,16.4232
810.19,13.5164,26.1813333333,19.8352,38.3884,10.6042666667,14.2337888889,18.6996,9.89926666668,7.8022,15.8699333333
810.49,12.1128666667,24.7526666667,18.8072666667,37.5496,9.01513333334,13.0343481481,16.9302,8.18300000001,6.66653333333,14.3504666667
810.80,12.7678666667,25.4706666667,19.3325333333,37.1256,9.64293333333,13.6422962963,17.2462666667,7.91839999999,7.34353333333,14.2978
811.10,12.6241333333,25.4088666667,18.7234666667,37.1158,9.45626666665,13.3642629629,16.8793333333,7.00700000001,7.45146666667,13.9858666667
811.41,12.6601333333,25.9747333333,18.2702,36.5124666667,9.78033333332,13.4652888889,16.6713333333,7.37713333334,7.62026666666,13.8009333333
811.71,13.6296666667,26.4166,19.1481333333,37.5926,11.1110666667,14.5307814815,17.4906,8.58339999999,8.92600000001,15.4723333333
812.02,14.2093333333,26.9986666667,19.9445333333,37.9068,11.5353333333,14.895662963,18.165,8.90739999999,10.0784666667,16.035
812.32,12.761,26.1611333333,18.6838666666,37.2340666667,9.92853333334,13.514037037,17.2817333333,7.46786666666,8.77446666666,14.2202666667
812.63,14.7453333333,27.4802666667,19.9814,38.373,11.8466666667,15.0933296296,19.1024,8.8266,10.8274666667,15.2687333333
812.93,14.6312666667,27.3858,19.4210666667,37.8058,12.0822666667,14.7857074074,18.6274,8.47799999999,10.4854666667,14.6873333334
813.24,13.147,26.2849333333,17.9328,36.4804,10.7914,13.3027,17.6535333333,7.11353333333,9.83246666666,13.6033333333
813.54,14.6594666667,27.6294,19.4459333333,36.5213333333,12.316,14.7957074074,19.3641333333,8.65579999999,11.3170666667,15.1772666667
813.85,14.4614666667,27.3046666667,18.9181333333,35.6912666667,11.6504,13.8675407407,19.2141333333,8.31259999999,10.8924,14.6648666667
814.15,15.1596666667,27.1975333333,18.9564,35.5105333333,11.9118666667,14.3434851852,19.6041333333,9.15873333333,11.1202666666,14.9796666667
