wavelength,Back_TanDowm,Belly_TanDowm,Breast_TanDowm,Crissum_TanDowm,Crown_TanDowm,DorTail_TanDowm,Patch10_TanDowm,Patch11_TanDowm,Patch12_TanDowm,Rump_TanDowm,Throat_TanDowm,WingTip_TanDowm
545.18,9.20316666667,21.4396666666,27.9303333333,19.7603333333,14.1908333333,8.36166666667,33.4883333333,60.2998333333,42.4173333333,42.1466666666,9.63966666667,9.40599999998
545.52,9.18966666667,21.4785,27.9598333333,19.8108333333,14.2141666666,8.35866666667,33.2605,60.2613333333,42.4418333334,42.2113333333,9.65900000001,9.387
545.87,9.18333333333,21.5305,27.9961666667,19.8305,14.2093333333,8.343,33.0668333333,60.252,42.5103333333,42.267,9.65083333331,9.35216666669
546.21,9.17716666667,21.5666666667,28.0001666667,19.8383333333,14.191,8.31883333333,32.8798333333,60.245,42.5205,42.3216666667,9.6155,9.28866666668
546.55,9.1785,21.6256666666,28.0478333333,19.8956666667,14.2355,8.3455,32.7275,60.2535,42.59,42.4121666667,9.60649999999,9.31233333331
546.90,9.15816666667,21.6468333333,28.0608333333,19.8708333333,14.2306666666,8.28783333333,32.5321666667,60.2155,42.5521666667,42.4551666667,9.54666666667,9.27916666669
547.24,9.1255,21.6686666666,28.0476666667,19.8713333334,14.219,8.26766666667,32.304,60.1636666667,42.4735,42.5245,9.53366666667,9.28466666668
547.58,9.09433333334,21.7425,28.1008333333,19.8825,14.2158333333,8.23333333333,32.101,60.1451666667,42.4436666667,42.5863333333,9.51633333333,9.26883333333
547.92,9.14966666667,21.8158333333,28.1953333333,19.9408333333,14.267,8.293,31.953,60.0896666667,42.489,42.7111666667,9.55533333333,9.28100000001
548.27,9.22116666666,21.9458333333,28.3046666667,20.0203333333,14.3553333333,8.33166666667,31.8273333333,60.1691666666,42.5908333333,42.8978333334,9.5985,9.3
548.61,9.27416666666,22.0258333334,28.4278333334,20.0925,14.4116666667,8.36766666667,31.6665,60.181,42.6646666667,43.0801666667,9.65550000001,9.33166666668
548.95,9.289,22.1308333333,28.5033333333,20.1946666667,14.4965,8.41633333334,31.4893333333,60.1751666667,42.738,43.223,9.69533333334,9.30950000001
549.29,9.35633333333,22.2158333333,28.6138333334,20.2995,14.601,8.48916666666,31.3306666667,60.127,42.7318333333,43.3485,9.7555,9.40933333332
549.64,9.42566666667,22.3311666667,28.7208333334,20.372,14.6728333333,8.54566666667,31.1425,60.0793333333,42.7208333334,43.4858333334,9.81233333331,9.49399999999
549.98,9.5005,22.477,28.8165,20.5036666666,14.7328333334,8.627,30.9575,60.1513333334,42.8193333334,43.6748333334,9.85333333331,9.58316666665
550.32,9.5145,22.5551666667,28.8096666666,20.5563333333,14.7606666666,8.60183333333,30.7113333333,60.098,42.7406666667,43.6925,9.85333333333,9.57416666665
550.66,9.50516666667,22.6088333333,28.8916666666,20.602,14.7318333334,8.58666666666,30.4983333333,60.0721666667,42.7965,43.7523333334,9.85216666665,9.59550000002
551.01,9.52783333333,22.6983333333,28.9301666666,20.6755,14.7805,8.60516666666,30.3511666667,60.07,42.8775,43.8413333334,9.89083333333,9.61833333334
551.35,9.61666666667,22.7773333334,29.0336666667,20.8285,14.8385,8.687,30.1848333333,60.0531666667,42.9533333333,43.9051666667,9.91399999999,9.67233333332
551.69,9.59866666667,22.8726666667,29.081,20.8918333334,14.8338333333,8.6735,30.0248333333,60.0646666666,42.9888333334,43.995,9.88183333332,9.70533333334
552.03,9.6055,22.9268333334,29.104,20.9755,14.8108333334,8.65916666667,29.8265,59.9663333333,42.9033333333,43.9868333334,9.83083333334,9.73150000002
552.38,9.6055,23.0131666667,29.1338333333,21.0458333333,14.8586666666,8.69083333334,29.6573333333,59.8378333333,42.8923333334,44.0013333333,9.82966666667,9.77483333333
552.72,9.607,23.0243333334,29.1288333334,21.0086666667,14.8168333334,8.63766666667,29.4965,59.7928333334,42.8458333333,44.066,9.79633333332,9.7535
553.06,9.59783333333,23.0716666667,29.1381666667,21.0221666667,14.7943333333,8.63,29.3106666667,59.6775,42.8301666667,44.0825,9.73183333333,9.77483333333
553.40,9.55466666667,23.0663333334,29.1368333334,21.0185,14.7775,8.5665,29.1376666667,59.588,42.8268333333,44.1558333333,9.68566666667,9.73183333335
553.74,9.5175,23.0613333333,29.1725,20.9803333333,14.7916666666,8.52916666667,28.9588333334,59.4196666667,42.7588333333,44.1593333333,9.66366666667,9.69233333334
554.09,9.44816666666,23.0385,29.1643333334,20.9358333334,14.7306666666,8.48416666667,28.7481666667,59.3188333333,42.754,44.1953333333,9.61333333333,9.61200000001
554.43,9.45416666667,23.0913333333,29.164,20.9475,14.7923333334,8.492,28.6083333334,59.1258333334,42.6901666667,44.232,9.646,9.61316666666
554.77,9.496,23.1645,29.2373333333,21.0063333333,14.7915,8.50883333333,28.4613333333,59.0888333333,42.7066666667,44.2926666667,9.6355,9.64599999999
555.11,9.49366666666,23.1911666666,29.1966666666,20.9806666667,14.7521666666,8.50266666667,28.288,58.8895,42.5956666667,44.318,9.65933333333,9.63066666668
555.45,9.4695,23.1933333334,29.1355,20.9821666667,14.7478333333,8.49266666667,28.068,58.6341666667,42.4718333333,44.2246666667,9.61583333334,9.59700000002
555.80,9.39166666666,23.1958333333,29.1175,20.902,14.6851666666,8.48233333333,27.8588333333,58.5468333333,42.487,44.2596666667,9.63066666667,9.55799999999
556.14,9.38316666667,23.199,29.1035,20.9058333333,14.6573333333,8.42633333333,27.7065,58.4736666666,42.5348333334,44.2613333333,9.584,9.57866666667
556.48,9.40833333334,23.2761666666,29.133,21.0076666667,14.6933333334,8.46833333333,27.5628333333,58.3458333333,42.5566666667,44.3045,9.64783333334,9.65449999998
556.82,9.358,23.278,29.0898333334,21.0181666667,14.6298333333,8.3695,27.3655,58.268,42.5015,44.314,9.617,9.53800000001
557.16,9.4155,23.456,29.2051666667,21.134,14.7355,8.48,27.251,58.262,42.4986666667,44.3438333333,9.72216666667,9.65816666667
557.50,9.39833333333,23.4463333333,29.131,21.122,14.6346666667,8.40416666667,27.0615,58.2058333334,42.4701666667,44.3388333333,9.68216666667,9.62716666665
557.85,9.4515,23.5431666667,29.1586666666,21.2253333333,14.6975,8.44283333333,26.9541666666,58.1096666667,42.5396666666,44.3918333334,9.69583333332,9.70716666666
558.19,9.53733333333,23.6895,29.2648333334,21.3675,14.7731666666,8.55966666667,26.931,58.2853333333,42.6631666667,44.5623333333,9.75616666666,9.77833333335
558.53,9.56083333334,23.7763333333,29.296,21.4456666666,14.8408333333,8.62116666667,26.8045,58.1701666667,42.6731666667,44.6336666667,9.81766666668,9.812
558.87,9.59183333333,23.9043333333,29.3836666667,21.5828333333,14.9675,8.63633333333,26.6918333333,58.1701666666,42.705,44.7233333333,9.84783333334,9.91483333335
559.21,9.65333333334,24.072,29.4801666666,21.6836666666,15.0413333333,8.66566666667,26.6735,58.2971666666,42.8078333334,44.8851666667,9.92066666665,9.99116666669
559.55,9.76316666667,24.197,29.5733333333,21.865,15.1666666667,8.72283333334,26.581,58.2871666667,42.8408333333,44.9965,9.95983333334,10.0781666667
559.89,9.753,24.3258333333,29.5915,21.9248333334,15.154,8.7985,26.4473333334,58.3,42.7951666666,45.076,9.97916666666,10.0698333333
560.23,9.7345,24.4156666666,29.6436666667,21.937,15.1393333333,8.767,26.3206666667,58.3001666667,42.7503333333,45.1313333333,9.92066666666,10.0328333334
560.58,9.79,24.5618333334,29.7278333333,22.0525,15.2025,8.85183333333,26.2426666667,58.2376666667,42.8451666667,45.194,10.0068333334,10.165
560.92,9.775,24.601,29.6805,22.0945,15.1596666667,8.8375,26.1231666667,58.2156666666,42.844,45.196,9.9485,10.1458333334
561.26,9.8155,24.766,29.7591666666,22.1903333334,15.2341666667,8.85966666666,26.0411666666,58.1458333333,42.846,45.253,10.0095,10.1895
561.60,9.85883333335,24.8385,29.8198333333,22.244,15.2626666667,8.91516666666,25.8886666666,58.08,42.8163333333,45.3235,10.0565,10.2415
561.94,9.88133333334,24.8961666667,29.8643333333,22.3041666667,15.2671666666,8.89516666667,25.7381666666,57.9011666666,42.7896666666,45.3501666666,10.0623333333,10.2903333333
562.28,9.86883333335,24.9361666667,29.8335,22.3155,15.2598333333,8.85966666666,25.5641666667,57.7871666667,42.6748333334,45.3408333334,10.0135,10.3048333333
562.62,9.84299999999,24.9528333334,29.8031666667,22.2938333334,15.1608333334,8.78883333333,25.3521666666,57.672,42.5781666666,45.3113333333,9.99983333335,10.244
562.96,9.87066666665,25.0093333333,29.8566666667,22.3818333333,15.2028333334,8.84133333333,25.2148333334,57.5411666667,42.5446666667,45.3663333333,10.0373333333,10.308
563.30,9.856,25.0271666667,29.815,22.3691666667,15.1328333333,8.85683333334,25.0765,57.3328333333,42.4463333333,45.3,10.0171666666,10.2951666667
563.64,9.88633333333,25.0551666667,29.8051666667,22.408,15.1786666666,8.84566666667,24.9483333333,57.0995,42.3846666667,45.2993333333,10.0458333333,10.3335
563.99,9.88633333335,25.109,29.7648333334,22.4433333334,15.1908333333,8.86533333334,24.7701666666,56.8705,42.3253333333,45.201,10.0575,10.408
564.33,9.82250000001,25.0916666666,29.7025,22.4333333333,15.169,8.80283333333,24.6,56.7698333334,42.2068333334,45.1891666667,10.0231666666,10.3141666667
564.67,9.85533333334,25.1221666666,29.7103333334,22.4593333334,15.1318333333,8.79516666667,24.4745,56.5498333333,42.0681666667,45.1801666666,10.043,10.3181666667
565.01,9.81733333335,25.152,29.757,22.4908333334,15.1036666666,8.83533333334,24.3311666666,56.4261666667,42.0131666667,45.1546666667,10.0293333333,10.3341666667
565.35,9.72983333334,25.1483333334,29.6646666666,22.4695,15.0251666666,8.77016666667,24.1676666666,56.2651666667,41.867,45.0773333333,10.007,10.2558333333
565.69,9.62766666665,25.1578333333,29.5998333333,22.44,14.9568333333,8.72933333333,23.977,56.1118333333,41.699,44.9821666667,9.95649999999,10.1903333333
566.03,9.57583333333,25.1701666667,29.569,22.4265,14.8853333333,8.6665,23.8531666667,55.9576666666,41.617,44.9341666667,9.92350000002,10.166
566.37,9.55783333333,25.2058333334,29.5243333334,22.4351666666,14.9146666666,8.66683333333,23.7711666667,55.7643333334,41.53,44.9435,9.89633333335,10.1326666667
566.71,9.46183333334,25.1918333333,29.4398333334,22.3596666666,14.8101666666,8.534,23.5665,55.5553333333,41.377,44.8806666667,9.80483333334,10.0045
567.05,9.462,25.224,29.3978333334,22.4116666666,14.8335,8.5175,23.4405,55.3823333333,41.2925,44.8485,9.81283333335,10.009
567.39,9.4395,25.31,29.4485,22.4775,14.8346666667,8.53683333333,23.3715,55.3468333333,41.2936666666,44.8838333333,9.78583333333,10.0003333333
567.73,9.487,25.3211666667,29.455,22.5753333333,14.8536666666,8.53733333333,23.303,55.2286666667,41.2513333333,44.8908333334,9.77783333335,9.98666666669
568.07,9.501,25.348,29.468,22.582,14.8888333334,8.56166666667,23.1831666666,55.0565,41.1893333333,44.876,9.75383333332,10.0141666667
568.41,9.43683333333,25.3458333334,29.3903333333,22.5825,14.8595,8.496,23.0073333333,54.8238333333,41.075,44.8073333334,9.67183333335,9.94783333335
568.75,9.50833333333,25.4773333333,29.4238333334,22.6545,14.912,8.54616666667,22.9841666666,54.7295,41.0805,44.8471666667,9.71166666666,10.007
569.09,9.55566666667,25.5561666667,29.4691666667,22.713,14.9523333333,8.5945,22.9598333334,54.6028333333,41.0716666667,44.8556666667,9.73783333335,10.0703333333
569.43,9.59149999999,25.6026666667,29.4163333334,22.778,14.9815,8.59483333333,22.8671666667,54.3405,40.9973333333,44.8055,9.76016666669,10.0901666667
569.77,9.68366666668,25.7465,29.4833333334,22.945,15.0771666667,8.68883333333,22.8481666667,54.2906666667,41.0421666667,44.8643333334,9.84483333335,10.1781666667
570.11,9.75783333334,25.8643333334,29.5781666666,23.0965,15.124,8.76766666667,22.7973333334,54.242,41.1131666667,44.881,9.89333333334,10.2781666666
570.45,9.76683333334,25.8973333333,29.5625,23.1648333333,15.1136666667,8.80966666667,22.7143333333,54.1431666666,41.0793333333,44.8091666667,9.88783333335,10.316
570.79,9.69416666665,25.9526666667,29.5685,23.1853333333,15.0591666667,8.76466666667,22.6111666666,54.086,41.0065,44.8038333333,9.84483333333,10.298
571.13,9.66583333335,25.9566666667,29.528,23.1586666666,15.0061666667,8.7145,22.4785,53.926,40.897,44.7503333333,9.84083333334,10.242
571.47,9.57433333333,25.964,29.4208333333,23.0951666667,14.9346666667,8.67366666666,22.3275,53.7383333333,40.7456666667,44.6945,9.822,10.186
571.81,9.57166666666,26.0621666667,29.4466666666,23.1651666667,14.9266666667,8.69466666667,22.3003333333,53.6728333333,40.7076666667,44.719,9.83133333331,10.186
572.15,9.57916666669,26.1198333334,29.4076666667,23.2006666667,14.9331666667,8.6935,22.2233333333,53.5333333333,40.6335,44.6825,9.90300000002,10.2246666667
572.49,9.53049999999,26.1021666666,29.3173333333,23.2623333333,14.9408333333,8.68533333333,22.1083333334,53.2768333333,40.4525,44.5843333333,9.91066666668,10.1946666667
572.83,9.53449999998,26.1541666666,29.2688333334,23.2913333333,14.9338333333,8.66033333333,21.9651666666,53.1013333333,40.3395,44.5138333333,9.8975,10.1541666667
573.17,9.55083333331,26.1973333334,29.271,23.313,14.9345,8.7235,21.8998333333,53.019,40.256,44.4596666667,9.90050000002,10.1846666667
573.51,9.49883333331,26.206,29.213,23.2851666666,14.9115,8.71583333333,21.7708333333,52.84,40.1305,44.3823333334,9.84516666667,10.1571666667
573.85,9.4425,26.2308333333,29.1458333333,23.2498333333,14.8678333333,8.65583333333,21.6935,52.7133333334,39.945,44.3518333334,9.81283333331,10.0983333333
574.19,9.52433333334,26.3486666666,29.1853333334,23.3716666667,14.974,8.73116666667,21.6688333333,52.5888333334,39.8425,44.3631666667,9.90699999999,10.189
574.53,9.5665,26.4255,29.1755,23.427,15.0441666667,8.75066666667,21.6413333333,52.392,39.7541666667,44.3253333334,9.95183333335,10.2135
574.87,9.57399999999,26.4666666667,29.1008333333,23.4661666666,15.0338333333,8.78233333333,21.552,52.1385,39.5933333334,44.21,9.95783333333,10.256
575.21,9.55716666667,26.5196666667,29.0988333333,23.5188333333,15.0626666666,8.7695,21.491,51.9503333334,39.4985,44.1935,9.95816666665,10.2411666667
575.55,9.56266666669,26.557,29.0175,23.5575,15.0801666667,8.77933333333,21.3843333333,51.7141666667,39.3346666667,44.0736666666,9.96383333335,10.248
575.89,9.62616666669,26.6663333333,29.0768333333,23.6338333334,15.17,8.88366666667,21.3696666667,51.6283333333,39.3373333334,44.1321666667,10.015,10.319
576.22,9.6535,26.6651666667,29.0448333333,23.6136666667,15.1393333333,8.85266666667,21.268,51.4521666667,39.1941666666,44.0436666666,9.97533333335,10.3073333333
576.56,9.73133333335,26.8213333334,29.198,23.8075,15.308,8.973,21.3775,51.3596666666,39.1955,44.0923333333,10.1416666666,10.4873333333
576.90,9.75083333332,26.942,29.271,23.9211666667,15.3828333333,9.0055,21.3548333334,51.2675,39.2046666666,44.115,10.2031666667,10.5203333333
577.24,9.75233333333,26.9385,29.1973333333,23.9598333333,15.338,8.94633333334,21.2661666667,51.0511666666,39.02,44.0113333333,10.1903333333,10.4685
577.58,9.79233333331,26.9933333333,29.206,24.04,15.421,9.01566666667,21.2148333334,50.8196666667,38.9751666666,43.937,10.2508333334,10.524
577.92,9.77766666669,27.0421666666,29.2123333333,24.0648333334,15.4095,9.02933333333,21.1353333333,50.6126666667,38.9378333333,43.9128333334,10.2751666666,10.5528333333
578.26,9.84716666669,27.125,29.2355,24.1668333333,15.4746666667,9.14233333333,21.0855,50.431,38.894,43.8751666667,10.3406666666,10.6205
578.60,9.91850000002,27.27,29.3443333333,24.3153333333,15.6845,9.195,21.0705,50.3716666667,38.8965,43.9593333333,10.454,10.7155
578.94,9.99650000002,27.3463333333,29.3101666667,24.3963333334,15.7066666666,9.243,21.0095,50.2223333333,38.8265,43.8915,10.5268333333,10.8003333334
579.28,10.0441666666,27.4066666667,29.3076666667,24.4666666666,15.772,9.252,20.976,50.0671666667,38.7858333333,43.861,10.5905,10.884
579.61,10.0203333333,27.475,29.2938333334,24.5046666666,15.768,9.19683333334,20.9068333334,49.8405,38.6296666667,43.7053333333,10.576,10.8788333333
579.95,10.052,27.685,29.2835,24.6778333334,15.8978333333,9.30633333334,20.9238333333,49.7868333334,38.688,43.8135,10.672,10.9701666667
580.29,10.0001666667,27.668,29.1153333334,24.5716666666,15.809,9.242,20.7456666667,49.5241666667,38.503,43.703,10.5205,10.8476666666
580.63,10.0675,27.6685,29.0315,24.6053333333,15.8125,9.21566666667,20.6728333333,49.233,38.3331666667,43.6078333334,10.4728333333,10.8603333333
580.97,10.0023333333,27.703,28.9501666666,24.5518333333,15.799,9.168,20.5628333333,49.0175,38.174,43.496,10.5296666667,10.838
581.31,9.94783333335,27.7025,28.8443333333,24.5105,15.7373333333,9.12383333333,20.416,48.7768333333,37.9658333334,43.3746666667,10.494,10.7773333333
581.65,9.94466666669,27.6958333334,28.6703333333,24.437,15.7293333333,9.081,20.3516666667,48.5351666667,37.8225,43.2,10.4488333333,10.687
581.98,9.90783333334,27.7186666667,28.6301666666,24.4035,15.6925,9.07966666667,20.287,48.3423333333,37.6203333334,43.0986666667,10.452,10.6315
582.32,9.87533333335,27.6956666666,28.4231666666,24.329,15.5665,9.054,20.1636666667,48.0168333334,37.3673333333,42.8308333334,10.3603333333,10.5286666667
582.66,9.84233333335,27.6866666667,28.4045,24.3048333334,15.5891666667,9.06566666667,20.1021666666,47.795,37.2088333334,42.6498333334,10.2781666666,10.53
583.00,9.84083333332,27.7208333334,28.313,24.2583333334,15.5373333334,9.0715,19.9533333334,47.5768333334,37.0665,42.5406666667,10.2223333333,10.415
583.34,9.87,27.7025,28.2515,24.2878333334,15.5846666667,9.144,19.8711666666,47.4633333333,37.0136666666,42.4966666667,10.1918333333,10.3133333333
583.68,9.83366666665,27.6868333334,28.268,24.2225,15.6195,9.12166666667,19.765,47.3333333333,36.8843333333,42.3853333333,10.1688333333,10.3276666666
584.01,9.783,27.6738333334,28.187,24.2406666667,15.6315,9.12483333333,19.6565,47.1023333333,36.6758333333,42.2431666667,10.1476666667,10.3208333333
584.35,9.74083333335,27.747,28.168,24.2523333333,15.6275,9.139,19.5915,47.0181666667,36.5733333333,42.2116666667,10.1805,10.344
584.69,9.91749999999,27.9503333334,28.3415,24.5093333333,15.822,9.37766666667,19.7183333333,46.921,36.6118333333,42.2898333334,10.3523333333,10.507
585.03,9.91966666665,28.0158333333,28.3193333334,24.5958333333,15.8598333334,9.43983333333,19.6926666666,46.7588333333,36.4725,42.1851666666,10.3835,10.5363333334
585.37,9.90299999998,28.0138333334,28.2905,24.6691666666,15.8723333333,9.49316666667,19.629,46.582,36.3716666667,42.0483333334,10.3635,10.5118333333
585.70,9.89333333332,28.0308333333,28.1766666667,24.6588333334,15.8786666666,9.44033333334,19.507,46.3811666667,36.276,41.948,10.2921666667,10.4978333333
586.04,9.92933333332,28.076,28.1943333334,24.7476666666,15.8895,9.45633333333,19.4816666666,46.2858333333,36.259,41.8665,10.298,10.521
586.38,9.96316666668,28.1726666667,28.16,24.8156666666,15.8895,9.48,19.3973333333,46.2213333334,36.2131666666,41.841,10.3341666667,10.4835
586.72,9.99066666668,28.2165,28.1681666667,24.8721666667,15.9105,9.52216666667,19.3961666667,46.0445,36.1036666667,41.7235,10.3748333333,10.5845
587.06,10.0126666667,28.3393333333,28.2173333333,24.9783333334,15.9436666666,9.5445,19.3995,45.9161666666,35.9788333333,41.6401666667,10.4201666667,10.7181666667
587.39,10.1073333333,28.456,28.1668333333,25.1053333334,15.9555,9.56233333334,19.4186666667,45.8168333333,35.9371666667,41.515,10.4635,10.7341666667
587.73,10.1493333334,28.5598333333,28.149,25.1591666667,15.945,9.5595,19.4175,45.8605,35.9525,41.4915,10.4775,10.7411666667
588.07,10.0058333334,28.4821666666,27.951,25.0606666667,15.8335,9.43333333333,19.1831666667,45.5806666667,35.7481666667,41.3001666667,10.3586666667,10.5646666667
588.41,9.99183333332,28.4998333334,27.8981666666,24.9956666666,15.8496666667,9.37183333333,19.0591666667,45.3828333333,35.6786666667,41.1333333334,10.3168333333,10.509
588.74,9.96750000002,28.557,27.85,25.0126666666,15.8583333334,9.33166666667,18.9793333333,45.2588333333,35.6026666667,41.0361666667,10.2521666667,10.5308333333
589.08,9.98650000001,28.663,27.879,25.121,15.9271666666,9.3685,18.9573333334,45.1515,35.5168333334,40.9903333333,10.3366666667,10.5871666667
589.42,9.95983333332,28.6763333334,27.8456666667,25.135,15.894,9.3835,18.8226666667,44.9693333334,35.3676666666,40.8068333333,10.317,10.5595
589.76,9.95466666667,28.697,27.8083333333,25.158,15.8941666666,9.39966666666,18.7613333334,44.8121666667,35.2445,40.72,10.3183333333,10.573
590.09,10.0105,28.7681666666,27.7636666667,25.2226666666,15.9795,9.45766666667,18.7335,44.7026666667,35.1361666667,40.6066666667,10.3395,10.6758333333
590.43,9.94233333335,28.7606666667,27.6628333334,25.211,15.9548333334,9.37183333334,18.6088333333,44.4976666666,35.0028333333,40.5015,10.271,10.6276666667
590.77,9.8805,28.7681666666,27.529,25.2115,15.9366666666,9.36916666666,18.452,44.2813333333,34.911,40.336,10.2913333333,10.5968333333
591.11,9.83250000001,28.7218333333,27.4386666667,25.1828333333,15.938,9.349,18.3066666667,43.9556666667,34.7196666666,40.136,10.2605,10.5756666667
591.44,9.82216666668,28.7051666667,27.3393333333,25.2051666667,15.939,9.41383333333,18.1528333334,43.5968333334,34.5661666666,39.9308333333,10.2545,10.5743333334
591.78,9.91333333334,28.867,27.3308333334,25.3121666667,16.0918333333,9.51566666667,18.1908333333,43.488,34.5335,39.8111666667,10.3541666667,10.6825
592.12,9.78033333334,28.803,27.137,25.2995,16.0255,9.44633333333,18.005,43.255,34.3168333334,39.59,10.2026666667,10.564
592.46,9.79399999999,28.7918333333,27.0385,25.316,16.0138333333,9.49366666666,17.927,43.0483333333,34.189,39.4783333333,10.2181666666,10.5316666667
592.79,9.7775,28.7731666667,26.9235,25.2788333334,15.964,9.444,17.7681666666,42.7453333333,34.0028333333,39.3146666666,10.116,10.5355
593.13,9.73816666667,28.7445,26.7778333333,25.2425,15.927,9.3825,17.6536666667,42.539,33.8535,39.1456666667,10.071,10.4646666667
593.47,9.74999999999,28.7981666667,26.735,25.2945,15.975,9.4005,17.6235,42.3925,33.7826666667,39.0566666667,10.1271666667,10.485
593.80,9.67250000001,28.8063333333,26.6271666667,25.2645,15.8965,9.36183333333,17.5496666666,42.123,33.5821666667,38.7988333334,10.0811666667,10.3811666666
594.14,9.60716666665,28.8003333334,26.5193333333,25.3071666667,15.828,9.307,17.4296666667,41.9748333333,33.4218333334,38.6165,10.019,10.3085
594.48,9.60133333333,28.8441666667,26.4398333333,25.3018333333,15.8265,9.24333333333,17.3906666666,41.8,33.2776666667,38.4808333333,9.92533333332,10.2971666666
594.81,9.59533333332,28.9083333333,26.3776666667,25.2853333333,15.8356666666,9.264,17.3441666667,41.7005,33.2256666666,38.4245,9.96916666667,10.3338333334
595.15,9.63083333335,28.9615,26.3258333333,25.31,15.8368333334,9.14016666666,17.2801666667,41.6045,33.1483333334,38.2426666667,9.99183333334,10.3413333334
595.49,9.69466666667,28.9981666667,26.3656666667,25.4185,15.8688333333,9.20533333334,17.2661666667,41.6051666667,33.0593333333,38.1668333333,10.0085,10.3976666667
595.82,9.76283333333,29.0925,26.3288333333,25.4531666666,15.8791666667,9.24166666667,17.2563333333,41.5353333333,33.0463333333,38.1343333333,10.0448333333,10.4843333333
596.16,9.74449999998,29.1258333334,26.2641666666,25.475,15.8691666666,9.18883333333,17.1796666667,41.4283333333,32.9861666666,37.9703333333,10.0446666667,10.473
596.50,9.66699999999,29.2086666667,26.1696666667,25.4418333334,15.8298333333,9.20383333333,17.1391666666,41.2913333333,32.8161666666,37.8568333333,10.0396666666,10.4645
596.83,9.71783333335,29.2825,26.1938333333,25.5451666667,15.8998333333,9.279,17.1968333333,41.192,32.8001666667,37.8426666667,10.129,10.5593333333
597.17,9.66266666669,29.274,26.134,25.477,15.8958333334,9.25316666666,17.1118333333,41.0593333333,32.673,37.6798333333,10.09,10.495
597.51,9.72766666668,29.3103333334,26.1628333334,25.5291666666,15.943,9.29316666666,17.0848333333,40.9515,32.6753333333,37.6841666667,10.1298333333,10.5763333333
597.84,9.83000000002,29.445,26.1846666667,25.5608333334,16.0105,9.37166666667,17.0935,40.7638333334,32.6361666667,37.6186666667,10.2141666667,10.6451666667
598.18,9.82949999998,29.4598333333,26.1373333333,25.5341666667,15.9865,9.43533333333,17.0375,40.5655,32.5731666666,37.471,10.263,10.6448333333
598.52,9.82433333331,29.4846666666,26.0661666666,25.5886666667,15.9605,9.46183333333,16.9456666666,40.3628333333,32.4261666667,37.3378333333,10.1903333334,10.5858333333
598.85,9.78450000002,29.4788333333,26.06,25.5846666667,15.9326666667,9.50766666666,16.8176666667,40.1746666667,32.2355,37.253,10.09,10.5786666667
599.19,9.68516666667,29.4603333334,25.8585,25.5046666667,15.852,9.41966666666,16.681,39.7475,32.098,37.087,10.0425,10.5465
599.53,9.74383333335,29.4928333333,25.8731666667,25.5421666666,15.8703333334,9.479,16.6811666667,39.5308333334,31.9823333333,36.9871666666,10.1213333333,10.5903333333
599.86,9.85700000001,29.633,25.9076666667,25.6446666667,15.9378333333,9.5545,16.725,39.4466666667,31.9348333333,36.9745,10.2078333333,10.6996666666
600.20,10.0243333333,29.7621666666,26.076,25.8393333333,16.0938333333,9.6555,16.7881666666,39.5086666667,31.9911666667,36.9846666667,10.3621666667,10.8086666667
600.53,10.088,29.9175,26.1093333333,25.9793333333,16.1728333333,9.62583333333,16.7355,39.4506666667,31.9603333334,36.9621666666,10.3588333333,10.8701666667
600.87,10.1675,30.0326666667,26.0718333333,26.1353333333,16.2383333333,9.63566666667,16.6516666667,39.2885,31.9275,36.9166666667,10.3503333333,10.9455
601.21,10.115,30.0176666667,25.9485,26.0683333333,16.1556666666,9.5695,16.5331666667,39.0113333333,31.7306666667,36.6881666667,10.3268333334,10.8721666667
601.54,10.0735,30.0486666666,25.9296666667,26.1573333333,16.1786666667,9.53516666666,16.5276666667,38.9928333333,31.6848333333,36.5738333333,10.3633333333,10.9535
601.88,10.0796666667,30.1191666666,25.8321666666,26.1995,16.184,9.53733333333,16.4601666667,38.9171666666,31.5173333333,36.4671666667,10.3783333333,10.9756666666
602.21,10.1525,30.2425,25.8743333333,26.279,16.2233333333,9.61133333334,16.5026666667,38.8626666667,31.4998333333,36.3958333333,10.5076666666,11.0631666666
602.55,10.1755,30.3335,25.7966666666,26.3131666666,16.2736666667,9.66183333334,16.5538333333,38.7505,31.4525,36.3078333333,10.5991666666,11.1335
602.88,10.2106666667,30.3881666667,25.8018333334,26.354,16.2358333334,9.68733333334,16.536,38.7003333333,31.3985,36.1836666666,10.6551666667,11.1898333334
603.22,10.1153333333,30.4445,25.6921666666,26.3443333334,16.2051666667,9.61433333334,16.4605,38.6008333333,31.2668333333,36.017,10.5903333333,11.174
603.56,10.0813333333,30.4765,25.6398333333,26.3651666667,16.1905,9.5815,16.4195,38.4486666667,31.1936666666,35.898,10.5483333334,11.1353333334
603.89,10.0548333334,30.4773333333,25.503,26.3391666667,16.1586666666,9.55616666666,16.3341666667,38.2085,31.114,35.7278333333,10.522,11.1163333333
604.23,9.9775,30.4353333334,25.3841666667,26.2276666667,16.0945,9.556,16.2581666667,38.0036666666,30.9528333333,35.4993333333,10.4685,11.0518333334
604.56,9.92516666666,30.4976666666,25.3843333333,26.2261666667,16.0638333333,9.58933333333,16.24,37.8565,30.8733333334,35.3956666667,10.49,11.1121666667
