wavelength,Back_ComBaem,Belly_ComBaem,Breast_ComBaem,Crissum_ComBaem,Crown_ComBaem,DorTail_ComBaem,Rump_ComBaem,Throat_ComBaem,WingTip_ComBaem
371.10,6.78166666667,10.1811911765,8.67008333333,4.61275,3.57295833333,7.23795833333,7.19508333333,4.03483333334,9.24325
371.46,6.89966666667,10.2688333333,8.73420833334,4.68033333333,3.62675,7.24508333333,7.29641666667,4.14258333333,9.32041666667
371.83,6.85283333333,10.2803137255,8.70554166667,4.64725,3.62225,7.22095833333,7.2475,4.15383333333,9.28741666667
372.19,6.6205,10.0795612745,8.54541666667,4.4555,3.39164583333,7.03475,7.15116666667,3.99633333333,9.09841666667
372.55,6.65108333333,10.0930710784,8.62341666667,4.4825,3.44575,7.15541666667,7.24075,4.11,9.06875
372.92,6.8145,10.2382132353,8.697,4.64733333333,3.6554375,7.35166666667,7.41616666667,4.28675,9.181
373.28,6.8825,10.3756862745,8.79125000001,4.75866666667,3.71547916667,7.52675,7.51741666666,4.379,9.23991666666
373.64,7.19975,10.6982303922,9.04779166667,5.02975,3.99989583333,7.85683333333,7.81808333333,4.63858333333,9.55258333333
374.00,7.38333333333,10.8144313725,9.13370833332,5.06241666667,4.12214583333,8.01604166667,7.94333333333,4.75058333333,9.61808333333
374.37,7.41908333334,10.8529068627,9.151875,5.03875,4.1404375,7.96729166667,7.878,4.67208333334,9.598
374.73,7.46283333334,10.8524142157,9.16249999999,4.98966666667,4.13825,7.90983333333,7.89525,4.67858333333,9.61916666667
375.09,7.34491666667,10.8409460784,9.06366666666,4.88633333333,4.1028125,7.72829166667,7.81033333333,4.53,9.42091666667
375.45,7.213,10.794,9.05991666668,4.8385,4.0435,7.650375,7.76766666666,4.4025,9.32183333333
375.81,7.30275,10.7744852941,9.05008333333,4.85541666667,4.00289583333,7.55229166667,7.77241666667,4.37716666666,9.32591666666
376.18,7.3795,10.8437426471,9.02283333334,4.86675,4.05720833333,7.61575,7.76941666667,4.40783333333,9.409
376.54,7.34825,10.762125,8.94091666667,4.73891666667,3.94591666667,7.532875,7.6165,4.24058333333,9.39891666667
376.90,7.32758333333,10.7697034314,8.92158333332,4.68241666667,3.84189583333,7.49820833333,7.62608333333,4.21433333333,9.31566666667
377.26,7.32583333333,10.7158946078,8.90054166666,4.66608333333,3.83520833334,7.37875,7.59591666667,4.26508333333,9.291
377.63,7.17941666667,10.5790882353,8.79325000001,4.50766666667,3.662875,7.08004166667,7.44816666667,4.12408333333,9.0895
377.99,7.03233333333,10.4763872549,8.65566666667,4.42608333333,3.54966666667,6.98625,7.375,4.01883333333,8.96358333333
378.35,7.00108333333,10.4369730392,8.68208333333,4.41591666667,3.51783333333,7.028,7.40258333333,4.04183333333,8.94133333333
378.71,6.98525,10.4915147059,8.66887499999,4.39641666666,3.5276875,6.98870833333,7.3985,4.04741666666,8.93325
379.07,7.08283333333,10.6187720588,8.80012499999,4.525,3.62879166667,7.156125,7.48816666667,4.19341666667,9.15766666667
379.44,7.189,10.6894901961,8.92658333333,4.574,3.688375,7.24566666667,7.50158333333,4.27691666667,9.23966666667
379.80,7.10691666667,10.6999705882,8.92525000001,4.511,3.69308333334,7.26516666667,7.47441666667,4.28725,9.16925
380.16,7.11641666667,10.7430122549,9.01258333333,4.49783333333,3.70658333333,7.24870833333,7.52866666667,4.27316666667,9.16091666667
380.52,7.22058333333,10.8591911765,9.11741666668,4.61641666667,3.80954166666,7.29120833333,7.71316666667,4.40716666667,9.18958333333
380.88,7.22925,10.8590416667,9.10320833334,4.60266666667,3.80904166667,7.284625,7.671,4.40341666667,9.28158333333
381.24,7.24525,10.8663676471,9.13062500001,4.6495,3.85604166667,7.32979166667,7.7135,4.3975,9.27091666667
381.61,7.29791666667,10.9315686274,9.15391666666,4.67925,3.91752083333,7.38545833333,7.75883333333,4.44208333333,9.29891666666
381.97,7.30025,10.9262941176,9.20125,4.65333333334,3.91572916667,7.38370833333,7.7325,4.46208333333,9.3295
382.33,7.37708333333,11.0101151961,9.23920833332,4.70758333333,3.975,7.37675,7.77333333333,4.5095,9.368
382.69,7.34058333334,10.9373553922,9.21470833334,4.6615,3.9324375,7.36875,7.70358333333,4.48816666667,9.31866666666
383.05,7.35391666667,10.8660857843,9.16866666666,4.61883333334,3.90741666667,7.28729166667,7.68683333333,4.49783333333,9.2235
383.41,7.28725,10.7739485294,9.04141666666,4.57,3.86645833334,7.22254166667,7.63958333333,4.44658333333,9.16016666667
383.77,7.30016666666,10.7818186275,9.02266666668,4.58216666667,3.82858333333,7.21558333333,7.61758333333,4.42,9.148
384.14,7.29566666667,10.7982034314,9.00245833334,4.58433333333,3.8323125,7.23895833333,7.64166666666,4.44241666667,9.18525
384.50,7.32966666667,10.8727818627,9.04870833333,4.64675,3.8675,7.36225,7.644,4.49725,9.26125
384.86,7.30108333333,10.8868921568,9.03670833333,4.62258333333,3.87933333333,7.28675,7.64133333333,4.47491666667,9.18775
385.22,7.35016666667,10.9163676471,9.02479166667,4.57575,3.88029166667,7.29645833333,7.64725,4.46775,9.25416666667
385.58,7.43091666667,10.9995269608,9.13454166666,4.66791666667,3.96533333333,7.47216666667,7.75616666667,4.5955,9.39241666667
385.94,7.43841666667,11.0540686275,9.10091666666,4.63241666666,3.9590625,7.46858333333,7.75225,4.57341666667,9.34533333333
386.30,7.33633333333,10.9450196078,9.02866666668,4.49433333333,3.80641666667,7.40541666667,7.65858333333,4.43125,9.24958333333
386.66,7.32516666666,10.972377451,9.07279166666,4.5365,3.81270833333,7.42954166667,7.68191666667,4.45758333334,9.2225
387.03,7.25375,10.9788627451,9.07345833333,4.5095,3.75189583334,7.37191666667,7.66133333333,4.41625,9.16525
387.39,7.32941666667,11.0677867647,9.15454166666,4.55033333333,3.79727083333,7.391,7.72366666667,4.48933333333,9.23475
387.75,7.37441666667,11.1814240196,9.31741666667,4.60408333333,3.89429166667,7.46241666667,7.83075,4.57733333333,9.31666666667
388.11,7.37983333333,11.1697230392,9.32470833333,4.61341666667,3.90466666667,7.46504166667,7.80441666667,4.55325,9.234
388.47,7.26783333333,11.0437230392,9.22929166667,4.48575,3.77004166667,7.27041666667,7.71325,4.4405,9.10183333333
388.83,7.282,11.0388921569,9.25829166667,4.49141666667,3.733125,7.304375,7.68025,4.43816666667,9.12591666667
389.19,7.22016666666,10.9987671569,9.24258333333,4.434,3.68608333333,7.23829166667,7.60675,4.36325,9.05108333333
389.55,7.16408333334,10.9276740196,9.16687500001,4.33391666667,3.56720833333,7.08470833333,7.45666666667,4.25658333333,8.95866666666
389.91,7.2235,10.9426004902,9.23583333334,4.38875,3.56658333333,7.02079166667,7.50491666667,4.28675,9.028
390.27,7.322,11.0769534314,9.33870833333,4.53741666666,3.70335416667,7.12445833333,7.65158333333,4.40483333333,9.10958333333
390.63,7.302,11.043252451,9.30533333333,4.48783333333,3.6686875,7.08241666667,7.66875,4.34508333333,9.076
391.00,7.47291666667,11.1959754902,9.47387500001,4.63983333333,3.811625,7.22825,7.82033333333,4.48225,9.25825
391.36,7.45675,11.1728872549,9.47691666667,4.59666666667,3.77735416666,7.18829166667,7.79583333333,4.41875,9.17833333333
391.72,7.51883333333,11.2032377451,9.44991666667,4.67458333333,3.8225625,7.2365,7.83225,4.43016666667,9.20541666667
392.08,7.522,11.2112279411,9.51208333333,4.67183333333,3.81175,7.14191666667,7.8275,4.44108333333,9.2335
392.44,7.56583333334,11.2477990196,9.54475,4.67491666667,3.84329166667,7.1515,7.8585,4.43941666667,9.26
392.80,7.57425,11.2614877451,9.59741666668,4.71358333334,3.83491666667,7.15416666667,7.91408333333,4.45841666667,9.26016666667
393.16,7.64766666667,11.3489215686,9.68662500001,4.80408333333,3.89325,7.20358333333,8.01758333333,4.52691666667,9.32983333333
393.52,7.70416666667,11.4504656863,9.75616666668,4.90816666667,3.96354166667,7.280375,8.154,4.60991666667,9.4215
393.88,7.6785,11.4389632353,9.75541666667,4.86575,3.95316666667,7.31475,8.13991666667,4.60416666667,9.38783333333
394.24,7.6275,11.395,9.66825000001,4.80533333333,3.8983125,7.23508333333,8.02258333333,4.56741666667,9.35775
394.60,7.64433333333,11.4553578431,9.65416666667,4.84008333333,3.91670833333,7.255625,8.01533333333,4.57825,9.3765
394.96,7.58491666667,11.4237205882,9.56945833332,4.78533333333,3.892125,7.1835,7.95216666667,4.525,9.31466666667
395.32,7.587,11.4428382353,9.61879166667,4.82825,3.90583333333,7.20870833333,7.98708333333,4.5735,9.33641666667
395.68,7.5265,11.3885245098,9.56200000001,4.74008333333,3.82679166667,7.161625,7.89,4.53291666666,9.2875
396.04,7.51833333333,11.3753210784,9.53133333332,4.7395,3.80325,7.21041666667,7.90933333333,4.51975,9.30391666667
396.40,7.52566666666,11.4165784314,9.54454166665,4.79675,3.850625,7.25170833333,7.96525,4.57583333333,9.3285
396.76,7.59983333333,11.459879902,9.5845,4.83991666667,3.941125,7.31979166667,8.03575,4.64683333333,9.38691666667
397.12,7.61383333334,11.50575,9.66129166667,4.86616666667,3.99054166666,7.40516666667,8.0715,4.70683333333,9.40408333333
397.48,7.67491666667,11.5497230392,9.76525,4.89841666667,4.015,7.46891666667,8.11175,4.73191666666,9.42133333333
397.84,7.80191666667,11.6949240196,9.88562499999,5.04975,4.13860416667,7.59908333333,8.21141666667,4.79991666667,9.55533333333
398.20,7.79125,11.7400955882,9.98154166667,5.07033333334,4.12527083333,7.614125,8.27033333333,4.80783333334,9.56183333333
398.56,7.83591666667,11.7579485294,10.08125,5.07541666667,4.15547916667,7.6085,8.33066666666,4.81558333334,9.60575
398.92,7.82741666667,11.737872549,10.0824583333,5.07508333333,4.1176875,7.57145833333,8.308,4.78966666667,9.556
399.28,7.80008333333,11.7703823529,10.0525,5.04808333333,4.11114583333,7.58858333333,8.3015,4.77258333333,9.5935
399.64,7.84925,11.8089607843,10.135375,5.09058333333,4.16214583333,7.60991666667,8.39,4.774,9.61975
400.00,7.88716666667,11.8742720588,10.1482083333,5.11516666667,4.20810416667,7.6255,8.41191666667,4.78675,9.60541666667
400.36,7.8695,11.8537769608,10.1497916667,5.06391666667,4.16452083333,7.591625,8.37883333333,4.73225,9.56316666666
400.72,7.83075,11.898627451,10.1855833333,5.07425,4.12716666667,7.574875,8.35408333333,4.69141666667,9.55116666667
401.08,7.80583333333,11.9197892157,10.174375,5.04625,4.08195833333,7.52595833333,8.36358333333,4.6735,9.49933333334
401.44,7.70591666666,11.8387034314,10.10325,4.981,4.03454166666,7.39704166667,8.31666666667,4.60275,9.40125
401.80,7.61916666666,11.7596985294,10.051,4.92125,3.96860416667,7.2975,8.32066666667,4.57933333333,9.30625
402.16,7.6885,11.7670955883,10.0897916667,4.9415,4.03116666667,7.28675,8.36475,4.61016666667,9.31508333333
402.52,7.6495,11.7307352941,10.0282083333,4.89466666666,3.96722916667,7.23845833333,8.29183333333,4.575,9.27583333334
402.88,7.67483333334,11.7692794117,10.0919583333,4.90325,4.01210416667,7.312375,8.34341666667,4.57333333333,9.34433333333
403.24,7.72133333333,11.8044852941,10.133875,4.93575,4.02595833333,7.31258333333,8.35383333333,4.61641666667,9.33608333333
403.60,7.70016666666,11.7928112745,10.1052916667,4.89691666667,3.9824375,7.276,8.30141666667,4.61991666667,9.30433333333
403.95,7.71208333333,11.8265514706,10.1429166667,4.90941666667,3.98325,7.28725,8.31058333333,4.63791666667,9.32175
404.31,7.73191666666,11.8752892157,10.15525,4.95483333333,4.00583333333,7.3035,8.29266666666,4.66225,9.37291666667
404.67,7.731,11.8911519608,10.133875,4.932,4.01672916666,7.296125,8.30341666667,4.68666666667,9.32583333333
405.03,7.7215,11.8466813725,10.1050833333,4.94216666667,3.9800625,7.23945833333,8.23908333333,4.64375,9.34058333333
405.39,7.7665,11.8887279412,10.1442916667,4.95791666666,4.01429166667,7.312,8.23933333333,4.67216666667,9.37125
405.75,7.82225,11.9347916667,10.182375,4.99283333333,4.0429375,7.33158333333,8.23058333333,4.709,9.42675
406.11,7.82266666667,11.9861936274,10.1995,5.01716666667,4.04629166666,7.33875,8.23975,4.70925,9.45216666667
406.47,7.91283333333,12.103002451,10.3112083333,5.14758333334,4.17804166666,7.46129166667,8.35841666667,4.83625,9.55508333334
406.83,7.89233333333,12.0747279412,10.2600416667,5.10583333334,4.11858333333,7.376625,8.31391666666,4.81325,9.50933333334
407.19,7.92991666667,12.1257696078,10.2884583333,5.11225,4.14791666667,7.412125,8.37425,4.79108333334,9.5895
407.55,8.00783333334,12.232497549,10.4027916667,5.21075,4.23008333333,7.49945833333,8.49125,4.87066666666,9.69775
407.90,7.9925,12.2224632353,10.4195416667,5.22825,4.2344375,7.48216666667,8.50841666666,4.87908333334,9.68025
408.26,7.95916666667,12.1855539216,10.4255,5.19425,4.1991875,7.45620833333,8.51625,4.84541666667,9.62391666667
408.62,8.00875,12.2266936275,10.500875,5.24491666667,4.25027083333,7.49666666667,8.57375,4.86758333333,9.69525
408.98,8.04041666666,12.307370098,10.536,5.26491666667,4.31704166667,7.57095833333,8.63308333333,4.913,9.70266666667
409.34,8.0495,12.3316985294,10.54125,5.2955,4.3461875,7.556875,8.64241666666,4.93525,9.71083333333
409.70,8.02266666667,12.3571740196,10.522375,5.27766666666,4.35935416667,7.584625,8.621,4.90841666667,9.67308333333
410.06,8.06808333333,12.3901838235,10.5707083333,5.30675,4.39425,7.66654166667,8.68633333333,4.94975,9.6885
410.42,8.05516666667,12.3921446078,10.5417916666,5.26358333333,4.34522916667,7.60158333333,8.65566666667,4.8955,9.63783333333
410.77,8.05325,12.4298872549,10.6414166667,5.32358333333,4.390375,7.629375,8.71333333333,4.94316666667,9.6425
411.13,8.0295,12.4090539216,10.68625,5.3675,4.41004166667,7.60579166667,8.69658333333,4.96025,9.60033333333
411.49,8.05816666667,12.4554509804,10.7160833333,5.3975,4.45785416667,7.60216666667,8.72683333333,4.98483333333,9.598
411.85,8.08483333333,12.4674289216,10.7358333333,5.40325,4.46502083334,7.60641666667,8.72991666667,4.996,9.622
412.21,8.17741666667,12.5584877451,10.81375,5.48591666667,4.542125,7.64466666667,8.80716666667,5.066,9.69325
412.57,8.17091666667,12.5430808824,10.8130416667,5.47733333333,4.5186875,7.628625,8.78908333333,5.06291666667,9.67491666667
412.92,8.17833333333,12.5258970588,10.8189583333,5.48491666666,4.50360416667,7.59308333333,8.79533333333,5.07575,9.68891666668
413.28,8.22725,12.5891078431,10.8942083333,5.50175,4.51122916667,7.63716666667,8.86566666667,5.10258333333,9.76483333334
413.64,8.276,12.6398284314,10.9660416667,5.532,4.51979166667,7.64875,8.94125,5.15166666667,9.79674999999
414.00,8.20366666667,12.5977328431,10.887,5.4515,4.4595625,7.522,8.867,5.09133333333,9.73816666667
414.36,8.18941666667,12.6228186275,10.925125,5.46425,4.43379166667,7.55416666667,8.90833333333,5.11508333333,9.74208333333
414.72,8.33825,12.7332034314,10.99475,5.56975,4.51866666667,7.66025,9.02591666667,5.19891666667,9.84866666667
415.07,8.34475,12.7553406863,11.0066666667,5.54375,4.4968125,7.654,9.01441666667,5.22475,9.83366666666
415.43,8.28741666667,12.6879044118,10.9362083334,5.48183333333,4.41302083333,7.606125,8.94541666667,5.14816666667,9.791
415.79,8.34775,12.7596495098,10.9622083333,5.52583333333,4.4589375,7.65779166667,8.99841666667,5.20633333333,9.84291666668
416.15,8.33541666667,12.7609436275,10.9753333333,5.53375,4.48833333334,7.70783333333,9.02491666667,5.22366666667,9.84866666667
416.51,8.32133333333,12.7649215686,10.95775,5.52758333333,4.49714583333,7.71083333333,9.03341666667,5.2265,9.83633333333
416.86,8.32408333333,12.7859313725,10.9825416667,5.51891666666,4.50920833333,7.75245833333,9.03116666667,5.20725,9.84791666666
417.22,8.23158333333,12.7046985294,10.8906666667,5.43816666667,4.41347916666,7.655375,8.92558333333,5.11275,9.726
417.58,8.1945,12.67175,10.8775833333,5.42375,4.3984375,7.64979166667,8.90566666667,5.0875,9.70975
417.94,8.23366666667,12.7134387255,10.9416666667,5.4675,4.429625,7.71691666667,8.916,5.11741666667,9.73108333333
418.29,8.20191666667,12.645995098,10.9181666667,5.43983333333,4.41545833333,7.67916666667,8.85966666666,5.06225,9.69383333334
418.65,8.0715,12.5637990196,10.8175833333,5.30733333334,4.308875,7.57704166667,8.74175,4.95433333333,9.60058333333
419.01,8.08925,12.5727107843,10.8149583333,5.33016666667,4.33535416667,7.59020833333,8.779,4.95125,9.60675
419.37,8.08458333334,12.5631029411,10.82525,5.32683333333,4.34864583333,7.605375,8.77541666667,4.97175,9.59125
419.73,8.07408333333,12.5666519608,10.8544166667,5.334,4.33914583333,7.59383333333,8.77166666667,4.957,9.59516666667
420.08,8.06758333333,12.5801053922,10.871625,5.32391666667,4.33202083333,7.57595833333,8.76141666667,4.94366666666,9.5955
420.44,8.09216666667,12.5996789216,10.9015833333,5.34591666666,4.3436875,7.57483333333,8.76908333334,4.966,9.61566666667
420.80,8.05958333334,12.5840686274,10.8907916667,5.32616666667,4.30614583334,7.532125,8.76091666667,4.94958333334,9.58758333333
421.16,8.09833333333,12.6219705882,10.92825,5.35325,4.35114583333,7.56170833333,8.81808333333,4.985,9.63241666666
421.51,8.11258333333,12.6303529412,10.9483333333,5.35725,4.35308333333,7.54633333333,8.8295,4.98758333333,9.63125
421.87,8.12166666666,12.6217647059,10.963,5.3725,4.35479166667,7.541625,8.857,4.99566666667,9.64808333334
422.23,8.15025,12.6711078431,10.9981666667,5.40075,4.365,7.53475,8.89233333333,5.02925,9.66408333333
422.58,8.1735,12.6962083333,11.041,5.43891666667,4.37795833333,7.56295833333,8.93141666667,5.07475,9.68091666667
422.94,8.18608333334,12.7201421569,11.0680833333,5.44166666667,4.38154166667,7.56433333333,8.93075,5.09475,9.69958333333
423.30,8.19891666666,12.7484779412,11.0910416667,5.44575,4.3735,7.54716666667,8.94266666667,5.09691666666,9.71925
423.66,8.20425,12.756625,11.1066666667,5.45116666667,4.37847916667,7.54525,8.94241666667,5.11225,9.71658333333
424.01,8.23316666666,12.7802647059,11.1235,5.46158333333,4.384,7.54208333333,8.95333333333,5.14716666667,9.737
424.37,8.23458333333,12.7917034314,11.1354166667,5.44958333333,4.3750625,7.530375,8.94991666667,5.13066666667,9.73983333333
424.73,8.27125,12.8299681372,11.1830416667,5.50016666667,4.42783333334,7.568875,8.99575,5.1795,9.76083333333
425.08,8.28658333333,12.8448333333,11.2231666667,5.53291666667,4.44391666667,7.57204166667,9.01008333333,5.19841666666,9.76883333333
425.44,8.29433333334,12.8539852941,11.2232916667,5.533,4.43729166667,7.57558333333,9.00583333333,5.20175,9.7635
425.80,8.30966666667,12.8734264706,11.2235416667,5.54275,4.44616666667,7.55745833333,9.00675,5.21033333333,9.76841666667
426.16,8.311,12.8812916667,11.2307916667,5.55383333333,4.45583333333,7.564375,9.01075,5.21425,9.7875
426.51,8.34658333333,12.9102377451,11.2484583333,5.5785,4.48510416667,7.564875,9.01775,5.22916666667,9.81308333333
426.87,8.32583333333,12.8989705883,11.238125,5.56808333334,4.45608333333,7.52758333333,8.99966666667,5.20783333333,9.80375
427.23,8.37225,12.9380392157,11.2570416667,5.60408333333,4.49508333333,7.55358333333,9.03675,5.23591666667,9.82675
427.58,8.41833333333,12.9945980392,11.2748333333,5.64175,4.53408333333,7.58783333333,9.08783333334,5.27733333334,9.86933333333
427.94,8.45266666666,13.0322377451,11.305625,5.68683333333,4.571625,7.629375,9.13025,5.3,9.8945
428.30,8.45475,13.0396029412,11.311,5.72116666666,4.57358333333,7.64179166667,9.156,5.30716666667,9.89825
428.65,8.47141666667,13.0368627451,11.30925,5.68466666667,4.54958333333,7.6235,9.14875,5.28891666667,9.90691666667
429.01,8.44766666667,13.0227573529,11.2747083334,5.65633333333,4.52645833334,7.602875,9.12025,5.266,9.88241666667
429.37,8.45758333334,13.0446740196,11.28325,5.66975,4.551,7.60495833333,9.12875,5.27991666667,9.89391666667
429.72,8.48516666667,13.0998872549,11.325125,5.71416666667,4.59216666666,7.65279166667,9.15075,5.3225,9.90391666667
430.08,8.55366666667,13.1655392157,11.3806666667,5.74666666667,4.64966666667,7.69433333333,9.197,5.393,9.95399999999
430.44,8.60233333334,13.2214313726,11.4826666667,5.79683333333,4.70089583333,7.747625,9.25566666667,5.44125,10.00825
430.79,8.63033333333,13.2645612745,11.51075,5.83016666666,4.72622916667,7.79966666667,9.30883333333,5.468,10.02775
431.15,8.59908333333,13.2530784314,11.521,5.81675,4.69252083334,7.77870833333,9.26008333333,5.451,10.0165
431.50,8.604,13.2609779412,11.5626666667,5.80166666667,4.67870833333,7.76525,9.25933333334,5.42708333333,10.0101666667
431.86,8.5885,13.2665808824,11.5678333333,5.80041666667,4.66660416666,7.74720833333,9.24658333333,5.42341666667,9.99616666668
432.22,8.61791666667,13.3111936274,11.5897916667,5.81891666667,4.695125,7.75320833333,9.27275,5.46633333333,10.0440833333
432.57,8.64708333333,13.3847818627,11.645375,5.88408333333,4.75679166667,7.80570833333,9.32141666667,5.52425,10.0776666667
432.93,8.67025,13.4183529412,11.6555833333,5.914,4.77566666666,7.79966666667,9.32825,5.55591666667,10.09025
433.29,8.69141666666,13.4408921569,11.693875,5.95466666667,4.79910416667,7.8025,9.35591666666,5.57558333333,10.1371666667
433.64,8.653,13.4263161765,11.693875,5.92516666666,4.75977083333,7.78908333333,9.34466666667,5.54575,10.1285833333
434.00,8.615,13.3916764706,11.6625833333,5.87833333334,4.7220625,7.739875,9.31433333333,5.50725,10.0938333333
434.35,8.59208333333,13.3912328431,11.6213333333,5.86116666666,4.70683333333,7.72225,9.28116666667,5.49441666666,10.0735
434.71,8.62725,13.4121176471,11.65175,5.89425,4.72604166667,7.72795833333,9.27933333333,5.52166666667,10.0923333333
435.07,8.66058333333,13.4560392157,11.701375,5.93775,4.77908333334,7.76745833333,9.35216666666,5.56841666667,10.1190833333
435.42,8.67275,13.4693676471,11.7087083333,5.963,4.80672916666,7.78941666667,9.3695,5.60833333333,10.113
435.78,8.65216666667,13.4445955882,11.70225,5.9435,4.78364583334,7.75841666667,9.33816666666,5.58333333334,10.078
436.13,8.6625,13.4455735294,11.7403333333,5.96133333333,4.80597916666,7.774625,9.3565,5.60008333333,10.0749166667
436.49,8.655,13.4420367647,11.7144583333,5.94175,4.76585416667,7.71908333333,9.32725,5.573,10.05325
436.84,8.692,13.4939950981,11.7602083333,5.97183333333,4.79010416667,7.76316666667,9.37158333333,5.59816666666,10.0879166667
437.20,8.71575,13.5527843137,11.7825,6.00216666667,4.8071875,7.80254166667,9.40316666667,5.62391666667,10.09975
437.56,8.73558333333,13.5649387255,11.7904166667,6.00225,4.8219375,7.80954166667,9.41441666668,5.65333333333,10.0669166667
437.91,8.74691666667,13.5955294118,11.8042916667,6.03983333334,4.84191666667,7.840875,9.44324999999,5.65833333334,10.0939166667
438.27,8.75058333334,13.5869803922,11.8145,6.02633333333,4.838875,7.82595833333,9.46508333333,5.63733333333,10.0829166667
438.62,8.74908333333,13.592867647,11.82375,6.02041666667,4.84939583333,7.805375,9.47533333333,5.63791666667,10.06775
438.98,8.739,13.5883308824,11.8047916667,6.02058333333,4.82885416666,7.79183333333,9.46033333333,5.6415,10.06525
439.33,8.73166666667,13.5994387255,11.8154583333,6.03041666666,4.82441666666,7.785875,9.47516666667,5.62908333334,10.0815
439.69,8.73516666667,13.6243504902,11.8166666667,6.05341666667,4.83064583333,7.78741666667,9.51291666668,5.6515,10.1143333333
440.04,8.71783333333,13.6262794118,11.8132916667,6.03016666667,4.80683333333,7.76108333333,9.49524999999,5.62008333333,10.09625
440.40,8.72916666666,13.6023651961,11.8307083333,6.06091666667,4.82814583334,7.79025,9.51591666666,5.6425,10.1019166667
440.75,8.73233333333,13.6143112745,11.8395833333,6.06691666667,4.83991666667,7.78541666667,9.51283333333,5.65041666667,10.1116666667
441.11,8.71441666667,13.5840833333,11.83275,6.0405,4.82472916667,7.75233333333,9.49466666668,5.64541666666,10.0888333333
441.47,8.706,13.6010906863,11.8530833333,6.056,4.82783333333,7.746,9.50308333333,5.64333333333,10.1235
441.82,8.73166666667,13.6289803921,11.9149583334,6.08066666666,4.84922916667,7.763625,9.52124999999,5.6735,10.1459166667
442.18,8.75616666667,13.6757034314,11.9495833333,6.12516666667,4.87695833333,7.807875,9.54524999998,5.72408333333,10.1725
442.53,8.79133333333,13.7232647059,12.0129166666,6.17316666667,4.9313125,7.86808333333,9.60583333333,5.79283333334,10.206
442.89,8.82716666667,13.7657107843,12.0534166667,6.21183333333,4.97283333333,7.88629166667,9.64075,5.80983333333,10.2344166667
443.24,8.80891666667,13.7634583333,12.0625,6.19091666667,4.97075,7.86816666667,9.63700000001,5.8165,10.204
443.60,8.86733333334,13.797120098,12.127625,6.22325,5.01904166667,7.91029166667,9.67675,5.85516666667,10.2209166667
443.95,8.89233333333,13.818875,12.13175,6.26158333333,5.03089583334,7.93041666667,9.69308333332,5.87908333334,10.2455
444.31,8.88033333333,13.8195735294,12.1194166667,6.222,5.00410416666,7.88754166667,9.66125,5.85216666667,10.23625
444.66,8.87116666667,13.8220612745,12.1225,6.22991666667,4.99741666666,7.90920833333,9.66891666666,5.85916666666,10.2240833333
445.02,8.8955,13.8587794117,12.1496666667,6.25916666667,5.01664583334,7.9375,9.70108333332,5.8855,10.2566666667
445.37,8.91633333334,13.8665784314,12.1489166667,6.267,5.02977083333,7.94583333333,9.70666666665,5.89133333333,10.2600833333
445.72,8.9,13.8424681373,12.1201666667,6.26641666667,5.01425,7.92008333333,9.69183333335,5.9,10.2351666667
446.08,8.88066666667,13.8134093137,12.0933333333,6.25075,4.9859375,7.88791666667,9.67166666666,5.86516666666,10.2115833333
446.43,8.83591666666,13.7787965686,12.0498333333,6.20383333333,4.93175,7.82666666667,9.61133333332,5.79408333333,10.1785833333
446.79,8.82658333333,13.7798259804,12.06225,6.1875,4.92814583333,7.81508333333,9.60325,5.78766666667,10.1689166667
447.14,8.86808333333,13.8121764706,12.0809166667,6.221,4.95566666667,7.83579166667,9.60924999999,5.80241666667,10.21525
447.50,8.84616666667,13.8161911765,12.0495416667,6.196,4.93647916667,7.828375,9.58166666668,5.78333333333,10.21325
447.85,8.83016666667,13.8042794118,12.0464583333,6.17758333334,4.92875,7.82366666667,9.56924999999,5.77308333333,10.184
448.21,8.82658333333,13.815872549,12.0397916667,6.1945,4.933875,7.81579166667,9.57191666668,5.78283333333,10.195
448.56,8.84733333333,13.8246029412,12.0663333333,6.19508333333,4.952875,7.82233333333,9.59,5.79,10.207
448.92,8.85666666666,13.8310367647,12.086,6.20975,4.97341666666,7.83145833333,9.58674999999,5.79708333333,10.199
449.27,8.8535,13.8372156863,12.1009166667,6.21458333333,4.96489583334,7.82033333333,9.58291666666,5.79366666667,10.2038333333
449.62,8.872,13.8680710785,12.10825,6.21666666667,4.96652083333,7.83325,9.59233333333,5.76283333333,10.2136666667
449.98,8.88516666667,13.8905931373,12.1339166667,6.22166666667,4.99214583333,7.83875,9.60266666668,5.78,10.2266666667
450.33,8.90616666667,13.9205269608,12.154375,6.24258333333,5.00720833333,7.86125,9.62324999999,5.81566666667,10.2349166667
450.69,8.92608333334,13.9562647059,12.17875,6.26041666667,5.0259375,7.88620833333,9.65366666668,5.84066666667,10.26575
451.04,8.89083333333,13.9376004902,12.19275,6.23466666667,5.00014583333,7.88283333333,9.64675000001,5.84383333333,10.2179166667
451.40,8.93225,13.9770637255,12.2615,6.27358333333,5.02652083333,7.915,9.68675,5.88358333334,10.2444166667
451.75,8.96366666667,14.0259779411,12.3153333334,6.29383333333,5.05835416667,7.90241666667,9.70375,5.92941666667,10.2601666667
452.10,9.0245,14.0821495098,12.3828333333,6.31491666667,5.11316666667,7.9485,9.75241666667,5.968,10.2944166667
